course_id,round_number,par,scoring_average_diff,scoring_diff_tendency,yardage,scoring_average,eagles,birdies,pars,bogeys,double_bogeys
514,4,35,+0.080,ABOVE,3623,35.080,4,136,417,106,21
514,4,70,+0.650,ABOVE,7322,70.650,4,258,833,234,39
514,3,35,+2.220,ABOVE,3745,37.220,0,55,425,185,19
514,3,35,+0.390,ABOVE,3508,35.390,0,100,464,109,11
514,3,70,+2.610,ABOVE,7253,72.610,0,155,889,294,30
514,2,35,+2.020,ABOVE,3703,37.020,0,148,868,320,68
514,2,35,+0.780,ABOVE,3574,35.780,0,243,829,300,32
514,2,70,+2.800,ABOVE,7277,72.800,0,391,1697,620,100
514,1,35,+2.250,ABOVE,3758,37.250,0,134,848,369,53
514,1,35,+1.440,ABOVE,3629,36.440,2,173,865,329,35
514,1,70,+3.690,ABOVE,7387,73.690,2,307,1713,698,88
734,,35,-0.175,BELOW,3532,34.825,17,755,2608,557,77
734,,35,+0.460,ABOVE,3593,35.460,14,664,2574,627,135
734,,70,+0.285,ABOVE,7125,70.285,31,1419,5182,1184,212
734,4,35,-0.760,BELOW,3463,34.240,5,160,457,89,9
734,4,35,+0.900,ABOVE,3591,35.900,4,108,458,120,30
734,4,70,+0.140,ABOVE,7054,70.140,9,268,915,209,39
734,3,35,-0.740,BELOW,3475,34.260,0,146,493,75,6
734,3,35,+0.030,ABOVE,3552,35.030,2,134,462,104,18
734,3,70,-0.710,BELOW,7027,69.290,2,280,955,179,24
734,2,35,+0.050,ABOVE,3498,35.050,10,242,796,192,38
734,2,35,+0.330,ABOVE,3553,35.330,5,220,834,174,45
734,2,70,+0.380,ABOVE,7051,70.380,15,462,1630,366,83
734,1,35,+0.270,ABOVE,3532,35.270,2,207,862,201,24
734,1,35,+0.810,ABOVE,3517,35.810,3,202,820,229,42
734,1,70,+1.080,ABOVE,7049,71.080,5,409,1682,430,66
733,,36,-1.181,BELOW,3525,34.819,30,939,2160,389,53
733,,35,-0.504,BELOW,3509,34.496,14,834,2556,506,57
733,,71,-1.685,BELOW,7034,69.315,44,1773,4716,895,110
733,4,36,-2.000,BELOW,3525,34.000,5,183,372,47,5
733,4,35,-0.516,BELOW,3509,34.484,3,137,443,86,11
733,4,71,-2.516,BELOW,7034,68.484,8,320,815,133,16
733,3,36,-1.147,BELOW,3525,34.853,3,164,363,72,10
733,3,35,-0.897,BELOW,3509,34.103,5,141,456,68,8
733,3,71,-2.044,BELOW,7034,68.956,8,305,819,140,18
733,2,36,-0.760,BELOW,3525,35.240,11,277,710,149,18
733,2,35,-0.229,BELOW,3509,34.771,3,267,815,190,22
733,2,71,-0.989,BELOW,7034,70.011,14,544,1525,339,40
733,1,36,-1.190,BELOW,3525,34.810,11,315,715,121,20
733,1,35,-0.567,BELOW,3509,34.433,3,289,842,162,16
733,1,71,-1.757,BELOW,7034,69.243,14,604,1557,283,36
902,,36,-0.752,BELOW,3970,35.248,10,610,1827,331,27
902,,35,+0.227,ABOVE,3685,35.227,10,559,1971,519,54
902,,71,-0.525,BELOW,7655,70.475,20,1169,3798,850,81
902,4,36,-0.758,BELOW,3847,35.242,6,137,473,82,4
902,4,35,+0.461,ABOVE,3603,35.461,3,117,516,130,13
902,4,71,-0.297,BELOW,7450,70.703,9,254,989,212,17
902,3,36,-0.743,BELOW,3689,35.257,2,159,446,86,8
902,3,35,+1.026,ABOVE,3658,36.026,3,121,474,161,18
902,3,71,+0.283,ABOVE,7347,71.283,5,280,920,247,26
902,2,36,-0.898,BELOW,3763,35.102,1,160,459,74,7
902,2,35,-0.462,BELOW,3580,34.538,3,158,504,103,11
902,2,71,-1.360,BELOW,7343,69.640,4,318,963,177,18
902,1,36,-0.617,BELOW,3770,35.383,1,154,449,89,8
902,1,35,-0.115,BELOW,3602,34.885,1,163,477,125,12
902,1,71,-0.732,BELOW,7372,70.268,2,317,926,214,20
552,,36,-0.114,BELOW,3548,35.886,7,781,2644,608,57
552,,36,-0.395,BELOW,3575,35.605,17,939,2898,628,70
552,,72,-0.509,BELOW,7123,71.491,24,1720,5542,1236,127
552,4,36,-0.177,BELOW,3524,35.823,2,130,420,90,14
552,4,36,-0.192,BELOW,3585,35.808,1,140,473,104,12
552,4,72,-0.369,BELOW,7109,71.631,3,270,893,194,26
552,3,36,-0.905,BELOW,3509,35.095,0,157,416,77,7
552,3,36,-0.547,BELOW,3524,35.453,3,147,480,87,13
552,3,72,-1.452,BELOW,7033,70.548,3,304,896,164,20
552,2,36,+0.343,ABOVE,3541,36.343,3,232,904,226,25
552,2,36,-0.413,BELOW,3545,35.587,11,322,973,214,25
552,2,72,-0.070,BELOW,7086,71.930,14,554,1877,440,50
552,1,36,-0.166,BELOW,3541,35.834,2,262,904,215,11
552,1,36,-0.399,BELOW,3572,35.601,2,330,972,223,20
552,1,72,-0.565,BELOW,7113,71.435,4,592,1876,438,31
901,,35,-,EVEN,3715,-,,,,,
901,,36,-,EVEN,3819,-,,,,,
901,,71,-,EVEN,7534,-,,,,,
668,,36,-,EVEN,3599,-,,,,,
668,,36,-,EVEN,3714,-,,,,,
668,,72,-,EVEN,7313,-,,,,,
654,,35,-,EVEN,3556,-,,,,,
654,,35,-,EVEN,3698,-,,,,,
654,,70,-,EVEN,7254,-,,,,,
772,,34,-,EVEN,3327,-,,,,,
772,,36,-,EVEN,3687,-,,,,,
772,,70,-,EVEN,7014,-,,,,,
611,,35,-,EVEN,3818,-,,,,,
611,,35,-,EVEN,3738,-,,,,,
611,,70,-,EVEN,7556,-,,,,,
894,,36,-,EVEN,3744,-,,,,,
894,,36,-,EVEN,3724,-,,,,,
894,,72,-,EVEN,7468,-,,,,,
237,,35,-,EVEN,3715,-,,,,,
237,,35,-,EVEN,3445,-,,,,,
237,,70,-,EVEN,7160,-,,,,,
899,,36,-,EVEN,3643,-,,,,,
899,,36,-,EVEN,3788,-,,,,,
899,,72,-,EVEN,7431,-,,,,,
882,,36,-,EVEN,3717,-,,,,,
882,,36,-,EVEN,3825,-,,,,,
882,,72,-,EVEN,7542,-,,,,,
886,,36,-,EVEN,3782,-,,,,,
886,,35,-,EVEN,3628,-,,,,,
886,,71,-,EVEN,7410,-,,,,,
778,,35,-,EVEN,3620,-,,,,,
778,,35,-,EVEN,3569,-,,,,,
778,,70,-,EVEN,7189,-,,,,,
744,,35,-,EVEN,3723,-,,,,,
744,,36,-,EVEN,3962,-,,,,,
744,,71,-,EVEN,7685,-,,,,,
697,,36,-,EVEN,3815,-,,,,,
697,,36,-,EVEN,4061,-,,,,,
697,,72,-,EVEN,7876,-,,,,,
905,,36,-,EVEN,3765,-,,,,,
905,,36,-,EVEN,3710,-,,,,,
905,,72,-,EVEN,7475,-,,,,,
906,,36,-,EVEN,3617,-,,,,,
906,,36,-,EVEN,4049,-,,,,,
906,,72,-,EVEN,7666,-,,,,,
898,,36,-,EVEN,3865,-,,,,,
898,,36,-,EVEN,3699,-,,,,,
898,,72,-,EVEN,7564,-,,,,,
881,,36,-,EVEN,3605,-,,,,,
881,,36,-,EVEN,3468,-,,,,,
881,,72,-,EVEN,7073,-,,,,,
878,,36,-,EVEN,3857,-,,,,,
878,,36,-,EVEN,3670,-,,,,,
878,,72,-,EVEN,7527,-,,,,,
891,,35,-,EVEN,3685,-,,,,,
891,,35,-,EVEN,3784,-,,,,,
891,,70,-,EVEN,7469,-,,,,,
700,,36,-,EVEN,3629,-,,,,,
700,,35,-,EVEN,3679,-,,,,,
700,,71,-,EVEN,7308,-,,,,,
895,,35,-,EVEN,3665,-,,,,,
895,,35,-,EVEN,3586,-,,,,,
895,,70,-,EVEN,7251,-,,,,,
893,,36,-,EVEN,3677,-,,,,,
893,,36,-,EVEN,3779,-,,,,,
893,,72,-,EVEN,7456,-,,,,,
240,,35,-,EVEN,3607,-,,,,,
240,,36,-,EVEN,3748,-,,,,,
240,,71,-,EVEN,7355,-,,,,,
766,,36,-,EVEN,3665,-,,,,,
766,,36,-,EVEN,3599,-,,,,,
766,,72,-,EVEN,7264,-,,,,,
242,,36,-,EVEN,3582,-,,,,,
242,,36,-,EVEN,3659,-,,,,,
242,,72,-,EVEN,7241,-,,,,,
729,,36,-,EVEN,3703,-,,,,,
729,,36,-,EVEN,3738,-,,,,,
729,,72,-,EVEN,7441,-,,,,,
771,,34,-,EVEN,3521,-,,,,,
771,,36,-,EVEN,3771,-,,,,,
771,,70,-,EVEN,7292,-,,,,,
348,,36,-,EVEN,3810,-,,,,,
348,,36,-,EVEN,3803,-,,,,,
348,,72,-,EVEN,7613,-,,,,,
885,,36,-,EVEN,3680,-,,,,,
885,,35,-,EVEN,3664,-,,,,,
885,,71,-,EVEN,7344,-,,,,,
666,,35,-,EVEN,3412,-,,,,,
666,,36,-,EVEN,3663,-,,,,,
666,,71,-,EVEN,7075,-,,,,,
880,,35,-,EVEN,3646,-,,,,,
880,,35,-,EVEN,3813,-,,,,,
880,,70,-,EVEN,7459,-,,,,,
243,,36,-,EVEN,3612,-,,,,,
243,,35,-,EVEN,3759,-,,,,,
243,,71,-,EVEN,7371,-,,,,,
800,,36,-,EVEN,3439,-,,,,,
800,,36,-,EVEN,3566,-,,,,,
800,,72,-,EVEN,7005,-,,,,,
773,,35,-,EVEN,3563,-,,,,,
773,,35,-,EVEN,3704,-,,,,,
773,,70,-,EVEN,7267,-,,,,,
873,,35,-,EVEN,3704,-,,,,,
873,,36,-,EVEN,3681,-,,,,,
873,,71,-,EVEN,7385,-,,,,,
534,,35,-,EVEN,3625,-,,,,,
534,,35,-,EVEN,3691,-,,,,,
534,,70,-,EVEN,7316,-,,,,,
036,,35,-,EVEN,3702,-,,,,,
036,,35,-,EVEN,3698,-,,,,,
036,,70,-,EVEN,7400,-,,,,,
032,,35,-,EVEN,3524,-,,,,,
032,,37,-,EVEN,3729,-,,,,,
032,,72,-,EVEN,7253,-,,,,,
658,,36,-,EVEN,3685,-,,,,,
658,,35,-,EVEN,3717,-,,,,,
658,,71,-,EVEN,7402,-,,,,,
823,,36,-,EVEN,3637,-,,,,,
823,,36,-,EVEN,3691,-,,,,,
823,,72,-,EVEN,7328,-,,,,,
618,,35,-,EVEN,3819,-,,,,,
618,,35,-,EVEN,3626,-,,,,,
618,,70,-,EVEN,7445,-,,,,,
789,,35,-,EVEN,3506,-,,,,,
789,,36,-,EVEN,3692,-,,,,,
789,,71,-,EVEN,7198,-,,,,,
238,,35,-,EVEN,3862,-,,,,,
238,,35,-,EVEN,3484,-,,,,,
238,,70,-,EVEN,7346,-,,,,,
241,,35,-,EVEN,3738,-,,,,,
241,,36,-,EVEN,3862,-,,,,,
241,,71,-,EVEN,7600,-,,,,,
819,,35,-,EVEN,3594,-,,,,,
819,,36,-,EVEN,3708,-,,,,,
819,,71,-,EVEN,7302,-,,,,,
541,,34,-,EVEN,3417,-,,,,,
541,,36,-,EVEN,3756,-,,,,,
541,,70,-,EVEN,7173,-,,,,,
236,,36,-,EVEN,3840,-,,,,,
236,,36,-,EVEN,3901,-,,,,,
236,,72,-,EVEN,7741,-,,,,,
019,,35,-,EVEN,3690,-,,,,,
019,,35,-,EVEN,3476,-,,,,,
019,,70,-,EVEN,7166,-,,,,,
235,,36,-,EVEN,3622,-,,,,,
235,,36,-,EVEN,3774,-,,,,,
235,,72,-,EVEN,7396,-,,,,,
527,,36,-,EVEN,3750,-,,,,,
527,,36,-,EVEN,3817,-,,,,,
527,,72,-,EVEN,7567,-,,,,,
689,,36,-,EVEN,3675,-,,,,,
689,,35,-,EVEN,3793,-,,,,,
689,,71,-,EVEN,7468,-,,,,,
715,,34,-,EVEN,3552,-,,,,,
715,,36,-,EVEN,3876,-,,,,,
715,,70,-,EVEN,7428,-,,,,,
024,,36,-,EVEN,3702,-,,,,,
024,,35,-,EVEN,3867,-,,,,,
024,,71,-,EVEN,7569,-,,,,,
608,,35,-,EVEN,3677,-,,,,,
608,,35,-,EVEN,3542,-,,,,,
608,,70,-,EVEN,7219,-,,,,,
698,,36,-,EVEN,3741,-,,,,,
698,,36,-,EVEN,3834,-,,,,,
698,,72,-,EVEN,7575,-,,,,,
714,,36,-,EVEN,3704,-,,,,,
714,,36,-,EVEN,3721,-,,,,,
714,,72,-,EVEN,7425,-,,,,,
008,,36,-,EVEN,3789,-,,,,,
008,,36,-,EVEN,3754,-,,,,,
008,,72,-,EVEN,7543,-,,,,,
781,,34,-,EVEN,3375,-,,,,,
781,,36,-,EVEN,3637,-,,,,,
781,,70,-,EVEN,7012,-,,,,,
706,,36,-,EVEN,3803,-,,,,,
706,,36,-,EVEN,3698,-,,,,,
706,,72,-,EVEN,7501,-,,,,,
616,,36,-,EVEN,3780,-,,,,,
616,,35,-,EVEN,3605,-,,,,,
616,,71,-,EVEN,7385,-,,,,,
818,,35,-,EVEN,3917,-,,,,,
818,,35,-,EVEN,3793,-,,,,,
818,,70,-,EVEN,7710,-,,,,,
100,,36,-,EVEN,3984,-,,,,,
100,,34,-,EVEN,3609,-,,,,,
100,,70,-,EVEN,7593,-,,,,,
649,,36,-,EVEN,3569,-,,,,,
649,,36,-,EVEN,3381,-,,,,,
649,,72,-,EVEN,6950,-,,,,,
202,,36,-,EVEN,3401,-,,,,,
202,,36,-,EVEN,3659,-,,,,,
202,,72,-,EVEN,7060,-,,,,,
763,,36,-,EVEN,3411,-,,,,,
763,,36,-,EVEN,3513,-,,,,,
763,,72,-,EVEN,6924,-,,,,,
505,,34,-,EVEN,3401,-,,,,,
505,,36,-,EVEN,3951,-,,,,,
505,,70,-,EVEN,7352,-,,,,,
745,,35,-,EVEN,3468,-,,,,,
745,,36,-,EVEN,3851,-,,,,,
745,,71,-,EVEN,7319,-,,,,,
642,,35,-,EVEN,3524,-,,,,,
642,,35,-,EVEN,3629,-,,,,,
642,,70,-,EVEN,7153,-,,,,,
724,,35,-,EVEN,3547,-,,,,,
724,,37,-,EVEN,3765,-,,,,,
724,,72,-,EVEN,7312,-,,,,,
775,,35,-,EVEN,3637,-,,,,,
775,,36,-,EVEN,3742,-,,,,,
775,,71,-,EVEN,7379,-,,,,,
762,,36,-,EVEN,3722,-,,,,,
762,,35,-,EVEN,3631,-,,,,,
762,,71,-,EVEN,7353,-,,,,,
558,,35,-,EVEN,3589,-,,,,,
558,,35,-,EVEN,3574,-,,,,,
558,,70,-,EVEN,7163,-,,,,,
542,,36,-,EVEN,3552,-,,,,,
542,,35,-,EVEN,3478,-,,,,,
542,,71,-,EVEN,7030,-,,,,,
609,,36,-,EVEN,3630,-,,,,,
609,,36,-,EVEN,3572,-,,,,,
609,,72,-,EVEN,7202,-,,,,,
555,,36,-,EVEN,3736,-,,,,,
555,,34,-,EVEN,3260,-,,,,,
555,,70,-,EVEN,6996,-,,,,,
045,,36,-,EVEN,3816,-,,,,,
045,,36,-,EVEN,3700,-,,,,,
045,,72,-,EVEN,7516,-,,,,,
145,,36,-,EVEN,3441,-,,,,,
145,,36,-,EVEN,3570,-,,,,,
145,,72,-,EVEN,7011,-,,,,,
694,,35,-,EVEN,3412,-,,,,,
694,,35,-,EVEN,3554,-,,,,,
694,,70,-,EVEN,6966,-,,,,,
539,,34,-,EVEN,3440,-,,,,,
539,,36,-,EVEN,3646,-,,,,,
539,,70,-,EVEN,7086,-,,,,,
651,,34,-,EVEN,3557,-,,,,,
651,,36,-,EVEN,3613,-,,,,,
651,,70,-,EVEN,7170,-,,,,,
