"playerId","tourCode","events","wins","winsTitle","internationalWins","majorWins","cutsMade","runnerUp","second","third","top10","top25","officialMoney"
"57364","R","19","","PGA TOUR WINS","0","","9/19","1","1","","4","5","$1,281,590"
"01504","R","425","5","PGA TOUR WINS","0","","387/425","16","16","5","110","245","$286,915"
"20259","R","28","","PGA TOUR WINS","0","","16/28","","","","","3","$145,072"
"13169","R","60","","PGA TOUR WINS","0","","33/60","","","","2","7","$17,191"
"08375","R","404","2","PGA TOUR WINS","2","","217/404","1","1","2","30","88","$7,357,259"
"14356","R","16","1","PGA TOUR WINS","0","","8/16","2","2","","4","6","$50"
"29078","R","2","","PGA TOUR WINS","14","","2/2","","","","","","$14,070"
"37066","R","6","","PGA TOUR WINS","1","","2/6","","","","","1","$242,550"
"08725","R","188","","PGA TOUR WINS","1","","103/188","2","2","1","10","29","$5,229,210"
"59680","R","2","","PGA TOUR WINS","0","","","","","","","",""
"34099","R","337","4","PGA TOUR WINS","0","","245/337","4","4","5","47","104","$31,422,313"
"34563","R","285","1","PGA TOUR WINS","0","","151/285","3","3","1","27","67","$12,352,126"
"55420","R","6","","PGA TOUR WINS","0","","2/6","","","","","","$31,240"
"19358","R","44","1","PGA TOUR WINS","0","","39/44","","","2","8","14","$1,973"
"56349","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01768","R","83","","PGA TOUR WINS","0","","23/83","","","","1","5","$32,456"
"34076","R","210","1","PGA TOUR WINS","0","","140/210","2","2","1","23","56","$12,407,178"
"01338","R","56","","PGA TOUR WINS","0","","34/56","","","","3","7","$15,759"
"13477","R","23","2","PGA TOUR WINS","0","","20/23","1","1","","10","16","$50"
"01919","R","26","","PGA TOUR WINS","0","","11/26","","","","","4","$26,228"
"35545","R","105","","PGA TOUR WINS","0","","55/105","1","1","1","6","16","$2,810,296"
"06675","R","89","","PGA TOUR WINS","0","","57/89","1","1","","9","20","$37,607"
"56987","R","4","","PGA TOUR WINS","0","","","","","","","",""
"29970","R","157","1","PGA TOUR WINS","5","","79/157","","","","8","28","$6,897,787"
"49371","R","1","","PGA TOUR WINS","0","","","","","","","",""
"25400","R","","","","","","","","","","","",""
"45702","R","7","","PGA TOUR WINS","2","","2/7","","","1","1","1","$185,904"
"02289","R","81","","PGA TOUR WINS","0","","36/81","","","","1","5","$21,147"
"17658","R","25","","PGA TOUR WINS","0","","15/25","","","1","5","8",""
"01626","R","52","","PGA TOUR WINS","0","","12/52","","","","","","$23,448"
"24138","R","321","3","PGA TOUR WINS","12","","250/321","5","5","9","52","120","$28,209,697"
"08057","R","34","","PGA TOUR WINS","0","","13/34","","","","","2","$180,300"
"23307","R","80","","PGA TOUR WINS","0","","31/80","","","","1","5","$721,585"
"14561","R","90","","PGA TOUR WINS","0","","87/90","3","3","4","42","75","$4,041"
"25396","R","458","5","PGA TOUR WINS","1","","315/458","11","11","9","79","156","$37,819,638"
"15720","R","142","","PGA TOUR WINS","0","","99/142","","","2","11","30","$81,851"
"01333","R","115","","PGA TOUR WINS","0","","38/115","1","1","","3","7","$86,602"
"34587","R","50","","PGA TOUR WINS","8","","31/50","","","","3","11","$2,036,743"
"65422","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01763","R","486","7","PGA TOUR WINS","0","","433/486","13","13","11","114","246","$375,648"
"12661","R","66","","PGA TOUR WINS","0","","23/66","","","","","4","$253,367"
"58188","R","5","","PGA TOUR WINS","0","","1/5","","","","","","$19,135"
"29531","R","22","","PGA TOUR WINS","6","","8/22","","","","","1","$206,688"
"25841","R","18","","PGA TOUR WINS","7","","14/18","","","","","4","$499,602"
"40042","R","60","","PGA TOUR WINS","0","","24/60","1","1","","3","10","$1,702,944"
"27939","R","32","","PGA TOUR WINS","1","","9/32","","","1","3","3","$603,785"
"01108","R","579","18","PGA TOUR WINS","0","","515/579","17","17","20","173","329","$995,762"
"25457","R","51","","PGA TOUR WINS","10","","26/51","1","1","","2","3","$887,506"
"05262","R","27","","PGA TOUR WINS","0","","14/27","","","","","",""
"10963","R","128","","PGA TOUR WINS","0","","52/128","","","","3","9","$849,456"
"26851","R","335","6","PGA TOUR WINS","1","","248/335","7","7","10","55","113","$35,216,825"
"31678","R","5","","PGA TOUR WINS","1","","2/5","","","","","",""
"20593","R","485","1","PGA TOUR WINS","5","","267/485","2","2","","24","78","$10,882,309"
"66609","R","1","","PGA TOUR WINS","0","","","","","","","",""
"02118","R","632","8","PGA TOUR WINS","0","","462/632","10","10","12","94","211","$2,197,545"
"18846","R","30","","PGA TOUR WINS","0","","26/30","","","","4","16","$1,308"
"47504","R","157","5","PGA TOUR WINS","0","","110/157","4","4","3","36","67","$27,929,623"
"54328","R","29","","PGA TOUR WINS","0","","8/29","","","","1","1","$282,480"
"16634","R","115","","PGA TOUR WINS","0","","92/115","1","1","","3","16","$12,081"
"02227","R","206","1","PGA TOUR WINS","0","","185/206","1","1","1","24","84","$36,218"
"13436","R","171","","PGA TOUR WINS","0","","132/171","2","2","3","17","46","$82,875"
"01958","R","434","2","PGA TOUR WINS","0","","301/434","7","7","8","70","144","$3,112,263"
"05448","R","79","","PGA TOUR WINS","0","","52/79","","","","2","4","$6,890"
"23983","R","428","5","PGA TOUR WINS","8","","292/428","16","16","11","79","156","$37,686,580"
"20213","R","27","","PGA TOUR WINS","0","","10/27","","","","","3","$154,402"
"35912","R","4","","PGA TOUR WINS","1","","2/4","","","","","","$51,489"
"21951","R","62","","PGA TOUR WINS","0","","26/62","","","","4","10","$1,267,815"
"52655","R","1","","PGA TOUR WINS","0","","","","","","","",""
"31681","R","4","","PGA TOUR WINS","0","","1/4","","","","","1","$52,345"
"01667","R","50","","PGA TOUR WINS","0","","20/50","1","1","","1","3","$6,236"
"17249","R","52","3","PGA TOUR WINS","0","","49/52","1","1","3","17","37","$6,504"
"55893","R","67","","PGA TOUR WINS","0","","48/67","1","1","1","7","15","$3,972,210"
"19742","R","1","1","PGA TOUR WINS","0","","1/1","","","","1","1",""
"14520","R","194","13","PGA TOUR WINS","0","","188/194","11","11","15","121","173","$30,677"
"05331","R","199","5","PGA TOUR WINS","0","","168/199","6","6","8","68","118","$43,863"
"20585","R","92","","PGA TOUR WINS","0","","49/92","1","1","","8","19","$2,001,031"
"33653","R","63","","PGA TOUR WINS","1","","49/63","2","2","","8","22","$6,627,720"
"37094","R","2","","PGA TOUR WINS","0","","2/2","","","","","1","$148,173"
"16663","R","36","","PGA TOUR WINS","0","","21/36","","","","","3","$1,842"
"02270","R","37","","PGA TOUR WINS","0","","12/37","","","","","4","$25,078"
"16376","R","62","","PGA TOUR WINS","0","","40/62","","","","","5","$5,810"
"23038","R","31","","PGA TOUR WINS","0","","28/31","","","","1","8","$1,998"
"01149","R","27","","PGA TOUR WINS","0","","3/27","","","","","","$10,685"
"13877","R","3","1","PGA TOUR WINS","0","","3/3","","","","1","1",""
"01519","R","513","13","PGA TOUR WINS","0","","408/513","12","12","17","120","243","$1,130,420"
"18738","R","176","","PGA TOUR WINS","0","","124/176","2","2","2","20","48","$200,941"
"32150","R","297","2","PGA TOUR WINS","0","","172/297","1","1","2","21","67","$12,650,720"
"05389","R","54","","PGA TOUR WINS","0","","31/54","","","","","3","$8,081"
"01630","R","123","2","PGA TOUR WINS","0","","103/123","","","1","13","55","$23,173"
"27702","R","28","","PGA TOUR WINS","0","","9/28","","","","","1","$166,448"
"01325","R","325","3","PGA TOUR WINS","0","","283/325","6","6","3","61","155","$150,563"
"14824","R","35","","PGA TOUR WINS","0","","19/35","","","","","1","$1,600"
"02159","R","598","17","PGA TOUR WINS","0","","428/598","13","13","20","129","246","$7,599,951"
"51491","R","33","","PGA TOUR WINS","0","","7/33","","","","1","1","$303,300"
"21584","R","65","","PGA TOUR WINS","0","","28/65","","","","1","5","$268,212"
"19502","R","53","","PGA TOUR WINS","0","","35/53","","","1","4","7","$17,528"
"56513","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01132","R","803","7","PGA TOUR WINS","0","","430/803","4","4","8","58","145","$9,455,441"
"01562","R","215","1","PGA TOUR WINS","0","","139/215","","","2","8","47","$198,477"
"01098","R","500","1","PGA TOUR WINS","1","","310/500","5","5","2","36","123","$5,563,065"
"33413","R","253","1","PGA TOUR WINS","0","","140/253","2","2","3","20","47","$10,289,309"
"06248","R","337","31","PGA TOUR WINS","0","","318/337","28","28","26","169","253","$210,275"
"01077","R","67","","PGA TOUR WINS","0","","26/67","","","","","3","$64,611"
"18606","R","25","","PGA TOUR WINS","0","","10/25","","","","","1","$1,093"
"01974","R","51","","PGA TOUR WINS","0","","17/51","","","","","1","$7,141"
"27796","R","25","","PGA TOUR WINS","0","","8/25","","","","","1","$164,841"
"36884","R","84","","PGA TOUR WINS","0","","43/84","1","1","","4","10","$2,918,410"
"02122","R","27","","PGA TOUR WINS","0","","1/27","","","","","","$1,338"
"08485","R","81","","PGA TOUR WINS","0","","44/81","","","","2","14","$25,920"
"29622","R","5","2","PGA TOUR WINS","0","","5/5","1","1","","4","5",""
"35314","R","39","","PGA TOUR WINS","4","","24/39","","","","","8","$824,792"
"02067","R","289","2","PGA TOUR WINS","0","","138/289","1","1","3","15","47","$1,645,215"
"14019","R","29","1","PGA TOUR WINS","0","","26/29","1","1","2","6","16","$262"
"32982","R","11","","PGA TOUR WINS","0","","1/11","","","","","","$19,035"
"11866","R","60","","PGA TOUR WINS","0","","34/60","","","","3","9","$27,152"
"13508","R","43","","PGA TOUR WINS","0","","33/43","","","","4","14","$8,462"
"19105","R","77","","PGA TOUR WINS","0","","66/77","1","1","","5","20","$9,568"
"13158","R","95","22","PGA TOUR WINS","0","","93/95","14","14","9","73","90","$388"
"01866","R","101","1","PGA TOUR WINS","0","","62/101","2","2","","7","19","$191,898"
"05599","R","120","","PGA TOUR WINS","0","","101/120","","","2","18","46","$17,616"
"16136","R","43","","PGA TOUR WINS","0","","20/43","","","","","3","$1,055"
"29675","R","5","","PGA TOUR WINS","0","","1/5","","","","","","$15,330"
"11759","R","70","","PGA TOUR WINS","0","","46/70","1","1","","3","8","$61,052"
"47990","R","27","","PGA TOUR WINS","0","","10/27","","","","","3","$277,762"
"06136","R","58","","PGA TOUR WINS","0","","18/58","","","","1","1","$82,993"
"06566","R","38","","PGA TOUR WINS","2","","14/38","","","","1","3","$77,495"
"06589","R","70","","PGA TOUR WINS","0","","30/70","","","","2","10","$211,495"
"57586","R","3","","PGA TOUR WINS","2","","2/3","","","","","","$89,377"
"06423","R","45","","PGA TOUR WINS","0","","19/45","","","","","2","$19,429"
"16589","R","13","1","PGA TOUR WINS","0","","11/13","1","1","2","5","9","$1,200"
"16423","R","11","1","PGA TOUR WINS","0","","8/11","1","1","2","6","7",""
"23452","R","45","","PGA TOUR WINS","5","","22/45","","","","5","9","$1,387,269"
"19113","R","19","1","PGA TOUR WINS","0","","17/19","","","","6","13","$75"
"27942","R","104","","PGA TOUR WINS","0","","51/104","","","","4","13","$1,887,970"
"01173","R","139","","PGA TOUR WINS","0","","79/139","","","","2","14","$36,329"
"01489","R","219","","PGA TOUR WINS","0","","71/219","","","","","12","$322,237"
"27554","R","87","","PGA TOUR WINS","0","","36/87","1","1","","1","5","$1,647,920"
"01036","R","334","","PGA TOUR WINS","0","","196/334","3","3","3","22","67","$406,269"
"05425","R","28","","PGA TOUR WINS","0","","12/28","","","","1","2","$4,933"
"01935","R","367","12","PGA TOUR WINS","0","","247/367","5","5","7","73","131","$2,302,363"
"35139","R","91","","PGA TOUR WINS","0","","44/91","","","","6","15","$2,239,180"
"30911","R","145","","PGA TOUR WINS","8","","122/145","5","5","5","37","74","$24,934,431"
"17361","R","270","","PGA TOUR WINS","0","","251/270","2","2","4","36","122","$46,016"
"52287","R","2","","PGA TOUR WINS","2","","1/2","","","","1","1","$95,950"
"51151","R","3","","PGA TOUR WINS","2","","1/3","","","","","","$21,800"
"26596","R","453","5","PGA TOUR WINS","0","","298/453","9","9","5","74","147","$34,442,506"
"20157","R","346","7","PGA TOUR WINS","24","","257/346","8","8","12","70","135","$31,301,518"
"18581","R","127","","PGA TOUR WINS","0","","121/127","1","1","1","20","70","$19,418"
"16966","R","37","","PGA TOUR WINS","0","","34/37","","","","3","20","$680"
"17674","R","27","","PGA TOUR WINS","0","","26/27","1","1","","13","26","$9,226"
"15649","R","284","9","PGA TOUR WINS","0","","278/284","6","6","15","131","243","$57,755"
"20229","R","689","8","PGA TOUR WINS","0","","506/689","11","11","9","105","260","$43,905,340"
"60067","R","28","","PGA TOUR WINS","0","","13/28","","","","3","7","$1,340,018"
"01124","R","636","10","PGA TOUR WINS","0","","477/636","21","21","6","110","254","$800,914"
"05537","R","46","","PGA TOUR WINS","0","","30/46","","","","","3","$2,810"
"37446","R","1","","PGA TOUR WINS","2","","1/1","","","","","","$23,400"
"51690","R","1","","PGA TOUR WINS","0","","1/1","","","","","","$8,360"
"23540","R","70","","PGA TOUR WINS","0","","24/70","","","1","2","6","$1,012,334"
"01962","R","408","5","PGA TOUR WINS","0","","346/408","17","17","8","87","187","$371,396"
"01431","R","152","","PGA TOUR WINS","0","","115/152","","","","9","45","$55,775"
"46440","R","93","1","PGA TOUR WINS","0","","35/93","","","","6","14","$3,515,732"
"01061","R","114","","PGA TOUR WINS","0","","43/114","","","","2","12","$136,696"
"35617","R","153","1","PGA TOUR WINS","0","","42/153","1","1","","5","10","$2,770,586"
"13375","R","29","","PGA TOUR WINS","0","","22/29","","","1","1","4",""
"50717","R","3","","PGA TOUR WINS","0","","","","","","","",""
"28475","R","301","","PGA TOUR WINS","0","","194/301","4","4","3","32","65","$12,790,635"
"22582","R","77","","PGA TOUR WINS","0","","15/77","","","","","2","$267,685"
"30946","R","140","","PGA TOUR WINS","0","","66/140","1","1","","6","14","$2,894,825"
"06527","R","520","12","PGA TOUR WINS","2","","386/520","16","16","10","109","213","$44,936,354"
"17273","R","13","1","PGA TOUR WINS","0","","13/13","","","","5","11",""
"48632","R","9","","PGA TOUR WINS","3","","6/9","","","","","1","$260,639"
"05393","R","144","","PGA TOUR WINS","0","","137/144","","","","12","40","$16,305"
"14078","R","26","","PGA TOUR WINS","0","","15/26","","","","","1","$430"
"55077","R","1","","PGA TOUR WINS","0","","","","","","","",""
"15686","R","49","","PGA TOUR WINS","0","","48/49","3","3","4","22","45",""
"17341","R","30","","PGA TOUR WINS","0","","23/30","","","","3","12","$1,165"
"31273","R","11","","PGA TOUR WINS","0","","7/11","","","","","","$92,525"
"13752","R","37","","PGA TOUR WINS","0","","13/37","","","","","3",""
"02143","R","27","","PGA TOUR WINS","0","","6/27","","","","","1","$2,294"
"35230","R","37","","PGA TOUR WINS","1","","11/37","","","","","2","$261,087"
"34358","R","78","","PGA TOUR WINS","0","","39/78","","","1","2","7","$1,323,292"
"01016","R","58","","PGA TOUR WINS","0","","23/58","","","","1","5","$10,790"
"27124","R","33","","PGA TOUR WINS","0","","6/33","","","","1","2","$225,092"
"01446","R","35","","PGA TOUR WINS","0","","15/35","","","","","3","$37,638"
"06383","R","25","","PGA TOUR WINS","0","","6/25","","","","","","$12,616"
"24358","R","383","1","PGA TOUR WINS","0","","214/383","6","6","3","33","84","$14,986,941"
"05055","R","44","","PGA TOUR WINS","0","","26/44","","","","1","1","$21,413"
"14644","R","32","","PGA TOUR WINS","0","","15/32","","","","","","$1,190"
"07087","R","98","","PGA TOUR WINS","0","","36/98","","","","4","7","$350,407"
"64053","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01503","R","124","","PGA TOUR WINS","0","","46/124","","","1","1","4","$69,684"
"06012","R","442","1","PGA TOUR WINS","0","","220/442","4","4","3","28","71","$5,786,218"
"49453","R","30","","PGA TOUR WINS","0","","13/30","","","1","1","2","$494,936"
"06442","R","259","6","PGA TOUR WINS","0","","250/259","13","13","5","76","158","$165,219"
"65496","R","2","","PGA TOUR WINS","0","","","","","","","",""
"21731","R","331","1","PGA TOUR WINS","3","","221/331","4","4","3","43","102","$18,191,698"
"65880","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"11692","R","51","","PGA TOUR WINS","0","","16/51","","","","","1","$5,704"
"16507","R","32","","PGA TOUR WINS","0","","24/32","","","","4","14","$199"
"45165","R","2","","PGA TOUR WINS","2","","","","","","","",""
"32058","R","34","","PGA TOUR WINS","22","","12/34","","","","","3","$417,164"
"16854","R","25","","PGA TOUR WINS","0","","25/25","","","2","10","21",""
"24925","R","483","5","PGA TOUR WINS","0","","282/483","3","3","6","46","118","$20,401,627"
"01692","R","215","1","PGA TOUR WINS","0","","106/215","","","1","10","24","$318,777"
"28455","R","73","","PGA TOUR WINS","0","","35/73","","","","2","8","$1,055,852"
"01738","R","89","1","PGA TOUR WINS","0","","39/89","","","","2","9","$45,113"
"18519","R","283","15","PGA TOUR WINS","0","","261/283","17","17","8","125","204","$47,635"
"22371","R","527","4","PGA TOUR WINS","4","","312/527","5","5","2","52","116","$23,904,834"
"48887","R","117","1","PGA TOUR WINS","11","","71/117","","","2","10","24","$6,958,155"
"01041","R","47","","PGA TOUR WINS","0","","30/47","","","","1","7","$21,515"
"12682","R","34","","PGA TOUR WINS","0","","7/34","","","","1","1","$179,246"
"27466","R","244","","PGA TOUR WINS","3","","147/244","1","1","2","17","51","$8,236,107"
"01104","R","431","15","PGA TOUR WINS","0","","383/431","11","11","19","128","254","$320,811"
"11554","R","44","","PGA TOUR WINS","0","","18/44","","","","","2","$8,336"
"14756","R","35","","PGA TOUR WINS","0","","17/35","","","","","","$1,689"
"17879","R","32","","PGA TOUR WINS","0","","12/32","","","","","3","$812"
"29478","R","322","4","PGA TOUR WINS","0","","205/322","10","10","4","46","86","$29,285,023"
"05278","R","55","","PGA TOUR WINS","0","","28/55","","","","1","4","$12,623"
"14193","R","29","","PGA TOUR WINS","0","","18/29","","","","3","5","$7,319"
"14039","R","61","","PGA TOUR WINS","0","","32/61","","","","","6","$12,586"
"20566","R","98","","PGA TOUR WINS","0","","36/98","1","1","","5","9","$1,203,051"
"63807","R","10","","PGA TOUR WINS","0","","8/10","","","","1","3","$410,268"
"06004","R","394","4","PGA TOUR WINS","3","","254/394","1","1","5","58","125","$19,718,160"
"16511","R","22","1","PGA TOUR WINS","0","","16/22","","","","5","10","$166"
"45523","R","15","","PGA TOUR WINS","6","","6/15","","","","1","2","$1,089,550"
"01057","R","711","11","PGA TOUR WINS","0","","533/711","17","17","16","131","284","$1,564,204"
"18626","R","8","1","PGA TOUR WINS","0","","4/8","","","","1","1",""
"59629","R","2","","PGA TOUR WINS","2","","","","","","","",""
"01954","R","50","","PGA TOUR WINS","0","","16/50","","","","1","2","$30,208"
"32367","R","31","","PGA TOUR WINS","3","","16/31","","","","1","4","$642,252"
"15917","R","29","1","PGA TOUR WINS","0","","25/29","","","1","7","11","$379"
"40058","R","204","","PGA TOUR WINS","0","","114/204","2","2","1","10","27","$7,671,673"
"01811","R","346","39","PGA TOUR WINS","0","","311/346","25","25","17","146","239","$294,818"
"23063","R","86","","PGA TOUR WINS","14","","39/86","","","1","4","11","$1,344,228"
"15852","R","74","","PGA TOUR WINS","0","","66/74","1","1","1","6","24","$12,048"
"14740","R","13","1","PGA TOUR WINS","0","","10/13","","","","2","6","$364"
"26631","R","28","","PGA TOUR WINS","0","","6/28","","","","","","$68,673"
"19172","R","46","","PGA TOUR WINS","0","","34/46","","","","1","5","$3,069"
"64442","R","6","","PGA TOUR WINS","0","","2/6","","","","","",""
"01112","R","58","","PGA TOUR WINS","0","","17/58","","","","1","1","$69,687"
"15501","R","89","","PGA TOUR WINS","0","","85/89","1","1","1","11","33","$29,518"
"17496","R","24","2","PGA TOUR WINS","0","","24/24","3","3","2","14","23","$25"
"51921","R","","","","","","","","","","","",""
"01796","R","111","","PGA TOUR WINS","0","","68/111","","","","7","25","$657,737"
"17212","R","74","2","PGA TOUR WINS","0","","65/74","1","1","","17","41","$6,561"
"66701","R","2","","PGA TOUR WINS","0","","1/2","","","","","",""
"02010","R","632","8","PGA TOUR WINS","0","","450/632","10","10","10","93","223","$15,154,767"
"07707","R","72","","PGA TOUR WINS","0","","24/72","","","","1","5","$350,024"
"02155","R","26","","PGA TOUR WINS","0","","2/26","","","","","","$170,706"
"11779","R","64","","PGA TOUR WINS","0","","37/64","","","","3","10","$51,895"
"13744","R","2","1","PGA TOUR WINS","0","","2/2","","","","1","1",""
"12856","R","31","1","PGA TOUR WINS","0","","20/31","","","","1","3","$1,045"
"20474","R","67","","PGA TOUR WINS","3","","38/67","1","1","","2","9","$911,444"
"01329","R","708","8","PGA TOUR WINS","0","","451/708","17","17","9","88","205","$17,769,249"
"01779","R","406","","PGA TOUR WINS","0","","242/406","2","2","","24","68","$662,359"
"30927","R","308","3","PGA TOUR WINS","0","","182/308","2","2","1","30","78","$19,496,749"
"58716","R","2","","PGA TOUR WINS","0","","","","","","","",""
"05043","R","62","","PGA TOUR WINS","0","","46/62","","","1","2","7","$9,614"
"39985","R","","","","","","","","","","","",""
"01450","R","198","1","PGA TOUR WINS","0","","118/198","1","1","","7","24","$148,753"
"36689","R","182","9","PGA TOUR WINS","7","","145/182","13","13","5","53","84","$43,426,092"
"52462","R","6","","PGA TOUR WINS","0","","3/6","","","","","","$26,004"
"28697","R","6","","PGA TOUR WINS","15","","5/6","","","","","","$106,295"
"18364","R","44","1","PGA TOUR WINS","0","","42/44","2","2","3","17","28","$13,987"
"15556","R","28","","PGA TOUR WINS","0","","17/28","","","","","1","$1,255"
"27974","R","279","1","PGA TOUR WINS","2","","135/279","2","2","3","15","39","$10,514,382"
"46837","R","7","","PGA TOUR WINS","0","","3/7","","","","","","$39,648"
"19575","R","78","","PGA TOUR WINS","0","","57/78","","","","2","9","$5,354"
"01846","R","332","4","PGA TOUR WINS","0","","202/332","6","6","2","32","80","$2,806,955"
"23034","R","70","","PGA TOUR WINS","0","","34/70","","","","2","11","$793,917"
"02084","R","151","1","PGA TOUR WINS","0","","108/151","3","3","","16","38","$378,336"
"23673","R","76","","PGA TOUR WINS","0","","36/76","","","","2","10","$1,262,568"
"22961","R","112","","PGA TOUR WINS","1","","55/112","","","","4","18","$2,091,605"
"23389","R","29","","PGA TOUR WINS","0","","7/29","","","","","","$48,050"
"01352","R","229","1","PGA TOUR WINS","0","","125/229","","","3","13","33","$162,141"
"15741","R","66","","PGA TOUR WINS","0","","64/66","1","1","1","11","32","$4,139"
"15254","R","36","","PGA TOUR WINS","0","","32/36","1","1","","8","15","$2,198"
"23366","R","6","","PGA TOUR WINS","0","","1/6","","","","","","$17,900"
"19277","R","11","1","PGA TOUR WINS","0","","9/11","1","1","","4","7",""
"01094","R","37","","PGA TOUR WINS","0","","13/37","","","","","","$21,829"
"06751","R","59","","PGA TOUR WINS","0","","14/59","","","1","1","4","$111,920"
"15487","R","123","1","PGA TOUR WINS","0","","98/123","","","7","30","67","$36,598"
"25031","R","31","","PGA TOUR WINS","0","","15/31","","","","","","$153,364"
"17140","R","69","","PGA TOUR WINS","0","","59/69","","","1","5","29","$5,770"
"20663","R","155","","PGA TOUR WINS","0","","74/155","1","1","1","6","21","$2,713,230"
"01997","R","196","1","PGA TOUR WINS","0","","121/196","","","1","16","33","$110,441"
"16301","R","51","1","PGA TOUR WINS","0","","49/51","2","2","5","21","38","$2,243"
"35461","R","204","","PGA TOUR WINS","0","","133/204","4","4","2","17","52","$12,401,517"
"14629","R","25","","PGA TOUR WINS","0","","14/25","","","","1","1","$1,043"
"35174","R","12","","PGA TOUR WINS","0","","5/12","","","","1","4","$548,904"
"02207","R","32","","PGA TOUR WINS","0","","16/32","1","1","1","2","8","$298,345"
"26758","R","331","","PGA TOUR WINS","1","","186/331","2","2","1","23","68","$10,090,312"
"01978","R","72","","PGA TOUR WINS","2","","21/72","","","","1","4","$219,867"
"20376","R","41","","PGA TOUR WINS","5","","21/41","","","","1","6","$491,441"
"11978","R","31","","PGA TOUR WINS","0","","20/31","","","","","2","$1,771"
"46724","R","3","","PGA TOUR WINS","2","","2/3","","","","","","$34,613"
"18574","R","8","1","PGA TOUR WINS","0","","4/8","","","","1","2","$100"
"01755","R","360","","PGA TOUR WINS","0","","177/360","1","1","","15","42","$1,123,038"
"06090","R","386","1","PGA TOUR WINS","0","","198/386","2","2","","14","60","$2,858,703"
"15346","R","44","","PGA TOUR WINS","0","","36/44","1","1","","7","20","$235"
"46374","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01305","R","416","5","PGA TOUR WINS","0","","265/416","1","1","4","35","115","$1,212,304"
"58690","R","2","","PGA TOUR WINS","1","","","","","","","",""
"23624","R","33","","PGA TOUR WINS","0","","21/33","","","","3","5","$668,819"
"05203","R","191","1","PGA TOUR WINS","0","","185/191","7","7","1","50","130","$56,741"
"16585","R","51","","PGA TOUR WINS","0","","43/51","","","1","7","18","$6,653"
"47420","R","27","1","PGA TOUR WINS","0","","19/27","","","1","4","5","$3,117,973"
"02196","R","161","","PGA TOUR WINS","0","","60/161","","","1","7","11","$236,297"
"28087","R","120","","PGA TOUR WINS","0","","55/120","2","2","","7","15","$3,192,702"
"01240","R","272","4","PGA TOUR WINS","0","","226/272","6","6","6","51","115","$244,204"
"07547","R","116","","PGA TOUR WINS","0","","48/116","","","","1","9","$1,266,410"
"24227","R","105","","PGA TOUR WINS","0","","36/105","","","","3","8","$1,313,926"
"45734","R","14","","PGA TOUR WINS","12","","5/14","","","","","2","$307,381"
"27958","R","115","","PGA TOUR WINS","0","","63/115","","","","5","20","$2,949,193"
"20634","R","233","1","PGA TOUR WINS","9","","148/233","1","1","3","21","59","$9,501,202"
"15080","R","317","11","PGA TOUR WINS","0","","295/317","17","17","14","135","220","$80,442"
"33448","R","240","15","PGA TOUR WINS","0","","195/240","7","7","13","81","136","$59,705,364"
"06213","R","40","","PGA TOUR WINS","0","","14/40","","","","1","1","$3,529"
"20771","R","87","","PGA TOUR WINS","4","","38/87","","","","","7","$841,849"
"34362","R","8","","PGA TOUR WINS","1","","6/8","","","","","2","$421,274"
"01186","R","93","","PGA TOUR WINS","0","","43/93","","","1","2","8","$43,100"
"06643","R","511","2","PGA TOUR WINS","0","","299/511","6","6","3","45","95","$12,816,967"
"11885","R","30","","PGA TOUR WINS","0","","7/30","","","","","1","$1,992"
"59652","R","16","","PGA TOUR WINS","0","","9/16","","","","","2","$360,903"
"17951","R","3","1","PGA TOUR WINS","0","","3/3","1","1","","2","2",""
"05350","R","119","","PGA TOUR WINS","0","","90/119","","","","1","20","$9,982"
"01313","R","565","10","PGA TOUR WINS","0","","402/565","9","9","9","74","177","$15,505,418"
"01743","R","378","3","PGA TOUR WINS","0","","300/378","7","7","4","68","156","$366,571"
"57123","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"06086","R","45","","PGA TOUR WINS","0","","28/45","","","","1","6","$171,193"
"46732","R","34","","PGA TOUR WINS","0","","13/34","","","1","1","4","$687,218"
"65547","R","1","","PGA TOUR WINS","0","","","","","","","",""
"06439","R","221","2","PGA TOUR WINS","0","","187/221","3","3","3","24","86","$93,141"
"02180","R","190","","PGA TOUR WINS","0","","94/190","","","","2","18","$387,862"
"13791","R","129","","PGA TOUR WINS","0","","93/129","2","2","","7","23","$45,435"
"16069","R","33","","PGA TOUR WINS","0","","15/33","","","","1","1","$3,426"
"35709","R","2","","PGA TOUR WINS","1","","","","","","","",""
"12753","R","125","","PGA TOUR WINS","1","","47/125","","","","3","7","$840,347"
"13512","R","94","9","PGA TOUR WINS","0","","91/94","9","9","4","54","82","$923"
"07101","R","271","","PGA TOUR WINS","0","","113/271","1","1","3","13","25","$1,658,498"
"02303","R","308","1","PGA TOUR WINS","0","","169/308","3","3","2","15","48","$1,422,635"
"60895","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"05096","R","235","3","PGA TOUR WINS","0","","206/235","7","7","6","42","99","$171,633"
