"id","isActive","firstName","lastName","shortName","displayName","alphaSort","country","countryFlag","headshot","age","education","turnedPro"
"02229","False","Brett","Upper","B Upper","Brett Upper","U","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02229.jpg","66","",""
"08385","False","Omar","Uresti","O Uresti","Omar Uresti","U","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08385.jpg","56","University of Texas","1991"
"19210","False","Sam","Urzetta","S Urzetta","Sam Urzetta","U","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19210.jpg","","",""
"02230","False","Stan","Utley","S Utley","Stan Utley","U","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02230.jpg","62","University of Missouri","1984"
"59827","False","Tom","Vaillant","T Vaillant","Tom Vaillant","V","France","FRA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59827.jpg","22","",""
"65110","False","Brendan","Valdes","B Valdes","Brendan Valdes","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_65110.jpg","23","",""
"02232","False","Tommy","Valentine","T Valentine","Tommy Valentine","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02232.jpg","75","",""
"52666","True","Sami","Valimaki","S Valimaki","Sami Valimaki","V","Finland","FIN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52666.jpg","26","","2019"
"28132","False","Tyrone","Van Aswegen","T Van Aswegen","Tyrone Van Aswegen","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28132.jpg","42","Oklahoma City University","2004"
"06431","False","Jean","Van de Velde","J Van de Velde","Jean Van de Velde","V","France","FRA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06431.jpg","58","",""
"66063","False","Altin","van der Merwe","A van der Merwe","Altin van der Merwe","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66063.jpg","","",""
"28114","False","Dawie","van der Walt","D van der Walt","Dawie van der Walt","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28114.jpg","41","Lamar University","2007"
"20812","False","Tjaart","van der Walt","T van der Walt","Tjaart van der Walt","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20812.jpg","50","",""
"32659","False","Darius","Van Driel","D Van Driel","Darius Van Driel","V","Netherlands","NED","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_32659.jpg","35","",""
"57864","False","Jackson","Van Paris","J Van Paris","Jackson Van Paris","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_57864.jpg","21","",""
"23623","True","Bo","Van Pelt","B Van Pelt","Bo Van Pelt","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23623.jpg","49","Oklahoma State University","1998"
"40006","True","Erik","van Rooyen","E van Rooyen","Erik van Rooyen","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_40006.jpg","34","University of Minnesota","2013"
"59629","False","Ryan","van Velzen","R van Velzen","Ryan van Velzen","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59629.jpg","","",""
"24457","False","Jaco","Van Zyl","J Van Zyl","Jaco Van Zyl","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_24457.jpg","45","",""
"37189","False","Harold","Varner III","H Varner III","Harold Varner III","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_37189.jpg","34","East Carolina University","2012"
"08563","False","Bruce","Vaughan","B Vaughan","Bruce Vaughan","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08563.jpg","68","","1982"
"35469","False","Sebastián","Vázquez","S Vázquez","Sebastián Vázquez","V","Mexico","MEX","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_35469.jpg","34","","2013"
"12755","False","Vance","Veazey","V Veazey","Vance Veazey","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_12755.jpg","59","University of Mississippi","1990"
"19250","False","Tommy","Veech","T Veech","Tommy Veech","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19250.jpg","","",""
"48640","False","Johannes","Veerman","J Veerman","Johannes Veerman","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_48640.jpg","32","",""
"27064","True","Jhonattan","Vegas","J Vegas","Jhonattan Vegas","V","Venezuela","VEN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27064.jpg","40","University of Texas","2008"
"48137","False","Daniel","Venezio","D Venezio","Daniel Venezio","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_48137.jpg","39","Penn State University","2008"
"35658","False","Kris","Ventura","K Ventura","Kris Ventura","V","Norway","NOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_35658.jpg","29","Oklahoma State University","2018"
"02236","False","Ken","Venturi","K Venturi","Ken Venturi","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02236.jpg","","",""
"02238","False","Steven","Veriato","S Veriato","Steven Veriato","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02238.jpg","78","",""
"02239","False","Scott","Verplank","S Verplank","Scott Verplank","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02239.jpg","60","Oklahoma State University","1986"
"08001","False","Bob","Verwey","B Verwey","Bob Verwey","V","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08001.jpg","83","",""
"23531","False","Tracy","Vest","T Vest","Tracy Vest","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23531.jpg","51","",""
"27770","True","Camilo","Villegas","C Villegas","Camilo Villegas","V","Colombia","COL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27770.jpg","42","University of Florida","2004"
"19276","False","Ellsworth","Vines","E Vines","Ellsworth Vines","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19276.jpg","","",""
"19277","False","Donald","Vinton","D Vinton","Donald Vinton","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19277.jpg","","",""
"05626","False","Everette","Vinzant","E Vinzant","Everette Vinzant","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05626.jpg","","",""
"19284","False","George","Voigt","G Voigt","George Voigt","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19284.jpg","","",""
"36835","False","Dustin","Volk","D Volk","Dustin Volk","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_36835.jpg","52","",""
"19285","False","Wayne","Vollmer","W Vollmer","Wayne Vollmer","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19285.jpg","","",""
"19286","False","George","Von Elm","G Von Elm","George Von Elm","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19286.jpg","","",""
"19287","False","Norman","Von Nida","N Von Nida","Norman Von Nida","V","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19287.jpg","","",""
"05627","False","Ernie","Vossler","E Vossler","Ernie Vossler","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05627.jpg","96","",""
"59203","False","Joey","Vrzich","J Vrzich","Joey Vrzich","V","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59203.jpg","25","Pepperdine University","2022"
"02241","False","Bobby","Wadkins","B Wadkins","Bobby Wadkins","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02241.jpg","73","East Tennessee State University","1973"
"02242","False","Lanny","Wadkins","L Wadkins","Lanny Wadkins","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02242.jpg","75","Wake Forest University","1971"
"02244","False","Fred","Wadsworth","F Wadsworth","Fred Wadsworth","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02244.jpg","62","University of South Carolina","1984"
"26951","False","Johnson","Wagner","J Wagner","Johnson Wagner","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26951.jpg","44","Virginia Tech","2002"
"02245","False","Grant","Waite","G Waite","Grant Waite","W","New Zealand","NZL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02245.jpg","60","University of Oklahoma","1987"
"06591","False","Rocky","Walcher","R Walcher","Rocky Walcher","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06591.jpg","63","",""
"02246","False","Duffy","Waldorf","D Waldorf","Duffy Waldorf","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02246.jpg","62","UCLA","1985"
"59204","False","Andrew","Walker","A Walker","Andrew Walker","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59204.jpg","26","Michigan State University",""
"19310","False","Cyril","Walker","C Walker","Cyril Walker","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19310.jpg","","",""
"25632","True","Jimmy","Walker","J Walker","Jimmy Walker","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_25632.jpg","45","Baylor University","2001"
"19319","False","James","Walkup, Jr.","J Walkup, Jr.","James Walkup, Jr.","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19319.jpg","","",""
"02247","False","Art","Wall","A Wall","Art Wall","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02247.jpg","","",""
"48887","True","Matt","Wallace","M Wallace","Matt Wallace","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_48887.jpg","34","","2012"
"19330","False","Frank","Walsh","F Walsh","Frank Walsh","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19330.jpg","","",""
"19346","False","Retief","Waltman","R Waltman","Retief Waltman","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19346.jpg","","",""
"02252","False","Bobby","Walzel","B Walzel","Bobby Walzel","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02252.jpg","75","",""
"05631","False","Fred","Wampler","F Wampler","Fred Wampler","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05631.jpg","","",""
"39958","False","Jeunghun","Wang","J Wang","Jeunghun Wang","W","Republic of Korea","KOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39958.jpg","29","","2012"
"48705","False","Dalton","Ward","D Ward","Dalton Ward","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_48705.jpg","33","Tri-County Technical College","2014"
"19358","False","Marvin (BUD)","Ward","M Ward","Marvin (BUD) Ward","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19358.jpg","","",""
"19362","False","Harvie","Ward, Jr.","H Ward, Jr.","Harvie Ward, Jr.","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19362.jpg","","",""
"19366","False","Steve","Warga","S Warga","Steve Warga","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19366.jpg","","",""
"65580","False","Ben","Warian","B Warian","Ben Warian","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_65580.jpg","22","",""
"31113","False","Paul","Waring","P Waring","Paul Waring","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_31113.jpg","39","",""
"23349","False","Charles","Warren","C Warren","Charles Warren","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23349.jpg","49","",""
"25841","False","Marc","Warren","M Warren","Marc Warren","W","Scotland","SCO","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_25841.jpg","43","","2002"
"28135","False","Aaron","Watkins","A Watkins","Aaron Watkins","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28135.jpg","42","Kansas State University","2004"
"02253","False","Randy","Watkins","R Watkins","Randy Watkins","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02253.jpg","63","",""
"02254","False","Scott","Watkins","S Watkins","Scott Watkins","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02254.jpg","67","",""
"27095","True","Nick","Watney","N Watney","Nick Watney","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27095.jpg","43","Fresno State University","2003"
"19384","False","Al","Watrous","A Watrous","Al Watrous","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19384.jpg","","",""
"19387","False","Alex","Watson","A Watson","Alex Watson","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19387.jpg","","",""
"05634","False","Bob","Watson","B Watson","Bob Watson","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05634.jpg","","",""
"25804","False","Bubba","Watson","B Watson","Bubba Watson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_25804.jpg","46","Faulkner State Community College","2002"
"02255","False","Denis","Watson","D Watson","Denis Watson","W","Zimbabwe","ZIM","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02255.jpg","69","Rhodesia","1976"
"02256","False","Tom","Watson","T Watson","Tom Watson","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02256.jpg","75","Stanford University","1971"
"02257","False","Brian","Watts","B Watts","Brian Watts","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02257.jpg","58","",""
"02259","False","Bert","Weaver","B Weaver","Bert Weaver","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02259.jpg","92","",""
"19400","False","Buddy","Weaver","B Weaver","Buddy Weaver","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19400.jpg","","",""
"02260","False","DeWitt","Weaver","D Weaver","DeWitt Weaver","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02260.jpg","","",""
"02261","False","Doug","Weaver","D Weaver","Doug Weaver","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02261.jpg","65","",""
"19405","False","Gene","Webb","G Webb","Gene Webb","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19405.jpg","","",""
"19418","False","Ron","Weber","R Weber","Ron Weber","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19418.jpg","","",""
"26289","False","Boo","Weekley","B Weekley","Boo Weekley","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26289.jpg","51","Abraham Baldwin Agricultural College","1997"
"19424","False","Wilford","Wehrle","W Wehrle","Wilford Wehrle","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19424.jpg","","",""
"02267","False","D.A.","Weibring","D Weibring","D.A. Weibring","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02267.jpg","71","Illinois State University","1975"
"26498","False","Matt","Weibring","M Weibring","Matt Weibring","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26498.jpg","45","Georgia Tech","2002"
"10423","False","Mike","Weir","M Weir","Mike Weir","W","Canada","CAN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_10423.jpg","54","Brigham Young University","1992"
"02268","False","Tom","Weiskopf","T Weiskopf","Tom Weiskopf","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02268.jpg","","",""
"19434","False","John","Weitzel","J Weitzel","John Weitzel","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19434.jpg","","",""
"66343","False","Alex","Welch","A Welch","Alex Welch","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66343.jpg","24","",""
"46628","False","Jeremy","Wells","J Wells","Jeremy Wells","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_46628.jpg","34","",""
"07753","False","Kevin","Wentworth","K Wentworth","Kevin Wentworth","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_07753.jpg","56","",""
"58967","False","Trevor","Werbylo","T Werbylo","Trevor Werbylo","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_58967.jpg","26","University of Arizona","2021"
"47128","True","Richy","Werenski","R Werenski","Richy Werenski","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_47128.jpg","32","Georgia Tech","2014"
"19464","False","Nick","Weslock","N Weslock","Nick Weslock","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19464.jpg","","",""
"30681","False","Eric","West","E West","Eric West","W","Bermuda","BER","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_30681.jpg","41","",""
"19466","False","James","West","J West","James West","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19466.jpg","","",""
"02270","False","Mike","West","M West","Mike West","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02270.jpg","64","",""
"52411","False","Kyle","Westmoreland","K Westmoreland","Kyle Westmoreland","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52411.jpg","33","United States Air Force Academy","2017"
"20396","False","Lee","Westwood","L Westwood","Lee Westwood","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20396.jpg","51","","1993"
"23322","False","Brett","Wetterich","B Wetterich","Brett Wetterich","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23322.jpg","51","Wallace State Community College","1994"
"51894","True","Vince","Whaley","V Whaley","Vince Whaley","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_51894.jpg","29","Georgia Tech","2017"
"19480","False","Ed","Whalley","E Whalley","Ed Whalley","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19480.jpg","","",""
"05640","False","Frank","Wharton","F Wharton","Frank Wharton","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05640.jpg","89","",""
"25892","False","Steve","Wheatcroft","S Wheatcroft","Steve Wheatcroft","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_25892.jpg","46","Indiana University","2001"
"06072","False","Greg","Whisman","G Whisman","Greg Whisman","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06072.jpg","63","",""
"19493","False","Buck","White","B White","Buck White","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19493.jpg","","",""
"02273","False","Carlton","White","C White","Carlton White","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02273.jpg","75","",""
"02275","False","Jim","White","J White","Jim White","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02275.jpg","74","",""
"19502","False","Larry","White","L White","Larry White","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19502.jpg","78","",""
"19506","False","Orville","White","O White","Orville White","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19506.jpg","","",""
"33117","False","Dale","Whitnell","D Whitnell","Dale Whitnell","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33117.jpg","36","",""
"48319","True","Tom","Whitney","T Whitney","Tom Whitney","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_48319.jpg","35","United States Air Force Academy","2010"
"06439","False","Don","Whitt","D Whitt","Don Whitt","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06439.jpg","","",""
"19913","False","Ron","Whittaker","R Whittaker","Ron Whittaker","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19913.jpg","53","Wake Forest University","1995"
"20160","False","Charlie","Wi","C Wi","Charlie Wi","W","Republic of Korea","KOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20160.jpg","52","University of California","1995"
"52655","False","Herman","Wibe-Sekne","H Wibe-Sekne","Herman Wibe-Sekne","W","Norway","NOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52655.jpg","23","",""
"50474","False","Tim","Widing","T Widing","Tim Widing","W","Sweden","SWE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_50474.jpg","27","University of San Francisco","2021"
"33936","False","Gunner","Wiebe","G Wiebe","Gunner Wiebe","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33936.jpg","35","",""
"02279","False","Mark","Wiebe","M Wiebe","Mark Wiebe","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02279.jpg","67","San Jose State University","1981"
"02280","False","Jim","Wiechers","J Wiechers","Jim Wiechers","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_02280.jpg","","",""
"19532","False","Phil","Wiechman","P Wiechman","Phil Wiechman","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19532.jpg","","",""
"29454","False","Bernd","Wiesberger","B Wiesberger","Bernd Wiesberger","W","Austria","AUT","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_29454.jpg","39","","2006"
"12780","False","Terry","Wilcox","T Wilcox","Terry Wilcox","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_12780.jpg","86","",""
"34265","False","Will","Wilcox","W Wilcox","Will Wilcox","W","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_34265.jpg","38","University of Alabama-Birmingham","2009"
"19539","False","Bert","Wilde","B Wilde","Bert Wilde","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19539.jpg","","",""
"25349","True","Tim","Wilkinson","T Wilkinson","Tim Wilkinson","W","New Zealand","NZL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_25349.jpg","46","St. Peter's College","2003"
"32139","True","Danny","Willett","D Willett","Danny Willett","W","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_32139.jpg","37","Jacksonville State University","2008"
"19566","False","Dan","Williams","D Williams","Dan Williams","W","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19566.jpg","","",""
