"playerId","year","cutsMade","displaySeason","events","officialMoney","second","standingsPoints","standingsRank","third","top10","top25","tourCode","wins","withdrawn"
"10885","2004","22","2004","26","1,513,537","-","-","-","-","5","11","R","-","-"
"10885","2003","21","2003","24","2,176,452","-","-","-","1","9","13","R","-","1"
"10885","2002","22","2002","27","2,115,771","2","-","-","1","8","14","R","-","-"
"10885","2001","25","2001","29","2,309,029","-","-","-","-","5","14","R","2","-"
"10885","2000","22","2000","26","1,968,685","1","-","-","-","3","10","R","2","-"
"10885","1999","17","1999","27","321,507","-","-","-","-","-","4","R","-","-"
"10885","1998","7","1998","9","191,867","-","-","-","-","1","4","R","-","-"
"10885","1997","3","1997","8","69,990","-","-","-","-","1","2","R","-","-"
"10885","1996","2","1996","7","15,932","-","-","-","-","-","-","R","-","-"
"10885","1995","5","1995","9","73,288","-","-","-","-","-","3","R","-","1"
"10885","1993","1","1993","6","11,052","-","-","-","-","-","-","R","-","-"
"01017","1982","5","1982","8","4,644","-","-","-","-","-","-","R","-","1"
"01017","1981","12","1981","18","30,171","-","-","-","-","1","3","R","-","-"
"01017","1980","18","1980","29","38,533","-","-","-","-","2","6","R","-","-"
"01017","1979","2","1979","7","2,020","-","-","-","-","-","-","R","-","-"
"01017","1977","17","1977","26","22,237","-","-","-","-","-","4","R","-","2"
"01017","1976","17","1976","24","95,775","-","-","-","1","7","10","R","1","4"
"01017","1975","21","1975","28","60,327","-","-","-","1","5","14","R","-","3"
"01017","1974","20","1974","27","131,949","1","-","-","-","7","16","R","2","2"
"01017","1973","19","1973","29","73,933","-","-","-","-","7","11","R","1","3"
"01017","1972","20","1972","34","44,805","1","-","-","-","5","8","R","-","1"
"01017","1971","17","1971","30","54,635","-","-","-","-","1","7","R","1","-"
"01017","1970","2","1970","3","335","-","-","-","-","-","-","R","-","-"
"23540","2016","-","2015-16","1","-","-","-","-","-","-","-","R","-","-"
"23540","2015","2","2014-15","3","32,683","-","-","-","-","-","1","R","-","-"
"23540","2014","5","2013-14","9","626,734","-","-","-","1","2","3","R","-","-"
"23540","2010","1","2010","1","23,385","-","-","-","-","-","-","R","-","-"
"23540","2008","7","2008","23","100,596","-","286","220","-","-","-","R","-","-"
"23540","2006","1","2006","2","52,500","-","-","-","-","-","1","R","-","-"
"23540","2005","8","2005","29","176,436","-","-","-","-","-","1","R","-","-"
"23540","2003","-","2003","2","-","-","-","-","-","-","-","R","-","-"
"01018","1983","1","1983","1","597","-","-","-","-","-","-","R","-","-"
"01018","1982","3","1982","6","2,571","-","-","-","-","-","-","R","-","1"
"01018","1981","9","1981","18","7,701","-","-","-","-","-","-","R","-","1"
"01018","1980","14","1980","22","11,330","-","-","-","-","-","1","R","-","-"
"01018","1979","2","1979","4","853","-","-","-","-","-","-","R","-","-"
"01018","1978","1","1978","8","565","-","-","-","-","-","-","R","-","-"
"01018","1977","9","1977","15","6,097","-","-","-","-","-","2","R","-","1"
"01018","1976","13","1976","15","13,829","-","-","-","1","2","3","R","-","-"
"01018","1975","1","1975","1","800","-","-","-","-","-","-","R","-","-"
"06004","2015","1","2014-15","1","7,613","-","13","244","-","-","-","R","-","-"
"06004","2014","6","2013-14","18","141,143","-","104","190","-","-","1","R","-","-"
"06004","2013","7","2013","19","188,987","-","182","173","-","-","1","R","-","1"
"06004","2012","7","2012","20","193,686","-","142","185","-","-","2","R","-","-"
"06004","2011","12","2011","22","547,589","-","298","138","1","2","3","R","-","-"
"06004","2010","17","2010","23","916,527","-","866","68","-","1","8","R","-","2"
"06004","2009","16","2009","23","2,131,538","-","1,102","55","-","5","12","R","1","-"
"06004","2008","19","2008","24","2,285,707","-","102,570","31","1","7","10","R","-","-"
"06004","2007","18","2007","23","2,103,426","-","91,013","69","-","4","9","R","1","-"
"06004","2006","14","2006","21","2,395,155","-","-","-","-","3","9","R","1","3"
"06004","2005","18","2005","24","959,665","-","-","-","-","3","6","R","-","-"
"06004","2004","21","2004","27","3,303,205","-","-","-","1","11","16","R","1","-"
"06004","2003","19","2003","27","1,005,959","-","-","-","-","4","9","R","-","2"
"06004","2002","17","2002","28","1,278,037","1","-","-","-","4","9","R","-","1"
"06004","2001","19","2001","26","574,451","-","-","-","-","2","8","R","-","2"
"06004","2000","19","2000","31","747,312","-","-","-","-","4","9","R","-","2"
"06004","1999","11","1999","18","460,760","-","-","-","1","4","5","R","-","-"
"06004","1998","10","1998","16","357,859","-","-","-","1","3","7","R","-","-"
"06004","1997","2","1997","2","110,461","-","-","-","-","1","1","R","-","-"
"06004","1996","1","1996","1","8,816","-","-","-","-","-","-","R","-","-"
"33948","2024","18","2024","22","5,871,643","1","-8","21","1","5","12","R","-","1"
"33948","2023","24","2022-23","31","3,231,760","1","1,159","44","1","4","12","R","-","1"
"33948","2022","2","2021-22","2","74,259","-","-","-","-","-","1","R","-","-"
"33948","2021","14","2020-21","29","540,748","-","225","164","-","1","1","R","-","-"
"33948","2020","15","2019-20","22","2,283,951","-","943","33","1","5","9","R","-","-"
"33948","2019","19","2018-19","22","1,990,033","-","892","53","1","3","8","R","-","1"
"33948","2018","19","2017-18","24","2,599,264","2","1,170","42","-","4","7","R","-","-"
"33948","2017","17","2016-17","22","1,236,090","-","468","102","-","3","4","R","-","-"
"33948","2016","10","2015-16","14","926,797","1","-","-","-","2","5","R","-","-"
"33948","2015","2","2014-15","5","63,450","-","-","-","-","-","1","R","-","-"
"33948","2014","1","2013-14","1","65,350","-","-","-","-","-","-","R","-","-"
"33948","2010","1","2010 (a)","8","-","-","-","-","-","-","-","R","-","-"
"45526","2024","1","2024","1","42,150","-","-","-","-","-","-","R","-","-"
"45526","2023","3","2022-23","4","170,404","-","-","-","-","-","-","R","-","-"
"45526","2022","13","2021-22","18","1,777,504","-","510","98","-","3","5","R","-","-"
"45526","2021","24","2020-21","27","5,816,565","1","-10","9","-","9","18","R","1","-"
"45526","2020","17","2019-20","20","2,903,306","2","-5","18","-","4","9","R","-","-"
"45526","2019","20","2018-19","27","2,688,625","1","+1","21","-","4","10","R","-","-"
"45526","2018","20","2017-18","30","1,676,695","-","938","60","-","5","9","R","-","1"
"45526","2017","1","2016-17","1","15,820","-","-","-","-","-","-","R","-","-"
"45526","2016","6","2015-16","19","162,811","-","147","190","-","-","1","R","-","-"
"52370","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"52370","2017","-","2016-17 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12955","1962","-","1962","1","-","-","-","-","-","-","-","R","-","-"
"12955","1956","-","1956","1","-","-","-","-","-","-","-","R","-","-"
"12955","1954","1","1954","2","-","-","-","-","-","-","-","R","-","-"
"12955","1952","13","1952","13","810","-","-","-","-","1","2","R","-","2"
"12955","1951","5","1951","6","250","-","-","-","-","-","1","R","-","1"
"12955","1950","-","1950","1","-","-","-","-","-","-","-","R","-","1"
"12955","1932","-","1932","1","-","-","-","-","-","-","-","R","-","-"
"12960","1973","-","1973","2","-","-","-","-","-","-","-","R","-","-"
"12960","1972","5","1972","9","5,323","-","-","-","-","1","1","R","-","1"
"12960","1971","3","1971","4","1,579","-","-","-","-","-","-","R","-","-"
"12960","1970","2","1970","3","1,344","-","-","-","-","1","1","R","-","-"
"12960","1969","1","1969","3","200","-","-","-","-","-","-","R","-","-"
"12960","1964","1","1964","2","61","-","-","-","-","-","-","R","-","-"
"12960","1963","1","1963","5","-","-","-","-","-","-","-","R","-","-"
"12960","1962","-","1962","1","-","-","-","-","-","-","-","R","-","-"
"12960","1961","-","1961","1","-","-","-","-","-","-","-","R","-","-"
"12960","1960","1","1960 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12960","1959","1","1959 (a)","1","-","-","-","-","-","-","-","R","-","-"
"23036","2005","9","2005","25","270,347","-","-","-","-","1","3","R","-","1"
"23036","2003","16","2003","31","342,028","-","-","-","-","1","2","R","-","-"
"23036","2001","-","2001","1","-","-","-","-","-","-","-","R","-","-"
"06006","2013","-","2013","1","-","-","-","-","-","-","-","R","-","-"
"06006","2004","-","2004","1","-","-","-","-","-","-","-","R","-","-"
"06006","2003","-","2003","2","-","-","-","-","-","-","-","R","-","-"
"06006","2002","1","2002","1","9,552","-","-","-","-","-","-","R","-","-"
"06006","1995","-","1995","2","-","-","-","-","-","-","-","R","-","-"
"06006","1994","4","1994","11","35,022","-","-","-","-","1","1","R","-","-"
"06006","1993","11","1993","27","89,782","-","-","-","-","1","4","R","-","-"
"06006","1992","-","1992","1","-","-","-","-","-","-","-","R","-","-"
"06006","1991","7","1991","26","33,180","-","-","-","-","-","3","R","-","2"
"06006","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"25083","2003","-","2003","1","-","-","-","-","-","-","-","R","-","-"
"25083","2002","-","2002","1","-","-","-","-","-","-","-","R","-","-"
"25083","2001","8","2001","28","99,464","-","-","-","-","-","1","R","-","3"
"25083","2000","-","2000","1","-","-","-","-","-","-","-","R","-","-"
"01023","1992","8","1992","33","19,312","-","-","-","-","-","-","R","-","-"
"01023","1991","1","1991","2","3,510","-","-","-","-","-","1","R","-","-"
"01023","1990","6","1990","22","28,037","-","-","-","-","-","1","R","-","1"
"01023","1988","-","1988","1","-","-","-","-","-","-","-","R","-","-"
"01023","1987","-","1987","1","-","-","-","-","-","-","-","R","-","-"
"01023","1985","1","1985","2","-","-","-","-","-","-","-","R","-","-"
"01023","1984","-","1984","1","-","-","-","-","-","-","-","R","-","-"
"01023","1983","-","1983","1","-","-","-","-","-","-","-","R","-","-"
"01023","1982","1","1982","1","7,013","-","-","-","-","-","1","R","-","-"
"01023","1980","1","1980","2","798","-","-","-","-","-","-","R","-","-"
"33120","2021","10","2020-21","21","360,642","-","168","179","-","1","1","R","-","-"
"33120","2020","9","2019-20","16","278,630","-","154","158","-","-","1","R","-","-"
"33120","2019","-","2018-19","1","-","-","-","-","-","-","-","R","-","-"
"33120","2017","6","2016-17","20","188,806","-","98","194","-","1","2","R","-","-"
"33120","2016","-","2015-16","1","-","-","-","-","-","-","-","R","-","-"
"33120","2015","3","2014-15","7","129,215","-","-","-","-","-","1","R","-","-"
"33120","2014","3","2013-14","8","122,598","-","55","212","-","-","1","R","-","-"
"33120","2013","1","2013","1","12,824","-","-","-","-","-","-","R","-","-"
"33120","2012","13","2012","25","441,019","-","209","164","-","1","3","R","-","-"
"33120","2011","-","2011","1","-","-","-","-","-","-","-","R","-","-"
"33120","2010","1","2010","1","10,203","-","-","-","-","-","-","R","-","-"
"33120","2009","-","2009 (a)","1","-","-","-","-","-","-","-","R","-","-"
"57321","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"57321","2019","-","2018-19 (a)","1","-","-","-","-","-","-","-","R","-","-"
"29620","1909","1","1909","1","200","-","-","-","-","1","1","R","1","-"
"29620","1908","1","1908","1","200","-","-","-","-","1","1","R","1","-"
"29620","1907","1","1907","1","88","1","-","-","-","1","1","R","-","-"
"29620","1906","1","1906","1","63","-","-","-","1","1","1","R","-","-"
"29620","1904","1","1904","1","150","-","-","-","-","1","1","R","2","-"
"29620","1903","1","1903","1","25","-","-","-","-","1","1","R","1","-"
"29620","1902","1","1902","1","150","-","-","-","-","1","1","R","1","-"
"01024","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"01024","2014","-","2013-14","1","-","-","-","-","-","-","-","R","-","-"
"01024","2013","1","2013","3","114,000","-","63","209","-","1","1","R","-","-"
"01024","2012","-","2012","1","-","-","-","-","-","-","-","R","-","-"
"01024","2011","-","2011","3","-","-","-","-","-","-","-","R","-","-"
"01024","2010","-","2010","1","-","-","-","-","-","-","-","R","-","-"
"01024","2009","2","2009","17","19,654","-","7","245","-","-","-","R","-","1"
"01024","2008","10","2008","24","243,490","-","949","182","-","-","2","R","-","-"
"01024","2007","16","2007","27","499,197","-","85,300","136","-","-","5","R","-","1"
"01024","2006","15","2006","24","1,057,927","1","-","-","1","3","4","R","-","-"
"01024","2005","16","2005","26","1,120,835","1","-","-","-","1","9","R","-","-"
"01024","2004","20","2004","31","631,143","-","-","-","-","1","5","R","-","-"
"01024","2003","19","2003","29","659,694","-","-","-","-","3","5","R","-","-"
"01024","2002","20","2002","31","1,365,707","1","-","-","-","5","11","R","-","-"
"01024","2001","14","2001","27","1,313,047","1","-","-","1","6","8","R","-","-"
"01024","2000","12","2000","31","1,004,827","-","-","-","-","2","6","R","1","-"
"01024","1999","17","1999","29","345,801","-","-","-","-","-","7","R","-","-"
"01024","1998","18","1998","30","705,434","-","-","-","-","3","6","R","1","-"
"01024","1997","23","1997","28","665,602","-","-","-","-","4","14","R","-","-"
"01024","1996","18","1996","28","433,157","1","-","-","-","3","9","R","-","-"
"01024","1995","16","1995","29","276,494","-","-","-","-","3","8","R","-","-"
"01024","1994","18","1994","26","342,208","1","-","-","1","3","5","R","-","-"
"01024","1993","18","1993","29","365,759","1","-","-","1","7","10","R","-","-"
"01024","1992","16","1992","28","202,509","-","-","-","1","2","8","R","-","-"
"01024","1991","19","1991","29","615,765","-","-","-","-","4","10","R","2","-"
"01024","1990","25","1990","28","231,362","-","-","-","-","1","12","R","-","-"
"01024","1989","17","1989","31","202,242","1","-","-","-","3","6","R","-","-"
"01024","1988","17","1988","34","74,950","-","-","-","-","1","7","R","-","-"
"01024","1987","3","1987","4","4,001","-","-","-","-","-","-","R","-","-"
"01024","1987","-","1987 (a)","1","4,001","-","-","-","-","-","-","R","-","-"
"01024","1986","2","1986 (a)","2","-","-","-","-","-","-","2","R","-","-"
"01024","1983","-","1983 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12982","1967","-","1967","1","-","-","-","-","-","-","-","R","-","-"
"12982","1963","-","1963","1","-","-","-","-","-","-","-","R","-","-"
"12982","1961","-","1961","1","-","-","-","-","-","-","-","R","-","-"
"12982","1958","2","1958","3","288","-","-","-","-","-","-","R","-","-"
"12982","1957","1","1957","2","-","-","-","-","-","-","-","R","-","-"
"12982","1953","1","1953","1","-","-","-","-","-","-","-","R","-","-"
"12982","1952","1","1952","1","-","-","-","-","-","-","-","R","-","-"
"12982","1951","4","1951","5","280","-","-","-","-","-","2","R","-","-"
"12982","1950","7","1950","7","100","-","-","-","-","-","2","R","-","1"
"12982","1949","9","1949","9","943","-","-","-","-","1","3","R","-","3"
"12982","1948","9","1948","9","538","-","-","-","-","-","2","R","-","2"
"12982","1947","3","1947","4","678","-","-","-","-","1","3","R","-","1"
"12982","1946","2","1946","2","165","-","-","-","-","-","2","R","-","-"
"01030","1999","-","1999","1","-","-","-","-","-","-","-","R","-","-"
"01030","1993","1","1993","1","32,500","-","-","-","-","-","1","R","-","-"
"01030","1992","1","1992","1","11,400","-","-","-","-","-","-","R","-","-"
"01030","1990","7","1990","10","49,047","-","-","-","-","-","3","R","-","-"
"01030","1989","10","1989","17","87,516","-","-","-","-","1","4","R","-","1"
"01030","1988","11","1988","14","101,686","-","-","-","1","1","4","R","-","-"
"01030","1987","9","1987","14","82,309","-","-","-","-","1","6","R","-","-"
"01030","1986","6","1986","10","53,116","-","-","-","1","2","3","R","-","1"
"01030","1985","7","1985","7","92,650","1","-","-","-","2","5","R","-","-"
"01030","1984","13","1984","15","71,199","-","-","-","-","1","7","R","-","-"
"01030","1983","13","1983","15","146,467","1","-","-","-","5","7","R","1","-"
"01030","1982","11","1982","15","65,157","-","-","-","1","1","5","R","-","-"
"01030","1981","12","1981","13","92,918","-","-","-","2","3","8","R","-","-"
"01030","1980","5","1980","6","45,819","1","-","-","-","1","5","R","-","-"
"01030","1979","5","1979","5","10,846","-","-","-","-","-","2","R","-","-"
"01030","1978","2","1978","3","7,900","-","-","-","-","-","1","R","-","-"
"01030","1977","2","1977","3","7,500","-","-","-","-","-","1","R","-","-"
