YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
2012,0,29479,Scott Brown,1,42
2012,0,28500,Martin Flores,1,32
2012,0,21805,Harrison Frazar,1,34
2012,0,32698,Bobby Gates,1,54
2012,0,23353,J.J. Henry,1,32
2012,0,29222,Billy Hurley III,1,28
2012,0,21350,Ryuji Imada,1,45
2012,0,30852,Ryo Ishikawa,1,14
2012,0,29478,Kevin Kisner,1,14
2012,0,10860,Justin Leonard,1,42
2012,0,27466,Spencer Levin,1,27
2012,0,24940,Edward Loar,1,18
2012,0,27120,Troy Matteson,1,53
2012,0,31202,William McGirt,1,35
2012,0,27933,John Merrick,1,46
2012,0,22348,Nick O'Hern,1,41
2012,0,22046,Geoff Ogilvy,1,28
2012,0,26329,Louis Oosthuizen,1,26
2012,0,25818,Scott Piercy,1,46
2012,0,10213,Dicky Pride,1,21
2012,0,22913,John Rollins,1,40
2012,0,27649,Brandt Snedeker,1,30
2012,0,29518,Brendan Steele,1,52
2012,0,27963,Chris Stroud,1,29
2012,0,20396,Lee Westwood,1,23
2012,0,8793,Tiger Woods,1,25
2011,0,10885,Robert Allenby,7,51
2011,0,24507,Jason Bohn,7,42
2011,0,21753,Brian Davis,7,45
2011,0,22961,David Mathis,7,39
2011,0,23788,D.J. Trahan,7,67
2011,0,26289,Boo Weekley,7,61
2011,0,12652,Cameron Beckman,6,45
2011,0,12510,Chad Campbell,6,67
2011,0,28158,Steve Marino,6,42
2011,0,1766,Billy Mayfair,6,60
2011,0,30110,Kyle Stanley,6,56
2011,0,7867,Woody Austin,5,30
2011,0,10505,Shane Bertsch,5,27
2011,0,24925,Jonathan Byrd,5,24
2011,0,23409,James Driscoll,5,36
2011,0,12716,Charley Hoffman,5,41
2011,0,30925,Dustin Johnson,5,40
2011,0,35087,Bio Kim,5,37
2011,0,22348,Nick O'Hern,5,40
2011,0,27330,Josh Teater,5,48
2011,0,27064,Jhonattan Vegas,5,61
2011,0,21407,Arjun Atwal,4,45
2011,0,24846,Ricky Barnes,4,43
2011,0,24357,K.J. Choi,4,32
2011,0,23673,Michael Connell,4,40
2011,0,6621,Joe Durant,4,57
2011,0,9011,David Duval,4,38
2011,0,32698,Bobby Gates,4,44
2011,0,6643,Paul Goydos,4,44
2011,0,24980,Scott Gutschewski,4,44
2011,0,25444,Justin Hicks,4,50
2011,0,27141,J.B. Holmes,4,23
2011,0,21961,Charles Howell III,4,43
2011,0,27936,Martin Laird,4,31
2011,0,26851,Marc Leishman,4,46
2011,0,10585,Scott McCarron,4,32
2011,0,31202,William McGirt,4,47
2011,0,27933,John Merrick,4,39
2011,0,32640,Troy Merritt,4,41
2011,0,1810,Phil Mickelson,4,34
2011,0,25818,Scott Piercy,4,37
2011,0,30946,Alex Prugh,4,42
2011,0,31193,Jim Renner,4,31
2011,0,23621,Rory Sabbatini,4,29
2011,0,24502,Adam Scott,4,34
2011,0,6567,Vijay Singh,4,44
2011,0,29518,Brendan Steele,4,38
2011,0,20160,Charlie Wi,4,30
2011,0,20098,Stuart Appleby,3,31
2011,0,20070,Matt Bettencourt,3,43
2011,0,1116,Michael Bradley,3,29
2011,0,24290,D.J. Brigman,3,37
2011,0,20472,Alex Cejka,3,30
2011,0,32366,Kevin Chappell,3,38
2011,0,23541,Ben Crane,3,30
2011,0,6251,Chris DiMarco,3,42
2011,0,6522,Ernie Els,3,37
2011,0,7457,Steve Flesch,3,36
2011,0,32102,Rickie Fowler,3,35
2011,0,21805,Harrison Frazar,3,27
2011,0,10809,Jim Furyk,3,29
2011,0,24358,Robert Garrigus,3,48
2011,0,25900,Lucas Glover,3,31
2011,0,24924,Bill Haas,3,36
2011,0,24604,Hunter Haas,3,41
2011,0,8537,J.P. Hayes,3,35
2011,0,1577,Lee Janzen,3,25
2011,0,26300,Matt Jones,3,28
2011,0,10860,Justin Leonard,3,36
2011,0,26881,Jarrod Lyle,3,58
2011,0,24781,Hunter Mahan,3,49
2011,0,27120,Troy Matteson,3,44
2011,0,23320,Ryan Palmer,3,31
2011,0,23497,Tag Ridings,3,32
2011,0,25457,Alexandre Rocha,3,35
2011,0,25562,Andres Romero,3,36
2011,0,27963,Chris Stroud,3,51
2011,0,26287,Roland Thatcher,3,38
2011,0,33419,Cameron Tringale,3,52
2011,0,27770,Camilo Villegas,3,34
2011,0,25632,Jimmy Walker,3,41
2011,0,20436,Garrett Willis,3,38
2011,0,31323,Gary Woodland,3,42
2011,0,29910,Blake Adams,2,49
2011,0,22371,Aaron Baddeley,2,27
2011,0,23614,Rich Beem,2,30
2011,0,28087,Kris Blanks,2,55
2011,0,25274,Steven Bowditch,2,48
2011,0,33141,Keegan Bradley,2,43
2011,0,34255,Joseph Bramlett,2,48
2011,0,20229,Stewart Cink,2,22
2011,0,11123,Chris Couch,2,31
2011,0,28089,Jason Day,2,31
2011,0,21209,Sergio Garcia,2,19
2011,0,19846,Brian Gay,2,30
2011,0,8725,Tom Gillis,2,43
2011,0,28679,Fabián Gómez,2,43
2011,0,29720,Andres Gonzales,2,27
2011,0,23718,Nathan Green,2,49
2011,0,26758,David Hearn,2,42
2011,0,23353,J.J. Henry,2,38
2011,0,31557,Jim Herman,2,43
2011,0,6573,Brandt Jobe,2,56
2011,0,26420,Richard Johnson,2,23
2011,0,24024,Zach Johnson,2,25
2011,0,8075,Jerry Kelly,2,31
2011,0,30926,Chris Kirk,2,37
2011,0,27466,Spencer Levin,2,41
2011,0,23548,Bill Lunde,2,49
2011,0,33413,Ben Martin,2,33
2011,0,27939,Matt McQuillan,2,22
2011,0,6515,Shaun Micheel,2,42
2011,0,31401,Zack Miller,2,61
2011,0,25240,D.A. Points,2,43
2011,0,26476,Chez Reavie,2,54
2011,0,29221,Webb Simpson,2,33
2011,0,33911,Nate Smith,2,24
2011,0,27649,Brandt Snedeker,2,30
2011,0,26679,Kevin Stadler,2,43
2011,0,30692,Scott Stallings,2,43
2011,0,8375,Paul Stankowski,2,35
2011,0,27214,Kevin Streelman,2,31
2011,0,25834,Daniel Summerhays,2,38
2011,0,23325,Vaughn Taylor,2,34
2011,0,23623,Bo Van Pelt,2,49
2011,0,26951,Johnson Wagner,2,38
2011,0,27095,Nick Watney,2,25
2011,0,25804,Bubba Watson,2,35
2011,0,12602,Dean Wilson,2,23
2011,0,24663,Y.E. Yang,2,16
2011,0,20498,Briny Baird,1,28
2011,0,20848,Ángel Cabrera,1,21
2011,0,22621,Ben Curtis,1,32
2011,0,23638,Brendon de Jonge,1,34
2011,0,23983,Luke Donald,1,12
2011,0,25686,Jason Dufner,1,38
2011,0,30750,Tommy Gainey,1,60
2011,0,20157,Retief Goosen,1,19
2011,0,20766,Padraig Harrington,1,23
2011,0,12782,Tim Herron,1,38
2011,0,29420,Billy Horschel,1,37
2011,0,10733,Kent Jones,1,43
2011,0,27974,Sung Kang,1,27
2011,0,19970,Robert Karlsson,1,19
2011,0,29718,Anthony Kim,1,32
2011,0,27797,Derek Lamely,1,45
2011,0,1706,Davis Love III,1,18
2011,0,25572,Graeme McDowell,1,18
2011,0,24490,George McNeill,1,21
2011,0,1797,Rocco Mediate,1,30
2011,0,23800,Bryce Molder,1,24
2011,0,25396,Kevin Na,1,25
2011,0,24140,Sean O'Hair,1,34
2011,0,22046,Geoff Ogilvy,1,28
2011,0,28475,Jeff Overton,1,35
2011,0,20572,Rod Pampling,1,33
2011,0,24361,Pat Perez,1,41
2011,0,1948,Tim Petrovic,1,30
2011,0,32876,Martin Piller,1,30
2011,0,24138,Ian Poulter,1,16
2011,0,28620,Aron Price,1,27
2011,0,20127,Chris Riley,1,42
2011,0,22405,Justin Rose,1,33
2011,0,20645,John Senden,1,40
2011,0,22293,Heath Slocum,1,33
2011,0,34072,Will Strickler,1,36
2011,0,32150,Michael Thompson,1,39
2011,0,2206,David Toms,1,24
2011,0,26668,Marc Turnesa,1,30
2010,0,21959,Ted Purdy,9,46
2010,0,28087,Kris Blanks,7,59
2010,0,1577,Lee Janzen,7,43
2010,0,26287,Roland Thatcher,7,50
2010,0,20472,Alex Cejka,6,42
2010,0,23541,Ben Crane,6,41
2010,0,1249,John Daly,6,38
2010,0,21753,Brian Davis,6,55
2010,0,26300,Matt Jones,6,33
2010,0,26695,Michael Letzig,6,52
2010,0,24490,George McNeill,6,50
2010,0,27302,Garth Mulroy,6,36
2010,0,24140,Sean O'Hair,6,45
2010,0,23621,Rory Sabbatini,6,49
2010,0,20098,Stuart Appleby,5,43
2010,0,12652,Cameron Beckman,5,40
2010,0,20070,Matt Bettencourt,5,32
2010,0,27436,Graham DeLaet,5,70
2010,0,28500,Martin Flores,5,44
2010,0,23718,Nathan Green,5,40
2010,0,21731,Freddie Jacobson,5,37
2010,0,30925,Dustin Johnson,5,36
2010,0,27933,John Merrick,5,55
2010,0,20691,Greg Owen,5,44
2010,0,25190,Jeff Quinney,5,38
2010,0,27214,Kevin Streelman,5,41
2010,0,28780,Nicholas Thompson,5,66
2010,0,23788,D.J. Trahan,5,57
2010,0,26289,Boo Weekley,5,46
2010,0,25892,Steve Wheatcroft,5,36
2010,0,26392,Chris Wilson,5,45
2010,0,24227,Justin Bolli,4,31
2010,0,28089,Jason Day,4,46
2010,0,23638,Brendon de Jonge,4,33
2010,0,8725,Tom Gillis,4,60
2010,0,20574,Mathew Goggin,4,45
2010,0,20378,Mathias Grönberg,4,46
2010,0,6514,Kevin Johnson,4,27
2010,0,27613,David Lutterus,4,36
2010,0,1724,Jeff Maggert,4,48
2010,0,28158,Steve Marino,4,30
2010,0,1766,Billy Mayfair,4,58
2010,0,26596,Ryan Moore,4,26
2010,0,23320,Ryan Palmer,4,30
2010,0,22056,Cameron Percy,4,44
2010,0,24361,Pat Perez,4,44
2010,0,25240,D.A. Points,4,49
2010,0,7749,Brett Quigley,4,52
2010,0,20127,Chris Riley,4,30
2010,0,22405,Justin Rose,4,25
2010,0,26679,Kevin Stadler,4,46
2010,0,12755,Vance Veazey,4,34
2010,0,26951,Johnson Wagner,4,49
2010,0,7867,Woody Austin,3,51
2010,0,24846,Ricky Barnes,3,43
2010,0,24925,Jonathan Byrd,3,55
2010,0,1161,Mark Calcavecchia,3,35
2010,0,20593,Greg Chalmers,3,31
2010,0,20229,Stewart Cink,3,38
2010,0,1320,Bob Estes,3,38
2010,0,24358,Robert Garrigus,3,46
2010,0,6643,Paul Goydos,3,40
2010,0,26420,Richard Johnson,3,34
2010,0,27936,Martin Laird,3,51
2010,0,27466,Spencer Levin,3,43
2010,0,1707,Steve Lowery,3,36
2010,0,23548,Bill Lunde,3,44
2010,0,27060,John Mallinger,3,42
2010,0,27120,Troy Matteson,3,45
2010,0,28237,Rory McIlroy,3,22
2010,0,1797,Rocco Mediate,3,51
2010,0,32640,Troy Merritt,3,42
2010,0,6515,Shaun Micheel,3,28
2010,0,23800,Bryce Molder,3,35
2010,0,25396,Kevin Na,3,30
2010,0,1941,Tom Pernice Jr.,3,31
2010,0,1945,Kenny Perry,3,35
2010,0,25818,Scott Piercy,3,43
2010,0,28620,Aron Price,3,38
2010,0,24502,Adam Scott,3,39
2010,0,22293,Heath Slocum,3,42
2010,0,8385,Omar Uresti,3,35
2010,0,23623,Bo Van Pelt,3,47
2010,0,25632,Jimmy Walker,3,31
2010,0,25804,Bubba Watson,3,35
2010,0,20160,Charlie Wi,3,43
2010,0,21878,Mark Wilson,3,44
2010,0,29910,Blake Adams,2,42
2010,0,6004,Stephen Ames,2,30
2010,0,20498,Briny Baird,2,43
2010,0,20848,Ángel Cabrera,2,29
2010,0,12510,Chad Campbell,2,32
2010,0,23673,Michael Connell,2,43
2010,0,25686,Jason Dufner,2,50
2010,0,6621,Joe Durant,2,32
2010,0,9011,David Duval,2,26
2010,0,6522,Ernie Els,2,22
2010,0,1329,Brad Faxon,2,23
2010,0,7457,Steve Flesch,2,33
2010,0,21209,Sergio Garcia,2,14
2010,0,25900,Lucas Glover,2,35
2010,0,20105,Jeff Gove,2,39
2010,0,24924,Bill Haas,2,38
2010,0,8537,J.P. Hayes,2,30
2010,0,23353,J.J. Henry,2,29
2010,0,27141,J.B. Holmes,2,49
2010,0,24024,Zach Johnson,2,25
2010,0,6012,Greg Kraft,2,27
2010,0,10860,Justin Leonard,2,34
2010,0,24781,Hunter Mahan,2,35
2010,0,10585,Scott McCarron,2,40
2010,0,1810,Phil Mickelson,2,24
2010,0,28475,Jeff Overton,2,32
2010,0,20663,Brenden Pappas,2,30
2010,0,1948,Tim Petrovic,2,45
2010,0,25345,Carl Pettersson,2,25
2010,0,24138,Ian Poulter,2,11
2010,0,22913,John Rollins,2,55
2010,0,20645,John Senden,2,52
2010,0,29221,Webb Simpson,2,38
2010,0,27649,Brandt Snedeker,2,29
2010,0,31560,Brian Stuard,2,38
2010,0,33419,Cameron Tringale,2,38
2010,0,2239,Scott Verplank,2,23
2010,0,23349,Charles Warren,2,50
2010,0,27095,Nick Watney,2,35
2010,0,10423,Mike Weir,2,17
2010,0,23322,Brett Wetterich,2,28
2010,0,10425,Jay Williamson,2,37
2010,0,24663,Y.E. Yang,2,24
2010,0,10885,Robert Allenby,1,33
2010,0,24507,Jason Bohn,1,25
2010,0,7363,Craig Bowden,1,31
2010,0,1116,Michael Bradley,1,38
2010,0,25364,Paul Casey,1,12
2010,0,24357,K.J. Choi,1,32
2010,0,25720,Chad Collins,1,22
2010,0,11123,Chris Couch,1,28
2010,0,6251,Chris DiMarco,1,37
2010,0,23409,James Driscoll,1,34
2010,0,1313,Steve Elkington,1,21
2010,0,28307,Matt Every,1,30
2010,0,20157,Retief Goosen,1,10
2010,0,20766,Padraig Harrington,1,9
2010,0,12716,Charley Hoffman,1,36
2010,0,21961,Charles Howell III,1,24
2010,0,21350,Ryuji Imada,1,35
2010,0,22378,Trevor Immelman,1,19
2010,0,8075,Jerry Kelly,1,49
2010,0,1619,Skip Kendall,1,23
2010,0,12705,Cliff Kresge,1,24
2010,0,23108,Matt Kuchar,1,27
2010,0,27797,Derek Lamely,1,32
2010,0,26851,Marc Leishman,1,39
2010,0,1706,Davis Love III,1,47
2010,0,26881,Jarrod Lyle,1,25
2010,0,24912,Will MacKenzie,1,46
2010,0,26301,James Nitties,1,49
2010,0,21949,Joe Ogilvie,1,52
2010,0,22046,Geoff Ogilvy,1,29
2010,0,30946,Alex Prugh,1,38
2010,0,25562,Andres Romero,1,45
2010,0,20686,Jeev Milkha Singh,1,26
2010,0,6567,Vijay Singh,1,41
2010,0,6527,Steve Stricker,1,15
2010,0,27963,Chris Stroud,1,41
2010,0,6595,Kevin Sutherland,1,42
2010,0,23325,Vaughn Taylor,1,38
2010,0,27330,Josh Teater,1,57
2010,0,2206,David Toms,1,29
2010,0,32617,Jerod Turner,1,22
2010,0,27770,Camilo Villegas,1,33
2010,0,20436,Garrett Willis,1,43
2009,0,20070,Matt Bettencourt,9,77
2009,0,28780,Nicholas Thompson,8,77
2009,0,7457,Steve Flesch,7,46
2009,0,25818,Scott Piercy,7,44
2009,0,29221,Webb Simpson,7,44
2009,0,7867,Woody Austin,6,45
2009,0,1707,Steve Lowery,6,54
2009,0,22405,Justin Rose,6,38
2009,0,27214,Kevin Streelman,6,55
2009,0,23541,Ben Crane,5,39
2009,0,6522,Ernie Els,5,29
2009,0,27141,J.B. Holmes,5,50
2009,0,24912,Will MacKenzie,5,51
2009,0,25240,D.A. Points,5,55
2009,0,20127,Chris Riley,5,30
2009,0,23788,D.J. Trahan,5,50
2009,0,6004,Stephen Ames,4,30
2009,0,20498,Briny Baird,4,41
2009,0,24846,Ricky Barnes,4,39
2009,0,1161,Mark Calcavecchia,4,52
2009,0,20229,Stewart Cink,4,24
2009,0,8931,Glen Day,4,45
2009,0,23638,Brendon de Jonge,4,52
2009,0,25686,Jason Dufner,4,44
2009,0,20104,Ken Duke,4,43
2009,0,31416,Derek Fathauer,4,34
2009,0,21805,Harrison Frazar,4,35
2009,0,24358,Robert Garrigus,4,52
2009,0,25900,Lucas Glover,4,45
2009,0,23718,Nathan Green,4,44
2009,0,12782,Tim Herron,4,43
2009,0,24024,Zach Johnson,4,38
2009,0,8075,Jerry Kelly,4,37
2009,0,27936,Martin Laird,4,40
2009,0,26695,Michael Letzig,4,49
2009,0,23548,Bill Lunde,4,49
2009,0,1766,Billy Mayfair,4,53
2009,0,10585,Scott McCarron,4,33
2009,0,26301,James Nitties,4,37
2009,0,21949,Joe Ogilvie,4,40
2009,0,20572,Rod Pampling,4,38
2009,0,1945,Kenny Perry,4,41
2009,0,1948,Tim Petrovic,4,38
2009,0,21959,Ted Purdy,4,61
2009,0,26476,Chez Reavie,4,28
2009,0,20645,John Senden,4,40
2009,0,8845,Scott Sterling,4,24
2009,0,27963,Chris Stroud,4,44
2009,0,2214,Kirk Triplett,4,58
2009,0,26498,Matt Weibring,4,39
2009,0,12652,Cameron Beckman,3,44
2009,0,23614,Rich Beem,3,36
2009,0,24925,Jonathan Byrd,3,54
2009,0,20472,Alex Cejka,3,40
2009,0,21753,Brian Davis,3,54
2009,0,23983,Luke Donald,3,18
2009,0,1313,Steve Elkington,3,29
2009,0,20574,Mathew Goggin,3,31
2009,0,22892,Jason Gore,3,51
2009,0,23353,J.J. Henry,3,43
2009,0,30925,Dustin Johnson,3,28
2009,0,26420,Richard Johnson,3,34
2009,0,24503,Jeff Klauk,3,37
2009,0,27466,Spencer Levin,3,25
2009,0,1706,Davis Love III,3,42
2009,0,1724,Jeff Maggert,3,56
2009,0,27060,John Mallinger,3,32
2009,0,28158,Steve Marino,3,40
2009,0,1797,Rocco Mediate,3,46
2009,0,1810,Phil Mickelson,3,19
2009,0,26596,Ryan Moore,3,41
2009,0,24140,Sean O'Hair,3,44
2009,0,28620,Aron Price,3,50
2009,0,22913,John Rollins,3,41
2009,0,24502,Adam Scott,3,31
2009,0,6567,Vijay Singh,3,36
2009,0,6595,Kevin Sutherland,3,38
2009,0,30927,Brendon Todd,3,33
2009,0,28118,Peter Tomasulo,3,42
2009,0,26668,Marc Turnesa,3,48
2009,0,26951,Johnson Wagner,3,38
2009,0,26289,Boo Weekley,3,41
2009,0,26497,Casey Wittenberg,3,33
2009,0,23778,Brad Adamonis,2,29
2009,0,10885,Robert Allenby,2,46
2009,0,20098,Stuart Appleby,2,38
2009,0,1035,Tommy Armour III,2,19
2009,0,24507,Jason Bohn,2,38
2009,0,12510,Chad Campbell,2,35
2009,0,20850,Daniel Chopra,2,42
2009,0,1226,Fred Couples,2,29
2009,0,28089,Jason Day,2,27
2009,0,19846,Brian Gay,2,26
2009,0,6643,Paul Goydos,2,35
2009,0,24924,Bill Haas,2,52
2009,0,20766,Padraig Harrington,2,19
2009,0,12716,Charley Hoffman,2,41
2009,0,21350,Ryuji Imada,2,25
2009,0,30711,Colt Knost,2,28
2009,0,6012,Greg Kraft,2,31
2009,0,23108,Matt Kuchar,2,30
2009,0,10860,Justin Leonard,2,25
2009,0,20634,Peter Lonard,2,53
2009,0,24781,Hunter Mahan,2,40
2009,0,27933,John Merrick,2,24
2009,0,25396,Kevin Na,2,33
2009,0,1941,Tom Pernice Jr.,2,42
2009,0,22548,Patrick Sheehan,2,21
2009,0,26679,Kevin Stadler,2,33
2009,0,22295,Darron Stiles,2,34
2009,0,23623,Bo Van Pelt,2,47
2009,0,27770,Camilo Villegas,2,34
2009,0,25632,Jimmy Walker,2,29
2009,0,10425,Jay Williamson,2,48
2009,0,12602,Dean Wilson,2,34
2009,0,8793,Tiger Woods,2,16
2009,0,6197,Michael Allen,1,28
2009,0,23048,Eric Axley,1,23
2009,0,22371,Aaron Baddeley,1,24
2009,0,7223,Brian Bateman,1,21
2009,0,28087,Kris Blanks,1,28
2009,0,1132,Mark Brooks,1,23
2009,0,20593,Greg Chalmers,1,27
2009,0,24357,K.J. Choi,1,20
2009,0,22621,Ben Curtis,1,22
2009,0,6251,Chris DiMarco,1,37
2009,0,6621,Joe Durant,1,42
2009,0,1320,Bob Estes,1,27
2009,0,1329,Brad Faxon,1,14
2009,0,10809,Jim Furyk,1,19
2009,0,21209,Sergio Garcia,1,18
2009,0,20157,Retief Goosen,1,18
2009,0,1473,Todd Hamilton,1,32
2009,0,10117,Bob Heintz,1,14
2009,0,21731,Freddie Jacobson,1,27
2009,0,10733,Kent Jones,1,33
2009,0,26300,Matt Jones,1,23
2009,0,29718,Anthony Kim,1,28
2009,0,12705,Cliff Kresge,1,40
2009,0,1677,Tom Lehman,1,21
2009,0,26851,Marc Leishman,1,53
2009,0,26881,Jarrod Lyle,1,17
2009,0,22961,David Mathis,1,36
2009,0,27120,Troy Matteson,1,42
2009,0,24449,Parker McLachlin,1,36
2009,0,24490,George McNeill,1,38
2009,0,23800,Bryce Molder,1,26
2009,0,22348,Nick O'Hern,1,38
2009,0,27683,Leif Olson,1,34
2009,0,28475,Jeff Overton,1,40
2009,0,20691,Greg Owen,1,52
2009,0,23320,Ryan Palmer,1,34
2009,0,1928,Corey Pavin,1,17
2009,0,25345,Carl Pettersson,1,28
2009,0,24138,Ian Poulter,1,19
2009,0,6539,Rick Price,1,31
2009,0,7749,Brett Quigley,1,46
2009,0,25190,Jeff Quinney,1,37
2009,0,23497,Tag Ridings,1,17
2009,0,25562,Andres Romero,1,29
2009,0,23621,Rory Sabbatini,1,27
2009,0,22293,Heath Slocum,1,52
2009,0,23325,Vaughn Taylor,1,28
2009,0,2206,David Toms,1,33
2009,0,2239,Scott Verplank,1,26
2009,0,25919,Brian Vranesh,1,37
2009,0,23349,Charles Warren,1,39
2009,0,27095,Nick Watney,1,29
2009,0,25804,Bubba Watson,1,30
2009,0,10423,Mike Weir,1,30
2009,0,21878,Mark Wilson,1,45
2009,0,31323,Gary Woodland,1,33
2009,0,24663,Y.E. Yang,1,45
2008,0,21753,Brian Davis,10,67
2008,0,12652,Cameron Beckman,8,51
2008,0,24358,Robert Garrigus,8,63
2008,0,20378,Mathias Grönberg,8,66
2008,0,12716,Charley Hoffman,8,56
2008,0,11032,Frank Lickliter II,8,61
2008,0,23349,Charles Warren,8,60
2008,0,7867,Woody Austin,7,52
2008,0,1139,Olin Browne,7,44
2008,0,30750,Tommy Gainey,7,47
2008,0,22892,Jason Gore,7,54
2008,0,1724,Jeff Maggert,7,57
2008,0,23497,Tag Ridings,7,62
2008,0,26679,Kevin Stadler,7,47
2008,0,20105,Jeff Gove,6,30
2008,0,1941,Tom Pernice Jr.,6,56
2008,0,28780,Nicholas Thompson,6,87
2008,0,20160,Charlie Wi,6,51
2008,0,1161,Mark Calcavecchia,5,42
2008,0,23135,Tim Clark,5,38
2008,0,6621,Joe Durant,5,78
2008,0,21461,Kenneth Ferrie,5,46
2008,0,27561,Nick Flanagan,5,62
2008,0,21805,Harrison Frazar,5,58
2008,0,21209,Sergio Garcia,5,34
2008,0,20574,Mathew Goggin,5,40
2008,0,12782,Tim Herron,5,50
2008,0,27141,J.B. Holmes,5,47
2008,0,12705,Cliff Kresge,5,43
2008,0,27936,Martin Laird,5,57
2008,0,21959,Ted Purdy,5,40
2008,0,22913,John Rollins,5,57
2008,0,10425,Jay Williamson,5,56
2008,0,12602,Dean Wilson,5,45
2008,0,23048,Eric Axley,4,49
2008,0,10505,Shane Bertsch,4,35
2008,0,24925,Jonathan Byrd,4,44
2008,0,12510,Chad Campbell,4,50
2008,0,9011,David Duval,4,32
2008,0,7457,Steve Flesch,4,50
2008,0,12823,Carlos Franco,4,39
2008,0,1388,Robert Gamez,4,66
2008,0,8537,J.P. Hayes,4,31
2008,0,30925,Dustin Johnson,4,36
2008,0,10733,Kent Jones,4,33
2008,0,26300,Matt Jones,4,50
2008,0,1707,Steve Lowery,4,45
2008,0,27613,David Lutterus,4,48
2008,0,24912,Will MacKenzie,4,36
2008,0,28158,Steve Marino,4,68
2008,0,1766,Billy Mayfair,4,59
2008,0,10585,Scott McCarron,4,42
2008,0,1797,Rocco Mediate,4,39
2008,0,27933,John Merrick,4,49
2008,0,25396,Kevin Na,4,51
2008,0,22348,Nick O'Hern,4,31
2008,0,23320,Ryan Palmer,4,30
2008,0,20443,Jin Park,4,39
2008,0,12660,Jesper Parnevik,4,49
2008,0,25345,Carl Pettersson,4,47
2008,0,26476,Chez Reavie,4,59
2008,0,2002,John Riegger,4,45
2008,0,22293,Heath Slocum,4,45
2008,0,8845,Scott Sterling,4,41
2008,0,23623,Bo Van Pelt,4,61
2008,0,25804,Bubba Watson,4,53
2008,0,19913,Ron Whittaker,4,29
2008,0,21633,Steve Allan,3,37
2008,0,10885,Robert Allenby,3,52
2008,0,23540,Jason Allred,3,45
2008,0,1024,Billy Andrade,3,42
2008,0,1035,Tommy Armour III,3,46
2008,0,20498,Briny Baird,3,58
2008,0,23614,Rich Beem,3,42
2008,0,24227,Justin Bolli,3,52
2008,0,20848,Ángel Cabrera,3,23
2008,0,20229,Stewart Cink,3,31
2008,0,6251,Chris DiMarco,3,42
2008,0,23409,James Driscoll,3,31
2008,0,1313,Steve Elkington,3,33
2008,0,26631,Cody Freeman,3,34
2008,0,23353,J.J. Henry,3,51
2008,0,20433,Mark Hensby,3,42
2008,0,1577,Lee Janzen,3,45
2008,0,6012,Greg Kraft,3,27
2008,0,20634,Peter Lonard,3,49
2008,0,1706,Davis Love III,3,44
2008,0,24781,Hunter Mahan,3,38
2008,0,27060,John Mallinger,3,34
2008,0,12680,Shigeki Maruyama,3,22
2008,0,6090,Jim McGovern,3,38
2008,0,1810,Phil Mickelson,3,26
2008,0,24140,Sean O'Hair,3,37
2008,0,20572,Rod Pampling,3,39
2008,0,20663,Brenden Pappas,3,32
2008,0,1928,Corey Pavin,3,22
2008,0,24361,Pat Perez,3,48
2008,0,25594,Travis Perkins,3,30
2008,0,1948,Tim Petrovic,3,55
2008,0,25190,Jeff Quinney,3,34
2008,0,25562,Andres Romero,3,29
2008,0,20645,John Senden,3,51
2008,0,2206,David Toms,3,27
2008,0,23788,D.J. Trahan,3,52
2008,0,26668,Marc Turnesa,3,33
2008,0,26951,Johnson Wagner,3,45
2008,0,23778,Brad Adamonis,2,46
2008,0,6197,Michael Allen,2,37
2008,0,1142,Bart Bryant,2,37
2008,0,24357,K.J. Choi,2,24
2008,0,20623,Gavin Coles,2,22
2008,0,1226,Fred Couples,2,30
2008,0,23541,Ben Crane,2,34
2008,0,22621,Ben Curtis,2,22
2008,0,6034,Marco Dawson,2,21
2008,0,1320,Bob Estes,2,44
2008,0,10809,Jim Furyk,2,27
2008,0,19846,Brian Gay,2,31
2008,0,25900,Lucas Glover,2,43
2008,0,6643,Paul Goydos,2,37
2008,0,23718,Nathan Green,2,53
2008,0,24924,Bill Haas,2,45
2008,0,1473,Todd Hamilton,2,30
2008,0,6575,Dudley Hart,2,39
2008,0,21961,Charles Howell III,2,42
2008,0,21731,Freddie Jacobson,2,32
2008,0,24024,Zach Johnson,2,35
2008,0,1677,Tom Lehman,2,27
2008,0,10860,Justin Leonard,2,28
2008,0,26695,Michael Letzig,2,41
2008,0,27120,Troy Matteson,2,66
2008,0,24449,Parker McLachlin,2,37
2008,0,25842,Jon Mills,2,54
2008,0,26596,Ryan Moore,2,39
2008,0,21949,Joe Ogilvie,2,46
2008,0,22046,Geoff Ogilvy,2,20
2008,0,1945,Kenny Perry,2,55
2008,0,20127,Chris Riley,2,16
2008,0,22548,Patrick Sheehan,2,42
2008,0,27214,Kevin Streelman,2,61
2008,0,6527,Steve Stricker,2,26
2008,0,27963,Chris Stroud,2,45
2008,0,6595,Kevin Sutherland,2,42
2008,0,22582,Kyle Thompson,2,33
2008,0,27770,Camilo Villegas,2,27
2008,0,26289,Boo Weekley,2,54
2008,0,25349,Tim Wilkinson,2,32
2008,0,21878,Mark Wilson,2,53
2008,0,6004,Stephen Ames,1,27
2008,0,20098,Stuart Appleby,1,31
