YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2022,52,0,35450,Patrick Cantlay,25.0,34,136,-0.29
2022,52,0,31646,Emiliano Grillo,25.0,40,160,-0.35
2022,54,0,33667,Carlos Ortiz,24.58,29,118,-0.21
2022,55,0,46442,Maverick McNealy,24.4,41,168,-0.22
2022,56,0,27095,Nick Watney,24.34,37,152,-0.35
2022,57,0,28114,Dawie van der Walt,24.19,30,124,-0.23
2022,58,0,33204,Shane Lowry,24.14,28,116,-0.11
2022,59,0,30911,Tommy Fleetwood,24.04,25,104,-0.36
2022,60,0,20229,Stewart Cink,24.03,37,154,-0.16
2022,61,0,29974,Branden Grace,23.96,23,96,-0.30
2022,62,0,26851,Marc Leishman,23.61,34,144,-0.15
2022,63,0,32839,Hideki Matsuyama,23.53,32,136,-0.41
2022,64,0,34363,Tyrrell Hatton,23.44,30,128,-0.17
2022,65,0,47995,Davis Riley,23.4,44,188,-0.36
2022,66,0,47347,Adam Schenk,23.26,40,172,-0.03
2022,67,0,29518,Brendan Steele,23.19,32,138,-0.22
2022,67,0,37189,Harold Varner III,23.19,32,138,-0.31
2022,69,0,21961,Charles Howell III,23.15,25,108,-0.40
2022,70,0,48887,Matt Wallace,23.08,24,104,-0.17
2022,71,0,33141,Keegan Bradley,23.03,35,152,-0.26
2022,72,0,40098,Matt Fitzpatrick,22.86,32,140,-0.28
2022,73,0,50095,Austin Smotherman,22.73,35,154,-0.43
2022,73,0,40006,Erik van Rooyen,22.73,20,88,-0.10
2022,75,0,47529,Mito Pereira,21.91,39,178,-0.33
2022,76,0,39997,Corey Conners,21.84,38,174,-0.34
2022,77,0,51634,Sahith Theegala,21.68,49,226,-0.24
2022,78,0,39971,Sungjae Im,21.59,38,176,-0.16
2022,79,0,51894,Vince Whaley,21.18,36,170,-0.44
2022,80,0,32662,Michael Gligic,21.13,30,142,-0.27
2022,81,0,35310,Lanto Griffin,20.95,31,148,-0.35
2022,82,0,32448,James Hahn,20.9,28,134,-0.29
2022,83,0,29289,S.Y. Noh,20.63,26,126,-0.62
2022,84,0,25686,Jason Dufner,20.0,20,100,-0.10
2022,84,0,32757,Patton Kizzire,20.0,36,180,-0.19
2022,86,0,33597,Harry Higgs,19.74,30,152,-0.10
2022,87,0,24980,Scott Gutschewski,19.64,22,112,-0.14
2022,88,0,48822,Sebastián Muñoz,19.62,31,158,-0.29
2022,89,0,33419,Cameron Tringale,19.32,34,176,-0.26
2022,90,0,27349,Alex Noren,19.17,23,120,-0.30
2022,91,0,37455,Si Woo Kim,19.15,36,188,-0.28
2022,92,0,32791,K.H. Lee,18.62,35,188,-0.23
2022,93,0,24924,Bill Haas,18.6,32,172,-0.34
2022,94,0,49947,Taylor Moore,18.45,31,168,-0.29
2022,95,0,34563,Chesson Hadley,18.42,28,152,-0.36
2022,96,0,46402,Talor Gooch,18.31,26,142,-0.38
2022,97,0,24138,Ian Poulter,18.18,16,88,-0.38
2022,98,0,45526,Abraham Ancer,18.1,21,116,-0.29
2022,99,0,54628,Lee Hodges,17.74,33,186,-0.39
2022,99,0,35891,Cameron Smith,17.74,22,124,-0.27
2022,101,0,36852,Jim Knous,17.65,18,102,-0.17
2022,102,0,49960,Sepp Straka,17.55,33,188,-0.33
2022,103,0,31420,Anirban Lahiri,17.36,25,144,-0.40
2022,104,0,29908,C.T. Pan,17.31,27,156,-0.19
2022,105,0,52374,Brandon Wu,16.89,25,148,-0.56
2022,106,0,30926,Chris Kirk,16.88,27,160,-0.37
2022,107,0,46414,Aaron Rai,16.85,30,178,-0.33
2022,108,0,35506,Mackenzie Hughes,16.67,26,156,-0.15
2022,108,0,22405,Justin Rose,16.67,18,108,-0.61
2022,110,0,51997,Andrew Novak,16.45,25,152,-0.16
2022,111,0,33490,Bo Hoag,16.33,16,98,-0.06
2022,112,0,32139,Danny Willett,16.13,20,124,-0.30
2022,113,0,25198,Francesco Molinari,16.04,17,106,-0.24
2022,114,0,55708,Hayden Buckley,15.93,29,182,-0.38
2022,115,0,27139,David Skinns,15.91,21,132,-0.05
2022,116,0,25818,Scott Piercy,15.58,24,154,-0.46
2022,117,0,34431,Robert Streb,15.19,24,158,-0.33
2022,118,0,50525,Collin Morikawa,15.18,17,112,E
2022,119,0,27936,Martin Laird,15.15,20,132,-0.35
2022,120,0,27895,Jonas Blixt,15.0,15,100,-0.20
2022,121,0,49298,Kramer Hickok,14.94,26,174,-0.12
2022,122,0,28089,Jason Day,14.91,17,114,-0.35
2022,123,0,25493,Nick Taylor,14.77,26,176,-0.23
2022,124,0,34098,Russell Henley,14.74,23,156,-0.17
2022,125,0,45522,Christiaan Bezuidenhout,14.38,23,160,-0.09
2022,126,0,54783,Dylan Wu,14.18,19,134,-0.32
2022,127,0,40162,Justin Lower,13.89,20,144,-0.30
2022,127,0,51890,Greyson Sigg,13.89,25,180,-0.32
2022,129,0,36871,Matthew NeSmith,13.64,24,176,-0.25
2022,130,0,29420,Billy Horschel,13.57,19,140,+0.05
2022,131,0,29221,Webb Simpson,13.56,16,118,-0.44
2022,132,0,47128,Richy Werenski,13.49,17,126,-0.18
2022,133,0,29926,Danny Lee,13.46,14,104,-0.71
2022,133,0,28252,Seamus Power,13.46,21,156,-0.29
2022,135,0,25900,Lucas Glover,13.44,25,186,-0.20
2022,136,0,48084,Wesley Bryan,13.33,12,90,+0.08
2022,136,0,33399,Adam Hadwin,13.33,24,180,-0.21
2022,138,0,39953,Chase Seiffert,12.75,13,102,-0.15
2022,139,0,28775,Nate Lashley,12.5,19,152,-0.21
2022,139,0,36326,David Lipsky,12.5,22,176,-0.23
2022,139,0,49771,J.T. Poston,12.5,22,176,-0.36
2022,142,0,32640,Troy Merritt,12.07,21,174,-0.19
2022,143,0,53165,Doc Redman,12.0,18,150,-0.11
2022,144,0,37275,Sam Ryder,11.9,20,168,-0.05
2022,145,0,52375,Doug Ghim,11.88,19,160,-0.32
2022,146,0,34466,Peter Malnati,11.62,23,198,-0.30
2022,147,0,33486,Roger Sloan,11.59,16,138,-0.19
2022,148,0,39324,J.J. Spaun,11.58,22,190,-0.09
2022,149,0,22056,Cameron Percy,11.36,10,88,-0.20
2022,150,0,30978,Kiradech Aphibarnrat,11.32,12,106,-0.17
2022,151,0,36799,Stephan Jaeger,11.18,19,170,-0.26
2022,152,0,40115,Adam Svensson,11.0,22,200,-0.09
2022,153,0,45609,Tyler Duncan,10.98,18,164,-0.22
2022,154,0,35532,Tom Hoge,10.87,20,184,-0.20
2022,155,0,34174,John Huh,10.81,16,148,-0.19
2022,156,0,27214,Kevin Streelman,10.8,19,176,-0.37
2022,157,0,35110,Brett Drewitt,10.34,12,116,-0.50
2022,158,0,33122,Russell Knox,10.11,18,178,+0.06
2022,159,0,49766,Hank Lebioda,10.0,16,160,-0.25
2022,160,0,29535,Brice Garnett,9.74,15,154,-0.40
2022,161,0,36884,Ben Kohles,9.52,12,126,-0.25
2022,162,0,34360,Patrick Reed,9.29,13,140,-0.31
2022,163,0,31557,Jim Herman,8.82,9,102,+0.22
2022,163,0,36801,Mark Hubbard,8.82,12,136,-0.25
2022,165,0,24024,Zach Johnson,8.59,11,128,-0.36
2022,166,0,34610,Matthias Schwab,8.57,12,140,-0.42
2022,167,0,27974,Sung Kang,8.55,13,152,-0.54
2022,168,0,23108,Matt Kuchar,8.45,12,142,-0.42
2022,169,0,34076,Joel Dahmen,8.24,14,170,-0.14
2022,170,0,30163,Henrik Norlander,8.09,11,136,-0.55
2022,171,0,35879,Kelly Kraft,7.97,11,138,E
2022,172,0,24925,Jonathan Byrd,7.89,9,114,-0.11
2022,173,0,27644,Brian Harman,7.69,14,182,E
2022,174,0,51950,Max McGreevy,7.64,11,144,+0.18
2022,175,0,23983,Luke Donald,7.46,10,134,-0.10
2022,176,0,23621,Rory Sabbatini,7.27,8,110,-0.50
2022,177,0,27770,Camilo Villegas,7.25,10,138,-0.10
2022,178,0,19803,Ryan Armour,7.0,7,100,E
2022,179,0,29478,Kevin Kisner,6.82,9,132,-0.11
2022,180,0,34256,Andrew Putnam,6.67,12,180,-0.50
2022,181,0,23325,Vaughn Taylor,6.6,7,106,-0.29
2022,182,0,35449,Adam Long,6.55,11,168,-0.64
2022,182,0,32150,Michael Thompson,6.55,11,168,-0.73
2022,184,0,46435,Austin Cook,6.52,9,138,-0.44
2022,185,0,47983,Chad Ramey,6.16,9,146,-0.11
2022,186,0,47993,Denny McCarthy,5.5,11,200,-0.27
2022,187,0,32816,Satoshi Kodaira,4.26,4,94,E
2022,188,0,27649,Brandt Snedeker,3.39,4,118,-1.00
2022,189,0,30927,Brendon Todd,3.16,5,158,-0.60
2022,190,0,26476,Chez Reavie,2.94,5,170,E
2022,191,0,31560,Brian Stuard,2.81,5,178,+0.20
2022,192,0,39436,Joshua Creel,2.13,2,94,E
2022,193,0,24361,Pat Perez,1.72,2,116,-0.50
2021,1,0,47959,Bryson DeChambeau,56.25,90,160,-0.31
2021,2,0,28237,Rory McIlroy,51.35,76,148,-0.07
2021,3,0,52372,Cameron Champ,46.0,69,150,-0.26
2021,4,0,56762,Will Gordon,42.61,75,176,-0.24
2021,5,0,56278,Matthew Wolff,40.0,44,110,-0.18
2021,6,0,51766,Wyndham Clark,38.46,60,156,-0.30
2021,7,0,27064,Jhonattan Vegas,36.93,65,176,-0.37
2021,8,0,28420,Ryan Brehm,36.21,42,116,-0.31
2021,9,0,27129,Luke List,35.96,64,178,-0.28
2021,10,0,30925,Dustin Johnson,35.42,51,144,-0.35
2021,11,0,40042,Tyler McCumber,35.29,48,136,-0.42
2021,12,0,46550,Brandon Hagy,34.46,51,148,-0.20
2021,13,0,31323,Gary Woodland,33.57,47,140,-0.30
2021,14,0,36689,Brooks Koepka,33.33,44,132,-0.41
2021,14,0,45486,Joaquin Niemann,33.33,68,204,-0.31
2021,16,0,34255,Joseph Bramlett,32.05,50,156,-0.18
2021,17,0,45157,Cam Davis,30.85,58,188,-0.29
2021,18,0,46970,Jon Rahm,30.52,47,154,-0.26
2021,19,0,47483,Will Zalatoris,29.31,51,174,-0.27
2021,20,0,48081,Xander Schauffele,28.95,44,152,-0.39
2021,21,0,24502,Adam Scott,28.47,41,144,-0.32
2021,22,0,21209,Sergio Garcia,27.7,41,148,-0.32
2021,23,0,47504,Sam Burns,27.38,46,168,-0.22
2021,24,0,27554,Scott Harrington,27.22,43,158,-0.33
2021,25,0,29970,Dylan Frittelli,27.08,39,144,-0.31
2021,26,0,35104,Tom Lewis,26.88,43,160,-0.19
2021,27,0,29725,Tony Finau,26.11,47,180,-0.43
2021,28,0,39546,Keith Mitchell,25.6,43,168,-0.28
2021,29,0,36699,Patrick Rodgers,25.49,52,204,-0.21
2021,30,0,35461,Beau Hossler,25.0,44,176,-0.27
2021,31,0,12716,Charley Hoffman,24.75,49,198,-0.20
2021,32,0,35658,Kris Ventura,24.29,34,140,-0.18
2021,33,0,46046,Scottie Scheffler,23.98,47,196,-0.51
2021,34,0,49960,Sepp Straka,23.96,46,192,-0.20
2021,35,0,25804,Bubba Watson,23.91,33,138,-0.21
2021,36,0,30944,Jason Kokrak,23.86,42,176,-0.24
2021,37,0,34264,Hudson Swafford,23.78,39,164,-0.38
2021,38,0,35617,Martin Trainer,23.73,28,118,-0.07
2021,39,0,34213,Grayson Murray,23.47,23,98,-0.35
2021,40,0,40006,Erik van Rooyen,22.6,33,146,-0.24
2021,41,0,26331,Charl Schwartzel,22.09,38,172,-0.37
2021,42,0,35450,Patrick Cantlay,21.79,34,156,-0.24
2021,43,0,33667,Carlos Ortiz,21.74,40,184,-0.53
2021,44,0,20229,Stewart Cink,21.67,39,180,-0.44
2021,45,0,23320,Ryan Palmer,21.62,32,148,-0.44
2021,46,0,26300,Matt Jones,21.57,44,204,-0.39
2021,47,0,46717,Viktor Hovland,21.08,35,166,-0.40
2021,48,0,32333,Kevin Tway,20.97,26,124,-0.23
2021,49,0,32070,Rafael Campos,20.83,25,120,-0.36
2021,50,0,1810,Phil Mickelson,20.27,30,148,-0.27
2021,51,0,25818,Scott Piercy,20.25,32,158,-0.03
2021,52,0,33948,Byeong Hun An,20.24,34,168,-0.32
2021,53,0,25364,Paul Casey,20.14,29,144,-0.52
2021,54,0,37189,Harold Varner III,20.0,36,180,-0.17
2021,55,0,48887,Matt Wallace,19.81,21,106,-0.43
2021,56,0,27141,J.B. Holmes,19.79,19,96,-0.11
2021,57,0,35310,Lanto Griffin,19.44,35,180,-0.11
2021,58,0,48119,Ben Taylor,19.0,19,100,-0.26
2021,59,0,28089,Jason Day,18.46,24,130,-0.04
2021,60,0,32757,Patton Kizzire,18.14,37,204,-0.14
2021,61,0,33597,Harry Higgs,18.13,29,160,-0.38
2021,62,0,46442,Maverick McNealy,17.95,28,156,-0.25
2021,63,0,33448,Justin Thomas,17.86,30,168,-0.33
2021,64,0,34314,Sebastian Cappelen,17.59,19,108,-0.21
2021,64,0,27095,Nick Watney,17.59,19,108,+0.16
2021,66,0,39977,Max Homa,17.44,30,172,-0.30
2021,67,0,29268,Bronson Burgoon,17.36,25,144,+0.04
2021,68,0,34099,Harris English,16.85,31,184,-0.52
2021,69,0,32839,Hideki Matsuyama,16.67,31,186,-0.42
2021,69,0,24140,Sean O'Hair,16.67,17,102,-0.35
2021,71,0,29479,Scott Brown,16.25,26,160,-0.27
2021,71,0,49964,Aaron Wise,16.25,26,160,E
2021,73,0,31420,Anirban Lahiri,16.18,22,136,-0.36
2021,74,0,49771,J.T. Poston,16.07,27,168,-0.52
2021,75,0,34563,Chesson Hadley,15.97,23,144,-0.22
2021,76,0,30692,Scott Stallings,15.79,24,152,-0.04
2021,76,0,29518,Brendan Steele,15.79,24,152,-0.42
2021,78,0,32662,Michael Gligic,15.63,25,160,-0.32
2021,79,0,32791,K.H. Lee,15.57,33,212,-0.30
2021,80,0,25632,Jimmy Walker,15.54,23,148,-0.30
2021,81,0,35891,Cameron Smith,15.24,25,164,-0.60
2021,82,0,33141,Keegan Bradley,15.12,26,172,-0.31
2021,83,0,21961,Charles Howell III,15.0,21,140,-0.29
2021,84,0,34046,Jordan Spieth,14.77,26,176,-0.46
2021,85,0,32102,Rickie Fowler,14.74,23,156,-0.26
2021,86,0,47347,Adam Schenk,14.71,30,204,-0.27
2021,87,0,33486,Roger Sloan,14.63,24,164,-0.25
2021,88,0,37275,Sam Ryder,14.53,25,172,-0.16
2021,89,0,33204,Shane Lowry,14.47,22,152,-0.45
2021,90,0,29908,C.T. Pan,14.38,23,160,-0.13
2021,91,0,50525,Collin Morikawa,14.1,22,156,-0.36
2021,92,0,31646,Emiliano Grillo,14.06,27,192,-0.37
2021,92,0,27214,Kevin Streelman,14.06,27,192,-0.15
2021,94,0,27349,Alex Noren,14.02,23,164,-0.35
2021,95,0,33413,Ben Martin,14.0,14,100,-0.07
2021,96,0,46402,Talor Gooch,13.89,25,180,-0.44
2021,96,0,22405,Justin Rose,13.89,15,108,-0.53
2021,98,0,47993,Denny McCarthy,13.83,26,188,-0.27
2021,99,0,28252,Seamus Power,13.79,16,116,-0.31
2021,100,0,29926,Danny Lee,13.56,16,118,-0.25
2021,101,0,26329,Louis Oosthuizen,13.51,20,148,-0.40
2021,102,0,27974,Sung Kang,13.37,23,172,-0.13
2021,103,0,30911,Tommy Fleetwood,13.33,16,120,-0.31
2021,104,0,33404,Chris Baker,12.96,14,108,E
2021,105,0,37455,Si Woo Kim,12.77,24,188,-0.50
2021,105,0,32139,Danny Willett,12.77,12,94,-0.50
2021,107,0,48822,Sebastián Muñoz,12.75,26,204,-0.46
2021,108,0,36871,Matthew NeSmith,12.5,22,176,-0.55
2021,108,0,51894,Vince Whaley,12.5,20,160,-0.20
2021,110,0,39971,Sungjae Im,12.3,30,244,-0.47
2021,111,0,24781,Hunter Mahan,12.28,14,114,-0.36
2021,112,0,47128,Richy Werenski,12.21,21,172,-0.24
2021,113,0,29221,Webb Simpson,12.16,18,148,-0.39
2021,114,0,31557,Jim Herman,12.12,16,132,-0.25
2021,115,0,25900,Lucas Glover,11.98,23,192,-0.26
2021,116,0,33399,Adam Hadwin,11.93,21,176,-0.05
2021,117,0,40026,Daniel Berger,11.9,20,168,-0.50
2021,118,0,28775,Nate Lashley,11.84,18,152,-0.22
2021,119,0,48045,Michael Gellerman,11.7,11,94,E
2021,120,0,35506,Mackenzie Hughes,11.67,21,180,-0.48
2021,121,0,34363,Tyrrell Hatton,11.61,13,112,-0.15
2021,122,0,22371,Aaron Baddeley,11.11,12,108,-0.17
2021,122,0,49766,Hank Lebioda,11.11,16,144,-0.25
2021,124,0,52375,Doug Ghim,11.05,19,172,-0.26
2021,125,0,27770,Camilo Villegas,11.04,17,154,-0.71
2021,126,0,19846,Brian Gay,10.71,15,140,-0.13
2021,126,0,30163,Henrik Norlander,10.71,18,168,-0.50
2021,128,0,25493,Nick Taylor,10.56,19,180,+0.05
2021,129,0,29974,Branden Grace,10.49,17,162,-0.06
2021,130,0,25686,Jason Dufner,10.47,18,172,-0.28
2021,131,0,23623,Bo Van Pelt,10.42,15,144,-0.27
2021,132,0,33419,Cameron Tringale,10.33,19,184,-0.32
2021,133,0,39975,Michael Kim,10.14,14,138,-0.07
2021,134,0,34098,Russell Henley,10.12,17,168,-0.24
2021,135,0,32448,James Hahn,10.0,14,140,+0.07
2021,136,0,24361,Pat Perez,9.9,19,192,-0.32
2021,137,0,29420,Billy Horschel,9.88,17,172,-0.24
2021,138,0,26851,Marc Leishman,9.87,15,152,-0.27
2021,138,0,53165,Doc Redman,9.87,15,152,-0.13
2021,140,0,23788,D.J. Trahan,9.85,13,132,-0.23
2021,141,0,34431,Robert Streb,9.76,16,164,-0.31
2021,142,0,46435,Austin Cook,9.72,14,144,-0.29
2021,143,0,32640,Troy Merritt,9.69,19,196,E
2021,144,0,35230,Nelson Ledesma,9.38,9,96,-0.11
2021,145,0,25396,Kevin Na,9.2,16,174,-0.13
2021,146,0,45526,Abraham Ancer,9.18,18,196,-0.50
2021,147,0,34076,Joel Dahmen,9.15,15,164,-0.20
2021,148,0,40098,Matt Fitzpatrick,9.09,12,132,-0.08
2021,148,0,24924,Bill Haas,9.09,8,88,-0.38
2021,148,0,23108,Matt Kuchar,9.09,12,132,E
2021,151,0,45609,Tyler Duncan,8.89,16,180,-0.19
2021,152,0,27936,Martin Laird,8.75,14,160,-0.29
2021,152,0,34466,Peter Malnati,8.75,14,160,-0.43
2021,154,0,30926,Chris Kirk,8.72,15,172,-0.27
2021,155,0,24024,Zach Johnson,8.33,14,168,-0.36
2021,155,0,34360,Patrick Reed,8.33,13,156,-0.23
2021,155,0,39953,Chase Seiffert,8.33,13,156,-0.31
2021,155,0,27330,Josh Teater,8.33,8,96,-0.13
2021,159,0,22056,Cameron Percy,7.79,12,154,-0.17
2021,160,0,33122,Russell Knox,7.61,14,184,-0.36
2021,161,0,32150,Michael Thompson,7.43,11,148,-0.09
2021,162,0,23621,Rory Sabbatini,7.33,11,150,-0.27
2021,163,0,20396,Lee Westwood,7.26,9,124,-0.67
2021,164,0,23983,Luke Donald,7.14,8,112,-0.38
2021,164,0,32618,Rhein Gibson,7.14,8,112,-0.38
2021,164,0,35449,Adam Long,7.14,12,168,E
2021,167,0,27644,Brian Harman,7.0,14,200,-0.50
2021,168,0,33490,Bo Hoag,6.9,12,174,-0.42
2021,168,0,34174,John Huh,6.9,8,116,-0.25
2021,170,0,30110,Kyle Stanley,6.67,12,180,-0.33
2021,171,0,32254,Xinjun Zhang,6.62,9,136,-0.22
2021,172,0,32816,Satoshi Kodaira,6.58,10,152,-0.10
2021,173,0,29478,Kevin Kisner,6.41,10,156,-0.60
2021,174,0,33120,Mark Anderson,6.25,7,112,-0.57
2021,174,0,35532,Tom Hoge,6.25,12,192,-0.17
2021,174,0,46441,Robby Shelton,6.25,10,160,-0.90
2021,177,0,33410,Andrew Landry,6.06,8,132,E
2021,178,0,29535,Brice Garnett,5.98,11,184,-0.45
2021,179,0,27556,Ted Potter Jr.,5.88,8,136,-0.13
2021,180,0,39997,Corey Conners,5.77,12,208,-0.33
2021,181,0,36801,Mark Hubbard,5.73,11,192,+0.09
2021,182,0,24138,Ian Poulter,5.56,8,144,-0.38
2021,183,0,26499,Rafa Cabrera Bello,5.41,8,148,-0.50
2021,183,0,27942,Rob Oppenheim,5.41,8,148,-0.38
2021,185,0,49298,Kramer Hickok,5.07,7,138,-0.57
2021,186,0,26476,Chez Reavie,4.76,8,168,-0.13
2021,187,0,27649,Brandt Snedeker,4.17,7,168,-0.14
2021,187,0,39324,J.J. Spaun,4.17,6,144,-0.33
2021,189,0,19803,Ryan Armour,3.85,6,156,-0.50
2021,190,0,28679,Fabián Gómez,3.7,4,108,-0.25
2021,191,0,23325,Vaughn Taylor,3.21,5,156,-0.80
2021,192,0,26758,David Hearn,2.34,3,128,-0.33
2021,193,0,30927,Brendon Todd,2.33,4,172,-0.50
2021,194,0,34256,Andrew Putnam,2.25,4,178,-0.25
2021,195,0,31560,Brian Stuard,1.44,3,208,E
2021,196,0,24357,K.J. Choi,0.96,1,104,E
2020,1,0,47959,Bryson DeChambeau,56.45,70,124,-0.29
2020,2,0,52372,Cameron Champ,52.14,73,140,-0.38
2020,3,0,28420,Ryan Brehm,44.0,44,100,-0.27
2020,4,0,28237,Rory McIlroy,42.31,44,104,-0.27
2020,5,0,46550,Brandon Hagy,41.3,38,92,-0.58
2020,6,0,25804,Bubba Watson,38.79,45,116,-0.49
2020,7,0,30944,Jason Kokrak,37.96,41,108,E
2020,8,0,34213,Grayson Murray,37.5,27,72,-0.44
2020,9,0,47504,Sam Burns,36.21,42,116,-0.19
2020,10,0,29725,Tony Finau,35.16,45,128,-0.49
2020,11,0,56278,Matthew Wolff,34.85,46,132,-0.22
2020,12,1,30925,Dustin Johnson,34.69,34,98,-0.15
2020,13,-1,27064,Jhonattan Vegas,33.7,31,92,-0.13
2020,14,0,24502,Adam Scott,30.0,18,60,-0.11
2020,15,0,25364,Paul Casey,29.17,28,96,-0.21
2020,16,0,35461,Beau Hossler,29.1,39,134,-0.28
2020,17,0,46046,Scottie Scheffler,28.66,47,164,-0.36
2020,18,0,40042,Tyler McCumber,28.3,30,106,-0.17
2020,19,0,56762,Will Gordon,28.13,18,64,-0.22
2020,20,1,46970,Jon Rahm,27.59,32,116,-0.22
2020,21,-1,35310,Lanto Griffin,27.17,50,184,-0.36
2020,22,0,27129,Luke List,26.92,35,130,-0.43
2020,23,0,30911,Tommy Fleetwood,26.79,15,56,-0.27
2020,24,0,21209,Sergio Garcia,26.56,17,64,-0.24
2020,25,0,36699,Patrick Rodgers,26.37,48,182,-0.33
2020,26,0,33948,Byeong Hun An,26.19,33,126,-0.15
2020,27,0,35450,Patrick Cantlay,25.0,23,92,-0.35
2020,27,0,28252,Seamus Power,25.0,16,64,-0.56
2020,27,0,31323,Gary Woodland,25.0,27,108,-0.52
2020,30,0,27974,Sung Kang,24.62,32,130,-0.31
2020,31,0,51766,Wyndham Clark,24.53,26,106,-0.38
2020,32,0,27554,Scott Harrington,24.26,33,136,-0.48
2020,32,1,45486,Joaquin Niemann,24.26,33,136,-0.48
2020,34,1,35617,Martin Trainer,23.91,22,92,-0.14
2020,35,1,48887,Matt Wallace,23.75,19,80,-0.37
2020,36,1,36689,Brooks Koepka,23.68,18,76,-0.50
2020,37,1,32139,Danny Willett,23.44,15,64,-0.07
2020,38,-4,33448,Justin Thomas,23.28,27,116,-0.41
2020,39,0,39546,Keith Mitchell,23.21,26,112,-0.15
2020,40,0,21961,Charles Howell III,22.81,26,114,-0.31
2020,41,0,45157,Cam Davis,22.41,26,116,-0.31
2020,42,1,40009,Dominic Bozzelli,22.22,16,72,-0.63
2020,43,1,29484,Peter Uihlein,22.09,19,86,-0.74
2020,44,1,47347,Adam Schenk,21.97,29,132,-0.41
2020,45,1,39977,Max Homa,21.77,27,124,-0.33
2020,46,1,35658,Kris Ventura,21.59,19,88,-0.47
2020,47,2,49964,Aaron Wise,21.11,19,90,-0.21
2020,48,-7,32839,Hideki Matsuyama,20.97,26,124,-0.46
2020,49,1,32333,Kevin Tway,20.83,15,72,-0.27
2020,50,1,29926,Danny Lee,20.49,25,122,-0.36
2020,51,-3,48822,Sebastián Muñoz,20.24,34,168,-0.21
2020,52,0,25900,Lucas Glover,20.0,22,110,-0.09
2020,53,1,34314,Sebastian Cappelen,19.81,21,106,-0.14
2020,54,4,34363,Tyrrell Hatton,19.12,13,68,-0.38
2020,55,1,29974,Branden Grace,18.92,14,74,-0.36
2020,56,1,51894,Vince Whaley,18.42,14,76,-0.21
2020,57,2,37189,Harold Varner III,18.18,24,132,-0.50
2020,58,2,29518,Brendan Steele,17.97,23,128,-0.43
2020,59,2,25632,Jimmy Walker,17.39,16,92,E
2020,60,2,33667,Carlos Ortiz,17.36,25,144,-0.36
2020,61,3,34046,Jordan Spieth,17.0,17,100,-0.06
2020,62,1,48081,Xander Schauffele,16.94,21,124,-0.10
2020,63,3,34360,Patrick Reed,16.67,22,132,-0.32
2020,63,4,33449,Zack Sucher,16.67,12,72,-0.25
2020,63,4,33419,Cameron Tringale,16.67,21,126,-0.24
2020,66,3,1810,Phil Mickelson,16.28,14,86,E
2020,67,3,46402,Talor Gooch,16.27,27,166,-0.22
2020,68,3,34255,Joseph Bramlett,16.04,17,106,-0.29
2020,69,4,32366,Kevin Chappell,15.85,13,82,-0.23
2020,70,-5,40026,Daniel Berger,15.83,19,120,-0.68
2020,71,3,49960,Sepp Straka,15.71,22,140,-0.23
2020,72,3,33597,Harry Higgs,15.66,26,166,-0.23
2020,73,3,50525,Collin Morikawa,15.28,22,144,-0.45
2020,74,-2,39971,Sungjae Im,15.24,25,164,-0.48
2020,75,2,33141,Keegan Bradley,15.0,18,120,-0.44
2020,75,2,32618,Rhein Gibson,15.0,15,100,-0.47
2020,75,2,26329,Louis Oosthuizen,15.0,12,80,-0.25
2020,78,2,25818,Scott Piercy,14.66,17,116,-0.35
2020,79,4,39997,Corey Conners,14.52,18,124,-0.22
2020,80,5,27349,Alex Noren,14.29,16,112,-0.25
2020,80,5,47128,Richy Werenski,14.29,16,112,-0.44
2020,82,6,34076,Joel Dahmen,14.08,20,142,-0.35
2020,83,6,33204,Shane Lowry,13.89,10,72,-0.30
2020,84,6,23788,D.J. Trahan,13.83,13,94,-0.31
2020,85,-3,34099,Harris English,13.82,21,152,-0.52
2020,86,5,39324,J.J. Spaun,13.79,16,116,-0.63
2020,87,5,35230,Nelson Ledesma,13.75,11,80,-0.45
2020,88,-8,45526,Abraham Ancer,13.71,17,124,-0.12
2020,89,4,27095,Nick Watney,13.64,12,88,-0.50
2020,90,4,33122,Russell Knox,13.49,17,126,-0.29
2020,91,4,33490,Bo Hoag,13.43,18,134,-0.56
2020,91,-6,29420,Billy Horschel,13.43,18,134,-0.28
2020,91,4,30692,Scott Stallings,13.43,18,134,-0.50
2020,94,-10,35891,Cameron Smith,13.39,15,112,E
2020,95,2,46441,Robby Shelton,13.38,19,142,-0.05
2020,96,2,28089,Jason Day,13.33,12,90,-0.50
2020,97,2,32791,K.H. Lee,13.24,18,136,-0.44
2020,98,3,34563,Chesson Hadley,12.96,14,108,+0.21
2020,99,3,27936,Martin Laird,12.82,10,78,-0.50
2020,100,3,25493,Nick Taylor,12.71,15,118,-0.67
2020,101,4,46442,Maverick McNealy,12.5,19,152,-0.42
2020,102,5,53165,Doc Redman,12.2,20,164,-0.45
2020,103,5,35506,Mackenzie Hughes,12.14,17,140,-0.35
2020,104,4,37455,Si Woo Kim,12.12,16,132,-0.31
2020,105,-2,25396,Kevin Na,11.9,15,126,-0.33
2020,106,4,12716,Charley Hoffman,11.82,13,110,-0.31
