YEAR,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
2011,0,1249,John Daly,15
2011,0,1473,Todd Hamilton,15
2011,0,26695,Michael Letzig,15
2011,0,1797,Rocco Mediate,15
2011,0,25198,Francesco Molinari,15
2011,0,1945,Kenny Perry,15
2011,0,25190,Jeff Quinney,15
2011,0,21528,Henrik Stenson,15
2011,0,27408,Martin Kaymer,14
2011,0,23814,Edoardo Molinari,14
2011,0,2214,Kirk Triplett,14
2011,0,23614,Rich Beem,13
2011,0,8793,Tiger Woods,13
2011,0,28258,K.T. Kim,12
2011,0,26882,Michael Sim,12
2011,0,23349,Charles Warren,12
2011,0,30852,Ryo Ishikawa,11
2011,0,1677,Tom Lehman,11
2011,0,2246,Duffy Waldorf,11
2011,0,35450,Patrick Cantlay,10
2011,0,20859,Anders Hansen,10
2011,0,20433,Mark Hensby,10
2011,0,12660,Jesper Parnevik,10
2011,0,20095,Carl Paulson,10
2011,0,12714,Chris Tidland,10
2011,0,10425,Jay Williamson,10
2011,0,1161,Mark Calcavecchia,9
2011,0,24494,Erik Compton,9
2011,0,1226,Fred Couples,9
2011,0,6034,Marco Dawson,9
2011,0,27896,Ross Fisher,9
2011,0,33399,Adam Hadwin,9
2011,0,29461,Jamie Lovemark,9
2011,0,10213,Dicky Pride,9
2011,0,29223,Sam Saunders,9
2011,0,28307,Matt Every,8
2011,0,27990,Scott Gordon,8
2011,0,22892,Jason Gore,8
2011,0,22792,Peter Hanson,8
2011,0,6197,Michael Allen,7
2011,0,19824,Craig Barlow,7
2011,0,23135,Tim Clark,7
2011,0,24503,Jeff Klauk,7
2011,0,1978,Fran Quinn,7
2011,0,27072,Alvaro Quiros,7
2011,0,1388,Robert Gamez,6
2011,0,33461,Morgan Hoffmann,6
2011,0,33199,Matteo Manassero,6
2011,0,8385,Omar Uresti,6
2011,0,10944,Thomas Bjørn,5
2011,0,7363,Craig Bowden,5
2011,0,1132,Mark Brooks,5
2011,0,24512,Simon Dyson,5
2011,0,26908,Yuta Ikeda,5
2011,0,19958,Miguel Angel Jiménez,5
2011,0,20580,Andre Stolz,5
2011,0,27796,Joe Affrunti,4
2011,0,1157,Tom Byrum,4
2011,0,19825,Darren Clarke,4
2011,0,1219,John Cook,4
2011,0,19881,Robert Damron,4
2011,0,1329,Brad Faxon,4
2011,0,21284,Hiroyuki Fujita,4
2011,0,20634,Peter Lonard,4
2011,0,29289,S.Y. Noh,4
2011,0,27349,Alex Noren,4
2011,0,1928,Corey Pavin,4
2011,0,7749,Brett Quigley,4
2011,0,24461,Thomas Aiken,3
2011,0,20029,Notah Begay III,3
2011,0,6214,Guy Boros,3
2011,0,20121,Todd Fischer,3
2011,0,22896,Grégory Havret,3
2011,0,29222,Billy Hurley III,3
2011,0,20094,Jonathan Kaye,3
2011,0,29670,Pablo Larrazabal,3
2011,0,1685,J.L. Lewis,3
2011,0,12680,Shigeki Maruyama,3
2011,0,1761,Len Mattiace,3
2011,0,6350,Bob May,3
2011,0,22400,Hennie Otto,3
2011,0,1926,Steve Pate,3
2011,0,34360,Patrick Reed,3
2011,0,26539,Robert Rock,3
2011,0,7707,Mike Small,3
2011,0,32617,Jerod Turner,3
2011,0,29484,Peter Uihlein,3
2011,0,26498,Matt Weibring,3
2011,0,10423,Mike Weir,3
2011,0,7223,Brian Bateman,2
2011,0,26949,Josh Broadaway,2
2011,0,26500,Alejandro Cañizares,2
2011,0,28455,Will Claxton,2
2011,0,28937,George Coetzee,2
2011,0,27088,Johan Edfors,2
2011,0,30191,Julián Etulain,2
2011,0,24083,Marcus Fraser,2
2011,0,1381,Fred Funk,2
2011,0,20574,Mathew Goggin,2
2011,0,20569,Richard Green,2
2011,0,20378,Mathias Grönberg,2
2011,0,20832,Raphael Jacquelin,2
2011,0,32874,Erick Justesen,2
2011,0,28308,Troy Kelly,2
2011,0,1619,Skip Kendall,2
2011,0,21207,José Manuel Lara,2
2011,0,1707,Steve Lowery,2
2011,0,27302,Garth Mulroy,2
2011,0,35143,Anthony Paolucci,2
2011,0,21959,Ted Purdy,2
2011,0,34358,Jonathan Randolph,2
2011,0,29546,Dave Schultz,2
2011,0,27399,Richard Scott,2
2011,0,2106,Chris Smith,2
2011,0,27037,Sal Spallone,2
2011,0,34046,Jordan Spieth,2
2011,0,32333,Kevin Tway,2
2011,0,31114,Drew Weaver,2
2011,0,21633,Steve Allan,1
2011,0,20367,Fredrik Andersson Hed,1
2011,0,25936,Alex Aragon,1
2011,0,28259,Sangmoon Bae,1
2011,0,25290,Kurt Barnes,1
2011,0,35144,Alex Carpenter,1
2011,0,35844,Phillip Choi,1
2011,0,20850,Daniel Chopra,1
2011,0,12388,Michael Clark II,1
2011,0,31652,Tommy Cocha,1
2011,0,24610,Stuart Deane,1
2011,0,35444,Christopher DeForest,1
2011,0,27436,Graham DeLaet,1
2011,0,26360,Bubba Dickerson,1
2011,0,1361,Dan Forsman,1
2011,0,12823,Carlos Franco,1
2011,0,1374,Robin Freeman,1
2011,0,23063,Scott Hend,1
2011,0,1510,Nolan Henke,1
2011,0,34098,Russell Henley,1
2011,0,33451,Matt Hill,1
2011,0,35384,Bobby Hudson,1
2011,0,1553,John Huston,1
2011,0,34554,Jung-gon Hwang,1
2011,0,1599,Steve Jones,1
2011,0,29780,Do-Hoon Kim,1
2011,0,33108,Drew Kittleson,1
2011,0,6012,Greg Kraft,1
2011,0,6016,Brad Lardon,1
2011,0,35104,Tom Lewis,1
2011,0,24748,WC Liang,1
2011,0,35672,Olafur Loftsson,1
2011,0,28300,Joost Luiten,1
2011,0,31115,Michio Matsumura,1
2011,0,32839,Hideki Matsuyama,1
2011,0,25948,Richard McEvoy,1
2011,0,24449,Parker McLachlin,1
2011,0,35233,Kevin Messer,1
2011,0,7235,John Morse,1
2011,0,28618,Savio Nazareth,1
2011,0,1887,Mark O'Meara,1
2011,0,6373,José María Olazábal,1
2011,0,27683,Leif Olson,1
2011,0,25863,Rod Perry,1
2011,0,32508,Chad Proehl,1
2011,0,35235,Danny Renfro,1
2011,0,34478,Jerry Richardson Jr.,1
2011,0,27386,Dustin Risdon,1
2011,0,33102,Jason Roets,1
2011,0,30786,Brady Schnell,1
2011,0,21002,Óscar Serna,1
2011,0,23481,Marcel Siem,1
2011,0,30860,Shunsuke Sonoda,1
2011,0,12309,Bob Sowards,1
2011,0,2133,Craig Stadler,1
2011,0,12663,Phil Tataurangi,1
2011,0,2245,Grant Waite,1
2011,0,12794,Tim Weinhart,1
2011,0,25349,Tim Wilkinson,1
2011,0,32139,Danny Willett,1
2011,0,2294,Willie Wood,1
2011,0,29939,Fabrizio Zanotti,1
2010,0,27466,Spencer Levin,66
2010,0,23108,Matt Kuchar,65
2010,0,23638,Brendon de Jonge,63
2010,0,23623,Bo Van Pelt,63
2010,0,20645,John Senden,62
2010,0,1948,Tim Petrovic,61
2010,0,20160,Charlie Wi,61
2010,0,25396,Kevin Na,60
2010,0,32102,Rickie Fowler,57
2010,0,21961,Charles Howell III,57
2010,0,27095,Nick Watney,57
2010,0,27141,J.B. Holmes,56
2010,0,24361,Pat Perez,56
2010,0,25345,Carl Pettersson,56
2010,0,19846,Brian Gay,55
2010,0,8725,Tom Gillis,55
2010,0,24924,Bill Haas,54
2010,0,21731,Freddie Jacobson,54
2010,0,27933,John Merrick,54
2010,0,27330,Josh Teater,54
2010,0,20593,Greg Chalmers,53
2010,0,23673,Michael Connell,53
2010,0,27436,Graham DeLaet,53
2010,0,12716,Charley Hoffman,53
2010,0,22293,Heath Slocum,52
2010,0,24846,Ricky Barnes,51
2010,0,25720,Chad Collins,51
2010,0,21753,Brian Davis,51
2010,0,8075,Jerry Kelly,51
2010,0,28475,Jeff Overton,51
2010,0,29221,Webb Simpson,51
2010,0,24024,Zach Johnson,50
2010,0,10585,Scott McCarron,50
2010,0,12510,Chad Campbell,49
2010,0,23135,Tim Clark,49
2010,0,26300,Matt Jones,49
2010,0,23788,D.J. Trahan,49
2010,0,22371,Aaron Baddeley,48
2010,0,1313,Steve Elkington,48
2010,0,27936,Martin Laird,48
2010,0,1810,Phil Mickelson,48
2010,0,21949,Joe Ogilvie,48
2010,0,25818,Scott Piercy,48
2010,0,6527,Steve Stricker,48
2010,0,27963,Chris Stroud,48
2010,0,26289,Boo Weekley,48
2010,0,21878,Mark Wilson,48
2010,0,24507,Jason Bohn,47
2010,0,21350,Ryuji Imada,47
2010,0,25190,Jeff Quinney,47
2010,0,27649,Brandt Snedeker,47
2010,0,27214,Kevin Streelman,47
2010,0,6595,Kevin Sutherland,47
2010,0,25804,Bubba Watson,47
2010,0,23353,J.J. Henry,46
2010,0,26695,Michael Letzig,46
2010,0,26301,James Nitties,46
2010,0,7749,Brett Quigley,46
2010,0,2206,David Toms,46
2010,0,7867,Woody Austin,45
2010,0,1116,Michael Bradley,45
2010,0,24357,K.J. Choi,45
2010,0,30946,Alex Prugh,45
2010,0,26679,Kevin Stadler,45
2010,0,28087,Kris Blanks,44
2010,0,24925,Jonathan Byrd,44
2010,0,23541,Ben Crane,44
2010,0,6251,Chris DiMarco,44
2010,0,10809,Jim Furyk,44
2010,0,20157,Retief Goosen,44
2010,0,8537,J.P. Hayes,44
2010,0,30925,Dustin Johnson,44
2010,0,26420,Richard Johnson,44
2010,0,25240,D.A. Points,44
2010,0,20127,Chris Riley,44
2010,0,22913,John Rollins,44
2010,0,23325,Vaughn Taylor,44
2010,0,20436,Garrett Willis,44
2010,0,20229,Stewart Cink,43
2010,0,28158,Steve Marino,43
2010,0,27120,Troy Matteson,43
2010,0,23800,Bryce Molder,43
2010,0,24140,Sean O'Hair,43
2010,0,28620,Aron Price,43
2010,0,25562,Andres Romero,43
2010,0,20574,Mathew Goggin,42
2010,0,24781,Hunter Mahan,42
2010,0,32640,Troy Merritt,42
2010,0,23320,Ryan Palmer,42
2010,0,26951,Johnson Wagner,42
2010,0,6004,Stephen Ames,41
2010,0,20098,Stuart Appleby,41
2010,0,28089,Jason Day,41
2010,0,26596,Ryan Moore,41
2010,0,22056,Cameron Percy,41
2010,0,29910,Blake Adams,40
2010,0,20498,Briny Baird,40
2010,0,22621,Ben Curtis,40
2010,0,23409,James Driscoll,40
2010,0,25686,Jason Dufner,40
2010,0,26851,Marc Leishman,40
2010,0,1941,Tom Pernice Jr.,40
2010,0,22405,Justin Rose,40
2010,0,27770,Camilo Villegas,40
2010,0,20070,Matt Bettencourt,39
2010,0,25364,Paul Casey,39
2010,0,23983,Luke Donald,39
2010,0,6522,Ernie Els,39
2010,0,1706,Davis Love III,39
2010,0,8375,Paul Stankowski,39
2010,0,10885,Robert Allenby,38
2010,0,6621,Joe Durant,38
2010,0,1320,Bob Estes,38
2010,0,10860,Justin Leonard,38
2010,0,27060,John Mallinger,38
2010,0,1766,Billy Mayfair,38
2010,0,24490,George McNeill,38
2010,0,23621,Rory Sabbatini,38
2010,0,6567,Vijay Singh,38
2010,0,28780,Nicholas Thompson,38
2010,0,25632,Jimmy Walker,38
2010,0,6643,Paul Goydos,37
2010,0,12714,Chris Tidland,37
2010,0,7457,Steve Flesch,36
2010,0,24912,Will MacKenzie,36
2010,0,26882,Michael Sim,36
2010,0,25900,Lucas Glover,35
2010,0,23718,Nathan Green,35
2010,0,27797,Derek Lamely,35
2010,0,1724,Jeff Maggert,35
2010,0,6515,Shaun Micheel,35
2010,0,10425,Jay Williamson,35
2010,0,20472,Alex Cejka,34
2010,0,20572,Rod Pampling,34
2010,0,21959,Ted Purdy,34
2010,0,24502,Adam Scott,34
2010,0,28307,Matt Every,33
2010,0,24358,Robert Garrigus,33
2010,0,1945,Kenny Perry,33
2010,0,31560,Brian Stuard,33
2010,0,23349,Charles Warren,33
2010,0,24663,Y.E. Yang,33
2010,0,11123,Chris Couch,32
2010,0,1577,Lee Janzen,32
2010,0,23307,Roger Tambellini,32
2010,0,12652,Cameron Beckman,31
2010,0,9011,David Duval,31
2010,0,12782,Tim Herron,31
2010,0,20691,Greg Owen,31
2010,0,20686,Jeev Milkha Singh,31
2010,0,2239,Scott Verplank,31
2010,0,12602,Dean Wilson,31
2010,0,20848,Ángel Cabrera,30
2010,0,1249,John Daly,30
2010,0,1619,Skip Kendall,30
2010,0,23548,Bill Lunde,30
2010,0,8385,Omar Uresti,30
2010,0,25892,Steve Wheatcroft,30
2010,0,28500,Martin Flores,29
2010,0,20663,Brenden Pappas,29
2010,0,22946,Henrik Bjornstad,28
2010,0,20378,Mathias Grönberg,28
2010,0,1797,Rocco Mediate,28
2010,0,26287,Roland Thatcher,28
2010,0,23322,Brett Wetterich,28
2010,0,21407,Arjun Atwal,27
2010,0,20850,Daniel Chopra,27
2010,0,27613,David Lutterus,27
2010,0,33419,Cameron Tringale,27
2010,0,22378,Trevor Immelman,25
2010,0,22046,Geoff Ogilvy,25
2010,0,29285,Brent Delahoussaye,24
2010,0,29718,Anthony Kim,24
2010,0,1707,Steve Lowery,24
2010,0,28237,Rory McIlroy,24
2010,0,6197,Michael Allen,23
2010,0,21209,Sergio Garcia,23
2010,0,12705,Cliff Kresge,23
2010,0,26881,Jarrod Lyle,23
2010,0,23613,Rich Barcelo,22
2010,0,20766,Padraig Harrington,22
2010,0,32617,Jerod Turner,22
2010,0,20396,Lee Westwood,22
2010,0,27302,Garth Mulroy,21
2010,0,10423,Mike Weir,21
2010,0,26392,Chris Wilson,21
2010,0,8931,Glen Day,20
2010,0,1329,Brad Faxon,20
2010,0,2214,Kirk Triplett,20
2010,0,8793,Tiger Woods,20
2010,0,7363,Craig Bowden,19
2010,0,1161,Mark Calcavecchia,19
2010,0,1473,Todd Hamilton,19
2010,0,24138,Ian Poulter,19
2010,0,24227,Justin Bolli,18
2010,0,6034,Marco Dawson,18
2010,0,20105,Jeff Gove,18
2010,0,24503,Jeff Klauk,18
2010,0,21528,Henrik Stenson,18
2010,0,1132,Mark Brooks,17
2010,0,19970,Robert Karlsson,17
2010,0,1677,Tom Lehman,17
2010,0,22122,Andrew McLardy,17
2010,0,26331,Charl Schwartzel,17
2010,0,12755,Vance Veazey,17
2010,0,20433,Mark Hensby,16
2010,0,6514,Kevin Johnson,16
2010,0,26476,Chez Reavie,16
2010,0,27408,Martin Kaymer,15
2010,0,6012,Greg Kraft,15
2010,0,1928,Corey Pavin,15
2010,0,19824,Craig Barlow,14
2010,0,10733,Kent Jones,14
2010,0,25572,Graeme McDowell,14
2010,0,22348,Nick O'Hern,14
2010,0,22792,Peter Hanson,13
2010,0,26498,Matt Weibring,13
2010,0,23614,Rich Beem,12
2010,0,1226,Fred Couples,12
2010,0,21805,Harrison Frazar,12
2010,0,27072,Alvaro Quiros,12
2010,0,12823,Carlos Franco,10
2010,0,22892,Jason Gore,10
2010,0,1553,John Huston,10
2010,0,26908,Yuta Ikeda,10
2010,0,25198,Francesco Molinari,10
2010,0,29223,Sam Saunders,10
2010,0,25349,Tim Wilkinson,10
2010,0,24494,Erik Compton,9
2010,0,20104,Ken Duke,9
2010,0,30852,Ryo Ishikawa,9
2010,0,20094,Jonathan Kaye,9
2010,0,11032,Frank Lickliter II,9
2010,0,31323,Gary Woodland,9
2010,0,10505,Shane Bertsch,8
2010,0,27896,Ross Fisher,8
2010,0,29461,Jamie Lovemark,8
2010,0,24449,Parker McLachlin,8
2010,0,23814,Edoardo Molinari,8
2010,0,26668,Marc Turnesa,8
2010,0,27506,Oliver Wilson,8
2010,0,10117,Bob Heintz,7
2010,0,29420,Billy Horschel,7
2010,0,22986,Søren Kjeldsen,7
2010,0,24748,WC Liang,7
2010,0,26329,Louis Oosthuizen,7
2010,0,1978,Fran Quinn,7
2010,0,27124,Chris Baryla,6
2010,0,6214,Guy Boros,6
2010,0,1175,Jim Carter,6
2010,0,24512,Simon Dyson,6
2010,0,1381,Fred Funk,6
2010,0,30004,Ross McGowan,6
2010,0,12660,Jesper Parnevik,6
2010,0,7707,Mike Small,6
2010,0,30110,Kyle Stanley,6
2010,0,23778,Brad Adamonis,5
2010,0,26500,Alejandro Cañizares,5
2010,0,20376,Stephen Gallacher,5
2010,0,1388,Robert Gamez,5
2010,0,24511,Thongchai Jaidee,5
2010,0,20029,Notah Begay III,4
2010,0,12388,Michael Clark II,4
2010,0,19825,Darren Clarke,4
2010,0,30924,Rhys Davies,4
2010,0,25191,Gonzalo Fernandez-Castaño,4
2010,0,33140,Alex Hamilton,4
2010,0,33451,Matt Hill,4
2010,0,19958,Miguel Angel Jiménez,4
2010,0,24957,Simon Khan,4
2010,0,30926,Chris Kirk,4
2010,0,12680,Shigeki Maruyama,4
2010,0,10213,Dicky Pride,4
2010,0,2106,Chris Smith,4
2010,0,34046,Jordan Spieth,4
2010,0,12663,Phil Tataurangi,4
2010,0,31114,Drew Weaver,4
2010,0,33948,Byeong Hun An,3
2010,0,26525,Grégory Bourdy,3
2010,0,32366,Kevin Chappell,3
2010,0,27447,John Ellis,3
2010,0,20121,Todd Fischer,3
2010,0,32416,Benjamin Fox,3
2010,0,1374,Robin Freeman,3
2010,0,20473,Ignacio Garrido,3
2010,0,20859,Anders Hansen,3
2010,0,23624,Soren Hansen,3
2010,0,29222,Billy Hurley III,3
2010,0,28258,K.T. Kim,3
2010,0,12662,Thomas Levet,3
2010,0,1685,J.L. Lewis,3
2010,0,33204,Shane Lowry,3
2010,0,27768,Brock Mackenzie,3
2010,0,1761,Len Mattiace,3
2010,0,8635,Colin Montgomerie,3
2010,0,29289,S.Y. Noh,3
2010,0,1887,Mark O'Meara,3
2010,0,28486,Michael Putnam,3
2010,0,34478,Jerry Richardson Jr.,3
2010,0,26539,Robert Rock,3
2010,0,21660,Jason Schultz,3
2010,0,10217,Warren Schutte,3
2010,0,27064,Jhonattan Vegas,3
2010,0,27796,Joe Affrunti,2
2010,0,21633,Steve Allan,2
2010,0,33120,Mark Anderson,2
2010,0,20367,Fredrik Andersson Hed,2
2010,0,1035,Tommy Armour III,2
2010,0,23048,Eric Axley,2
2010,0,1042,Paul Azinger,2
2010,0,28860,Daniel Barbetti,2
2010,0,23699,Danny Chia,2
2010,0,1261,Jay Delsing,2
2010,0,22983,Bradley Dredge,2
2010,0,32495,Rob Grube,2
2010,0,23465,Peter Gustafsson,2
2010,0,33399,Adam Hadwin,2
2010,0,30909,David Horsey,2
2010,0,32878,Jin Jeong,2
2010,0,6573,Brandt Jobe,2
2010,0,29926,Danny Lee,2
2010,0,19985,Santiago Luna,2
2010,0,34006,Braxton Marquez,2
2010,0,25842,Jon Mills,2
2010,0,20676,Patrick Moore,2
2010,0,7235,John Morse,2
2010,0,27349,Alex Noren,2
2010,0,33168,Michael O'Neal,2
2010,0,25398,Ryuichi Oda,2
2010,0,25336,Alistair Presnell,2
2010,0,23497,Tag Ridings,2
2010,0,23481,Marcel Siem,2
2010,0,20935,Toru Taniguchi,2
2010,0,32532,Manuel Villegas,2
2010,0,2245,Grant Waite,2
2010,0,2256,Tom Watson,2
2010,0,33464,Danny Wax,2
2010,0,22000,Chris Wood,2
2010,0,2294,Willie Wood,2
2010,0,24461,Thomas Aiken,1
2010,0,34408,Jonathan Bartlett,1
2010,0,7223,Brian Bateman,1
2010,0,34023,Brad Benjamin,1
2010,0,10944,Thomas Bjørn,1
2010,0,1093,Ronnie Black,1
2010,0,27584,Johnny Bloomfield,1
2010,0,27318,Ted Brown,1
2010,0,24786,Jeff Burns,1
2010,0,1157,Tom Byrum,1
2010,0,26499,Rafa Cabrera Bello,1
2010,0,32367,Jorge Campillo,1
2010,0,23656,Jason Caron,1
2010,0,29291,Eric Chun,1
2010,0,34641,Rocky Cleland,1
2010,0,27382,Wil Collins,1
2010,0,19905,Andrew Coltart,1
2010,0,30044,César Costilla,1
2010,0,19881,Robert Damron,1
2010,0,24236,Nick Dougherty,1
2010,0,32871,Brian Duncan,1
2010,0,24463,Trevor Fisher Jr,1
2010,0,28785,Philip Francis,1
2010,0,24083,Marcus Fraser,1
2010,0,1385,Jim Gallagher Jr.,1
2010,0,34448,Brendan Gielow,1
2010,0,25052,Derek Gillespie,1
2010,0,31577,Tano Goya,1
2010,0,1457,Jay Haas,1
2010,0,34432,Gavin Hall,1
2010,0,27324,Seungsu Han,1
2010,0,27644,Brian Harman,1
2010,0,22896,Grégory Havret,1
2010,0,20567,Kevin Hayashi,1
2010,0,31557,Jim Herman,1
2010,0,20832,Raphael Jacquelin,1
2010,0,33907,Sunny Kim,1
2010,0,20669,James Kingston,1
2010,0,30711,Colt Knost,1
2010,0,33935,T.J. Kua,1
2010,0,25431,Rob Labritz,1
2010,0,1666,Bernhard Langer,1
2010,0,34261,Scott Langley,1
2010,0,19904,Paul Lawrie,1
2010,0,34396,Beonyeong Lee,1
2010,0,27129,Luke List,1
2010,0,12067,Mitch Lowe,1
2010,0,1717,Sandy Lyle,1
2010,0,33047,Gregor Main,1
2010,0,33199,Matteo Manassero,1
2010,0,25972,Pablo Martin Benavides,1
2010,0,24121,Andy Matthews,1
2010,0,6090,Jim McGovern,1
2010,0,8339,Spike McRoy,1
2010,0,34305,Daniel Miernicki,1
2010,0,32249,Daniel Mitchell,1
2010,0,20213,Katsumasa Miyamoto,1
2010,0,12682,Hirofumi Miyase,1
2010,0,33952,Erick Morales,1
2010,0,25734,Colm Moriarty,1
2010,0,12753,David Morland IV,1
2010,0,28677,Pedro Oriol,1
2010,0,10107,Deane Pappas,1
2010,0,1925,Jerry Pate,1
2010,0,25920,Mike Perez,1
2010,0,34257,Jason Preeo,1
2010,0,25457,Alexandre Rocha,1
2010,0,31437,Chris Rogers,1
2010,0,34395,Christopher Ross,1
2010,0,22732,Brian Rowell,1
2010,0,23633,Phil Schmitt,1
2010,0,23984,Zane Scotland,1
2010,0,2076,Peter Senior,1
2010,0,11245,Ron Skayhan,1
2010,0,12309,Bob Sowards,1
2010,0,2133,Craig Stadler,1
2010,0,25493,Nick Taylor,1
2010,0,2191,Tim Thelen,1
2010,0,27821,Steven Tiley,1
2010,0,33788,Blake Trimble,1
2010,0,12794,Tim Weinhart,1
2010,0,30680,Isaac Weintraub,1
2010,0,26497,Casey Wittenberg,1
2009,0,2206,David Toms,59
2009,0,23623,Bo Van Pelt,58
2009,0,24024,Zach Johnson,57
2009,0,1948,Tim Petrovic,57
2009,0,21961,Charles Howell III,56
2009,0,24503,Jeff Klauk,56
2009,0,28158,Steve Marino,56
2009,0,21959,Ted Purdy,56
2009,0,24925,Jonathan Byrd,54
2009,0,12716,Charley Hoffman,54
2009,0,20691,Greg Owen,54
2009,0,20645,John Senden,54
2009,0,21878,Mark Wilson,54
2009,0,12510,Chad Campbell,53
2009,0,23541,Ben Crane,53
2009,0,10860,Justin Leonard,53
2009,0,25396,Kevin Na,53
2009,0,21753,Brian Davis,52
2009,0,24781,Hunter Mahan,52
2009,0,2239,Scott Verplank,52
2009,0,10809,Jim Furyk,51
2009,0,19846,Brian Gay,51
2009,0,26596,Ryan Moore,51
2009,0,1945,Kenny Perry,51
2009,0,25240,D.A. Points,51
2009,0,22293,Heath Slocum,51
2009,0,27214,Kevin Streelman,51
2009,0,6527,Steve Stricker,51
2009,0,20593,Greg Chalmers,50
2009,0,25900,Lucas Glover,50
2009,0,23718,Nathan Green,50
2009,0,6251,Chris DiMarco,49
2009,0,24924,Bill Haas,49
2009,0,23353,J.J. Henry,49
2009,0,26695,Michael Letzig,49
2009,0,27120,Troy Matteson,49
2009,0,7749,Brett Quigley,49
2009,0,6595,Kevin Sutherland,49
2009,0,23135,Tim Clark,48
2009,0,8075,Jerry Kelly,48
2009,0,25818,Scott Piercy,48
2009,0,20498,Briny Baird,47
2009,0,24507,Jason Bohn,47
2009,0,25686,Jason Dufner,47
2009,0,24358,Robert Garrigus,47
2009,0,12782,Tim Herron,47
2009,0,20127,Chris Riley,47
2009,0,23788,D.J. Trahan,47
2009,0,8793,Tiger Woods,47
2009,0,21805,Harrison Frazar,46
2009,0,23108,Matt Kuchar,46
2009,0,10585,Scott McCarron,46
2009,0,22348,Nick O'Hern,46
2009,0,29221,Webb Simpson,46
2009,0,27963,Chris Stroud,46
2009,0,23325,Vaughn Taylor,46
2009,0,6004,Stephen Ames,45
2009,0,7867,Woody Austin,45
2009,0,20070,Matt Bettencourt,45
2009,0,27095,Nick Watney,45
2009,0,30925,Dustin Johnson,44
2009,0,1706,Davis Love III,44
2009,0,28475,Jeff Overton,44
2009,0,27649,Brandt Snedeker,44
2009,0,20160,Charlie Wi,43
2009,0,21731,Freddie Jacobson,42
2009,0,24140,Sean O'Hair,42
2009,0,21949,Joe Ogilvie,42
2009,0,22913,John Rollins,42
2009,0,12602,Dean Wilson,42
2009,0,12652,Cameron Beckman,41
2009,0,23983,Luke Donald,41
2009,0,1320,Bob Estes,41
2009,0,23548,Bill Lunde,41
2009,0,27060,John Mallinger,41
2009,0,24490,George McNeill,41
2009,0,26301,James Nitties,41
2009,0,1941,Tom Pernice Jr.,41
2009,0,28780,Nicholas Thompson,41
2009,0,20850,Daniel Chopra,40
2009,0,23638,Brendon de Jonge,40
2009,0,27466,Spencer Levin,40
2009,0,23621,Rory Sabbatini,40
2009,0,26951,Johnson Wagner,40
2009,0,6197,Michael Allen,39
2009,0,20472,Alex Cejka,39
2009,0,27933,John Merrick,39
2009,0,1928,Corey Pavin,39
2009,0,26679,Kevin Stadler,39
2009,0,10423,Mike Weir,39
2009,0,24663,Y.E. Yang,39
2009,0,23614,Rich Beem,38
2009,0,1313,Steve Elkington,38
2009,0,26851,Marc Leishman,38
2009,0,1797,Rocco Mediate,38
2009,0,23800,Bryce Molder,38
2009,0,20572,Rod Pampling,38
2009,0,22405,Justin Rose,38
2009,0,26289,Boo Weekley,38
2009,0,1161,Mark Calcavecchia,37
2009,0,28089,Jason Day,37
2009,0,20104,Ken Duke,37
2009,0,27936,Martin Laird,37
2009,0,1707,Steve Lowery,37
2009,0,22046,Geoff Ogilvy,37
2009,0,25190,Jeff Quinney,37
2009,0,25632,Jimmy Walker,37
2009,0,26498,Matt Weibring,37
2009,0,26420,Richard Johnson,36
2009,0,23320,Ryan Palmer,36
2009,0,25345,Carl Pettersson,36
2009,0,28620,Aron Price,36
2009,0,20574,Mathew Goggin,35
2009,0,21350,Ryuji Imada,35
2009,0,1724,Jeff Maggert,35
2009,0,22961,David Mathis,35
2009,0,26476,Chez Reavie,35
2009,0,8931,Glen Day,34
2009,0,20157,Retief Goosen,34
2009,0,22892,Jason Gore,34
2009,0,6643,Paul Goydos,34
2009,0,1577,Lee Janzen,34
2009,0,26300,Matt Jones,34
2009,0,29718,Anthony Kim,34
2009,0,23349,Charles Warren,34
2009,0,6522,Ernie Els,33
2009,0,7457,Steve Flesch,33
2009,0,1473,Todd Hamilton,33
2009,0,10733,Kent Jones,33
2009,0,25804,Bubba Watson,33
2009,0,10885,Robert Allenby,32
2009,0,10117,Bob Heintz,32
2009,0,12705,Cliff Kresge,32
2009,0,1766,Billy Mayfair,32
2009,0,22371,Aaron Baddeley,31
2009,0,20634,Peter Lonard,31
2009,0,24912,Will MacKenzie,31
2009,0,1810,Phil Mickelson,31
2009,0,24361,Pat Perez,31
2009,0,22548,Patrick Sheehan,31
2009,0,27770,Camilo Villegas,31
2009,0,1226,Fred Couples,30
2009,0,20766,Padraig Harrington,30
2009,0,24138,Ian Poulter,30
2009,0,10425,Jay Williamson,30
2009,0,26497,Casey Wittenberg,30
2009,0,20098,Stuart Appleby,29
2009,0,6621,Joe Durant,29
2009,0,23778,Brad Adamonis,28
2009,0,24357,K.J. Choi,28
2009,0,22621,Ben Curtis,28
2009,0,30711,Colt Knost,28
2009,0,26881,Jarrod Lyle,28
2009,0,2214,Kirk Triplett,28
2009,0,28087,Kris Blanks,27
2009,0,1035,Tommy Armour III,26
2009,0,21209,Sergio Garcia,26
2009,0,27141,J.B. Holmes,26
2009,0,23497,Tag Ridings,26
