YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2013,0,27770,Camilo Villegas,9.79,23,235,90.2
2013,0,34099,Harris English,9.89,37,374,90.1
2013,0,27408,Martin Kaymer,9.91,22,222,90.0
2013,0,29518,Brendan Steele,9.92,38,383,90.0
2013,0,23788,D.J. Trahan,10.11,18,178,89.8
2013,0,12716,Charley Hoffman,10.13,31,306,89.8
2013,0,23409,James Driscoll,10.14,29,286,89.8
2013,0,27556,Ted Potter Jr.,10.18,23,226,89.8
2013,0,23623,Bo Van Pelt,10.18,23,226,89.8
2013,0,6522,Ernie Els,10.22,19,186,89.7
2013,0,30163,Henrik Norlander,10.26,28,273,89.7
2013,0,20098,Stuart Appleby,10.28,37,360,89.7
2013,0,20396,Lee Westwood,10.31,20,194,89.6
2013,0,34431,Robert Streb,10.33,28,271,89.6
2013,0,28237,Rory McIlroy,10.34,15,145,89.6
2013,0,21753,Brian Davis,10.37,31,299,89.6
2013,0,30926,Chris Kirk,10.43,29,278,89.5
2013,0,20104,Ken Duke,10.44,31,297,89.5
2013,0,24357,K.J. Choi,10.45,30,287,89.5
2013,0,34046,Jordan Spieth,10.48,24,229,89.5
2013,0,24494,Erik Compton,10.49,30,286,89.5
2013,0,26300,Matt Jones,10.54,31,294,89.4
2013,0,2206,David Toms,10.57,13,123,89.4
2013,0,28310,Lee Williams,10.58,22,208,89.4
2013,0,22056,Cameron Percy,10.63,27,254,89.3
2013,0,10885,Robert Allenby,10.65,23,216,89.3
2013,0,25818,Scott Piercy,10.71,27,252,89.2
2013,0,12782,Tim Herron,10.73,19,177,89.2
2013,0,32200,Roberto Castro,10.76,37,344,89.2
2013,0,21528,Henrik Stenson,10.81,24,222,89.1
2013,0,23452,Nicolas Colsaerts,10.84,18,166,89.1
2013,0,27649,Brandt Snedeker,10.87,25,230,89.1
2013,0,30692,Scott Stallings,10.93,27,247,89.0
2013,0,20229,Stewart Cink,10.94,29,265,89.0
2013,0,20160,Charlie Wi,10.94,29,265,89.0
2013,0,12510,Chad Campbell,10.98,37,337,89.0
2013,0,30852,Ryo Ishikawa,11.01,25,227,88.9
2013,0,27436,Graham DeLaet,11.02,41,372,88.9
2013,0,20645,John Senden,11.04,33,299,88.9
2013,0,30925,Dustin Johnson,11.06,23,208,88.9
2013,0,25274,Steven Bowditch,11.11,27,243,88.8
2013,0,27936,Martin Laird,11.16,27,242,88.8
2013,0,22405,Justin Rose,11.29,21,186,88.7
2013,0,28307,Matt Every,11.34,33,291,88.6
2013,0,26951,Johnson Wagner,11.37,29,255,88.6
2013,0,23541,Ben Crane,11.38,28,246,88.6
2013,0,20443,Jin Park,11.4,22,193,88.6
2013,0,25572,Graeme McDowell,11.49,17,148,88.5
2013,0,22378,Trevor Immelman,11.54,36,312,88.4
2013,0,22961,David Mathis,11.58,30,259,88.4
2013,0,29289,S.Y. Noh,11.62,33,284,88.3
2013,0,32334,Charlie Beljan,11.63,30,258,88.3
2013,0,32150,Michael Thompson,11.67,28,240,88.3
2013,0,34174,John Huh,11.68,39,334,88.3
2013,0,31557,Jim Herman,11.71,24,205,88.2
2013,0,34360,Patrick Reed,11.75,37,315,88.2
2013,0,24227,Justin Bolli,11.76,22,187,88.2
2013,0,25240,D.A. Points,11.83,33,279,88.1
2013,0,24140,Sean O'Hair,11.91,28,235,88.0
2013,0,28780,Nicholas Thompson,11.99,44,367,88.0
2013,0,24490,George McNeill,12.06,34,282,87.9
2013,0,32366,Kevin Chappell,12.12,32,264,87.8
2013,0,21878,Mark Wilson,12.18,29,238,87.8
2013,0,1724,Jeff Maggert,12.4,30,242,87.6
2013,0,27095,Nick Watney,12.54,42,335,87.4
2013,0,20848,Ángel Cabrera,12.58,38,302,87.4
2013,0,23621,Rory Sabbatini,12.59,37,294,87.4
2013,0,30944,Jason Kokrak,12.7,39,307,87.3
2013,0,29740,Brad Fritsch,12.77,35,274,87.2
2013,0,34021,Bud Cauley,12.79,28,219,87.2
2013,0,22621,Ben Curtis,12.8,27,211,87.2
2013,0,24399,Scott Gardiner,12.8,27,211,87.2
2013,0,35539,Luke Guthrie,12.92,35,271,87.0
2013,0,23325,Vaughn Taylor,13.02,22,169,86.9
2013,0,27503,Steve LeBrun,13.03,31,238,86.9
2013,0,26289,Boo Weekley,13.08,48,367,86.9
2013,0,28259,Sangmoon Bae,13.11,40,305,86.8
2013,0,19970,Robert Karlsson,13.13,21,160,86.8
2013,0,25444,Justin Hicks,13.24,38,287,86.7
2013,0,22295,Darron Stiles,13.25,20,151,86.7
2013,0,20766,Padraig Harrington,13.28,17,128,86.7
2013,0,28500,Martin Flores,13.35,43,322,86.6
2013,0,25686,Jason Dufner,13.46,35,260,86.5
2013,0,34409,David Lingmerth,13.66,31,227,86.3
2013,0,27129,Luke List,13.71,34,248,86.2
2013,0,22046,Geoff Ogilvy,14.58,28,192,85.4
2013,0,25336,Alistair Presnell,14.62,31,212,85.3
2013,0,1116,Michael Bradley,14.69,31,211,85.3
2013,0,28455,Will Claxton,14.77,39,264,85.2
2013,0,30110,Kyle Stanley,14.92,37,248,85.0
2013,0,20691,Greg Owen,15.28,46,301,84.7
2013,0,25900,Lucas Glover,15.74,37,235,84.2
2013,0,33869,Eric Meierdierks,16.87,28,166,83.1
2012,0,19846,Brian Gay,4.88,16,328,95.1
2012,0,27895,Jonas Blixt,5.02,14,279,94.9
2012,0,23409,James Driscoll,5.04,17,337,94.9
2012,0,23983,Luke Donald,5.43,12,221,94.5
2012,0,29478,Kevin Kisner,5.88,13,221,94.1
2012,0,10809,Jim Furyk,5.98,18,301,94.0
2012,0,23108,Matt Kuchar,6.27,16,255,93.7
2012,0,6573,Brandt Jobe,6.55,15,229,93.4
2012,0,27963,Chris Stroud,6.55,22,336,93.4
2012,0,22621,Ben Curtis,6.64,15,226,93.3
2012,0,24781,Hunter Mahan,6.67,21,315,93.3
2012,0,20645,John Senden,6.74,18,267,93.2
2012,0,21753,Brian Davis,6.75,21,311,93.2
2012,0,20593,Greg Chalmers,6.89,21,305,93.1
2012,0,20850,Daniel Chopra,6.91,13,188,93.0
2012,0,24940,Edward Loar,6.93,14,202,93.0
2012,0,21209,Sergio Garcia,6.95,13,187,93.0
2012,0,30852,Ryo Ishikawa,6.96,11,158,93.0
2012,0,29289,S.Y. Noh,7.03,30,427,92.9
2012,0,21407,Arjun Atwal,7.04,19,270,92.9
2012,0,22961,David Mathis,7.04,20,284,92.9
2012,0,25345,Carl Pettersson,7.12,24,337,92.8
2012,0,28500,Martin Flores,7.2,28,389,92.8
2012,0,11123,Chris Couch,7.27,16,220,92.7
2012,0,23541,Ben Crane,7.52,20,266,92.4
2012,0,8793,Tiger Woods,7.55,16,212,92.4
2012,0,33122,Russell Knox,7.63,20,262,92.3
2012,0,10213,Dicky Pride,7.66,16,209,92.3
2012,0,28475,Jeff Overton,7.69,32,416,92.3
2012,0,6527,Steve Stricker,7.69,19,247,92.3
2012,0,1320,Bob Estes,7.76,19,245,92.2
2012,0,1116,Michael Bradley,7.78,21,270,92.2
2012,0,20229,Stewart Cink,7.81,21,269,92.1
2012,0,23353,J.J. Henry,7.82,28,358,92.1
2012,0,20160,Charlie Wi,7.82,23,294,92.1
2012,0,34174,John Huh,7.85,30,382,92.1
2012,0,26331,Charl Schwartzel,7.88,13,165,92.1
2012,0,31202,William McGirt,7.94,30,378,92.0
2012,0,35139,Richard Lee,7.97,20,251,92.0
2012,0,25572,Graeme McDowell,8.02,13,162,91.9
2012,0,12782,Tim Herron,8.04,30,373,91.9
2012,0,25834,Daniel Summerhays,8.07,26,322,91.9
2012,0,20572,Rod Pampling,8.16,27,331,91.8
2012,0,24024,Zach Johnson,8.17,25,306,91.8
2012,0,27060,John Mallinger,8.21,23,280,91.7
2012,0,1706,Davis Love III,8.22,18,219,91.7
2012,0,32102,Rickie Fowler,8.24,22,267,91.7
2012,0,21731,Freddie Jacobson,8.24,14,170,91.7
2012,0,1766,Billy Mayfair,8.24,30,364,91.7
2012,0,25396,Kevin Na,8.3,19,229,91.7
2012,0,22371,Aaron Baddeley,8.33,18,216,91.6
2012,0,27649,Brandt Snedeker,8.33,24,288,91.6
2012,0,27770,Camilo Villegas,8.33,28,336,91.6
2012,0,25804,Bubba Watson,8.37,19,227,91.6
2012,0,28307,Matt Every,8.39,23,274,91.6
2012,0,23800,Bryce Molder,8.41,28,333,91.5
2012,0,24361,Pat Perez,8.41,26,309,91.5
2012,0,25632,Jimmy Walker,8.42,34,404,91.5
2012,0,1249,John Daly,8.5,13,153,91.5
2012,0,30692,Scott Stallings,8.5,26,306,91.5
2012,0,30927,Brendon Todd,8.52,23,270,91.4
2012,0,22405,Justin Rose,8.54,21,246,91.4
2012,0,30750,Tommy Gainey,8.55,33,386,91.4
2012,0,6522,Ernie Els,8.57,24,280,91.4
2012,0,32150,Michael Thompson,8.57,27,315,91.4
2012,0,21961,Charles Howell III,8.62,33,383,91.3
2012,0,24663,Y.E. Yang,8.65,16,185,91.3
2012,0,1810,Phil Mickelson,8.66,22,254,91.3
2012,0,27556,Ted Potter Jr.,8.66,24,277,91.3
2012,0,20098,Stuart Appleby,8.78,26,296,91.2
2012,0,23135,Tim Clark,8.79,16,182,91.2
2012,0,23718,Nathan Green,8.82,24,272,91.1
2012,0,27214,Kevin Streelman,8.83,28,317,91.1
2012,0,27466,Spencer Levin,8.87,25,282,91.1
2012,0,34021,Bud Cauley,9.0,35,389,91.0
2012,0,23623,Bo Van Pelt,9.02,24,266,90.9
2012,0,23320,Ryan Palmer,9.03,27,299,90.9
2012,0,6251,Chris DiMarco,9.09,26,286,90.9
2012,0,23903,Stephen Gangluff,9.14,17,186,90.8
2012,0,20623,Gavin Coles,9.16,25,273,90.8
2012,0,6034,Marco Dawson,9.2,16,174,90.8
2012,0,26758,David Hearn,9.22,38,412,90.7
2012,0,23638,Brendon de Jonge,9.28,44,474,90.7
2012,0,20574,Mathew Goggin,9.33,25,268,90.6
2012,0,23325,Vaughn Taylor,9.39,23,245,90.6
2012,0,26596,Ryan Moore,9.46,35,370,90.5
2012,0,29222,Billy Hurley III,9.49,24,253,90.5
2012,0,8725,Tom Gillis,9.54,29,304,90.4
2012,0,27644,Brian Harman,9.54,35,367,90.4
2012,0,24140,Sean O'Hair,9.56,35,366,90.4
2012,0,26679,Kevin Stadler,9.56,28,293,90.4
2012,0,24604,Hunter Haas,9.59,21,219,90.4
2012,0,30944,Jason Kokrak,9.6,29,302,90.4
2012,0,33419,Cameron Tringale,9.6,36,375,90.4
2012,0,24494,Erik Compton,9.63,26,270,90.3
2012,0,30711,Colt Knost,9.64,27,280,90.3
2012,0,30925,Dustin Johnson,9.68,21,217,90.3
2012,0,1941,Tom Pernice Jr.,9.68,21,217,90.3
2012,0,27141,J.B. Holmes,9.71,34,350,90.2
2012,0,6567,Vijay Singh,9.71,34,350,90.2
2012,0,26329,Louis Oosthuizen,9.73,22,226,90.2
2012,0,29221,Webb Simpson,9.73,25,257,90.2
2012,0,24138,Ian Poulter,9.74,15,154,90.2
2012,0,27797,Derek Lamely,9.75,27,277,90.2
2012,0,28237,Rory McIlroy,9.76,16,164,90.2
2012,0,34099,Harris English,9.78,44,450,90.2
2012,0,32334,Charlie Beljan,9.81,21,214,90.1
2012,0,20848,Ángel Cabrera,9.82,16,163,90.1
2012,0,29420,Billy Horschel,9.82,22,224,90.1
2012,0,1797,Rocco Mediate,9.83,23,234,90.1
2012,0,25686,Jason Dufner,9.85,26,264,90.1
2012,0,24490,George McNeill,9.9,29,293,90.1
2012,0,22046,Geoff Ogilvy,9.91,21,212,90.0
2012,0,27064,Jhonattan Vegas,9.91,34,343,90.0
2012,0,29926,Danny Lee,9.96,24,241,90.0
2012,0,28455,Will Claxton,10.03,40,399,89.9
2012,0,24507,Jason Bohn,10.04,27,269,89.9
2012,0,25892,Steve Wheatcroft,10.05,21,209,89.9
2012,0,23204,Gary Christian,10.06,34,338,89.9
2012,0,1724,Jeff Maggert,10.06,33,328,89.9
2012,0,28259,Sangmoon Bae,10.08,24,238,89.9
2012,0,23542,Tommy Biershenk,10.08,26,258,89.9
2012,0,25457,Alexandre Rocha,10.08,24,238,89.9
2012,0,20396,Lee Westwood,10.18,17,167,89.8
2012,0,31558,J.J. Killeen,10.19,33,324,89.8
2012,0,2206,David Toms,10.2,20,196,89.8
2012,0,29910,Blake Adams,10.26,44,429,89.7
2012,0,29476,Kyle Reifers,10.31,37,359,89.6
2012,0,27302,Garth Mulroy,10.36,20,193,89.6
2012,0,21878,Mark Wilson,10.42,32,307,89.5
2012,0,26300,Matt Jones,10.43,22,211,89.5
2012,0,8075,Jerry Kelly,10.44,33,316,89.5
2012,0,20104,Ken Duke,10.46,39,373,89.5
2012,0,12510,Chad Campbell,10.51,35,333,89.4
2012,0,24502,Adam Scott,10.56,19,180,89.4
2012,0,22913,John Rollins,10.67,35,328,89.3
2012,0,20070,Matt Bettencourt,10.75,23,214,89.2
2012,0,26289,Boo Weekley,10.85,28,258,89.1
2012,0,26287,Roland Thatcher,10.87,20,184,89.1
2012,0,26951,Johnson Wagner,10.99,40,364,89.0
2012,0,21528,Henrik Stenson,11.0,23,209,89.0
2012,0,33141,Keegan Bradley,11.01,36,327,88.9
2012,0,32200,Roberto Castro,11.02,39,354,88.9
2012,0,28093,Miguel Angel Carballo,11.03,29,263,88.9
2012,0,24925,Jonathan Byrd,11.07,27,244,88.9
2012,0,26476,Chez Reavie,11.19,32,286,88.8
2012,0,27974,Sung Kang,11.2,28,250,88.8
2012,0,10885,Robert Allenby,11.3,34,301,88.7
2012,0,24924,Bill Haas,11.34,33,291,88.6
2012,0,27933,John Merrick,11.34,39,344,88.6
2012,0,20766,Padraig Harrington,11.38,19,167,88.6
2012,0,28308,Troy Kelly,11.4,26,228,88.6
2012,0,24358,Robert Garrigus,11.48,35,305,88.5
2012,0,22293,Heath Slocum,11.49,40,348,88.5
2012,0,6004,Stephen Ames,11.52,19,165,88.4
2012,0,25818,Scott Piercy,11.58,41,354,88.4
2012,0,28089,Jason Day,11.65,24,206,88.3
2012,0,25240,D.A. Points,11.65,41,352,88.3
2012,0,21350,Ryuji Imada,11.82,35,296,88.1
2012,0,23788,D.J. Trahan,11.87,33,278,88.1
2012,0,27936,Martin Laird,11.93,29,243,88.0
2012,0,27095,Nick Watney,11.96,39,326,88.0
2012,0,23548,Bill Lunde,11.97,34,284,88.0
2012,0,30110,Kyle Stanley,11.97,34,284,88.0
2012,0,20691,Greg Owen,12.08,43,356,87.9
2012,0,24357,K.J. Choi,12.13,29,239,87.8
2012,0,23621,Rory Sabbatini,12.3,30,244,87.7
2012,0,27120,Troy Matteson,12.4,48,387,87.6
2012,0,22548,Patrick Sheehan,12.42,20,161,87.5
2012,0,29479,Scott Brown,12.44,27,217,87.5
2012,0,22348,Nick O'Hern,12.55,34,271,87.4
2012,0,12716,Charley Hoffman,12.58,41,326,87.4
2012,0,32698,Bobby Gates,12.78,45,352,87.2
2012,0,30926,Chris Kirk,12.96,46,355,87.0
2012,0,32366,Kevin Chappell,13.0,42,323,87.0
2012,0,12652,Cameron Beckman,13.02,41,315,86.9
2012,0,33120,Mark Anderson,13.09,39,298,86.9
2012,0,22378,Trevor Immelman,13.18,34,258,86.8
2012,0,27436,Graham DeLaet,13.23,41,310,86.7
2012,0,27330,Josh Teater,13.3,48,361,86.7
2012,0,26851,Marc Leishman,13.46,44,327,86.5
2012,0,28087,Kris Blanks,13.83,35,253,86.1
2012,0,25562,Andres Romero,14.16,32,226,85.8
2012,0,6036,Scott Dunlap,14.49,30,207,85.5
2012,0,10860,Justin Leonard,14.67,38,259,85.3
2012,0,31323,Gary Woodland,14.86,37,249,85.1
2012,0,24846,Ricky Barnes,14.88,54,363,85.1
2012,0,29518,Brendan Steele,15.09,48,318,84.9
2012,0,21805,Harrison Frazar,15.5,31,200,84.5
2012,0,22582,Kyle Thompson,17.99,25,139,82.0
2012,0,19970,Robert Karlsson,20.0,30,150,80.0
2011,0,23983,Luke Donald,4.74,9,190,95.2
2011,0,24490,George McNeill,5.49,14,255,94.5
2011,0,24925,Jonathan Byrd,5.61,17,303,94.3
2011,0,23108,Matt Kuchar,5.78,16,277,94.2
2011,0,21731,Freddie Jacobson,5.98,18,301,94.0
2011,0,6527,Steve Stricker,6.05,13,215,93.9
2011,0,20160,Charlie Wi,6.11,22,360,93.8
2011,0,1706,Davis Love III,6.15,15,244,93.8
2011,0,24663,Y.E. Yang,6.43,11,171,93.5
2011,0,1313,Steve Elkington,6.44,13,202,93.5
2011,0,23800,Bryce Molder,6.46,19,294,93.5
2011,0,7457,Steve Flesch,6.54,21,321,93.4
2011,0,29221,Webb Simpson,6.55,23,351,93.4
2011,0,19970,Robert Karlsson,6.67,12,180,93.3
2011,0,29478,Kevin Kisner,6.75,16,237,93.2
2011,0,20229,Stewart Cink,6.84,16,234,93.1
2011,0,23497,Tag Ridings,6.85,23,336,93.1
2011,0,23541,Ben Crane,6.94,20,288,93.0
2011,0,10809,Jim Furyk,6.98,22,315,93.0
2011,0,22371,Aaron Baddeley,7.05,17,241,92.9
2011,0,12602,Dean Wilson,7.11,18,253,92.8
2011,0,1948,Tim Petrovic,7.17,22,307,92.8
2011,0,23638,Brendon de Jonge,7.28,26,357,92.7
2011,0,20593,Greg Chalmers,7.42,25,337,92.5
2011,0,26420,Richard Johnson,7.42,19,256,92.5
2011,0,25396,Kevin Na,7.45,19,255,92.5
2011,0,27939,Matt McQuillan,7.46,15,201,92.5
2011,0,22378,Trevor Immelman,7.47,26,348,92.5
2011,0,27649,Brandt Snedeker,7.51,22,293,92.4
2011,0,27095,Nick Watney,7.55,20,265,92.4
2011,0,25345,Carl Pettersson,7.58,30,396,92.4
2011,0,21753,Brian Davis,7.59,28,369,92.4
2011,0,28475,Jeff Overton,7.62,23,302,92.3
2011,0,11123,Chris Couch,7.72,24,311,92.2
2011,0,27141,J.B. Holmes,7.73,15,194,92.2
2011,0,24138,Ian Poulter,7.74,13,168,92.2
2011,0,30711,Colt Knost,7.84,25,319,92.1
2011,0,26596,Ryan Moore,7.85,19,242,92.1
2011,0,19846,Brian Gay,7.87,24,305,92.1
2011,0,23353,J.J. Henry,7.88,33,419,92.1
2011,0,10505,Shane Bertsch,7.91,17,215,92.0
2011,0,2206,David Toms,7.91,20,253,92.0
2011,0,26300,Matt Jones,7.97,22,276,92.0
2011,0,23325,Vaughn Taylor,7.99,27,338,92.0
2011,0,20645,John Senden,8.0,34,425,92.0
2011,0,27214,Kevin Streelman,8.01,25,312,91.9
2011,0,33911,Nate Smith,8.04,18,224,91.9
2011,0,31202,William McGirt,8.08,35,433,91.9
2011,0,24604,Hunter Haas,8.11,30,370,91.8
2011,0,8075,Jerry Kelly,8.13,26,320,91.8
2011,0,22293,Heath Slocum,8.18,27,330,91.8
2011,0,12716,Charley Hoffman,8.2,25,305,91.8
2011,0,1116,Michael Bradley,8.27,23,278,91.7
2011,0,29518,Brendan Steele,8.27,31,375,91.7
2011,0,1577,Lee Janzen,8.29,17,205,91.7
2011,0,24924,Bill Haas,8.31,29,349,91.6
2011,0,33419,Cameron Tringale,8.44,41,486,91.5
2011,0,24024,Zach Johnson,8.47,21,248,91.5
2011,0,27466,Spencer Levin,8.47,36,425,91.5
2011,0,21961,Charles Howell III,8.53,37,434,91.4
2011,0,27936,Martin Laird,8.56,22,257,91.4
2011,0,28620,Aron Price,8.66,20,231,91.3
2011,0,21209,Sergio Garcia,8.85,17,192,91.1
2011,0,23673,Michael Connell,8.9,29,326,91.1
2011,0,33413,Ben Martin,8.92,29,325,91.0
2011,0,27330,Josh Teater,8.92,37,415,91.0
2011,0,20498,Briny Baird,8.94,21,235,91.0
2011,0,22621,Ben Curtis,8.96,25,279,91.0
2011,0,23621,Rory Sabbatini,8.97,21,234,91.0
2011,0,10860,Justin Leonard,9.03,28,310,90.9
2011,0,20766,Padraig Harrington,9.04,17,188,90.9
2011,0,12782,Tim Herron,9.07,33,364,90.9
2011,0,25900,Lucas Glover,9.09,23,253,90.9
2011,0,21949,Joe Ogilvie,9.13,22,241,90.8
2011,0,27120,Troy Matteson,9.14,33,361,90.8
2011,0,20070,Matt Bettencourt,9.24,29,314,90.7
2011,0,25562,Andres Romero,9.26,25,270,90.7
2011,0,32150,Michael Thompson,9.27,29,313,90.7
2011,0,32876,Martin Piller,9.29,21,226,90.7
2011,0,28089,Jason Day,9.3,24,258,90.7
2011,0,32102,Rickie Fowler,9.36,25,267,90.6
2011,0,26951,Johnson Wagner,9.38,32,341,90.6
2011,0,7867,Woody Austin,9.41,19,202,90.5
2011,0,29910,Blake Adams,9.44,44,466,90.5
2011,0,22348,Nick O'Hern,9.49,30,316,90.5
2011,0,28486,Michael Putnam,9.49,24,253,90.5
2011,0,29718,Anthony Kim,9.56,24,251,90.4
2011,0,22405,Justin Rose,9.57,27,282,90.4
2011,0,31323,Gary Woodland,9.57,31,324,90.4
2011,0,1810,Phil Mickelson,9.59,21,219,90.4
2011,0,20157,Retief Goosen,9.64,16,166,90.3
2011,0,21350,Ryuji Imada,9.65,33,342,90.3
2011,0,22961,David Mathis,9.72,28,288,90.2
2011,0,25572,Graeme McDowell,9.74,15,154,90.2
2011,0,21407,Arjun Atwal,9.75,31,318,90.2
2011,0,25686,Jason Dufner,9.75,27,277,90.2
2011,0,28679,Fabián Gómez,9.9,30,303,90.1
2011,0,26851,Marc Leishman,9.94,36,362,90.0
2011,0,20098,Stuart Appleby,9.96,25,251,90.0
2011,0,24140,Sean O'Hair,9.96,26,261,90.0
2011,0,25632,Jimmy Walker,9.97,32,321,90.0
2011,0,22046,Geoff Ogilvy,10.0,22,220,90.0
2011,0,26668,Marc Turnesa,10.04,24,239,89.9
2011,0,26331,Charl Schwartzel,10.1,21,208,89.9
2011,0,10585,Scott McCarron,10.11,27,267,89.8
2011,0,20436,Garrett Willis,10.18,28,275,89.8
2011,0,32366,Kevin Chappell,10.27,23,224,89.7
2011,0,20848,Ángel Cabrera,10.3,17,165,89.7
2011,0,30926,Chris Kirk,10.33,31,300,89.6
2011,0,27974,Sung Kang,10.38,22,212,89.6
2011,0,23320,Ryan Palmer,10.38,27,260,89.6
2011,0,26679,Kevin Stadler,10.38,33,318,89.6
2011,0,24781,Hunter Mahan,10.4,39,375,89.6
2011,0,26287,Roland Thatcher,10.4,26,250,89.6
2011,0,23409,James Driscoll,10.43,29,278,89.5
2011,0,21878,Mark Wilson,10.48,33,315,89.5
2011,0,25818,Scott Piercy,10.58,29,274,89.4
2011,0,25834,Daniel Summerhays,10.58,31,293,89.4
2011,0,35087,Bio Kim,10.59,25,236,89.4
2011,0,33141,Keegan Bradley,10.64,35,329,89.3
2011,0,29720,Andres Gonzales,10.65,23,216,89.3
2011,0,6251,Chris DiMarco,10.66,34,319,89.3
2011,0,8375,Paul Stankowski,10.66,29,272,89.3
2011,0,6522,Ernie Els,10.73,28,261,89.2
2011,0,24502,Adam Scott,10.78,22,204,89.2
2011,0,25274,Steven Bowditch,10.84,36,332,89.1
2011,0,24357,K.J. Choi,10.89,27,248,89.1
2011,0,6643,Paul Goydos,10.9,29,266,89.1
2011,0,9011,David Duval,10.92,26,238,89.0
2011,0,20572,Rod Pampling,10.99,30,273,89.0
2011,0,25804,Bubba Watson,10.99,30,273,89.0
2011,0,1766,Billy Mayfair,11.0,43,391,89.0
2011,0,25240,D.A. Points,11.01,38,345,88.9
2011,0,30946,Alex Prugh,11.08,35,316,88.9
2011,0,24290,D.J. Brigman,11.16,28,251,88.8
2011,0,6567,Vijay Singh,11.25,36,320,88.7
2011,0,6573,Brandt Jobe,11.28,44,390,88.7
2011,0,24361,Pat Perez,11.31,31,274,88.6
2011,0,25457,Alexandre Rocha,11.32,30,265,88.6
2011,0,20472,Alex Cejka,11.36,20,176,88.6
2011,0,31193,Jim Renner,11.36,25,220,88.6
2011,0,6004,Stephen Ames,11.41,30,263,88.5
2011,0,10733,Kent Jones,11.46,36,314,88.5
2011,0,29420,Billy Horschel,11.59,32,276,88.4
2011,0,26758,David Hearn,11.6,37,319,88.4
2011,0,6515,Shaun Micheel,11.65,36,309,88.3
2011,0,23548,Bill Lunde,11.67,42,360,88.3
2011,0,30692,Scott Stallings,11.69,36,308,88.3
2011,0,28158,Steve Marino,11.81,32,271,88.1
2011,0,24507,Jason Bohn,11.83,31,262,88.1
2011,0,30110,Kyle Stanley,11.93,42,352,88.0
2011,0,27770,Camilo Villegas,11.93,26,218,88.0
2011,0,27963,Chris Stroud,11.94,43,360,88.0
2011,0,30750,Tommy Gainey,11.96,47,393,88.0
2011,0,12652,Cameron Beckman,12.06,31,257,87.9
2011,0,27933,John Merrick,12.07,35,290,87.9
2011,0,32640,Troy Merritt,12.12,32,264,87.8
2011,0,24358,Robert Garrigus,12.16,36,296,87.8
2011,0,27797,Derek Lamely,12.22,33,270,87.7
2011,0,21805,Harrison Frazar,12.35,21,170,87.6
2011,0,34072,Will Strickler,12.39,27,218,87.6
2011,0,26476,Chez Reavie,12.46,44,353,87.5
2011,0,28087,Kris Blanks,12.53,45,359,87.4
2011,0,34255,Joseph Bramlett,12.55,34,271,87.4
2011,0,31401,Zack Miller,12.68,45,355,87.3
2011,0,12510,Chad Campbell,12.79,55,430,87.2
2011,0,23614,Rich Beem,12.85,23,179,87.1
2011,0,32698,Bobby Gates,12.85,37,288,87.1
2011,0,30925,Dustin Johnson,12.94,26,201,87.0
2011,0,23718,Nathan Green,13.11,40,305,86.8
2011,0,10885,Robert Allenby,13.14,41,312,86.8
2011,0,22913,John Rollins,13.14,41,312,86.8
2011,0,24846,Ricky Barnes,13.17,37,281,86.8
2011,0,23623,Bo Van Pelt,13.21,42,318,86.7
2011,0,20127,Chris Riley,13.47,40,297,86.5
2011,0,24980,Scott Gutschewski,13.48,31,230,86.5
2011,0,23788,D.J. Trahan,13.55,50,369,86.4
2011,0,8725,Tom Gillis,13.56,32,236,86.4
2011,0,31557,Jim Herman,13.67,38,278,86.3
2011,0,27064,Jhonattan Vegas,14.12,50,354,85.8
2011,0,8537,J.P. Hayes,14.14,27,191,85.8
2011,0,26289,Boo Weekley,14.63,42,287,85.3
2011,0,26881,Jarrod Lyle,14.94,49,328,85.0
2011,0,1797,Rocco Mediate,15.03,26,173,84.9
2011,0,25444,Justin Hicks,16.67,33,198,83.3
2011,0,6621,Joe Durant,16.79,46,274,83.2
2010,0,24138,Ian Poulter,3.8,6,158,96.2
2010,0,20157,Retief Goosen,3.88,9,232,96.1
2010,0,21961,Charles Howell III,3.93,17,433,96.0
2010,0,23983,Luke Donald,4.62,11,238,95.3
2010,0,6527,Steve Stricker,4.76,11,231,95.2
2010,0,20766,Padraig Harrington,4.91,8,163,95.0
2010,0,25364,Paul Casey,5.03,10,199,94.9
2010,0,25720,Chad Collins,5.41,18,333,94.5
2010,0,22371,Aaron Baddeley,5.44,21,386,94.5
2010,0,19846,Brian Gay,5.45,18,330,94.5
2010,0,21209,Sergio Garcia,5.52,8,145,94.4
2010,0,24024,Zach Johnson,5.88,19,323,94.1
2010,0,26300,Matt Jones,5.88,22,374,94.1
2010,0,25345,Carl Pettersson,6.05,21,347,93.9
2010,0,23638,Brendon de Jonge,6.27,24,383,93.7
2010,0,26420,Richard Johnson,6.27,22,351,93.7
2010,0,22405,Justin Rose,6.29,19,302,93.7
2010,0,20593,Greg Chalmers,6.31,25,396,93.6
2010,0,23613,Rich Barcelo,6.4,16,250,93.6
2010,0,23108,Matt Kuchar,6.41,22,343,93.5
2010,0,23353,J.J. Henry,6.57,27,411,93.4
2010,0,1313,Steve Elkington,6.62,19,287,93.3
2010,0,25632,Jimmy Walker,6.71,20,298,93.2
2010,0,10809,Jim Furyk,6.77,18,266,93.2
