YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,TOTAL
2010,23,0,31323,Gary Woodland,$95815,95815
2010,24,0,29223,Sam Saunders,$95226,95226
2010,25,0,27506,Oliver Wilson,$90722,464472
2010,26,0,20473,Ignacio Garrido,$87840,87840
2010,27,0,29289,S.Y. Noh,$81422,81422
2010,28,0,24957,Simon Khan,$77646,114021
2010,29,0,24494,Erik Compton,$77245,77245
2010,30,0,7707,Mike Small,$69665,69665
2010,31,0,27896,Ross Fisher,$66582,217796
2010,32,0,26500,Alejandro Cañizares,$55956,55956
2010,33,0,30926,Chris Kirk,$54480,54480
2010,34,0,30004,Ross McGowan,$48722,259722
2010,35,0,22983,Bradley Dredge,$48000,48000
2010,35,0,23481,Marcel Siem,$48000,48000
2010,37,0,30909,David Horsey,$46700,84450
2010,38,0,29461,Jamie Lovemark,$45400,45400
2010,39,0,32366,Kevin Chappell,$44000,44000
2010,39,0,27447,John Ellis,$44000,44000
2010,41,0,19825,Darren Clarke,$43275,43275
2010,42,0,30110,Kyle Stanley,$43090,43090
2010,43,0,21633,Steve Allan,$42000,42000
2010,44,0,28258,K.T. Kim,$38102,38102
2010,45,0,25191,Gonzalo Fernandez-Castaño,$37133,99633
2010,46,0,6573,Brandt Jobe,$35317,35317
2010,47,0,32698,Bobby Gates,$34722,34722
2010,48,0,20935,Toru Taniguchi,$34720,34720
2010,49,0,33204,Shane Lowry,$33792,33792
2010,49,0,25734,Colm Moriarty,$33792,33792
2010,51,0,32416,Benjamin Fox,$33540,33540
2010,52,0,20367,Fredrik Andersson Hed,$31843,31843
2010,53,0,20121,Todd Fischer,$31200,31200
2010,54,0,8635,Colin Montgomerie,$30978,30978
2010,55,0,30924,Rhys Davies,$28762,66512
2010,56,0,23497,Tag Ridings,$28594,28594
2010,57,0,27064,Jhonattan Vegas,$26483,26483
2010,58,0,28486,Michael Putnam,$23850,23850
2010,59,0,23540,Jason Allred,$23385,23385
2010,59,0,26499,Rafa Cabrera Bello,$23385,23385
2010,59,0,31557,Jim Herman,$23385,23385
2010,62,0,32495,Rob Grube,$19890,19890
2010,62,0,33399,Adam Hadwin,$19890,19890
2010,62,0,27768,Brock Mackenzie,$19890,19890
2010,65,0,23699,Danny Chia,$19046,19046
2010,65,0,23984,Zane Scotland,$19046,19046
2010,67,0,33168,Michael O'Neal,$18424,18424
2010,68,0,21284,Hiroyuki Fujita,$18368,18368
2010,69,0,2076,Peter Senior,$18048,18048
2010,70,0,31114,Drew Weaver,$17366,17366
2010,71,0,12682,Hirofumi Miyase,$17126,17126
2010,71,0,27821,Steven Tiley,$17126,17126
2010,73,0,19905,Andrew Coltart,$16742,16742
2010,74,0,31141,Gareth Maybin,$16672,16672
2010,75,0,24461,Thomas Aiken,$16358,16358
2010,76,0,32874,Erick Justesen,$15651,15651
2010,77,0,26525,Grégory Bourdy,$15225,54475
2010,78,0,33464,Danny Wax,$14450,14450
2010,79,0,25431,Rob Labritz,$14150,14150
2010,80,0,21660,Jason Schultz,$13845,13845
2010,81,0,24786,Jeff Burns,$13237,13237
2010,82,0,28302,Matthew Richardson,$13023,13023
2010,83,0,12662,Thomas Levet,$12960,12960
2010,83,0,19985,Santiago Luna,$12960,12960
2010,85,0,25842,Jon Mills,$12818,12818
2010,86,0,34478,Jerry Richardson Jr.,$12725,12725
2010,87,0,23633,Phil Schmitt,$12544,12544
2010,88,0,25450,Ty Tryon,$12293,12293
2010,89,0,23778,Brad Adamonis,$12060,12060
2010,90,0,25457,Alexandre Rocha,$12040,12040
2010,91,0,25972,Pablo Martin Benavides,$11707,11707
2010,91,0,34257,Jason Preeo,$11707,11707
2010,93,0,31437,Chris Rogers,$11704,11704
2010,94,0,26497,Casey Wittenberg,$11200,11200
2010,95,0,25398,Ryuichi Oda,$11165,11165
2010,96,0,33140,Alex Hamilton,$10836,10836
2010,97,0,27324,Seungsu Han,$10812,10812
2010,98,0,32831,Aaron Goldberg,$10615,10615
2010,99,0,29425,Andrew Svoboda,$10556,10556
2010,100,0,33120,Mark Anderson,$10203,10203
2010,101,0,20567,Kevin Hayashi,$9900,9900
2010,102,0,33788,Blake Trimble,$9752,9752
2010,103,0,28860,Daniel Barbetti,$9481,9481
2010,103,0,23465,Peter Gustafsson,$9481,9481
2010,103,0,32532,Manuel Villegas,$9481,9481
2010,106,0,29222,Billy Hurley III,$8560,8560
2010,107,0,10217,Warren Schutte,$8471,8471
2010,108,0,33451,Matt Hill,$7305,7305
2009,1,0,21528,Henrik Stenson,$2550185,2697810
2009,2,0,20396,Lee Westwood,$1085414,1379964
2009,3,0,28237,Rory McIlroy,$849719,1239111
2009,4,0,25572,Graeme McDowell,$645516,780141
2009,5,0,32102,Rickie Fowler,$571090,571090
2009,6,0,27896,Ross Fisher,$544547,1142547
2009,7,0,27408,Martin Kaymer,$454657,656407
2009,8,0,29461,Jamie Lovemark,$453872,453872
2009,9,0,23624,Soren Hansen,$432644,617536
2009,10,0,22000,Chris Wood,$428442,428442
2009,11,0,20686,Jeev Milkha Singh,$378686,824436
2009,12,0,20218,Shingo Katayama,$360000,544500
2009,13,0,29926,Danny Lee,$359846,406346
2009,14,0,25198,Francesco Molinari,$304368,304368
2009,15,0,22986,Søren Kjeldsen,$280919,557669
2009,16,0,27506,Oliver Wilson,$229273,756773
2009,17,0,32366,Kevin Chappell,$197488,197488
2009,18,0,22792,Peter Hanson,$159459,357959
2009,19,0,19958,Miguel Angel Jiménez,$148099,493682
2009,20,0,24461,Thomas Aiken,$147172,339672
2009,21,0,20121,Todd Fischer,$136701,136701
2009,22,0,30110,Kyle Stanley,$132039,132039
2009,23,0,19970,Robert Karlsson,$130237,243737
2009,24,0,27124,Chris Baryla,$123038,123038
2009,25,0,24511,Thongchai Jaidee,$114601,157351
2009,26,0,12662,Thomas Levet,$80755,80755
2009,27,0,26331,Charl Schwartzel,$76741,171741
2009,28,0,27088,Johan Edfors,$74336,74336
2009,29,0,21207,José Manuel Lara,$72000,72000
2009,30,0,22951,Azuma Yano,$71485,107485
2009,31,0,25191,Gonzalo Fernandez-Castaño,$70617,108867
2009,32,0,24459,Richard Sterne,$66518,185268
2009,33,0,27072,Alvaro Quiros,$65579,298846
2009,34,0,29419,Tadd Fujikawa,$61892,61892
2009,35,0,27797,Derek Lamely,$58188,58188
2009,36,0,23725,Brendan Jones,$53113,98113
2009,37,0,20669,James Kingston,$47794,127936
2009,37,0,20940,Kenichi Kuboya,$47794,47794
2009,39,0,19825,Darren Clarke,$34479,160907
2009,40,0,24236,Nick Dougherty,$31176,77676
2009,41,0,24494,Erik Compton,$27524,27524
2009,42,0,30852,Ryo Ishikawa,$26217,26217
2009,43,0,29974,Branden Grace,$25539,25539
2009,43,0,12461,Paul McGinley,$25539,25539
2009,43,0,22540,Anthony Wall,$25539,25539
2009,46,0,32876,Martin Piller,$22570,22570
2009,47,0,23834,Jean-Francois Lucquin,$22501,22501
2009,47,0,22122,Andrew McLardy,$22501,22501
2009,49,0,21498,Hideto Tanihara,$21600,21600
2009,50,0,19904,Paul Lawrie,$21571,21571
2009,51,0,8123,Jeff Brehaut,$20630,20630
2009,51,0,32210,Trevor Murphy,$20630,20630
2009,53,0,12755,Vance Veazey,$19600,19600
2009,54,0,20608,David Howell,$18295,18295
2009,54,0,23969,Graeme Storm,$18295,18295
2009,56,0,8191,Paul Broadhurst,$17013,17013
2009,56,0,24179,David Drysdale,$17013,17013
2009,58,0,20367,Fredrik Andersson Hed,$16199,16199
2009,59,0,21284,Hiroyuki Fujita,$15525,15525
2009,60,0,32698,Bobby Gates,$15177,15177
2009,61,0,22368,Daniel Gaunt,$15140,15140
2009,62,0,20569,Richard Green,$15000,15000
2009,63,0,25892,Steve Wheatcroft,$14907,14907
2009,64,0,29938,Alan Wagner,$14700,14700
2009,65,0,32058,José de Jesús Rodríguez,$14400,14400
2009,66,0,20624,David Smail,$14050,14050
2009,67,0,27436,Graham DeLaet,$13872,13872
2009,68,0,29664,Gregory Bisconti,$13600,13600
2009,69,0,33545,Grant Sturgeon,$13300,13300
2009,70,0,24184,Alastair Forsyth,$13100,13100
2009,71,0,26329,Louis Oosthuizen,$12660,137802
2009,72,0,27129,Luke List,$12600,12600
2009,73,0,31044,Matt Harmon,$11893,11893
2009,74,0,27463,Matthew Loving,$11712,11712
2009,75,0,27447,John Ellis,$11651,11651
2009,75,0,30926,Chris Kirk,$11651,11651
2009,77,0,30151,Fernando Mechereffe,$11271,11271
2009,78,0,7941,Mike Grob,$11118,11118
2009,79,0,29720,Andres Gonzales,$10965,10965
2009,80,0,25863,Rod Perry,$10798,10798
2009,81,0,23613,Rich Barcelo,$10500,10500
2009,82,0,32888,Lucas Lee,$10251,10251
2009,83,0,27090,Junpei Takayama,$9936,9936
2009,84,0,33046,Cortland Lowe,$9434,9434
2009,85,0,23783,Felipe Aguilar,$9364,9364
2009,85,0,31577,Tano Goya,$9364,9364
2009,85,0,32532,Manuel Villegas,$9364,9364
2009,88,0,28456,Andrew Ruthkoski,$8428,8428
2009,89,0,24121,Andy Matthews,$7700,7700
2009,90,0,28380,Ryan Helminen,$7360,7360
2009,91,0,6078,Esteban Toledo,$7344,7344
2009,91,0,25437,James Vargas,$7344,7344
2008,1,0,21528,Henrik Stenson,$1238118,1937993
2008,2,0,19970,Robert Karlsson,$812185,985685
2008,3,0,19958,Miguel Angel Jiménez,$486446,725946
2008,4,0,20686,Jeev Milkha Singh,$252849,319349
2008,5,0,20585,Niclas Fasth,$210565,391690
2008,6,0,24184,Alastair Forsyth,$194416,194416
2008,7,0,20608,David Howell,$193743,226243
2008,8,0,25572,Graeme McDowell,$182545,269545
2008,9,0,26497,Casey Wittenberg,$167520,167520
2008,10,0,24748,WC Liang,$146728,184353
2008,11,0,24459,Richard Sterne,$137419,226294
2008,12,0,25240,D.A. Points,$126918,126918
2008,13,0,6078,Esteban Toledo,$111305,111305
2008,14,0,22080,Prayad Marksaeng,$107060,141560
2008,15,0,20859,Anders Hansen,$105725,251891
2008,16,0,20569,Richard Green,$92960,224310
2008,17,0,22896,Grégory Havret,$75485,162185
2008,17,0,27349,Alex Noren,$75485,75485
2008,17,0,6431,Jean Van de Velde,$75485,75485
2008,17,0,23162,Simon Wakefield,$75485,75485
2008,17,0,31113,Paul Waring,$75485,75485
2008,22,0,23624,Soren Hansen,$70466,179966
2008,23,0,25972,Pablo Martin Benavides,$60143,60143
2008,24,0,24236,Nick Dougherty,$60062,183062
2008,25,0,32262,Mark Brown,$57000,123750
2008,26,0,27958,Ryan Blaum,$54250,54250
2008,27,0,20400,Michael Campbell,$48054,48054
2008,28,0,32495,Rob Grube,$48000,48000
2008,29,0,2166,Chip Sullivan,$45559,45559
2008,30,0,27072,Alvaro Quiros,$45066,45066
2008,31,0,8725,Tom Gillis,$38915,38915
2008,32,0,29221,Webb Simpson,$38460,38460
2008,33,0,30926,Chris Kirk,$37724,37724
2008,34,0,27408,Martin Kaymer,$37638,154388
2008,35,0,22792,Peter Hanson,$37534,117784
2008,36,0,29954,Robert Dinwiddie,$35709,35709
2008,36,0,27506,Oliver Wilson,$35709,95709
2008,38,0,24461,Thomas Aiken,$33267,33267
2008,38,0,26525,Grégory Bourdy,$33267,33267
2008,38,0,20418,Ariel Cañete,$33267,33267
2008,38,0,27896,Ross Fisher,$33267,130767
2008,38,0,24957,Simon Khan,$33267,33267
2008,38,0,23969,Graeme Storm,$33267,231600
2008,44,0,32150,Michael Thompson,$32625,32625
2008,45,0,2300,Ian Woosnam,$26250,26250
2008,46,0,32329,Stephen Poole,$25143,25143
2008,47,0,26881,Jarrod Lyle,$23985,23985
2008,48,0,22540,Anthony Wall,$23554,23554
2008,49,0,27940,Diego Vanegas,$22775,22775
2008,50,0,24725,Richard Finch,$21284,73284
2008,50,0,8635,Colin Montgomerie,$21284,221534
2008,52,0,23821,Yusaku Miyazato,$20670,20670
2008,53,0,19903,Jonathan Lomas,$20385,20385
2008,54,0,27064,Jhonattan Vegas,$19828,19828
2008,55,0,26527,Jean Baptiste Gonnet,$19785,19785
2008,55,0,30909,David Horsey,$19785,19785
2008,57,0,23725,Brendan Jones,$18686,163186
2008,57,0,29670,Pablo Larrazabal,$18686,50686
2008,57,0,28155,Jose-Filipe Lima,$18686,18686
2008,57,0,27381,Martin Wiegele,$18686,18686
2008,61,0,24537,Philip Archer,$17187,17187
2008,62,0,25768,Chih-Bing Lam,$16787,16787
2008,63,0,26331,Charl Schwartzel,$16250,16250
2008,64,0,30711,Colt Knost,$16129,16129
2008,65,0,20935,Toru Taniguchi,$16120,122620
2008,66,0,20669,James Kingston,$15750,84250
2008,67,0,27466,Spencer Levin,$15518,15518
2008,68,0,12695,Robert Floyd,$15264,15264
2008,69,0,24610,Stuart Deane,$15214,15214
2008,70,0,29819,Andrew Dresser,$15189,15189
2008,70,0,29425,Andrew Svoboda,$15189,15189
2008,72,0,25444,Justin Hicks,$14306,14306
2008,73,0,21284,Hiroyuki Fujita,$14150,14150
2008,74,0,30004,Ross McGowan,$13718,13718
2008,75,0,26329,Louis Oosthuizen,$13700,51325
2008,76,0,26360,Bubba Dickerson,$13640,13640
2008,77,0,29422,Jonathan Moore,$12265,12265
2008,78,0,27577,Peter Karmis,$11940,11940
2008,79,0,25478,Kiyoshi Miyazato,$11925,11925
2008,80,0,24238,Mitsuhiro Tateyama,$11448,11448
2008,81,0,27576,Anton Haig,$11280,49780
2008,82,0,24452,John Douma,$11150,11150
2008,83,0,26758,David Hearn,$11100,11100
2008,84,0,6315,Pete Jordan,$10725,10725
2008,85,0,20038,Bryan DeCorso,$10600,10600
2008,86,0,23091,Alan Morin,$10505,10505
2008,87,0,27797,Derek Lamely,$10494,10494
2008,88,0,25108,Chip Deason,$10350,10350
2008,89,0,21449,Reid Edstrom,$10340,10340
2008,90,0,24494,Erik Compton,$10074,10074
2008,91,0,20939,Keiichiro Fukabori,$9805,9805
2008,92,0,10107,Deane Pappas,$9573,9573
2008,93,0,25863,Rod Perry,$9154,9154
2008,94,0,27386,Dustin Risdon,$9100,9100
2008,95,0,25045,Mike Ruiz,$8692,8692
2008,96,0,26675,Jon Turcott,$8360,8360
2008,97,0,25818,Scott Piercy,$7630,7630
2008,98,0,27766,Casey Bourque,$7462,7462
2008,99,0,18874,Miguel Suarez,$7350,7350
2008,100,0,22261,Wilfredo Morales,$6545,6545
2007,1,0,10425,Jay Williamson,$835515,835515
2007,2,0,25562,Andres Romero,$596414,798414
2007,3,0,25364,Paul Casey,$553270,1012770
2007,4,0,20569,Richard Green,$446070,544070
2007,5,0,19970,Robert Karlsson,$424870,609370
2007,6,0,20585,Niclas Fasth,$404655,813405
2007,7,0,24236,Nick Dougherty,$227922,227922
2007,8,0,24512,Simon Dyson,$227500,227500
2007,9,0,12461,Paul McGinley,$144152,195152
2007,10,0,19958,Miguel Angel Jiménez,$142991,182991
2007,11,0,20945,Markus Brier,$120458,120458
2007,11,0,8191,Paul Broadhurst,$120458,169458
2007,11,0,27776,Pelle Edberg,$120458,120458
2007,14,0,22792,Peter Hanson,$116159,116159
2007,15,0,26500,Alejandro Cañizares,$111900,111900
2007,16,0,20121,Todd Fischer,$92000,92000
2007,17,0,20686,Jeev Milkha Singh,$79179,227679
2007,18,0,26331,Charl Schwartzel,$77803,134303
2007,19,0,20218,Shingo Katayama,$74928,194928
2007,20,0,24663,Y.E. Yang,$53480,170980
2007,21,0,25572,Graeme McDowell,$52768,52768
2007,22,0,29416,Andy Bare,$52143,52143
2007,23,0,27088,Johan Edfors,$51005,140005
2007,24,0,25972,Pablo Martin Benavides,$45313,45313
2007,25,0,22582,Kyle Thompson,$42900,42900
2007,26,0,22379,Mark Foster,$41352,41352
2007,27,0,20400,Michael Campbell,$39582,159832
2007,28,0,10944,Thomas Bjørn,$37044,188044
2007,29,0,8635,Colin Montgomerie,$35989,216989
2007,30,0,21461,Kenneth Ferrie,$31084,31084
2007,31,0,8993,Franklin Langham,$30720,30720
2007,32,0,23129,Ross Bain,$29821,29821
2007,33,0,30711,Colt Knost,$27483,27483
2007,34,0,28670,Wonjoon Lee,$26736,26736
2007,35,0,29939,Fabrizio Zanotti,$25900,25900
2007,36,0,24083,Marcus Fraser,$25016,25016
2007,37,0,26525,Grégory Bourdy,$23394,23394
2007,38,0,22983,Bradley Dredge,$22533,112533
2007,39,0,20935,Toru Taniguchi,$21594,21594
2007,40,0,23982,Jon Bevan,$21080,21080
2007,41,0,20832,Raphael Jacquelin,$20669,52419
2007,42,0,24184,Alastair Forsyth,$20258,20258
2007,43,0,20367,Fredrik Andersson Hed,$19846,19846
2007,44,0,28456,Andrew Ruthkoski,$19112,19112
2007,45,0,20566,Kaname Yokoo,$16640,16640
2007,46,0,19795,Kelly Mitchum,$16326,16326
2007,47,0,23969,Graeme Storm,$13650,47150
2007,48,0,23821,Yusaku Miyazato,$13537,13537
2007,49,0,7707,Mike Small,$13050,13050
2007,50,0,25896,Ryan Benzel,$12900,12900
2007,51,0,24846,Ricky Barnes,$12540,12540
2007,52,0,28307,Matt Every,$12420,12420
2007,53,0,10875,Todd Demsey,$12411,12411
2007,54,0,6078,Esteban Toledo,$12250,12250
2007,55,0,23548,Bill Lunde,$12093,12093
2007,56,0,25074,Martin Rominger,$11163,11163
2007,57,0,8725,Tom Gillis,$11152,11152
2007,57,0,28310,Lee Williams,$11152,11152
2007,59,0,23091,Alan Morin,$11000,11000
2007,60,0,19883,Joe Daley,$10920,10920
2007,60,0,22951,Azuma Yano,$10920,10920
2007,62,0,26758,David Hearn,$10850,10850
2007,63,0,7941,Mike Grob,$10200,10200
2007,64,0,27124,Chris Baryla,$9800,9800
2007,65,0,30786,Brady Schnell,$9102,9102
2007,66,0,27958,Ryan Blaum,$8800,8800
2007,67,0,26956,Bronson La'Cassie,$8692,8692
2007,68,0,29725,Tony Finau,$7960,7960
2007,69,0,2215,Paul Trittler,$7640,7640
2007,70,0,23824,Oliver Thomson,$7630,7630
2007,71,0,29720,Andres Gonzales,$7120,7120
2006,1,0,20848,Ángel Cabrera,$623504,1021420
2006,2,0,21528,Henrik Stenson,$582303,821678
2006,3,0,8635,Colin Montgomerie,$501249,638749
2006,4,0,29718,Anthony Kim,$338067,338067
2006,5,0,19958,Miguel Angel Jiménez,$334011,458511
2006,6,0,20400,Michael Campbell,$323983,515983
2006,7,0,21498,Hideto Tanihara,$310831,310831
2006,8,0,25364,Paul Casey,$209401,529151
2006,9,0,21461,Kenneth Ferrie,$183255,183255
2006,10,0,25562,Andres Romero,$177225,177225
2006,11,0,28089,Jason Day,$174508,174508
2006,12,0,20104,Ken Duke,$138231,138231
2006,13,0,25818,Scott Piercy,$132042,132042
2006,14,0,12461,Paul McGinley,$130734,199984
2006,15,0,25732,S.K. Ho,$128891,128891
2006,15,0,22540,Anthony Wall,$128891,172891
2006,17,0,19970,Robert Karlsson,$118283,234283
2006,18,0,26331,Charl Schwartzel,$108282,211282
2006,19,0,10944,Thomas Bjørn,$104773,234273
2006,20,0,24956,Mikko Ilonen,$83655,83655
2006,20,0,26539,Robert Rock,$83655,83655
2006,20,0,23797,Brett Rumford,$83655,83655
2006,23,0,20218,Shingo Katayama,$82262,207262
2006,24,0,26679,Kevin Stadler,$75973,170973
2006,25,0,19991,Peter Hedblom,$74252,74252
2006,26,0,26287,Roland Thatcher,$74250,74250
2006,27,0,23063,Scott Hend,$61162,61162
2006,28,0,8191,Paul Broadhurst,$54097,133097
2006,28,0,25321,Lee Slattery,$54097,54097
2006,30,0,23903,Stephen Gangluff,$53584,53584
2006,31,0,20859,Anders Hansen,$53100,53100
2006,32,0,23540,Jason Allred,$52500,52500
2006,33,0,26758,David Hearn,$50438,50438
2006,34,0,24957,Simon Khan,$45546,45546
2006,34,0,22110,Thaworn Wiratchant,$45546,86046
2006,36,0,7707,Mike Small,$40256,40256
2006,37,0,24083,Marcus Fraser,$36483,36483
2006,38,0,24449,Parker McLachlin,$34674,34674
2006,39,0,25720,Chad Collins,$29459,29459
2006,39,0,25686,Jason Dufner,$29459,29459
2006,39,0,28310,Lee Williams,$29459,29459
2006,42,0,23656,Jason Caron,$29260,29260
2006,43,0,20569,Richard Green,$29250,64250
2006,44,0,22363,Don Yrene,$29239,29239
2006,45,0,29222,Billy Hurley III,$28910,28910
2006,46,0,23821,Yusaku Miyazato,$28163,28163
2006,47,0,22986,Søren Kjeldsen,$27619,27619
2006,48,0,24748,WC Liang,$25850,25850
2006,49,0,20369,John Bickerton,$21578,104828
2006,49,0,24512,Simon Dyson,$21578,77578
2006,49,0,25191,Gonzalo Fernandez-Castaño,$21578,52578
2006,49,0,24191,Andrew Marshall,$21578,21578
2006,49,0,23162,Simon Wakefield,$21578,21578
2006,54,0,24537,Philip Archer,$20482,20482
2006,55,0,22034,Yasuharu Imano,$20400,20400
2006,56,0,8845,Scott Sterling,$20280,20280
2006,57,0,27942,Rob Oppenheim,$19500,19500
2006,58,0,20939,Keiichiro Fukabori,$19148,19148
2006,59,0,25273,Andrew Buckle,$18497,18497
2006,60,0,20480,Marco Ruiz,$18125,18125
2006,61,0,20686,Jeev Milkha Singh,$16676,16676
2006,62,0,8993,Franklin Langham,$16642,16642
2006,63,0,27060,John Mallinger,$16354,16354
2006,64,0,6078,Esteban Toledo,$15567,15567
2006,65,0,22951,Azuma Yano,$14007,14007
2006,66,0,24610,Stuart Deane,$13140,13140
2006,67,0,1609,Jim Kane,$12725,12725
2006,68,0,23770,Will Moore,$12168,12168
2006,69,0,24878,Chris Parra,$12152,12152
2006,70,0,29365,Kane Webber,$12045,12045
2006,71,0,27215,Patrick Damron,$11660,11660
2006,71,0,23097,Scott Parel,$11660,11660
2006,73,0,27466,Spencer Levin,$11520,11520
2006,74,0,28621,Madalitso Muthiya,$11100,11100
2006,75,0,26497,Casey Wittenberg,$10868,10868
2006,76,0,29285,Brent Delahoussaye,$10550,10550
2006,77,0,22624,Joel Kribel,$10476,10476
2006,78,0,6132,Sonny Skinner,$9646,9646
2006,79,0,27413,Scott Miller,$9588,9588
2006,80,0,20566,Kaname Yokoo,$9180,9180
2006,81,0,2136,Chris Starkjohann,$8976,8976
2006,82,0,28307,Matt Every,$8505,8505
2006,83,0,29720,Andres Gonzales,$8400,8400
2006,84,0,27554,Scott Harrington,$7480,7480
2006,85,0,23386,David Roesch,$7400,7400
2006,86,0,24846,Ricky Barnes,$6947,6947
2006,87,0,27730,Eli Zackheim,$6810,6810
2006,88,0,20443,Jin Park,$6450,6450
2006,89,0,23633,Phil Schmitt,$5460,5460
2005,1,0,20400,Michael Campbell,$1585560,1661810
2005,2,0,8635,Colin Montgomerie,$962069,1450735
2005,3,0,25572,Graeme McDowell,$814359,1086859
2005,4,0,26596,Ryan Moore,$686250,686250
2005,5,0,10944,Thomas Bjørn,$651267,769267
2005,6,0,22378,Trevor Immelman,$614867,726867
2005,7,0,22348,Nick O'Hern,$550502,889202
2005,8,0,20569,Richard Green,$256807,365807
2005,9,0,20848,Ángel Cabrera,$242028,451028
2005,10,0,28486,Michael Putnam,$229733,229733
2005,11,0,20608,David Howell,$224450,696950
2005,12,0,6036,Scott Dunlap,$204500,204500
2005,13,0,1326,Nick Faldo,$184649,184649
2005,14,0,6220,Jaxon Brigman,$162961,162961
2005,15,0,24924,Bill Haas,$159586,159586
2005,16,0,12461,Paul McGinley,$139017,547183
2005,17,0,19991,Peter Hedblom,$123857,123857
2005,18,0,22624,Joel Kribel,$112360,112360
2005,19,0,19958,Miguel Angel Jiménez,$109398,281398
2005,20,0,11123,Chris Couch,$96667,96667
2005,21,0,20218,Shingo Katayama,$96020,131020
2005,22,0,27466,Spencer Levin,$78082,78082
2005,23,0,6078,Esteban Toledo,$76887,76887
2005,24,0,26497,Casey Wittenberg,$67548,67548
2005,25,0,24847,Michael Harris,$65430,65430
2005,26,0,23688,Scott Drummond,$56947,56947
2005,26,0,27561,Nick Flanagan,$56947,56947
2005,26,0,26808,Tadahiro Takayama,$56947,56947
2005,29,0,28118,Peter Tomasulo,$55027,55027
2005,30,0,21528,Henrik Stenson,$53919,501985
2005,31,0,22792,Peter Hanson,$51891,51891
2005,32,0,27702,Matt Hendrix,$51429,51429
2005,33,0,24236,Nick Dougherty,$47467,128217
2005,34,0,25818,Scott Piercy,$47140,47140
2005,35,0,20394,Steve Webster,$39586,39586
2005,36,0,20935,Toru Taniguchi,$38880,38880
2005,37,0,24512,Simon Dyson,$38548,38548
2005,38,0,23481,Marcel Siem,$29150,29150
2005,39,0,21284,Hiroyuki Fujita,$26243,26243
2005,39,0,23624,Soren Hansen,$26243,26243
2005,39,0,24957,Simon Khan,$26243,26243
2005,39,0,21695,Maarten Lafeber,$26243,26243
2005,43,0,24663,Y.E. Yang,$22856,22856
2005,44,0,8215,Steve Schneiter,$22300,22300
2005,45,0,7707,Mike Small,$21900,21900
2005,46,0,27214,Kevin Streelman,$21695,21695
2005,47,0,6140,Sean Murphy,$21120,21120
2005,48,0,12309,Bob Sowards,$19162,19162
2005,49,0,24511,Thongchai Jaidee,$19154,92654
2005,49,0,19904,Paul Lawrie,$19154,19154
2005,51,0,22986,Søren Kjeldsen,$17667,17667
2005,52,0,20369,John Bickerton,$17522,17522
2005,52,0,23874,Tino Schuster,$17522,17522
2005,54,0,26539,Robert Rock,$16383,16383
2005,54,0,20624,David Smail,$16383,16383
2005,56,0,27770,Camilo Villegas,$16300,16300
2005,57,0,24494,Erik Compton,$15895,15895
2005,58,0,20820,Patrik Sjöland,$15770,15770
2005,59,0,25732,S.K. Ho,$15419,50169
2005,60,0,20939,Keiichiro Fukabori,$15223,15223
2005,60,0,19903,Jonathan Lomas,$15223,15223
2005,62,0,23969,Graeme Storm,$14806,14806
2005,63,0,28158,Steve Marino,$14542,14542
2005,64,0,23903,Stephen Gangluff,$14161,14161
2005,65,0,27060,John Mallinger,$13553,13553
2005,66,0,7187,Ron Philo Jr.,$12750,12750
2005,67,0,27649,Brandt Snedeker,$12731,12731
2005,68,0,27708,Jason Hartwick,$12090,12090
2005,69,0,8063,Kelly Grunewald,$11935,11935
2005,70,0,23043,Paul Sheehan,$11715,11715
2005,71,0,1624,Darrell Kestner,$11700,11700
2005,72,0,6514,Kevin Johnson,$11330,11330
2005,73,0,27352,Steve Collins,$11250,11250
2005,74,0,27382,Wil Collins,$11200,11200
2005,75,0,23048,Eric Axley,$11100,11100
2005,76,0,28220,Colby Beckstrom,$11095,11095
2005,77,0,12716,Charley Hoffman,$10656,10656
2005,78,0,20445,Casey Martin,$10547,10547
2005,78,0,27615,Chris Nallen,$10547,10547
2005,80,0,22363,Don Yrene,$10452,10452
2005,81,0,2136,Chris Starkjohann,$9917,9917
2005,82,0,21522,Rick Heath,$9735,9735
2005,83,0,10699,Ahmad Bateman,$9625,9625
2005,84,0,26948,Camilo Benedetti,$9600,9600
2005,85,0,10831,Greg Meyer,$8928,8928
2005,86,0,25741,Nick Gilliam,$8926,8926
2005,87,0,25234,Jason Knutzon,$8920,8920
2005,88,0,25274,Steven Bowditch,$8299,8299
2005,89,0,27573,Gavin Flint,$7932,7932
2005,90,0,25692,Akio Sadakata,$7315,7315
2005,91,0,1713,David Lundstrom,$7000,7000
2005,92,0,23613,Rich Barcelo,$6945,6945
2005,93,0,26597,Ben Portie,$6780,6780
2005,94,0,1533,P.H. Horgan III,$6540,6540
2005,95,0,23739,Ryan Dillon,$6060,6060
2004,1,0,20766,Padraig Harrington,$1882276,2334276
2004,2,0,20396,Lee Westwood,$526899,767899
2004,3,0,25364,Paul Casey,$517939,704272
2004,4,0,24924,Bill Haas,$315259,315259
2004,5,0,27770,Camilo Villegas,$237984,237984
2004,6,0,20848,Ángel Cabrera,$237839,599339
2004,7,0,12461,Paul McGinley,$215101,310476
2004,8,0,24138,Ian Poulter,$176318,401318
