YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
2022,123,0,35506,Mackenzie Hughes,287.8,263093,914
2022,123,0,22405,Justin Rose,287.8,151945,528
2022,123,0,27139,David Skinns,287.8,207189,720
2022,126,0,34098,Russell Henley,287.7,252582,878
2022,126,0,29221,Webb Simpson,287.7,208282,724
2022,126,0,27095,Nick Watney,287.7,248547,864
2022,129,0,52374,Brandon Wu,287.6,199010,692
2022,130,0,51890,Greyson Sigg,287.4,286295,996
2022,131,0,49298,Kramer Hickok,287.3,293636,1022
2022,131,0,27214,Kevin Streelman,287.3,318378,1108
2022,131,0,25493,Nick Taylor,287.3,273494,952
2022,134,0,30911,Tommy Fleetwood,287.0,159593,556
2022,134,0,52375,Doug Ghim,287.0,270891,944
2022,136,0,27644,Brian Harman,286.9,302969,1056
2022,136,0,39324,J.J. Spaun,286.9,290370,1012
2022,138,0,45609,Tyler Duncan,286.3,257141,898
2022,138,0,33490,Bo Hoag,286.3,147173,514
2022,138,0,23621,Rory Sabbatini,286.3,199867,698
2022,141,0,27936,Martin Laird,286.2,242680,848
2022,142,0,36799,Stephan Jaeger,286.1,288970,1010
2022,143,0,36871,Matthew NeSmith,285.8,309831,1084
2022,144,0,53165,Doc Redman,285.7,250298,876
2022,145,0,49766,Hank Lebioda,285.5,267817,938
2022,146,0,25686,Jason Dufner,285.4,154124,540
2022,146,0,34360,Patrick Reed,285.4,202664,710
2022,148,0,34076,Joel Dahmen,285.3,294430,1032
2022,148,0,46414,Aaron Rai,285.3,272166,954
2022,150,0,36326,David Lipsky,285.2,284085,996
2022,150,0,32640,Troy Merritt,285.2,294275,1032
2022,150,0,29908,C.T. Pan,285.2,280654,984
2022,150,0,37275,Sam Ryder,285.2,309764,1086
2022,154,0,30978,Kiradech Aphibarnrat,285.1,141415,496
2022,154,0,40162,Justin Lower,285.1,213250,748
2022,156,0,47128,Richy Werenski,285.0,200605,704
2022,157,0,48084,Wesley Bryan,284.9,152689,536
2022,158,0,24925,Jonathan Byrd,284.7,169694,596
2022,159,0,40115,Adam Svensson,284.6,331247,1164
2022,160,0,29535,Brice Garnett,284.5,238963,840
2022,161,0,33122,Russell Knox,284.2,292182,1028
2022,162,0,35449,Adam Long,283.9,298118,1050
2022,162,0,34610,Matthias Schwab,283.9,216316,762
2022,164,0,27770,Camilo Villegas,283.8,201464,710
2022,165,0,35110,Brett Drewitt,283.7,164530,580
2022,165,0,29478,Kevin Kisner,283.7,218419,770
2022,167,0,39953,Chase Seiffert,283.4,145117,512
2022,168,0,36801,Mark Hubbard,283.1,215714,762
2022,168,0,30163,Henrik Norlander,283.1,235546,832
2022,170,0,45522,Christiaan Bezuidenhout,282.8,216072,764
2022,170,0,24138,Ian Poulter,282.8,141985,502
2022,172,0,34174,John Huh,282.7,237451,840
2022,173,0,23108,Matt Kuchar,282.6,236273,836
2022,173,0,47983,Chad Ramey,282.6,215902,764
2022,175,0,24024,Zach Johnson,281.6,215132,764
2022,176,0,27649,Brandt Snedeker,281.5,191422,680
2022,177,0,47993,Denny McCarthy,281.4,340448,1210
2022,178,0,36884,Ben Kohles,281.0,175374,624
2022,179,0,39436,Joshua Creel,280.7,143703,512
2022,180,0,46435,Austin Cook,280.5,205914,734
2022,180,0,35879,Kelly Kraft,280.5,219900,784
2022,182,0,51950,Max McGreevy,280.3,216420,772
2022,182,0,32150,Michael Thompson,280.3,288684,1030
2022,184,0,24361,Pat Perez,280.1,197190,704
2022,185,0,31557,Jim Herman,279.7,166166,594
2022,186,0,32816,Satoshi Kodaira,279.3,158902,569
2022,187,0,19803,Ryan Armour,279.0,135013,484
2022,187,0,23983,Luke Donald,279.0,200853,720
2022,189,0,34256,Andrew Putnam,278.3,313322,1126
2022,190,0,23325,Vaughn Taylor,278.1,153803,553
2022,191,0,26476,Chez Reavie,277.6,288180,1038
2022,192,0,30927,Brendon Todd,273.6,265420,970
2022,193,0,31560,Brian Stuard,272.8,259682,952
2021,1,0,47959,Bryson DeChambeau,314.5,300706,956
2021,2,0,28237,Rory McIlroy,307.6,270109,878
2021,3,0,28420,Ryan Brehm,306.5,149596,488
2021,4,0,52372,Cameron Champ,305.3,277839,910
2021,5,0,30925,Dustin Johnson,304.0,262617,864
2021,6,0,36689,Brooks Koepka,303.9,220025,724
2021,7,0,56278,Matthew Wolff,303.7,215600,710
2021,8,0,21209,Sergio Garcia,302.7,288822,954
2021,8,0,46970,Jon Rahm,302.7,271247,896
2021,10,0,46550,Brandon Hagy,301.8,243823,808
2021,11,0,39546,Keith Mitchell,301.7,281170,932
2021,12,0,51766,Wyndham Clark,301.2,297568,988
2021,13,0,34255,Joseph Bramlett,301.0,234759,780
2021,14,0,48081,Xander Schauffele,300.9,265436,882
2021,14,0,27064,Jhonattan Vegas,300.9,279797,930
2021,16,0,27129,Luke List,300.4,314262,1046
2021,17,0,45486,Joaquin Niemann,300.2,372855,1242
2021,18,0,29970,Dylan Frittelli,299.9,250118,834
2021,19,0,56762,Will Gordon,299.8,284194,948
2021,20,0,36699,Patrick Rodgers,299.7,326035,1088
2021,21,0,33448,Justin Thomas,299.2,283630,948
2021,22,0,46717,Viktor Hovland,298.8,290403,972
2021,23,0,33667,Carlos Ortiz,298.7,345952,1158
2021,24,0,45157,Cam Davis,298.1,373792,1254
2021,24,0,35461,Beau Hossler,298.1,290313,974
2021,26,0,20229,Stewart Cink,298.0,326020,1094
2021,27,0,35450,Patrick Cantlay,297.9,283602,952
2021,28,0,24502,Adam Scott,297.8,246004,826
2021,28,0,25804,Bubba Watson,297.8,247739,832
2021,30,0,46046,Scottie Scheffler,297.7,347670,1168
2021,31,0,30944,Jason Kokrak,297.5,315396,1060
2021,31,0,40042,Tyler McCumber,297.5,224909,756
2021,31,0,23320,Ryan Palmer,297.5,277842,934
2021,34,0,31323,Gary Woodland,297.2,240724,810
2021,35,0,47504,Sam Burns,296.9,301033,1014
2021,35,0,12716,Charley Hoffman,296.9,326010,1098
2021,37,0,33948,Byeong Hun An,296.7,288438,972
2021,38,0,26300,Matt Jones,296.5,347502,1172
2021,38,0,47483,Will Zalatoris,296.5,282258,952
2021,40,0,35617,Martin Trainer,296.4,198024,668
2021,41,0,29725,Tony Finau,296.3,297509,1004
2021,42,0,34213,Grayson Murray,296.0,147993,500
2021,43,0,32333,Kevin Tway,295.9,210118,710
2021,44,0,27554,Scott Harrington,295.6,259248,877
2021,45,0,34046,Jordan Spieth,295.1,303953,1030
2021,46,0,40006,Erik van Rooyen,294.4,278470,946
2021,47,0,35104,Tom Lewis,294.3,286613,974
2021,47,0,32839,Hideki Matsuyama,294.3,344965,1172
2021,47,0,49964,Aaron Wise,294.3,287212,976
2021,50,0,27141,J.B. Holmes,294.2,180021,612
2021,50,0,35658,Kris Ventura,294.2,212403,722
2021,52,0,30911,Tommy Fleetwood,294.0,192301,654
2021,52,0,26331,Charl Schwartzel,294.0,306900,1044
2021,54,0,28089,Jason Day,293.9,228103,776
2021,55,0,34363,Tyrrell Hatton,293.6,190845,650
2021,55,0,49960,Sepp Straka,293.6,315305,1074
2021,57,0,34314,Sebastian Cappelen,293.4,155495,530
2021,57,0,35891,Cameron Smith,293.4,283421,966
2021,59,0,35310,Lanto Griffin,293.2,326601,1114
2021,60,0,29926,Danny Lee,293.1,230990,788
2021,60,0,1810,Phil Mickelson,293.1,247942,846
2021,62,0,32070,Rafael Campos,293.0,167589,572
2021,63,0,24781,Hunter Mahan,292.8,166923,570
2021,64,0,39977,Max Homa,292.5,272016,930
2021,64,0,21961,Charles Howell III,292.5,215886,738
2021,66,0,39971,Sungjae Im,292.4,460235,1574
2021,66,0,49771,J.T. Poston,292.4,321067,1098
2021,68,0,26329,Louis Oosthuizen,292.3,244347,836
2021,69,0,33204,Shane Lowry,292.0,256346,878
2021,70,0,48887,Matt Wallace,291.8,155234,532
2021,71,0,39997,Corey Conners,291.7,339585,1164
2021,71,0,46442,Maverick McNealy,291.7,268404,920
2021,71,0,25818,Scott Piercy,291.7,275958,946
2021,74,0,37455,Si Woo Kim,291.5,338114,1160
2021,75,0,33141,Keegan Bradley,291.4,316513,1086
2021,75,0,33597,Harry Higgs,291.4,304813,1046
2021,77,0,24140,Sean O'Hair,291.2,177643,610
2021,77,0,33486,Roger Sloan,291.2,252204,866
2021,79,0,32757,Patton Kizzire,291.1,368477,1266
2021,79,0,34264,Hudson Swafford,291.1,268949,924
2021,79,0,37189,Harold Varner III,291.1,320759,1102
2021,82,0,34099,Harris English,291.0,317785,1092
2021,82,0,40098,Matt Fitzpatrick,291.0,214726,738
2021,82,0,51894,Vince Whaley,291.0,235105,808
2021,85,0,25364,Paul Casey,290.9,233886,804
2021,85,0,25632,Jimmy Walker,290.9,254523,875
2021,87,0,31420,Anirban Lahiri,290.8,219873,756
2021,87,0,47347,Adam Schenk,290.8,324004,1114
2021,89,0,33404,Chris Baker,290.6,154611,532
2021,90,0,31646,Emiliano Grillo,290.5,279415,962
2021,91,0,32791,K.H. Lee,290.4,376367,1296
2021,91,0,30692,Scott Stallings,290.4,274746,946
2021,93,0,48822,Sebastián Muñoz,290.3,361666,1246
2021,94,0,29420,Billy Horschel,290.2,280380,966
2021,95,0,24924,Bill Haas,290.1,125922,434
2021,96,0,37275,Sam Ryder,289.9,274794,948
2021,97,0,29268,Bronson Burgoon,289.8,225485,778
2021,98,0,32102,Rickie Fowler,289.7,262453,906
2021,99,0,32662,Michael Gligic,289.6,242115,836
2021,99,0,50525,Collin Morikawa,289.6,267599,924
2021,99,0,46441,Robby Shelton,289.6,286737,990
2021,102,0,26851,Marc Leishman,289.3,255184,882
2021,103,0,34076,Joel Dahmen,289.1,266013,920
2021,103,0,25493,Nick Taylor,289.1,335365,1160
2021,105,0,34563,Chesson Hadley,289.0,234125,810
2021,105,0,29221,Webb Simpson,289.0,246774,854
2021,105,0,29518,Brendan Steele,289.0,269951,934
2021,105,0,48119,Ben Taylor,289.0,125437,434
2021,109,0,34360,Patrick Reed,288.9,266341,922
2021,110,0,40026,Daniel Berger,288.8,295122,1022
2021,110,0,32448,James Hahn,288.8,248962,862
2021,110,0,28252,Seamus Power,288.8,169813,588
2021,113,0,27644,Brian Harman,288.7,341227,1182
2021,113,0,29908,C.T. Pan,288.7,261600,906
2021,115,0,23623,Bo Van Pelt,288.5,220402,764
2021,116,0,27214,Kevin Streelman,288.4,336817,1168
2021,116,0,33419,Cameron Tringale,288.4,328742,1140
2021,118,0,34466,Peter Malnati,288.3,265834,922
2021,118,0,33413,Ben Martin,288.3,137253,476
2021,120,0,29974,Branden Grace,288.2,252467,876
2021,120,0,32139,Danny Willett,288.2,112102,389
2021,122,0,47128,Richy Werenski,287.9,333913,1160
2021,123,0,46402,Talor Gooch,287.8,331519,1152
2021,123,0,35506,Mackenzie Hughes,287.8,304449,1058
2021,123,0,22405,Justin Rose,287.8,163495,568
2021,126,0,27936,Martin Laird,287.7,277939,966
2021,126,0,27349,Alex Noren,287.7,295144,1026
2021,128,0,45526,Abraham Ancer,287.3,324674,1130
2021,129,0,23788,D.J. Trahan,287.2,184358,642
2021,130,0,25900,Lucas Glover,287.1,323840,1128
2021,131,0,20396,Lee Westwood,286.8,204206,712
2021,132,0,36871,Matthew NeSmith,286.7,319403,1114
2021,132,0,32254,Xinjun Zhang,286.7,199520,696
2021,134,0,49766,Hank Lebioda,286.5,215483,752
2021,134,0,34431,Robert Streb,286.5,281881,984
2021,136,0,53165,Doc Redman,286.3,274277,958
2021,137,0,27095,Nick Watney,286.2,167737,586
2021,138,0,27330,Josh Teater,286.1,132199,462
2021,139,0,33490,Bo Hoag,286.0,299157,1046
2021,139,0,39953,Chase Seiffert,286.0,223630,782
2021,141,0,39975,Michael Kim,285.9,215000,752
2021,142,0,33399,Adam Hadwin,285.7,314264,1100
2021,143,0,34098,Russell Henley,285.5,308917,1082
2021,144,0,28775,Nate Lashley,285.4,234588,822
2021,145,0,22371,Aaron Baddeley,285.3,143217,502
2021,145,0,29479,Scott Brown,285.3,253360,888
2021,145,0,27770,Camilo Villegas,285.3,257937,904
2021,148,0,34174,John Huh,285.2,201921,708
2021,148,0,33122,Russell Knox,285.2,317094,1112
2021,150,0,25686,Jason Dufner,285.1,293638,1030
2021,150,0,30110,Kyle Stanley,285.1,294200,1032
2021,152,0,48045,Michael Gellerman,284.9,123635,434
2021,152,0,39324,J.J. Spaun,284.9,206818,726
2021,154,0,33120,Mark Anderson,284.8,135556,476
2021,154,0,30926,Chris Kirk,284.8,297319,1044
2021,154,0,33410,Andrew Landry,284.8,242040,850
2021,154,0,47993,Denny McCarthy,284.8,316680,1112
2021,158,0,49298,Kramer Hickok,284.7,220892,776
2021,159,0,27974,Sung Kang,284.6,297654,1046
2021,160,0,30163,Henrik Norlander,284.4,296939,1044
2021,160,0,23621,Rory Sabbatini,284.4,265909,935
2021,162,0,46435,Austin Cook,284.2,256895,904
2021,162,0,24361,Pat Perez,284.2,308666,1086
2021,164,0,45609,Tyler Duncan,284.1,299482,1054
2021,164,0,32640,Troy Merritt,284.1,315958,1112
2021,166,0,23108,Matt Kuchar,284.0,233459,822
2021,167,0,35230,Nelson Ledesma,283.9,138531,488
2021,167,0,35449,Adam Long,283.9,279359,984
2021,169,0,35532,Tom Hoge,283.8,347404,1224
2021,169,0,29478,Kevin Kisner,283.8,273596,964
2021,171,0,31557,Jim Herman,283.7,232669,820
2021,172,0,32618,Rhein Gibson,283.5,150249,530
2021,173,0,32816,Satoshi Kodaira,283.4,243116,858
2021,174,0,26499,Rafa Cabrera Bello,283.3,237396,838
2021,175,0,24024,Zach Johnson,283.0,298892,1056
2021,176,0,19846,Brian Gay,282.8,246078,870
2021,177,0,22056,Cameron Percy,282.5,236735,838
2021,177,0,27556,Ted Potter Jr.,282.5,227705,806
2021,179,0,24138,Ian Poulter,282.4,216286,766
2021,180,0,25396,Kevin Na,281.9,306740,1088
2021,180,0,32150,Michael Thompson,281.9,267199,948
2021,182,0,52375,Doug Ghim,281.8,283490,1006
2021,183,0,29535,Brice Garnett,281.7,270957,962
2021,184,0,27649,Brandt Snedeker,281.5,281527,1000
2021,185,0,28679,Fabián Gómez,281.3,132772,472
2021,186,0,23983,Luke Donald,280.2,174818,624
2021,187,0,27942,Rob Oppenheim,279.3,218407,782
2021,188,0,26476,Chez Reavie,279.0,276725,992
2021,189,0,19803,Ryan Armour,278.2,259836,934
2021,190,0,34256,Andrew Putnam,278.0,286935,1032
2021,191,0,23325,Vaughn Taylor,277.2,238960,862
2021,192,0,36801,Mark Hubbard,276.6,341843,1236
2021,193,0,30927,Brendon Todd,273.8,272170,994
2021,194,0,31560,Brian Stuard,273.7,335546,1226
2021,195,0,26758,David Hearn,271.7,173900,640
2021,196,0,24357,K.J. Choi,267.6,160544,600
2020,1,0,47959,Bryson DeChambeau,310.4,269441,868
2020,2,0,52372,Cameron Champ,308.8,264964,858
2020,3,0,28420,Ryan Brehm,304.3,136339,448
2020,4,1,28237,Rory McIlroy,303.4,216639,714
2020,5,-1,25804,Bubba Watson,303.1,241864,798
2020,6,0,56278,Matthew Wolff,302.5,267981,886
2020,7,0,46970,Jon Rahm,301.8,242070,802
2020,8,0,30925,Dustin Johnson,301.5,199586,662
2020,9,0,21209,Sergio Garcia,300.5,134631,448
2020,10,0,46550,Brandon Hagy,300.3,151354,504
2020,11,0,29725,Tony Finau,300.2,247985,826
2020,12,0,35450,Patrick Cantlay,299.9,185910,620
2020,13,0,33448,Justin Thomas,299.5,244412,816
2020,14,0,48081,Xander Schauffele,299.0,256573,858
2020,15,0,27129,Luke List,298.6,246650,826
2020,15,0,40042,Tyler McCumber,298.6,158855,532
2020,17,0,47504,Sam Burns,298.5,229867,770
2020,17,0,34213,Grayson Murray,298.5,129565,434
2020,17,0,36699,Patrick Rodgers,298.5,313415,1050
2020,20,0,30944,Jason Kokrak,298.3,212985,714
2020,21,0,35617,Martin Trainer,298.1,163967,550
2020,22,2,46046,Scottie Scheffler,297.8,291871,980
2020,22,0,24502,Adam Scott,297.8,125056,420
2020,24,-1,56762,Will Gordon,297.6,91655,308
2020,25,-1,30911,Tommy Fleetwood,297.5,116614,392
2020,26,0,33449,Zack Sucher,297.4,99912,336
2020,27,0,39546,Keith Mitchell,297.1,209182,704
2020,28,0,33948,Byeong Hun An,296.8,249305,840
2020,29,0,1810,Phil Mickelson,296.6,157806,532
2020,30,0,27974,Sung Kang,296.5,258547,872
2020,31,1,34314,Sebastian Cappelen,296.4,145223,490
2020,32,-2,32839,Hideki Matsuyama,296.3,253075,854
2020,33,0,35461,Beau Hossler,295.9,202982,686
2020,34,0,36689,Brooks Koepka,295.6,157271,532
2020,34,3,45486,Joaquin Niemann,295.6,270179,914
2020,34,0,31323,Gary Woodland,295.6,220528,746
2020,37,-1,51766,Wyndham Clark,295.3,190196,644
2020,38,0,29926,Danny Lee,295.0,227138,770
2020,39,0,37455,Si Woo Kim,294.5,247344,840
2020,40,0,27554,Scott Harrington,294.4,222535,756
2020,40,0,32333,Kevin Tway,294.4,144266,490
2020,42,0,27064,Jhonattan Vegas,294.3,152472,518
2020,43,0,48887,Matt Wallace,294.2,164733,560
2020,44,0,21961,Charles Howell III,294.0,205812,700
2020,45,1,35658,Kris Ventura,293.8,115178,392
2020,46,2,25364,Paul Casey,293.6,182004,620
2020,47,2,46717,Viktor Hovland,293.5,238294,812
2020,48,1,45157,Cam Davis,293.2,188838,644
2020,49,2,33667,Carlos Ortiz,292.9,266530,910
2020,50,4,39971,Sungjae Im,292.8,323827,1106
2020,50,2,27936,Martin Laird,292.8,118858,406
2020,50,8,23320,Ryan Palmer,292.8,243063,830
2020,53,0,33419,Cameron Tringale,292.7,217152,742
2020,54,15,34363,Tyrrell Hatton,292.6,139300,476
2020,54,4,35891,Cameron Smith,292.6,225330,770
2020,54,0,34046,Jordan Spieth,292.6,192534,658
2020,57,-1,28089,Jason Day,292.5,163826,560
2020,58,-1,32366,Kevin Chappell,292.4,130994,448
2020,58,0,48822,Sebastián Muñoz,292.4,320499,1096
2020,60,-2,39977,Max Homa,292.3,234442,802
2020,61,1,33597,Harry Higgs,292.2,282252,966
2020,61,1,29518,Brendan Steele,292.2,229076,784
2020,63,1,32139,Danny Willett,292.1,130849,448
2020,64,1,49960,Sepp Straka,292.0,253498,868
2020,65,2,34360,Patrick Reed,291.9,266820,914
2020,66,0,39997,Corey Conners,291.8,254423,872
2020,67,0,29974,Branden Grace,291.5,134675,462
2020,68,2,29420,Billy Horschel,291.0,240378,826
2020,68,2,37189,Harold Varner III,291.0,232246,798
2020,70,2,33141,Keegan Bradley,290.9,232130,798
2020,71,2,12716,Charley Hoffman,290.7,195359,672
2020,72,2,51894,Vince Whaley,290.6,113918,392
2020,73,2,25900,Lucas Glover,290.4,203279,700
2020,74,5,35310,Lanto Griffin,290.3,326262,1124
2020,75,1,47347,Adam Schenk,290.2,223422,770
2020,76,1,25632,Jimmy Walker,290.1,166499,574
2020,76,1,49964,Aaron Wise,290.1,138105,476
2020,78,5,50525,Collin Morikawa,290.0,289405,998
2020,78,1,37275,Sam Ryder,290.0,227368,784
2020,80,1,28252,Seamus Power,289.9,85241,294
2020,81,1,25818,Scott Piercy,289.8,202861,700
2020,82,1,26329,Louis Oosthuizen,289.7,162250,560
2020,83,0,45526,Abraham Ancer,289.6,227064,784
2020,83,3,46442,Maverick McNealy,289.6,235194,812
2020,85,2,39324,J.J. Spaun,289.4,194453,672
2020,86,7,35506,Mackenzie Hughes,289.3,251093,868
2020,86,2,26300,Matt Jones,289.3,259185,896
2020,88,1,34076,Joel Dahmen,289.2,255046,882
2020,88,1,32448,James Hahn,289.2,109308,378
2020,90,5,29221,Webb Simpson,289.1,206428,714
2020,90,1,25493,Nick Taylor,289.1,202345,700
2020,92,0,32102,Rickie Fowler,288.8,166900,578
2020,93,0,29484,Peter Uihlein,288.7,133402,462
2020,94,1,33204,Shane Lowry,288.6,145474,504
2020,94,1,22405,Justin Rose,288.6,133325,462
2020,96,7,40026,Daniel Berger,288.5,226165,784
2020,96,4,26851,Marc Leishman,288.5,210003,728
2020,96,2,33486,Roger Sloan,288.5,153496,532
2020,99,0,31646,Emiliano Grillo,288.4,193817,672
2020,100,0,32254,Xinjun Zhang,288.3,238166,826
2020,101,1,35230,Nelson Ledesma,288.2,96848,336
2020,102,2,33399,Adam Hadwin,287.9,217639,756
2020,103,2,32662,Michael Gligic,287.5,136873,476
2020,103,2,27644,Brian Harman,287.5,285815,994
2020,103,2,33122,Russell Knox,287.5,197237,686
2020,106,2,34255,Joseph Bramlett,287.4,156947,546
2020,107,2,29970,Dylan Frittelli,287.2,274605,956
2020,107,2,46441,Robby Shelton,287.2,229179,798
2020,109,2,31420,Anirban Lahiri,286.9,92380,322
2020,109,2,27214,Kevin Streelman,286.9,228946,798
2020,111,2,47128,Richy Werenski,286.8,196719,686
2020,112,2,32791,K.H. Lee,286.7,216727,756
2020,112,2,49771,J.T. Poston,286.7,254038,886
2020,114,2,29268,Bronson Burgoon,286.5,180513,630
2020,114,2,46435,Austin Cook,286.5,192530,672
2020,114,2,22056,Cameron Percy,286.5,132358,462
2020,117,2,20229,Stewart Cink,286.4,180416,630
2020,117,2,28307,Matt Every,286.4,164411,574
2020,119,2,48119,Ben Taylor,286.3,112237,392
2020,120,2,34099,Harris English,286.2,272469,952
2020,121,1,30692,Scott Stallings,286.0,212192,742
2020,122,2,40098,Matt Fitzpatrick,285.9,176090,616
2020,122,2,35449,Adam Long,285.9,285343,998
2020,122,2,34431,Robert Streb,285.9,128104,448
2020,125,2,40009,Dominic Bozzelli,285.8,96028,336
2020,126,2,24924,Bill Haas,285.7,135987,476
2020,126,2,27349,Alex Noren,285.7,179978,630
2020,128,2,32757,Patton Kizzire,285.6,187928,658
2020,128,2,23788,D.J. Trahan,285.6,131951,462
2020,130,2,27095,Nick Watney,285.4,143825,504
2020,131,2,27330,Josh Teater,285.1,107753,378
2020,132,2,46402,Talor Gooch,284.9,299160,1050
2020,132,2,53165,Doc Redman,284.9,279203,980
2020,134,2,34466,Peter Malnati,284.7,187324,658
2020,135,2,34563,Chesson Hadley,284.6,183302,644
2020,136,2,33120,Mark Anderson,284.5,147378,518
2020,136,2,32618,Rhein Gibson,284.5,135399,476
2020,136,2,33410,Andrew Landry,284.5,223023,784
2020,139,2,35532,Tom Hoge,284.4,262818,924
2020,140,2,39953,Chase Seiffert,284.2,143219,504
2020,140,2,23623,Bo Van Pelt,284.2,123357,434
2020,142,3,33490,Bo Hoag,284.0,194838,686
2020,142,3,27556,Ted Potter Jr.,284.0,135181,476
2020,142,3,27649,Brandt Snedeker,284.0,198808,700
2020,145,4,48045,Michael Gellerman,283.8,119207,420
2020,146,4,49766,Hank Lebioda,283.7,162865,574
2020,147,4,19846,Brian Gay,283.6,198555,700
2020,147,4,28775,Nate Lashley,283.6,179794,634
2020,147,1,25396,Kevin Na,283.6,235420,830
2020,147,4,24361,Pat Perez,283.6,158801,560
2020,151,4,34021,Bud Cauley,283.3,230034,812
2020,151,4,23108,Matt Kuchar,283.3,195495,690
2020,153,4,47993,Denny McCarthy,283.2,257756,910
2020,154,4,29535,Brice Garnett,283.1,178333,630
2020,154,5,29478,Kevin Kisner,283.1,223106,788
2020,156,4,26499,Rafa Cabrera Bello,282.5,154219,546
2020,156,4,34098,Russell Henley,282.5,229361,812
2020,158,4,32640,Troy Merritt,282.4,217440,770
2020,159,4,26596,Ryan Moore,282.2,134333,476
2020,159,4,35732,Wes Roach,282.2,86922,308
2020,161,4,29908,C.T. Pan,282.0,169766,602
2020,162,4,27963,Chris Stroud,281.9,142101,504
2020,163,4,52375,Doug Ghim,281.8,110481,392
2020,164,4,23621,Rory Sabbatini,281.7,197192,700
2020,165,4,33404,Chris Baker,281.6,130106,462
2020,166,4,25686,Jason Dufner,281.3,220571,784
2020,166,4,30110,Kyle Stanley,281.3,169335,602
2020,168,4,28679,Fabián Gómez,281.2,153540,546
2020,168,4,36871,Matthew NeSmith,281.2,212596,756
2020,170,4,29479,Scott Brown,281.1,196743,700
2020,171,4,26476,Chez Reavie,280.9,225298,802
2020,172,4,45609,Tyler Duncan,280.7,276237,984
2020,173,4,30163,Henrik Norlander,280.6,220022,784
2020,174,4,49298,Kramer Hickok,280.5,141388,504
2020,175,5,24024,Zach Johnson,280.2,211837,756
2020,176,5,21407,Arjun Atwal,280.0,78400,280
2020,177,5,32150,Michael Thompson,279.9,219422,784
2020,178,5,22371,Aaron Baddeley,279.8,144941,518
2020,179,5,31557,Jim Herman,279.7,204736,732
2020,180,5,36801,Mark Hubbard,279.5,285637,1022
2020,180,5,24138,Ian Poulter,279.5,148719,532
2020,182,5,33413,Ben Martin,278.9,85902,308
2020,182,5,25572,Graeme McDowell,278.9,145590,522
2020,184,5,40058,Zac Blair,278.3,194825,700
2020,185,5,25349,Tim Wilkinson,278.1,124573,448
2020,186,5,30927,Brendon Todd,277.5,292494,1054
2020,187,4,27942,Rob Oppenheim,277.1,174549,630
2020,188,5,19803,Ryan Armour,276.9,174460,630
