YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2022,0,23325,Vaughn Taylor,26.15,17,65,-16,-12.00
2022,0,49298,Kramer Hickok,25.97,40,154,-43,-2.00
2022,0,37212,Paul Barjon,25.9,43,166,-41,+7.00
2022,0,36699,Patrick Rodgers,25.9,43,166,-47,+2.00
2022,0,23320,Ryan Palmer,25.86,30,116,-32,+5.00
2022,0,34076,Joel Dahmen,25.69,37,144,-34,-14.00
2022,0,46442,Maverick McNealy,25.67,48,187,-55,-3.00
2022,0,12716,Charley Hoffman,25.66,39,152,-35,-1.00
2022,0,24502,Adam Scott,25.52,37,145,-42,-20.00
2022,0,50095,Austin Smotherman,25.49,39,153,-38,E
2022,0,33490,Bo Hoag,25.3,21,83,-21,-6.00
2022,0,34046,Jordan Spieth,25.3,42,166,-45,-11.00
2022,0,54628,Lee Hodges,25.27,47,186,-45,E
2022,0,23621,Rory Sabbatini,25.26,24,95,-27,-14.00
2022,0,46402,Talor Gooch,25.19,34,135,-38,-5.00
2022,0,33419,Cameron Tringale,25.15,42,167,-49,-2.00
2022,0,46601,Trey Mullinax,25.14,46,183,-54,+10.00
2022,0,46435,Austin Cook,25.0,22,88,-21,-7.00
2022,0,29725,Tony Finau,25.0,48,192,-45,-7.00
2022,0,32150,Michael Thompson,24.82,35,141,-36,-16.00
2022,0,29535,Brice Garnett,24.65,35,142,-34,+2.00
2022,0,52372,Cameron Champ,24.64,34,138,-36,-4.00
2022,0,32757,Patton Kizzire,24.51,50,204,-48,-2.00
2022,0,32662,Michael Gligic,24.48,35,143,-41,-2.00
2022,0,31420,Anirban Lahiri,24.39,30,123,-28,-8.00
2022,0,36852,Jim Knous,24.32,18,74,-20,+4.00
2022,0,29518,Brendan Steele,24.31,35,144,-31,-5.00
2022,0,45609,Tyler Duncan,24.29,34,140,-39,-9.00
2022,0,40006,Erik van Rooyen,24.24,24,99,-22,-15.00
2022,0,36801,Mark Hubbard,24.19,30,124,-34,-11.00
2022,0,51766,Wyndham Clark,24.06,45,187,-47,+3.00
2022,0,32640,Troy Merritt,24.03,31,129,-36,-21.00
2022,0,49964,Aaron Wise,23.91,44,184,-45,-10.00
2022,0,45522,Christiaan Bezuidenhout,23.81,20,84,-24,-10.00
2022,0,30944,Jason Kokrak,23.74,33,139,-37,-12.00
2022,0,32448,James Hahn,23.72,37,156,-37,+2.00
2022,0,32839,Hideki Matsuyama,23.72,37,156,-37,-9.00
2022,0,52375,Doug Ghim,23.7,32,135,-31,-16.00
2022,0,47483,Will Zalatoris,23.7,32,135,-32,-20.00
2022,0,32102,Rickie Fowler,23.58,29,123,-30,-1.00
2022,0,47504,Sam Burns,23.49,39,166,-39,-17.00
2022,0,34098,Russell Henley,23.44,30,128,-33,-11.00
2022,0,39971,Sungjae Im,23.44,45,192,-51,-13.00
2022,0,27349,Alex Noren,23.42,26,111,-24,-18.00
2022,0,27095,Nick Watney,23.42,26,111,-25,+2.00
2022,0,48699,Callum Tarren,23.31,31,133,-36,-10.00
2022,0,50525,Collin Morikawa,23.3,24,103,-26,-5.00
2022,0,54783,Dylan Wu,23.3,24,103,-25,-4.00
2022,0,29289,S.Y. Noh,23.26,20,86,-18,-7.00
2022,0,33141,Keegan Bradley,23.24,33,142,-32,-16.00
2022,0,24980,Scott Gutschewski,23.19,16,69,-18,-10.00
2022,0,26851,Marc Leishman,23.18,35,151,-42,-14.00
2022,0,32816,Satoshi Kodaira,23.17,19,82,-24,-8.00
2022,0,37455,Si Woo Kim,23.11,49,212,-44,+1.00
2022,0,35891,Cameron Smith,23.01,26,113,-31,-15.00
2022,0,10381,Curtis Thompson,22.92,22,96,-24,-1.00
2022,0,27129,Luke List,22.86,40,175,-44,+2.00
2022,0,46340,Alex Smalley,22.82,34,149,-36,-9.00
2022,0,40115,Adam Svensson,22.73,40,176,-40,-11.00
2022,0,34255,Joseph Bramlett,22.63,43,190,-39,+11.00
2022,0,40250,Taylor Pendrith,22.6,33,146,-34,-3.00
2022,0,34563,Chesson Hadley,22.56,30,133,-30,-7.00
2022,0,32791,K.H. Lee,22.49,47,209,-50,+9.00
2022,0,48117,Kurt Kitayama,22.43,24,107,-24,+4.00
2022,0,35617,Martin Trainer,22.38,32,143,-34,-3.00
2022,0,48084,Wesley Bryan,22.37,17,76,-19,+3.00
2022,0,24024,Zach Johnson,22.37,17,76,-15,-12.00
2022,0,49960,Sepp Straka,22.36,36,161,-35,+4.00
2022,0,47988,Nick Hardy,22.33,23,103,-30,+2.00
2022,0,36884,Ben Kohles,22.22,18,81,-19,+7.00
2022,0,32366,Kevin Chappell,22.11,21,95,-20,+2.00
2022,0,56278,Matthew Wolff,22.09,19,86,-21,+20.00
2022,0,34431,Robert Streb,22.01,35,159,-35,-20.00
2022,0,27649,Brandt Snedeker,21.98,20,91,-23,-3.00
2022,0,28089,Jason Day,21.93,25,114,-26,-2.00
2022,0,30692,Scott Stallings,21.79,39,179,-42,-18.00
2022,0,51634,Sahith Theegala,21.77,54,248,-58,-12.00
2022,0,47995,Davis Riley,21.76,42,193,-44,-4.00
2022,0,49766,Hank Lebioda,21.74,30,138,-29,-18.00
2022,0,37189,Harold Varner III,21.64,29,134,-30,-2.00
2022,0,39324,J.J. Spaun,21.53,31,144,-31,-12.00
2022,0,47856,Seth Reeves,21.48,29,135,-33,+5.00
2022,0,24138,Ian Poulter,21.43,15,70,-13,-10.00
2022,0,46046,Scottie Scheffler,21.39,37,173,-41,-8.00
2022,0,20229,Stewart Cink,21.37,28,131,-29,-3.00
2022,0,27064,Jhonattan Vegas,21.3,36,169,-39,-4.00
2022,0,40162,Justin Lower,21.1,23,109,-28,-12.00
2022,0,27139,David Skinns,21.09,27,128,-27,+11.00
2022,0,34174,John Huh,21.05,24,114,-25,E
2022,0,47128,Richy Werenski,21.05,24,114,-22,+5.00
2022,0,51894,Vince Whaley,20.78,32,154,-33,-10.00
2022,0,34363,Tyrrell Hatton,20.73,17,82,-19,-6.00
2022,0,33597,Harry Higgs,20.69,30,145,-28,-7.00
2022,0,35879,Kelly Kraft,20.59,21,102,-22,-11.00
2022,0,29926,Danny Lee,20.59,21,102,-24,-1.00
2022,0,49947,Taylor Moore,20.54,38,185,-34,-5.00
2022,0,52374,Brandon Wu,20.35,23,113,-25,-7.00
2022,0,47993,Denny McCarthy,20.33,25,123,-26,-33.00
2022,0,27936,Martin Laird,20.16,25,124,-25,-8.00
2022,0,37275,Sam Ryder,20.12,33,164,-33,-12.00
2022,0,39436,Joshua Creel,20.0,11,55,-11,+4.00
2022,0,36799,Stephan Jaeger,20.0,31,155,-40,-10.00
2022,0,34466,Peter Malnati,19.89,36,181,-34,-17.00
2022,0,35310,Lanto Griffin,19.88,32,161,-30,+3.00
2022,0,33122,Russell Knox,19.84,25,126,-25,-18.00
2022,0,34256,Andrew Putnam,19.72,28,142,-31,-18.00
2022,0,21961,Charles Howell III,19.66,23,117,-20,-9.00
2022,0,24925,Jonathan Byrd,19.57,18,92,-17,-3.00
2022,0,51890,Greyson Sigg,19.35,30,155,-29,-25.00
2022,0,30163,Henrik Norlander,19.3,22,114,-23,-13.00
2022,0,29478,Kevin Kisner,19.19,19,99,-19,-23.00
2022,0,39058,Lucas Herbert,19.15,18,94,-17,+7.00
2022,0,22405,Justin Rose,19.12,13,68,-17,+2.00
2022,0,27895,Jonas Blixt,19.1,17,89,-19,+5.00
2022,0,25686,Jason Dufner,19.05,12,63,-11,-5.00
2022,0,51997,Andrew Novak,18.9,24,127,-19,-2.00
2022,0,27214,Kevin Streelman,18.9,31,164,-30,-22.00
2022,0,45486,Joaquin Niemann,18.88,27,143,-29,-5.00
2022,0,33667,Carlos Ortiz,18.88,27,143,-28,+1.00
2022,0,47347,Adam Schenk,18.79,31,165,-33,-6.00
2022,0,30978,Kiradech Aphibarnrat,18.75,15,80,-14,-1.00
2022,0,28775,Nate Lashley,18.75,24,128,-27,-4.00
2022,0,26476,Chez Reavie,18.58,21,113,-24,-20.00
2022,0,27974,Sung Kang,18.54,28,151,-31,+3.00
2022,0,35461,Beau Hossler,18.13,29,160,-31,+8.00
2022,0,28114,Dawie van der Walt,18.0,18,100,-19,+7.00
2022,0,26300,Matt Jones,17.93,26,145,-27,-4.00
2022,0,24924,Bill Haas,17.89,22,123,-22,-19.00
2022,0,25818,Scott Piercy,17.81,26,146,-28,-10.00
2022,0,29908,C.T. Pan,17.78,24,135,-24,-1.00
2022,0,53165,Doc Redman,17.73,25,141,-31,-12.00
2022,0,19803,Ryan Armour,17.65,9,51,-9,-2.00
2022,0,45526,Abraham Ancer,17.5,21,120,-23,-8.00
2022,0,47529,Mito Pereira,17.5,28,160,-33,-19.00
2022,0,23108,Matt Kuchar,17.27,19,110,-18,-21.00
2022,0,32139,Danny Willett,17.24,15,87,-15,-6.00
2022,0,29221,Webb Simpson,17.14,18,105,-18,-12.00
2022,0,25198,Francesco Molinari,17.02,16,94,-19,+8.00
2022,0,36871,Matthew NeSmith,16.86,29,172,-31,-22.00
2022,0,35110,Brett Drewitt,16.67,12,72,-12,-1.00
2022,0,35506,Mackenzie Hughes,16.67,22,132,-23,+2.00
2022,0,32333,Kevin Tway,16.56,25,151,-28,-5.00
2022,0,23983,Luke Donald,16.22,12,74,-10,-3.00
2022,0,30911,Tommy Fleetwood,16.13,15,93,-12,-6.00
2022,0,27770,Camilo Villegas,16.13,15,93,-17,-9.00
2022,0,33486,Roger Sloan,16.03,21,131,-22,-11.00
2022,0,34610,Matthias Schwab,15.73,14,89,-18,-17.00
2022,0,31560,Brian Stuard,15.29,13,85,-10,-16.00
2022,0,24361,Pat Perez,14.78,17,115,-18,-11.00
2022,0,25493,Nick Taylor,14.18,19,134,-18,-8.00
2022,0,51950,Max McGreevy,14.02,15,107,-11,+1.00
2022,0,34360,Patrick Reed,12.73,14,110,-14,-7.00
2022,0,29970,Dylan Frittelli,12.5,22,176,-21,+5.00
2022,0,35449,Adam Long,12.23,17,139,-17,-20.00
2021,0,47959,Bryson DeChambeau,34.43,84,244,-92,-2.00
2021,0,45157,Cam Davis,34.02,82,241,-92,+14.00
2021,0,39975,Michael Kim,32.67,33,101,-33,+2.00
2021,0,47347,Adam Schenk,30.95,52,168,-52,-10.00
2021,0,52372,Cameron Champ,30.0,60,200,-61,+16.00
2021,0,27129,Luke List,30.0,66,220,-75,+6.00
2021,0,27330,Josh Teater,30.0,21,70,-21,-8.00
2021,0,33448,Justin Thomas,30.0,54,180,-62,-7.00
2021,0,32448,James Hahn,29.77,39,131,-41,-4.00
2021,0,24502,Adam Scott,29.41,40,136,-43,+2.00
2021,0,34255,Joseph Bramlett,29.14,44,151,-47,+9.00
2021,0,56278,Matthew Wolff,28.87,41,142,-49,+10.00
2021,0,27942,Rob Oppenheim,28.71,29,101,-31,-19.00
2021,0,30944,Jason Kokrak,28.22,57,202,-59,-6.00
2021,0,28775,Nate Lashley,27.59,32,116,-33,+1.00
2021,0,37189,Harold Varner III,27.53,49,178,-51,-9.00
2021,0,33490,Bo Hoag,27.52,41,149,-42,-24.00
2021,0,35310,Lanto Griffin,27.27,51,187,-55,-17.00
2021,0,46970,Jon Rahm,27.27,54,198,-59,-7.00
2021,0,26329,Louis Oosthuizen,27.01,37,137,-44,-24.00
2021,0,47483,Will Zalatoris,26.95,45,167,-49,-9.00
2021,0,25364,Paul Casey,26.85,40,149,-41,-9.00
2021,0,27064,Jhonattan Vegas,26.79,45,168,-49,+6.00
2021,0,34264,Hudson Swafford,26.75,42,157,-41,-3.00
2021,0,34213,Grayson Murray,26.67,24,90,-25,+13.00
2021,0,30163,Henrik Norlander,26.59,46,173,-49,-5.00
2021,0,40042,Tyler McCumber,26.43,37,140,-35,-1.00
2021,0,40026,Daniel Berger,26.32,50,190,-54,-21.00
2021,0,33486,Roger Sloan,26.28,36,137,-37,-9.00
2021,0,28237,Rory McIlroy,26.2,49,187,-47,-5.00
2021,0,34360,Patrick Reed,26.14,40,153,-44,-8.00
2021,0,39971,Sungjae Im,25.67,77,300,-83,-5.00
2021,0,49771,J.T. Poston,25.64,50,195,-55,+2.00
2021,0,24024,Zach Johnson,25.56,34,133,-32,-8.00
2021,0,34563,Chesson Hadley,25.42,30,118,-30,+5.00
2021,0,35891,Cameron Smith,25.42,45,177,-48,-16.00
2021,0,32333,Kevin Tway,25.41,31,122,-31,-12.00
2021,0,33399,Adam Hadwin,25.34,37,146,-38,-1.00
2021,0,27936,Martin Laird,25.32,39,154,-40,-3.00
2021,0,47504,Sam Burns,25.26,48,190,-51,-12.00
2021,0,33141,Keegan Bradley,25.25,51,202,-54,-8.00
2021,0,32070,Rafael Campos,25.24,26,103,-19,+6.00
2021,0,23623,Bo Van Pelt,25.23,28,111,-30,-22.00
2021,0,40006,Erik van Rooyen,25.16,39,155,-39,-6.00
2021,0,48081,Xander Schauffele,25.13,47,187,-54,-3.00
2021,0,31557,Jim Herman,25.0,28,112,-28,-14.00
2021,0,33667,Carlos Ortiz,25.0,56,224,-64,-3.00
2021,0,27095,Nick Watney,25.0,19,76,-19,+5.00
2021,0,33597,Harry Higgs,24.86,44,177,-48,+4.00
2021,0,32640,Troy Merritt,24.81,32,129,-32,-17.00
2021,0,31323,Gary Woodland,24.67,37,150,-38,+6.00
2021,0,31646,Emiliano Grillo,24.66,36,146,-39,+3.00
2021,0,29518,Brendan Steele,24.5,37,151,-33,+1.00
2021,0,26331,Charl Schwartzel,24.49,48,196,-50,+3.00
2021,0,56762,Will Gordon,24.47,46,188,-44,+13.00
2021,0,27214,Kevin Streelman,24.44,44,180,-43,-23.00
2021,0,39977,Max Homa,24.36,38,156,-44,-12.00
2021,0,29479,Scott Brown,24.32,36,148,-38,+6.00
2021,0,21209,Sergio Garcia,24.27,50,206,-54,-8.00
2021,0,48045,Michael Gellerman,24.24,16,66,-16,-1.00
2021,0,37275,Sam Ryder,24.18,37,153,-42,+1.00
2021,0,19803,Ryan Armour,24.11,27,112,-25,-21.00
2021,0,35449,Adam Long,24.09,33,137,-31,E
2021,0,35461,Beau Hossler,24.06,45,187,-51,+4.00
2021,0,33413,Ben Martin,24.05,19,79,-17,-4.00
2021,0,25396,Kevin Na,23.98,41,171,-45,-13.00
2021,0,23320,Ryan Palmer,23.96,46,192,-49,-1.00
2021,0,12716,Charley Hoffman,23.86,47,197,-51,-20.00
2021,0,40098,Matt Fitzpatrick,23.81,35,147,-37,-2.00
2021,0,49298,Kramer Hickok,23.73,28,118,-28,+3.00
2021,0,36689,Brooks Koepka,23.65,35,148,-36,-6.00
2021,0,26851,Marc Leishman,23.57,37,157,-39,-15.00
2021,0,39997,Corey Conners,23.4,44,188,-41,-15.00
2021,0,34046,Jordan Spieth,23.4,44,188,-44,-15.00
2021,0,29221,Webb Simpson,23.31,38,163,-44,-17.00
2021,0,30925,Dustin Johnson,23.3,41,176,-44,-2.00
2021,0,29535,Brice Garnett,23.26,30,129,-34,-21.00
2021,0,46402,Talor Gooch,23.15,50,216,-49,-6.00
2021,0,35617,Martin Trainer,23.15,25,108,-26,+8.00
2021,0,37455,Si Woo Kim,23.11,52,225,-54,-2.00
2021,0,46550,Brandon Hagy,23.08,33,143,-33,+8.00
2021,0,39953,Chase Seiffert,23.08,27,117,-22,-10.00
2021,0,35658,Kris Ventura,23.08,30,130,-32,+6.00
2021,0,49964,Aaron Wise,23.08,42,182,-41,-5.00
2021,0,35104,Tom Lewis,22.93,36,157,-37,-9.00
2021,0,23621,Rory Sabbatini,22.73,30,132,-29,-10.00
2021,0,32662,Michael Gligic,22.7,32,141,-31,-7.00
2021,0,34099,Harris English,22.69,49,216,-53,-13.00
2021,0,34076,Joel Dahmen,22.63,31,137,-29,-1.00
2021,0,32839,Hideki Matsuyama,22.57,51,226,-57,-4.00
2021,0,32816,Satoshi Kodaira,22.54,32,142,-26,-6.00
2021,0,27556,Ted Potter Jr.,22.52,25,111,-27,-7.00
2021,0,29478,Kevin Kisner,22.48,29,129,-34,-11.00
2021,0,45609,Tyler Duncan,22.47,40,178,-35,E
2021,0,34098,Russell Henley,22.44,35,156,-35,-17.00
2021,0,23788,D.J. Trahan,22.41,26,116,-25,E
2021,0,27644,Brian Harman,22.34,44,197,-47,-27.00
2021,0,34174,John Huh,22.22,22,99,-17,-11.00
2021,0,31420,Anirban Lahiri,22.22,26,117,-31,-12.00
2021,0,25804,Bubba Watson,22.16,37,167,-41,E
2021,0,47128,Richy Werenski,22.11,44,199,-45,-14.00
2021,0,31560,Brian Stuard,22.03,26,118,-27,-44.00
2021,0,34363,Tyrrell Hatton,22.02,24,109,-23,-2.00
2021,0,52375,Doug Ghim,22.0,33,150,-26,-23.00
2021,0,27974,Sung Kang,22.0,33,150,-31,+20.00
2021,0,19846,Brian Gay,21.9,23,105,-27,-12.00
2021,0,36801,Mark Hubbard,21.74,35,161,-37,-28.00
2021,0,29974,Branden Grace,21.71,28,129,-29,-5.00
2021,0,30110,Kyle Stanley,21.64,29,134,-32,+2.00
2021,0,51766,Wyndham Clark,21.59,38,176,-40,+12.00
2021,0,46717,Viktor Hovland,21.46,44,205,-41,-16.00
2021,0,27770,Camilo Villegas,21.37,28,131,-34,E
2021,0,36871,Matthew NeSmith,21.36,44,206,-47,-5.00
2021,0,23325,Vaughn Taylor,21.35,19,89,-21,-33.00
2021,0,35506,Mackenzie Hughes,21.34,35,164,-39,-2.00
2021,0,46435,Austin Cook,21.24,24,113,-24,-16.00
2021,0,26476,Chez Reavie,21.24,24,113,-20,-8.00
2021,0,49766,Hank Lebioda,21.21,21,99,-18,-29.00
2021,0,20229,Stewart Cink,21.16,40,189,-44,-5.00
2021,0,30911,Tommy Fleetwood,21.14,26,123,-25,+4.00
2021,0,22056,Cameron Percy,21.05,24,114,-24,-10.00
2021,0,29970,Dylan Frittelli,21.02,33,157,-32,+14.00
2021,0,24361,Pat Perez,21.02,33,157,-36,-25.00
2021,0,26300,Matt Jones,21.0,42,200,-44,-4.00
2021,0,46442,Maverick McNealy,20.99,34,162,-31,-17.00
2021,0,35532,Tom Hoge,20.97,39,186,-40,-23.00
2021,0,29725,Tony Finau,20.81,36,173,-40,-4.00
2021,0,21961,Charles Howell III,20.8,26,125,-25,-10.00
2021,0,25493,Nick Taylor,20.74,39,188,-42,-8.00
2021,0,33419,Cameron Tringale,20.67,37,179,-39,-27.00
2021,0,45486,Joaquin Niemann,20.65,51,247,-55,-8.00
2021,0,49960,Sepp Straka,20.62,40,194,-39,-7.00
2021,0,32254,Xinjun Zhang,20.62,20,97,-17,+4.00
2021,0,36699,Patrick Rodgers,20.59,42,204,-46,-4.00
2021,0,34314,Sebastian Cappelen,20.51,16,78,-19,-4.00
2021,0,25900,Lucas Glover,20.45,36,176,-33,-11.00
2021,0,24140,Sean O'Hair,20.43,19,93,-21,-10.00
2021,0,27554,Scott Harrington,20.39,31,152,-36,+8.00
2021,0,48822,Sebastián Muñoz,20.35,46,226,-48,-14.00
2021,0,48119,Ben Taylor,20.31,13,64,-15,+2.00
2021,0,24781,Hunter Mahan,20.22,18,89,-19,+2.00
2021,0,32757,Patton Kizzire,20.19,42,208,-46,-37.00
2021,0,32618,Rhein Gibson,20.0,12,60,-13,-1.00
2021,0,34466,Peter Malnati,20.0,21,105,-23,-24.00
2021,0,1810,Phil Mickelson,20.0,31,155,-29,+9.00
2021,0,30692,Scott Stallings,19.87,31,156,-32,-6.00
2021,0,28089,Jason Day,19.74,30,152,-31,+1.00
2021,0,24924,Bill Haas,19.7,13,66,-13,-7.00
2021,0,25686,Jason Dufner,19.66,23,117,-25,-22.00
2021,0,39546,Keith Mitchell,19.47,37,190,-37,-1.00
2021,0,28420,Ryan Brehm,19.44,21,108,-19,+10.00
2021,0,53165,Doc Redman,19.44,28,144,-27,-8.00
2021,0,32791,K.H. Lee,19.38,44,227,-47,+3.00
2021,0,46046,Scottie Scheffler,19.33,46,238,-47,E
2021,0,29908,C.T. Pan,19.29,27,140,-24,-1.00
2021,0,26499,Rafa Cabrera Bello,19.27,21,109,-23,-4.00
2021,0,22405,Justin Rose,19.05,16,84,-21,-4.00
2021,0,35450,Patrick Cantlay,19.02,35,184,-37,-13.00
2021,0,29420,Billy Horschel,18.82,32,170,-35,-11.00
2021,0,32150,Michael Thompson,18.71,26,139,-28,-1.00
2021,0,33948,Byeong Hun An,18.68,34,182,-32,+2.00
2021,0,27649,Brandt Snedeker,18.4,23,125,-24,-35.00
2021,0,27141,J.B. Holmes,18.35,20,109,-17,-4.00
2021,0,33404,Chris Baker,18.18,14,77,-13,+3.00
2021,0,29268,Bronson Burgoon,18.18,24,132,-24,+4.00
2021,0,23108,Matt Kuchar,18.18,22,121,-21,-12.00
2021,0,34256,Andrew Putnam,18.18,24,132,-23,-34.00
2021,0,50525,Collin Morikawa,18.13,31,171,-31,-11.00
2021,0,45526,Abraham Ancer,17.84,33,185,-36,-24.00
2021,0,27349,Alex Noren,17.71,34,192,-35,-11.00
2021,0,28252,Seamus Power,17.65,18,102,-15,-8.00
2021,0,33122,Russell Knox,17.57,26,148,-28,-6.00
2021,0,30926,Chris Kirk,17.45,26,149,-27,-3.00
2021,0,47993,Denny McCarthy,17.42,27,155,-29,-18.00
2021,0,33410,Andrew Landry,17.21,21,122,-19,-3.00
2021,0,33120,Mark Anderson,17.14,12,70,-12,-15.00
2021,0,48887,Matt Wallace,17.11,13,76,-13,-7.00
2021,0,33204,Shane Lowry,17.05,22,129,-22,-14.00
2021,0,25632,Jimmy Walker,16.94,21,124,-23,-1.00
2021,0,22371,Aaron Baddeley,16.92,11,65,-12,-10.00
2021,0,29926,Danny Lee,16.9,24,142,-21,+10.00
2021,0,30927,Brendon Todd,16.52,19,115,-25,-28.00
2021,0,32102,Rickie Fowler,16.43,23,140,-21,-9.00
2021,0,32139,Danny Willett,16.36,9,55,-11,-5.00
2021,0,20396,Lee Westwood,15.97,19,119,-16,+6.00
2021,0,24357,K.J. Choi,15.56,7,45,-6,-21.00
2021,0,25818,Scott Piercy,15.12,26,172,-26,+4.00
2021,0,35230,Nelson Ledesma,15.07,11,73,-15,-2.00
2021,0,34431,Robert Streb,14.71,20,136,-23,-2.00
2021,0,24138,Ian Poulter,14.29,15,105,-16,-11.00
2021,0,51894,Vince Whaley,14.09,21,149,-25,-3.00
2021,0,23983,Luke Donald,13.89,10,72,-10,-18.00
2021,0,39324,J.J. Spaun,13.86,14,101,-10,-17.00
2021,0,46441,Robby Shelton,12.42,20,161,-18,+5.00
2021,0,26758,David Hearn,10.0,5,50,-4,-16.00
2021,0,28679,Fabián Gómez,5.77,3,52,-3,-2.00
2020,0,35658,Kris Ventura,43.66,31,71,-28,+3.00
2020,0,28420,Ryan Brehm,38.96,30,77,-29,+10.00
2020,0,56762,Will Gordon,38.3,18,47,-17,+1.00
2020,0,52375,Doug Ghim,36.84,14,38,-15,+2.00
2020,0,32448,James Hahn,36.84,21,57,-23,-13.00
2020,0,27129,Luke List,35.03,55,157,-59,+4.00
2020,0,27330,Josh Teater,35.0,14,40,-14,+2.00
2020,0,31646,Emiliano Grillo,33.65,35,104,-35,-2.00
2020,0,49298,Kramer Hickok,33.33,20,60,-20,-2.00
2020,0,33413,Ben Martin,33.33,12,36,-10,-4.00
2020,1,31557,Jim Herman,32.93,27,82,-26,-11.00
2020,1,29484,Peter Uihlein,32.79,20,61,-21,-9.00
2020,1,45157,Cam Davis,32.77,39,119,-41,+5.00
2020,1,32102,Rickie Fowler,32.63,31,95,-33,+1.00
2020,1,47504,Sam Burns,32.41,47,145,-50,-3.00
2020,1,46550,Brandon Hagy,32.18,28,87,-32,+5.00
2020,1,28252,Seamus Power,31.43,11,35,-12,-1.00
2020,1,33122,Russell Knox,31.11,28,90,-24,-9.00
2020,1,21407,Arjun Atwal,30.77,8,26,-8,-4.00
2020,1,32662,Michael Gligic,30.3,20,66,-22,-10.00
2020,1,48119,Ben Taylor,30.0,12,40,-10,-2.00
2020,1,30944,Jason Kokrak,29.91,35,117,-32,E
2020,1,49960,Sepp Straka,29.71,41,138,-41,-1.00
2020,1,39953,Chase Seiffert,29.69,19,64,-23,-6.00
2020,12,29221,Webb Simpson,29.46,33,112,-30,-4.00
2020,1,56278,Matthew Wolff,29.44,53,180,-53,+9.00
2020,1,27064,Jhonattan Vegas,29.35,27,92,-27,+3.00
2020,15,28237,Rory McIlroy,29.25,43,147,-49,+7.00
2020,0,40042,Tyler McCumber,29.21,26,89,-26,+6.00
2020,1,33120,Mark Anderson,28.57,16,56,-18,E
2020,1,31323,Gary Woodland,28.57,40,140,-43,+2.00
2020,2,33419,Cameron Tringale,28.46,35,123,-32,-10.00
2020,2,34255,Joseph Bramlett,28.38,21,74,-23,-3.00
2020,-8,52372,Cameron Champ,28.33,51,180,-52,+17.00
2020,1,29518,Brendan Steele,28.32,32,113,-26,-4.00
2020,2,37275,Sam Ryder,28.24,37,131,-35,+1.00
2020,2,27214,Kevin Streelman,28.18,31,110,-29,-22.00
2020,2,25818,Scott Piercy,28.04,30,107,-32,-5.00
2020,-9,32839,Hideki Matsuyama,28.0,42,150,-39,-8.00
2020,1,32150,Michael Thompson,27.84,27,97,-27,-8.00
2020,1,33404,Chris Baker,27.69,18,65,-16,+1.00
2020,1,34563,Chesson Hadley,27.66,26,94,-27,-5.00
2020,2,27936,Martin Laird,27.59,16,58,-17,-1.00
2020,3,32618,Rhein Gibson,27.45,14,51,-13,-1.00
2020,3,25493,Nick Taylor,27.37,26,95,-30,-7.00
2020,4,33449,Zack Sucher,27.27,15,55,-15,+5.00
2020,5,32333,Kevin Tway,27.03,20,74,-16,+4.00
2020,10,46046,Scottie Scheffler,26.92,42,156,-45,-9.00
2020,12,47959,Bryson DeChambeau,26.8,52,194,-53,+5.00
2020,3,25686,Jason Dufner,26.74,23,86,-23,-13.00
2020,-3,35891,Cameron Smith,26.73,27,101,-30,+10.00
2020,2,22405,Justin Rose,26.67,20,75,-19,-4.00
2020,-2,50525,Collin Morikawa,26.63,45,169,-45,-21.00
2020,1,53165,Doc Redman,26.56,34,128,-35,-13.00
2020,2,39997,Corey Conners,26.53,39,147,-39,-11.00
2020,-10,33448,Justin Thomas,26.35,39,148,-40,-2.00
2020,2,39977,Max Homa,26.15,34,130,-32,-1.00
2020,2,33141,Keegan Bradley,26.09,30,115,-29,-4.00
2020,3,30692,Scott Stallings,25.83,31,120,-35,+3.00
2020,3,30911,Tommy Fleetwood,25.68,19,74,-16,+2.00
2020,4,21961,Charles Howell III,25.66,29,113,-33,-3.00
2020,4,36801,Mark Hubbard,25.53,36,141,-43,-14.00
2020,4,1810,Phil Mickelson,25.53,24,94,-26,-2.00
2020,-9,46717,Viktor Hovland,25.37,34,134,-41,+7.00
2020,4,23108,Matt Kuchar,25.26,24,95,-27,-5.00
2020,4,40026,Daniel Berger,25.19,33,131,-31,-12.00
2020,3,28307,Matt Every,25.0,23,92,-22,+5.00
2020,3,48045,Michael Gellerman,25.0,12,48,-14,-6.00
2020,8,39971,Sungjae Im,25.0,44,176,-42,-3.00
2020,3,35449,Adam Long,25.0,32,128,-34,-17.00
2020,5,26300,Matt Jones,24.82,34,137,-33,-6.00
2020,5,27554,Scott Harrington,24.8,31,125,-33,+2.00
2020,6,35461,Beau Hossler,24.76,26,105,-27,+5.00
2020,6,46441,Robby Shelton,24.62,32,130,-33,-2.00
2020,7,32757,Patton Kizzire,24.44,22,90,-25,-8.00
2020,7,34076,Joel Dahmen,24.39,30,123,-34,+5.00
2020,13,29420,Billy Horschel,24.37,29,119,-34,-7.00
2020,6,22371,Aaron Baddeley,24.32,18,74,-20,-3.00
2020,6,47993,Denny McCarthy,24.29,34,140,-36,+4.00
2020,-10,48822,Sebastián Muñoz,24.21,46,190,-47,-8.00
