YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
1997,0,1323,Brad Fabel,62.9,356,566
1997,0,1024,Billy Andrade,62.77,354,564
1997,0,1905,Joe Ozaki,62.71,259,413
1997,0,2294,Willie Wood,62.71,365,582
1997,0,1157,Tom Byrum,62.61,355,567
1997,0,1175,Jim Carter,62.54,354,566
1997,0,1996,Mike Reid,62.53,297,475
1997,0,2010,Loren Roberts,62.53,302,483
1997,0,1706,Davis Love III,62.5,290,464
1997,0,1748,Doug Martin,62.5,360,576
1997,0,1823,Larry Mize,62.35,260,417
1997,0,1196,Brian Claar,62.34,250,401
1997,0,12645,Brent Geiberger,62.26,330,530
1997,0,2242,Lanny Wadkins,62.26,297,477
1997,0,7267,Allen Doyle,62.25,338,543
1997,0,6643,Paul Goydos,62.19,375,603
1997,0,1926,Steve Pate,62.18,319,513
1997,0,12660,Jesper Parnevik,62.09,226,364
1997,0,1098,Jay Don Blake,62.06,337,543
1997,0,1723,Andrew Magee,61.86,339,548
1997,0,1960,Don Pooley,61.74,276,447
1997,0,20229,Stewart Cink,61.73,371,601
1997,0,1014,Fulton Allem,61.67,222,360
1997,0,1329,Brad Faxon,61.67,288,467
1997,0,1577,Lee Janzen,61.67,362,587
1997,0,2239,Scott Verplank,61.54,240,390
1997,0,1489,Steve Hart,61.43,317,516
1997,0,1374,Robin Freeman,61.34,238,388
1997,0,1143,Brad Bryant,61.32,260,424
1997,0,19881,Robert Damron,61.3,350,571
1997,0,1346,Ed Fiori,61.18,249,407
1997,0,6595,Kevin Sutherland,61.18,312,510
1997,0,2133,Craig Stadler,61.17,219,358
1997,0,12663,Phil Tataurangi,61.15,318,520
1997,0,20099,Doug Barron,61.1,377,617
1997,0,1219,John Cook,61.08,295,483
1997,0,1920,Craig Parry,60.96,228,374
1997,0,2104,Jeff Sluman,60.82,340,559
1997,0,20098,Stuart Appleby,60.71,289,476
1997,0,1116,Michael Bradley,60.68,321,529
1997,0,1475,Donnie Hammond,60.67,273,450
1997,0,1361,Dan Forsman,60.63,288,475
1997,0,6332,Neal Lancaster,60.61,377,622
1997,0,8375,Paul Stankowski,60.56,367,606
1997,0,2007,Larry Rinker,60.55,393,649
1997,0,1203,Russ Cochran,60.52,328,542
1997,0,2206,David Toms,60.5,337,557
1997,0,1975,Tom Purtzer,60.49,196,324
1997,0,1810,Phil Mickelson,60.41,238,394
1997,0,2131,Mike Springer,60.4,299,495
1997,0,8931,Glen Day,60.3,322,534
1997,0,1093,Ronnie Black,60.27,311,516
1997,0,11032,Frank Lickliter II,60.25,332,551
1997,0,1599,Steve Jones,60.14,261,434
1997,0,1569,Peter Jacobsen,60.13,273,454
1997,0,6575,Dudley Hart,60.12,291,484
1997,0,8793,Tiger Woods,60.1,247,411
1997,0,1418,Bill Glasson,60.06,203,338
1997,0,1096,Phil Blackmar,59.86,349,583
1997,0,1619,Skip Kendall,59.85,325,543
1997,0,1633,Tom Kite,59.75,242,405
1997,0,2223,Bob Tway,59.7,280,469
1997,0,1378,David Frost,59.69,271,454
1997,0,1161,Mark Calcavecchia,59.67,290,486
1997,0,1006,John Adams,59.5,288,484
1997,0,6567,Vijay Singh,59.35,273,460
1997,0,1533,P.H. Horgan III,59.31,344,580
1997,0,1457,Jay Haas,59.29,249,420
1997,0,1707,Steve Lowery,59.27,326,550
1997,0,2267,D.A. Weibring,59.21,241,407
1997,0,2292,Bob Wolcott,59.21,286,483
1997,0,10569,Mike Brisky,59.17,371,627
1997,0,2049,Gene Sauers,59.15,181,306
1997,0,1334,Keith Fergus,59.05,199,337
1997,0,12826,Paul Claxton,59.04,258,437
1997,0,8385,Omar Uresti,59.02,373,632
1997,0,1928,Corey Pavin,58.98,243,412
1997,0,6617,Brian Henninger,58.94,277,470
1997,0,1331,Rick Fehr,58.91,228,387
1997,0,1487,Jeff Hart,58.85,286,486
1997,0,10207,Jimmy Johnston,58.84,326,554
1997,0,21007,Gabriel Hjertstedt,58.82,300,510
1997,0,1876,Greg Norman,58.82,140,238
1997,0,10585,Scott McCarron,58.8,294,500
1997,0,1510,Nolan Henke,58.77,305,519
1997,0,1941,Tom Pernice Jr.,58.74,336,572
1997,0,1307,Joel Edwards,58.73,343,584
1997,0,6522,Ernie Els,58.71,209,356
1997,0,2099,Scott Simpson,58.7,290,494
1997,0,2245,Grant Waite,58.56,325,555
1997,0,8537,J.P. Hayes,58.45,377,645
1997,0,6577,John Wilson,58.41,375,642
1997,0,6132,Sonny Skinner,58.39,268,459
1997,0,6044,Scott Gump,58.36,349,598
1997,0,8265,Eric Johnson,58.35,332,569
1997,0,1042,Paul Azinger,58.33,210,360
1997,0,9011,David Duval,58.32,291,499
1997,0,1797,Rocco Mediate,58.27,243,417
1997,0,6613,Tommy Tolles,58.26,282,484
1997,0,1761,Len Mattiace,58.23,375,644
1997,0,1011,Rafael Alarcon,58.16,335,576
1997,0,2008,Lee Rinker,58.15,339,583
1997,0,2159,Curtis Strange,58.11,197,339
1997,0,7749,Brett Quigley,58.1,398,685
1997,0,12782,Tim Herron,58.03,347,598
1997,0,1943,Chris Perry,57.99,341,588
1997,0,1139,Olin Browne,57.98,378,652
1997,0,5466,Jack O'Keefe,57.92,289,499
1997,0,1682,Wayne Levi,57.84,214,370
1997,0,8339,Spike McRoy,57.82,270,467
1997,0,1408,Kelly Gibson,57.8,400,692
1997,0,1035,Tommy Armour III,57.77,327,566
1997,0,6036,Scott Dunlap,57.74,332,575
1997,0,6527,Steve Stricker,57.7,221,383
1997,0,6090,Jim McGovern,57.55,347,603
1997,0,1133,Billy Ray Brown,57.38,272,474
1997,0,10963,Jimmy Green,57.37,319,556
1997,0,1549,Mike Hulbert,57.31,337,588
1997,0,2218,Ted Tryba,57.17,359,628
1997,0,7087,Hugh Royer III,57.14,324,567
1997,0,6315,Pete Jordan,57.07,355,622
1997,0,7363,Craig Bowden,56.99,208,365
1997,0,1444,Ken Green,56.94,205,360
1997,0,8553,Lee Porter,56.93,304,534
1997,0,1887,Mark O'Meara,56.9,235,413
1997,0,7003,David Berganio Jr.,56.84,270,475
1997,0,2135,Mike Standly,56.8,309,544
1997,0,1132,Mark Brooks,56.78,310,546
1997,0,2225,Howard Twitty,56.75,206,363
1997,0,1766,Billy Mayfair,56.73,295,520
1997,0,1771,Blaine McCallister,56.64,273,482
1997,0,1261,Jay Delsing,56.62,312,551
1997,0,1677,Tom Lehman,56.59,189,334
1997,0,6124,Patrick Burke,56.53,225,398
1997,0,2100,Tim Simpson,56.5,252,446
1997,0,2256,Tom Watson,56.47,157,278
1997,0,2279,Mark Wiebe,56.46,271,480
1997,0,2246,Duffy Waldorf,56.45,289,512
1997,0,10213,Dicky Pride,56.4,291,516
1997,0,6012,Greg Kraft,56.39,384,681
1997,0,1185,Brandel Chamblee,56.31,272,483
1997,0,6621,Joe Durant,56.16,301,536
1997,0,2101,Joey Sindelar,56.06,333,594
1997,0,1040,Emlyn Aubrey,55.91,265,474
1997,0,2170,Hal Sutton,55.91,265,474
1997,0,1864,Larry Nelson,55.65,202,363
1997,0,1945,Kenny Perry,55.63,247,444
1997,0,1724,Jeff Maggert,55.6,278,500
1997,0,6034,Marco Dawson,55.54,326,587
1997,0,2115,Taylor Smith,55.52,322,580
1997,0,1326,Nick Faldo,55.51,141,254
1997,0,7101,Dave Stockton Jr.,55.49,354,638
1997,0,12387,Michael Christie,55.48,339,611
1997,0,8075,Jerry Kelly,55.31,302,546
1997,0,10457,Frank Nobilo,55.26,189,342
1997,0,1385,Jim Gallagher Jr.,55.18,309,560
1997,0,1072,Chip Beck,55.17,315,571
1997,0,7867,Woody Austin,54.84,300,547
1997,0,7547,Craig Kanada,54.79,223,407
1997,0,10875,Todd Demsey,54.74,277,506
1997,0,2226,Tray Tyner,54.68,263,481
1997,0,1313,Steve Elkington,54.49,170,312
1997,0,1226,Fred Couples,54.23,154,284
1997,0,6214,Guy Boros,54.19,291,537
1997,0,10837,Kevin Burton,54.11,270,499
1997,0,8547,John Maginnes,54.08,358,662
1997,0,2023,Clarence Rose,53.89,270,501
1997,0,2166,Chip Sullivan,53.5,283,529
1997,0,10505,Shane Bertsch,53.49,291,544
1997,0,1388,Robert Gamez,53.36,246,461
1997,0,1288,Ed Dougherty,53.01,229,432
1997,0,1553,John Huston,52.91,236,446
1997,0,7465,Hideki Kase,52.82,300,568
1997,0,1717,Sandy Lyle,52.54,186,354
1997,0,2321,Fuzzy Zoeller,52.14,146,280
1997,0,20158,Anthony Rodriguez,51.49,225,437
1997,0,10962,Bradley Hughes,51.27,243,474
1997,0,6144,John Dowdall,51.08,212,415
1997,0,2095,Larry Silveira,50.56,225,445
1997,0,6515,Shaun Micheel,49.46,184,372
1997,0,1249,John Daly,48.83,146,299
1996,0,1928,Corey Pavin,67.14,284,423
1996,0,2104,Jeff Sluman,67.11,351,523
1996,0,1201,Lennie Clements,64.86,288,444
1996,0,7267,Allen Doyle,64.58,361,559
1996,0,6613,Tommy Tolles,64.29,315,490
1996,0,1527,Scott Hoch,64.09,323,504
1996,0,1346,Ed Fiori,64.04,276,431
1996,0,2010,Loren Roberts,63.97,261,408
1996,0,1331,Rick Fehr,63.95,275,430
1996,0,1381,Fred Funk,63.92,365,571
1996,0,1378,David Frost,63.79,259,406
1996,0,1891,David Ogrin,63.67,354,556
1996,0,1157,Tom Byrum,63.53,284,447
1996,0,1810,Phil Mickelson,63.48,219,345
1996,0,10860,Justin Leonard,63.38,353,557
1996,0,1748,Doug Martin,63.34,330,521
1996,0,19913,Ron Whittaker,63.34,254,401
1996,0,1706,Davis Love III,63.21,244,386
1996,0,6066,Gary Rusnak,63.2,352,557
1996,0,8931,Glen Day,63.18,338,535
1996,0,10809,Jim Furyk,63.02,363,576
1996,0,2267,D.A. Weibring,62.76,214,341
1996,0,2146,Payne Stewart,62.7,279,445
1996,0,2131,Mike Springer,62.67,324,517
1996,0,1968,Nick Price,62.65,161,257
1996,0,1975,Tom Purtzer,62.56,259,414
1996,0,2115,Taylor Smith,62.33,316,507
1996,0,2049,Gene Sauers,62.18,314,505
1996,0,1414,Bob Gilder,61.9,333,538
1996,0,12660,Jesper Parnevik,61.89,190,307
1996,0,1920,Craig Parry,61.76,273,442
1996,0,1677,Tom Lehman,61.71,216,350
1996,0,2226,Tray Tyner,61.69,190,308
1996,0,1960,Don Pooley,61.64,241,391
1996,0,1313,Steve Elkington,61.43,180,293
1996,0,1014,Fulton Allem,61.4,175,285
1996,0,2101,Joey Sindelar,61.25,294,480
1996,0,1724,Jeff Maggert,61.2,295,482
1996,0,1577,Lee Janzen,61.18,312,510
1996,0,20098,Stuart Appleby,61.13,335,548
1996,0,1116,Michael Bradley,61.07,273,447
1996,0,1329,Brad Faxon,61.06,287,470
1996,0,7867,Woody Austin,61.03,354,580
1996,0,1457,Jay Haas,60.99,258,423
1996,0,2279,Mark Wiebe,60.99,258,423
1996,0,1557,John Inman,60.95,320,525
1996,0,6044,Scott Gump,60.94,312,512
1996,0,1510,Nolan Henke,60.94,298,489
1996,0,6012,Greg Kraft,60.94,323,530
1996,0,2223,Bob Tway,60.89,218,358
1996,0,8075,Jerry Kelly,60.71,323,532
1996,0,1306,David Edwards,60.63,268,442
1996,0,1797,Rocco Mediate,60.54,201,332
1996,0,1943,Chris Perry,60.51,236,390
1996,0,6124,Patrick Burke,60.5,242,400
1996,0,6567,Vijay Singh,60.43,284,470
1996,0,1723,Andrew Magee,60.42,287,475
1996,0,1196,Brian Claar,60.41,386,639
1996,0,2206,David Toms,60.36,300,497
1996,0,1226,Fred Couples,60.34,175,290
1996,0,1945,Kenny Perry,60.19,254,422
1996,0,1323,Brad Fabel,60.12,297,494
1996,0,1487,Jeff Hart,60.05,230,383
1996,0,1142,Bart Bryant,60.0,273,455
1996,0,1132,Mark Brooks,59.96,334,557
1996,0,1766,Billy Mayfair,59.96,283,472
1996,0,2099,Scott Simpson,59.84,219,366
1996,0,1887,Mark O'Meara,59.83,210,351
1996,0,1701,Bob Lohr,59.77,361,604
1996,0,1876,Greg Norman,59.77,156,261
1996,0,1098,Jay Don Blake,59.63,294,493
1996,0,1093,Ronnie Black,59.56,299,502
1996,0,6522,Ernie Els,59.51,194,326
1996,0,9011,David Duval,59.49,210,353
1996,0,6332,Neal Lancaster,59.49,370,622
1996,0,2023,Clarence Rose,59.49,282,474
1996,0,1320,Bob Estes,59.4,259,436
1996,0,1864,Larry Nelson,59.38,247,416
1996,0,1996,Mike Reid,59.37,244,411
1996,0,6140,Sean Murphy,59.33,299,504
1996,0,1569,Peter Jacobsen,59.31,172,290
1996,0,1042,Paul Azinger,59.24,234,395
1996,0,1096,Phil Blackmar,59.22,350,591
1996,0,2133,Craig Stadler,59.2,177,299
1996,0,8385,Omar Uresti,59.07,329,557
1996,0,1161,Mark Calcavecchia,59.04,284,481
1996,0,2008,Lee Rinker,59.04,346,586
1996,0,11032,Frank Lickliter II,59.02,301,510
1996,0,2159,Curtis Strange,58.99,233,395
1996,0,7235,John Morse,58.97,309,524
1996,0,12782,Tim Herron,58.91,347,589
1996,0,1783,Mark McCumber,58.91,152,258
1996,0,1249,John Daly,58.87,249,423
1996,0,1261,Jay Delsing,58.85,306,520
1996,0,1823,Larry Mize,58.84,243,413
1996,0,1203,Russ Cochran,58.82,290,493
1996,0,2241,Bobby Wadkins,58.71,283,482
1996,0,1307,Joel Edwards,58.69,314,535
1996,0,1553,John Huston,58.68,267,455
1996,0,1200,Keith Clearwater,58.66,298,508
1996,0,6657,Steve Rintoul,58.62,323,551
1996,0,1139,Olin Browne,58.56,301,514
1996,0,6527,Steve Stricker,58.42,274,469
1996,0,1175,Jim Carter,58.18,359,617
1996,0,10215,Charlie Rymer,58.17,331,569
1996,0,1040,Emlyn Aubrey,58.15,207,356
1996,0,1235,Ben Crenshaw,58.1,190,327
1996,0,2167,Mike Sullivan,58.02,282,486
1996,0,20259,Hisayuki Sasaki,58.0,232,400
1996,0,6090,Jim McGovern,57.97,302,521
1996,0,1334,Keith Fergus,57.87,261,451
1996,0,1072,Chip Beck,57.85,328,567
1996,0,1133,Billy Ray Brown,57.84,273,472
1996,0,1444,Ken Green,57.83,277,479
1996,0,1374,Robin Freeman,57.78,375,649
1996,0,6595,Kevin Sutherland,57.76,350,606
1996,0,10213,Dicky Pride,57.74,291,504
1996,0,6577,John Wilson,57.66,316,548
1996,0,1219,John Cook,57.64,249,432
1996,0,2214,Kirk Triplett,57.62,223,387
1996,0,2256,Tom Watson,57.62,155,269
1996,0,6617,Brian Henninger,57.61,280,486
1996,0,1549,Mike Hulbert,57.59,334,580
1996,0,1682,Wayne Levi,57.48,219,381
1996,0,1707,Steve Lowery,57.44,328,571
1996,0,1385,Jim Gallagher Jr.,57.32,227,396
1996,0,2186,Brian Tennyson,57.23,281,491
1996,0,1024,Billy Andrade,57.14,288,504
1996,0,1837,Gil Morgan,57.14,192,336
1996,0,12626,Joey Gullion,57.12,325,569
1996,0,2218,Ted Tryba,57.12,353,618
1996,0,2242,Lanny Wadkins,57.11,249,436
1996,0,10585,Scott McCarron,57.09,294,515
1996,0,1326,Nick Faldo,57.03,150,263
1996,0,1435,Wayne Grady,56.98,196,344
1996,0,8547,John Maginnes,56.91,280,492
1996,0,1633,Tom Kite,56.83,183,322
1996,0,1475,Donnie Hammond,56.73,198,349
1996,0,8993,Franklin Langham,56.7,347,612
1996,0,1761,Len Mattiace,56.7,296,522
1996,0,1006,John Adams,56.62,248,438
1996,0,2135,Mike Standly,56.57,267,472
1996,0,10203,Bryan Gorman,56.46,271,480
1996,0,10569,Mike Brisky,56.44,298,528
1996,0,1603,Jeff Julian,56.39,269,477
1996,0,1604,Steve Jurgensen,56.38,318,564
1996,0,1599,Steve Jones,56.37,270,479
1996,0,6064,Jeff Gallagher,56.28,309,549
1996,0,6034,Marco Dawson,56.26,283,503
1996,0,6214,Guy Boros,56.15,315,561
1996,0,19883,Joe Daley,56.05,264,471
1996,0,2171,Mike Swartz,55.74,262,470
1996,0,2246,Duffy Waldorf,55.67,221,397
1996,0,7087,Hugh Royer III,55.65,315,566
1996,0,2245,Grant Waite,55.44,214,386
1996,0,6599,John Elliott,55.43,194,350
1996,0,1771,Blaine McCallister,55.4,272,491
1996,0,1971,Dillard Pruitt,55.34,233,421
1996,0,1938,David Peoples,55.33,218,394
1996,0,10505,Shane Bertsch,55.3,287,519
1996,0,20095,Carl Paulson,55.18,293,531
1996,0,1143,Brad Bryant,55.01,225,409
1996,0,10425,Jay Williamson,54.97,282,513
1996,0,6036,Scott Dunlap,54.88,242,441
1996,0,6315,Pete Jordan,54.85,226,412
1996,0,1408,Kelly Gibson,54.81,342,624
1996,0,2321,Fuzzy Zoeller,54.58,137,251
1996,0,1156,Curt Byrum,54.51,151,277
1996,0,1958,Dan Pohl,54.46,177,325
1996,0,6643,Paul Goydos,54.43,264,485
1996,0,2303,Robert Wrenn,54.43,252,463
1996,0,1388,Robert Gamez,54.29,234,431
1996,0,1361,Dan Forsman,54.25,198,365
1996,0,8375,Paul Stankowski,54.07,246,455
1996,0,1060,Dave Barr,54.04,174,322
1996,0,7101,Dave Stockton Jr.,54.04,308,570
1996,0,1068,Andy Bean,54.01,256,474
1996,0,1905,Joe Ozaki,54.01,209,387
1996,0,10649,Tom Scherrer,53.56,293,547
1996,0,1035,Tommy Armour III,53.41,180,337
1996,0,8337,Mike Heinen,53.29,275,516
1996,0,1607,Brian Kamm,53.15,321,604
1996,0,1185,Brandel Chamblee,52.71,214,406
1996,0,2106,Chris Smith,51.78,262,506
1996,0,20051,Joe Acosta Jr.,51.42,217,422
1996,0,2201,Jim Thorpe,51.28,160,312
1996,0,1725,John Mahaffey,50.9,198,389
1996,0,2170,Hal Sutton,50.76,234,461
1996,0,20505,Lucas Parsons,50.0,188,376
1996,0,12781,Scott Medlin,49.4,165,334
1995,0,1320,Bob Estes,66.34,341,514
1995,0,10860,Justin Leonard,65.93,418,634
1995,0,1326,Nick Faldo,65.33,211,323
1995,0,1766,Billy Mayfair,65.06,391,601
1995,0,2256,Tom Watson,64.96,152,234
1995,0,1823,Larry Mize,64.76,226,349
1995,0,1313,Steve Elkington,64.6,208,322
1995,0,1475,Donnie Hammond,64.33,312,485
1995,0,1418,Bill Glasson,64.25,230,358
1995,0,2010,Loren Roberts,64.03,283,442
1995,0,1306,David Edwards,63.96,236,369
1995,0,2133,Craig Stadler,63.96,213,333
1995,0,1378,David Frost,63.7,272,427
1995,0,1783,Mark McCumber,63.42,215,339
1995,0,1381,Fred Funk,63.36,403,636
1995,0,2104,Jeff Sluman,63.35,325,513
1995,0,1353,Bruce Fleisher,63.33,266,420
1995,0,1414,Bob Gilder,63.16,360,570
1995,0,2226,Tray Tyner,63.14,334,529
1995,0,6088,Steve Gotsche,63.13,339,537
1995,0,1098,Jay Don Blake,63.03,300,476
1995,0,1876,Greg Norman,62.95,158,251
1995,0,2146,Payne Stewart,62.92,353,561
1995,0,1701,Bob Lohr,62.85,362,576
1995,0,1175,Jim Carter,62.77,344,548
1995,0,1161,Mark Calcavecchia,62.72,350,558
1995,0,2099,Scott Simpson,62.68,262,418
1995,0,1444,Ken Green,62.63,248,396
1995,0,1569,Peter Jacobsen,62.62,258,412
1995,0,6522,Ernie Els,62.54,202,323
1995,0,1457,Jay Haas,62.5,280,448
1995,0,1201,Lennie Clements,62.28,289,464
1995,0,6012,Greg Kraft,62.24,422,678
1995,0,1196,Brian Claar,62.12,364,586
1995,0,2159,Curtis Strange,62.09,267,430
1995,0,1887,Mark O'Meara,62.05,291,469
1995,0,1928,Corey Pavin,62.05,242,390
1995,0,1748,Doug Martin,61.81,327,529
1995,0,6567,Vijay Singh,61.72,258,418
1995,0,1707,Steve Lowery,61.7,348,564
1995,0,2225,Howard Twitty,61.69,314,509
1995,0,1040,Emlyn Aubrey,61.67,288,467
1995,0,1920,Craig Parry,61.56,277,450
1995,0,1510,Nolan Henke,61.54,320,520
1995,0,1677,Tom Lehman,61.46,177,288
1995,0,2223,Bob Tway,61.45,314,511
1995,0,1945,Kenny Perry,61.43,317,516
1995,0,1599,Steve Jones,61.42,269,438
1995,0,9011,David Duval,61.37,286,466
1995,0,1132,Mark Brooks,61.33,295,481
1995,0,1329,Brad Faxon,61.32,279,455
1995,0,1891,David Ogrin,61.24,335,547
1995,0,2190,Doug Tewell,61.21,202,330
1995,0,1527,Scott Hoch,61.19,320,523
1995,0,6657,Steve Rintoul,60.96,392,643
1995,0,1261,Jay Delsing,60.91,293,481
1995,0,20094,Jonathan Kaye,60.88,249,409
1995,0,2008,Lee Rinker,60.78,310,510
1995,0,1996,Mike Reid,60.67,236,389
1995,0,2214,Kirk Triplett,60.67,327,539
1995,0,1724,Jeff Maggert,60.55,244,403
1995,0,2239,Scott Verplank,60.53,273,451
1995,0,1771,Blaine McCallister,60.38,317,525
1995,0,1938,David Peoples,60.34,178,295
1995,0,1968,Nick Price,60.31,196,325
1995,0,2218,Ted Tryba,60.19,381,633
1995,0,7867,Woody Austin,60.18,402,668
1995,0,1219,John Cook,60.15,237,394
1995,0,1975,Tom Purtzer,60.07,179,298
1995,0,1361,Dan Forsman,60.05,248,413
1995,0,1116,Michael Bradley,59.93,341,569
1995,0,1185,Brandel Chamblee,59.91,260,434
1995,0,1458,Jerry Haas,59.89,321,536
1995,0,2135,Mike Standly,59.82,341,570
1995,0,7235,John Morse,59.8,238,398
1995,0,2246,Duffy Waldorf,59.69,268,449
1995,0,1706,Davis Love III,59.65,275,461
1995,0,1235,Ben Crenshaw,59.55,265,445
1995,0,6090,Jim McGovern,59.51,313,526
1995,0,1553,John Huston,59.48,273,459
1995,0,6197,Michael Allen,59.47,226,380
1995,0,1266,Clark Dennis,59.42,328,552
1995,0,1943,Chris Perry,59.39,313,527
1995,0,1971,Dillard Pruitt,59.28,262,442
1995,0,1685,J.L. Lewis,59.26,320,540
1995,0,1006,John Adams,59.23,263,444
1995,0,1837,Gil Morgan,59.23,231,390
1995,0,1203,Russ Cochran,59.17,271,458
1995,0,1986,Joey Rassett,58.99,187,317
1995,0,6613,Tommy Tolles,58.98,289,490
1995,0,1633,Tom Kite,58.97,240,407
1995,0,6048,Dicky Thompson,58.96,250,424
1995,0,8385,Omar Uresti,58.96,319,541
1995,0,1060,Dave Barr,58.94,244,414
1995,0,10809,Jim Furyk,58.94,399,677
1995,0,1619,Skip Kendall,58.94,356,604
1995,0,1024,Billy Andrade,58.93,297,504
1995,0,1725,John Mahaffey,58.87,249,423
1995,0,1960,Don Pooley,58.8,244,415
1995,0,2049,Gene Sauers,58.72,256,436
1995,0,6214,Guy Boros,58.62,323,551
1995,0,2111,Mike Smith,58.55,274,468
1995,0,1331,Rick Fehr,58.49,255,436
1995,0,1249,John Daly,58.46,266,455
1995,0,6044,Scott Gump,58.45,287,491
1995,0,1723,Andrew Magee,58.44,277,474
1995,0,6315,Pete Jordan,58.39,188,322
1995,0,1143,Brad Bryant,58.3,288,494
1995,0,1072,Chip Beck,58.29,313,537
1995,0,1307,Joel Edwards,58.26,335,575
1995,0,2267,D.A. Weibring,58.17,274,471
1995,0,1890,Brett Ogle,58.16,164,282
1995,0,6034,Marco Dawson,57.87,283,489
1995,0,10145,Tom Hearn,57.87,206,356
1995,0,1549,Mike Hulbert,57.87,309,534
1995,0,6527,Steve Stricker,57.86,254,439
1995,0,2180,Harry Taylor,57.76,294,509
1995,0,1374,Robin Freeman,57.74,343,594
1995,0,1810,Phil Mickelson,57.72,228,395
1995,0,6641,Jeff Leonard,57.61,299,519
1995,0,1905,Joe Ozaki,57.58,209,363
1995,0,2094,Tony Sills,57.55,240,417
1995,0,1129,Bill Britton,57.53,233,405
1995,0,10213,Dicky Pride,57.47,323,562
1995,0,1093,Ronnie Black,57.45,293,510
1995,0,8931,Glen Day,57.33,313,546
1995,0,2241,Bobby Wadkins,57.3,322,562
1995,0,1577,Lee Janzen,57.29,283,494
1995,0,1035,Tommy Armour III,57.25,292,510
1995,0,1330,David Feherty,57.2,286,500
1995,0,1096,Phil Blackmar,57.11,285,499
1995,0,6124,Patrick Burke,57.11,217,380
1995,0,1334,Keith Fergus,57.08,270,473
1995,0,6643,Paul Goydos,57.05,348,610
1995,0,2321,Fuzzy Zoeller,57.03,142,249
1995,0,2242,Lanny Wadkins,56.98,204,358
1995,0,1690,Bruce Lietzke,56.88,157,276
1995,0,1014,Fulton Allem,56.78,201,354
1995,0,10569,Mike Brisky,56.78,310,546
1995,0,6575,Dudley Hart,56.74,324,571
1995,0,1864,Larry Nelson,56.64,209,369
1995,0,1385,Jim Gallagher Jr.,56.63,299,528
1995,0,10585,Scott McCarron,56.53,251,444
1995,0,1925,Jerry Pate,56.53,264,467
1995,0,1992,Don Reese,56.4,260,461
1995,0,8563,Bruce Vaughan,56.12,321,572
1995,0,8337,Mike Heinen,56.11,271,483
1995,0,6577,John Wilson,56.06,324,578
1995,0,2245,Grant Waite,55.97,239,427
1995,0,6791,Mark Wurtz,55.94,325,581
1995,0,8717,Kawika Cotner,55.92,288,515
1995,0,2148,Ray Stewart,55.84,215,385
1995,0,6809,Bob Burns,55.79,289,518
1995,0,1705,Tim Loustalot,55.71,200,359
1995,0,1927,Dennis Paulson,55.64,306,550
1995,0,1682,Wayne Levi,55.56,180,324
1995,0,1408,Kelly Gibson,55.47,345,622
1995,0,12660,Jesper Parnevik,55.42,184,332
1995,0,1926,Steve Pate,55.38,314,567
1995,0,1042,Paul Azinger,55.26,226,409
1995,0,1142,Bart Bryant,55.21,233,422
1995,0,8375,Paul Stankowski,55.16,310,562
1995,0,6251,Chris DiMarco,55.08,325,590
1995,0,6617,Brian Henninger,54.98,265,482
1995,0,2170,Hal Sutton,54.94,256,466
1995,0,2167,Mike Sullivan,54.91,302,550
1995,0,10425,Jay Williamson,54.75,242,442
1995,0,20095,Carl Paulson,54.65,229,419
1995,0,1226,Fred Couples,54.62,142,260
1995,0,2279,Mark Wiebe,54.55,240,440
1995,0,1200,Keith Clearwater,54.53,271,497
1995,0,6386,Bill Porter,54.04,234,433
1995,0,1156,Curt Byrum,54.0,317,587
1995,0,7101,Dave Stockton Jr.,53.86,300,557
1995,0,1797,Rocco Mediate,53.49,161,301
1995,0,1607,Brian Kamm,53.42,320,599
1995,0,8537,J.P. Hayes,53.38,284,532
1995,0,1468,Gary Hallberg,53.33,256,480
1995,0,1550,Ed Humenik,53.32,297,557
1995,0,10215,Charlie Rymer,53.28,244,458
1995,0,6332,Neal Lancaster,52.97,294,555
1995,0,7569,Mark Carnevale,52.81,254,481
1995,0,2101,Joey Sindelar,52.51,199,379
1995,0,7721,Pat Bates,52.46,277,528
1995,0,1133,Billy Ray Brown,52.08,200,384
1995,0,2131,Mike Springer,51.94,228,439
1995,0,1388,Robert Gamez,51.84,267,515
1995,0,20051,Joe Acosta Jr.,51.5,223,433
1994,0,1783,Mark McCumber,68.7,270,393
1994,0,1928,Corey Pavin,68.44,258,377
1994,0,1320,Bob Estes,68.14,323,474
1994,0,1876,Greg Norman,67.73,191,282
1994,0,2321,Fuzzy Zoeller,66.43,188,283
1994,0,1306,David Edwards,65.36,251,384
1994,0,2010,Loren Roberts,64.85,238,367
1994,0,1226,Fred Couples,64.75,158,244
1994,0,1235,Ben Crenshaw,64.59,332,514
1994,0,1201,Lennie Clements,64.34,267,415
1994,0,1219,John Cook,64.29,234,364
1994,0,1381,Fred Funk,63.85,348,545
1994,0,1527,Scott Hoch,63.85,302,473
1994,0,1824,Yoshinori Mizumaki,63.76,241,378
1994,0,2230,Stan Utley,63.75,343,538
1994,0,1968,Nick Price,63.57,178,280
1994,0,1690,Bruce Lietzke,63.55,197,310
1994,0,1378,David Frost,63.5,287,452
