YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1999,0,7457,Steve Flesch,3.26,17,522
1999,0,6315,Pete Jordan,3.26,17,522
1999,0,10425,Jay Williamson,3.26,17,522
1999,0,6004,Stephen Ames,3.27,10,306
1999,0,1418,Bill Glasson,3.28,13,396
1999,0,1157,Tom Byrum,3.29,16,486
1999,0,8537,J.P. Hayes,3.29,16,486
1999,0,6064,Jeff Gallagher,3.3,19,576
1999,0,1577,Lee Janzen,3.33,15,450
1999,0,2099,Scott Simpson,3.33,12,360
1999,0,12652,Cameron Beckman,3.37,17,504
1999,0,8993,Franklin Langham,3.37,17,504
1999,0,11011,Mike Sposa,3.37,17,504
1999,0,1127,Danny Briggs,3.38,14,414
1999,0,22292,David Seawell,3.38,14,414
1999,0,7753,Kevin Wentworth,3.42,16,468
1999,0,2279,Mark Wiebe,3.42,16,468
1999,0,10423,Mike Weir,3.45,18,522
1999,0,1040,Emlyn Aubrey,3.47,10,288
1999,0,6522,Ernie Els,3.47,10,288
1999,0,1705,Tim Loustalot,3.47,15,432
1999,0,8123,Jeff Brehaut,3.5,17,486
1999,0,6140,Sean Murphy,3.5,17,486
1999,0,1313,Steve Elkington,3.51,12,342
1999,0,12823,Carlos Franco,3.51,12,342
1999,0,11032,Frank Lickliter II,3.52,19,540
1999,0,2131,Mike Springer,3.52,19,540
1999,0,21959,Ted Purdy,3.56,16,450
1999,0,10457,Frank Nobilo,3.57,18,504
1999,0,1905,Joe Ozaki,3.57,9,252
1999,0,6809,Bob Burns,3.58,20,558
1999,0,1093,Ronnie Black,3.59,11,306
1999,0,1975,Tom Purtzer,3.61,13,360
1999,0,1203,Russ Cochran,3.63,17,468
1999,0,6044,Scott Gump,3.64,19,522
1999,0,10107,Deane Pappas,3.64,19,522
1999,0,8075,Jerry Kelly,3.7,22,594
1999,0,1810,Phil Mickelson,3.7,14,378
1999,0,20127,Chris Riley,3.7,18,486
1999,0,1042,Paul Azinger,3.79,15,396
1999,0,1388,Robert Gamez,3.8,13,342
1999,0,1035,Tommy Armour III,3.85,18,468
1999,0,1072,Chip Beck,3.85,18,468
1999,0,20593,Greg Chalmers,3.87,23,594
1999,0,6617,Brian Henninger,3.97,20,504
1999,0,1553,John Huston,3.97,15,378
1999,0,8045,Perry Moss,3.97,15,378
1999,0,1014,Fulton Allem,4.0,18,450
1999,0,1723,Andrew Magee,4.0,18,450
1999,0,2214,Kirk Triplett,4.0,18,450
1999,0,1891,David Ogrin,4.01,13,324
1999,0,6655,Geoffrey Sisk,4.02,21,522
1999,0,10885,Robert Allenby,4.06,19,468
1999,0,21949,Joe Ogilvie,4.07,22,540
1999,0,2133,Craig Stadler,4.07,11,270
1999,0,2206,David Toms,4.07,22,540
1999,0,2023,Clarence Rose,4.09,14,342
1999,0,1331,Rick Fehr,4.11,17,414
1999,0,1161,Mark Calcavecchia,4.12,20,486
1999,0,7763,Doug Dunakey,4.12,23,558
1999,0,19846,Brian Gay,4.22,19,450
1999,0,1569,Peter Jacobsen,4.23,16,378
1999,0,2245,Grant Waite,4.26,23,540
1999,0,20498,Briny Baird,4.27,20,468
1999,0,8375,Paul Stankowski,4.32,21,486
1999,0,7781,Ty Armstrong,4.37,22,504
1999,0,10963,Jimmy Green,4.37,22,504
1999,0,6036,Scott Dunlap,4.4,19,432
1999,0,6613,Tommy Tolles,4.44,20,450
1999,0,8385,Omar Uresti,4.48,25,558
1999,0,1249,John Daly,4.68,16,342
1999,0,6621,Joe Durant,4.7,22,468
1999,0,1766,Billy Mayfair,4.73,23,486
1999,0,1374,Robin Freeman,4.76,24,504
1999,0,1063,Ben Bates,4.84,27,558
1999,0,11123,Chris Couch,4.98,26,522
1999,0,2008,Lee Rinker,5.02,28,558
1999,0,1191,Barry Cheesman,5.03,29,576
1999,0,1633,Tom Kite,5.03,19,378
1999,0,20213,Katsumasa Miyamoto,5.05,20,396
1999,0,1604,Steve Jurgensen,5.07,21,414
1999,0,1685,J.L. Lewis,5.19,28,540
1999,0,1599,Steve Jones,5.23,16,306
1999,0,10733,Kent Jones,5.34,25,468
1999,0,23621,Rory Sabbatini,5.34,25,468
1999,0,23623,Bo Van Pelt,5.36,27,504
1999,0,23349,Charles Warren,5.56,26,468
1999,0,2267,D.A. Weibring,5.56,17,306
1999,0,2106,Chris Smith,5.76,28,486
1999,0,6332,Neal Lancaster,6.27,35,558
1999,0,7867,Woody Austin,6.32,33,522
1998,0,1329,Brad Faxon,0.93,4,432
1998,0,1334,Keith Fergus,0.98,3,306
1998,0,1510,Nolan Henke,1.11,5,450
1998,0,2007,Larry Rinker,1.15,6,522
1998,0,10809,Jim Furyk,1.23,6,486
1998,0,6522,Ernie Els,1.28,3,234
1998,0,2170,Hal Sutton,1.3,7,540
1998,0,1968,Nick Price,1.31,4,306
1998,0,1320,Bob Estes,1.39,7,504
1998,0,1175,Jim Carter,1.43,8,558
1998,0,1475,Donnie Hammond,1.56,7,450
1998,0,2010,Loren Roberts,1.59,6,378
1998,0,6527,Steve Stricker,1.59,6,378
1998,0,1261,Jay Delsing,1.62,7,432
1998,0,1905,Joe Ozaki,1.63,5,306
1998,0,20229,Stewart Cink,1.65,8,486
1998,0,2294,Willie Wood,1.71,8,468
1998,0,2104,Jeff Sluman,1.72,9,522
1998,0,1748,Doug Martin,1.74,10,576
1998,0,12660,Jesper Parnevik,1.75,6,342
1998,0,1098,Jay Don Blake,1.77,7,396
1998,0,1677,Tom Lehman,1.77,7,396
1998,0,1797,Rocco Mediate,1.77,7,396
1998,0,1996,Mike Reid,1.78,8,450
1998,0,1549,Mike Hulbert,1.85,10,540
1998,0,1761,Len Mattiace,1.85,10,540
1998,0,1945,Kenny Perry,1.85,8,432
1998,0,6595,Kevin Sutherland,1.92,10,522
1998,0,1249,John Daly,1.93,8,414
1998,0,1353,Bruce Fleisher,2.0,9,450
1998,0,8537,J.P. Hayes,2.02,8,396
1998,0,1771,Blaine McCallister,2.04,11,540
1998,0,1331,Rick Fehr,2.05,7,342
1998,0,10457,Frank Nobilo,2.05,7,342
1998,0,1457,Jay Haas,2.08,9,432
1998,0,6012,Greg Kraft,2.08,9,432
1998,0,1219,John Cook,2.14,10,468
1998,0,6090,Jim McGovern,2.14,10,468
1998,0,10207,Jimmy Johnston,2.16,7,324
1998,0,1185,Brandel Chamblee,2.17,9,414
1998,0,6575,Dudley Hart,2.17,9,414
1998,0,6270,Bobby Gage,2.22,8,360
1998,0,1553,John Huston,2.22,10,450
1998,0,20094,Jonathan Kaye,2.22,8,360
1998,0,1706,Davis Love III,2.22,8,360
1998,0,1385,Jim Gallagher Jr.,2.26,11,486
1998,0,9011,David Duval,2.27,9,396
1998,0,8553,Lee Porter,2.3,12,522
1998,0,1381,Fred Funk,2.33,13,558
1998,0,1201,Lennie Clements,2.35,11,468
1998,0,1063,Ben Bates,2.41,13,540
1998,0,1139,Olin Browne,2.42,10,414
1998,0,1823,Larry Mize,2.42,10,414
1998,0,2223,Bob Tway,2.47,12,486
1998,0,8993,Franklin Langham,2.49,13,522
1998,0,1060,Dave Barr,2.53,10,396
1998,0,1577,Lee Janzen,2.53,10,396
1998,0,1928,Corey Pavin,2.53,10,396
1998,0,8385,Omar Uresti,2.54,16,630
1998,0,1724,Jeff Maggert,2.55,11,432
1998,0,10733,Kent Jones,2.58,13,504
1998,0,1723,Andrew Magee,2.58,13,504
1998,0,6214,Guy Boros,2.59,14,540
1998,0,1468,Gary Hallberg,2.63,9,342
1998,0,1302,R.W. Eaks,2.67,13,486
1998,0,1926,Steve Pate,2.67,12,450
1998,0,12663,Phil Tataurangi,2.67,13,486
1998,0,2206,David Toms,2.67,12,450
1998,0,1533,P.H. Horgan III,2.69,16,594
1998,0,6004,Stephen Ames,2.78,8,288
1998,0,19881,Robert Damron,2.78,13,468
1998,0,6332,Neal Lancaster,2.78,13,468
1998,0,1941,Tom Pernice Jr.,2.78,13,468
1998,0,7749,Brett Quigley,2.78,14,504
1998,0,6132,Sonny Skinner,2.78,14,504
1998,0,2008,Lee Rinker,2.87,16,558
1998,0,1810,Phil Mickelson,2.9,12,414
1998,0,1042,Paul Azinger,2.91,11,378
1998,0,2146,Payne Stewart,2.91,11,378
1998,0,1887,Mark O'Meara,2.92,10,342
1998,0,1960,Don Pooley,2.92,10,342
1998,0,6643,Paul Goydos,2.96,16,540
1998,0,6044,Scott Gump,2.96,16,540
1998,0,1920,Craig Parry,2.96,8,270
1998,0,2106,Chris Smith,2.96,16,540
1998,0,21584,Richie Coughlan,2.98,15,504
1998,0,1282,Trevor Dodds,2.98,15,504
1998,0,1093,Ronnie Black,2.99,14,468
1998,0,2239,Scott Verplank,2.99,14,468
1998,0,6791,Mark Wurtz,3.03,12,396
1998,0,7101,Dave Stockton Jr.,3.06,11,360
1998,0,1891,David Ogrin,3.07,16,522
1998,0,6064,Jeff Gallagher,3.09,15,486
1998,0,1527,Scott Hoch,3.09,15,486
1998,0,2002,John Riegger,3.09,15,486
1998,0,6056,Jim Estes,3.11,14,450
1998,0,2279,Mark Wiebe,3.11,14,450
1998,0,21631,Iain Steel,3.14,13,414
1998,0,20098,Stuart Appleby,3.17,12,378
1998,0,1388,Robert Gamez,3.24,14,432
1998,0,6078,Esteban Toledo,3.26,17,522
1998,0,2267,D.A. Weibring,3.28,13,396
1998,0,7753,Kevin Wentworth,3.29,16,486
1998,0,1132,Mark Brooks,3.37,17,504
1998,0,7457,Steve Flesch,3.37,17,504
1998,0,1378,David Frost,3.38,14,414
1998,0,12645,Brent Geiberger,3.42,16,468
1998,0,20154,Guy Hill,3.42,16,468
1998,0,10962,Bradley Hughes,3.44,13,378
1998,0,1599,Steve Jones,3.44,13,378
1998,0,1024,Billy Andrade,3.45,18,522
1998,0,6621,Joe Durant,3.47,15,432
1998,0,2159,Curtis Strange,3.47,10,288
1998,0,8545,Glen Hnatiuk,3.5,17,486
1998,0,10585,Scott McCarron,3.5,17,486
1998,0,8793,Tiger Woods,3.51,12,342
1998,0,1157,Tom Byrum,3.52,19,540
1998,0,1191,Barry Cheesman,3.52,19,540
1998,0,11032,Frank Lickliter II,3.52,19,540
1998,0,21007,Gabriel Hjertstedt,3.56,16,450
1998,0,6567,Vijay Singh,3.56,16,450
1998,0,1326,Nick Faldo,3.57,9,252
1998,0,6617,Brian Henninger,3.57,18,504
1998,0,1685,J.L. Lewis,3.58,20,558
1998,0,2133,Craig Stadler,3.59,11,306
1998,0,1361,Dan Forsman,3.61,13,360
1998,0,2099,Scott Simpson,3.61,13,360
1998,0,2321,Fuzzy Zoeller,3.61,13,360
1998,0,1766,Billy Mayfair,3.63,17,468
1998,0,2101,Joey Sindelar,3.63,17,468
1998,0,1619,Skip Kendall,3.64,19,522
1998,0,1072,Chip Beck,3.7,18,486
1998,0,8375,Paul Stankowski,3.7,16,432
1998,0,2214,Kirk Triplett,3.7,16,432
1998,0,6315,Pete Jordan,3.76,21,558
1998,0,10860,Justin Leonard,3.77,19,504
1998,0,10423,Mike Weir,3.78,17,450
1998,0,1014,Fulton Allem,3.8,13,342
1998,0,1096,Phil Blackmar,3.85,18,468
1998,0,1607,Brian Kamm,3.85,18,468
1998,0,6251,Chris DiMarco,3.89,21,540
1998,0,1943,Chris Perry,3.89,21,540
1998,0,7087,Hugh Royer III,3.89,21,540
1998,0,2241,Bobby Wadkins,3.89,21,540
1998,0,10213,Dicky Pride,3.94,17,432
1998,0,2218,Ted Tryba,3.94,22,558
1998,0,1116,Michael Bradley,3.97,15,378
1998,0,1376,Bob Friend,4.02,21,522
1998,0,8075,Jerry Kelly,4.02,21,522
1998,0,7235,John Morse,4.04,16,396
1998,0,1035,Tommy Armour III,4.06,19,468
1998,0,1414,Bob Gilder,4.07,22,540
1998,0,6581,David Sutherland,4.07,22,540
1998,0,10569,Mike Brisky,4.12,23,558
1998,0,8339,Spike McRoy,4.12,23,558
1998,0,1306,David Edwards,4.17,18,432
1998,0,7707,Mike Small,4.17,18,432
1998,0,2131,Mike Springer,4.21,25,594
1998,0,8931,Glen Day,4.22,19,450
1998,0,1569,Peter Jacobsen,4.23,16,378
1998,0,1323,Brad Fabel,4.26,23,540
1998,0,1203,Russ Cochran,4.27,20,468
1998,0,1707,Steve Lowery,4.32,21,486
1998,0,12755,Vance Veazey,4.32,21,486
1998,0,1006,John Adams,4.35,18,414
1998,0,1408,Kelly Gibson,4.38,26,594
1998,0,1133,Billy Ray Brown,4.4,19,432
1998,0,21805,Harrison Frazar,4.44,20,450
1998,0,2135,Mike Standly,4.44,24,540
1998,0,2023,Clarence Rose,4.51,26,576
1998,0,20099,Doug Barron,4.53,22,486
1998,0,1717,Sandy Lyle,4.55,18,396
1998,0,7569,Mark Carnevale,4.63,25,540
1998,0,1604,Steve Jurgensen,4.76,24,504
1998,0,10195,Tim Conley,4.86,21,432
1998,0,1161,Mark Calcavecchia,4.91,23,468
1998,0,6613,Tommy Tolles,4.94,24,486
1998,0,19824,Craig Barlow,5.14,25,486
1998,0,2245,Grant Waite,5.19,28,540
1998,0,1226,Fred Couples,5.23,16,306
1998,0,21593,Keith Nolan,5.31,22,414
1998,0,1266,Clark Dennis,5.32,23,432
1998,0,12782,Tim Herron,5.36,27,504
1998,0,1068,Andy Bean,5.56,19,342
1998,0,1705,Tim Loustalot,5.56,22,396
1998,0,2246,Duffy Waldorf,5.78,26,450
1998,0,19883,Joe Daley,5.98,28,468
1998,0,1633,Tom Kite,6.08,23,378
1997,0,1320,Bob Estes,0.58,2,342
1997,0,2010,Loren Roberts,0.69,3,432
1997,0,1527,Scott Hoch,1.01,4,396
1997,0,1378,David Frost,1.21,5,414
1997,0,6621,Joe Durant,1.3,7,540
1997,0,2214,Kirk Triplett,1.33,6,450
1997,0,6617,Brian Henninger,1.39,6,432
1997,0,1510,Nolan Henke,1.45,6,414
1997,0,2267,D.A. Weibring,1.46,5,342
1997,0,1926,Steve Pate,1.5,7,468
1997,0,7547,Craig Kanada,1.52,6,396
1997,0,12663,Phil Tataurangi,1.56,7,450
1997,0,1353,Bruce Fleisher,1.63,5,306
1997,0,12645,Brent Geiberger,1.65,8,486
1997,0,1139,Olin Browne,1.67,9,540
1997,0,1577,Lee Janzen,1.71,8,468
1997,0,1748,Doug Martin,1.72,9,522
1997,0,12660,Jesper Parnevik,1.75,6,342
1997,0,1975,Tom Purtzer,1.77,7,396
1997,0,10962,Bradley Hughes,1.78,8,450
1997,0,6522,Ernie Els,1.85,6,324
1997,0,1346,Ed Fiori,1.85,6,324
1997,0,1619,Skip Kendall,1.85,10,540
1997,0,1633,Tom Kite,1.85,7,378
1997,0,10457,Frank Nobilo,1.85,6,324
1997,0,2007,Larry Rinker,1.91,11,576
1997,0,1457,Jay Haas,1.93,8,414
1997,0,6124,Patrick Burke,1.94,7,360
1997,0,7267,Allen Doyle,1.98,10,504
1997,0,8537,J.P. Hayes,1.98,10,504
1997,0,1011,Rafael Alarcon,2.0,9,450
1997,0,10585,Scott McCarron,2.0,9,450
1997,0,1329,Brad Faxon,2.02,8,396
1997,0,7363,Craig Bowden,2.05,7,342
1997,0,2159,Curtis Strange,2.05,7,342
1997,0,1891,David Ogrin,2.06,10,486
1997,0,6643,Paul Goydos,2.11,11,522
1997,0,12826,Paul Claxton,2.12,8,378
1997,0,1928,Corey Pavin,2.12,8,378
1997,0,5466,Jack O'Keefe,2.14,10,468
1997,0,1599,Steve Jones,2.17,9,414
1997,0,1945,Kenny Perry,2.17,9,414
1997,0,20099,Doug Barron,2.22,12,540
1997,0,20229,Stewart Cink,2.22,12,540
1997,0,1943,Chris Perry,2.22,12,540
1997,0,2133,Craig Stadler,2.22,8,360
1997,0,1761,Len Mattiace,2.29,14,612
1997,0,10207,Jimmy Johnston,2.3,12,522
1997,0,1941,Tom Pernice Jr.,2.3,12,522
1997,0,6214,Guy Boros,2.31,10,432
1997,0,6332,Neal Lancaster,2.33,13,558
1997,0,1161,Mark Calcavecchia,2.35,11,468
1997,0,8339,Spike McRoy,2.35,11,468
1997,0,1219,John Cook,2.38,12,504
1997,0,10860,Justin Leonard,2.38,12,504
1997,0,1797,Rocco Mediate,2.42,10,414
1997,0,1489,Steve Hart,2.44,11,450
1997,0,6012,Greg Kraft,2.45,15,612
1997,0,1024,Billy Andrade,2.47,12,486
1997,0,1116,Michael Bradley,2.47,12,486
1997,0,1766,Billy Mayfair,2.49,13,522
1997,0,2170,Hal Sutton,2.49,13,522
1997,0,6577,John Wilson,2.49,13,522
1997,0,2242,Lanny Wadkins,2.5,9,360
1997,0,8385,Omar Uresti,2.51,14,558
1997,0,1569,Peter Jacobsen,2.55,11,432
1997,0,8931,Glen Day,2.56,12,468
1997,0,2206,David Toms,2.56,12,468
1997,0,2294,Willie Wood,2.56,12,468
1997,0,9011,David Duval,2.58,13,504
1997,0,1385,Jim Gallagher Jr.,2.58,13,504
1997,0,7235,John Morse,2.59,14,540
1997,0,1968,Nick Price,2.59,7,270
1997,0,2101,Joey Sindelar,2.59,14,540
1997,0,6315,Pete Jordan,2.6,15,576
1997,0,8547,John Maginnes,2.61,16,612
1997,0,1042,Paul Azinger,2.63,9,342
1997,0,1374,Robin Freeman,2.63,9,342
1997,0,6567,Vijay Singh,2.65,10,378
1997,0,1201,Lennie Clements,2.67,13,486
1997,0,1072,Chip Beck,2.68,14,522
1997,0,1549,Mike Hulbert,2.68,14,522
1997,0,1707,Steve Lowery,2.68,14,522
1997,0,2245,Grant Waite,2.68,14,522
1997,0,7101,Dave Stockton Jr.,2.69,15,558
1997,0,1196,Brian Claar,2.78,9,324
1997,0,1677,Tom Lehman,2.78,10,360
1997,0,1771,Blaine McCallister,2.78,15,540
1997,0,2049,Gene Sauers,2.78,8,288
1997,0,2104,Jeff Sluman,2.78,14,504
1997,0,2131,Mike Springer,2.78,11,396
1997,0,2239,Scott Verplank,2.78,10,360
1997,0,1203,Russ Cochran,2.87,15,522
1997,0,10963,Jimmy Green,2.87,15,522
1997,0,1533,P.H. Horgan III,2.87,15,522
1997,0,1096,Phil Blackmar,2.88,14,486
1997,0,1261,Jay Delsing,2.88,14,486
1997,0,2223,Bob Tway,2.89,13,450
1997,0,2292,Bob Wolcott,2.89,13,450
1997,0,1306,David Edwards,2.9,12,414
1997,0,2095,Larry Silveira,2.9,12,414
1997,0,1475,Donnie Hammond,2.91,11,378
1997,0,6515,Shaun Micheel,2.91,11,378
1997,0,1887,Mark O'Meara,2.91,11,378
1997,0,1960,Don Pooley,2.92,10,342
1997,0,1313,Steve Elkington,2.94,9,306
1997,0,1334,Keith Fergus,2.94,9,306
1997,0,1418,Bill Glasson,2.94,9,306
1997,0,6090,Jim McGovern,2.96,16,540
1997,0,1175,Jim Carter,2.98,15,504
1997,0,1723,Andrew Magee,2.98,15,504
1997,0,1098,Jay Don Blake,2.99,14,468
1997,0,10809,Jim Furyk,2.99,14,468
1997,0,1487,Jeff Hart,2.99,14,468
1997,0,1706,Davis Love III,3.01,13,432
1997,0,6613,Tommy Tolles,3.01,13,432
1997,0,1331,Rick Fehr,3.06,11,360
1997,0,1035,Tommy Armour III,3.07,16,522
1997,0,6034,Marco Dawson,3.07,16,522
1997,0,10875,Todd Demsey,3.09,15,486
1997,0,1288,Ed Dougherty,3.11,14,450
1997,0,1553,John Huston,3.11,14,450
1997,0,2146,Payne Stewart,3.14,13,414
1997,0,1876,Greg Norman,3.17,8,252
1997,0,7749,Brett Quigley,3.2,19,594
1997,0,1040,Emlyn Aubrey,3.21,15,468
1997,0,10837,Kevin Burton,3.21,15,468
1997,0,10505,Shane Bertsch,3.26,17,522
1997,0,6581,David Sutherland,3.29,16,486
1997,0,1682,Wayne Levi,3.33,12,360
1997,0,1810,Phil Mickelson,3.33,12,360
1997,0,2008,Lee Rinker,3.33,18,540
1997,0,2246,Duffy Waldorf,3.33,15,450
1997,0,8375,Paul Stankowski,3.37,17,504
1997,0,1014,Fulton Allem,3.4,11,324
1997,0,1905,Joe Ozaki,3.4,11,324
1997,0,7867,Woody Austin,3.43,21,612
1997,0,8793,Tiger Woods,3.44,13,378
1997,0,1132,Mark Brooks,3.45,18,522
1997,0,2225,Howard Twitty,3.47,10,288
1997,0,1408,Kelly Gibson,3.49,22,630
1997,0,1157,Tom Byrum,3.5,17,486
1997,0,2115,Taylor Smith,3.5,17,486
1997,0,2218,Ted Tryba,3.54,21,594
1997,0,8265,Eric Johnson,3.57,18,504
1997,0,12387,Michael Christie,3.58,20,558
1997,0,10213,Dicky Pride,3.58,20,558
1997,0,1920,Craig Parry,3.61,13,360
1997,0,2279,Mark Wiebe,3.62,15,414
1997,0,1093,Ronnie Black,3.63,17,468
1997,0,1361,Dan Forsman,3.63,17,468
1997,0,6595,Kevin Sutherland,3.63,17,468
1997,0,8075,Jerry Kelly,3.65,21,576
1997,0,7003,David Berganio Jr.,3.7,18,486
1997,0,10569,Mike Brisky,3.7,20,540
1997,0,6144,John Dowdall,3.7,16,432
1997,0,6036,Scott Dunlap,3.7,20,540
1997,0,1996,Mike Reid,3.7,16,432
1997,0,2099,Scott Simpson,3.7,16,432
1997,0,2256,Tom Watson,3.7,10,270
1997,0,6132,Sonny Skinner,3.78,17,450
1997,0,6527,Steve Stricker,3.8,13,342
1997,0,7465,Hideki Kase,3.83,20,522
1997,0,1006,John Adams,3.85,18,468
1997,0,12782,Tim Herron,3.89,21,540
1997,0,1323,Brad Fabel,3.97,20,504
1997,0,1326,Nick Faldo,3.97,10,252
1997,0,6044,Scott Gump,3.99,23,576
1997,0,20098,Stuart Appleby,4.04,16,396
1997,0,1381,Fred Funk,4.04,24,594
1997,0,1249,John Daly,4.07,11,270
1997,0,20158,Anthony Rodriguez,4.11,17,414
1997,0,1724,Jeff Maggert,4.12,20,486
1997,0,2023,Clarence Rose,4.12,23,558
1997,0,2226,Tray Tyner,4.12,20,486
1997,0,1823,Larry Mize,4.17,15,360
1997,0,1185,Brandel Chamblee,4.22,19,450
1997,0,1717,Sandy Lyle,4.23,16,378
1997,0,6575,Dudley Hart,4.27,20,468
1997,0,19881,Robert Damron,4.3,24,558
1997,0,1388,Robert Gamez,4.32,21,486
1997,0,21007,Gabriel Hjertstedt,4.35,18,414
1997,0,2135,Mike Standly,4.37,22,504
1997,0,11032,Frank Lickliter II,4.41,23,522
1997,0,1143,Brad Bryant,4.59,19,414
1997,0,1444,Ken Green,4.63,15,324
1997,0,8553,Lee Porter,4.63,25,540
1997,0,1307,Joel Edwards,4.81,26,540
1997,0,7087,Hugh Royer III,4.86,28,576
1997,0,2321,Fuzzy Zoeller,4.86,14,288
1997,0,2100,Tim Simpson,5.07,21,414
1997,0,2166,Chip Sullivan,5.34,25,468
1997,0,1226,Fred Couples,5.56,15,270
1997,0,1133,Billy Ray Brown,5.8,24,414
1997,0,1864,Larry Nelson,5.86,19,324
1996,0,1331,Rick Fehr,0.26,1,378
1996,0,1203,Russ Cochran,1.07,5,468
1996,0,2223,Bob Tway,1.16,5,432
1996,0,12660,Jesper Parnevik,1.23,4,324
1996,0,1996,Mike Reid,1.26,5,396
1996,0,1677,Tom Lehman,1.32,5,378
1996,0,6332,Neal Lancaster,1.34,7,522
1996,0,1599,Steve Jones,1.39,6,432
1996,0,1196,Brian Claar,1.43,8,558
1996,0,6567,Vijay Singh,1.45,6,414
1996,0,6527,Steve Stricker,1.52,6,396
1996,0,1378,David Frost,1.59,6,378
1996,0,1928,Corey Pavin,1.59,6,378
1996,0,1226,Fred Couples,1.63,5,306
1996,0,1549,Mike Hulbert,1.67,9,540
1996,0,2023,Clarence Rose,1.71,8,468
1996,0,1569,Peter Jacobsen,1.75,6,342
1996,0,1042,Paul Azinger,1.77,7,396
1996,0,1219,John Cook,1.78,8,450
1996,0,1235,Ben Crenshaw,1.85,6,324
1996,0,1326,Nick Faldo,1.85,5,270
1996,0,1346,Ed Fiori,1.85,7,378
1996,0,10809,Jim Furyk,1.85,9,486
1996,0,6595,Kevin Sutherland,1.91,11,576
1996,0,1701,Bob Lohr,1.92,10,522
1996,0,2279,Mark Wiebe,1.93,8,414
1996,0,10860,Justin Leonard,1.98,10,504
1996,0,1320,Bob Estes,2.0,9,450
1996,0,2101,Joey Sindelar,2.06,10,486
1996,0,1306,David Edwards,2.08,9,432
1996,0,1510,Nolan Henke,2.08,9,432
1996,0,2146,Payne Stewart,2.08,9,432
1996,0,1887,Mark O'Meara,2.12,8,378
1996,0,1968,Nick Price,2.14,5,234
1996,0,6577,John Wilson,2.14,10,468
1996,0,1313,Steve Elkington,2.16,7,324
1996,0,1837,Gil Morgan,2.16,7,324
1996,0,2010,Loren Roberts,2.17,9,414
1996,0,1035,Tommy Armour III,2.22,8,360
1996,0,1098,Jay Don Blake,2.22,10,450
1996,0,6044,Scott Gump,2.22,12,540
1996,0,8075,Jerry Kelly,2.22,12,540
1996,0,1783,Mark McCumber,2.22,6,270
1996,0,1960,Don Pooley,2.22,8,360
1996,0,1706,Davis Love III,2.27,9,396
1996,0,2186,Brian Tennyson,2.27,9,396
1996,0,8375,Paul Stankowski,2.31,10,432
1996,0,1139,Olin Browne,2.35,11,468
1996,0,1116,Michael Bradley,2.42,10,414
1996,0,2267,D.A. Weibring,2.43,7,288
1996,0,1724,Jeff Maggert,2.44,11,450
1996,0,1261,Jay Delsing,2.49,13,522
1996,0,1435,Wayne Grady,2.5,9,360
1996,0,1633,Tom Kite,2.5,9,360
1996,0,1810,Phil Mickelson,2.5,9,360
1996,0,1249,John Daly,2.53,10,396
1996,0,1553,John Huston,2.55,11,432
1996,0,1971,Dillard Pruitt,2.55,11,432
1996,0,2159,Curtis Strange,2.55,11,432
1996,0,1527,Scott Hoch,2.56,12,468
1996,0,1577,Lee Janzen,2.56,12,468
1996,0,1072,Chip Beck,2.58,13,504
1996,0,1132,Mark Brooks,2.58,13,504
1996,0,1771,Blaine McCallister,2.58,13,504
1996,0,2131,Mike Springer,2.58,13,504
1996,0,1175,Jim Carter,2.59,14,540
1996,0,1891,David Ogrin,2.59,14,540
1996,0,1040,Emlyn Aubrey,2.61,8,306
1996,0,6522,Ernie Els,2.61,8,306
1996,0,6124,Patrick Burke,2.65,10,378
1996,0,1329,Brad Faxon,2.65,10,378
1996,0,1945,Kenny Perry,2.66,11,414
1996,0,1975,Tom Purtzer,2.66,11,414
1996,0,1024,Billy Andrade,2.67,13,486
1996,0,10505,Shane Bertsch,2.67,13,486
1996,0,1457,Jay Haas,2.67,12,450
1996,0,7235,John Morse,2.67,13,486
1996,0,2115,Taylor Smith,2.67,12,450
1996,0,7101,Dave Stockton Jr.,2.69,15,558
1996,0,1157,Tom Byrum,2.78,13,468
1996,0,1161,Mark Calcavecchia,2.78,14,504
1996,0,1707,Steve Lowery,2.78,15,540
1996,0,1823,Larry Mize,2.78,11,396
1996,0,1938,David Peoples,2.78,10,360
1996,0,2321,Fuzzy Zoeller,2.78,8,288
1996,0,20098,Stuart Appleby,2.87,15,522
1996,0,2241,Bobby Wadkins,2.87,15,522
1996,0,1307,Joel Edwards,2.88,14,486
1996,0,6617,Brian Henninger,2.88,14,486
1996,0,6657,Steve Rintoul,2.88,14,486
1996,0,6140,Sean Murphy,2.89,13,450
1996,0,10213,Dicky Pride,2.89,13,450
1996,0,1006,John Adams,2.9,12,414
1996,0,1864,Larry Nelson,2.91,11,378
1996,0,2242,Lanny Wadkins,2.91,11,378
1996,0,2246,Duffy Waldorf,2.91,11,378
1996,0,8993,Franklin Langham,2.95,17,576
1996,0,2135,Mike Standly,2.96,16,540
1996,0,1096,Phil Blackmar,2.98,15,504
1996,0,1334,Keith Fergus,2.98,15,504
1996,0,1414,Bob Gilder,2.99,14,468
1996,0,1444,Ken Green,2.99,14,468
1996,0,10585,Scott McCarron,2.99,14,468
1996,0,2049,Gene Sauers,3.01,13,432
