YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2008,185,0,6575,Dudley Hart,9.29,13,140,1.69
2008,186,0,1577,Lee Janzen,9.26,15,162,2.13
2008,187,0,24024,Zach Johnson,9.03,13,144,1.77
2008,188,0,1313,Steve Elkington,8.75,14,160,2.43
2008,189,0,25349,Tim Wilkinson,8.62,15,174,2.8
2008,190,0,6643,Paul Goydos,8.33,12,144,2.08
2008,191,0,20382,Stephen Leaney,8.16,8,98,1.88
2008,192,0,22348,Nick O'Hern,7.64,11,144,2.18
2008,193,0,7547,Craig Kanada,7.63,9,118,2.56
2008,194,0,1139,Olin Browne,7.33,11,150,1.73
2008,195,0,1677,Tom Lehman,7.32,6,82,0.5
2008,196,0,20623,Gavin Coles,4.35,4,92,0.25
2008,197,0,1928,Corey Pavin,4.1,5,122,1.0
2007,1,0,24358,Robert Garrigus,36.84,70,190,3.71
2007,2,0,29718,Anthony Kim,36.47,62,170,3.81
2007,3,0,24924,Bill Haas,35.96,64,178,3.75
2007,4,0,22892,Jason Gore,35.47,61,172,3.77
2007,5,0,24502,Adam Scott,35.19,38,108,3.89
2007,6,0,24361,Pat Perez,35.0,49,140,3.8
2007,7,0,21961,Charles Howell III,34.72,50,144,3.72
2007,8,0,20378,Mathias Grönberg,33.68,64,190,3.63
2007,9,0,27095,Nick Watney,32.91,52,158,3.75
2007,10,0,21805,Harrison Frazar,32.32,53,164,3.72
2007,11,0,21528,Henrik Stenson,31.94,23,72,4.39
2007,12,0,28475,Jeff Overton,31.9,37,116,3.81
2007,13,0,20574,Mathew Goggin,31.72,59,186,3.73
2007,14,0,23322,Brett Wetterich,31.33,47,150,3.3
2007,15,0,27702,Matt Hendrix,31.15,38,122,3.89
2007,16,0,1249,John Daly,31.13,33,106,3.39
2007,17,0,25804,Bubba Watson,31.08,46,148,3.57
2007,18,0,24490,George McNeill,31.03,54,174,3.85
2007,19,0,20157,Retief Goosen,30.88,21,68,4.14
2007,20,0,26360,Bubba Dickerson,30.85,29,94,3.9
2007,21,0,19824,Craig Barlow,30.77,32,104,3.5
2007,21,0,12716,Charley Hoffman,30.77,56,182,3.84
2007,23,0,25900,Lucas Glover,30.72,51,166,3.73
2007,24,0,21209,Sergio Garcia,30.36,34,112,4.03
2007,25,0,23349,Charles Warren,30.2,61,202,3.52
2007,26,0,1810,Phil Mickelson,29.66,35,118,3.89
2007,27,0,24140,Sean O'Hair,29.55,52,176,3.37
2007,27,0,8793,Tiger Woods,29.55,26,88,3.85
2007,29,0,8375,Paul Stankowski,29.17,28,96,3.68
2007,30,0,6567,Vijay Singh,29.07,50,172,3.54
2007,31,0,10425,Jay Williamson,29.0,29,100,3.9
2007,32,0,21660,Jason Schultz,28.81,34,118,3.5
2007,33,0,24980,Scott Gutschewski,28.57,36,126,3.81
2007,34,0,24781,Hunter Mahan,28.48,45,158,3.44
2007,35,0,27141,J.B. Holmes,28.26,39,138,3.41
2007,36,0,23497,Tag Ridings,28.0,28,100,4.14
2007,37,0,1945,Kenny Perry,27.85,44,158,3.41
2007,38,0,27120,Troy Matteson,27.78,45,162,3.73
2007,39,0,11123,Chris Couch,27.63,42,152,3.36
2007,40,0,23320,Ryan Palmer,27.53,49,178,3.65
2007,41,0,25273,Andrew Buckle,27.4,40,146,3.45
2007,42,0,27770,Camilo Villegas,27.08,39,144,3.79
2007,43,0,27963,Chris Stroud,26.61,33,124,3.64
2007,44,0,7223,Brian Bateman,26.6,25,94,3.16
2007,45,0,23623,Bo Van Pelt,26.47,54,204,3.83
2007,46,0,28486,Michael Putnam,26.16,45,172,3.42
2007,47,0,29476,Kyle Reifers,26.09,36,138,3.5
2007,48,0,7749,Brett Quigley,25.76,34,132,3.41
2007,49,0,20229,Stewart Cink,25.68,38,148,3.79
2007,50,0,20850,Daniel Chopra,25.48,53,208,3.57
2007,51,0,20634,Peter Lonard,25.47,41,161,3.44
2007,52,0,26881,Jarrod Lyle,25.34,37,146,3.49
2007,53,0,10885,Robert Allenby,25.31,41,162,3.29
2007,54,0,20645,John Senden,25.28,45,178,3.33
2007,55,0,22371,Aaron Baddeley,25.0,34,136,3.82
2007,55,0,6522,Ernie Els,25.0,22,88,3.45
2007,57,0,6034,Marco Dawson,24.65,35,142,3.6
2007,58,0,21633,Steve Allan,24.58,29,118,3.41
2007,59,0,8123,Jeff Brehaut,24.53,26,106,3.46
2007,60,0,28158,Steve Marino,24.5,49,200,3.2
2007,61,0,27933,John Merrick,24.43,43,176,3.26
2007,62,0,23613,Rich Barcelo,24.36,38,156,3.39
2007,63,0,23788,D.J. Trahan,24.23,47,194,3.15
2007,64,0,20433,Mark Hensby,24.05,38,158,3.89
2007,64,0,20691,Greg Owen,24.05,38,158,3.13
2007,66,0,6595,Kevin Sutherland,24.03,37,154,3.68
2007,67,0,20472,Alex Cejka,23.72,37,156,3.57
2007,68,0,23638,Brendon de Jonge,23.61,34,144,3.5
2007,69,0,6197,Michael Allen,23.57,33,140,3.58
2007,70,0,26596,Ryan Moore,23.21,39,168,3.49
2007,71,0,25892,Steve Wheatcroft,23.19,32,138,3.31
2007,72,0,23800,Bryce Molder,23.15,25,108,3.72
2007,73,0,20766,Padraig Harrington,22.92,22,96,3.41
2007,74,0,12652,Cameron Beckman,22.83,42,184,3.4
2007,75,0,24449,Parker McLachlin,22.78,36,158,3.36
2007,76,0,12714,Chris Tidland,22.73,25,110,3.56
2007,77,0,12782,Tim Herron,22.67,39,172,3.36
2007,78,0,23353,J.J. Henry,22.54,32,142,3.38
2007,79,0,20498,Briny Baird,22.52,50,222,3.08
2007,80,0,26289,Boo Weekley,22.35,38,170,3.66
2007,81,0,22378,Trevor Immelman,22.22,24,108,3.21
2007,81,0,12195,Tom Johnson,22.22,32,144,3.5
2007,83,0,23614,Rich Beem,22.08,34,154,3.35
2007,84,0,21470,Daisuke Maruyama,21.95,36,164,3.17
2007,85,0,2101,Joey Sindelar,21.92,32,146,3.47
2007,86,0,8537,J.P. Hayes,21.91,39,178,3.54
2007,87,0,1706,Davis Love III,21.82,24,110,3.5
2007,88,0,23621,Rory Sabbatini,21.64,29,134,3.38
2007,88,0,10423,Mike Weir,21.64,29,134,3.17
2007,90,0,22913,John Rollins,21.35,38,178,3.24
2007,91,0,22046,Geoff Ogilvy,21.09,27,128,3.41
2007,92,0,24912,Will MacKenzie,20.83,40,192,3.08
2007,93,0,6251,Chris DiMarco,20.77,27,130,3.89
2007,94,0,26679,Kevin Stadler,20.69,36,174,3.28
2007,95,0,10733,Kent Jones,20.62,40,194,3.33
2007,96,0,25345,Carl Pettersson,20.41,40,196,3.53
2007,97,0,24290,D.J. Brigman,20.34,24,118,3.71
2007,98,0,21949,Joe Ogilvie,20.31,39,192,3.69
2007,98,0,21959,Ted Purdy,20.31,39,192,3.31
2007,100,0,10860,Justin Leonard,20.22,36,178,3.22
2007,101,0,24925,Jonathan Byrd,20.15,27,134,3.41
2007,102,0,12705,Cliff Kresge,20.09,43,214,3.44
2007,103,0,2036,Jim Rutledge,20.0,22,110,3.23
2007,104,0,25396,Kevin Na,19.64,33,168,3.39
2007,105,0,1161,Mark Calcavecchia,19.62,31,158,3.26
2007,106,0,1707,Steve Lowery,19.59,29,148,3.1
2007,107,0,6621,Joe Durant,19.48,30,154,3.27
2007,108,0,1677,Tom Lehman,19.44,21,108,3.0
2007,108,0,1766,Billy Mayfair,19.44,35,180,2.97
2007,110,0,1024,Billy Andrade,19.32,34,176,3.06
2007,111,0,1948,Tim Petrovic,19.23,40,208,3.23
2007,112,0,1577,Lee Janzen,19.17,23,120,3.43
2007,113,0,7867,Woody Austin,19.1,34,178,3.26
2007,114,0,20104,Ken Duke,18.75,39,208,3.33
2007,114,0,7457,Steve Flesch,18.75,36,192,2.89
2007,116,0,22212,Craig Lile,18.67,28,150,3.5
2007,117,0,2246,Duffy Waldorf,18.66,25,134,3.68
2007,118,0,20098,Stuart Appleby,18.64,22,118,3.14
2007,119,0,22405,Justin Rose,18.6,16,86,3.25
2007,120,0,21878,Mark Wilson,18.52,30,162,3.07
2007,121,0,19803,Ryan Armour,18.45,38,206,3.63
2007,122,0,25686,Jason Dufner,18.23,35,192,2.77
2007,123,0,20127,Chris Riley,18.18,20,110,2.8
2007,123,0,20160,Charlie Wi,18.18,32,176,3.44
2007,125,0,8881,Tripp Isenhour,18.13,29,160,3.45
2007,125,0,11032,Frank Lickliter II,18.13,33,182,3.48
2007,127,0,21646,David Branshaw,18.07,30,166,3.17
2007,128,0,20572,Rod Pampling,17.76,27,152,2.59
2007,129,0,21350,Ryuji Imada,17.71,34,192,3.26
2007,130,0,24357,K.J. Choi,17.61,25,142,3.28
2007,131,0,20628,Arron Oberholser,17.59,19,108,3.42
2007,132,0,24507,Jason Bohn,17.54,20,114,3.1
2007,133,0,20105,Jeff Gove,17.48,36,206,2.61
2007,134,0,1473,Todd Hamilton,17.42,23,132,3.43
2007,135,0,2223,Bob Tway,17.37,33,190,3.52
2007,136,0,26882,Michael Sim,17.31,18,104,3.33
2007,137,0,10117,Bob Heintz,17.28,28,162,3.71
2007,138,0,12660,Jesper Parnevik,17.26,29,168,3.69
2007,139,0,27060,John Mallinger,17.19,33,192,3.03
2007,140,0,6515,Shaun Micheel,17.11,26,152,2.92
2007,141,0,1320,Bob Estes,16.67,28,168,3.18
2007,141,0,27649,Brandt Snedeker,16.67,31,186,3.74
2007,143,0,24457,Jaco Van Zyl,16.33,16,98,2.56
2007,144,0,1157,Tom Byrum,16.3,15,92,3.07
2007,145,0,23325,Vaughn Taylor,16.23,25,154,3.52
2007,146,0,25190,Jeff Quinney,16.13,30,186,3.13
2007,147,0,8931,Glen Day,16.05,26,162,3.42
2007,148,0,23048,Eric Axley,16.02,33,206,3.15
2007,149,0,12510,Chad Campbell,15.38,24,156,2.67
2007,150,0,26951,Johnson Wagner,15.26,29,190,3.07
2007,151,0,6527,Steve Stricker,15.15,20,132,3.3
2007,152,0,8075,Jerry Kelly,15.06,25,166,3.0
2007,153,0,23718,Nathan Green,15.05,28,186,3.71
2007,154,0,1142,Bart Bryant,15.0,24,160,3.21
2007,155,0,1035,Tommy Armour III,14.94,23,154,3.35
2007,156,0,1388,Robert Gamez,14.88,25,168,3.32
2007,157,0,24138,Ian Poulter,14.77,13,88,3.46
2007,158,0,1724,Jeff Maggert,14.56,23,158,2.91
2007,159,0,6004,Stephen Ames,14.29,18,126,2.94
2007,160,0,22293,Heath Slocum,13.92,27,194,3.3
2007,161,0,20382,Stephen Leaney,13.75,22,160,3.0
2007,162,0,26420,Richard Johnson,13.74,25,182,3.16
2007,163,0,21806,Paul Gow,13.64,18,132,3.11
2007,164,0,2206,David Toms,13.49,17,126,3.06
2007,165,0,21753,Brian Davis,13.4,26,194,3.23
2007,166,0,20859,Anders Hansen,12.82,10,78,2.7
2007,167,0,19972,José Coceres,12.5,11,88,2.55
2007,167,0,1941,Tom Pernice Jr.,12.5,23,184,2.87
2007,169,0,21731,Freddie Jacobson,12.14,17,140,2.88
2007,170,0,23135,Tim Clark,12.04,13,108,3.69
2007,171,0,22295,Darron Stiles,11.86,14,118,2.0
2007,172,0,1132,Mark Brooks,11.7,11,94,2.82
2007,173,0,2104,Jeff Sluman,11.46,11,96,2.18
2007,174,0,23933,Michael Boyd,11.4,13,114,2.85
2007,175,0,23108,Matt Kuchar,11.39,18,158,2.83
2007,176,0,2214,Kirk Triplett,11.33,17,150,2.12
2007,177,0,6373,José María Olazábal,11.25,9,80,3.44
2007,178,0,10213,Dicky Pride,11.19,15,134,2.73
2007,179,0,10809,Jim Furyk,11.03,15,136,2.33
2007,180,0,12602,Dean Wilson,10.98,18,164,3.17
2007,181,0,1797,Rocco Mediate,10.56,15,142,2.6
2007,182,0,23983,Luke Donald,10.38,11,106,2.36
2007,183,0,22806,Doug LaBelle II,10.0,20,200,2.3
2007,183,0,2239,Scott Verplank,10.0,13,130,3.46
2007,185,0,24024,Zach Johnson,9.84,12,122,3.42
2007,186,0,22621,Ben Curtis,9.56,13,136,2.23
2007,187,0,1313,Steve Elkington,9.49,15,158,2.93
2007,188,0,12680,Shigeki Maruyama,9.04,15,166,2.53
2007,189,0,22348,Nick O'Hern,8.93,10,112,3.0
2007,190,0,7547,Craig Kanada,8.74,18,206,2.06
2007,191,0,7363,Craig Bowden,7.89,12,152,2.0
2007,192,0,19846,Brian Gay,6.31,13,206,2.0
2007,193,0,6643,Paul Goydos,5.66,6,106,1.0
2007,194,0,1381,Fred Funk,4.72,5,106,1.0
2007,195,0,20623,Gavin Coles,4.22,7,166,0.43
2007,196,0,1928,Corey Pavin,3.25,5,154,-1.4
2006,1,0,1249,John Daly,47.67,41,86,3.73
2006,2,0,23322,Brett Wetterich,41.67,65,156,3.95
2006,3,0,23616,Ryan Hietala,38.14,45,118,3.84
2006,4,0,27943,Matt Hansen,37.88,50,132,3.48
2006,5,0,24358,Robert Garrigus,37.35,62,166,3.82
2006,6,0,26360,Bubba Dickerson,35.94,69,192,3.88
2006,7,0,27141,J.B. Holmes,35.82,48,134,3.52
2006,8,0,23497,Tag Ridings,35.71,70,196,3.9
2006,9,0,12716,Charley Hoffman,35.64,67,188,4.19
2006,10,0,21805,Harrison Frazar,35.63,62,174,3.94
2006,11,0,1810,Phil Mickelson,34.91,37,106,3.84
2006,12,0,6573,Brandt Jobe,34.87,53,152,4.13
2006,13,0,20157,Retief Goosen,34.78,32,92,3.97
2006,14,0,23307,Roger Tambellini,34.43,42,122,3.67
2006,15,0,24980,Scott Gutschewski,34.31,35,102,3.89
2006,16,0,8793,Tiger Woods,34.21,26,76,3.69
2006,17,0,23409,James Driscoll,33.13,53,160,3.53
2006,18,0,25900,Lucas Glover,32.97,60,182,3.82
2006,19,0,2106,Chris Smith,32.84,44,134,3.27
2006,20,0,8835,Kris Cox,32.72,53,162,3.81
2006,21,0,24924,Bill Haas,32.29,62,192,3.95
2006,22,0,24925,Jonathan Byrd,32.26,40,124,3.55
2006,23,0,23349,Charles Warren,31.98,55,172,3.64
2006,24,0,25842,Jon Mills,31.82,42,132,4.02
2006,25,0,27120,Troy Matteson,31.68,64,202,3.69
2006,26,0,27095,Nick Watney,31.58,60,190,3.53
2006,27,0,20850,Daniel Chopra,31.55,65,206,4.03
2006,28,0,22046,Geoff Ogilvy,31.48,34,108,3.74
2006,29,0,28780,Nicholas Thompson,31.32,57,182,3.51
2006,30,0,24912,Will MacKenzie,31.25,55,176,3.56
2006,31,0,7223,Brian Bateman,30.77,40,130,3.88
2006,31,0,24502,Adam Scott,30.77,32,104,3.56
2006,33,0,28475,Jeff Overton,30.65,57,186,3.96
2006,34,0,1226,Fred Couples,30.26,23,76,3.39
2006,35,0,11123,Chris Couch,30.14,44,146,3.55
2006,36,0,1706,Davis Love III,29.69,38,128,4.03
2006,37,0,25936,Alex Aragon,29.51,36,122,3.92
2006,38,0,20645,John Senden,29.31,51,174,3.59
2006,39,0,20574,Mathew Goggin,28.79,38,132,3.42
2006,40,0,22913,John Rollins,28.74,50,174,3.52
2006,41,0,23623,Bo Van Pelt,28.65,55,192,3.47
2006,42,0,23320,Ryan Palmer,28.42,54,190,3.94
2006,43,0,12782,Tim Herron,28.36,38,134,3.87
2006,44,0,10565,Ian Leggatt,28.29,43,152,3.77
2006,45,0,20691,Greg Owen,28.17,40,142,3.6
2006,46,0,20378,Mathias Grönberg,28.09,50,178,3.68
2006,47,0,10885,Robert Allenby,27.87,34,122,3.76
2006,48,0,22892,Jason Gore,27.5,44,160,3.52
2006,49,0,22946,Henrik Bjornstad,27.37,52,190,3.56
2006,50,0,12823,Carlos Franco,27.33,47,172,3.45
2006,51,0,20094,Jonathan Kaye,27.17,50,184,3.26
2006,52,0,1761,Len Mattiace,27.12,32,118,3.56
2006,53,0,21961,Charles Howell III,27.06,46,170,3.39
2006,54,0,25632,Jimmy Walker,26.72,31,116,4.03
2006,55,0,21660,Jason Schultz,26.67,40,150,3.75
2006,56,0,27770,Camilo Villegas,26.44,46,174,3.67
2006,57,0,6034,Marco Dawson,25.86,45,174,3.78
2006,58,0,21949,Joe Ogilvie,25.84,46,178,3.61
2006,59,0,8375,Paul Stankowski,25.71,36,140,3.56
2006,60,0,23788,D.J. Trahan,25.57,45,176,3.71
2006,61,0,12755,Vance Veazey,25.42,30,118,3.9
2006,62,0,12760,Danny Ellis,25.0,32,128,3.94
2006,62,0,6350,Bob May,25.0,31,124,3.55
2006,62,0,24361,Pat Perez,25.0,24,96,3.71
2006,62,0,22548,Patrick Sheehan,25.0,50,200,3.54
2006,62,0,6567,Vijay Singh,25.0,44,176,3.52
2006,67,0,23614,Rich Beem,24.65,35,142,3.57
2006,68,0,9011,David Duval,24.56,28,114,3.43
2006,69,0,6595,Kevin Sutherland,24.48,47,192,3.51
2006,70,0,24140,Sean O'Hair,24.4,41,168,3.32
2006,71,0,25804,Bubba Watson,24.05,38,158,3.55
2006,72,0,12510,Chad Campbell,23.97,35,146,3.63
2006,73,0,6522,Ernie Els,23.96,23,96,3.7
2006,74,0,23621,Rory Sabbatini,23.94,34,142,3.26
2006,75,0,19824,Craig Barlow,23.88,32,134,3.63
2006,76,0,6197,Michael Allen,23.81,40,168,3.83
2006,77,0,22405,Justin Rose,23.63,43,182,3.63
2006,78,0,1553,John Huston,23.61,34,144,3.53
2006,79,0,21731,Freddie Jacobson,23.21,26,112,3.58
2006,80,0,2223,Bob Tway,22.97,34,148,3.5
2006,81,0,23048,Eric Axley,22.47,40,178,3.78
2006,82,0,22378,Trevor Immelman,22.37,34,152,3.18
2006,83,0,12645,Brent Geiberger,22.16,43,194,3.33
2006,84,0,21209,Sergio Garcia,21.95,18,82,2.94
2006,85,0,6621,Joe Durant,21.78,44,202,3.36
2006,86,0,1945,Kenny Perry,21.77,27,124,3.41
2006,87,0,23353,J.J. Henry,21.76,37,170,3.49
2006,88,0,7867,Woody Austin,21.72,43,198,3.53
2006,89,0,12660,Jesper Parnevik,21.34,35,164,4.23
2006,90,0,20105,Jeff Gove,21.26,37,174,3.32
2006,91,0,6515,Shaun Micheel,21.08,35,166,3.69
2006,92,0,25935,John Engler Jr.,20.9,28,134,3.43
2006,93,0,20498,Briny Baird,20.78,32,154,3.5
2006,94,0,26420,Richard Johnson,20.65,38,184,3.53
2006,95,0,20098,Stuart Appleby,20.45,27,132,3.44
2006,95,0,1666,Bernhard Langer,20.45,27,132,3.41
2006,97,0,1313,Steve Elkington,20.41,20,98,3.3
2006,98,0,20229,Stewart Cink,20.27,30,148,3.5
2006,99,0,20127,Chris Riley,19.87,31,156,3.52
2006,100,0,20766,Padraig Harrington,19.74,15,76,3.67
2006,101,0,7013,Wes Short Jr.,19.57,36,184,2.83
2006,102,0,6575,Dudley Hart,19.51,32,164,3.31
2006,103,0,2246,Duffy Waldorf,19.44,35,180,3.29
2006,104,0,24507,Jason Bohn,19.39,38,196,3.34
2006,105,0,1707,Steve Lowery,19.23,35,182,3.31
2006,106,0,1320,Bob Estes,19.14,31,162,3.55
2006,107,0,8537,J.P. Hayes,19.09,21,110,3.38
2006,108,0,7457,Steve Flesch,18.92,42,222,3.52
2006,109,0,21753,Brian Davis,18.89,34,180,3.38
2006,110,0,8123,Jeff Brehaut,18.75,36,192,3.17
2006,110,0,20631,David McKenzie,18.75,30,160,3.4
2006,112,0,22371,Aaron Baddeley,18.57,26,140,3.92
2006,113,0,20812,Tjaart van der Walt,18.42,21,114,3.0
2006,114,0,25240,D.A. Points,18.13,29,160,3.59
2006,115,0,26596,Ryan Moore,18.03,22,122,3.23
2006,116,0,24024,Zach Johnson,17.95,28,156,3.36
2006,117,0,20572,Rod Pampling,17.86,25,140,3.56
2006,118,0,2206,David Toms,17.74,22,124,3.27
2006,119,0,6004,Stephen Ames,17.71,17,96,3.24
2006,120,0,7749,Brett Quigley,17.68,35,198,3.26
2006,121,0,1024,Billy Andrade,17.65,24,136,3.46
2006,122,0,6527,Steve Stricker,17.59,19,108,3.89
2006,123,0,1042,Paul Azinger,17.06,29,170,3.34
2006,124,0,23673,Michael Connell,16.67,16,96,2.88
2006,124,0,1685,J.L. Lewis,16.67,19,114,3.37
2006,126,0,24781,Hunter Mahan,16.49,31,188,2.97
2006,127,0,19881,Robert Damron,16.48,30,182,3.17
2006,128,0,20628,Arron Oberholser,16.42,22,134,2.82
2006,129,0,21407,Arjun Atwal,16.32,31,190,3.16
2006,130,0,1388,Robert Gamez,16.3,30,184,3.1
2006,131,0,21959,Ted Purdy,16.29,29,178,3.0
2006,132,0,1577,Lee Janzen,16.23,25,154,3.32
2006,133,0,20608,David Howell,16.13,10,62,3.5
2006,134,0,1766,Billy Mayfair,16.07,27,168,3.44
2006,135,0,23983,Luke Donald,15.96,15,94,3.13
2006,136,0,20472,Alex Cejka,15.93,29,182,3.52
2006,137,0,21350,Ryuji Imada,15.82,31,196,3.29
2006,138,0,1619,Skip Kendall,15.44,21,136,3.19
2006,139,0,1677,Tom Lehman,15.38,16,104,2.81
2006,140,0,1473,Todd Hamilton,15.32,19,124,3.16
2006,141,0,21646,David Branshaw,15.31,30,196,2.63
2006,142,0,23718,Nathan Green,14.8,29,196,2.9
2006,143,0,10860,Justin Leonard,14.79,21,142,3.48
2006,144,0,11011,Mike Sposa,14.62,19,130,2.47
2006,145,0,1139,Olin Browne,14.36,27,188,3.07
2006,146,0,1161,Mark Calcavecchia,14.29,24,168,2.75
2006,146,0,12662,Thomas Levet,14.29,14,98,2.71
2006,148,0,12680,Shigeki Maruyama,14.2,25,176,2.72
2006,149,0,1142,Bart Bryant,14.19,21,148,3.14
2006,150,0,24357,K.J. Choi,14.02,23,164,2.61
2006,151,0,20634,Peter Lonard,13.97,19,136,2.32
2006,152,0,11032,Frank Lickliter II,13.92,27,194,3.3
2006,152,0,21470,Daisuke Maruyama,13.92,22,158,3.09
2006,154,0,2214,Kirk Triplett,13.89,15,108,3.13
2006,155,0,21878,Mark Wilson,13.82,21,152,3.29
2006,156,0,2104,Jeff Sluman,13.74,25,182,3.2
2006,157,0,25345,Carl Pettersson,13.58,22,162,2.64
2006,158,0,8385,Omar Uresti,13.56,16,118,2.88
2006,159,0,1941,Tom Pernice Jr.,13.54,26,192,2.77
2006,160,0,10733,Kent Jones,13.4,26,194,3.0
2006,161,0,12602,Dean Wilson,13.33,28,210,2.96
2006,162,0,1948,Tim Petrovic,13.19,24,182,3.17
2006,163,0,23325,Vaughn Taylor,13.13,21,160,2.71
2006,164,0,6373,José María Olazábal,13.1,11,84,3.36
2006,165,0,2110,Jerry Smith,13.04,24,184,2.67
2006,166,0,10505,Shane Bertsch,12.75,26,204,2.92
2006,167,0,23541,Ben Crane,12.5,17,136,3.35
2006,167,0,10809,Jim Furyk,12.5,18,144,3.28
2006,167,0,8075,Jerry Kelly,12.5,23,184,2.83
2006,167,0,2101,Joey Sindelar,12.5,21,168,2.29
2006,171,0,6251,Chris DiMarco,12.12,16,132,2.63
2006,172,0,24138,Ian Poulter,11.9,10,84,2.8
2006,173,0,1219,John Cook,11.11,14,126,2.14
2006,174,0,2239,Scott Verplank,10.81,16,148,2.81
2006,175,0,1724,Jeff Maggert,10.67,16,150,3.13
2006,176,0,1035,Tommy Armour III,10.66,13,122,3.0
2006,177,0,20593,Greg Chalmers,10.45,14,134,2.93
2006,178,0,22621,Ben Curtis,10.42,15,144,3.2
2006,179,0,22293,Heath Slocum,10.11,18,178,2.5
2006,180,0,6012,Greg Kraft,9.59,14,146,2.93
2006,181,0,20382,Stephen Leaney,9.52,16,168,3.31
2006,182,0,10423,Mike Weir,9.42,13,138,3.0
2006,183,0,20121,Todd Fischer,9.09,18,198,2.94
2006,184,0,20548,Hidemichi Tanaka,8.9,13,146,2.77
2006,185,0,19913,Ron Whittaker,8.86,14,158,2.21
2006,186,0,1381,Fred Funk,8.79,16,182,2.19
2006,187,0,1928,Corey Pavin,8.59,11,128,2.45
2006,188,0,19846,Brian Gay,7.94,17,214,3.29
2006,189,0,20099,Doug Barron,7.53,11,146,1.45
2006,190,0,1132,Mark Brooks,6.47,11,170,2.0
2006,191,0,1599,Steve Jones,6.41,10,156,1.3
2006,192,0,6643,Paul Goydos,6.25,9,144,0.56
2006,193,0,1329,Brad Faxon,5.26,8,152,1.25
2006,194,0,1887,Mark O'Meara,4.55,4,88,1.25
2006,195,0,1823,Larry Mize,4.26,4,94,1.0
2006,196,0,23135,Tim Clark,3.85,5,130,1.2
2005,1,0,23552,Hank Kuehne,41.25,66,160,4.0
2005,2,0,23063,Scott Hend,37.32,53,142,4.02
2005,3,0,25900,Lucas Glover,36.9,62,168,3.92
2005,4,0,1249,John Daly,36.29,45,124,4.07
2005,5,0,23497,Tag Ridings,36.26,66,182,3.8
2005,6,0,23409,James Driscoll,36.23,50,138,3.84
2005,7,0,21805,Harrison Frazar,36.14,73,202,3.75
2005,8,0,2106,Chris Smith,36.02,67,186,3.57
2005,9,0,1706,Davis Love III,35.71,45,126,3.76
2005,10,0,8793,Tiger Woods,35.34,41,116,3.93
2005,11,0,24980,Scott Gutschewski,35.26,55,156,3.93
2005,12,0,6599,John Elliott,34.82,39,112,3.79
2005,13,0,24140,Sean O'Hair,34.07,62,182,3.89
2005,14,0,21633,Steve Allan,34.04,64,188,3.45
2005,15,0,23540,Jason Allred,33.8,48,142,3.98
2005,16,0,24912,Will MacKenzie,33.56,49,146,3.59
2005,17,0,6567,Vijay Singh,33.33,62,186,3.66
2005,18,0,6573,Brandt Jobe,32.95,58,176,3.78
2005,19,0,23349,Charles Warren,32.76,57,174,3.82
2005,20,0,23322,Brett Wetterich,32.43,48,148,3.6
2005,21,0,20663,Brenden Pappas,32.35,33,102,3.85
2005,22,0,10885,Robert Allenby,32.28,51,158,3.57
2005,23,0,26679,Kevin Stadler,32.07,59,184,3.73
2005,24,0,21209,Sergio Garcia,31.48,34,108,3.59
2005,25,0,1361,Dan Forsman,31.0,31,100,3.71
2005,26,0,1927,Dennis Paulson,30.16,38,126,3.84
2005,27,0,23725,Brendan Jones,29.75,47,158,3.6
2005,28,0,22046,Geoff Ogilvy,29.63,48,162,3.85
2005,29,0,20850,Daniel Chopra,29.41,60,204,3.75
2005,29,0,12823,Carlos Franco,29.41,40,136,3.48
2005,31,0,21407,Arjun Atwal,29.37,37,126,4.08
2005,32,0,23788,D.J. Trahan,29.22,45,154,3.53
2005,33,0,20098,Stuart Appleby,28.79,38,132,3.84
2005,33,0,24925,Jonathan Byrd,28.79,57,198,3.44
2005,35,0,20378,Mathias Grönberg,28.45,33,116,3.09
2005,36,0,23320,Ryan Palmer,28.09,50,178,3.82
2005,37,0,26758,David Hearn,28.03,37,132,3.35
2005,38,0,20157,Retief Goosen,27.78,25,90,4.12
2005,39,0,27095,Nick Watney,27.53,49,178,3.73
2005,40,0,6332,Neal Lancaster,27.37,52,190,3.58
2005,41,0,1945,Kenny Perry,27.34,35,128,3.09
2005,42,0,24290,D.J. Brigman,27.21,37,136,3.3
2005,43,0,23541,Ben Crane,27.14,38,140,3.76
2005,43,0,20502,Michael Long,27.14,38,140,3.97
2005,45,0,12660,Jesper Parnevik,26.97,41,152,3.73
2005,46,0,1226,Fred Couples,26.92,28,104,3.54
2005,46,0,20433,Mark Hensby,26.92,28,104,3.5
2005,48,0,22405,Justin Rose,26.84,51,190,3.55
2005,49,0,6197,Michael Allen,26.79,45,168,3.84
2005,50,0,21951,Joey Snyder III,26.53,52,196,3.75
2005,51,0,23353,J.J. Henry,26.04,50,192,3.4
2005,52,0,24502,Adam Scott,25.96,27,104,3.81
2005,53,0,24781,Hunter Mahan,25.76,51,198,3.94
2005,54,0,20094,Jonathan Kaye,25.74,35,136,3.37
2005,55,0,20572,Rod Pampling,25.69,37,144,3.7
