YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2017,87,0,29518,Brendan Steele,15.12,150,992,0.11
2017,87,0,28132,Tyrone Van Aswegen,15.12,168,1111,0.17
2017,90,0,24924,Bill Haas,15.13,151,998,0.07
2017,91,0,29223,Sam Saunders,15.19,129,849,0.06
2017,92,0,20593,Greg Chalmers,15.22,144,946,0.16
2017,93,0,35450,Patrick Cantlay,15.23,97,637,-0.04
2017,94,0,27963,Chris Stroud,15.27,102,668,0.21
2017,95,0,24781,Hunter Mahan,15.28,125,818,0.1
2017,96,0,29289,S.Y. Noh,15.29,157,1027,0.02
2017,97,0,27644,Brian Harman,15.3,183,1196,0.09
2017,98,0,22046,Geoff Ogilvy,15.38,143,930,0.12
2017,99,0,31646,Emiliano Grillo,15.4,142,922,0.22
2017,100,0,26499,Rafa Cabrera Bello,15.42,99,642,0.04
2017,101,0,25493,Nick Taylor,15.45,178,1152,0.04
2017,102,0,37189,Harold Varner III,15.49,184,1188,0.09
2017,103,0,30925,Dustin Johnson,15.53,127,818,0.02
2017,104,0,33419,Cameron Tringale,15.55,139,894,0.17
2017,105,0,36689,Brooks Koepka,15.64,144,921,0.14
2017,106,0,28420,Ryan Brehm,15.68,140,893,0.11
2017,107,0,26758,David Hearn,15.69,155,988,0.23
2017,108,0,39954,Cody Gribble,15.7,152,968,0.22
2017,108,0,46970,Jon Rahm,15.7,144,917,-0.06
2017,108,0,34046,Jordan Spieth,15.7,149,949,0.03
2017,111,0,25274,Steven Bowditch,15.72,94,598,0.18
2017,112,0,48822,Sebastián Muñoz,15.73,84,534,0.07
2017,112,0,26331,Charl Schwartzel,15.73,104,661,0.08
2017,114,0,27095,Nick Watney,15.76,139,882,0.06
2017,115,0,30926,Chris Kirk,15.83,154,973,0.04
2017,116,0,24846,Ricky Barnes,15.84,169,1067,0.08
2017,117,0,24507,Jason Bohn,15.89,137,862,0.11
2017,118,0,34213,Grayson Murray,15.93,188,1180,0.04
2017,119,0,46443,Brian Campbell,15.94,91,571,0.05
2017,120,0,34264,Hudson Swafford,16.0,168,1050,0.08
2017,121,0,20104,Ken Duke,16.01,134,837,0.12
2017,121,0,24138,Ian Poulter,16.01,122,762,0.11
2017,123,0,33120,Mark Anderson,16.07,94,585,0.13
2017,124,0,27129,Luke List,16.12,191,1185,-0.04
2017,125,0,20229,Stewart Cink,16.16,181,1120,0.09
2017,126,0,46501,Ollie Schniederjans,16.37,183,1118,0.02
2017,126,0,31323,Gary Woodland,16.37,154,941,0.05
2017,128,0,33448,Justin Thomas,16.41,147,896,-0.09
2017,129,0,47959,Bryson DeChambeau,16.45,165,1003,0.09
2017,130,0,34466,Peter Malnati,16.49,167,1013,0.08
2017,131,0,32366,Kevin Chappell,16.55,165,997,0.05
2017,132,0,32757,Patton Kizzire,16.58,164,989,0.1
2017,133,0,6522,Ernie Els,16.63,85,511,0.16
2017,133,0,29725,Tony Finau,16.63,210,1263,-0.01
2017,135,0,26300,Matt Jones,16.67,118,708,0.03
2017,135,0,37455,Si Woo Kim,16.67,139,834,0.27
2017,135,0,24361,Pat Perez,16.67,170,1020,0.01
2017,138,0,35891,Cameron Smith,16.68,164,983,0.1
2017,139,0,23621,Rory Sabbatini,16.71,123,736,0.02
2017,140,0,25720,Chad Collins,16.73,125,747,0.17
2017,141,0,29420,Billy Horschel,16.74,186,1111,0.08
2017,141,0,35506,Mackenzie Hughes,16.74,224,1338,0.08
2017,143,0,37454,Whee Kim,16.76,143,853,0.03
2017,144,0,27770,Camilo Villegas,16.88,144,853,0.04
2017,145,0,35532,Tom Hoge,16.95,91,537,0.19
2017,145,0,27064,Jhonattan Vegas,16.95,168,991,0.03
2017,147,0,36801,Mark Hubbard,16.98,143,842,0.15
2017,148,0,23497,Tag Ridings,17.1,119,696,0.08
2017,149,0,29461,Jamie Lovemark,17.12,189,1104,0.03
2017,150,0,33461,Morgan Hoffmann,17.18,195,1135,0.14
2017,151,0,36699,Patrick Rodgers,17.21,157,912,0.11
2017,152,0,28237,Rory McIlroy,17.23,86,499,0.05
2017,153,0,32333,Kevin Tway,17.32,176,1016,0.01
2017,154,0,34099,Harris English,17.4,171,983,0.01
2017,155,0,31420,Anirban Lahiri,17.58,144,819,0.2
2017,156,0,46440,Smylie Kaufman,17.66,154,872,0.17
2017,157,0,32640,Troy Merritt,17.7,172,972,0.09
2017,158,0,49771,J.T. Poston,17.71,179,1011,0.08
2017,159,0,46601,Trey Mullinax,17.72,171,965,0.03
2017,160,0,28093,Miguel Angel Carballo,17.76,106,597,0.09
2017,161,0,21961,Charles Howell III,17.78,167,939,0.11
2017,162,0,28089,Jason Day,17.83,135,757,-0.02
2017,163,0,35879,Kelly Kraft,17.88,160,895,0.16
2017,164,0,29974,Branden Grace,17.92,117,653,0.03
2017,165,0,27141,J.B. Holmes,17.99,150,834,0.07
2017,166,0,28679,Fabián Gómez,18.07,129,714,0.1
2017,167,0,31416,Derek Fathauer,18.11,161,889,0.11
2017,168,0,48081,Xander Schauffele,18.14,187,1031,0.01
2017,169,0,28252,Seamus Power,18.17,171,941,-0.01
2017,170,0,32839,Hideki Matsuyama,18.18,150,825,0.06
2017,171,0,23320,Ryan Palmer,18.32,124,677,0.1
2017,172,0,25632,Jimmy Walker,18.38,127,691,0.1
2017,173,0,35110,Brett Drewitt,18.46,110,596,0.09
2017,174,0,40026,Daniel Berger,18.48,178,963,0.06
2017,175,0,46550,Brandon Hagy,18.57,176,948,-0.01
2017,176,0,22371,Aaron Baddeley,18.59,119,640,0.07
2017,177,0,12716,Charley Hoffman,18.7,242,1294,0.07
2017,178,0,29720,Andres Gonzales,18.73,148,790,0.03
2017,179,0,20572,Rod Pampling,19.13,176,920,0.18
2017,180,0,40009,Dominic Bozzelli,19.74,149,755,0.03
2017,181,0,23800,Bryce Molder,19.75,175,886,0.07
2017,182,0,28500,Martin Flores,20.11,185,920,0.1
2017,183,0,25818,Scott Piercy,20.26,138,681,0.14
2017,184,0,25191,Gonzalo Fernandez-Castaño,20.3,123,606,0.07
2017,185,0,35300,Andrew Loupe,20.38,129,633,0.05
2017,186,0,24502,Adam Scott,21.01,121,576,0.07
2017,187,0,26851,Marc Leishman,21.3,216,1014,0.06
2017,188,0,30852,Ryo Ishikawa,21.5,126,586,0.22
2017,189,0,37278,Nicholas Lindheim,22.41,136,607,0.15
2017,190,0,29740,Brad Fritsch,23.06,134,581,0.17
2016,1,0,29222,Billy Hurley III,8.88,73,822,+0.14
2016,2,0,8075,Jerry Kelly,9.36,78,833,E
2016,3,0,27466,Spencer Levin,9.51,109,1146,+0.16
2016,4,0,31560,Brian Stuard,10.24,86,840,+0.15
2016,5,0,30711,Colt Knost,10.3,102,990,+0.14
2016,6,0,29221,Webb Simpson,10.51,85,809,+0.02
2016,7,0,24024,Zach Johnson,11.15,114,1022,+0.02
2016,8,0,40058,Zac Blair,11.16,126,1129,+0.17
2016,9,0,34409,David Lingmerth,11.41,96,841,+0.11
2016,10,0,34262,Jon Curran,11.43,134,1172,+0.16
2016,11,0,33141,Keegan Bradley,11.66,102,875,+0.14
2016,12,0,29420,Billy Horschel,11.84,94,794,+0.09
2016,13,0,20572,Rod Pampling,12.02,62,516,+0.08
2016,14,0,29926,Danny Lee,12.12,120,990,+0.08
2016,15,0,33122,Russell Knox,12.21,111,909,+0.17
2016,16,0,26476,Chez Reavie,12.37,131,1059,+0.06
2016,17,0,24507,Jason Bohn,12.39,102,823,+0.08
2016,18,0,31646,Emiliano Grillo,12.4,127,1024,+0.13
2016,19,0,29479,Scott Brown,12.51,121,967,+0.17
2016,20,0,29478,Kevin Kisner,12.54,128,1021,+0.09
2016,21,0,25900,Lucas Glover,12.55,117,932,-0.01
2016,22,0,45526,Abraham Ancer,12.62,67,531,+0.10
2016,23,0,12510,Chad Campbell,12.67,141,1113,+0.13
2016,24,0,23621,Rory Sabbatini,12.8,69,539,+0.13
2016,25,0,32200,Roberto Castro,12.85,158,1230,+0.01
2016,26,0,23325,Vaughn Taylor,12.9,120,930,+0.01
2016,27,0,23541,Ben Crane,13.13,120,914,+0.06
2016,28,0,10809,Jim Furyk,13.17,81,615,+0.26
2016,29,0,33204,Shane Lowry,13.2,68,515,+0.04
2016,30,0,34563,Chesson Hadley,13.31,123,924,+0.22
2016,31,0,20766,Padraig Harrington,13.32,81,608,-0.04
2016,32,0,32876,Martin Piller,13.34,87,652,+0.08
2016,33,0,29476,Kyle Reifers,13.41,181,1350,+0.18
2016,34,0,20472,Alex Cejka,13.45,96,714,+0.13
2016,35,0,30110,Kyle Stanley,13.48,148,1098,+0.14
2016,36,0,21209,Sergio Garcia,13.49,58,430,+0.19
2016,37,0,31557,Jim Herman,13.52,134,991,+0.13
2016,38,0,30163,Henrik Norlander,13.59,100,736,+0.11
2016,39,0,25686,Jason Dufner,13.76,151,1097,-0.02
2016,40,0,33419,Cameron Tringale,13.81,134,970,+0.14
2016,41,0,25364,Paul Casey,13.84,110,795,+0.06
2016,42,0,24357,K.J. Choi,13.85,128,924,+0.18
2016,43,0,27974,Sung Kang,13.89,140,1008,+0.09
2016,44,0,30944,Jason Kokrak,13.94,144,1033,+0.12
2016,45,0,26758,David Hearn,13.95,159,1140,+0.10
2016,46,0,25396,Kevin Na,13.96,134,960,+0.05
2016,47,0,25240,D.A. Points,13.97,75,537,+0.15
2016,48,0,26596,Ryan Moore,14.02,127,906,+0.06
2016,49,0,1810,Phil Mickelson,14.07,114,810,+0.01
2016,50,0,23108,Matt Kuchar,14.11,151,1070,+0.01
2016,51,0,36689,Brooks Koepka,14.13,118,835,-0.01
2016,52,0,26289,Boo Weekley,14.14,140,990,+0.08
2016,53,0,2206,David Toms,14.19,107,754,+0.09
2016,54,0,22892,Jason Gore,14.22,118,830,+0.10
2016,55,0,34431,Robert Streb,14.29,131,917,+0.04
2016,56,0,20157,Retief Goosen,14.31,94,657,+0.11
2016,57,0,27644,Brian Harman,14.36,184,1281,+0.10
2016,57,0,31202,William McGirt,14.36,176,1226,+0.04
2016,59,0,26951,Johnson Wagner,14.38,152,1057,+0.07
2016,60,0,34174,John Huh,14.44,158,1094,+0.09
2016,60,0,25572,Graeme McDowell,14.44,91,630,+0.22
2016,62,0,24494,Erik Compton,14.47,102,705,+0.01
2016,63,0,33399,Adam Hadwin,14.48,177,1222,+0.09
2016,64,0,35451,Scott Pinckney,14.52,143,985,+0.10
2016,65,0,23638,Brendon de Jonge,14.54,131,901,+0.11
2016,66,0,27214,Kevin Streelman,14.56,129,886,+0.02
2016,67,0,32150,Michael Thompson,14.57,109,748,+0.14
2016,68,0,26329,Louis Oosthuizen,14.6,85,582,+0.11
2016,69,0,23353,J.J. Henry,14.62,125,855,+0.29
2016,70,0,25349,Tim Wilkinson,14.68,102,695,-0.05
2016,71,0,20104,Ken Duke,14.69,98,667,+0.13
2016,72,0,31323,Gary Woodland,14.71,157,1067,+0.03
2016,73,0,30926,Chris Kirk,14.73,152,1032,+0.01
2016,74,0,24502,Adam Scott,14.74,115,780,-0.01
2016,75,0,24912,Will MacKenzie,14.75,135,915,+0.10
2016,76,0,34264,Hudson Swafford,14.76,187,1267,+0.02
2016,77,0,35545,Blayne Barber,14.77,152,1029,+0.07
2016,78,0,20229,Stewart Cink,14.87,101,679,+0.06
2016,79,0,34265,Will Wilcox,14.92,118,791,+0.16
2016,80,0,33410,Andrew Landry,14.94,69,462,+0.03
2016,80,0,21878,Mark Wilson,14.94,114,763,+0.11
2016,82,0,6527,Steve Stricker,14.95,93,622,+0.03
2016,83,0,23983,Luke Donald,15.01,122,813,-0.02
2016,84,0,34098,Russell Henley,15.02,144,959,+0.01
2016,84,0,33667,Carlos Ortiz,15.02,125,832,+0.06
2016,86,0,37455,Si Woo Kim,15.03,207,1377,+0.14
2016,87,0,33418,Shawn Stefani,15.04,160,1064,+0.03
2016,88,0,32448,James Hahn,15.1,146,967,+0.11
2016,89,0,33413,Ben Martin,15.12,169,1118,+0.18
2016,90,0,27963,Chris Stroud,15.22,145,953,+0.04
2016,91,0,29223,Sam Saunders,15.24,107,702,+0.07
2016,92,0,24461,Thomas Aiken,15.29,102,667,+0.17
2016,92,0,34046,Jordan Spieth,15.29,124,811,-0.03
2016,92,0,25834,Daniel Summerhays,15.29,168,1099,+0.13
2016,95,0,22046,Geoff Ogilvy,15.3,106,693,+0.09
2016,96,0,32366,Kevin Chappell,15.39,167,1085,+0.07
2016,97,0,39975,Michael Kim,15.4,183,1188,+0.14
2016,98,0,20691,Greg Owen,15.42,147,953,+0.11
2016,99,0,36801,Mark Hubbard,15.45,178,1152,+0.06
2016,100,0,32102,Rickie Fowler,15.53,139,895,-0.07
2016,101,0,31420,Anirban Lahiri,15.62,104,666,+0.10
2016,102,0,10213,Dicky Pride,15.79,90,570,+0.07
2016,103,0,28679,Fabián Gómez,15.9,163,1025,+0.09
2016,104,0,24924,Bill Haas,15.93,141,885,+0.04
2016,105,0,32640,Troy Merritt,15.95,144,903,+0.14
2016,106,0,28114,Dawie van der Walt,15.96,124,777,+0.20
2016,107,0,27436,Graham DeLaet,16.01,130,812,+0.09
2016,108,0,10885,Robert Allenby,16.08,91,566,+0.35
2016,109,0,27649,Brandt Snedeker,16.11,169,1049,-0.04
2016,110,0,30927,Brendon Todd,16.13,121,750,+0.12
2016,111,0,20098,Stuart Appleby,16.16,148,916,+0.17
2016,112,0,26851,Marc Leishman,16.17,146,903,+0.03
2016,113,0,32839,Hideki Matsuyama,16.19,131,809,+0.05
2016,114,0,33461,Morgan Hoffmann,16.2,132,815,+0.01
2016,115,0,24140,Sean O'Hair,16.21,188,1160,-0.01
2016,116,0,21731,Freddie Jacobson,16.23,161,992,-0.02
2016,117,0,25892,Steve Wheatcroft,16.26,158,972,+0.12
2016,118,0,34466,Peter Malnati,16.31,169,1036,+0.11
2016,119,0,28237,Rory McIlroy,16.32,109,668,E
2016,120,0,35732,Wes Roach,16.33,98,600,+0.07
2016,121,0,6567,Vijay Singh,16.35,147,899,+0.02
2016,122,0,29461,Jamie Lovemark,16.45,188,1143,+0.01
2016,123,0,20645,John Senden,16.53,181,1095,+0.03
2016,124,0,29485,Brett Stegmaier,16.63,172,1034,+0.08
2016,125,0,23320,Ryan Palmer,16.79,181,1078,+0.03
2016,126,0,24781,Hunter Mahan,16.91,117,692,+0.15
2016,127,0,29720,Andres Gonzales,16.93,149,880,+0.13
2016,128,0,33448,Justin Thomas,16.96,175,1032,+0.14
2016,129,0,37189,Harold Varner III,16.98,188,1107,+0.13
2016,130,0,35891,Cameron Smith,17.01,108,635,+0.11
2016,131,0,25198,Francesco Molinari,17.17,136,792,+0.11
2016,132,0,25493,Nick Taylor,17.21,158,918,+0.16
2016,133,0,24490,George McNeill,17.32,110,635,+0.09
2016,134,0,27936,Martin Laird,17.35,170,980,+0.09
2016,135,0,29518,Brendan Steele,17.38,167,961,+0.10
2016,136,0,24846,Ricky Barnes,17.42,192,1102,+0.03
2016,137,0,27064,Jhonattan Vegas,17.43,195,1119,+0.09
2016,138,0,28158,Steve Marino,17.46,135,773,+0.08
2016,139,0,36699,Patrick Rodgers,17.5,172,983,-0.01
2016,140,0,20848,Ángel Cabrera,17.57,120,683,+0.12
2016,140,0,28092,D.H. Lee,17.57,113,643,+0.13
2016,142,0,28132,Tyrone Van Aswegen,17.58,212,1206,+0.06
2016,143,0,34099,Harris English,17.63,177,1004,-0.05
2016,144,0,26331,Charl Schwartzel,17.71,136,768,E
2016,145,0,25804,Bubba Watson,17.72,126,711,E
2016,146,0,27895,Jonas Blixt,17.83,166,931,+0.03
2016,147,0,37273,Derek Ernst,17.89,107,598,+0.14
2016,148,0,24358,Robert Garrigus,18.16,138,760,+0.02
2016,149,0,35879,Kelly Kraft,18.27,114,624,+0.18
2016,150,0,30925,Dustin Johnson,18.4,161,875,-0.06
2016,151,0,37454,Whee Kim,18.42,166,901,+0.08
2016,152,0,35539,Luke Guthrie,18.51,114,616,+0.12
2016,153,0,34261,Scott Langley,18.67,138,739,+0.06
2016,154,0,32757,Patton Kizzire,18.68,193,1033,+0.10
2016,155,0,27770,Camilo Villegas,18.71,183,978,+0.10
2016,156,0,29289,S.Y. Noh,18.73,177,945,-0.02
2016,157,0,28089,Jason Day,18.75,141,752,E
2016,158,0,35532,Tom Hoge,18.85,164,870,+0.02
2016,159,0,25720,Chad Collins,18.92,168,888,+0.11
2016,159,0,27141,J.B. Holmes,18.92,158,835,+0.09
2016,161,0,29268,Bronson Burgoon,19.11,172,900,+0.09
2016,162,0,6522,Ernie Els,19.12,147,769,+0.14
2016,163,0,29745,Tyler Aldridge,19.14,178,930,E
2016,164,0,22371,Aaron Baddeley,19.18,196,1022,+0.07
2016,165,0,27747,Hiroshi Iwata,19.39,179,923,+0.08
2016,166,0,25818,Scott Piercy,19.4,175,902,+0.12
2016,167,0,31416,Derek Fathauer,19.44,203,1044,+0.07
2016,168,0,22405,Justin Rose,19.53,133,681,+0.04
2016,169,0,27942,Rob Oppenheim,19.94,139,697,+0.01
2016,170,0,29974,Branden Grace,19.97,116,581,+0.01
2016,171,0,34360,Patrick Reed,20.09,217,1080,-0.03
2016,172,0,25274,Steven Bowditch,20.14,149,740,+0.18
2016,173,0,28475,Jeff Overton,20.17,162,803,+0.10
2016,174,0,27129,Luke List,20.23,179,885,-0.11
2016,175,0,26300,Matt Jones,20.3,177,872,+0.12
2016,176,0,29725,Tony Finau,20.34,218,1072,+0.09
2016,177,0,23800,Bryce Molder,20.41,190,931,+0.12
2016,178,0,40026,Daniel Berger,20.7,207,1000,+0.03
2016,179,0,12716,Charley Hoffman,20.71,204,985,+0.07
2016,180,0,32618,Rhein Gibson,21.12,128,606,+0.05
2016,181,0,25632,Jimmy Walker,21.6,210,972,-0.02
2016,182,0,35300,Andrew Loupe,21.63,196,906,+0.12
2016,183,0,30692,Scott Stallings,21.86,190,869,+0.06
2016,184,0,21961,Charles Howell III,22.04,240,1089,-0.04
2016,185,0,46440,Smylie Kaufman,22.18,220,992,+0.06
2015,1,0,25198,Francesco Molinari,9.08,54,595,E
2015,2,0,10885,Robert Allenby,9.19,65,707,+0.09
2015,2,0,10860,Justin Leonard,9.19,69,751,+0.22
2015,4,0,24024,Zach Johnson,9.93,97,977,+0.02
2015,5,0,21528,Henrik Stenson,10.51,64,609,E
2015,6,0,34098,Russell Henley,10.72,100,933,+0.01
2015,7,0,27466,Spencer Levin,10.74,124,1155,+0.23
2015,8,0,8075,Jerry Kelly,11.2,103,920,+0.07
2015,9,0,29926,Danny Lee,11.26,156,1385,+0.07
2015,10,0,31202,William McGirt,11.39,154,1352,+0.13
2015,11,0,23541,Ben Crane,11.51,83,721,+0.12
2015,12,0,32200,Roberto Castro,11.58,58,501,+0.10
2015,13,0,23108,Matt Kuchar,11.6,124,1069,-0.09
2015,14,0,34262,Jon Curran,11.65,105,901,+0.08
2015,15,0,25349,Tim Wilkinson,11.69,94,804,+0.15
2015,16,0,29221,Webb Simpson,11.7,104,889,+0.03
2015,17,0,26476,Chez Reavie,11.83,82,693,+0.23
2015,18,0,29420,Billy Horschel,11.91,121,1016,+0.07
2015,19,0,31560,Brian Stuard,11.94,131,1097,+0.15
2015,20,0,24507,Jason Bohn,11.97,145,1211,+0.11
2015,21,0,27214,Kevin Streelman,12.01,122,1016,+0.11
2015,22,0,35545,Blayne Barber,12.03,105,873,-0.03
2015,23,0,30927,Brendon Todd,12.06,128,1061,+0.09
2015,24,0,22892,Jason Gore,12.1,98,810,+0.11
2015,25,0,26596,Ryan Moore,12.12,103,850,+0.17
2015,26,0,27649,Brandt Snedeker,12.19,127,1042,+0.10
2015,27,0,22405,Justin Rose,12.24,83,678,+0.05
2015,28,0,27933,John Merrick,12.25,99,808,+0.14
2015,29,0,34130,Sung Joon Park,12.26,107,873,+0.13
2015,30,0,29478,Kevin Kisner,12.27,160,1304,+0.03
2015,31,0,29222,Billy Hurley III,12.28,107,871,+0.12
2015,32,0,34409,David Lingmerth,12.33,127,1030,+0.09
2015,33,0,27436,Graham DeLaet,12.6,94,746,+0.15
2015,33,0,33399,Adam Hadwin,12.6,141,1119,+0.20
2015,35,0,10809,Jim Furyk,12.62,91,721,+0.04
2015,36,0,35541,John Peterson,12.63,135,1069,+0.10
2015,37,0,1706,Davis Love III,12.65,74,585,+0.07
2015,38,0,33122,Russell Knox,12.66,153,1209,+0.16
2015,39,0,21753,Brian Davis,12.7,125,984,+0.10
2015,40,0,12510,Chad Campbell,12.74,161,1264,+0.14
2015,41,0,25364,Paul Casey,12.8,112,875,+0.02
2015,42,0,27963,Chris Stroud,12.85,121,942,+0.22
2015,43,0,20645,John Senden,12.89,92,714,+0.14
2015,44,0,20472,Alex Cejka,12.9,141,1093,+0.12
2015,44,0,23638,Brendon de Jonge,12.9,165,1279,+0.09
2015,46,0,34174,John Huh,12.93,160,1237,+0.18
2015,47,0,25900,Lucas Glover,13.0,130,1000,+0.18
2015,48,0,23353,J.J. Henry,13.02,137,1052,+0.12
2015,49,0,27644,Brian Harman,13.03,142,1090,+0.01
2015,50,0,20771,Steven Alker,13.07,91,696,+0.15
2015,51,0,33141,Keegan Bradley,13.09,116,886,+0.02
2015,52,0,26951,Johnson Wagner,13.24,105,793,+0.02
2015,53,0,24494,Erik Compton,13.29,128,963,+0.09
2015,54,0,25345,Carl Pettersson,13.34,177,1327,+0.03
2015,55,0,25686,Jason Dufner,13.36,89,666,+0.07
2015,55,0,33418,Shawn Stefani,13.36,162,1213,+0.04
2015,57,0,23048,Eric Axley,13.45,80,595,+0.15
2015,58,0,30926,Chris Kirk,13.55,106,782,+0.02
2015,59,0,25562,Andres Romero,13.56,101,745,-0.04
2015,59,0,34046,Jordan Spieth,13.56,123,907,-0.08
2015,61,0,33419,Cameron Tringale,13.62,149,1094,+0.19
2015,62,0,24924,Bill Haas,13.69,135,986,+0.04
2015,63,0,34563,Chesson Hadley,13.85,171,1235,+0.12
2015,64,0,25396,Kevin Na,13.86,136,981,+0.15
2015,65,0,29425,Andrew Svoboda,13.89,135,972,+0.22
2015,65,0,32150,Michael Thompson,13.89,145,1044,+0.10
2015,67,0,23983,Luke Donald,13.9,103,741,+0.10
2015,67,0,24138,Ian Poulter,13.9,92,662,+0.09
2015,69,0,24140,Sean O'Hair,13.97,156,1117,+0.10
2015,70,0,34264,Hudson Swafford,13.99,161,1151,+0.08
2015,70,0,2206,David Toms,13.99,107,765,+0.12
2015,72,0,31557,Jim Herman,14.01,150,1071,+0.07
2015,73,0,26289,Boo Weekley,14.18,132,931,-0.07
2015,74,0,37273,Derek Ernst,14.22,124,872,+0.06
2015,75,0,30711,Colt Knost,14.26,147,1031,+0.14
2015,76,0,26329,Louis Oosthuizen,14.29,93,651,+0.10
2015,76,0,24361,Pat Perez,14.29,164,1148,+0.01
2015,78,0,20396,Lee Westwood,14.32,63,440,+0.10
2015,79,0,33448,Justin Thomas,14.33,189,1319,+0.05
2015,80,0,29223,Sam Saunders,14.37,125,870,+0.13
2015,81,0,26331,Charl Schwartzel,14.39,82,570,+0.05
2015,82,0,23621,Rory Sabbatini,14.4,131,910,+0.02
2015,83,0,32366,Kevin Chappell,14.41,150,1041,+0.07
2015,84,0,33413,Ben Martin,14.42,155,1075,+0.19
2015,84,0,28780,Nicholas Thompson,14.42,140,971,+0.15
2015,86,0,35539,Luke Guthrie,14.5,136,938,+0.08
2015,86,0,30692,Scott Stallings,14.5,98,676,E
2015,88,0,24925,Jonathan Byrd,14.57,103,707,+0.08
2015,88,0,25892,Steve Wheatcroft,14.57,146,1002,+0.13
2015,90,0,33667,Carlos Ortiz,14.63,168,1148,+0.08
2015,91,0,6567,Vijay Singh,14.66,140,955,+0.13
2015,92,0,22046,Geoff Ogilvy,14.69,72,490,+0.18
2015,92,0,30946,Alex Prugh,14.69,146,994,+0.09
2015,94,0,25274,Steven Bowditch,14.77,180,1219,+0.08
2015,95,0,40058,Zac Blair,14.86,182,1225,+0.11
2015,96,0,20848,Ángel Cabrera,15.02,88,586,+0.09
2015,97,0,32839,Hideki Matsuyama,15.1,148,980,+0.06
2015,98,0,22056,Cameron Percy,15.13,121,800,+0.05
2015,99,0,24490,George McNeill,15.17,187,1233,+0.02
2015,99,0,1810,Phil Mickelson,15.17,115,758,+0.03
2015,101,0,30944,Jason Kokrak,15.18,167,1100,-0.06
2015,101,0,31193,Jim Renner,15.18,117,771,+0.21
2015,103,0,32102,Rickie Fowler,15.21,120,789,+0.13
2015,104,0,36801,Mark Hubbard,15.29,130,850,+0.11
2015,105,0,22293,Heath Slocum,15.31,83,542,+0.23
2015,106,0,23623,Bo Van Pelt,15.38,138,897,+0.08
2015,107,0,25834,Daniel Summerhays,15.45,191,1236,+0.09
2015,108,0,6522,Ernie Els,15.46,83,537,+0.16
2015,109,0,28475,Jeff Overton,15.5,160,1032,+0.16
2015,110,0,24358,Robert Garrigus,15.52,117,754,+0.05
2015,111,0,36689,Brooks Koepka,15.55,139,894,+0.06
2015,112,0,24781,Hunter Mahan,15.63,141,902,+0.09
2015,113,0,29479,Scott Brown,15.67,176,1123,+0.05
2015,114,0,29289,S.Y. Noh,15.68,117,746,+0.08
2015,114,0,25493,Nick Taylor,15.68,180,1148,+0.13
2015,116,0,20229,Stewart Cink,15.69,142,905,-0.05
2015,117,0,25720,Chad Collins,15.77,138,875,+0.06
2015,118,0,24357,K.J. Choi,15.82,125,790,+0.14
2015,118,0,29518,Brendan Steele,15.82,166,1049,+0.01
2015,120,0,27064,Jhonattan Vegas,15.83,157,992,+0.15
2015,121,0,27095,Nick Watney,15.84,178,1124,+0.15
2015,122,0,29720,Andres Gonzales,15.85,165,1041,+0.10
2015,122,0,34265,Will Wilcox,15.85,90,568,+0.04
2015,124,0,28486,Michael Putnam,16.03,150,936,+0.16
2015,125,0,24502,Adam Scott,16.06,71,442,+0.18
2015,126,0,32448,James Hahn,16.17,175,1082,+0.02
2015,127,0,30852,Ryo Ishikawa,16.2,167,1031,+0.05
2015,128,0,25191,Gonzalo Fernandez-Castaño,16.21,141,870,+0.18
2015,129,0,28679,Fabián Gómez,16.23,156,961,+0.20
2015,130,0,25369,Jamie Donaldson,16.25,72,443,+0.07
2015,131,0,34360,Patrick Reed,16.27,171,1051,-0.03
2015,132,0,28089,Jason Day,16.29,129,792,-0.04
2015,133,0,20104,Ken Duke,16.3,176,1080,+0.11
2015,134,0,28307,Matt Every,16.34,125,765,+0.26
2015,135,0,34099,Harris English,16.35,197,1205,+0.10
2015,136,0,26300,Matt Jones,16.36,152,929,+0.06
2015,136,0,23800,Bryce Molder,16.36,175,1070,+0.09
2015,138,0,28132,Tyrone Van Aswegen,16.44,95,578,+0.06
2015,139,0,40026,Daniel Berger,16.55,190,1148,+0.15
2015,139,0,26758,David Hearn,16.55,195,1178,+0.18
2015,139,0,34256,Andrew Putnam,16.55,122,737,+0.08
2015,142,0,34358,Jonathan Randolph,16.71,130,778,+0.13
2015,143,0,27141,J.B. Holmes,16.72,150,897,+0.04
2015,144,0,25240,D.A. Points,16.81,134,797,E
2015,145,0,30736,Oscar Fraustro,17.0,94,553,+0.09
2015,145,0,30925,Dustin Johnson,17.0,127,747,-0.06
2015,147,0,34261,Scott Langley,17.03,187,1098,+0.13
2015,148,0,35532,Tom Hoge,17.04,154,904,+0.06
2015,149,0,32334,Charlie Beljan,17.26,136,788,+0.16
2015,150,0,27895,Jonas Blixt,17.28,123,712,+0.15
2015,151,0,28500,Martin Flores,17.32,189,1091,+0.05
2015,152,0,21209,Sergio Garcia,17.37,86,495,+0.05
2015,153,0,20593,Greg Chalmers,17.44,86,493,+0.09
2015,154,0,23320,Ryan Palmer,17.45,130,745,+0.02
2015,155,0,27936,Martin Laird,17.51,176,1005,+0.14
