YEAR,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1996,0,1682,Wayne Levi,7
1996,0,6090,Jim McGovern,7
1996,0,10213,Dicky Pride,7
1996,0,20259,Hisayuki Sasaki,7
1996,0,2100,Tim Simpson,7
1996,0,2101,Joey Sindelar,7
1996,0,2115,Taylor Smith,7
1996,0,8375,Paul Stankowski,7
1996,0,2159,Curtis Strange,7
1996,0,2201,Jim Thorpe,7
1996,0,2267,D.A. Weibring,7
1996,0,10425,Jay Williamson,7
1996,0,20098,Stuart Appleby,6
1996,0,1185,Brandel Chamblee,6
1996,0,19883,Joe Daley,6
1996,0,1249,John Daly,6
1996,0,6599,John Elliott,6
1996,0,1320,Bob Estes,6
1996,0,1346,Ed Fiori,6
1996,0,1549,Mike Hulbert,6
1996,0,8075,Jerry Kelly,6
1996,0,12389,Barry Lane,6
1996,0,19896,Patrick Lee,6
1996,0,11032,Frank Lickliter II,6
1996,0,1717,Sandy Lyle,6
1996,0,10457,Frank Nobilo,6
1996,0,1960,Don Pooley,6
1996,0,2008,Lee Rinker,6
1996,0,6595,Kevin Sutherland,6
1996,0,2170,Hal Sutton,6
1996,0,2214,Kirk Triplett,6
1996,0,2218,Ted Tryba,6
1996,0,2303,Robert Wrenn,6
1996,0,2321,Fuzzy Zoeller,6
1996,0,20051,Joe Acosta Jr.,5
1996,0,1127,Danny Briggs,5
1996,0,1133,Billy Ray Brown,5
1996,0,20400,Michael Campbell,5
1996,0,1353,Bruce Fleisher,5
1996,0,1355,Raymond Floyd,5
1996,0,1361,Dan Forsman,5
1996,0,1374,Robin Freeman,5
1996,0,1414,Bob Gilder,5
1996,0,10203,Bryan Gorman,5
1996,0,10962,Bradley Hughes,5
1996,0,1557,John Inman,5
1996,0,8547,John Maginnes,5
1996,0,19965,Peter Mitchell,5
1996,0,1890,Brett Ogle,5
1996,0,1906,Masashi Jumbo Ozaki,5
1996,0,20505,Lucas Parsons,5
1996,0,1926,Steve Pate,5
1996,0,1938,David Peoples,5
1996,0,1949,Mark Pfeil,5
1996,0,1971,Dillard Pruitt,5
1996,0,6657,Steve Rintoul,5
1996,0,10215,Charlie Rymer,5
1996,0,2094,Tony Sills,5
1996,0,2111,Mike Smith,5
1996,0,2133,Craig Stadler,5
1996,0,2171,Mike Swartz,5
1996,0,2195,Leonard Thompson,5
1996,0,2226,Tray Tyner,5
1996,0,2239,Scott Verplank,5
1996,0,2256,Tom Watson,5
1996,0,2271,Wayne Westner,5
1996,0,1014,Fulton Allem,4
1996,0,6014,Eric Booker,4
1996,0,1142,Bart Bryant,4
1996,0,1156,Curt Byrum,4
1996,0,20472,Alex Cejka,4
1996,0,19825,Darren Clarke,4
1996,0,7763,Doug Dunakey,4
1996,0,19958,Miguel Angel Jiménez,4
1996,0,1607,Brian Kamm,4
1996,0,20094,Jonathan Kaye,4
1996,0,1659,Massy Kuramoto,4
1996,0,1685,J.L. Lewis,4
1996,0,1755,Dick Mast,4
1996,0,1796,Mark McNulty,4
1996,0,1858,Tommy Nakajima,4
1996,0,1886,Peter O'Malley,4
1996,0,20388,Gordon Sherry,4
1996,0,2106,Chris Smith,4
1996,0,2257,Brian Watts,4
1996,0,19913,Ron Whittaker,4
1996,0,10885,Robert Allenby,3
1996,0,1060,Dave Barr,3
1996,0,10699,Ahmad Bateman,3
1996,0,1114,Bob Boyd,3
1996,0,1150,George Burns,3
1996,0,1162,Rex Caldwell,3
1996,0,7569,Mark Carnevale,3
1996,0,21542,Simon Cooke,3
1996,0,14269,Eamonn Darcy,3
1996,0,1282,Trevor Dodds,3
1996,0,1284,Mike Donald,3
1996,0,7529,Tim Dunlavey,3
1996,0,1367,Brent Franklin,3
1996,0,9071,David Gilford,3
1996,0,8725,Tom Gillis,3
1996,0,7941,Mike Grob,3
1996,0,1468,Gary Hallberg,3
1996,0,1550,Ed Humenik,3
1996,0,1571,Barry Jaeckel,3
1996,0,8633,Per-Ulrik Johansson,3
1996,0,12680,Shigeki Maruyama,3
1996,0,19919,Carl Mason,3
1996,0,1779,Gary McCord,3
1996,0,12781,Scott Medlin,3
1996,0,6052,Andy Morse,3
1996,0,1846,Jodie Mudd,3
1996,0,1861,Jim Nelford,3
1996,0,1946,Peter Persons,3
1996,0,1978,Fran Quinn,3
1996,0,2033,Dave Rummells,3
1996,0,2054,Ken Schall,3
1996,0,2067,Ted Schulz,3
1996,0,2077,Nobuo Serizawa,3
1996,0,20548,Hidemichi Tanaka,3
1996,0,12663,Phil Tataurangi,3
1996,0,7269,Greg Turner,3
1996,0,2242,Lanny Wadkins,3
1996,0,2255,Denis Watson,3
1996,0,10423,Mike Weir,3
1996,0,2300,Ian Woosnam,3
1996,0,6791,Mark Wurtz,3
1996,0,13155,Brian Barnes,2
1996,0,7721,Pat Bates,2
1996,0,1103,Charles Bolling,2
1996,0,20371,Richard Boxall,2
1996,0,1129,Bill Britton,2
1996,0,19974,Roger Chapman,2
1996,0,19905,Andrew Coltart,2
1996,0,6251,Chris DiMarco,2
1996,0,1288,Ed Dougherty,2
1996,0,20104,Ken Duke,2
1996,0,1330,David Feherty,2
1996,0,1350,Pat Fitzsimons,2
1996,0,1358,Bob Ford,2
1996,0,1360,Anders Forsbrand,2
1996,0,1390,Buddy Gardner,2
1996,0,1425,Ernie Gonzalez,2
1996,0,1443,Hubert Green,2
1996,0,1473,Todd Hamilton,2
1996,0,20766,Padraig Harrington,2
1996,0,1499,Mark Hayes,2
1996,0,19991,Peter Hedblom,2
1996,0,20433,Mark Hensby,2
1996,0,1517,Satoshi Higashi,2
1996,0,12716,Charley Hoffman,2
1996,0,1560,David Ishii,2
1996,0,1572,Mark James,2
1996,0,1578,Tom Jenkins,2
1996,0,1648,Billy Kratzert,2
1996,0,1666,Bernhard Langer,2
1996,0,21635,Gordon Law,2
1996,0,10565,Ian Leggatt,2
1996,0,1736,Roger Maltbie,2
1996,0,1753,Rik Massengale,2
1996,0,20435,Davidson Matyczuk,2
1996,0,12461,Paul McGinley,2
1996,0,1824,Yoshinori Mizumaki,2
1996,0,12753,David Morland IV,2
1996,0,8535,Gary Nicklaus,2
1996,0,1869,Jack Nicklaus,2
1996,0,1984,Sam Randolph,2
1996,0,1998,Jack Renner,2
1996,0,20127,Chris Riley,2
1996,0,2007,Larry Rinker,2
1996,0,12702,Costantino Rocca,2
1996,0,2020,Eduardo Romero,2
1996,0,20387,Jarmo Sandelin,2
1996,0,19953,Adam Spring,2
1996,0,21851,Stephane Talbot,2
1996,0,2180,Harry Taylor,2
1996,0,6048,Dicky Thompson,2
1996,0,6425,Rick Todd,2
1996,0,2225,Howard Twitty,2
1996,0,2230,Stan Utley,2
1996,0,2249,Don Walsworth,2
1996,0,20858,Michael Welch,2
1996,0,2313,Bruce Zabriski,2
1996,0,8681,Manny Zerman,2
1995,0,2214,Kirk Triplett,27
1995,0,1783,Mark McCumber,25
1995,0,10809,Jim Furyk,23
1995,0,1771,Blaine McCallister,20
1995,0,1320,Bob Estes,19
1995,0,1690,Bruce Lietzke,19
1995,0,1723,Andrew Magee,19
1995,0,1971,Dillard Pruitt,19
1995,0,1381,Fred Funk,18
1995,0,1475,Donnie Hammond,18
1995,0,2246,Duffy Waldorf,18
1995,0,2133,Craig Stadler,17
1995,0,2321,Fuzzy Zoeller,17
1995,0,1326,Nick Faldo,16
1995,0,1549,Mike Hulbert,16
1995,0,1905,Joe Ozaki,16
1995,0,2099,Scott Simpson,16
1995,0,2100,Tim Simpson,16
1995,0,2225,Howard Twitty,16
1995,0,1006,John Adams,15
1995,0,10860,Justin Leonard,15
1995,0,7867,Woody Austin,14
1995,0,1707,Steve Lowery,14
1995,0,2104,Jeff Sluman,14
1995,0,1143,Brad Bryant,13
1995,0,1157,Tom Byrum,13
1995,0,1313,Steve Elkington,13
1995,0,1331,Rick Fehr,13
1995,0,1334,Keith Fergus,13
1995,0,1388,Robert Gamez,13
1995,0,1607,Brian Kamm,13
1995,0,1890,Brett Ogle,13
1995,0,1945,Kenny Perry,13
1995,0,1975,Tom Purtzer,13
1995,0,1992,Don Reese,13
1995,0,2010,Loren Roberts,13
1995,0,2170,Hal Sutton,13
1995,0,20051,Joe Acosta Jr.,12
1995,0,9011,David Duval,12
1995,0,1306,David Edwards,12
1995,0,1378,David Frost,12
1995,0,1418,Bill Glasson,12
1995,0,1457,Jay Haas,12
1995,0,6575,Dudley Hart,12
1995,0,1736,Roger Maltbie,12
1995,0,1796,Mark McNulty,12
1995,0,1920,Craig Parry,12
1995,0,20095,Carl Paulson,12
1995,0,1928,Corey Pavin,12
1995,0,1943,Chris Perry,12
1995,0,1958,Dan Pohl,12
1995,0,1968,Nick Price,12
1995,0,2008,Lee Rinker,12
1995,0,2245,Grant Waite,12
1995,0,1042,Paul Azinger,11
1995,0,1098,Jay Don Blake,11
1995,0,1142,Bart Bryant,11
1995,0,1161,Mark Calcavecchia,11
1995,0,1201,Lennie Clements,11
1995,0,6034,Marco Dawson,11
1995,0,1282,Trevor Dodds,11
1995,0,1385,Jim Gallagher Jr.,11
1995,0,1458,Jerry Haas,11
1995,0,8537,J.P. Hayes,11
1995,0,1677,Tom Lehman,11
1995,0,1766,Billy Mayfair,11
1995,0,7235,John Morse,11
1995,0,1927,Dennis Paulson,11
1995,0,6386,Bill Porter,11
1995,0,6527,Steve Stricker,11
1995,0,2239,Scott Verplank,11
1995,0,6006,JC Anderson,10
1995,0,1035,Tommy Armour III,10
1995,0,1072,Chip Beck,10
1995,0,1116,Michael Bradley,10
1995,0,1203,Russ Cochran,10
1995,0,1361,Dan Forsman,10
1995,0,6088,Steve Gotsche,10
1995,0,1527,Scott Hoch,10
1995,0,1553,John Huston,10
1995,0,1599,Steve Jones,10
1995,0,1706,Davis Love III,10
1995,0,1725,John Mahaffey,10
1995,0,6090,Jim McGovern,10
1995,0,1926,Steve Pate,10
1995,0,2111,Mike Smith,10
1995,0,2223,Bob Tway,10
1995,0,6214,Guy Boros,9
1995,0,6020,Steve Brodie,9
1995,0,1132,Mark Brooks,9
1995,0,6124,Patrick Burke,9
1995,0,1156,Curt Byrum,9
1995,0,1219,John Cook,9
1995,0,8931,Glen Day,9
1995,0,6522,Ernie Els,9
1995,0,1329,Brad Faxon,9
1995,0,1346,Ed Fiori,9
1995,0,6044,Scott Gump,9
1995,0,1560,David Ishii,9
1995,0,1569,Peter Jacobsen,9
1995,0,1619,Skip Kendall,9
1995,0,1797,Rocco Mediate,9
1995,0,1837,Gil Morgan,9
1995,0,6140,Sean Murphy,9
1995,0,1876,Greg Norman,9
1995,0,1887,Mark O'Meara,9
1995,0,6567,Vijay Singh,9
1995,0,2146,Payne Stewart,9
1995,0,6613,Tommy Tolles,9
1995,0,8385,Omar Uresti,9
1995,0,2267,D.A. Weibring,9
1995,0,1024,Billy Andrade,8
1995,0,1040,Emlyn Aubrey,8
1995,0,1060,Dave Barr,8
1995,0,1096,Phil Blackmar,8
1995,0,1185,Brandel Chamblee,8
1995,0,1226,Fred Couples,8
1995,0,1266,Clark Dennis,8
1995,0,1353,Bruce Fleisher,8
1995,0,1374,Robin Freeman,8
1995,0,1408,Kelly Gibson,8
1995,0,1444,Ken Green,8
1995,0,6617,Brian Henninger,8
1995,0,1577,Lee Janzen,8
1995,0,20094,Jonathan Kaye,8
1995,0,6012,Greg Kraft,8
1995,0,6641,Jeff Leonard,8
1995,0,1724,Jeff Maggert,8
1995,0,1748,Doug Martin,8
1995,0,1823,Larry Mize,8
1995,0,1864,Larry Nelson,8
1995,0,10215,Charlie Rymer,8
1995,0,2256,Tom Watson,8
1995,0,6791,Mark Wurtz,8
1995,0,1014,Fulton Allem,7
1995,0,1093,Ronnie Black,7
1995,0,1127,Danny Briggs,7
1995,0,1129,Bill Britton,7
1995,0,1133,Billy Ray Brown,7
1995,0,1175,Jim Carter,7
1995,0,1196,Brian Claar,7
1995,0,6251,Chris DiMarco,7
1995,0,1307,Joel Edwards,7
1995,0,1355,Raymond Floyd,7
1995,0,1390,Buddy Gardner,7
1995,0,1414,Bob Gilder,7
1995,0,8337,Mike Heinen,7
1995,0,1510,Nolan Henke,7
1995,0,1550,Ed Humenik,7
1995,0,6315,Pete Jordan,7
1995,0,1633,Tom Kite,7
1995,0,6332,Neal Lancaster,7
1995,0,1701,Bob Lohr,7
1995,0,10585,Scott McCarron,7
1995,0,1810,Phil Mickelson,7
1995,0,1891,David Ogrin,7
1995,0,1960,Don Pooley,7
1995,0,1996,Mike Reid,7
1995,0,2094,Tony Sills,7
1995,0,2101,Joey Sindelar,7
1995,0,7101,Dave Stockton Jr.,7
1995,0,2167,Mike Sullivan,7
1995,0,2190,Doug Tewell,7
1995,0,2218,Ted Tryba,7
1995,0,2224,Greg Twiggs,7
1995,0,2226,Tray Tyner,7
1995,0,8563,Bruce Vaughan,7
1995,0,2241,Bobby Wadkins,7
1995,0,2294,Willie Wood,7
1995,0,10885,Robert Allenby,6
1995,0,10569,Mike Brisky,6
1995,0,20229,Stewart Cink,6
1995,0,1249,John Daly,6
1995,0,1261,Jay Delsing,6
1995,0,6643,Paul Goydos,6
1995,0,1610,Yoshinori Kaneko,6
1995,0,1666,Bernhard Langer,6
1995,0,1682,Wayne Levi,6
1995,0,1846,Jodie Mudd,6
1995,0,6373,José María Olazábal,6
1995,0,12660,Jesper Parnevik,6
1995,0,1938,David Peoples,6
1995,0,10213,Dicky Pride,6
1995,0,8973,Wayne Riley,6
1995,0,2049,Gene Sauers,6
1995,0,2064,John Schroeder,6
1995,0,6409,Brad Sherfy,6
1995,0,2131,Mike Springer,6
1995,0,2135,Mike Standly,6
1995,0,8375,Paul Stankowski,6
1995,0,2159,Curtis Strange,6
1995,0,2180,Harry Taylor,6
1995,0,6048,Dicky Thompson,6
1995,0,10425,Jay Williamson,6
1995,0,6577,John Wilson,6
1995,0,2322,Richard Zokol,6
1995,0,6197,Michael Allen,5
1995,0,6809,Bob Burns,5
1995,0,1197,Bobby Clampett,5
1995,0,1200,Keith Clearwater,5
1995,0,8717,Kawika Cotner,5
1995,0,1235,Ben Crenshaw,5
1995,0,1288,Ed Dougherty,5
1995,0,1443,Hubert Green,5
1995,0,1495,Morris Hatalsky,5
1995,0,10145,Tom Hearn,5
1995,0,12449,Ryan Howison,5
1995,0,1559,Hale Irwin,5
1995,0,1571,Barry Jaeckel,5
1995,0,1648,Billy Kratzert,5
1995,0,1685,J.L. Lewis,5
1995,0,1755,Dick Mast,5
1995,0,1779,Gary McCord,5
1995,0,1824,Yoshinori Mizumaki,5
1995,0,8635,Colin Montgomerie,5
1995,0,1925,Jerry Pate,5
1995,0,1986,Joey Rassett,5
1995,0,6657,Steve Rintoul,5
1995,0,20158,Anthony Rodriguez,5
1995,0,20016,Ikuo Shirahama,5
1995,0,7001,J.B. Sneve,5
1995,0,2242,Lanny Wadkins,5
1995,0,6725,Tom Wargo,5
1995,0,19913,Ron Whittaker,5
1995,0,7721,Pat Bates,4
1995,0,20370,Steven Bottomley,4
1995,0,1114,Bob Boyd,4
1995,0,1151,Clark Burroughs,4
1995,0,20400,Michael Campbell,4
1995,0,7569,Mark Carnevale,4
1995,0,1330,David Feherty,4
1995,0,1416,Chad Ginn,4
1995,0,1435,Wayne Grady,4
1995,0,1468,Gary Hallberg,4
1995,0,1499,Mark Hayes,4
1995,0,19958,Miguel Angel Jiménez,4
1995,0,6557,Stephen Keppler,4
1995,0,1705,Tim Loustalot,4
1995,0,1717,Sandy Lyle,4
1995,0,1869,Jack Nicklaus,4
1995,0,1906,Masashi Jumbo Ozaki,4
1995,0,12702,Costantino Rocca,4
1995,0,2148,Ray Stewart,4
1995,0,2201,Jim Thorpe,4
1995,0,2207,Sam Torrance,4
1995,0,6969,Mike Tschetter,4
1995,0,20393,Philip Walton,4
1995,0,19809,Richard Backwell,3
1995,0,1051,Seve Ballesteros,3
1995,0,1068,Andy Bean,3
1995,0,1162,Rex Caldwell,3
1995,0,1214,Frank Conner,3
1995,0,8669,Bill Dodd,3
1995,0,1284,Mike Donald,3
1995,0,6036,Scott Dunlap,3
1995,0,10933,Scott Ford,3
1995,0,10963,Jimmy Green,3
1995,0,6284,Jim Hallet,3
1995,0,1529,Mike Holland,3
1995,0,8075,Jerry Kelly,3
1995,0,6128,Steve Lamontagne,3
1995,0,1949,Mark Pfeil,3
1995,0,8553,Lee Porter,3
1995,0,1984,Sam Randolph,3
1995,0,2007,Larry Rinker,3
1995,0,2023,Clarence Rose,3
1995,0,2033,Dave Rummells,3
1995,0,6563,Roger Salazar,3
1995,0,2067,Ted Schulz,3
1995,0,2076,Peter Senior,3
1995,0,7707,Mike Small,3
1995,0,2152,Dave Stockton,3
1995,0,2279,Mark Wiebe,3
1995,0,2300,Ian Woosnam,3
1995,0,1049,Ian Baker-Finch,2
1995,0,20124,Alan Bratton,2
1995,0,20286,Rusty Brown,2
1995,0,1150,George Burns,2
1995,0,20111,John Connelly,2
1995,0,19770,Bobby Doolittle,2
1995,0,1305,Danny Edwards,2
1995,0,9071,David Gilford,2
1995,0,8725,Tom Gillis,2
1995,0,1425,Ernie Gonzalez,2
1995,0,1489,Steve Hart,2
1995,0,1494,Steve Haskins,2
1995,0,20358,Tico Hoffman,2
1995,0,1533,P.H. Horgan III,2
1995,0,1540,Robert Hoyt,2
1995,0,1572,Mark James,2
1995,0,8633,Per-Ulrik Johansson,2
1995,0,11436,Rick Karbowski,2
1995,0,20218,Shingo Katayama,2
1995,0,1639,Kenny Knox,2
1995,0,12705,Cliff Kresge,2
1995,0,1753,Rik Massengale,2
1995,0,1782,Mike McCullough,2
1995,0,1815,Johnny Miller,2
1995,0,19965,Peter Mitchell,2
1995,0,20213,Katsumasa Miyamoto,2
1995,0,1858,Tommy Nakajima,2
1995,0,10457,Frank Nobilo,2
1995,0,1884,Mac O'Grady,2
1995,0,1886,Peter O'Malley,2
1995,0,1924,Alan Pate,2
1995,0,1977,Dana Quigley,2
1995,0,2009,José Rivero,2
1995,0,2020,Eduardo Romero,2
1995,0,20448,David Rueter,2
1995,0,20145,Richard Sadler,2
1995,0,20259,Hisayuki Sasaki,2
1995,0,2054,Ken Schall,2
1995,0,20388,Gordon Sherry,2
1995,0,7405,John Sikes,2
1995,0,7275,Mike Taylor,2
1995,0,2195,Leonard Thompson,2
1995,0,11155,Katsuyoshi Tomori,2
1995,0,6591,Rocky Walcher,2
1995,0,2257,Brian Watts,2
1995,0,20394,Steve Webster,2
1995,0,20396,Lee Westwood,2
1995,0,6589,Jeff Woodland,2
1995,0,8793,Tiger Woods,2
1994,0,1203,Russ Cochran,26
1994,0,1098,Jay Don Blake,23
1994,0,10809,Jim Furyk,19
1994,0,1569,Peter Jacobsen,19
1994,0,2099,Scott Simpson,18
1994,0,1201,Lennie Clements,17
1994,0,1475,Donnie Hammond,17
1994,0,1928,Corey Pavin,17
1994,0,2214,Kirk Triplett,16
1994,0,2241,Bobby Wadkins,16
1994,0,1557,John Inman,15
1994,0,1723,Andrew Magee,15
1994,0,1783,Mark McCumber,15
1994,0,1890,Brett Ogle,15
1994,0,6527,Steve Stricker,15
1994,0,2201,Jim Thorpe,15
1994,0,1690,Bruce Lietzke,14
1994,0,1724,Jeff Maggert,14
1994,0,2321,Fuzzy Zoeller,14
1994,0,1161,Mark Calcavecchia,13
1994,0,1235,Ben Crenshaw,13
1994,0,1810,Phil Mickelson,13
1994,0,1824,Yoshinori Mizumaki,13
1994,0,1891,David Ogrin,13
1994,0,1926,Steve Pate,13
1994,0,1945,Kenny Perry,13
1994,0,1971,Dillard Pruitt,13
1994,0,2133,Craig Stadler,13
1994,0,1284,Mike Donald,12
1994,0,1330,David Feherty,12
1994,0,1331,Rick Fehr,12
1994,0,6617,Brian Henninger,12
1994,0,1553,John Huston,12
1994,0,1677,Tom Lehman,12
1994,0,1876,Greg Norman,12
1994,0,2100,Tim Simpson,12
1994,0,2159,Curtis Strange,12
1994,0,2170,Hal Sutton,12
1994,0,2190,Doug Tewell,12
1994,0,1320,Bob Estes,11
1994,0,6643,Paul Goydos,11
1994,0,1706,Davis Love III,11
1994,0,6090,Jim McGovern,11
1994,0,2010,Loren Roberts,11
1994,0,2033,Dave Rummells,11
1994,0,2239,Scott Verplank,11
1994,0,6589,Jeff Woodland,11
1994,0,1156,Curt Byrum,10
1994,0,1197,Bobby Clampett,10
1994,0,1226,Fred Couples,10
1994,0,1282,Trevor Dodds,10
1994,0,1329,Brad Faxon,10
1994,0,1418,Bill Glasson,10
1994,0,6575,Dudley Hart,10
1994,0,1633,Tom Kite,10
1994,0,1968,Nick Price,10
1994,0,6657,Steve Rintoul,10
1994,0,2223,Bob Tway,10
1994,0,2230,Stan Utley,10
1994,0,2242,Lanny Wadkins,10
1994,0,2279,Mark Wiebe,10
1994,0,6006,JC Anderson,9
1994,0,6214,Guy Boros,9
1994,0,1143,Brad Bryant,9
1994,0,6809,Bob Burns,9
1994,0,1219,John Cook,9
1994,0,8931,Glen Day,9
1994,0,1266,Clark Dennis,9
1994,0,1353,Bruce Fleisher,9
1994,0,1381,Fred Funk,9
1994,0,1388,Robert Gamez,9
1994,0,1495,Morris Hatalsky,9
1994,0,1577,Lee Janzen,9
1994,0,1629,Eddie Kirby,9
1994,0,1725,John Mahaffey,9
1994,0,1766,Billy Mayfair,9
1994,0,1771,Blaine McCallister,9
1994,0,1887,Mark O'Meara,9
1994,0,1927,Dennis Paulson,9
1994,0,6567,Vijay Singh,9
1994,0,2218,Ted Tryba,9
1994,0,6577,John Wilson,9
1994,0,2322,Richard Zokol,9
1994,0,1035,Tommy Armour III,8
1994,0,6020,Steve Brodie,8
1994,0,1132,Mark Brooks,8
1994,0,1139,Olin Browne,8
1994,0,7569,Mark Carnevale,8
1994,0,6251,Chris DiMarco,8
1994,0,1306,David Edwards,8
1994,0,1414,Bob Gilder,8
1994,0,1457,Jay Haas,8
1994,0,1527,Scott Hoch,8
1994,0,1549,Mike Hulbert,8
1994,0,1559,Hale Irwin,8
1994,0,1682,Wayne Levi,8
1994,0,1707,Steve Lowery,8
1994,0,1796,Mark McNulty,8
1994,0,1823,Larry Mize,8
1994,0,1960,Don Pooley,8
1994,0,2104,Jeff Sluman,8
1994,0,2146,Payne Stewart,8
1994,0,2246,Duffy Waldorf,8
1994,0,2256,Tom Watson,8
1994,0,2294,Willie Wood,8
1994,0,1014,Fulton Allem,7
1994,0,6197,Michael Allen,7
1994,0,1042,Paul Azinger,7
1994,0,1060,Dave Barr,7
1994,0,1072,Chip Beck,7
1994,0,1116,Michael Bradley,7
1994,0,1288,Ed Dougherty,7
1994,0,6522,Ernie Els,7
1994,0,1346,Ed Fiori,7
1994,0,6058,John Flannery,7
1994,0,1374,Robin Freeman,7
1994,0,1378,David Frost,7
1994,0,1607,Brian Kamm,7
1994,0,6012,Greg Kraft,7
1994,0,1701,Bob Lohr,7
1994,0,1755,Dick Mast,7
1994,0,1837,Gil Morgan,7
1994,0,7235,John Morse,7
1994,0,1846,Jodie Mudd,7
1994,0,6373,José María Olazábal,7
1994,0,1938,David Peoples,7
1994,0,1986,Joey Rassett,7
1994,0,2007,Larry Rinker,7
1994,0,12702,Costantino Rocca,7
1994,0,2049,Gene Sauers,7
1994,0,2090,Tom Sieckmann,7
1994,0,2131,Mike Springer,7
1994,0,2135,Mike Standly,7
1994,0,8375,Paul Stankowski,7
1994,0,7101,Dave Stockton Jr.,7
1994,0,2206,David Toms,7
1994,0,2245,Grant Waite,7
1994,0,6791,Mark Wurtz,7
1994,0,1093,Ronnie Black,6
1994,0,1157,Tom Byrum,6
1994,0,1185,Brandel Chamblee,6
1994,0,1196,Brian Claar,6
1994,0,1200,Keith Clearwater,6
1994,0,1249,John Daly,6
1994,0,1313,Steve Elkington,6
1994,0,1323,Brad Fabel,6
1994,0,1361,Dan Forsman,6
1994,0,1385,Jim Gallagher Jr.,6
1994,0,1444,Ken Green,6
1994,0,1468,Gary Hallberg,6
1994,0,8337,Mike Heinen,6
1994,0,1510,Nolan Henke,6
1994,0,6315,Pete Jordan,6
1994,0,1648,Billy Kratzert,6
1994,0,6332,Neal Lancaster,6
1994,0,10860,Justin Leonard,6
1994,0,6350,Bob May,6
1994,0,1779,Gary McCord,6
1994,0,6140,Sean Murphy,6
1994,0,1905,Joe Ozaki,6
1994,0,1946,Peter Persons,6
1994,0,8553,Lee Porter,6
1994,0,1992,Don Reese,6
1994,0,2095,Larry Silveira,6
1994,0,2101,Joey Sindelar,6
1994,0,2185,Lance Ten Broeck,6
1994,0,2225,Howard Twitty,6
1994,0,1006,John Adams,5
1994,0,1024,Billy Andrade,5
1994,0,7781,Ty Armstrong,5
1994,0,1068,Andy Bean,5
1994,0,1096,Phil Blackmar,5
1994,0,6609,Rob Boldt,5
1994,0,10195,Tim Conley,5
1994,0,6034,Marco Dawson,5
1994,0,1261,Jay Delsing,5
1994,0,1307,Joel Edwards,5
1994,0,1390,Buddy Gardner,5
1994,0,6088,Steve Gotsche,5
1994,0,1435,Wayne Grady,5
1994,0,1533,P.H. Horgan III,5
1994,0,1556,Joe Inman,5
1994,0,1560,David Ishii,5
1994,0,1571,Barry Jaeckel,5
1994,0,1599,Steve Jones,5
1994,0,6128,Steve Lamontagne,5
1994,0,1715,Mark Lye,5
1994,0,1797,Rocco Mediate,5
1994,0,10823,Kiyoshi Murota,5
1994,0,1864,Larry Nelson,5
1994,0,1884,Mac O'Grady,5
1994,0,1920,Craig Parry,5
1994,0,1975,Tom Purtzer,5
1994,0,1996,Mike Reid,5
1994,0,2067,Ted Schulz,5
1994,0,2167,Mike Sullivan,5
1994,0,2180,Harry Taylor,5
1994,0,2195,Leonard Thompson,5
1994,0,6078,Esteban Toledo,5
1994,0,2267,D.A. Weibring,5
1994,0,2298,Jim Woodward,5
1994,0,2303,Robert Wrenn,5
1994,0,12661,Todd Barranger,4
1994,0,6086,Russell Beiersdorf,4
1994,0,10569,Mike Brisky,4
1994,0,1129,Bill Britton,4
1994,0,19911,Billy Downes,4
1994,0,1392,Tom Garner,4
1994,0,1408,Kelly Gibson,4
1994,0,1425,Ernie Gonzalez,4
1994,0,6044,Scott Gump,4
1994,0,1550,Ed Humenik,4
1994,0,1639,Kenny Knox,4
1994,0,6016,Brad Lardon,4
1994,0,1736,Roger Maltbie,4
1994,0,6515,Shaun Micheel,4
1994,0,12720,Monte Montgomery,4
1994,0,10824,Seiki Okuda,4
1994,0,1906,Masashi Jumbo Ozaki,4
1994,0,12660,Jesper Parnevik,4
1994,0,1958,Dan Pohl,4
1994,0,10213,Dicky Pride,4
1994,0,6062,Charles Raulerson,4
1994,0,2035,D.A. Russell,4
1994,0,2094,Tony Sills,4
1994,0,2111,Mike Smith,4
1994,0,12663,Phil Tataurangi,4
1994,0,6591,Rocky Walcher,4
1994,0,20025,Ben Walter,4
1994,0,7553,Roger Wessels,4
1994,0,1049,Ian Baker-Finch,3
1994,0,1133,Billy Ray Brown,3
1994,0,6789,Mark Cato,3
1994,0,19883,Joe Daley,3
1994,0,9011,David Duval,3
1994,0,1326,Nick Faldo,3
1994,0,1334,Keith Fergus,3
1994,0,1355,Raymond Floyd,3
1994,0,1416,Chad Ginn,3
1994,0,1443,Hubert Green,3
1994,0,1469,Dan Halldorson,3
1994,0,10145,Tom Hearn,3
1994,0,12665,Brad King,3
1994,0,1632,Chris Kite,3
1994,0,1666,Bernhard Langer,3
1994,0,1685,J.L. Lewis,3
1994,0,1717,Sandy Lyle,3
1994,0,1748,Doug Martin,3
1994,0,1803,Hajime Meshiai,3
1994,0,1815,Johnny Miller,3
1994,0,1835,Tommy Moore,3
1994,0,10457,Frank Nobilo,3
1994,0,1943,Chris Perry,3
1994,0,10217,Warren Schutte,3
1994,0,2207,Sam Torrance,3
1994,0,2217,Dennis Trixler,3
1994,0,2224,Greg Twiggs,3
