YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS
2017,72,0,49771,J.T. Poston,115.53,7856.24,68
2017,73,0,27936,Martin Laird,115.46,6003.68,52
2017,74,0,33948,Byeong Hun An,115.41,5539.77,48
2017,74,0,36801,Mark Hubbard,115.41,6578.31,57
2017,76,0,27974,Sung Kang,115.33,7265.75,63
2017,77,0,39324,J.J. Spaun,115.3,6918.13,60
2017,78,0,24361,Pat Perez,115.15,6448.48,56
2017,79,0,32102,Rickie Fowler,115.12,6101.58,53
2017,80,0,24140,Sean O'Hair,115.09,6329.82,55
2017,81,0,33399,Adam Hadwin,114.97,8047.67,70
2017,82,0,30692,Scott Stallings,114.96,6437.62,56
2017,83,0,40009,Dominic Bozzelli,114.66,5733.25,50
2017,84,0,33204,Shane Lowry,114.6,2406.54,21
2017,85,0,25632,Jimmy Walker,114.44,4463.26,39
2017,86,0,31646,Emiliano Grillo,114.39,6863.18,60
2017,87,0,35110,Brett Drewitt,114.35,4116.6,36
2017,88,0,24924,Bill Haas,114.33,6402.67,56
2017,89,0,33418,Shawn Stefani,114.32,6173.53,54
2017,90,0,35891,Cameron Smith,114.27,7313.37,64
2017,91,0,1810,Phil Mickelson,114.24,6511.92,57
2017,92,0,26329,Louis Oosthuizen,114.23,4112.33,36
2017,93,0,37455,Si Woo Kim,114.2,5824.45,51
2017,94,0,23353,J.J. Henry,114.17,7877.49,69
2017,95,0,27214,Kevin Streelman,114.04,8211.06,72
2017,96,0,34358,Jonathan Randolph,114.02,5244.83,46
2017,97,0,35450,Patrick Cantlay,113.94,4101.93,36
2017,98,0,30191,Julián Etulain,113.9,5581.05,49
2017,99,0,23983,Luke Donald,113.54,3292.6,29
2017,100,0,32757,Patton Kizzire,113.48,7943.27,70
2017,101,0,32448,James Hahn,113.38,7823.1,69
2017,102,0,34098,Russell Henley,113.37,8276.33,73
2017,103,0,31420,Anirban Lahiri,113.25,5096.07,45
2017,104,0,25686,Jason Dufner,113.2,7244.6,64
2017,104,0,20572,Rod Pampling,113.2,5546.88,49
2017,106,0,33413,Ben Martin,113.16,7468.85,66
2017,107,0,28679,Fabián Gómez,113.15,5317.94,47
2017,108,0,34046,Jordan Spieth,113.11,6560.62,58
2017,109,0,28132,Tyrone Van Aswegen,113.07,6897.44,61
2017,110,0,26289,Boo Weekley,113.02,5877.1,52
2017,111,0,37454,Whee Kim,112.95,5760.56,51
2017,112,0,33120,Mark Anderson,112.85,4739.67,42
2017,113,0,29926,Danny Lee,112.81,6994.36,62
2017,114,0,32200,Roberto Castro,112.8,5414.29,48
2017,114,0,20157,Retief Goosen,112.8,3947.98,35
2017,116,0,29479,Scott Brown,112.78,7217.91,64
2017,117,0,34021,Bud Cauley,112.76,7667.91,68
2017,118,0,25818,Scott Piercy,112.75,4961.17,44
2017,119,0,30110,Kyle Stanley,112.69,9353.6,83
2017,120,0,29223,Sam Saunders,112.48,6411.33,57
2017,121,0,35532,Tom Hoge,112.35,4494.05,40
2017,122,0,27649,Brandt Snedeker,112.3,3818.14,34
2017,123,0,29478,Kevin Kisner,112.22,7406.67,66
2017,123,0,25198,Francesco Molinari,112.22,5274.17,47
2017,125,0,33461,Morgan Hoffmann,112.21,8527.64,76
2017,126,0,32150,Michael Thompson,111.99,4479.73,40
2017,127,0,22046,Geoff Ogilvy,111.97,7166.01,64
2017,128,0,34409,David Lingmerth,111.77,6706.35,60
2017,128,0,25396,Kevin Na,111.77,5700.36,51
2017,130,0,27963,Chris Stroud,111.75,4134.6,37
2017,131,0,12510,Chad Campbell,111.71,8042.91,72
2017,132,0,32640,Troy Merritt,111.64,7368.23,66
2017,133,0,35879,Kelly Kraft,111.6,6361.36,57
2017,134,0,33122,Russell Knox,111.53,5130.59,46
2017,135,0,28093,Miguel Angel Carballo,111.49,4236.57,38
2017,136,0,25892,Steve Wheatcroft,111.43,3454.43,31
2017,137,0,27895,Jonas Blixt,111.31,5899.61,53
2017,138,0,35545,Blayne Barber,111.27,7121.34,64
2017,139,0,37278,Nicholas Lindheim,111.22,4337.57,39
2017,140,0,26499,Rafa Cabrera Bello,111.17,3891.07,35
2017,141,0,39975,Michael Kim,111.1,8332.81,75
2017,141,0,25834,Daniel Summerhays,111.1,7776.68,70
2017,143,0,23621,Rory Sabbatini,111.07,5220.23,47
2017,144,0,33419,Cameron Tringale,110.85,6540.23,59
2017,145,0,22056,Cameron Percy,110.84,5652.73,51
2017,146,0,47128,Richy Werenski,110.78,5982.21,54
2017,147,0,24138,Ian Poulter,110.76,5537.93,50
2017,148,0,29485,Brett Stegmaier,110.74,5869.1,53
2017,149,0,31202,William McGirt,110.73,7197.37,65
2017,150,0,31416,Derek Fathauer,110.68,5644.71,51
2017,151,0,26951,Johnson Wagner,110.66,5422.37,49
2017,152,0,30926,Chris Kirk,110.27,7167.67,65
2017,153,0,25493,Nick Taylor,110.1,8147.15,74
2017,154,0,27770,Camilo Villegas,110.09,5724.42,52
2017,155,0,25720,Chad Collins,110.04,5171.65,47
2017,156,0,29221,Webb Simpson,109.97,7698.02,70
2017,157,0,23800,Bryce Molder,109.93,6705.91,61
2017,158,0,19803,Ryan Armour,109.89,4725.35,43
2017,159,0,26758,David Hearn,109.85,6700.9,61
2017,159,0,29908,C.T. Pan,109.85,7140.06,65
2017,161,0,25572,Graeme McDowell,109.61,4055.58,37
2017,162,0,48084,Wesley Bryan,109.52,6352.42,58
2017,163,0,22986,Søren Kjeldsen,109.39,2953.66,27
2017,164,0,27644,Brian Harman,109.35,7217.25,66
2017,165,0,6522,Ernie Els,109.18,2947.95,27
2017,166,0,27958,Ryan Blaum,109.09,7854.82,72
2017,167,0,29476,Kyle Reifers,109.07,7416.7,68
2017,168,0,34174,John Huh,108.97,7954.45,73
2017,169,0,26476,Chez Reavie,108.88,7730.63,71
2017,170,0,29222,Billy Hurley III,108.71,7283.4,67
2017,171,0,23108,Matt Kuchar,108.57,7056.94,65
2017,172,0,24024,Zach Johnson,108.36,6068.24,56
2017,173,0,26596,Ryan Moore,108.33,6499.75,60
2017,174,0,20593,Greg Chalmers,108.27,6821.13,63
2017,175,0,25240,D.A. Points,108.26,5629.48,52
2017,176,0,25345,Carl Pettersson,108.24,4221.22,39
2017,177,0,34466,Peter Malnati,108.21,8007.81,74
2017,178,0,27466,Spencer Levin,107.86,6795.29,63
2017,179,0,20472,Alex Cejka,107.59,5702.31,53
2017,180,0,23541,Ben Crane,107.37,6979.09,65
2017,181,0,10809,Jim Furyk,107.33,3971.3,37
2017,182,0,24357,K.J. Choi,107.24,5683.51,53
2017,183,0,23325,Vaughn Taylor,106.95,7807.29,73
2017,184,0,20771,Steven Alker,106.69,4587.49,43
2017,185,0,19846,Brian Gay,106.62,7037.16,66
2017,186,0,20104,Ken Duke,106.45,4790.11,45
2017,187,0,40058,Zac Blair,105.85,8044.38,76
2017,187,0,25349,Tim Wilkinson,105.85,4551.49,43
2017,189,0,31560,Brian Stuard,105.75,6767.75,64
2017,190,0,24507,Jason Bohn,105.66,6234.23,59
2016,1,0,35300,Andrew Loupe,125.5,8910.19,71
2016,2,0,31323,Gary Woodland,124.78,8110.82,65
2016,3,0,27064,Jhonattan Vegas,123.94,8675.94,70
2016,4,0,29725,Tony Finau,123.67,8904.18,72
2016,4,0,34264,Hudson Swafford,123.67,8656.86,70
2016,6,0,21209,Sergio Garcia,122.83,2456.62,20
2016,7,0,27129,Luke List,122.58,8457.8,69
2016,8,0,30925,Dustin Johnson,122.42,7712.55,63
2016,9,0,36689,Brooks Koepka,121.84,6579.48,54
2016,10,0,25804,Bubba Watson,121.63,5594.83,46
2016,11,0,27141,J.B. Holmes,121.16,7511.75,62
2016,12,0,37273,Derek Ernst,120.85,4954.77,41
2016,13,0,30944,Jason Kokrak,120.46,8312.07,69
2016,14,0,29461,Jamie Lovemark,120.18,9494.55,79
2016,15,0,46440,Smylie Kaufman,119.84,8269.02,69
2016,15,0,28237,Rory McIlroy,119.84,5992.08,50
2016,17,0,24502,Adam Scott,119.75,6226.86,52
2016,18,0,36699,Patrick Rodgers,118.83,7605.38,64
2016,19,0,21961,Charles Howell III,118.53,9838.25,83
2016,20,0,34360,Patrick Reed,118.5,9954.21,84
2016,21,0,26331,Charl Schwartzel,118.45,6159.43,52
2016,22,0,22405,Justin Rose,118.38,4853.51,41
2016,23,0,20691,Greg Owen,118.35,8284.16,70
2016,24,0,29518,Brendan Steele,118.29,7215.48,61
2016,25,0,28089,Jason Day,118.26,6622.42,56
2016,26,0,27436,Graham DeLaet,118.21,6974.66,59
2016,27,0,37189,Harold Varner III,118.18,9335.94,79
2016,28,0,24846,Ricky Barnes,117.9,8960.36,76
2016,29,0,20645,John Senden,117.83,5891.35,50
2016,30,0,32102,Rickie Fowler,117.71,7180.38,61
2016,31,0,25364,Paul Casey,117.62,6469.22,55
2016,32,0,20229,Stewart Cink,117.28,5512.37,47
2016,33,0,28114,Dawie van der Walt,117.23,5978.52,51
2016,34,0,25274,Steven Bowditch,117.12,6792.76,58
2016,35,0,32366,Kevin Chappell,117.02,7723.17,66
2016,36,0,35451,Scott Pinckney,116.91,7950.19,68
2016,37,0,24358,Robert Garrigus,116.9,5962.06,51
2016,38,0,26300,Matt Jones,116.86,5375.76,46
2016,39,0,33448,Justin Thomas,116.79,9343.35,80
2016,40,0,33141,Keegan Bradley,116.67,7349.92,63
2016,41,0,40026,Daniel Berger,116.35,8260.89,71
2016,42,0,32618,Rhein Gibson,116.33,4769.41,41
2016,43,0,22371,Aaron Baddeley,116.2,7901.33,68
2016,44,0,34431,Robert Streb,116.17,8364.57,72
2016,45,0,12716,Charley Hoffman,116.05,8819.91,76
2016,46,0,33667,Carlos Ortiz,115.89,7532.65,65
2016,47,0,29720,Andres Gonzales,115.87,6604.58,57
2016,48,0,34099,Harris English,115.8,8337.75,72
2016,49,0,25900,Lucas Glover,115.63,8556.71,74
2016,50,0,20848,Ángel Cabrera,115.59,5895.21,51
2016,50,0,29974,Branden Grace,115.59,4508.06,39
2016,52,0,1810,Phil Mickelson,115.41,6232.38,54
2016,53,0,27936,Martin Laird,115.33,7380.85,64
2016,54,0,25632,Jimmy Walker,115.3,7840.6,68
2016,55,0,35532,Tom Hoge,115.18,6910.68,60
2016,56,0,34265,Will Wilcox,115.16,6679.18,58
2016,57,0,26851,Marc Leishman,115.1,7711.79,67
2016,58,0,29289,S.Y. Noh,115.02,8741.54,76
2016,59,0,24490,George McNeill,114.96,5517.93,48
2016,60,0,23320,Ryan Palmer,114.93,9194.44,80
2016,61,0,37455,Si Woo Kim,114.75,10786.56,94
2016,62,0,31646,Emiliano Grillo,114.67,8370.64,73
2016,63,0,31557,Jim Herman,114.49,7785.65,68
2016,64,0,24924,Bill Haas,114.43,7094.96,62
2016,65,0,33418,Shawn Stefani,114.38,9493.16,83
2016,66,0,28158,Steve Marino,114.24,5940.69,52
2016,67,0,24140,Sean O'Hair,114.21,8451.64,74
2016,68,0,33399,Adam Hadwin,114.05,10150.47,89
2016,69,0,34098,Russell Henley,114.0,7865.75,69
2016,70,0,20572,Rod Pampling,113.74,3980.82,35
2016,71,0,25686,Jason Dufner,113.69,9777.02,86
2016,72,0,22046,Geoff Ogilvy,113.67,6479.37,57
2016,73,0,25818,Scott Piercy,113.64,7273.0,64
2016,74,0,33413,Ben Martin,113.57,9540.04,84
2016,75,0,33204,Shane Lowry,113.51,4313.53,38
2016,76,0,24781,Hunter Mahan,113.44,6352.44,56
2016,77,0,27974,Sung Kang,113.4,7824.5,69
2016,78,0,29420,Billy Horschel,113.38,7029.61,62
2016,79,0,26329,Louis Oosthuizen,113.34,5100.47,45
2016,80,0,32757,Patton Kizzire,113.15,8712.85,77
2016,81,0,27747,Hiroshi Iwata,113.1,8256.43,73
2016,82,0,27942,Rob Oppenheim,113.09,5541.25,49
2016,83,0,32448,James Hahn,113.08,7123.93,63
2016,84,0,30163,Henrik Norlander,113.05,6104.58,54
2016,85,0,32839,Hideki Matsuyama,112.84,6432.08,57
2016,86,0,21731,Freddie Jacobson,112.81,8573.54,76
2016,87,0,29268,Bronson Burgoon,112.71,6762.89,60
2016,88,0,28679,Fabián Gómez,112.61,8333.16,74
2016,89,0,23638,Brendon de Jonge,112.57,7429.41,66
2016,90,0,33461,Morgan Hoffmann,112.55,7203.36,64
2016,91,0,28132,Tyrone Van Aswegen,112.52,9339.43,83
2016,92,0,30692,Scott Stallings,112.45,7421.98,66
2016,93,0,22892,Jason Gore,112.44,7646.22,68
2016,94,0,20766,Padraig Harrington,112.36,4943.7,44
2016,95,0,29485,Brett Stegmaier,112.34,9436.35,84
2016,96,0,35732,Wes Roach,112.32,4605.05,41
2016,97,0,31420,Anirban Lahiri,112.26,6174.27,55
2016,98,0,25396,Kevin Na,112.24,7407.52,66
2016,99,0,34563,Chesson Hadley,112.18,8413.37,75
2016,99,0,32150,Michael Thompson,112.18,5833.39,52
2016,101,0,26289,Boo Weekley,112.17,8636.79,77
2016,102,0,36801,Mark Hubbard,112.15,10205.63,91
2016,103,0,24494,Erik Compton,112.14,5831.46,52
2016,104,0,27963,Chris Stroud,112.12,7624.41,68
2016,105,0,29223,Sam Saunders,112.1,5829.39,52
2016,106,0,27649,Brandt Snedeker,111.96,7725.51,69
2016,107,0,25892,Steve Wheatcroft,111.95,8396.56,75
2016,108,0,34046,Jordan Spieth,111.86,6263.96,56
2016,109,0,27214,Kevin Streelman,111.82,6709.13,60
2016,110,0,29479,Scott Brown,111.74,9050.72,81
2016,111,0,31202,William McGirt,111.72,8602.2,77
2016,111,0,25198,Francesco Molinari,111.72,6479.8,58
2016,113,0,20157,Retief Goosen,111.7,6478.49,58
2016,113,0,35891,Cameron Smith,111.7,4803.03,43
2016,115,0,29221,Webb Simpson,111.69,5919.35,53
2016,116,0,25834,Daniel Summerhays,111.66,9156.11,82
2016,117,0,30110,Kyle Stanley,111.6,9486.22,85
2016,118,0,24461,Thomas Aiken,111.53,5130.37,46
2016,119,0,25493,Nick Taylor,111.43,7354.68,66
2016,120,0,12510,Chad Campbell,111.38,9021.53,81
2016,121,0,33122,Russell Knox,111.37,8130.07,73
2016,122,0,37454,Whee Kim,111.35,7460.51,67
2016,123,0,32200,Roberto Castro,111.17,9782.97,88
2016,124,0,23353,J.J. Henry,111.1,6666.27,60
2016,124,0,35879,Kelly Kraft,111.1,4777.18,43
2016,124,0,25572,Graeme McDowell,111.1,5555.24,50
2016,127,0,23621,Rory Sabbatini,110.99,3218.63,29
2016,128,0,35539,Luke Guthrie,110.89,4879.01,44
2016,129,0,27895,Jonas Blixt,110.86,7649.54,69
2016,130,0,29476,Kyle Reifers,110.82,10860.14,98
2016,131,0,34261,Scott Langley,110.79,5650.05,51
2016,132,0,31416,Derek Fathauer,110.78,9416.3,85
2016,133,0,39975,Michael Kim,110.74,10187.81,92
2016,134,0,26951,Johnson Wagner,110.66,8741.83,79
2016,135,0,27644,Brian Harman,110.49,10054.78,91
2016,136,0,23983,Luke Donald,110.43,6846.94,62
2016,136,0,33419,Cameron Tringale,110.43,7950.85,72
2016,138,0,32640,Troy Merritt,110.41,7286.9,66
2016,139,0,33410,Andrew Landry,110.35,3089.92,28
2016,140,0,6522,Ernie Els,110.18,6390.55,58
2016,140,0,29478,Kevin Kisner,110.18,8153.54,74
2016,142,0,29926,Danny Lee,110.16,8151.92,74
2016,143,0,29745,Tyler Aldridge,110.09,7266.22,66
2016,144,0,27770,Camilo Villegas,110.06,8584.89,78
2016,145,0,30926,Chris Kirk,109.99,8799.0,80
2016,146,0,25720,Chad Collins,109.93,6815.5,62
2016,146,0,6567,Vijay Singh,109.93,8135.06,74
2016,148,0,23800,Bryce Molder,109.89,7912.34,72
2016,149,0,24912,Will MacKenzie,109.77,7683.67,70
2016,150,0,35545,Blayne Barber,109.64,8113.58,74
2016,151,0,32876,Martin Piller,109.62,5042.64,46
2016,152,0,34409,David Lingmerth,109.41,7549.19,69
2016,153,0,34174,John Huh,109.38,8750.13,80
2016,154,0,6527,Steve Stricker,109.23,4915.49,45
2016,155,0,23108,Matt Kuchar,108.89,9255.97,85
2016,156,0,29222,Billy Hurley III,108.82,5767.66,53
2016,157,0,34262,Jon Curran,108.71,9784.21,90
2016,158,0,25240,D.A. Points,108.7,3587.14,33
2016,159,0,27466,Spencer Levin,108.68,9781.29,90
2016,160,0,26476,Chez Reavie,108.67,8693.86,80
2016,161,0,28475,Jeff Overton,108.6,7601.98,70
2016,162,0,10809,Jim Furyk,108.27,4114.2,38
2016,163,0,20098,Stuart Appleby,108.07,7673.18,71
2016,164,0,28092,D.H. Lee,107.94,4749.25,44
2016,165,0,34466,Peter Malnati,107.92,6906.85,64
2016,166,0,26758,David Hearn,107.8,9593.83,89
2016,167,0,24507,Jason Bohn,107.76,3771.66,35
2016,167,0,20472,Alex Cejka,107.76,5603.33,52
2016,169,0,20104,Ken Duke,107.56,6453.76,60
2016,170,0,30927,Brendon Todd,107.49,6342.14,59
2016,171,0,10213,Dicky Pride,107.35,4616.07,43
2016,172,0,10885,Robert Allenby,107.32,4400.06,41
2016,173,0,21878,Mark Wilson,107.22,5897.34,55
2016,174,0,26596,Ryan Moore,107.18,6966.93,65
2016,175,0,23325,Vaughn Taylor,107.07,7708.76,72
2016,176,0,40058,Zac Blair,107.01,8453.99,79
2016,177,0,45526,Abraham Ancer,106.9,3527.59,33
2016,178,0,25349,Tim Wilkinson,106.69,4694.39,44
2016,179,0,24357,K.J. Choi,106.23,7329.77,69
2016,180,0,24024,Zach Johnson,106.13,7641.01,72
2016,181,0,8075,Jerry Kelly,105.99,6677.21,63
2016,182,0,23541,Ben Crane,105.86,7728.1,73
2016,183,0,30711,Colt Knost,105.34,8110.81,77
2016,184,0,31560,Brian Stuard,104.54,6168.08,59
2016,185,0,2206,David Toms,100.91,6458.01,64
2015,1,0,29725,Tony Finau,124.07,1191053.0,96
2015,2,0,32334,Charlie Beljan,124.02,781301.0,63
2015,3,0,25804,Bubba Watson,123.52,654632.0,53
2015,4,0,36689,Brooks Koepka,122.77,1055818.0,86
2015,5,0,27064,Jhonattan Vegas,122.51,967826.0,79
2015,6,0,21528,Henrik Stenson,121.67,352853.0,29
2015,7,0,30925,Dustin Johnson,121.49,595309.0,49
2015,8,0,34264,Hudson Swafford,121.43,1056453.0,87
2015,9,0,31323,Gary Woodland,121.14,738956.0,61
2015,10,0,27141,J.B. Holmes,120.62,856375.0,71
2015,11,0,24502,Adam Scott,120.27,444989.0,37
2015,12,0,28089,Jason Day,120.16,732966.0,61
2015,13,0,36699,Patrick Rodgers,120.08,564374.0,47
2015,14,0,30944,Jason Kokrak,119.82,1018499.0,85
2015,15,0,21209,Sergio Garcia,119.78,491079.0,41
2015,16,0,37273,Derek Ernst,119.67,837710.0,70
2015,17,0,40026,Daniel Berger,119.57,860896.0,72
2015,18,0,21961,Charles Howell III,119.26,1299931.0,109
2015,19,0,20645,John Senden,119.07,726322.0,61
2015,20,0,28500,Martin Flores,118.68,1079968.0,91
2015,21,0,32366,Kevin Chappell,118.61,759108.0,64
2015,22,0,1810,Phil Mickelson,118.09,614063.0,52
2015,22,0,27095,Nick Watney,118.09,1062818.0,90
2015,24,0,22371,Aaron Baddeley,118.04,483959.0,41
2015,25,0,29518,Brendan Steele,118.01,1085724.0,92
2015,26,0,24846,Ricky Barnes,117.94,754835.0,64
2015,27,0,33141,Keegan Bradley,117.87,966516.0,82
2015,28,0,24358,Robert Garrigus,117.85,624610.0,53
2015,28,0,34360,Patrick Reed,117.85,989953.0,84
2015,30,0,27436,Graham DeLaet,117.83,636271.0,54
2015,31,0,34099,Harris English,117.74,1165606.0,99
2015,32,0,20229,Stewart Cink,117.72,788715.0,67
2015,33,0,25274,Steven Bowditch,117.61,1164365.0,99
2015,34,0,32102,Rickie Fowler,117.5,775468.0,66
2015,35,0,26331,Charl Schwartzel,117.41,493123.0,42
2015,36,0,39977,Max Homa,117.35,751040.0,64
2015,37,0,25364,Paul Casey,117.16,738114.0,63
2015,38,0,20848,Ángel Cabrera,117.14,597429.0,51
2015,39,0,22405,Justin Rose,117.1,632327.0,54
2015,40,0,29289,S.Y. Noh,116.99,678534.0,58
2015,41,0,33418,Shawn Stefani,116.95,1099298.0,94
2015,42,0,34265,Will Wilcox,116.92,502741.0,43
2015,43,0,28486,Michael Putnam,116.89,853320.0,73
2015,43,0,25632,Jimmy Walker,116.89,853301.0,73
2015,45,0,34431,Robert Streb,116.82,1296706.0,111
2015,46,0,35451,Scott Pinckney,116.53,955573.0,82
2015,47,0,34098,Russell Henley,116.51,978674.0,84
2015,48,0,27936,Martin Laird,116.35,814463.0,70
2015,49,0,25900,Lucas Glover,116.34,965641.0,83
2015,49,0,33448,Justin Thomas,116.34,1186630.0,102
2015,51,0,12716,Charley Hoffman,116.3,988534.0,85
2015,52,0,26300,Matt Jones,116.27,860392.0,74
2015,53,0,20396,Lee Westwood,115.81,474815.0,41
2015,54,0,29720,Andres Gonzales,115.75,1053306.0,91
2015,55,0,26851,Marc Leishman,115.69,728859.0,63
2015,55,0,24490,George McNeill,115.69,994934.0,86
2015,57,0,30946,Alex Prugh,115.67,960060.0,83
2015,58,0,30852,Ryo Ishikawa,115.58,1051756.0,91
2015,59,0,28023,Byron Smith,115.48,496580.0,43
2015,60,0,35532,Tom Hoge,115.37,784515.0,68
2015,61,0,33667,Carlos Ortiz,115.32,1141646.0,99
2015,62,0,20691,Greg Owen,115.24,576212.0,50
2015,63,0,25818,Scott Piercy,115.2,990750.0,86
2015,64,0,24361,Pat Perez,115.12,1024585.0,89
2015,65,0,23320,Ryan Palmer,115.11,759698.0,66
2015,66,0,31557,Jim Herman,114.98,977295.0,85
2015,67,0,34358,Jonathan Randolph,114.89,746816.0,65
2015,68,0,30692,Scott Stallings,114.85,620211.0,54
2015,69,0,25191,Gonzalo Fernandez-Castaño,114.82,769326.0,67
2015,70,0,33486,Roger Sloan,114.69,481703.0,42
2015,71,0,33399,Adam Hadwin,114.67,1054967.0,92
2015,72,0,25369,Jamie Donaldson,114.63,515830.0,45
2015,73,0,26329,Louis Oosthuizen,114.57,515559.0,45
2015,74,0,24140,Sean O'Hair,114.51,870259.0,76
2015,75,0,33413,Ben Martin,114.46,1053001.0,92
2015,76,0,32839,Hideki Matsuyama,114.39,983742.0,86
2015,77,0,25562,Andres Romero,114.14,570707.0,50
2015,78,0,32448,James Hahn,114.12,901511.0,79
2015,79,0,32640,Troy Merritt,114.09,958343.0,84
2015,80,0,29223,Sam Saunders,114.08,821377.0,72
2015,81,0,20766,Padraig Harrington,114.07,650203.0,57
2015,82,0,22046,Geoff Ogilvy,114.01,467422.0,41
2015,83,0,23048,Eric Axley,113.96,547013.0,48
2015,84,0,20157,Retief Goosen,113.85,831103.0,73
2015,85,0,23353,J.J. Henry,113.84,831032.0,73
2015,86,0,33461,Morgan Hoffmann,113.63,897661.0,79
2015,87,0,23638,Brendon de Jonge,113.62,1181629.0,104
2015,87,0,28307,Matt Every,113.62,806696.0,71
2015,89,0,28259,Sangmoon Bae,113.53,1101231.0,97
2015,90,0,26289,Boo Weekley,113.44,726025.0,64
2015,91,0,29420,Billy Horschel,113.38,986395.0,87
2015,92,0,26951,Johnson Wagner,113.33,634674.0,56
2015,93,0,27214,Kevin Streelman,113.32,929228.0,82
2015,94,0,27770,Camilo Villegas,113.03,960794.0,85
2015,95,0,1706,Davis Love III,112.89,485433.0,43
2015,96,0,29425,Andrew Svoboda,112.86,846448.0,75
2015,97,0,34046,Jordan Spieth,112.79,778278.0,69
2015,98,0,22892,Jason Gore,112.76,721684.0,64
2015,99,0,25396,Kevin Na,112.65,912444.0,81
2015,100,0,28132,Tyrone Van Aswegen,112.63,428004.0,38
2015,101,0,32150,Michael Thompson,112.56,956788.0,85
2015,102,0,35541,John Peterson,112.52,1057659.0,94
2015,103,0,25686,Jason Dufner,112.3,628860.0,56
2015,104,0,24494,Erik Compton,112.23,931527.0,83
2015,105,0,23623,Bo Van Pelt,112.21,841570.0,75
2015,106,0,24924,Bill Haas,112.2,897572.0,80
2015,107,0,6567,Vijay Singh,112.19,841445.0,75
2015,108,0,24781,Hunter Mahan,112.11,840835.0,75
2015,109,0,34563,Chesson Hadley,112.04,1030793.0,92
2015,109,0,22056,Cameron Percy,112.04,784246.0,70
2015,111,0,35545,Blayne Barber,112.0,772807.0,69
2015,112,0,31416,Derek Fathauer,111.96,806082.0,72
2015,112,0,25892,Steve Wheatcroft,111.96,1018840.0,91
2015,114,0,29476,Kyle Reifers,111.94,884322.0,79
2015,115,0,29479,Scott Brown,111.87,950898.0,85
2015,116,0,28679,Fabián Gómez,111.86,850132.0,76
2015,117,0,24925,Jonathan Byrd,111.84,626308.0,56
2015,118,0,24138,Ian Poulter,111.8,603736.0,54
2015,119,0,25345,Carl Pettersson,111.76,1173475.0,105
2015,120,0,37454,Whee Kim,111.74,625719.0,56
2015,121,0,31193,Jim Renner,111.62,647408.0,58
2015,121,0,23621,Rory Sabbatini,111.62,825974.0,74
2015,123,0,29221,Webb Simpson,111.6,803504.0,72
2015,124,0,31202,William McGirt,111.54,1271596.0,114
2015,125,0,25493,Nick Taylor,111.51,1025877.0,92
2015,126,0,34130,Sung Joon Park,111.47,746829.0,67
2015,127,0,27895,Jonas Blixt,111.36,645904.0,58
2015,128,0,34256,Andrew Putnam,111.35,690381.0,62
2015,129,0,36801,Mark Hubbard,111.16,744757.0,67
2015,130,0,29478,Kevin Kisner,111.11,1244450.0,112
2015,131,0,35539,Luke Guthrie,111.0,910174.0,82
2015,131,0,25240,D.A. Points,111.0,654914.0,59
2015,133,0,30736,Oscar Fraustro,110.83,476558.0,43
2015,134,0,27466,Spencer Levin,110.77,1085538.0,98
2015,135,0,29535,Brice Garnett,110.7,808083.0,73
2015,136,0,30926,Chris Kirk,110.67,730425.0,66
2015,136,0,27649,Brandt Snedeker,110.67,1040298.0,94
2015,138,0,6522,Ernie Els,110.54,420064.0,38
2015,139,0,23108,Matt Kuchar,110.53,983677.0,89
2015,140,0,25198,Francesco Molinari,110.49,552432.0,50
2015,141,0,25834,Daniel Summerhays,110.42,927498.0,84
2015,142,0,34409,David Lingmerth,110.38,949262.0,86
2015,143,0,27644,Brian Harman,110.24,926038.0,84
2015,144,0,33122,Russell Knox,110.22,1102245.0,100
2015,145,0,20104,Ken Duke,110.2,1002852.0,91
2015,146,0,12510,Chad Campbell,110.19,1112924.0,101
2015,147,0,28780,Nicholas Thompson,110.15,947308.0,86
2015,148,0,28475,Jeff Overton,110.11,946950.0,86
2015,149,0,20593,Greg Chalmers,110.02,495100.0,45
2015,149,0,34261,Scott Langley,110.02,913140.0,83
2015,151,0,10885,Robert Allenby,109.97,659838.0,60
2015,152,0,32200,Roberto Castro,109.8,428217.0,39
2015,153,0,23548,Bill Lunde,109.68,449688.0,41
2015,154,0,23983,Luke Donald,109.64,559142.0,51
2015,155,0,25720,Chad Collins,109.6,800086.0,73
2015,156,0,29926,Danny Lee,109.56,1227108.0,112
2015,157,0,27933,John Merrick,109.44,711358.0,65
2015,158,0,26476,Chez Reavie,109.32,655927.0,60
2015,159,0,10809,Jim Furyk,109.28,579209.0,53
2015,160,0,27963,Chris Stroud,109.22,786418.0,72
2015,161,0,34174,John Huh,109.06,1199673.0,110
2015,162,0,26596,Ryan Moore,108.89,740437.0,68
2015,163,0,40058,Zac Blair,108.72,1130691.0,104
2015,164,0,33419,Cameron Tringale,108.67,967120.0,89
2015,165,0,23800,Bryce Molder,108.64,934274.0,86
2015,166,0,20472,Alex Cejka,108.52,911552.0,84
2015,167,0,24507,Jason Bohn,108.49,1095715.0,101
2015,168,0,29222,Billy Hurley III,108.47,802651.0,74
2015,169,0,26758,David Hearn,107.95,1025535.0,95
