YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
2002,126,0,1361,Dan Forsman,2
2002,126,0,1425,Ernie Gonzalez,2
2002,126,0,1468,Gary Hallberg,2
2002,126,0,1499,Mark Hayes,2
2002,126,0,20634,Peter Lonard,2
2002,126,0,26421,Kris Maffet,2
2002,126,0,12680,Shigeki Maruyama,2
2002,126,0,1797,Rocco Mediate,2
2002,126,0,8549,Aaron Meeks,2
2002,126,0,1886,Peter O'Malley,2
2002,126,0,8553,Lee Porter,2
2002,126,0,1996,Mike Reid,2
2002,126,0,22913,John Rollins,2
2002,126,0,2099,Scott Simpson,2
2002,126,0,6567,Vijay Singh,2
2002,126,0,2104,Jeff Sluman,2
2002,126,0,2133,Craig Stadler,2
2002,126,0,6581,David Sutherland,2
2002,126,0,2218,Ted Tryba,2
2002,126,0,25450,Ty Tryon,2
2002,126,0,26675,Jon Turcott,2
2002,126,0,26498,Matt Weibring,2
2002,126,0,23322,Brett Wetterich,2
2001,1,0,1320,Bob Estes,25
2001,2,0,1968,Nick Price,20
2001,3,0,1619,Skip Kendall,18
2001,4,0,8931,Glen Day,17
2001,5,0,12652,Cameron Beckman,16
2001,6,0,6350,Bob May,15
2001,6,0,1945,Kenny Perry,15
2001,8,0,6251,Chris DiMarco,14
2001,9,0,6332,Neal Lancaster,13
2001,9,0,10585,Scott McCarron,13
2001,9,0,20127,Chris Riley,13
2001,9,0,2010,Loren Roberts,13
2001,9,0,2239,Scott Verplank,13
2001,14,0,8537,J.P. Hayes,12
2001,14,0,1553,John Huston,12
2001,14,0,1577,Lee Janzen,12
2001,17,0,6617,Brian Henninger,10
2001,17,0,8793,Tiger Woods,10
2001,19,0,9011,David Duval,9
2001,19,0,1381,Fred Funk,9
2001,19,0,23338,David Gossett,9
2001,19,0,2106,Chris Smith,9
2001,19,0,10423,Mike Weir,9
2001,24,0,1042,Paul Azinger,8
2001,24,0,1098,Jay Don Blake,8
2001,24,0,12823,Carlos Franco,8
2001,24,0,23108,Matt Kuchar,8
2001,24,0,8553,Lee Porter,8
2001,29,0,1200,Keith Clearwater,7
2001,30,0,1143,Brad Bryant,6
2001,30,0,12510,Chad Campbell,6
2001,30,0,19881,Robert Damron,6
2001,30,0,23125,Brad Elder,6
2001,30,0,1361,Dan Forsman,6
2001,30,0,12645,Brent Geiberger,6
2001,30,0,8881,Tripp Isenhour,6
2001,30,0,12680,Shigeki Maruyama,6
2001,38,0,20498,Briny Baird,5
2001,38,0,20229,Stewart Cink,5
2001,38,0,19825,Darren Clarke,5
2001,38,0,1203,Russ Cochran,5
2001,38,0,6522,Ernie Els,5
2001,38,0,1385,Jim Gallagher Jr.,5
2001,38,0,22892,Jason Gore,5
2001,38,0,12626,Joey Gullion,5
2001,38,0,8545,Glen Hnatiuk,5
2001,38,0,8633,Per-Ulrik Johansson,5
2001,38,0,7749,Brett Quigley,5
2001,38,0,11011,Mike Sposa,5
2001,38,0,6078,Esteban Toledo,5
2001,38,0,8385,Omar Uresti,5
2001,52,0,6004,Stephen Ames,4
2001,52,0,20099,Doug Barron,4
2001,52,0,7003,David Berganio Jr.,4
2001,52,0,6220,Jaxon Brigman,4
2001,52,0,6809,Bob Burns,4
2001,52,0,24925,Jonathan Byrd,4
2001,52,0,1157,Tom Byrum,4
2001,52,0,25364,Paul Casey,4
2001,52,0,24357,K.J. Choi,4
2001,52,0,25791,Michael Christensen,4
2001,52,0,12388,Michael Clark II,4
2001,52,0,1219,John Cook,4
2001,52,0,1226,Fred Couples,4
2001,52,0,7763,Doug Dunakey,4
2001,52,0,1307,Joel Edwards,4
2001,52,0,12760,Danny Ellis,4
2001,52,0,10809,Jim Furyk,4
2001,52,0,21209,Sergio Garcia,4
2001,52,0,23353,J.J. Henry,4
2001,52,0,24739,Katsumune Imai,4
2001,52,0,6315,Pete Jordan,4
2001,52,0,20218,Shingo Katayama,4
2001,52,0,8075,Jerry Kelly,4
2001,52,0,1887,Mark O'Meara,4
2001,52,0,20095,Carl Paulson,4
2001,52,0,1927,Dennis Paulson,4
2001,52,0,23034,Brent Schwarzrock,4
2001,52,0,2135,Mike Standly,4
2001,52,0,12714,Chris Tidland,4
2001,52,0,2241,Bobby Wadkins,4
2001,52,0,20436,Garrett Willis,4
2001,52,0,2294,Willie Wood,4
2001,52,0,2322,Richard Zokol,4
2001,85,0,25083,Jeremy Anderson,3
2001,85,0,21180,Tony Carolan,3
2001,85,0,1282,Trevor Dodds,3
2001,85,0,6621,Joe Durant,3
2001,85,0,22122,Andrew McLardy,3
2001,85,0,12660,Jesper Parnevik,3
2001,85,0,1938,David Peoples,3
2001,85,0,11246,Des Smyth,3
2001,85,0,2206,David Toms,3
2001,94,0,1078,Jim Benepe,2
2001,94,0,12393,Rodney Butcher,2
2001,94,0,7569,Mark Carnevale,2
2001,94,0,25939,Nick Cassini,2
2001,94,0,20593,Greg Chalmers,2
2001,94,0,22621,Ben Curtis,2
2001,94,0,6741,Gene Fieger,2
2001,94,0,20763,Pierre Fulke,2
2001,94,0,6575,Dudley Hart,2
2001,94,0,24956,Mikko Ilonen,2
2001,94,0,1706,Davis Love III,2
2001,94,0,1724,Jeff Maggert,2
2001,94,0,25275,James McLean,2
2001,94,0,8635,Colin Montgomerie,2
2001,94,0,20628,Arron Oberholser,2
2001,94,0,1926,Steve Pate,2
2001,94,0,1960,Don Pooley,2
2001,94,0,24138,Ian Poulter,2
2001,94,0,25457,Alexandre Rocha,2
2001,94,0,6567,Vijay Singh,2
2001,94,0,23500,Dane Staton,2
2001,94,0,6693,Ken Tanigawa,2
2000,1,0,8793,Tiger Woods,47
2000,2,0,1810,Phil Mickelson,26
2000,3,0,1577,Lee Janzen,18
2000,4,0,1329,Brad Faxon,17
2000,5,0,12645,Brent Geiberger,14
2000,5,0,11032,Frank Lickliter II,14
2000,7,0,8375,Paul Stankowski,13
2000,8,0,10962,Bradley Hughes,11
2000,8,0,6731,Jeff Roth,11
2000,8,0,2223,Bob Tway,11
2000,11,0,1185,Brandel Chamblee,10
2000,11,0,10585,Scott McCarron,10
2000,13,0,1157,Tom Byrum,9
2000,13,0,1249,John Daly,9
2000,13,0,1381,Fred Funk,9
2000,13,0,1418,Bill Glasson,9
2000,13,0,6617,Brian Henninger,9
2000,13,0,12782,Tim Herron,9
2000,13,0,1619,Skip Kendall,9
2000,13,0,6140,Sean Murphy,9
2000,13,0,2246,Duffy Waldorf,9
2000,22,0,24356,Jason Buha,8
2000,22,0,8931,Glen Day,8
2000,22,0,6036,Scott Dunlap,8
2000,22,0,8545,Glen Hnatiuk,8
2000,22,0,6573,Brandt Jobe,8
2000,22,0,1707,Steve Lowery,8
2000,22,0,1823,Larry Mize,8
2000,22,0,12753,David Morland IV,8
2000,22,0,10213,Dicky Pride,8
2000,22,0,6078,Esteban Toledo,8
2000,22,0,2245,Grant Waite,8
2000,33,0,1035,Tommy Armour III,7
2000,33,0,20400,Michael Campbell,7
2000,33,0,1313,Steve Elkington,7
2000,33,0,1361,Dan Forsman,7
2000,33,0,6613,Tommy Tolles,7
2000,38,0,24357,K.J. Choi,6
2000,38,0,1307,Joel Edwards,6
2000,38,0,23125,Brad Elder,6
2000,38,0,20939,Keiichiro Fukabori,6
2000,38,0,10117,Bob Heintz,6
2000,38,0,6350,Bob May,6
2000,38,0,1945,Kenny Perry,6
2000,38,0,2110,Jerry Smith,6
2000,38,0,21878,Mark Wilson,6
2000,47,0,1024,Billy Andrade,5
2000,47,0,1139,Olin Browne,5
2000,47,0,1219,John Cook,5
2000,47,0,10809,Jim Furyk,5
2000,47,0,19846,Brian Gay,5
2000,47,0,20105,Jeff Gove,5
2000,47,0,8075,Jerry Kelly,5
2000,47,0,25115,Michael Kirk,5
2000,47,0,1690,Bruce Lietzke,5
2000,47,0,20095,Carl Paulson,5
2000,47,0,10912,Craig Perks,5
2000,47,0,1996,Mike Reid,5
2000,47,0,2101,Joey Sindelar,5
2000,60,0,7867,Woody Austin,4
2000,60,0,8243,Aaron Bengoechea,4
2000,60,0,1116,Michael Bradley,4
2000,60,0,1127,Danny Briggs,4
2000,60,0,12388,Michael Clark II,4
2000,60,0,19822,Bobby Cochran,4
2000,60,0,1203,Russ Cochran,4
2000,60,0,11653,Paul Curry,4
2000,60,0,1261,Jay Delsing,4
2000,60,0,7763,Doug Dunakey,4
2000,60,0,21805,Harrison Frazar,4
2000,60,0,6064,Jeff Gallagher,4
2000,60,0,1385,Jim Gallagher Jr.,4
2000,60,0,25052,Derek Gillespie,4
2000,60,0,10201,Matt Gogel,4
2000,60,0,21806,Paul Gow,4
2000,60,0,1499,Mark Hayes,4
2000,60,0,1533,P.H. Horgan III,4
2000,60,0,6315,Pete Jordan,4
2000,60,0,20094,Jonathan Kaye,4
2000,60,0,1633,Tom Kite,4
2000,60,0,10881,Brian Kontak,4
2000,60,0,20445,Casey Martin,4
2000,60,0,1761,Len Mattiace,4
2000,60,0,1771,Blaine McCallister,4
2000,60,0,1796,Mark McNulty,4
2000,60,0,10457,Frank Nobilo,4
2000,60,0,21185,Takao Nogami,4
2000,60,0,21593,Keith Nolan,4
2000,60,0,7749,Brett Quigley,4
2000,60,0,6062,Charles Raulerson,4
2000,60,0,20127,Chris Riley,4
2000,60,0,23621,Rory Sabbatini,4
2000,60,0,23034,Brent Schwarzrock,4
2000,60,0,6567,Vijay Singh,4
2000,60,0,2104,Jeff Sluman,4
2000,60,0,11011,Mike Sposa,4
2000,60,0,2133,Craig Stadler,4
2000,60,0,7101,Dave Stockton Jr.,4
2000,60,0,2257,Brian Watts,4
2000,60,0,20396,Lee Westwood,4
2000,60,0,21129,Chris Wollmann,4
2000,102,0,1014,Fulton Allem,3
2000,102,0,25083,Jeremy Anderson,3
2000,102,0,1063,Ben Bates,3
2000,102,0,6621,Joe Durant,3
2000,102,0,1346,Ed Fiori,3
2000,102,0,20043,Edward Fryatt,3
2000,102,0,1408,Kelly Gibson,3
2000,102,0,20574,Mathew Goggin,3
2000,102,0,1549,Mike Hulbert,3
2000,102,0,21949,Joe Ogilvie,3
2000,102,0,1984,Sam Randolph,3
2000,102,0,20385,Dean Robertson,3
2000,102,0,20387,Jarmo Sandelin,3
2000,102,0,2230,Stan Utley,3
2000,102,0,2244,Fred Wadsworth,3
2000,102,0,2256,Tom Watson,3
2000,118,0,20098,Stuart Appleby,2
2000,118,0,6535,John Bermel,2
2000,118,0,1098,Jay Don Blake,2
2000,118,0,1156,Curt Byrum,2
2000,118,0,23656,Jason Caron,2
2000,118,0,1226,Fred Couples,2
2000,118,0,6522,Ernie Els,2
2000,118,0,1320,Bob Estes,2
2000,118,0,20721,Darren Fichardt,2
2000,118,0,1414,Bob Gilder,2
2000,118,0,6088,Steve Gotsche,2
2000,118,0,12626,Joey Gullion,2
2000,118,0,1475,Donnie Hammond,2
2000,118,0,21961,Charles Howell III,2
2000,118,0,10821,Toshi Izawa,2
2000,118,0,19958,Miguel Angel Jiménez,2
2000,118,0,1677,Tom Lehman,2
2000,118,0,24781,Hunter Mahan,2
2000,118,0,1905,Joe Ozaki,2
2000,118,0,21489,Nobuhito Sato,2
2000,118,0,2076,Peter Senior,2
2000,118,0,2206,David Toms,2
2000,118,0,2214,Kirk Triplett,2
2000,118,0,10423,Mike Weir,2
2000,118,0,2322,Richard Zokol,2
1999,1,0,8993,Franklin Langham,10
1999,2,0,2190,Doug Tewell,9
1999,3,0,1549,Mike Hulbert,8
1999,3,0,20094,Jonathan Kaye,8
1999,3,0,1996,Mike Reid,8
1999,3,0,8793,Tiger Woods,8
1999,7,0,1161,Mark Calcavecchia,7
1999,7,0,6731,Jeff Roth,7
1999,9,0,20593,Greg Chalmers,6
1999,9,0,1282,Trevor Dodds,6
1999,9,0,2146,Payne Stewart,6
1999,9,0,7753,Kevin Wentworth,6
1999,13,0,1035,Tommy Armour III,5
1999,13,0,1042,Paul Azinger,5
1999,13,0,1761,Len Mattiace,5
1999,13,0,20127,Chris Riley,5
1999,13,0,2214,Kirk Triplett,5
1999,18,0,12652,Cameron Beckman,4
1999,18,0,1326,Nick Faldo,4
1999,18,0,6064,Jeff Gallagher,4
1999,18,0,1418,Bill Glasson,4
1999,18,0,6617,Brian Henninger,4
1999,18,0,1707,Steve Lowery,4
1999,18,0,1771,Blaine McCallister,4
1999,18,0,1958,Dan Pohl,4
1999,18,0,10649,Tom Scherrer,4
1999,18,0,2135,Mike Standly,4
1999,18,0,8375,Paul Stankowski,4
1999,18,0,2239,Scott Verplank,4
1999,30,0,24255,Chris Berry,3
1999,30,0,12510,Chad Campbell,3
1999,30,0,1175,Jim Carter,3
1999,30,0,6251,Chris DiMarco,3
1999,30,0,1306,David Edwards,3
1999,30,0,1331,Rick Fehr,3
1999,30,0,7457,Steve Flesch,3
1999,30,0,1361,Dan Forsman,3
1999,30,0,1408,Kelly Gibson,3
1999,30,0,1414,Bob Gilder,3
1999,30,0,6575,Dudley Hart,3
1999,30,0,12716,Charley Hoffman,3
1999,30,0,19958,Miguel Angel Jiménez,3
1999,30,0,11032,Frank Lickliter II,3
1999,30,0,12680,Shigeki Maruyama,3
1999,30,0,1823,Larry Mize,3
1999,30,0,8045,Perry Moss,3
1999,30,0,1871,Mike Nicolette,3
1999,30,0,1938,David Peoples,3
1999,30,0,22019,Victor Schwamkrug,3
1999,50,0,20498,Briny Baird,2
1999,50,0,23542,Tommy Biershenk,2
1999,50,0,1196,Brian Claar,2
1999,50,0,1288,Ed Dougherty,2
1999,50,0,10963,Jimmy Green,2
1999,50,0,1457,Jay Haas,2
1999,50,0,1475,Donnie Hammond,2
1999,50,0,20766,Padraig Harrington,2
1999,50,0,23353,J.J. Henry,2
1999,50,0,1533,P.H. Horgan III,2
1999,50,0,12705,Cliff Kresge,2
1999,50,0,1685,J.L. Lewis,2
1999,50,0,1779,Gary McCord,2
1999,50,0,6595,Kevin Sutherland,2
1999,50,0,21878,Mark Wilson,2
1998,1,0,12645,Brent Geiberger,19
1998,2,0,1331,Rick Fehr,13
1998,3,0,10885,Robert Allenby,12
1998,3,0,7457,Steve Flesch,12
1998,5,0,1185,Brandel Chamblee,10
1998,5,0,7763,Doug Dunakey,10
1998,7,0,19881,Robert Damron,9
1998,7,0,1313,Steve Elkington,9
1998,7,0,2101,Joey Sindelar,9
1998,10,0,6515,Shaun Micheel,8
1998,10,0,12660,Jesper Parnevik,8
1998,12,0,1685,J.L. Lewis,7
1998,12,0,1941,Tom Pernice Jr.,7
1998,12,0,7749,Brett Quigley,7
1998,15,0,20099,Doug Barron,6
1998,15,0,8337,Mike Heinen,6
1998,15,0,1599,Steve Jones,6
1998,15,0,1797,Rocco Mediate,6
1998,15,0,1975,Tom Purtzer,6
1998,15,0,8375,Paul Stankowski,6
1998,15,0,2170,Hal Sutton,6
1998,22,0,1024,Billy Andrade,5
1998,22,0,1457,Jay Haas,5
1998,22,0,1514,Eduardo Herrera,5
1998,22,0,8547,John Maginnes,5
1998,22,0,1891,David Ogrin,5
1998,22,0,1926,Steve Pate,5
1998,22,0,1945,Kenny Perry,5
1998,29,0,7867,Woody Austin,4
1998,29,0,1063,Ben Bates,4
1998,29,0,7003,David Berganio Jr.,4
1998,29,0,10569,Mike Brisky,4
1998,29,0,20997,Keoke Cotner,4
1998,29,0,6034,Marco Dawson,4
1998,29,0,1282,Trevor Dodds,4
1998,29,0,21729,Christopher Hanell,4
1998,29,0,1510,Nolan Henke,4
1998,29,0,8545,Glen Hnatiuk,4
1998,29,0,6315,Pete Jordan,4
1998,29,0,1622,Jeff Kern,4
1998,29,0,1748,Doug Martin,4
1998,29,0,6613,Tommy Tolles,4
1998,29,0,2218,Ted Tryba,4
1998,29,0,2226,Tray Tyner,4
1998,29,0,2322,Richard Zokol,4
1998,46,0,7137,Ashley Chinner,3
1998,46,0,21584,Richie Coughlan,3
1998,46,0,9011,David Duval,3
1998,46,0,1418,Bill Glasson,3
1998,46,0,1533,P.H. Horgan III,3
1998,46,0,20083,John Johnson,3
1998,46,0,21949,Joe Ogilvie,3
1998,46,0,6731,Jeff Roth,3
1998,46,0,2223,Bob Tway,3
1998,55,0,20051,Joe Acosta Jr.,2
1998,55,0,1042,Paul Azinger,2
1998,55,0,10193,Don Berry,2
1998,55,0,6014,Eric Booker,2
1998,55,0,10537,Brian Conser,2
1998,55,0,10909,Rett Crowder,2
1998,55,0,6064,Jeff Gallagher,2
1998,55,0,1443,Hubert Green,2
1998,55,0,22752,Greg Gregory,2
1998,55,0,6617,Brian Henninger,2
1998,55,0,1553,John Huston,2
1998,55,0,1624,Darrell Kestner,2
1998,55,0,8993,Franklin Langham,2
1998,55,0,1706,Davis Love III,2
1998,55,0,1810,Phil Mickelson,2
1998,55,0,2007,Larry Rinker,2
1998,55,0,2021,Joe Root,2
1998,55,0,6401,Marty Schiene,2
1998,55,0,6078,Esteban Toledo,2
1998,55,0,2279,Mark Wiebe,2
1998,55,0,8793,Tiger Woods,2
1997,1,0,9011,David Duval,16
1997,2,0,1353,Bruce Fleisher,12
1997,3,0,20568,Anthony Painter,10
1997,4,0,1920,Craig Parry,9
1997,5,0,1200,Keith Clearwater,8
1997,5,0,1306,David Edwards,8
1997,5,0,2099,Scott Simpson,8
1997,8,0,8725,Tom Gillis,7
1997,8,0,21007,Gabriel Hjertstedt,7
1997,10,0,7763,Doug Dunakey,6
1997,10,0,2241,Bobby Wadkins,6
1997,12,0,1098,Jay Don Blake,5
1997,12,0,1443,Hubert Green,5
1997,12,0,1557,John Inman,5
1997,12,0,1706,Davis Love III,5
1997,12,0,1823,Larry Mize,5
1997,12,0,1996,Mike Reid,5
1997,18,0,8931,Glen Day,4
1997,18,0,1571,Barry Jaeckel,4
1997,18,0,10585,Scott McCarron,4
1997,18,0,10375,Sean McCarty,4
1997,18,0,6140,Sean Murphy,4
1997,18,0,6567,Vijay Singh,4
1997,18,0,6527,Steve Stricker,4
1997,25,0,6004,Stephen Ames,3
1997,25,0,12652,Cameron Beckman,3
1997,25,0,6124,Patrick Burke,3
1997,25,0,1219,John Cook,3
1997,25,0,12823,Carlos Franco,3
1997,25,0,12624,Derek Gilchrist,3
1997,25,0,1572,Mark James,3
1997,25,0,6016,Brad Lardon,3
1997,25,0,1677,Tom Lehman,3
1997,25,0,1876,Greg Norman,3
1997,25,0,1886,Peter O'Malley,3
1997,25,0,1928,Corey Pavin,3
1997,25,0,1960,Don Pooley,3
1997,25,0,2010,Loren Roberts,3
1997,25,0,2036,Jim Rutledge,3
1997,25,0,2239,Scott Verplank,3
1997,25,0,20565,Shinichi Yokota,3
1997,42,0,22789,Brian Cairns,2
1997,42,0,20229,Stewart Cink,2
1997,42,0,19825,Darren Clarke,2
1997,42,0,1256,Rodger Davis,2
1997,42,0,1266,Clark Dennis,2
1997,42,0,1323,Brad Fabel,2
1997,42,0,1334,Keith Fergus,2
1997,42,0,12645,Brent Geiberger,2
1997,42,0,20157,Retief Goosen,2
1997,42,0,1435,Wayne Grady,2
1997,42,0,6575,Dudley Hart,2
1997,42,0,1724,Jeff Maggert,2
1997,42,0,8079,Gary March,2
1997,42,0,20035,Rob McMillan,2
1997,42,0,7235,John Morse,2
1997,42,0,5466,Jack O'Keefe,2
1997,42,0,12660,Jesper Parnevik,2
1997,42,0,22707,Scott Pieri,2
1997,42,0,7749,Brett Quigley,2
1997,42,0,2007,Larry Rinker,2
1997,42,0,2015,Chi Chi Rodriguez,2
1997,42,0,2033,Dave Rummells,2
1997,42,0,20817,David Russell,2
1997,42,0,2100,Tim Simpson,2
1997,42,0,2101,Joey Sindelar,2
1997,42,0,2106,Chris Smith,2
1997,42,0,10423,Mike Weir,2
1997,42,0,2294,Willie Wood,2
1996,1,0,1891,David Ogrin,23
1996,2,0,2010,Loren Roberts,18
1996,3,0,1042,Paul Azinger,17
1996,4,0,1093,Ronnie Black,15
1996,5,0,1958,Dan Pohl,13
1996,6,0,1334,Keith Fergus,12
1996,7,0,1797,Rocco Mediate,11
1996,8,0,8931,Glen Day,10
1996,8,0,1323,Brad Fabel,10
1996,10,0,1098,Jay Don Blake,9
1996,10,0,1457,Jay Haas,9
1996,10,0,6575,Dudley Hart,9
1996,10,0,6332,Neal Lancaster,9
1996,14,0,1510,Nolan Henke,8
1996,14,0,6012,Greg Kraft,8
1996,14,0,2049,Gene Sauers,8
1996,17,0,20229,Stewart Cink,7
1996,17,0,1388,Robert Gamez,7
1996,17,0,12660,Jesper Parnevik,7
1996,17,0,2101,Joey Sindelar,7
1996,21,0,1864,Larry Nelson,6
1996,21,0,2321,Fuzzy Zoeller,6
1996,23,0,1175,Jim Carter,5
1996,23,0,1331,Rick Fehr,5
1996,23,0,6044,Scott Gump,5
1996,23,0,1569,Peter Jacobsen,5
1996,23,0,8075,Jerry Kelly,5
1996,23,0,10585,Scott McCarron,5
1996,23,0,1975,Tom Purtzer,5
1996,23,0,1996,Mike Reid,5
1996,23,0,2131,Mike Springer,5
1996,23,0,2146,Payne Stewart,5
1996,23,0,2223,Bob Tway,5
1996,34,0,1014,Fulton Allem,4
1996,34,0,20098,Stuart Appleby,4
1996,34,0,1133,Billy Ray Brown,4
1996,34,0,1139,Olin Browne,4
1996,34,0,1142,Bart Bryant,4
1996,34,0,1143,Brad Bryant,4
1996,34,0,1157,Tom Byrum,4
1996,34,0,19825,Darren Clarke,4
1996,34,0,1201,Lennie Clements,4
1996,34,0,1249,John Daly,4
1996,34,0,7763,Doug Dunakey,4
1996,34,0,1313,Steve Elkington,4
1996,34,0,1353,Bruce Fleisher,4
1996,34,0,19958,Miguel Angel Jiménez,4
1996,34,0,1604,Steve Jurgensen,4
1996,34,0,1685,J.L. Lewis,4
1996,34,0,1755,Dick Mast,4
1996,34,0,1823,Larry Mize,4
1996,34,0,20095,Carl Paulson,4
1996,34,0,1960,Don Pooley,4
1996,34,0,20259,Hisayuki Sasaki,4
1996,34,0,10649,Tom Scherrer,4
1996,34,0,20388,Gordon Sherry,4
1996,34,0,2100,Tim Simpson,4
1996,34,0,8375,Paul Stankowski,4
1996,34,0,7101,Dave Stockton Jr.,4
1996,34,0,6595,Kevin Sutherland,4
1996,34,0,2171,Mike Swartz,4
1996,34,0,2206,David Toms,4
1996,34,0,2218,Ted Tryba,4
1996,34,0,8385,Omar Uresti,4
1996,34,0,2241,Bobby Wadkins,4
1996,34,0,2256,Tom Watson,4
1996,34,0,2279,Mark Wiebe,4
1996,68,0,1006,John Adams,3
1996,68,0,1200,Keith Clearwater,3
1996,68,0,14269,Eamonn Darcy,3
1996,68,0,1306,David Edwards,3
1996,68,0,6522,Ernie Els,3
1996,68,0,1374,Robin Freeman,3
1996,68,0,6064,Jeff Gallagher,3
1996,68,0,1444,Ken Green,3
1996,68,0,1577,Lee Janzen,3
1996,68,0,8633,Per-Ulrik Johansson,3
1996,68,0,1633,Tom Kite,3
1996,68,0,10860,Justin Leonard,3
1996,68,0,8547,John Maginnes,3
1996,68,0,1766,Billy Mayfair,3
1996,68,0,7235,John Morse,3
1996,68,0,6140,Sean Murphy,3
1996,68,0,1945,Kenny Perry,3
1996,68,0,1949,Mark Pfeil,3
1996,68,0,2033,Dave Rummells,3
1996,68,0,10215,Charlie Rymer,3
1996,68,0,2054,Ken Schall,3
1996,68,0,2077,Nobuo Serizawa,3
1996,68,0,12663,Phil Tataurangi,3
1996,68,0,7269,Greg Turner,3
1996,68,0,2255,Denis Watson,3
1996,68,0,6791,Mark Wurtz,3
1996,94,0,1103,Charles Bolling,2
1996,94,0,1219,John Cook,2
1996,94,0,1226,Fred Couples,2
1996,94,0,6251,Chris DiMarco,2
1996,94,0,20104,Ken Duke,2
1996,94,0,1320,Bob Estes,2
1996,94,0,1329,Brad Faxon,2
1996,94,0,8725,Tom Gillis,2
1996,94,0,1549,Mike Hulbert,2
1996,94,0,1560,David Ishii,2
1996,94,0,1971,Dillard Pruitt,2
1996,94,0,20127,Chris Riley,2
1996,94,0,2104,Jeff Sluman,2
1996,94,0,19953,Adam Spring,2
1996,94,0,2170,Hal Sutton,2
1996,94,0,2201,Jim Thorpe,2
1996,94,0,2214,Kirk Triplett,2
1996,94,0,2242,Lanny Wadkins,2
1996,94,0,2303,Robert Wrenn,2
1995,1,0,2246,Duffy Waldorf,18
1995,2,0,1736,Roger Maltbie,12
1995,2,0,1920,Craig Parry,12
1995,2,0,2245,Grant Waite,12
1995,5,0,7235,John Morse,11
1995,6,0,1725,John Mahaffey,10
1995,6,0,6090,Jim McGovern,10
1995,8,0,8931,Glen Day,9
1995,9,0,10809,Jim Furyk,8
1995,9,0,6641,Jeff Leonard,8
1995,9,0,1905,Joe Ozaki,8
1995,9,0,10215,Charlie Rymer,8
1995,13,0,1014,Fulton Allem,7
1995,13,0,1116,Michael Bradley,7
1995,15,0,1418,Bill Glasson,6
1995,15,0,8375,Paul Stankowski,6
1995,17,0,1723,Andrew Magee,5
1995,17,0,7001,J.B. Sneve,5
1995,19,0,20370,Steven Bottomley,4
1995,19,0,20400,Michael Campbell,4
1995,19,0,19958,Miguel Angel Jiménez,4
1995,19,0,1783,Mark McCumber,4
1995,19,0,8635,Colin Montgomerie,4
1995,19,0,12660,Jesper Parnevik,4
1995,19,0,12702,Costantino Rocca,4
1995,19,0,2207,Sam Torrance,4
1995,19,0,20393,Philip Walton,4
1995,28,0,1068,Andy Bean,3
1995,28,0,1129,Bill Britton,3
1995,28,0,1529,Mike Holland,3
1995,28,0,8075,Jerry Kelly,3
1995,28,0,8553,Lee Porter,3
1995,28,0,1984,Sam Randolph,3
1995,28,0,1986,Joey Rassett,3
1995,28,0,7707,Mike Small,3
1995,28,0,2279,Mark Wiebe,3
1995,37,0,1060,Dave Barr,2
1995,37,0,20124,Alan Bratton,2
1995,37,0,20286,Rusty Brown,2
1995,37,0,1200,Keith Clearwater,2
1995,37,0,1388,Robert Gamez,2
1995,37,0,8725,Tom Gillis,2
1995,37,0,1425,Ernie Gonzalez,2
1995,37,0,20358,Tico Hoffman,2
1995,37,0,1533,P.H. Horgan III,2
1995,37,0,1572,Mark James,2
1995,37,0,11436,Rick Karbowski,2
1995,37,0,20218,Shingo Katayama,2
1995,37,0,19965,Peter Mitchell,2
1995,37,0,2195,Leonard Thompson,2
1994,1,0,1475,Donnie Hammond,17
1994,2,0,2241,Bobby Wadkins,16
1994,3,0,1783,Mark McCumber,15
1994,4,0,1690,Bruce Lietzke,14
1994,4,0,2321,Fuzzy Zoeller,14
1994,6,0,1971,Dillard Pruitt,13
1994,6,0,2133,Craig Stadler,13
1994,8,0,6617,Brian Henninger,12
1994,8,0,2100,Tim Simpson,12
1994,10,0,1282,Trevor Dodds,10
1994,10,0,1418,Bill Glasson,10
1994,12,0,6006,JC Anderson,9
1994,12,0,6809,Bob Burns,9
1994,12,0,1381,Fred Funk,9
1994,12,0,10809,Jim Furyk,9
1994,12,0,1388,Robert Gamez,9
1994,12,0,6577,John Wilson,9
1994,18,0,6020,Steve Brodie,8
1994,18,0,1796,Mark McNulty,8
1994,20,0,1042,Paul Azinger,7
1994,20,0,1072,Chip Beck,7
1994,20,0,6058,John Flannery,7
1994,20,0,6373,José María Olazábal,7
1994,20,0,2135,Mike Standly,7
1994,20,0,8375,Paul Stankowski,7
1994,20,0,7101,Dave Stockton Jr.,7
1994,27,0,1098,Jay Don Blake,6
1994,27,0,1116,Michael Bradley,6
1994,27,0,1196,Brian Claar,6
1994,27,0,1361,Dan Forsman,6
1994,27,0,1577,Lee Janzen,6
1994,27,0,6315,Pete Jordan,6
1994,27,0,1771,Blaine McCallister,6
1994,27,0,1890,Brett Ogle,6
1994,27,0,2214,Kirk Triplett,6
1994,27,0,2294,Willie Wood,6
1994,37,0,1024,Billy Andrade,5
1994,37,0,1035,Tommy Armour III,5
1994,37,0,6214,Guy Boros,5
