YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2003,40,0,20572,Rod Pampling,"39' 0""",39.0,1
2003,41,0,7101,Dave Stockton Jr.,"38' 8""",38.667,1
2003,42,0,22046,Geoff Ogilvy,"38' 4""",76.583,2
2003,43,0,6004,Stephen Ames,"36' 7""",73.083,2
2003,44,0,6809,Bob Burns,"36' 4""",72.583,2
2003,45,0,8931,Glen Day,"35' 8""",35.667,1
2003,46,0,1928,Corey Pavin,"35' 1""",35.083,1
2003,47,0,2239,Scott Verplank,"34' 11""",34.917,1
2003,48,0,23621,Rory Sabbatini,"31' 7""",94.833,3
2003,49,0,11011,Mike Sposa,"30' 9""",30.75,1
2003,50,0,19846,Brian Gay,"29' 6""",29.5,1
2003,51,0,1161,Mark Calcavecchia,"29' 0""",29.0,1
2003,52,0,1249,John Daly,"28' 11""",28.917,1
2003,53,0,20566,Kaname Yokoo,"27' 10""",27.833,1
2003,54,0,12661,Todd Barranger,"25' 9""",51.5,2
2003,55,0,12680,Shigeki Maruyama,"21' 10""",43.667,2
2003,56,0,20498,Briny Baird,"20' 11""",41.833,2
2003,57,0,12823,Carlos Franco,"20' 4""",20.333,1
2003,58,0,10733,Kent Jones,"19' 8""",19.667,1
2003,59,0,1723,Andrew Magee,"17' 2""",17.167,1
2003,60,0,6581,David Sutherland,"16' 3""",16.25,1
2003,61,0,20568,Anthony Painter,"14' 9""",14.75,1
2003,62,0,6522,Ernie Els,"14' 6""",14.5,1
2003,63,0,20098,Stuart Appleby,"14' 0""",14.0,1
2003,64,0,21209,Sergio Garcia,"13' 0""",13.0,1
2003,65,0,2214,Kirk Triplett,"12' 2""",24.333,2
2003,66,0,7749,Brett Quigley,"7' 0""",7.0,1
2003,67,0,21878,Mark Wilson,"5' 5""",5.417,1
2002,1,0,6197,Michael Allen,"121' 6""",121.5,1
2002,2,0,1226,Fred Couples,"102' 9""",102.75,1
2002,3,0,6078,Esteban Toledo,"89' 1""",89.083,1
2002,4,0,8545,Glen Hnatiuk,"63' 4""",63.333,1
2002,5,0,23621,Rory Sabbatini,"63' 2""",63.167,1
2002,6,0,1810,Phil Mickelson,"56' 4""",56.333,1
2002,7,0,6621,Joe Durant,"46' 4""",46.333,1
2002,8,0,7223,Brian Bateman,"44' 11""",44.917,1
2002,9,0,23135,Tim Clark,"44' 10""",89.583,2
2002,10,0,6575,Dudley Hart,"43' 9""",87.5,2
2002,11,0,2214,Kirk Triplett,"41' 9""",41.75,1
2002,12,0,1098,Jay Don Blake,"41' 5""",41.417,1
2002,13,0,19881,Robert Damron,"40' 9""",40.75,1
2002,14,0,23322,Brett Wetterich,"38' 7""",38.583,1
2002,15,0,1014,Fulton Allem,"38' 1""",38.083,1
2002,15,0,23338,David Gossett,"38' 1""",38.083,1
2002,17,0,12652,Cameron Beckman,"35' 7""",35.583,1
2002,17,0,24361,Pat Perez,"35' 7""",35.583,1
2002,19,0,7867,Woody Austin,"34' 2""",34.167,1
2002,20,0,10457,Frank Nobilo,"33' 6""",67.0,2
2002,21,0,12645,Brent Geiberger,"30' 0""",30.0,1
2002,22,0,8375,Paul Stankowski,"29' 3""",29.25,1
2002,23,0,1619,Skip Kendall,"28' 4""",28.333,1
2002,24,0,20029,Notah Begay III,"28' 1""",28.083,1
2002,25,0,1132,Mark Brooks,"27' 2""",27.167,1
2002,26,0,7457,Steve Flesch,"26' 11""",26.917,1
2002,27,0,1553,John Huston,"23' 6""",23.5,1
2002,28,0,1685,J.L. Lewis,"21' 9""",21.75,1
2002,29,0,20645,John Senden,"21' 5""",21.417,1
2002,30,0,1723,Andrew Magee,"19' 6""",19.5,1
2002,31,0,20566,Kaname Yokoo,"17' 11""",17.917,1
2001,1,0,8545,Glen Hnatiuk,"188' 6""",188.5,1
2001,2,0,19817,Michael Muehr,"31' 11""",31.917,1
2001,3,0,2206,David Toms,"10' 10""",10.833,1
2001,4,0,2104,Jeff Sluman,"10' 8""",10.667,1
2001,5,0,20098,Stuart Appleby,"4' 6""",4.5,1
2001,6,0,21007,Gabriel Hjertstedt,"3' 5""",3.417,1
