YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
2022,0,34431,Robert Streb,28.0,268,957
2022,0,27214,Kevin Streelman,27.9,293,1050
2022,0,54628,Lee Hodges,27.84,321,1153
2022,0,24980,Scott Gutschewski,27.8,191,687
2022,0,29974,Branden Grace,27.75,169,609
2022,0,45540,Jared Wolfe,27.75,202,728
2022,0,27649,Brandt Snedeker,27.74,195,703
2022,0,33597,Harry Higgs,27.73,244,880
2022,0,31323,Gary Woodland,27.72,227,819
2022,0,46414,Aaron Rai,27.68,305,1102
2022,0,24925,Jonathan Byrd,27.62,187,677
2022,0,26476,Chez Reavie,27.56,280,1016
2022,0,24924,Bill Haas,27.51,288,1047
2022,0,30163,Henrik Norlander,27.44,242,882
2022,0,39953,Chase Seiffert,27.32,165,604
2022,0,27936,Martin Laird,27.12,221,815
2022,0,29518,Brendan Steele,27.04,245,906
2022,0,54783,Dylan Wu,27.02,217,803
2022,0,33490,Bo Hoag,27.0,155,574
2022,0,31560,Brian Stuard,27.0,280,1037
2022,0,52375,Doug Ghim,26.89,270,1004
2022,0,35110,Brett Drewitt,26.56,179,674
2022,0,27095,Nick Watney,26.29,240,913
2022,0,33122,Russell Knox,25.96,296,1140
2022,0,19803,Ryan Armour,25.54,155,607
2022,0,31557,Jim Herman,25.32,157,620
2021,0,35891,Cameron Smith,37.47,362,966
2021,0,47959,Bryson DeChambeau,37.27,360,966
2021,0,28237,Rory McIlroy,37.1,325,876
2021,0,34046,Jordan Spieth,36.06,366,1015
2021,0,33448,Justin Thomas,36.0,369,1025
2021,0,34099,Harris English,35.64,386,1083
2021,0,47504,Sam Burns,35.59,363,1020
2021,0,34360,Patrick Reed,35.56,309,869
2021,0,45157,Cam Davis,35.36,389,1100
2021,0,33597,Harry Higgs,35.27,322,913
2021,0,30925,Dustin Johnson,35.23,304,863
2021,0,46046,Scottie Scheffler,35.09,420,1197
2021,0,46970,Jon Rahm,35.04,349,996
2021,0,48081,Xander Schauffele,35.04,328,936
2021,0,36689,Brooks Koepka,34.86,281,806
2021,0,23320,Ryan Palmer,34.37,299,870
2021,0,29221,Webb Simpson,34.27,316,922
2021,0,32757,Patton Kizzire,34.11,422,1237
2021,0,31420,Anirban Lahiri,34.05,269,790
2021,0,24502,Adam Scott,34.0,288,847
2021,0,12716,Charley Hoffman,33.97,410,1207
2021,0,30944,Jason Kokrak,33.91,371,1094
2021,0,35532,Tom Hoge,33.7,364,1080
2021,0,46717,Viktor Hovland,33.69,344,1021
2021,0,39977,Max Homa,33.6,331,985
2021,0,48822,Sebastián Muñoz,33.5,409,1221
2021,0,29725,Tony Finau,33.3,360,1081
2021,0,35450,Patrick Cantlay,33.1,325,982
2021,0,45486,Joaquin Niemann,33.04,415,1256
2021,0,34363,Tyrrell Hatton,33.02,211,639
2021,0,34466,Peter Malnati,33.0,298,903
2021,0,23621,Rory Sabbatini,32.99,288,873
2021,0,32839,Hideki Matsuyama,32.89,368,1119
2021,0,45526,Abraham Ancer,32.87,401,1220
2021,0,40026,Daniel Berger,32.86,350,1065
2021,0,33419,Cameron Tringale,32.83,367,1118
2021,0,22405,Justin Rose,32.81,210,640
2021,0,56278,Matthew Wolff,32.76,210,641
2021,0,40006,Erik van Rooyen,32.7,276,844
2021,0,27644,Brian Harman,32.67,377,1154
2021,0,49960,Sepp Straka,32.67,376,1151
2021,0,50525,Collin Morikawa,32.66,324,992
2021,0,25396,Kevin Na,32.63,327,1002
2021,0,39971,Sungjae Im,32.54,493,1515
2021,0,40098,Matt Fitzpatrick,32.5,248,763
2021,0,52372,Cameron Champ,32.43,287,885
2021,0,27064,Jhonattan Vegas,32.32,352,1089
2021,0,49771,J.T. Poston,32.27,303,939
2021,0,32070,Rafael Campos,32.22,221,686
2021,0,37455,Si Woo Kim,32.16,357,1110
2021,0,34076,Joel Dahmen,32.12,309,962
2021,0,27141,J.B. Holmes,32.12,167,520
2021,0,27349,Alex Noren,32.08,299,932
2021,0,27942,Rob Oppenheim,32.08,272,848
2021,0,39546,Keith Mitchell,32.07,313,976
2021,0,33667,Carlos Ortiz,32.07,354,1104
2021,0,32139,Danny Willett,32.03,164,512
2021,0,1810,Phil Mickelson,31.98,268,838
2021,0,27129,Luke List,31.96,350,1095
2021,0,49964,Aaron Wise,31.95,323,1011
2021,0,27556,Ted Potter Jr.,31.93,243,761
2021,0,24138,Ian Poulter,31.93,251,786
2021,0,31323,Gary Woodland,31.86,252,791
2021,0,39997,Corey Conners,31.83,415,1304
2021,0,26329,Louis Oosthuizen,31.81,286,899
2021,0,56762,Will Gordon,31.73,337,1062
2021,0,52375,Doug Ghim,31.72,341,1075
2021,0,46442,Maverick McNealy,31.72,295,930
2021,0,27649,Brandt Snedeker,31.64,306,967
2021,0,28252,Seamus Power,31.59,224,709
2021,0,29479,Scott Brown,31.51,293,930
2021,0,34264,Hudson Swafford,31.46,314,998
2021,0,34563,Chesson Hadley,31.34,262,836
2021,0,21209,Sergio Garcia,31.32,290,926
2021,0,31646,Emiliano Grillo,31.31,386,1233
2021,0,29974,Branden Grace,31.27,293,937
2021,0,32448,James Hahn,31.21,270,865
2021,0,27214,Kevin Streelman,31.18,372,1193
2021,0,25493,Nick Taylor,31.16,330,1059
2021,0,24361,Pat Perez,31.12,356,1144
2021,0,29478,Kevin Kisner,31.1,283,910
2021,0,25364,Paul Casey,31.09,277,891
2021,0,24781,Hunter Mahan,31.01,182,587
2021,0,46402,Talor Gooch,30.98,329,1062
2021,0,35461,Beau Hossler,30.95,320,1034
2021,0,35310,Lanto Griffin,30.93,326,1054
2021,0,25900,Lucas Glover,30.9,356,1152
2021,0,27330,Josh Teater,30.9,178,576
2021,0,25818,Scott Piercy,30.89,287,929
2021,0,35658,Kris Ventura,30.85,240,778
2021,0,32102,Rickie Fowler,30.8,276,896
2021,0,46550,Brandon Hagy,30.79,258,838
2021,0,19803,Ryan Armour,30.74,288,937
2021,0,47347,Adam Schenk,30.74,380,1236
2021,0,51766,Wyndham Clark,30.67,272,887
2021,0,32791,K.H. Lee,30.66,374,1220
2021,0,20229,Stewart Cink,30.63,344,1123
2021,0,33204,Shane Lowry,30.62,286,934
2021,0,32816,Satoshi Kodaira,30.6,272,889
2021,0,30927,Brendon Todd,30.6,306,1000
2021,0,36699,Patrick Rodgers,30.54,375,1228
2021,0,26300,Matt Jones,30.53,367,1202
2021,0,29420,Billy Horschel,30.51,313,1026
2021,0,35506,Mackenzie Hughes,30.49,318,1043
2021,0,34314,Sebastian Cappelen,30.46,180,591
2021,0,35449,Adam Long,30.42,289,950
2021,0,33410,Andrew Landry,30.37,229,754
2021,0,35230,Nelson Ledesma,30.32,171,564
2021,0,27770,Camilo Villegas,30.29,275,908
2021,0,49766,Hank Lebioda,30.24,270,893
2021,0,37189,Harold Varner III,30.08,330,1097
2021,0,29926,Danny Lee,30.07,206,685
2021,0,26851,Marc Leishman,30.07,270,898
2021,0,26331,Charl Schwartzel,30.07,310,1031
2021,0,31560,Brian Stuard,30.07,375,1247
2021,0,33399,Adam Hadwin,30.06,297,988
2021,0,22371,Aaron Baddeley,30.05,186,619
2021,0,36801,Mark Hubbard,30.05,336,1118
2021,0,48887,Matt Wallace,30.0,183,610
2021,0,47483,Will Zalatoris,29.98,325,1084
2021,0,33486,Roger Sloan,29.94,303,1012
2021,0,47993,Denny McCarthy,29.91,323,1080
2021,0,32618,Rhein Gibson,29.84,188,630
2021,0,40042,Tyler McCumber,29.84,236,791
2021,0,23108,Matt Kuchar,29.81,231,775
2021,0,46441,Robby Shelton,29.81,262,879
2021,0,51894,Vince Whaley,29.76,278,934
2021,0,47128,Richy Werenski,29.75,293,985
2021,0,32333,Kevin Tway,29.62,221,746
2021,0,30911,Tommy Fleetwood,29.58,205,693
2021,0,24024,Zach Johnson,29.5,298,1010
2021,0,37275,Sam Ryder,29.4,309,1051
2021,0,34256,Andrew Putnam,29.36,310,1056
2021,0,33141,Keegan Bradley,29.31,316,1078
2021,0,34098,Russell Henley,29.29,307,1048
2021,0,39953,Chase Seiffert,29.27,274,936
2021,0,30926,Chris Kirk,29.19,308,1055
2021,0,29518,Brendan Steele,29.1,259,890
2021,0,20396,Lee Westwood,29.09,210,722
2021,0,32640,Troy Merritt,29.04,329,1133
2021,0,33413,Ben Martin,28.93,173,598
2021,0,34255,Joseph Bramlett,28.9,278,962
2021,0,28089,Jason Day,28.88,225,779
2021,0,23623,Bo Van Pelt,28.86,243,842
2021,0,29535,Brice Garnett,28.84,325,1127
2021,0,34431,Robert Streb,28.84,274,950
2021,0,35617,Martin Trainer,28.84,169,586
2021,0,36871,Matthew NeSmith,28.83,324,1124
2021,0,33948,Byeong Hun An,28.75,274,953
2021,0,32150,Michael Thompson,28.74,250,870
2021,0,28420,Ryan Brehm,28.69,202,704
2021,0,23325,Vaughn Taylor,28.68,259,903
2021,0,25804,Bubba Watson,28.67,242,844
2021,0,49298,Kramer Hickok,28.62,241,842
2021,0,48119,Ben Taylor,28.62,170,594
2021,0,31557,Jim Herman,28.61,226,790
2021,0,27554,Scott Harrington,28.59,253,885
2021,0,27936,Martin Laird,28.59,285,997
2021,0,34213,Grayson Murray,28.52,156,547
2021,0,19846,Brian Gay,28.48,217,762
2021,0,32662,Michael Gligic,28.48,272,955
2021,0,25632,Jimmy Walker,28.42,218,767
2021,0,26758,David Hearn,28.33,215,759
2021,0,32254,Xinjun Zhang,28.33,215,759
2021,0,24924,Bill Haas,28.32,147,519
2021,0,29970,Dylan Frittelli,28.31,235,830
2021,0,26499,Rafa Cabrera Bello,28.28,235,831
2021,0,29908,C.T. Pan,28.25,267,945
2021,0,27974,Sung Kang,28.23,271,960
2021,0,30692,Scott Stallings,28.22,263,932
2021,0,34174,John Huh,28.13,191,679
2021,0,33122,Russell Knox,28.09,327,1164
2021,0,25686,Jason Dufner,28.01,286,1021
2021,0,29268,Bronson Burgoon,27.91,247,885
2021,0,46435,Austin Cook,27.9,233,835
2021,0,28775,Nate Lashley,27.85,249,894
2021,0,22056,Cameron Percy,27.84,279,1002
2021,0,23788,D.J. Trahan,27.8,216,777
2021,0,53165,Doc Redman,27.78,250,900
2021,0,33120,Mark Anderson,27.66,190,687
2021,0,45609,Tyler Duncan,27.62,287,1039
2021,0,33490,Bo Hoag,27.53,299,1086
2021,0,35104,Tom Lewis,27.36,258,943
2021,0,39324,J.J. Spaun,27.26,238,873
2021,0,28679,Fabián Gómez,27.15,164,604
2021,0,39975,Michael Kim,27.02,204,755
2021,0,26476,Chez Reavie,26.88,272,1012
2021,0,21961,Charles Howell III,26.8,227,847
2021,0,24140,Sean O'Hair,26.76,167,624
2021,0,24357,K.J. Choi,26.75,157,587
2021,0,30110,Kyle Stanley,26.26,296,1127
2021,0,30163,Henrik Norlander,26.2,273,1042
2021,0,48045,Michael Gellerman,25.96,155,597
2021,0,23983,Luke Donald,25.19,170,675
2021,0,33404,Chris Baker,24.92,159,638
2021,0,27095,Nick Watney,24.37,154,632
2020,0,40009,Dominic Bozzelli,36.61,149,407
2020,1,29221,Webb Simpson,36.31,240,661
2020,2,33448,Justin Thomas,35.64,294,825
2020,-2,47959,Bryson DeChambeau,35.52,271,763
2020,-1,34360,Patrick Reed,35.37,307,868
2020,0,40026,Daniel Berger,35.24,271,769
2020,0,30925,Dustin Johnson,35.2,214,608
2020,1,22405,Justin Rose,34.88,150,430
2020,4,28237,Rory McIlroy,34.47,252,731
2020,4,34363,Tyrrell Hatton,34.42,180,523
2020,-1,35658,Kris Ventura,34.4,183,532
2020,0,28252,Seamus Power,34.34,137,399
2020,-3,46046,Scottie Scheffler,34.28,349,1018
2020,1,47993,Denny McCarthy,34.19,319,933
2020,1,12716,Charley Hoffman,33.79,245,725
2020,1,34213,Grayson Murray,33.74,139,412
2020,1,51766,Wyndham Clark,33.72,231,685
2020,1,34046,Jordan Spieth,33.72,234,694
2020,1,34563,Chesson Hadley,33.52,245,731
2020,1,29268,Bronson Burgoon,33.49,213,636
2020,1,29926,Danny Lee,33.46,272,813
2020,1,35450,Patrick Cantlay,33.45,189,565
2020,1,24138,Ian Poulter,33.4,180,539
2020,1,46970,Jon Rahm,33.38,244,731
2020,0,32102,Rickie Fowler,33.33,175,525
2020,10,48081,Xander Schauffele,33.3,297,892
2020,8,35891,Cameron Smith,33.29,245,736
2020,0,39971,Sungjae Im,33.27,377,1133
2020,0,29725,Tony Finau,33.26,296,890
2020,2,46442,Maverick McNealy,33.11,298,900
2020,2,52372,Cameron Champ,32.98,281,852
2020,2,22371,Aaron Baddeley,32.97,181,549
2020,4,28307,Matt Every,32.76,172,525
2020,4,27644,Brian Harman,32.75,301,919
2020,9,23320,Ryan Palmer,32.71,263,804
2020,3,51894,Vince Whaley,32.68,149,456
2020,18,50525,Collin Morikawa,32.66,323,989
2020,2,49771,J.T. Poston,32.64,296,907
2020,2,31323,Gary Woodland,32.63,248,760
2020,-9,46717,Viktor Hovland,32.6,296,908
2020,-14,25396,Kevin Na,32.59,263,807
2020,0,45157,Cam Davis,32.55,234,719
2020,0,32757,Patton Kizzire,32.55,208,639
2020,8,48822,Sebastián Muñoz,32.44,325,1002
2020,0,32254,Xinjun Zhang,32.42,296,913
2020,0,19846,Brian Gay,32.38,237,732
2020,0,1810,Phil Mickelson,32.36,188,581
2020,0,23325,Vaughn Taylor,32.33,226,699
2020,1,31420,Anirban Lahiri,32.32,138,427
2020,1,47504,Sam Burns,32.28,225,697
2020,2,34466,Peter Malnati,32.24,206,639
2020,4,56278,Matthew Wolff,32.17,286,889
2020,4,37455,Si Woo Kim,32.15,280,871
2020,-6,32839,Hideki Matsuyama,32.05,291,908
2020,3,32366,Kevin Chappell,32.02,154,481
2020,4,35310,Lanto Griffin,31.98,346,1082
2020,2,27963,Chris Stroud,31.96,171,535
2020,8,29420,Billy Horschel,31.81,299,940
2020,3,27349,Alex Noren,31.69,206,650
2020,3,36801,Mark Hubbard,31.68,326,1029
2020,3,23108,Matt Kuchar,31.65,207,654
2020,3,39546,Keith Mitchell,31.59,236,747
2020,-1,30927,Brendon Todd,31.59,320,1013
2020,3,37275,Sam Ryder,31.5,263,835
2020,3,47128,Richy Werenski,31.49,211,670
2020,3,29484,Peter Uihlein,31.43,165,525
2020,3,27064,Jhonattan Vegas,31.43,198,630
2020,3,36689,Brooks Koepka,31.39,151,481
2020,4,29518,Brendan Steele,31.38,246,784
2020,1,45526,Abraham Ancer,31.35,279,890
2020,3,32139,Danny Willett,31.33,141,450
2020,3,28089,Jason Day,31.28,193,617
2020,10,29478,Kevin Kisner,31.27,268,857
2020,3,26499,Rafa Cabrera Bello,31.2,190,609
2020,3,24502,Adam Scott,31.18,145,465
2020,3,25900,Lucas Glover,31.16,258,828
2020,-1,45486,Joaquin Niemann,31.15,295,947
2020,3,39324,J.J. Spaun,31.15,214,687
2020,2,30692,Scott Stallings,31.14,260,835
2020,2,33948,Byeong Hun An,31.11,275,884
2020,3,46402,Talor Gooch,31.07,311,1001
2020,3,27330,Josh Teater,31.05,163,525
2020,3,26300,Matt Jones,31.01,280,903
2020,3,36699,Patrick Rodgers,30.99,339,1094
2020,3,27095,Nick Watney,30.99,172,555
2020,3,34076,Joel Dahmen,30.91,280,906
2020,3,32618,Rhein Gibson,30.89,181,586
2020,25,35506,Mackenzie Hughes,30.87,246,797
2020,3,35449,Adam Long,30.87,330,1069
2020,2,19803,Ryan Armour,30.83,218,707
2020,2,27214,Kevin Streelman,30.81,273,886
2020,2,46550,Brandon Hagy,30.77,172,559
2020,2,25632,Jimmy Walker,30.68,158,515
2020,2,35230,Nelson Ledesma,30.67,138,450
2020,2,37189,Harold Varner III,30.64,288,940
2020,2,40098,Matt Fitzpatrick,30.63,196,640
2020,2,48887,Matt Wallace,30.62,154,503
2020,2,35532,Tom Hoge,30.58,267,873
2020,2,53165,Doc Redman,30.58,319,1043
2020,3,39977,Max Homa,30.54,248,812
2020,3,35617,Martin Trainer,30.54,131,429
2020,3,33449,Zack Sucher,30.47,135,443
2020,3,32791,K.H. Lee,30.45,257,844
2020,12,34099,Harris English,30.44,295,969
2020,3,26596,Ryan Moore,30.44,165,542
2020,2,40058,Zac Blair,30.41,229,753
2020,2,56762,Will Gordon,30.41,125,411
2020,2,30911,Tommy Fleetwood,30.37,147,484
2020,2,30163,Henrik Norlander,30.35,285,939
2020,4,29970,Dylan Frittelli,30.27,293,968
2020,4,47347,Adam Schenk,30.24,277,916
2020,4,35732,Wes Roach,30.18,147,487
2020,5,27554,Scott Harrington,30.16,238,789
2020,5,33667,Carlos Ortiz,30.15,259,859
2020,5,46441,Robby Shelton,30.08,256,851
2020,5,26329,Louis Oosthuizen,30.07,169,562
2020,5,35461,Beau Hossler,30.01,235,783
2020,5,32640,Troy Merritt,30.01,244,813
2020,5,21209,Sergio Garcia,30.0,162,540
2020,5,24024,Zach Johnson,29.99,224,747
2020,5,31560,Brian Stuard,29.99,284,947
2020,5,33419,Cameron Tringale,29.95,236,788
2020,5,33597,Harry Higgs,29.92,295,986
2020,5,40042,Tyler McCumber,29.91,189,632
2020,5,34314,Sebastian Cappelen,29.9,183,612
2020,5,33410,Andrew Landry,29.89,217,726
2020,5,28420,Ryan Brehm,29.87,184,616
2020,5,27974,Sung Kang,29.86,255,854
2020,5,39953,Chase Seiffert,29.85,197,660
2020,5,49960,Sepp Straka,29.81,251,842
2020,5,27649,Brandt Snedeker,29.73,187,629
2020,5,45609,Tyler Duncan,29.72,299,1006
2020,5,25493,Nick Taylor,29.66,210,708
2020,5,48045,Michael Gellerman,29.65,153,516
2020,5,23788,D.J. Trahan,29.64,171,577
2020,5,23621,Rory Sabbatini,29.59,229,774
2020,5,32662,Michael Gligic,29.53,171,579
2020,5,25804,Bubba Watson,29.5,236,800
2020,7,26851,Marc Leishman,29.46,198,672
2020,4,21961,Charles Howell III,29.43,251,853
2020,4,27129,Luke List,29.35,253,862
2020,5,49766,Hank Lebioda,29.28,195,666
2020,5,46435,Austin Cook,29.21,215,736
2020,5,49964,Aaron Wise,29.21,170,582
2020,5,33413,Ben Martin,29.2,127,435
2020,5,34255,Joseph Bramlett,29.19,195,668
2020,5,36871,Matthew NeSmith,29.16,249,854
2020,5,33399,Adam Hadwin,29.15,232,796
2020,5,29974,Branden Grace,29.11,147,505
2020,5,30944,Jason Kokrak,29.02,222,765
2020,5,20229,Stewart Cink,29.01,181,624
2020,5,28679,Fabián Gómez,28.96,190,656
2020,5,31646,Emiliano Grillo,28.95,242,836
2020,5,25818,Scott Piercy,28.89,221,765
2020,5,24361,Pat Perez,28.84,201,697
2020,5,30110,Kyle Stanley,28.76,199,692
2020,5,32448,James Hahn,28.73,129,449
2020,5,32150,Michael Thompson,28.63,207,723
2020,5,25572,Graeme McDowell,28.52,156,547
2020,5,32333,Kevin Tway,28.52,154,540
2020,5,39997,Corey Conners,28.5,271,951
2020,5,25364,Paul Casey,28.49,202,709
2020,5,25349,Tim Wilkinson,28.49,159,558
2020,5,34431,Robert Streb,28.48,172,604
2020,5,33486,Roger Sloan,28.43,170,598
2020,5,33204,Shane Lowry,28.42,156,549
2020,5,26758,David Hearn,28.38,174,613
2020,5,28775,Nate Lashley,28.36,171,603
2020,5,29479,Scott Brown,28.34,210,741
2020,7,22056,Cameron Percy,28.24,159,563
2020,7,29535,Brice Garnett,28.12,205,729
2020,7,34256,Andrew Putnam,28.03,148,528
2020,7,33490,Bo Hoag,28.0,236,843
2020,7,27936,Martin Laird,27.9,137,491
2020,7,33122,Russell Knox,27.83,221,794
2020,7,27556,Ted Potter Jr.,27.71,151,545
2020,7,33141,Keegan Bradley,27.65,224,810
2020,7,24924,Bill Haas,27.64,152,550
2020,7,34021,Bud Cauley,27.62,198,717
2020,7,21407,Arjun Atwal,27.37,101,369
2020,7,52375,Doug Ghim,27.2,136,500
2020,7,27942,Rob Oppenheim,27.14,193,711
2020,7,33404,Chris Baker,26.95,166,616
2020,7,34098,Russell Henley,26.95,218,809
2020,7,48119,Ben Taylor,26.78,139,519
2020,7,26476,Chez Reavie,26.46,245,926
2020,7,31557,Jim Herman,26.34,182,691
2020,8,49298,Kramer Hickok,25.9,151,583
2020,8,25686,Jason Dufner,25.76,195,757
2020,8,33120,Mark Anderson,25.4,143,563
2020,8,29908,C.T. Pan,25.3,171,676
2020,8,23623,Bo Van Pelt,24.9,125,502
2020,8,10809,Jim Furyk,24.81,129,520
2019,0,28237,Rory McIlroy,36.87,309,838
2019,0,34046,Jordan Spieth,36.29,323,890
2019,0,33448,Justin Thomas,35.6,324,910
2019,0,35450,Patrick Cantlay,35.17,306,870
2019,0,31323,Gary Woodland,35.06,366,1044
2019,0,47993,Denny McCarthy,35.03,337,962
2019,0,49964,Aaron Wise,35.02,298,851
2019,0,51766,Wyndham Clark,34.99,353,1009
2019,0,22405,Justin Rose,34.95,252,721
2019,0,47959,Bryson DeChambeau,34.54,295,854
2019,0,37455,Si Woo Kim,34.52,330,956
2019,0,46970,Jon Rahm,34.36,290,844
2019,0,34256,Andrew Putnam,34.3,309,901
2019,0,40009,Dominic Bozzelli,34.12,275,806
2019,0,24502,Adam Scott,33.95,256,754
2019,0,26499,Rafa Cabrera Bello,33.85,260,768
2019,0,36689,Brooks Koepka,33.58,312,929
2019,0,32839,Hideki Matsuyama,33.42,366,1095
2019,0,30925,Dustin Johnson,33.41,282,844
2019,0,32640,Troy Merritt,33.33,251,753
2019,0,49960,Sepp Straka,33.3,297,892
2019,0,23320,Ryan Palmer,33.25,270,812
2019,0,23325,Vaughn Taylor,33.18,363,1094
2019,0,34021,Bud Cauley,33.17,329,992
2019,0,48081,Xander Schauffele,33.04,300,908
2019,0,33486,Roger Sloan,33.03,324,981
2019,0,52372,Cameron Champ,32.98,312,946
2019,0,35421,Brandon Harkins,32.94,332,1008
2019,0,32102,Rickie Fowler,32.93,303,920
2019,0,1810,Phil Mickelson,32.9,228,693
2019,0,34360,Patrick Reed,32.89,344,1046
2019,0,24138,Ian Poulter,32.81,228,695
2019,0,39971,Sungjae Im,32.8,468,1427
2019,0,29221,Webb Simpson,32.65,301,922
2019,0,46435,Austin Cook,32.58,245,752
2019,0,33399,Adam Hadwin,32.49,322,991
2019,0,26851,Marc Leishman,32.45,282,869
2019,0,35461,Beau Hossler,32.36,323,998
2019,0,30944,Jason Kokrak,32.31,359,1111
2019,0,39546,Keith Mitchell,32.27,324,1004
2019,0,23621,Rory Sabbatini,32.23,360,1117
2019,0,34466,Peter Malnati,32.18,307,954
2019,0,26476,Chez Reavie,32.17,360,1119
2019,0,33419,Cameron Tringale,32.15,262,815
2019,0,32058,José de Jesús Rodríguez,32.04,240,749
2019,0,49771,J.T. Poston,32.03,369,1152
2019,0,28089,Jason Day,31.96,256,801
2019,0,37275,Sam Ryder,31.89,280,878
2019,0,48822,Sebastián Muñoz,31.87,312,979
2019,0,47504,Sam Burns,31.86,289,907
2019,0,34076,Joel Dahmen,31.8,366,1151
2019,0,22371,Aaron Baddeley,31.79,199,626
2019,0,29725,Tony Finau,31.76,323,1017
2019,0,23108,Matt Kuchar,31.76,317,998
2019,0,29926,Danny Lee,31.75,307,967
2019,0,35891,Cameron Smith,31.72,269,848
2019,0,47347,Adam Schenk,31.68,390,1231
2019,0,45157,Cam Davis,31.61,281,889
2019,0,32757,Patton Kizzire,31.56,267,846
2019,0,32150,Michael Thompson,31.54,264,837
2019,0,27064,Jhonattan Vegas,31.54,282,894
2019,0,49766,Hank Lebioda,31.53,274,869
2019,0,37380,Curtis Luck,31.52,209,663
2019,0,26596,Ryan Moore,31.49,285,905
2019,0,35617,Martin Trainer,31.48,209,664
2019,0,33948,Byeong Hun An,31.45,295,938
2019,0,28775,Nate Lashley,31.43,259,824
2019,0,46501,Ollie Schniederjans,31.4,265,844
2019,0,29484,Peter Uihlein,31.35,290,925
2019,0,37340,Chase Wright,31.35,264,842
2019,0,27095,Nick Watney,31.31,320,1022
2019,0,45526,Abraham Ancer,31.28,330,1055
2019,0,39954,Cody Gribble,31.27,227,726
2019,0,26329,Louis Oosthuizen,31.24,239,765
2019,0,46402,Talor Gooch,31.22,212,679
2019,0,31420,Anirban Lahiri,31.2,244,782
2019,0,26951,Johnson Wagner,31.19,233,747
2019,0,35879,Kelly Kraft,31.17,283,908
2019,0,25818,Scott Piercy,31.15,337,1082
2019,0,21209,Sergio Garcia,31.14,156,501
2019,0,25493,Nick Taylor,31.14,350,1124
2019,0,29223,Sam Saunders,31.13,268,861
2019,0,40098,Matt Fitzpatrick,31.11,182,585
2019,0,25900,Lucas Glover,31.09,342,1100
2019,0,27556,Ted Potter Jr.,31.01,263,848
2019,0,27141,J.B. Holmes,30.98,259,836
2019,0,30692,Scott Stallings,30.97,288,930
2019,0,25364,Paul Casey,30.92,295,954
2019,0,27129,Luke List,30.89,228,738
2019,0,25804,Bubba Watson,30.89,215,696
2019,0,33410,Andrew Landry,30.87,276,894
2019,0,24361,Pat Perez,30.86,225,729
2019,0,36699,Patrick Rodgers,30.86,183,593
2019,0,27958,Ryan Blaum,30.83,295,957
2019,0,34261,Scott Langley,30.83,254,824
2019,0,30978,Kiradech Aphibarnrat,30.81,212,688
2019,0,27895,Jonas Blixt,30.67,272,887
2019,0,27649,Brandt Snedeker,30.65,354,1155
2019,0,35506,Mackenzie Hughes,30.53,272,891
2019,0,21961,Charles Howell III,30.5,351,1151
2019,0,46601,Trey Mullinax,30.47,270,886
2019,0,26300,Matt Jones,30.42,306,1006
2019,0,40026,Daniel Berger,30.36,235,774
2019,0,35376,Roberto Díaz,30.32,235,775
2019,0,34363,Tyrrell Hatton,30.25,209,691
2019,0,28259,Sangmoon Bae,30.21,190,629
2019,0,37189,Harold Varner III,30.13,298,989
2019,0,32816,Satoshi Kodaira,30.1,220,731
2019,0,27974,Sung Kang,30.09,300,997
2019,0,45486,Joaquin Niemann,30.09,353,1173
2019,0,31560,Brian Stuard,30.08,330,1097
2019,0,34264,Hudson Swafford,30.06,205,682
2019,0,39324,J.J. Spaun,29.99,302,1007
2019,0,24925,Jonathan Byrd,29.97,172,574
2019,0,32791,K.H. Lee,29.93,305,1019
2019,0,29268,Bronson Burgoon,29.91,201,672
2019,0,27330,Josh Teater,29.8,253,849
2019,0,33418,Shawn Stefani,29.77,284,954
2019,0,39977,Max Homa,29.76,278,934
2019,0,31646,Emiliano Grillo,29.73,286,962
2019,0,29420,Billy Horschel,29.73,333,1120
2019,0,37454,Whee Kim,29.72,244,821
2019,0,47128,Richy Werenski,29.66,291,981
2019,0,25572,Graeme McDowell,29.63,245,827
2019,0,31557,Jim Herman,29.6,169,571
2019,0,36799,Stephan Jaeger,29.57,249,842
2019,0,34563,Chesson Hadley,29.53,254,860
2019,0,27644,Brian Harman,29.53,303,1026
2019,0,29478,Kevin Kisner,29.53,305,1033
2019,0,12716,Charley Hoffman,29.51,247,837
2019,0,27963,Chris Stroud,29.51,206,698
2019,0,29535,Brice Garnett,29.5,313,1061
2019,0,35732,Wes Roach,29.5,226,766
2019,0,32139,Danny Willett,29.47,221,750
2019,0,25396,Kevin Na,29.39,204,694
2019,0,24781,Hunter Mahan,29.36,212,722
2019,0,19803,Ryan Armour,29.34,328,1118
