YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2016,0,34466,Peter Malnati,14.77,88,13.0
2016,0,28679,Fabián Gómez,14.63,82,12.0
2016,0,33204,Shane Lowry,14.58,48,7.0
2016,0,20572,Rod Pampling,14.58,48,7.0
2016,0,26951,Johnson Wagner,14.56,103,15.0
2016,0,36801,Mark Hubbard,14.53,117,17.0
2016,0,30711,Colt Knost,14.29,91,13.0
2016,0,6567,Vijay Singh,14.29,77,11.0
2016,0,27770,Camilo Villegas,14.13,92,13.0
2016,0,31560,Brian Stuard,14.06,64,9.0
2016,0,33461,Morgan Hoffmann,14.04,57,8.0
2016,0,25834,Daniel Summerhays,13.98,93,13.0
2016,0,25240,D.A. Points,13.95,43,6.0
2016,0,22371,Aaron Baddeley,13.89,108,15.0
2016,0,29479,Scott Brown,13.79,87,12.0
2016,0,24140,Sean O'Hair,13.73,102,14.0
2016,0,29720,Andres Gonzales,13.64,88,12.0
2016,0,34409,David Lingmerth,13.64,88,12.0
2016,0,28158,Steve Marino,13.64,66,9.0
2016,0,25572,Graeme McDowell,13.56,59,8.0
2016,0,29725,Tony Finau,13.48,89,12.0
2016,0,27974,Sung Kang,13.33,90,12.0
2016,0,29420,Billy Horschel,13.25,83,11.0
2016,0,30926,Chris Kirk,13.13,99,13.0
2016,0,40058,Zac Blair,13.04,92,12.0
2016,0,1810,Phil Mickelson,13.04,69,9.0
2016,0,30163,Henrik Norlander,13.04,69,9.0
2016,0,27649,Brandt Snedeker,12.9,93,12.0
2016,0,12716,Charley Hoffman,12.79,86,11.0
2016,0,20691,Greg Owen,12.79,86,11.0
2016,0,46440,Smylie Kaufman,12.63,95,12.0
2016,0,35532,Tom Hoge,12.5,72,9.0
2016,0,32640,Troy Merritt,12.5,72,9.0
2016,0,34098,Russell Henley,12.39,113,14.0
2016,0,12510,Chad Campbell,12.38,105,13.0
2016,0,35545,Blayne Barber,12.36,89,11.0
2016,0,23638,Brendon de Jonge,12.36,89,11.0
2016,0,23983,Luke Donald,12.36,89,11.0
2016,0,25198,Francesco Molinari,12.35,81,10.0
2016,0,34265,Will Wilcox,12.33,73,9.0
2016,0,29974,Branden Grace,12.31,65,8.0
2016,0,40026,Daniel Berger,12.26,106,13.0
2016,0,35451,Scott Pinckney,12.22,90,11.0
2016,0,23320,Ryan Palmer,12.17,115,14.0
2016,0,37189,Harold Varner III,12.12,99,12.0
2016,0,27963,Chris Stroud,12.09,91,11.0
2016,0,26758,David Hearn,12.07,116,14.0
2016,0,30110,Kyle Stanley,12.07,116,14.0
2016,0,29476,Kyle Reifers,12.03,133,16.0
2016,0,27644,Brian Harman,12.0,125,15.0
2016,0,29223,Sam Saunders,11.94,67,8.0
2016,0,20104,Ken Duke,11.9,42,5.0
2016,0,24507,Jason Bohn,11.83,93,11.0
2016,0,24357,K.J. Choi,11.83,93,11.0
2016,0,34563,Chesson Hadley,11.76,85,10.0
2016,0,26300,Matt Jones,11.76,68,8.0
2016,0,25493,Nick Taylor,11.76,85,10.0
2016,0,33413,Ben Martin,11.71,111,13.0
2016,0,27747,Hiroshi Iwata,11.59,69,8.0
2016,0,26851,Marc Leishman,11.58,95,11.0
2016,0,20848,Ángel Cabrera,11.48,61,7.0
2016,0,24846,Ricky Barnes,11.46,96,11.0
2016,0,24924,Bill Haas,11.46,96,11.0
2016,0,29268,Bronson Burgoon,11.36,88,10.0
2016,0,32618,Rhein Gibson,11.36,44,5.0
2016,0,34431,Robert Streb,11.34,97,11.0
2016,0,35732,Wes Roach,11.32,53,6.0
2016,0,27466,Spencer Levin,11.3,115,13.0
2016,0,39975,Michael Kim,11.29,124,14.0
2016,0,32150,Michael Thompson,11.29,62,7.0
2016,0,24358,Robert Garrigus,11.27,71,8.0
2016,0,24502,Adam Scott,11.27,71,8.0
2016,0,31416,Derek Fathauer,11.11,99,11.0
2016,0,27129,Luke List,11.11,72,8.0
2016,0,29289,S.Y. Noh,11.11,90,10.0
2016,0,28114,Dawie van der Walt,11.11,63,7.0
2016,0,30944,Jason Kokrak,11.0,100,11.0
2016,0,22046,Geoff Ogilvy,10.94,64,7.0
2016,0,2206,David Toms,10.94,64,7.0
2016,0,35891,Cameron Smith,10.91,55,6.0
2016,0,29926,Danny Lee,10.87,92,10.0
2016,0,34360,Patrick Reed,10.87,92,10.0
2016,0,10885,Robert Allenby,10.77,65,7.0
2016,0,25349,Tim Wilkinson,10.77,65,7.0
2016,0,27064,Jhonattan Vegas,10.74,121,13.0
2016,0,29518,Brendan Steele,10.71,84,9.0
2016,0,27214,Kevin Streelman,10.64,94,10.0
2016,0,20645,John Senden,10.58,104,11.0
2016,0,33399,Adam Hadwin,10.38,106,11.0
2016,0,34262,Jon Curran,10.34,116,12.0
2016,0,24461,Thomas Aiken,10.29,68,7.0
2016,0,20229,Stewart Cink,10.29,68,7.0
2016,0,34261,Scott Langley,10.29,68,7.0
2016,0,29485,Brett Stegmaier,10.28,107,11.0
2016,0,32366,Kevin Chappell,10.2,98,10.0
2016,0,23800,Bryce Molder,10.19,108,11.0
2016,0,32102,Rickie Fowler,10.11,89,9.0
2016,0,25720,Chad Collins,10.0,80,8.0
2016,0,25900,Lucas Glover,10.0,90,9.0
2016,0,10809,Jim Furyk,9.84,61,6.0
2016,0,23621,Rory Sabbatini,9.8,51,5.0
2016,0,32876,Martin Piller,9.72,72,7.0
2016,0,27942,Rob Oppenheim,9.52,63,6.0
2016,0,26289,Boo Weekley,9.47,95,9.0
2016,0,20766,Padraig Harrington,9.43,53,5.0
2016,0,20098,Stuart Appleby,9.3,86,8.0
2016,0,21209,Sergio Garcia,9.3,43,4.0
2016,0,33122,Russell Knox,9.28,97,9.0
2016,0,35879,Kelly Kraft,9.26,54,5.0
2016,0,31323,Gary Woodland,9.26,108,10.0
2016,0,27141,J.B. Holmes,9.23,65,6.0
2016,0,30925,Dustin Johnson,9.21,76,7.0
2016,0,33448,Justin Thomas,9.18,98,9.0
2016,0,28132,Tyrone Van Aswegen,9.16,131,12.0
2016,0,33410,Andrew Landry,9.09,55,5.0
2016,0,28475,Jeff Overton,9.09,77,7.0
2016,0,34174,John Huh,9.0,100,9.0
2016,0,22892,Jason Gore,8.97,78,7.0
2016,0,8075,Jerry Kelly,8.97,78,7.0
2016,0,24494,Erik Compton,8.82,68,6.0
2016,0,31557,Jim Herman,8.82,102,9.0
2016,0,25818,Scott Piercy,8.82,102,9.0
2016,0,25632,Jimmy Walker,8.82,68,6.0
2016,0,30692,Scott Stallings,8.75,80,7.0
2016,0,25892,Steve Wheatcroft,8.64,81,7.0
2016,0,31202,William McGirt,8.55,117,10.0
2016,0,21878,Mark Wilson,8.54,82,7.0
2016,0,23541,Ben Crane,8.43,83,7.0
2016,0,32448,James Hahn,8.33,72,6.0
2016,0,28237,Rory McIlroy,8.2,61,5.0
2016,0,22405,Justin Rose,7.84,51,4.0
2016,0,37455,Si Woo Kim,7.76,116,9.0
2016,0,26476,Chez Reavie,7.61,92,7.0
2016,0,31646,Emiliano Grillo,7.41,81,6.0
2016,0,28092,D.H. Lee,7.41,54,4.0
2016,0,32200,Roberto Castro,7.38,122,9.0
2016,0,34264,Hudson Swafford,7.38,122,9.0
2016,0,23353,J.J. Henry,6.85,73,5.0
2016,0,33667,Carlos Ortiz,6.58,76,5.0
2016,0,24912,Will MacKenzie,6.54,107,7.0
2016,0,27936,Martin Laird,6.49,77,5.0
2016,0,29222,Billy Hurley III,6.45,62,4.0
2016,0,37454,Whee Kim,6.25,80,5.0
2016,0,33418,Shawn Stefani,6.25,128,8.0
2016,0,37273,Derek Ernst,5.56,54,3.0
2016,0,24781,Hunter Mahan,5.56,54,3.0
2016,0,33141,Keegan Bradley,5.49,91,5.0
2016,0,25804,Bubba Watson,5.32,94,5.0
2016,0,27436,Graham DeLaet,5.26,76,4.0
2016,0,29745,Tyler Aldridge,5.21,96,5.0
2016,0,23325,Vaughn Taylor,2.86,70,2.0
2015,0,25369,Jamie Donaldson,27.5,40,11.0
2015,0,34046,Jordan Spieth,26.67,75,20.0
2015,0,32200,Roberto Castro,25.58,43,11.0
2015,0,6522,Ernie Els,23.26,43,10.0
2015,0,36689,Brooks Koepka,21.15,104,22.0
2015,0,34098,Russell Henley,20.55,73,15.0
2015,0,35451,Scott Pinckney,20.21,94,19.0
2015,0,22056,Cameron Percy,20.0,85,17.0
2015,0,20396,Lee Westwood,20.0,45,9.0
2015,0,28089,Jason Day,19.72,71,14.0
2015,0,23983,Luke Donald,19.44,72,14.0
2015,0,2206,David Toms,18.92,74,14.0
2015,0,37454,Whee Kim,18.67,75,14.0
2015,0,32448,James Hahn,18.49,119,22.0
2015,0,24138,Ian Poulter,18.37,49,9.0
2015,0,25562,Andres Romero,18.18,77,14.0
2015,0,34360,Patrick Reed,18.0,100,18.0
2015,0,33419,Cameron Tringale,18.0,100,18.0
2015,0,25834,Daniel Summerhays,17.59,108,19.0
2015,0,33141,Keegan Bradley,17.33,75,13.0
2015,0,25892,Steve Wheatcroft,17.31,104,18.0
2015,0,26329,Louis Oosthuizen,17.14,70,12.0
2015,0,35539,Luke Guthrie,17.05,88,15.0
2015,0,34099,Harris English,16.98,106,18.0
2015,0,30711,Colt Knost,16.95,118,20.0
2015,0,34174,John Huh,16.8,125,21.0
2015,0,26476,Chez Reavie,16.67,72,12.0
2015,0,29926,Danny Lee,16.54,133,22.0
2015,0,27963,Chris Stroud,16.49,97,16.0
2015,0,25364,Paul Casey,16.48,91,15.0
2015,0,1810,Phil Mickelson,16.36,55,9.0
2015,0,24140,Sean O'Hair,16.3,92,15.0
2015,0,23108,Matt Kuchar,16.28,86,14.0
2015,0,25632,Jimmy Walker,16.22,74,12.0
2015,0,27770,Camilo Villegas,16.16,99,16.0
2015,0,27649,Brandt Snedeker,16.13,93,15.0
2015,0,22046,Geoff Ogilvy,16.0,50,8.0
2015,0,27933,John Merrick,15.79,76,12.0
2015,0,26300,Matt Jones,15.66,83,13.0
2015,0,23621,Rory Sabbatini,15.66,83,13.0
2015,0,25274,Steven Bowditch,15.63,128,20.0
2015,0,27644,Brian Harman,15.63,96,15.0
2015,0,24024,Zach Johnson,15.56,90,14.0
2015,0,20593,Greg Chalmers,15.38,39,6.0
2015,0,24361,Pat Perez,15.38,130,20.0
2015,0,28780,Nicholas Thompson,15.38,104,16.0
2015,0,36699,Patrick Rodgers,15.28,72,11.0
2015,0,27895,Jonas Blixt,15.15,66,10.0
2015,0,24925,Jonathan Byrd,15.15,66,10.0
2015,0,29223,Sam Saunders,15.07,73,11.0
2015,0,34262,Jon Curran,15.0,80,12.0
2015,0,24502,Adam Scott,15.0,40,6.0
2015,0,30852,Ryo Ishikawa,14.95,107,16.0
2015,0,34256,Andrew Putnam,14.93,67,10.0
2015,0,25818,Scott Piercy,14.78,115,17.0
2015,0,21528,Henrik Stenson,14.75,61,9.0
2015,0,27095,Nick Watney,14.75,122,18.0
2015,0,33413,Ben Martin,14.74,95,14.0
2015,0,27936,Martin Laird,14.58,96,14.0
2015,0,29479,Scott Brown,14.41,111,16.0
2015,0,32366,Kevin Chappell,14.29,98,14.0
2015,0,31416,Derek Fathauer,14.29,84,12.0
2015,0,25349,Tim Wilkinson,14.29,70,10.0
2015,0,33122,Russell Knox,14.19,155,22.0
2015,0,21961,Charles Howell III,14.18,134,19.0
2015,0,29420,Billy Horschel,14.15,106,15.0
2015,0,35532,Tom Hoge,14.12,85,12.0
2015,0,30692,Scott Stallings,13.89,72,10.0
2015,0,27064,Jhonattan Vegas,13.83,94,13.0
2015,0,25686,Jason Dufner,13.79,58,8.0
2015,0,24490,George McNeill,13.79,116,16.0
2015,0,29720,Andres Gonzales,13.64,110,15.0
2015,0,30925,Dustin Johnson,13.64,66,9.0
2015,0,8075,Jerry Kelly,13.64,88,12.0
2015,0,32102,Rickie Fowler,13.51,74,10.0
2015,0,26851,Marc Leishman,13.51,74,10.0
2015,0,26951,Johnson Wagner,13.51,74,10.0
2015,0,23548,Bill Lunde,13.46,52,7.0
2015,0,25396,Kevin Na,13.33,90,12.0
2015,0,29289,S.Y. Noh,13.33,75,10.0
2015,0,26289,Boo Weekley,13.27,98,13.0
2015,0,34358,Jonathan Randolph,12.99,77,10.0
2015,0,25345,Carl Pettersson,12.98,131,17.0
2015,0,34409,David Lingmerth,12.94,85,11.0
2015,0,32839,Hideki Matsuyama,12.84,109,14.0
2015,0,24781,Hunter Mahan,12.82,78,10.0
2015,0,24507,Jason Bohn,12.8,125,16.0
2015,0,6567,Vijay Singh,12.79,86,11.0
2015,0,23623,Bo Van Pelt,12.77,94,12.0
2015,0,33667,Carlos Ortiz,12.75,102,13.0
2015,0,22293,Heath Slocum,12.73,55,7.0
2015,0,32150,Michael Thompson,12.61,111,14.0
2015,0,30926,Chris Kirk,12.5,80,10.0
2015,0,23320,Ryan Palmer,12.5,64,8.0
2015,0,29221,Webb Simpson,12.5,80,10.0
2015,0,24494,Erik Compton,12.37,97,12.0
2015,0,22892,Jason Gore,12.36,89,11.0
2015,0,28500,Martin Flores,12.2,123,15.0
2015,0,28259,Sangmoon Bae,12.12,99,12.0
2015,0,29425,Andrew Svoboda,12.05,83,10.0
2015,0,31560,Brian Stuard,12.04,108,13.0
2015,0,34264,Hudson Swafford,12.04,108,13.0
2015,0,23541,Ben Crane,12.0,50,6.0
2015,0,27214,Kevin Streelman,11.97,117,14.0
2015,0,35545,Blayne Barber,11.84,76,9.0
2015,0,31202,William McGirt,11.81,144,17.0
2015,0,28132,Tyrone Van Aswegen,11.76,51,6.0
2015,0,29478,Kevin Kisner,11.63,129,15.0
2015,0,34563,Chesson Hadley,11.54,104,12.0
2015,0,26331,Charl Schwartzel,11.54,52,6.0
2015,0,30927,Brendon Todd,11.5,113,13.0
2015,0,29476,Kyle Reifers,11.43,105,12.0
2015,0,26758,David Hearn,11.4,114,13.0
2015,0,21209,Sergio Garcia,11.32,53,6.0
2015,0,23800,Bryce Molder,11.32,106,12.0
2015,0,25720,Chad Collins,11.25,80,9.0
2015,0,24846,Ricky Barnes,11.11,81,9.0
2015,0,22405,Justin Rose,11.11,45,5.0
2015,0,21878,Mark Wilson,10.92,119,13.0
2015,0,10885,Robert Allenby,10.81,74,8.0
2015,0,23638,Brendon de Jonge,10.81,111,12.0
2015,0,31323,Gary Woodland,10.77,65,7.0
2015,0,33399,Adam Hadwin,10.74,121,13.0
2015,0,39977,Max Homa,10.47,86,9.0
2015,0,25493,Nick Taylor,10.42,96,10.0
2015,0,33486,Roger Sloan,10.34,58,6.0
2015,0,27141,J.B. Holmes,10.29,68,7.0
2015,0,20229,Stewart Cink,10.28,107,11.0
2015,0,22371,Aaron Baddeley,10.26,78,8.0
2015,0,30736,Oscar Fraustro,10.2,49,5.0
2015,0,26596,Ryan Moore,10.17,59,6.0
2015,0,29725,Tony Finau,10.16,128,13.0
2015,0,37273,Derek Ernst,10.11,89,9.0
2015,0,24357,K.J. Choi,10.0,60,6.0
2015,0,29518,Brendan Steele,9.8,102,10.0
2015,0,12510,Chad Campbell,9.57,115,11.0
2015,0,25191,Gonzalo Fernandez-Castaño,9.52,84,8.0
2015,0,29222,Billy Hurley III,9.46,74,7.0
2015,0,40026,Daniel Berger,9.4,117,11.0
2015,0,34265,Will Wilcox,9.38,64,6.0
2015,0,20472,Alex Cejka,9.26,108,10.0
2015,0,28023,Byron Smith,9.26,54,5.0
2015,0,20104,Ken Duke,9.09,88,8.0
2015,0,28486,Michael Putnam,9.09,110,10.0
2015,0,20645,John Senden,9.09,66,6.0
2015,0,29535,Brice Garnett,9.0,100,9.0
2015,0,31557,Jim Herman,8.93,112,10.0
2015,0,23048,Eric Axley,8.89,45,4.0
2015,0,34431,Robert Streb,8.82,136,12.0
2015,0,24924,Bill Haas,8.7,92,8.0
2015,0,28679,Fabián Gómez,8.64,81,7.0
2015,0,20766,Padraig Harrington,8.62,58,5.0
2015,0,32640,Troy Merritt,8.53,129,11.0
2015,0,20691,Greg Owen,8.47,59,5.0
2015,0,33418,Shawn Stefani,8.47,118,10.0
2015,0,28475,Jeff Overton,8.42,95,8.0
2015,0,28307,Matt Every,8.33,60,5.0
2015,0,25240,D.A. Points,8.33,72,6.0
2015,0,30946,Alex Prugh,8.04,112,9.0
2015,0,10860,Justin Leonard,8.0,50,4.0
2015,0,36801,Mark Hubbard,7.95,88,7.0
2015,0,27436,Graham DeLaet,7.94,63,5.0
2015,0,25900,Lucas Glover,7.76,116,9.0
2015,0,27466,Spencer Levin,7.76,116,9.0
2015,0,40058,Zac Blair,7.63,118,9.0
2015,0,1706,Davis Love III,7.55,53,4.0
2015,0,21753,Brian Davis,7.45,94,7.0
2015,0,30944,Jason Kokrak,7.38,122,9.0
2015,0,33461,Morgan Hoffmann,7.23,83,6.0
2015,0,33448,Justin Thomas,7.21,111,8.0
2015,0,20848,Ángel Cabrera,7.14,56,4.0
2015,0,10809,Jim Furyk,7.14,70,5.0
2015,0,20157,Retief Goosen,7.04,71,5.0
2015,0,34261,Scott Langley,7.02,114,8.0
2015,0,20771,Steven Alker,6.67,60,4.0
2015,0,25198,Francesco Molinari,6.49,77,5.0
2015,0,32334,Charlie Beljan,5.41,74,4.0
2015,0,24358,Robert Garrigus,5.26,76,4.0
2015,0,25804,Bubba Watson,4.92,61,3.0
2015,0,12716,Charley Hoffman,4.9,102,5.0
2015,0,31193,Jim Renner,4.69,64,3.0
2015,0,35541,John Peterson,4.67,107,5.0
2015,0,34130,Sung Joon Park,3.95,76,3.0
2015,0,23353,J.J. Henry,3.15,127,4.0
2014,0,6567,Vijay Singh,23.16,95,22.0
2014,0,28259,Sangmoon Bae,22.86,70,16.0
2014,0,21731,Freddie Jacobson,22.45,98,22.0
2014,0,12510,Chad Campbell,21.88,64,14.0
2014,0,27436,Graham DeLaet,21.36,103,22.0
2014,0,25572,Graeme McDowell,20.34,59,12.0
2014,0,27895,Jonas Blixt,20.0,50,10.0
2014,0,27214,Kevin Streelman,19.23,78,15.0
2014,0,24138,Ian Poulter,17.65,51,9.0
2014,0,24502,Adam Scott,17.65,68,12.0
2014,0,35539,Luke Guthrie,17.53,97,17.0
2014,0,26956,Bronson La'Cassie,17.5,40,7.0
2014,0,30927,Brendon Todd,17.24,116,20.0
2014,0,33418,Shawn Stefani,16.88,77,13.0
2014,0,26596,Ryan Moore,16.85,89,15.0
2014,0,29479,Scott Brown,16.83,101,17.0
2014,0,25900,Lucas Glover,16.39,61,10.0
2014,0,25364,Paul Casey,16.36,55,9.0
2014,0,23983,Luke Donald,16.36,55,9.0
2014,0,26300,Matt Jones,16.05,81,13.0
2014,0,33461,Morgan Hoffmann,16.04,106,17.0
2014,0,25834,Daniel Summerhays,15.94,138,22.0
2014,0,22046,Geoff Ogilvy,15.85,82,13.0
2014,0,24357,K.J. Choi,15.79,95,15.0
2014,0,29420,Billy Horschel,15.79,95,15.0
2014,0,34046,Jordan Spieth,15.74,108,17.0
2014,0,24361,Pat Perez,15.69,102,16.0
2014,0,6522,Ernie Els,15.66,83,13.0
2014,0,29289,S.Y. Noh,15.6,109,17.0
2014,0,23800,Bryce Molder,15.56,90,14.0
2014,0,29425,Andrew Svoboda,15.56,90,14.0
2014,0,29518,Brendan Steele,15.48,84,13.0
2014,0,31202,William McGirt,15.45,110,17.0
2014,0,27963,Chris Stroud,15.15,99,15.0
2014,0,23108,Matt Kuchar,15.13,119,18.0
2014,0,29221,Webb Simpson,15.0,100,15.0
2014,0,24846,Ricky Barnes,14.95,107,16.0
2014,0,34360,Patrick Reed,14.74,95,14.0
2014,0,32102,Rickie Fowler,14.63,82,12.0
2014,0,27644,Brian Harman,14.18,141,20.0
2014,0,25632,Jimmy Walker,14.14,99,14.0
2014,0,25396,Kevin Na,14.05,121,17.0
2014,0,26851,Marc Leishman,13.98,93,13.0
2014,0,20593,Greg Chalmers,13.92,79,11.0
2014,0,24781,Hunter Mahan,13.89,108,15.0
2014,0,34563,Chesson Hadley,13.86,101,14.0
2014,0,1706,Davis Love III,13.75,80,11.0
2014,0,22405,Justin Rose,13.7,73,10.0
2014,0,34431,Robert Streb,13.7,73,10.0
2014,0,30926,Chris Kirk,13.59,103,14.0
2014,0,26758,David Hearn,13.51,111,15.0
2014,0,20098,Stuart Appleby,13.4,97,13.0
2014,0,1810,Phil Mickelson,13.33,60,8.0
2014,0,32333,Kevin Tway,13.33,60,8.0
2014,0,27120,Troy Matteson,13.21,53,7.0
2014,0,33141,Keegan Bradley,13.19,91,12.0
2014,0,32150,Michael Thompson,13.19,91,12.0
2014,0,26331,Charl Schwartzel,13.11,61,8.0
2014,0,32366,Kevin Chappell,13.04,115,15.0
2014,0,27770,Camilo Villegas,13.01,123,16.0
2014,0,24490,George McNeill,12.94,85,11.0
2014,0,34098,Russell Henley,12.9,93,12.0
2014,0,28486,Michael Putnam,12.84,109,14.0
2014,0,25274,Steven Bowditch,12.77,94,12.0
2014,0,34261,Scott Langley,12.75,102,13.0
2014,0,31557,Jim Herman,12.73,55,7.0
2014,0,35300,Andrew Loupe,12.73,55,7.0
2014,0,31193,Jim Renner,12.7,63,8.0
2014,0,20229,Stewart Cink,12.63,95,12.0
2014,0,22621,Ben Curtis,12.5,80,10.0
2014,0,30750,Tommy Gainey,12.5,72,9.0
2014,0,34174,John Huh,12.5,88,11.0
2014,0,23320,Ryan Palmer,12.5,80,10.0
2014,0,25562,Andres Romero,12.5,80,10.0
2014,0,27141,J.B. Holmes,12.36,89,11.0
2014,0,28475,Jeff Overton,12.36,89,11.0
2014,0,32200,Roberto Castro,12.31,65,8.0
2014,0,29222,Billy Hurley III,12.22,90,11.0
2014,0,25720,Chad Collins,12.2,82,10.0
2014,0,22293,Heath Slocum,12.2,82,10.0
2014,0,27408,Martin Kaymer,12.12,66,8.0
2014,0,27933,John Merrick,12.04,108,13.0
2014,0,34021,Bud Cauley,11.94,67,8.0
2014,0,21961,Charles Howell III,11.9,126,15.0
2014,0,30944,Jason Kokrak,11.9,84,10.0
2014,0,23621,Rory Sabbatini,11.9,84,10.0
2014,0,27095,Nick Watney,11.9,84,10.0
2014,0,30852,Ryo Ishikawa,11.86,59,7.0
2014,0,25240,D.A. Points,11.84,76,9.0
2014,0,27064,Jhonattan Vegas,11.84,76,9.0
2014,0,26329,Louis Oosthuizen,11.63,43,5.0
2014,0,28500,Martin Flores,11.58,95,11.0
2014,0,23623,Bo Van Pelt,11.58,95,11.0
2014,0,23541,Ben Crane,11.54,104,12.0
2014,0,23135,Tim Clark,11.36,88,10.0
2014,0,31323,Gary Woodland,11.29,124,14.0
2014,0,25686,Jason Dufner,11.11,54,6.0
2014,0,29478,Kevin Kisner,11.11,99,11.0
2014,0,24358,Robert Garrigus,11.01,109,12.0
2014,0,27466,Spencer Levin,10.96,73,8.0
2014,0,20396,Lee Westwood,10.91,55,6.0
2014,0,20160,Charlie Wi,10.84,83,9.0
2014,0,23638,Brendon de Jonge,10.81,111,12.0
2014,0,24024,Zach Johnson,10.74,121,13.0
2014,0,20498,Briny Baird,10.71,56,6.0
2014,0,36689,Brooks Koepka,10.71,56,6.0
2014,0,30110,Kyle Stanley,10.68,103,11.0
2014,0,7867,Woody Austin,10.67,75,8.0
2014,0,20157,Retief Goosen,10.64,94,10.0
2014,0,23409,James Driscoll,10.53,57,6.0
2014,0,24912,Will MacKenzie,10.53,95,10.0
2014,0,31560,Brian Stuard,10.47,86,9.0
2014,0,32448,James Hahn,10.42,96,10.0
2014,0,30925,Dustin Johnson,10.34,58,6.0
2014,0,8075,Jerry Kelly,10.34,87,9.0
2014,0,34409,David Lingmerth,10.34,87,9.0
2014,0,22913,John Rollins,10.34,87,9.0
2014,0,27649,Brandt Snedeker,10.34,87,9.0
2014,0,32334,Charlie Beljan,10.31,97,10.0
2014,0,20104,Ken Duke,10.13,79,8.0
2014,0,26679,Kevin Stadler,10.13,79,8.0
2014,0,25191,Gonzalo Fernandez-Castaño,10.0,70,7.0
2014,0,24924,Bill Haas,10.0,120,12.0
2014,0,29461,Jamie Lovemark,10.0,50,5.0
2014,0,33413,Ben Martin,10.0,70,7.0
2014,0,21209,Sergio Garcia,9.84,61,6.0
2014,0,22371,Aaron Baddeley,9.76,82,8.0
2014,0,27936,Martin Laird,9.76,82,8.0
2014,0,10809,Jim Furyk,9.57,94,9.0
2014,0,25349,Tim Wilkinson,9.57,94,9.0
2014,0,2206,David Toms,9.46,74,7.0
2014,0,21878,Mark Wilson,9.41,85,8.0
2014,0,22378,Trevor Immelman,9.38,64,6.0
2014,0,10423,Mike Weir,9.38,64,6.0
2014,0,37273,Derek Ernst,9.33,75,7.0
2014,0,35139,Richard Lee,9.33,75,7.0
2014,0,21753,Brian Davis,9.09,99,9.0
2014,0,12716,Charley Hoffman,9.09,99,9.0
2014,0,27330,Josh Teater,9.09,99,9.0
2014,0,25444,Justin Hicks,9.02,122,11.0
2014,0,23353,J.J. Henry,9.0,100,9.0
2014,0,24494,Erik Compton,8.79,91,8.0
2014,0,20848,Ángel Cabrera,8.64,81,7.0
2014,0,32640,Troy Merritt,8.57,70,6.0
2014,0,1724,Jeff Maggert,8.47,59,5.0
2014,0,19846,Brian Gay,8.43,83,7.0
2014,0,10860,Justin Leonard,8.33,72,6.0
2014,0,26289,Boo Weekley,8.33,84,7.0
2014,0,21528,Henrik Stenson,8.2,61,5.0
2014,0,25345,Carl Pettersson,8.16,98,8.0
2014,0,28307,Matt Every,8.14,86,7.0
2014,0,24140,Sean O'Hair,8.0,75,6.0
2014,0,26951,Johnson Wagner,7.94,63,5.0
2014,0,24663,Y.E. Yang,7.79,77,6.0
2014,0,29926,Danny Lee,7.78,90,7.0
2014,0,33122,Russell Knox,7.69,130,10.0
2014,0,28780,Nicholas Thompson,7.61,92,7.0
2014,0,34099,Harris English,7.55,106,8.0
2014,0,33419,Cameron Tringale,7.26,124,9.0
2014,0,28132,Tyrone Van Aswegen,7.14,84,6.0
2014,0,28092,D.H. Lee,6.78,59,4.0
2014,0,10885,Robert Allenby,6.67,105,7.0
2014,0,29740,Brad Fritsch,6.67,60,4.0
2014,0,34264,Hudson Swafford,6.58,76,5.0
2014,0,32839,Hideki Matsuyama,6.45,93,6.0
2014,0,28237,Rory McIlroy,6.45,62,4.0
2014,0,35732,Wes Roach,6.45,62,4.0
2014,0,29535,Brice Garnett,6.25,96,6.0
2014,0,27556,Ted Potter Jr.,6.17,81,5.0
2014,0,24925,Jonathan Byrd,6.15,65,4.0
2014,0,20645,John Senden,5.98,117,7.0
2014,0,35541,John Peterson,5.63,71,4.0
2014,0,25804,Bubba Watson,5.41,74,4.0
2014,0,28089,Jason Day,5.13,39,2.0
2014,0,24507,Jason Bohn,3.88,103,4.0
2014,0,30692,Scott Stallings,3.75,80,3.0
2014,0,34265,Will Wilcox,3.64,55,2.0
2013,0,28259,Sangmoon Bae,21.28,94,20.0
2013,0,26476,Chez Reavie,20.78,77,16.0
2013,0,6004,Stephen Ames,20.69,58,12.0
2013,0,33461,Morgan Hoffmann,20.27,74,15.0
2013,0,34261,Scott Langley,19.78,91,18.0
2013,0,22371,Aaron Baddeley,19.67,61,12.0
2013,0,28237,Rory McIlroy,19.67,61,12.0
2013,0,23409,James Driscoll,18.84,69,13.0
2013,0,20593,Greg Chalmers,18.75,80,15.0
2013,0,27556,Ted Potter Jr.,18.75,64,12.0
2013,0,25562,Andres Romero,18.64,59,11.0
2013,0,23108,Matt Kuchar,18.37,98,18.0
2013,0,34046,Jordan Spieth,17.98,89,16.0
2013,0,28780,Nicholas Thompson,17.8,118,21.0
2013,0,23800,Bryce Molder,17.78,90,16.0
2013,0,24140,Sean O'Hair,17.65,51,9.0
2013,0,25336,Alistair Presnell,17.46,63,11.0
2013,0,35539,Luke Guthrie,16.22,74,12.0
