YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
2006,0,8793,Tiger Woods,68.25,273,4
2006,0,10809,Jim Furyk,69.0,1035,15
2006,0,24925,Jonathan Byrd,69.06,1243,18
2006,0,20498,Briny Baird,69.29,1178,17
2006,0,20850,Daniel Chopra,69.39,1596,23
2006,0,1810,Phil Mickelson,69.44,1250,18
2006,0,22378,Trevor Immelman,69.57,1461,21
2006,0,20628,Arron Oberholser,69.61,1601,23
2006,0,2106,Chris Smith,69.77,907,13
2006,0,21949,Joe Ogilvie,69.8,2443,35
2006,0,23623,Bo Van Pelt,69.9,2097,30
2006,0,12716,Charley Hoffman,69.92,1678,24
2006,0,22405,Justin Rose,69.92,1678,24
2006,0,12660,Jesper Parnevik,70.11,1963,28
2006,0,1928,Corey Pavin,70.17,1614,23
2006,0,6527,Steve Stricker,70.18,772,11
2006,0,26420,Richard Johnson,70.29,1687,24
2006,0,26360,Bubba Dickerson,70.34,2251,32
2006,0,12645,Brent Geiberger,70.34,2462,35
2006,0,24781,Hunter Mahan,70.35,2181,31
2006,0,24502,Adam Scott,70.38,1126,16
2006,0,6004,Stephen Ames,70.41,1549,22
2006,0,1941,Tom Pernice Jr.,70.41,1901,27
2006,0,6034,Marco Dawson,70.42,1831,26
2006,0,23135,Tim Clark,70.43,1620,23
2006,0,11123,Chris Couch,70.44,1268,18
2006,0,23048,Eric Axley,70.48,1762,25
2006,0,25900,Lucas Glover,70.56,2258,32
2006,0,21470,Daisuke Maruyama,70.56,1764,25
2006,0,24507,Jason Bohn,70.58,2823,40
2006,0,1219,John Cook,70.58,1694,24
2006,0,20157,Retief Goosen,70.58,847,12
2006,0,12680,Shigeki Maruyama,70.59,2259,32
2006,0,23322,Brett Wetterich,70.61,1624,23
2006,0,7749,Brett Quigley,70.62,1836,26
2006,0,1320,Bob Estes,70.64,1766,25
2006,0,1706,Davis Love III,70.67,1908,27
2006,0,21350,Ryuji Imada,70.69,2474,35
2006,0,20572,Rod Pampling,70.7,1909,27
2006,0,6567,Vijay Singh,70.7,1414,20
2006,0,20229,Stewart Cink,70.71,1980,28
2006,0,2206,David Toms,70.71,990,14
2006,0,24361,Pat Perez,70.72,1273,18
2006,0,21646,David Branshaw,70.74,2405,34
2006,0,8835,Kris Cox,70.74,1910,27
2006,0,8385,Omar Uresti,70.74,1627,23
2006,0,20472,Alex Cejka,70.75,1981,28
2006,0,20691,Greg Owen,70.75,1415,20
2006,0,28475,Jeff Overton,70.76,2689,38
2006,0,7457,Steve Flesch,70.77,2760,39
2006,0,1042,Paul Azinger,70.79,1982,28
2006,0,2104,Jeff Sluman,70.79,2336,33
2006,0,10885,Robert Allenby,70.8,1770,25
2006,0,20378,Mathias Grönberg,70.8,1770,25
2006,0,21959,Ted Purdy,70.8,2124,30
2006,0,23349,Charles Warren,70.8,2124,30
2006,0,12602,Dean Wilson,70.8,2903,41
2006,0,20382,Stephen Leaney,70.82,1983,28
2006,0,6251,Chris DiMarco,70.83,1700,24
2006,0,27120,Troy Matteson,70.86,1984,28
2006,0,2223,Bob Tway,70.86,1559,22
2006,0,19913,Ron Whittaker,70.86,1984,28
2006,0,23614,Rich Beem,70.87,2197,31
2006,0,6595,Kevin Sutherland,70.87,2197,31
2006,0,20645,John Senden,70.88,2268,32
2006,0,19846,Brian Gay,70.9,2127,30
2006,0,24980,Scott Gutschewski,70.9,709,10
2006,0,1313,Steve Elkington,70.92,851,12
2006,0,21805,Harrison Frazar,70.92,1844,26
2006,0,24357,K.J. Choi,70.93,2979,42
2006,0,10423,Mike Weir,70.93,1915,27
2006,0,6012,Greg Kraft,70.95,1561,22
2006,0,20127,Chris Riley,70.96,1632,23
2006,0,21878,Mark Wilson,70.96,1845,26
2006,0,1139,Olin Browne,71.0,2982,42
2006,0,20766,Padraig Harrington,71.0,923,13
2006,0,22548,Patrick Sheehan,71.0,2414,34
2006,0,25345,Carl Pettersson,71.03,2628,37
2006,0,22046,Geoff Ogilvy,71.04,1634,23
2006,0,10565,Ian Leggatt,71.05,1492,21
2006,0,2239,Scott Verplank,71.05,1421,20
2006,0,21731,Freddie Jacobson,71.06,1137,16
2006,0,12662,Thomas Levet,71.06,1279,18
2006,0,1766,Billy Mayfair,71.06,2203,31
2006,0,23788,D.J. Trahan,71.06,2274,32
2006,0,22913,John Rollins,71.1,1493,21
2006,0,6350,Bob May,71.11,1280,18
2006,0,23353,J.J. Henry,71.13,2205,31
2006,0,21753,Brian Davis,71.14,1992,28
2006,0,6621,Joe Durant,71.14,2063,29
2006,0,12510,Chad Campbell,71.15,1921,27
2006,0,1677,Tom Lehman,71.15,1423,20
2006,0,23621,Rory Sabbatini,71.16,2277,32
2006,0,19824,Craig Barlow,71.17,1708,24
2006,0,23320,Ryan Palmer,71.17,2491,35
2006,0,24924,Bill Haas,71.18,2349,33
2006,0,1142,Bart Bryant,71.2,2136,30
2006,0,1945,Kenny Perry,71.21,1709,24
2006,0,20812,Tjaart van der Walt,71.24,1496,21
2006,0,25804,Bubba Watson,71.24,1781,25
2006,0,23325,Vaughn Taylor,71.25,2280,32
2006,0,8537,J.P. Hayes,71.27,1069,15
2006,0,20631,David McKenzie,71.28,1782,25
2006,0,23983,Luke Donald,71.31,927,13
2006,0,24358,Robert Garrigus,71.32,1783,25
2006,0,21407,Arjun Atwal,71.33,1712,24
2006,0,6373,José María Olazábal,71.35,1641,23
2006,0,6573,Brandt Jobe,71.36,2355,33
2006,0,6515,Shaun Micheel,71.38,1713,24
2006,0,19881,Robert Damron,71.39,1642,23
2006,0,10733,Kent Jones,71.4,2856,40
2006,0,1132,Mark Brooks,71.41,1928,27
2006,0,11011,Mike Sposa,71.41,1571,22
2006,0,20105,Jeff Gove,71.42,1857,26
2006,0,6197,Michael Allen,71.43,2143,30
2006,0,23718,Nathan Green,71.43,2143,30
2006,0,7223,Brian Bateman,71.44,1143,16
2006,0,6575,Dudley Hart,71.44,1929,27
2006,0,11032,Frank Lickliter II,71.45,2072,29
2006,0,2246,Duffy Waldorf,71.45,2215,31
2006,0,24024,Zach Johnson,71.46,1858,26
2006,0,10860,Justin Leonard,71.46,1715,24
2006,0,25240,D.A. Points,71.46,2001,28
2006,0,2110,Jerry Smith,71.47,2144,30
2006,0,1666,Bernhard Langer,71.48,1644,23
2006,0,20121,Todd Fischer,71.5,2288,32
2006,0,1035,Tommy Armour III,71.52,1502,21
2006,0,12760,Danny Ellis,71.52,1788,25
2006,0,25632,Jimmy Walker,71.53,1216,17
2006,0,28780,Nicholas Thompson,71.54,2003,28
2006,0,27943,Matt Hansen,71.57,1503,21
2006,0,24138,Ian Poulter,71.57,1002,14
2006,0,7867,Woody Austin,71.58,2577,36
2006,0,21961,Charles Howell III,71.59,2649,37
2006,0,25842,Jon Mills,71.59,1575,22
2006,0,8375,Paul Stankowski,71.62,1504,21
2006,0,27095,Nick Watney,71.62,2077,29
2006,0,20094,Jonathan Kaye,71.64,1791,25
2006,0,1761,Len Mattiace,71.64,1003,14
2006,0,20099,Doug Barron,71.65,1433,20
2006,0,1685,J.L. Lewis,71.65,1218,17
2006,0,22946,Henrik Bjornstad,71.66,2293,32
2006,0,22621,Ben Curtis,71.66,2078,29
2006,0,22371,Aaron Baddeley,71.67,1505,21
2006,0,6522,Ernie Els,71.67,860,12
2006,0,1024,Billy Andrade,71.68,2007,28
2006,0,1381,Fred Funk,71.68,2652,37
2006,0,1553,John Huston,71.71,1721,24
2006,0,26596,Ryan Moore,71.72,1291,18
2006,0,20574,Mathew Goggin,71.73,1578,22
2006,0,23616,Ryan Hietala,71.75,1435,20
2006,0,12823,Carlos Franco,71.77,1866,26
2006,0,20098,Stuart Appleby,71.79,1364,19
2006,0,1619,Skip Kendall,71.8,1436,20
2006,0,1329,Brad Faxon,71.81,2298,32
2006,0,10505,Shane Bertsch,71.82,2370,33
2006,0,23497,Tag Ridings,71.82,2011,28
2006,0,1948,Tim Petrovic,71.83,2586,36
2006,0,27770,Camilo Villegas,71.83,1652,23
2006,0,8075,Jerry Kelly,71.84,1796,25
2006,0,1707,Steve Lowery,71.86,2587,36
2006,0,8123,Jeff Brehaut,71.93,2158,30
2006,0,7013,Wes Short Jr.,71.94,2230,31
2006,0,2214,Kirk Triplett,71.94,1223,17
2006,0,23673,Michael Connell,72.0,720,10
2006,0,21209,Sergio Garcia,72.0,1296,18
2006,0,1724,Jeff Maggert,72.0,1656,23
2006,0,22293,Heath Slocum,72.03,2593,36
2006,0,24912,Will MacKenzie,72.05,1585,22
2006,0,23541,Ben Crane,72.07,2162,30
2006,0,1161,Mark Calcavecchia,72.09,2307,32
2006,0,23409,James Driscoll,72.12,1803,25
2006,0,1388,Robert Gamez,72.13,2741,38
2006,0,20593,Greg Chalmers,72.15,1948,27
2006,0,21660,Jason Schultz,72.16,1371,19
2006,0,25935,John Engler Jr.,72.19,1155,16
2006,0,24140,Sean O'Hair,72.21,3105,43
2006,0,1226,Fred Couples,72.35,1230,17
2006,0,6643,Paul Goydos,72.35,1664,23
2006,0,12782,Tim Herron,72.38,2099,29
2006,0,1599,Steve Jones,72.45,2101,29
2006,0,1823,Larry Mize,72.47,1232,17
2006,0,20548,Hidemichi Tanaka,72.47,1377,19
2006,0,2101,Joey Sindelar,72.5,2030,28
2006,0,1887,Mark O'Meara,72.53,1378,19
2006,0,23307,Roger Tambellini,72.57,1016,14
2006,0,9011,David Duval,72.65,2252,31
2006,0,20634,Peter Lonard,72.71,2036,28
2006,0,20608,David Howell,72.76,1237,17
2006,0,1577,Lee Janzen,72.8,1820,25
2006,0,27141,J.B. Holmes,72.92,1896,26
2006,0,1249,John Daly,73.0,1679,23
2006,0,12755,Vance Veazey,73.05,1534,21
2006,0,1473,Todd Hamilton,73.22,2343,32
2006,0,25936,Alex Aragon,73.25,1465,20
2006,0,22892,Jason Gore,73.58,2281,31
2005,0,10809,Jim Furyk,68.6,1715,25
2005,0,1810,Phil Mickelson,68.74,1306,19
2005,0,26420,Richard Johnson,68.82,757,11
2005,0,2239,Scott Verplank,69.25,1662,24
2005,0,1139,Olin Browne,69.32,1733,25
2005,0,1766,Billy Mayfair,69.49,2571,37
2005,0,8793,Tiger Woods,69.5,556,8
2005,0,20382,Stephen Leaney,69.57,1461,21
2005,0,1361,Dan Forsman,69.63,1114,16
2005,0,6567,Vijay Singh,69.63,1323,19
2005,0,6575,Dudley Hart,69.64,1532,22
2005,0,20098,Stuart Appleby,69.65,1393,20
2005,0,22405,Justin Rose,69.68,1951,28
2005,0,23983,Luke Donald,69.76,1186,17
2005,0,22293,Heath Slocum,69.76,2372,34
2005,0,24502,Adam Scott,69.78,1256,18
2005,0,12782,Tim Herron,69.85,2375,34
2005,0,24604,Hunter Haas,69.86,1537,22
2005,0,8123,Jeff Brehaut,69.89,1258,18
2005,0,19846,Brian Gay,69.89,1957,28
2005,0,1320,Bob Estes,69.94,2448,35
2005,0,1706,Davis Love III,69.95,1329,19
2005,0,1142,Bart Bryant,69.97,2309,33
2005,0,24507,Jason Bohn,70.0,1680,24
2005,0,20498,Briny Baird,70.12,1823,26
2005,0,1313,Steve Elkington,70.13,1613,23
2005,0,2206,David Toms,70.16,1333,19
2005,0,7223,Brian Bateman,70.17,2105,30
2005,0,6595,Kevin Sutherland,70.18,1965,28
2005,0,23623,Bo Van Pelt,70.18,2386,34
2005,0,23135,Tim Clark,70.19,1825,26
2005,0,21805,Harrison Frazar,70.21,1966,28
2005,0,23322,Brett Wetterich,70.24,1194,17
2005,0,20099,Doug Barron,70.29,1687,24
2005,0,23541,Ben Crane,70.33,1688,24
2005,0,10860,Justin Leonard,70.35,1407,20
2005,0,20691,Greg Owen,70.35,1618,23
2005,0,12602,Dean Wilson,70.35,1407,20
2005,0,10885,Robert Allenby,70.38,1830,26
2005,0,8545,Glen Hnatiuk,70.38,1478,21
2005,0,21753,Brian Davis,70.39,1619,23
2005,0,20378,Mathias Grönberg,70.39,1267,18
2005,0,1677,Tom Lehman,70.4,1760,25
2005,0,6251,Chris DiMarco,70.46,1691,24
2005,0,12680,Shigeki Maruyama,70.46,1832,26
2005,0,25345,Carl Pettersson,70.47,2114,30
2005,0,1329,Brad Faxon,70.48,1621,23
2005,0,20229,Stewart Cink,70.5,1974,28
2005,0,1249,John Daly,70.52,1763,25
2005,0,7749,Brett Quigley,70.52,1763,25
2005,0,20645,John Senden,70.53,2539,36
2005,0,21961,Charles Howell III,70.56,1905,27
2005,0,2010,Loren Roberts,70.56,1129,16
2005,0,21350,Ryuji Imada,70.58,1835,26
2005,0,24024,Zach Johnson,70.59,2047,29
2005,0,1035,Tommy Armour III,70.62,2754,39
2005,0,1127,Danny Briggs,70.64,989,14
2005,0,24980,Scott Gutschewski,70.64,1978,28
2005,0,1945,Kenny Perry,70.69,1131,16
2005,0,20634,Peter Lonard,70.72,1768,25
2005,0,8537,J.P. Hayes,70.75,1415,20
2005,0,24781,Hunter Mahan,70.76,2335,33
2005,0,1707,Steve Lowery,70.77,2477,35
2005,0,23621,Rory Sabbatini,70.78,1628,23
2005,0,23353,J.J. Henry,70.79,2053,29
2005,0,20812,Tjaart van der Walt,70.79,1699,24
2005,0,10733,Kent Jones,70.8,2478,35
2005,0,12454,Mario Tiziani,70.81,1841,26
2005,0,21731,Freddie Jacobson,70.83,1275,18
2005,0,2246,Duffy Waldorf,70.83,2125,30
2005,0,6527,Steve Stricker,70.84,1346,19
2005,0,1381,Fred Funk,70.86,2480,35
2005,0,10117,Bob Heintz,70.86,1488,21
2005,0,22295,Darron Stiles,70.86,1488,21
2005,0,25900,Lucas Glover,70.88,2339,33
2005,0,1388,Robert Gamez,70.91,2269,32
2005,0,23108,Matt Kuchar,70.93,993,14
2005,0,6373,José María Olazábal,70.94,1135,16
2005,0,20850,Daniel Chopra,70.95,2838,40
2005,0,1928,Corey Pavin,70.96,1774,25
2005,0,12510,Chad Campbell,71.0,2201,31
2005,0,6332,Neal Lancaster,71.0,2201,31
2005,0,23497,Tag Ridings,71.0,1846,26
2005,0,22913,John Rollins,71.0,1775,25
2005,0,7867,Woody Austin,71.02,3054,43
2005,0,1161,Mark Calcavecchia,71.02,2912,41
2005,0,2104,Jeff Sluman,71.03,2060,29
2005,0,8385,Omar Uresti,71.03,2060,29
2005,0,2106,Chris Smith,71.04,1634,23
2005,0,19824,Craig Barlow,71.05,1563,22
2005,0,21878,Mark Wilson,71.06,1279,18
2005,0,11032,Frank Lickliter II,71.07,2061,29
2005,0,12823,Carlos Franco,71.08,1706,24
2005,0,2101,Joey Sindelar,71.1,2062,29
2005,0,24227,Justin Bolli,71.11,1280,18
2005,0,27095,Nick Watney,71.11,1991,28
2005,0,21407,Arjun Atwal,71.13,1636,23
2005,0,20623,Gavin Coles,71.13,1707,24
2005,0,1941,Tom Pernice Jr.,71.13,2774,39
2005,0,26679,Kevin Stadler,71.13,2205,31
2005,0,22046,Geoff Ogilvy,71.14,1992,28
2005,0,20572,Rod Pampling,71.14,2063,29
2005,0,21951,Joey Snyder III,71.14,2632,37
2005,0,23325,Vaughn Taylor,71.18,2420,34
2005,0,1219,John Cook,71.19,1495,21
2005,0,2223,Bob Tway,71.19,1922,27
2005,0,20160,Charlie Wi,71.2,1424,20
2005,0,20157,Retief Goosen,71.21,1353,19
2005,0,20548,Hidemichi Tanaka,71.21,2706,38
2005,0,1797,Rocco Mediate,71.22,1638,23
2005,0,22548,Patrick Sheehan,71.22,2920,41
2005,0,19881,Robert Damron,71.23,2137,30
2005,0,1553,John Huston,71.23,1852,26
2005,0,1887,Mark O'Meara,71.23,1567,22
2005,0,25396,Kevin Na,71.24,1496,21
2005,0,12826,Paul Claxton,71.25,1710,24
2005,0,1226,Fred Couples,71.25,1425,20
2005,0,20628,Arron Oberholser,71.25,1425,20
2005,0,12660,Jesper Parnevik,71.28,2281,32
2005,0,20433,Mark Hensby,71.29,1497,21
2005,0,12652,Cameron Beckman,71.31,2567,36
2005,0,24925,Jonathan Byrd,71.31,2496,35
2005,0,24140,Sean O'Hair,71.32,2425,34
2005,0,21209,Sergio Garcia,71.33,1070,15
2005,0,7457,Steve Flesch,71.34,2069,29
2005,0,23320,Ryan Palmer,71.35,2426,34
2005,0,23725,Brendan Jones,71.36,1784,25
2005,0,21959,Ted Purdy,71.39,3141,44
2005,0,6034,Marco Dawson,71.41,2285,32
2005,0,26287,Roland Thatcher,71.41,1214,17
2005,0,1024,Billy Andrade,71.42,1357,19
2005,0,1666,Bernhard Langer,71.42,1357,19
2005,0,1685,J.L. Lewis,71.42,2571,36
2005,0,23788,D.J. Trahan,71.45,1572,22
2005,0,10425,Jay Williamson,71.47,1358,19
2005,0,20094,Jonathan Kaye,71.48,1930,27
2005,0,20472,Alex Cejka,71.5,1859,26
2005,0,19972,José Coceres,71.5,1144,16
2005,0,20502,Michael Long,71.5,1573,22
2005,0,20663,Brenden Pappas,71.5,1001,14
2005,0,8725,Tom Gillis,71.52,1645,23
2005,0,6004,Stephen Ames,71.54,1717,24
2005,0,1724,Jeff Maggert,71.54,1717,24
2005,0,8075,Jerry Kelly,71.55,2075,29
2005,0,10585,Scott McCarron,71.55,1574,22
2005,0,1577,Lee Janzen,71.57,1646,23
2005,0,24361,Pat Perez,71.57,2004,28
2005,0,24912,Will MacKenzie,71.61,1647,23
2005,0,20474,Phillip Price,71.64,2006,28
2005,0,1457,Jay Haas,71.67,1075,15
2005,0,10423,Mike Weir,71.67,1720,24
2005,0,28088,Matt Davidson,71.68,1362,19
2005,0,6573,Brandt Jobe,71.69,2294,32
2005,0,20121,Todd Fischer,71.7,1936,27
2005,0,1948,Tim Petrovic,71.78,2297,32
2005,0,10962,Bradley Hughes,71.8,1436,20
2005,0,21806,Paul Gow,71.81,1867,26
2005,0,24357,K.J. Choi,71.82,1221,17
2005,0,23540,Jason Allred,71.83,1724,24
2005,0,6621,Joe Durant,71.83,1724,24
2005,0,1823,Larry Mize,71.83,1293,18
2005,0,25240,D.A. Points,71.83,2155,30
2005,0,1042,Paul Azinger,71.85,1437,20
2005,0,23552,Hank Kuehne,71.89,1941,27
2005,0,21949,Joe Ogilvie,71.91,2445,34
2005,0,1723,Andrew Magee,71.92,1726,24
2005,0,6197,Michael Allen,71.93,2014,28
2005,0,23036,Chris Anderson,71.94,1223,17
2005,0,1157,Tom Byrum,71.94,2302,32
2005,0,8931,Glen Day,71.96,1871,26
2005,0,1418,Bill Glasson,72.0,1152,16
2005,0,1619,Skip Kendall,72.0,1872,26
2005,0,8993,Franklin Langham,72.04,2017,28
2005,0,23409,James Driscoll,72.07,1946,27
2005,0,24290,D.J. Brigman,72.08,1874,26
2005,0,20396,Lee Westwood,72.09,793,11
2005,0,6599,John Elliott,72.13,1154,16
2005,0,23614,Rich Beem,72.14,1515,21
2005,0,20766,Padraig Harrington,72.14,1010,14
2005,0,23349,Charles Warren,72.18,2021,28
2005,0,24138,Ian Poulter,72.19,1516,21
2005,0,20127,Chris Riley,72.19,1516,21
2005,0,26758,David Hearn,72.22,1661,23
2005,0,1761,Len Mattiace,72.3,1663,23
2005,0,22371,Aaron Baddeley,72.42,1738,24
2005,0,1487,Jeff Hart,72.44,1304,18
2005,0,21498,Hideto Tanihara,72.44,1159,16
2005,0,2214,Kirk Triplett,72.46,942,13
2005,0,6515,Shaun Micheel,72.47,1377,19
2005,0,10201,Matt Gogel,72.52,1813,25
2005,0,1599,Steve Jones,72.63,1162,16
2005,0,1175,Jim Carter,72.67,1308,18
2005,0,1473,Todd Hamilton,72.7,2181,30
2005,0,1132,Mark Brooks,72.71,2036,28
2005,0,25847,Rob Rashell,72.74,1382,19
2005,0,22621,Ben Curtis,72.75,1164,16
2005,0,1927,Dennis Paulson,72.95,1386,19
2005,0,12662,Thomas Levet,73.0,1460,20
2005,0,12645,Brent Geiberger,73.29,1246,17
2005,0,21633,Steve Allan,73.34,2127,29
2005,0,10912,Craig Perks,73.52,1544,21
2005,0,23063,Scott Hend,73.53,1250,17
2004,0,6567,Vijay Singh,68.93,1861,27
2004,0,8793,Tiger Woods,69.42,1319,19
2004,0,19846,Brian Gay,69.5,1390,20
2004,0,6522,Ernie Els,69.67,1045,15
2004,0,19825,Darren Clarke,69.73,1046,15
2004,0,12660,Jesper Parnevik,69.75,1674,24
2004,0,20157,Retief Goosen,69.8,1047,15
2004,0,7223,Brian Bateman,69.82,1536,22
2004,0,1157,Tom Byrum,69.83,2095,30
2004,0,1810,Phil Mickelson,69.85,1397,20
2004,0,2010,Loren Roberts,69.85,1886,27
2004,0,24024,Zach Johnson,69.89,1957,28
2004,0,25396,Kevin Na,69.93,1888,27
2004,0,22405,Justin Rose,69.93,1958,28
2004,0,6004,Stephen Ames,70.0,1680,24
2004,0,21731,Freddie Jacobson,70.04,1611,23
2004,0,1378,David Frost,70.05,1401,20
2004,0,20572,Rod Pampling,70.08,2523,36
2004,0,2246,Duffy Waldorf,70.11,1262,18
2004,0,1457,Jay Haas,70.12,1823,26
2004,0,25345,Carl Pettersson,70.12,2314,33
2004,0,20229,Stewart Cink,70.15,2315,33
2004,0,1928,Corey Pavin,70.17,1684,24
2004,0,23623,Bo Van Pelt,70.22,1896,27
2004,0,19824,Craig Barlow,70.27,1054,15
2004,0,1577,Lee Janzen,70.31,1828,26
2004,0,2104,Jeff Sluman,70.32,2180,31
2004,0,7457,Steve Flesch,70.34,2673,38
2004,0,23983,Luke Donald,70.36,1548,22
2004,0,21878,Mark Wilson,70.36,1548,22
2004,0,6575,Dudley Hart,70.37,1337,19
2004,0,20645,John Senden,70.39,2534,36
2004,0,10107,Deane Pappas,70.42,1338,19
2004,0,20498,Briny Baird,70.47,2114,30
2004,0,21209,Sergio Garcia,70.47,1057,15
2004,0,6621,Joe Durant,70.48,2044,29
2004,0,1677,Tom Lehman,70.48,1480,21
2004,0,1313,Steve Elkington,70.5,1410,20
2004,0,6515,Shaun Micheel,70.53,2539,36
2004,0,21959,Ted Purdy,70.55,2187,31
2004,0,20029,Notah Begay III,70.56,1764,25
2004,0,2206,David Toms,70.56,1905,27
2004,0,22046,Geoff Ogilvy,70.57,2117,30
2004,0,10860,Justin Leonard,70.58,2329,33
2004,0,2214,Kirk Triplett,70.58,1341,19
2004,0,20098,Stuart Appleby,70.62,2048,29
2004,0,1226,Fred Couples,70.62,918,13
2004,0,6251,Chris DiMarco,70.62,2401,34
2004,0,24502,Adam Scott,70.63,1130,16
2004,0,12652,Cameron Beckman,70.64,1978,28
2004,0,1139,Olin Browne,70.65,1837,26
2004,0,21961,Charles Howell III,70.65,2190,31
2004,0,1706,Davis Love III,70.65,1625,23
2004,0,1042,Paul Azinger,70.68,1555,22
2004,0,12602,Dean Wilson,70.71,2192,31
2004,0,12823,Carlos Franco,70.72,2546,36
2004,0,1203,Russ Cochran,70.74,1344,19
2004,0,8075,Jerry Kelly,70.77,2194,31
2004,0,6373,José María Olazábal,70.77,920,13
2004,0,10423,Mike Weir,70.79,1699,24
2004,0,24925,Jonathan Byrd,70.8,1770,25
2004,0,23497,Tag Ridings,70.8,1062,15
2004,0,6809,Bob Burns,70.81,1912,27
2004,0,20127,Chris Riley,70.82,1558,22
2004,0,1941,Tom Pernice Jr.,70.84,2267,32
2004,0,2101,Joey Sindelar,70.84,2267,32
2004,0,2239,Scott Verplank,70.86,1488,21
2004,0,12782,Tim Herron,70.88,1772,25
2004,0,26420,Richard Johnson,70.88,2268,32
2004,0,1142,Bart Bryant,70.91,1631,23
2004,0,1945,Kenny Perry,70.92,1702,24
2004,0,1948,Tim Petrovic,70.92,2695,38
2004,0,6595,Kevin Sutherland,70.92,1844,26
2004,0,21633,Steve Allan,70.94,2412,34
2004,0,12680,Shigeki Maruyama,70.94,2341,33
2004,0,8835,Kris Cox,70.96,1774,25
2004,0,1320,Bob Estes,70.96,1845,26
2004,0,1381,Fred Funk,70.96,1916,27
2004,0,7749,Brett Quigley,70.96,1845,26
2004,0,21407,Arjun Atwal,70.97,2129,30
2004,0,20593,Greg Chalmers,71.0,1136,16
2004,0,22293,Heath Slocum,71.0,2272,32
2004,0,10733,Kent Jones,71.06,2487,35
2004,0,1619,Skip Kendall,71.06,2487,35
2004,0,6197,Michael Allen,71.07,2132,30
2004,0,23320,Ryan Palmer,71.07,1990,28
2004,0,24361,Pat Perez,71.12,2916,41
2004,0,8385,Omar Uresti,71.12,1778,25
2004,0,1127,Danny Briggs,71.13,2276,32
2004,0,20850,Daniel Chopra,71.13,2134,30
2004,0,23552,Hank Kuehne,71.13,2134,30
2004,0,2106,Chris Smith,71.13,2134,30
2004,0,1938,David Peoples,71.14,1494,21
2004,0,25900,Lucas Glover,71.15,1921,27
2004,0,23108,Matt Kuchar,71.15,1850,26
2004,0,24507,Jason Bohn,71.17,2562,36
2004,0,1329,Brad Faxon,71.18,2705,38
2004,0,1527,Scott Hoch,71.2,1068,15
2004,0,21646,David Branshaw,71.21,1709,24
2004,0,6332,Neal Lancaster,71.21,1994,28
2004,0,6078,Esteban Toledo,71.21,1994,28
2004,0,21805,Harrison Frazar,71.22,1923,27
2004,0,7939,Dan Olsen,71.22,1923,27
2004,0,20663,Brenden Pappas,71.22,2920,41
2004,0,23613,Rich Barcelo,71.23,1567,22
2004,0,23135,Tim Clark,71.25,1995,28
2004,0,19972,José Coceres,71.26,1354,19
2004,0,12645,Brent Geiberger,71.26,1924,27
2004,0,24290,D.J. Brigman,71.28,2067,29
2004,0,1707,Steve Lowery,71.3,2353,33
2004,0,6613,Tommy Tolles,71.3,1426,20
2004,0,1388,Robert Gamez,71.32,2639,37
2004,0,1261,Jay Delsing,71.33,1498,21
2004,0,1361,Dan Forsman,71.33,1926,27
2004,0,8337,Mike Heinen,71.33,1070,15
2004,0,1666,Bernhard Langer,71.33,1498,21
2004,0,10425,Jay Williamson,71.33,1926,27
2004,0,20121,Todd Fischer,71.35,2854,40
2004,0,7721,Pat Bates,71.36,2355,33
2004,0,2002,John Riegger,71.36,785,11
2004,0,6527,Steve Stricker,71.36,1570,22
2004,0,1035,Tommy Armour III,71.39,2213,31
2004,0,8339,Spike McRoy,71.39,2356,33
2004,0,21949,Joe Ogilvie,71.41,2428,34
2004,0,23621,Rory Sabbatini,71.42,2357,33
2004,0,1968,Nick Price,71.43,1500,21
2004,0,23353,J.J. Henry,71.44,2429,34
2004,0,23541,Ben Crane,71.45,2358,33
2004,0,10912,Craig Perks,71.46,1858,26
2004,0,10885,Robert Allenby,71.48,2073,29
2004,0,8537,J.P. Hayes,71.48,1644,23
2004,0,24357,K.J. Choi,71.5,1716,24
2004,0,24781,Hunter Mahan,71.5,2288,32
2004,0,1926,Steve Pate,71.5,1430,20
2004,0,1161,Mark Calcavecchia,71.52,2074,29
2004,0,23325,Vaughn Taylor,71.52,1502,21
2004,0,22548,Patrick Sheehan,71.53,2861,40
2004,0,12760,Danny Ellis,71.54,1860,26
2004,0,22913,John Rollins,71.55,2075,29
2004,0,20382,Stephen Leaney,71.56,1932,27
2004,0,8931,Glen Day,71.59,2649,37
2004,0,10585,Scott McCarron,71.59,1933,27
2004,0,12394,Tom Carter,71.61,2936,41
2004,0,1473,Todd Hamilton,71.63,2292,32
2004,0,8123,Jeff Brehaut,71.71,2438,34
2004,0,1927,Dennis Paulson,71.71,1219,17
2004,0,12510,Chad Campbell,71.74,2439,34
2004,0,2223,Bob Tway,71.76,2368,33
2004,0,11032,Frank Lickliter II,71.77,1866,26
2004,0,1771,Blaine McCallister,71.77,1866,26
2004,0,25686,Jason Dufner,71.79,1723,24
2004,0,10201,Matt Gogel,71.82,1221,17
2004,0,19881,Robert Damron,71.84,2227,31
2004,0,20378,Mathias Grönberg,71.84,2299,32
2004,0,1024,Billy Andrade,71.86,3090,43
2004,0,20548,Hidemichi Tanaka,71.88,2300,32
