YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
2004,66,0,24357,K.J. Choi,2.85,42,1476
2004,67,0,23353,J.J. Henry,2.86,53,1854
2004,67,0,10107,Deane Pappas,2.86,36,1260
2004,69,0,6004,Stephen Ames,2.87,49,1710
2004,69,0,21878,Mark Wilson,2.87,32,1116
2004,71,0,20663,Brenden Pappas,2.88,56,1944
2004,71,0,23623,Bo Van Pelt,2.88,54,1872
2004,73,0,19825,Darren Clarke,2.89,25,864
2004,73,0,1968,Nick Price,2.89,26,900
2004,75,0,1142,Bart Bryant,2.9,36,1242
2004,75,0,20572,Rod Pampling,2.9,49,1692
2004,75,0,22548,Patrick Sheehan,2.9,58,1998
2004,78,0,10201,Matt Gogel,2.91,44,1512
2004,79,0,20098,Stuart Appleby,2.92,41,1404
2004,79,0,21961,Charles Howell III,2.92,53,1818
2004,81,0,1527,Scott Hoch,2.94,27,918
2004,81,0,2223,Bob Tway,2.94,45,1530
2004,83,0,12602,Dean Wilson,2.97,53,1782
2004,84,0,10733,Kent Jones,2.98,52,1746
2004,84,0,6567,Vijay Singh,2.98,59,1980
2004,86,0,21731,Freddie Jacobson,2.99,43,1440
2004,87,0,23497,Tag Ridings,3.0,27,900
2004,88,0,25396,Kevin Na,3.01,52,1728
2004,89,0,1249,John Daly,3.02,43,1422
2004,90,0,12394,Tom Carter,3.03,60,1980
2004,91,0,8881,Tripp Isenhour,3.04,29,954
2004,91,0,2104,Jeff Sluman,3.04,53,1746
2004,93,0,12510,Chad Campbell,3.05,51,1674
2004,93,0,21949,Joe Ogilvie,3.05,56,1836
2004,95,0,10425,Jay Williamson,3.06,54,1764
2004,96,0,7363,Craig Bowden,3.08,46,1494
2004,97,0,23135,Tim Clark,3.11,47,1512
2004,97,0,1920,Craig Parry,3.11,28,900
2004,99,0,1619,Skip Kendall,3.14,56,1782
2004,99,0,1685,J.L. Lewis,3.14,60,1908
2004,101,0,24507,Jason Bohn,3.16,54,1710
2004,102,0,1132,Mark Brooks,3.17,40,1260
2004,103,0,1203,Russ Cochran,3.19,35,1098
2004,104,0,1927,Dennis Paulson,3.21,41,1278
2004,105,0,11032,Frank Lickliter II,3.23,50,1548
2004,106,0,22405,Justin Rose,3.24,42,1296
2004,107,0,21633,Steve Allan,3.25,58,1782
2004,107,0,21646,David Branshaw,3.25,48,1476
2004,107,0,12823,Carlos Franco,3.25,58,1782
2004,110,0,1024,Billy Andrade,3.26,61,1872
2004,111,0,1261,Jay Delsing,3.27,43,1314
2004,111,0,1771,Blaine McCallister,3.27,40,1224
2004,111,0,8385,Omar Uresti,3.27,50,1530
2004,111,0,2246,Duffy Waldorf,3.27,43,1314
2004,115,0,2049,Gene Sauers,3.29,48,1458
2004,116,0,24502,Adam Scott,3.31,31,936
2004,117,0,1035,Tommy Armour III,3.32,52,1566
2004,117,0,20104,Ken Duke,3.32,52,1566
2004,119,0,23613,Rich Barcelo,3.33,39,1170
2004,119,0,22913,John Rollins,3.33,51,1530
2004,121,0,1378,David Frost,3.35,47,1404
2004,122,0,21959,Ted Purdy,3.37,68,2016
2004,123,0,7721,Pat Bates,3.38,59,1746
2004,124,0,7457,Steve Flesch,3.39,64,1890
2004,124,0,23325,Vaughn Taylor,3.39,50,1476
2004,126,0,12652,Cameron Beckman,3.41,59,1728
2004,126,0,24925,Jonathan Byrd,3.41,51,1494
2004,128,0,24781,Hunter Mahan,3.43,58,1692
2004,129,0,25686,Jason Dufner,3.45,49,1422
2004,129,0,6575,Dudley Hart,3.45,36,1044
2004,129,0,1887,Mark O'Meara,3.45,36,1044
2004,132,0,1313,Steve Elkington,3.46,38,1098
2004,133,0,20029,Notah Begay III,3.48,42,1206
2004,134,0,10423,Mike Weir,3.5,46,1314
2004,135,0,6078,Esteban Toledo,3.52,57,1620
2004,136,0,11123,Chris Couch,3.54,35,990
2004,136,0,1666,Bernhard Langer,3.54,35,990
2004,136,0,1677,Tom Lehman,3.54,42,1188
2004,139,0,19824,Craig Barlow,3.56,50,1404
2004,139,0,1707,Steve Lowery,3.56,57,1602
2004,141,0,8123,Jeff Brehaut,3.58,67,1872
2004,141,0,20378,Mathias Grönberg,3.58,56,1566
2004,141,0,1945,Kenny Perry,3.58,49,1368
2004,144,0,1361,Dan Forsman,3.61,50,1386
2004,144,0,23108,Matt Kuchar,3.61,54,1494
2004,146,0,7749,Brett Quigley,3.63,64,1764
2004,146,0,2101,Joey Sindelar,3.63,64,1764
2004,148,0,6621,Joe Durant,3.66,56,1530
2004,149,0,6332,Neal Lancaster,3.67,68,1854
2004,150,0,19881,Robert Damron,3.68,61,1656
2004,151,0,12682,Hirofumi Miyase,3.7,42,1134
2004,152,0,10885,Robert Allenby,3.72,59,1584
2004,152,0,8339,Spike McRoy,3.72,61,1638
2004,152,0,6515,Shaun Micheel,3.72,61,1638
2004,155,0,22621,Ben Curtis,3.74,35,936
2004,156,0,2245,Grant Waite,3.75,52,1386
2004,157,0,1127,Danny Briggs,3.77,55,1458
2004,157,0,12705,Cliff Kresge,3.77,59,1566
2004,157,0,20580,Andre Stolz,3.77,36,954
2004,160,0,1810,Phil Mickelson,3.8,54,1422
2004,161,0,20472,Alex Cejka,3.81,48,1260
2004,162,0,8835,Kris Cox,3.83,49,1278
2004,162,0,2206,David Toms,3.83,51,1332
2004,164,0,2099,Scott Simpson,3.84,38,990
2004,165,0,21893,Brian Kortan,3.85,43,1116
2004,165,0,23307,Roger Tambellini,3.85,54,1404
2004,167,0,20645,John Senden,3.88,67,1728
2004,168,0,1724,Jeff Maggert,3.89,42,1080
2004,169,0,23320,Ryan Palmer,3.94,71,1800
2004,170,0,1161,Mark Calcavecchia,3.99,56,1404
2004,171,0,25237,Kevin Muncrief,4.0,36,900
2004,172,0,23621,Rory Sabbatini,4.01,62,1548
2004,173,0,20094,Jonathan Kaye,4.02,55,1368
2004,174,0,1766,Billy Mayfair,4.07,77,1890
2004,175,0,6214,Guy Boros,4.08,47,1152
2004,176,0,8337,Mike Heinen,4.09,39,954
2004,177,0,23614,Rich Beem,4.11,57,1386
2004,177,0,12753,David Morland IV,4.11,54,1314
2004,179,0,7867,Woody Austin,4.14,70,1692
2004,180,0,25900,Lucas Glover,4.15,68,1638
2004,181,0,21209,Sergio Garcia,4.17,48,1152
2004,181,0,1797,Rocco Mediate,4.17,36,864
2004,183,0,1926,Steve Pate,4.19,52,1242
2004,184,0,10213,Dicky Pride,4.23,48,1134
2004,185,0,10912,Craig Perks,4.24,55,1296
2004,186,0,20585,Niclas Fasth,4.26,46,1080
2004,187,0,1226,Fred Couples,4.27,40,936
2004,188,0,1577,Lee Janzen,4.4,65,1476
2004,189,0,2106,Chris Smith,4.44,84,1890
2004,190,0,24361,Pat Perez,4.61,83,1800
2004,191,0,24290,D.J. Brigman,4.75,65,1368
2004,192,0,26287,Roland Thatcher,4.8,57,1188
2004,193,0,6613,Tommy Tolles,4.89,59,1206
2004,194,0,23338,David Gossett,5.07,52,1026
2004,195,0,1553,John Huston,5.26,53,1008
2004,196,0,23063,Scott Hend,5.56,79,1422
2003,1,0,10809,Jim Furyk,1.38,25,1818
2003,2,0,2010,Loren Roberts,1.42,22,1548
2003,3,0,1378,David Frost,1.74,25,1440
2003,4,0,1761,Len Mattiace,1.79,30,1674
2003,5,0,10213,Dicky Pride,1.83,24,1314
2003,6,0,20593,Greg Chalmers,1.93,33,1710
2003,7,0,10860,Justin Leonard,2.0,27,1350
2003,8,0,6251,Chris DiMarco,2.03,34,1674
2003,9,0,8537,J.P. Hayes,2.04,29,1422
2003,10,0,26420,Richard Johnson,2.06,33,1602
2003,10,0,12660,Jesper Parnevik,2.06,37,1800
2003,12,0,22371,Aaron Baddeley,2.07,25,1206
2003,12,0,1457,Jay Haas,2.07,31,1494
2003,12,0,1619,Skip Kendall,2.07,41,1980
2003,15,0,6617,Brian Henninger,2.08,21,1008
2003,16,0,6575,Dudley Hart,2.1,25,1188
2003,17,0,1320,Bob Estes,2.14,35,1638
2003,18,0,8931,Glen Day,2.15,39,1818
2003,19,0,20229,Stewart Cink,2.17,39,1800
2003,20,0,12645,Brent Geiberger,2.18,20,918
2003,21,0,1948,Tim Petrovic,2.19,41,1872
2003,22,0,1132,Mark Brooks,2.23,35,1566
2003,23,0,2239,Scott Verplank,2.26,39,1728
2003,24,0,20121,Todd Fischer,2.28,39,1710
2003,24,0,10107,Deane Pappas,2.28,30,1314
2003,26,0,20572,Rod Pampling,2.34,35,1494
2003,27,0,23541,Ben Crane,2.36,39,1656
2003,28,0,21633,Steve Allan,2.38,21,882
2003,29,0,1577,Lee Janzen,2.43,35,1440
2003,30,0,12782,Tim Herron,2.44,44,1800
2003,31,0,1928,Corey Pavin,2.45,38,1548
2003,32,0,1139,Olin Browne,2.47,49,1980
2003,33,0,1307,Joel Edwards,2.5,27,1080
2003,34,0,23983,Luke Donald,2.53,40,1584
2003,34,0,20548,Hidemichi Tanaka,2.53,51,2016
2003,36,0,10585,Scott McCarron,2.54,37,1458
2003,36,0,2170,Hal Sutton,2.54,37,1458
2003,38,0,12602,Dean Wilson,2.57,38,1476
2003,38,0,20566,Kaname Yokoo,2.57,25,972
2003,40,0,6522,Ernie Els,2.59,28,1080
2003,41,0,1475,Donnie Hammond,2.6,43,1656
2003,41,0,1706,Davis Love III,2.6,37,1422
2003,43,0,21805,Harrison Frazar,2.61,40,1530
2003,44,0,19846,Brian Gay,2.63,46,1746
2003,44,0,2101,Joey Sindelar,2.63,43,1638
2003,46,0,20628,Arron Oberholser,2.64,38,1440
2003,47,0,1553,John Huston,2.67,36,1350
2003,48,0,2223,Bob Tway,2.68,41,1530
2003,49,0,6595,Kevin Sutherland,2.72,46,1692
2003,50,0,1042,Paul Azinger,2.74,36,1314
2003,50,0,1226,Fred Couples,2.74,33,1206
2003,52,0,21739,Aaron Barber,2.78,47,1692
2003,52,0,23135,Tim Clark,2.78,39,1404
2003,52,0,1968,Nick Price,2.78,31,1116
2003,52,0,2002,John Riegger,2.78,26,936
2003,52,0,8793,Tiger Woods,2.78,34,1224
2003,57,0,6004,Stephen Ames,2.81,45,1602
2003,57,0,6643,Paul Goydos,2.81,42,1494
2003,57,0,1569,Peter Jacobsen,2.81,38,1350
2003,57,0,1723,Andrew Magee,2.81,45,1602
2003,57,0,12680,Shigeki Maruyama,2.81,43,1530
2003,57,0,10423,Mike Weir,2.81,38,1350
2003,63,0,20573,Scott Laycock,2.82,35,1242
2003,64,0,1941,Tom Pernice Jr.,2.83,52,1836
2003,65,0,19881,Robert Damron,2.84,49,1728
2003,65,0,2246,Duffy Waldorf,2.84,44,1548
2003,67,0,1381,Fred Funk,2.85,56,1962
2003,67,0,21961,Charles Howell III,2.85,59,2070
2003,69,0,20157,Retief Goosen,2.86,33,1152
2003,70,0,11032,Frank Lickliter II,2.87,47,1638
2003,71,0,20771,Steven Alker,2.88,44,1530
2003,71,0,25345,Carl Pettersson,2.88,41,1422
2003,73,0,1024,Billy Andrade,2.89,52,1800
2003,74,0,7749,Brett Quigley,2.9,46,1584
2003,75,0,1810,Phil Mickelson,2.92,42,1440
2003,75,0,22548,Patrick Sheehan,2.92,52,1782
2003,77,0,12705,Cliff Kresge,2.94,53,1800
2003,77,0,22913,John Rollins,2.94,45,1530
2003,79,0,7941,Mike Grob,2.95,43,1458
2003,80,0,20127,Chris Riley,2.96,48,1620
2003,81,0,7721,Pat Bates,2.98,58,1944
2003,81,0,1329,Brad Faxon,2.98,51,1710
2003,83,0,8375,Paul Stankowski,2.99,36,1206
2003,84,0,23353,J.J. Henry,3.01,52,1728
2003,85,0,1388,Robert Gamez,3.02,62,2052
2003,85,0,20663,Brenden Pappas,3.02,56,1854
2003,85,0,10425,Jay Williamson,3.02,50,1656
2003,88,0,7457,Steve Flesch,3.03,59,1944
2003,89,0,1035,Tommy Armour III,3.04,35,1152
2003,89,0,10201,Matt Gogel,3.04,40,1314
2003,91,0,22621,Ben Curtis,3.06,38,1242
2003,91,0,23125,Brad Elder,3.06,27,882
2003,91,0,6332,Neal Lancaster,3.06,59,1926
2003,94,0,1157,Tom Byrum,3.09,54,1746
2003,94,0,20634,Peter Lonard,3.09,50,1620
2003,96,0,1666,Bernhard Langer,3.13,36,1152
2003,96,0,1797,Rocco Mediate,3.13,44,1404
2003,98,0,8339,Spike McRoy,3.14,57,1818
2003,99,0,12510,Chad Campbell,3.16,58,1836
2003,99,0,6567,Vijay Singh,3.16,58,1836
2003,101,0,10733,Kent Jones,3.17,40,1260
2003,101,0,7101,Dave Stockton Jr.,3.17,44,1386
2003,103,0,1938,David Peoples,3.18,55,1728
2003,104,0,21806,Paul Gow,3.23,36,1116
2003,105,0,24357,K.J. Choi,3.25,62,1908
2003,105,0,8545,Glen Hnatiuk,3.25,52,1602
2003,105,0,20940,Kenichi Kuboya,3.25,52,1602
2003,105,0,6515,Shaun Micheel,3.25,55,1692
2003,105,0,11011,Mike Sposa,3.25,41,1260
2003,110,0,1098,Jay Don Blake,3.26,44,1350
2003,110,0,25031,Andy Miller,3.26,44,1350
2003,112,0,20098,Stuart Appleby,3.27,50,1530
2003,112,0,6527,Steve Stricker,3.27,33,1008
2003,114,0,20623,Gavin Coles,3.28,39,1188
2003,115,0,1175,Jim Carter,3.29,55,1674
2003,115,0,19825,Darren Clarke,3.29,32,972
2003,117,0,23036,Chris Anderson,3.3,57,1728
2003,117,0,6078,Esteban Toledo,3.3,63,1908
2003,119,0,20029,Notah Begay III,3.33,54,1620
2003,119,0,2214,Kirk Triplett,3.33,54,1620
2003,121,0,1361,Dan Forsman,3.34,59,1764
2003,122,0,20498,Briny Baird,3.36,66,1962
2003,122,0,24925,Jonathan Byrd,3.36,61,1818
2003,122,0,20095,Carl Paulson,3.36,61,1818
2003,125,0,12755,Vance Veazey,3.37,40,1188
2003,126,0,8547,John Maginnes,3.38,53,1566
2003,127,0,21878,Mark Wilson,3.4,49,1440
2003,128,0,1766,Billy Mayfair,3.44,65,1890
2003,129,0,19824,Craig Barlow,3.46,58,1674
2003,129,0,22046,Geoff Ogilvy,3.46,51,1476
2003,131,0,8075,Jerry Kelly,3.47,65,1872
2003,132,0,7223,Brian Bateman,3.48,42,1206
2003,133,0,1945,Kenny Perry,3.49,61,1746
2003,134,0,12388,Michael Clark II,3.5,34,972
2003,135,0,8725,Tom Gillis,3.51,43,1224
2003,136,0,23552,Hank Kuehne,3.52,45,1278
2003,137,0,8123,Jeff Brehaut,3.53,68,1926
2003,137,0,2104,Jeff Sluman,3.53,66,1872
2003,139,0,26489,Cameron Yancey,3.57,36,1008
2003,140,0,8633,Per-Ulrik Johansson,3.59,62,1728
2003,141,0,22892,Jason Gore,3.61,54,1494
2003,142,0,22293,Heath Slocum,3.63,64,1764
2003,143,0,1161,Mark Calcavecchia,3.64,55,1512
2003,143,0,6034,Marco Dawson,3.64,55,1512
2003,143,0,23108,Matt Kuchar,3.64,40,1098
2003,143,0,2206,David Toms,3.64,53,1458
2003,147,0,1677,Tom Lehman,3.66,54,1476
2003,147,0,20568,Anthony Painter,3.66,56,1530
2003,149,0,12652,Cameron Beckman,3.68,55,1494
2003,149,0,6573,Brandt Jobe,3.68,51,1386
2003,149,0,10565,Ian Leggatt,3.68,45,1224
2003,152,0,6809,Bob Burns,3.7,56,1512
2003,152,0,1724,Jeff Maggert,3.7,54,1458
2003,154,0,20094,Jonathan Kaye,3.72,59,1584
2003,155,0,24356,Jason Buha,3.74,39,1044
2003,156,0,24361,Pat Perez,3.76,63,1674
2003,157,0,12823,Carlos Franco,3.78,66,1746
2003,158,0,20436,Garrett Willis,3.88,67,1728
2003,159,0,20099,Doug Barron,3.91,62,1584
2003,159,0,23656,Jason Caron,3.91,50,1278
2003,161,0,2049,Gene Sauers,3.92,60,1530
2003,162,0,12662,Thomas Levet,3.95,59,1494
2003,163,0,1707,Steve Lowery,3.96,57,1440
2003,164,0,1249,John Daly,3.97,40,1008
2003,165,0,6621,Joe Durant,3.99,69,1728
2003,166,0,7867,Woody Austin,4.01,75,1872
2003,167,0,20472,Alex Cejka,4.03,66,1638
2003,168,0,1887,Mark O'Meara,4.06,49,1206
2003,169,0,20645,John Senden,4.15,80,1926
2003,170,0,8337,Mike Heinen,4.17,66,1584
2003,170,0,2106,Chris Smith,4.17,69,1656
2003,172,0,1685,J.L. Lewis,4.18,73,1746
2003,173,0,20574,Mathew Goggin,4.2,65,1548
2003,174,0,26950,John Morgan,4.22,60,1422
2003,175,0,24502,Adam Scott,4.23,35,828
2003,176,0,10912,Craig Perks,4.29,61,1422
2003,177,0,19972,José Coceres,4.3,48,1116
2003,177,0,23621,Rory Sabbatini,4.3,72,1674
2003,179,0,6475,Jeff Klein,4.31,45,1044
2003,180,0,23614,Rich Beem,4.4,61,1386
2003,181,0,10885,Robert Allenby,4.44,64,1440
2003,182,0,23177,Kenneth Staton,4.58,47,1026
2003,183,0,23338,David Gossett,4.59,76,1656
2003,184,0,25692,Akio Sadakata,4.73,69,1458
2003,185,0,21209,Sergio Garcia,4.78,49,1026
2003,185,0,25450,Ty Tryon,4.78,43,900
2003,187,0,23034,Brent Schwarzrock,4.79,50,1044
2003,188,0,22295,Darron Stiles,4.81,78,1620
2003,189,0,6581,David Sutherland,5.25,69,1314
2003,190,0,12661,Todd Barranger,5.26,71,1350
2002,1,0,2010,Loren Roberts,1.43,24,1674
2002,2,0,20127,Chris Riley,1.56,28,1800
2002,3,0,6522,Ernie Els,1.61,18,1116
2002,4,0,2223,Bob Tway,1.8,32,1782
2002,5,0,10860,Justin Leonard,1.95,33,1692
2002,6,0,1920,Craig Parry,2.01,25,1242
2002,7,0,1887,Mark O'Meara,2.02,24,1188
2002,7,0,1968,Nick Price,2.02,24,1188
2002,9,0,1024,Billy Andrade,2.03,35,1728
2002,10,0,1619,Skip Kendall,2.04,37,1818
2002,11,0,23541,Ben Crane,2.06,33,1602
2002,12,0,2206,David Toms,2.07,38,1836
2002,13,0,6373,José María Olazábal,2.08,24,1152
2002,13,0,22913,John Rollins,2.08,45,2160
2002,15,0,1457,Jay Haas,2.11,30,1422
2002,16,0,10117,Bob Heintz,2.12,26,1224
2002,16,0,1928,Corey Pavin,2.12,29,1368
2002,18,0,1329,Brad Faxon,2.16,33,1530
2002,18,0,1378,David Frost,2.16,35,1620
2002,20,0,2239,Scott Verplank,2.2,36,1638
2002,21,0,12826,Paul Claxton,2.21,33,1494
2002,22,0,10809,Jim Furyk,2.22,34,1530
2002,23,0,6573,Brandt Jobe,2.3,39,1692
2002,24,0,6567,Vijay Singh,2.31,40,1728
2002,25,0,1938,David Peoples,2.33,44,1890
2002,26,0,6643,Paul Goydos,2.36,28,1188
2002,26,0,12680,Shigeki Maruyama,2.36,37,1566
2002,26,0,1766,Billy Mayfair,2.36,40,1692
2002,29,0,20157,Retief Goosen,2.37,23,972
2002,29,0,23353,J.J. Henry,2.37,46,1944
2002,31,0,20593,Greg Chalmers,2.38,39,1638
2002,31,0,10425,Jay Williamson,2.38,39,1638
2002,33,0,21209,Sergio Garcia,2.39,31,1296
2002,34,0,1569,Peter Jacobsen,2.4,29,1206
2002,34,0,6078,Esteban Toledo,2.4,44,1836
2002,36,0,6251,Chris DiMarco,2.41,46,1908
2002,37,0,2246,Duffy Waldorf,2.43,38,1566
2002,38,0,7721,Pat Bates,2.44,40,1638
2002,39,0,2101,Joey Sindelar,2.45,45,1836
2002,40,0,1313,Steve Elkington,2.46,35,1422
2002,40,0,1381,Fred Funk,2.46,47,1908
2002,42,0,1042,Paul Azinger,2.47,28,1134
2002,43,0,24925,Jonathan Byrd,2.48,42,1692
2002,43,0,20572,Rod Pampling,2.48,42,1692
2002,45,0,10201,Matt Gogel,2.49,34,1368
2002,46,0,20105,Jeff Gove,2.5,40,1602
2002,47,0,1185,Brandel Chamblee,2.51,38,1512
2002,47,0,10213,Dicky Pride,2.51,23,918
2002,49,0,1549,Mike Hulbert,2.52,24,954
2002,49,0,2104,Jeff Sluman,2.52,53,2106
2002,51,0,10107,Deane Pappas,2.53,40,1584
2002,52,0,1527,Scott Hoch,2.54,32,1260
2002,52,0,20094,Jonathan Kaye,2.54,37,1458
2002,54,0,1320,Bob Estes,2.55,40,1566
2002,54,0,8075,Jerry Kelly,2.55,45,1764
2002,56,0,6350,Bob May,2.56,41,1602
2002,57,0,8545,Glen Hnatiuk,2.57,43,1674
2002,58,0,1941,Tom Pernice Jr.,2.58,46,1782
2002,59,0,8931,Glen Day,2.59,48,1854
2002,60,0,6809,Bob Burns,2.6,45,1728
2002,61,0,10649,Tom Scherrer,2.63,45,1710
2002,62,0,1307,Joel Edwards,2.64,48,1818
2002,63,0,1098,Jay Don Blake,2.65,50,1890
2002,63,0,12663,Phil Tataurangi,2.65,40,1512
2002,65,0,10457,Frank Nobilo,2.66,45,1692
2002,66,0,7003,David Berganio Jr.,2.67,38,1422
2002,66,0,1666,Bernhard Langer,2.67,26,972
2002,66,0,1771,Blaine McCallister,2.67,36,1350
2002,69,0,1142,Bart Bryant,2.69,32,1188
2002,70,0,6197,Michael Allen,2.7,36,1332
2002,70,0,24937,Jess Daley,2.7,37,1368
2002,70,0,23125,Brad Elder,2.7,36,1332
2002,70,0,20566,Kaname Yokoo,2.7,35,1296
2002,74,0,6498,Matt Peterson,2.71,39,1440
2002,75,0,1139,Olin Browne,2.72,51,1872
2002,76,0,23800,Bryce Molder,2.73,31,1134
2002,77,0,9011,David Duval,2.74,37,1350
2002,77,0,2214,Kirk Triplett,2.74,39,1422
2002,79,0,1132,Mark Brooks,2.75,46,1674
2002,79,0,12823,Carlos Franco,2.75,52,1890
2002,79,0,10733,Kent Jones,2.75,51,1854
2002,79,0,6332,Neal Lancaster,2.75,50,1818
2002,83,0,20098,Stuart Appleby,2.78,47,1692
2002,83,0,19824,Craig Barlow,2.78,29,1044
2002,83,0,1175,Jim Carter,2.78,49,1764
2002,83,0,6012,Greg Kraft,2.78,42,1512
2002,83,0,1677,Tom Lehman,2.78,35,1260
2002,83,0,22046,Geoff Ogilvy,2.78,43,1548
2002,83,0,20548,Hidemichi Tanaka,2.78,51,1836
2002,83,0,8793,Tiger Woods,2.78,34,1224
2002,91,0,11011,Mike Sposa,2.8,55,1962
2002,92,0,21633,Steve Allan,2.81,46,1638
2002,92,0,12782,Tim Herron,2.81,50,1782
2002,92,0,1706,Davis Love III,2.81,44,1566
2002,95,0,1388,Robert Gamez,2.82,35,1242
2002,95,0,8993,Franklin Langham,2.82,35,1242
2002,97,0,21961,Charles Howell III,2.83,57,2016
2002,98,0,1723,Andrew Magee,2.84,45,1584
2002,98,0,6595,Kevin Sutherland,2.84,46,1620
2002,100,0,1927,Dennis Paulson,2.87,45,1566
2002,100,0,1948,Tim Petrovic,2.87,46,1602
2002,102,0,20229,Stewart Cink,2.9,46,1584
2002,102,0,19846,Brian Gay,2.9,60,2070
2002,102,0,20502,Michael Long,2.9,37,1278
2002,105,0,23108,Matt Kuchar,2.91,43,1476
2002,106,0,10565,Ian Leggatt,2.93,49,1674
2002,106,0,20634,Peter Lonard,2.93,49,1674
2002,108,0,1599,Steve Jones,2.94,36,1224
2002,108,0,2110,Jerry Smith,2.94,46,1566
2002,110,0,1361,Dan Forsman,2.95,43,1458
2002,110,0,10585,Scott McCarron,2.95,52,1764
2002,112,0,1475,Donnie Hammond,2.96,32,1080
2002,112,0,22293,Heath Slocum,2.96,49,1656
2002,114,0,1219,John Cook,2.98,44,1476
2002,115,0,8339,Spike McRoy,2.99,36,1206
2002,116,0,6004,Stephen Ames,3.0,47,1566
2002,116,0,8537,J.P. Hayes,3.0,41,1368
2002,118,0,12510,Chad Campbell,3.01,59,1962
2002,118,0,1553,John Huston,3.01,52,1728
2002,118,0,1577,Lee Janzen,3.01,52,1728
2002,121,0,12645,Brent Geiberger,3.02,50,1656
2002,122,0,23614,Rich Beem,3.04,52,1710
2002,122,0,23135,Tim Clark,3.04,40,1314
2002,122,0,23903,Stephen Gangluff,3.04,41,1350
2002,125,0,11032,Frank Lickliter II,3.06,49,1602
2002,126,0,19958,Miguel Angel Jiménez,3.07,32,1044
2002,126,0,1810,Phil Mickelson,3.07,52,1692
2002,128,0,20498,Briny Baird,3.09,60,1944
2002,129,0,10885,Robert Allenby,3.1,53,1710
2002,129,0,2002,John Riegger,3.1,48,1548
2002,129,0,2133,Craig Stadler,3.1,38,1224
2002,132,0,24357,K.J. Choi,3.12,50,1602
2002,133,0,12652,Cameron Beckman,3.14,48,1530
2002,134,0,23983,Luke Donald,3.15,59,1872
2002,135,0,21805,Harrison Frazar,3.16,50,1584
2002,136,0,6575,Dudley Hart,3.17,48,1512
2002,137,0,23623,Bo Van Pelt,3.21,45,1404
2002,138,0,8375,Paul Stankowski,3.23,57,1764
2002,139,0,1226,Fred Couples,3.24,35,1080
2002,140,0,20043,Edward Fryatt,3.26,54,1656
2002,140,0,8633,Per-Ulrik Johansson,3.26,51,1566
2002,140,0,6527,Steve Stricker,3.26,37,1134
2002,143,0,1761,Len Mattiace,3.3,63,1908
2002,144,0,12660,Jesper Parnevik,3.31,50,1512
2002,145,0,8123,Jeff Brehaut,3.32,52,1566
2002,145,0,20095,Carl Paulson,3.32,49,1476
2002,147,0,12388,Michael Clark II,3.33,57,1710
2002,147,0,1797,Rocco Mediate,3.33,45,1350
2002,147,0,21949,Joe Ogilvie,3.33,30,900
2002,147,0,1926,Steve Pate,3.33,36,1080
2002,151,0,19817,Michael Muehr,3.36,43,1278
2002,151,0,2245,Grant Waite,3.36,58,1728
2002,153,0,6617,Brian Henninger,3.37,40,1188
2002,154,0,19972,José Coceres,3.38,31,918
2002,154,0,1707,Steve Lowery,3.38,56,1656
2002,154,0,6515,Shaun Micheel,3.38,59,1746
2002,157,0,1157,Tom Byrum,3.39,47,1386
2002,158,0,8553,Lee Porter,3.41,54,1584
2002,159,0,6315,Pete Jordan,3.42,48,1404
2002,160,0,1249,John Daly,3.46,38,1098
2002,160,0,2099,Scott Simpson,3.46,38,1098
2002,162,0,20574,Mathew Goggin,3.47,40,1152
2002,162,0,6613,Tommy Tolles,3.47,40,1152
2002,164,0,10423,Mike Weir,3.5,58,1656
2002,165,0,19881,Robert Damron,3.52,52,1476
2002,166,0,1724,Jeff Maggert,3.55,53,1494
2002,167,0,20645,John Senden,3.58,60,1674
2002,168,0,21806,Paul Gow,3.59,62,1728
2002,168,0,2322,Richard Zokol,3.59,33,918
2002,170,0,7457,Steve Flesch,3.6,68,1890
2002,171,0,7749,Brett Quigley,3.62,60,1656
2002,172,0,7223,Brian Bateman,3.66,60,1638
2002,173,0,20663,Brenden Pappas,3.67,41,1116
2002,174,0,6621,Joe Durant,3.68,57,1548
2002,175,0,7867,Woody Austin,3.7,66,1782
2002,176,0,1203,Russ Cochran,3.73,45,1206
2002,177,0,12753,David Morland IV,3.74,39,1044
2002,178,0,20029,Notah Begay III,3.75,50,1332
2002,179,0,1035,Tommy Armour III,3.77,55,1458
2002,180,0,1374,Robin Freeman,3.78,51,1350
2002,181,0,2257,Brian Watts,3.81,37,972
2002,182,0,24361,Pat Perez,3.83,60,1566
2002,183,0,1514,Eduardo Herrera,3.86,41,1062
2002,183,0,1945,Kenny Perry,3.86,66,1710
2002,185,0,1161,Mark Calcavecchia,3.94,56,1422
2002,186,0,21259,Jason Hill,4.14,44,1062
2002,186,0,6016,Brad Lardon,4.14,44,1062
2002,188,0,8535,Gary Nicklaus,4.21,50,1188
2002,189,0,8881,Tripp Isenhour,4.25,52,1224
2002,189,0,1685,J.L. Lewis,4.25,75,1764
2002,189,0,23177,Kenneth Staton,4.25,78,1836
2002,192,0,2106,Chris Smith,4.28,77,1800
2002,193,0,1014,Fulton Allem,4.34,50,1152
