YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1994,105,0,1549,Mike Hulbert,1.799,2294,1275,2.56
1994,108,0,6567,Vijay Singh,1.8,1388,771,3.24
1994,108,0,2225,Howard Twitty,1.8,1829,1016,2.81
1994,110,0,6034,Marco Dawson,1.801,1792,995,2.8
1994,111,0,1060,Dave Barr,1.802,2144,1190,2.68
1994,111,0,1156,Curt Byrum,1.802,1795,996,2.86
1994,111,0,1723,Andrew Magee,1.802,1926,1069,2.8
1994,111,0,2170,Hal Sutton,1.802,2271,1260,2.86
1994,115,0,6332,Neal Lancaster,1.803,1951,1082,2.91
1994,115,0,1682,Wayne Levi,1.803,1816,1007,2.77
1994,115,0,1971,Dillard Pruitt,1.803,1935,1073,2.67
1994,118,0,6609,Rob Boldt,1.804,1185,657,2.85
1994,119,0,1196,Brian Claar,1.805,2209,1224,2.54
1994,119,0,2146,Payne Stewart,1.805,1597,885,2.85
1994,119,0,2294,Willie Wood,1.805,1621,898,2.64
1994,122,0,6020,Steve Brodie,1.808,1817,1005,2.75
1994,122,0,6251,Chris DiMarco,1.808,1864,1031,2.92
1994,122,0,1607,Brian Kamm,1.808,2001,1107,2.78
1994,125,0,1381,Fred Funk,1.809,2312,1278,2.68
1994,125,0,1388,Robert Gamez,1.809,1702,941,3.0
1994,125,0,1408,Kelly Gibson,1.809,1970,1089,2.96
1994,125,0,2256,Tom Watson,1.809,1196,661,2.75
1994,129,0,1891,David Ogrin,1.81,1940,1072,2.64
1994,130,0,7235,John Morse,1.811,1652,912,2.52
1994,130,0,1890,Brett Ogle,1.811,1257,694,2.82
1994,130,0,2090,Tom Sieckmann,1.811,1581,873,2.75
1994,133,0,2201,Jim Thorpe,1.812,1694,935,2.51
1994,134,0,12661,Todd Barranger,1.814,1333,735,2.82
1994,135,0,1353,Bruce Fleisher,1.816,1731,953,2.43
1994,135,0,6140,Sean Murphy,1.816,1849,1018,2.63
1994,137,0,2167,Mike Sullivan,1.817,1552,854,2.66
1994,138,0,1330,David Feherty,1.818,1442,793,2.71
1994,138,0,1938,David Peoples,1.818,1927,1060,2.77
1994,138,0,2135,Mike Standly,1.818,1996,1098,2.71
1994,138,0,8375,Paul Stankowski,1.818,1658,912,2.77
1994,142,0,1014,Fulton Allem,1.819,1675,921,2.8
1994,142,0,1766,Billy Mayfair,1.819,2156,1185,2.5
1994,144,0,1550,Ed Humenik,1.82,1882,1034,2.8
1994,144,0,2100,Tim Simpson,1.82,1998,1098,2.5
1994,146,0,1361,Dan Forsman,1.821,1586,871,2.53
1994,146,0,7101,Dave Stockton Jr.,1.821,1967,1080,2.77
1994,148,0,1864,Larry Nelson,1.822,1168,641,2.56
1994,148,0,6062,Charles Raulerson,1.822,1250,686,2.67
1994,148,0,2095,Larry Silveira,1.822,1634,897,2.5
1994,151,0,1139,Olin Browne,1.823,1991,1092,2.48
1994,151,0,10213,Dicky Pride,1.823,1524,836,2.7
1994,153,0,1307,Joel Edwards,1.824,1800,987,2.51
1994,154,0,6090,Jim McGovern,1.826,2089,1144,2.55
1994,154,0,1975,Tom Purtzer,1.826,1547,847,2.72
1994,156,0,1557,John Inman,1.827,2064,1130,2.28
1994,156,0,2101,Joey Sindelar,1.827,1509,826,2.48
1994,158,0,6128,Steve Lamontagne,1.828,1707,934,2.49
1994,159,0,1288,Ed Dougherty,1.83,2170,1186,2.57
1994,160,0,1096,Phil Blackmar,1.831,1276,697,2.67
1994,160,0,6575,Dudley Hart,1.831,1752,957,2.68
1994,162,0,7569,Mark Carnevale,1.832,1892,1033,2.5
1994,163,0,1006,John Adams,1.833,1769,965,2.54
1994,163,0,1748,Doug Martin,1.833,1664,908,2.44
1994,163,0,2224,Greg Twiggs,1.833,1276,696,2.69
1994,166,0,1629,Eddie Kirby,1.835,1099,599,2.45
1994,167,0,6350,Bob May,1.836,1662,905,2.27
1994,168,0,1986,Joey Rassett,1.837,1580,860,2.51
1994,168,0,2322,Richard Zokol,1.837,1556,847,2.34
1994,170,0,6016,Brad Lardon,1.838,1121,610,2.49
1994,171,0,6088,Steve Gotsche,1.839,1199,652,2.41
1994,171,0,2245,Grant Waite,1.839,1482,806,2.51
1994,173,0,6078,Esteban Toledo,1.843,1697,921,2.35
1994,173,0,6591,Rocky Walcher,1.843,1342,728,2.47
1994,175,0,1648,Billy Kratzert,1.846,1506,816,2.13
1994,176,0,1133,Billy Ray Brown,1.852,1028,555,2.54
1994,176,0,1725,John Mahaffey,1.852,1695,915,2.22
1994,178,0,1392,Tom Garner,1.863,1213,651,2.04
1994,179,0,7781,Ty Armstrong,1.891,1290,682,2.24
1993,1,0,1378,David Frost,1.739,1525,877,3.27
1993,2,0,1329,Brad Faxon,1.741,1649,947,3.27
1993,3,0,1444,Ken Green,1.75,1211,692,3.12
1993,4,0,1876,Greg Norman,1.751,1191,680,3.29
1993,5,0,2099,Scott Simpson,1.752,1596,911,3.05
1993,6,0,1755,Dick Mast,1.754,1665,949,3.28
1993,7,0,1235,Ben Crenshaw,1.755,1367,779,2.85
1993,7,0,6058,John Flannery,1.755,2087,1189,3.07
1993,9,0,1475,Donnie Hammond,1.758,1797,1022,3.02
1993,9,0,1682,Wayne Levi,1.758,1617,920,3.0
1993,11,0,1203,Russ Cochran,1.76,2028,1152,2.99
1993,11,0,6012,Greg Kraft,1.76,1440,818,2.95
1993,11,0,1928,Corey Pavin,1.76,2045,1162,2.9
1993,14,0,2242,Lanny Wadkins,1.764,1492,846,2.93
1993,14,0,2255,Denis Watson,1.764,1157,656,2.97
1993,16,0,1701,Bob Lohr,1.765,1779,1008,2.82
1993,16,0,2146,Payne Stewart,1.765,2081,1179,3.05
1993,18,0,1577,Lee Janzen,1.766,1953,1106,3.07
1993,18,0,1968,Nick Price,1.766,1563,885,2.98
1993,18,0,2256,Tom Watson,1.766,1160,657,3.12
1993,21,0,1553,John Huston,1.768,2438,1379,3.09
1993,21,0,1633,Tom Kite,1.768,1501,849,3.14
1993,21,0,1823,Larry Mize,1.768,1627,920,2.84
1993,24,0,1361,Dan Forsman,1.769,1879,1062,2.91
1993,24,0,2159,Curtis Strange,1.769,1677,948,2.86
1993,26,0,1042,Paul Azinger,1.77,1821,1029,2.93
1993,26,0,6086,Russell Beiersdorf,1.77,2098,1185,2.95
1993,26,0,1920,Craig Parry,1.77,1483,838,3.03
1993,29,0,1468,Gary Hallberg,1.771,1737,981,3.14
1993,29,0,2185,Lance Ten Broeck,1.771,1900,1073,2.86
1993,31,0,1098,Jay Don Blake,1.774,1659,935,2.92
1993,31,0,1226,Fred Couples,1.774,1549,873,3.13
1993,31,0,2279,Mark Wiebe,1.774,1872,1055,2.91
1993,34,0,1331,Rick Fehr,1.775,2144,1208,2.84
1993,34,0,1557,John Inman,1.775,1947,1097,2.79
1993,34,0,1607,Brian Kamm,1.775,1816,1023,3.0
1993,34,0,2090,Tom Sieckmann,1.775,1977,1114,2.91
1993,38,0,1014,Fulton Allem,1.777,1948,1096,2.94
1993,38,0,1024,Billy Andrade,1.777,1871,1053,3.0
1993,38,0,1196,Brian Claar,1.777,2316,1303,2.79
1993,38,0,1495,Morris Hatalsky,1.777,1203,677,2.9
1993,38,0,1510,Nolan Henke,1.777,1940,1092,3.06
1993,38,0,6090,Jim McGovern,1.777,2482,1397,2.95
1993,44,0,1161,Mark Calcavecchia,1.778,1983,1115,2.97
1993,44,0,1706,Davis Love III,1.778,2165,1218,2.96
1993,44,0,1707,Steve Lowery,1.778,2345,1319,2.77
1993,47,0,2225,Howard Twitty,1.779,1914,1076,3.0
1993,48,0,1116,Michael Bradley,1.78,1606,902,2.92
1993,48,0,1313,Steve Elkington,1.78,1945,1093,2.9
1993,48,0,1527,Scott Hoch,1.78,2122,1192,2.91
1993,48,0,2214,Kirk Triplett,1.78,1994,1120,2.77
1993,48,0,2267,D.A. Weibring,1.78,1602,900,2.77
1993,53,0,1096,Phil Blackmar,1.781,1797,1009,2.84
1993,53,0,1201,Lennie Clements,1.781,1763,990,2.82
1993,53,0,1837,Gil Morgan,1.781,1961,1101,2.68
1993,56,0,1559,Hale Irwin,1.782,1468,824,2.82
1993,56,0,2131,Mike Springer,1.782,1700,954,2.88
1993,58,0,1320,Bob Estes,1.783,2134,1197,2.87
1993,58,0,6589,Jeff Woodland,1.783,1519,852,2.71
1993,60,0,2033,Dave Rummells,1.784,1702,954,2.75
1993,61,0,1353,Bruce Fleisher,1.785,1889,1058,2.81
1993,62,0,1143,Brad Bryant,1.786,2141,1199,2.94
1993,63,0,1306,David Edwards,1.787,1808,1012,2.85
1993,63,0,1549,Mike Hulbert,1.787,2098,1174,2.68
1993,63,0,2322,Richard Zokol,1.787,1487,832,2.64
1993,66,0,1200,Keith Clearwater,1.788,2258,1263,3.04
1993,66,0,1846,Jodie Mudd,1.788,1182,661,2.98
1993,66,0,2049,Gene Sauers,1.788,1949,1090,2.9
1993,66,0,2223,Bob Tway,1.788,1339,749,2.82
1993,70,0,1129,Bill Britton,1.789,1855,1037,2.8
1993,70,0,10195,Tim Conley,1.789,1297,725,2.73
1993,70,0,2010,Loren Roberts,1.789,2109,1179,2.6
1993,73,0,1219,John Cook,1.79,1940,1084,2.64
1993,74,0,6197,Michael Allen,1.791,1700,949,2.81
1993,74,0,1418,Bill Glasson,1.791,1795,1002,2.9
1993,74,0,2224,Greg Twiggs,1.791,1920,1072,2.87
1993,77,0,1381,Fred Funk,1.793,2532,1412,2.79
1993,77,0,6566,Jaime Gomez,1.793,1743,972,2.71
1993,77,0,6643,Paul Goydos,1.793,1976,1102,2.73
1993,77,0,6332,Neal Lancaster,1.793,2162,1206,2.78
1993,77,0,1771,Blaine McCallister,1.793,1996,1113,2.95
1993,82,0,1385,Jim Gallagher Jr.,1.794,1946,1085,2.88
1993,82,0,1677,Tom Lehman,1.794,2104,1173,2.76
1993,82,0,2218,Ted Tryba,1.794,1972,1099,2.88
1993,82,0,2321,Fuzzy Zoeller,1.794,1688,941,2.82
1993,86,0,1783,Mark McCumber,1.795,1752,976,2.9
1993,86,0,1864,Larry Nelson,1.795,1165,649,2.74
1993,86,0,2007,Larry Rinker,1.795,1522,848,2.77
1993,86,0,2298,Jim Woodward,1.795,1014,565,2.85
1993,90,0,1975,Tom Purtzer,1.796,1191,663,2.64
1993,91,0,1072,Chip Beck,1.797,1842,1025,2.77
1993,91,0,1569,Peter Jacobsen,1.797,1747,972,2.6
1993,91,0,1723,Andrew Magee,1.797,1626,905,2.69
1993,91,0,1926,Steve Pate,1.797,1903,1059,2.72
1993,95,0,1724,Jeff Maggert,1.798,1987,1105,3.02
1993,95,0,2101,Joey Sindelar,1.798,1539,856,2.57
1993,95,0,2170,Hal Sutton,1.798,1767,983,2.78
1993,95,0,2206,David Toms,1.798,1724,959,2.81
1993,99,0,1185,Brandel Chamblee,1.799,1785,992,2.68
1993,99,0,1887,Mark O'Meara,1.799,1880,1045,2.92
1993,101,0,1093,Ronnie Black,1.8,1863,1035,2.81
1993,101,0,1810,Phil Mickelson,1.8,1562,868,2.83
1993,101,0,2104,Jeff Sluman,1.8,2016,1120,2.64
1993,104,0,1533,P.H. Horgan III,1.801,1796,997,2.73
1993,104,0,1736,Roger Maltbie,1.801,1255,697,2.65
1993,106,0,1261,Jay Delsing,1.803,2106,1168,2.69
1993,106,0,1374,Robin Freeman,1.803,1769,981,2.82
1993,106,0,2135,Mike Standly,1.803,1954,1084,2.74
1993,109,0,6617,Brian Henninger,1.804,1885,1045,2.66
1993,109,0,2245,Grant Waite,1.804,1910,1059,2.78
1993,111,0,1414,Bob Gilder,1.805,1653,916,2.79
1993,111,0,2100,Tim Simpson,1.805,1917,1062,2.63
1993,113,0,1197,Bobby Clampett,1.806,1134,628,2.69
1993,113,0,1945,Kenny Perry,1.806,1997,1106,2.78
1993,113,0,2180,Harry Taylor,1.806,1965,1088,2.58
1993,113,0,2303,Robert Wrenn,1.806,1627,901,2.77
1993,117,0,1766,Billy Mayfair,1.807,2507,1387,2.57
1993,117,0,1891,David Ogrin,1.807,2051,1135,2.7
1993,119,0,1006,John Adams,1.808,1974,1092,2.72
1993,119,0,1218,Jeff Cook,1.808,1651,913,2.73
1993,119,0,1659,Massy Kuramoto,1.808,1148,635,2.77
1993,122,0,1443,Hubert Green,1.809,1031,570,2.54
1993,122,0,1457,Jay Haas,1.809,2516,1391,2.64
1993,122,0,2111,Mike Smith,1.809,1892,1046,2.49
1993,125,0,1388,Robert Gamez,1.81,1739,961,3.11
1993,125,0,2294,Willie Wood,1.81,1607,888,2.58
1993,127,0,6124,Patrick Burke,1.811,1195,660,2.53
1993,127,0,6044,Scott Gump,1.811,2007,1108,2.52
1993,129,0,1408,Kelly Gibson,1.813,2161,1192,2.73
1993,129,0,5319,Gene Jones,1.813,1180,651,2.63
1993,129,0,2133,Craig Stadler,1.813,1791,988,2.68
1993,132,0,8045,Perry Moss,1.814,1818,1002,2.52
1993,132,0,1946,Peter Persons,1.814,1912,1054,2.39
1993,132,0,2217,Dennis Trixler,1.814,1683,928,2.61
1993,135,0,1132,Mark Brooks,1.815,2080,1146,2.66
1993,135,0,1248,Rick Dalpos,1.815,1345,741,2.44
1993,135,0,1435,Wayne Grady,1.815,1069,589,2.5
1993,135,0,6575,Dudley Hart,1.815,1968,1084,2.46
1993,135,0,1849,Bill Murchison,1.815,1096,604,2.53
1993,135,0,2246,Duffy Waldorf,1.815,1724,950,2.73
1993,141,0,1390,Buddy Gardner,1.816,1302,717,2.75
1993,142,0,1157,Tom Byrum,1.817,1572,865,2.44
1993,142,0,1690,Bruce Lietzke,1.817,1143,629,2.69
1993,144,0,6128,Steve Lamontagne,1.818,2096,1153,2.61
1993,144,0,1761,Len Mattiace,1.818,1496,823,2.52
1993,144,0,1971,Dillard Pruitt,1.818,2000,1100,2.43
1993,147,0,8759,Tad Rhyan,1.819,1577,867,2.39
1993,148,0,1049,Ian Baker-Finch,1.82,1261,693,2.63
1993,148,0,1307,Joel Edwards,1.82,1938,1065,2.54
1993,148,0,1550,Ed Humenik,1.82,2066,1135,2.64
1993,148,0,6136,Mike Schuchart,1.82,1545,849,2.67
1993,148,0,2190,Doug Tewell,1.82,1376,756,2.5
1993,153,0,6599,John Elliott,1.821,1539,845,2.91
1993,154,0,1068,Andy Bean,1.823,1167,640,2.7
1993,154,0,1284,Mike Donald,1.823,1940,1064,2.38
1993,156,0,1648,Billy Kratzert,1.824,1182,648,2.41
1993,156,0,1715,Mark Lye,1.824,1375,754,2.59
1993,156,0,1797,Rocco Mediate,1.824,1957,1073,2.65
1993,156,0,1890,Brett Ogle,1.824,1215,666,2.73
1993,156,0,2067,Ted Schulz,1.824,1972,1081,2.53
1993,161,0,6034,Marco Dawson,1.825,2254,1235,2.52
1993,161,0,1619,Skip Kendall,1.825,2049,1123,2.57
1993,163,0,10207,Jimmy Johnston,1.826,1360,745,2.66
1993,164,0,1288,Ed Dougherty,1.827,2406,1317,2.59
1993,164,0,2241,Bobby Wadkins,1.827,1339,733,2.28
1993,166,0,6691,Greg Cesario,1.829,1068,584,2.5
1993,166,0,1282,Trevor Dodds,1.829,1672,914,2.58
1993,168,0,1323,Brad Fabel,1.831,1738,949,2.33
1993,169,0,1060,Dave Barr,1.832,2193,1197,2.34
1993,170,0,1346,Ed Fiori,1.833,2046,1116,2.27
1993,171,0,1249,John Daly,1.837,1438,783,2.62
1993,172,0,1958,Dan Pohl,1.84,1244,676,2.5
1993,173,0,1191,Barry Cheesman,1.841,1883,1023,2.65
1993,173,0,2201,Jim Thorpe,1.841,1215,660,2.48
1993,175,0,1035,Tommy Armour III,1.842,1210,657,2.45
1993,176,0,8553,Lee Porter,1.843,1008,547,2.41
1993,177,0,1564,David Jackson,1.844,1870,1014,2.83
1993,178,0,6247,David Delong,1.847,957,518,2.26
1993,179,0,6284,Jim Hallet,1.848,1881,1018,2.47
1993,180,0,6144,John Dowdall,1.851,1066,576,2.22
1993,181,0,1938,David Peoples,1.852,1941,1048,2.37
1993,181,0,10795,Neale Smith,1.852,1150,621,2.33
1993,183,0,6006,JC Anderson,1.854,1683,908,2.6
1993,184,0,7569,Mark Carnevale,1.863,2046,1098,2.23
1993,184,0,1725,John Mahaffey,1.863,1662,892,2.2
1993,186,0,1469,Dan Halldorson,1.868,1670,894,2.33
1993,187,0,1934,Dave Peege,1.87,1122,600,2.27
1993,188,0,1930,Eddie Pearce,1.88,1265,673,2.45
1993,189,0,6401,Marty Schiene,1.885,1259,668,2.29
1992,1,0,1887,Mark O'Meara,1.731,1767,1021,3.23
1992,2,0,1378,David Frost,1.74,1627,935,3.23
1992,3,0,1098,Jay Don Blake,1.741,1609,924,3.21
1992,4,0,2242,Lanny Wadkins,1.742,1840,1056,3.13
1992,5,0,1235,Ben Crenshaw,1.743,1677,962,2.98
1992,6,0,1553,John Huston,1.744,2224,1275,3.15
1992,7,0,2104,Jeff Sluman,1.746,2403,1376,3.03
1992,8,0,1226,Fred Couples,1.748,1888,1080,3.36
1992,8,0,6575,Dudley Hart,1.748,1891,1082,3.41
1992,8,0,2010,Loren Roberts,1.748,2236,1279,3.05
1992,11,0,1042,Paul Azinger,1.75,1936,1106,3.08
1992,11,0,1331,Rick Fehr,1.75,1838,1050,2.95
1992,13,0,1219,John Cook,1.753,1807,1031,3.01
1992,13,0,1682,Wayne Levi,1.753,1792,1022,2.95
1992,15,0,2099,Scott Simpson,1.754,1561,890,3.0
1992,16,0,1261,Jay Delsing,1.755,1916,1092,3.1
1992,17,0,1355,Raymond Floyd,1.758,1301,740,3.07
1992,17,0,1928,Corey Pavin,1.758,1925,1095,2.94
1992,19,0,2146,Payne Stewart,1.759,1789,1017,3.14
1992,20,0,1072,Chip Beck,1.76,1925,1094,3.06
1992,20,0,2246,Duffy Waldorf,1.76,1873,1064,3.19
1992,22,0,1968,Nick Price,1.761,2186,1241,3.04
1992,22,0,2225,Howard Twitty,1.761,1838,1044,2.97
1992,24,0,1706,Davis Love III,1.762,1993,1131,3.27
1992,25,0,1129,Bill Britton,1.763,1770,1004,2.98
1992,25,0,1633,Tom Kite,1.763,2017,1144,3.18
1992,27,0,1132,Mark Brooks,1.764,2348,1331,2.87
1992,28,0,1677,Tom Lehman,1.765,2330,1320,3.06
1992,28,0,1736,Roger Maltbie,1.765,1382,783,2.8
1992,28,0,2131,Mike Springer,1.765,1753,993,2.98
1992,31,0,1960,Don Pooley,1.766,1192,675,2.83
1992,31,0,2090,Tom Sieckmann,1.766,1964,1112,3.1
1992,33,0,1313,Steve Elkington,1.767,1949,1103,2.89
1992,34,0,1390,Buddy Gardner,1.768,1793,1014,2.87
1992,34,0,1577,Lee Janzen,1.768,2251,1273,2.91
1992,36,0,1203,Russ Cochran,1.769,2107,1191,2.75
1992,36,0,1457,Jay Haas,1.769,2289,1294,2.84
1992,36,0,2159,Curtis Strange,1.769,1323,748,2.98
1992,36,0,2206,David Toms,1.769,1799,1017,2.94
1992,40,0,1093,Ronnie Black,1.77,1859,1050,3.09
1992,40,0,1837,Gil Morgan,1.77,1881,1063,3.04
1992,42,0,1200,Keith Clearwater,1.771,2372,1339,2.98
1992,43,0,1414,Bob Gilder,1.772,1915,1081,3.02
1992,43,0,1549,Mike Hulbert,1.772,2392,1350,2.9
1992,43,0,2279,Mark Wiebe,1.772,1777,1003,2.73
1992,46,0,1161,Mark Calcavecchia,1.773,2028,1144,3.08
1992,46,0,8537,J.P. Hayes,1.773,1440,812,2.89
1992,46,0,1823,Larry Mize,1.773,1743,983,2.84
1992,46,0,2049,Gene Sauers,1.773,1734,978,3.01
1992,46,0,2303,Robert Wrenn,1.773,1722,971,2.97
1992,51,0,1133,Billy Ray Brown,1.774,1536,866,2.94
1992,51,0,1724,Jeff Maggert,1.774,1971,1111,3.11
1992,53,0,1214,Frank Conner,1.775,1667,939,3.01
1992,53,0,1385,Jim Gallagher Jr.,1.775,2320,1307,3.04
1992,53,0,1522,Lon Hinkle,1.775,1212,683,2.94
1992,53,0,1846,Jodie Mudd,1.775,1349,760,3.05
1992,53,0,2190,Doug Tewell,1.775,1725,972,2.94
1992,58,0,1329,Brad Faxon,1.776,1827,1029,3.02
1992,58,0,1361,Dan Forsman,1.776,2413,1359,2.83
1992,60,0,1049,Ian Baker-Finch,1.777,1281,721,2.83
1992,60,0,1701,Bob Lohr,1.777,1864,1049,2.86
1992,60,0,2185,Lance Ten Broeck,1.777,2248,1265,2.85
1992,60,0,2224,Greg Twiggs,1.777,1070,602,3.01
1992,64,0,1723,Andrew Magee,1.778,2070,1164,2.73
1992,64,0,1946,Peter Persons,1.778,2165,1218,2.82
1992,64,0,2067,Ted Schulz,1.778,2309,1299,2.89
1992,67,0,6142,Mitch Adcock,1.779,1409,792,3.04
1992,67,0,1346,Ed Fiori,1.779,1955,1099,2.59
1992,67,0,1559,Hale Irwin,1.779,1368,769,2.64
1992,67,0,1943,Chris Perry,1.779,1585,891,2.82
1992,71,0,1096,Phil Blackmar,1.78,1712,962,3.1
1992,71,0,1323,Brad Fabel,1.78,2006,1127,2.87
1992,73,0,1444,Ken Green,1.781,1938,1088,2.9
1992,73,0,1876,Greg Norman,1.781,1302,731,2.83
1992,73,0,2007,Larry Rinker,1.781,1763,990,2.78
1992,73,0,2111,Mike Smith,1.781,2285,1283,2.73
1992,77,0,1306,David Edwards,1.782,2062,1157,2.65
1992,78,0,2313,Bruce Zabriski,1.783,1706,957,2.74
1992,79,0,6034,Marco Dawson,1.784,1670,936,2.95
1992,79,0,1510,Nolan Henke,1.784,1888,1058,2.82
1992,79,0,1690,Bruce Lietzke,1.784,1484,832,2.76
1992,79,0,6090,Jim McGovern,1.784,2139,1199,2.92
1992,79,0,2267,D.A. Weibring,1.784,1648,924,2.71
1992,84,0,1458,Jerry Haas,1.785,1205,675,2.79
1992,84,0,1468,Gary Hallberg,1.785,1790,1003,3.03
1992,86,0,1288,Ed Dougherty,1.786,2245,1257,2.8
1992,87,0,1143,Brad Bryant,1.787,2457,1375,2.77
1992,87,0,1196,Brian Claar,1.787,2200,1231,2.73
1992,87,0,1284,Mike Donald,1.787,2176,1218,2.82
1992,87,0,1755,Dick Mast,1.787,1546,865,2.79
1992,87,0,2322,Richard Zokol,1.787,1519,850,2.48
1992,92,0,1185,Brandel Chamblee,1.788,1802,1008,2.84
1992,92,0,1533,P.H. Horgan III,1.788,1563,874,3.01
1992,92,0,1639,Kenny Knox,1.788,1522,851,2.89
1992,95,0,1435,Wayne Grady,1.789,1521,850,2.61
1992,95,0,1495,Morris Hatalsky,1.789,1440,805,2.51
1992,95,0,1557,John Inman,1.789,1998,1117,2.79
1992,95,0,2135,Mike Standly,1.789,2177,1217,2.91
1992,99,0,1035,Tommy Armour III,1.79,1726,964,2.7
1992,99,0,6012,Greg Kraft,1.79,1634,913,2.86
1992,101,0,1023,Jerry Anderson,1.791,1682,939,2.63
1992,101,0,1024,Billy Andrade,1.791,1809,1010,2.75
1992,101,0,1569,Peter Jacobsen,1.791,1897,1059,2.72
1992,101,0,6332,Neal Lancaster,1.791,2423,1353,2.99
1992,101,0,1938,David Peoples,1.791,2210,1234,3.06
1992,106,0,1926,Steve Pate,1.793,2300,1283,2.71
1992,106,0,2223,Bob Tway,1.793,1332,743,2.73
1992,106,0,2292,Bob Wolcott,1.793,2066,1152,2.71
1992,109,0,1142,Bart Bryant,1.794,1299,724,2.68
1992,109,0,1527,Scott Hoch,1.794,1288,718,2.87
1992,109,0,2298,Jim Woodward,1.794,1500,836,2.78
1992,112,0,1014,Fulton Allem,1.795,2166,1207,2.77
1992,113,0,2230,Stan Utley,1.796,1322,736,2.68
1992,113,0,2321,Fuzzy Zoeller,1.796,1381,769,2.76
1992,115,0,1320,Bob Estes,1.797,1876,1044,2.72
1992,115,0,1353,Bruce Fleisher,1.797,2205,1227,2.67
1992,115,0,1443,Hubert Green,1.797,965,537,2.55
1992,115,0,1771,Blaine McCallister,1.797,2131,1186,2.82
1992,115,0,1797,Rocco Mediate,1.797,1867,1039,2.75
1992,115,0,2101,Joey Sindelar,1.797,2469,1374,2.85
1992,121,0,6128,Steve Lamontagne,1.798,1953,1086,2.84
1992,121,0,8277,Greg Lesher,1.798,1625,904,2.64
1992,123,0,1381,Fred Funk,1.799,2401,1335,2.76
1992,123,0,1766,Billy Mayfair,1.799,2611,1451,2.63
1992,125,0,1408,Kelly Gibson,1.8,2021,1123,2.91
1992,125,0,1418,Bill Glasson,1.8,1127,626,2.7
1992,125,0,1945,Kenny Perry,1.8,1834,1019,2.92
1992,125,0,6072,Greg Whisman,1.8,1624,902,2.87
1992,129,0,6150,Carl Cooper,1.801,1581,878,2.9
1992,129,0,1891,David Ogrin,1.801,1711,950,2.63
1992,131,0,6124,Patrick Burke,1.802,1980,1099,2.68
1992,132,0,1489,Steve Hart,1.803,1816,1007,2.61
1992,133,0,2033,Dave Rummells,1.804,2066,1145,2.58
1992,133,0,6048,Dicky Thompson,1.804,1445,801,2.65
1992,135,0,1475,Donnie Hammond,1.805,1509,836,2.74
1992,136,0,1388,Robert Gamez,1.806,1757,973,2.83
1992,136,0,6044,Scott Gump,1.806,2510,1390,2.67
1992,138,0,1139,Olin Browne,1.807,1955,1082,2.57
1992,138,0,6040,John Ross,1.807,1937,1072,2.52
1992,140,0,7569,Mark Carnevale,1.808,1846,1021,2.61
1992,140,0,1725,John Mahaffey,1.808,1687,933,2.57
1992,142,0,1006,John Adams,1.809,2098,1160,2.87
1992,142,0,2133,Craig Stadler,1.809,1818,1005,2.77
1992,142,0,2214,Kirk Triplett,1.809,1440,796,2.51
1992,145,0,6284,Jim Hallet,1.81,2548,1408,2.73
1992,145,0,1958,Dan Pohl,1.81,1381,763,2.7
1992,147,0,1181,Jon Chaffee,1.811,1275,704,2.73
1992,147,0,1249,John Daly,1.811,1715,947,2.84
1992,147,0,1374,Robin Freeman,1.811,1746,964,2.57
1992,147,0,1550,Ed Humenik,1.811,2217,1224,2.8
1992,147,0,2226,Tray Tyner,1.811,1335,737,2.74
1992,152,0,1978,Fran Quinn,1.812,1167,644,2.73
1992,153,0,2041,Bill Sander,1.813,988,545,2.57
1992,154,0,1157,Tom Byrum,1.815,1595,879,2.67
1992,154,0,6122,Greg Hickman,1.815,1263,696,2.33
1992,154,0,2095,Larry Silveira,1.815,1169,644,2.64
1992,157,0,1748,Doug Martin,1.816,1787,984,2.73
1992,157,0,1996,Mike Reid,1.816,1716,945,2.49
1992,159,0,1307,Joel Edwards,1.818,1256,691,2.55
1992,159,0,1376,Bob Friend,1.818,2120,1166,2.49
1992,161,0,1040,Emlyn Aubrey,1.819,1532,842,2.65
1992,161,0,1060,Dave Barr,1.819,2166,1191,2.47
1992,161,0,1168,David Canipe,1.819,1553,854,2.45
1992,164,0,2201,Jim Thorpe,1.82,1174,645,2.62
1992,165,0,1971,Dillard Pruitt,1.821,2014,1106,2.69
1992,166,0,6010,Brad Bell,1.822,1086,596,2.58
1992,166,0,1783,Mark McCumber,1.822,1826,1002,2.55
1992,168,0,1239,Michael Cunning,1.824,1700,932,2.62
1992,169,0,1975,Tom Purtzer,1.825,1801,987,2.52
1992,169,0,2002,John Riegger,1.825,1431,784,2.5
1992,169,0,2195,Leonard Thompson,1.825,1473,807,2.59
1992,172,0,2167,Mike Sullivan,1.826,1749,958,2.64
1992,173,0,6132,Sonny Skinner,1.828,1576,862,2.47
1992,173,0,2311,Kim Young,1.828,1351,739,2.44
1992,175,0,1469,Dan Halldorson,1.829,1983,1084,2.57
1992,176,0,6751,Chris Tucker,1.831,1782,973,2.56
1992,177,0,2094,Tony Sills,1.835,1327,723,2.46
1992,178,0,2100,Tim Simpson,1.837,1666,907,2.39
1992,179,0,6383,E.J. Pfister,1.841,1114,605,2.46
