YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2016,0,24924,Bill Haas,10.17,12,118
2016,0,10809,Jim Furyk,10.14,7,69
2016,0,32876,Martin Piller,10.13,8,79
2016,0,23800,Bryce Molder,10.12,17,168
2016,0,28092,D.H. Lee,10.1,10,99
2016,0,40058,Zac Blair,10.08,12,119
2016,0,20848,Ángel Cabrera,10.08,12,119
2016,0,23983,Luke Donald,10.0,11,110
2016,0,33418,Shawn Stefani,9.93,15,151
2016,0,23638,Brendon de Jonge,9.92,12,121
2016,0,21209,Sergio Garcia,9.8,5,51
2016,0,31646,Emiliano Grillo,9.71,10,103
2016,0,29479,Scott Brown,9.57,11,115
2016,0,36801,Mark Hubbard,9.36,16,171
2016,0,32640,Troy Merritt,9.23,12,130
2016,0,26758,David Hearn,8.57,12,140
2016,0,33122,Russell Knox,8.51,8,94
2016,0,23621,Rory Sabbatini,7.81,5,64
2016,0,23353,J.J. Henry,7.34,8,109
2016,0,34262,Jon Curran,6.84,8,117
2016,0,28114,Dawie van der Walt,6.72,8,119
2016,0,25572,Graeme McDowell,6.58,5,76
2016,0,10885,Robert Allenby,5.71,4,70
2015,0,25804,Bubba Watson,24.17,29,120
2015,0,20229,Stewart Cink,22.94,25,109
2015,0,30944,Jason Kokrak,22.15,35,158
2015,0,29518,Brendan Steele,22.06,30,136
2015,0,33141,Keegan Bradley,21.88,21,96
2015,0,25240,D.A. Points,21.19,25,118
2015,0,29725,Tony Finau,20.26,47,232
2015,0,30925,Dustin Johnson,20.0,24,120
2015,0,25364,Paul Casey,19.81,21,106
2015,0,27644,Brian Harman,19.7,26,132
2015,0,23621,Rory Sabbatini,19.51,24,123
2015,0,34046,Jordan Spieth,19.49,23,118
2015,0,36689,Brooks Koepka,19.38,25,129
2015,0,24361,Pat Perez,18.66,25,134
2015,0,26289,Boo Weekley,18.58,21,113
2015,0,29221,Webb Simpson,18.56,18,97
2015,0,33448,Justin Thomas,18.56,31,167
2015,0,33418,Shawn Stefani,18.49,27,146
2015,0,27933,John Merrick,18.48,17,92
2015,0,21209,Sergio Garcia,18.31,13,71
2015,0,25198,Francesco Molinari,18.18,10,55
2015,0,24502,Adam Scott,18.18,12,66
2015,0,27649,Brandt Snedeker,18.11,23,127
2015,0,23108,Matt Kuchar,18.1,19,105
2015,0,24925,Jonathan Byrd,18.09,17,94
2015,0,29479,Scott Brown,18.01,29,161
2015,0,39977,Max Homa,18.0,27,150
2015,0,34098,Russell Henley,17.98,16,89
2015,0,31323,Gary Woodland,17.95,21,117
2015,0,27141,J.B. Holmes,17.91,24,134
2015,0,34360,Patrick Reed,17.79,29,163
2015,0,30852,Ryo Ishikawa,17.69,26,147
2015,0,33461,Morgan Hoffmann,17.57,26,148
2015,0,30692,Scott Stallings,17.44,15,86
2015,0,24924,Bill Haas,17.36,21,121
2015,0,1810,Phil Mickelson,17.31,18,104
2015,0,23541,Ben Crane,17.14,12,70
2015,0,30926,Chris Kirk,17.02,16,94
2015,0,36699,Patrick Rodgers,16.98,18,106
2015,0,28089,Jason Day,16.94,21,124
2015,0,34264,Hudson Swafford,16.9,24,142
2015,0,26329,Louis Oosthuizen,16.87,14,83
2015,0,24358,Robert Garrigus,16.82,18,107
2015,0,23320,Ryan Palmer,16.82,18,107
2015,0,27895,Jonas Blixt,16.67,17,102
2015,0,30736,Oscar Fraustro,16.67,15,90
2015,0,31557,Jim Herman,16.67,22,132
2015,0,24140,Sean O'Hair,16.55,23,139
2015,0,25562,Andres Romero,16.5,17,103
2015,0,35451,Scott Pinckney,16.47,28,170
2015,0,29478,Kevin Kisner,16.45,25,152
2015,0,30946,Alex Prugh,16.26,20,123
2015,0,29289,S.Y. Noh,16.22,18,111
2015,0,33667,Carlos Ortiz,16.13,25,155
2015,0,22892,Jason Gore,16.09,14,87
2015,0,20766,Padraig Harrington,16.07,18,112
2015,0,26331,Charl Schwartzel,16.0,12,75
2015,0,12716,Charley Hoffman,15.98,27,169
2015,0,10885,Robert Allenby,15.79,9,57
2015,0,24494,Erik Compton,15.79,18,114
2015,0,20645,John Senden,15.79,12,76
2015,0,27770,Camilo Villegas,15.76,26,165
2015,0,31416,Derek Fathauer,15.72,25,159
2015,0,30711,Colt Knost,15.57,19,122
2015,0,34431,Robert Streb,15.49,33,213
2015,0,28780,Nicholas Thompson,15.45,17,110
2015,0,21528,Henrik Stenson,15.38,8,52
2015,0,21878,Mark Wilson,15.38,28,182
2015,0,25686,Jason Dufner,15.28,11,72
2015,0,25274,Steven Bowditch,15.24,25,164
2015,0,20104,Ken Duke,15.23,23,151
2015,0,32839,Hideki Matsuyama,15.2,19,125
2015,0,22405,Justin Rose,15.19,12,79
2015,0,32200,Roberto Castro,15.09,8,53
2015,0,32334,Charlie Beljan,15.08,19,126
2015,0,27936,Martin Laird,15.07,22,146
2015,0,32150,Michael Thompson,14.96,19,127
2015,0,25834,Daniel Summerhays,14.92,27,181
2015,0,22056,Cameron Percy,14.91,17,114
2015,0,21753,Brian Davis,14.84,19,128
2015,0,37454,Whee Kim,14.78,17,115
2015,0,23983,Luke Donald,14.74,14,95
2015,0,27095,Nick Watney,14.67,22,150
2015,0,21961,Charles Howell III,14.61,39,267
2015,0,29926,Danny Lee,14.58,21,144
2015,0,20593,Greg Chalmers,14.47,11,76
2015,0,23548,Bill Lunde,14.47,11,76
2015,0,22371,Aaron Baddeley,14.46,24,166
2015,0,25720,Chad Collins,14.4,18,125
2015,0,29535,Brice Garnett,14.39,20,139
2015,0,36801,Mark Hubbard,14.29,16,112
2015,0,23623,Bo Van Pelt,14.29,16,112
2015,0,28259,Sangmoon Bae,14.15,29,205
2015,0,35545,Blayne Barber,14.14,14,99
2015,0,29720,Andres Gonzales,14.08,20,142
2015,0,33399,Adam Hadwin,14.06,18,128
2015,0,23800,Bryce Molder,13.99,20,143
2015,0,28486,Michael Putnam,13.99,20,143
2015,0,10809,Jim Furyk,13.95,12,86
2015,0,35539,Luke Guthrie,13.82,17,123
2015,0,35532,Tom Hoge,13.79,20,145
2015,0,25818,Scott Piercy,13.71,27,197
2015,0,25632,Jimmy Walker,13.7,20,146
2015,0,24490,George McNeill,13.64,21,154
2015,0,40026,Daniel Berger,13.61,23,169
2015,0,26851,Marc Leishman,13.61,20,147
2015,0,20848,Ángel Cabrera,13.58,11,81
2015,0,28475,Jeff Overton,13.51,20,148
2015,0,20691,Greg Owen,13.4,13,97
2015,0,28500,Martin Flores,12.94,22,170
2015,0,26951,Johnson Wagner,12.9,12,93
2015,0,34130,Sung Joon Park,12.87,13,101
2015,0,35541,John Peterson,12.8,16,125
2015,0,24846,Ricky Barnes,12.75,19,149
2015,0,33122,Russell Knox,12.71,15,118
2015,0,6567,Vijay Singh,12.7,16,126
2015,0,25191,Gonzalo Fernandez-Castaño,12.5,16,128
2015,0,8075,Jerry Kelly,12.5,12,96
2015,0,25493,Nick Taylor,12.28,21,171
2015,0,24507,Jason Bohn,12.26,13,106
2015,0,28132,Tyrone Van Aswegen,12.2,10,82
2015,0,26476,Chez Reavie,12.16,9,74
2015,0,34261,Scott Langley,12.05,20,166
2015,0,25345,Carl Pettersson,11.98,20,167
2015,0,1706,Davis Love III,11.94,8,67
2015,0,30927,Brendon Todd,11.86,14,118
2015,0,27064,Jhonattan Vegas,11.84,18,152
2015,0,20472,Alex Cejka,11.76,16,136
2015,0,34262,Jon Curran,11.76,10,85
2015,0,25369,Jamie Donaldson,11.76,8,68
2015,0,20157,Retief Goosen,11.76,14,119
2015,0,23638,Brendon de Jonge,11.69,18,154
2015,0,26300,Matt Jones,11.59,16,138
2015,0,22293,Heath Slocum,11.59,8,69
2015,0,25892,Steve Wheatcroft,11.59,16,138
2015,0,2206,David Toms,11.58,11,95
2015,0,37273,Derek Ernst,11.57,14,121
2015,0,34563,Chesson Hadley,11.56,17,147
2015,0,31202,William McGirt,11.51,16,139
2015,0,10860,Justin Leonard,11.48,7,61
2015,0,32448,James Hahn,11.41,17,149
2015,0,32366,Kevin Chappell,11.38,14,123
2015,0,24024,Zach Johnson,11.24,10,89
2015,0,32640,Troy Merritt,11.24,20,178
2015,0,27214,Kevin Streelman,11.22,11,98
2015,0,24357,K.J. Choi,11.21,13,116
2015,0,24781,Hunter Mahan,11.19,15,134
2015,0,33486,Roger Sloan,11.0,11,100
2015,0,34409,David Lingmerth,10.92,13,119
2015,0,29222,Billy Hurley III,10.89,11,101
2015,0,34099,Harris English,10.86,19,175
2015,0,29476,Kyle Reifers,10.83,17,157
2015,0,29223,Sam Saunders,10.83,13,120
2015,0,40058,Zac Blair,10.69,17,159
2015,0,34256,Andrew Putnam,10.68,11,103
2015,0,29425,Andrew Svoboda,10.62,12,113
2015,0,20771,Steven Alker,10.53,8,76
2015,0,34358,Jonathan Randolph,10.34,12,116
2015,0,34265,Will Wilcox,10.26,8,78
2015,0,28307,Matt Every,10.17,12,118
2015,0,34174,John Huh,10.0,14,140
2015,0,33413,Ben Martin,10.0,13,130
2015,0,22046,Geoff Ogilvy,10.0,6,60
2015,0,31193,Jim Renner,10.0,11,110
2015,0,28679,Fabián Gómez,9.77,13,133
2015,0,12510,Chad Campbell,9.7,13,134
2015,0,23048,Eric Axley,9.52,8,84
2015,0,33419,Cameron Tringale,9.45,12,127
2015,0,26758,David Hearn,9.44,17,180
2015,0,25349,Tim Wilkinson,9.38,9,96
2015,0,27436,Graham DeLaet,9.09,8,88
2015,0,23353,J.J. Henry,9.09,11,121
2015,0,29420,Billy Horschel,9.09,9,99
2015,0,27963,Chris Stroud,8.93,10,112
2015,0,32102,Rickie Fowler,8.49,9,106
2015,0,20396,Lee Westwood,8.47,5,59
2015,0,31560,Brian Stuard,8.18,9,110
2015,0,25396,Kevin Na,8.11,9,111
2015,0,24138,Ian Poulter,7.41,6,81
2015,0,28023,Byron Smith,7.41,8,108
2015,0,26596,Ryan Moore,6.98,6,86
2015,0,6522,Ernie Els,5.71,4,70
2015,0,27466,Spencer Levin,5.5,6,109
2015,0,25900,Lucas Glover,4.39,5,114
2014,0,26956,Bronson La'Cassie,23.81,15,63
2014,0,20848,Ángel Cabrera,23.14,28,121
2014,0,24502,Adam Scott,22.33,23,103
2014,0,25834,Daniel Summerhays,21.8,29,133
2014,0,1810,Phil Mickelson,21.59,19,88
2014,0,23320,Ryan Palmer,20.93,27,129
2014,0,30692,Scott Stallings,20.71,29,140
2014,0,24507,Jason Bohn,20.69,24,116
2014,0,12716,Charley Hoffman,20.48,34,166
2014,0,23353,J.J. Henry,20.34,24,118
2014,0,25632,Jimmy Walker,19.88,33,166
2014,0,28237,Rory McIlroy,19.77,17,86
2014,0,33141,Keegan Bradley,19.3,22,114
2014,0,21528,Henrik Stenson,19.23,10,52
2014,0,30944,Jason Kokrak,18.55,23,124
2014,0,22046,Geoff Ogilvy,18.31,26,142
2014,0,31323,Gary Woodland,18.05,24,133
2014,0,20593,Greg Chalmers,17.74,33,186
2014,0,29221,Webb Simpson,17.74,22,124
2014,0,32839,Hideki Matsuyama,17.69,23,130
2014,0,30926,Chris Kirk,17.61,25,142
2014,0,27436,Graham DeLaet,17.48,18,103
2014,0,35300,Andrew Loupe,17.42,23,132
2014,0,21753,Brian Davis,17.32,22,127
2014,0,30750,Tommy Gainey,17.32,22,127
2014,0,21731,Freddie Jacobson,17.31,27,156
2014,0,1706,Davis Love III,17.31,18,104
2014,0,23621,Rory Sabbatini,17.31,27,156
2014,0,30925,Dustin Johnson,17.02,16,94
2014,0,25396,Kevin Na,16.91,23,136
2014,0,28259,Sangmoon Bae,16.89,25,148
2014,0,34099,Harris English,16.79,23,137
2014,0,30852,Ryo Ishikawa,16.79,22,131
2014,0,24490,George McNeill,16.78,24,143
2014,0,32448,James Hahn,16.56,25,151
2014,0,24358,Robert Garrigus,16.55,24,145
2014,0,1724,Jeff Maggert,16.44,12,73
2014,0,27556,Ted Potter Jr.,16.33,16,98
2014,0,28092,D.H. Lee,16.25,13,80
2014,0,27644,Brian Harman,16.04,30,187
2014,0,24846,Ricky Barnes,15.92,25,157
2014,0,6567,Vijay Singh,15.89,24,151
2014,0,32150,Michael Thompson,15.84,16,101
2014,0,34360,Patrick Reed,15.82,28,177
2014,0,27214,Kevin Streelman,15.79,15,95
2014,0,29222,Billy Hurley III,15.73,14,89
2014,0,29479,Scott Brown,15.7,19,121
2014,0,6522,Ernie Els,15.53,25,161
2014,0,20498,Briny Baird,15.38,12,78
2014,0,25364,Paul Casey,15.38,12,78
2014,0,26331,Charl Schwartzel,15.32,19,124
2014,0,10423,Mike Weir,15.27,20,131
2014,0,27408,Martin Kaymer,15.22,14,92
2014,0,8075,Jerry Kelly,15.2,19,125
2014,0,22405,Justin Rose,15.13,18,119
2014,0,19846,Brian Gay,15.09,16,106
2014,0,20160,Charlie Wi,15.03,23,153
2014,0,24924,Bill Haas,15.0,21,140
2014,0,26596,Ryan Moore,15.0,12,80
2014,0,27330,Josh Teater,14.97,22,147
2014,0,34409,David Lingmerth,14.96,19,127
2014,0,20104,Ken Duke,14.95,16,107
2014,0,31560,Brian Stuard,14.95,16,107
2014,0,24912,Will MacKenzie,14.93,20,134
2014,0,23135,Tim Clark,14.89,14,94
2014,0,27141,J.B. Holmes,14.86,22,148
2014,0,22913,John Rollins,14.81,20,135
2014,0,24494,Erik Compton,14.79,21,142
2014,0,25345,Carl Pettersson,14.79,25,169
2014,0,26289,Boo Weekley,14.74,14,95
2014,0,24357,K.J. Choi,14.71,15,102
2014,0,24361,Pat Perez,14.69,21,143
2014,0,25804,Bubba Watson,14.66,17,116
2014,0,34098,Russell Henley,14.62,19,130
2014,0,34046,Jordan Spieth,14.61,26,178
2014,0,21209,Sergio Garcia,14.47,11,76
2014,0,34431,Robert Streb,14.42,15,104
2014,0,25900,Lucas Glover,14.29,10,70
2014,0,29461,Jamie Lovemark,14.29,18,126
2014,0,2206,David Toms,14.1,11,78
2014,0,29289,S.Y. Noh,14.04,24,171
2014,0,35732,Wes Roach,14.02,15,107
2014,0,26329,Louis Oosthuizen,14.0,7,50
2014,0,27095,Nick Watney,14.0,14,100
2014,0,22371,Aaron Baddeley,13.92,22,158
2014,0,32366,Kevin Chappell,13.85,18,130
2014,0,31557,Jim Herman,13.83,13,94
2014,0,25562,Andres Romero,13.64,21,154
2014,0,27895,Jonas Blixt,13.48,12,89
2014,0,25240,D.A. Points,13.48,12,89
2014,0,33461,Morgan Hoffmann,13.46,28,208
2014,0,37273,Derek Ernst,13.45,16,119
2014,0,35541,John Peterson,13.19,12,91
2014,0,34174,John Huh,13.16,15,114
2014,0,34021,Bud Cauley,13.1,11,84
2014,0,29478,Kevin Kisner,13.04,18,138
2014,0,28780,Nicholas Thompson,13.04,15,115
2014,0,21961,Charles Howell III,13.0,29,223
2014,0,22621,Ben Curtis,12.96,14,108
2014,0,24663,Y.E. Yang,12.96,14,108
2014,0,35539,Luke Guthrie,12.93,19,147
2014,0,22378,Trevor Immelman,12.9,20,155
2014,0,25572,Graeme McDowell,12.9,8,62
2014,0,20229,Stewart Cink,12.88,17,132
2014,0,28307,Matt Every,12.87,13,101
2014,0,25720,Chad Collins,12.7,16,126
2014,0,24781,Hunter Mahan,12.69,17,134
2014,0,20098,Stuart Appleby,12.58,19,151
2014,0,32200,Roberto Castro,12.5,12,96
2014,0,29926,Danny Lee,12.5,13,104
2014,0,27770,Camilo Villegas,12.5,16,128
2014,0,25686,Jason Dufner,12.35,10,81
2014,0,30927,Brendon Todd,12.27,20,163
2014,0,32333,Kevin Tway,12.26,13,106
2014,0,23409,James Driscoll,12.23,17,139
2014,0,35139,Richard Lee,12.2,15,123
2014,0,28132,Tyrone Van Aswegen,12.2,15,123
2014,0,34261,Scott Langley,12.11,23,190
2014,0,24024,Zach Johnson,12.1,15,124
2014,0,27649,Brandt Snedeker,12.0,12,100
2014,0,26851,Marc Leishman,11.92,18,151
2014,0,28486,Michael Putnam,11.9,20,168
2014,0,29535,Brice Garnett,11.84,18,152
2014,0,31202,William McGirt,11.81,17,144
2014,0,22293,Heath Slocum,11.76,8,68
2014,0,23623,Bo Van Pelt,11.76,12,102
2014,0,30110,Kyle Stanley,11.72,17,145
2014,0,29740,Brad Fritsch,11.7,11,94
2014,0,34265,Will Wilcox,11.69,9,77
2014,0,32640,Troy Merritt,11.54,15,130
2014,0,27120,Troy Matteson,11.43,12,105
2014,0,32334,Charlie Beljan,11.35,16,141
2014,0,32102,Rickie Fowler,11.29,14,124
2014,0,26300,Matt Jones,11.11,13,117
2014,0,28475,Jeff Overton,11.11,15,135
2014,0,34264,Hudson Swafford,11.11,12,108
2014,0,24140,Sean O'Hair,11.03,16,145
2014,0,20157,Retief Goosen,10.98,19,173
2014,0,27963,Chris Stroud,10.92,13,119
2014,0,25349,Tim Wilkinson,10.8,19,176
2014,0,26679,Kevin Stadler,10.78,11,102
2014,0,36689,Brooks Koepka,10.59,9,85
2014,0,29425,Andrew Svoboda,10.48,11,105
2014,0,23638,Brendon de Jonge,10.45,14,134
2014,0,20396,Lee Westwood,10.34,9,87
2014,0,27064,Jhonattan Vegas,10.32,13,126
2014,0,34563,Chesson Hadley,10.26,12,117
2014,0,29518,Brendan Steele,10.24,13,127
2014,0,10809,Jim Furyk,10.23,9,88
2014,0,33418,Shawn Stefani,10.2,10,98
2014,0,10885,Robert Allenby,10.11,9,89
2014,0,25274,Steven Bowditch,10.07,15,149
2014,0,20645,John Senden,10.07,14,139
2014,0,24925,Jonathan Byrd,10.0,12,120
2014,0,27933,John Merrick,9.88,8,81
2014,0,28089,Jason Day,9.86,7,71
2014,0,33419,Cameron Tringale,9.86,14,142
2014,0,33122,Russell Knox,9.77,13,133
2014,0,25444,Justin Hicks,9.73,11,113
2014,0,28500,Martin Flores,9.52,14,147
2014,0,23108,Matt Kuchar,9.35,10,107
2014,0,12510,Chad Campbell,9.09,7,77
2014,0,7867,Woody Austin,9.01,10,111
2014,0,31193,Jim Renner,8.7,8,92
2014,0,27466,Spencer Levin,8.54,7,82
2014,0,21878,Mark Wilson,8.49,9,106
2014,0,24138,Ian Poulter,8.25,8,97
2014,0,25191,Gonzalo Fernandez-Castaño,8.15,11,135
2014,0,23541,Ben Crane,8.0,10,125
2014,0,29420,Billy Horschel,7.61,7,92
2014,0,27936,Martin Laird,7.29,7,96
2014,0,26758,David Hearn,6.92,9,130
2014,0,23800,Bryce Molder,6.67,10,150
2014,0,26951,Johnson Wagner,6.67,7,105
2014,0,23983,Luke Donald,6.45,4,62
2014,0,33413,Ben Martin,6.32,6,95
2014,0,10860,Justin Leonard,3.64,4,110
2013,0,27770,Camilo Villegas,25.2,31,123
2013,0,6527,Steve Stricker,25.0,14,56
2013,0,27129,Luke List,24.76,26,105
2013,0,30925,Dustin Johnson,23.02,29,126
2013,0,34046,Jordan Spieth,22.61,26,115
2013,0,29221,Webb Simpson,21.67,26,120
2013,0,25562,Andres Romero,21.65,21,97
2013,0,35539,Luke Guthrie,20.87,24,115
2013,0,33418,Shawn Stefani,20.22,18,89
2013,0,28259,Sangmoon Bae,19.76,33,167
2013,0,34098,Russell Henley,19.75,16,81
2013,0,24502,Adam Scott,19.72,14,71
2013,0,6004,Stephen Ames,19.54,17,87
2013,0,10213,Dicky Pride,19.27,21,109
2013,0,25818,Scott Piercy,19.23,30,156
2013,0,27963,Chris Stroud,19.2,24,125
2013,0,6522,Ernie Els,19.1,17,89
2013,0,34099,Harris English,18.82,32,170
2013,0,27436,Graham DeLaet,18.7,23,123
2013,0,24399,Scott Gardiner,18.6,24,129
2013,0,34409,David Lingmerth,18.58,21,113
2013,0,27120,Troy Matteson,18.42,21,114
2013,0,22056,Cameron Percy,18.35,20,109
2013,0,24361,Pat Perez,18.35,20,109
2013,0,1116,Michael Bradley,18.31,13,71
2013,0,28307,Matt Every,18.18,28,154
2013,0,1810,Phil Mickelson,18.1,19,105
2013,0,28089,Jason Day,17.89,22,123
2013,0,30944,Jason Kokrak,17.86,25,140
2013,0,27330,Josh Teater,17.83,23,129
2013,0,21731,Freddie Jacobson,17.59,19,108
2013,0,35139,Richard Lee,17.59,19,108
2013,0,25572,Graeme McDowell,17.39,8,46
2013,0,26851,Marc Leishman,17.33,26,150
2013,0,24024,Zach Johnson,17.02,16,94
2013,0,33141,Keegan Bradley,16.92,22,130
2013,0,26300,Matt Jones,16.91,23,136
2013,0,25900,Lucas Glover,16.87,14,83
2013,0,32334,Charlie Beljan,16.82,18,107
2013,0,26679,Kevin Stadler,16.67,18,108
2013,0,10423,Mike Weir,16.67,21,126
2013,0,28780,Nicholas Thompson,16.54,21,127
2013,0,24358,Robert Garrigus,16.5,17,103
2013,0,25444,Justin Hicks,16.35,17,104
2013,0,20848,Ángel Cabrera,16.28,21,129
2013,0,26951,Johnson Wagner,16.28,14,86
2013,0,21209,Sergio Garcia,16.22,12,74
2013,0,22792,Peter Hanson,16.22,12,74
2013,0,24507,Jason Bohn,16.19,17,105
2013,0,25240,D.A. Points,16.16,16,99
2013,0,23320,Ryan Palmer,16.06,22,137
2013,0,23325,Vaughn Taylor,16.0,12,75
2013,0,32448,James Hahn,15.94,22,138
2013,0,24357,K.J. Choi,15.91,14,88
2013,0,30163,Henrik Norlander,15.83,19,120
2013,0,22405,Justin Rose,15.48,13,84
2013,0,20593,Greg Chalmers,15.44,21,136
2013,0,21961,Charles Howell III,15.35,31,202
2013,0,23621,Rory Sabbatini,15.33,23,150
2013,0,25336,Alistair Presnell,15.15,15,99
2013,0,8725,Tom Gillis,15.12,13,86
2013,0,28310,Lee Williams,14.94,13,87
2013,0,23788,D.J. Trahan,14.93,10,67
2013,0,27214,Kevin Streelman,14.81,16,108
2013,0,31557,Jim Herman,14.77,13,88
2013,0,12716,Charley Hoffman,14.75,18,122
2013,0,25345,Carl Pettersson,14.74,14,95
2013,0,24140,Sean O'Hair,14.68,16,109
2013,0,23409,James Driscoll,14.66,17,116
2013,0,26476,Chez Reavie,14.61,13,89
2013,0,20645,John Senden,14.6,20,137
2013,0,34174,John Huh,14.5,19,131
2013,0,32366,Kevin Chappell,14.41,16,111
2013,0,24781,Hunter Mahan,14.4,18,125
2013,0,28500,Martin Flores,14.38,21,146
2013,0,34360,Patrick Reed,14.38,23,160
2013,0,25632,Jimmy Walker,14.38,23,160
2013,0,19970,Robert Karlsson,14.29,9,63
2013,0,20396,Lee Westwood,14.29,11,77
2013,0,27936,Martin Laird,14.14,14,99
2013,0,30926,Chris Kirk,14.09,21,149
2013,0,27933,John Merrick,13.95,18,129
2013,0,31323,Gary Woodland,13.94,23,165
2013,0,23108,Matt Kuchar,13.87,19,137
2013,0,29420,Billy Horschel,13.85,18,130
2013,0,10860,Justin Leonard,13.82,17,123
2013,0,25834,Daniel Summerhays,13.7,20,146
2013,0,20229,Stewart Cink,13.56,16,118
2013,0,28092,D.H. Lee,13.56,16,118
2013,0,28237,Rory McIlroy,13.51,10,74
2013,0,23452,Nicolas Colsaerts,13.48,12,89
2013,0,32102,Rickie Fowler,13.46,14,104
2013,0,30692,Scott Stallings,13.45,16,119
2013,0,20443,Jin Park,13.43,9,67
2013,0,8793,Tiger Woods,13.41,11,82
2013,0,28679,Fabián Gómez,13.39,15,112
2013,0,23983,Luke Donald,13.33,10,75
2013,0,27408,Martin Kaymer,13.33,8,60
2013,0,31202,William McGirt,13.27,15,113
2013,0,25804,Bubba Watson,13.22,16,121
2013,0,33419,Cameron Tringale,13.19,19,144
2013,0,32200,Roberto Castro,13.01,16,123
2013,0,23638,Brendon de Jonge,12.94,22,170
2013,0,22371,Aaron Baddeley,12.9,16,124
2013,0,26596,Ryan Moore,12.9,12,93
2013,0,24138,Ian Poulter,12.9,8,62
2013,0,29425,Andrew Svoboda,12.9,8,62
2013,0,21878,Mark Wilson,12.82,10,78
2013,0,30750,Tommy Gainey,12.66,20,158
2013,0,12782,Tim Herron,12.63,12,95
2013,0,29479,Scott Brown,12.62,13,103
2013,0,27644,Brian Harman,12.5,19,152
2013,0,21099,David Lynn,12.5,15,120
2013,0,33869,Eric Meierdierks,12.5,10,80
2013,0,24924,Bill Haas,12.4,15,121
2013,0,25686,Jason Dufner,12.39,14,113
2013,0,34021,Bud Cauley,12.38,13,105
2013,0,30110,Kyle Stanley,12.28,14,114
2013,0,29740,Brad Fritsch,12.23,17,139
2013,0,33461,Morgan Hoffmann,12.17,14,115
2013,0,22913,John Rollins,12.16,18,148
2013,0,30852,Ryo Ishikawa,11.88,12,101
2013,0,36884,Ben Kohles,11.88,12,101
2013,0,22621,Ben Curtis,11.76,10,85
2013,0,2206,David Toms,11.76,6,51
2013,0,8075,Jerry Kelly,11.7,11,94
2013,0,34431,Robert Streb,11.7,11,94
2013,0,37273,Derek Ernst,11.65,12,103
2013,0,27503,Steve LeBrun,11.57,14,121
2013,0,23497,Tag Ridings,11.45,15,131
2013,0,20572,Rod Pampling,11.39,9,79
2013,0,21753,Brian Davis,11.22,11,98
2013,0,23135,Tim Clark,11.11,7,63
2013,0,23800,Bryce Molder,10.96,16,146
2013,0,22378,Trevor Immelman,10.92,13,119
2013,0,6573,Brandt Jobe,10.84,9,83
2013,0,26331,Charl Schwartzel,10.75,10,93
2013,0,25274,Steven Bowditch,10.71,12,112
2013,0,21528,Henrik Stenson,10.71,6,56
2013,0,24846,Ricky Barnes,10.69,14,131
2013,0,34261,Scott Langley,10.69,14,131
2013,0,26758,David Hearn,10.56,15,142
2013,0,1320,Bob Estes,10.34,12,116
2013,0,20766,Padraig Harrington,10.29,7,68
2013,0,23623,Bo Van Pelt,10.26,8,78
2013,0,28475,Jeff Overton,10.13,16,158
2013,0,24227,Justin Bolli,10.11,9,89
2013,0,23541,Ben Crane,10.1,10,99
2013,0,22806,Doug LaBelle II,10.1,10,99
2013,0,20160,Charlie Wi,10.07,14,139
2013,0,24494,Erik Compton,9.84,12,122
2013,0,22046,Geoff Ogilvy,9.76,8,82
2013,0,24490,George McNeill,9.73,11,113
2013,0,27649,Brandt Snedeker,9.71,10,103
2013,0,20691,Greg Owen,9.68,12,124
2013,0,29289,S.Y. Noh,9.49,13,137
2013,0,22295,Darron Stiles,9.33,7,75
2013,0,31560,Brian Stuard,9.28,9,97
2013,0,30711,Colt Knost,9.18,9,98
2013,0,32150,Michael Thompson,9.09,9,99
2013,0,20104,Ken Duke,9.03,13,144
2013,0,28135,Aaron Watkins,8.97,7,78
2013,0,1724,Jeff Maggert,8.7,8,92
2013,0,27095,Nick Watney,8.66,11,127
2013,0,10809,Jim Furyk,8.6,8,93
2013,0,6567,Vijay Singh,8.42,8,95
2013,0,26497,Casey Wittenberg,8.33,9,108
2013,0,24663,Y.E. Yang,8.33,6,72
2013,0,10885,Robert Allenby,8.22,6,73
2013,0,26289,Boo Weekley,8.15,11,135
2013,0,27556,Ted Potter Jr.,7.77,8,103
2013,0,20098,Stuart Appleby,7.69,10,130
2013,0,23353,J.J. Henry,7.69,8,104
2013,0,22961,David Mathis,7.46,10,134
2013,0,28455,Will Claxton,7.34,8,109
2013,0,29518,Brendan Steele,7.25,10,138
2013,0,19846,Brian Gay,7.14,8,112
2013,0,27895,Jonas Blixt,6.56,8,122
2013,0,12510,Chad Campbell,5.93,7,118
2013,0,32698,Bobby Gates,5.45,6,110
2012,0,29221,Webb Simpson,31.82,35,110
2012,0,23541,Ben Crane,25.0,26,104
2012,0,30925,Dustin Johnson,24.07,26,108
2012,0,6527,Steve Stricker,23.46,19,81
2012,0,11123,Chris Couch,22.77,23,101
2012,0,21209,Sergio Garcia,22.37,17,76
2012,0,28259,Sangmoon Bae,21.88,28,128
2012,0,30110,Kyle Stanley,21.66,34,157
2012,0,28307,Matt Every,21.19,25,118
2012,0,28089,Jason Day,21.05,24,114
2012,0,29289,S.Y. Noh,19.88,32,161
