YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2016,0,34431,Robert Streb,10.08,13,129
2016,0,10213,Dicky Pride,10.0,5,50
2016,0,25349,Tim Wilkinson,9.9,10,101
2016,0,34261,Scott Langley,9.86,7,71
2016,0,22405,Justin Rose,9.78,9,92
2016,0,32640,Troy Merritt,9.6,12,125
2016,0,30163,Henrik Norlander,9.2,8,87
2016,0,8075,Jerry Kelly,9.18,9,98
2016,0,26758,David Hearn,8.85,10,113
2016,0,28114,Dawie van der Walt,8.85,10,113
2016,0,23983,Luke Donald,8.82,12,136
2016,0,20157,Retief Goosen,8.82,9,102
2016,0,40058,Zac Blair,8.77,10,114
2016,0,29478,Kevin Kisner,8.76,12,137
2016,0,27747,Hiroshi Iwata,8.55,10,117
2016,0,35545,Blayne Barber,8.53,11,129
2016,0,26596,Ryan Moore,8.51,8,94
2016,0,37454,Whee Kim,8.42,8,95
2016,0,34466,Peter Malnati,7.97,11,138
2016,0,20572,Rod Pampling,7.81,5,64
2016,0,24490,George McNeill,7.79,6,77
2016,0,10809,Jim Furyk,6.56,4,61
2016,0,34409,David Lingmerth,5.21,5,96
2015,0,34046,Jordan Spieth,22.86,24,105
2015,0,25818,Scott Piercy,22.68,22,97
2015,0,36689,Brooks Koepka,22.4,28,125
2015,0,28089,Jason Day,22.14,29,131
2015,0,25396,Kevin Na,21.83,31,142
2015,0,28500,Martin Flores,21.43,36,168
2015,0,32448,James Hahn,21.1,23,109
2015,0,23320,Ryan Palmer,21.1,23,109
2015,0,35532,Tom Hoge,21.0,21,100
2015,0,1810,Phil Mickelson,20.83,25,120
2015,0,34265,Will Wilcox,20.83,10,48
2015,0,27936,Martin Laird,20.56,22,107
2015,0,21961,Charles Howell III,20.41,30,147
2015,0,27770,Camilo Villegas,20.39,31,152
2015,0,24490,George McNeill,20.33,25,123
2015,0,20472,Alex Cejka,20.14,29,144
2015,0,25364,Paul Casey,20.0,27,135
2015,0,26329,Louis Oosthuizen,20.0,18,90
2015,0,34360,Patrick Reed,19.87,30,151
2015,0,33399,Adam Hadwin,19.83,23,116
2015,0,29535,Brice Garnett,19.57,18,92
2015,0,29223,Sam Saunders,19.54,17,87
2015,0,26300,Matt Jones,19.49,23,118
2015,0,30944,Jason Kokrak,19.08,33,173
2015,0,33448,Justin Thomas,18.99,34,179
2015,0,10809,Jim Furyk,18.75,12,64
2015,0,22892,Jason Gore,18.75,18,96
2015,0,30852,Ryo Ishikawa,18.75,24,128
2015,0,26596,Ryan Moore,18.75,18,96
2015,0,26851,Marc Leishman,18.69,20,107
2015,0,24361,Pat Perez,18.64,22,118
2015,0,29725,Tony Finau,18.63,30,161
2015,0,25686,Jason Dufner,18.52,15,81
2015,0,25562,Andres Romero,18.52,20,108
2015,0,26758,David Hearn,18.42,21,114
2015,0,21528,Henrik Stenson,18.42,14,76
2015,0,25804,Bubba Watson,18.4,23,125
2015,0,8075,Jerry Kelly,18.28,17,93
2015,0,28307,Matt Every,18.25,25,137
2015,0,29425,Andrew Svoboda,18.12,27,149
2015,0,23621,Rory Sabbatini,18.03,22,122
2015,0,30736,Oscar Fraustro,17.91,12,67
2015,0,6522,Ernie Els,17.78,16,90
2015,0,22371,Aaron Baddeley,17.65,18,102
2015,0,34358,Jonathan Randolph,17.56,23,131
2015,0,24140,Sean O'Hair,17.48,25,143
2015,0,29476,Kyle Reifers,17.36,21,121
2015,0,34409,David Lingmerth,17.21,21,122
2015,0,34563,Chesson Hadley,17.11,32,187
2015,0,30692,Scott Stallings,16.88,13,77
2015,0,28259,Sangmoon Bae,16.67,26,156
2015,0,23541,Ben Crane,16.67,16,96
2015,0,25191,Gonzalo Fernandez-Castaño,16.67,13,78
2015,0,32102,Rickie Fowler,16.67,15,90
2015,0,29289,S.Y. Noh,16.67,19,114
2015,0,33667,Carlos Ortiz,16.67,27,162
2015,0,12716,Charley Hoffman,16.52,19,115
2015,0,30927,Brendon Todd,16.51,18,109
2015,0,25345,Carl Pettersson,16.48,29,176
2015,0,27933,John Merrick,16.46,13,79
2015,0,28475,Jeff Overton,16.43,23,140
2015,0,33461,Morgan Hoffmann,16.41,21,128
2015,0,25834,Daniel Summerhays,16.27,27,166
2015,0,34099,Harris English,16.23,25,154
2015,0,37273,Derek Ernst,16.22,18,111
2015,0,34261,Scott Langley,16.22,18,111
2015,0,34130,Sung Joon Park,16.09,14,87
2015,0,26476,Chez Reavie,15.91,7,44
2015,0,27141,J.B. Holmes,15.83,22,139
2015,0,33122,Russell Knox,15.79,18,114
2015,0,25274,Steven Bowditch,15.74,34,216
2015,0,32366,Kevin Chappell,15.7,19,121
2015,0,36699,Patrick Rodgers,15.66,13,83
2015,0,33418,Shawn Stefani,15.44,23,149
2015,0,27064,Jhonattan Vegas,15.44,23,149
2015,0,22056,Cameron Percy,15.32,17,111
2015,0,32334,Charlie Beljan,15.31,15,98
2015,0,24781,Hunter Mahan,15.22,21,138
2015,0,29720,Andres Gonzales,15.07,22,146
2015,0,29926,Danny Lee,15.06,25,166
2015,0,29478,Kevin Kisner,15.03,23,153
2015,0,28486,Michael Putnam,15.0,15,100
2015,0,27214,Kevin Streelman,15.0,15,100
2015,0,27895,Jonas Blixt,14.89,14,94
2015,0,29420,Billy Horschel,14.89,21,141
2015,0,35451,Scott Pinckney,14.89,14,94
2015,0,20848,Ángel Cabrera,14.77,13,88
2015,0,20157,Retief Goosen,14.75,18,122
2015,0,33413,Ben Martin,14.63,18,123
2015,0,29479,Scott Brown,14.62,19,130
2015,0,32839,Hideki Matsuyama,14.55,16,110
2015,0,23638,Brendon de Jonge,14.47,22,152
2015,0,24507,Jason Bohn,14.42,15,104
2015,0,24358,Robert Garrigus,14.41,17,118
2015,0,23048,Eric Axley,14.29,13,91
2015,0,24846,Ricky Barnes,14.29,17,119
2015,0,32200,Roberto Castro,14.29,8,56
2015,0,20229,Stewart Cink,14.29,19,133
2015,0,31416,Derek Fathauer,14.29,20,140
2015,0,27095,Nick Watney,14.29,18,126
2015,0,24924,Bill Haas,14.16,16,113
2015,0,39977,Max Homa,14.16,16,113
2015,0,30926,Chris Kirk,14.13,13,92
2015,0,24494,Erik Compton,14.07,19,135
2015,0,25240,D.A. Points,13.95,18,129
2015,0,27649,Brandt Snedeker,13.92,22,158
2015,0,35539,Luke Guthrie,13.85,18,130
2015,0,22405,Justin Rose,13.85,9,65
2015,0,25493,Nick Taylor,13.84,22,159
2015,0,6567,Vijay Singh,13.79,20,145
2015,0,28023,Byron Smith,13.7,10,73
2015,0,40026,Daniel Berger,13.68,16,117
2015,0,23108,Matt Kuchar,13.58,22,162
2015,0,34174,John Huh,13.56,16,118
2015,0,23983,Luke Donald,13.45,16,119
2015,0,25900,Lucas Glover,13.45,16,119
2015,0,32150,Michael Thompson,13.42,20,149
2015,0,33419,Cameron Tringale,13.4,13,97
2015,0,20766,Padraig Harrington,13.33,14,105
2015,0,37454,Whee Kim,13.25,11,83
2015,0,20396,Lee Westwood,12.9,8,62
2015,0,34264,Hudson Swafford,12.88,17,132
2015,0,26331,Charl Schwartzel,12.86,9,70
2015,0,27466,Spencer Levin,12.71,15,118
2015,0,24138,Ian Poulter,12.68,9,71
2015,0,24925,Jonathan Byrd,12.66,10,79
2015,0,29518,Brendan Steele,12.61,15,119
2015,0,27644,Brian Harman,12.4,15,121
2015,0,25632,Jimmy Walker,12.4,16,129
2015,0,26289,Boo Weekley,12.39,14,113
2015,0,24357,K.J. Choi,12.36,11,89
2015,0,23800,Bryce Molder,12.35,10,81
2015,0,35545,Blayne Barber,12.31,16,130
2015,0,31202,William McGirt,12.18,19,156
2015,0,30925,Dustin Johnson,12.15,13,107
2015,0,2206,David Toms,12.12,4,33
2015,0,12510,Chad Campbell,12.05,20,166
2015,0,10860,Justin Leonard,12.05,10,83
2015,0,23623,Bo Van Pelt,11.86,14,118
2015,0,25892,Steve Wheatcroft,11.86,14,118
2015,0,32640,Troy Merritt,11.7,11,94
2015,0,31323,Gary Woodland,11.63,10,86
2015,0,25349,Tim Wilkinson,11.54,12,104
2015,0,22046,Geoff Ogilvy,11.43,8,70
2015,0,34262,Jon Curran,11.38,14,123
2015,0,26951,Johnson Wagner,11.34,11,97
2015,0,20691,Greg Owen,11.29,7,62
2015,0,30946,Alex Prugh,11.29,14,124
2015,0,33141,Keegan Bradley,11.24,10,89
2015,0,20593,Greg Chalmers,11.11,6,54
2015,0,21753,Brian Davis,11.11,12,108
2015,0,25369,Jamie Donaldson,10.91,6,55
2015,0,29222,Billy Hurley III,10.85,14,129
2015,0,24024,Zach Johnson,10.81,12,111
2015,0,35541,John Peterson,10.71,12,112
2015,0,29221,Webb Simpson,10.71,12,112
2015,0,10885,Robert Allenby,10.38,11,106
2015,0,27963,Chris Stroud,10.28,11,107
2015,0,33486,Roger Sloan,10.17,6,59
2015,0,34256,Andrew Putnam,10.09,11,109
2015,0,40058,Zac Blair,10.0,11,110
2015,0,31557,Jim Herman,9.8,10,102
2015,0,22293,Heath Slocum,9.62,5,52
2015,0,21878,Mark Wilson,9.47,9,95
2015,0,31193,Jim Renner,9.43,10,106
2015,0,27436,Graham DeLaet,9.41,8,85
2015,0,20771,Steven Alker,9.38,6,64
2015,0,21209,Sergio Garcia,9.38,6,64
2015,0,28132,Tyrone Van Aswegen,9.23,6,65
2015,0,36801,Mark Hubbard,9.09,8,88
2015,0,1706,Davis Love III,8.75,7,80
2015,0,34098,Russell Henley,8.7,12,138
2015,0,34431,Robert Streb,8.64,14,162
2015,0,20104,Ken Duke,8.51,8,94
2015,0,23353,J.J. Henry,8.45,12,142
2015,0,28780,Nicholas Thompson,8.42,8,95
2015,0,31560,Brian Stuard,8.41,9,107
2015,0,28679,Fabián Gómez,8.04,9,112
2015,0,25198,Francesco Molinari,7.84,4,51
2015,0,30711,Colt Knost,7.23,6,83
2015,0,25720,Chad Collins,7.14,7,98
2015,0,20645,John Senden,6.58,5,76
2015,0,24502,Adam Scott,6.15,4,65
2015,0,23548,Bill Lunde,1.92,1,52
2014,0,28237,Rory McIlroy,26.26,26,99
2014,0,27933,John Merrick,25.66,29,113
2014,0,36689,Brooks Koepka,23.46,19,81
2014,0,26331,Charl Schwartzel,23.4,22,94
2014,0,21528,Henrik Stenson,22.92,11,48
2014,0,27064,Jhonattan Vegas,22.12,25,113
2014,0,26300,Matt Jones,21.93,25,114
2014,0,25804,Bubba Watson,21.78,22,101
2014,0,28307,Matt Every,21.33,32,150
2014,0,20396,Lee Westwood,20.59,14,68
2014,0,22371,Aaron Baddeley,20.48,17,83
2014,0,32640,Troy Merritt,20.27,15,74
2014,0,28259,Sangmoon Bae,20.0,19,95
2014,0,30925,Dustin Johnson,20.0,17,85
2014,0,25632,Jimmy Walker,19.62,31,158
2014,0,25345,Carl Pettersson,19.53,33,169
2014,0,21961,Charles Howell III,18.89,41,217
2014,0,32334,Charlie Beljan,18.85,23,122
2014,0,23320,Ryan Palmer,18.84,26,138
2014,0,33418,Shawn Stefani,18.69,20,107
2014,0,26289,Boo Weekley,18.67,14,75
2014,0,20848,Ángel Cabrera,18.6,24,129
2014,0,29535,Brice Garnett,18.46,24,130
2014,0,26851,Marc Leishman,18.18,20,110
2014,0,23638,Brendon de Jonge,17.88,27,151
2014,0,12510,Chad Campbell,17.5,14,80
2014,0,32333,Kevin Tway,17.5,14,80
2014,0,29461,Jamie Lovemark,17.44,15,86
2014,0,27936,Martin Laird,17.35,17,98
2014,0,10809,Jim Furyk,17.33,13,75
2014,0,24925,Jonathan Byrd,17.27,19,110
2014,0,20593,Greg Chalmers,17.27,19,110
2014,0,32839,Hideki Matsuyama,17.27,19,110
2014,0,24490,George McNeill,17.2,16,93
2014,0,29478,Kevin Kisner,17.12,19,111
2014,0,28500,Martin Flores,17.05,22,129
2014,0,25562,Andres Romero,17.01,25,147
2014,0,24138,Ian Poulter,16.92,11,65
2014,0,1810,Phil Mickelson,16.83,17,101
2014,0,22046,Geoff Ogilvy,16.78,24,143
2014,0,25686,Jason Dufner,16.67,11,66
2014,0,30944,Jason Kokrak,16.54,22,133
2014,0,34264,Hudson Swafford,16.49,16,97
2014,0,30750,Tommy Gainey,16.36,18,110
2014,0,12716,Charley Hoffman,16.24,19,117
2014,0,23135,Tim Clark,16.22,12,74
2014,0,21878,Mark Wilson,16.18,11,68
2014,0,35732,Wes Roach,16.05,13,81
2014,0,25274,Steven Bowditch,16.0,28,175
2014,0,24024,Zach Johnson,16.0,20,125
2014,0,8075,Jerry Kelly,16.0,16,100
2014,0,35300,Andrew Loupe,16.0,16,100
2014,0,25396,Kevin Na,15.86,23,145
2014,0,33413,Ben Martin,15.69,16,102
2014,0,22405,Justin Rose,15.66,13,83
2014,0,31193,Jim Renner,15.65,18,115
2014,0,22378,Trevor Immelman,15.63,15,96
2014,0,24781,Hunter Mahan,15.63,15,96
2014,0,1706,Davis Love III,15.5,20,129
2014,0,27120,Troy Matteson,15.46,15,97
2014,0,34360,Patrick Reed,15.44,23,149
2014,0,21209,Sergio Garcia,15.38,10,65
2014,0,28475,Jeff Overton,15.38,22,143
2014,0,27649,Brandt Snedeker,15.32,17,111
2014,0,27141,J.B. Holmes,15.24,25,164
2014,0,34099,Harris English,15.22,21,138
2014,0,32102,Rickie Fowler,15.15,15,99
2014,0,22913,John Rollins,15.13,18,119
2014,0,20645,John Senden,15.08,19,126
2014,0,6567,Vijay Singh,15.04,20,133
2014,0,34563,Chesson Hadley,15.03,23,153
2014,0,27095,Nick Watney,15.0,12,80
2014,0,34265,Will Wilcox,15.0,12,80
2014,0,27770,Camilo Villegas,14.91,24,161
2014,0,32200,Roberto Castro,14.56,15,103
2014,0,27330,Josh Teater,14.52,18,124
2014,0,31323,Gary Woodland,14.49,20,138
2014,0,27895,Jonas Blixt,14.44,13,90
2014,0,7867,Woody Austin,14.41,17,118
2014,0,30110,Kyle Stanley,14.41,16,111
2014,0,29289,S.Y. Noh,14.4,18,125
2014,0,30926,Chris Kirk,14.39,20,139
2014,0,32366,Kevin Chappell,14.29,17,119
2014,0,20157,Retief Goosen,14.29,22,154
2014,0,24140,Sean O'Hair,14.29,20,140
2014,0,28486,Michael Putnam,14.29,24,168
2014,0,23108,Matt Kuchar,14.17,18,127
2014,0,34261,Scott Langley,14.16,16,113
2014,0,23983,Luke Donald,14.1,11,78
2014,0,30852,Ryo Ishikawa,14.09,21,149
2014,0,35539,Luke Guthrie,14.07,19,135
2014,0,23353,J.J. Henry,13.97,19,136
2014,0,25900,Lucas Glover,13.89,10,72
2014,0,24502,Adam Scott,13.79,12,87
2014,0,24846,Ricky Barnes,13.77,23,167
2014,0,28089,Jason Day,13.64,9,66
2014,0,25572,Graeme McDowell,13.64,9,66
2014,0,31202,William McGirt,13.64,21,154
2014,0,29518,Brendan Steele,13.6,17,125
2014,0,26956,Bronson La'Cassie,13.58,11,81
2014,0,31560,Brian Stuard,13.56,16,118
2014,0,22293,Heath Slocum,13.54,13,96
2014,0,19846,Brian Gay,13.49,17,126
2014,0,21753,Brian Davis,13.42,20,149
2014,0,20160,Charlie Wi,13.33,14,105
2014,0,27963,Chris Stroud,13.04,15,115
2014,0,24361,Pat Perez,13.01,16,123
2014,0,30927,Brendon Todd,13.01,19,146
2014,0,21731,Freddie Jacobson,12.95,18,139
2014,0,33122,Russell Knox,12.93,15,116
2014,0,25349,Tim Wilkinson,12.9,16,124
2014,0,20229,Stewart Cink,12.77,18,141
2014,0,29420,Billy Horschel,12.73,14,110
2014,0,34046,Jordan Spieth,12.69,17,134
2014,0,34431,Robert Streb,12.68,18,142
2014,0,29926,Danny Lee,12.61,15,119
2014,0,34409,David Lingmerth,12.6,16,127
2014,0,20098,Stuart Appleby,12.59,18,143
2014,0,33141,Keegan Bradley,12.5,15,120
2014,0,29221,Webb Simpson,12.5,18,144
2014,0,6522,Ernie Els,12.28,14,114
2014,0,25444,Justin Hicks,12.28,14,114
2014,0,23800,Bryce Molder,12.2,10,82
2014,0,26951,Johnson Wagner,12.17,14,115
2014,0,10885,Robert Allenby,12.12,20,165
2014,0,1724,Jeff Maggert,12.12,8,66
2014,0,26329,Louis Oosthuizen,12.12,8,66
2014,0,24507,Jason Bohn,12.1,15,124
2014,0,24912,Will MacKenzie,12.1,15,124
2014,0,34098,Russell Henley,11.94,16,134
2014,0,33419,Cameron Tringale,11.93,21,176
2014,0,35541,John Peterson,11.9,10,84
2014,0,20104,Ken Duke,11.88,12,101
2014,0,23623,Bo Van Pelt,11.82,13,110
2014,0,24663,Y.E. Yang,11.82,13,110
2014,0,31557,Jim Herman,11.63,10,86
2014,0,27436,Graham DeLaet,11.61,13,112
2014,0,28132,Tyrone Van Aswegen,11.56,17,147
2014,0,24924,Bill Haas,11.43,16,140
2014,0,23541,Ben Crane,11.4,13,114
2014,0,23621,Rory Sabbatini,11.4,13,114
2014,0,27644,Brian Harman,11.35,21,185
2014,0,28780,Nicholas Thompson,11.32,12,106
2014,0,25720,Chad Collins,11.3,13,115
2014,0,25364,Paul Casey,11.11,9,81
2014,0,25191,Gonzalo Fernandez-Castaño,11.11,12,108
2014,0,29740,Brad Fritsch,10.94,7,64
2014,0,25240,D.A. Points,10.89,11,101
2014,0,23409,James Driscoll,10.81,16,148
2014,0,34021,Bud Cauley,10.75,10,93
2014,0,25834,Daniel Summerhays,10.64,15,141
2014,0,29479,Scott Brown,10.49,15,143
2014,0,29425,Andrew Svoboda,10.31,10,97
2014,0,33461,Morgan Hoffmann,10.22,19,186
2014,0,27214,Kevin Streelman,10.13,8,79
2014,0,22621,Ben Curtis,10.1,10,99
2014,0,27556,Ted Potter Jr.,10.0,9,90
2014,0,32448,James Hahn,9.84,12,122
2014,0,35139,Richard Lee,9.52,10,105
2014,0,2206,David Toms,9.52,6,63
2014,0,24357,K.J. Choi,9.38,9,96
2014,0,24494,Erik Compton,9.15,14,153
2014,0,27408,Martin Kaymer,8.86,7,79
2014,0,26679,Kevin Stadler,8.7,10,115
2014,0,34174,John Huh,8.47,10,118
2014,0,37273,Derek Ernst,8.25,8,97
2014,0,29222,Billy Hurley III,7.89,9,114
2014,0,32150,Michael Thompson,7.69,8,104
2014,0,10423,Mike Weir,7.69,8,104
2014,0,24358,Robert Garrigus,7.64,11,144
2014,0,30692,Scott Stallings,7.56,9,119
2014,0,27466,Spencer Levin,7.22,7,97
2014,0,26758,David Hearn,6.32,6,95
2014,0,26596,Ryan Moore,5.13,4,78
2014,0,20498,Briny Baird,4.94,4,81
2014,0,28092,D.H. Lee,4.29,3,70
2014,0,10860,Justin Leonard,3.81,4,105
2013,0,28237,Rory McIlroy,30.99,22,71
2013,0,21731,Freddie Jacobson,25.64,20,78
2013,0,8793,Tiger Woods,25.53,12,47
2013,0,21209,Sergio Garcia,23.47,23,98
2013,0,25804,Bubba Watson,22.86,24,105
2013,0,22371,Aaron Baddeley,22.66,29,128
2013,0,23621,Rory Sabbatini,21.74,30,138
2013,0,26331,Charl Schwartzel,21.51,20,93
2013,0,23623,Bo Van Pelt,21.13,15,71
2013,0,30925,Dustin Johnson,21.05,24,114
2013,0,34360,Patrick Reed,20.92,32,153
2013,0,26679,Kevin Stadler,20.9,28,134
2013,0,25632,Jimmy Walker,20.83,30,144
2013,0,24358,Robert Garrigus,20.37,22,108
2013,0,6522,Ernie Els,20.0,14,70
2013,0,1810,Phil Mickelson,19.4,26,134
2013,0,12510,Chad Campbell,19.35,24,124
2013,0,20766,Padraig Harrington,19.3,11,57
2013,0,33419,Cameron Tringale,19.2,24,125
2013,0,24357,K.J. Choi,19.1,17,89
2013,0,6527,Steve Stricker,19.05,8,42
2013,0,21961,Charles Howell III,19.01,23,121
2013,0,24502,Adam Scott,18.99,15,79
2013,0,24781,Hunter Mahan,18.95,18,95
2013,0,22913,John Rollins,18.87,20,106
2013,0,20160,Charlie Wi,18.68,17,91
2013,0,12716,Charley Hoffman,18.64,22,118
2013,0,32448,James Hahn,18.58,21,113
2013,0,30926,Chris Kirk,18.33,22,120
2013,0,27649,Brandt Snedeker,18.28,17,93
2013,0,23108,Matt Kuchar,18.25,23,126
2013,0,22405,Justin Rose,18.18,12,66
2013,0,21528,Henrik Stenson,18.18,12,66
2013,0,25686,Jason Dufner,18.1,19,105
2013,0,23983,Luke Donald,18.06,13,72
2013,0,29420,Billy Horschel,18.05,24,133
2013,0,20848,Ángel Cabrera,18.02,20,111
2013,0,23320,Ryan Palmer,17.97,23,128
2013,0,27214,Kevin Streelman,17.76,19,107
2013,0,6573,Brandt Jobe,17.65,12,68
2013,0,22046,Geoff Ogilvy,17.57,13,74
2013,0,34021,Bud Cauley,17.53,17,97
2013,0,22792,Peter Hanson,17.5,14,80
2013,0,25240,D.A. Points,17.5,21,120
2013,0,24024,Zach Johnson,17.31,18,104
2013,0,28135,Aaron Watkins,17.31,9,52
2013,0,25834,Daniel Summerhays,17.27,24,139
2013,0,27556,Ted Potter Jr.,17.05,15,88
2013,0,20593,Greg Chalmers,17.0,17,100
2013,0,27436,Graham DeLaet,16.95,20,118
2013,0,30944,Jason Kokrak,16.88,26,154
2013,0,24507,Jason Bohn,16.67,17,102
2013,0,21753,Brian Davis,16.67,23,138
2013,0,23409,James Driscoll,16.67,22,132
2013,0,27129,Luke List,16.67,27,162
2013,0,25818,Scott Piercy,16.67,15,90
2013,0,34409,David Lingmerth,16.48,15,91
2013,0,31557,Jim Herman,16.47,14,85
2013,0,24361,Pat Perez,16.36,18,110
2013,0,28259,Sangmoon Bae,16.28,21,129
2013,0,30852,Ryo Ishikawa,16.26,20,123
2013,0,27933,John Merrick,15.93,18,113
2013,0,30163,Henrik Norlander,15.93,18,113
2013,0,34098,Russell Henley,15.91,21,132
2013,0,27330,Josh Teater,15.91,14,88
2013,0,28307,Matt Every,15.89,24,151
2013,0,31323,Gary Woodland,15.89,24,151
2013,0,26300,Matt Jones,15.79,15,95
2013,0,1724,Jeff Maggert,15.73,14,89
2013,0,23497,Tag Ridings,15.7,19,121
2013,0,26476,Chez Reavie,15.69,16,102
2013,0,25562,Andres Romero,15.69,16,102
2013,0,26851,Marc Leishman,15.53,16,103
2013,0,30110,Kyle Stanley,15.53,16,103
2013,0,29289,S.Y. Noh,15.44,23,149
2013,0,30750,Tommy Gainey,15.38,24,156
2013,0,28092,D.H. Lee,15.38,10,65
2013,0,23541,Ben Crane,15.22,14,92
2013,0,20396,Lee Westwood,15.19,12,79
2013,0,24227,Justin Bolli,15.0,12,80
2013,0,23800,Bryce Molder,15.0,12,80
2013,0,35539,Luke Guthrie,14.81,20,135
2013,0,20645,John Senden,14.71,15,102
2013,0,29221,Webb Simpson,14.66,17,116
2013,0,24494,Erik Compton,14.62,19,130
2013,0,24924,Bill Haas,14.62,19,130
2013,0,27503,Steve LeBrun,14.29,12,84
2013,0,10860,Justin Leonard,14.29,17,119
2013,0,25572,Graeme McDowell,14.29,7,49
2013,0,23788,D.J. Trahan,14.29,11,77
2013,0,20098,Stuart Appleby,14.17,17,120
2013,0,24846,Ricky Barnes,14.16,16,113
2013,0,32366,Kevin Chappell,14.16,16,113
2013,0,28780,Nicholas Thompson,14.12,24,170
2013,0,27936,Martin Laird,14.1,11,78
2013,0,33461,Morgan Hoffmann,14.02,15,107
2013,0,26289,Boo Weekley,13.91,16,115
2013,0,27408,Martin Kaymer,13.7,10,73
2013,0,20443,Jin Park,13.7,10,73
2013,0,32334,Charlie Beljan,13.68,13,95
2013,0,20104,Ken Duke,13.64,12,88
2013,0,34099,Harris English,13.56,16,118
2013,0,20229,Stewart Cink,13.54,13,96
2013,0,27895,Jonas Blixt,13.53,18,133
2013,0,29518,Brendan Steele,13.53,18,133
2013,0,30692,Scott Stallings,13.51,15,111
2013,0,31202,William McGirt,13.49,17,126
2013,0,28500,Martin Flores,13.41,24,179
2013,0,24490,George McNeill,13.41,11,82
2013,0,32102,Rickie Fowler,13.39,15,112
2013,0,27963,Chris Stroud,13.39,17,127
2013,0,12782,Tim Herron,13.25,11,83
2013,0,21878,Mark Wilson,13.21,7,53
2013,0,28089,Jason Day,12.96,14,108
2013,0,22056,Cameron Percy,12.96,14,108
2013,0,25900,Lucas Glover,12.87,13,101
2013,0,27120,Troy Matteson,12.87,13,101
2013,0,26951,Johnson Wagner,12.82,15,117
2013,0,37273,Derek Ernst,12.79,11,86
2013,0,21099,David Lynn,12.75,13,102
2013,0,33418,Shawn Stefani,12.71,15,118
2013,0,19970,Robert Karlsson,12.68,9,71
2013,0,33141,Keegan Bradley,12.5,15,120
2013,0,32698,Bobby Gates,12.5,10,80
2013,0,23353,J.J. Henry,12.4,16,129
2013,0,34046,Jordan Spieth,12.36,11,89
2013,0,22621,Ben Curtis,12.35,10,81
2013,0,10809,Jim Furyk,12.35,10,81
2013,0,20691,Greg Owen,12.31,16,130
2013,0,35139,Richard Lee,12.26,13,106
2013,0,32200,Roberto Castro,12.17,14,115
2013,0,22378,Trevor Immelman,12.15,13,107
2013,0,23638,Brendon de Jonge,12.1,15,124
2013,0,24399,Scott Gardiner,12.09,11,91
2013,0,26497,Casey Wittenberg,12.08,18,149
2013,0,29479,Scott Brown,12.05,10,83
2013,0,27095,Nick Watney,12.04,13,108
2013,0,19846,Brian Gay,11.76,12,102
2013,0,22295,Darron Stiles,11.76,6,51
2013,0,29425,Andrew Svoboda,11.76,8,68
2013,0,6004,Stephen Ames,11.69,9,77
2013,0,30711,Colt Knost,11.39,9,79
2013,0,31560,Brian Stuard,11.21,12,107
2013,0,23452,Nicolas Colsaerts,11.11,8,72
2013,0,25345,Carl Pettersson,11.11,14,126
2013,0,1116,Michael Bradley,11.0,11,100
2013,0,25444,Justin Hicks,10.99,10,91
2013,0,34174,John Huh,10.89,11,101
2013,0,23135,Tim Clark,10.77,7,65
2013,0,22806,Doug LaBelle II,10.75,10,93
2013,0,24138,Ian Poulter,10.71,6,56
2013,0,28679,Fabián Gómez,10.59,9,85
2013,0,28455,Will Claxton,10.58,11,104
2013,0,32150,Michael Thompson,10.47,9,86
2013,0,8075,Jerry Kelly,10.42,10,96
2013,0,29740,Brad Fritsch,10.08,13,129
2013,0,34261,Scott Langley,10.0,8,80
2013,0,27770,Camilo Villegas,10.0,12,120
2013,0,27644,Brian Harman,9.93,15,151
2013,0,26758,David Hearn,9.9,10,101
2013,0,25274,Steven Bowditch,9.57,11,115
2013,0,22961,David Mathis,9.57,9,94
2013,0,28475,Jeff Overton,9.52,14,147
2013,0,33869,Eric Meierdierks,9.41,8,85
2013,0,26596,Ryan Moore,9.41,8,85
2013,0,6567,Vijay Singh,9.41,8,85
2013,0,23325,Vaughn Taylor,9.38,6,64
2013,0,1320,Bob Estes,8.64,7,81
2013,0,10885,Robert Allenby,8.55,10,117
2013,0,10423,Mike Weir,8.43,7,83
2013,0,10213,Dicky Pride,7.69,7,91
2013,0,24140,Sean O'Hair,7.27,8,110
2013,0,25336,Alistair Presnell,7.06,6,85
2013,0,28310,Lee Williams,6.9,6,87
2013,0,2206,David Toms,6.67,3,45
2013,0,34431,Robert Streb,6.15,8,130
2013,0,24663,Y.E. Yang,5.97,4,67
2013,0,36884,Ben Kohles,4.35,4,92
2013,0,20572,Rod Pampling,3.92,2,51
2013,0,8725,Tom Gillis,3.57,4,112
2012,0,29926,Danny Lee,22.86,24,105
2012,0,20396,Lee Westwood,22.35,19,85
2012,0,32334,Charlie Beljan,22.22,18,81
2012,0,28089,Jason Day,22.12,23,104
2012,0,23541,Ben Crane,21.9,23,105
2012,0,20848,Ángel Cabrera,21.74,15,69
2012,0,27141,J.B. Holmes,21.69,36,166
2012,0,20645,John Senden,21.11,19,90
2012,0,26331,Charl Schwartzel,20.97,13,62
2012,0,27302,Garth Mulroy,20.65,19,92
2012,0,22405,Justin Rose,20.55,15,73
