YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1997,0,7467,Mike Gilmore,4,0
1997,0,10201,Matt Gogel,4,0
1997,0,6566,Jaime Gomez,4,0
1997,0,8063,Kelly Grunewald,4,1
1997,0,8545,Glen Hnatiuk,4,0
1997,0,21808,Bill Hoefle,4,1
1997,0,20358,Tico Hoffman,4,1
1997,0,21961,Charles Howell III,4,3
1997,0,8103,Willie Kane,4,1
1997,0,1639,Kenny Knox,4,0
1997,0,1648,Billy Kratzert,4,0
1997,0,8359,Larry MacKin,4,0
1997,0,1732,Bob Makoski,4,3
1997,0,6347,James Mason,4,1
1997,0,20128,John Mason,4,1
1997,0,20005,Bob Mims,4,2
1997,0,20437,Ben Peters,4,0
1997,0,6645,Greg Petersen,4,2
1997,0,22625,John Pillar,4,2
1997,0,21158,David Poteet,4,2
1997,0,1966,Anthony Price,4,1
1997,0,22512,Brooks Roberts,4,0
1997,0,22389,Mike Samoles,4,0
1997,0,2065,Rick Schuller,4,0
1997,0,22626,Jason Semelsberger,4,1
1997,0,11036,Jack Skilling,4,4
1997,0,22513,Gary Stickl,4,0
1997,0,6551,Tim Straub,4,0
1997,0,22925,Shannon Sykora,4,3
1997,0,12454,Mario Tiziani,4,1
1997,0,6751,Chris Tucker,4,2
1997,0,12794,Tim Weinhart,4,3
1997,0,8193,Ben Weir,4,1
1997,0,2275,Jim White,4,1
1997,0,10045,Fred Widicus,4,0
1997,0,22363,Don Yrene,4,1
1997,0,11113,Dennis Zinkon,4,0
1997,0,12540,Anthony Aguilar,3,3
1997,0,7323,Kevin Boscamp,3,0
1997,0,22290,Rob Bradley,3,0
1997,0,20939,Keiichiro Fukabori,3,2
1997,0,1400,Jim Gaugert,3,0
1997,0,12751,Todd Gleaton,3,0
1997,0,22790,Randy Grebeck,3,0
1997,0,22711,Butch Haverland,3,2
1997,0,1508,Randy Helton,3,0
1997,0,22496,John Hughes,3,3
1997,0,22820,Dean Johnson,3,1
1997,0,22704,Dan Konieczny,3,1
1997,0,6775,John Lee,3,1
1997,0,12721,Jim Letourneau,3,0
1997,0,11234,Pete Mathews,3,0
1997,0,22961,David Mathis,3,0
1997,0,1807,Robert Meyer,3,1
1997,0,12753,David Morland IV,3,1
1997,0,19817,Michael Muehr,3,2
1997,0,10841,John Nelson,3,0
1997,0,22705,Juan Nutt,3,3
1997,0,10845,Pete Oakley,3,3
1997,0,10647,Harry Rudolph,3,3
1997,0,2036,Jim Rutledge,3,0
1997,0,22863,Daniel Talbot,3,0
1997,0,7391,Art Whaley,3,0
1997,0,21129,Chris Wollmann,3,2
1997,0,10169,Gary Young,3,2
1997,0,2312,Nobumitsu Yuhara,3,2
1997,0,7239,Tom Zachary,3,3
1997,0,7703,Michael Zaranek,3,1
1997,0,22406,Deron Doi,2,0
1997,0,22873,Todd Fanning,2,1
1997,0,7095,Lan Gooch,2,1
1997,0,22835,Drew Hartt,2,1
1997,0,1525,Babe Hiskey,2,0
1997,0,1573,Jim Jamieson,2,0
1997,0,22862,Kari Kekki,2,0
1997,0,22806,Doug LaBelle II,2,1
1997,0,1812,Danny Mijovic,2,1
1997,0,8599,Randol Mitchell,2,0
1997,0,8889,Bill Van Orman,2,0
1996,0,1905,Joe Ozaki,36,1
1996,0,1219,John Cook,35,5
1996,0,1035,Tommy Armour III,33,0
1996,0,1014,Fulton Allem,31,1
1996,0,6044,Scott Gump,31,0
1996,0,2010,Loren Roberts,31,8
1996,0,1306,David Edwards,30,0
1996,0,1157,Tom Byrum,29,3
1996,0,1996,Mike Reid,29,8
1996,0,7267,Allen Doyle,28,3
1996,0,1443,Hubert Green,28,4
1996,0,2023,Clarence Rose,28,3
1996,0,1201,Lennie Clements,27,1
1996,0,1487,Jeff Hart,27,0
1996,0,2245,Grant Waite,27,0
1996,0,1175,Jim Carter,26,4
1996,0,19883,Joe Daley,26,2
1996,0,1864,Larry Nelson,26,0
1996,0,2008,Lee Rinker,26,1
1996,0,6066,Gary Rusnak,26,3
1996,0,1307,Joel Edwards,25,3
1996,0,6522,Ernie Els,25,1
1996,0,1414,Bob Gilder,25,2
1996,0,8075,Jerry Kelly,25,6
1996,0,1706,Davis Love III,25,2
1996,0,1771,Blaine McCallister,25,0
1996,0,8635,Colin Montgomerie,25,0
1996,0,6140,Sean Murphy,25,3
1996,0,1960,Don Pooley,25,25
1996,0,2167,Mike Sullivan,25,7
1996,0,2226,Tray Tyner,25,3
1996,0,7867,Woody Austin,24,1
1996,0,10569,Mike Brisky,24,1
1996,0,1156,Curt Byrum,24,5
1996,0,19905,Andrew Coltart,24,0
1996,0,8931,Glen Day,24,2
1996,0,10809,Jim Furyk,24,8
1996,0,1577,Lee Janzen,24,0
1996,0,1604,Steve Jurgensen,24,0
1996,0,1928,Corey Pavin,24,1
1996,0,1945,Kenny Perry,24,1
1996,0,1006,John Adams,23,3
1996,0,9011,David Duval,23,5
1996,0,1326,Nick Faldo,23,1
1996,0,1435,Wayne Grady,23,0
1996,0,1724,Jeff Maggert,23,1
1996,0,10457,Frank Nobilo,23,1
1996,0,1968,Nick Price,23,2
1996,0,2104,Jeff Sluman,23,2
1996,0,1116,Michael Bradley,22,1
1996,0,1133,Billy Ray Brown,22,4
1996,0,1313,Steve Elkington,22,0
1996,0,1378,David Frost,22,0
1996,0,1553,John Huston,22,3
1996,0,7235,John Morse,22,1
1996,0,1876,Greg Norman,22,13
1996,0,2049,Gene Sauers,22,8
1996,0,2218,Ted Tryba,22,4
1996,0,8385,Omar Uresti,22,0
1996,0,1024,Billy Andrade,21,1
1996,0,1331,Rick Fehr,21,0
1996,0,1334,Keith Fergus,21,1
1996,0,1559,Hale Irwin,21,6
1996,0,1690,Bruce Lietzke,21,0
1996,0,1823,Larry Mize,21,0
1996,0,10213,Dicky Pride,21,0
1996,0,20387,Jarmo Sandelin,21,2
1996,0,2239,Scott Verplank,21,1
1996,0,1096,Phil Blackmar,20,0
1996,0,1132,Mark Brooks,20,0
1996,0,1143,Brad Bryant,20,0
1996,0,20229,Stewart Cink,20,2
1996,0,1203,Russ Cochran,20,0
1996,0,1226,Fred Couples,20,1
1996,0,1361,Dan Forsman,20,2
1996,0,1381,Fred Funk,20,13
1996,0,1457,Jay Haas,20,4
1996,0,6315,Pete Jordan,20,3
1996,0,1607,Brian Kamm,20,0
1996,0,1677,Tom Lehman,20,2
1996,0,10860,Justin Leonard,20,0
1996,0,8547,John Maginnes,20,1
1996,0,12781,Scott Medlin,20,2
1996,0,1958,Dan Pohl,20,7
1996,0,2101,Joey Sindelar,20,8
1996,0,2111,Mike Smith,20,0
1996,0,2133,Craig Stadler,20,10
1996,0,2146,Payne Stewart,20,2
1996,0,2267,D.A. Weibring,20,1
1996,0,19913,Ron Whittaker,20,0
1996,0,20098,Stuart Appleby,19,0
1996,0,1093,Ronnie Black,19,0
1996,0,6214,Guy Boros,19,1
1996,0,1139,Olin Browne,19,0
1996,0,6124,Patrick Burke,19,5
1996,0,1196,Brian Claar,19,0
1996,0,1235,Ben Crenshaw,19,0
1996,0,1346,Ed Fiori,19,3
1996,0,1353,Bruce Fleisher,19,0
1996,0,1355,Raymond Floyd,19,4
1996,0,1388,Robert Gamez,19,2
1996,0,6643,Paul Goydos,19,8
1996,0,1510,Nolan Henke,19,8
1996,0,1569,Peter Jacobsen,19,0
1996,0,1666,Bernhard Langer,19,2
1996,0,1723,Andrew Magee,19,3
1996,0,6090,Jim McGovern,19,2
1996,0,1837,Gil Morgan,19,1
1996,0,1886,Peter O'Malley,19,5
1996,0,1887,Mark O'Meara,19,5
1996,0,1975,Tom Purtzer,19,2
1996,0,2180,Harry Taylor,19,3
1996,0,2242,Lanny Wadkins,19,2
1996,0,2256,Tom Watson,19,4
1996,0,6577,John Wilson,19,0
1996,0,2321,Fuzzy Zoeller,19,7
1996,0,1040,Emlyn Aubrey,18,0
1996,0,1068,Andy Bean,18,3
1996,0,10505,Shane Bertsch,18,3
1996,0,6036,Scott Dunlap,18,6
1996,0,1527,Scott Hoch,18,1
1996,0,6557,Stephen Keppler,18,0
1996,0,1633,Tom Kite,18,1
1996,0,11032,Frank Lickliter II,18,5
1996,0,1701,Bob Lohr,18,0
1996,0,1725,John Mahaffey,18,4
1996,0,1748,Doug Martin,18,9
1996,0,1920,Craig Parry,18,5
1996,0,10960,Del Ponchock,18,0
1996,0,1984,Sam Randolph,18,0
1996,0,6771,John Reeves,18,7
1996,0,20259,Hisayuki Sasaki,18,0
1996,0,6567,Vijay Singh,18,2
1996,0,7101,Dave Stockton Jr.,18,5
1996,0,2214,Kirk Triplett,18,1
1996,0,1072,Chip Beck,17,0
1996,0,1161,Mark Calcavecchia,17,3
1996,0,6599,John Elliott,17,3
1996,0,1408,Kelly Gibson,17,0
1996,0,1489,Steve Hart,17,6
1996,0,8337,Mike Heinen,17,4
1996,0,1557,John Inman,17,1
1996,0,1766,Billy Mayfair,17,0
1996,0,1943,Chris Perry,17,0
1996,0,6657,Steve Rintoul,17,3
1996,0,2094,Tony Sills,17,6
1996,0,2271,Wayne Westner,17,1
1996,0,2294,Willie Wood,17,1
1996,0,2303,Robert Wrenn,17,0
1996,0,10885,Robert Allenby,16,14
1996,0,1042,Paul Azinger,16,1
1996,0,1098,Jay Don Blake,16,7
1996,0,7569,Mark Carnevale,16,3
1996,0,6034,Marco Dawson,16,2
1996,0,1266,Clark Dennis,16,8
1996,0,1475,Donnie Hammond,16,2
1996,0,10962,Bradley Hughes,16,1
1996,0,1549,Mike Hulbert,16,3
1996,0,1648,Billy Kratzert,16,0
1996,0,1761,Len Mattiace,16,0
1996,0,10585,Scott McCarron,16,3
1996,0,1783,Mark McCumber,16,4
1996,0,1891,David Ogrin,16,0
1996,0,1971,Dillard Pruitt,16,0
1996,0,10723,Mike Riedel,16,1
1996,0,2135,Mike Standly,16,1
1996,0,2223,Bob Tway,16,15
1996,0,2241,Bobby Wadkins,16,3
1996,0,1060,Dave Barr,15,1
1996,0,1076,Deane Beman,15,3
1996,0,1114,Bob Boyd,15,15
1996,0,1162,Rex Caldwell,15,0
1996,0,1185,Brandel Chamblee,15,5
1996,0,1261,Jay Delsing,15,2
1996,0,1323,Brad Fabel,15,0
1996,0,1385,Jim Gallagher Jr.,15,0
1996,0,10203,Bryan Gorman,15,0
1996,0,1603,Jeff Julian,15,0
1996,0,1682,Wayne Levi,15,1
1996,0,1707,Steve Lowery,15,2
1996,0,1797,Rocco Mediate,15,1
1996,0,12753,David Morland IV,15,1
1996,0,10649,Tom Scherrer,15,0
1996,0,8375,Paul Stankowski,15,0
1996,0,10423,Mike Weir,15,0
1996,0,8793,Tiger Woods,15,2
1996,0,20051,Joe Acosta Jr.,14,0
1996,0,1329,Brad Faxon,14,2
1996,0,1374,Robin Freeman,14,3
1996,0,1444,Ken Green,14,0
1996,0,6575,Dudley Hart,14,6
1996,0,1599,Steve Jones,14,2
1996,0,6332,Neal Lancaster,14,4
1996,0,8993,Franklin Langham,14,6
1996,0,1810,Phil Mickelson,14,4
1996,0,1878,Andy North,14,0
1996,0,12660,Jesper Parnevik,14,3
1996,0,1922,Benny Passons,14,2
1996,0,2115,Taylor Smith,14,2
1996,0,6595,Kevin Sutherland,14,2
1996,0,2186,Brian Tennyson,14,3
1996,0,6613,Tommy Tolles,14,6
1996,0,10425,Jay Williamson,14,2
1996,0,1142,Bart Bryant,13,10
1996,0,20400,Michael Campbell,13,0
1996,0,1249,John Daly,13,6
1996,0,1320,Bob Estes,13,1
1996,0,9071,David Gilford,13,9
1996,0,1469,Dan Halldorson,13,10
1996,0,1571,Barry Jaeckel,13,3
1996,0,6012,Greg Kraft,13,2
1996,0,1964,Greg Powers,13,0
1996,0,1998,Jack Renner,13,1
1996,0,2007,Larry Rinker,13,0
1996,0,6731,Jeff Roth,13,6
1996,0,7087,Hugh Royer III,13,1
1996,0,2106,Chris Smith,13,0
1996,0,2159,Curtis Strange,13,13
1996,0,6527,Steve Stricker,13,4
1996,0,2201,Jim Thorpe,13,9
1996,0,2246,Duffy Waldorf,13,1
1996,0,2279,Mark Wiebe,13,1
1996,0,1127,Danny Briggs,12,0
1996,0,1150,George Burns,12,0
1996,0,1177,Billy Casper,12,12
1996,0,20472,Alex Cejka,12,1
1996,0,1359,Doug Ford,12,9
1996,0,12626,Joey Gullion,12,3
1996,0,1499,Mark Hayes,12,0
1996,0,1717,Sandy Lyle,12,7
1996,0,1858,Tommy Nakajima,12,1
1996,0,1946,Peter Persons,12,3
1996,0,1949,Mark Pfeil,12,3
1996,0,2067,Ted Schulz,12,0
1996,0,2099,Scott Simpson,12,3
1996,0,2131,Mike Springer,12,6
1996,0,2170,Hal Sutton,12,1
1996,0,6048,Dicky Thompson,12,0
1996,0,2206,David Toms,12,0
1996,0,2207,Sam Torrance,12,2
1996,0,2224,Greg Twiggs,12,0
1996,0,12677,Jade Work,12,1
1996,0,2313,Bruce Zabriski,12,0
1996,0,1258,John DeForest,11,1
1996,0,10041,Wayne DeFrancesco,11,3
1996,0,1284,Mike Donald,11,0
1996,0,7529,Tim Dunlavey,11,2
1996,0,6064,Jeff Gallagher,11,1
1996,0,1418,Bill Glasson,11,1
1996,0,12782,Tim Herron,11,0
1996,0,19958,Miguel Angel Jiménez,11,1
1996,0,20094,Jonathan Kaye,11,2
1996,0,12389,Barry Lane,11,1
1996,0,1736,Roger Maltbie,11,3
1996,0,1779,Gary McCord,11,0
1996,0,1906,Masashi Jumbo Ozaki,11,0
1996,0,20505,Lucas Parsons,11,0
1996,0,1924,Alan Pate,11,2
1996,0,12702,Costantino Rocca,11,1
1996,0,10215,Charlie Rymer,11,2
1996,0,20440,Kevin Savage,11,0
1996,0,2054,Ken Schall,11,3
1996,0,2077,Nobuo Serizawa,11,1
1996,0,20388,Gordon Sherry,11,2
1996,0,2171,Mike Swartz,11,1
1996,0,2195,Leonard Thompson,11,1
1996,0,6425,Rick Todd,11,0
1996,0,2244,Fred Wadsworth,11,0
1996,0,2300,Ian Woosnam,11,8
1996,0,1198,Howard Clark,10,2
1996,0,10875,Todd Demsey,10,0
1996,0,6251,Chris DiMarco,10,2
1996,0,1288,Ed Dougherty,10,3
1996,0,1342,Forrest Fezler,10,1
1996,0,8725,Tom Gillis,10,6
1996,0,6617,Brian Henninger,10,3
1996,0,20154,Guy Hill,10,0
1996,0,20358,Tico Hoffman,10,10
1996,0,21961,Charles Howell III,10,3
1996,0,20613,Brian Hull,10,1
1996,0,20999,Russell Jenkines,10,7
1996,0,8633,Per-Ulrik Johansson,10,3
1996,0,1890,Brett Ogle,10,0
1996,0,1926,Steve Pate,10,6
1996,0,20095,Carl Paulson,10,0
1996,0,1938,David Peoples,10,1
1996,0,1948,Tim Petrovic,10,4
1996,0,20158,Anthony Rodriguez,10,2
1996,0,19927,Mark Roe,10,7
1996,0,2100,Tim Simpson,10,0
1996,0,12663,Phil Tataurangi,10,0
1996,0,2225,Howard Twitty,10,5
1996,0,2255,Denis Watson,10,3
1996,0,2257,Brian Watts,10,10
1996,0,8681,Manny Zerman,10,2
1996,0,21407,Arjun Atwal,9,4
1996,0,7003,David Berganio Jr.,9,0
1996,0,1129,Bill Britton,9,2
1996,0,1200,Keith Clearwater,9,0
1996,0,21542,Simon Cooke,9,1
1996,0,8669,Bill Dodd,9,0
1996,0,21514,Matt Doyle,9,0
1996,0,1367,Brent Franklin,9,0
1996,0,11722,Stewart Ginn,9,0
1996,0,20035,Rob McMillan,9,0
1996,0,1824,Yoshinori Mizumaki,9,0
1996,0,1846,Jodie Mudd,9,0
1996,0,1910,Arnold Palmer,9,4
1996,0,1955,Gary Player,9,2
1996,0,8215,Steve Schneiter,9,2
1996,0,21851,Stephane Talbot,9,2
1996,0,20548,Hidemichi Tanaka,9,0
1996,0,19887,Jeff Zielinski,9,1
1996,0,2322,Richard Zokol,9,3
1996,0,1021,Chris Anderson,8,0
1996,0,1051,Seve Ballesteros,8,0
1996,0,6210,Doug Bauman,8,0
1996,0,1103,Charles Bolling,8,2
1996,0,6014,Eric Booker,8,2
1996,0,1124,Gay Brewer,8,0
1996,0,20286,Rusty Brown,8,0
1996,0,11482,Mike Caporale,8,0
1996,0,1197,Bobby Clampett,8,0
1996,0,1215,Charles Coody,8,2
1996,0,1370,Will Frantz,8,1
1996,0,1416,Chad Ginn,8,8
1996,0,8731,Bill Grooms,8,1
1996,0,1468,Gary Hallberg,8,0
1996,0,1517,Satoshi Higashi,8,1
1996,0,1550,Ed Humenik,8,3
1996,0,1561,Bill Israelson,8,1
1996,0,1564,David Jackson,8,0
1996,0,1572,Mark James,8,5
1996,0,20555,Jon Jaress,8,0
1996,0,1578,Tom Jenkins,8,2
1996,0,20463,Kirk Johnson,8,6
1996,0,7065,Arden Knoll,8,8
1996,0,1659,Massy Kuramoto,8,0
1996,0,12721,Jim Letourneau,8,0
1996,0,1685,J.L. Lewis,8,0
1996,0,7441,Bud Lintelman,8,3
1996,0,1753,Rik Massengale,8,4
1996,0,20435,Davidson Matyczuk,8,2
1996,0,1869,Jack Nicklaus,8,2
1996,0,1884,Mac O'Grady,8,1
1996,0,10824,Seiki Okuda,8,2
1996,0,21811,Neil Roberts,8,8
1996,0,2076,Peter Senior,8,3
1996,0,6655,Geoffrey Sisk,8,8
1996,0,11149,Jim Sobb,8,1
1996,0,2148,Ray Stewart,8,1
1996,0,2188,Ed Terasa,8,1
1996,0,2249,Don Walsworth,8,8
1996,0,2253,Randy Watkins,8,2
1996,0,1001,Tommy Aaron,7,4
1996,0,21406,Carl Alexander,7,3
1996,0,6197,Michael Allen,7,0
1996,0,7583,Adam Armagost,7,1
1996,0,1039,Perry Arthur,7,0
1996,0,10699,Ahmad Bateman,7,1
1996,0,6535,John Bermel,7,7
1996,0,1119,Leigh Brannan,7,1
1996,0,7137,Ashley Chinner,7,0
1996,0,1216,Kyle Coody,7,1
1996,0,1241,Scott Curiel,7,7
1996,0,1282,Trevor Dodds,7,2
1996,0,7763,Doug Dunakey,7,7
1996,0,1390,Buddy Gardner,7,0
1996,0,1425,Ernie Gonzalez,7,3
1996,0,21850,Darren Griff,7,4
1996,0,7941,Mike Grob,7,0
1996,0,12168,David Gunas,7,1
1996,0,12730,John Harris,7,7
1996,0,1522,Lon Hinkle,7,2
1996,0,1555,Stu Ingraham,7,1
1996,0,1573,Jim Jamieson,7,0
1996,0,21368,Don Jones,7,2
1996,0,1611,Richie Karl,7,7
1996,0,1624,Darrell Kestner,7,3
1996,0,19896,Patrick Lee,7,0
1996,0,10565,Ian Leggatt,7,0
1996,0,1755,Dick Mast,7,1
1996,0,1812,Danny Mijovic,7,1
1996,0,6052,Andy Morse,7,3
1996,0,1865,Dwight Nevil,7,7
1996,0,20553,Paul Nolen,7,1
1996,0,1978,Fran Quinn,7,1
1996,0,20127,Chris Riley,7,7
1996,0,8697,Kevin Riley,7,1
1996,0,2027,Ernest Ross,7,1
1996,0,10878,Monte Scheinblum,7,1
1996,0,21623,Jeff Street,7,0
1996,0,6847,Jay Synkelma,7,0
1996,0,2185,Lance Ten Broeck,7,3
1996,0,2230,Stan Utley,7,0
1996,0,20393,Philip Walton,7,1
1996,0,21325,Jeff Amershadian,6,3
1996,0,1049,Ian Baker-Finch,6,0
1996,0,20099,Doug Barron,6,5
1996,0,7721,Pat Bates,6,0
1996,0,10923,Ricky Beck,6,1
1996,0,1206,Bobby Cole,6,3
1996,0,20111,John Connelly,6,0
1996,0,20104,Ken Duke,6,3
1996,0,1350,Pat Fitzsimons,6,0
1996,0,1360,Anders Forsbrand,6,0
1996,0,12624,Derek Gilchrist,6,2
1996,0,7243,Mike Gill,6,0
1996,0,12751,Todd Gleaton,6,0
1996,0,21948,Gary Grabinski,6,1
1996,0,8895,Jay Gunning,6,0
1996,0,21024,Stan Hawkins,6,2
1996,0,8537,J.P. Hayes,6,3
1996,0,10163,John Hickson,6,0
1996,0,21259,Jason Hill,6,0
1996,0,10815,Tom Kalinowski,6,3
1996,0,1641,Gary Koch,6,1
1996,0,10846,Steve Madsen,6,0
1996,0,6346,Tomohiro Maruyama,6,1
1996,0,1782,Mike McCullough,6,6
1996,0,1796,Mark McNulty,6,6
1996,0,1820,Bobby Mitchell,6,4
1996,0,1861,Jim Nelford,6,0
1996,0,1872,Lonnie Nielsen,6,4
1996,0,19952,Martin Price,6,0
1996,0,8557,Charlie Rudd,6,0
1996,0,2033,Dave Rummells,6,0
1996,0,6076,Jim Schuman,6,0
1996,0,21951,Joey Snyder III,6,1
1996,0,2155,Stan Stopa,6,0
1996,0,20471,Sven Struver,6,0
1996,0,6094,Milan Swilor,6,6
1996,0,7275,Mike Taylor,6,5
1996,0,21645,Scott Trethewey,6,0
1996,0,20140,Steve Woods,6,4
1996,0,21326,Alan Zimmerman,6,1
1996,0,20029,Notah Begay III,5,1
1996,0,19755,Mike Bennett,5,2
1996,0,21847,David Bolton,5,1
1996,0,7323,Kevin Boscamp,5,0
1996,0,20210,Kory Bowman,5,0
1996,0,20124,Alan Bratton,5,1
1996,0,6223,Louis Brown,5,5
1996,0,1149,Michael Burke Jr.,5,0
1996,0,21846,Dan Cote,5,2
1996,0,8717,Kawika Cotner,5,1
1996,0,1234,Richard Crawford,5,1
1996,0,20038,Bryan DeCorso,5,0
1996,0,1305,Danny Edwards,5,1
1996,0,1330,David Feherty,5,0
1996,0,12695,Robert Floyd,5,2
1996,0,1358,Bob Ford,5,1
1996,0,21849,Bruce Heuchan,5,5
1996,0,21111,Hal Hobgood,5,3
1996,0,21486,Clay Homan,5,1
1996,0,1560,David Ishii,5,3
1996,0,12705,Cliff Kresge,5,2
1996,0,6775,John Lee,5,1
1996,0,11047,Jon Lesage,5,1
1996,0,8277,Greg Lesher,5,1
1996,0,7077,David Marchand,5,0
1996,0,8815,Jay McLelland,5,0
1996,0,6359,Allan Menne,5,2
1996,0,1801,Bob Menne,5,1
1996,0,10841,John Nelson,5,0
1996,0,1871,Mike Nicolette,5,1
1996,0,21949,Joe Ogilvie,5,0
1996,0,6695,Randy Peterson,5,2
1996,0,7187,Ron Philo Jr.,5,2
1996,0,1977,Dana Quigley,5,0
1996,0,21614,Christopher Reeves,5,0
1996,0,2021,Joe Root,5,5
1996,0,2046,Tony Saraceno,5,0
1996,0,22019,Victor Schwamkrug,5,0
1996,0,19953,Adam Spring,5,2
1996,0,2200,David Thore,5,5
1996,0,6791,Mark Wurtz,5,0
1996,0,10169,Gary Young,5,0
1996,0,2324,Paul Zurek,5,0
1996,0,7661,Mark Bartlett,4,1
1996,0,20556,Jim Bennett,4,1
1996,0,1109,Steve Bosdosh,4,1
1996,0,6544,Bruce Bulina,4,0
1996,0,12393,Rodney Butcher,4,0
1996,0,7389,Walt Chapman,4,0
1996,0,21848,Lewis Chitengwa,4,1
1996,0,21488,Jerry Courville Jr.,4,1
1996,0,1242,Rod Curl,4,2
1996,0,1304,Frank Edmonds,4,4
1996,0,6056,Jim Estes,4,3
1996,0,20563,Charlie Garza,4,2
1996,0,1403,Gene George,4,1
1996,0,6519,Tom Gieselman,4,3
1996,0,21861,Tim Grogan,4,0
1996,0,7277,Jim Hamilton,4,0
1996,0,20567,Kevin Hayashi,4,1
1996,0,20433,Mark Hensby,4,2
1996,0,20696,John Hess,4,1
1996,0,12716,Charley Hoffman,4,0
1996,0,1544,Joe Huber,4,0
1996,0,6514,Kevin Johnson,4,2
1996,0,1593,Philip Jonas,4,1
1996,0,1619,Skip Kendall,4,4
1996,0,12678,David Kirkpatrick,4,0
1996,0,1639,Kenny Knox,4,1
1996,0,1676,Ted Lehmann,4,1
1996,0,6729,Fran Marrello,4,0
1996,0,12680,Shigeki Maruyama,4,2
1996,0,21879,Craig Matthew,4,1
1996,0,8583,Ken McDonald,4,2
1996,0,8575,Ron McDougal,4,0
1996,0,21812,Doug Morgan,4,4
1996,0,20443,Jin Park,4,4
1996,0,7037,Steve Pope,4,2
1996,0,21873,David Reuter,4,3
1996,0,11194,Doug Roxburgh,4,3
1996,0,20448,David Rueter,4,4
1996,0,2036,Jim Rutledge,4,1
1996,0,21875,Jason Samuelian,4,0
1996,0,21874,Mark Scheibach,4,0
1996,0,2065,Rick Schuller,4,4
1996,0,8071,Doug Sheldon,4,0
1996,0,6409,Brad Sherfy,4,3
1996,0,2090,Tom Sieckmann,4,1
1996,0,21702,David Smith,4,1
1996,0,21628,Charlie Taylor,4,2
1996,0,12454,Mario Tiziani,4,0
1996,0,6751,Chris Tucker,4,0
1996,0,12793,Don Williams,4,3
1996,0,20566,Kaname Yokoo,4,0
1996,0,20565,Shinichi Yokota,4,0
1996,0,20271,Chris Zambri,4,0
1996,0,20632,Paul Barnsley,3,1
1996,0,1078,Jim Benepe,3,1
1996,0,20594,David Bransdon,3,2
1996,0,21872,Dean Cavanaugh,3,0
1996,0,1316,Gene Elliott,3,1
1996,0,19828,Mike Grant,3,0
1996,0,21703,John Gregus,3,2
1996,0,1490,Craig Hartle,3,0
1996,0,1501,Vance Heafner,3,2
1996,0,21350,Ryuji Imada,3,1
1996,0,21539,Michael Johnson,3,2
1996,0,21845,Mark Kochan,3,2
1996,0,11010,Joe Meade,3,1
1996,0,1908,John Paesani,3,0
1996,0,1918,Steve Parker,3,1
1996,0,1992,Don Reese,3,1
1996,0,6563,Roger Salazar,3,2
1996,0,6401,Marty Schiene,3,0
1996,0,2063,Dave Schreyer,3,2
1996,0,20109,Jerry Springer,3,0
1996,0,21924,Matt Swanson,3,0
1996,0,21890,Craig Werness,3,1
1996,0,10828,Guy Yamamoto,3,0
1996,0,20343,Kevin Boynton,2,1
1996,0,1117,Steve Brady,2,2
1996,0,21400,Rodney Lemley,2,0
1996,0,10831,Greg Meyer,2,0
1996,0,6369,Michael Muranyi,2,2
1996,0,2062,Curt Schnell,2,1
1996,0,7635,Jeff Stewart,2,0
1996,0,2160,Ron Streck,2,0
1996,0,2215,Paul Trittler,2,0
1996,0,21876,Jim Wahl Jr.,2,1
1996,0,8193,Ben Weir,2,0
1996,0,2312,Nobumitsu Yuhara,2,0
1996,0,8373,Elroy Marti Jr.,1,0
1995,0,1306,David Edwards,51,1
1995,0,1559,Hale Irwin,50,3
1995,0,6386,Bill Porter,46,2
1995,0,2159,Curtis Strange,39,14
1995,0,2223,Bob Tway,38,2
1995,0,1201,Lennie Clements,37,4
1995,0,7267,Allen Doyle,37,18
1995,0,1326,Nick Faldo,35,4
1995,0,1381,Fred Funk,35,1
1995,0,2008,Lee Rinker,35,1
1995,0,2170,Hal Sutton,35,3
1995,0,2190,Doug Tewell,35,3
1995,0,1072,Chip Beck,34,1
1995,0,2226,Tray Tyner,34,0
1995,0,2267,D.A. Weibring,34,3
1995,0,1569,Peter Jacobsen,33,1
1995,0,1748,Doug Martin,33,2
1995,0,1690,Bruce Lietzke,32,0
1995,0,1960,Don Pooley,32,5
1995,0,1307,Joel Edwards,31,2
1995,0,10213,Dicky Pride,31,1
1995,0,8385,Omar Uresti,31,1
1995,0,1196,Brian Claar,30,0
1995,0,1975,Tom Purtzer,30,2
1995,0,1132,Mark Brooks,29,0
1995,0,1266,Clark Dennis,29,0
1995,0,1457,Jay Haas,29,5
1995,0,1633,Tom Kite,29,0
1995,0,2321,Fuzzy Zoeller,29,0
1995,0,1024,Billy Andrade,28,1
1995,0,1143,Brad Bryant,28,6
1995,0,7569,Mark Carnevale,28,2
1995,0,6044,Scott Gump,28,0
1995,0,1724,Jeff Maggert,28,1
1995,0,1890,Brett Ogle,28,0
1995,0,2099,Scott Simpson,28,1
1995,0,1175,Jim Carter,27,5
1995,0,1346,Ed Fiori,27,4
1995,0,1797,Rocco Mediate,27,2
1995,0,1837,Gil Morgan,27,2
1995,0,1887,Mark O'Meara,27,1
1995,0,1945,Kenny Perry,26,0
1995,0,2180,Harry Taylor,26,1
