YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
2014,0,23135,Tim Clark,19,29
2014,0,25686,Jason Dufner,19,27
2014,0,32102,Rickie Fowler,19,26
2014,0,32640,Troy Merritt,19,24
2014,0,24138,Ian Poulter,19,27
2014,0,20645,John Senden,19,23
2014,0,32200,Roberto Castro,18,24
2014,0,21731,Freddie Jacobson,18,24
2014,0,2206,David Toms,18,24
2014,0,20396,Lee Westwood,18,23
2014,0,30852,Ryo Ishikawa,17,25
2014,0,36689,Brooks Koepka,17,23
2014,0,30944,Jason Kokrak,17,26
2014,0,10860,Justin Leonard,17,20
2014,0,27466,Spencer Levin,17,22
2014,0,23800,Bryce Molder,17,20
2014,0,24357,K.J. Choi,16,25
2014,0,27408,Martin Kaymer,16,23
2014,0,1810,Phil Mickelson,16,28
2014,0,27556,Ted Potter Jr.,16,31
2014,0,24502,Adam Scott,16,23
2014,0,24507,Jason Bohn,15,22
2014,0,23983,Luke Donald,15,19
2014,0,25804,Bubba Watson,15,18
2014,0,29740,Brad Fritsch,14,20
2014,0,26300,Matt Jones,14,22
2014,0,25364,Paul Casey,13,19
2014,0,21209,Sergio Garcia,13,16
2014,0,22405,Justin Rose,13,20
2014,0,27895,Jonas Blixt,12,15
2014,0,26956,Bronson La'Cassie,12,17
2014,0,34265,Will Wilcox,12,14
2014,0,21528,Henrik Stenson,11,16
2014,0,28237,Rory McIlroy,10,18
2014,0,28089,Jason Day,9,9
2014,0,30925,Dustin Johnson,9,16
2014,0,25572,Graeme McDowell,9,13
2013,0,26289,Boo Weekley,48,58
2013,0,20691,Greg Owen,46,54
2013,0,28780,Nicholas Thompson,44,58
2013,0,28500,Martin Flores,43,47
2013,0,27095,Nick Watney,42,49
2013,0,23638,Brendon de Jonge,41,45
2013,0,27436,Graham DeLaet,41,49
2013,0,28259,Sangmoon Bae,40,55
2013,0,28455,Will Claxton,39,42
2013,0,34174,John Huh,39,54
2013,0,30944,Jason Kokrak,39,49
2013,0,20848,Ángel Cabrera,38,44
2013,0,25444,Justin Hicks,38,51
2013,0,29518,Brendan Steele,38,45
2013,0,20098,Stuart Appleby,37,44
2013,0,12510,Chad Campbell,37,44
2013,0,32200,Roberto Castro,37,46
2013,0,34099,Harris English,37,43
2013,0,25900,Lucas Glover,37,45
2013,0,34360,Patrick Reed,37,44
2013,0,23621,Rory Sabbatini,37,53
2013,0,30110,Kyle Stanley,37,55
2013,0,22378,Trevor Immelman,36,41
2013,0,25686,Jason Dufner,35,45
2013,0,29740,Brad Fritsch,35,42
2013,0,35539,Luke Guthrie,35,49
2013,0,21961,Charles Howell III,35,39
2013,0,23353,J.J. Henry,34,36
2013,0,27129,Luke List,34,42
2013,0,24490,George McNeill,34,40
2013,0,28307,Matt Every,33,50
2013,0,29289,S.Y. Noh,33,43
2013,0,25240,D.A. Points,33,45
2013,0,20645,John Senden,33,36
2013,0,32366,Kevin Chappell,32,44
2013,0,31323,Gary Woodland,32,38
2013,0,1116,Michael Bradley,31,35
2013,0,21753,Brian Davis,31,39
2013,0,20104,Ken Duke,31,43
2013,0,12716,Charley Hoffman,31,43
2013,0,29420,Billy Horschel,31,41
2013,0,26300,Matt Jones,31,38
2013,0,27503,Steve LeBrun,31,36
2013,0,34409,David Lingmerth,31,37
2013,0,25336,Alistair Presnell,31,32
2013,0,32334,Charlie Beljan,30,39
2013,0,24357,K.J. Choi,30,35
2013,0,24494,Erik Compton,30,42
2013,0,1724,Jeff Maggert,30,44
2013,0,22961,David Mathis,30,37
2013,0,33419,Cameron Tringale,30,41
2013,0,20229,Stewart Cink,29,36
2013,0,23409,James Driscoll,29,33
2013,0,30926,Chris Kirk,29,40
2013,0,24781,Hunter Mahan,29,32
2013,0,26951,Johnson Wagner,29,37
2013,0,25632,Jimmy Walker,29,34
2013,0,20160,Charlie Wi,29,40
2013,0,21878,Mark Wilson,29,32
2013,0,34021,Bud Cauley,28,34
2013,0,23541,Ben Crane,28,34
2013,0,31202,William McGirt,28,32
2013,0,33869,Eric Meierdierks,28,34
2013,0,30163,Henrik Norlander,28,37
2013,0,24140,Sean O'Hair,28,33
2013,0,22046,Geoff Ogilvy,28,40
2013,0,34431,Robert Streb,28,35
2013,0,27963,Chris Stroud,28,35
2013,0,32150,Michael Thompson,28,32
2013,0,25274,Steven Bowditch,27,36
2013,0,22621,Ben Curtis,27,31
2013,0,24399,Scott Gardiner,27,30
2013,0,27936,Martin Laird,27,38
2013,0,35139,Richard Lee,27,36
2013,0,22056,Cameron Percy,27,33
2013,0,25818,Scott Piercy,27,36
2013,0,22913,John Rollins,27,34
2013,0,30692,Scott Stallings,27,36
2013,0,25834,Daniel Summerhays,27,33
2013,0,24846,Ricky Barnes,26,43
2013,0,27895,Jonas Blixt,26,30
2013,0,24924,Bill Haas,26,28
2013,0,22806,Doug LaBelle II,26,32
2013,0,26851,Marc Leishman,26,36
2013,0,30750,Tommy Gainey,25,44
2013,0,8725,Tom Gillis,25,36
2013,0,30852,Ryo Ishikawa,25,39
2013,0,6573,Brandt Jobe,25,30
2013,0,36884,Ben Kohles,25,39
2013,0,28092,D.H. Lee,25,37
2013,0,24361,Pat Perez,25,37
2013,0,10213,Dicky Pride,25,29
2013,0,27649,Brandt Snedeker,25,35
2013,0,26679,Kevin Stadler,25,38
2013,0,33141,Keegan Bradley,24,30
2013,0,32448,James Hahn,24,31
2013,0,27644,Brian Harman,24,32
2013,0,31557,Jim Herman,24,33
2013,0,24024,Zach Johnson,24,35
2013,0,10860,Justin Leonard,24,26
2013,0,23800,Bryce Molder,24,30
2013,0,26596,Ryan Moore,24,36
2013,0,28475,Jeff Overton,24,32
2013,0,34046,Jordan Spieth,24,34
2013,0,21528,Henrik Stenson,24,27
2013,0,10885,Robert Allenby,23,33
2013,0,22371,Aaron Baddeley,23,27
2013,0,24507,Jason Bohn,23,29
2013,0,30925,Dustin Johnson,23,30
2013,0,27933,John Merrick,23,33
2013,0,27556,Ted Potter Jr.,23,41
2013,0,26476,Chez Reavie,23,27
2013,0,23623,Bo Van Pelt,23,30
2013,0,27770,Camilo Villegas,23,36
2013,0,25804,Bubba Watson,23,28
2013,0,24227,Justin Bolli,22,30
2013,0,37273,Derek Ernst,22,25
2013,0,34098,Russell Henley,22,33
2013,0,27408,Martin Kaymer,22,26
2013,0,30711,Colt Knost,22,26
2013,0,20443,Jin Park,22,27
2013,0,23325,Vaughn Taylor,22,24
2013,0,28310,Lee Williams,22,26
2013,0,28089,Jason Day,21,29
2013,0,28679,Fabián Gómez,21,26
2013,0,19970,Robert Karlsson,21,27
2013,0,8075,Jerry Kelly,21,27
2013,0,25345,Carl Pettersson,21,30
2013,0,22405,Justin Rose,21,26
2013,0,20593,Greg Chalmers,20,22
2013,0,33461,Morgan Hoffmann,20,27
2013,0,34261,Scott Langley,20,27
2013,0,6567,Vijay Singh,20,30
2013,0,22295,Darron Stiles,20,27
2013,0,27214,Kevin Streelman,20,27
2013,0,31560,Brian Stuard,20,31
2013,0,27330,Josh Teater,20,27
2013,0,20396,Lee Westwood,20,34
2013,0,6522,Ernie Els,19,23
2013,0,10809,Jim Furyk,19,25
2013,0,12782,Tim Herron,19,24
2013,0,27120,Troy Matteson,19,27
2013,0,25562,Andres Romero,19,27
2013,0,26497,Casey Wittenberg,19,29
2013,0,23452,Nicolas Colsaerts,18,29
2013,0,1320,Bob Estes,18,24
2013,0,23108,Matt Kuchar,18,22
2013,0,21099,David Lynn,18,24
2013,0,1810,Phil Mickelson,18,22
2013,0,23320,Ryan Palmer,18,29
2013,0,23788,D.J. Trahan,18,24
2013,0,24358,Robert Garrigus,17,22
2013,0,20766,Padraig Harrington,17,19
2013,0,26758,David Hearn,17,26
2013,0,25572,Graeme McDowell,17,21
2013,0,23497,Tag Ridings,17,22
2013,0,29479,Scott Brown,16,21
2013,0,32102,Rickie Fowler,16,24
2013,0,33418,Shawn Stefani,16,19
2013,0,21731,Freddie Jacobson,15,20
2013,0,28237,Rory McIlroy,15,22
2013,0,6004,Stephen Ames,14,21
2013,0,21209,Sergio Garcia,14,20
2013,0,28135,Aaron Watkins,14,16
2013,0,24663,Y.E. Yang,14,20
2013,0,19846,Brian Gay,13,21
2013,0,20572,Rod Pampling,13,15
2013,0,26331,Charl Schwartzel,13,17
2013,0,29221,Webb Simpson,13,23
2013,0,2206,David Toms,13,19
2013,0,10423,Mike Weir,13,18
2013,0,23135,Tim Clark,12,17
2013,0,24502,Adam Scott,12,18
2013,0,29425,Andrew Svoboda,12,13
2013,0,23983,Luke Donald,11,15
2013,0,32698,Bobby Gates,11,16
2013,0,6527,Steve Stricker,11,17
2013,0,8793,Tiger Woods,11,16
2013,0,24138,Ian Poulter,10,18
2013,0,22792,Peter Hanson,8,11
2012,0,24846,Ricky Barnes,54,68
2012,0,27120,Troy Matteson,48,53
2012,0,29518,Brendan Steele,48,52
2012,0,27330,Josh Teater,48,62
2012,0,30926,Chris Kirk,46,56
2012,0,32698,Bobby Gates,45,54
2012,0,29910,Blake Adams,44,51
2012,0,23638,Brendon de Jonge,44,54
2012,0,34099,Harris English,44,52
2012,0,26851,Marc Leishman,44,54
2012,0,20691,Greg Owen,43,54
2012,0,32366,Kevin Chappell,42,56
2012,0,12652,Cameron Beckman,41,59
2012,0,27436,Graham DeLaet,41,50
2012,0,12716,Charley Hoffman,41,53
2012,0,25818,Scott Piercy,41,46
2012,0,25240,D.A. Points,41,51
2012,0,28455,Will Claxton,40,47
2012,0,22293,Heath Slocum,40,47
2012,0,26951,Johnson Wagner,40,48
2012,0,33120,Mark Anderson,39,49
2012,0,32200,Roberto Castro,39,44
2012,0,20104,Ken Duke,39,53
2012,0,27933,John Merrick,39,46
2012,0,27095,Nick Watney,39,52
2012,0,26758,David Hearn,38,46
2012,0,10860,Justin Leonard,38,42
2012,0,29476,Kyle Reifers,37,46
2012,0,31323,Gary Woodland,37,48
2012,0,33141,Keegan Bradley,36,47
2012,0,33419,Cameron Tringale,36,47
2012,0,28087,Kris Blanks,35,45
2012,0,12510,Chad Campbell,35,47
2012,0,34021,Bud Cauley,35,47
2012,0,24358,Robert Garrigus,35,55
2012,0,27644,Brian Harman,35,45
2012,0,21350,Ryuji Imada,35,45
2012,0,26596,Ryan Moore,35,41
2012,0,24140,Sean O'Hair,35,43
2012,0,22913,John Rollins,35,40
2012,0,10885,Robert Allenby,34,47
2012,0,23204,Gary Christian,34,43
2012,0,27141,J.B. Holmes,34,45
2012,0,22378,Trevor Immelman,34,40
2012,0,23548,Bill Lunde,34,48
2012,0,22348,Nick O'Hern,34,41
2012,0,6567,Vijay Singh,34,47
2012,0,30110,Kyle Stanley,34,45
2012,0,27064,Jhonattan Vegas,34,45
2012,0,25632,Jimmy Walker,34,40
2012,0,30750,Tommy Gainey,33,51
2012,0,24924,Bill Haas,33,35
2012,0,21961,Charles Howell III,33,43
2012,0,8075,Jerry Kelly,33,40
2012,0,31558,J.J. Killeen,33,40
2012,0,1724,Jeff Maggert,33,40
2012,0,23788,D.J. Trahan,33,44
2012,0,28475,Jeff Overton,32,41
2012,0,26476,Chez Reavie,32,42
2012,0,25562,Andres Romero,32,46
2012,0,21878,Mark Wilson,32,37
2012,0,21805,Harrison Frazar,31,34
2012,0,6036,Scott Dunlap,30,43
2012,0,12782,Tim Herron,30,36
2012,0,34174,John Huh,30,42
2012,0,19970,Robert Karlsson,30,40
2012,0,1766,Billy Mayfair,30,51
2012,0,31202,William McGirt,30,35
2012,0,29289,S.Y. Noh,30,39
2012,0,23621,Rory Sabbatini,30,46
2012,0,28093,Miguel Angel Carballo,29,40
2012,0,24357,K.J. Choi,29,29
2012,0,8725,Tom Gillis,29,42
2012,0,30944,Jason Kokrak,29,40
2012,0,27936,Martin Laird,29,37
2012,0,24490,George McNeill,29,37
2012,0,28500,Martin Flores,28,32
2012,0,23353,J.J. Henry,28,32
2012,0,27974,Sung Kang,28,41
2012,0,23800,Bryce Molder,28,30
2012,0,26679,Kevin Stadler,28,37
2012,0,27214,Kevin Streelman,28,38
2012,0,27770,Camilo Villegas,28,43
2012,0,26289,Boo Weekley,28,39
2012,0,24507,Jason Bohn,27,31
2012,0,29479,Scott Brown,27,42
2012,0,24925,Jonathan Byrd,27,35
2012,0,30711,Colt Knost,27,34
2012,0,27797,Derek Lamely,27,32
2012,0,23320,Ryan Palmer,27,33
2012,0,20572,Rod Pampling,27,37
2012,0,32150,Michael Thompson,27,38
2012,0,20098,Stuart Appleby,26,32
2012,0,23542,Tommy Biershenk,26,33
2012,0,24494,Erik Compton,26,35
2012,0,6251,Chris DiMarco,26,38
2012,0,25686,Jason Dufner,26,35
2012,0,28308,Troy Kelly,26,30
2012,0,24361,Pat Perez,26,39
2012,0,30692,Scott Stallings,26,42
2012,0,25834,Daniel Summerhays,26,38
2012,0,20623,Gavin Coles,25,34
2012,0,20574,Mathew Goggin,25,32
2012,0,24024,Zach Johnson,25,31
2012,0,27466,Spencer Levin,25,27
2012,0,29221,Webb Simpson,25,29
2012,0,22582,Kyle Thompson,25,29
2012,0,28259,Sangmoon Bae,24,33
2012,0,28089,Jason Day,24,28
2012,0,6522,Ernie Els,24,31
2012,0,23718,Nathan Green,24,34
2012,0,29222,Billy Hurley III,24,28
2012,0,29926,Danny Lee,24,34
2012,0,25345,Carl Pettersson,24,30
2012,0,27556,Ted Potter Jr.,24,46
2012,0,25457,Alexandre Rocha,24,32
2012,0,27649,Brandt Snedeker,24,30
2012,0,23623,Bo Van Pelt,24,29
2012,0,20070,Matt Bettencourt,23,33
2012,0,28307,Matt Every,23,34
2012,0,27060,John Mallinger,23,34
2012,0,1797,Rocco Mediate,23,28
2012,0,21528,Henrik Stenson,23,31
2012,0,23325,Vaughn Taylor,23,34
2012,0,30927,Brendon Todd,23,32
2012,0,20160,Charlie Wi,23,33
2012,0,32102,Rickie Fowler,22,36
2012,0,29420,Billy Horschel,22,30
2012,0,26300,Matt Jones,22,26
2012,0,1810,Phil Mickelson,22,31
2012,0,26329,Louis Oosthuizen,22,26
2012,0,27963,Chris Stroud,22,29
2012,0,32334,Charlie Beljan,21,28
2012,0,1116,Michael Bradley,21,28
2012,0,20593,Greg Chalmers,21,26
2012,0,20229,Stewart Cink,21,30
2012,0,21753,Brian Davis,21,32
2012,0,24604,Hunter Haas,21,26
2012,0,30925,Dustin Johnson,21,24
2012,0,24781,Hunter Mahan,21,30
2012,0,22046,Geoff Ogilvy,21,28
2012,0,1941,Tom Pernice Jr.,21,30
2012,0,22405,Justin Rose,21,28
2012,0,25892,Steve Wheatcroft,21,24
2012,0,23541,Ben Crane,20,31
2012,0,33122,Russell Knox,20,25
2012,0,35139,Richard Lee,20,22
2012,0,22961,David Mathis,20,26
2012,0,27302,Garth Mulroy,20,25
2012,0,22548,Patrick Sheehan,20,26
2012,0,26287,Roland Thatcher,20,31
2012,0,2206,David Toms,20,24
2012,0,6004,Stephen Ames,19,30
2012,0,21407,Arjun Atwal,19,34
2012,0,1320,Bob Estes,19,26
2012,0,20766,Padraig Harrington,19,23
2012,0,25396,Kevin Na,19,24
2012,0,24502,Adam Scott,19,27
2012,0,6527,Steve Stricker,19,20
2012,0,25804,Bubba Watson,19,21
2012,0,22371,Aaron Baddeley,18,24
2012,0,10809,Jim Furyk,18,20
2012,0,1706,Davis Love III,18,22
2012,0,20645,John Senden,18,26
2012,0,23409,James Driscoll,17,28
2012,0,23903,Stephen Gangluff,17,28
2012,0,20396,Lee Westwood,17,23
2012,0,20848,Ángel Cabrera,16,18
2012,0,23135,Tim Clark,16,25
2012,0,11123,Chris Couch,16,22
2012,0,6034,Marco Dawson,16,21
2012,0,19846,Brian Gay,16,20
2012,0,23108,Matt Kuchar,16,20
2012,0,28237,Rory McIlroy,16,20
2012,0,10213,Dicky Pride,16,21
2012,0,8793,Tiger Woods,16,25
2012,0,24663,Y.E. Yang,16,17
2012,0,22621,Ben Curtis,15,16
2012,0,6573,Brandt Jobe,15,16
2012,0,24138,Ian Poulter,15,19
2012,0,27895,Jonas Blixt,14,21
2012,0,21731,Freddie Jacobson,14,23
2012,0,24940,Edward Loar,14,18
2012,0,20850,Daniel Chopra,13,18
2012,0,1249,John Daly,13,20
2012,0,21209,Sergio Garcia,13,17
2012,0,29478,Kevin Kisner,13,14
2012,0,25572,Graeme McDowell,13,18
2012,0,26331,Charl Schwartzel,13,18
2012,0,23983,Luke Donald,12,15
2012,0,30852,Ryo Ishikawa,11,14
2011,0,12510,Chad Campbell,55,67
2011,0,23788,D.J. Trahan,50,67
2011,0,27064,Jhonattan Vegas,50,61
2011,0,26881,Jarrod Lyle,49,58
2011,0,30750,Tommy Gainey,47,60
2011,0,6621,Joe Durant,46,57
2011,0,28087,Kris Blanks,45,55
2011,0,31401,Zack Miller,45,61
2011,0,29910,Blake Adams,44,49
2011,0,6573,Brandt Jobe,44,56
2011,0,26476,Chez Reavie,44,54
2011,0,1766,Billy Mayfair,43,60
2011,0,27963,Chris Stroud,43,51
2011,0,23548,Bill Lunde,42,49
2011,0,30110,Kyle Stanley,42,56
2011,0,23623,Bo Van Pelt,42,49
2011,0,26289,Boo Weekley,42,61
2011,0,10885,Robert Allenby,41,51
2011,0,22913,John Rollins,41,45
2011,0,33419,Cameron Tringale,41,52
2011,0,23718,Nathan Green,40,49
2011,0,20127,Chris Riley,40,42
2011,0,24781,Hunter Mahan,39,49
2011,0,31557,Jim Herman,38,43
2011,0,25240,D.A. Points,38,43
2011,0,24846,Ricky Barnes,37,43
2011,0,32698,Bobby Gates,37,44
2011,0,26758,David Hearn,37,42
2011,0,21961,Charles Howell III,37,43
2011,0,27330,Josh Teater,37,48
2011,0,25274,Steven Bowditch,36,48
2011,0,24358,Robert Garrigus,36,48
2011,0,10733,Kent Jones,36,43
2011,0,26851,Marc Leishman,36,46
2011,0,27466,Spencer Levin,36,41
2011,0,6515,Shaun Micheel,36,42
2011,0,6567,Vijay Singh,36,44
2011,0,30692,Scott Stallings,36,43
2011,0,33141,Keegan Bradley,35,43
2011,0,31202,William McGirt,35,47
2011,0,27933,John Merrick,35,39
2011,0,30946,Alex Prugh,35,42
2011,0,34255,Joseph Bramlett,34,48
2011,0,6251,Chris DiMarco,34,42
2011,0,20645,John Senden,34,40
2011,0,23353,J.J. Henry,33,38
2011,0,12782,Tim Herron,33,38
2011,0,25444,Justin Hicks,33,50
2011,0,21350,Ryuji Imada,33,40
2011,0,27797,Derek Lamely,33,45
2011,0,27120,Troy Matteson,33,44
2011,0,26679,Kevin Stadler,33,43
2011,0,21878,Mark Wilson,33,35
2011,0,8725,Tom Gillis,32,43
2011,0,29420,Billy Horschel,32,37
2011,0,28158,Steve Marino,32,42
2011,0,32640,Troy Merritt,32,41
2011,0,26951,Johnson Wagner,32,38
2011,0,25632,Jimmy Walker,32,41
2011,0,21407,Arjun Atwal,31,45
2011,0,12652,Cameron Beckman,31,45
2011,0,24507,Jason Bohn,31,42
2011,0,24980,Scott Gutschewski,31,44
2011,0,30926,Chris Kirk,31,37
2011,0,24361,Pat Perez,31,41
2011,0,29518,Brendan Steele,31,38
2011,0,25834,Daniel Summerhays,31,38
2011,0,31323,Gary Woodland,31,42
2011,0,6004,Stephen Ames,30,36
2011,0,28679,Fabián Gómez,30,43
2011,0,24604,Hunter Haas,30,41
2011,0,22348,Nick O'Hern,30,40
2011,0,20572,Rod Pampling,30,33
2011,0,25345,Carl Pettersson,30,34
2011,0,25457,Alexandre Rocha,30,35
2011,0,25804,Bubba Watson,30,35
2011,0,20070,Matt Bettencourt,29,43
2011,0,23673,Michael Connell,29,40
2011,0,23409,James Driscoll,29,36
2011,0,6643,Paul Goydos,29,44
2011,0,24924,Bill Haas,29,36
2011,0,33413,Ben Martin,29,33
2011,0,25818,Scott Piercy,29,37
2011,0,8375,Paul Stankowski,29,35
2011,0,32150,Michael Thompson,29,39
2011,0,24290,D.J. Brigman,28,37
2011,0,21753,Brian Davis,28,45
2011,0,6522,Ernie Els,28,37
2011,0,10860,Justin Leonard,28,36
2011,0,22961,David Mathis,28,39
2011,0,20436,Garrett Willis,28,38
2011,0,24357,K.J. Choi,27,32
2011,0,25686,Jason Dufner,27,38
2011,0,8537,J.P. Hayes,27,35
2011,0,10585,Scott McCarron,27,32
2011,0,23320,Ryan Palmer,27,31
2011,0,22405,Justin Rose,27,33
2011,0,22293,Heath Slocum,27,33
2011,0,34072,Will Strickler,27,36
2011,0,23325,Vaughn Taylor,27,34
2011,0,23638,Brendon de Jonge,26,34
2011,0,9011,David Duval,26,38
2011,0,22378,Trevor Immelman,26,27
2011,0,30925,Dustin Johnson,26,40
2011,0,8075,Jerry Kelly,26,31
2011,0,1797,Rocco Mediate,26,30
2011,0,24140,Sean O'Hair,26,34
2011,0,26287,Roland Thatcher,26,38
2011,0,27770,Camilo Villegas,26,34
2011,0,20098,Stuart Appleby,25,31
2011,0,20593,Greg Chalmers,25,28
2011,0,22621,Ben Curtis,25,32
2011,0,32102,Rickie Fowler,25,35
2011,0,12716,Charley Hoffman,25,41
2011,0,35087,Bio Kim,25,37
2011,0,30711,Colt Knost,25,27
2011,0,31193,Jim Renner,25,31
2011,0,25562,Andres Romero,25,36
2011,0,27214,Kevin Streelman,25,31
2011,0,11123,Chris Couch,24,31
2011,0,28089,Jason Day,24,31
2011,0,19846,Brian Gay,24,30
2011,0,29718,Anthony Kim,24,32
2011,0,28486,Michael Putnam,24,25
2011,0,26668,Marc Turnesa,24,30
2011,0,23614,Rich Beem,23,30
2011,0,1116,Michael Bradley,23,29
2011,0,32366,Kevin Chappell,23,38
2011,0,25900,Lucas Glover,23,31
2011,0,29720,Andres Gonzales,23,27
2011,0,28475,Jeff Overton,23,35
2011,0,23497,Tag Ridings,23,32
2011,0,29221,Webb Simpson,23,33
2011,0,10809,Jim Furyk,22,29
2011,0,26300,Matt Jones,22,28
2011,0,27974,Sung Kang,22,27
2011,0,27936,Martin Laird,22,31
2011,0,21949,Joe Ogilvie,22,29
2011,0,22046,Geoff Ogilvy,22,28
2011,0,1948,Tim Petrovic,22,30
2011,0,24502,Adam Scott,22,34
2011,0,27649,Brandt Snedeker,22,30
2011,0,20160,Charlie Wi,22,30
2011,0,20498,Briny Baird,21,28
2011,0,7457,Steve Flesch,21,36
2011,0,21805,Harrison Frazar,21,27
2011,0,24024,Zach Johnson,21,25
2011,0,1810,Phil Mickelson,21,34
2011,0,32876,Martin Piller,21,30
2011,0,23621,Rory Sabbatini,21,29
2011,0,26331,Charl Schwartzel,21,23
2011,0,20472,Alex Cejka,20,30
2011,0,23541,Ben Crane,20,30
2011,0,28620,Aron Price,20,27
2011,0,2206,David Toms,20,24
2011,0,27095,Nick Watney,20,25
2011,0,7867,Woody Austin,19,30
2011,0,26420,Richard Johnson,19,23
2011,0,23800,Bryce Molder,19,24
2011,0,26596,Ryan Moore,19,23
2011,0,25396,Kevin Na,19,25
2011,0,21731,Freddie Jacobson,18,22
2011,0,33911,Nate Smith,18,24
2011,0,12602,Dean Wilson,18,23
2011,0,22371,Aaron Baddeley,17,27
2011,0,10505,Shane Bertsch,17,27
2011,0,24925,Jonathan Byrd,17,24
2011,0,20848,Ángel Cabrera,17,21
2011,0,21209,Sergio Garcia,17,19
2011,0,20766,Padraig Harrington,17,23
2011,0,1577,Lee Janzen,17,25
2011,0,20229,Stewart Cink,16,22
2011,0,20157,Retief Goosen,16,19
2011,0,29478,Kevin Kisner,16,22
2011,0,23108,Matt Kuchar,16,19
2011,0,27141,J.B. Holmes,15,23
2011,0,1706,Davis Love III,15,18
2011,0,25572,Graeme McDowell,15,18
2011,0,27939,Matt McQuillan,15,22
2011,0,24490,George McNeill,14,21
2011,0,1313,Steve Elkington,13,14
2011,0,24138,Ian Poulter,13,16
2011,0,6527,Steve Stricker,13,15
2011,0,19970,Robert Karlsson,12,19
2011,0,24663,Y.E. Yang,11,16
2011,0,23983,Luke Donald,9,12
2010,0,27436,Graham DeLaet,53,70
2010,0,28780,Nicholas Thompson,48,66
2010,0,27933,John Merrick,47,55
2010,0,27330,Josh Teater,47,57
2010,0,22913,John Rollins,46,55
2010,0,8725,Tom Gillis,45,60
2010,0,28087,Kris Blanks,44,59
2010,0,21949,Joe Ogilvie,44,52
2010,0,20645,John Senden,44,52
2010,0,24925,Jonathan Byrd,43,55
2010,0,27141,J.B. Holmes,43,49
2010,0,1797,Rocco Mediate,43,51
2010,0,26951,Johnson Wagner,43,49
2010,0,1766,Billy Mayfair,42,58
2010,0,23349,Charles Warren,42,50
2010,0,27936,Martin Laird,41,51
2010,0,26695,Michael Letzig,41,52
2010,0,21753,Brian Davis,40,55
2010,0,8075,Jerry Kelly,40,49
2010,0,7867,Woody Austin,39,51
2010,0,27466,Spencer Levin,39,43
2010,0,23307,Roger Tambellini,39,48
2010,0,25686,Jason Dufner,38,50
2010,0,1706,Davis Love III,38,47
2010,0,7749,Brett Quigley,38,52
2010,0,23673,Michael Connell,37,43
2010,0,20378,Mathias Grönberg,37,46
2010,0,23548,Bill Lunde,37,44
2010,0,25562,Andres Romero,37,45
2010,0,6595,Kevin Sutherland,37,42
2010,0,23623,Bo Van Pelt,37,47
2010,0,21878,Mark Wilson,37,44
2010,0,20498,Briny Baird,36,43
2010,0,24358,Robert Garrigus,36,46
2010,0,24490,George McNeill,36,50
2010,0,27963,Chris Stroud,36,41
2010,0,12714,Chris Tidland,36,43
2010,0,10585,Scott McCarron,35,40
2010,0,26301,James Nitties,35,49
2010,0,25240,D.A. Points,35,49
2010,0,22293,Heath Slocum,35,42
2010,0,26287,Roland Thatcher,35,50
2010,0,26289,Boo Weekley,35,46
2010,0,20436,Garrett Willis,35,43
2010,0,20098,Stuart Appleby,34,43
2010,0,24846,Ricky Barnes,34,43
2010,0,28089,Jason Day,34,46
2010,0,20105,Jeff Gove,34,39
2010,0,24912,Will MacKenzie,34,46
2010,0,24361,Pat Perez,34,44
2010,0,1948,Tim Petrovic,34,45
2010,0,28620,Aron Price,34,38
2010,0,6567,Vijay Singh,34,41
2010,0,26392,Chris Wilson,34,45
2010,0,1116,Michael Bradley,33,38
2010,0,12782,Tim Herron,33,41
2010,0,21350,Ryuji Imada,33,35
2010,0,1724,Jeff Maggert,33,48
2010,0,27120,Troy Matteson,33,45
2010,0,32640,Troy Merritt,33,42
2010,0,22056,Cameron Percy,33,44
2010,0,23788,D.J. Trahan,33,57
2010,0,29910,Blake Adams,32,42
2010,0,22946,Henrik Bjornstad,32,38
2010,0,28500,Martin Flores,32,44
2010,0,20574,Mathew Goggin,32,45
2010,0,24140,Sean O'Hair,32,45
2010,0,20691,Greg Owen,32,44
2010,0,25818,Scott Piercy,32,43
2010,0,21959,Ted Purdy,32,46
2010,0,29221,Webb Simpson,32,38
2010,0,26851,Marc Leishman,31,39
2010,0,23621,Rory Sabbatini,31,49
2010,0,20229,Stewart Cink,30,38
2010,0,23541,Ben Crane,30,41
2010,0,6251,Chris DiMarco,30,37
2010,0,32102,Rickie Fowler,30,37
2010,0,6643,Paul Goydos,30,40
2010,0,24924,Bill Haas,30,38
2010,0,1577,Lee Janzen,30,43
2010,0,10860,Justin Leonard,30,34
2010,0,26679,Kevin Stadler,30,46
2010,0,23325,Vaughn Taylor,30,38
2010,0,20160,Charlie Wi,30,43
2010,0,10885,Robert Allenby,29,33
2010,0,24357,K.J. Choi,29,32
2010,0,23409,James Driscoll,29,34
2010,0,1320,Bob Estes,29,38
2010,0,23800,Bryce Molder,29,35
2010,0,1945,Kenny Perry,29,35
2010,0,30946,Alex Prugh,29,38
2010,0,33419,Cameron Tringale,29,38
2010,0,10425,Jay Williamson,29,37
2010,0,12652,Cameron Beckman,28,40
2010,0,20850,Daniel Chopra,28,32
2010,0,30925,Dustin Johnson,28,36
