YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1995,0,1599,Steve Jones,4
1995,0,20094,Jonathan Kaye,4
1995,0,1707,Steve Lowery,4
1995,0,1723,Andrew Magee,4
1995,0,1724,Jeff Maggert,4
1995,0,1725,John Mahaffey,4
1995,0,1748,Doug Martin,4
1995,0,1771,Blaine McCallister,4
1995,0,10585,Scott McCarron,4
1995,0,6090,Jim McGovern,4
1995,0,8635,Colin Montgomerie,4
1995,0,7235,John Morse,4
1995,0,1887,Mark O'Meara,4
1995,0,1905,Joe Ozaki,4
1995,0,1920,Craig Parry,4
1995,0,1928,Corey Pavin,4
1995,0,1945,Kenny Perry,4
1995,0,1958,Dan Pohl,4
1995,0,1996,Mike Reid,4
1995,0,10215,Charlie Rymer,4
1995,0,2049,Gene Sauers,4
1995,0,6409,Brad Sherfy,4
1995,0,6613,Tommy Tolles,4
1995,0,2218,Ted Tryba,4
1995,0,2223,Bob Tway,4
1995,0,2225,Howard Twitty,4
1995,0,8563,Bruce Vaughan,4
1995,0,10425,Jay Williamson,4
1995,0,6791,Mark Wurtz,4
1995,0,2321,Fuzzy Zoeller,4
1995,0,1006,John Adams,3
1995,0,1024,Billy Andrade,3
1995,0,1040,Emlyn Aubrey,3
1995,0,6214,Guy Boros,3
1995,0,1129,Bill Britton,3
1995,0,1133,Billy Ray Brown,3
1995,0,6809,Bob Burns,3
1995,0,1226,Fred Couples,3
1995,0,1235,Ben Crenshaw,3
1995,0,1284,Mike Donald,3
1995,0,1288,Ed Dougherty,3
1995,0,1326,Nick Faldo,3
1995,0,1331,Rick Fehr,3
1995,0,1346,Ed Fiori,3
1995,0,1353,Bruce Fleisher,3
1995,0,1361,Dan Forsman,3
1995,0,1408,Kelly Gibson,3
1995,0,1414,Bob Gilder,3
1995,0,1418,Bill Glasson,3
1995,0,6088,Steve Gotsche,3
1995,0,8537,J.P. Hayes,3
1995,0,1510,Nolan Henke,3
1995,0,6617,Brian Henninger,3
1995,0,1527,Scott Hoch,3
1995,0,1553,John Huston,3
1995,0,1560,David Ishii,3
1995,0,19958,Miguel Angel Jiménez,3
1995,0,1607,Brian Kamm,3
1995,0,6557,Stephen Keppler,3
1995,0,6012,Greg Kraft,3
1995,0,6332,Neal Lancaster,3
1995,0,1682,Wayne Levi,3
1995,0,1685,J.L. Lewis,3
1995,0,1690,Bruce Lietzke,3
1995,0,1701,Bob Lohr,3
1995,0,1783,Mark McCumber,3
1995,0,1890,Brett Ogle,3
1995,0,1891,David Ogrin,3
1995,0,1926,Steve Pate,3
1995,0,1927,Dennis Paulson,3
1995,0,1938,David Peoples,3
1995,0,1960,Don Pooley,3
1995,0,6386,Bill Porter,3
1995,0,1968,Nick Price,3
1995,0,1971,Dillard Pruitt,3
1995,0,12702,Costantino Rocca,3
1995,0,20158,Anthony Rodriguez,3
1995,0,2094,Tony Sills,3
1995,0,2101,Joey Sindelar,3
1995,0,6567,Vijay Singh,3
1995,0,8375,Paul Stankowski,3
1995,0,2146,Payne Stewart,3
1995,0,2148,Ray Stewart,3
1995,0,2159,Curtis Strange,3
1995,0,6527,Steve Stricker,3
1995,0,2167,Mike Sullivan,3
1995,0,2180,Harry Taylor,3
1995,0,2190,Doug Tewell,3
1995,0,6048,Dicky Thompson,3
1995,0,2207,Sam Torrance,3
1995,0,2226,Tray Tyner,3
1995,0,8385,Omar Uresti,3
1995,0,2241,Bobby Wadkins,3
1995,0,2246,Duffy Waldorf,3
1995,0,6577,John Wilson,3
1995,0,2294,Willie Wood,3
1995,0,1014,Fulton Allem,2
1995,0,6197,Michael Allen,2
1995,0,10885,Robert Allenby,2
1995,0,19809,Richard Backwell,2
1995,0,1060,Dave Barr,2
1995,0,7721,Pat Bates,2
1995,0,1068,Andy Bean,2
1995,0,1096,Phil Blackmar,2
1995,0,1127,Danny Briggs,2
1995,0,1150,George Burns,2
1995,0,1162,Rex Caldwell,2
1995,0,7569,Mark Carnevale,2
1995,0,1196,Brian Claar,2
1995,0,1200,Keith Clearwater,2
1995,0,8717,Kawika Cotner,2
1995,0,1249,John Daly,2
1995,0,1266,Clark Dennis,2
1995,0,1329,Brad Faxon,2
1995,0,1330,David Feherty,2
1995,0,1355,Raymond Floyd,2
1995,0,1378,David Frost,2
1995,0,1390,Buddy Gardner,2
1995,0,1435,Wayne Grady,2
1995,0,1458,Jerry Haas,2
1995,0,1468,Gary Hallberg,2
1995,0,10145,Tom Hearn,2
1995,0,12449,Ryan Howison,2
1995,0,1540,Robert Hoyt,2
1995,0,1550,Ed Humenik,2
1995,0,1559,Hale Irwin,2
1995,0,1610,Yoshinori Kaneko,2
1995,0,1633,Tom Kite,2
1995,0,1666,Bernhard Langer,2
1995,0,6641,Jeff Leonard,2
1995,0,1705,Tim Loustalot,2
1995,0,1755,Dick Mast,2
1995,0,1797,Rocco Mediate,2
1995,0,1810,Phil Mickelson,2
1995,0,1824,Yoshinori Mizumaki,2
1995,0,1846,Jodie Mudd,2
1995,0,6140,Sean Murphy,2
1995,0,6373,José María Olazábal,2
1995,0,1906,Masashi Jumbo Ozaki,2
1995,0,12660,Jesper Parnevik,2
1995,0,20095,Carl Paulson,2
1995,0,10213,Dicky Pride,2
1995,0,1986,Joey Rassett,2
1995,0,1992,Don Reese,2
1995,0,2064,John Schroeder,2
1995,0,2067,Ted Schulz,2
1995,0,20016,Ikuo Shirahama,2
1995,0,7405,John Sikes,2
1995,0,2100,Tim Simpson,2
1995,0,7707,Mike Small,2
1995,0,2131,Mike Springer,2
1995,0,2135,Mike Standly,2
1995,0,2201,Jim Thorpe,2
1995,0,2224,Greg Twiggs,2
1995,0,2242,Lanny Wadkins,2
1995,0,2256,Tom Watson,2
1995,0,2279,Mark Wiebe,2
1995,0,2300,Ian Woosnam,2
1994,0,1690,Bruce Lietzke,11
1994,0,1330,David Feherty,7
1994,0,10809,Jim Furyk,7
1994,0,1607,Brian Kamm,7
1994,0,1677,Tom Lehman,7
1994,0,1723,Andrew Magee,7
1994,0,1810,Phil Mickelson,7
1994,0,8375,Paul Stankowski,7
1994,0,2321,Fuzzy Zoeller,7
1994,0,1306,David Edwards,6
1994,0,1331,Rick Fehr,6
1994,0,1378,David Frost,6
1994,0,1577,Lee Janzen,6
1994,0,1837,Gil Morgan,6
1994,0,1876,Greg Norman,6
1994,0,1945,Kenny Perry,6
1994,0,2133,Craig Stadler,6
1994,0,1024,Billy Andrade,5
1994,0,1060,Dave Barr,5
1994,0,1098,Jay Don Blake,5
1994,0,6214,Guy Boros,5
1994,0,1116,Michael Bradley,5
1994,0,6809,Bob Burns,5
1994,0,1156,Curt Byrum,5
1994,0,1161,Mark Calcavecchia,5
1994,0,1203,Russ Cochran,5
1994,0,1226,Fred Couples,5
1994,0,1235,Ben Crenshaw,5
1994,0,6522,Ernie Els,5
1994,0,1329,Brad Faxon,5
1994,0,1374,Robin Freeman,5
1994,0,1388,Robert Gamez,5
1994,0,1444,Ken Green,5
1994,0,1559,Hale Irwin,5
1994,0,10860,Justin Leonard,5
1994,0,1707,Steve Lowery,5
1994,0,1724,Jeff Maggert,5
1994,0,1771,Blaine McCallister,5
1994,0,1783,Mark McCumber,5
1994,0,6140,Sean Murphy,5
1994,0,1887,Mark O'Meara,5
1994,0,1890,Brett Ogle,5
1994,0,1920,Craig Parry,5
1994,0,1960,Don Pooley,5
1994,0,1968,Nick Price,5
1994,0,2049,Gene Sauers,5
1994,0,6527,Steve Stricker,5
1994,0,2167,Mike Sullivan,5
1994,0,2170,Hal Sutton,5
1994,0,2190,Doug Tewell,5
1994,0,2241,Bobby Wadkins,5
1994,0,1132,Mark Brooks,4
1994,0,1143,Brad Bryant,4
1994,0,1196,Brian Claar,4
1994,0,1201,Lennie Clements,4
1994,0,10195,Tim Conley,4
1994,0,1219,John Cook,4
1994,0,1249,John Daly,4
1994,0,6034,Marco Dawson,4
1994,0,8931,Glen Day,4
1994,0,1266,Clark Dennis,4
1994,0,1284,Mike Donald,4
1994,0,1288,Ed Dougherty,4
1994,0,1313,Steve Elkington,4
1994,0,1320,Bob Estes,4
1994,0,1361,Dan Forsman,4
1994,0,1381,Fred Funk,4
1994,0,1414,Bob Gilder,4
1994,0,1418,Bill Glasson,4
1994,0,1457,Jay Haas,4
1994,0,1468,Gary Hallberg,4
1994,0,1475,Donnie Hammond,4
1994,0,8337,Mike Heinen,4
1994,0,1510,Nolan Henke,4
1994,0,6617,Brian Henninger,4
1994,0,1527,Scott Hoch,4
1994,0,1553,John Huston,4
1994,0,6315,Pete Jordan,4
1994,0,1633,Tom Kite,4
1994,0,6332,Neal Lancaster,4
1994,0,1755,Dick Mast,4
1994,0,1766,Billy Mayfair,4
1994,0,1823,Larry Mize,4
1994,0,1891,David Ogrin,4
1994,0,6373,José María Olazábal,4
1994,0,1905,Joe Ozaki,4
1994,0,12660,Jesper Parnevik,4
1994,0,1926,Steve Pate,4
1994,0,1928,Corey Pavin,4
1994,0,1938,David Peoples,4
1994,0,10213,Dicky Pride,4
1994,0,1971,Dillard Pruitt,4
1994,0,1986,Joey Rassett,4
1994,0,6657,Steve Rintoul,4
1994,0,2033,Dave Rummells,4
1994,0,2101,Joey Sindelar,4
1994,0,2104,Jeff Sluman,4
1994,0,2131,Mike Springer,4
1994,0,2146,Payne Stewart,4
1994,0,7101,Dave Stockton Jr.,4
1994,0,2201,Jim Thorpe,4
1994,0,2214,Kirk Triplett,4
1994,0,2239,Scott Verplank,4
1994,0,2246,Duffy Waldorf,4
1994,0,2267,D.A. Weibring,4
1994,0,1014,Fulton Allem,3
1994,0,1035,Tommy Armour III,3
1994,0,1072,Chip Beck,3
1994,0,6086,Russell Beiersdorf,3
1994,0,1093,Ronnie Black,3
1994,0,6020,Steve Brodie,3
1994,0,1157,Tom Byrum,3
1994,0,7569,Mark Carnevale,3
1994,0,1197,Bobby Clampett,3
1994,0,1261,Jay Delsing,3
1994,0,6251,Chris DiMarco,3
1994,0,1282,Trevor Dodds,3
1994,0,19911,Billy Downes,3
1994,0,1307,Joel Edwards,3
1994,0,1326,Nick Faldo,3
1994,0,1346,Ed Fiori,3
1994,0,6058,John Flannery,3
1994,0,1385,Jim Gallagher Jr.,3
1994,0,1390,Buddy Gardner,3
1994,0,6643,Paul Goydos,3
1994,0,1435,Wayne Grady,3
1994,0,6575,Dudley Hart,3
1994,0,1495,Morris Hatalsky,3
1994,0,1533,P.H. Horgan III,3
1994,0,1549,Mike Hulbert,3
1994,0,1557,John Inman,3
1994,0,1569,Peter Jacobsen,3
1994,0,6128,Steve Lamontagne,3
1994,0,1706,Davis Love III,3
1994,0,6090,Jim McGovern,3
1994,0,1796,Mark McNulty,3
1994,0,1824,Yoshinori Mizumaki,3
1994,0,7235,John Morse,3
1994,0,1927,Dennis Paulson,3
1994,0,1975,Tom Purtzer,3
1994,0,1996,Mike Reid,3
1994,0,2010,Loren Roberts,3
1994,0,2094,Tony Sills,3
1994,0,2099,Scott Simpson,3
1994,0,2100,Tim Simpson,3
1994,0,6567,Vijay Singh,3
1994,0,2135,Mike Standly,3
1994,0,2206,David Toms,3
1994,0,2218,Ted Tryba,3
1994,0,2223,Bob Tway,3
1994,0,2245,Grant Waite,3
1994,0,2256,Tom Watson,3
1994,0,6577,John Wilson,3
1994,0,2294,Willie Wood,3
1994,0,2322,Richard Zokol,3
1994,0,1006,John Adams,2
1994,0,6197,Michael Allen,2
1994,0,6006,JC Anderson,2
1994,0,1039,Perry Arthur,2
1994,0,1042,Paul Azinger,2
1994,0,12661,Todd Barranger,2
1994,0,1068,Andy Bean,2
1994,0,1096,Phil Blackmar,2
1994,0,6609,Rob Boldt,2
1994,0,1129,Bill Britton,2
1994,0,1133,Billy Ray Brown,2
1994,0,1139,Olin Browne,2
1994,0,1185,Brandel Chamblee,2
1994,0,1200,Keith Clearwater,2
1994,0,1323,Brad Fabel,2
1994,0,1334,Keith Fergus,2
1994,0,1392,Tom Garner,2
1994,0,1408,Kelly Gibson,2
1994,0,6088,Steve Gotsche,2
1994,0,1443,Hubert Green,2
1994,0,1501,Vance Heafner,2
1994,0,1550,Ed Humenik,2
1994,0,1560,David Ishii,2
1994,0,1599,Steve Jones,2
1994,0,1619,Skip Kendall,2
1994,0,1629,Eddie Kirby,2
1994,0,1632,Chris Kite,2
1994,0,1639,Kenny Knox,2
1994,0,6012,Greg Kraft,2
1994,0,1648,Billy Kratzert,2
1994,0,1666,Bernhard Langer,2
1994,0,6016,Brad Lardon,2
1994,0,1682,Wayne Levi,2
1994,0,1701,Bob Lohr,2
1994,0,1725,John Mahaffey,2
1994,0,1736,Roger Maltbie,2
1994,0,1748,Doug Martin,2
1994,0,6350,Bob May,2
1994,0,1779,Gary McCord,2
1994,0,1803,Hajime Meshiai,2
1994,0,1835,Tommy Moore,2
1994,0,1846,Jodie Mudd,2
1994,0,10823,Kiyoshi Murota,2
1994,0,1864,Larry Nelson,2
1994,0,1884,Mac O'Grady,2
1994,0,1906,Masashi Jumbo Ozaki,2
1994,0,1946,Peter Persons,2
1994,0,1958,Dan Pohl,2
1994,0,6062,Charles Raulerson,2
1994,0,1992,Don Reese,2
1994,0,2007,Larry Rinker,2
1994,0,12702,Costantino Rocca,2
1994,0,2035,D.A. Russell,2
1994,0,2067,Ted Schulz,2
1994,0,10217,Warren Schutte,2
1994,0,2090,Tom Sieckmann,2
1994,0,2095,Larry Silveira,2
1994,0,2111,Mike Smith,2
1994,0,2159,Curtis Strange,2
1994,0,12663,Phil Tataurangi,2
1994,0,2185,Lance Ten Broeck,2
1994,0,2195,Leonard Thompson,2
1994,0,6078,Esteban Toledo,2
1994,0,2224,Greg Twiggs,2
1994,0,2225,Howard Twitty,2
1994,0,2230,Stan Utley,2
1994,0,2242,Lanny Wadkins,2
1994,0,6591,Rocky Walcher,2
1994,0,2279,Mark Wiebe,2
1994,0,6589,Jeff Woodland,2
1994,0,2303,Robert Wrenn,2
1994,0,6791,Mark Wurtz,2
1993,0,1378,David Frost,9
1993,0,1876,Greg Norman,9
1993,0,2133,Craig Stadler,8
1993,0,2267,D.A. Weibring,8
1993,0,1320,Bob Estes,7
1993,0,1414,Bob Gilder,7
1993,0,1331,Rick Fehr,6
1993,0,1444,Ken Green,6
1993,0,1553,John Huston,6
1993,0,1559,Hale Irwin,6
1993,0,1569,Peter Jacobsen,6
1993,0,6012,Greg Kraft,6
1993,0,1682,Wayne Levi,6
1993,0,1701,Bob Lohr,6
1993,0,1706,Davis Love III,6
1993,0,1724,Jeff Maggert,6
1993,0,1748,Doug Martin,6
1993,0,1823,Larry Mize,6
1993,0,1968,Nick Price,6
1993,0,2010,Loren Roberts,6
1993,0,1014,Fulton Allem,5
1993,0,1042,Paul Azinger,5
1993,0,1093,Ronnie Black,5
1993,0,1201,Lennie Clements,5
1993,0,1203,Russ Cochran,5
1993,0,6034,Marco Dawson,5
1993,0,1346,Ed Fiori,5
1993,0,1361,Dan Forsman,5
1993,0,1385,Jim Gallagher Jr.,5
1993,0,1495,Morris Hatalsky,5
1993,0,1510,Nolan Henke,5
1993,0,1527,Scott Hoch,5
1993,0,1633,Tom Kite,5
1993,0,1928,Corey Pavin,5
1993,0,6136,Mike Schuchart,5
1993,0,2131,Mike Springer,5
1993,0,2217,Dennis Trixler,5
1993,0,2294,Willie Wood,5
1993,0,2321,Fuzzy Zoeller,5
1993,0,6006,JC Anderson,4
1993,0,1024,Billy Andrade,4
1993,0,6204,Jeff Barlow,4
1993,0,1072,Chip Beck,4
1993,0,1161,Mark Calcavecchia,4
1993,0,1162,Rex Caldwell,4
1993,0,1200,Keith Clearwater,4
1993,0,1219,John Cook,4
1993,0,1226,Fred Couples,4
1993,0,6247,David Delong,4
1993,0,1306,David Edwards,4
1993,0,1313,Steve Elkington,4
1993,0,1323,Brad Fabel,4
1993,0,1326,Nick Faldo,4
1993,0,1329,Brad Faxon,4
1993,0,1408,Kelly Gibson,4
1993,0,1418,Bill Glasson,4
1993,0,6044,Scott Gump,4
1993,0,1457,Jay Haas,4
1993,0,8537,J.P. Hayes,4
1993,0,1533,P.H. Horgan III,4
1993,0,1577,Lee Janzen,4
1993,0,5319,Gene Jones,4
1993,0,1607,Brian Kamm,4
1993,0,1659,Massy Kuramoto,4
1993,0,6332,Neal Lancaster,4
1993,0,1690,Bruce Lietzke,4
1993,0,1717,Sandy Lyle,4
1993,0,1723,Andrew Magee,4
1993,0,1766,Billy Mayfair,4
1993,0,1783,Mark McCumber,4
1993,0,6090,Jim McGovern,4
1993,0,1810,Phil Mickelson,4
1993,0,1837,Gil Morgan,4
1993,0,1891,David Ogrin,4
1993,0,1943,Chris Perry,4
1993,0,8759,Tad Rhyan,4
1993,0,2007,Larry Rinker,4
1993,0,6040,John Ross,4
1993,0,2033,Dave Rummells,4
1993,0,2067,Ted Schulz,4
1993,0,2090,Tom Sieckmann,4
1993,0,2099,Scott Simpson,4
1993,0,6567,Vijay Singh,4
1993,0,2146,Payne Stewart,4
1993,0,2159,Curtis Strange,4
1993,0,2201,Jim Thorpe,4
1993,0,2218,Ted Tryba,4
1993,0,2223,Bob Tway,4
1993,0,2230,Stan Utley,4
1993,0,2242,Lanny Wadkins,4
1993,0,2245,Grant Waite,4
1993,0,2246,Duffy Waldorf,4
1993,0,2256,Tom Watson,4
1993,0,2279,Mark Wiebe,4
1993,0,2303,Robert Wrenn,4
1993,0,2322,Richard Zokol,4
1993,0,1006,John Adams,3
1993,0,6197,Michael Allen,3
1993,0,1049,Ian Baker-Finch,3
1993,0,1060,Dave Barr,3
1993,0,6086,Russell Beiersdorf,3
1993,0,1098,Jay Don Blake,3
1993,0,1116,Michael Bradley,3
1993,0,1129,Bill Britton,3
1993,0,1132,Mark Brooks,3
1993,0,1133,Billy Ray Brown,3
1993,0,1185,Brandel Chamblee,3
1993,0,1191,Barry Cheesman,3
1993,0,1196,Brian Claar,3
1993,0,1235,Ben Crenshaw,3
1993,0,10909,Rett Crowder,3
1993,0,1261,Jay Delsing,3
1993,0,1282,Trevor Dodds,3
1993,0,1284,Mike Donald,3
1993,0,1288,Ed Dougherty,3
1993,0,1305,Danny Edwards,3
1993,0,1307,Joel Edwards,3
1993,0,6599,John Elliott,3
1993,0,6058,John Flannery,3
1993,0,1353,Bruce Fleisher,3
1993,0,1374,Robin Freeman,3
1993,0,1381,Fred Funk,3
1993,0,1388,Robert Gamez,3
1993,0,6566,Jaime Gomez,3
1993,0,1425,Ernie Gonzalez,3
1993,0,6643,Paul Goydos,3
1993,0,1468,Gary Hallberg,3
1993,0,6284,Jim Hallet,3
1993,0,1475,Donnie Hammond,3
1993,0,6575,Dudley Hart,3
1993,0,6617,Brian Henninger,3
1993,0,1549,Mike Hulbert,3
1993,0,1550,Ed Humenik,3
1993,0,1564,David Jackson,3
1993,0,1571,Barry Jaeckel,3
1993,0,1619,Skip Kendall,3
1993,0,1648,Billy Kratzert,3
1993,0,1677,Tom Lehman,3
1993,0,8277,Greg Lesher,3
1993,0,1707,Steve Lowery,3
1993,0,1715,Mark Lye,3
1993,0,1736,Roger Maltbie,3
1993,0,1755,Dick Mast,3
1993,0,1771,Blaine McCallister,3
1993,0,1790,Pat McGowan,3
1993,0,8045,Perry Moss,3
1993,0,1846,Jodie Mudd,3
1993,0,1869,Jack Nicklaus,3
1993,0,1887,Mark O'Meara,3
1993,0,1890,Brett Ogle,3
1993,0,1920,Craig Parry,3
1993,0,1926,Steve Pate,3
1993,0,1946,Peter Persons,3
1993,0,1958,Dan Pohl,3
1993,0,1971,Dillard Pruitt,3
1993,0,1975,Tom Purtzer,3
1993,0,2049,Gene Sauers,3
1993,0,2100,Tim Simpson,3
1993,0,2101,Joey Sindelar,3
1993,0,2104,Jeff Sluman,3
1993,0,2111,Mike Smith,3
1993,0,2135,Mike Standly,3
1993,0,2160,Ron Streck,3
1993,0,2180,Harry Taylor,3
1993,0,2185,Lance Ten Broeck,3
1993,0,2206,David Toms,3
1993,0,2214,Kirk Triplett,3
1993,0,2224,Greg Twiggs,3
1993,0,2225,Howard Twitty,3
1993,0,2255,Denis Watson,3
1993,0,10885,Robert Allenby,2
1993,0,1035,Tommy Armour III,2
1993,0,1068,Andy Bean,2
1993,0,7003,David Berganio Jr.,2
1993,0,1096,Phil Blackmar,2
1993,0,1143,Brad Bryant,2
1993,0,6124,Patrick Burke,2
1993,0,1154,Bill Buttner,2
1993,0,1157,Tom Byrum,2
1993,0,1168,David Canipe,2
1993,0,7569,Mark Carnevale,2
1993,0,1197,Bobby Clampett,2
1993,0,10195,Tim Conley,2
1993,0,1214,Frank Conner,2
1993,0,1218,Jeff Cook,2
1993,0,6150,Carl Cooper,2
1993,0,1249,John Daly,2
1993,0,1266,Clark Dennis,2
1993,0,6144,John Dowdall,2
1993,0,9011,David Duval,2
1993,0,10139,Jim Ellis,2
1993,0,6522,Ernie Els,2
1993,0,1342,Forrest Fezler,2
1993,0,1355,Raymond Floyd,2
1993,0,1435,Wayne Grady,2
1993,0,1443,Hubert Green,2
1993,0,1469,Dan Halldorson,2
1993,0,1489,Steve Hart,2
1993,0,1557,John Inman,2
1993,0,10207,Jimmy Johnston,2
1993,0,1641,Gary Koch,2
1993,0,6128,Steve Lamontagne,2
1993,0,12389,Barry Lane,2
1993,0,1666,Bernhard Langer,2
1993,0,10860,Justin Leonard,2
1993,0,1725,John Mahaffey,2
1993,0,1761,Len Mattiace,2
1993,0,1779,Gary McCord,2
1993,0,1797,Rocco Mediate,2
1993,0,1849,Bill Murchison,2
1993,0,1864,Larry Nelson,2
1993,0,10457,Frank Nobilo,2
1993,0,1884,Mac O'Grady,2
1993,0,1905,Joe Ozaki,2
1993,0,1930,Eddie Pearce,2
1993,0,1938,David Peoples,2
1993,0,1945,Kenny Perry,2
1993,0,8553,Lee Porter,2
1993,0,1984,Sam Randolph,2
1993,0,2002,John Riegger,2
1993,0,2020,Eduardo Romero,2
1993,0,2023,Clarence Rose,2
1993,0,6527,Steve Stricker,2
1993,0,2167,Mike Sullivan,2
1993,0,2168,Robert Sullivan,2
1993,0,2170,Hal Sutton,2
1993,0,2190,Doug Tewell,2
1993,0,2195,Leonard Thompson,2
1993,0,12416,Chris Van Der Velde,2
1993,0,2241,Bobby Wadkins,2
1993,0,6589,Jeff Woodland,2
1993,0,2298,Jim Woodward,2
1993,0,2313,Bruce Zabriski,2
1992,0,1378,David Frost,10
1992,0,1006,John Adams,8
1992,0,1042,Paul Azinger,8
1992,0,1219,John Cook,8
1992,0,1553,John Huston,8
1992,0,1690,Bruce Lietzke,8
1992,0,1226,Fred Couples,7
1992,0,1306,David Edwards,7
1992,0,1385,Jim Gallagher Jr.,7
1992,0,1717,Sandy Lyle,7
1992,0,1971,Dillard Pruitt,7
1992,0,2010,Loren Roberts,7
1992,0,6567,Vijay Singh,7
1992,0,1014,Fulton Allem,6
1992,0,1200,Keith Clearwater,6
1992,0,6034,Marco Dawson,6
1992,0,1331,Rick Fehr,6
1992,0,1418,Bill Glasson,6
1992,0,1457,Jay Haas,6
1992,0,6012,Greg Kraft,6
1992,0,1706,Davis Love III,6
1992,0,1887,Mark O'Meara,6
1992,0,1926,Steve Pate,6
1992,0,1938,David Peoples,6
1992,0,1072,Chip Beck,5
1992,0,1133,Billy Ray Brown,5
1992,0,6124,Patrick Burke,5
1992,0,1161,Mark Calcavecchia,5
1992,0,1249,John Daly,5
1992,0,1313,Steve Elkington,5
1992,0,1361,Dan Forsman,5
1992,0,1408,Kelly Gibson,5
1992,0,1677,Tom Lehman,5
1992,0,1724,Jeff Maggert,5
1992,0,6090,Jim McGovern,5
1992,0,1810,Phil Mickelson,5
1992,0,1876,Greg Norman,5
1992,0,1905,Joe Ozaki,5
1992,0,1945,Kenny Perry,5
1992,0,1960,Don Pooley,5
1992,0,1968,Nick Price,5
1992,0,2101,Joey Sindelar,5
1992,0,2133,Craig Stadler,5
1992,0,2190,Doug Tewell,5
1992,0,2196,Robert Thompson,5
1992,0,2246,Duffy Waldorf,5
1992,0,2267,D.A. Weibring,5
1992,0,2322,Richard Zokol,5
1992,0,1035,Tommy Armour III,4
1992,0,6010,Brad Bell,4
1992,0,1098,Jay Don Blake,4
1992,0,1132,Mark Brooks,4
1992,0,1196,Brian Claar,4
1992,0,1197,Bobby Clampett,4
1992,0,1203,Russ Cochran,4
1992,0,1214,Frank Conner,4
1992,0,1239,Michael Cunning,4
1992,0,1261,Jay Delsing,4
1992,0,1288,Ed Dougherty,4
1992,0,1303,Bob Eastwood,4
1992,0,1307,Joel Edwards,4
1992,0,1320,Bob Estes,4
1992,0,1323,Brad Fabel,4
1992,0,1329,Brad Faxon,4
1992,0,1388,Robert Gamez,4
1992,0,1444,Ken Green,4
1992,0,1458,Jerry Haas,4
1992,0,1468,Gary Hallberg,4
1992,0,1469,Dan Halldorson,4
1992,0,1475,Donnie Hammond,4
1992,0,6575,Dudley Hart,4
1992,0,8537,J.P. Hayes,4
1992,0,1499,Mark Hayes,4
1992,0,1510,Nolan Henke,4
1992,0,1527,Scott Hoch,4
1992,0,1549,Mike Hulbert,4
1992,0,1577,Lee Janzen,4
1992,0,1610,Yoshinori Kaneko,4
1992,0,6128,Steve Lamontagne,4
1992,0,8277,Greg Lesher,4
1992,0,1748,Doug Martin,4
1992,0,1755,Dick Mast,4
1992,0,1766,Billy Mayfair,4
1992,0,1771,Blaine McCallister,4
1992,0,1779,Gary McCord,4
1992,0,1783,Mark McCumber,4
1992,0,1797,Rocco Mediate,4
1992,0,1823,Larry Mize,4
1992,0,1837,Gil Morgan,4
1992,0,1846,Jodie Mudd,4
1992,0,1920,Craig Parry,4
1992,0,1928,Corey Pavin,4
1992,0,1943,Chris Perry,4
1992,0,1998,Jack Renner,4
1992,0,2007,Larry Rinker,4
1992,0,2095,Larry Silveira,4
1992,0,2100,Tim Simpson,4
1992,0,2104,Jeff Sluman,4
1992,0,2111,Mike Smith,4
1992,0,2131,Mike Springer,4
1992,0,6581,David Sutherland,4
1992,0,2185,Lance Ten Broeck,4
1992,0,2186,Brian Tennyson,4
1992,0,2224,Greg Twiggs,4
1992,0,2242,Lanny Wadkins,4
1992,0,6072,Greg Whisman,4
1992,0,2292,Bob Wolcott,4
1992,0,2303,Robert Wrenn,4
1992,0,6197,Michael Allen,3
1992,0,1024,Billy Andrade,3
1992,0,1040,Emlyn Aubrey,3
1992,0,1049,Ian Baker-Finch,3
1992,0,1060,Dave Barr,3
1992,0,1096,Phil Blackmar,3
1992,0,1129,Bill Britton,3
1992,0,1154,Bill Buttner,3
1992,0,1162,Rex Caldwell,3
1992,0,1235,Ben Crenshaw,3
1992,0,1284,Mike Donald,3
1992,0,1326,Nick Faldo,3
1992,0,1346,Ed Fiori,3
1992,0,1353,Bruce Fleisher,3
1992,0,1355,Raymond Floyd,3
1992,0,1374,Robin Freeman,3
1992,0,1376,Bob Friend,3
1992,0,1381,Fred Funk,3
1992,0,1414,Bob Gilder,3
1992,0,9071,David Gilford,3
1992,0,1435,Wayne Grady,3
1992,0,1443,Hubert Green,3
1992,0,6044,Scott Gump,3
1992,0,6284,Jim Hallet,3
1992,0,1495,Morris Hatalsky,3
1992,0,6122,Greg Hickman,3
1992,0,1522,Lon Hinkle,3
1992,0,1533,P.H. Horgan III,3
1992,0,1550,Ed Humenik,3
1992,0,1557,John Inman,3
1992,0,1559,Hale Irwin,3
1992,0,1633,Tom Kite,3
1992,0,6332,Neal Lancaster,3
1992,0,1682,Wayne Levi,3
1992,0,1701,Bob Lohr,3
1992,0,1707,Steve Lowery,3
1992,0,1725,John Mahaffey,3
1992,0,1736,Roger Maltbie,3
1992,0,1782,Mike McCullough,3
1992,0,1871,Mike Nicolette,3
1992,0,6373,José María Olazábal,3
1992,0,1946,Peter Persons,3
1992,0,6383,E.J. Pfister,3
