YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2017,0,31416,Derek Fathauer,1.65,2,121,98.35
2017,0,36699,Patrick Rodgers,1.67,2,120,98.33
2017,0,29485,Brett Stegmaier,1.68,2,119,98.32
2017,0,27129,Luke List,1.69,3,177,98.31
2017,0,37454,Whee Kim,1.71,2,117,98.29
2017,0,32757,Patton Kizzire,1.74,2,115,98.26
2017,0,20472,Alex Cejka,1.75,2,114,98.25
2017,0,34099,Harris English,1.75,2,114,98.25
2017,0,6522,Ernie Els,1.79,1,56,98.21
2017,0,29223,Sam Saunders,1.79,2,112,98.21
2017,0,25493,Nick Taylor,1.86,3,161,98.14
2017,0,29420,Billy Horschel,1.9,3,158,98.1
2017,0,31323,Gary Woodland,1.9,2,105,98.1
2017,0,46501,Ollie Schniederjans,1.94,3,155,98.06
2017,0,40058,Zac Blair,1.95,3,154,98.05
2017,0,40009,Dominic Bozzelli,1.96,2,102,98.04
2017,0,33399,Adam Hadwin,1.97,3,152,98.03
2017,0,23320,Ryan Palmer,1.98,2,101,98.02
2017,0,34021,Bud Cauley,2.04,3,147,97.96
2017,0,39954,Cody Gribble,2.04,3,147,97.96
2017,0,27958,Ryan Blaum,2.07,3,145,97.93
2017,0,35110,Brett Drewitt,2.11,2,95,97.89
2017,0,23497,Tag Ridings,2.11,2,95,97.89
2017,0,27895,Jonas Blixt,2.13,2,94,97.87
2017,0,33948,Byeong Hun An,2.15,2,93,97.85
2017,0,25720,Chad Collins,2.15,2,93,97.85
2017,0,28679,Fabián Gómez,2.15,2,93,97.85
2017,0,46550,Brandon Hagy,2.16,3,139,97.84
2017,0,31202,William McGirt,2.16,3,139,97.84
2017,0,26499,Rafa Cabrera Bello,2.17,2,92,97.83
2017,0,37278,Nicholas Lindheim,2.17,2,92,97.83
2017,0,1810,Phil Mickelson,2.17,3,138,97.83
2017,0,23541,Ben Crane,2.22,3,135,97.78
2017,0,32150,Michael Thompson,2.22,2,90,97.78
2017,0,25364,Paul Casey,2.27,3,132,97.73
2017,0,46732,Rick Lamb,2.27,2,88,97.73
2017,0,24140,Sean O'Hair,2.27,3,132,97.73
2017,0,27649,Brandt Snedeker,2.33,2,86,97.67
2017,0,20593,Greg Chalmers,2.34,3,128,97.66
2017,0,31646,Emiliano Grillo,2.34,3,128,97.66
2017,0,28307,Matt Every,2.36,3,127,97.64
2017,0,20572,Rod Pampling,2.36,3,127,97.64
2017,0,26289,Boo Weekley,2.36,3,127,97.64
2017,0,29221,Webb Simpson,2.37,4,169,97.63
2017,0,28093,Miguel Angel Carballo,2.38,2,84,97.62
2017,0,25240,D.A. Points,2.4,3,125,97.6
2017,0,31557,Jim Herman,2.46,3,122,97.54
2017,0,26951,Johnson Wagner,2.56,3,117,97.44
2017,0,35506,Mackenzie Hughes,2.6,5,192,97.4
2017,0,32366,Kevin Chappell,2.61,3,115,97.39
2017,0,46443,Brian Campbell,2.63,2,76,97.37
2017,0,25686,Jason Dufner,2.7,4,148,97.3
2017,0,34213,Grayson Murray,2.84,5,176,97.16
2017,0,31420,Anirban Lahiri,2.86,3,105,97.14
2017,0,35891,Cameron Smith,2.96,4,135,97.04
2017,0,30692,Scott Stallings,2.99,4,134,97.01
2017,0,25818,Scott Piercy,3.0,3,100,97.0
2017,0,49771,J.T. Poston,3.01,4,133,96.99
2017,0,32839,Hideki Matsuyama,3.03,3,99,96.97
2017,0,35879,Kelly Kraft,3.05,4,131,96.95
2017,0,25198,Francesco Molinari,3.23,4,124,96.77
2017,0,35450,Patrick Cantlay,3.53,3,85,96.47
2017,0,21209,Sergio Garcia,3.53,3,85,96.47
2017,0,30110,Kyle Stanley,3.65,8,219,96.35
2017,0,28420,Ryan Brehm,3.73,5,134,96.27
2017,0,48822,Sebastián Muñoz,4.05,3,74,95.95
2017,0,20157,Retief Goosen,4.23,3,71,95.77
2017,0,35300,Andrew Loupe,4.26,4,94,95.74
2017,0,32200,Roberto Castro,4.42,5,113,95.58
2017,0,30944,Jason Kokrak,4.85,8,165,95.15
2017,0,27770,Camilo Villegas,4.85,5,103,95.15
2016,0,24461,Thomas Aiken,0.0,0,91,100.0
2016,0,45526,Abraham Ancer,0.0,0,77,100.0
2016,0,20098,Stuart Appleby,0.0,0,100,100.0
2016,0,29268,Bronson Burgoon,0.0,0,114,100.0
2016,0,25364,Paul Casey,0.0,0,98,100.0
2016,0,24357,K.J. Choi,0.0,0,123,100.0
2016,0,27436,Graham DeLaet,0.0,0,116,100.0
2016,0,29725,Tony Finau,0.0,0,154,100.0
2016,0,32102,Rickie Fowler,0.0,0,122,100.0
2016,0,32618,Rhein Gibson,0.0,0,85,100.0
2016,0,29720,Andres Gonzales,0.0,0,127,100.0
2016,0,20157,Retief Goosen,0.0,0,74,100.0
2016,0,29974,Branden Grace,0.0,0,75,100.0
2016,0,35539,Luke Guthrie,0.0,0,78,100.0
2016,0,24924,Bill Haas,0.0,0,111,100.0
2016,0,20766,Padraig Harrington,0.0,0,65,100.0
2016,0,29222,Billy Hurley III,0.0,0,109,100.0
2016,0,27747,Hiroshi Iwata,0.0,0,127,100.0
2016,0,46440,Smylie Kaufman,0.0,0,129,100.0
2016,0,8075,Jerry Kelly,0.0,0,104,100.0
2016,0,27466,Spencer Levin,0.0,0,144,100.0
2016,0,34409,David Lingmerth,0.0,0,128,100.0
2016,0,33413,Ben Martin,0.0,0,165,100.0
2016,0,31202,William McGirt,0.0,0,178,100.0
2016,0,32640,Troy Merritt,0.0,0,115,100.0
2016,0,1810,Phil Mickelson,0.0,0,109,100.0
2016,0,26596,Ryan Moore,0.0,0,116,100.0
2016,0,25396,Kevin Na,0.0,0,145,100.0
2016,0,29289,S.Y. Noh,0.0,0,143,100.0
2016,0,27942,Rob Oppenheim,0.0,0,87,100.0
2016,0,20572,Rod Pampling,0.0,0,73,100.0
2016,0,25818,Scott Piercy,0.0,0,109,100.0
2016,0,10213,Dicky Pride,0.0,0,72,100.0
2016,0,6527,Steve Stricker,0.0,0,95,100.0
2016,0,33448,Justin Thomas,0.0,0,151,100.0
2016,0,28132,Tyrone Van Aswegen,0.0,0,149,100.0
2016,0,25804,Bubba Watson,0.0,0,87,100.0
2016,0,25892,Steve Wheatcroft,0.0,0,107,100.0
2016,0,34265,Will Wilcox,0.0,0,99,100.0
2016,0,27644,Brian Harman,0.54,1,184,99.46
2016,0,34264,Hudson Swafford,0.55,1,182,99.45
2016,0,25834,Daniel Summerhays,0.56,1,180,99.44
2016,0,12510,Chad Campbell,0.63,1,158,99.37
2016,0,30110,Kyle Stanley,0.63,1,160,99.37
2016,0,32200,Roberto Castro,0.66,1,151,99.34
2016,0,34262,Jon Curran,0.67,1,150,99.33
2016,0,26951,Johnson Wagner,0.67,1,150,99.33
2016,0,25900,Lucas Glover,0.69,1,144,99.31
2016,0,28679,Fabián Gómez,0.69,1,144,99.31
2016,0,34098,Russell Henley,0.7,1,142,99.3
2016,0,29478,Kevin Kisner,0.7,1,142,99.3
2016,0,23108,Matt Kuchar,0.72,1,139,99.28
2016,0,29518,Brendan Steele,0.74,1,135,99.26
2016,0,33419,Cameron Tringale,0.74,1,136,99.26
2016,0,23800,Bryce Molder,0.75,1,133,99.25
2016,0,27895,Jonas Blixt,0.76,1,131,99.24
2016,0,23541,Ben Crane,0.76,1,131,99.24
2016,0,31557,Jim Herman,0.76,1,132,99.24
2016,0,30926,Chris Kirk,0.76,1,131,99.24
2016,0,24846,Ricky Barnes,0.78,1,128,99.22
2016,0,27974,Sung Kang,0.78,1,129,99.22
2016,0,34466,Peter Malnati,0.78,1,129,99.22
2016,0,32448,James Hahn,0.79,1,127,99.21
2016,0,27936,Martin Laird,0.79,1,126,99.21
2016,0,24507,Jason Bohn,0.8,1,125,99.2
2016,0,23983,Luke Donald,0.8,1,125,99.2
2016,0,29485,Brett Stegmaier,0.81,1,123,99.19
2016,0,26300,Matt Jones,0.83,1,121,99.17
2016,0,33461,Morgan Hoffmann,0.84,1,119,99.16
2016,0,25720,Chad Collins,0.85,1,118,99.15
2016,0,23353,J.J. Henry,0.85,1,118,99.15
2016,0,30925,Dustin Johnson,0.88,1,114,99.12
2016,0,20229,Stewart Cink,0.92,1,109,99.08
2016,0,23638,Brendon de Jonge,0.92,1,109,99.08
2016,0,20848,Ángel Cabrera,0.93,1,108,99.07
2016,0,34046,Jordan Spieth,0.94,1,106,99.06
2016,0,22892,Jason Gore,0.95,1,105,99.05
2016,0,20472,Alex Cejka,0.96,1,104,99.04
2016,0,6522,Ernie Els,0.97,1,103,99.03
2016,0,30163,Henrik Norlander,0.97,1,103,99.03
2016,0,31560,Brian Stuard,0.97,1,103,99.03
2016,0,28158,Steve Marino,0.98,1,102,99.02
2016,0,29420,Billy Horschel,1.02,1,98,98.98
2016,0,37455,Si Woo Kim,1.03,2,195,98.97
2016,0,26329,Louis Oosthuizen,1.03,1,97,98.97
2016,0,35879,Kelly Kraft,1.04,1,96,98.96
2016,0,30927,Brendon Todd,1.04,1,96,98.96
2016,0,29476,Kyle Reifers,1.08,2,185,98.92
2016,0,21878,Mark Wilson,1.08,1,93,98.92
2016,0,10809,Jim Furyk,1.18,1,85,98.82
2016,0,24781,Hunter Mahan,1.19,1,84,98.81
2016,0,33399,Adam Hadwin,1.2,2,166,98.8
2016,0,20645,John Senden,1.23,2,162,98.77
2016,0,25572,Graeme McDowell,1.25,1,80,98.75
2016,0,31646,Emiliano Grillo,1.27,2,157,98.73
2016,0,32757,Patton Kizzire,1.27,2,157,98.73
2016,0,23320,Ryan Palmer,1.29,2,155,98.71
2016,0,37189,Harold Varner III,1.31,2,153,98.69
2016,0,21731,Freddie Jacobson,1.38,2,145,98.62
2016,0,26476,Chez Reavie,1.4,2,143,98.6
2016,0,33418,Shawn Stefani,1.4,2,143,98.6
2016,0,31323,Gary Woodland,1.41,2,142,98.59
2016,0,40026,Daniel Berger,1.42,2,141,98.58
2016,0,34360,Patrick Reed,1.43,2,140,98.57
2016,0,33141,Keegan Bradley,1.44,2,139,98.56
2016,0,30711,Colt Knost,1.44,2,139,98.56
2016,0,25632,Jimmy Walker,1.45,2,138,98.55
2016,0,25493,Nick Taylor,1.46,2,137,98.54
2016,0,35300,Andrew Loupe,1.47,2,136,98.53
2016,0,32366,Kevin Chappell,1.48,2,135,98.52
2016,0,20691,Greg Owen,1.48,2,135,98.52
2016,0,35732,Wes Roach,1.49,1,67,98.51
2016,0,33410,Andrew Landry,1.52,1,66,98.48
2016,0,23621,Rory Sabbatini,1.52,1,66,98.48
2016,0,21209,Sergio Garcia,1.59,1,63,98.41
2016,0,37454,Whee Kim,1.61,2,124,98.39
2016,0,25686,Jason Dufner,1.63,3,184,98.37
2016,0,28114,Dawie van der Walt,1.64,2,122,98.36
2016,0,34099,Harris English,1.67,2,120,98.33
2016,0,27214,Kevin Streelman,1.67,2,120,98.33
2016,0,26758,David Hearn,1.69,3,177,98.31
2016,0,26331,Charl Schwartzel,1.77,2,113,98.23
2016,0,29221,Webb Simpson,1.8,2,111,98.2
2016,0,27141,J.B. Holmes,1.82,2,110,98.18
2016,0,36689,Brooks Koepka,1.82,2,110,98.18
2016,0,36801,Mark Hubbard,1.83,3,164,98.17
2016,0,27770,Camilo Villegas,1.83,2,109,98.17
2016,0,31420,Anirban Lahiri,1.87,2,107,98.13
2016,0,34174,John Huh,1.89,3,159,98.11
2016,0,22046,Geoff Ogilvy,1.9,2,105,98.1
2016,0,29223,Sam Saunders,1.9,2,105,98.1
2016,0,31416,Derek Fathauer,1.94,3,155,98.06
2016,0,34261,Scott Langley,1.94,2,103,98.06
2016,0,25198,Francesco Molinari,1.94,2,103,98.06
2016,0,2206,David Toms,1.94,2,103,98.06
2016,0,27963,Chris Stroud,1.95,3,154,98.05
2016,0,30944,Jason Kokrak,2.01,3,149,97.99
2016,0,20104,Ken Duke,2.02,2,99,97.98
2016,0,29479,Scott Brown,2.04,3,147,97.96
2016,0,39975,Michael Kim,2.04,3,147,97.96
2016,0,30692,Scott Stallings,2.05,3,146,97.95
2016,0,25349,Tim Wilkinson,2.06,2,97,97.94
2016,0,28237,Rory McIlroy,2.08,2,96,97.92
2016,0,35451,Scott Pinckney,2.08,3,144,97.92
2016,0,40058,Zac Blair,2.11,3,142,97.89
2016,0,35545,Blayne Barber,2.13,3,141,97.87
2016,0,25274,Steven Bowditch,2.15,2,93,97.85
2016,0,37273,Derek Ernst,2.15,2,93,97.85
2016,0,24490,George McNeill,2.15,2,93,97.85
2016,0,33122,Russell Knox,2.16,3,139,97.84
2016,0,27649,Brandt Snedeker,2.17,3,138,97.83
2016,0,26289,Boo Weekley,2.17,3,138,97.83
2016,0,24912,Will MacKenzie,2.24,3,134,97.76
2016,0,29745,Tyler Aldridge,2.27,3,132,97.73
2016,0,26851,Marc Leishman,2.31,3,130,97.69
2016,0,36699,Patrick Rodgers,2.33,3,129,97.67
2016,0,24358,Robert Garrigus,2.38,3,126,97.62
2016,0,32876,Martin Piller,2.38,2,84,97.62
2016,0,6567,Vijay Singh,2.38,3,126,97.62
2016,0,28089,Jason Day,2.41,2,83,97.59
2016,0,33204,Shane Lowry,2.6,2,77,97.4
2016,0,24502,Adam Scott,2.63,3,114,97.37
2016,0,23325,Vaughn Taylor,2.68,4,149,97.32
2016,0,32150,Michael Thompson,2.68,3,112,97.32
2016,0,35891,Cameron Smith,2.7,2,74,97.3
2016,0,29461,Jamie Lovemark,2.72,4,147,97.28
2016,0,24024,Zach Johnson,2.76,4,145,97.24
2016,0,29926,Danny Lee,2.76,4,145,97.24
2016,0,24140,Sean O'Hair,2.79,5,179,97.21
2016,0,27129,Luke List,2.86,3,105,97.14
2016,0,34431,Robert Streb,2.9,4,138,97.1
2016,0,28092,D.H. Lee,2.94,3,102,97.06
2016,0,12716,Charley Hoffman,2.96,4,135,97.04
2016,0,28475,Jeff Overton,3.0,3,100,97.0
2016,0,21961,Charles Howell III,3.13,4,128,96.87
2016,0,22405,Justin Rose,3.41,3,88,96.59
2016,0,22371,Aaron Baddeley,3.45,5,145,96.55
2016,0,24494,Erik Compton,3.45,3,87,96.55
2016,0,33667,Carlos Ortiz,3.51,4,114,96.49
2016,0,10885,Robert Allenby,3.61,3,83,96.39
2016,0,25240,D.A. Points,3.66,3,82,96.34
2016,0,34563,Chesson Hadley,3.7,5,135,96.3
2016,0,35532,Tom Hoge,3.7,5,135,96.3
2016,0,27064,Jhonattan Vegas,3.77,6,159,96.23
2016,0,32839,Hideki Matsuyama,4.44,6,135,95.56
2015,0,10885,Robert Allenby,0.0,0,99,100.0
2015,0,35545,Blayne Barber,0.0,0,131,100.0
2015,0,40058,Zac Blair,0.0,0,169,100.0
2015,0,27895,Jonas Blixt,0.0,0,87,100.0
2015,0,20848,Ángel Cabrera,0.0,0,84,100.0
2015,0,25364,Paul Casey,0.0,0,116,100.0
2015,0,32200,Roberto Castro,0.0,0,72,100.0
2015,0,25720,Chad Collins,0.0,0,119,100.0
2015,0,23541,Ben Crane,0.0,0,101,100.0
2015,0,6522,Ernie Els,0.0,0,68,100.0
2015,0,34099,Harris English,0.0,0,188,100.0
2015,0,28500,Martin Flores,0.0,0,153,100.0
2015,0,30736,Oscar Fraustro,0.0,0,79,100.0
2015,0,21209,Sergio Garcia,0.0,0,57,100.0
2015,0,20157,Retief Goosen,0.0,0,118,100.0
2015,0,29222,Billy Hurley III,0.0,0,130,100.0
2015,0,24024,Zach Johnson,0.0,0,146,100.0
2015,0,37454,Whee Kim,0.0,0,82,100.0
2015,0,29478,Kevin Kisner,0.0,0,191,100.0
2015,0,23108,Matt Kuchar,0.0,0,138,100.0
2015,0,34261,Scott Langley,0.0,0,153,100.0
2015,0,24781,Hunter Mahan,0.0,0,111,100.0
2015,0,33413,Ben Martin,0.0,0,168,100.0
2015,0,32839,Hideki Matsuyama,0.0,0,131,100.0
2015,0,1810,Phil Mickelson,0.0,0,105,100.0
2015,0,25198,Francesco Molinari,0.0,0,103,100.0
2015,0,22056,Cameron Percy,0.0,0,123,100.0
2015,0,34360,Patrick Reed,0.0,0,126,100.0
2015,0,29476,Kyle Reifers,0.0,0,147,100.0
2015,0,36699,Patrick Rodgers,0.0,0,96,100.0
2015,0,24502,Adam Scott,0.0,0,67,100.0
2015,0,20645,John Senden,0.0,0,96,100.0
2015,0,25834,Daniel Summerhays,0.0,0,174,100.0
2015,0,30927,Brendon Todd,0.0,0,161,100.0
2015,0,2206,David Toms,0.0,0,126,100.0
2015,0,25632,Jimmy Walker,0.0,0,129,100.0
2015,0,25804,Bubba Watson,0.0,0,108,100.0
2015,0,20396,Lee Westwood,0.0,0,63,100.0
2015,0,31323,Gary Woodland,0.0,0,95,100.0
2015,0,33448,Justin Thomas,0.51,1,196,99.49
2015,0,34174,John Huh,0.57,1,174,99.43
2015,0,33418,Shawn Stefani,0.57,1,174,99.43
2015,0,33399,Adam Hadwin,0.58,1,172,99.42
2015,0,31560,Brian Stuard,0.6,1,168,99.4
2015,0,23353,J.J. Henry,0.61,1,164,99.39
2015,0,23800,Bryce Molder,0.61,1,165,99.39
2015,0,20472,Alex Cejka,0.63,1,160,99.37
2015,0,23638,Brendon de Jonge,0.63,1,160,99.37
2015,0,29720,Andres Gonzales,0.65,1,154,99.35
2015,0,24361,Pat Perez,0.65,1,153,99.35
2015,0,35451,Scott Pinckney,0.66,1,152,99.34
2015,0,24140,Sean O'Hair,0.67,1,149,99.33
2015,0,24924,Bill Haas,0.68,1,146,99.32
2015,0,21878,Mark Wilson,0.68,1,146,99.32
2015,0,34046,Jordan Spieth,0.69,1,145,99.31
2015,0,32640,Troy Merritt,0.7,1,143,99.3
2015,0,27936,Martin Laird,0.71,1,140,99.29
2015,0,30946,Alex Prugh,0.71,1,141,99.29
2015,0,27649,Brandt Snedeker,0.71,1,141,99.29
2015,0,32448,James Hahn,0.74,1,136,99.26
2015,0,36689,Brooks Koepka,0.75,1,133,99.25
2015,0,10809,Jim Furyk,0.76,1,131,99.24
2015,0,26951,Johnson Wagner,0.76,1,132,99.24
2015,0,20229,Stewart Cink,0.81,1,123,99.19
2015,0,34409,David Lingmerth,0.81,1,124,99.19
2015,0,29221,Webb Simpson,0.83,1,121,99.17
2015,0,24846,Ricky Barnes,0.84,1,119,99.16
2015,0,34358,Jonathan Randolph,0.85,1,117,99.15
2015,0,27141,J.B. Holmes,0.88,1,113,99.12
2015,0,26289,Boo Weekley,0.88,1,114,99.12
2015,0,33461,Morgan Hoffmann,0.93,1,108,99.07
2015,0,23320,Ryan Palmer,0.93,1,108,99.07
2015,0,30925,Dustin Johnson,0.95,1,105,99.05
2015,0,26476,Chez Reavie,0.95,1,105,99.05
2015,0,27933,John Merrick,0.96,1,104,99.04
2015,0,25349,Tim Wilkinson,0.97,1,103,99.03
2015,0,23983,Luke Donald,0.98,1,102,99.02
2015,0,28307,Matt Every,0.99,1,101,99.01
2015,0,24925,Jonathan Byrd,1.02,1,98,98.98
2015,0,21961,Charles Howell III,1.02,2,197,98.98
2015,0,12510,Chad Campbell,1.03,2,195,98.97
2015,0,26851,Marc Leishman,1.04,1,96,98.96
2015,0,30926,Chris Kirk,1.05,1,95,98.95
2015,0,31202,William McGirt,1.05,2,191,98.95
2015,0,30692,Scott Stallings,1.05,1,95,98.95
2015,0,32334,Charlie Beljan,1.06,1,94,98.94
2015,0,34431,Robert Streb,1.07,2,187,98.93
2015,0,34256,Andrew Putnam,1.08,1,93,98.92
2015,0,1706,Davis Love III,1.1,1,91,98.9
2015,0,24507,Jason Bohn,1.12,2,179,98.88
2015,0,24490,George McNeill,1.13,2,177,98.87
2015,0,26758,David Hearn,1.2,2,167,98.8
2015,0,25818,Scott Piercy,1.2,2,166,98.8
2015,0,20766,Padraig Harrington,1.23,1,81,98.77
2015,0,21528,Henrik Stenson,1.23,1,81,98.77
2015,0,33667,Carlos Ortiz,1.27,2,158,98.73
2015,0,28475,Jeff Overton,1.27,2,158,98.73
2015,0,20691,Greg Owen,1.27,1,79,98.73
2015,0,34265,Will Wilcox,1.27,1,79,98.73
2015,0,34563,Chesson Hadley,1.28,2,156,98.72
2015,0,30711,Colt Knost,1.29,2,155,98.71
2015,0,25493,Nick Taylor,1.32,2,152,98.68
2015,0,22371,Aaron Baddeley,1.41,2,142,98.59
2015,0,35539,Luke Guthrie,1.43,2,140,98.57
2015,0,23623,Bo Van Pelt,1.45,2,138,98.55
2015,0,29420,Billy Horschel,1.46,2,137,98.54
2015,0,27770,Camilo Villegas,1.47,2,136,98.53
2015,0,30944,Jason Kokrak,1.5,2,133,98.5
2015,0,31416,Derek Fathauer,1.53,2,131,98.47
2015,0,22892,Jason Gore,1.53,2,131,98.47
2015,0,34262,Jon Curran,1.55,2,129,98.45
2015,0,25345,Carl Pettersson,1.55,3,193,98.45
2015,0,27963,Chris Stroud,1.55,2,129,98.45
2015,0,25191,Gonzalo Fernandez-Castaño,1.56,2,128,98.44
2015,0,25396,Kevin Na,1.57,2,127,98.43
2015,0,24494,Erik Compton,1.59,2,126,98.41
2015,0,29535,Brice Garnett,1.59,2,126,98.41
2015,0,26596,Ryan Moore,1.6,2,125,98.4
2015,0,27064,Jhonattan Vegas,1.61,2,124,98.39
2015,0,26300,Matt Jones,1.64,2,122,98.36
2015,0,40026,Daniel Berger,1.67,3,180,98.33
2015,0,35532,Tom Hoge,1.71,2,117,98.29
2015,0,34264,Hudson Swafford,1.72,3,174,98.28
2015,0,32102,Rickie Fowler,1.75,2,114,98.25
2015,0,25369,Jamie Donaldson,1.79,1,56,98.21
2015,0,35541,John Peterson,1.8,3,167,98.2
2015,0,28089,Jason Day,1.9,2,105,98.1
2015,0,27644,Brian Harman,1.9,3,158,98.1
2015,0,29289,S.Y. Noh,1.92,2,104,98.08
2015,0,20771,Steven Alker,1.94,2,103,98.06
2015,0,25892,Steve Wheatcroft,1.96,3,153,98.04
2015,0,33122,Russell Knox,1.99,3,151,98.01
2015,0,32366,Kevin Chappell,2.0,3,150,98.0
2015,0,23048,Eric Axley,2.02,2,99,97.98
2015,0,29518,Brendan Steele,2.04,3,147,97.96
2015,0,27466,Spencer Levin,2.09,4,191,97.91
2015,0,31193,Jim Renner,2.11,2,95,97.89
2015,0,29926,Danny Lee,2.16,4,185,97.84
2015,0,29425,Andrew Svoboda,2.22,3,135,97.78
2015,0,31557,Jim Herman,2.25,4,178,97.75
2015,0,25562,Andres Romero,2.25,2,89,97.75
2015,0,29223,Sam Saunders,2.26,3,133,97.74
2015,0,39977,Max Homa,2.27,3,132,97.73
2015,0,32150,Michael Thompson,2.29,3,131,97.71
2015,0,29725,Tony Finau,2.3,4,174,97.7
2015,0,34130,Sung Joon Park,2.34,3,128,97.66
2015,0,33141,Keegan Bradley,2.4,3,125,97.6
2015,0,28132,Tyrone Van Aswegen,2.41,2,83,97.59
2015,0,37273,Derek Ernst,2.52,3,119,97.48
2015,0,27214,Kevin Streelman,2.63,4,152,97.37
2015,0,34098,Russell Henley,2.67,4,150,97.33
2015,0,36801,Mark Hubbard,2.7,3,111,97.3
2015,0,29479,Scott Brown,2.74,4,146,97.26
2015,0,28486,Michael Putnam,2.76,4,145,97.24
2015,0,28259,Sangmoon Bae,2.79,5,179,97.21
2015,0,28023,Byron Smith,2.88,3,104,97.12
2015,0,25274,Steven Bowditch,2.92,5,171,97.08
2015,0,10860,Justin Leonard,3.0,3,100,97.0
2015,0,6567,Vijay Singh,3.2,4,125,96.8
2015,0,24138,Ian Poulter,3.26,3,92,96.74
2015,0,12716,Charley Hoffman,3.36,5,149,96.64
2015,0,25240,D.A. Points,3.36,4,119,96.64
2015,0,24358,Robert Garrigus,3.42,4,117,96.58
2015,0,24357,K.J. Choi,3.45,4,116,96.55
2015,0,27436,Graham DeLaet,3.48,4,115,96.52
2015,0,8075,Jerry Kelly,3.54,4,113,96.46
2015,0,21753,Brian Davis,3.55,5,141,96.45
2015,0,23548,Bill Lunde,3.61,3,83,96.39
2015,0,25686,Jason Dufner,3.66,3,82,96.34
2015,0,22293,Heath Slocum,3.66,3,82,96.34
2015,0,28679,Fabián Gómez,3.68,5,136,96.32
2015,0,23621,Rory Sabbatini,3.88,5,129,96.12
2015,0,33419,Cameron Tringale,3.9,6,154,96.1
2015,0,28780,Nicholas Thompson,3.91,5,128,96.09
2015,0,26331,Charl Schwartzel,3.95,3,76,96.05
2015,0,20593,Greg Chalmers,4.35,3,69,95.65
2015,0,22046,Geoff Ogilvy,4.35,3,69,95.65
2015,0,22405,Justin Rose,4.44,4,90,95.56
2015,0,26329,Louis Oosthuizen,4.55,4,88,95.45
2015,0,20104,Ken Duke,4.58,7,153,95.42
2015,0,27095,Nick Watney,4.91,8,163,95.09
2015,0,33486,Roger Sloan,5.13,4,78,94.87
2015,0,30852,Ryo Ishikawa,5.15,7,136,94.85
2015,0,25900,Lucas Glover,6.71,10,149,93.29
2014,0,24846,Ricky Barnes,0.0,0,138,100.0
2014,0,27895,Jonas Blixt,0.0,0,79,100.0
2014,0,33141,Keegan Bradley,0.0,0,127,100.0
2014,0,25364,Paul Casey,0.0,0,69,100.0
2014,0,25720,Chad Collins,0.0,0,106,100.0
2014,0,24494,Erik Compton,0.0,0,131,100.0
2014,0,22621,Ben Curtis,0.0,0,111,100.0
2014,0,28089,Jason Day,0.0,0,60,100.0
2014,0,10809,Jim Furyk,0.0,0,132,100.0
2014,0,21209,Sergio Garcia,0.0,0,65,100.0
2014,0,24924,Bill Haas,0.0,0,136,100.0
2014,0,12716,Charley Hoffman,0.0,0,140,100.0
2014,0,8075,Jerry Kelly,0.0,0,127,100.0
2014,0,29478,Kevin Kisner,0.0,0,118,100.0
2014,0,26956,Bronson La'Cassie,0.0,0,73,100.0
2014,0,35139,Richard Lee,0.0,0,107,100.0
2014,0,10860,Justin Leonard,0.0,0,98,100.0
2014,0,27466,Spencer Levin,0.0,0,86,100.0
2014,0,34409,David Lingmerth,0.0,0,120,100.0
2014,0,1706,Davis Love III,0.0,0,110,100.0
2014,0,26596,Ryan Moore,0.0,0,127,100.0
2014,0,22046,Geoff Ogilvy,0.0,0,130,100.0
2014,0,26329,Louis Oosthuizen,0.0,0,53,100.0
2014,0,25345,Carl Pettersson,0.0,0,187,100.0
2014,0,20645,John Senden,0.0,0,151,100.0
2014,0,22293,Heath Slocum,0.0,0,134,100.0
2014,0,31560,Brian Stuard,0.0,0,147,100.0
2014,0,29425,Andrew Svoboda,0.0,0,134,100.0
2014,0,32150,Michael Thompson,0.0,0,108,100.0
2014,0,2206,David Toms,0.0,0,112,100.0
2014,0,27064,Jhonattan Vegas,0.0,0,103,100.0
2014,0,26951,Johnson Wagner,0.0,0,116,100.0
2014,0,25632,Jimmy Walker,0.0,0,127,100.0
2014,0,10423,Mike Weir,0.0,0,93,100.0
2014,0,32366,Kevin Chappell,0.55,1,183,99.4
2014,0,29479,Scott Brown,0.58,1,173,99.4
2014,0,23108,Matt Kuchar,0.58,1,173,99.4
2014,0,25834,Daniel Summerhays,0.58,1,171,99.4
2014,0,23638,Brendon de Jonge,0.59,1,170,99.4
2014,0,34261,Scott Langley,0.59,1,169,99.4
2014,0,31202,William McGirt,0.61,1,165,99.3
2014,0,28486,Michael Putnam,0.61,1,164,99.3
2014,0,10885,Robert Allenby,0.62,1,162,99.3
2014,0,23353,J.J. Henry,0.62,1,162,99.3
2014,0,30926,Chris Kirk,0.62,1,161,99.3
2014,0,33122,Russell Knox,0.62,1,162,99.3
2014,0,32448,James Hahn,0.63,1,160,99.3
2014,0,34099,Harris English,0.66,1,152,99.3
2014,0,24490,George McNeill,0.66,1,151,99.3
2014,0,20157,Retief Goosen,0.67,1,150,99.3
2014,0,26758,David Hearn,0.67,1,149,99.3
2014,0,20593,Greg Chalmers,0.68,1,146,99.3
