YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2010,0,22621,Ben Curtis,30.71,43,140,-0.35
2010,0,23322,Brett Wetterich,30.56,33,108,-0.21
2010,0,29285,Brent Delahoussaye,30.39,31,102,-0.32
2010,0,28500,Martin Flores,30.28,43,142,-0.05
2010,0,23548,Bill Lunde,30.0,45,150,+0.04
2010,0,23800,Bryce Molder,30.0,48,160,-0.21
2010,0,27436,Graham DeLaet,29.88,49,164,-0.06
2010,0,21753,Brian Davis,29.29,58,198,-0.22
2010,0,27095,Nick Watney,28.95,44,152,-0.11
2010,0,10809,Jim Furyk,28.79,38,132,-0.18
2010,0,21209,Sergio Garcia,28.75,23,80,-0.39
2010,0,24507,Jason Bohn,28.66,47,164,-0.32
2010,0,24024,Zach Johnson,28.48,45,158,-0.20
2010,0,20160,Charlie Wi,28.42,54,190,-0.17
2010,0,1706,Davis Love III,28.08,41,146,-0.15
2010,0,8385,Omar Uresti,27.94,38,136,-0.03
2010,0,10423,Mike Weir,27.66,26,94,-0.35
2010,0,7363,Craig Bowden,27.45,28,102,-0.11
2010,0,24227,Justin Bolli,26.53,26,98,-0.27
2010,0,20848,Ángel Cabrera,26.42,28,106,-0.04
2010,0,1329,Brad Faxon,25.93,28,108,+0.14
2010,0,25190,Jeff Quinney,25.86,45,174,-0.04
2010,0,1249,John Daly,25.49,26,102,+0.12
2010,0,23983,Luke Donald,25.0,29,116,-0.52
2010,0,27141,J.B. Holmes,25.0,48,192,+0.10
2010,0,30925,Dustin Johnson,22.86,32,140,+0.19
2010,0,23135,Tim Clark,22.73,35,154,-0.09
2010,0,25804,Bubba Watson,22.67,34,150,-0.12
2010,0,24358,Robert Garrigus,21.54,28,130,-0.04
2010,0,19846,Brian Gay,17.39,32,184,-0.09
2009,0,20574,Mathew Goggin,49.26,67,136,-0.16
2009,0,6527,Steve Stricker,46.27,62,134,-0.39
2009,0,28780,Nicholas Thompson,45.21,85,188,-0.19
2009,0,7867,Woody Austin,44.05,74,168,-0.22
2009,0,28158,Steve Marino,43.33,78,180,-0.05
2009,0,6004,Stephen Ames,43.08,56,130,-0.20
2009,0,20160,Charlie Wi,42.78,77,180,-0.29
2009,0,23614,Rich Beem,42.75,59,138,-0.12
2009,0,26289,Boo Weekley,42.75,59,138,+0.05
2009,0,20691,Greg Owen,42.7,76,178,-0.05
2009,0,1797,Rocco Mediate,42.54,57,134,-0.16
2009,0,2206,David Toms,41.67,75,180,-0.09
2009,0,23623,Bo Van Pelt,41.67,75,180,-0.16
2009,0,1473,Todd Hamilton,41.55,59,142,-0.15
2009,0,26498,Matt Weibring,41.53,49,118,-0.04
2009,0,25686,Jason Dufner,41.28,71,172,-0.20
2009,0,23800,Bryce Molder,41.23,47,114,-0.15
2009,0,1313,Steve Elkington,40.71,57,140,-0.12
2009,0,24361,Pat Perez,40.71,57,140,-0.26
2009,0,28089,Jason Day,40.57,43,106,+0.02
2009,0,20104,Ken Duke,40.51,64,158,-0.11
2009,0,1945,Kenny Perry,40.51,64,158,-0.13
2009,0,6595,Kevin Sutherland,40.36,67,166,-0.25
2009,0,8075,Jerry Kelly,40.24,66,164,-0.21
2009,0,10585,Scott McCarron,40.11,73,182,-0.26
2009,0,29221,Webb Simpson,39.89,75,188,-0.07
2009,0,24663,Y.E. Yang,39.61,61,154,+0.05
2009,0,12652,Cameron Beckman,39.51,64,162,-0.19
2009,0,6567,Vijay Singh,39.47,45,114,-0.02
2009,0,24912,Will MacKenzie,39.13,54,138,-0.02
2009,0,24138,Ian Poulter,39.13,36,92,-0.19
2009,0,25900,Lucas Glover,39.08,68,174,-0.15
2009,0,22046,Geoff Ogilvy,38.71,48,124,-0.25
2009,0,26497,Casey Wittenberg,38.52,47,122,-0.19
2009,0,10423,Mike Weir,38.51,57,148,-0.12
2009,0,22892,Jason Gore,38.41,53,138,-0.09
2009,0,22548,Patrick Sheehan,38.37,33,86,-0.24
2009,0,22405,Justin Rose,38.33,46,120,-0.15
2009,0,20070,Matt Bettencourt,38.3,72,188,-0.21
2009,0,20645,John Senden,38.27,75,196,-0.24
2009,0,23778,Brad Adamonis,38.24,52,136,-0.17
2009,0,1161,Mark Calcavecchia,38.24,52,136,-0.06
2009,0,23621,Rory Sabbatini,38.19,55,144,-0.18
2009,0,1810,Phil Mickelson,38.18,42,110,-0.07
2009,0,21959,Ted Purdy,38.17,71,186,+0.03
2009,0,1035,Tommy Armour III,37.93,44,116,-0.09
2009,0,6522,Ernie Els,37.93,44,116,-0.02
2009,0,24781,Hunter Mahan,37.8,62,164,+0.02
2009,0,27963,Chris Stroud,37.8,62,164,-0.10
2009,0,7457,Steve Flesch,37.67,55,146,-0.09
2009,0,26951,Johnson Wagner,37.65,61,162,-0.11
2009,0,24507,Jason Bohn,37.5,66,176,-0.08
2009,0,22961,David Mathis,37.5,57,152,-0.04
2009,0,1707,Steve Lowery,37.35,62,166,-0.21
2009,0,1724,Jeff Maggert,37.34,59,158,-0.14
2009,0,1766,Billy Mayfair,36.99,54,146,-0.13
2009,0,6197,Michael Allen,36.96,51,138,-0.14
2009,0,26695,Michael Letzig,36.96,68,184,-0.16
2009,0,22913,John Rollins,36.93,65,176,-0.23
2009,0,24024,Zach Johnson,36.9,62,168,-0.23
2009,0,20098,Stuart Appleby,36.76,50,136,-0.12
2009,0,1577,Lee Janzen,36.76,50,136,-0.12
2009,0,20498,Briny Baird,36.71,58,158,-0.14
2009,0,10885,Robert Allenby,36.67,44,120,-0.05
2009,0,2214,Kirk Triplett,36.67,44,120,-0.09
2009,0,20850,Daniel Chopra,36.52,65,178,-0.09
2009,0,20229,Stewart Cink,36.51,46,126,+0.04
2009,0,28475,Jeff Overton,36.31,61,168,-0.05
2009,0,23353,J.J. Henry,36.26,66,182,+0.06
2009,0,10733,Kent Jones,36.15,47,130,+0.04
2009,0,22371,Aaron Baddeley,36.07,44,122,E
2009,0,26476,Chez Reavie,36.0,54,150,-0.07
2009,0,31416,Derek Fathauer,35.96,41,114,-0.27
2009,0,20127,Chris Riley,35.92,51,142,-0.27
2009,0,1320,Bob Estes,35.9,56,156,-0.04
2009,0,20472,Alex Cejka,35.71,55,154,-0.20
2009,0,2239,Scott Verplank,35.71,60,168,-0.15
2009,0,10860,Justin Leonard,35.54,59,166,-0.20
2009,0,12705,Cliff Kresge,35.42,51,144,-0.18
2009,0,21753,Brian Davis,35.35,70,198,-0.13
2009,0,12510,Chad Campbell,35.26,55,156,-0.33
2009,0,27770,Camilo Villegas,35.25,43,122,-0.09
2009,0,25240,D.A. Points,34.95,65,186,-0.08
2009,0,23541,Ben Crane,34.83,62,178,-0.19
2009,0,24925,Jonathan Byrd,34.71,59,170,-0.12
2009,0,22621,Ben Curtis,34.62,36,104,-0.25
2009,0,24490,George McNeill,34.62,54,156,-0.24
2009,0,25345,Carl Pettersson,34.62,54,156,-0.06
2009,0,26596,Ryan Moore,34.57,56,162,-0.18
2009,0,24924,Bill Haas,34.48,60,174,-0.07
2009,0,10425,Jay Williamson,34.43,42,122,-0.26
2009,0,26668,Marc Turnesa,34.42,53,154,+0.13
2009,0,22293,Heath Slocum,34.27,61,178,-0.05
2009,0,21350,Ryuji Imada,34.0,51,150,-0.14
2009,0,23108,Matt Kuchar,33.97,53,156,-0.13
2009,0,7749,Brett Quigley,33.93,57,168,-0.14
2009,0,6251,Chris DiMarco,33.87,63,186,-0.14
2009,0,25632,Jimmy Walker,33.82,46,136,+0.17
2009,0,10117,Bob Heintz,33.64,37,110,-0.11
2009,0,1941,Tom Pernice Jr.,33.54,55,164,-0.11
2009,0,23788,D.J. Trahan,33.52,59,176,-0.14
2009,0,12782,Tim Herron,33.33,58,174,-0.14
2009,0,23320,Ryan Palmer,33.33,52,156,-0.17
2009,0,23325,Vaughn Taylor,33.33,56,168,+0.02
2009,0,23349,Charles Warren,33.33,38,114,-0.03
2009,0,27649,Brandt Snedeker,33.1,47,142,-0.06
2009,0,23718,Nathan Green,33.0,66,200,-0.09
2009,0,20766,Padraig Harrington,32.73,36,110,-0.22
2009,0,12716,Charley Hoffman,32.63,62,190,-0.16
2009,0,22295,Darron Stiles,32.61,30,92,-0.40
2009,0,21805,Harrison Frazar,32.58,58,178,+0.09
2009,0,26301,James Nitties,32.5,52,160,-0.17
2009,0,26679,Kevin Stadler,32.46,37,114,-0.05
2009,0,30927,Brendon Todd,32.35,33,102,-0.12
2009,0,6539,Rick Price,32.29,31,96,-0.35
2009,0,26851,Marc Leishman,32.18,56,174,-0.04
2009,0,24357,K.J. Choi,32.14,36,112,-0.08
2009,0,27936,Martin Laird,31.82,42,132,-0.29
2009,0,27933,John Merrick,31.82,49,154,-0.08
2009,0,1226,Fred Couples,31.73,33,104,-0.06
2009,0,27214,Kevin Streelman,31.72,59,186,+0.05
2009,0,24449,Parker McLachlin,31.69,45,142,E
2009,0,23048,Eric Axley,31.54,41,130,+0.05
2009,0,21209,Sergio Garcia,31.52,29,92,-0.17
2009,0,23548,Bill Lunde,31.48,51,162,-0.02
2009,0,23638,Brendon de Jonge,31.4,54,172,-0.17
2009,0,21949,Joe Ogilvie,31.33,52,166,-0.10
2009,0,21731,Freddie Jacobson,31.17,48,154,-0.17
2009,0,21878,Mark Wilson,31.05,59,190,-0.07
2009,0,10809,Jim Furyk,30.99,44,142,-0.07
2009,0,20157,Retief Goosen,30.95,39,126,-0.31
2009,0,28087,Kris Blanks,30.56,33,108,-0.30
2009,0,21961,Charles Howell III,30.34,54,178,-0.11
2009,0,23983,Luke Donald,30.3,40,132,-0.15
2009,0,27120,Troy Matteson,30.22,55,182,+0.04
2009,0,28118,Peter Tomasulo,30.19,32,106,+0.03
2009,0,1948,Tim Petrovic,30.0,57,190,-0.09
2009,0,20593,Greg Chalmers,29.87,46,154,-0.15
2009,0,8793,Tiger Woods,29.81,31,104,-0.16
2009,0,27683,Leif Olson,29.79,28,94,-0.11
2009,0,28620,Aron Price,29.63,48,162,-0.10
2009,0,24502,Adam Scott,29.55,26,88,-0.04
2009,0,24503,Jeff Klauk,29.47,56,190,-0.13
2009,0,6643,Paul Goydos,29.45,43,146,-0.12
2009,0,26420,Richard Johnson,29.38,47,160,-0.26
2009,0,27060,John Mallinger,29.27,48,164,-0.21
2009,0,24846,Ricky Barnes,29.09,32,110,+0.13
2009,0,22348,Nick O'Hern,29.07,50,172,-0.18
2009,0,8845,Scott Sterling,29.07,25,86,+0.04
2009,0,25818,Scott Piercy,29.01,47,162,-0.09
2009,0,25919,Brian Vranesh,28.72,27,94,-0.19
2009,0,30711,Colt Knost,28.57,36,126,-0.33
2009,0,1706,Davis Love III,28.31,47,166,+0.06
2009,0,7223,Brian Bateman,28.18,31,110,E
2009,0,25396,Kevin Na,28.16,49,174,-0.14
2009,0,29718,Anthony Kim,28.13,36,128,-0.08
2009,0,20634,Peter Lonard,28.05,46,164,+0.07
2009,0,9011,David Duval,28.0,28,100,-0.21
2009,0,23135,Tim Clark,27.94,38,136,-0.39
2009,0,6621,Joe Durant,27.78,30,108,-0.07
2009,0,26300,Matt Jones,27.55,27,98,-0.19
2009,0,23497,Tag Ridings,27.27,24,88,+0.04
2009,0,26881,Jarrod Lyle,27.19,31,114,-0.19
2009,0,1329,Brad Faxon,27.12,32,118,-0.06
2009,0,27466,Spencer Levin,26.76,38,142,-0.34
2009,0,19846,Brian Gay,26.7,47,176,-0.28
2009,0,6012,Greg Kraft,26.67,24,90,E
2009,0,20572,Rod Pampling,26.12,35,134,+0.03
2009,0,1142,Bart Bryant,25.93,28,108,-0.11
2009,0,24140,Sean O'Hair,25.78,33,128,-0.36
2009,0,30925,Dustin Johnson,25.68,38,148,-0.16
2009,0,27095,Nick Watney,25.66,39,152,+0.03
2009,0,25562,Andres Romero,25.56,23,90,-0.04
2009,0,8931,Glen Day,25.35,36,142,-0.19
2009,0,1677,Tom Lehman,24.42,21,86,-0.43
2009,0,27141,J.B. Holmes,24.24,32,132,-0.19
2009,0,25190,Jeff Quinney,23.72,37,156,-0.14
2009,0,24358,Robert Garrigus,23.42,37,158,E
2009,0,12602,Dean Wilson,23.38,36,154,-0.28
2009,0,1132,Mark Brooks,22.34,21,94,-0.10
2009,0,31323,Gary Woodland,22.09,19,86,+0.32
2009,0,20848,Ángel Cabrera,20.24,17,84,E
2009,0,25804,Bubba Watson,18.25,23,126,-0.22
2009,0,1928,Corey Pavin,12.31,16,130,-0.38
2008,0,6034,Marco Dawson,44.64,50,112,E
2008,0,7867,Woody Austin,44.62,83,186,-0.20
2008,0,20572,Rod Pampling,44.44,64,144,-0.20
2008,0,22046,Geoff Ogilvy,44.0,44,100,-0.09
2008,0,1945,Kenny Perry,43.75,84,192,-0.13
2008,0,20645,John Senden,43.6,75,172,+0.07
2008,0,20663,Brenden Pappas,43.33,52,120,+0.08
2008,0,6197,Michael Allen,42.94,73,170,-0.19
2008,0,26695,Michael Letzig,42.5,68,160,-0.13
2008,0,27561,Nick Flanagan,42.35,72,170,E
2008,0,27120,Troy Matteson,42.02,79,188,-0.08
2008,0,24138,Ian Poulter,41.67,30,72,-0.17
2008,0,1577,Lee Janzen,41.36,67,162,-0.19
2008,0,20105,Jeff Gove,41.3,38,92,+0.05
2008,0,24912,Will MacKenzie,41.13,51,124,-0.06
2008,0,12705,Cliff Kresge,41.03,64,156,-0.11
2008,0,27613,David Lutterus,40.95,43,105,+0.14
2008,0,1766,Billy Mayfair,40.91,81,198,-0.12
2008,0,28780,Nicholas Thompson,40.78,84,206,-0.14
2008,0,20229,Stewart Cink,40.58,56,138,-0.32
2008,0,23353,J.J. Henry,40.57,86,212,-0.15
2008,0,1677,Tom Lehman,40.24,33,82,-0.18
2008,0,21209,Sergio Garcia,40.18,45,112,-0.29
2008,0,10885,Robert Allenby,40.11,73,182,-0.26
2008,0,24227,Justin Bolli,40.0,64,160,+0.16
2008,0,24925,Jonathan Byrd,39.87,63,158,-0.11
2008,0,20104,Ken Duke,39.73,89,224,-0.12
2008,0,20098,Stuart Appleby,39.71,54,136,+0.02
2008,0,6527,Steve Stricker,39.66,46,116,-0.13
2008,0,1810,Phil Mickelson,39.52,49,124,-0.27
2008,0,1553,John Huston,39.42,41,104,-0.17
2008,0,22371,Aaron Baddeley,39.34,48,122,-0.23
2008,0,23788,D.J. Trahan,39.29,66,168,-0.12
2008,0,10425,Jay Williamson,39.29,66,168,+0.06
2008,0,6595,Kevin Sutherland,38.83,73,188,-0.15
2008,0,8537,J.P. Hayes,38.81,52,134,-0.08
2008,0,20574,Mathew Goggin,38.51,67,174,-0.10
2008,0,21805,Harrison Frazar,38.46,50,130,+0.04
2008,0,24924,Bill Haas,38.42,73,190,+0.05
2008,0,26289,Boo Weekley,38.41,53,138,-0.09
2008,0,1226,Fred Couples,38.39,43,112,+0.09
2008,0,23614,Rich Beem,38.1,64,168,-0.02
2008,0,20157,Retief Goosen,38.1,32,84,-0.19
2008,0,1035,Tommy Armour III,38.03,54,142,-0.17
2008,0,26668,Marc Turnesa,37.95,63,166,-0.06
2008,0,23325,Vaughn Taylor,37.88,75,198,-0.19
2008,0,11032,Frank Lickliter II,37.85,81,214,-0.10
2008,0,26679,Kevin Stadler,37.82,59,156,-0.10
2008,0,12782,Tim Herron,37.63,70,186,-0.03
2008,0,12660,Jesper Parnevik,37.5,60,160,-0.18
2008,0,22548,Patrick Sheehan,37.5,84,224,-0.05
2008,0,24663,Y.E. Yang,37.36,65,174,-0.09
2008,0,25345,Carl Pettersson,37.25,76,204,-0.13
2008,0,1724,Jeff Maggert,37.21,64,172,-0.16
2008,0,10875,Todd Demsey,37.18,58,156,-0.02
2008,0,24502,Adam Scott,37.14,26,70,-0.19
2008,0,6567,Vijay Singh,37.12,49,132,-0.16
2008,0,27214,Kevin Streelman,37.02,77,208,-0.08
2008,0,27963,Chris Stroud,36.99,54,146,-0.07
2008,0,12510,Chad Campbell,36.93,65,176,-0.23
2008,0,23541,Ben Crane,36.88,59,160,-0.15
2008,0,1313,Steve Elkington,36.88,59,160,-0.05
2008,0,24490,George McNeill,36.84,70,190,-0.01
2008,0,25900,Lucas Glover,36.78,64,174,-0.03
2008,0,6004,Stephen Ames,36.76,50,136,-0.10
2008,0,23621,Rory Sabbatini,36.72,47,128,+0.11
2008,0,23048,Eric Axley,36.67,77,210,-0.01
2008,0,2206,David Toms,36.61,41,112,-0.07
2008,0,23623,Bo Van Pelt,36.6,71,194,-0.07
2008,0,10809,Jim Furyk,36.54,57,156,-0.18
2008,0,1473,Todd Hamilton,36.54,57,156,-0.25
2008,0,7749,Brett Quigley,36.49,54,148,-0.19
2008,0,26596,Ryan Moore,36.43,51,140,-0.14
2008,0,2223,Bob Tway,36.29,45,124,-0.22
2008,0,25562,Andres Romero,36.27,37,102,+0.05
2008,0,1948,Tim Petrovic,36.21,63,174,-0.13
2008,0,23125,Brad Elder,36.07,44,122,-0.14
2008,0,20160,Charlie Wi,36.02,67,186,-0.12
2008,0,24361,Pat Perez,35.98,59,164,-0.17
2008,0,12823,Carlos Franco,35.82,48,134,-0.15
2008,0,26951,Johnson Wagner,35.81,53,148,-0.28
2008,0,26300,Matt Jones,35.71,65,182,+0.09
2008,0,19803,Ryan Armour,35.54,59,166,-0.14
2008,0,26631,Cody Freeman,35.48,44,124,+0.05
2008,0,24781,Hunter Mahan,35.33,53,150,-0.17
2008,0,28158,Steve Marino,35.32,77,218,-0.13
2008,0,23797,Brett Rumford,35.29,48,136,-0.08
2008,0,1320,Bob Estes,35.23,62,176,-0.13
2008,0,22806,Doug LaBelle II,35.19,38,108,-0.08
2008,0,21878,Mark Wilson,35.05,75,214,-0.16
2008,0,24449,Parker McLachlin,34.76,57,164,-0.11
2008,0,1797,Rocco Mediate,34.67,52,150,-0.35
2008,0,30750,Tommy Gainey,34.62,36,104,+0.06
2008,0,23778,Brad Adamonis,34.34,57,166,E
2008,0,6251,Chris DiMarco,34.34,57,166,-0.18
2008,0,22378,Trevor Immelman,34.26,37,108,-0.08
2008,0,7457,Steve Flesch,34.12,58,170,-0.10
2008,0,24140,Sean O'Hair,34.06,47,138,-0.13
2008,0,21959,Ted Purdy,33.87,42,124,-0.21
2008,0,21731,Freddie Jacobson,33.82,46,136,-0.11
2008,0,1941,Tom Pernice Jr.,33.82,69,204,-0.04
2008,0,22582,Kyle Thompson,33.59,43,128,-0.09
2008,0,1024,Billy Andrade,33.58,45,134,+0.07
2008,0,10860,Justin Leonard,33.54,53,158,-0.21
2008,0,23320,Ryan Palmer,33.33,42,126,-0.02
2008,0,20498,Briny Baird,33.17,67,202,-0.07
2008,0,21949,Joe Ogilvie,33.15,61,184,E
2008,0,10423,Mike Weir,33.1,47,142,-0.15
2008,0,25594,Travis Perkins,32.98,31,94,+0.13
2008,0,26476,Chez Reavie,32.98,62,188,-0.06
2008,0,27770,Camilo Villegas,32.81,42,128,+0.05
2008,0,10585,Scott McCarron,32.79,40,122,-0.25
2008,0,6621,Joe Durant,32.74,55,168,-0.02
2008,0,8845,Scott Sterling,32.72,53,162,-0.04
2008,0,23718,Nathan Green,32.63,62,190,-0.29
2008,0,22892,Jason Gore,32.61,60,184,-0.05
2008,0,25632,Jimmy Walker,32.31,42,130,-0.10
2008,0,23409,James Driscoll,32.28,51,158,+0.18
2008,0,23349,Charles Warren,32.28,51,158,+0.02
2008,0,8075,Jerry Kelly,32.24,49,152,-0.02
2008,0,20848,Ángel Cabrera,32.05,25,78,+0.08
2008,0,20378,Mathias Grönberg,31.93,53,166,-0.06
2008,0,25842,Jon Mills,31.93,53,166,+0.17
2008,0,12652,Cameron Beckman,31.65,50,158,-0.06
2008,0,22913,John Rollins,31.55,53,168,+0.15
2008,0,28089,Jason Day,31.48,51,162,-0.24
2008,0,21961,Charles Howell III,31.46,56,178,-0.23
2008,0,10733,Kent Jones,31.45,39,124,-0.13
2008,0,22621,Ben Curtis,31.25,40,128,-0.25
2008,0,27933,John Merrick,31.1,51,164,-0.04
2008,0,1161,Mark Calcavecchia,31.03,36,116,-0.22
2008,0,24357,K.J. Choi,31.03,36,116,-0.19
2008,0,25396,Kevin Na,30.93,60,194,-0.10
2008,0,9011,David Duval,30.85,29,94,-0.03
2008,0,23540,Jason Allred,30.7,35,114,+0.09
2008,0,20472,Alex Cejka,30.6,41,134,-0.12
2008,0,2002,John Riegger,30.6,41,134,-0.07
2008,0,6522,Ernie Els,30.56,22,72,-0.18
2008,0,29718,Anthony Kim,30.43,42,138,-0.07
2008,0,20127,Chris Riley,30.23,26,86,-0.42
2008,0,6573,Brandt Jobe,30.21,29,96,-0.03
2008,0,1706,Davis Love III,30.15,41,136,-0.05
2008,0,21633,Steve Allan,30.0,30,100,+0.13
2008,0,23157,Richard Johnson,30.0,45,150,+0.04
2008,0,28475,Jeff Overton,30.0,57,190,-0.02
2008,0,12309,Bob Sowards,30.0,33,110,+0.18
2008,0,26420,Richard Johnson,29.81,31,104,+0.06
2008,0,21461,Kenneth Ferrie,29.69,38,128,-0.05
2008,0,20433,Mark Hensby,29.58,42,142,-0.14
2008,0,27936,Martin Laird,29.35,54,184,-0.20
2008,0,21350,Ryuji Imada,29.17,42,144,-0.36
2008,0,10649,Tom Scherrer,29.0,29,100,-0.21
2008,0,1142,Bart Bryant,28.87,41,142,-0.10
2008,0,21753,Brian Davis,28.7,62,216,-0.05
2008,0,23135,Tim Clark,28.57,44,154,-0.30
2008,0,25190,Jeff Quinney,28.48,45,158,-0.22
2008,0,20623,Gavin Coles,28.26,26,92,-0.23
2008,0,6090,Jim McGovern,28.26,39,138,-0.18
2008,0,20766,Padraig Harrington,27.94,19,68,-0.05
2008,0,27649,Brandt Snedeker,27.86,39,140,E
2008,0,23497,Tag Ridings,27.84,49,176,-0.20
2008,0,27095,Nick Watney,27.84,49,176,-0.16
2008,0,25364,Paul Casey,27.78,20,72,+0.05
2008,0,22293,Heath Slocum,27.78,50,180,-0.16
2008,0,12716,Charley Hoffman,27.72,51,184,+0.22
2008,0,20382,Stephen Leaney,27.55,27,98,-0.19
2008,0,20634,Peter Lonard,27.44,45,164,-0.22
2008,0,12602,Dean Wilson,27.27,54,198,-0.15
2008,0,12826,Paul Claxton,27.19,31,114,-0.23
2008,0,1707,Steve Lowery,27.14,38,140,-0.05
2008,0,24024,Zach Johnson,27.08,39,144,-0.33
2008,0,8931,Glen Day,26.72,31,116,-0.13
2008,0,20850,Daniel Chopra,26.67,40,150,+0.03
2008,0,25720,Chad Collins,26.52,35,132,-0.17
2008,0,25349,Tim Wilkinson,26.44,46,174,-0.07
2008,0,22348,Nick O'Hern,26.39,38,144,-0.16
2008,0,6575,Dudley Hart,25.71,36,140,-0.06
2008,0,24358,Robert Garrigus,25.57,45,176,-0.40
2008,0,30925,Dustin Johnson,25.57,45,176,+0.07
2008,0,20443,Jin Park,25.32,39,154,-0.05
2008,0,27060,John Mallinger,25.29,44,174,-0.11
2008,0,26500,Alejandro Cañizares,25.0,22,88,E
2008,0,1388,Robert Gamez,24.68,38,154,+0.05
2008,0,6012,Greg Kraft,24.53,26,106,-0.23
2008,0,2239,Scott Verplank,23.91,33,138,-0.06
2008,0,23108,Matt Kuchar,23.68,36,152,-0.14
2008,0,8385,Omar Uresti,23.57,33,140,-0.18
2008,0,10505,Shane Bertsch,22.92,44,192,-0.14
2008,0,19913,Ron Whittaker,22.92,22,96,-0.09
2008,0,12680,Shigeki Maruyama,22.22,20,90,-0.15
2008,0,1139,Olin Browne,22.0,33,150,-0.21
2008,0,6643,Paul Goydos,21.53,31,144,-0.16
2008,0,27141,J.B. Holmes,21.23,31,146,-0.06
2008,0,19846,Brian Gay,18.89,34,180,-0.09
2008,0,7547,Craig Kanada,16.95,20,118,-0.15
2008,0,1928,Corey Pavin,16.39,20,122,-0.25
2008,0,25804,Bubba Watson,14.71,25,170,-0.08
2007,0,6522,Ernie Els,48.86,43,88,-0.26
2007,0,21731,Freddie Jacobson,45.0,63,140,-0.16
2007,0,23623,Bo Van Pelt,44.61,91,204,-0.23
2007,0,22913,John Rollins,43.82,78,178,-0.21
2007,0,20645,John Senden,43.82,78,178,-0.13
2007,0,22405,Justin Rose,41.86,36,86,-0.42
2007,0,24457,Jaco Van Zyl,41.84,41,98,+0.17
2007,0,23048,Eric Axley,41.75,86,206,+0.01
2007,0,1473,Todd Hamilton,41.67,55,132,-0.05
2007,0,1810,Phil Mickelson,41.53,49,118,-0.24
2007,0,20572,Rod Pampling,41.45,63,152,-0.17
2007,0,19824,Craig Barlow,41.35,43,104,-0.12
2007,0,1707,Steve Lowery,41.22,61,148,-0.11
2007,0,1161,Mark Calcavecchia,41.14,65,158,-0.06
2007,0,20105,Jeff Gove,40.78,84,206,-0.17
2007,0,21959,Ted Purdy,40.1,77,192,-0.23
2007,0,1706,Davis Love III,40.0,44,110,-0.20
2007,0,22046,Geoff Ogilvy,39.84,51,128,-0.12
2007,0,26679,Kevin Stadler,39.66,69,174,+0.06
2007,0,23325,Vaughn Taylor,39.61,61,154,-0.16
2007,0,8881,Tripp Isenhour,39.38,63,160,-0.10
2007,0,1577,Lee Janzen,39.17,47,120,-0.06
2007,0,2036,Jim Rutledge,39.09,43,110,-0.07
2007,0,22378,Trevor Immelman,38.89,42,108,-0.05
2007,0,24925,Jonathan Byrd,38.81,52,134,-0.06
2007,0,20160,Charlie Wi,38.64,68,176,-0.19
2007,0,20691,Greg Owen,38.61,61,158,+0.08
2007,0,24507,Jason Bohn,38.6,44,114,+0.07
2007,0,25900,Lucas Glover,38.55,64,166,-0.08
2007,0,24912,Will MacKenzie,38.54,74,192,-0.07
2007,0,2104,Jeff Sluman,38.54,37,96,-0.14
2007,0,28158,Steve Marino,38.5,77,200,-0.19
2007,0,20850,Daniel Chopra,38.46,80,208,-0.15
2007,0,20498,Briny Baird,38.29,85,222,-0.04
2007,0,20098,Stuart Appleby,38.14,45,118,+0.11
2007,0,21646,David Branshaw,37.95,63,166,-0.05
2007,0,20634,Peter Lonard,37.89,61,161,-0.07
2007,0,28486,Michael Putnam,37.79,65,172,-0.23
2007,0,25345,Carl Pettersson,37.76,74,196,-0.26
2007,0,2101,Joey Sindelar,37.67,55,146,-0.16
2007,0,25686,Jason Dufner,37.5,72,192,-0.22
2007,0,26596,Ryan Moore,37.5,63,168,-0.14
2007,0,25396,Kevin Na,37.5,63,168,-0.06
2007,0,12660,Jesper Parnevik,37.5,63,168,-0.10
2007,0,26951,Johnson Wagner,37.37,71,190,-0.14
2007,0,20229,Stewart Cink,37.16,55,148,-0.15
2007,0,6197,Michael Allen,37.14,52,140,-0.10
2007,0,23800,Bryce Molder,37.04,40,108,+0.03
2007,0,6621,Joe Durant,37.01,57,154,-0.18
2007,0,12705,Cliff Kresge,36.92,79,214,-0.29
2007,0,24024,Zach Johnson,36.89,45,122,-0.18
2007,0,21961,Charles Howell III,36.81,53,144,-0.06
2007,0,24490,George McNeill,36.78,64,174,-0.06
2007,0,20157,Retief Goosen,36.76,25,68,-0.08
2007,0,1945,Kenny Perry,36.71,58,158,-0.10
2007,0,7867,Woody Austin,36.52,65,178,-0.22
2007,0,23320,Ryan Palmer,36.52,65,178,-0.02
2007,0,2206,David Toms,36.51,46,126,-0.13
2007,0,8375,Paul Stankowski,36.46,35,96,-0.17
2007,0,6527,Steve Stricker,36.36,48,132,-0.27
2007,0,2223,Bob Tway,36.32,69,190,-0.20
2007,0,26881,Jarrod Lyle,36.3,53,146,-0.30
2007,0,21528,Henrik Stenson,36.11,26,72,-0.19
2007,0,10733,Kent Jones,36.08,70,194,-0.24
2007,0,12782,Tim Herron,36.05,62,172,-0.24
2007,0,10425,Jay Williamson,36.0,36,100,-0.06
2007,0,21949,Joe Ogilvie,35.94,69,192,-0.17
