YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
2017,20,0,33448,Justin Thomas,53
2017,23,0,25274,Steven Bowditch,52
2017,23,0,28089,Jason Day,52
2017,23,0,25686,Jason Dufner,52
2017,23,0,34099,Harris English,52
2017,23,0,25191,Gonzalo Fernandez-Castaño,52
2017,23,0,33399,Adam Hadwin,52
2017,23,0,33461,Morgan Hoffmann,52
2017,23,0,29420,Billy Horschel,52
2017,23,0,35506,Mackenzie Hughes,52
2017,23,0,34174,John Huh,52
2017,23,0,29222,Billy Hurley III,52
2017,23,0,27974,Sung Kang,52
2017,23,0,29478,Kevin Kisner,52
2017,23,0,22986,Søren Kjeldsen,52
2017,23,0,27936,Martin Laird,52
2017,23,0,29926,Danny Lee,52
2017,23,0,33204,Shane Lowry,52
2017,23,0,24361,Pat Perez,52
2017,23,0,46970,Jon Rahm,52
2017,23,0,26476,Chez Reavie,52
2017,23,0,34046,Jordan Spieth,52
2017,23,0,27770,Camilo Villegas,52
2017,45,0,40026,Daniel Berger,51
2017,45,0,26499,Rafa Cabrera Bello,51
2017,45,0,46443,Brian Campbell,51
2017,45,0,35450,Patrick Cantlay,51
2017,45,0,20229,Stewart Cink,51
2017,45,0,27436,Graham DeLaet,51
2017,45,0,10809,Jim Furyk,51
2017,45,0,31646,Emiliano Grillo,51
2017,45,0,27644,Brian Harman,51
2017,45,0,26851,Marc Leishman,51
2017,45,0,1810,Phil Mickelson,51
2017,45,0,29223,Sam Saunders,51
2017,45,0,23325,Vaughn Taylor,51
2017,58,0,27958,Ryan Blaum,50
2017,58,0,29479,Scott Brown,50
2017,58,0,20593,Greg Chalmers,50
2017,58,0,47959,Bryson DeChambeau,50
2017,58,0,23983,Luke Donald,50
2017,58,0,6522,Ernie Els,50
2017,58,0,28500,Martin Flores,50
2017,58,0,19846,Brian Gay,50
2017,58,0,28679,Fabián Gómez,50
2017,58,0,29720,Andres Gonzales,50
2017,58,0,35532,Tom Hoge,50
2017,58,0,24024,Zach Johnson,50
2017,58,0,39975,Michael Kim,50
2017,58,0,32757,Patton Kizzire,50
2017,58,0,23108,Matt Kuchar,50
2017,58,0,32640,Troy Merritt,50
2017,58,0,23800,Bryce Molder,50
2017,58,0,29289,S.Y. Noh,50
2017,58,0,34358,Jonathan Randolph,50
2017,58,0,34360,Patrick Reed,50
2017,58,0,23497,Tag Ridings,50
2017,58,0,22405,Justin Rose,50
2017,58,0,23621,Rory Sabbatini,50
2017,58,0,29221,Webb Simpson,50
2017,58,0,26951,Johnson Wagner,50
2017,58,0,27095,Nick Watney,50
2017,84,0,19803,Ryan Armour,49
2017,84,0,22371,Aaron Baddeley,49
2017,84,0,24846,Ricky Barnes,49
2017,84,0,40009,Dominic Bozzelli,49
2017,84,0,28420,Ryan Brehm,49
2017,84,0,25364,Paul Casey,49
2017,84,0,24357,K.J. Choi,49
2017,84,0,23541,Ben Crane,49
2017,84,0,30191,Julián Etulain,49
2017,84,0,25900,Lucas Glover,49
2017,84,0,46550,Brandon Hagy,49
2017,84,0,27141,J.B. Holmes,49
2017,84,0,26300,Matt Jones,49
2017,84,0,30926,Chris Kirk,49
2017,84,0,46732,Rick Lamb,49
2017,84,0,27129,Luke List,49
2017,84,0,33413,Ben Martin,49
2017,84,0,46601,Trey Mullinax,49
2017,84,0,34213,Grayson Murray,49
2017,84,0,25345,Carl Pettersson,49
2017,84,0,25240,D.A. Points,49
2017,84,0,28252,Seamus Power,49
2017,84,0,36699,Patrick Rodgers,49
2017,84,0,24502,Adam Scott,49
2017,84,0,30692,Scott Stallings,49
2017,84,0,29518,Brendan Steele,49
2017,84,0,33418,Shawn Stefani,49
2017,84,0,33419,Cameron Tringale,49
2017,84,0,32333,Kevin Tway,49
2017,84,0,25632,Jimmy Walker,49
2017,114,0,33120,Mark Anderson,48
2017,114,0,33141,Keegan Bradley,48
2017,114,0,28093,Miguel Angel Carballo,48
2017,114,0,32366,Kevin Chappell,48
2017,114,0,35110,Brett Drewitt,48
2017,114,0,28307,Matt Every,48
2017,114,0,29725,Tony Finau,48
2017,114,0,24358,Robert Garrigus,48
2017,114,0,26758,David Hearn,48
2017,114,0,31557,Jim Herman,48
2017,114,0,12716,Charley Hoffman,48
2017,114,0,30925,Dustin Johnson,48
2017,114,0,46440,Smylie Kaufman,48
2017,114,0,37455,Si Woo Kim,48
2017,114,0,33122,Russell Knox,48
2017,114,0,30944,Jason Kokrak,48
2017,114,0,35879,Kelly Kraft,48
2017,114,0,27466,Spencer Levin,48
2017,114,0,35300,Andrew Loupe,48
2017,114,0,29461,Jamie Lovemark,48
2017,114,0,28237,Rory McIlroy,48
2017,114,0,22046,Geoff Ogilvy,48
2017,114,0,29908,C.T. Pan,48
2017,114,0,29476,Kyle Reifers,48
2017,114,0,39324,J.J. Spaun,48
2017,114,0,30110,Kyle Stanley,48
2017,114,0,34431,Robert Streb,48
2017,114,0,27214,Kevin Streelman,48
2017,114,0,27963,Chris Stroud,48
2017,114,0,28132,Tyrone Van Aswegen,48
2017,114,0,25349,Tim Wilkinson,48
2017,114,0,31323,Gary Woodland,48
2017,146,0,33948,Byeong Hun An,47
2017,146,0,12510,Chad Campbell,47
2017,146,0,20472,Alex Cejka,47
2017,146,0,31416,Derek Fathauer,47
2017,146,0,21209,Sergio Garcia,47
2017,146,0,32448,James Hahn,47
2017,146,0,21961,Charles Howell III,47
2017,146,0,36801,Mark Hubbard,47
2017,146,0,30852,Ryo Ishikawa,47
2017,146,0,24781,Hunter Mahan,47
2017,146,0,32839,Hideki Matsuyama,47
2017,146,0,31202,William McGirt,47
2017,146,0,26596,Ryan Moore,47
2017,146,0,22056,Cameron Percy,47
2017,146,0,25818,Scott Piercy,47
2017,146,0,26331,Charl Schwartzel,47
2017,146,0,35891,Cameron Smith,47
2017,146,0,29485,Brett Stegmaier,47
2017,146,0,31560,Brian Stuard,47
2017,146,0,25834,Daniel Summerhays,47
2017,146,0,34264,Hudson Swafford,47
2017,146,0,25493,Nick Taylor,47
2017,146,0,37189,Harold Varner III,47
2017,146,0,25804,Bubba Watson,47
2017,146,0,26289,Boo Weekley,47
2017,146,0,47128,Richy Werenski,47
2017,172,0,24507,Jason Bohn,46
2017,172,0,32200,Roberto Castro,46
2017,172,0,34021,Bud Cauley,46
2017,172,0,25720,Chad Collins,46
2017,172,0,20104,Ken Duke,46
2017,172,0,29740,Brad Fritsch,46
2017,172,0,29974,Branden Grace,46
2017,172,0,24924,Bill Haas,46
2017,172,0,31420,Anirban Lahiri,46
2017,172,0,25198,Francesco Molinari,46
2017,172,0,49771,J.T. Poston,46
2017,172,0,24138,Ian Poulter,46
2017,172,0,46501,Ollie Schniederjans,46
2017,185,0,20572,Rod Pampling,45
2017,185,0,27064,Jhonattan Vegas,45
2017,187,0,20771,Steven Alker,44
2017,187,0,20157,Retief Goosen,44
2017,189,0,23353,J.J. Henry,43
2017,190,0,23320,Ryan Palmer,42
2016,1,0,28089,Jason Day,60
2016,2,0,34046,Jordan Spieth,56
2016,3,0,36689,Brooks Koepka,55
2016,4,0,33413,Ben Martin,54
2016,5,0,35539,Luke Guthrie,53
2016,5,0,24024,Zach Johnson,53
2016,5,0,35300,Andrew Loupe,53
2016,5,0,25834,Daniel Summerhays,53
2016,9,0,6522,Ernie Els,52
2016,9,0,34099,Harris English,52
2016,9,0,28679,Fabián Gómez,52
2016,9,0,34098,Russell Henley,52
2016,9,0,39975,Michael Kim,52
2016,9,0,29478,Kevin Kisner,52
2016,9,0,32757,Patton Kizzire,52
2016,9,0,28237,Rory McIlroy,52
2016,9,0,1810,Phil Mickelson,52
2016,9,0,25396,Kevin Na,52
2016,9,0,24140,Sean O'Hair,52
2016,9,0,10213,Dicky Pride,52
2016,9,0,6527,Steve Stricker,52
2016,9,0,30927,Brendon Todd,52
2016,9,0,27770,Camilo Villegas,52
2016,24,0,40058,Zac Blair,51
2016,24,0,27895,Jonas Blixt,51
2016,24,0,31416,Derek Fathauer,51
2016,24,0,29720,Andres Gonzales,51
2016,24,0,33399,Adam Hadwin,51
2016,24,0,26758,David Hearn,51
2016,24,0,33461,Morgan Hoffmann,51
2016,24,0,35532,Tom Hoge,51
2016,24,0,27141,J.B. Holmes,51
2016,24,0,21731,Freddie Jacobson,51
2016,24,0,30925,Dustin Johnson,51
2016,24,0,30711,Colt Knost,51
2016,24,0,33410,Andrew Landry,51
2016,24,0,34466,Peter Malnati,51
2016,24,0,28158,Steve Marino,51
2016,24,0,26596,Ryan Moore,51
2016,24,0,32876,Martin Piller,51
2016,24,0,35451,Scott Pinckney,51
2016,24,0,29476,Kyle Reifers,51
2016,24,0,35732,Wes Roach,51
2016,24,0,20645,John Senden,51
2016,24,0,27963,Chris Stroud,51
2016,24,0,27064,Jhonattan Vegas,51
2016,24,0,26951,Johnson Wagner,51
2016,48,0,22371,Aaron Baddeley,50
2016,48,0,35545,Blayne Barber,50
2016,48,0,25274,Steven Bowditch,50
2016,48,0,25686,Jason Dufner,50
2016,48,0,24358,Robert Garrigus,50
2016,48,0,12716,Charley Hoffman,50
2016,48,0,29420,Billy Horschel,50
2016,48,0,21961,Charles Howell III,50
2016,48,0,36801,Mark Hubbard,50
2016,48,0,46440,Smylie Kaufman,50
2016,48,0,23108,Matt Kuchar,50
2016,48,0,33204,Shane Lowry,50
2016,48,0,32839,Hideki Matsuyama,50
2016,48,0,23800,Bryce Molder,50
2016,48,0,27942,Rob Oppenheim,50
2016,48,0,29223,Sam Saunders,50
2016,48,0,24502,Adam Scott,50
2016,48,0,27649,Brandt Snedeker,50
2016,48,0,34264,Hudson Swafford,50
2016,48,0,25892,Steve Wheatcroft,50
2016,48,0,25349,Tim Wilkinson,50
2016,69,0,40026,Daniel Berger,49
2016,69,0,29268,Bronson Burgoon,49
2016,69,0,24357,K.J. Choi,49
2016,69,0,34262,Jon Curran,49
2016,69,0,20157,Retief Goosen,49
2016,69,0,22892,Jason Gore,49
2016,69,0,31646,Emiliano Grillo,49
2016,69,0,29222,Billy Hurley III,49
2016,69,0,27747,Hiroshi Iwata,49
2016,69,0,27974,Sung Kang,49
2016,69,0,27936,Martin Laird,49
2016,69,0,28092,D.H. Lee,49
2016,69,0,29926,Danny Lee,49
2016,69,0,34409,David Lingmerth,49
2016,69,0,29461,Jamie Lovemark,49
2016,69,0,24781,Hunter Mahan,49
2016,69,0,31202,William McGirt,49
2016,69,0,24490,George McNeill,49
2016,69,0,30163,Henrik Norlander,49
2016,69,0,26329,Louis Oosthuizen,49
2016,69,0,23320,Ryan Palmer,49
2016,69,0,34360,Patrick Reed,49
2016,69,0,23621,Rory Sabbatini,49
2016,69,0,26331,Charl Schwartzel,49
2016,69,0,31560,Brian Stuard,49
2016,69,0,32150,Michael Thompson,49
2016,69,0,33419,Cameron Tringale,49
2016,69,0,25632,Jimmy Walker,49
2016,69,0,26289,Boo Weekley,49
2016,98,0,24461,Thomas Aiken,48
2016,98,0,10885,Robert Allenby,48
2016,98,0,20098,Stuart Appleby,48
2016,98,0,24846,Ricky Barnes,48
2016,98,0,29479,Scott Brown,48
2016,98,0,25364,Paul Casey,48
2016,98,0,20472,Alex Cejka,48
2016,98,0,25720,Chad Collins,48
2016,98,0,24494,Erik Compton,48
2016,98,0,23541,Ben Crane,48
2016,98,0,34563,Chesson Hadley,48
2016,98,0,27644,Brian Harman,48
2016,98,0,33122,Russell Knox,48
2016,98,0,26851,Marc Leishman,48
2016,98,0,32640,Troy Merritt,48
2016,98,0,29289,S.Y. Noh,48
2016,98,0,25240,D.A. Points,48
2016,98,0,26476,Chez Reavie,48
2016,98,0,36699,Patrick Rodgers,48
2016,98,0,22405,Justin Rose,48
2016,98,0,29221,Webb Simpson,48
2016,98,0,6567,Vijay Singh,48
2016,98,0,30110,Kyle Stanley,48
2016,98,0,29485,Brett Stegmaier,48
2016,98,0,28114,Dawie van der Walt,48
2016,98,0,34265,Will Wilcox,48
2016,98,0,21878,Mark Wilson,48
2016,125,0,29745,Tyler Aldridge,47
2016,125,0,20848,Ángel Cabrera,47
2016,125,0,32200,Roberto Castro,47
2016,125,0,23638,Brendon de Jonge,47
2016,125,0,27436,Graham DeLaet,47
2016,125,0,20104,Ken Duke,47
2016,125,0,29725,Tony Finau,47
2016,125,0,32102,Rickie Fowler,47
2016,125,0,10809,Jim Furyk,47
2016,125,0,21209,Sergio Garcia,47
2016,125,0,32618,Rhein Gibson,47
2016,125,0,37455,Si Woo Kim,47
2016,125,0,30926,Chris Kirk,47
2016,125,0,35879,Kelly Kraft,47
2016,125,0,34261,Scott Langley,47
2016,125,0,27129,Luke List,47
2016,125,0,25198,Francesco Molinari,47
2016,125,0,33667,Carlos Ortiz,47
2016,125,0,28475,Jeff Overton,47
2016,125,0,25818,Scott Piercy,47
2016,125,0,35891,Cameron Smith,47
2016,125,0,29518,Brendan Steele,47
2016,125,0,25493,Nick Taylor,47
2016,125,0,33448,Justin Thomas,47
2016,125,0,2206,David Toms,47
2016,150,0,24507,Jason Bohn,46
2016,150,0,12510,Chad Campbell,46
2016,150,0,23983,Luke Donald,46
2016,150,0,25900,Lucas Glover,46
2016,150,0,29974,Branden Grace,46
2016,150,0,32448,James Hahn,46
2016,150,0,20766,Padraig Harrington,46
2016,150,0,23353,J.J. Henry,46
2016,150,0,31557,Jim Herman,46
2016,150,0,34174,John Huh,46
2016,150,0,26300,Matt Jones,46
2016,150,0,37454,Whee Kim,46
2016,150,0,30944,Jason Kokrak,46
2016,150,0,31420,Anirban Lahiri,46
2016,150,0,27466,Spencer Levin,46
2016,150,0,25572,Graeme McDowell,46
2016,150,0,34431,Robert Streb,46
2016,150,0,27214,Kevin Streelman,46
2016,150,0,28132,Tyrone Van Aswegen,46
2016,150,0,37189,Harold Varner III,46
2016,150,0,25804,Bubba Watson,46
2016,150,0,31323,Gary Woodland,46
2016,172,0,32366,Kevin Chappell,45
2016,172,0,8075,Jerry Kelly,45
2016,172,0,24912,Will MacKenzie,45
2016,172,0,22046,Geoff Ogilvy,45
2016,172,0,20691,Greg Owen,45
2016,172,0,30692,Scott Stallings,45
2016,178,0,45526,Abraham Ancer,44
2016,178,0,33141,Keegan Bradley,44
2016,178,0,20229,Stewart Cink,44
2016,178,0,37273,Derek Ernst,44
2016,178,0,24924,Bill Haas,44
2016,178,0,20572,Rod Pampling,44
2016,178,0,33418,Shawn Stefani,44
2016,178,0,23325,Vaughn Taylor,44
2015,1,0,40058,Zac Blair,55
2015,1,0,34098,Russell Henley,55
2015,1,0,27770,Camilo Villegas,55
2015,1,0,25632,Jimmy Walker,55
2015,1,0,20396,Lee Westwood,55
2015,6,0,22371,Aaron Baddeley,54
2015,6,0,20593,Greg Chalmers,54
2015,6,0,20229,Stewart Cink,54
2015,6,0,28089,Jason Day,54
2015,6,0,29420,Billy Horschel,54
2015,6,0,26300,Matt Jones,54
2015,6,0,36689,Brooks Koepka,54
2015,6,0,24140,Sean O'Hair,54
2015,6,0,35451,Scott Pinckney,54
2015,6,0,27649,Brandt Snedeker,54
2015,6,0,34046,Jordan Spieth,54
2015,6,0,21528,Henrik Stenson,54
2015,6,0,25892,Steve Wheatcroft,54
2015,6,0,34265,Will Wilcox,54
2015,20,0,25369,Jamie Donaldson,53
2015,20,0,33399,Adam Hadwin,53
2015,20,0,34174,John Huh,53
2015,20,0,29926,Danny Lee,53
2015,20,0,33413,Ben Martin,53
2015,20,0,1810,Phil Mickelson,53
2015,20,0,24361,Pat Perez,53
2015,20,0,24138,Ian Poulter,53
2015,20,0,34256,Andrew Putnam,53
2015,20,0,25562,Andres Romero,53
2015,20,0,34264,Hudson Swafford,53
2015,31,0,28259,Sangmoon Bae,52
2015,31,0,25364,Paul Casey,52
2015,31,0,32366,Kevin Chappell,52
2015,31,0,21753,Brian Davis,52
2015,31,0,23983,Luke Donald,52
2015,31,0,34099,Harris English,52
2015,31,0,32102,Rickie Fowler,52
2015,31,0,28679,Fabián Gómez,52
2015,31,0,35539,Luke Guthrie,52
2015,31,0,26758,David Hearn,52
2015,31,0,27936,Martin Laird,52
2015,31,0,24781,Hunter Mahan,52
2015,31,0,32640,Troy Merritt,52
2015,31,0,25818,Scott Piercy,52
2015,31,0,34360,Patrick Reed,52
2015,31,0,25834,Daniel Summerhays,52
2015,31,0,30927,Brendon Todd,52
2015,31,0,23623,Bo Van Pelt,52
2015,49,0,35545,Blayne Barber,51
2015,49,0,27895,Jonas Blixt,51
2015,49,0,23541,Ben Crane,51
2015,49,0,28500,Martin Flores,51
2015,49,0,21209,Sergio Garcia,51
2015,49,0,29720,Andres Gonzales,51
2015,49,0,34563,Chesson Hadley,51
2015,49,0,32448,James Hahn,51
2015,49,0,35532,Tom Hoge,51
2015,49,0,37454,Whee Kim,51
2015,49,0,23108,Matt Kuchar,51
2015,49,0,24490,George McNeill,51
2015,49,0,23800,Bryce Molder,51
2015,49,0,34358,Jonathan Randolph,51
2015,49,0,23621,Rory Sabbatini,51
2015,49,0,34431,Robert Streb,51
2015,49,0,31560,Brian Stuard,51
2015,49,0,32150,Michael Thompson,51
2015,49,0,33419,Cameron Tringale,51
2015,49,0,31323,Gary Woodland,51
2015,69,0,25274,Steven Bowditch,50
2015,69,0,24925,Jonathan Byrd,50
2015,69,0,24494,Erik Compton,50
2015,69,0,31416,Derek Fathauer,50
2015,69,0,29725,Tony Finau,50
2015,69,0,31557,Jim Herman,50
2015,69,0,12716,Charley Hoffman,50
2015,69,0,33461,Morgan Hoffmann,50
2015,69,0,30925,Dustin Johnson,50
2015,69,0,8075,Jerry Kelly,50
2015,69,0,30711,Colt Knost,50
2015,69,0,34409,David Lingmerth,50
2015,69,0,23548,Bill Lunde,50
2015,69,0,32839,Hideki Matsuyama,50
2015,69,0,25396,Kevin Na,50
2015,69,0,26329,Louis Oosthuizen,50
2015,69,0,33667,Carlos Ortiz,50
2015,69,0,25345,Carl Pettersson,50
2015,69,0,29476,Kyle Reifers,50
2015,69,0,22405,Justin Rose,50
2015,69,0,24502,Adam Scott,50
2015,69,0,29518,Brendan Steele,50
2015,69,0,29425,Andrew Svoboda,50
2015,69,0,25493,Nick Taylor,50
2015,69,0,2206,David Toms,50
2015,69,0,26951,Johnson Wagner,50
2015,69,0,27095,Nick Watney,50
2015,96,0,24507,Jason Bohn,49
2015,96,0,33141,Keegan Bradley,49
2015,96,0,12510,Chad Campbell,49
2015,96,0,24357,K.J. Choi,49
2015,96,0,25686,Jason Dufner,49
2015,96,0,20104,Ken Duke,49
2015,96,0,28307,Matt Every,49
2015,96,0,29535,Brice Garnett,49
2015,96,0,22892,Jason Gore,49
2015,96,0,27644,Brian Harman,49
2015,96,0,27141,J.B. Holmes,49
2015,96,0,36801,Mark Hubbard,49
2015,96,0,29222,Billy Hurley III,49
2015,96,0,30852,Ryo Ishikawa,49
2015,96,0,24024,Zach Johnson,49
2015,96,0,30926,Chris Kirk,49
2015,96,0,29478,Kevin Kisner,49
2015,96,0,30944,Jason Kokrak,49
2015,96,0,10860,Justin Leonard,49
2015,96,0,26596,Ryan Moore,49
2015,96,0,29289,S.Y. Noh,49
2015,96,0,23320,Ryan Palmer,49
2015,96,0,25240,D.A. Points,49
2015,96,0,33448,Justin Thomas,49
2015,96,0,27064,Jhonattan Vegas,49
2015,96,0,21878,Mark Wilson,49
2015,122,0,23048,Eric Axley,48
2015,122,0,24846,Ricky Barnes,48
2015,122,0,40026,Daniel Berger,48
2015,122,0,29479,Scott Brown,48
2015,122,0,23638,Brendon de Jonge,48
2015,122,0,20766,Padraig Harrington,48
2015,122,0,33122,Russell Knox,48
2015,122,0,34261,Scott Langley,48
2015,122,0,27466,Spencer Levin,48
2015,122,0,31202,William McGirt,48
2015,122,0,22046,Geoff Ogilvy,48
2015,122,0,28475,Jeff Overton,48
2015,122,0,35541,John Peterson,48
2015,122,0,36699,Patrick Rodgers,48
2015,122,0,29223,Sam Saunders,48
2015,122,0,20645,John Senden,48
2015,122,0,33418,Shawn Stefani,48
2015,122,0,27214,Kevin Streelman,48
2015,122,0,27963,Chris Stroud,48
2015,122,0,28780,Nicholas Thompson,48
2015,122,0,25804,Bubba Watson,48
2015,122,0,26289,Boo Weekley,48
2015,144,0,32334,Charlie Beljan,47
2015,144,0,20848,Ángel Cabrera,47
2015,144,0,20472,Alex Cejka,47
2015,144,0,25720,Chad Collins,47
2015,144,0,34262,Jon Curran,47
2015,144,0,37273,Derek Ernst,47
2015,144,0,24924,Bill Haas,47
2015,144,0,39977,Max Homa,47
2015,144,0,21961,Charles Howell III,47
2015,144,0,26851,Marc Leishman,47
2015,144,0,22056,Cameron Percy,47
2015,144,0,26476,Chez Reavie,47
2015,144,0,29221,Webb Simpson,47
2015,144,0,33486,Roger Sloan,47
2015,144,0,22293,Heath Slocum,47
2015,144,0,30692,Scott Stallings,47
2015,144,0,25349,Tim Wilkinson,47
2015,161,0,27436,Graham DeLaet,46
2015,161,0,6522,Ernie Els,46
2015,161,0,10809,Jim Furyk,46
2015,161,0,20157,Retief Goosen,46
2015,161,0,28486,Michael Putnam,46
2015,166,0,20771,Steven Alker,45
2015,166,0,25191,Gonzalo Fernandez-Castaño,45
2015,166,0,30736,Oscar Fraustro,45
2015,166,0,27933,John Merrick,45
2015,166,0,25198,Francesco Molinari,45
2015,166,0,26331,Charl Schwartzel,45
2015,166,0,6567,Vijay Singh,45
2015,173,0,32200,Roberto Castro,44
2015,173,0,24358,Robert Garrigus,44
2015,173,0,20691,Greg Owen,44
2015,173,0,34130,Sung Joon Park,44
2015,173,0,30946,Alex Prugh,44
2015,173,0,28023,Byron Smith,44
2015,173,0,28132,Tyrone Van Aswegen,44
2015,180,0,10885,Robert Allenby,43
2015,180,0,25900,Lucas Glover,43
2015,180,0,1706,Davis Love III,43
2015,183,0,23353,J.J. Henry,42
2015,184,0,31193,Jim Renner,41
2014,1,0,25572,Graeme McDowell,57
2014,2,0,28307,Matt Every,56
2014,3,0,32150,Michael Thompson,55
2014,4,0,21731,Freddie Jacobson,54
2014,4,0,30926,Chris Kirk,54
2014,4,0,23108,Matt Kuchar,54
2014,4,0,29926,Danny Lee,54
2014,4,0,28237,Rory McIlroy,54
2014,4,0,25562,Andres Romero,54
2014,4,0,30927,Brendon Todd,54
2014,4,0,27770,Camilo Villegas,54
2014,12,0,20098,Stuart Appleby,53
2014,12,0,22371,Aaron Baddeley,53
2014,12,0,28259,Sangmoon Bae,53
2014,12,0,25364,Paul Casey,53
2014,12,0,20593,Greg Chalmers,53
2014,12,0,34098,Russell Henley,53
2014,12,0,1810,Phil Mickelson,53
2014,12,0,24502,Adam Scott,53
2014,12,0,20645,John Senden,53
2014,12,0,27649,Brandt Snedeker,53
2014,12,0,21528,Henrik Stenson,53
2014,12,0,20396,Lee Westwood,53
2014,24,0,32334,Charlie Beljan,52
2014,24,0,21209,Sergio Garcia,52
2014,24,0,35539,Luke Guthrie,52
2014,24,0,26758,David Hearn,52
2014,24,0,33461,Morgan Hoffmann,52
2014,24,0,24490,George McNeill,52
2014,24,0,23320,Ryan Palmer,52
2014,24,0,29221,Webb Simpson,52
2014,24,0,25632,Jimmy Walker,52
2014,33,0,29479,Scott Brown,51
2014,33,0,24494,Erik Compton,51
2014,33,0,22621,Ben Curtis,51
2014,33,0,21753,Brian Davis,51
2014,33,0,27436,Graham DeLaet,51
2014,33,0,23983,Luke Donald,51
2014,33,0,28092,D.H. Lee,51
2014,33,0,35300,Andrew Loupe,51
2014,33,0,32640,Troy Merritt,51
2014,33,0,25396,Kevin Na,51
2014,33,0,29289,S.Y. Noh,51
2014,33,0,28475,Jeff Overton,51
2014,33,0,27556,Ted Potter Jr.,51
2014,33,0,24138,Ian Poulter,51
2014,33,0,23621,Rory Sabbatini,51
2014,33,0,34046,Jordan Spieth,51
2014,33,0,29518,Brendan Steele,51
2014,33,0,34431,Robert Streb,51
2014,33,0,27963,Chris Stroud,51
2014,33,0,31560,Brian Stuard,51
2014,33,0,25834,Daniel Summerhays,51
2014,33,0,2206,David Toms,51
2014,33,0,23623,Bo Van Pelt,51
2014,56,0,24846,Ricky Barnes,50
2014,56,0,27895,Jonas Blixt,50
2014,56,0,20848,Ángel Cabrera,50
2014,56,0,24357,K.J. Choi,50
2014,56,0,23541,Ben Crane,50
2014,56,0,23409,James Driscoll,50
2014,56,0,27644,Brian Harman,50
2014,56,0,25444,Justin Hicks,50
2014,56,0,12716,Charley Hoffman,50
2014,56,0,29420,Billy Horschel,50
2014,56,0,30852,Ryo Ishikawa,50
2014,56,0,30925,Dustin Johnson,50
2014,56,0,8075,Jerry Kelly,50
2014,56,0,36689,Brooks Koepka,50
2014,56,0,34261,Scott Langley,50
2014,56,0,35139,Richard Lee,50
2014,56,0,24912,Will MacKenzie,50
2014,56,0,24781,Hunter Mahan,50
2014,56,0,26596,Ryan Moore,50
2014,56,0,35732,Wes Roach,50
2014,56,0,22405,Justin Rose,50
2014,56,0,26331,Charl Schwartzel,50
2014,56,0,22293,Heath Slocum,50
2014,56,0,33418,Shawn Stefani,50
2014,80,0,7867,Woody Austin,49
2014,80,0,33141,Keegan Bradley,49
2014,80,0,23135,Tim Clark,49
2014,80,0,25720,Chad Collins,49
2014,80,0,34099,Harris English,49
2014,80,0,32102,Rickie Fowler,49
2014,80,0,19846,Brian Gay,49
2014,80,0,20157,Retief Goosen,49
2014,80,0,34174,John Huh,49
2014,80,0,29222,Billy Hurley III,49
2014,80,0,26300,Matt Jones,49
2014,80,0,27408,Martin Kaymer,49
2014,80,0,29478,Kevin Kisner,49
2014,80,0,30944,Jason Kokrak,49
2014,80,0,26851,Marc Leishman,49
2014,80,0,10860,Justin Leonard,49
2014,80,0,33413,Ben Martin,49
2014,80,0,24140,Sean O'Hair,49
2014,80,0,22046,Geoff Ogilvy,49
2014,80,0,24361,Pat Perez,49
2014,80,0,25240,D.A. Points,49
2014,80,0,27214,Kevin Streelman,49
2014,80,0,27095,Nick Watney,49
2014,80,0,25349,Tim Wilkinson,49
2014,80,0,31323,Gary Woodland,49
2014,80,0,24663,Y.E. Yang,49
2014,106,0,12510,Chad Campbell,48
2014,106,0,32366,Kevin Chappell,48
2014,106,0,20229,Stewart Cink,48
2014,106,0,23638,Brendon de Jonge,48
2014,106,0,25191,Gonzalo Fernandez-Castaño,48
2014,106,0,28500,Martin Flores,48
2014,106,0,29740,Brad Fritsch,48
2014,106,0,10809,Jim Furyk,48
2014,106,0,30750,Tommy Gainey,48
2014,106,0,29535,Brice Garnett,48
2014,106,0,24358,Robert Garrigus,48
2014,106,0,24924,Bill Haas,48
2014,106,0,34563,Chesson Hadley,48
2014,106,0,27141,J.B. Holmes,48
2014,106,0,24024,Zach Johnson,48
2014,106,0,34409,David Lingmerth,48
2014,106,0,32839,Hideki Matsuyama,48
2014,106,0,31202,William McGirt,48
2014,106,0,26329,Louis Oosthuizen,48
2014,106,0,25345,Carl Pettersson,48
2014,106,0,34360,Patrick Reed,48
2014,106,0,30692,Scott Stallings,48
2014,106,0,29425,Andrew Svoboda,48
2014,106,0,34264,Hudson Swafford,48
2014,106,0,20160,Charlie Wi,48
2014,131,0,10885,Robert Allenby,47
2014,131,0,20498,Briny Baird,47
2014,131,0,24507,Jason Bohn,47
2014,131,0,32200,Roberto Castro,47
2014,131,0,28089,Jason Day,47
2014,131,0,20104,Ken Duke,47
2014,131,0,6522,Ernie Els,47
2014,131,0,22378,Trevor Immelman,47
2014,131,0,33122,Russell Knox,47
2014,131,0,27936,Martin Laird,47
2014,131,0,1706,Davis Love III,47
2014,131,0,23800,Bryce Molder,47
2014,131,0,33419,Cameron Tringale,47
2014,131,0,32333,Kevin Tway,47
2014,131,0,28132,Tyrone Van Aswegen,47
2014,131,0,26951,Johnson Wagner,47
2014,131,0,25804,Bubba Watson,47
