YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1998,0,6522,Ernie Els,5
1998,0,1329,Brad Faxon,5
1998,0,6064,Jeff Gallagher,5
1998,0,1414,Bob Gilder,5
1998,0,1475,Donnie Hammond,5
1998,0,8537,J.P. Hayes,5
1998,0,21007,Gabriel Hjertstedt,5
1998,0,1569,Peter Jacobsen,5
1998,0,10207,Jimmy Johnston,5
1998,0,6012,Greg Kraft,5
1998,0,6332,Neal Lancaster,5
1998,0,1690,Bruce Lietzke,5
1998,0,1761,Len Mattiace,5
1998,0,1810,Phil Mickelson,5
1998,0,1864,Larry Nelson,5
1998,0,12660,Jesper Parnevik,5
1998,0,1968,Nick Price,5
1998,0,7749,Brett Quigley,5
1998,0,2008,Lee Rinker,5
1998,0,7087,Hugh Royer III,5
1998,0,6132,Sonny Skinner,5
1998,0,7707,Mike Small,5
1998,0,2106,Chris Smith,5
1998,0,2135,Mike Standly,5
1998,0,12663,Phil Tataurangi,5
1998,0,6613,Tommy Tolles,5
1998,0,8385,Omar Uresti,5
1998,0,2241,Bobby Wadkins,5
1998,0,7867,Woody Austin,4
1998,0,1068,Andy Bean,4
1998,0,1093,Ronnie Black,4
1998,0,7569,Mark Carnevale,4
1998,0,1200,Keith Clearwater,4
1998,0,6251,Chris DiMarco,4
1998,0,6621,Joe Durant,4
1998,0,1302,R.W. Eaks,4
1998,0,1326,Nick Faldo,4
1998,0,1353,Bruce Fleisher,4
1998,0,1374,Robin Freeman,4
1998,0,1376,Bob Friend,4
1998,0,1378,David Frost,4
1998,0,1388,Robert Gamez,4
1998,0,1408,Kelly Gibson,4
1998,0,1469,Dan Halldorson,4
1998,0,8337,Mike Heinen,4
1998,0,6617,Brian Henninger,4
1998,0,1514,Eduardo Herrera,4
1998,0,20154,Guy Hill,4
1998,0,8545,Glen Hnatiuk,4
1998,0,10733,Kent Jones,4
1998,0,6315,Pete Jordan,4
1998,0,1607,Brian Kamm,4
1998,0,20094,Jonathan Kaye,4
1998,0,8993,Franklin Langham,4
1998,0,1705,Tim Loustalot,4
1998,0,1717,Sandy Lyle,4
1998,0,1748,Doug Martin,4
1998,0,6515,Shaun Micheel,4
1998,0,1960,Don Pooley,4
1998,0,1975,Tom Purtzer,4
1998,0,2002,John Riegger,4
1998,0,2049,Gene Sauers,4
1998,0,21631,Iain Steel,4
1998,0,6581,David Sutherland,4
1998,0,6078,Esteban Toledo,4
1998,0,2225,Howard Twitty,4
1998,0,2230,Stan Utley,4
1998,0,12755,Vance Veazey,4
1998,0,2244,Fred Wadsworth,4
1998,0,2267,D.A. Weibring,4
1998,0,2300,Ian Woosnam,4
1998,0,6791,Mark Wurtz,4
1998,0,2322,Richard Zokol,4
1998,0,1006,John Adams,3
1998,0,1014,Fulton Allem,3
1998,0,1072,Chip Beck,3
1998,0,7003,David Berganio Jr.,3
1998,0,6214,Guy Boros,3
1998,0,1133,Billy Ray Brown,3
1998,0,7137,Ashley Chinner,3
1998,0,1201,Lennie Clements,3
1998,0,19883,Joe Daley,3
1998,0,6034,Marco Dawson,3
1998,0,1284,Mike Donald,3
1998,0,7763,Doug Dunakey,3
1998,0,6056,Jim Estes,3
1998,0,1334,Keith Fergus,3
1998,0,7095,Lan Gooch,3
1998,0,12449,Ryan Howison,3
1998,0,1633,Tom Kite,3
1998,0,23108,Matt Kuchar,3
1998,0,1666,Bernhard Langer,3
1998,0,1682,Wayne Levi,3
1998,0,7235,John Morse,3
1998,0,19817,Michael Muehr,3
1998,0,10457,Frank Nobilo,3
1998,0,2033,Dave Rummells,3
1998,0,2100,Tim Simpson,3
1998,0,2115,Taylor Smith,3
1998,0,2242,Lanny Wadkins,3
1998,0,1060,Dave Barr,2
1998,0,19825,Darren Clarke,2
1998,0,1206,Bobby Cole,2
1998,0,1235,Ben Crenshaw,2
1998,0,10909,Rett Crowder,2
1998,0,12740,Paul Devenport,2
1998,0,1355,Raymond Floyd,2
1998,0,20043,Edward Fryatt,2
1998,0,6270,Bobby Gage,2
1998,0,23338,David Gossett,2
1998,0,1435,Wayne Grady,2
1998,0,1444,Ken Green,2
1998,0,23353,J.J. Henry,2
1998,0,1522,Lon Hinkle,2
1998,0,22603,Jay Hobby,2
1998,0,1560,David Ishii,2
1998,0,1571,Barry Jaeckel,2
1998,0,8633,Per-Ulrik Johansson,2
1998,0,1604,Steve Jurgensen,2
1998,0,1641,Gary Koch,2
1998,0,10565,Ian Leggatt,2
1998,0,1701,Bob Lohr,2
1998,0,20445,Casey Martin,2
1998,0,12680,Shigeki Maruyama,2
1998,0,1755,Dick Mast,2
1998,0,6350,Bob May,2
1998,0,1779,Gary McCord,2
1998,0,1824,Yoshinori Mizumaki,2
1998,0,1869,Jack Nicklaus,2
1998,0,21593,Keith Nolan,2
1998,0,1884,Mac O'Grady,2
1998,0,1886,Peter O'Malley,2
1998,0,6373,José María Olazábal,2
1998,0,1925,Jerry Pate,2
1998,0,1949,Mark Pfeil,2
1998,0,1964,Greg Powers,2
1998,0,10213,Dicky Pride,2
1998,0,6731,Jeff Roth,2
1998,0,2067,Ted Schulz,2
1998,0,2094,Tony Sills,2
1998,0,2111,Mike Smith,2
1998,0,2167,Mike Sullivan,2
1998,0,2185,Lance Ten Broeck,2
1998,0,2257,Brian Watts,2
1997,0,1320,Bob Estes,16
1997,0,1887,Mark O'Meara,16
1997,0,1577,Lee Janzen,13
1997,0,1161,Mark Calcavecchia,12
1997,0,12387,Michael Christie,12
1997,0,12660,Jesper Parnevik,12
1997,0,2106,Chris Smith,12
1997,0,2133,Craig Stadler,12
1997,0,2245,Grant Waite,12
1997,0,1157,Tom Byrum,11
1997,0,1203,Russ Cochran,11
1997,0,1226,Fred Couples,11
1997,0,1527,Scott Hoch,11
1997,0,8793,Tiger Woods,11
1997,0,1353,Bruce Fleisher,10
1997,0,1677,Tom Lehman,10
1997,0,2146,Payne Stewart,10
1997,0,6581,David Sutherland,10
1997,0,2246,Duffy Waldorf,10
1997,0,1219,John Cook,9
1997,0,9011,David Duval,9
1997,0,1323,Brad Fabel,9
1997,0,1331,Rick Fehr,9
1997,0,12645,Brent Geiberger,9
1997,0,1457,Jay Haas,9
1997,0,1723,Andrew Magee,9
1997,0,1761,Len Mattiace,9
1997,0,20568,Anthony Painter,9
1997,0,1943,Chris Perry,9
1997,0,2010,Loren Roberts,9
1997,0,6613,Tommy Tolles,9
1997,0,2223,Bob Tway,9
1997,0,20099,Doug Barron,8
1997,0,1175,Jim Carter,8
1997,0,6621,Joe Durant,8
1997,0,1374,Robin Freeman,8
1997,0,1418,Bill Glasson,8
1997,0,6575,Dudley Hart,8
1997,0,1599,Steve Jones,8
1997,0,10585,Scott McCarron,8
1997,0,1810,Phil Mickelson,8
1997,0,1823,Larry Mize,8
1997,0,1891,David Ogrin,8
1997,0,1920,Craig Parry,8
1997,0,1960,Don Pooley,8
1997,0,7749,Brett Quigley,8
1997,0,6595,Kevin Sutherland,8
1997,0,1024,Billy Andrade,7
1997,0,1035,Tommy Armour III,7
1997,0,7867,Woody Austin,7
1997,0,1143,Brad Bryant,7
1997,0,19881,Robert Damron,7
1997,0,10875,Todd Demsey,7
1997,0,6036,Scott Dunlap,7
1997,0,6522,Ernie Els,7
1997,0,1329,Brad Faxon,7
1997,0,1388,Robert Gamez,7
1997,0,1408,Kelly Gibson,7
1997,0,8725,Tom Gillis,7
1997,0,1475,Donnie Hammond,7
1997,0,6617,Brian Henninger,7
1997,0,12782,Tim Herron,7
1997,0,1549,Mike Hulbert,7
1997,0,1619,Skip Kendall,7
1997,0,1682,Wayne Levi,7
1997,0,1706,Davis Love III,7
1997,0,1941,Tom Pernice Jr.,7
1997,0,1945,Kenny Perry,7
1997,0,2131,Mike Springer,7
1997,0,2214,Kirk Triplett,7
1997,0,2239,Scott Verplank,7
1997,0,2279,Mark Wiebe,7
1997,0,1006,John Adams,6
1997,0,20098,Stuart Appleby,6
1997,0,1096,Phil Blackmar,6
1997,0,1116,Michael Bradley,6
1997,0,6034,Marco Dawson,6
1997,0,1326,Nick Faldo,6
1997,0,1361,Dan Forsman,6
1997,0,1381,Fred Funk,6
1997,0,1385,Jim Gallagher Jr.,6
1997,0,6643,Paul Goydos,6
1997,0,1489,Steve Hart,6
1997,0,8537,J.P. Hayes,6
1997,0,8265,Eric Johnson,6
1997,0,6315,Pete Jordan,6
1997,0,8075,Jerry Kelly,6
1997,0,1633,Tom Kite,6
1997,0,1666,Bernhard Langer,6
1997,0,1707,Steve Lowery,6
1997,0,1724,Jeff Maggert,6
1997,0,10457,Frank Nobilo,6
1997,0,1968,Nick Price,6
1997,0,1996,Mike Reid,6
1997,0,2023,Clarence Rose,6
1997,0,10215,Charlie Rymer,6
1997,0,2099,Scott Simpson,6
1997,0,6132,Sonny Skinner,6
1997,0,8375,Paul Stankowski,6
1997,0,12663,Phil Tataurangi,6
1997,0,2206,David Toms,6
1997,0,2218,Ted Tryba,6
1997,0,8385,Omar Uresti,6
1997,0,1014,Fulton Allem,5
1997,0,1042,Paul Azinger,5
1997,0,7003,David Berganio Jr.,5
1997,0,1098,Jay Don Blake,5
1997,0,6214,Guy Boros,5
1997,0,10569,Mike Brisky,5
1997,0,1139,Olin Browne,5
1997,0,6124,Patrick Burke,5
1997,0,20229,Stewart Cink,5
1997,0,1196,Brian Claar,5
1997,0,8931,Glen Day,5
1997,0,1307,Joel Edwards,5
1997,0,1313,Steve Elkington,5
1997,0,1334,Keith Fergus,5
1997,0,10809,Jim Furyk,5
1997,0,1468,Gary Hallberg,5
1997,0,1487,Jeff Hart,5
1997,0,1510,Nolan Henke,5
1997,0,21007,Gabriel Hjertstedt,5
1997,0,1569,Peter Jacobsen,5
1997,0,6332,Neal Lancaster,5
1997,0,10860,Justin Leonard,5
1997,0,1748,Doug Martin,5
1997,0,1755,Dick Mast,5
1997,0,1771,Blaine McCallister,5
1997,0,6090,Jim McGovern,5
1997,0,1797,Rocco Mediate,5
1997,0,7235,John Morse,5
1997,0,1876,Greg Norman,5
1997,0,5466,Jack O'Keefe,5
1997,0,1926,Steve Pate,5
1997,0,8553,Lee Porter,5
1997,0,10213,Dicky Pride,5
1997,0,2008,Lee Rinker,5
1997,0,2101,Joey Sindelar,5
1997,0,2104,Jeff Sluman,5
1997,0,2170,Hal Sutton,5
1997,0,2241,Bobby Wadkins,5
1997,0,2294,Willie Wood,5
1997,0,2321,Fuzzy Zoeller,5
1997,0,1040,Emlyn Aubrey,4
1997,0,1068,Andy Bean,4
1997,0,1072,Chip Beck,4
1997,0,1093,Ronnie Black,4
1997,0,7363,Craig Bowden,4
1997,0,1132,Mark Brooks,4
1997,0,1133,Billy Ray Brown,4
1997,0,10837,Kevin Burton,4
1997,0,1185,Brandel Chamblee,4
1997,0,1197,Bobby Clampett,4
1997,0,12826,Paul Claxton,4
1997,0,1201,Lennie Clements,4
1997,0,1249,John Daly,4
1997,0,1284,Mike Donald,4
1997,0,1288,Ed Dougherty,4
1997,0,7267,Allen Doyle,4
1997,0,1306,David Edwards,4
1997,0,1378,David Frost,4
1997,0,20043,Edward Fryatt,4
1997,0,1443,Hubert Green,4
1997,0,10963,Jimmy Green,4
1997,0,1444,Ken Green,4
1997,0,20569,Richard Green,4
1997,0,6044,Scott Gump,4
1997,0,1533,P.H. Horgan III,4
1997,0,10962,Bradley Hughes,4
1997,0,1553,John Huston,4
1997,0,1557,John Inman,4
1997,0,10207,Jimmy Johnston,4
1997,0,6012,Greg Kraft,4
1997,0,11032,Frank Lickliter II,4
1997,0,12680,Shigeki Maruyama,4
1997,0,8339,Spike McRoy,4
1997,0,20719,Adam Mednick,4
1997,0,8635,Colin Montgomerie,4
1997,0,1905,Joe Ozaki,4
1997,0,1938,David Peoples,4
1997,0,1975,Tom Purtzer,4
1997,0,2007,Larry Rinker,4
1997,0,20158,Anthony Rodriguez,4
1997,0,2033,Dave Rummells,4
1997,0,20259,Hisayuki Sasaki,4
1997,0,2049,Gene Sauers,4
1997,0,2100,Tim Simpson,4
1997,0,6567,Vijay Singh,4
1997,0,2115,Taylor Smith,4
1997,0,2135,Mike Standly,4
1997,0,7101,Dave Stockton Jr.,4
1997,0,6527,Steve Stricker,4
1997,0,2167,Mike Sullivan,4
1997,0,2256,Tom Watson,4
1997,0,6577,John Wilson,4
1997,0,2322,Richard Zokol,4
1997,0,20051,Joe Acosta Jr.,3
1997,0,1011,Rafael Alarcon,3
1997,0,1060,Dave Barr,3
1997,0,12652,Cameron Beckman,3
1997,0,10505,Shane Bertsch,3
1997,0,1156,Curt Byrum,3
1997,0,1200,Keith Clearwater,3
1997,0,8717,Kawika Cotner,3
1997,0,1261,Jay Delsing,3
1997,0,6144,John Dowdall,3
1997,0,20157,Retief Goosen,3
1997,0,20766,Padraig Harrington,3
1997,0,8337,Mike Heinen,3
1997,0,1572,Mark James,3
1997,0,1604,Steve Jurgensen,3
1997,0,7465,Hideki Kase,3
1997,0,1690,Bruce Lietzke,3
1997,0,1717,Sandy Lyle,3
1997,0,8547,John Maginnes,3
1997,0,1766,Billy Mayfair,3
1997,0,1779,Gary McCord,3
1997,0,6515,Shaun Micheel,3
1997,0,1864,Larry Nelson,3
1997,0,1869,Jack Nicklaus,3
1997,0,1886,Peter O'Malley,3
1997,0,1928,Corey Pavin,3
1997,0,1949,Mark Pfeil,3
1997,0,1958,Dan Pohl,3
1997,0,12702,Costantino Rocca,3
1997,0,7087,Hugh Royer III,3
1997,0,10649,Tom Scherrer,3
1997,0,2148,Ray Stewart,3
1997,0,2159,Curtis Strange,3
1997,0,2166,Chip Sullivan,3
1997,0,20050,Brad Sutterfield,3
1997,0,2190,Doug Tewell,3
1997,0,2201,Jim Thorpe,3
1997,0,2225,Howard Twitty,3
1997,0,2226,Tray Tyner,3
1997,0,2242,Lanny Wadkins,3
1997,0,2267,D.A. Weibring,3
1997,0,2292,Bob Wolcott,3
1997,0,2300,Ian Woosnam,3
1997,0,10885,Robert Allenby,2
1997,0,6004,Stephen Ames,2
1997,0,1162,Rex Caldwell,2
1997,0,1198,Howard Clark,2
1997,0,19825,Darren Clarke,2
1997,0,1235,Ben Crenshaw,2
1997,0,1256,Rodger Davis,2
1997,0,1266,Clark Dennis,2
1997,0,1305,Danny Edwards,2
1997,0,1346,Ed Fiori,2
1997,0,1355,Raymond Floyd,2
1997,0,12695,Robert Floyd,2
1997,0,12823,Carlos Franco,2
1997,0,1409,Rick Gibson,2
1997,0,1514,Eduardo Herrera,2
1997,0,1522,Lon Hinkle,2
1997,0,20992,Kazuhiko Hosokawa,2
1997,0,1560,David Ishii,2
1997,0,1571,Barry Jaeckel,2
1997,0,1593,Philip Jonas,2
1997,0,7547,Craig Kanada,2
1997,0,1610,Yoshinori Kaneko,2
1997,0,20094,Jonathan Kaye,2
1997,0,1624,Darrell Kestner,2
1997,0,1641,Gary Koch,2
1997,0,20634,Peter Lonard,2
1997,0,1725,John Mahaffey,2
1997,0,1783,Mark McCumber,2
1997,0,20035,Rob McMillan,2
1997,0,6050,Tony Mollica,2
1997,0,6140,Sean Murphy,2
1997,0,1884,Mac O'Grady,2
1997,0,6373,José María Olazábal,2
1997,0,2020,Eduardo Romero,2
1997,0,20817,David Russell,2
1997,0,2077,Nobuo Serizawa,2
1997,0,2095,Larry Silveira,2
1997,0,2111,Mike Smith,2
1997,0,10109,Chris Stutts,2
1997,0,6425,Rick Todd,2
1997,0,2257,Brian Watts,2
1997,0,10423,Mike Weir,2
1997,0,20396,Lee Westwood,2
1997,0,10425,Jay Williamson,2
1996,0,2104,Jeff Sluman,23
1996,0,1093,Ronnie Black,15
1996,0,6034,Marco Dawson,14
1996,0,1024,Billy Andrade,13
1996,0,1748,Doug Martin,13
1996,0,1810,Phil Mickelson,12
1996,0,1143,Brad Bryant,11
1996,0,1334,Keith Fergus,11
1996,0,1381,Fred Funk,11
1996,0,10809,Jim Furyk,11
1996,0,1042,Paul Azinger,10
1996,0,8931,Glen Day,10
1996,0,1306,David Edwards,10
1996,0,1323,Brad Fabel,10
1996,0,1690,Bruce Lietzke,10
1996,0,1823,Larry Mize,10
1996,0,8793,Tiger Woods,10
1996,0,7867,Woody Austin,9
1996,0,1098,Jay Don Blake,9
1996,0,6214,Guy Boros,9
1996,0,6124,Patrick Burke,9
1996,0,1157,Tom Byrum,9
1996,0,1161,Mark Calcavecchia,9
1996,0,1457,Jay Haas,9
1996,0,1475,Donnie Hammond,9
1996,0,6575,Dudley Hart,9
1996,0,1706,Davis Love III,9
1996,0,1707,Steve Lowery,9
1996,0,1783,Mark McCumber,9
1996,0,2010,Loren Roberts,9
1996,0,2146,Payne Stewart,9
1996,0,6613,Tommy Tolles,9
1996,0,2206,David Toms,9
1996,0,2294,Willie Wood,9
1996,0,1116,Michael Bradley,8
1996,0,1196,Brian Claar,8
1996,0,1219,John Cook,8
1996,0,1226,Fred Couples,8
1996,0,1261,Jay Delsing,8
1996,0,1326,Nick Faldo,8
1996,0,1527,Scott Hoch,8
1996,0,6012,Greg Kraft,8
1996,0,1724,Jeff Maggert,8
1996,0,1876,Greg Norman,8
1996,0,1887,Mark O'Meara,8
1996,0,1891,David Ogrin,8
1996,0,1943,Chris Perry,8
1996,0,1945,Kenny Perry,8
1996,0,1968,Nick Price,8
1996,0,6567,Vijay Singh,8
1996,0,2186,Brian Tennyson,8
1996,0,2241,Bobby Wadkins,8
1996,0,1040,Emlyn Aubrey,7
1996,0,1068,Andy Bean,7
1996,0,1139,Olin Browne,7
1996,0,20229,Stewart Cink,7
1996,0,1200,Keith Clearwater,7
1996,0,1201,Lennie Clements,7
1996,0,1203,Russ Cochran,7
1996,0,9011,David Duval,7
1996,0,1378,David Frost,7
1996,0,1388,Robert Gamez,7
1996,0,1408,Kelly Gibson,7
1996,0,1435,Wayne Grady,7
1996,0,6044,Scott Gump,7
1996,0,1487,Jeff Hart,7
1996,0,1510,Nolan Henke,7
1996,0,6617,Brian Henninger,7
1996,0,12782,Tim Herron,7
1996,0,1553,John Huston,7
1996,0,6315,Pete Jordan,7
1996,0,1633,Tom Kite,7
1996,0,1677,Tom Lehman,7
1996,0,10860,Justin Leonard,7
1996,0,1864,Larry Nelson,7
1996,0,12660,Jesper Parnevik,7
1996,0,1920,Craig Parry,7
1996,0,1928,Corey Pavin,7
1996,0,1975,Tom Purtzer,7
1996,0,7087,Hugh Royer III,7
1996,0,2099,Scott Simpson,7
1996,0,8385,Omar Uresti,7
1996,0,2279,Mark Wiebe,7
1996,0,2322,Richard Zokol,7
1996,0,20098,Stuart Appleby,6
1996,0,10505,Shane Bertsch,6
1996,0,1132,Mark Brooks,6
1996,0,6036,Scott Dunlap,6
1996,0,1331,Rick Fehr,6
1996,0,1346,Ed Fiori,6
1996,0,1385,Jim Gallagher Jr.,6
1996,0,1549,Mike Hulbert,6
1996,0,1569,Peter Jacobsen,6
1996,0,1599,Steve Jones,6
1996,0,6332,Neal Lancaster,6
1996,0,11032,Frank Lickliter II,6
1996,0,1766,Billy Mayfair,6
1996,0,1771,Blaine McCallister,6
1996,0,10585,Scott McCarron,6
1996,0,6090,Jim McGovern,6
1996,0,1958,Dan Pohl,6
1996,0,2008,Lee Rinker,6
1996,0,6066,Gary Rusnak,6
1996,0,10649,Tom Scherrer,6
1996,0,2101,Joey Sindelar,6
1996,0,2131,Mike Springer,6
1996,0,7101,Dave Stockton Jr.,6
1996,0,6527,Steve Stricker,6
1996,0,2218,Ted Tryba,6
1996,0,1006,John Adams,5
1996,0,1072,Chip Beck,5
1996,0,1096,Phil Blackmar,5
1996,0,1175,Jim Carter,5
1996,0,1235,Ben Crenshaw,5
1996,0,7267,Allen Doyle,5
1996,0,1329,Brad Faxon,5
1996,0,1353,Bruce Fleisher,5
1996,0,1355,Raymond Floyd,5
1996,0,1361,Dan Forsman,5
1996,0,6064,Jeff Gallagher,5
1996,0,10203,Bryan Gorman,5
1996,0,6643,Paul Goydos,5
1996,0,8337,Mike Heinen,5
1996,0,10962,Bradley Hughes,5
1996,0,1577,Lee Janzen,5
1996,0,1603,Jeff Julian,5
1996,0,1604,Steve Jurgensen,5
1996,0,8075,Jerry Kelly,5
1996,0,12389,Barry Lane,5
1996,0,8993,Franklin Langham,5
1996,0,1717,Sandy Lyle,5
1996,0,1723,Andrew Magee,5
1996,0,8547,John Maginnes,5
1996,0,1761,Len Mattiace,5
1996,0,8635,Colin Montgomerie,5
1996,0,1837,Gil Morgan,5
1996,0,7235,John Morse,5
1996,0,6140,Sean Murphy,5
1996,0,1905,Joe Ozaki,5
1996,0,1906,Masashi Jumbo Ozaki,5
1996,0,20095,Carl Paulson,5
1996,0,1971,Dillard Pruitt,5
1996,0,6657,Steve Rintoul,5
1996,0,20259,Hisayuki Sasaki,5
1996,0,2100,Tim Simpson,5
1996,0,2115,Taylor Smith,5
1996,0,2133,Craig Stadler,5
1996,0,2159,Curtis Strange,5
1996,0,2170,Hal Sutton,5
1996,0,2195,Leonard Thompson,5
1996,0,2214,Kirk Triplett,5
1996,0,2223,Bob Tway,5
1996,0,2246,Duffy Waldorf,5
1996,0,2303,Robert Wrenn,5
1996,0,1014,Fulton Allem,4
1996,0,10569,Mike Brisky,4
1996,0,1142,Bart Bryant,4
1996,0,1249,John Daly,4
1996,0,1307,Joel Edwards,4
1996,0,1313,Steve Elkington,4
1996,0,6522,Ernie Els,4
1996,0,1320,Bob Estes,4
1996,0,1374,Robin Freeman,4
1996,0,1414,Bob Gilder,4
1996,0,1418,Bill Glasson,4
1996,0,1444,Ken Green,4
1996,0,12626,Joey Gullion,4
1996,0,1557,John Inman,4
1996,0,19958,Miguel Angel Jiménez,4
1996,0,20094,Jonathan Kaye,4
1996,0,1659,Massy Kuramoto,4
1996,0,1682,Wayne Levi,4
1996,0,1685,J.L. Lewis,4
1996,0,1701,Bob Lohr,4
1996,0,1797,Rocco Mediate,4
1996,0,10457,Frank Nobilo,4
1996,0,1886,Peter O'Malley,4
1996,0,1890,Brett Ogle,4
1996,0,20505,Lucas Parsons,4
1996,0,1938,David Peoples,4
1996,0,1949,Mark Pfeil,4
1996,0,1960,Don Pooley,4
1996,0,1996,Mike Reid,4
1996,0,2023,Clarence Rose,4
1996,0,2049,Gene Sauers,4
1996,0,2106,Chris Smith,4
1996,0,2111,Mike Smith,4
1996,0,2135,Mike Standly,4
1996,0,8375,Paul Stankowski,4
1996,0,2167,Mike Sullivan,4
1996,0,6595,Kevin Sutherland,4
1996,0,2171,Mike Swartz,4
1996,0,2226,Tray Tyner,4
1996,0,2239,Scott Verplank,4
1996,0,2245,Grant Waite,4
1996,0,2256,Tom Watson,4
1996,0,2257,Brian Watts,4
1996,0,19913,Ron Whittaker,4
1996,0,6577,John Wilson,4
1996,0,2321,Fuzzy Zoeller,4
1996,0,20051,Joe Acosta Jr.,3
1996,0,10885,Robert Allenby,3
1996,0,1035,Tommy Armour III,3
1996,0,1060,Dave Barr,3
1996,0,1127,Danny Briggs,3
1996,0,1133,Billy Ray Brown,3
1996,0,1156,Curt Byrum,3
1996,0,1162,Rex Caldwell,3
1996,0,20400,Michael Campbell,3
1996,0,7569,Mark Carnevale,3
1996,0,1185,Brandel Chamblee,3
1996,0,19825,Darren Clarke,3
1996,0,19883,Joe Daley,3
1996,0,7763,Doug Dunakey,3
1996,0,6599,John Elliott,3
1996,0,1367,Brent Franklin,3
1996,0,1468,Gary Hallberg,3
1996,0,1550,Ed Humenik,3
1996,0,1607,Brian Kamm,3
1996,0,1725,John Mahaffey,3
1996,0,12680,Shigeki Maruyama,3
1996,0,19919,Carl Mason,3
1996,0,1779,Gary McCord,3
1996,0,1858,Tommy Nakajima,3
1996,0,1926,Steve Pate,3
1996,0,10213,Dicky Pride,3
1996,0,2033,Dave Rummells,3
1996,0,10215,Charlie Rymer,3
1996,0,2054,Ken Schall,3
1996,0,2067,Ted Schulz,3
1996,0,2094,Tony Sills,3
1996,0,7269,Greg Turner,3
1996,0,2242,Lanny Wadkins,3
1996,0,2255,Denis Watson,3
1996,0,10423,Mike Weir,3
1996,0,2271,Wayne Westner,3
1996,0,10425,Jay Williamson,3
1996,0,6791,Mark Wurtz,3
1996,0,13155,Brian Barnes,2
1996,0,10699,Ahmad Bateman,2
1996,0,1114,Bob Boyd,2
1996,0,1129,Bill Britton,2
1996,0,20472,Alex Cejka,2
1996,0,19974,Roger Chapman,2
1996,0,6251,Chris DiMarco,2
1996,0,1284,Mike Donald,2
1996,0,1288,Ed Dougherty,2
1996,0,20104,Ken Duke,2
1996,0,7529,Tim Dunlavey,2
1996,0,1330,David Feherty,2
1996,0,1350,Pat Fitzsimons,2
1996,0,1360,Anders Forsbrand,2
1996,0,1443,Hubert Green,2
1996,0,1499,Mark Hayes,2
1996,0,12716,Charley Hoffman,2
1996,0,1560,David Ishii,2
1996,0,1571,Barry Jaeckel,2
1996,0,1572,Mark James,2
1996,0,8633,Per-Ulrik Johansson,2
1996,0,1648,Billy Kratzert,2
1996,0,19896,Patrick Lee,2
1996,0,10565,Ian Leggatt,2
1996,0,1753,Rik Massengale,2
1996,0,1755,Dick Mast,2
1996,0,20435,Davidson Matyczuk,2
1996,0,1796,Mark McNulty,2
1996,0,12781,Scott Medlin,2
1996,0,1824,Yoshinori Mizumaki,2
1996,0,1846,Jodie Mudd,2
1996,0,1869,Jack Nicklaus,2
1996,0,1946,Peter Persons,2
1996,0,1984,Sam Randolph,2
1996,0,20127,Chris Riley,2
1996,0,2007,Larry Rinker,2
1996,0,2077,Nobuo Serizawa,2
1996,0,2180,Harry Taylor,2
1996,0,2201,Jim Thorpe,2
1996,0,2225,Howard Twitty,2
1996,0,2267,D.A. Weibring,2
1996,0,8681,Manny Zerman,2
1995,0,2214,Kirk Triplett,17
1995,0,2099,Scott Simpson,15
1995,0,10860,Justin Leonard,13
1995,0,1971,Dillard Pruitt,13
1995,0,1143,Brad Bryant,12
1995,0,1306,David Edwards,12
1995,0,2245,Grant Waite,12
1995,0,2246,Duffy Waldorf,12
1995,0,2008,Lee Rinker,11
1995,0,1142,Bart Bryant,10
1995,0,1201,Lennie Clements,10
1995,0,1203,Russ Cochran,10
1995,0,1549,Mike Hulbert,10
1995,0,1553,John Huston,10
1995,0,1599,Steve Jones,10
1995,0,1723,Andrew Magee,10
1995,0,1968,Nick Price,10
1995,0,2104,Jeff Sluman,10
1995,0,2111,Mike Smith,10
1995,0,1006,John Adams,9
1995,0,1035,Tommy Armour III,9
1995,0,6124,Patrick Burke,9
1995,0,1219,John Cook,9
1995,0,8931,Glen Day,9
1995,0,6522,Ernie Els,9
1995,0,6575,Dudley Hart,9
1995,0,1677,Tom Lehman,9
1995,0,1706,Davis Love III,9
1995,0,1837,Gil Morgan,9
1995,0,2239,Scott Verplank,9
1995,0,1060,Dave Barr,8
1995,0,1096,Phil Blackmar,8
1995,0,6034,Marco Dawson,8
1995,0,1353,Bruce Fleisher,8
1995,0,1381,Fred Funk,8
1995,0,10809,Jim Furyk,8
1995,0,1385,Jim Gallagher Jr.,8
1995,0,1418,Bill Glasson,8
1995,0,1607,Brian Kamm,8
1995,0,6012,Greg Kraft,8
1995,0,1864,Larry Nelson,8
1995,0,1890,Brett Ogle,8
1995,0,1905,Joe Ozaki,8
1995,0,1945,Kenny Perry,8
1995,0,2010,Loren Roberts,8
1995,0,2146,Payne Stewart,8
1995,0,6613,Tommy Tolles,8
1995,0,2223,Bob Tway,8
1995,0,2321,Fuzzy Zoeller,8
1995,0,1040,Emlyn Aubrey,7
1995,0,1093,Ronnie Black,7
1995,0,1098,Jay Don Blake,7
1995,0,1127,Danny Briggs,7
1995,0,1132,Mark Brooks,7
1995,0,1157,Tom Byrum,7
1995,0,1161,Mark Calcavecchia,7
1995,0,1185,Brandel Chamblee,7
1995,0,1266,Clark Dennis,7
1995,0,9011,David Duval,7
