YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
2006,25,0,21949,Joe Ogilvie,70.39,3238,46
2006,25,0,20645,John Senden,70.39,3449,49
2006,25,0,6595,Kevin Sutherland,70.39,3449,49
2006,28,0,20229,Stewart Cink,70.41,2887,41
2006,28,0,23322,Brett Wetterich,70.41,2605,37
2006,30,0,21646,David Branshaw,70.42,3662,52
2006,31,0,2206,David Toms,70.44,1902,27
2006,32,0,21470,Daisuke Maruyama,70.46,2889,41
2006,33,0,21805,Harrison Frazar,70.47,3171,45
2006,33,0,12680,Shigeki Maruyama,70.47,3453,49
2006,35,0,12716,Charley Hoffman,70.48,2960,42
2006,36,0,24507,Jason Bohn,70.51,3878,55
2006,37,0,1313,Steve Elkington,70.52,1763,25
2006,37,0,7457,Steve Flesch,70.52,4584,65
2006,39,0,1706,Davis Love III,70.54,2751,39
2006,40,0,20572,Rod Pampling,70.57,2964,42
2006,40,0,2239,Scott Verplank,70.57,2964,42
2006,42,0,20691,Greg Owen,70.68,2615,37
2006,43,0,20766,Padraig Harrington,70.7,1626,23
2006,44,0,21350,Ryuji Imada,70.71,3889,55
2006,45,0,23349,Charles Warren,70.72,3253,46
2006,46,0,1219,John Cook,70.73,2617,37
2006,46,0,1928,Corey Pavin,70.73,2617,37
2006,48,0,6004,Stephen Ames,70.75,1981,28
2006,48,0,1139,Olin Browne,70.75,4245,60
2006,50,0,2246,Duffy Waldorf,70.76,3609,51
2006,51,0,20378,Mathias Grönberg,70.77,3043,43
2006,51,0,20127,Chris Riley,70.77,2760,39
2006,53,0,1320,Bob Estes,70.78,3185,45
2006,54,0,6522,Ernie Els,70.79,1699,24
2006,54,0,22913,John Rollins,70.79,3044,43
2006,54,0,12602,Dean Wilson,70.79,4035,57
2006,57,0,6621,Joe Durant,70.8,3186,45
2006,57,0,26420,Richard Johnson,70.8,3186,45
2006,57,0,23325,Vaughn Taylor,70.8,3115,44
2006,60,0,1619,Skip Kendall,70.81,2620,37
2006,61,0,26360,Bubba Dickerson,70.83,3825,54
2006,61,0,20157,Retief Goosen,70.83,1700,24
2006,61,0,19913,Ron Whittaker,70.83,2904,41
2006,64,0,6515,Shaun Micheel,70.84,3046,43
2006,65,0,11032,Frank Lickliter II,70.85,3330,47
2006,66,0,24357,K.J. Choi,70.86,3543,50
2006,66,0,24361,Pat Perez,70.86,1984,28
2006,68,0,6575,Dudley Hart,70.88,3048,43
2006,68,0,6012,Greg Kraft,70.88,2835,40
2006,68,0,22046,Geoff Ogilvy,70.88,2268,32
2006,68,0,2223,Bob Tway,70.88,2906,41
2006,68,0,8385,Omar Uresti,70.88,2268,32
2006,73,0,23048,Eric Axley,70.89,3332,47
2006,73,0,1042,Paul Azinger,70.89,3332,47
2006,73,0,23353,J.J. Henry,70.89,3261,46
2006,76,0,25804,Bubba Watson,70.9,2978,42
2006,77,0,23135,Tim Clark,70.92,2624,37
2006,77,0,6034,Marco Dawson,70.92,3546,50
2006,79,0,10733,Kent Jones,70.93,3972,56
2006,79,0,20382,Stephen Leaney,70.93,2908,41
2006,81,0,28475,Jeff Overton,70.95,4044,57
2006,82,0,27120,Troy Matteson,70.96,3548,50
2006,82,0,2104,Jeff Sluman,70.96,3690,52
2006,82,0,23788,D.J. Trahan,70.96,3335,47
2006,85,0,8835,Kris Cox,70.98,2981,42
2006,85,0,23621,Rory Sabbatini,70.98,3194,45
2006,87,0,21407,Arjun Atwal,71.0,3124,44
2006,87,0,21753,Brian Davis,71.0,3763,53
2006,87,0,6251,Chris DiMarco,71.0,2840,40
2006,87,0,24924,Bill Haas,71.0,3408,48
2006,87,0,2106,Chris Smith,71.0,2130,30
2006,92,0,23320,Ryan Palmer,71.02,3409,48
2006,92,0,2110,Jerry Smith,71.02,3835,54
2006,94,0,1677,Tom Lehman,71.03,2486,35
2006,95,0,6573,Brandt Jobe,71.04,3481,49
2006,96,0,19824,Craig Barlow,71.05,2771,39
2006,96,0,24024,Zach Johnson,71.05,2913,41
2006,96,0,20631,David McKenzie,71.05,2913,41
2006,99,0,6197,Michael Allen,71.07,2985,42
2006,100,0,22548,Patrick Sheehan,71.08,3767,53
2006,100,0,27095,Nick Watney,71.08,3483,49
2006,102,0,22371,Aaron Baddeley,71.1,2773,39
2006,102,0,25345,Carl Pettersson,71.1,3413,48
2006,104,0,20098,Stuart Appleby,71.12,2418,34
2006,105,0,20472,Alex Cejka,71.13,3414,48
2006,106,0,20094,Jonathan Kaye,71.14,3486,49
2006,107,0,1381,Fred Funk,71.15,3842,54
2006,107,0,23718,Nathan Green,71.15,3771,53
2006,109,0,1766,Billy Mayfair,71.18,3559,50
2006,110,0,1553,John Huston,71.19,2990,42
2006,110,0,21731,Freddie Jacobson,71.19,1851,26
2006,112,0,21959,Ted Purdy,71.2,3631,51
2006,113,0,23614,Rich Beem,71.21,2991,42
2006,114,0,12510,Chad Campbell,71.22,2920,41
2006,114,0,11123,Chris Couch,71.22,2920,41
2006,116,0,20574,Mathew Goggin,71.24,2636,37
2006,116,0,25240,D.A. Points,71.24,2992,42
2006,118,0,20121,Todd Fischer,71.26,3563,50
2006,118,0,8537,J.P. Hayes,71.26,1924,27
2006,118,0,28780,Nicholas Thompson,71.26,3563,50
2006,121,0,24358,Robert Garrigus,71.28,3065,43
2006,122,0,1024,Billy Andrade,71.29,2709,38
2006,122,0,26596,Ryan Moore,71.29,2210,31
2006,124,0,1142,Bart Bryant,71.3,3137,44
2006,124,0,22621,Ben Curtis,71.3,3137,44
2006,124,0,8075,Jerry Kelly,71.3,3280,46
2006,127,0,20105,Jeff Gove,71.31,2995,42
2006,127,0,27943,Matt Hansen,71.31,2567,36
2006,127,0,10860,Justin Leonard,71.31,2567,36
2006,127,0,12662,Thomas Levet,71.31,2068,29
2006,131,0,1666,Bernhard Langer,71.33,2568,36
2006,132,0,10565,Ian Leggatt,71.34,2711,38
2006,133,0,1945,Kenny Perry,71.38,2784,39
2006,134,0,6350,Bob May,71.39,2213,31
2006,135,0,6373,José María Olazábal,71.42,2214,31
2006,136,0,12760,Danny Ellis,71.43,2857,40
2006,136,0,1724,Jeff Maggert,71.43,2857,40
2006,136,0,8375,Paul Stankowski,71.43,2857,40
2006,139,0,27770,Camilo Villegas,71.44,3215,45
2006,140,0,19881,Robert Damron,71.47,3502,49
2006,140,0,22293,Heath Slocum,71.47,3645,51
2006,142,0,11011,Mike Sposa,71.48,2859,40
2006,143,0,24912,Will MacKenzie,71.5,3003,42
2006,144,0,21961,Charles Howell III,71.51,3933,55
2006,145,0,22946,Henrik Bjornstad,71.52,3576,50
2006,146,0,8123,Jeff Brehaut,71.53,3505,49
2006,147,0,21209,Sergio Garcia,71.54,1860,26
2006,148,0,25632,Jimmy Walker,71.55,2075,29
2006,149,0,1132,Mark Brooks,71.56,3077,43
2006,150,0,10505,Shane Bertsch,71.58,3794,53
2006,151,0,1685,J.L. Lewis,71.59,2076,29
2006,151,0,20812,Tjaart van der Walt,71.59,2291,32
2006,153,0,1707,Steve Lowery,71.62,3581,50
2006,154,0,1226,Fred Couples,71.65,1863,26
2006,155,0,7867,Woody Austin,71.67,3870,54
2006,155,0,23497,Tag Ridings,71.67,3727,52
2006,157,0,1035,Tommy Armour III,71.68,2652,37
2006,157,0,23541,Ben Crane,71.68,2939,41
2006,159,0,1948,Tim Petrovic,71.69,3943,55
2006,160,0,27141,J.B. Holmes,71.73,2941,41
2006,160,0,2214,Kirk Triplett,71.73,2152,30
2006,162,0,24980,Scott Gutschewski,71.74,1650,23
2006,163,0,25842,Jon Mills,71.77,2512,35
2006,164,0,12823,Carlos Franco,71.78,3230,45
2006,164,0,6643,Paul Goydos,71.78,2656,37
2006,166,0,24140,Sean O'Hair,71.85,3952,55
2006,167,0,1823,Larry Mize,71.86,2012,28
2006,168,0,1599,Steve Jones,71.87,3234,45
2006,169,0,1761,Len Mattiace,71.9,2157,30
2006,170,0,1329,Brad Faxon,71.96,3310,46
2006,170,0,2101,Joey Sindelar,71.96,3382,47
2006,172,0,21660,Jason Schultz,71.97,2735,38
2006,173,0,20634,Peter Lonard,72.03,2809,39
2006,173,0,12755,Vance Veazey,72.03,2449,34
2006,175,0,23673,Michael Connell,72.04,1801,25
2006,176,0,20593,Greg Chalmers,72.1,2812,39
2006,177,0,20099,Doug Barron,72.11,2740,38
2006,177,0,7013,Wes Short Jr.,72.11,3389,47
2006,179,0,1161,Mark Calcavecchia,72.13,3462,48
2006,180,0,24138,Ian Poulter,72.15,1443,20
2006,181,0,23409,James Driscoll,72.16,3103,43
2006,182,0,1388,Robert Gamez,72.17,3897,54
2006,182,0,20608,David Howell,72.17,1732,24
2006,184,0,23307,Roger Tambellini,72.2,2166,30
2006,185,0,7223,Brian Bateman,72.21,2455,34
2006,186,0,1887,Mark O'Meara,72.29,2024,28
2006,187,0,12782,Tim Herron,72.33,2893,40
2006,188,0,1577,Lee Janzen,72.53,3119,43
2006,189,0,23616,Ryan Hietala,72.55,2394,33
2006,190,0,9011,David Duval,72.66,2761,38
2006,191,0,25935,John Engler Jr.,72.76,2401,33
2006,192,0,22892,Jason Gore,72.79,3494,48
2006,193,0,20548,Hidemichi Tanaka,72.89,2697,37
2006,194,0,1473,Todd Hamilton,73.27,3004,41
2006,195,0,1249,John Daly,73.38,2128,29
2006,196,0,25936,Alex Aragon,73.47,2498,34
2005,1,0,8793,Tiger Woods,69.0,1380,20
2005,2,0,1810,Phil Mickelson,69.1,2073,30
2005,3,0,10809,Jim Furyk,69.32,2565,37
2005,4,0,23983,Luke Donald,69.54,1947,28
2005,5,0,26420,Richard Johnson,69.55,1391,20
2005,6,0,12782,Tim Herron,69.76,3488,50
2005,6,0,6567,Vijay Singh,69.76,2581,37
2005,8,0,1142,Bart Bryant,69.86,3074,44
2005,9,0,2206,David Toms,69.91,2307,33
2005,10,0,20098,Stuart Appleby,69.94,2168,31
2005,11,0,22405,Justin Rose,69.96,3218,46
2005,12,0,1706,Davis Love III,69.97,2239,32
2005,13,0,12680,Shigeki Maruyama,70.0,3290,47
2005,13,0,1766,Billy Mayfair,70.0,3850,55
2005,13,0,24502,Adam Scott,70.0,2100,30
2005,16,0,6575,Dudley Hart,70.03,2591,37
2005,16,0,1945,Kenny Perry,70.03,2031,29
2005,16,0,2239,Scott Verplank,70.03,2801,40
2005,19,0,1677,Tom Lehman,70.06,2452,35
2005,20,0,20378,Mathias Grönberg,70.07,1892,27
2005,20,0,21961,Charles Howell III,70.07,3083,44
2005,22,0,20498,Briny Baird,70.08,3574,51
2005,23,0,12602,Dean Wilson,70.13,2665,38
2005,24,0,1320,Bob Estes,70.17,3719,53
2005,25,0,24507,Jason Bohn,70.18,2807,40
2005,26,0,1139,Olin Browne,70.26,3232,46
2005,27,0,24604,Hunter Haas,70.27,2881,41
2005,27,0,21350,Ryuji Imada,70.27,2881,41
2005,29,0,21805,Harrison Frazar,70.28,3303,47
2005,30,0,23541,Ben Crane,70.29,2460,35
2005,31,0,1361,Dan Forsman,70.3,1898,27
2005,32,0,1313,Steve Elkington,70.38,2393,34
2005,33,0,20645,John Senden,70.4,3872,55
2005,33,0,23322,Brett Wetterich,70.4,2464,35
2005,35,0,6595,Kevin Sutherland,70.43,3240,46
2005,36,0,23135,Tim Clark,70.45,2818,40
2005,37,0,2010,Loren Roberts,70.46,1691,24
2005,38,0,22046,Geoff Ogilvy,70.47,3030,43
2005,39,0,23623,Bo Van Pelt,70.48,4088,58
2005,40,0,21407,Arjun Atwal,70.5,2538,36
2005,41,0,20229,Stewart Cink,70.51,3314,47
2005,42,0,10860,Justin Leonard,70.52,2186,31
2005,43,0,6251,Chris DiMarco,70.55,2328,33
2005,43,0,24980,Scott Gutschewski,70.55,3316,47
2005,45,0,25345,Carl Pettersson,70.56,3669,52
2005,45,0,7749,Brett Quigley,70.56,3175,45
2005,47,0,8537,J.P. Hayes,70.58,2188,31
2005,47,0,20691,Greg Owen,70.58,2329,33
2005,49,0,22293,Heath Slocum,70.61,3954,56
2005,50,0,12510,Chad Campbell,70.62,3319,47
2005,51,0,1329,Brad Faxon,70.63,2472,35
2005,52,0,1161,Mark Calcavecchia,70.67,3604,51
2005,52,0,20628,Arron Oberholser,70.67,1908,27
2005,54,0,20157,Retief Goosen,70.68,1979,28
2005,55,0,24024,Zach Johnson,70.7,3252,46
2005,56,0,1707,Steve Lowery,70.71,3465,49
2005,57,0,1928,Corey Pavin,70.74,2476,35
2005,58,0,20850,Daniel Chopra,70.77,4034,57
2005,59,0,2223,Bob Tway,70.78,2902,41
2005,60,0,21209,Sergio Garcia,70.79,1699,24
2005,60,0,6373,José María Olazábal,70.79,1699,24
2005,62,0,12823,Carlos Franco,70.81,2620,37
2005,63,0,20099,Doug Barron,70.83,2550,36
2005,63,0,20382,Stephen Leaney,70.83,2975,42
2005,63,0,1797,Rocco Mediate,70.83,2833,40
2005,66,0,20474,Phillip Price,70.84,3046,43
2005,67,0,1024,Billy Andrade,70.85,2763,39
2005,68,0,1941,Tom Pernice Jr.,70.86,4039,57
2005,69,0,23353,J.J. Henry,70.87,3898,55
2005,70,0,10117,Bob Heintz,70.88,2268,32
2005,70,0,2104,Jeff Sluman,70.88,3473,49
2005,72,0,1249,John Daly,70.89,2481,35
2005,72,0,10733,Kent Jones,70.89,3757,53
2005,72,0,21951,Joey Snyder III,70.89,3757,53
2005,72,0,22295,Darron Stiles,70.89,2552,36
2005,76,0,1388,Robert Gamez,70.9,3545,50
2005,77,0,10885,Robert Allenby,70.91,3262,46
2005,77,0,12660,Jesper Parnevik,70.91,3049,43
2005,79,0,19824,Craig Barlow,70.93,2837,40
2005,80,0,25396,Kevin Na,70.95,2696,38
2005,81,0,7223,Brian Bateman,70.96,3548,50
2005,81,0,1381,Fred Funk,70.96,3974,56
2005,81,0,19846,Brian Gay,70.96,3477,49
2005,81,0,21731,Freddie Jacobson,70.96,1987,28
2005,85,0,1035,Tommy Armour III,70.97,4116,58
2005,85,0,23788,D.J. Trahan,70.97,2697,38
2005,87,0,22913,John Rollins,70.98,3407,48
2005,87,0,23325,Vaughn Taylor,70.98,3549,50
2005,89,0,8123,Jeff Brehaut,71.0,2201,31
2005,89,0,12826,Paul Claxton,71.0,2982,42
2005,89,0,1553,John Huston,71.0,2982,42
2005,89,0,23108,Matt Kuchar,71.0,1988,28
2005,93,0,6332,Neal Lancaster,71.02,3764,53
2005,93,0,8385,Omar Uresti,71.02,3409,48
2005,95,0,7867,Woody Austin,71.04,3623,51
2005,96,0,1226,Fred Couples,71.05,2629,37
2005,96,0,21753,Brian Davis,71.05,2842,40
2005,96,0,20548,Hidemichi Tanaka,71.05,4050,57
2005,99,0,22548,Patrick Sheehan,71.08,4336,61
2005,99,0,2101,Joey Sindelar,71.08,3483,49
2005,101,0,23320,Ryan Palmer,71.09,3768,53
2005,101,0,23497,Tag Ridings,71.09,3128,44
2005,103,0,8075,Jerry Kelly,71.1,3413,48
2005,103,0,20634,Peter Lonard,71.1,2844,40
2005,105,0,6004,Stephen Ames,71.11,3200,45
2005,106,0,20472,Alex Cejka,71.12,3058,43
2005,107,0,24781,Hunter Mahan,71.13,3841,54
2005,108,0,2106,Chris Smith,71.14,2988,42
2005,109,0,12652,Cameron Beckman,71.15,3415,48
2005,110,0,8545,Glen Hnatiuk,71.16,2206,31
2005,110,0,6573,Brandt Jobe,71.16,3558,50
2005,110,0,12454,Mario Tiziani,71.16,2633,37
2005,113,0,6034,Marco Dawson,71.18,3132,44
2005,114,0,1666,Bernhard Langer,71.19,2278,32
2005,114,0,20812,Tjaart van der Walt,71.19,2278,32
2005,116,0,24925,Jonathan Byrd,71.21,3988,56
2005,116,0,23621,Rory Sabbatini,71.21,2777,39
2005,118,0,8931,Glen Day,71.24,2921,41
2005,118,0,20160,Charlie Wi,71.24,2422,34
2005,120,0,25900,Lucas Glover,71.26,3349,47
2005,121,0,11032,Frank Lickliter II,71.28,3564,50
2005,122,0,21959,Ted Purdy,71.29,4491,63
2005,123,0,1219,John Cook,71.3,2638,37
2005,123,0,2246,Duffy Waldorf,71.3,3137,44
2005,125,0,27095,Nick Watney,71.31,3209,45
2005,126,0,21878,Mark Wilson,71.33,2354,33
2005,127,0,24361,Pat Perez,71.34,2925,41
2005,128,0,1685,J.L. Lewis,71.35,3639,51
2005,129,0,1157,Tom Byrum,71.36,3140,44
2005,130,0,24140,Sean O'Hair,71.37,3854,54
2005,130,0,26287,Roland Thatcher,71.37,2498,35
2005,132,0,20396,Lee Westwood,71.38,1499,21
2005,133,0,24227,Justin Bolli,71.39,2570,36
2005,133,0,10585,Scott McCarron,71.39,2713,38
2005,133,0,20663,Brenden Pappas,71.39,1999,28
2005,136,0,6527,Steve Stricker,71.42,2214,31
2005,137,0,19881,Robert Damron,71.43,3500,49
2005,137,0,6621,Joe Durant,71.43,2857,40
2005,137,0,2214,Kirk Triplett,71.43,1643,23
2005,140,0,26679,Kevin Stadler,71.48,3431,48
2005,141,0,7457,Steve Flesch,71.5,3003,42
2005,141,0,24912,Will MacKenzie,71.5,2860,40
2005,143,0,24357,K.J. Choi,71.52,2360,33
2005,144,0,20766,Padraig Harrington,71.54,1717,24
2005,145,0,1723,Andrew Magee,71.56,2791,39
2005,146,0,20502,Michael Long,71.57,2648,37
2005,147,0,20572,Rod Pampling,71.59,3150,44
2005,148,0,20623,Gavin Coles,71.61,2721,38
2005,148,0,20121,Todd Fischer,71.61,3509,49
2005,150,0,8993,Franklin Langham,71.64,3224,45
2005,151,0,6197,Michael Allen,71.65,3654,51
2005,152,0,23725,Brendan Jones,71.67,3010,42
2005,153,0,23349,Charles Warren,71.69,3226,45
2005,153,0,10423,Mike Weir,71.69,2509,35
2005,155,0,1948,Tim Petrovic,71.7,3370,47
2005,156,0,1724,Jeff Maggert,71.71,2725,38
2005,157,0,8725,Tom Gillis,71.74,2726,38
2005,157,0,25240,D.A. Points,71.74,3300,46
2005,159,0,1457,Jay Haas,71.76,1794,25
2005,160,0,20094,Jonathan Kaye,71.77,2799,39
2005,161,0,10425,Jay Williamson,71.78,1938,27
2005,162,0,1619,Skip Kendall,71.79,3087,43
2005,162,0,1823,Larry Mize,71.79,2010,28
2005,162,0,21949,Joe Ogilvie,71.79,3733,52
2005,165,0,19972,José Coceres,71.8,1795,25
2005,166,0,1887,Mark O'Meara,71.83,2514,35
2005,167,0,1042,Paul Azinger,71.84,2730,38
2005,168,0,22371,Aaron Baddeley,71.85,2874,40
2005,169,0,1127,Danny Briggs,71.88,2300,32
2005,170,0,20433,Mark Hensby,71.89,2588,36
2005,171,0,23614,Rich Beem,71.94,2230,31
2005,171,0,23409,James Driscoll,71.94,2590,36
2005,171,0,1473,Todd Hamilton,71.94,3453,48
2005,174,0,1487,Jeff Hart,71.97,2231,31
2005,175,0,1577,Lee Janzen,71.98,3095,43
2005,176,0,1418,Bill Glasson,72.0,2088,29
2005,176,0,6515,Shaun Micheel,72.0,2592,36
2005,178,0,21806,Paul Gow,72.07,3027,42
2005,179,0,26758,David Hearn,72.08,2667,37
2005,180,0,28088,Matt Davidson,72.1,2091,29
2005,180,0,10962,Bradley Hughes,72.1,2091,29
2005,182,0,12645,Brent Geiberger,72.17,2093,29
2005,183,0,23540,Jason Allred,72.18,2743,38
2005,184,0,1599,Steve Jones,72.19,1949,27
2005,185,0,23036,Chris Anderson,72.21,2094,29
2005,186,0,10201,Matt Gogel,72.24,2962,41
2005,186,0,23552,Hank Kuehne,72.24,2962,41
2005,188,0,25847,Rob Rashell,72.33,2604,36
2005,189,0,24290,D.J. Brigman,72.38,3040,42
2005,190,0,24138,Ian Poulter,72.39,2244,31
2005,191,0,23063,Scott Hend,72.42,2607,36
2005,192,0,6599,John Elliott,72.52,2248,31
2005,192,0,1761,Len Mattiace,72.52,3191,44
2005,194,0,1175,Jim Carter,72.55,2394,33
2005,195,0,1927,Dennis Paulson,72.58,2758,38
2005,196,0,22621,Ben Curtis,72.66,2107,29
2005,197,0,20127,Chris Riley,72.68,2471,34
2005,197,0,21498,Hideto Tanihara,72.68,2035,28
2005,199,0,21633,Steve Allan,72.73,3709,51
2005,200,0,1132,Mark Brooks,72.86,3060,42
2005,201,0,10912,Craig Perks,73.28,2345,32
2005,202,0,12662,Thomas Levet,73.61,2061,28
2004,1,0,6567,Vijay Singh,68.95,2758,40
2004,2,0,8793,Tiger Woods,69.23,1800,26
2004,3,0,20157,Retief Goosen,69.25,1385,20
2004,4,0,2010,Loren Roberts,69.58,2505,36
2004,5,0,19825,Darren Clarke,69.62,1462,21
2004,6,0,1810,Phil Mickelson,69.67,1881,27
2004,7,0,6004,Stephen Ames,69.83,2793,40
2004,8,0,6522,Ernie Els,69.84,1327,19
2004,9,0,2239,Scott Verplank,69.85,2724,39
2004,10,0,1457,Jay Haas,69.94,2448,35
2004,11,0,19846,Brian Gay,69.95,3078,44
2004,12,0,2246,Duffy Waldorf,70.03,2241,32
2004,13,0,2104,Jeff Sluman,70.09,3224,46
2004,14,0,1677,Tom Lehman,70.11,2454,35
2004,15,0,12680,Shigeki Maruyama,70.13,3156,45
2004,16,0,12660,Jesper Parnevik,70.14,2595,37
2004,16,0,1928,Corey Pavin,70.14,2455,35
2004,18,0,20229,Stewart Cink,70.17,2877,41
2004,19,0,12652,Cameron Beckman,70.18,3088,44
2004,19,0,25345,Carl Pettersson,70.18,3439,49
2004,21,0,20572,Rod Pampling,70.19,3369,48
2004,22,0,10423,Mike Weir,70.2,2106,30
2004,23,0,23623,Bo Van Pelt,70.22,3581,51
2004,24,0,22405,Justin Rose,70.23,2809,40
2004,25,0,20029,Notah Begay III,70.24,2599,37
2004,26,0,1139,Olin Browne,70.26,3232,46
2004,27,0,21959,Ted Purdy,70.28,3795,54
2004,28,0,21209,Sergio Garcia,70.3,1617,23
2004,29,0,1577,Lee Janzen,70.32,2602,37
2004,30,0,21878,Mark Wilson,70.35,2603,37
2004,31,0,6575,Dudley Hart,70.37,2111,30
2004,32,0,2214,Kirk Triplett,70.38,2252,32
2004,33,0,6251,Chris DiMarco,70.39,3449,49
2004,34,0,25396,Kevin Na,70.4,3027,43
2004,35,0,7223,Brian Bateman,70.45,2818,40
2004,35,0,24502,Adam Scott,70.45,1550,22
2004,37,0,6621,Joe Durant,70.47,3171,45
2004,37,0,20127,Chris Riley,70.47,2396,34
2004,39,0,2206,David Toms,70.49,2608,37
2004,40,0,8075,Jerry Kelly,70.5,3384,48
2004,40,0,6515,Shaun Micheel,70.5,3525,50
2004,42,0,21805,Harrison Frazar,70.51,2750,39
2004,43,0,12782,Tim Herron,70.55,2822,40
2004,44,0,23983,Luke Donald,70.58,2188,31
2004,45,0,24024,Zach Johnson,70.6,3177,45
2004,46,0,10860,Justin Leonard,70.62,2966,42
2004,47,0,21731,Freddie Jacobson,70.63,2472,35
2004,47,0,6527,Steve Stricker,70.63,2896,41
2004,49,0,20498,Briny Baird,70.65,3462,49
2004,50,0,7457,Steve Flesch,70.68,3534,50
2004,51,0,19824,Craig Barlow,70.7,2616,37
2004,51,0,1527,Scott Hoch,70.7,1626,23
2004,53,0,21961,Charles Howell III,70.72,3253,46
2004,54,0,20098,Stuart Appleby,70.73,2617,37
2004,55,0,20850,Daniel Chopra,70.74,3537,50
2004,55,0,1706,Davis Love III,70.74,2193,31
2004,55,0,22046,Geoff Ogilvy,70.74,2759,39
2004,58,0,21949,Joe Ogilvie,70.75,3608,51
2004,58,0,10107,Deane Pappas,70.75,2264,32
2004,60,0,1938,David Peoples,70.78,2831,40
2004,61,0,24357,K.J. Choi,70.8,2903,41
2004,61,0,10585,Scott McCarron,70.8,2832,40
2004,61,0,20645,John Senden,70.8,3611,51
2004,61,0,2101,Joey Sindelar,70.8,3469,49
2004,65,0,23497,Tag Ridings,70.81,1912,27
2004,66,0,1941,Tom Pernice Jr.,70.82,3470,49
2004,67,0,7749,Brett Quigley,70.83,3329,47
2004,68,0,1142,Bart Bryant,70.84,2621,37
2004,68,0,24925,Jonathan Byrd,70.84,2621,37
2004,70,0,23325,Vaughn Taylor,70.86,2622,37
2004,71,0,1203,Russ Cochran,70.88,2410,34
2004,71,0,12602,Dean Wilson,70.88,3615,51
2004,73,0,1157,Tom Byrum,70.89,3261,46
2004,73,0,1226,Fred Couples,70.89,1347,19
2004,75,0,19972,José Coceres,70.9,2127,30
2004,76,0,1948,Tim Petrovic,70.94,3760,53
2004,77,0,12823,Carlos Franco,70.95,3902,55
2004,78,0,1381,Fred Funk,70.96,3406,48
2004,79,0,24507,Jason Bohn,70.98,3833,54
2004,80,0,1127,Danny Briggs,71.0,3195,45
2004,80,0,1329,Brad Faxon,71.0,3337,47
2004,80,0,10425,Jay Williamson,71.0,3763,53
2004,83,0,10733,Kent Jones,71.02,3906,55
2004,84,0,1042,Paul Azinger,71.05,2629,37
2004,84,0,1320,Bob Estes,71.05,2913,41
2004,86,0,1388,Robert Gamez,71.06,3553,50
2004,86,0,2106,Chris Smith,71.06,3695,52
2004,88,0,20593,Greg Chalmers,71.08,2559,36
2004,88,0,23353,J.J. Henry,71.08,3625,51
2004,90,0,23541,Ben Crane,71.09,3270,46
2004,91,0,1619,Skip Kendall,71.1,3555,50
2004,92,0,23320,Ryan Palmer,71.11,3342,47
2004,92,0,8385,Omar Uresti,71.11,3342,47
2004,94,0,21633,Steve Allan,71.12,3627,51
2004,94,0,22293,Heath Slocum,71.12,3556,50
2004,96,0,12510,Chad Campbell,71.13,3414,48
2004,97,0,20433,Mark Hensby,71.14,2988,42
2004,98,0,23135,Tim Clark,71.15,2775,39
2004,98,0,1945,Kenny Perry,71.15,2419,34
2004,100,0,10201,Matt Gogel,71.16,2704,38
2004,101,0,20663,Brenden Pappas,71.17,4270,60
2004,102,0,8931,Glen Day,71.18,4057,57
2004,102,0,20121,Todd Fischer,71.18,3986,56
2004,102,0,1685,J.L. Lewis,71.18,3915,55
2004,102,0,24361,Pat Perez,71.18,3915,55
2004,106,0,6197,Michael Allen,71.19,3346,47
2004,106,0,10885,Robert Allenby,71.19,3417,48
2004,108,0,22913,John Rollins,71.22,3205,45
2004,109,0,2002,John Riegger,71.23,1852,26
2004,110,0,8835,Kris Cox,71.24,2422,34
2004,111,0,1724,Jeff Maggert,71.25,1995,28
2004,112,0,1035,Tommy Armour III,71.27,3207,45
2004,112,0,24781,Hunter Mahan,71.27,3492,49
2004,114,0,26420,Richard Johnson,71.28,3849,54
2004,115,0,22548,Patrick Sheehan,71.29,4206,59
2004,116,0,1161,Mark Calcavecchia,71.31,2781,39
2004,116,0,1261,Jay Delsing,71.31,2567,36
2004,116,0,10912,Craig Perks,71.31,2781,39
2004,119,0,1378,David Frost,71.32,3138,44
2004,120,0,12760,Danny Ellis,71.33,2853,40
2004,120,0,1473,Todd Hamilton,71.33,3281,46
2004,120,0,23552,Hank Kuehne,71.33,3067,43
2004,123,0,8339,Spike McRoy,71.34,3567,50
2004,124,0,12645,Brent Geiberger,71.35,3282,46
2004,124,0,20382,Stephen Leaney,71.35,2854,40
2004,126,0,25900,Lucas Glover,71.36,3568,50
2004,126,0,1968,Nick Price,71.36,1784,25
2004,128,0,1313,Steve Elkington,71.38,2284,32
2004,128,0,6595,Kevin Sutherland,71.38,3212,45
2004,130,0,21646,David Branshaw,71.43,3286,46
2004,130,0,20548,Hidemichi Tanaka,71.43,3500,49
2004,132,0,1926,Steve Pate,71.44,2786,39
2004,133,0,7867,Woody Austin,71.45,3644,51
2004,134,0,21407,Arjun Atwal,71.47,3216,45
2004,135,0,6332,Neal Lancaster,71.48,3860,54
2004,135,0,11032,Frank Lickliter II,71.48,2859,40
2004,137,0,23108,Matt Kuchar,71.5,3003,42
2004,137,0,1797,Rocco Mediate,71.5,2002,28
2004,139,0,12394,Tom Carter,71.51,4505,63
