YEAR,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
2013,0,12716,Charley Hoffman,39.67,793.39
2013,0,23135,Tim Clark,39.069,703.25
2013,0,27436,Graham DeLaet,38.93,856.463
2013,0,21731,Freddie Jacobson,38.75,658.75
2013,0,34409,David Lingmerth,38.393,806.25
2013,0,21099,David Lynn,37.684,716.0
2013,0,25818,Scott Piercy,36.793,772.65
2013,0,28259,Sangmoon Bae,36.415,837.55
2013,0,20104,Ken Duke,36.08,902.0
2013,0,6522,Ernie Els,35.685,570.967
2013,0,19846,Brian Gay,35.45,744.44
2013,0,27963,Chris Stroud,34.787,800.097
2013,0,1226,Fred Couples,34.575,138.3
2013,0,26596,Ryan Moore,34.364,652.917
2013,0,30692,Scott Stallings,34.017,816.4
2013,0,32200,Roberto Castro,32.914,822.846
2013,0,32366,Kevin Chappell,32.816,689.132
2013,0,1320,Bob Estes,32.656,522.5
2013,0,26851,Marc Leishman,32.415,648.299
2013,0,26758,David Hearn,31.659,728.16
2013,0,22913,John Rollins,31.626,695.78
2013,0,27408,Martin Kaymer,31.6,474.0
2013,0,37273,Derek Ernst,31.447,597.5
2013,0,31323,Gary Woodland,31.05,683.09
2013,0,27330,Josh Teater,30.979,681.54
2013,0,29479,Scott Brown,30.97,588.43
2013,0,24357,K.J. Choi,30.265,665.833
2013,0,27095,Nick Watney,30.118,662.596
2013,0,30110,Kyle Stanley,30.074,661.626
2013,0,24358,Robert Garrigus,30.065,601.29
2013,0,33419,Cameron Tringale,29.705,653.5
2013,0,23638,Brendon de Jonge,29.589,769.306
2013,0,30927,Brendon Todd,29.25,292.5
2013,0,8075,Jerry Kelly,28.975,579.5
2013,0,20229,Stewart Cink,28.389,567.77
2013,0,20634,Peter Lonard,27.5,27.5
2013,0,8375,Paul Stankowski,27.5,27.5
2013,0,22046,Geoff Ogilvy,27.306,491.5
2013,0,24361,Pat Perez,27.219,544.387
2013,0,23623,Bo Van Pelt,27.076,541.523
2013,0,1203,Russ Cochran,26.5,26.5
2013,0,21878,Mark Wilson,26.471,476.473
2013,0,34174,John Huh,26.451,661.27
2013,0,25834,Daniel Summerhays,25.841,594.338
2013,0,35139,Richard Lee,25.668,564.692
2013,0,31560,Brian Stuard,25.331,582.603
2013,0,29518,Brendan Steele,24.948,573.812
2013,0,26679,Kevin Stadler,24.869,547.116
2013,0,21753,Brian Davis,24.864,621.607
2013,0,27556,Ted Potter Jr.,24.675,518.167
2013,0,10860,Justin Leonard,24.377,536.29
2013,0,35539,Luke Guthrie,24.28,606.996
2013,0,31202,William McGirt,24.221,532.87
2013,0,28500,Martin Flores,24.011,552.25
2013,0,23800,Bryce Molder,23.98,503.588
2013,0,23409,James Driscoll,23.809,523.787
2013,0,22792,Peter Hanson,23.766,356.493
2013,0,30944,Jason Kokrak,23.668,520.7
2013,0,33461,Morgan Hoffmann,23.392,444.446
2013,0,23621,Rory Sabbatini,23.033,552.786
2013,0,1724,Jeff Maggert,22.645,452.9
2013,0,28780,Nicholas Thompson,22.501,585.027
2013,0,28307,Matt Every,21.78,544.5
2013,0,25562,Andres Romero,21.507,430.137
2013,0,1378,David Frost,21.5,21.5
2013,0,27770,Camilo Villegas,21.418,449.786
2013,0,27644,Brian Harman,21.392,577.583
2013,0,28475,Jeff Overton,21.027,483.63
2013,0,26476,Chez Reavie,20.905,439.0
2013,0,1024,Billy Andrade,20.833,62.5
2013,0,23452,Nicolas Colsaerts,20.759,352.906
2013,0,26329,Louis Oosthuizen,20.712,248.539
2013,0,23353,J.J. Henry,20.656,516.4
2013,0,24507,Jason Bohn,20.64,454.07
2013,0,25900,Lucas Glover,20.614,453.5
2013,0,28092,D.H. Lee,20.59,432.386
2013,0,2206,David Toms,20.366,325.86
2013,0,20766,Padraig Harrington,20.314,345.34
2013,0,20157,Retief Goosen,20.269,182.42
2013,0,32334,Charlie Beljan,19.971,459.327
2013,0,24490,George McNeill,19.945,398.89
2013,0,24494,Erik Compton,19.203,422.47
2013,0,32448,James Hahn,19.199,479.986
2013,0,1945,Kenny Perry,19.167,57.5
2013,0,20645,John Senden,19.086,458.06
2013,0,25345,Carl Pettersson,19.068,438.563
2013,0,25274,Steven Bowditch,19.029,399.613
2013,0,8931,Glen Day,18.91,113.46
2013,0,25444,Justin Hicks,18.785,450.85
2013,0,12652,Cameron Beckman,18.75,150.0
2013,0,26951,Johnson Wagner,18.675,429.52
2013,0,23541,Ben Crane,18.442,368.837
2013,0,20160,Charlie Wi,18.225,400.94
2013,0,33122,Russell Knox,17.87,196.57
2013,0,22371,Aaron Baddeley,17.42,400.667
2013,0,20593,Greg Chalmers,17.185,395.25
2013,0,20098,Stuart Appleby,17.169,394.89
2013,0,31557,Jim Herman,17.079,324.5
2013,0,22348,Nick O'Hern,16.866,168.66
2013,0,33418,Shawn Stefani,15.854,332.93
2013,0,23325,Vaughn Taylor,15.379,246.063
2013,0,6567,Vijay Singh,15.331,291.28
2013,0,6573,Brandt Jobe,14.912,283.333
2013,0,34261,Scott Langley,14.845,385.98
2013,0,28679,Fabián Gómez,14.719,338.536
2013,0,24925,Jonathan Byrd,14.611,233.78
2013,0,29740,Brad Fritsch,14.598,350.346
2013,0,34431,Robert Streb,14.378,359.44
2013,0,27896,Ross Fisher,14.356,215.333
2013,0,34021,Bud Cauley,14.286,342.873
2013,0,25364,Paul Casey,14.266,99.86
2013,0,20691,Greg Owen,13.982,335.56
2013,0,1706,Davis Love III,13.931,208.96
2013,0,1142,Bart Bryant,13.25,26.5
2013,0,23548,Bill Lunde,13.25,132.5
2013,0,20580,Andre Stolz,13.25,13.25
2013,0,12510,Chad Campbell,13.19,329.74
2013,0,24846,Ricky Barnes,13.168,342.36
2013,0,19970,Robert Karlsson,13.128,236.298
2013,0,30852,Ryo Ishikawa,12.95,297.84
2013,0,27503,Steve LeBrun,12.877,270.42
2013,0,10213,Dicky Pride,12.732,292.83
2013,0,12782,Tim Herron,12.652,189.78
2013,0,22806,Doug LaBelle II,12.615,290.15
2013,0,22621,Ben Curtis,12.545,250.89
2013,0,23497,Tag Ridings,12.292,295.0
2013,0,22378,Trevor Immelman,12.273,294.556
2013,0,24227,Justin Bolli,12.1,278.29
2013,0,8725,Tom Gillis,12.005,264.1
2013,0,12602,Dean Wilson,11.75,23.5
2013,0,23552,Hank Kuehne,11.7,58.5
2013,0,2246,Duffy Waldorf,11.667,35.0
2013,0,30750,Tommy Gainey,11.566,323.85
2013,0,20127,Chris Riley,11.5,34.5
2013,0,36884,Ben Kohles,11.46,286.49
2013,0,25396,Kevin Na,11.438,91.5
2013,0,20070,Matt Bettencourt,11.306,101.75
2013,0,22293,Heath Slocum,11.306,101.75
2013,0,27796,Joe Affrunti,11.27,56.35
2013,0,22056,Cameron Percy,10.938,229.69
2013,0,6251,Chris DiMarco,10.772,118.49
2013,0,23788,D.J. Trahan,10.558,168.93
2013,0,30163,Henrik Norlander,10.402,228.84
2013,0,23718,Nathan Green,10.221,91.99
2013,0,7457,Steve Flesch,9.917,59.5
2013,0,6595,Kevin Sutherland,9.904,128.757
2013,0,6373,José María Olazábal,9.75,19.5
2013,0,1619,Skip Kendall,9.625,19.25
2013,0,24663,Y.E. Yang,9.581,182.043
2013,0,6004,Stephen Ames,9.571,181.85
2013,0,27060,John Mallinger,9.351,112.21
2013,0,1948,Tim Petrovic,9.125,109.495
2013,0,29289,S.Y. Noh,9.036,225.89
2013,0,27129,Luke List,8.416,201.978
2013,0,24140,Sean O'Hair,8.301,182.623
2013,0,6034,Marco Dawson,8.25,8.25
2013,0,10733,Kent Jones,8.25,8.25
2013,0,22961,David Mathis,8.21,197.05
2013,0,1717,Sandy Lyle,8.11,16.22
2013,0,27120,Troy Matteson,8.066,193.59
2013,0,2256,Tom Watson,8.0,32.0
2013,0,10423,Mike Weir,7.862,172.968
2013,0,28455,Will Claxton,7.746,185.9
2013,0,28158,Steve Marino,7.576,90.91
2013,0,26497,Casey Wittenberg,7.382,199.307
2013,0,32698,Bobby Gates,7.214,144.27
2013,0,24399,Scott Gardiner,7.017,161.4
2013,0,1388,Robert Gamez,6.967,20.9
2013,0,20572,Rod Pampling,6.828,109.24
2013,0,28135,Aaron Watkins,6.647,126.286
2013,0,26668,Marc Turnesa,6.45,12.9
2013,0,22295,Darron Stiles,6.258,125.15
2013,0,20443,Jin Park,6.225,124.5
2013,0,28310,Lee Williams,6.091,134.01
2013,0,25336,Alistair Presnell,6.081,139.86
2013,0,6621,Joe Durant,5.75,40.25
2013,0,21951,Joey Snyder III,5.684,85.26
2013,0,1766,Billy Mayfair,5.662,79.27
2013,0,29720,Andres Gonzales,5.645,95.96
2013,0,10885,Robert Allenby,5.373,128.95
2013,0,1677,Tom Lehman,5.25,10.5
2013,0,23204,Gary Christian,5.234,52.34
2013,0,30711,Colt Knost,5.21,130.25
2013,0,29425,Andrew Svoboda,4.917,88.5
2013,0,21350,Ryuji Imada,4.5,31.5
2013,0,35901,Paul Haley II,4.108,73.94
2013,0,2239,Scott Verplank,4.106,57.49
2013,0,20105,Jeff Gove,4.029,68.5
2013,0,21949,Joe Ogilvie,3.858,57.873
2013,0,33869,Eric Meierdierks,3.803,72.25
2013,0,1116,Michael Bradley,3.514,73.8
2013,0,1887,Mark O'Meara,3.5,10.5
2013,0,25457,Alexandre Rocha,3.417,10.25
2013,0,7013,Wes Short Jr.,3.39,50.85
2013,0,27141,J.B. Holmes,3.3,16.5
2013,0,6332,Neal Lancaster,2.695,16.17
2013,0,26695,Michael Letzig,2.426,41.25
2013,0,12660,Jesper Parnevik,1.51,19.63
2013,0,28308,Troy Kelly,1.5,15.0
2013,0,1249,John Daly,1.482,17.78
2013,0,1577,Lee Janzen,0.712,7.827
2013,0,9011,David Duval,0.563,4.5
2013,0,21407,Arjun Atwal,0.498,3.98
2013,0,11032,Frank Lickliter II,0.303,0.91
2013,0,21959,Ted Purdy,0.303,0.91
2013,0,10585,Scott McCarron,0.25,2.0
2013,0,1473,Todd Hamilton,0.223,0.89
2012,0,28237,Rory McIlroy,174.292,2091.5
2012,0,8793,Tiger Woods,151.283,2269.242
2012,0,25804,Bubba Watson,118.476,1777.143
2012,0,25686,Jason Dufner,111.068,2110.3
2012,0,24024,Zach Johnson,100.948,2018.96
2012,0,23983,Luke Donald,99.558,1294.25
2012,0,6527,Steve Stricker,97.033,1455.5
2012,0,22405,Justin Rose,95.067,1426.0
2012,0,24781,Hunter Mahan,91.503,1738.55
2012,0,23108,Matt Kuchar,88.872,1599.7
2012,0,6522,Ernie Els,85.102,1446.742
2012,0,24502,Adam Scott,80.463,965.554
2012,0,25572,Graeme McDowell,79.806,1037.479
2012,0,33141,Keegan Bradley,79.519,1669.896
2012,0,29221,Webb Simpson,79.133,1424.4
2012,0,25345,Carl Pettersson,76.852,1690.75
2012,0,22621,Ben Curtis,76.698,997.079
2012,0,1810,Phil Mickelson,76.264,1372.75
2012,0,30925,Dustin Johnson,73.153,1097.3
2012,0,21209,Sergio Garcia,71.953,935.383
2012,0,10809,Jim Furyk,67.568,1283.8
2012,0,27649,Brandt Snedeker,66.358,1194.45
2012,0,32102,Rickie Fowler,65.564,1245.722
2012,0,20396,Lee Westwood,64.827,713.1
2012,0,26329,Louis Oosthuizen,61.854,927.813
2012,0,24924,Bill Haas,59.038,1180.75
2012,0,23623,Bo Van Pelt,58.733,1174.667
2012,0,24138,Ian Poulter,58.15,697.8
2012,0,24358,Robert Garrigus,57.737,1154.739
2012,0,25818,Scott Piercy,56.716,1304.472
2012,0,27936,Martin Laird,51.39,976.412
2012,0,26951,Johnson Wagner,51.359,1181.262
2012,0,26851,Marc Leishman,50.134,1002.67
2012,0,30110,Kyle Stanley,49.059,1177.423
2012,0,34174,John Huh,48.809,1122.597
2012,0,20645,John Senden,48.158,866.85
2012,0,21878,Mark Wilson,46.952,986.0
2012,0,23541,Ben Crane,44.675,848.833
2012,0,23135,Tim Clark,44.199,707.179
2012,0,20766,Padraig Harrington,43.054,645.813
2012,0,20160,Charlie Wi,42.886,900.61
2012,0,10213,Dicky Pride,41.875,586.25
2012,0,25396,Kevin Na,41.259,866.442
2012,0,26331,Charl Schwartzel,39.889,518.563
2012,0,34021,Bud Cauley,39.2,901.611
2012,0,23320,Ryan Palmer,39.189,744.583
2012,0,24925,Jonathan Byrd,38.514,731.773
2012,0,28307,Matt Every,37.446,711.48
2012,0,7749,Brett Quigley,37.0,37.0
2012,0,22046,Geoff Ogilvy,36.702,623.929
2012,0,2206,David Toms,36.624,622.613
2012,0,22913,John Rollins,34.877,732.413
2012,0,27095,Nick Watney,34.566,725.876
2012,0,24140,Sean O'Hair,33.908,644.25
2012,0,1928,Corey Pavin,33.5,67.0
2012,0,26596,Ryan Moore,33.436,635.289
2012,0,22371,Aaron Baddeley,33.425,635.077
2012,0,21731,Freddie Jacobson,33.347,500.2
2012,0,25632,Jimmy Walker,33.175,763.033
2012,0,29289,S.Y. Noh,33.092,827.31
2012,0,21528,Henrik Stenson,32.851,394.208
2012,0,33419,Cameron Tringale,32.806,688.92
2012,0,23638,Brendon de Jonge,32.589,814.725
2012,0,25240,D.A. Points,32.466,714.25
2012,0,28089,Jason Day,32.056,416.729
2012,0,6567,Vijay Singh,31.85,668.855
2012,0,21753,Brian Davis,31.631,727.512
2012,0,24357,K.J. Choi,31.416,596.91
2012,0,27895,Jonas Blixt,31.366,470.483
2012,0,20104,Ken Duke,31.04,776.0
2012,0,27556,Ted Potter Jr.,30.786,646.503
2012,0,32150,Michael Thompson,30.179,633.75
2012,0,24361,Pat Perez,30.167,603.333
2012,0,1706,Davis Love III,29.543,443.14
2012,0,26679,Kevin Stadler,29.522,619.96
2012,0,27466,Spencer Levin,29.402,735.058
2012,0,28475,Jeff Overton,28.981,666.573
2012,0,21961,Charles Howell III,28.936,665.533
2012,0,24490,George McNeill,28.52,598.93
2012,0,26881,Jarrod Lyle,28.451,199.16
2012,0,27141,J.B. Holmes,28.395,567.897
2012,0,25834,Daniel Summerhays,28.371,567.41
2012,0,20157,Retief Goosen,27.458,329.5
2012,0,23353,J.J. Henry,27.409,712.633
2012,0,30926,Chris Kirk,27.356,574.48
2012,0,12716,Charley Hoffman,27.311,628.143
2012,0,1226,Fred Couples,26.95,107.8
2012,0,8725,Tom Gillis,26.917,511.43
2012,0,20593,Greg Chalmers,26.773,589.0
2012,0,25562,Andres Romero,26.657,506.49
2012,0,20691,Greg Owen,26.478,556.043
2012,0,28259,Sangmoon Bae,26.268,604.173
2012,0,23621,Rory Sabbatini,26.192,602.42
2012,0,2294,Willie Wood,26.0,26.0
2012,0,27933,John Merrick,25.986,571.69
2012,0,27060,John Mallinger,25.873,543.333
2012,0,27120,Troy Matteson,25.479,662.457
2012,0,30692,Scott Stallings,25.159,553.5
2012,0,34099,Harris English,24.951,548.92
2012,0,1249,John Daly,24.823,297.87
2012,0,23800,Bryce Molder,24.761,495.214
2012,0,1320,Bob Estes,24.086,457.625
2012,0,31202,William McGirt,24.083,602.063
2012,0,12510,Chad Campbell,23.494,516.87
2012,0,28500,Martin Flores,23.159,555.825
2012,0,28455,Will Claxton,23.054,530.25
2012,0,1161,Mark Calcavecchia,22.767,68.3
2012,0,32200,Roberto Castro,22.726,477.25
2012,0,29910,Blake Adams,22.185,599.0
2012,0,27436,Graham DeLaet,22.054,441.082
2012,0,24846,Ricky Barnes,21.258,488.94
2012,0,27963,Chris Stroud,21.057,484.303
2012,0,28308,Troy Kelly,20.741,394.07
2012,0,29420,Billy Horschel,20.632,288.842
2012,0,27644,Brian Harman,20.559,493.427
2012,0,22378,Trevor Immelman,20.533,410.667
2012,0,21805,Harrison Frazar,20.343,386.52
2012,0,27330,Josh Teater,20.22,505.5
2012,0,1577,Lee Janzen,19.909,219.0
2012,0,1724,Jeff Maggert,19.674,432.833
2012,0,26758,David Hearn,19.632,431.903
2012,0,27214,Kevin Streelman,19.276,424.073
2012,0,10885,Robert Allenby,18.968,417.29
2012,0,20572,Rod Pampling,18.939,397.71
2012,0,32366,Kevin Chappell,18.618,446.822
2012,0,6621,Joe Durant,18.614,204.75
2012,0,23409,James Driscoll,18.549,408.083
2012,0,19846,Brian Gay,18.424,423.76
2012,0,20472,Alex Cejka,18.417,165.75
2012,0,19970,Robert Karlsson,18.351,238.563
2012,0,23204,Gary Christian,18.341,421.84
2012,0,8075,Jerry Kelly,18.316,384.64
2012,0,1761,Len Mattiace,18.25,18.25
2012,0,26289,Boo Weekley,18.242,364.845
2012,0,24663,Y.E. Yang,17.528,350.563
2012,0,30750,Tommy Gainey,17.177,463.773
2012,0,6197,Michael Allen,17.167,51.5
2012,0,1766,Billy Mayfair,17.065,392.5
2012,0,1945,Kenny Perry,16.9,84.5
2012,0,31323,Gary Woodland,16.87,320.537
2012,0,2246,Duffy Waldorf,16.823,168.23
2012,0,29518,Brendan Steele,16.69,333.807
2012,0,27064,Jhonattan Vegas,16.388,360.537
2012,0,20229,Stewart Cink,16.313,309.952
2012,0,30711,Colt Knost,16.232,389.56
2012,0,24507,Jason Bohn,15.764,362.563
2012,0,22293,Heath Slocum,15.2,364.79
2012,0,12782,Tim Herron,14.733,338.85
2012,0,20127,Chris Riley,14.425,144.25
2012,0,20098,Stuart Appleby,14.349,286.98
2012,0,26476,Chez Reavie,14.217,326.99
2012,0,1619,Skip Kendall,14.2,71.0
2012,0,23325,Vaughn Taylor,14.185,312.08
2012,0,24494,Erik Compton,14.152,311.333
2012,0,23548,Bill Lunde,14.023,294.485
2012,0,1473,Todd Hamilton,13.802,110.417
2012,0,23718,Nathan Green,13.606,244.91
2012,0,6573,Brandt Jobe,13.602,244.827
2012,0,29476,Kyle Reifers,13.516,310.87
2012,0,32698,Bobby Gates,13.512,337.81
2012,0,8931,Glen Day,13.25,39.75
2012,0,35139,Richard Lee,13.113,262.25
2012,0,28087,Kris Blanks,12.928,297.352
2012,0,22961,David Mathis,12.889,322.215
2012,0,6214,Guy Boros,12.75,25.5
2012,0,27770,Camilo Villegas,12.71,266.9
2012,0,6251,Chris DiMarco,12.641,316.013
2012,0,1677,Tom Lehman,12.625,25.25
2012,0,10860,Justin Leonard,12.605,277.3
2012,0,23614,Rich Beem,12.567,113.1
2012,0,29478,Kevin Kisner,12.395,247.896
2012,0,32334,Charlie Beljan,12.327,221.885
2012,0,1381,Fred Funk,11.688,46.75
2012,0,11123,Chris Couch,11.503,241.56
2012,0,22348,Nick O'Hern,11.363,249.983
2012,0,30927,Brendon Todd,11.245,281.121
2012,0,7867,Woody Austin,11.171,78.2
2012,0,29222,Billy Hurley III,11.139,256.2
2012,0,26287,Roland Thatcher,11.064,188.083
2012,0,25457,Alexandre Rocha,10.747,182.7
2012,0,6643,Paul Goydos,10.667,64.0
2012,0,29479,Scott Brown,10.575,211.5
2012,0,23788,D.J. Trahan,10.558,242.84
2012,0,24604,Hunter Haas,10.459,251.02
2012,0,20848,Ángel Cabrera,10.423,177.19
2012,0,29926,Danny Lee,10.292,226.423
2012,0,1797,Rocco Mediate,10.269,195.11
2012,0,27302,Garth Mulroy,10.203,173.45
2012,0,28093,Miguel Angel Carballo,10.148,213.1
2012,0,33120,Mark Anderson,9.95,208.95
2012,0,31558,J.J. Killeen,9.861,285.97
2012,0,20623,Gavin Coles,9.665,183.627
2012,0,1707,Steve Lowery,9.25,9.25
2012,0,26668,Marc Turnesa,9.222,83.0
2012,0,24912,Will MacKenzie,9.083,54.5
2012,0,28158,Steve Marino,9.0,54.0
2012,0,26300,Matt Jones,8.936,142.975
2012,0,1116,Michael Bradley,8.654,173.07
2012,0,33122,Russell Knox,8.649,164.327
2012,0,6004,Stephen Ames,8.368,142.25
2012,0,6515,Shaun Micheel,8.354,100.25
2012,0,21407,Arjun Atwal,7.87,181.02
2012,0,26420,Richard Johnson,7.75,54.25
2012,0,2049,Gene Sauers,7.75,15.5
2012,0,27797,Derek Lamely,7.619,159.992
2012,0,1941,Tom Pernice Jr.,7.308,138.857
2012,0,30944,Jason Kokrak,7.168,164.873
2012,0,10733,Kent Jones,7.106,49.742
2012,0,20498,Briny Baird,7.077,92.0
2012,0,11032,Frank Lickliter II,7.05,56.4
2012,0,12652,Cameron Beckman,6.989,153.75
2012,0,8375,Paul Stankowski,6.893,48.25
2012,0,20070,Matt Bettencourt,6.544,176.69
2012,0,22548,Patrick Sheehan,6.327,107.56
2012,0,1142,Bart Bryant,6.047,18.14
2012,0,29461,Jamie Lovemark,5.963,95.413
2012,0,20436,Garrett Willis,5.792,69.5
2012,0,21949,Joe Ogilvie,5.761,97.93
2012,0,1948,Tim Petrovic,5.576,78.06
2012,0,27974,Sung Kang,5.414,146.19
2012,0,20574,Mathew Goggin,5.412,102.83
2012,0,25892,Steve Wheatcroft,5.101,91.81
2012,0,23322,Brett Wetterich,4.964,34.75
2012,0,25274,Steven Bowditch,4.8,72.0
2012,0,6036,Scott Dunlap,4.785,76.56
2012,0,21350,Ryuji Imada,4.727,113.442
2012,0,10505,Shane Bertsch,4.692,61.0
2012,0,19881,Robert Damron,4.321,30.25
2012,0,20850,Daniel Chopra,4.088,69.5
2012,0,29718,Anthony Kim,3.2,32.0
2012,0,23542,Tommy Biershenk,3.171,72.93
2012,0,23048,Eric Axley,3.083,9.25
2012,0,1132,Mark Brooks,3.083,9.25
2012,0,25900,Lucas Glover,2.952,47.23
2012,0,19824,Craig Barlow,2.917,17.5
2012,0,22892,Jason Gore,2.844,22.75
2012,0,6034,Marco Dawson,2.399,43.18
2012,0,22582,Kyle Thompson,2.289,43.5
2012,0,24940,Edward Loar,2.245,42.66
2012,0,2239,Scott Verplank,2.178,17.42
2012,0,21959,Ted Purdy,2.17,8.68
2012,0,25364,Paul Casey,2.156,19.4
2012,0,1978,Fran Quinn,1.2,6.0
2012,0,1388,Robert Gamez,1.139,9.11
2012,0,23552,Hank Kuehne,1.111,10.0
2012,0,9011,David Duval,0.912,15.5
2012,0,6373,José María Olazábal,0.734,3.67
2012,0,8385,Omar Uresti,0.651,2.603
2012,0,31401,Zack Miller,0.587,5.28
2012,0,2256,Tom Watson,0.583,1.75
2012,0,20634,Peter Lonard,0.5,2.0
2012,0,6595,Kevin Sutherland,0.478,1.91
2012,0,12660,Jesper Parnevik,0.293,0.88
2012,0,6332,Neal Lancaster,0.229,1.83
2012,0,27939,Matt McQuillan,0.184,1.84
2012,0,23903,Stephen Gangluff,0.183,3.47
2012,0,2214,Kirk Triplett,0.155,0.465
2011,0,23983,Luke Donald,132.548,1855.667
2011,0,6527,Steve Stricker,124.366,1865.489
2011,0,27095,Nick Watney,112.11,1905.87
2011,0,24502,Adam Scott,95.143,1332.0
2011,0,1219,John Cook,95.0,95.0
2011,0,1810,Phil Mickelson,94.191,1601.249
2011,0,29221,Webb Simpson,93.071,1861.416
2011,0,26331,Charl Schwartzel,91.155,1185.016
2011,0,24357,K.J. Choi,88.948,1601.063
2011,0,25804,Bubba Watson,87.583,1576.5
2011,0,2206,David Toms,85.431,1537.75
2011,0,28089,Jason Day,76.946,1308.083
2011,0,23135,Tim Clark,74.625,298.5
2011,0,23108,Matt Kuchar,74.044,1406.843
2011,0,31323,Gary Woodland,73.31,1466.203
2011,0,30925,Dustin Johnson,70.059,1191.0
2011,0,21878,Mark Wilson,69.57,1460.973
2011,0,33141,Keegan Bradley,67.533,1620.784
2011,0,22371,Aaron Baddeley,65.62,1181.167
2011,0,27936,Martin Laird,64.951,1234.06
2011,0,25686,Jason Dufner,60.175,1143.333
2011,0,21731,Freddie Jacobson,58.803,1234.867
2011,0,23621,Rory Sabbatini,58.739,1174.779
2011,0,27649,Brandt Snedeker,58.444,1227.333
2011,0,24925,Jonathan Byrd,58.245,1164.9
2011,0,24924,Bill Haas,57.849,1272.675
2011,0,24663,Y.E. Yang,57.107,799.494
2011,0,24781,Hunter Mahan,56.482,1186.126
2011,0,19970,Robert Karlsson,52.615,789.23
2011,0,32102,Rickie Fowler,51.908,1038.15
2011,0,21209,Sergio Garcia,50.916,661.905
2011,0,24024,Zach Johnson,50.629,961.953
2011,0,25240,D.A. Points,50.214,1054.5
2011,0,26596,Ryan Moore,49.061,883.097
2011,0,21961,Charles Howell III,47.37,1136.88
2011,0,28158,Steve Marino,46.728,934.563
2011,0,24490,George McNeill,46.255,693.82
2011,0,25900,Lucas Glover,46.053,875.0
2011,0,2239,Scott Verplank,45.263,588.417
2011,0,6567,Vijay Singh,45.157,903.143
2011,0,23320,Ryan Palmer,45.085,901.706
2011,0,22405,Justin Rose,44.237,796.266
2011,0,12680,Shigeki Maruyama,43.75,87.5
2011,0,27064,Jhonattan Vegas,43.744,918.619
2011,0,30692,Scott Stallings,43.138,992.18
2011,0,27466,Spencer Levin,42.695,1024.675
2011,0,21805,Harrison Frazar,41.25,660.0
2011,0,23623,Bo Van Pelt,40.06,881.33
2011,0,27141,J.B. Holmes,39.992,639.865
2011,0,30926,Chris Kirk,39.854,956.5
2011,0,8793,Tiger Woods,39.696,317.567
2011,0,29518,Brendan Steele,37.552,826.143
2011,0,25572,Graeme McDowell,37.285,484.7
2011,0,30750,Tommy Gainey,37.007,999.19
2011,0,24140,Sean O'Hair,36.205,724.093
2011,0,1226,Fred Couples,35.9,179.5
2011,0,25818,Scott Piercy,35.667,570.667
2011,0,25396,Kevin Na,35.341,777.5
2011,0,6573,Brandt Jobe,34.908,802.875
2011,0,20645,John Senden,34.848,731.81
2011,0,25562,Andres Romero,34.266,651.057
2011,0,24361,Pat Perez,34.115,716.408
2011,0,11123,Chris Couch,33.691,572.75
2011,0,22046,Geoff Ogilvy,33.607,571.317
2011,0,24358,Robert Garrigus,33.427,701.963
2011,0,6034,Marco Dawson,33.333,100.0
2011,0,30110,Kyle Stanley,33.094,761.158
2011,0,19846,Brian Gay,32.603,684.655
2011,0,12716,Charley Hoffman,32.435,746.0
2011,0,10885,Robert Allenby,32.31,678.5
2011,0,25345,Carl Pettersson,31.431,691.483
2011,0,20157,Retief Goosen,31.385,439.389
2011,0,23638,Brendon de Jonge,31.363,784.083
2011,0,8075,Jerry Kelly,30.999,650.972
2011,0,1706,Davis Love III,30.935,556.835
2011,0,10809,Jim Furyk,30.023,660.5
2011,0,20160,Charlie Wi,29.572,591.44
2011,0,25632,Jimmy Walker,29.262,614.5
2011,0,20229,Stewart Cink,29.238,555.516
2011,0,23541,Ben Crane,29.238,526.287
2011,0,26951,Johnson Wagner,29.225,584.5
2011,0,28475,Jeff Overton,29.095,610.995
2011,0,24846,Ricky Barnes,29.05,551.95
2011,0,1320,Bob Estes,28.716,258.44
2011,0,27214,Kevin Streelman,28.554,599.643
2011,0,22913,John Rollins,27.657,608.45
2011,0,24138,Ian Poulter,27.637,386.912
2011,0,21753,Brian Davis,27.386,684.642
2011,0,20634,Peter Lonard,27.375,54.75
2011,0,1677,Tom Lehman,27.104,108.417
2011,0,8725,Tom Gillis,26.933,430.92
2011,0,28087,Kris Blanks,26.726,641.416
2011,0,26476,Chez Reavie,26.707,587.56
2011,0,23322,Brett Wetterich,26.036,208.287
2011,0,27933,John Merrick,25.906,414.5
2011,0,33419,Cameron Tringale,25.771,644.28
2011,0,12510,Chad Campbell,25.704,591.193
