YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 1ST TEE LATE ROUNDS
2022,130,0,36871,Matthew NeSmith,70.78,1911,27
2022,130,0,29289,S.Y. Noh,70.78,637,9
2022,130,0,45540,Jared Wolfe,70.78,1274,18
2022,134,0,52372,Cameron Champ,70.81,1133,16
2022,134,0,25818,Scott Piercy,70.81,1487,21
2022,136,0,27895,Jonas Blixt,70.82,779,11
2022,136,0,48822,Sebastián Muñoz,70.82,1983,28
2022,136,0,34256,Andrew Putnam,70.82,2337,33
2022,139,0,51634,Sahith Theegala,70.85,3259,46
2022,140,0,51890,Greyson Sigg,70.88,1843,26
2022,141,0,24138,Ian Poulter,70.89,1276,18
2022,142,0,47529,Mito Pereira,70.91,2269,32
2022,143,0,24361,Pat Perez,70.93,1064,15
2022,143,0,32333,Kevin Tway,70.93,993,14
2022,143,0,56278,Matthew Wolff,70.93,1064,15
2022,146,0,33419,Cameron Tringale,70.94,2199,31
2022,147,0,34610,Matthias Schwab,70.95,1419,20
2022,148,0,32791,K.H. Lee,70.96,1916,27
2022,149,0,29535,Brice Garnett,71.0,1065,15
2022,149,0,39058,Lucas Herbert,71.0,1420,20
2022,149,0,23325,Vaughn Taylor,71.0,710,10
2022,152,0,40162,Justin Lower,71.05,1563,22
2022,153,0,10381,Curtis Thompson,71.07,995,14
2022,154,0,46340,Alex Smalley,71.08,2559,36
2022,154,0,31560,Brian Stuard,71.08,1777,25
2022,156,0,32640,Troy Merritt,71.13,2134,30
2022,157,0,48084,Wesley Bryan,71.15,925,13
2022,158,0,27770,Camilo Villegas,71.16,1352,19
2022,159,0,29221,Webb Simpson,71.17,1708,24
2022,160,0,24024,Zach Johnson,71.18,1210,17
2022,160,0,50095,Austin Smotherman,71.18,1210,17
2022,162,0,47983,Chad Ramey,71.19,1851,26
2022,163,0,47128,Richy Werenski,71.2,712,10
2022,164,0,33486,Roger Sloan,71.23,1567,22
2022,165,0,36884,Ben Kohles,71.24,1496,21
2022,166,0,32102,Rickie Fowler,71.25,1710,24
2022,167,0,34264,Hudson Swafford,71.27,1069,15
2022,168,0,30978,Kiradech Aphibarnrat,71.29,998,14
2022,169,0,39953,Chase Seiffert,71.31,927,13
2022,170,0,37212,Paul Barjon,71.35,1213,17
2022,170,0,47347,Adam Schenk,71.35,2212,31
2022,172,0,35617,Martin Trainer,71.5,1144,16
2022,173,0,48699,Callum Tarren,71.63,1719,24
2022,174,0,32366,Kevin Chappell,71.64,1003,14
2022,175,0,46550,Brandon Hagy,71.65,1218,17
2022,175,0,33597,Harry Higgs,71.65,1863,26
2022,177,0,31557,Jim Herman,71.67,645,9
2022,178,0,33490,Bo Hoag,71.69,932,13
2022,179,0,25198,Francesco Molinari,71.71,1219,17
2022,180,0,34360,Patrick Reed,71.75,2009,28
2022,181,0,27129,Luke List,71.96,1655,23
2022,182,0,27095,Nick Watney,72.05,1441,20
2022,183,0,34255,Joseph Bramlett,72.13,1082,15
2022,184,0,35110,Brett Drewitt,72.15,938,13
2022,185,0,28114,Dawie van der Walt,72.21,1011,14
2022,186,0,35461,Beau Hossler,72.27,2168,30
2022,186,0,27139,David Skinns,72.27,1084,15
2022,188,0,32139,Danny Willett,72.35,1447,20
2022,189,0,47856,Seth Reeves,72.48,1522,21
2022,190,0,29926,Danny Lee,72.53,1088,15
2022,191,0,25686,Jason Dufner,72.67,872,12
2022,192,0,39436,Joshua Creel,72.86,510,7
2022,193,0,54421,Garrick Higgo,73.46,955,13
2021,1,0,46970,Jon Rahm,68.78,3164,46
2021,2,0,28252,Seamus Power,68.83,1652,24
2021,3,0,25396,Kevin Na,69.12,2281,33
2021,4,0,37189,Harold Varner III,69.21,2284,33
2021,5,0,34099,Harris English,69.25,2770,40
2021,6,0,35230,Nelson Ledesma,69.27,762,11
2021,7,0,40026,Daniel Berger,69.32,2634,38
2021,8,0,35450,Patrick Cantlay,69.37,3191,46
2021,9,0,46046,Scottie Scheffler,69.45,2778,40
2021,10,0,30925,Dustin Johnson,69.49,2849,41
2021,10,0,50525,Collin Morikawa,69.49,2710,39
2021,12,0,34098,Russell Henley,69.52,1877,27
2021,13,0,47504,Sam Burns,69.55,2295,33
2021,14,0,27064,Jhonattan Vegas,69.6,2088,30
2021,15,0,45526,Abraham Ancer,69.65,2786,40
2021,15,0,34046,Jordan Spieth,69.65,3204,46
2021,17,0,27644,Brian Harman,69.68,2578,37
2021,18,0,46717,Viktor Hovland,69.69,3136,45
2021,19,0,49766,Hank Lebioda,69.7,1394,20
2021,20,0,36689,Brooks Koepka,69.71,2649,38
2021,21,0,33419,Cameron Tringale,69.74,2720,39
2021,22,0,33448,Justin Thomas,69.75,3697,53
2021,23,0,31420,Anirban Lahiri,69.79,1326,19
2021,23,0,49771,J.T. Poston,69.79,1675,24
2021,25,0,32448,James Hahn,69.82,1536,22
2021,25,0,26331,Charl Schwartzel,69.82,1536,22
2021,27,0,32839,Hideki Matsuyama,69.83,2793,40
2021,27,0,29221,Webb Simpson,69.83,2514,36
2021,29,0,45486,Joaquin Niemann,69.87,2655,38
2021,30,0,24361,Pat Perez,69.88,1747,25
2021,31,0,33141,Keegan Bradley,69.89,2446,35
2021,32,0,35891,Cameron Smith,69.9,2796,40
2021,33,0,45157,Cam Davis,69.92,1748,25
2021,34,0,29268,Bronson Burgoon,69.95,1399,20
2021,34,0,34256,Andrew Putnam,69.95,1329,19
2021,36,0,20229,Stewart Cink,69.97,2029,29
2021,37,0,48081,Xander Schauffele,70.0,2590,37
2021,37,0,30927,Brendon Todd,70.0,1820,26
2021,39,0,30926,Chris Kirk,70.03,2101,30
2021,40,0,33490,Bo Hoag,70.04,1681,24
2021,41,0,51894,Vince Whaley,70.05,1401,20
2021,42,0,47959,Bryson DeChambeau,70.06,3503,50
2021,42,0,25818,Scott Piercy,70.06,1121,16
2021,44,0,34264,Hudson Swafford,70.07,1892,27
2021,45,0,31646,Emiliano Grillo,70.08,2663,38
2021,46,0,47483,Will Zalatoris,70.09,3154,45
2021,47,0,34255,Joseph Bramlett,70.1,1402,20
2021,47,0,53165,Doc Redman,70.1,1402,20
2021,49,0,25493,Nick Taylor,70.11,1332,19
2021,50,0,21961,Charles Howell III,70.12,1192,17
2021,51,0,49960,Sepp Straka,70.13,2104,30
2021,52,0,24924,Bill Haas,70.14,491,7
2021,53,0,34174,John Huh,70.15,912,13
2021,54,0,29725,Tony Finau,70.16,3438,49
2021,54,0,12716,Charley Hoffman,70.16,3087,44
2021,54,0,26851,Marc Leishman,70.16,1754,25
2021,57,0,39971,Sungjae Im,70.18,3439,49
2021,58,0,30163,Henrik Norlander,70.19,1474,21
2021,59,0,24140,Sean O'Hair,70.2,1053,15
2021,60,0,49964,Aaron Wise,70.22,1896,27
2021,61,0,26476,Chez Reavie,70.23,1545,22
2021,62,0,26329,Louis Oosthuizen,70.24,2318,33
2021,63,0,51766,Wyndham Clark,70.25,1405,20
2021,63,0,39546,Keith Mitchell,70.25,1686,24
2021,65,0,33410,Andrew Landry,70.27,1054,15
2021,66,0,33204,Shane Lowry,70.28,2249,32
2021,67,0,25900,Lucas Glover,70.3,2109,30
2021,68,0,25364,Paul Casey,70.31,2250,32
2021,68,0,34363,Tyrrell Hatton,70.31,1828,26
2021,68,0,26758,David Hearn,70.31,1125,16
2021,68,0,32333,Kevin Tway,70.31,914,13
2021,72,0,47993,Denny McCarthy,70.32,1969,28
2021,73,0,37275,Sam Ryder,70.33,1899,27
2021,74,0,39997,Corey Conners,70.36,2955,42
2021,75,0,29518,Brendan Steele,70.37,1337,19
2021,76,0,21209,Sergio Garcia,70.38,2393,34
2021,76,0,29420,Billy Horschel,70.38,2252,32
2021,78,0,22405,Justin Rose,70.4,1760,25
2021,79,0,49298,Kramer Hickok,70.41,1549,22
2021,80,0,32618,Rhein Gibson,70.42,845,12
2021,80,0,24024,Zach Johnson,70.42,1690,24
2021,80,0,48822,Sebastián Muñoz,70.42,2324,33
2021,83,0,32757,Patton Kizzire,70.43,1972,28
2021,84,0,32816,Satoshi Kodaira,70.44,1268,18
2021,85,0,35506,Mackenzie Hughes,70.45,1550,22
2021,85,0,34360,Patrick Reed,70.45,2818,40
2021,87,0,33667,Carlos Ortiz,70.46,2466,35
2021,88,0,34076,Joel Dahmen,70.48,1621,23
2021,88,0,33486,Roger Sloan,70.48,2044,29
2021,90,0,33122,Russell Knox,70.5,1551,22
2021,90,0,27129,Luke List,70.5,1692,24
2021,90,0,23621,Rory Sabbatini,70.5,1269,18
2021,90,0,27330,Josh Teater,70.5,846,12
2021,94,0,46442,Maverick McNealy,70.54,1693,24
2021,94,0,20396,Lee Westwood,70.54,1834,26
2021,96,0,33597,Harry Higgs,70.57,1623,23
2021,96,0,28237,Rory McIlroy,70.57,2611,37
2021,98,0,40098,Matt Fitzpatrick,70.58,2329,33
2021,98,0,24502,Adam Scott,70.58,1835,26
2021,100,0,27649,Brandt Snedeker,70.62,2048,29
2021,100,0,39324,J.J. Spaun,70.62,918,13
2021,102,0,22056,Cameron Percy,70.64,1554,22
2021,103,0,19803,Ryan Armour,70.67,1696,24
2021,103,0,30944,Jason Kokrak,70.67,2968,42
2021,105,0,40006,Erik van Rooyen,70.69,1838,26
2021,106,0,35532,Tom Hoge,70.71,1980,28
2021,107,0,29478,Kevin Kisner,70.72,1768,25
2021,108,0,27214,Kevin Streelman,70.75,1981,28
2021,109,0,28420,Ryan Brehm,70.76,1203,17
2021,110,0,28089,Jason Day,70.77,1840,26
2021,111,0,24357,K.J. Choi,70.78,637,9
2021,111,0,36871,Matthew NeSmith,70.78,1628,23
2021,111,0,31560,Brian Stuard,70.78,2548,36
2021,114,0,27095,Nick Watney,70.79,991,14
2021,115,0,46402,Talor Gooch,70.8,2124,30
2021,115,0,56278,Matthew Wolff,70.8,1416,20
2021,117,0,29970,Dylan Frittelli,70.82,1558,22
2021,117,0,52375,Doug Ghim,70.82,1983,28
2021,117,0,37455,Si Woo Kim,70.82,1983,28
2021,117,0,48119,Ben Taylor,70.82,779,11
2021,121,0,23320,Ryan Palmer,70.86,2055,29
2021,121,0,39953,Chase Seiffert,70.86,1559,22
2021,123,0,25804,Bubba Watson,70.88,1843,26
2021,124,0,36801,Mark Hubbard,70.9,1489,21
2021,125,0,23983,Luke Donald,70.92,851,12
2021,125,0,31557,Jim Herman,70.92,922,13
2021,127,0,33948,Byeong Hun An,70.94,1277,18
2021,128,0,33120,Mark Anderson,70.95,1348,19
2021,128,0,29535,Brice Garnett,70.95,1490,21
2021,128,0,32662,Michael Gligic,70.95,1490,21
2021,131,0,29908,C.T. Pan,70.96,1632,23
2021,131,0,34431,Robert Streb,70.96,1632,23
2021,131,0,27770,Camilo Villegas,70.96,1632,23
2021,134,0,22371,Aaron Baddeley,71.0,1207,17
2021,134,0,40042,Tyler McCumber,71.0,1491,21
2021,136,0,39977,Max Homa,71.03,2202,31
2021,137,0,29974,Branden Grace,71.04,1776,25
2021,138,0,19846,Brian Gay,71.06,1137,16
2021,139,0,34563,Chesson Hadley,71.09,1564,22
2021,140,0,46550,Brandon Hagy,71.13,1707,24
2021,140,0,30692,Scott Stallings,71.13,1138,16
2021,142,0,35449,Adam Long,71.18,1566,22
2021,143,0,32102,Rickie Fowler,71.19,1851,26
2021,144,0,27349,Alex Noren,71.2,2136,30
2021,145,0,33404,Chris Baker,71.22,641,9
2021,146,0,33399,Adam Hadwin,71.24,1496,21
2021,147,0,27141,J.B. Holmes,71.25,1140,16
2021,148,0,23108,Matt Kuchar,71.27,1568,22
2021,148,0,33413,Ben Martin,71.27,1069,15
2021,150,0,28679,Fabián Gómez,71.29,1212,17
2021,151,0,30911,Tommy Fleetwood,71.3,1426,20
2021,152,0,32791,K.H. Lee,71.31,1854,26
2021,153,0,27942,Rob Oppenheim,71.32,1355,19
2021,154,0,24138,Ian Poulter,71.33,1926,27
2021,155,0,34466,Peter Malnati,71.34,2069,29
2021,156,0,25686,Jason Dufner,71.35,1213,17
2021,157,0,32254,Xinjun Zhang,71.36,1570,22
2021,158,0,47347,Adam Schenk,71.37,2141,30
2021,159,0,32640,Troy Merritt,71.41,1571,22
2021,160,0,36699,Patrick Rodgers,71.42,2214,31
2021,161,0,34314,Sebastian Cappelen,71.46,929,13
2021,162,0,26300,Matt Jones,71.48,1787,25
2021,163,0,27936,Martin Laird,71.52,1502,21
2021,164,0,29479,Scott Brown,71.55,1431,20
2021,165,0,46435,Austin Cook,71.58,859,12
2021,166,0,24781,Hunter Mahan,71.6,1074,15
2021,167,0,28775,Nate Lashley,71.61,1289,18
2021,168,0,23788,D.J. Trahan,71.62,931,13
2021,169,0,27556,Ted Potter Jr.,71.64,788,11
2021,170,0,48045,Michael Gellerman,71.67,860,12
2021,170,0,23325,Vaughn Taylor,71.67,1505,21
2021,170,0,23623,Bo Van Pelt,71.67,1075,15
2021,173,0,32070,Rafael Campos,71.72,1291,18
2021,173,0,30110,Kyle Stanley,71.72,1793,25
2021,173,0,48887,Matt Wallace,71.72,1291,18
2021,176,0,35461,Beau Hossler,71.74,1650,23
2021,177,0,31323,Gary Woodland,71.82,2011,28
2021,178,0,45609,Tyler Duncan,71.83,1293,18
2021,179,0,27974,Sung Kang,71.84,1365,19
2021,180,0,29926,Danny Lee,71.87,1078,15
2021,181,0,27554,Scott Harrington,71.9,1510,21
2021,182,0,34213,Grayson Murray,71.92,935,13
2021,183,0,52372,Cameron Champ,71.95,1511,21
2021,183,0,35104,Tom Lewis,71.95,1439,20
2021,185,0,32139,Danny Willett,72.0,1080,15
2021,186,0,1810,Phil Mickelson,72.04,1873,26
2021,187,0,35310,Lanto Griffin,72.07,1946,27
2021,188,0,46441,Robby Shelton,72.2,1083,15
2021,189,0,25632,Jimmy Walker,72.22,1300,18
2021,190,0,56762,Will Gordon,72.25,1445,20
2021,190,0,35658,Kris Ventura,72.25,1445,20
2021,192,0,26499,Rafa Cabrera Bello,72.68,1381,19
2021,193,0,32150,Michael Thompson,72.71,1236,17
2021,194,0,47128,Richy Werenski,72.96,1751,24
2021,195,0,39975,Michael Kim,73.33,440,6
2021,196,0,35617,Martin Trainer,74.8,374,5
2020,1,0,29221,Webb Simpson,67.88,2308,34
2020,2,2,30925,Dustin Johnson,68.35,2119,31
2020,3,2,47993,Denny McCarthy,68.59,1509,22
2020,4,2,53165,Doc Redman,68.6,1372,20
2020,5,2,25364,Paul Casey,68.7,1374,20
2020,5,2,25396,Kevin Na,68.7,1374,20
2020,7,-4,40026,Daniel Berger,68.76,1994,29
2020,8,7,33448,Justin Thomas,68.78,2820,41
2020,9,2,27644,Brian Harman,68.79,1307,19
2020,10,-1,47959,Bryson DeChambeau,68.81,2477,36
2020,11,5,34363,Tyrrell Hatton,68.84,1308,19
2020,12,1,29268,Bronson Burgoon,68.85,895,13
2020,13,-1,45526,Abraham Ancer,68.89,1860,27
2020,13,1,35891,Cameron Smith,68.89,1240,18
2020,15,8,48081,Xander Schauffele,68.94,2413,35
2020,16,0,40098,Matt Fitzpatrick,69.06,1243,18
2020,17,1,52375,Doug Ghim,69.1,691,10
2020,18,1,21407,Arjun Atwal,69.17,415,6
2020,19,1,23320,Ryan Palmer,69.18,1522,22
2020,20,5,39971,Sungjae Im,69.22,2838,41
2020,20,1,32757,Patton Kizzire,69.22,623,9
2020,22,7,46970,Jon Rahm,69.25,2493,36
2020,23,-1,24361,Pat Perez,69.27,1039,15
2020,24,1,29535,Brice Garnett,69.3,693,10
2020,25,-2,34360,Patrick Reed,69.36,2497,36
2020,26,1,36689,Brooks Koepka,69.4,1388,20
2020,27,1,33419,Cameron Tringale,69.43,972,14
2020,28,1,30944,Jason Kokrak,69.44,1250,18
2020,29,2,29420,Billy Horschel,69.48,1737,25
2020,30,2,34076,Joel Dahmen,69.5,1529,22
2020,30,16,46046,Scottie Scheffler,69.5,2363,34
2020,32,2,49964,Aaron Wise,69.56,626,9
2020,33,2,35449,Adam Long,69.59,1531,22
2020,34,-1,29725,Tony Finau,69.63,2437,35
2020,35,2,22371,Aaron Baddeley,69.64,975,14
2020,35,1,34099,Harris English,69.64,2298,33
2020,37,1,34098,Russell Henley,69.65,1811,26
2020,37,1,21961,Charles Howell III,69.65,1393,20
2020,39,1,46435,Austin Cook,69.67,627,9
2020,40,1,28775,Nate Lashley,69.71,976,14
2020,40,1,25804,Bubba Watson,69.71,1673,24
2020,42,2,47347,Adam Schenk,69.73,1534,22
2020,43,2,37189,Harold Varner III,69.74,1883,27
2020,44,2,21209,Sergio Garcia,69.75,837,12
2020,44,2,34563,Chesson Hadley,69.75,837,12
2020,44,2,46550,Brandon Hagy,69.75,558,8
2020,44,2,46442,Maverick McNealy,69.75,1674,24
2020,48,3,46717,Viktor Hovland,69.76,2023,29
2020,48,3,47128,Richy Werenski,69.76,1465,21
2020,50,3,33413,Ben Martin,69.8,698,10
2020,51,3,33486,Roger Sloan,69.81,1117,16
2020,52,3,31323,Gary Woodland,69.84,2235,32
2020,53,3,56762,Will Gordon,69.86,978,14
2020,53,23,28237,Rory McIlroy,69.86,2445,35
2020,55,2,33410,Andrew Landry,69.87,1048,15
2020,55,2,30110,Kyle Stanley,69.87,1048,15
2020,57,4,30927,Brendon Todd,69.88,2376,34
2020,58,1,52372,Cameron Champ,69.89,1258,18
2020,58,1,32150,Michael Thompson,69.89,1258,18
2020,60,2,29974,Branden Grace,69.92,909,13
2020,60,2,29478,Kevin Kisner,69.92,1818,26
2020,62,2,33404,Chris Baker,69.93,979,14
2020,62,2,30692,Scott Stallings,69.93,1049,15
2020,62,2,27095,Nick Watney,69.93,1049,15
2020,65,2,33490,Bo Hoag,69.95,1329,19
2020,65,2,27349,Alex Noren,69.95,1469,21
2020,67,5,50525,Collin Morikawa,69.98,2869,41
2020,68,1,45157,Cam Davis,70.0,1400,20
2020,69,2,32839,Hideki Matsuyama,70.03,2521,36
2020,70,2,32254,Xinjun Zhang,70.05,1541,22
2020,71,3,26596,Ryan Moore,70.06,1121,16
2020,72,3,33597,Harry Higgs,70.08,1752,25
2020,73,4,27942,Rob Oppenheim,70.13,1122,16
2020,74,4,45609,Tyler Duncan,70.14,1473,21
2020,74,4,36801,Mark Hubbard,70.14,2034,29
2020,74,7,48822,Sebastián Muñoz,70.14,1964,28
2020,74,4,24138,Ian Poulter,70.14,982,14
2020,78,3,31560,Brian Stuard,70.15,1403,20
2020,79,4,56278,Matthew Wolff,70.18,1965,28
2020,80,4,33204,Shane Lowry,70.19,1123,16
2020,81,11,35310,Lanto Griffin,70.2,2457,35
2020,82,3,27936,Martin Laird,70.21,983,14
2020,83,3,35450,Patrick Cantlay,70.22,1615,23
2020,83,3,28089,Jason Day,70.22,1264,18
2020,85,3,33948,Byeong Hun An,70.24,1756,25
2020,86,3,19803,Ryan Armour,70.25,843,12
2020,86,3,24924,Bill Haas,70.25,562,8
2020,86,3,26300,Matt Jones,70.25,1124,16
2020,89,3,29518,Brendan Steele,70.27,1546,22
2020,89,3,29484,Peter Uihlein,70.27,773,11
2020,91,4,36871,Matthew NeSmith,70.29,984,14
2020,92,4,45486,Joaquin Niemann,70.3,1617,23
2020,92,4,34256,Andrew Putnam,70.3,703,10
2020,94,4,33399,Adam Hadwin,70.32,1336,19
2020,94,4,49771,J.T. Poston,70.32,1547,22
2020,96,4,40009,Dominic Bozzelli,70.33,633,9
2020,96,4,49960,Sepp Straka,70.33,1688,24
2020,96,4,27214,Kevin Streelman,70.33,1688,24
2020,99,5,29926,Danny Lee,70.35,1618,23
2020,100,5,33449,Zack Sucher,70.36,774,11
2020,101,5,46441,Robby Shelton,70.39,1267,18
2020,102,5,30911,Tommy Fleetwood,70.41,1197,17
2020,103,5,49766,Hank Lebioda,70.43,986,14
2020,103,5,25818,Scott Piercy,70.43,986,14
2020,105,5,35506,Mackenzie Hughes,70.45,1550,22
2020,105,5,37275,Sam Ryder,70.45,1409,20
2020,107,5,34466,Peter Malnati,70.47,1198,17
2020,107,5,23325,Vaughn Taylor,70.47,1339,19
2020,109,5,28679,Fabián Gómez,70.5,846,12
2020,109,5,22405,Justin Rose,70.5,1410,20
2020,109,5,27649,Brandt Snedeker,70.5,1410,20
2020,112,5,34431,Robert Streb,70.56,1270,18
2020,113,5,47504,Sam Burns,70.58,1341,19
2020,113,5,26499,Rafa Cabrera Bello,70.58,847,12
2020,113,5,33667,Carlos Ortiz,70.58,1835,26
2020,113,5,35732,Wes Roach,70.58,847,12
2020,117,5,27974,Sung Kang,70.62,1483,21
2020,117,5,23108,Matt Kuchar,70.62,1483,21
2020,119,5,31646,Emiliano Grillo,70.63,1342,19
2020,119,5,26329,Louis Oosthuizen,70.63,1130,16
2020,121,5,34046,Jordan Spieth,70.64,1766,25
2020,122,5,23788,D.J. Trahan,70.67,636,9
2020,123,5,39997,Corey Conners,70.68,1343,19
2020,124,5,34255,Joseph Bramlett,70.69,919,13
2020,125,5,28420,Ryan Brehm,70.7,707,10
2020,125,5,27330,Josh Teater,70.7,707,10
2020,127,5,33120,Mark Anderson,70.71,990,14
2020,128,5,19846,Brian Gay,70.72,1273,18
2020,129,5,29970,Dylan Frittelli,70.76,1769,25
2020,129,5,12716,Charley Hoffman,70.76,1486,21
2020,131,5,33122,Russell Knox,70.77,920,13
2020,132,5,39977,Max Homa,70.78,1628,23
2020,133,6,29908,C.T. Pan,70.8,708,10
2020,133,6,48119,Ben Taylor,70.8,708,10
2020,133,6,35658,Kris Ventura,70.8,1062,15
2020,136,7,24024,Zach Johnson,70.83,1275,18
2020,137,7,35532,Tom Hoge,70.85,1417,20
2020,138,7,22056,Cameron Percy,70.91,780,11
2020,139,7,23621,Rory Sabbatini,70.94,1135,16
2020,140,7,48045,Michael Gellerman,71.0,639,9
2020,140,7,46402,Talor Gooch,71.0,1562,22
2020,140,7,49298,Kramer Hickok,71.0,1136,16
2020,140,-2,26851,Marc Leishman,71.0,1420,20
2020,140,7,25493,Nick Taylor,71.0,1065,15
2020,145,6,24502,Adam Scott,71.05,1350,19
2020,146,6,26758,David Hearn,71.08,924,13
2020,147,6,26476,Chez Reavie,71.1,1493,21
2020,148,6,25900,Lucas Glover,71.11,640,9
2020,149,6,33141,Keegan Bradley,71.19,1139,16
2020,150,6,27064,Jhonattan Vegas,71.2,1068,15
2020,150,6,51894,Vince Whaley,71.2,356,5
2020,152,6,27556,Ted Potter Jr.,71.22,641,9
2020,153,6,39546,Keith Mitchell,71.25,855,12
2020,153,6,39324,J.J. Spaun,71.25,855,12
2020,155,6,51766,Wyndham Clark,71.27,1069,15
2020,155,6,36699,Patrick Rodgers,71.27,1853,26
2020,157,6,37455,Si Woo Kim,71.3,1426,20
2020,158,6,25686,Jason Dufner,71.31,927,13
2020,158,6,27129,Luke List,71.31,1141,16
2020,160,6,27963,Chris Stroud,71.36,999,14
2020,161,6,20229,Stewart Cink,71.38,928,13
2020,161,6,32791,K.H. Lee,71.38,1499,21
2020,163,6,29479,Scott Brown,71.41,1214,17
2020,164,6,39953,Chase Seiffert,71.45,786,11
2020,165,6,35461,Beau Hossler,71.47,1215,17
2020,165,6,1810,Phil Mickelson,71.47,1358,19
2020,167,6,10809,Jim Furyk,71.5,715,10
2020,168,6,34314,Sebastian Cappelen,71.54,930,13
2020,169,6,30163,Henrik Norlander,71.55,1431,20
2020,170,6,23623,Bo Van Pelt,71.64,1003,14
2020,171,6,32102,Rickie Fowler,71.67,1505,21
2020,171,6,32662,Michael Gligic,71.67,645,9
2020,173,6,34021,Bud Cauley,71.71,1004,14
2020,173,6,40042,Tyler McCumber,71.71,1004,14
2020,175,6,27554,Scott Harrington,71.75,1148,16
2020,175,6,31420,Anirban Lahiri,71.75,574,8
2020,177,6,32448,James Hahn,71.78,646,9
2020,178,6,48887,Matt Wallace,71.79,1005,14
2020,179,7,32333,Kevin Tway,72.0,504,7
2020,180,7,34213,Grayson Murray,72.2,361,5
2020,181,7,32139,Danny Willett,72.22,650,9
2020,182,7,32640,Troy Merritt,72.3,723,10
2020,183,7,31557,Jim Herman,72.38,579,8
2020,183,7,35230,Nelson Ledesma,72.38,579,8
2020,185,7,40058,Zac Blair,72.43,1014,14
2020,186,7,25572,Graeme McDowell,72.5,870,12
2020,186,7,25349,Tim Wilkinson,72.5,580,8
2020,188,7,32366,Kevin Chappell,72.63,581,8
2020,189,7,35617,Martin Trainer,72.67,218,3
2020,190,7,25632,Jimmy Walker,72.9,729,10
2020,191,8,32618,Rhein Gibson,73.11,658,9
2020,192,8,28252,Seamus Power,73.2,366,5
2020,193,8,28307,Matt Every,73.45,808,11
2019,1,0,31557,Jim Herman,67.86,475,7
2019,2,0,28237,Rory McIlroy,68.61,3019,44
2019,3,0,47993,Denny McCarthy,68.78,1238,18
2019,4,0,36689,Brooks Koepka,68.83,2822,41
2019,5,0,37275,Sam Ryder,68.89,1240,18
2019,6,0,46402,Talor Gooch,68.93,1034,15
2019,7,0,27330,Josh Teater,69.1,1451,21
2019,8,0,35732,Wes Roach,69.17,1245,18
2019,9,0,34264,Hudson Swafford,69.2,692,10
2019,10,0,35450,Patrick Cantlay,69.28,2702,39
2019,11,0,45157,Cam Davis,69.29,970,14
2019,12,0,34098,Russell Henley,69.31,1109,16
2019,13,0,26476,Chez Reavie,69.34,2427,35
2019,14,0,29221,Webb Simpson,69.42,2499,36
2019,15,0,30944,Jason Kokrak,69.48,2015,29
2019,15,0,33448,Justin Thomas,69.48,2779,40
2019,17,0,32333,Kevin Tway,69.52,1599,23
2019,18,0,47959,Bryson DeChambeau,69.56,2226,32
2019,19,0,39997,Corey Conners,69.58,2157,31
2019,20,0,23108,Matt Kuchar,69.63,2855,41
2019,21,0,33399,Adam Hadwin,69.64,1532,22
2019,22,0,51766,Wyndham Clark,69.68,1742,25
2019,23,0,46970,Jon Rahm,69.7,3067,44
2019,24,0,22405,Justin Rose,69.73,2580,37
2019,25,0,30925,Dustin Johnson,69.74,2720,39
2019,25,0,24361,Pat Perez,69.74,1604,23
2019,27,0,24924,Bill Haas,69.75,1674,24
2019,27,0,48081,Xander Schauffele,69.75,2511,36
2019,29,0,31560,Brian Stuard,69.76,2023,29
2019,30,0,32102,Rickie Fowler,69.77,2721,39
2019,31,0,45526,Abraham Ancer,69.81,1815,26
2019,31,0,33418,Shawn Stefani,69.81,1885,27
2019,33,0,32839,Hideki Matsuyama,69.83,2793,40
2019,34,0,23621,Rory Sabbatini,69.86,2445,35
2019,35,0,36852,Jim Knous,69.88,1188,17
2019,35,0,49771,J.T. Poston,69.88,2236,32
2019,35,0,27095,Nick Watney,69.88,1817,26
2019,38,0,47347,Adam Schenk,69.89,2446,35
2019,39,0,45609,Tyler Duncan,69.9,1398,20
2019,39,0,37455,Si Woo Kim,69.9,1468,21
2019,41,0,52372,Cameron Champ,69.92,1818,26
2019,42,0,25818,Scott Piercy,69.93,1888,27
2019,42,0,29484,Peter Uihlein,69.93,1049,15
2019,44,0,25364,Paul Casey,69.95,2658,38
2019,44,0,32200,Roberto Castro,69.95,1329,19
2019,44,0,39324,J.J. Spaun,69.95,1469,21
2019,44,0,30110,Kyle Stanley,69.95,1329,19
2019,48,0,23325,Vaughn Taylor,69.97,2169,31
2019,49,0,35376,Roberto Díaz,70.0,1120,16
2019,49,0,26851,Marc Leishman,70.0,1960,28
2019,49,0,34466,Peter Malnati,70.0,2450,35
2019,49,0,27556,Ted Potter Jr.,70.0,980,14
2019,53,0,28775,Nate Lashley,70.05,1541,22
2019,54,0,19803,Ryan Armour,70.06,1261,18
2019,54,0,30911,Tommy Fleetwood,70.06,2242,32
2019,54,0,45486,Joaquin Niemann,70.06,2172,31
2019,54,0,31323,Gary Woodland,70.06,2522,36
2019,58,0,25900,Lucas Glover,70.08,2593,37
2019,58,0,25493,Nick Taylor,70.08,1822,26
