YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2016,0,27214,Kevin Streelman,36.11,13,36
2016,0,24461,Thomas Aiken,35.71,5,14
2016,0,37454,Whee Kim,35.48,11,31
2016,0,28158,Steve Marino,35.48,11,31
2016,0,33204,Shane Lowry,35.0,7,20
2016,0,25396,Kevin Na,35.0,14,40
2016,0,30692,Scott Stallings,35.0,14,40
2016,0,20691,Greg Owen,34.09,15,44
2016,0,10809,Jim Furyk,33.33,8,24
2016,0,25198,Francesco Molinari,33.33,9,27
2016,0,27942,Rob Oppenheim,33.33,10,30
2016,0,23621,Rory Sabbatini,33.33,7,21
2016,0,29223,Sam Saunders,33.33,9,27
2016,0,25493,Nick Taylor,32.35,11,34
2016,0,8075,Jerry Kelly,32.14,9,28
2016,0,30944,Jason Kokrak,32.0,8,25
2016,0,34409,David Lingmerth,31.82,7,22
2016,0,35300,Andrew Loupe,30.43,7,23
2016,0,29720,Andres Gonzales,27.27,6,22
2016,0,35451,Scott Pinckney,25.0,7,28
2016,0,25240,D.A. Points,22.22,4,18
2016,0,27963,Chris Stroud,18.52,5,27
2015,0,22405,Justin Rose,73.91,17,23
2015,0,34265,Will Wilcox,72.73,8,11
2015,0,29926,Danny Lee,71.05,27,38
2015,0,23541,Ben Crane,69.57,16,23
2015,0,23108,Matt Kuchar,66.67,24,36
2015,0,28486,Michael Putnam,66.67,12,18
2015,0,27963,Chris Stroud,65.38,17,26
2015,0,24925,Jonathan Byrd,65.0,13,20
2015,0,34431,Robert Streb,63.83,30,47
2015,0,34262,Jon Curran,63.33,19,30
2015,0,1810,Phil Mickelson,63.16,24,38
2015,0,25804,Bubba Watson,63.16,12,19
2015,0,20766,Padraig Harrington,62.96,17,27
2015,0,32200,Roberto Castro,62.5,10,16
2015,0,34046,Jordan Spieth,62.5,15,24
2015,0,23548,Bill Lunde,61.54,8,13
2015,0,34130,Sung Joon Park,61.29,19,31
2015,0,29221,Webb Simpson,61.29,19,31
2015,0,25632,Jimmy Walker,61.29,19,31
2015,0,26596,Ryan Moore,61.11,11,18
2015,0,30711,Colt Knost,60.71,17,28
2015,0,31202,William McGirt,60.61,20,33
2015,0,30736,Oscar Fraustro,60.0,9,15
2015,0,34563,Chesson Hadley,60.0,30,50
2015,0,2206,David Toms,60.0,15,25
2015,0,33419,Cameron Tringale,60.0,18,30
2015,0,21878,Mark Wilson,60.0,21,35
2015,0,31557,Jim Herman,59.38,19,32
2015,0,35451,Scott Pinckney,59.38,19,32
2015,0,28089,Jason Day,59.26,16,27
2015,0,34261,Scott Langley,59.09,13,22
2015,0,40058,Zac Blair,58.54,24,41
2015,0,25274,Steven Bowditch,57.58,19,33
2015,0,25396,Kevin Na,57.5,23,40
2015,0,27649,Brandt Snedeker,57.14,20,35
2015,0,23638,Brendon de Jonge,56.76,21,37
2015,0,12510,Chad Campbell,56.67,17,30
2015,0,23983,Luke Donald,56.67,17,30
2015,0,25720,Chad Collins,56.0,14,25
2015,0,27436,Graham DeLaet,56.0,14,25
2015,0,36689,Brooks Koepka,55.56,15,27
2015,0,28132,Tyrone Van Aswegen,55.56,10,18
2015,0,20396,Lee Westwood,55.56,10,18
2015,0,24490,George McNeill,55.26,21,38
2015,0,30927,Brendon Todd,55.17,16,29
2015,0,22371,Aaron Baddeley,54.55,18,33
2015,0,36801,Mark Hubbard,54.55,12,22
2015,0,35539,Luke Guthrie,54.17,13,24
2015,0,20472,Alex Cejka,53.85,14,26
2015,0,29420,Billy Horschel,53.85,14,26
2015,0,24024,Zach Johnson,53.85,21,39
2015,0,28259,Sangmoon Bae,53.66,22,41
2015,0,21753,Brian Davis,53.66,22,41
2015,0,29476,Kyle Reifers,53.49,23,43
2015,0,6567,Vijay Singh,53.33,16,30
2015,0,34360,Patrick Reed,53.13,17,32
2015,0,24781,Hunter Mahan,52.78,19,36
2015,0,33667,Carlos Ortiz,52.78,19,36
2015,0,26476,Chez Reavie,52.63,10,19
2015,0,25198,Francesco Molinari,52.38,11,21
2015,0,29289,S.Y. Noh,52.17,12,23
2015,0,28307,Matt Every,52.0,13,25
2015,0,28500,Martin Flores,51.72,15,29
2015,0,30692,Scott Stallings,51.72,15,29
2015,0,34256,Andrew Putnam,51.61,16,31
2015,0,25345,Carl Pettersson,51.52,17,33
2015,0,40026,Daniel Berger,51.43,18,35
2015,0,32150,Michael Thompson,51.28,20,39
2015,0,25892,Steve Wheatcroft,51.28,20,39
2015,0,24494,Erik Compton,50.0,16,32
2015,0,22892,Jason Gore,50.0,8,16
2015,0,24924,Bill Haas,50.0,15,30
2015,0,32448,James Hahn,50.0,14,28
2015,0,33461,Morgan Hoffmann,50.0,13,26
2015,0,30926,Chris Kirk,50.0,16,32
2015,0,34409,David Lingmerth,50.0,17,34
2015,0,23320,Ryan Palmer,50.0,13,26
2015,0,25240,D.A. Points,50.0,11,22
2015,0,31193,Jim Renner,50.0,11,22
2015,0,28023,Byron Smith,50.0,3,6
2015,0,25493,Nick Taylor,50.0,15,30
2015,0,27214,Kevin Streelman,48.65,18,37
2015,0,33448,Justin Thomas,48.57,17,35
2015,0,29518,Brendan Steele,48.39,15,31
2015,0,37273,Derek Ernst,48.28,14,29
2015,0,27095,Nick Watney,48.15,13,27
2015,0,31323,Gary Woodland,48.15,13,27
2015,0,24502,Adam Scott,47.37,9,19
2015,0,31416,Derek Fathauer,47.22,17,36
2015,0,30944,Jason Kokrak,47.06,16,34
2015,0,29223,Sam Saunders,47.06,8,17
2015,0,21528,Henrik Stenson,47.06,8,17
2015,0,20104,Ken Duke,46.88,15,32
2015,0,24138,Ian Poulter,46.88,15,32
2015,0,23048,Eric Axley,46.67,7,15
2015,0,12716,Charley Hoffman,46.51,20,43
2015,0,10860,Justin Leonard,46.15,12,26
2015,0,33413,Ben Martin,46.15,12,26
2015,0,32839,Hideki Matsuyama,46.15,12,26
2015,0,20645,John Senden,46.15,12,26
2015,0,25191,Gonzalo Fernandez-Castaño,45.71,16,35
2015,0,20771,Steven Alker,45.45,10,22
2015,0,34174,John Huh,45.45,20,44
2015,0,32640,Troy Merritt,45.45,15,33
2015,0,27064,Jhonattan Vegas,45.45,10,22
2015,0,24507,Jason Bohn,45.16,14,31
2015,0,20229,Stewart Cink,45.0,9,20
2015,0,27770,Camilo Villegas,44.74,17,38
2015,0,26851,Marc Leishman,44.44,12,27
2015,0,34358,Jonathan Randolph,44.44,12,27
2015,0,34098,Russell Henley,44.12,15,34
2015,0,23621,Rory Sabbatini,44.12,15,34
2015,0,23800,Bryce Molder,43.75,14,32
2015,0,35541,John Peterson,43.75,14,32
2015,0,30946,Alex Prugh,43.75,14,32
2015,0,25349,Tim Wilkinson,43.75,14,32
2015,0,33141,Keegan Bradley,43.48,10,23
2015,0,25900,Lucas Glover,43.48,10,23
2015,0,24846,Ricky Barnes,43.33,13,30
2015,0,32102,Rickie Fowler,43.33,13,30
2015,0,26300,Matt Jones,43.33,13,30
2015,0,8075,Jerry Kelly,43.33,13,30
2015,0,28780,Nicholas Thompson,43.33,13,30
2015,0,29478,Kevin Kisner,42.86,15,35
2015,0,22056,Cameron Percy,42.31,11,26
2015,0,24357,K.J. Choi,42.11,8,19
2015,0,25369,Jamie Donaldson,42.11,8,19
2015,0,26329,Louis Oosthuizen,41.67,10,24
2015,0,20691,Greg Owen,41.67,5,12
2015,0,29720,Andres Gonzales,41.18,14,34
2015,0,22046,Geoff Ogilvy,41.18,7,17
2015,0,33418,Shawn Stefani,41.18,14,34
2015,0,28679,Fabián Gómez,40.91,9,22
2015,0,23353,J.J. Henry,40.91,9,22
2015,0,26289,Boo Weekley,40.91,9,22
2015,0,32366,Kevin Chappell,40.74,11,27
2015,0,20157,Retief Goosen,40.74,11,27
2015,0,31560,Brian Stuard,40.74,11,27
2015,0,25364,Paul Casey,40.0,8,20
2015,0,25686,Jason Dufner,40.0,10,25
2015,0,6522,Ernie Els,40.0,8,20
2015,0,34099,Harris English,40.0,16,40
2015,0,29535,Brice Garnett,40.0,14,35
2015,0,27141,J.B. Holmes,40.0,12,30
2015,0,27933,John Merrick,40.0,8,20
2015,0,25818,Scott Piercy,40.0,16,40
2015,0,21961,Charles Howell III,39.39,13,33
2015,0,29479,Scott Brown,39.29,11,28
2015,0,24361,Pat Perez,39.29,11,28
2015,0,37454,Whee Kim,38.89,7,18
2015,0,36699,Patrick Rodgers,38.46,5,13
2015,0,33486,Roger Sloan,38.46,5,13
2015,0,23623,Bo Van Pelt,38.46,10,26
2015,0,32334,Charlie Beljan,38.1,8,21
2015,0,20593,Greg Chalmers,38.1,8,21
2015,0,27466,Spencer Levin,38.1,16,42
2015,0,27644,Brian Harman,37.93,11,29
2015,0,25834,Daniel Summerhays,37.78,17,45
2015,0,24358,Robert Garrigus,37.5,6,16
2015,0,33122,Russell Knox,37.14,13,35
2015,0,27936,Martin Laird,36.67,11,30
2015,0,26331,Charl Schwartzel,36.36,8,22
2015,0,30925,Dustin Johnson,35.48,11,31
2015,0,27895,Jonas Blixt,35.0,7,20
2015,0,10809,Jim Furyk,34.78,8,23
2015,0,25562,Andres Romero,34.62,9,26
2015,0,29725,Tony Finau,34.48,10,29
2015,0,30852,Ryo Ishikawa,34.48,10,29
2015,0,33399,Adam Hadwin,34.15,14,41
2015,0,39977,Max Homa,33.33,8,24
2015,0,22293,Heath Slocum,33.33,6,18
2015,0,28475,Jeff Overton,32.43,12,37
2015,0,35532,Tom Hoge,32.26,10,31
2015,0,34264,Hudson Swafford,32.14,9,28
2015,0,29425,Andrew Svoboda,31.82,7,22
2015,0,21209,Sergio Garcia,31.58,6,19
2015,0,1706,Davis Love III,31.58,6,19
2015,0,35545,Blayne Barber,30.77,8,26
2015,0,26758,David Hearn,30.56,11,36
2015,0,20848,Ángel Cabrera,30.43,7,23
2015,0,26951,Johnson Wagner,30.0,6,20
2015,0,24140,Sean O'Hair,29.27,12,41
2015,0,29222,Billy Hurley III,28.57,6,21
2015,0,10885,Robert Allenby,20.0,3,15
2014,0,24924,Bill Haas,83.33,35,42
2014,0,10423,Mike Weir,80.0,20,25
2014,0,26331,Charl Schwartzel,73.91,17,23
2014,0,29289,S.Y. Noh,72.5,29,40
2014,0,1810,Phil Mickelson,68.18,15,22
2014,0,34360,Patrick Reed,66.67,26,39
2014,0,23135,Tim Clark,65.38,17,26
2014,0,25240,D.A. Points,65.38,17,26
2014,0,21209,Sergio Garcia,65.0,13,20
2014,0,27649,Brandt Snedeker,64.29,18,28
2014,0,21753,Brian Davis,63.64,35,55
2014,0,23983,Luke Donald,62.5,10,16
2014,0,28092,D.H. Lee,62.07,18,29
2014,0,29420,Billy Horschel,61.9,13,21
2014,0,26956,Bronson La'Cassie,61.9,13,21
2014,0,32366,Kevin Chappell,61.76,21,34
2014,0,34261,Scott Langley,61.29,19,31
2014,0,33413,Ben Martin,60.71,17,28
2014,0,26851,Marc Leishman,60.61,20,33
2014,0,29222,Billy Hurley III,60.0,15,25
2014,0,30852,Ryo Ishikawa,60.0,18,30
2014,0,36689,Brooks Koepka,60.0,6,10
2014,0,10809,Jim Furyk,59.26,16,27
2014,0,20160,Charlie Wi,58.82,20,34
2014,0,22293,Heath Slocum,58.62,17,29
2014,0,32640,Troy Merritt,57.69,15,26
2014,0,10885,Robert Allenby,57.14,24,42
2014,0,24358,Robert Garrigus,57.14,16,28
2014,0,33122,Russell Knox,57.14,16,28
2014,0,23320,Ryan Palmer,57.14,20,35
2014,0,29479,Scott Brown,56.67,17,30
2014,0,30926,Chris Kirk,56.52,26,46
2014,0,23800,Bryce Molder,56.25,18,32
2014,0,20593,Greg Chalmers,56.0,28,50
2014,0,24024,Zach Johnson,55.81,24,43
2014,0,24140,Sean O'Hair,55.81,24,43
2014,0,22405,Justin Rose,55.56,15,27
2014,0,21878,Mark Wilson,55.56,15,27
2014,0,20104,Ken Duke,55.17,16,29
2014,0,20157,Retief Goosen,55.17,16,29
2014,0,20498,Briny Baird,55.0,11,20
2014,0,24502,Adam Scott,55.0,11,20
2014,0,30927,Brendon Todd,55.0,22,40
2014,0,27408,Martin Kaymer,54.55,12,22
2014,0,20229,Stewart Cink,54.17,13,24
2014,0,1724,Jeff Maggert,54.17,13,24
2014,0,25396,Kevin Na,54.17,26,48
2014,0,27141,J.B. Holmes,54.0,27,50
2014,0,33419,Cameron Tringale,53.85,21,39
2014,0,26289,Boo Weekley,53.85,14,26
2014,0,29926,Danny Lee,53.33,16,30
2014,0,29518,Brendan Steele,53.33,16,30
2014,0,10860,Justin Leonard,53.13,17,32
2014,0,22378,Trevor Immelman,52.94,18,34
2014,0,23541,Ben Crane,52.78,19,36
2014,0,6522,Ernie Els,52.5,21,40
2014,0,25562,Andres Romero,52.5,21,40
2014,0,20645,John Senden,52.5,21,40
2014,0,28089,Jason Day,52.38,11,21
2014,0,27120,Troy Matteson,52.38,11,21
2014,0,19846,Brian Gay,52.27,23,44
2014,0,32839,Hideki Matsuyama,52.17,12,23
2014,0,35300,Andrew Loupe,52.0,13,25
2014,0,32150,Michael Thompson,51.72,15,29
2014,0,32102,Rickie Fowler,51.61,16,31
2014,0,28237,Rory McIlroy,51.61,16,31
2014,0,25720,Chad Collins,51.52,17,33
2014,0,32448,James Hahn,51.52,17,33
2014,0,24663,Y.E. Yang,51.52,17,33
2014,0,21961,Charles Howell III,51.43,18,35
2014,0,35539,Luke Guthrie,51.16,22,43
2014,0,27436,Graham DeLaet,50.0,13,26
2014,0,29740,Brad Fritsch,50.0,12,24
2014,0,34098,Russell Henley,50.0,22,44
2014,0,33461,Morgan Hoffmann,50.0,22,44
2014,0,29478,Kevin Kisner,50.0,16,32
2014,0,34409,David Lingmerth,50.0,15,30
2014,0,24490,George McNeill,50.0,18,36
2014,0,33418,Shawn Stefani,50.0,12,24
2014,0,34264,Hudson Swafford,50.0,12,24
2014,0,20098,Stuart Appleby,48.89,22,45
2014,0,25274,Steven Bowditch,48.84,21,43
2014,0,23108,Matt Kuchar,48.57,17,35
2014,0,24912,Will MacKenzie,48.57,17,35
2014,0,24507,Jason Bohn,48.39,15,31
2014,0,25804,Bubba Watson,48.0,12,25
2014,0,30925,Dustin Johnson,47.83,11,23
2014,0,28486,Michael Putnam,47.83,22,46
2014,0,26758,David Hearn,47.62,20,42
2014,0,25572,Graeme McDowell,47.37,9,19
2014,0,24781,Hunter Mahan,47.22,17,36
2014,0,12510,Chad Campbell,47.06,8,17
2014,0,32200,Roberto Castro,47.06,16,34
2014,0,35541,John Peterson,47.06,8,17
2014,0,34265,Will Wilcox,47.06,8,17
2014,0,6567,Vijay Singh,46.88,15,32
2014,0,28259,Sangmoon Bae,46.67,14,30
2014,0,34431,Robert Streb,46.67,14,30
2014,0,27770,Camilo Villegas,46.67,21,45
2014,0,24846,Ricky Barnes,46.51,20,43
2014,0,34046,Jordan Spieth,46.51,20,43
2014,0,29461,Jamie Lovemark,46.43,13,28
2014,0,35732,Wes Roach,46.43,13,28
2014,0,26329,Louis Oosthuizen,46.15,6,13
2014,0,35139,Richard Lee,45.95,17,37
2014,0,24361,Pat Perez,45.71,16,35
2014,0,25444,Justin Hicks,45.65,21,46
2014,0,30750,Tommy Gainey,45.45,15,33
2014,0,34174,John Huh,45.45,15,33
2014,0,31560,Brian Stuard,45.0,18,40
2014,0,28307,Matt Every,44.74,17,38
2014,0,25632,Jimmy Walker,44.74,17,38
2014,0,24357,K.J. Choi,44.44,16,36
2014,0,27095,Nick Watney,44.44,8,18
2014,0,27330,Josh Teater,43.75,14,32
2014,0,21731,Freddie Jacobson,43.59,17,39
2014,0,25349,Tim Wilkinson,43.59,17,39
2014,0,32334,Charlie Beljan,43.33,13,30
2014,0,28475,Jeff Overton,43.33,13,30
2014,0,22913,John Rollins,43.33,13,30
2014,0,22371,Aaron Baddeley,43.24,16,37
2014,0,24494,Erik Compton,43.24,16,37
2014,0,30110,Kyle Stanley,43.24,16,37
2014,0,25364,Paul Casey,42.86,6,14
2014,0,27644,Brian Harman,42.5,17,40
2014,0,8075,Jerry Kelly,42.5,17,40
2014,0,22046,Geoff Ogilvy,42.5,17,40
2014,0,33141,Keegan Bradley,42.42,14,33
2014,0,28500,Martin Flores,42.42,14,33
2014,0,1706,Davis Love III,42.31,11,26
2014,0,23409,James Driscoll,42.22,19,45
2014,0,7867,Woody Austin,41.94,13,31
2014,0,27936,Martin Laird,41.67,10,24
2014,0,22621,Ben Curtis,41.03,16,39
2014,0,31323,Gary Woodland,41.03,16,39
2014,0,27466,Spencer Levin,40.74,11,27
2014,0,27895,Jonas Blixt,40.0,6,15
2014,0,25900,Lucas Glover,40.0,6,15
2014,0,30944,Jason Kokrak,40.0,12,30
2014,0,26596,Ryan Moore,40.0,10,25
2014,0,26951,Johnson Wagner,40.0,8,20
2014,0,20396,Lee Westwood,40.0,8,20
2014,0,29221,Webb Simpson,39.53,17,43
2014,0,26679,Kevin Stadler,39.39,13,33
2014,0,34021,Bud Cauley,39.13,9,23
2014,0,37273,Derek Ernst,39.13,9,23
2014,0,29535,Brice Garnett,39.13,18,46
2014,0,23353,J.J. Henry,38.46,10,26
2014,0,27933,John Merrick,38.46,10,26
2014,0,23638,Brendon de Jonge,38.33,23,60
2014,0,21528,Henrik Stenson,38.1,8,21
2014,0,27064,Jhonattan Vegas,38.1,8,21
2014,0,27214,Kevin Streelman,37.93,11,29
2014,0,2206,David Toms,36.36,8,22
2014,0,27963,Chris Stroud,36.0,9,25
2014,0,28132,Tyrone Van Aswegen,35.48,11,31
2014,0,24138,Ian Poulter,34.78,8,23
2014,0,20848,Ángel Cabrera,34.48,10,29
2014,0,12716,Charley Hoffman,34.48,10,29
2014,0,24925,Jonathan Byrd,34.38,11,32
2014,0,34563,Chesson Hadley,34.29,12,35
2014,0,28780,Nicholas Thompson,34.29,12,35
2014,0,25191,Gonzalo Fernandez-Castaño,33.33,9,27
2014,0,31202,William McGirt,33.33,19,57
2014,0,27556,Ted Potter Jr.,33.33,9,27
2014,0,30692,Scott Stallings,33.33,10,30
2014,0,23623,Bo Van Pelt,33.33,8,24
2014,0,25345,Carl Pettersson,32.65,16,49
2014,0,25834,Daniel Summerhays,31.91,15,47
2014,0,25686,Jason Dufner,31.58,6,19
2014,0,23621,Rory Sabbatini,31.03,9,29
2014,0,31193,Jim Renner,29.17,7,24
2014,0,26300,Matt Jones,28.95,11,38
2014,0,34099,Harris English,26.67,8,30
2014,0,31557,Jim Herman,25.0,5,20
2014,0,29425,Andrew Svoboda,23.08,6,26
2014,0,32333,Kevin Tway,21.05,4,19
2013,0,23541,Ben Crane,75.0,24,32
2013,0,25274,Steven Bowditch,74.07,20,27
2013,0,24357,K.J. Choi,70.37,19,27
2013,0,32102,Rickie Fowler,66.67,14,21
2013,0,20572,Rod Pampling,66.67,6,9
2013,0,2206,David Toms,66.67,6,9
2013,0,1810,Phil Mickelson,65.38,17,26
2013,0,32150,Michael Thompson,65.22,15,23
2013,0,20396,Lee Westwood,64.29,9,14
2013,0,10423,Mike Weir,64.0,16,25
2013,0,21878,Mark Wilson,64.0,16,25
2013,0,8725,Tom Gillis,63.64,14,22
2013,0,27129,Luke List,63.64,14,22
2013,0,21731,Freddie Jacobson,63.16,12,19
2013,0,20593,Greg Chalmers,62.5,25,40
2013,0,25572,Graeme McDowell,62.5,10,16
2013,0,20443,Jin Park,62.5,15,24
2013,0,27649,Brandt Snedeker,62.5,15,24
2013,0,28310,Lee Williams,62.5,15,24
2013,0,26476,Chez Reavie,62.07,18,29
2013,0,22378,Trevor Immelman,61.9,13,21
2013,0,22056,Cameron Percy,61.9,13,21
2013,0,23325,Vaughn Taylor,61.9,13,21
2013,0,23108,Matt Kuchar,61.11,22,36
2013,0,22295,Darron Stiles,60.87,14,23
2013,0,32698,Bobby Gates,60.0,15,25
2013,0,25900,Lucas Glover,60.0,15,25
2013,0,24924,Bill Haas,60.0,15,25
2013,0,32366,Kevin Chappell,59.26,16,27
2013,0,20098,Stuart Appleby,58.82,20,34
2013,0,23135,Tim Clark,58.33,14,24
2013,0,28089,Jason Day,58.33,21,36
2013,0,23983,Luke Donald,58.33,14,24
2013,0,33418,Shawn Stefani,58.06,18,31
2013,0,22806,Doug LaBelle II,57.5,23,40
2013,0,30711,Colt Knost,56.52,13,23
2013,0,24490,George McNeill,56.25,18,32
2013,0,26300,Matt Jones,56.0,14,25
2013,0,26497,Casey Wittenberg,56.0,14,25
2013,0,21753,Brian Davis,55.88,19,34
2013,0,27436,Graham DeLaet,55.88,19,34
2013,0,26679,Kevin Stadler,55.88,19,34
2013,0,33141,Keegan Bradley,55.56,20,36
2013,0,24494,Erik Compton,55.56,20,36
2013,0,22913,John Rollins,55.56,20,36
2013,0,22405,Justin Rose,55.56,10,18
2013,0,32200,Roberto Castro,55.26,21,38
2013,0,20766,Padraig Harrington,55.0,11,20
2013,0,34409,David Lingmerth,55.0,11,20
2013,0,6527,Steve Stricker,55.0,11,20
2013,0,10860,Justin Leonard,54.84,17,31
2013,0,25562,Andres Romero,54.84,17,31
2013,0,20160,Charlie Wi,54.84,17,31
2013,0,21961,Charles Howell III,54.55,24,44
2013,0,25804,Bubba Watson,54.55,12,22
2013,0,28679,Fabián Gómez,53.85,14,26
2013,0,26331,Charl Schwartzel,53.85,14,26
2013,0,26951,Johnson Wagner,53.85,14,26
2013,0,24399,Scott Gardiner,53.33,16,30
2013,0,21099,David Lynn,53.33,8,15
2013,0,28237,Rory McIlroy,52.94,9,17
2013,0,34099,Harris English,52.78,19,36
2013,0,34360,Patrick Reed,52.78,19,36
2013,0,27120,Troy Matteson,52.63,10,19
2013,0,27095,Nick Watney,51.72,15,29
2013,0,29420,Billy Horschel,51.06,24,47
2013,0,22371,Aaron Baddeley,50.0,19,38
2013,0,27895,Jonas Blixt,50.0,19,38
2013,0,12510,Chad Campbell,50.0,18,36
2013,0,1320,Bob Estes,50.0,9,18
2013,0,10809,Jim Furyk,50.0,16,32
2013,0,31557,Jim Herman,50.0,9,18
2013,0,24024,Zach Johnson,50.0,13,26
2013,0,35139,Richard Lee,50.0,16,32
2013,0,33869,Eric Meierdierks,50.0,9,18
2013,0,25818,Scott Piercy,50.0,13,26
2013,0,21528,Henrik Stenson,50.0,8,16
2013,0,28135,Aaron Watkins,50.0,5,10
2013,0,19846,Brian Gay,48.78,20,41
2013,0,25240,D.A. Points,48.78,20,41
2013,0,27963,Chris Stroud,48.78,20,41
2013,0,30692,Scott Stallings,48.65,18,37
2013,0,30750,Tommy Gainey,48.57,17,35
2013,0,28475,Jeff Overton,48.57,17,35
2013,0,34098,Russell Henley,48.39,15,31
2013,0,33419,Cameron Tringale,48.28,14,29
2013,0,28092,D.H. Lee,48.0,12,25
2013,0,23497,Tag Ridings,48.0,12,25
2013,0,22621,Ben Curtis,47.83,11,23
2013,0,25686,Jason Dufner,47.62,10,21
2013,0,31202,William McGirt,47.62,20,42
2013,0,25632,Jimmy Walker,47.5,19,40
2013,0,28500,Martin Flores,47.37,18,38
2013,0,33461,Morgan Hoffmann,47.37,9,19
2013,0,24663,Y.E. Yang,47.37,9,19
2013,0,12716,Charley Hoffman,47.06,16,34
2013,0,20104,Ken Duke,46.88,15,32
2013,0,30926,Chris Kirk,46.88,15,32
2013,0,19970,Robert Karlsson,46.67,7,15
2013,0,24138,Ian Poulter,46.67,7,15
2013,0,10213,Dicky Pride,46.67,14,30
2013,0,23800,Bryce Molder,46.34,19,41
2013,0,24358,Robert Garrigus,46.15,12,26
2013,0,27936,Martin Laird,46.15,12,26
2013,0,6004,Stephen Ames,45.83,11,24
2013,0,24507,Jason Bohn,45.83,11,24
2013,0,27556,Ted Potter Jr.,45.83,11,24
2013,0,26289,Boo Weekley,45.83,22,48
2013,0,6522,Ernie Els,45.0,9,20
2013,0,34046,Jordan Spieth,45.0,9,20
2013,0,32448,James Hahn,44.83,13,29
2013,0,29221,Webb Simpson,44.83,13,29
2013,0,35539,Luke Guthrie,44.44,12,27
2013,0,27408,Martin Kaymer,44.44,8,18
2013,0,36884,Ben Kohles,44.44,12,27
2013,0,25834,Daniel Summerhays,44.44,16,36
2013,0,21209,Sergio Garcia,44.0,11,25
2013,0,34174,John Huh,43.75,14,32
2013,0,31560,Brian Stuard,43.75,14,32
2013,0,27330,Josh Teater,43.75,14,32
2013,0,23638,Brendon de Jonge,43.59,17,39
2013,0,32334,Charlie Beljan,43.48,10,23
2013,0,12782,Tim Herron,43.48,10,23
2013,0,26851,Marc Leishman,43.48,10,23
2013,0,10885,Robert Allenby,42.86,9,21
2013,0,8075,Jerry Kelly,42.86,15,35
2013,0,30944,Jason Kokrak,42.86,15,35
2013,0,20645,John Senden,42.86,15,35
2013,0,34431,Robert Streb,42.86,12,28
2013,0,29425,Andrew Svoboda,42.86,6,14
2013,0,27770,Camilo Villegas,42.86,9,21
2013,0,8793,Tiger Woods,42.86,9,21
2013,0,27933,John Merrick,42.31,11,26
2013,0,26596,Ryan Moore,42.31,11,26
2013,0,22792,Peter Hanson,42.11,8,19
2013,0,27503,Steve LeBrun,42.11,8,19
2013,0,20229,Stewart Cink,41.94,13,31
2013,0,28307,Matt Every,41.94,13,31
2013,0,30163,Henrik Norlander,41.67,10,24
2013,0,24361,Pat Perez,41.67,15,36
2013,0,6567,Vijay Singh,41.67,10,24
2013,0,30110,Kyle Stanley,41.67,10,24
2013,0,29479,Scott Brown,41.38,12,29
2013,0,28780,Nicholas Thompson,41.38,12,29
2013,0,24502,Adam Scott,40.91,9,22
2013,0,30852,Ryo Ishikawa,40.74,11,27
2013,0,20691,Greg Owen,40.74,11,27
2013,0,23621,Rory Sabbatini,40.74,11,27
2013,0,29740,Brad Fritsch,40.63,13,32
2013,0,27644,Brian Harman,39.39,13,33
2013,0,25345,Carl Pettersson,39.29,11,28
2013,0,20848,Ángel Cabrera,39.13,9,23
2013,0,24846,Ricky Barnes,38.89,7,18
2013,0,25336,Alistair Presnell,38.89,7,18
2013,0,26758,David Hearn,38.71,12,31
2013,0,29518,Brendan Steele,38.71,12,31
2013,0,1724,Jeff Maggert,38.1,8,21
2013,0,34261,Scott Langley,37.93,11,29
2013,0,24227,Justin Bolli,37.5,9,24
2013,0,23452,Nicolas Colsaerts,37.5,6,16
2013,0,6573,Brandt Jobe,37.5,9,24
2013,0,22046,Geoff Ogilvy,37.5,9,24
2013,0,23320,Ryan Palmer,37.5,12,32
2013,0,28259,Sangmoon Bae,37.14,13,35
2013,0,23409,James Driscoll,37.14,13,35
2013,0,22961,David Mathis,37.04,10,27
2013,0,30925,Dustin Johnson,36.84,7,19
2013,0,23353,J.J. Henry,36.67,11,30
2013,0,37273,Derek Ernst,35.71,10,28
2013,0,31323,Gary Woodland,34.88,15,43
2013,0,24781,Hunter Mahan,34.48,10,29
2013,0,28455,Will Claxton,34.21,13,38
2013,0,25444,Justin Hicks,33.33,9,27
2013,0,1116,Michael Bradley,31.58,6,19
2013,0,24140,Sean O'Hair,31.58,6,19
2013,0,23788,D.J. Trahan,31.25,5,16
2013,0,34021,Bud Cauley,29.63,8,27
2013,0,27214,Kevin Streelman,23.33,7,30
2013,0,29289,S.Y. Noh,22.22,6,27
2013,0,23623,Bo Van Pelt,10.53,2,19
2012,0,6004,Stephen Ames,75.0,9,12
2012,0,20593,Greg Chalmers,74.42,32,43
2012,0,20396,Lee Westwood,71.43,15,21
2012,0,28237,Rory McIlroy,69.23,9,13
2012,0,10809,Jim Furyk,68.75,22,32
2012,0,28500,Martin Flores,64.86,24,37
2012,0,23108,Matt Kuchar,64.52,20,31
2012,0,25396,Kevin Na,64.1,25,39
2012,0,21961,Charles Howell III,63.64,35,55
2012,0,1810,Phil Mickelson,63.64,21,33
2012,0,27895,Jonas Blixt,63.33,19,30
2012,0,25686,Jason Dufner,63.33,19,30
