YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2022,58,0,46414,Aaron Rai,17.42,31,178,-0.16
2022,59,0,35532,Tom Hoge,17.39,32,184,E
2022,60,0,49298,Kramer Hickok,17.24,30,174,-0.03
2022,61,0,37275,Sam Ryder,16.67,28,168,-0.18
2022,62,0,27214,Kevin Streelman,16.48,29,176,E
2022,63,0,33490,Bo Hoag,16.33,16,98,-0.13
2022,64,0,24924,Bill Haas,16.28,28,172,-0.21
2022,65,0,51890,Greyson Sigg,16.11,29,180,+0.07
2022,66,0,33667,Carlos Ortiz,16.1,19,118,+0.21
2022,67,0,29908,C.T. Pan,16.03,25,156,-0.08
2022,68,0,31420,Anirban Lahiri,15.97,23,144,+0.04
2022,69,0,36326,David Lipsky,15.91,28,176,-0.21
2022,70,0,22405,Justin Rose,15.74,17,108,+0.18
2022,71,0,29420,Billy Horschel,15.71,22,140,E
2022,72,0,52375,Doug Ghim,15.63,25,160,E
2022,72,0,49766,Hank Lebioda,15.63,25,160,+0.04
2022,74,0,45526,Abraham Ancer,15.52,18,116,+0.11
2022,75,0,35506,Mackenzie Hughes,15.38,24,156,+0.21
2022,76,0,36871,Matthew NeSmith,15.34,27,176,+0.07
2022,77,0,39997,Corey Conners,14.94,26,174,-0.08
2022,78,0,54783,Dylan Wu,14.93,20,134,+0.20
2022,79,0,33122,Russell Knox,14.61,26,178,-0.04
2022,80,0,29974,Branden Grace,14.58,14,96,+0.07
2022,81,0,33486,Roger Sloan,14.49,20,138,+0.15
2022,82,0,25198,Francesco Molinari,14.15,15,106,-0.13
2022,83,0,34466,Peter Malnati,14.14,28,198,E
2022,84,0,24925,Jonathan Byrd,14.04,16,114,E
2022,85,0,55708,Hayden Buckley,13.74,25,182,-0.08
2022,86,0,28114,Dawie van der Walt,13.71,17,124,+0.06
2022,87,0,40006,Erik van Rooyen,13.64,12,88,-0.25
2022,88,0,29289,S.Y. Noh,13.49,17,126,-0.18
2022,88,0,47128,Richy Werenski,13.49,17,126,+0.24
2022,90,0,34098,Russell Henley,13.46,21,156,-0.29
2022,90,0,29926,Danny Lee,13.46,14,104,+0.29
2022,92,0,25900,Lucas Glover,13.44,25,186,+0.04
2022,93,0,32448,James Hahn,13.43,18,134,E
2022,94,0,46402,Talor Gooch,13.38,19,142,E
2022,95,0,34563,Chesson Hadley,13.16,20,152,+0.30
2022,95,0,51997,Andrew Novak,13.16,20,152,E
2022,97,0,30926,Chris Kirk,13.13,21,160,+0.10
2022,98,0,33419,Cameron Tringale,13.07,23,176,+0.26
2022,99,0,35617,Martin Trainer,12.82,20,156,-0.30
2022,100,0,33399,Adam Hadwin,12.78,23,180,-0.13
2022,101,0,48822,Sebastián Muñoz,12.66,20,158,+0.10
2022,102,0,39971,Sungjae Im,12.5,22,176,+0.23
2022,102,0,27095,Nick Watney,12.5,19,152,+0.37
2022,104,0,47529,Mito Pereira,12.36,22,178,E
2022,105,0,30944,Jason Kokrak,12.3,15,122,-0.13
2022,106,0,28252,Seamus Power,12.18,19,156,+0.05
2022,107,0,32662,Michael Gligic,11.97,17,142,E
2022,108,0,49771,J.T. Poston,11.93,21,176,+0.05
2022,109,0,23320,Ryan Palmer,11.9,15,126,+0.20
2022,110,0,54628,Lee Hodges,11.83,22,186,+0.09
2022,111,0,32839,Hideki Matsuyama,11.76,16,136,-0.38
2022,112,0,32791,K.H. Lee,11.7,22,188,+0.05
2022,113,0,24980,Scott Gutschewski,11.61,13,112,-0.08
2022,114,0,48887,Matt Wallace,11.54,12,104,+0.42
2022,115,0,40098,Matt Fitzpatrick,11.43,16,140,-0.38
2022,116,0,34431,Robert Streb,11.39,18,158,-0.06
2022,117,0,27936,Martin Laird,11.36,15,132,-0.20
2022,118,0,26851,Marc Leishman,11.11,16,144,+0.06
2022,119,0,29725,Tony Finau,11.05,19,172,+0.11
2022,120,0,27895,Jonas Blixt,11.0,11,100,E
2022,121,0,37189,Harold Varner III,10.87,15,138,-0.07
2022,122,0,46340,Alex Smalley,10.75,20,186,-0.10
2022,123,0,50525,Collin Morikawa,10.71,12,112,+0.17
2022,124,0,51894,Vince Whaley,10.59,18,170,+0.17
2022,125,0,50095,Austin Smotherman,10.39,16,154,-0.13
2022,126,0,45157,Cam Davis,10.37,17,164,+0.29
2022,126,0,39977,Max Homa,10.37,17,164,-0.12
2022,128,0,29970,Dylan Frittelli,10.22,19,186,-0.21
2022,129,0,39058,Lucas Herbert,10.19,11,108,-0.09
2022,129,0,54421,Garrick Higgo,10.19,11,108,-0.09
2022,129,0,21961,Charles Howell III,10.19,11,108,+0.18
2022,132,0,10381,Curtis Thompson,10.16,13,128,+0.08
2022,133,0,34046,Jordan Spieth,10.14,15,148,-0.33
2022,134,0,37455,Si Woo Kim,10.11,19,188,+0.05
2022,135,0,33597,Harry Higgs,9.87,15,152,-0.33
2022,136,0,27139,David Skinns,9.85,13,132,+0.08
2022,137,0,36689,Brooks Koepka,9.78,9,92,+0.33
2022,138,0,48081,Xander Schauffele,9.56,13,136,E
2022,139,0,49947,Taylor Moore,9.52,16,168,+0.06
2022,140,0,29518,Brendan Steele,9.42,13,138,+0.23
2022,141,0,47504,Sam Burns,9.38,15,160,+0.47
2022,141,0,34264,Hudson Swafford,9.38,12,128,+0.17
2022,143,0,45540,Jared Wolfe,9.32,11,118,+0.45
2022,144,0,51634,Sahith Theegala,9.29,21,226,+0.05
2022,145,0,35891,Cameron Smith,8.87,11,124,+0.18
2022,146,0,28089,Jason Day,8.77,10,114,+0.10
2022,147,0,48699,Callum Tarren,8.7,12,138,-0.17
2022,148,0,34363,Tyrrell Hatton,8.59,11,128,-0.09
2022,149,0,33141,Keegan Bradley,8.55,13,152,+0.08
2022,150,0,29221,Webb Simpson,8.47,10,118,-0.30
2022,151,0,20229,Stewart Cink,8.44,13,154,+0.15
2022,152,0,47347,Adam Schenk,8.14,14,172,-0.07
2022,152,0,49964,Aaron Wise,8.14,14,172,+0.43
2022,154,0,35310,Lanto Griffin,8.11,12,148,-0.08
2022,155,0,33448,Justin Thomas,7.89,12,152,-0.25
2022,156,0,32757,Patton Kizzire,7.78,14,180,+0.36
2022,157,0,37212,Paul Barjon,7.75,11,142,-0.36
2022,158,0,12716,Charley Hoffman,7.69,10,130,+0.10
2022,159,0,36699,Patrick Rodgers,7.65,13,170,+0.15
2022,160,0,47483,Will Zalatoris,7.64,11,144,+0.18
2022,161,0,47988,Nick Hardy,7.63,9,118,E
2022,162,0,49960,Sepp Straka,7.45,14,188,+0.21
2022,163,0,30692,Scott Stallings,7.29,14,192,-0.14
2022,164,0,48117,Kurt Kitayama,7.14,10,140,+0.40
2022,164,0,46442,Maverick McNealy,7.14,12,168,+0.42
2022,166,0,33204,Shane Lowry,6.9,8,116,-0.13
2022,167,0,46601,Trey Mullinax,6.71,11,164,+0.18
2022,168,0,35450,Patrick Cantlay,6.62,9,136,-0.11
2022,169,0,31323,Gary Woodland,6.52,9,138,+0.33
2022,170,0,47995,Davis Riley,6.38,12,188,-0.08
2022,170,0,56278,Matthew Wolff,6.38,6,94,-0.17
2022,172,0,26300,Matt Jones,6.14,7,114,+0.14
2022,173,0,47856,Seth Reeves,5.97,8,134,-0.38
2022,174,0,45486,Joaquin Niemann,5.92,9,152,-0.11
2022,175,0,39546,Keith Mitchell,5.81,10,172,E
2022,176,0,31646,Emiliano Grillo,5.63,9,160,+0.22
2022,177,0,24502,Adam Scott,5.56,8,144,-0.38
2022,178,0,27064,Jhonattan Vegas,5.48,8,146,+0.13
2022,179,0,32102,Rickie Fowler,5.22,7,134,-0.29
2022,180,0,32333,Kevin Tway,5.19,8,154,E
2022,181,0,46717,Viktor Hovland,5.0,7,140,+0.29
2022,182,0,46550,Brandon Hagy,4.73,7,148,+1.00
2022,183,0,32366,Kevin Chappell,4.55,5,110,-0.60
2022,184,0,46046,Scottie Scheffler,4.17,7,168,-0.14
2022,185,0,34255,Joseph Bramlett,3.7,6,162,-0.50
2022,186,0,35461,Beau Hossler,3.57,5,140,+0.20
2022,186,0,46970,Jon Rahm,3.57,5,140,E
2022,188,0,40250,Taylor Pendrith,3.52,5,142,+0.60
2022,189,0,27129,Luke List,3.29,5,152,+0.20
2022,190,0,57366,Cameron Young,3.05,5,164,-0.20
2022,191,0,52372,Cameron Champ,1.79,2,112,E
2022,192,0,28237,Rory McIlroy,1.67,2,120,E
2022,193,0,51766,Wyndham Clark,1.61,3,186,+0.67
2021,1,0,24357,K.J. Choi,49.04,51,104,-0.10
2021,2,0,26758,David Hearn,46.88,60,128,+0.05
2021,3,0,30927,Brendon Todd,40.12,69,172,-0.13
2021,4,0,23621,Rory Sabbatini,34.67,52,150,+0.08
2021,5,0,31560,Brian Stuard,34.62,72,208,-0.24
2021,6,0,23325,Vaughn Taylor,33.97,53,156,-0.15
2021,7,0,23983,Luke Donald,33.93,38,112,+0.03
2021,8,0,19803,Ryan Armour,33.33,52,156,-0.15
2021,9,0,29535,Brice Garnett,33.15,61,184,-0.11
2021,10,0,36801,Mark Hubbard,32.81,63,192,-0.05
2021,11,0,28679,Fabián Gómez,31.48,34,108,-0.12
2021,12,0,24138,Ian Poulter,30.56,44,144,-0.16
2021,13,0,33120,Mark Anderson,30.36,34,112,-0.03
2021,14,0,32816,Satoshi Kodaira,30.26,46,152,-0.13
2021,15,0,39324,J.J. Spaun,29.17,42,144,-0.21
2021,16,0,27942,Rob Oppenheim,29.05,43,148,-0.05
2021,16,0,29221,Webb Simpson,29.05,43,148,-0.12
2021,16,0,32150,Michael Thompson,29.05,43,148,-0.16
2021,19,0,45609,Tyler Duncan,28.89,52,180,-0.17
2021,20,0,27649,Brandt Snedeker,28.57,48,168,-0.06
2021,21,0,35230,Nelson Ledesma,28.13,27,96,-0.15
2021,22,0,34256,Andrew Putnam,28.09,50,178,-0.22
2021,23,0,26476,Chez Reavie,27.98,47,168,+0.02
2021,24,0,22371,Aaron Baddeley,27.78,30,108,-0.27
2021,25,0,25396,Kevin Na,27.59,48,174,-0.29
2021,26,0,22056,Cameron Percy,27.27,42,154,-0.19
2021,26,0,27770,Camilo Villegas,27.27,42,154,-0.05
2021,28,0,46435,Austin Cook,27.08,39,144,+0.03
2021,29,0,33413,Ben Martin,27.0,27,100,-0.15
2021,30,0,24024,Zach Johnson,26.79,45,168,-0.02
2021,31,0,33122,Russell Knox,26.09,48,184,-0.06
2021,32,0,27330,Josh Teater,26.04,25,96,+0.08
2021,33,0,33410,Andrew Landry,25.76,34,132,+0.09
2021,34,0,29478,Kevin Kisner,25.64,40,156,-0.10
2021,35,0,34098,Russell Henley,25.6,43,168,-0.05
2021,36,0,33490,Bo Hoag,25.29,44,174,-0.14
2021,37,0,25686,Jason Dufner,25.0,43,172,+0.12
2021,37,0,39953,Chase Seiffert,25.0,39,156,-0.18
2021,39,0,35532,Tom Hoge,24.48,47,192,-0.04
2021,40,0,30926,Chris Kirk,24.42,42,172,-0.07
2021,41,0,19846,Brian Gay,24.29,34,140,-0.09
2021,42,0,31557,Jim Herman,24.24,32,132,+0.03
2021,43,0,34174,John Huh,24.14,28,116,+0.07
2021,44,0,49298,Kramer Hickok,23.91,33,138,E
2021,45,0,34466,Peter Malnati,23.75,38,160,-0.13
2021,46,0,26499,Rafa Cabrera Bello,23.65,35,148,-0.11
2021,47,0,40098,Matt Fitzpatrick,23.48,31,132,-0.26
2021,48,0,33399,Adam Hadwin,23.3,41,176,+0.07
2021,49,0,35449,Adam Long,23.21,39,168,+0.26
2021,50,0,29479,Scott Brown,23.13,37,160,+0.24
2021,51,0,27556,Ted Potter Jr.,22.79,31,136,-0.16
2021,52,0,35506,Mackenzie Hughes,22.78,41,180,+0.05
2021,52,0,30110,Kyle Stanley,22.78,41,180,E
2021,54,0,23108,Matt Kuchar,22.73,30,132,+0.07
2021,55,0,29420,Billy Horschel,22.67,39,172,-0.03
2021,56,0,45526,Abraham Ancer,22.45,44,196,+0.20
2021,57,0,32618,Rhein Gibson,22.32,25,112,+0.04
2021,58,0,33404,Chris Baker,22.22,24,108,-0.13
2021,58,0,23623,Bo Van Pelt,22.22,32,144,-0.13
2021,60,0,25818,Scott Piercy,22.15,35,158,-0.03
2021,61,0,23788,D.J. Trahan,21.97,29,132,+0.10
2021,62,0,33486,Roger Sloan,21.95,36,164,+0.03
2021,63,0,34360,Patrick Reed,21.79,34,156,-0.18
2021,64,0,27974,Sung Kang,21.51,37,172,+0.30
2021,65,0,48045,Michael Gellerman,21.28,20,94,-0.20
2021,65,0,32139,Danny Willett,21.28,20,94,+0.10
2021,67,0,25493,Nick Taylor,21.11,38,180,-0.11
2021,68,0,26851,Marc Leishman,21.05,32,152,+0.16
2021,69,0,52375,Doug Ghim,20.93,36,172,+0.03
2021,70,0,49766,Hank Lebioda,20.83,30,144,-0.07
2021,71,0,34431,Robert Streb,20.73,34,164,-0.09
2021,72,0,28252,Seamus Power,20.69,24,116,-0.33
2021,73,0,27644,Brian Harman,20.5,41,200,-0.20
2021,74,0,32640,Troy Merritt,20.41,40,196,+0.03
2021,75,0,28775,Nate Lashley,20.39,31,152,-0.16
2021,76,0,24781,Hunter Mahan,20.18,23,114,+0.09
2021,77,0,34076,Joel Dahmen,20.12,33,164,+0.06
2021,77,0,27349,Alex Noren,20.12,33,164,+0.12
2021,79,0,48119,Ben Taylor,20.0,20,100,-0.05
2021,80,0,53165,Doc Redman,19.74,30,152,+0.03
2021,81,0,34563,Chesson Hadley,19.44,28,144,+0.18
2021,82,0,47993,Denny McCarthy,19.15,36,188,-0.03
2021,83,0,24361,Pat Perez,18.75,36,192,-0.14
2021,84,0,30163,Henrik Norlander,18.45,31,168,E
2021,85,0,27214,Kevin Streelman,18.23,35,192,-0.11
2021,86,0,29908,C.T. Pan,18.13,29,160,+0.07
2021,87,0,29974,Branden Grace,17.9,29,162,+0.34
2021,88,0,24140,Sean O'Hair,17.65,18,102,-0.06
2021,89,0,22405,Justin Rose,17.59,19,108,+0.16
2021,90,0,32662,Michael Gligic,17.5,28,160,-0.04
2021,91,0,39975,Michael Kim,17.39,24,138,-0.13
2021,92,0,50525,Collin Morikawa,17.31,27,156,-0.11
2021,93,0,28089,Jason Day,16.92,22,130,E
2021,94,0,32254,Xinjun Zhang,16.91,23,136,-0.13
2021,95,0,40026,Daniel Berger,16.67,28,168,-0.14
2021,95,0,29268,Bronson Burgoon,16.67,24,144,-0.04
2021,95,0,46442,Maverick McNealy,16.67,26,156,-0.04
2021,98,0,29518,Brendan Steele,16.45,25,152,+0.08
2021,99,0,21961,Charles Howell III,16.43,23,140,-0.17
2021,100,0,39971,Sungjae Im,16.39,40,244,-0.05
2021,101,0,47128,Richy Werenski,16.28,28,172,+0.21
2021,102,0,25632,Jimmy Walker,16.22,24,148,+0.21
2021,103,0,48887,Matt Wallace,16.04,17,106,-0.24
2021,104,0,24924,Bill Haas,15.91,14,88,-0.21
2021,105,0,27095,Nick Watney,15.74,17,108,+0.24
2021,106,0,31420,Anirban Lahiri,15.44,21,136,-0.19
2021,107,0,34363,Tyrrell Hatton,15.18,17,112,+0.06
2021,108,0,25900,Lucas Glover,15.1,29,192,-0.07
2021,109,0,46441,Robby Shelton,15.0,24,160,-0.21
2021,110,0,34314,Sebastian Cappelen,14.81,16,108,-0.13
2021,111,0,34099,Harris English,14.67,27,184,-0.15
2021,112,0,24502,Adam Scott,14.58,21,144,+0.05
2021,113,0,33141,Keegan Bradley,14.53,25,172,-0.28
2021,113,0,37275,Sam Ryder,14.53,25,172,-0.28
2021,115,0,32839,Hideki Matsuyama,14.52,27,186,+0.19
2021,115,0,20396,Lee Westwood,14.52,18,124,+0.06
2021,117,0,30692,Scott Stallings,14.47,22,152,E
2021,118,0,35310,Lanto Griffin,14.44,26,180,+0.04
2021,118,0,37189,Harold Varner III,14.44,26,180,+0.19
2021,120,0,33597,Harry Higgs,14.38,23,160,+0.09
2021,120,0,51894,Vince Whaley,14.38,23,160,-0.04
2021,120,0,49964,Aaron Wise,14.38,23,160,-0.04
2021,123,0,32070,Rafael Campos,14.17,17,120,E
2021,124,0,26331,Charl Schwartzel,13.95,24,172,+0.42
2021,125,0,46402,Talor Gooch,13.89,25,180,-0.08
2021,126,0,27936,Martin Laird,13.75,22,160,E
2021,127,0,48822,Sebastián Muñoz,13.73,28,204,-0.07
2021,128,0,33948,Byeong Hun An,13.69,23,168,-0.43
2021,129,0,32448,James Hahn,13.57,19,140,+0.11
2021,130,0,27141,J.B. Holmes,13.54,13,96,-0.08
2021,131,0,32102,Rickie Fowler,13.46,21,156,+0.14
2021,132,0,25364,Paul Casey,13.19,19,144,-0.37
2021,133,0,31646,Emiliano Grillo,13.02,25,192,+0.08
2021,134,0,35891,Cameron Smith,12.8,21,164,E
2021,135,0,37455,Si Woo Kim,12.77,24,188,-0.04
2021,136,0,32791,K.H. Lee,12.74,27,212,+0.04
2021,137,0,29926,Danny Lee,12.71,15,118,+0.07
2021,138,0,47504,Sam Burns,12.5,21,168,-0.05
2021,138,0,39997,Corey Conners,12.5,26,208,-0.12
2021,138,0,35104,Tom Lewis,12.5,20,160,E
2021,138,0,49771,J.T. Poston,12.5,21,168,+0.19
2021,142,0,35450,Patrick Cantlay,12.18,19,156,-0.11
2021,143,0,36871,Matthew NeSmith,11.93,21,176,+0.24
2021,143,0,34046,Jordan Spieth,11.93,21,176,-0.05
2021,145,0,47347,Adam Schenk,11.76,24,204,+0.04
2021,146,0,1810,Phil Mickelson,11.49,17,148,+0.18
2021,147,0,35658,Kris Ventura,11.43,16,140,+0.25
2021,148,0,34264,Hudson Swafford,10.98,18,164,-0.39
2021,149,0,26329,Louis Oosthuizen,10.81,16,148,-0.06
2021,150,0,35461,Beau Hossler,10.8,19,176,-0.21
2021,151,0,33448,Justin Thomas,10.71,18,168,+0.28
2021,152,0,33204,Shane Lowry,10.53,16,152,+0.19
2021,152,0,48081,Xander Schauffele,10.53,16,152,-0.13
2021,154,0,36699,Patrick Rodgers,10.29,21,204,-0.33
2021,155,0,35617,Martin Trainer,10.17,12,118,-0.25
2021,156,0,23320,Ryan Palmer,10.14,15,148,-0.13
2021,156,0,25804,Bubba Watson,10.14,14,138,+0.29
2021,158,0,30911,Tommy Fleetwood,10.0,12,120,E
2021,159,0,33667,Carlos Ortiz,9.78,18,184,-0.06
2021,160,0,12716,Charley Hoffman,9.6,19,198,E
2021,161,0,28420,Ryan Brehm,9.48,11,116,-0.45
2021,162,0,20229,Stewart Cink,9.44,17,180,+0.06
2021,163,0,49960,Sepp Straka,9.38,18,192,-0.17
2021,164,0,39977,Max Homa,9.3,16,172,+0.19
2021,165,0,33419,Cameron Tringale,9.24,17,184,+0.06
2021,166,0,46970,Jon Rahm,9.09,14,154,-0.29
2021,167,0,30925,Dustin Johnson,9.03,13,144,+0.15
2021,168,0,40042,Tyler McCumber,8.82,12,136,+0.17
2021,169,0,46046,Scottie Scheffler,8.67,17,196,-0.06
2021,170,0,47483,Will Zalatoris,8.62,15,174,-0.07
2021,171,0,31323,Gary Woodland,8.57,12,140,+0.08
2021,172,0,30944,Jason Kokrak,8.52,15,176,+0.07
2021,173,0,29725,Tony Finau,8.33,15,180,+0.20
2021,173,0,45486,Joaquin Niemann,8.33,17,204,+0.18
2021,175,0,40006,Erik van Rooyen,8.22,12,146,-0.17
2021,176,0,34213,Grayson Murray,8.16,8,98,-0.50
2021,177,0,32333,Kevin Tway,8.06,10,124,-0.30
2021,178,0,27064,Jhonattan Vegas,7.95,14,176,-0.07
2021,179,0,32757,Patton Kizzire,7.84,16,204,-0.19
2021,180,0,46717,Viktor Hovland,7.83,13,166,-0.23
2021,181,0,45157,Cam Davis,7.45,14,188,+0.21
2021,182,0,26300,Matt Jones,7.35,15,204,+0.27
2021,183,0,52372,Cameron Champ,6.67,10,150,+0.50
2021,184,0,29970,Dylan Frittelli,6.25,9,144,+0.44
2021,185,0,46550,Brandon Hagy,6.08,9,148,+1.00
2021,186,0,36689,Brooks Koepka,6.06,8,132,-0.25
2021,187,0,27554,Scott Harrington,5.7,9,158,+0.33
2021,188,0,39546,Keith Mitchell,5.36,9,168,+0.11
2021,189,0,56762,Will Gordon,4.55,8,176,+0.88
2021,190,0,34255,Joseph Bramlett,4.49,7,156,+0.71
2021,190,0,51766,Wyndham Clark,4.49,7,156,+0.43
2021,192,0,21209,Sergio Garcia,4.05,6,148,-0.17
2021,193,0,28237,Rory McIlroy,3.38,5,148,-0.20
2021,194,0,27129,Luke List,3.37,6,178,+0.17
2021,195,0,47959,Bryson DeChambeau,3.13,5,160,E
2021,196,0,56278,Matthew Wolff,2.73,3,110,-0.33
2020,1,0,23325,Vaughn Taylor,38.68,41,106,-0.24
2020,2,1,34256,Andrew Putnam,38.24,26,68,-0.19
2020,3,1,40058,Zac Blair,37.88,50,132,-0.16
2020,4,1,10809,Jim Furyk,37.18,29,78,-0.17
2020,5,1,26758,David Hearn,36.27,37,102,-0.35
2020,6,1,27963,Chris Stroud,35.87,33,92,+0.09
2020,7,1,31560,Brian Stuard,33.77,52,154,-0.27
2020,8,2,23108,Matt Kuchar,32.14,36,112,-0.17
2020,9,2,25349,Tim Wilkinson,31.52,29,92,+0.07
2020,10,2,27942,Rob Oppenheim,30.33,37,122,-0.27
2020,11,2,19846,Brian Gay,29.37,37,126,+0.03
2020,12,2,23621,Rory Sabbatini,29.31,34,116,-0.06
2020,13,2,24138,Ian Poulter,28.95,22,76,-0.14
2020,14,2,35732,Wes Roach,28.75,23,80,-0.22
2020,15,2,25572,Graeme McDowell,27.91,24,86,+0.13
2020,16,2,22371,Aaron Baddeley,27.66,26,94,+0.04
2020,17,2,19803,Ryan Armour,27.59,32,116,-0.06
2020,18,2,32150,Michael Thompson,27.42,34,124,-0.32
2020,19,3,36801,Mark Hubbard,26.74,46,172,+0.04
2020,20,3,26596,Ryan Moore,26.39,19,72,-0.26
2020,21,3,28679,Fabián Gómez,26.36,29,110,E
2020,22,-1,30927,Brendon Todd,26.16,45,172,-0.07
2020,23,2,27556,Ted Potter Jr.,26.14,23,88,E
2020,24,2,45609,Tyler Duncan,25.9,43,166,E
2020,25,2,29479,Scott Brown,25.78,33,128,-0.03
2020,26,2,33413,Ben Martin,25.0,18,72,-0.17
2020,27,3,33410,Andrew Landry,24.6,31,126,E
2020,28,3,28775,Nate Lashley,24.47,23,94,+0.04
2020,29,3,25686,Jason Dufner,24.19,30,124,+0.13
2020,30,4,31557,Jim Herman,24.17,29,120,-0.17
2020,31,4,29535,Brice Garnett,24.14,28,116,-0.18
2020,32,4,34098,Russell Henley,23.81,30,126,E
2020,33,4,24024,Zach Johnson,23.77,29,122,E
2020,34,4,34466,Peter Malnati,23.68,27,114,+0.04
2020,35,4,40009,Dominic Bozzelli,23.61,17,72,+0.41
2020,36,4,33486,Roger Sloan,23.53,24,102,-0.04
2020,37,4,33404,Chris Baker,23.47,23,98,+0.17
2020,38,4,33120,Mark Anderson,23.4,22,94,-0.14
2020,39,4,32254,Xinjun Zhang,23.29,34,146,-0.09
2020,40,4,23623,Bo Van Pelt,23.26,20,86,-0.05
2020,41,4,27330,Josh Teater,23.17,19,82,-0.16
2020,42,4,33490,Bo Hoag,23.13,31,134,-0.13
2020,43,4,29908,C.T. Pan,22.92,22,96,-0.05
2020,44,4,27649,Brandt Snedeker,22.64,24,106,E
2020,44,4,30110,Kyle Stanley,22.64,24,106,-0.04
2020,46,4,21407,Arjun Atwal,22.58,14,62,-0.29
2020,47,4,34076,Joel Dahmen,22.54,32,142,-0.03
2020,48,4,35532,Tom Hoge,22.3,33,148,E
2020,49,4,39953,Chase Seiffert,22.22,24,108,+0.13
2020,50,4,49298,Kramer Hickok,21.43,21,98,-0.10
2020,50,4,31420,Anirban Lahiri,21.43,15,70,-0.40
2020,50,4,48119,Ben Taylor,21.43,18,84,E
2020,50,4,47128,Richy Werenski,21.43,24,112,+0.13
2020,54,5,26476,Chez Reavie,20.77,27,130,+0.33
2020,55,22,25396,Kevin Na,20.63,26,126,-0.15
2020,56,4,34021,Bud Cauley,20.49,25,122,+0.12
2020,57,6,30163,Henrik Norlander,20.27,30,148,-0.30
2020,58,6,24361,Pat Perez,20.21,19,94,+0.11
2020,58,6,23788,D.J. Trahan,20.21,19,94,-0.11
2020,60,-2,29478,Kevin Kisner,20.0,26,130,-0.23
2020,61,0,26851,Marc Leishman,19.81,21,106,+0.19
2020,62,5,29970,Dylan Frittelli,19.59,29,148,-0.07
2020,63,5,25632,Jimmy Walker,19.57,18,92,+0.22
2020,64,5,32448,James Hahn,19.44,14,72,-0.14
2020,65,5,24924,Bill Haas,19.32,17,88,-0.41
2020,66,5,31646,Emiliano Grillo,19.3,22,114,-0.14
2020,67,5,33122,Russell Knox,19.05,24,126,-0.21
2020,68,5,29974,Branden Grace,18.92,14,74,+0.14
2020,69,5,47993,Denny McCarthy,18.83,29,154,+0.03
2020,70,5,32139,Danny Willett,18.75,12,64,-0.08
2020,71,5,30692,Scott Stallings,18.66,25,134,+0.12
2020,72,7,36871,Matthew NeSmith,18.38,25,136,+0.04
2020,73,7,32102,Rickie Fowler,18.18,16,88,+0.25
2020,74,7,25818,Scott Piercy,18.1,21,116,+0.14
2020,75,7,22056,Cameron Percy,17.78,16,90,-0.13
2020,76,7,21961,Charles Howell III,17.54,20,114,-0.15
2020,77,1,34360,Patrick Reed,17.42,23,132,-0.04
2020,78,6,40098,Matt Fitzpatrick,17.39,16,92,-0.13
2020,79,8,29221,Webb Simpson,17.31,18,104,-0.44
2020,80,5,32618,Rhein Gibson,17.0,17,100,+0.06
2020,81,5,35449,Adam Long,16.88,27,160,-0.11
2020,82,5,33399,Adam Hadwin,16.67,19,114,-0.05
2020,82,5,27644,Brian Harman,16.67,26,156,-0.08
2020,82,5,33204,Shane Lowry,16.67,12,72,+0.08
2020,85,7,34431,Robert Streb,16.0,16,100,-0.06
2020,86,8,46435,Austin Cook,15.83,19,120,-0.21
2020,86,8,32640,Troy Merritt,15.83,19,120,-0.26
2020,88,8,46442,Maverick McNealy,15.79,24,152,-0.08
2020,89,8,49771,J.T. Poston,15.71,22,140,-0.05
2020,90,8,20229,Stewart Cink,15.69,16,102,E
2020,91,2,29420,Billy Horschel,15.67,21,134,-0.14
2020,92,7,48045,Michael Gellerman,15.48,13,84,+0.31
2020,93,7,32757,Patton Kizzire,15.45,17,110,-0.06
2020,94,7,32791,K.H. Lee,15.44,21,136,+0.10
2020,95,8,53165,Doc Redman,15.24,25,164,-0.28
2020,96,-5,35891,Cameron Smith,15.18,17,112,E
2020,97,7,1810,Phil Mickelson,15.12,13,86,+0.23
2020,98,7,26329,Louis Oosthuizen,15.0,12,80,+0.42
2020,99,10,26499,Rafa Cabrera Bello,14.63,12,82,+0.25
2020,100,1,50525,Collin Morikawa,14.58,21,144,+0.05
2020,101,9,49766,Hank Lebioda,14.55,16,110,+0.25
2020,102,6,45526,Abraham Ancer,14.52,18,124,-0.06
2020,103,8,37275,Sam Ryder,14.29,20,140,-0.20
2020,104,8,40042,Tyler McCumber,14.15,15,106,-0.40
2020,105,2,35310,Lanto Griffin,14.13,26,184,+0.12
2020,105,8,35617,Martin Trainer,14.13,13,92,+0.08
2020,107,-1,45486,Joaquin Niemann,13.97,19,136,+0.05
2020,108,6,34563,Chesson Hadley,13.89,15,108,-0.33
2020,109,6,27974,Sung Kang,13.85,18,130,+0.11
2020,109,6,27214,Kevin Streelman,13.85,18,130,+0.22
2020,111,6,39997,Corey Conners,13.71,17,124,-0.24
2020,111,6,39977,Max Homa,13.71,17,124,-0.06
2020,113,6,28307,Matt Every,13.33,12,90,-0.25
2020,114,7,46402,Talor Gooch,13.25,22,166,+0.09
