YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
2013,0,6004,Stephen Ames,"8' 6""",2284.167,268
2013,0,12510,Chad Campbell,"8' 6""",2989.333,350
2013,0,23541,Ben Crane,"8' 6""",2797.917,328
2013,0,24490,George McNeill,"8' 6""",3008.667,354
2013,0,24507,Jason Bohn,"8' 7""",3263.25,380
2013,0,20229,Stewart Cink,"8' 7""",2301.25,268
2013,0,23621,Rory Sabbatini,"8' 7""",3118.583,363
2013,0,24502,Adam Scott,"8' 7""",1849.0,216
2013,0,29425,Andrew Svoboda,"8' 7""",1596.667,186
2013,0,22371,Aaron Baddeley,"8' 8""",3375.083,389
2013,0,24361,Pat Perez,"8' 8""",2724.917,313
2013,0,29420,Billy Horschel,"8' 9""",3821.667,436
2013,0,34360,Patrick Reed,"8' 9""",3794.167,435
2013,0,28780,Nicholas Thompson,"8' 9""",3881.417,445
2013,0,8793,Tiger Woods,"8' 9""",1848.25,211
2013,0,32448,James Hahn,"8' 10""",3298.333,372
2013,0,34098,Russell Henley,"8' 10""",3111.667,353
2013,0,30944,Jason Kokrak,"8' 10""",3327.833,377
2013,0,34409,David Lingmerth,"8' 10""",2966.333,337
2013,0,26476,Chez Reavie,"8' 10""",3271.25,371
2013,0,26331,Charl Schwartzel,"8' 10""",2397.583,271
2013,0,28455,Will Claxton,"8' 11""",2836.667,317
2013,0,20104,Ken Duke,"8' 11""",3920.417,441
2013,0,30925,Dustin Johnson,"8' 11""",2272.083,256
2013,0,27129,Luke List,"8' 11""",2676.75,300
2013,0,26596,Ryan Moore,"8' 11""",2876.583,323
2013,0,10213,Dicky Pride,"8' 11""",3109.25,348
2013,0,24227,Justin Bolli,"9' 0""",2746.333,304
2013,0,20848,Ángel Cabrera,"9' 0""",2800.083,310
2013,0,20593,Greg Chalmers,"9' 1""",3749.0,412
2013,0,34099,Harris English,"9' 1""",3790.5,419
2013,0,30852,Ryo Ishikawa,"9' 1""",2587.75,286
2013,0,27503,Steve LeBrun,"9' 1""",2534.0,279
2013,0,30163,Henrik Norlander,"9' 1""",2868.917,315
2013,0,24399,Scott Gardiner,"9' 2""",2801.417,306
2013,0,30711,Colt Knost,"9' 2""",3135.5,342
2013,0,27936,Martin Laird,"9' 2""",2649.583,288
2013,0,32150,Michael Thompson,"9' 2""",2844.083,310
2013,0,31323,Gary Woodland,"9' 2""",3882.5,424
2013,0,23353,J.J. Henry,"9' 3""",3376.25,366
2013,0,23320,Ryan Palmer,"9' 3""",3317.083,360
2013,0,32698,Bobby Gates,"9' 4""",2062.583,221
2013,0,33418,Shawn Stefani,"9' 4""",2799.167,299
2013,0,23325,Vaughn Taylor,"9' 4""",2110.667,227
2013,0,30750,Tommy Gainey,"9' 6""",4209.167,445
2013,0,23452,Nicolas Colsaerts,"9' 7""",1747.5,183
2013,0,37273,Derek Ernst,"9' 7""",2716.917,283
2013,0,36884,Ben Kohles,"9' 7""",3300.583,343
2013,0,22806,Doug LaBelle II,"9' 8""",3250.083,336
2013,0,24140,Sean O'Hair,"9' 9""",2994.083,307
2013,0,26951,Johnson Wagner,"9' 9""",2842.5,292
2013,0,33869,Eric Meierdierks,"9' 10""",2061.5,209
2013,0,30692,Scott Stallings,"9' 10""",3405.167,346
2013,0,30110,Kyle Stanley,"9' 10""",3030.75,307
2013,0,32334,Charlie Beljan,"9' 11""",3011.833,304
2013,0,24358,Robert Garrigus,"9' 11""",2464.833,249
2013,0,27408,Martin Kaymer,"9' 11""",2199.667,222
2013,0,28259,Sangmoon Bae,"10' 0""",3927.75,393
2013,0,25444,Justin Hicks,"10' 8""",3625.75,341
2012,0,22405,Justin Rose,"6' 8""",1681.5,251
2012,0,22378,Trevor Immelman,"6' 10""",2191.167,319
2012,0,2206,David Toms,"7' 0""",1593.917,228
2012,0,29221,Webb Simpson,"7' 1""",2278.083,323
2012,0,27963,Chris Stroud,"7' 1""",3070.417,431
2012,0,28237,Rory McIlroy,"7' 2""",1465.75,205
2012,0,25686,Jason Dufner,"7' 3""",2188.25,303
2012,0,24925,Jonathan Byrd,"7' 4""",2225.667,304
2012,0,32200,Roberto Castro,"7' 4""",2662.333,361
2012,0,10809,Jim Furyk,"7' 4""",2462.417,337
2012,0,26331,Charl Schwartzel,"7' 4""",1578.333,216
2012,0,20160,Charlie Wi,"7' 4""",3284.75,448
2012,0,24024,Zach Johnson,"7' 5""",3109.167,418
2012,0,1810,Phil Mickelson,"7' 5""",2468.167,334
2012,0,10860,Justin Leonard,"7' 6""",3155.917,421
2012,0,34021,Bud Cauley,"7' 8""",3628.667,473
2012,0,24924,Bill Haas,"7' 8""",2624.667,341
2012,0,12782,Tim Herron,"7' 8""",2984.75,389
2012,0,21961,Charles Howell III,"7' 8""",3091.0,402
2012,0,8075,Jerry Kelly,"7' 8""",3211.417,418
2012,0,6527,Steve Stricker,"7' 9""",1851.25,240
2012,0,8793,Tiger Woods,"7' 9""",1807.917,233
2012,0,23621,Rory Sabbatini,"7' 10""",3293.417,422
2012,0,20104,Ken Duke,"7' 11""",4185.917,526
2012,0,20766,Padraig Harrington,"7' 11""",2048.083,258
2012,0,22348,Nick O'Hern,"7' 11""",3066.833,389
2012,0,27649,Brandt Snedeker,"7' 11""",2906.167,366
2012,0,25804,Bubba Watson,"7' 11""",1903.5,241
2012,0,23983,Luke Donald,"8' 0""",2071.25,259
2012,0,1320,Bob Estes,"8' 0""",3066.5,383
2012,0,26758,David Hearn,"8' 0""",3746.917,470
2012,0,23353,J.J. Henry,"8' 0""",2727.417,341
2012,0,29478,Kevin Kisner,"8' 0""",2532.0,317
2012,0,33122,Russell Knox,"8' 0""",2156.0,269
2012,0,23108,Matt Kuchar,"8' 0""",3017.25,379
2012,0,24357,K.J. Choi,"8' 1""",2502.583,309
2012,0,11123,Chris Couch,"8' 1""",2479.0,308
2012,0,28307,Matt Every,"8' 1""",2641.5,327
2012,0,27141,J.B. Holmes,"8' 1""",3461.75,427
2012,0,1706,Davis Love III,"8' 1""",2235.167,277
2012,0,25396,Kevin Na,"8' 1""",3046.583,377
2012,0,30110,Kyle Stanley,"8' 1""",2840.25,353
2012,0,27770,Camilo Villegas,"8' 1""",2865.833,354
2012,0,21878,Mark Wilson,"8' 1""",3018.583,375
2012,0,22371,Aaron Baddeley,"8' 2""",2970.833,365
2012,0,27895,Jonas Blixt,"8' 2""",3001.5,368
2012,0,21209,Sergio Garcia,"8' 2""",1869.667,230
2012,0,27644,Brian Harman,"8' 2""",3997.25,491
2012,0,31558,J.J. Killeen,"8' 2""",4408.25,540
2012,0,24361,Pat Perez,"8' 2""",3131.0,385
2012,0,12510,Chad Campbell,"8' 3""",3176.167,386
2012,0,20593,Greg Chalmers,"8' 3""",3898.333,471
2012,0,23135,Tim Clark,"8' 3""",2284.25,277
2012,0,23541,Ben Crane,"8' 3""",2794.583,339
2012,0,6522,Ernie Els,"8' 3""",2899.583,352
2012,0,1766,Billy Mayfair,"8' 3""",3775.583,457
2012,0,31202,William McGirt,"8' 3""",3471.417,421
2012,0,1797,Rocco Mediate,"8' 3""",2649.0,320
2012,0,24138,Ian Poulter,"8' 3""",1851.917,224
2012,0,24502,Adam Scott,"8' 3""",1774.25,214
2012,0,20645,John Senden,"8' 3""",2647.417,320
2012,0,6034,Marco Dawson,"8' 4""",2133.0,257
2012,0,28089,Jason Day,"8' 4""",2256.583,272
2012,0,32102,Rickie Fowler,"8' 4""",2905.417,348
2012,0,29926,Danny Lee,"8' 4""",2695.333,323
2012,0,27060,John Mallinger,"8' 4""",2954.417,356
2012,0,6567,Vijay Singh,"8' 4""",3624.667,434
2012,0,19846,Brian Gay,"8' 5""",3785.917,450
2012,0,26300,Matt Jones,"8' 5""",2062.75,244
2012,0,22046,Geoff Ogilvy,"8' 5""",2662.583,317
2012,0,20098,Stuart Appleby,"8' 6""",3084.167,364
2012,0,27466,Spencer Levin,"8' 6""",3521.833,416
2012,0,23548,Bill Lunde,"8' 6""",2837.917,333
2012,0,24490,George McNeill,"8' 6""",3463.75,409
2012,0,28475,Jeff Overton,"8' 6""",4226.0,496
2012,0,20572,Rod Pampling,"8' 6""",3191.583,374
2012,0,26476,Chez Reavie,"8' 6""",3023.75,356
2012,0,27330,Josh Teater,"8' 6""",3661.417,430
2012,0,20623,Gavin Coles,"8' 7""",2644.333,309
2012,0,6251,Chris DiMarco,"8' 7""",3896.167,454
2012,0,19970,Robert Karlsson,"8' 7""",1903.5,221
2012,0,26851,Marc Leishman,"8' 7""",3881.25,454
2012,0,22913,John Rollins,"8' 7""",3324.083,389
2012,0,27214,Kevin Streelman,"8' 7""",3495.0,407
2012,0,21350,Ryuji Imada,"8' 8""",3608.5,416
2012,0,25818,Scott Piercy,"8' 8""",3878.167,449
2012,0,26679,Kevin Stadler,"8' 8""",3193.25,367
2012,0,25632,Jimmy Walker,"8' 8""",4425.75,511
2012,0,1116,Michael Bradley,"8' 9""",2433.667,279
2012,0,23204,Gary Christian,"8' 9""",3473.167,396
2012,0,29222,Billy Hurley III,"8' 9""",3256.917,372
2012,0,21731,Freddie Jacobson,"8' 9""",2166.417,247
2012,0,22961,David Mathis,"8' 9""",3756.583,430
2012,0,23800,Bryce Molder,"8' 9""",3335.083,381
2012,0,21528,Henrik Stenson,"8' 9""",1990.333,228
2012,0,21407,Arjun Atwal,"8' 10""",3347.417,380
2012,0,21753,Brian Davis,"8' 10""",4026.917,456
2012,0,23638,Brendon de Jonge,"8' 10""",4546.0,515
2012,0,28500,Martin Flores,"8' 10""",3950.667,449
2012,0,30926,Chris Kirk,"8' 10""",4001.167,455
2012,0,30944,Jason Kokrak,"8' 10""",3136.417,356
2012,0,27797,Derek Lamely,"8' 10""",2826.917,320
2012,0,35139,Richard Lee,"8' 10""",2509.75,283
2012,0,26596,Ryan Moore,"8' 10""",3685.583,418
2012,0,23320,Ryan Palmer,"8' 10""",3395.5,386
2012,0,1941,Tom Pernice Jr.,"8' 10""",2695.167,306
2012,0,25345,Carl Pettersson,"8' 10""",3789.333,430
2012,0,25240,D.A. Points,"8' 10""",3643.0,413
2012,0,26289,Boo Weekley,"8' 10""",2478.0,280
2012,0,23409,James Driscoll,"8' 11""",3588.0,404
2012,0,20574,Mathew Goggin,"8' 11""",2617.917,293
2012,0,25834,Daniel Summerhays,"8' 11""",3169.667,357
2012,0,33419,Cameron Tringale,"8' 11""",3578.083,403
2012,0,6004,Stephen Ames,"9' 0""",2004.5,222
2012,0,24846,Ricky Barnes,"9' 0""",3821.75,424
2012,0,28093,Miguel Angel Carballo,"9' 0""",2738.5,305
2012,0,23903,Stephen Gangluff,"9' 0""",2345.167,261
2012,0,8725,Tom Gillis,"9' 0""",3480.083,388
2012,0,29420,Billy Horschel,"9' 0""",2188.583,243
2012,0,28308,Troy Kelly,"9' 0""",2574.0,286
2012,0,10213,Dicky Pride,"9' 0""",2478.5,275
2012,0,25457,Alexandre Rocha,"9' 0""",2215.667,246
2012,0,1724,Jeff Maggert,"9' 1""",3907.583,431
2012,0,25572,Graeme McDowell,"9' 1""",1680.333,185
2012,0,29289,S.Y. Noh,"9' 1""",4046.417,444
2012,0,24140,Sean O'Hair,"9' 1""",3376.333,371
2012,0,22548,Patrick Sheehan,"9' 1""",2431.583,267
2012,0,23325,Vaughn Taylor,"9' 1""",2894.0,320
2012,0,23788,D.J. Trahan,"9' 1""",2997.167,331
2012,0,24663,Y.E. Yang,"9' 1""",2918.0,321
2012,0,12652,Cameron Beckman,"9' 2""",3382.5,368
2012,0,21805,Harrison Frazar,"9' 2""",2586.25,283
2012,0,30852,Ryo Ishikawa,"9' 2""",2137.417,233
2012,0,24781,Hunter Mahan,"9' 2""",2754.083,301
2012,0,25562,Andres Romero,"9' 2""",2900.333,316
2012,0,29518,Brendan Steele,"9' 2""",3057.333,334
2012,0,24507,Jason Bohn,"9' 3""",3344.5,363
2012,0,32366,Kevin Chappell,"9' 3""",3825.333,412
2012,0,24494,Erik Compton,"9' 3""",3506.583,380
2012,0,34099,Harris English,"9' 3""",3988.833,433
2012,0,24604,Hunter Haas,"9' 3""",2823.583,304
2012,0,12716,Charley Hoffman,"9' 3""",3736.25,404
2012,0,27933,John Merrick,"9' 3""",3337.0,361
2012,0,29476,Kyle Reifers,"9' 3""",3436.25,373
2012,0,22582,Kyle Thompson,"9' 3""",1756.167,190
2012,0,23623,Bo Van Pelt,"9' 3""",3209.917,346
2012,0,33120,Mark Anderson,"9' 4""",3167.167,338
2012,0,34174,John Huh,"9' 4""",4269.667,457
2012,0,22293,Heath Slocum,"9' 4""",3577.083,384
2012,0,33141,Keegan Bradley,"9' 5""",3274.167,349
2012,0,29479,Scott Brown,"9' 5""",2502.75,266
2012,0,32698,Bobby Gates,"9' 5""",3982.0,422
2012,0,6573,Brandt Jobe,"9' 5""",2195.667,234
2012,0,30925,Dustin Johnson,"9' 5""",2625.0,280
2012,0,27302,Garth Mulroy,"9' 5""",2241.0,238
2012,0,20691,Greg Owen,"9' 5""",3615.75,384
2012,0,27064,Jhonattan Vegas,"9' 5""",3418.917,364
2012,0,20848,Ángel Cabrera,"9' 6""",1938.0,204
2012,0,20850,Daniel Chopra,"9' 6""",2396.5,252
2012,0,27436,Graham DeLaet,"9' 6""",3534.333,373
2012,0,30711,Colt Knost,"9' 6""",3622.917,380
2012,0,27936,Martin Laird,"9' 6""",2784.417,292
2012,0,10885,Robert Allenby,"9' 7""",3335.167,348
2012,0,28087,Kris Blanks,"9' 7""",3167.667,331
2012,0,23718,Nathan Green,"9' 7""",2878.417,300
2012,0,27974,Sung Kang,"9' 7""",3774.0,395
2012,0,30692,Scott Stallings,"9' 7""",3352.167,349
2012,0,23542,Tommy Biershenk,"9' 8""",3250.167,336
2012,0,22621,Ben Curtis,"9' 8""",2281.167,236
2012,0,24358,Robert Garrigus,"9' 8""",3479.5,359
2012,0,32150,Michael Thompson,"9' 8""",3537.0,367
2012,0,26951,Johnson Wagner,"9' 8""",3900.0,404
2012,0,28455,Will Claxton,"9' 9""",4263.583,437
2012,0,27120,Troy Matteson,"9' 9""",4438.667,457
2012,0,26287,Roland Thatcher,"9' 9""",2152.0,220
2012,0,29910,Blake Adams,"9' 11""",4565.25,460
2012,0,20229,Stewart Cink,"9' 11""",2906.667,292
2012,0,6036,Scott Dunlap,"9' 11""",2372.667,240
2012,0,30927,Brendon Todd,"9' 11""",3784.167,383
2012,0,27095,Nick Watney,"9' 11""",3651.667,369
2012,0,30750,Tommy Gainey,"10' 0""",5165.417,515
2012,0,20070,Matt Bettencourt,"10' 1""",3862.667,383
2012,0,1249,John Daly,"10' 1""",2130.0,212
2012,0,24940,Edward Loar,"10' 3""",2519.167,245
2012,0,26329,Louis Oosthuizen,"10' 3""",2418.333,236
2012,0,27556,Ted Potter Jr.,"10' 3""",3687.583,359
2012,0,31323,Gary Woodland,"10' 4""",2881.5,278
2012,0,32334,Charlie Beljan,"10' 6""",2312.167,220
2012,0,20396,Lee Westwood,"10' 7""",1950.833,185
2012,0,25892,Steve Wheatcroft,"10' 11""",2426.0,222
2012,0,28259,Sangmoon Bae,"12' 6""",4570.5,366
2011,0,19970,Robert Karlsson,"6' 10""",1875.833,275
2011,0,6527,Steve Stricker,"6' 10""",1875.083,274
2011,0,7867,Woody Austin,"7' 0""",1859.583,265
2011,0,20472,Alex Cejka,"7' 0""",1691.833,243
2011,0,6522,Ernie Els,"7' 1""",1899.25,267
2011,0,25396,Kevin Na,"7' 1""",2908.917,409
2011,0,19846,Brian Gay,"7' 2""",2975.25,414
2011,0,1766,Billy Mayfair,"7' 3""",3126.667,430
2011,0,20127,Chris Riley,"7' 3""",2780.417,383
2011,0,24138,Ian Poulter,"7' 4""",1495.917,205
2011,0,21878,Mark Wilson,"7' 4""",2681.417,367
2011,0,10505,Shane Bertsch,"7' 5""",2077.083,281
2011,0,21961,Charles Howell III,"7' 5""",3302.833,443
2011,0,21209,Sergio Garcia,"7' 6""",1758.333,235
2011,0,23108,Matt Kuchar,"7' 6""",2833.417,377
2011,0,29221,Webb Simpson,"7' 6""",2932.75,391
2011,0,22621,Ben Curtis,"7' 7""",2572.667,340
2011,0,23983,Luke Donald,"7' 7""",1955.333,259
2011,0,1313,Steve Elkington,"7' 7""",1782.5,235
2011,0,30926,Chris Kirk,"7' 7""",2987.25,395
2011,0,22348,Nick O'Hern,"7' 7""",3066.083,404
2011,0,23320,Ryan Palmer,"7' 7""",2527.5,335
2011,0,20572,Rod Pampling,"7' 7""",2490.25,327
2011,0,12510,Chad Campbell,"7' 8""",2860.167,372
2011,0,28089,Jason Day,"7' 8""",2455.167,320
2011,0,10860,Justin Leonard,"7' 8""",2984.333,389
2011,0,12602,Dean Wilson,"7' 8""",2571.75,335
2011,0,25686,Jason Dufner,"7' 9""",2695.167,349
2011,0,24980,Scott Gutschewski,"7' 9""",2449.333,317
2011,0,27466,Spencer Levin,"7' 9""",3682.25,474
2011,0,22046,Geoff Ogilvy,"7' 9""",2420.833,314
2011,0,22913,John Rollins,"7' 9""",2662.667,343
2011,0,6251,Chris DiMarco,"7' 10""",3492.0,447
2011,0,24024,Zach Johnson,"7' 10""",2667.333,341
2011,0,1706,Davis Love III,"7' 10""",2038.417,260
2011,0,6515,Shaun Micheel,"7' 10""",2846.25,363
2011,0,23800,Bryce Molder,"7' 10""",3056.833,391
2011,0,8375,Paul Stankowski,"7' 10""",2648.917,339
2011,0,2206,David Toms,"7' 10""",2175.417,278
2011,0,24846,Ricky Barnes,"7' 11""",2514.0,318
2011,0,10809,Jim Furyk,"7' 11""",2665.0,338
2011,0,20766,Padraig Harrington,"7' 11""",1932.417,245
2011,0,22378,Trevor Immelman,"7' 11""",2468.083,313
2011,0,24357,K.J. Choi,"8' 0""",2524.917,315
2011,0,23638,Brendon de Jonge,"8' 0""",3965.333,498
2011,0,25240,D.A. Points,"8' 0""",3431.667,429
2011,0,22405,Justin Rose,"8' 0""",2386.167,298
2011,0,23788,D.J. Trahan,"8' 0""",3296.583,411
2011,0,23623,Bo Van Pelt,"8' 0""",2925.75,364
2011,0,20098,Stuart Appleby,"8' 1""",2815.667,348
2011,0,1116,Michael Bradley,"8' 1""",2300.833,285
2011,0,27936,Martin Laird,"8' 1""",2630.25,324
2011,0,26851,Marc Leishman,"8' 1""",3465.25,427
2011,0,26596,Ryan Moore,"8' 1""",2731.833,339
2011,0,23621,Rory Sabbatini,"8' 1""",2665.0,329
2011,0,6567,Vijay Singh,"8' 1""",3094.333,384
2011,0,25632,Jimmy Walker,"8' 1""",3460.0,428
2011,0,20593,Greg Chalmers,"8' 2""",3965.25,486
2011,0,1577,Lee Janzen,"8' 2""",2338.167,286
2011,0,31202,William McGirt,"8' 2""",3731.75,457
2011,0,24140,Sean O'Hair,"8' 2""",2692.083,329
2011,0,26331,Charl Schwartzel,"8' 2""",1795.083,220
2011,0,8537,J.P. Hayes,"8' 3""",2435.583,295
2011,0,12716,Charley Hoffman,"8' 3""",3149.917,382
2011,0,1948,Tim Petrovic,"8' 3""",3840.0,465
2011,0,25345,Carl Pettersson,"8' 3""",3886.333,470
2011,0,23325,Vaughn Taylor,"8' 3""",3565.25,431
2011,0,20436,Garrett Willis,"8' 3""",2943.75,358
2011,0,24663,Y.E. Yang,"8' 3""",1991.417,242
2011,0,24925,Jonathan Byrd,"8' 4""",3048.75,365
2011,0,21350,Ryuji Imada,"8' 4""",3715.333,445
2011,0,22961,David Mathis,"8' 4""",3321.917,398
2011,0,27649,Brandt Snedeker,"8' 4""",3213.417,386
2011,0,10885,Robert Allenby,"8' 5""",2896.417,343
2011,0,21753,Brian Davis,"8' 5""",4111.417,487
2011,0,6621,Joe Durant,"8' 5""",2581.0,306
2011,0,7457,Steve Flesch,"8' 5""",4130.25,493
2011,0,21805,Harrison Frazar,"8' 5""",2178.75,258
2011,0,24604,Hunter Haas,"8' 5""",3871.333,458
2011,0,21731,Freddie Jacobson,"8' 5""",3358.833,399
2011,0,24361,Pat Perez,"8' 5""",3243.667,384
2011,0,22293,Heath Slocum,"8' 5""",2857.0,338
2011,0,27214,Kevin Streelman,"8' 5""",3170.833,377
2011,0,22371,Aaron Baddeley,"8' 6""",2792.417,327
2011,0,23409,James Driscoll,"8' 6""",2957.25,349
2011,0,6643,Paul Goydos,"8' 6""",3461.167,406
2011,0,23718,Nathan Green,"8' 6""",3586.833,423
2011,0,31557,Jim Herman,"8' 6""",2459.5,289
2011,0,26300,Matt Jones,"8' 6""",3224.917,381
2011,0,35087,Bio Kim,"8' 6""",3126.5,368
2011,0,1810,Phil Mickelson,"8' 6""",2583.833,304
2011,0,27963,Chris Stroud,"8' 6""",3335.583,394
2011,0,32150,Michael Thompson,"8' 6""",3159.917,372
2011,0,34255,Joseph Bramlett,"8' 7""",2855.417,332
2011,0,23673,Michael Connell,"8' 7""",3451.25,401
2011,0,9011,David Duval,"8' 7""",2643.5,307
2011,0,23353,J.J. Henry,"8' 7""",3369.417,391
2011,0,8075,Jerry Kelly,"8' 7""",3182.833,370
2011,0,27797,Derek Lamely,"8' 7""",2648.0,308
2011,0,23548,Bill Lunde,"8' 7""",3144.5,368
2011,0,24781,Hunter Mahan,"8' 7""",3169.917,368
2011,0,28087,Kris Blanks,"8' 8""",3555.75,409
2011,0,20229,Stewart Cink,"8' 8""",2422.833,279
2011,0,6573,Brandt Jobe,"8' 8""",3346.333,385
2011,0,26881,Jarrod Lyle,"8' 8""",3786.083,435
2011,0,27330,Josh Teater,"8' 8""",4081.75,473
2011,0,33419,Cameron Tringale,"8' 8""",4199.083,483
2011,0,26758,David Hearn,"8' 9""",3241.917,371
2011,0,30711,Colt Knost,"8' 9""",3457.25,396
2011,0,28475,Jeff Overton,"8' 9""",3485.75,400
2011,0,31193,Jim Renner,"8' 9""",2493.167,285
2011,0,25457,Alexandre Rocha,"8' 9""",2176.5,248
2011,0,30110,Kyle Stanley,"8' 9""",3470.167,398
2011,0,6004,Stephen Ames,"8' 10""",2861.083,325
2011,0,24507,Jason Bohn,"8' 10""",2928.583,332
2011,0,8725,Tom Gillis,"8' 10""",2251.75,254
2011,0,25900,Lucas Glover,"8' 10""",2778.75,314
2011,0,20157,Retief Goosen,"8' 10""",1901.833,215
2011,0,12782,Tim Herron,"8' 10""",3630.5,410
2011,0,1797,Rocco Mediate,"8' 10""",2539.417,288
2011,0,28620,Aron Price,"8' 10""",2185.417,247
2011,0,33911,Nate Smith,"8' 10""",2784.667,314
2011,0,20498,Briny Baird,"8' 11""",2118.833,237
2011,0,32366,Kevin Chappell,"8' 11""",3008.5,336
2011,0,20160,Charlie Wi,"8' 11""",3848.417,430
2011,0,24924,Bill Haas,"9' 0""",3243.333,359
2011,0,28158,Steve Marino,"9' 0""",3159.333,350
2011,0,25834,Daniel Summerhays,"9' 0""",3432.417,383
2011,0,29720,Andres Gonzales,"9' 1""",2062.25,228
2011,0,32640,Troy Merritt,"9' 1""",2870.75,317
2011,0,28486,Michael Putnam,"9' 1""",2658.417,294
2011,0,27095,Nick Watney,"9' 1""",2880.167,318
2011,0,21407,Arjun Atwal,"9' 2""",4259.417,465
2011,0,24290,D.J. Brigman,"9' 2""",2971.333,323
2011,0,29478,Kevin Kisner,"9' 2""",3351.0,366
2011,0,24490,George McNeill,"9' 2""",3045.25,331
2011,0,21949,Joe Ogilvie,"9' 2""",3409.083,371
2011,0,25562,Andres Romero,"9' 2""",3590.917,393
2011,0,31323,Gary Woodland,"9' 2""",3100.083,339
2011,0,29910,Blake Adams,"9' 3""",5393.25,585
2011,0,29718,Anthony Kim,"9' 3""",2950.75,319
2011,0,10585,Scott McCarron,"9' 3""",3142.833,340
2011,0,25572,Graeme McDowell,"9' 3""",1900.583,206
2011,0,27939,Matt McQuillan,"9' 3""",2425.75,262
2011,0,27933,John Merrick,"9' 3""",2813.417,305
2011,0,31401,Zack Miller,"9' 3""",4056.167,439
2011,0,25818,Scott Piercy,"9' 3""",3011.833,325
2011,0,26951,Johnson Wagner,"9' 3""",3356.75,362
2011,0,23614,Rich Beem,"9' 4""",2525.917,271
2011,0,32102,Rickie Fowler,"9' 4""",3366.5,362
2011,0,29518,Brendan Steele,"9' 4""",3783.667,404
2011,0,12652,Cameron Beckman,"9' 5""",3344.5,354
2011,0,11123,Chris Couch,"9' 5""",3652.167,388
2011,0,23541,Ben Crane,"9' 5""",3059.5,326
2011,0,28679,Fabián Gómez,"9' 5""",3432.75,363
2011,0,23497,Tag Ridings,"9' 5""",3899.917,415
2011,0,24502,Adam Scott,"9' 5""",2024.583,215
2011,0,32698,Bobby Gates,"9' 6""",3504.833,370
2011,0,30925,Dustin Johnson,"9' 6""",2479.417,260
2011,0,27974,Sung Kang,"9' 6""",2574.083,272
2011,0,20645,John Senden,"9' 6""",3499.333,368
2011,0,27770,Camilo Villegas,"9' 6""",3035.75,320
2011,0,20070,Matt Bettencourt,"9' 7""",4298.083,449
2011,0,26420,Richard Johnson,"9' 7""",2925.083,305
2011,0,34072,Will Strickler,"9' 8""",2401.333,248
2011,0,25274,Steven Bowditch,"9' 9""",4143.083,426
2011,0,27120,Troy Matteson,"9' 9""",4337.667,446
2011,0,26476,Chez Reavie,"9' 9""",4057.25,417
2011,0,26679,Kevin Stadler,"9' 9""",3429.583,352
2011,0,25804,Bubba Watson,"9' 9""",2650.417,272
2011,0,30750,Tommy Gainey,"9' 10""",4340.833,443
2011,0,33413,Ben Martin,"9' 10""",3534.667,359
2011,0,30692,Scott Stallings,"9' 10""",3449.667,352
2011,0,26668,Marc Turnesa,"9' 10""",2383.25,242
2011,0,26289,Boo Weekley,"9' 10""",2567.0,260
2011,0,33141,Keegan Bradley,"9' 11""",4192.167,424
2011,0,10733,Kent Jones,"10' 0""",3563.083,356
2011,0,26287,Roland Thatcher,"10' 2""",3454.25,339
2011,0,29420,Billy Horschel,"10' 3""",3279.0,320
2011,0,24358,Robert Garrigus,"10' 4""",3718.0,360
2011,0,27064,Jhonattan Vegas,"10' 4""",3807.0,367
2011,0,27141,J.B. Holmes,"10' 7""",2578.917,243
2011,0,30946,Alex Prugh,"10' 10""",3898.0,359
2011,0,20848,Ángel Cabrera,"11' 1""",2102.333,189
2011,0,25444,Justin Hicks,"11' 1""",2631.417,238
2011,0,32876,Martin Piller,"11' 4""",3558.583,313
2010,0,23983,Luke Donald,"6' 9""",1964.417,290
2010,0,10809,Jim Furyk,"6' 10""",2219.25,323
2010,0,22405,Justin Rose,"6' 10""",2636.583,387
2010,0,20157,Retief Goosen,"7' 0""",1976.667,281
2010,0,20686,Jeev Milkha Singh,"7' 0""",2028.417,289
2010,0,10423,Mike Weir,"7' 0""",1757.667,252
2010,0,21878,Mark Wilson,"7' 0""",2578.083,368
2010,0,24357,K.J. Choi,"7' 1""",2156.75,303
2010,0,26882,Michael Sim,"7' 2""",2086.5,290
2010,0,20098,Stuart Appleby,"7' 3""",3667.833,506
2010,0,1810,Phil Mickelson,"7' 3""",2219.917,307
2010,0,20127,Chris Riley,"7' 3""",2382.25,329
2010,0,2206,David Toms,"7' 3""",2598.25,360
2010,0,25396,Kevin Na,"7' 4""",2975.75,408
2010,0,22293,Heath Slocum,"7' 4""",2687.25,368
2010,0,27649,Brandt Snedeker,"7' 4""",3211.417,436
2010,0,6527,Steve Stricker,"7' 4""",2052.417,279
2010,0,12602,Dean Wilson,"7' 4""",1746.0,239
2010,0,24925,Jonathan Byrd,"7' 5""",2859.167,384
2010,0,25720,Chad Collins,"7' 5""",3217.583,432
2010,0,20766,Padraig Harrington,"7' 5""",1879.667,253
2010,0,28237,Rory McIlroy,"7' 5""",1571.333,213
2010,0,22056,Cameron Percy,"7' 5""",1966.5,264
2010,0,8385,Omar Uresti,"7' 5""",2348.917,318
2010,0,24846,Ricky Barnes,"7' 6""",3076.333,410
