YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
2016,0,32757,Patton Kizzire,291.3,51848,178
2016,0,31557,Jim Herman,291.1,51815,178
2016,0,32448,James Hahn,290.9,46543,160
2016,0,24461,Thomas Aiken,290.5,36016,124
2016,0,27895,Jonas Blixt,290.3,44126,152
2016,0,28114,Dawie van der Walt,290.2,40622,140
2016,0,33399,Adam Hadwin,290.1,53672,185
2016,0,35879,Kelly Kraft,289.8,33906,117
2016,0,6567,Vijay Singh,289.8,41732,144
2016,0,27644,Brian Harman,289.7,57648,199
2016,0,20645,John Senden,289.7,47215,163
2016,0,35545,Blayne Barber,289.6,46331,160
2016,0,24924,Bill Haas,289.6,47495,164
2016,0,20766,Padraig Harrington,289.6,28960,100
2016,0,35532,Tom Hoge,289.5,44584,154
2016,0,26951,Johnson Wagner,289.4,49779,172
2016,0,35539,Luke Guthrie,289.3,31822,110
2016,0,22892,Jason Gore,289.2,40486,140
2016,0,27214,Kevin Streelman,289.1,47406,164
2016,0,28679,Fabián Gómez,289.0,45664,158
2016,0,29478,Kevin Kisner,289.0,49704,172
2016,0,25274,Steven Bowditch,288.9,36398,126
2016,0,20157,Retief Goosen,288.8,31764,110
2016,0,27747,Hiroshi Iwata,288.8,45339,157
2016,0,33413,Ben Martin,288.8,48520,168
2016,0,31416,Derek Fathauer,288.2,54190,188
2016,0,30163,Henrik Norlander,288.1,38316,133
2016,0,30110,Kyle Stanley,288.1,51001,177
2016,0,25834,Daniel Summerhays,288.0,52423,182
2016,0,28132,Tyrone Van Aswegen,288.0,58178,202
2016,0,12510,Chad Campbell,287.9,49522,172
2016,0,20572,Rod Pampling,287.7,28768,100
2016,0,24846,Ricky Barnes,287.6,53488,186
2016,0,37454,Whee Kim,287.6,44870,156
2016,0,31202,William McGirt,287.6,56373,196
2016,0,23621,Rory Sabbatini,287.6,28762,100
2016,0,23638,Brendon de Jonge,287.5,44273,154
2016,0,23353,J.J. Henry,287.3,37930,132
2016,0,26476,Chez Reavie,287.3,49411,172
2016,0,29476,Kyle Reifers,287.3,61187,213
2016,0,32640,Troy Merritt,287.2,41924,146
2016,0,23325,Vaughn Taylor,287.0,41325,144
2016,0,27770,Camilo Villegas,287.0,45349,158
2016,0,25198,Francesco Molinari,286.7,36692,128
2016,0,29926,Danny Lee,286.6,48149,168
2016,0,32876,Martin Piller,286.6,32388,113
2016,0,29221,Webb Simpson,286.3,40075,140
2016,0,35891,Cameron Smith,286.3,34930,122
2016,0,27963,Chris Stroud,286.3,45813,160
2016,0,25892,Steve Wheatcroft,286.2,46371,162
2016,0,30926,Chris Kirk,285.9,46313,162
2016,0,33122,Russell Knox,285.8,46292,162
2016,0,23108,Matt Kuchar,285.8,54876,192
2016,0,34261,Scott Langley,285.7,35999,126
2016,0,24912,Will MacKenzie,285.6,45699,160
2016,0,29745,Tyler Aldridge,285.2,45059,158
2016,0,33419,Cameron Tringale,285.1,41621,146
2016,0,28475,Jeff Overton,285.0,37050,130
2016,0,34409,David Lingmerth,284.8,41580,146
2016,0,24494,Erik Compton,284.7,35868,126
2016,0,34174,John Huh,284.7,48394,170
2016,0,24490,George McNeill,284.5,29022,102
2016,0,39975,Michael Kim,284.3,54595,192
2016,0,32200,Roberto Castro,284.2,55136,194
2016,0,26596,Ryan Moore,283.2,43615,154
2016,0,23983,Luke Donald,282.9,41306,146
2016,0,20098,Stuart Appleby,282.7,39010,138
2016,0,25240,D.A. Points,282.3,28791,102
2016,0,10885,Robert Allenby,282.2,28782,102
2016,0,20472,Alex Cejka,281.5,35475,126
2016,0,25572,Graeme McDowell,281.4,33773,120
2016,0,27466,Spencer Levin,281.3,54019,192
2016,0,26758,David Hearn,281.2,51186,182
2016,0,27942,Rob Oppenheim,281.2,35156,125
2016,0,10809,Jim Furyk,280.8,29203,104
2016,0,28092,D.H. Lee,280.4,31971,114
2016,0,23541,Ben Crane,280.3,40362,144
2016,0,21731,Freddie Jacobson,280.3,48219,172
2016,0,20104,Ken Duke,280.2,30257,108
2016,0,36801,Mark Hubbard,280.2,54354,194
2016,0,23800,Bryce Molder,280.2,43709,156
2016,0,24024,Zach Johnson,280.1,48185,172
2016,0,30927,Brendon Todd,280.1,35290,126
2016,0,34466,Peter Malnati,279.7,47549,170
2016,0,25396,Kevin Na,279.6,47531,170
2016,0,25720,Chad Collins,279.3,40776,146
2016,0,25349,Tim Wilkinson,279.3,37981,136
2016,0,10213,Dicky Pride,278.9,29561,106
2016,0,8075,Jerry Kelly,278.2,40063,144
2016,0,6527,Steve Stricker,278.0,29471,106
2016,0,29222,Billy Hurley III,277.7,36657,132
2016,0,31560,Brian Stuard,277.7,36657,132
2016,0,45526,Abraham Ancer,276.4,26534,96
2016,0,24507,Jason Bohn,276.3,37020,134
2016,0,40058,Zac Blair,275.3,50113,182
2016,0,24357,K.J. Choi,275.3,40190,146
2016,0,21878,Mark Wilson,274.7,34063,124
2016,0,34262,Jon Curran,271.9,51654,190
2016,0,30711,Colt Knost,269.7,44236,164
2016,0,2206,David Toms,269.7,33439,124
2015,0,30925,Dustin Johnson,317.7,45109,142
2015,0,25804,Bubba Watson,315.2,40351,128
2015,0,28089,Jason Day,313.7,45166,144
2015,0,24502,Adam Scott,311.6,27425,88
2015,0,27141,J.B. Holmes,309.9,47731,154
2015,0,32334,Charlie Beljan,309.8,41516,134
2015,0,29725,Tony Finau,309.0,64897,210
2015,0,36689,Brooks Koepka,308.2,49312,160
2015,0,36699,Patrick Rodgers,307.7,31997,104
2015,0,33141,Keegan Bradley,306.1,48362,158
2015,0,30944,Jason Kokrak,305.6,53789,176
2015,0,31323,Gary Woodland,305.5,39709,130
2015,0,23320,Ryan Palmer,305.2,43955,144
2015,0,22405,Justin Rose,303.5,37636,124
2015,0,33448,Justin Thomas,303.2,63667,210
2015,0,29518,Brendan Steele,302.9,50277,166
2015,0,21961,Charles Howell III,302.7,62968,208
2015,0,40026,Daniel Berger,302.1,58001,192
2015,0,25274,Steven Bowditch,302.1,59213,196
2015,0,24358,Robert Garrigus,301.7,39218,130
2015,0,25632,Jimmy Walker,301.6,48854,162
2015,0,27936,Martin Laird,300.5,45672,152
2015,0,1810,Phil Mickelson,300.5,42068,140
2015,0,26331,Charl Schwartzel,300.4,32438,108
2015,0,21209,Sergio Garcia,300.0,28802,96
2015,0,20396,Lee Westwood,300.0,26404,88
2015,0,27064,Jhonattan Vegas,299.9,48585,162
2015,0,20848,Ángel Cabrera,299.7,31763,106
2015,0,12716,Charley Hoffman,298.9,55596,186
2015,0,34264,Hudson Swafford,298.9,56192,188
2015,0,26329,Louis Oosthuizen,298.8,35261,118
2015,0,27436,Graham DeLaet,298.7,38236,128
2015,0,34099,Harris English,298.4,60286,202
2015,0,33667,Carlos Ortiz,298.4,54309,182
2015,0,25364,Paul Casey,297.8,46450,156
2015,0,34098,Russell Henley,297.1,46941,158
2015,0,34431,Robert Streb,297.1,65357,220
2015,0,25900,Lucas Glover,296.9,46911,158
2015,0,28500,Martin Flores,296.8,53430,180
2015,0,32102,Rickie Fowler,296.8,40367,136
2015,0,25818,Scott Piercy,296.7,53410,180
2015,0,34265,Will Wilcox,296.6,29064,98
2015,0,21528,Henrik Stenson,296.4,33202,112
2015,0,33418,Shawn Stefani,296.3,55704,188
2015,0,33461,Morgan Hoffmann,296.1,47382,160
2015,0,26300,Matt Jones,296.0,45585,154
2015,0,24140,Sean O'Hair,295.3,50792,172
2015,0,25562,Andres Romero,295.3,38683,131
2015,0,30946,Alex Prugh,295.2,46642,158
2015,0,37273,Derek Ernst,295.1,41308,140
2015,0,32448,James Hahn,295.1,52523,178
2015,0,24781,Hunter Mahan,295.1,46626,158
2015,0,29420,Billy Horschel,295.0,51924,176
2015,0,25369,Jamie Donaldson,294.9,25363,86
2015,0,26851,Marc Leishman,294.8,35962,122
2015,0,1706,Davis Love III,294.7,27703,94
2015,0,29720,Andres Gonzales,294.5,50069,170
2015,0,32839,Hideki Matsuyama,294.5,48885,166
2015,0,39977,Max Homa,294.2,42957,146
2015,0,22371,Aaron Baddeley,294.1,42941,146
2015,0,27095,Nick Watney,294.0,52919,180
2015,0,31557,Jim Herman,293.8,51121,174
2015,0,20691,Greg Owen,293.8,33492,114
2015,0,22046,Geoff Ogilvy,293.7,27608,94
2015,0,20229,Stewart Cink,293.6,42869,146
2015,0,33486,Roger Sloan,293.6,29946,102
2015,0,32366,Kevin Chappell,293.5,48133,164
2015,0,29223,Sam Saunders,293.2,47492,162
2015,0,34360,Patrick Reed,292.9,53893,184
2015,0,29289,S.Y. Noh,292.7,35705,122
2015,0,20157,Retief Goosen,292.6,42725,146
2015,0,23353,J.J. Henry,292.3,52035,178
2015,0,25493,Nick Taylor,292.3,53198,182
2015,0,35532,Tom Hoge,292.2,45576,156
2015,0,27770,Camilo Villegas,292.2,48512,166
2015,0,26289,Boo Weekley,292.0,43223,148
2015,0,28023,Byron Smith,291.9,31521,108
2015,0,34046,Jordan Spieth,291.8,48431,166
2015,0,30692,Scott Stallings,291.8,30351,104
2015,0,6522,Ernie Els,291.7,30925,106
2015,0,25345,Carl Pettersson,291.6,61245,210
2015,0,24924,Bill Haas,290.7,47675,164
2015,0,34563,Chesson Hadley,290.7,56398,194
2015,0,26951,Johnson Wagner,290.7,38958,134
2015,0,6567,Vijay Singh,290.6,44760,154
2015,0,20766,Padraig Harrington,290.5,34857,120
2015,0,22892,Jason Gore,290.4,41522,143
2015,0,35451,Scott Pinckney,290.3,50510,174
2015,0,20645,John Senden,290.2,38303,132
2015,0,22056,Cameron Percy,290.0,40016,138
2015,0,23621,Rory Sabbatini,290.0,44074,152
2015,0,28259,Sangmoon Bae,289.8,53911,186
2015,0,30736,Oscar Fraustro,289.5,30691,106
2015,0,34409,David Lingmerth,289.5,49223,170
2015,0,27214,Kevin Streelman,289.5,48052,166
2015,0,23623,Bo Van Pelt,289.5,45159,156
2015,0,29221,Webb Simpson,289.4,45146,156
2015,0,25191,Gonzalo Fernandez-Castaño,289.3,43974,152
2015,0,32150,Michael Thompson,289.3,46280,160
2015,0,30852,Ryo Ishikawa,289.2,48578,168
2015,0,31416,Derek Fathauer,288.8,43903,152
2015,0,28486,Michael Putnam,288.8,46210,160
2015,0,35545,Blayne Barber,288.6,42718,148
2015,0,23108,Matt Kuchar,288.5,53658,186
2015,0,24494,Erik Compton,288.4,49020,170
2015,0,27649,Brandt Snedeker,288.4,51920,180
2015,0,25892,Steve Wheatcroft,288.3,47276,164
2015,0,29479,Scott Brown,288.2,55336,192
2015,0,33399,Adam Hadwin,288.2,53029,184
2015,0,33413,Ben Martin,288.1,51851,180
2015,0,35541,John Peterson,288.1,48402,168
2015,0,29476,Kyle Reifers,288.0,52407,182
2015,0,27644,Brian Harman,287.9,51255,178
2015,0,29478,Kevin Kisner,287.8,59862,208
2015,0,23548,Bill Lunde,287.7,25893,90
2015,0,27895,Jonas Blixt,287.6,37389,130
2015,0,24925,Jonathan Byrd,287.5,34782,121
2015,0,34358,Jonathan Randolph,287.2,40203,140
2015,0,29535,Brice Garnett,287.1,43070,150
2015,0,29425,Andrew Svoboda,287.1,44207,154
2015,0,25686,Jason Dufner,286.7,36692,128
2015,0,24138,Ian Poulter,286.7,34978,122
2015,0,28307,Matt Every,286.6,35534,124
2015,0,23048,Eric Axley,286.4,30932,108
2015,0,26476,Chez Reavie,286.3,31494,110
2015,0,24490,George McNeill,286.2,53225,186
2015,0,28780,Nicholas Thompson,286.0,46912,164
2015,0,30926,Chris Kirk,285.8,39439,138
2015,0,28132,Tyrone Van Aswegen,285.6,30277,106
2015,0,23638,Brendon de Jonge,285.3,57635,202
2015,0,12510,Chad Campbell,285.2,55327,194
2015,0,32640,Troy Merritt,285.2,49623,174
2015,0,27933,John Merrick,285.0,41606,146
2015,0,28475,Jeff Overton,284.8,49554,174
2015,0,24361,Pat Perez,284.6,52364,184
2015,0,33122,Russell Knox,284.4,54605,192
2015,0,25834,Daniel Summerhays,284.0,57365,202
2015,0,35539,Luke Guthrie,283.9,43727,154
2015,0,27466,Spencer Levin,283.7,54461,192
2015,0,34130,Sung Joon Park,283.7,43126,152
2015,0,24846,Ricky Barnes,283.3,41926,148
2015,0,20472,Alex Cejka,283.3,52119,184
2015,0,31193,Jim Renner,283.3,36827,130
2015,0,28679,Fabián Gómez,283.2,46448,164
2015,0,29926,Danny Lee,283.1,65103,230
2015,0,27963,Chris Stroud,283.0,45275,160
2015,0,10885,Robert Allenby,282.7,30534,108
2015,0,24024,Zach Johnson,282.6,48615,172
2015,0,26596,Ryan Moore,282.6,39568,140
2015,0,37454,Whee Kim,282.4,38976,138
2015,0,10809,Jim Furyk,281.9,36084,128
2015,0,33419,Cameron Tringale,281.8,54114,192
2015,0,25198,Francesco Molinari,281.6,29849,106
2015,0,20593,Greg Chalmers,281.5,27583,98
2015,0,25240,D.A. Points,280.8,38744,138
2015,0,26758,David Hearn,280.6,54445,194
2015,0,34261,Scott Langley,280.5,51323,183
2015,0,31202,William McGirt,280.4,57762,206
2015,0,25396,Kevin Na,280.1,48732,174
2015,0,32200,Roberto Castro,279.8,25185,90
2015,0,34174,John Huh,279.8,56527,202
2015,0,21878,Mark Wilson,279.2,47456,170
2015,0,25349,Tim Wilkinson,279.1,36840,132
2015,0,34256,Andrew Putnam,278.7,35114,126
2015,0,36801,Mark Hubbard,278.5,42325,152
2015,0,25720,Chad Collins,278.4,43438,156
2015,0,20771,Steven Alker,278.3,33396,120
2015,0,20104,Ken Duke,278.1,48946,176
2015,0,23800,Bryce Molder,277.9,48359,174
2015,0,8075,Jerry Kelly,277.2,43515,157
2015,0,24507,Jason Bohn,277.1,52655,190
2015,0,23983,Luke Donald,277.0,37123,134
2015,0,30711,Colt Knost,276.6,47030,170
2015,0,24357,K.J. Choi,276.5,32070,116
2015,0,31560,Brian Stuard,276.5,48666,176
2015,0,30927,Brendon Todd,276.4,48638,176
2015,0,22293,Heath Slocum,275.8,26480,96
2015,0,21753,Brian Davis,275.5,42983,156
2015,0,34262,Jon Curran,273.5,43209,158
2015,0,40058,Zac Blair,273.1,56528,207
2015,0,29222,Billy Hurley III,271.9,40778,150
2015,0,10860,Justin Leonard,271.6,33131,122
2015,0,23541,Ben Crane,271.0,30893,114
2015,0,2206,David Toms,270.0,31315,116
2014,0,25804,Bubba Watson,314.3,40863,130
2014,0,30925,Dustin Johnson,311.0,32970,106
2014,0,28237,Rory McIlroy,310.5,37261,120
2014,0,27141,J.B. Holmes,308.0,52979,172
2014,0,35300,Andrew Loupe,308.0,37576,122
2014,0,36689,Brooks Koepka,307.0,34389,112
2014,0,24358,Robert Garrigus,306.1,48974,160
2014,0,27064,Jhonattan Vegas,304.8,45726,150
2014,0,21961,Charles Howell III,304.1,62028,204
2014,0,31323,Gary Woodland,304.1,53218,175
2014,0,32334,Charlie Beljan,303.8,43741,144
2014,0,20848,Ángel Cabrera,303.7,41915,138
2014,0,24502,Adam Scott,303.5,41275,136
2014,0,27436,Graham DeLaet,303.4,42781,141
2014,0,30944,Jason Kokrak,303.4,39447,130
2014,0,29461,Jamie Lovemark,302.4,36292,120
2014,0,33141,Keegan Bradley,302.2,48344,160
2014,0,28089,Jason Day,301.2,28914,96
2014,0,25632,Jimmy Walker,301.0,52978,176
2014,0,25900,Lucas Glover,300.6,37276,124
2014,0,24140,Sean O'Hair,300.5,46271,154
2014,0,26329,Louis Oosthuizen,300.5,25240,84
2014,0,23320,Ryan Palmer,300.4,48665,162
2014,0,30692,Scott Stallings,300.4,43257,144
2014,0,34431,Robert Streb,300.0,42598,142
2014,0,34099,Harris English,299.2,52660,176
2014,0,12716,Charley Hoffman,299.2,53254,178
2014,0,29518,Brendan Steele,298.9,48417,162
2014,0,25274,Steven Bowditch,298.1,55447,186
2014,0,26331,Charl Schwartzel,297.8,36930,124
2014,0,33418,Shawn Stefani,297.7,35723,120
2014,0,26851,Marc Leishman,297.6,45239,152
2014,0,32102,Rickie Fowler,297.5,45808,154
2014,0,30110,Kyle Stanley,297.5,47008,158
2014,0,34264,Hudson Swafford,297.5,42248,142
2014,0,34265,Will Wilcox,297.3,29133,98
2014,0,27936,Martin Laird,297.2,34477,116
2014,0,37273,Derek Ernst,297.0,42770,144
2014,0,27120,Troy Matteson,296.7,34422,116
2014,0,29289,S.Y. Noh,296.5,54555,184
2014,0,26300,Matt Jones,296.3,46823,158
2014,0,1706,Davis Love III,296.3,42664,144
2014,0,32366,Kevin Chappell,296.2,54493,184
2014,0,28500,Martin Flores,296.0,47957,162
2014,0,24781,Hunter Mahan,295.8,50294,170
2014,0,27095,Nick Watney,295.8,39636,134
2014,0,25345,Carl Pettersson,295.5,53784,182
2014,0,33461,Morgan Hoffmann,295.4,58486,198
2014,0,22405,Justin Rose,295.1,37779,128
2014,0,27408,Martin Kaymer,294.9,35391,120
2014,0,32839,Hideki Matsuyama,294.8,44217,150
2014,0,31557,Jim Herman,294.7,34181,116
2014,0,25562,Andres Romero,294.6,45363,154
2014,0,27330,Josh Teater,294.6,49496,168
2014,0,32333,Kevin Tway,294.5,35342,120
2014,0,29740,Brad Fritsch,294.4,28267,96
2014,0,21209,Sergio Garcia,294.3,29425,100
2014,0,23621,Rory Sabbatini,294.2,43537,148
2014,0,30750,Tommy Gainey,294.0,40569,138
2014,0,22371,Aaron Baddeley,293.8,39950,136
2014,0,20229,Stewart Cink,293.7,51111,174
2014,0,34098,Russell Henley,293.7,51688,176
2014,0,34021,Bud Cauley,293.4,32856,112
2014,0,21528,Henrik Stenson,293.2,29322,100
2014,0,25364,Paul Casey,293.0,30475,104
2014,0,28486,Michael Putnam,293.0,59769,204
2014,0,35732,Wes Roach,293.0,36919,126
2014,0,22046,Geoff Ogilvy,292.5,46799,160
2014,0,27770,Camilo Villegas,292.5,53231,182
2014,0,1810,Phil Mickelson,292.4,36840,126
2014,0,34360,Patrick Reed,292.3,50267,172
2014,0,20396,Lee Westwood,292.3,30397,104
2014,0,24924,Bill Haas,291.9,56626,194
2014,0,22378,Trevor Immelman,291.8,46685,160
2014,0,33413,Ben Martin,291.7,46668,160
2014,0,29420,Billy Horschel,291.6,47828,164
2014,0,26679,Kevin Stadler,291.6,49281,169
2014,0,23623,Bo Van Pelt,291.3,43695,150
2014,0,6522,Ernie Els,291.2,41354,142
2014,0,30852,Ryo Ishikawa,291.0,41328,142
2014,0,30926,Chris Kirk,291.0,58203,200
2014,0,24846,Ricky Barnes,290.7,51170,176
2014,0,23353,J.J. Henry,290.7,50590,174
2014,0,34563,Chesson Hadley,290.6,48814,168
2014,0,24912,Will MacKenzie,290.6,47666,164
2014,0,22913,John Rollins,290.1,44101,152
2014,0,28132,Tyrone Van Aswegen,290.0,45234,156
2014,0,34409,David Lingmerth,289.8,41729,144
2014,0,6567,Vijay Singh,289.7,48093,166
2014,0,34046,Jordan Spieth,289.7,54470,188
2014,0,32448,James Hahn,289.6,46337,160
2014,0,29535,Brice Garnett,289.3,50915,176
2014,0,32150,Michael Thompson,289.2,38172,132
2014,0,27644,Brian Harman,289.0,64149,222
2014,0,20645,John Senden,288.9,57207,198
2014,0,20157,Retief Goosen,288.8,49665,172
2014,0,27214,Kevin Streelman,288.6,40121,139
2014,0,28259,Sangmoon Bae,288.5,41549,144
2014,0,29221,Webb Simpson,288.5,48462,168
2014,0,26289,Boo Weekley,288.3,36614,127
2014,0,31193,Jim Renner,288.2,34013,118
2014,0,24925,Jonathan Byrd,288.1,41481,144
2014,0,25191,Gonzalo Fernandez-Castaño,288.1,44938,156
2014,0,35541,John Peterson,288.1,34574,120
2014,0,24138,Ian Poulter,288.1,29963,104
2014,0,23638,Brendon de Jonge,287.9,59893,208
2014,0,12510,Chad Campbell,287.8,30510,106
2014,0,29478,Kevin Kisner,287.8,48933,170
2014,0,35539,Luke Guthrie,287.6,48889,170
2014,0,28475,Jeff Overton,287.5,41396,144
2014,0,29425,Andrew Svoboda,287.4,44261,154
2014,0,29479,Scott Brown,287.2,55140,192
2014,0,26951,Johnson Wagner,287.1,37322,130
2014,0,28780,Nicholas Thompson,287.0,44203,154
2014,0,24361,Pat Perez,286.4,48114,168
2014,0,28307,Matt Every,286.3,46373,162
2014,0,27895,Jonas Blixt,286.1,30899,108
2014,0,24490,George McNeill,286.1,45200,158
2014,0,27963,Chris Stroud,285.8,48020,168
2014,0,33122,Russell Knox,285.7,52566,184
2014,0,27649,Brandt Snedeker,285.6,47126,165
2014,0,25686,Jason Dufner,285.3,28526,100
2014,0,27933,John Merrick,285.3,42797,150
2014,0,32640,Troy Merritt,285.2,35359,124
2014,0,25444,Justin Hicks,285.1,56456,198
2014,0,35139,Richard Lee,285.1,42188,148
2014,0,10885,Robert Allenby,284.9,46157,162
2014,0,26956,Bronson La'Cassie,284.9,26779,94
2014,0,26596,Ryan Moore,284.7,43280,152
2014,0,21731,Freddie Jacobson,284.6,51797,182
2014,0,25240,D.A. Points,284.5,36982,130
2014,0,23409,James Driscoll,284.2,40353,142
2014,0,29926,Danny Lee,284.2,45471,160
2014,0,32200,Roberto Castro,283.9,39746,140
2014,0,34174,John Huh,283.9,44849,158
2014,0,23108,Matt Kuchar,283.8,49943,176
2014,0,31560,Brian Stuard,283.4,49310,174
2014,0,24494,Erik Compton,283.3,49864,176
2014,0,33419,Cameron Tringale,282.9,60534,214
2014,0,25349,Tim Wilkinson,282.4,46321,164
2014,0,24024,Zach Johnson,282.2,54182,192
2014,0,25834,Daniel Summerhays,282.2,53054,188
2014,0,24663,Y.E. Yang,281.9,43973,156
2014,0,20498,Briny Baird,281.6,28159,100
2014,0,34261,Scott Langley,281.3,52320,186
2014,0,20160,Charlie Wi,281.0,39335,140
2014,0,20593,Greg Chalmers,280.7,45469,162
2014,0,25396,Kevin Na,280.3,52700,188
2014,0,30927,Brendon Todd,280.3,60260,215
2014,0,27466,Spencer Levin,280.1,33051,118
2014,0,24507,Jason Bohn,280.0,45363,162
2014,0,24357,K.J. Choi,279.8,42535,152
2014,0,21878,Mark Wilson,279.6,36346,130
2014,0,22621,Ben Curtis,279.5,40811,146
2014,0,10809,Jim Furyk,279.3,44681,160
2014,0,26758,David Hearn,279.1,51918,186
2014,0,23541,Ben Crane,279.0,45204,162
2014,0,23800,Bryce Molder,278.7,38458,138
2014,0,20098,Stuart Appleby,278.6,50148,180
2014,0,7867,Woody Austin,278.5,32861,118
2014,0,31202,William McGirt,278.5,53472,192
2014,0,27556,Ted Potter Jr.,278.4,37864,136
2014,0,21753,Brian Davis,278.2,49511,178
2014,0,23983,Luke Donald,278.1,28926,104
2014,0,25572,Graeme McDowell,278.0,32253,116
2014,0,22293,Heath Slocum,277.8,38340,138
2014,0,8075,Jerry Kelly,277.5,42183,152
2014,0,29222,Billy Hurley III,276.7,47597,172
2014,0,1724,Jeff Maggert,276.6,29877,108
2014,0,28092,D.H. Lee,276.2,27616,100
2014,0,20104,Ken Duke,275.5,40775,148
2014,0,25720,Chad Collins,275.4,40764,148
2014,0,2206,David Toms,275.1,34110,124
2014,0,23135,Tim Clark,272.2,38655,142
2014,0,19846,Brian Gay,271.6,38570,142
2014,0,10423,Mike Weir,271.2,35252,130
2014,0,10860,Justin Leonard,270.3,40539,150
2013,0,27129,Luke List,306.3,37365,122
2013,0,30925,Dustin Johnson,305.8,42809,140
2013,0,23452,Nicolas Colsaerts,305.7,28736,94
2013,0,31323,Gary Woodland,303.8,54376,179
2013,0,25804,Bubba Watson,303.7,44030,145
2013,0,30944,Jason Kokrak,303.2,47298,156
2013,0,24358,Robert Garrigus,302.4,39315,130
2013,0,28237,Rory McIlroy,302.2,33240,110
2013,0,33869,Eric Meierdierks,301.9,27773,92
2013,0,23320,Ryan Palmer,301.5,47329,157
2013,0,33141,Keegan Bradley,300.6,52302,174
2013,0,28500,Martin Flores,300.4,49874,166
2013,0,25274,Steven Bowditch,300.2,39029,130
2013,0,24140,Sean O'Hair,299.7,33561,112
2013,0,23497,Tag Ridings,299.6,38944,130
2013,0,28089,Jason Day,299.3,47589,159
2013,0,31557,Jim Herman,299.2,32913,110
2013,0,29289,S.Y. Noh,298.8,40045,134
2013,0,27436,Graham DeLaet,298.6,55832,187
2013,0,25632,Jimmy Walker,298.5,50147,168
2013,0,25818,Scott Piercy,298.2,44430,149
2013,0,30110,Kyle Stanley,298.1,42332,142
2013,0,24502,Adam Scott,297.8,35733,120
2013,0,34431,Robert Streb,297.7,42270,142
2013,0,33418,Shawn Stefani,297.2,37452,126
2013,0,29740,Brad Fritsch,297.0,45743,154
2013,0,22405,Justin Rose,296.6,35301,119
2013,0,32698,Bobby Gates,296.2,26654,90
2013,0,26331,Charl Schwartzel,296.1,40271,136
2013,0,30692,Scott Stallings,295.7,46720,158
2013,0,22913,John Rollins,295.6,43152,146
2013,0,32334,Charlie Beljan,295.4,36630,124
2013,0,33461,Morgan Hoffmann,295.4,37807,128
2013,0,22792,Peter Hanson,295.3,25099,85
2013,0,34099,Harris English,295.2,56092,190
2013,0,30163,Henrik Norlander,295.0,40114,136
2013,0,21961,Charles Howell III,294.8,50109,170
2013,0,27503,Steve LeBrun,294.1,36471,124
2013,0,27120,Troy Matteson,294.1,38818,132
2013,0,20848,Ángel Cabrera,294.0,42922,146
2013,0,12716,Charley Hoffman,294.0,49394,168
2013,0,29420,Billy Horschel,293.8,56406,192
2013,0,25900,Lucas Glover,293.7,38183,130
2013,0,27330,Josh Teater,293.7,48173,164
2013,0,22056,Cameron Percy,293.6,38751,132
2013,0,27936,Martin Laird,293.4,39903,136
2013,0,23788,D.J. Trahan,293.4,26992,92
2013,0,32448,James Hahn,293.3,43407,148
2013,0,8793,Tiger Woods,293.2,35187,120
2013,0,25562,Andres Romero,293.1,34588,118
2013,0,23621,Rory Sabbatini,293.1,48064,164
2013,0,32366,Kevin Chappell,292.9,46861,160
2013,0,20691,Greg Owen,292.8,41575,142
2013,0,24494,Erik Compton,292.7,43318,148
