YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
2022,135,0,37455,Si Woo Kim,75.96,670,882
2022,136,0,23983,Luke Donald,75.95,401,528
2022,137,0,35532,Tom Hoge,75.94,625,823
2022,138,0,19803,Ryan Armour,75.93,388,511
2022,139,0,40098,Matt Fitzpatrick,75.89,469,618
2022,140,0,24925,Jonathan Byrd,75.88,368,485
2022,141,0,29221,Webb Simpson,75.84,405,534
2022,142,0,23621,Rory Sabbatini,75.8,357,471
2022,143,0,51894,Vince Whaley,75.78,460,607
2022,144,0,29974,Branden Grace,75.75,328,433
2022,145,0,10381,Curtis Thompson,75.69,358,473
2022,146,0,23108,Matt Kuchar,75.68,473,625
2022,147,0,27974,Sung Kang,75.52,509,674
2022,147,0,28775,Nate Lashley,75.52,506,670
2022,149,0,39953,Chase Seiffert,75.45,338,448
2022,150,0,22405,Justin Rose,75.44,344,456
2022,151,0,23320,Ryan Palmer,75.43,396,525
2022,152,0,23325,Vaughn Taylor,75.4,377,500
2022,153,0,32448,James Hahn,75.37,456,605
2022,154,0,52375,Doug Ghim,75.17,560,745
2022,155,0,33667,Carlos Ortiz,75.16,360,479
2022,156,0,30978,Kiradech Aphibarnrat,75.1,359,478
2022,157,0,52372,Cameron Champ,75.06,337,449
2022,158,0,27214,Kevin Streelman,74.97,635,847
2022,159,0,31420,Anirban Lahiri,74.96,464,619
2022,160,0,33486,Roger Sloan,74.91,439,586
2022,161,0,34360,Patrick Reed,74.79,436,583
2022,162,0,25686,Jason Dufner,74.76,308,412
2022,163,0,56278,Matthew Wolff,74.62,244,327
2022,164,0,27936,Martin Laird,74.6,467,626
2022,165,0,33597,Harry Higgs,74.59,458,614
2022,166,0,47856,Seth Reeves,74.55,416,558
2022,167,0,36799,Stephan Jaeger,74.48,499,670
2022,168,0,25818,Scott Piercy,74.46,449,603
2022,169,0,34431,Robert Streb,74.45,507,681
2022,170,0,35110,Brett Drewitt,74.39,337,453
2022,171,0,39058,Lucas Herbert,74.29,289,389
2022,172,0,45526,Abraham Ancer,74.18,428,577
2022,173,0,28114,Dawie van der Walt,74.17,379,511
2022,174,0,51950,Max McGreevy,74.09,469,633
2022,175,0,27349,Alex Noren,74.04,368,497
2022,176,0,35506,Mackenzie Hughes,73.97,483,653
2022,177,0,30944,Jason Kokrak,73.76,388,526
2022,178,0,26476,Chez Reavie,73.7,611,829
2022,179,0,30927,Brendon Todd,73.58,585,795
2022,180,0,32816,Satoshi Kodaira,73.52,372,506
2022,181,0,32150,Michael Thompson,73.51,566,770
2022,182,0,32640,Troy Merritt,73.48,593,807
2022,183,0,47128,Richy Werenski,73.42,359,489
2022,184,0,24361,Pat Perez,73.21,369,504
2022,185,0,46435,Austin Cook,72.7,466,641
2022,186,0,47347,Adam Schenk,72.51,509,702
2022,187,0,24138,Ian Poulter,72.21,278,385
2022,188,0,35879,Kelly Kraft,72.2,457,633
2022,189,0,31560,Brian Stuard,71.98,632,878
2022,190,0,48084,Wesley Bryan,71.84,250,348
2022,191,0,29926,Danny Lee,71.36,284,398
2022,192,0,39436,Joshua Creel,71.01,294,414
2022,193,0,27895,Jonas Blixt,70.2,285,406
2021,1,0,46970,Jon Rahm,84.28,579,687
2021,2,0,24502,Adam Scott,83.12,463,557
2021,3,0,49964,Aaron Wise,82.69,554,670
2021,4,0,35450,Patrick Cantlay,82.35,546,663
2021,5,0,33448,Justin Thomas,82.08,536,653
2021,6,0,49960,Sepp Straka,81.61,630,772
2021,7,0,56278,Matthew Wolff,81.59,319,391
2021,8,0,56762,Will Gordon,81.39,551,677
2021,9,0,27064,Jhonattan Vegas,81.35,567,697
2021,10,0,22056,Cameron Percy,81.31,557,685
2021,11,0,21961,Charles Howell III,81.25,481,592
2021,12,0,30925,Dustin Johnson,81.24,472,581
2021,13,0,33122,Russell Knox,81.23,688,847
2021,14,0,46717,Viktor Hovland,81.14,598,737
2021,15,0,36871,Matthew NeSmith,81.08,647,798
2021,15,0,47483,Will Zalatoris,81.08,557,687
2021,17,0,45486,Joaquin Niemann,81.02,683,843
2021,18,0,48081,Xander Schauffele,80.99,507,626
2021,19,0,33141,Keegan Bradley,80.87,630,779
2021,20,0,27214,Kevin Streelman,80.81,716,886
2021,21,0,47959,Bryson DeChambeau,80.79,492,609
2021,22,0,30163,Henrik Norlander,80.64,633,785
2021,23,0,34098,Russell Henley,80.56,630,782
2021,24,0,30110,Kyle Stanley,80.55,675,838
2021,25,0,31646,Emiliano Grillo,80.53,699,868
2021,26,0,26329,Louis Oosthuizen,80.31,526,655
2021,27,0,26300,Matt Jones,80.3,636,792
2021,28,0,30944,Jason Kokrak,80.24,593,739
2021,29,0,21209,Sergio Garcia,80.16,509,635
2021,30,0,50525,Collin Morikawa,80.13,609,760
2021,31,0,24924,Bill Haas,80.06,281,351
2021,32,0,35891,Cameron Smith,80.0,544,680
2021,33,0,34046,Jordan Spieth,79.88,528,661
2021,34,0,36699,Patrick Rodgers,79.87,615,770
2021,35,0,36689,Brooks Koepka,79.85,416,521
2021,36,0,27936,Martin Laird,79.77,615,771
2021,37,0,27129,Luke List,79.68,549,689
2021,38,0,40026,Daniel Berger,79.61,613,770
2021,39,0,28237,Rory McIlroy,79.56,471,592
2021,40,0,35104,Tom Lewis,79.5,508,639
2021,41,0,29974,Branden Grace,79.39,497,626
2021,42,0,31323,Gary Woodland,79.37,427,538
2021,43,0,28420,Ryan Brehm,79.29,333,420
2021,44,0,34255,Joseph Bramlett,79.16,490,619
2021,45,0,28252,Seamus Power,79.13,402,508
2021,45,0,32333,Kevin Tway,79.13,364,460
2021,47,0,31557,Jim Herman,79.12,485,613
2021,48,0,40042,Tyler McCumber,79.1,439,555
2021,48,0,33667,Carlos Ortiz,79.1,613,775
2021,50,0,29518,Brendan Steele,79.0,519,657
2021,51,0,46046,Scottie Scheffler,78.98,684,866
2021,51,0,48119,Ben Taylor,78.98,293,371
2021,53,0,39997,Corey Conners,78.97,800,1013
2021,54,0,33419,Cameron Tringale,78.93,618,783
2021,55,0,52375,Doug Ghim,78.88,650,824
2021,56,0,33204,Shane Lowry,78.74,500,635
2021,57,0,23788,D.J. Trahan,78.71,414,526
2021,58,0,49298,Kramer Hickok,78.69,517,657
2021,59,0,23320,Ryan Palmer,78.68,487,619
2021,60,0,26851,Marc Leishman,78.62,489,622
2021,61,0,33490,Bo Hoag,78.61,610,776
2021,61,0,34264,Hudson Swafford,78.61,577,734
2021,63,0,46442,Maverick McNealy,78.57,517,658
2021,64,0,12716,Charley Hoffman,78.53,618,787
2021,64,0,33486,Roger Sloan,78.53,556,708
2021,66,0,49766,Hank Lebioda,78.5,482,614
2021,67,0,47504,Sam Burns,78.49,540,688
2021,68,0,25364,Paul Casey,78.46,488,622
2021,69,0,46550,Brandon Hagy,78.44,411,524
2021,69,0,37275,Sam Ryder,78.44,582,742
2021,71,0,29221,Webb Simpson,78.42,545,695
2021,72,0,45157,Cam Davis,78.37,576,735
2021,73,0,24024,Zach Johnson,78.36,572,730
2021,74,0,46402,Talor Gooch,78.32,589,752
2021,75,0,20229,Stewart Cink,78.23,557,712
2021,76,0,29725,Tony Finau,78.22,553,707
2021,77,0,37189,Harold Varner III,78.19,588,752
2021,78,0,48045,Michael Gellerman,78.11,339,434
2021,79,0,53165,Doc Redman,78.1,535,685
2021,80,0,47128,Richy Werenski,78.01,571,732
2021,81,0,32662,Michael Gligic,77.9,511,656
2021,82,0,25396,Kevin Na,77.85,629,808
2021,83,0,35461,Beau Hossler,77.83,537,690
2021,83,0,30692,Scott Stallings,77.83,488,627
2021,85,0,48887,Matt Wallace,77.7,345,444
2021,86,0,32839,Hideki Matsuyama,77.6,627,808
2021,87,0,25493,Nick Taylor,77.49,623,804
2021,88,0,23983,Luke Donald,77.46,347,448
2021,88,0,26331,Charl Schwartzel,77.46,536,692
2021,90,0,30911,Tommy Fleetwood,77.43,374,483
2021,91,0,28089,Jason Day,77.4,428,553
2021,92,0,27095,Nick Watney,77.38,301,389
2021,93,0,25686,Jason Dufner,77.36,598,773
2021,94,0,52372,Cameron Champ,77.35,478,618
2021,95,0,33120,Mark Anderson,77.31,385,498
2021,95,0,37455,Si Woo Kim,77.31,637,824
2021,95,0,32757,Patton Kizzire,77.31,637,824
2021,98,0,29478,Kevin Kisner,77.2,569,737
2021,99,0,27770,Camilo Villegas,77.19,467,605
2021,100,0,29908,C.T. Pan,77.13,526,682
2021,101,0,29970,Dylan Frittelli,77.12,401,520
2021,102,0,39971,Sungjae Im,77.02,905,1175
2021,103,0,25900,Lucas Glover,77.01,660,857
2021,104,0,33948,Byeong Hun An,76.94,467,607
2021,105,0,35310,Lanto Griffin,76.92,550,715
2021,106,0,39975,Michael Kim,76.91,363,472
2021,107,0,20396,Lee Westwood,76.88,419,545
2021,108,0,29420,Billy Horschel,76.86,608,791
2021,108,0,34256,Andrew Putnam,76.86,588,765
2021,110,0,45526,Abraham Ancer,76.85,747,972
2021,111,0,32448,James Hahn,76.84,501,652
2021,112,0,34431,Robert Streb,76.79,516,672
2021,113,0,24361,Pat Perez,76.75,637,830
2021,114,0,30926,Chris Kirk,76.58,582,760
2021,114,0,49771,J.T. Poston,76.58,510,666
2021,116,0,29268,Bronson Burgoon,76.54,460,601
2021,117,0,51766,Wyndham Clark,76.52,391,511
2021,118,0,29535,Brice Garnett,76.43,694,908
2021,119,0,51894,Vince Whaley,76.35,481,630
2021,120,0,26476,Chez Reavie,76.32,664,870
2021,121,0,45609,Tyler Duncan,76.3,644,844
2021,122,0,46435,Austin Cook,76.22,500,656
2021,123,0,48822,Sebastián Muñoz,76.2,685,899
2021,123,0,27649,Brandt Snedeker,76.2,570,748
2021,125,0,23621,Rory Sabbatini,76.15,495,650
2021,126,0,25818,Scott Piercy,76.06,502,660
2021,127,0,23108,Matt Kuchar,75.99,462,608
2021,128,0,39324,J.J. Spaun,75.94,527,694
2021,129,0,40006,Erik van Rooyen,75.85,471,621
2021,130,0,29926,Danny Lee,75.83,367,484
2021,131,0,28679,Fabián Gómez,75.81,351,463
2021,132,0,35506,Mackenzie Hughes,75.69,551,728
2021,133,0,32640,Troy Merritt,75.62,639,845
2021,134,0,34174,John Huh,75.61,400,529
2021,134,0,25804,Bubba Watson,75.61,434,574
2021,136,0,31420,Anirban Lahiri,75.55,414,548
2021,137,0,32791,K.H. Lee,75.54,704,932
2021,138,0,24140,Sean O'Hair,75.51,333,441
2021,139,0,34099,Harris English,75.36,624,828
2021,140,0,33597,Harry Higgs,75.27,481,639
2021,141,0,47993,Denny McCarthy,75.21,613,815
2021,142,0,39546,Keith Mitchell,75.19,497,661
2021,143,0,39977,Max Homa,75.11,525,699
2021,144,0,47347,Adam Schenk,75.06,650,866
2021,145,0,27330,Josh Teater,75.05,343,457
2021,146,0,19803,Ryan Armour,75.0,594,792
2021,147,0,22371,Aaron Baddeley,74.94,326,435
2021,147,0,35449,Adam Long,74.94,589,786
2021,149,0,34076,Joel Dahmen,74.9,579,773
2021,150,0,22405,Justin Rose,74.89,340,454
2021,151,0,33399,Adam Hadwin,74.87,578,772
2021,152,0,34363,Tyrrell Hatton,74.85,366,489
2021,153,0,35230,Nelson Ledesma,74.81,297,397
2021,154,0,29479,Scott Brown,74.78,519,694
2021,155,0,34314,Sebastian Cappelen,74.68,292,391
2021,156,0,27644,Brian Harman,74.54,694,931
2021,157,0,27974,Sung Kang,74.47,496,666
2021,158,0,34466,Peter Malnati,74.45,472,634
2021,159,0,32102,Rickie Fowler,74.44,498,669
2021,160,0,34563,Chesson Hadley,74.43,422,567
2021,161,0,32150,Michael Thompson,74.36,525,706
2021,162,0,39953,Chase Seiffert,74.26,528,711
2021,163,0,26758,David Hearn,74.2,463,624
2021,164,0,32618,Rhein Gibson,74.1,309,417
2021,165,0,40098,Matt Fitzpatrick,74.09,466,629
2021,165,0,27554,Scott Harrington,74.09,486,656
2021,167,0,33413,Ben Martin,73.93,346,468
2021,168,0,27556,Ted Potter Jr.,73.89,399,540
2021,169,0,34213,Grayson Murray,73.78,256,347
2021,170,0,27349,Alex Noren,73.76,489,663
2021,171,0,28775,Nate Lashley,73.74,483,655
2021,172,0,46441,Robby Shelton,73.68,459,623
2021,173,0,27942,Rob Oppenheim,73.65,492,668
2021,174,0,33410,Andrew Landry,73.62,452,614
2021,175,0,26499,Rafa Cabrera Bello,73.57,490,666
2021,175,0,32816,Satoshi Kodaira,73.57,540,734
2021,177,0,32139,Danny Willett,73.54,289,393
2021,178,0,32254,Xinjun Zhang,73.51,408,555
2021,179,0,34360,Patrick Reed,73.44,506,689
2021,180,0,33404,Chris Baker,73.4,367,500
2021,180,0,30927,Brendon Todd,73.4,665,906
2021,182,0,31560,Brian Stuard,73.28,779,1063
2021,183,0,1810,Phil Mickelson,73.21,410,560
2021,184,0,35532,Tom Hoge,73.09,622,851
2021,185,0,32070,Rafael Campos,73.08,353,483
2021,186,0,36801,Mark Hubbard,72.93,660,905
2021,187,0,35658,Kris Ventura,72.91,409,561
2021,188,0,19846,Brian Gay,72.53,425,586
2021,189,0,25632,Jimmy Walker,72.43,352,486
2021,190,0,23325,Vaughn Taylor,72.11,530,735
2021,191,0,23623,Bo Van Pelt,71.36,436,611
2021,192,0,24138,Ian Poulter,71.17,474,666
2021,193,0,24357,K.J. Choi,70.37,342,486
2021,194,0,27141,J.B. Holmes,70.29,220,313
2021,195,0,24781,Hunter Mahan,68.99,307,445
2021,196,0,35617,Martin Trainer,66.18,270,408
2020,1,0,21961,Charles Howell III,85.33,448,525
2020,2,1,28237,Rory McIlroy,84.08,396,471
2020,3,-1,48081,Xander Schauffele,83.93,496,591
2020,4,0,27936,Martin Laird,83.62,291,348
2020,5,0,46970,Jon Rahm,83.5,430,515
2020,6,0,32839,Hideki Matsuyama,82.65,486,588
2020,7,0,34255,Joseph Bramlett,82.59,351,425
2020,7,0,39997,Corey Conners,82.59,574,695
2020,7,0,24502,Adam Scott,82.59,242,293
2020,10,0,35450,Patrick Cantlay,82.55,317,384
2020,11,0,49964,Aaron Wise,82.49,311,377
2020,12,0,29484,Peter Uihlein,82.46,235,285
2020,13,1,45157,Cam Davis,82.18,392,477
2020,14,3,52372,Cameron Champ,82.13,455,554
2020,15,0,27095,Nick Watney,82.11,280,341
2020,16,0,56762,Will Gordon,82.1,211,257
2020,17,1,10809,Jim Furyk,82.02,333,406
2020,18,1,33122,Russell Knox,81.93,449,548
2020,19,1,36871,Matthew NeSmith,81.8,499,610
2020,20,1,52375,Doug Ghim,81.74,291,356
2020,21,-8,45486,Joaquin Niemann,81.53,490,601
2020,22,0,33404,Chris Baker,81.51,388,476
2020,23,1,37189,Harold Varner III,81.45,518,636
2020,24,1,29518,Brendan Steele,81.38,437,537
2020,25,-2,29725,Tony Finau,81.35,423,520
2020,26,0,30110,Kyle Stanley,81.29,430,529
2020,27,0,30163,Henrik Norlander,81.25,585,720
2020,28,1,30692,Scott Stallings,81.19,436,537
2020,29,1,56278,Matthew Wolff,81.18,496,611
2020,30,1,33419,Cameron Tringale,81.09,386,476
2020,31,12,30925,Dustin Johnson,81.08,330,407
2020,32,0,25493,Nick Taylor,80.94,429,530
2020,33,0,32102,Rickie Fowler,80.85,325,402
2020,34,0,12716,Charley Hoffman,80.81,379,469
2020,35,1,25804,Bubba Watson,80.68,430,533
2020,36,1,34098,Russell Henley,80.66,467,579
2020,37,1,28420,Ryan Brehm,80.65,275,341
2020,38,1,31646,Emiliano Grillo,80.63,483,599
2020,39,-11,29221,Webb Simpson,80.61,395,490
2020,40,0,33449,Zack Sucher,80.6,216,268
2020,41,0,47959,Bryson DeChambeau,80.52,401,498
2020,42,-1,33204,Shane Lowry,80.43,300,373
2020,43,2,47993,Denny McCarthy,80.27,533,664
2020,44,2,47504,Sam Burns,80.22,357,445
2020,45,5,46717,Viktor Hovland,80.21,523,652
2020,46,1,25364,Paul Casey,80.12,399,498
2020,47,16,46046,Scottie Scheffler,80.09,563,703
2020,48,-5,29420,Billy Horschel,80.06,554,692
2020,49,0,34431,Robert Streb,80.05,325,406
2020,50,1,24361,Pat Perez,80.0,384,480
2020,51,9,33448,Justin Thomas,79.96,423,529
2020,52,0,30944,Jason Kokrak,79.92,398,498
2020,53,0,28252,Seamus Power,79.77,209,262
2020,54,0,33948,Byeong Hun An,79.75,453,568
2020,54,0,26329,Louis Oosthuizen,79.75,323,405
2020,56,-8,35891,Cameron Smith,79.71,389,488
2020,56,0,48119,Ben Taylor,79.71,271,340
2020,58,-1,27129,Luke List,79.64,442,555
2020,59,-1,33399,Adam Hadwin,79.62,465,584
2020,60,-1,53165,Doc Redman,79.57,623,783
2020,61,0,27330,Josh Teater,79.54,311,391
2020,62,0,36699,Patrick Rodgers,79.53,536,674
2020,63,8,34099,Harris English,79.45,522,657
2020,64,0,32254,Xinjun Zhang,79.41,509,641
2020,65,1,22056,Cameron Percy,79.36,296,373
2020,66,1,46402,Talor Gooch,79.35,538,678
2020,66,1,51894,Vince Whaley,79.35,246,310
2020,68,1,35449,Adam Long,79.32,610,769
2020,69,11,39971,Sungjae Im,79.31,671,846
2020,70,0,23621,Rory Sabbatini,79.25,443,559
2020,71,0,28089,Jason Day,79.13,326,412
2020,71,-6,35310,Lanto Griffin,79.13,584,738
2020,73,0,36689,Brooks Koepka,79.07,238,301
2020,74,1,33490,Bo Hoag,79.05,468,592
2020,75,1,29974,Branden Grace,79.0,252,319
2020,75,-2,34360,Patrick Reed,79.0,459,581
2020,77,0,20229,Stewart Cink,78.86,317,402
2020,77,0,35732,Wes Roach,78.86,276,350
2020,79,2,37275,Sam Ryder,78.83,473,600
2020,80,-1,34363,Tyrrell Hatton,78.79,286,363
2020,81,1,46435,Austin Cook,78.75,441,560
2020,82,1,29535,Brice Garnett,78.74,411,522
2020,82,1,34563,Chesson Hadley,78.74,426,541
2020,82,1,25632,Jimmy Walker,78.74,237,301
2020,85,1,32333,Kevin Tway,78.68,262,333
2020,86,1,33141,Keegan Bradley,78.62,445,566
2020,87,1,39546,Keith Mitchell,78.54,410,522
2020,87,12,48822,Sebastián Muñoz,78.54,560,713
2020,89,0,24924,Bill Haas,78.51,296,377
2020,89,0,29926,Danny Lee,78.51,431,549
2020,91,0,32366,Kevin Chappell,78.4,254,324
2020,92,0,34021,Bud Cauley,78.37,395,504
2020,93,0,24024,Zach Johnson,78.36,420,536
2020,93,0,27214,Kevin Streelman,78.36,525,670
2020,95,0,46550,Brandon Hagy,78.35,257,328
2020,96,0,27064,Jhonattan Vegas,78.34,340,434
2020,97,0,33667,Carlos Ortiz,78.32,437,558
2020,98,0,49960,Sepp Straka,78.31,462,590
2020,99,2,35506,Mackenzie Hughes,78.21,427,546
2020,100,2,25900,Lucas Glover,77.94,470,603
2020,101,4,50525,Collin Morikawa,77.93,572,734
2020,102,1,36801,Mark Hubbard,77.91,589,756
2020,103,1,47347,Adam Schenk,77.88,500,642
2020,104,2,31420,Anirban Lahiri,77.78,231,297
2020,104,2,33413,Ben Martin,77.78,252,324
2020,106,2,33120,Mark Anderson,77.75,304,391
2020,107,2,31323,Gary Woodland,77.74,405,521
2020,108,2,30911,Tommy Fleetwood,77.71,265,341
2020,109,2,23788,D.J. Trahan,77.65,330,425
2020,110,2,26596,Ryan Moore,77.62,326,420
2020,111,14,45526,Abraham Ancer,77.59,516,665
2020,112,1,27649,Brandt Snedeker,77.56,356,459
2020,113,1,46442,Maverick McNealy,77.54,480,619
2020,114,1,47128,Richy Werenski,77.53,352,454
2020,115,1,45609,Tyler Duncan,77.52,631,814
2020,116,1,25349,Tim Wilkinson,77.45,340,439
2020,117,1,25686,Jason Dufner,77.43,446,576
2020,118,1,32757,Patton Kizzire,77.4,322,416
2020,119,1,29268,Bronson Burgoon,77.38,342,442
2020,119,1,48045,Michael Gellerman,77.38,284,367
2020,121,1,48887,Matt Wallace,77.37,253,327
2020,122,1,21209,Sergio Garcia,77.36,287,371
2020,123,1,40009,Dominic Bozzelli,77.31,201,260
2020,124,2,34213,Grayson Murray,77.29,211,273
2020,125,2,28307,Matt Every,77.26,282,365
2020,126,2,37455,Si Woo Kim,77.21,454,588
2020,127,2,27554,Scott Harrington,77.12,428,555
2020,128,2,34314,Sebastian Cappelen,77.04,292,379
2020,129,2,32448,James Hahn,77.02,238,309
2020,130,2,39324,J.J. Spaun,76.97,361,469
2020,131,3,27974,Sung Kang,76.94,437,568
2020,131,3,49766,Hank Lebioda,76.94,357,464
2020,133,3,28679,Fabián Gómez,76.88,389,506
2020,133,3,1810,Phil Mickelson,76.88,296,385
2020,135,3,27644,Brian Harman,76.85,531,691
2020,136,3,35658,Kris Ventura,76.84,282,367
2020,137,4,26300,Matt Jones,76.79,483,629
2020,138,4,39977,Max Homa,76.78,443,577
2020,139,4,32662,Michael Gligic,76.69,306,399
2020,140,4,26758,David Hearn,76.64,374,488
2020,140,4,23108,Matt Kuchar,76.64,397,518
2020,142,4,19846,Brian Gay,76.6,396,517
2020,142,4,29908,C.T. Pan,76.6,360,470
2020,144,4,33597,Harry Higgs,76.59,553,722
2020,145,4,32618,Rhein Gibson,76.58,278,363
2020,146,4,27556,Ted Potter Jr.,76.41,285,373
2020,147,4,28775,Nate Lashley,76.38,346,453
2020,148,5,35461,Beau Hossler,76.24,385,505
2020,149,5,27942,Rob Oppenheim,76.16,409,537
2020,150,2,40026,Daniel Berger,76.1,433,569
2020,150,5,32640,Troy Merritt,76.1,465,611
2020,152,-12,25396,Kevin Na,76.08,474,623
2020,153,3,22371,Aaron Baddeley,75.96,297,391
2020,154,3,46441,Robby Shelton,75.82,461,608
2020,155,3,35230,Nelson Ledesma,75.79,216,285
2020,156,3,19803,Ryan Armour,75.63,453,599
2020,157,3,40042,Tyler McCumber,75.62,304,402
2020,158,3,25572,Graeme McDowell,75.6,316,418
2020,159,3,33486,Roger Sloan,75.48,314,416
2020,159,3,32139,Danny Willett,75.48,234,310
2020,161,4,23320,Ryan Palmer,75.35,431,572
2020,162,5,35532,Tom Hoge,75.28,472,627
2020,163,5,32791,K.H. Lee,75.27,493,655
2020,164,5,34046,Jordan Spieth,75.11,338,450
2020,165,1,30927,Brendon Todd,75.06,647,862
2020,166,5,27963,Chris Stroud,74.87,286,382
2020,167,5,39953,Chase Seiffert,74.79,353,472
2020,168,5,49298,Kramer Hickok,74.78,344,460
2020,169,5,40058,Zac Blair,74.74,432,578
2020,170,5,27349,Alex Noren,74.73,340,455
2020,171,5,29970,Dylan Frittelli,74.64,521,698
2020,172,5,34256,Andrew Putnam,74.52,272,365
2020,173,6,23623,Bo Van Pelt,74.44,265,356
2020,174,6,34466,Peter Malnati,74.42,323,434
2020,175,6,26476,Chez Reavie,74.3,558,751
2020,176,6,40098,Matt Fitzpatrick,74.23,360,485
2020,177,6,29479,Scott Brown,74.13,447,603
2020,178,6,34076,Joel Dahmen,74.12,527,711
2020,179,6,51766,Wyndham Clark,74.04,328,443
2020,180,6,31557,Jim Herman,73.97,432,584
2020,181,6,21407,Arjun Atwal,73.96,213,288
2020,182,8,29478,Kevin Kisner,73.87,492,666
2020,183,5,31560,Brian Stuard,73.71,600,814
2020,184,5,49771,J.T. Poston,73.56,512,696
2020,185,6,32150,Michael Thompson,73.37,416,567
2020,186,6,24138,Ian Poulter,73.12,291,398
2020,187,7,25818,Scott Piercy,72.92,420,576
2020,188,7,22405,Justin Rose,72.9,234,321
2020,189,7,33410,Andrew Landry,72.71,421,579
2020,190,7,26851,Marc Leishman,72.56,320,441
2020,191,7,26499,Rafa Cabrera Bello,72.23,333,461
2020,192,7,23325,Vaughn Taylor,71.35,411,576
2020,193,8,35617,Martin Trainer,64.31,200,311
2019,1,0,33448,Justin Thomas,84.02,510,607
2019,2,0,28089,Jason Day,82.85,459,554
2019,2,0,46601,Trey Mullinax,82.85,430,519
2019,4,0,21961,Charles Howell III,82.32,661,803
2019,5,0,30946,Alex Prugh,82.2,522,635
2019,6,0,39997,Corey Conners,81.61,657,805
2019,7,0,27936,Martin Laird,81.3,574,706
2019,8,0,24502,Adam Scott,81.21,415,511
2019,9,0,52372,Cameron Champ,81.19,479,590
2019,10,0,31323,Gary Woodland,81.12,606,747
2019,11,0,27095,Nick Watney,80.76,554,686
2019,12,0,48822,Sebastián Muñoz,80.69,539,668
2019,13,0,40009,Dominic Bozzelli,80.67,455,564
2019,14,0,34306,John Chin,80.64,354,439
2019,15,0,24781,Hunter Mahan,80.56,435,540
2019,16,0,30692,Scott Stallings,80.5,516,641
2019,17,0,29518,Brendan Steele,80.17,477,595
2019,18,0,33948,Byeong Hun An,80.16,501,625
2019,19,0,46402,Talor Gooch,80.14,355,443
2019,20,0,49964,Aaron Wise,80.13,480,599
2019,21,0,26300,Matt Jones,80.08,583,728
2019,22,0,39546,Keith Mitchell,80.03,561,701
2019,22,0,49960,Sepp Straka,80.03,513,641
2019,24,0,46970,Jon Rahm,80.0,476,595
2019,25,0,23108,Matt Kuchar,79.92,605,757
2019,26,0,27974,Sung Kang,79.89,568,711
2019,27,0,36689,Brooks Koepka,79.78,513,643
2019,27,0,26951,Johnson Wagner,79.78,434,544
2019,29,0,32791,K.H. Lee,79.74,618,775
2019,30,0,25493,Nick Taylor,79.63,637,800
2019,31,0,48081,Xander Schauffele,79.59,499,627
2019,32,0,35450,Patrick Cantlay,79.41,459,578
2019,33,0,35421,Brandon Harkins,79.36,523,659
2019,34,0,32333,Kevin Tway,79.35,492,620
2019,35,0,30110,Kyle Stanley,79.32,583,735
2019,36,0,29268,Bronson Burgoon,79.3,406,512
2019,37,0,39324,J.J. Spaun,79.29,578,729
2019,38,0,29484,Peter Uihlein,79.27,436,550
2019,39,0,29970,Dylan Frittelli,79.24,561,708
2019,40,0,29926,Danny Lee,79.22,511,645
2019,41,0,28775,Nate Lashley,79.19,491,620
2019,42,0,37189,Harold Varner III,79.15,543,686
2019,43,0,28679,Fabián Gómez,79.02,467,591
2019,43,0,40115,Adam Svensson,79.02,482,610
2019,45,0,1810,Phil Mickelson,78.87,336,426
2019,46,0,30925,Dustin Johnson,78.86,429,544
2019,46,0,47347,Adam Schenk,78.86,675,856
2019,48,0,6522,Ernie Els,78.82,320,406
2019,49,0,25804,Bubba Watson,78.81,372,472
2019,50,0,29725,Tony Finau,78.77,527,669
2019,51,0,32102,Rickie Fowler,78.76,508,645
2019,52,0,26851,Marc Leishman,78.7,473,601
2019,53,0,33141,Keegan Bradley,78.64,600,763
2019,54,0,25364,Paul Casey,78.59,558,710
2019,55,0,34360,Patrick Reed,78.54,582,741
2019,56,0,33419,Cameron Tringale,78.51,431,549
2019,57,0,49303,Anders Albertson,78.44,422,538
2019,58,0,30944,Jason Kokrak,78.43,618,788
2019,59,0,27214,Kevin Streelman,78.41,603,769
