YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
2022,139,0,24361,Pat Perez,71.17,427,6
2022,141,0,27649,Brandt Snedeker,71.22,641,9
2022,142,0,32366,Kevin Chappell,71.23,926,13
2022,143,0,26476,Chez Reavie,71.25,1425,20
2022,144,0,48117,Kurt Kitayama,71.27,784,11
2022,145,0,25686,Jason Dufner,71.29,998,14
2022,145,0,27349,Alex Noren,71.29,499,7
2022,145,0,24502,Adam Scott,71.29,499,7
2022,145,0,54783,Dylan Wu,71.29,998,14
2022,149,0,25493,Nick Taylor,71.3,1426,20
2022,150,0,27936,Martin Laird,71.33,856,12
2022,150,0,35891,Cameron Smith,71.33,214,3
2022,150,0,34431,Robert Streb,71.33,1712,24
2022,150,0,32333,Kevin Tway,71.33,1498,21
2022,154,0,46550,Brandon Hagy,71.38,1142,16
2022,154,0,47128,Richy Werenski,71.38,1499,21
2022,156,0,51950,Max McGreevy,71.43,1000,14
2022,157,0,23320,Ryan Palmer,71.45,786,11
2022,158,0,53165,Doc Redman,71.47,1072,15
2022,158,0,10381,Curtis Thompson,71.47,1215,17
2022,160,0,47988,Nick Hardy,71.5,1001,14
2022,160,0,40006,Erik van Rooyen,71.5,572,8
2022,162,0,29289,S.Y. Noh,71.53,1073,15
2022,163,0,56278,Matthew Wolff,71.56,644,9
2022,164,0,39436,Joshua Creel,71.57,1002,14
2022,164,0,32150,Michael Thompson,71.57,1646,23
2022,166,0,19803,Ryan Armour,71.6,716,10
2022,167,0,49298,Kramer Hickok,71.63,1146,16
2022,168,0,29974,Branden Grace,71.7,717,10
2022,169,0,37212,Paul Barjon,71.73,1076,15
2022,169,0,47347,Adam Schenk,71.73,1076,15
2022,171,0,47856,Seth Reeves,71.75,574,8
2022,172,0,34563,Chesson Hadley,71.76,1507,21
2022,173,0,49947,Taylor Moore,71.77,933,13
2022,174,0,36884,Ben Kohles,71.78,646,9
2022,175,0,32102,Rickie Fowler,71.88,575,8
2022,175,0,39058,Lucas Herbert,71.88,575,8
2022,177,0,23983,Luke Donald,71.93,1007,14
2022,178,0,12716,Charley Hoffman,71.94,1151,16
2022,179,0,33490,Bo Hoag,72.0,864,12
2022,179,0,36689,Brooks Koepka,72.0,144,2
2022,181,0,24024,Zach Johnson,72.08,865,12
2022,182,0,22056,Cameron Percy,72.14,505,7
2022,183,0,33667,Carlos Ortiz,72.36,796,11
2022,184,0,48887,Matt Wallace,72.38,579,8
2022,185,0,54421,Garrick Higgo,72.44,1159,16
2022,186,0,29478,Kevin Kisner,72.5,435,6
2022,187,0,52372,Cameron Champ,72.55,798,11
2022,188,0,39977,Max Homa,72.75,291,4
2022,189,0,24138,Ian Poulter,73.0,292,4
2022,190,0,29926,Danny Lee,73.13,585,8
2022,191,0,27895,Jonas Blixt,73.5,882,12
2022,192,0,40098,Matt Fitzpatrick,74.0,74,1
2021,1,0,35450,Patrick Cantlay,67.5,135,2
2021,1,0,36689,Brooks Koepka,67.5,135,2
2021,3,0,46717,Viktor Hovland,68.0,204,3
2021,4,0,26329,Louis Oosthuizen,68.44,616,9
2021,5,0,23320,Ryan Palmer,68.45,753,11
2021,6,0,32757,Patton Kizzire,68.74,1306,19
2021,7,0,39971,Sungjae Im,68.78,1238,18
2021,8,0,29221,Webb Simpson,68.8,344,5
2021,9,0,39997,Corey Conners,68.82,757,11
2021,10,0,37455,Si Woo Kim,68.83,826,12
2021,11,0,47959,Bryson DeChambeau,69.0,138,2
2021,11,0,50525,Collin Morikawa,69.0,345,5
2021,11,0,46970,Jon Rahm,69.0,69,1
2021,11,0,35891,Cameron Smith,69.0,552,8
2021,11,0,34431,Robert Streb,69.0,1173,17
2021,16,0,49964,Aaron Wise,69.15,899,13
2021,17,0,24138,Ian Poulter,69.25,831,12
2021,18,0,45526,Abraham Ancer,69.27,762,11
2021,19,0,39977,Max Homa,69.29,970,14
2021,19,0,20396,Lee Westwood,69.29,485,7
2021,21,0,21209,Sergio Garcia,69.33,416,6
2021,21,0,30944,Jason Kokrak,69.33,624,9
2021,21,0,48081,Xander Schauffele,69.33,208,3
2021,24,0,23621,Rory Sabbatini,69.36,971,14
2021,25,0,47347,Adam Schenk,69.44,1250,18
2021,26,0,22056,Cameron Percy,69.5,695,10
2021,27,0,40026,Daniel Berger,69.6,348,5
2021,28,0,47128,Richy Werenski,69.75,1395,20
2021,29,0,29725,Tony Finau,69.8,698,10
2021,29,0,49766,Hank Lebioda,69.8,1047,15
2021,31,0,30110,Kyle Stanley,69.82,1187,17
2021,32,0,45486,Joaquin Niemann,69.83,838,12
2021,32,0,39953,Chase Seiffert,69.83,838,12
2021,34,0,27214,Kevin Streelman,69.85,1397,20
2021,35,0,52375,Doug Ghim,69.88,1118,16
2021,36,0,46046,Scottie Scheffler,69.92,839,12
2021,37,0,35506,Mackenzie Hughes,69.93,979,14
2021,38,0,29974,Branden Grace,69.94,1119,16
2021,39,0,36699,Patrick Rodgers,69.95,1399,20
2021,40,0,28237,Rory McIlroy,70.0,70,1
2021,40,0,24502,Adam Scott,70.0,210,3
2021,42,0,27129,Luke List,70.05,1331,19
2021,42,0,25818,Scott Piercy,70.05,1331,19
2021,44,0,34098,Russell Henley,70.08,911,13
2021,45,0,29535,Brice Garnett,70.09,1612,23
2021,46,0,27330,Josh Teater,70.11,631,9
2021,47,0,30692,Scott Stallings,70.15,1403,20
2021,48,0,27644,Brian Harman,70.17,842,12
2021,49,0,46402,Talor Gooch,70.18,772,11
2021,49,0,33597,Harry Higgs,70.18,772,11
2021,51,0,20229,Stewart Cink,70.21,983,14
2021,51,0,23788,D.J. Trahan,70.21,983,14
2021,53,0,33399,Adam Hadwin,70.22,1615,23
2021,53,0,28252,Seamus Power,70.22,632,9
2021,53,0,27770,Camilo Villegas,70.22,1264,18
2021,56,0,28420,Ryan Brehm,70.27,773,11
2021,57,0,33404,Chris Baker,70.29,1195,17
2021,58,0,30911,Tommy Fleetwood,70.3,703,10
2021,58,0,12716,Charley Hoffman,70.3,703,10
2021,60,0,49960,Sepp Straka,70.31,1125,16
2021,61,0,25364,Paul Casey,70.33,422,6
2021,61,0,28089,Jason Day,70.33,633,9
2021,61,0,32839,Hideki Matsuyama,70.33,422,6
2021,64,0,35310,Lanto Griffin,70.35,1618,23
2021,65,0,30926,Chris Kirk,70.36,774,11
2021,66,0,27349,Alex Noren,70.38,915,13
2021,67,0,27064,Jhonattan Vegas,70.42,845,12
2021,68,0,40006,Erik van Rooyen,70.44,634,9
2021,69,0,32662,Michael Gligic,70.45,1409,20
2021,70,0,31646,Emiliano Grillo,70.46,916,13
2021,70,0,27649,Brandt Snedeker,70.46,916,13
2021,72,0,26300,Matt Jones,70.47,1198,17
2021,73,0,33490,Bo Hoag,70.5,1269,18
2021,73,0,33204,Shane Lowry,70.5,564,8
2021,73,0,33413,Ben Martin,70.5,987,14
2021,73,0,24361,Pat Perez,70.5,1410,20
2021,77,0,34563,Chesson Hadley,70.54,917,13
2021,78,0,26476,Chez Reavie,70.55,1411,20
2021,79,0,19803,Ryan Armour,70.56,1270,18
2021,79,0,28775,Nate Lashley,70.56,1270,18
2021,81,0,32102,Rickie Fowler,70.57,494,7
2021,81,0,35461,Beau Hossler,70.57,988,14
2021,81,0,48119,Ben Taylor,70.57,988,14
2021,84,0,27942,Rob Oppenheim,70.61,1271,18
2021,85,0,45157,Cam Davis,70.62,918,13
2021,85,0,29908,C.T. Pan,70.62,918,13
2021,87,0,24140,Sean O'Hair,70.64,777,11
2021,88,0,39546,Keith Mitchell,70.65,1201,17
2021,88,0,48822,Sebastián Muñoz,70.65,1413,20
2021,90,0,25900,Lucas Glover,70.67,1272,18
2021,90,0,24024,Zach Johnson,70.67,1272,18
2021,90,0,23108,Matt Kuchar,70.67,636,9
2021,93,0,31420,Anirban Lahiri,70.69,919,13
2021,94,0,52372,Cameron Champ,70.73,778,11
2021,94,0,34174,John Huh,70.73,778,11
2021,96,0,35532,Tom Hoge,70.75,1415,20
2021,97,0,56278,Matthew Wolff,70.78,637,9
2021,98,0,32448,James Hahn,70.79,991,14
2021,99,0,22371,Aaron Baddeley,70.8,708,10
2021,100,0,32816,Satoshi Kodaira,70.84,1346,19
2021,101,0,32333,Kevin Tway,70.86,992,14
2021,102,0,36871,Matthew NeSmith,70.87,1063,15
2021,103,0,33120,Mark Anderson,70.89,638,9
2021,103,0,33141,Keegan Bradley,70.89,1276,18
2021,103,0,34076,Joel Dahmen,70.89,1347,19
2021,106,0,33486,Roger Sloan,70.92,922,13
2021,107,0,46442,Maverick McNealy,70.94,1135,16
2021,107,0,31560,Brian Stuard,70.94,1206,17
2021,109,0,34314,Sebastian Cappelen,71.0,1207,17
2021,109,0,24357,K.J. Choi,71.0,1065,15
2021,109,0,34099,Harris English,71.0,426,6
2021,109,0,29420,Billy Horschel,71.0,710,10
2021,109,0,34360,Patrick Reed,71.0,142,2
2021,109,0,30927,Brendon Todd,71.0,1065,15
2021,109,0,32139,Danny Willett,71.0,710,10
2021,116,0,32640,Troy Merritt,71.04,1634,23
2021,117,0,34255,Joseph Bramlett,71.06,1137,16
2021,117,0,25493,Nick Taylor,71.06,1279,18
2021,119,0,29970,Dylan Frittelli,71.07,1066,15
2021,120,0,49298,Kramer Hickok,71.08,853,12
2021,121,0,26499,Rafa Cabrera Bello,71.11,1280,18
2021,121,0,23623,Bo Van Pelt,71.11,1280,18
2021,123,0,46435,Austin Cook,71.12,1778,25
2021,124,0,40042,Tyler McCumber,71.13,1138,16
2021,125,0,51766,Wyndham Clark,71.14,996,14
2021,125,0,32791,K.H. Lee,71.14,1565,22
2021,127,0,23983,Luke Donald,71.15,925,13
2021,127,0,39324,J.J. Spaun,71.15,1423,20
2021,129,0,27936,Martin Laird,71.17,1281,18
2021,130,0,34466,Peter Malnati,71.19,1139,16
2021,131,0,33410,Andrew Landry,71.2,1068,15
2021,132,0,29478,Kevin Kisner,71.23,926,13
2021,132,0,32254,Xinjun Zhang,71.23,926,13
2021,134,0,23325,Vaughn Taylor,71.25,1140,16
2021,135,0,56762,Will Gordon,71.26,1354,19
2021,136,0,29926,Danny Lee,71.27,1069,15
2021,137,0,48045,Michael Gellerman,71.3,713,10
2021,138,0,32070,Rafael Campos,71.38,928,13
2021,139,0,47483,Will Zalatoris,71.4,357,5
2021,140,0,26331,Charl Schwartzel,71.41,1214,17
2021,141,0,25686,Jason Dufner,71.42,1857,26
2021,141,0,33419,Cameron Tringale,71.42,857,12
2021,143,0,34256,Andrew Putnam,71.45,1572,22
2021,144,0,36801,Mark Hubbard,71.47,1072,15
2021,144,0,37275,Sam Ryder,71.47,1215,17
2021,144,0,32150,Michael Thompson,71.47,1072,15
2021,147,0,47504,Sam Burns,71.5,715,10
2021,147,0,19846,Brian Gay,71.5,1144,16
2021,149,0,33122,Russell Knox,71.54,1717,24
2021,149,0,26851,Marc Leishman,71.54,930,13
2021,151,0,24924,Bill Haas,71.55,787,11
2021,152,0,47993,Denny McCarthy,71.6,1074,15
2021,152,0,51894,Vince Whaley,71.6,1074,15
2021,154,0,35104,Tom Lewis,71.65,1218,17
2021,155,0,1810,Phil Mickelson,71.67,645,9
2021,156,0,27974,Sung Kang,71.68,1577,22
2021,157,0,29268,Bronson Burgoon,71.69,932,13
2021,158,0,45609,Tyler Duncan,71.7,1434,20
2021,158,0,25804,Bubba Watson,71.7,717,10
2021,160,0,25396,Kevin Na,71.77,933,13
2021,160,0,27556,Ted Potter Jr.,71.77,1579,22
2021,162,0,28679,Fabián Gómez,71.78,646,9
2021,163,0,30163,Henrik Norlander,71.83,1293,18
2021,164,0,34213,Grayson Murray,71.9,719,10
2021,165,0,26758,David Hearn,71.93,1007,14
2021,165,0,29518,Brendan Steele,71.93,1007,14
2021,167,0,35658,Kris Ventura,71.94,1223,17
2021,168,0,35617,Martin Trainer,71.96,1655,23
2021,169,0,40098,Matt Fitzpatrick,72.0,576,8
2021,169,0,21961,Charles Howell III,72.0,1008,14
2021,169,0,30925,Dustin Johnson,72.0,72,1
2021,169,0,35230,Nelson Ledesma,72.0,1080,15
2021,169,0,33667,Carlos Ortiz,72.0,648,9
2021,169,0,31323,Gary Woodland,72.0,504,7
2021,175,0,39975,Michael Kim,72.04,1945,27
2021,176,0,46441,Robby Shelton,72.06,1297,18
2021,177,0,29479,Scott Brown,72.13,1082,15
2021,177,0,34264,Hudson Swafford,72.13,1082,15
2021,179,0,32618,Rhein Gibson,72.23,939,13
2021,180,0,27554,Scott Harrington,72.26,1373,19
2021,181,0,27095,Nick Watney,72.31,940,13
2021,182,0,46550,Brandon Hagy,72.33,868,12
2021,183,0,53165,Doc Redman,72.43,1014,14
2021,184,0,48887,Matt Wallace,72.5,435,6
2021,185,0,49771,J.T. Poston,72.52,1523,21
2021,186,0,33948,Byeong Hun An,72.63,1380,19
2021,187,0,37189,Harold Varner III,72.67,872,12
2021,188,0,33448,Justin Thomas,73.0,73,1
2021,189,0,35449,Adam Long,73.1,1462,20
2021,190,0,31557,Jim Herman,73.13,1170,16
2021,191,0,34363,Tyrrell Hatton,73.67,221,3
2021,192,0,25632,Jimmy Walker,73.83,886,12
2021,193,0,34046,Jordan Spieth,73.86,517,7
2021,194,0,27141,J.B. Holmes,74.0,370,5
2021,194,0,22405,Justin Rose,74.0,74,1
2021,196,0,24781,Hunter Mahan,74.08,889,12
2020,1,0,32839,Hideki Matsuyama,66.33,398,6
2020,2,0,29221,Webb Simpson,66.5,133,2
2020,3,0,30925,Dustin Johnson,67.0,67,1
2020,3,0,28237,Rory McIlroy,67.0,67,1
2020,5,0,48081,Xander Schauffele,67.67,406,6
2020,6,0,24502,Adam Scott,68.0,204,3
2020,6,0,27064,Jhonattan Vegas,68.0,408,6
2020,8,0,30692,Scott Stallings,68.23,887,13
2020,9,0,10809,Jim Furyk,68.36,752,11
2020,10,0,33413,Ben Martin,68.43,479,7
2020,11,1,34099,Harris English,68.6,686,10
2020,12,1,56762,Will Gordon,68.75,275,4
2020,13,1,29420,Billy Horschel,68.8,1032,15
2020,14,1,46046,Scottie Scheffler,68.85,895,13
2020,15,1,40026,Daniel Berger,68.88,551,8
2020,16,1,25493,Nick Taylor,68.9,689,10
2020,17,1,32366,Kevin Chappell,69.0,690,10
2020,17,1,36801,Mark Hubbard,69.0,897,13
2020,17,1,31420,Anirban Lahiri,69.0,414,6
2020,17,1,50525,Collin Morikawa,69.0,345,5
2020,17,1,27963,Chris Stroud,69.0,552,8
2020,22,1,29268,Bronson Burgoon,69.09,760,11
2020,23,1,25804,Bubba Watson,69.11,622,9
2020,24,1,30163,Henrik Norlander,69.13,1037,15
2020,25,1,34363,Tyrrell Hatton,69.14,484,7
2020,26,1,24024,Zach Johnson,69.17,830,12
2020,27,1,27214,Kevin Streelman,69.18,1176,17
2020,28,1,51766,Wyndham Clark,69.29,970,14
2020,28,1,33597,Harry Higgs,69.29,970,14
2020,30,1,30927,Brendon Todd,69.31,1109,16
2020,31,1,28089,Jason Day,69.33,416,6
2020,31,1,26596,Ryan Moore,69.33,416,6
2020,31,1,28252,Seamus Power,69.33,624,9
2020,34,1,51894,Vince Whaley,69.36,763,11
2020,35,1,28307,Matt Every,69.4,694,10
2020,36,1,28679,Fabián Gómez,69.42,833,12
2020,37,1,29725,Tony Finau,69.43,486,7
2020,38,1,48045,Michael Gellerman,69.45,764,11
2020,39,1,35450,Patrick Cantlay,69.5,278,4
2020,39,1,22405,Justin Rose,69.5,139,2
2020,39,1,35658,Kris Ventura,69.5,556,8
2020,42,1,49298,Kramer Hickok,69.56,626,9
2020,43,1,33667,Carlos Ortiz,69.64,975,14
2020,43,1,27330,Josh Teater,69.64,766,11
2020,45,1,28420,Ryan Brehm,69.73,767,11
2020,46,1,47128,Richy Werenski,69.75,558,8
2020,47,1,35506,Mackenzie Hughes,69.78,628,9
2020,48,1,39953,Chase Seiffert,69.79,977,14
2020,49,1,33404,Chris Baker,69.8,698,10
2020,49,1,29970,Dylan Frittelli,69.8,1047,15
2020,49,1,12716,Charley Hoffman,69.8,698,10
2020,49,1,1810,Phil Mickelson,69.8,349,5
2020,53,1,19803,Ryan Armour,69.82,1187,17
2020,54,1,21209,Sergio Garcia,69.83,419,6
2020,54,1,35449,Adam Long,69.83,1257,18
2020,54,1,35732,Wes Roach,69.83,838,12
2020,57,1,29926,Danny Lee,69.89,629,9
2020,58,1,35310,Lanto Griffin,69.9,699,10
2020,59,1,33141,Keegan Bradley,69.93,1049,15
2020,60,1,47959,Bryson DeChambeau,70.0,70,1
2020,60,1,30911,Tommy Fleetwood,70.0,280,4
2020,60,1,34098,Russell Henley,70.0,420,6
2020,60,1,46970,Jon Rahm,70.0,210,3
2020,60,1,36699,Patrick Rodgers,70.0,1120,16
2020,60,1,27649,Brandt Snedeker,70.0,490,7
2020,60,1,34046,Jordan Spieth,70.0,420,6
2020,60,1,48119,Ben Taylor,70.0,700,10
2020,60,1,32150,Michael Thompson,70.0,700,10
2020,60,1,25349,Tim Wilkinson,70.0,630,9
2020,70,2,37275,Sam Ryder,70.05,1331,19
2020,71,2,35461,Beau Hossler,70.08,841,12
2020,72,2,25396,Kevin Na,70.09,771,11
2020,73,2,21961,Charles Howell III,70.11,1332,19
2020,74,2,23621,Rory Sabbatini,70.12,1192,17
2020,75,2,35532,Tom Hoge,70.13,1052,15
2020,75,2,24361,Pat Perez,70.13,561,8
2020,77,2,33410,Andrew Landry,70.14,982,14
2020,77,2,33449,Zack Sucher,70.14,491,7
2020,79,2,33948,Byeong Hun An,70.15,912,13
2020,80,2,46402,Talor Gooch,70.16,1333,19
2020,81,2,48887,Matt Wallace,70.17,842,12
2020,82,2,27644,Brian Harman,70.2,1404,20
2020,82,2,46717,Viktor Hovland,70.2,351,5
2020,82,2,24138,Ian Poulter,70.2,702,10
2020,82,2,23325,Vaughn Taylor,70.2,702,10
2020,82,2,56278,Matthew Wolff,70.2,702,10
2020,87,2,26758,David Hearn,70.22,632,9
2020,88,2,32640,Troy Merritt,70.23,1545,22
2020,89,2,26329,Louis Oosthuizen,70.25,562,8
2020,89,2,22056,Cameron Percy,70.25,562,8
2020,89,2,49964,Aaron Wise,70.25,843,12
2020,92,2,49771,J.T. Poston,70.27,1054,15
2020,93,2,25818,Scott Piercy,70.29,984,14
2020,94,2,31560,Brian Stuard,70.3,1406,20
2020,95,2,33399,Adam Hadwin,70.31,914,13
2020,96,2,49960,Sepp Straka,70.33,422,6
2020,97,2,25686,Jason Dufner,70.35,1196,17
2020,98,2,37455,Si Woo Kim,70.39,1267,18
2020,99,2,33122,Russell Knox,70.42,1338,19
2020,100,2,47347,Adam Schenk,70.43,493,7
2020,101,2,34255,Joseph Bramlett,70.45,775,11
2020,101,2,23320,Ryan Palmer,70.45,775,11
2020,103,2,48822,Sebastián Muñoz,70.47,1057,15
2020,104,3,32662,Michael Gligic,70.54,917,13
2020,105,4,39971,Sungjae Im,70.6,706,10
2020,105,4,29484,Peter Uihlein,70.6,706,10
2020,107,4,45157,Cam Davis,70.62,918,13
2020,108,4,36871,Matthew NeSmith,70.64,777,11
2020,109,4,25900,Lucas Glover,70.65,1201,17
2020,110,4,34021,Bud Cauley,70.69,919,13
2020,110,4,29535,Brice Garnett,70.69,1131,16
2020,110,4,32618,Rhein Gibson,70.69,919,13
2020,110,4,40042,Tyler McCumber,70.69,919,13
2020,114,4,26476,Chez Reavie,70.71,1202,17
2020,115,4,45486,Joaquin Niemann,70.73,1061,15
2020,116,4,20229,Stewart Cink,70.78,637,9
2020,117,4,33490,Bo Hoag,70.79,991,14
2020,118,4,26300,Matt Jones,70.81,1133,16
2020,119,4,24924,Bill Haas,70.82,779,11
2020,120,4,22371,Aaron Baddeley,70.83,425,6
2020,120,4,29974,Branden Grace,70.83,425,6
2020,120,4,32757,Patton Kizzire,70.83,1275,18
2020,120,4,47993,Denny McCarthy,70.83,850,12
2020,124,4,25364,Paul Casey,70.86,496,7
2020,125,4,34213,Grayson Murray,70.87,1063,15
2020,126,4,27095,Nick Watney,70.88,567,8
2020,127,4,32791,K.H. Lee,70.89,1276,18
2020,128,4,45526,Abraham Ancer,70.91,780,11
2020,129,4,19846,Brian Gay,70.92,922,13
2020,129,4,34466,Peter Malnati,70.92,851,12
2020,131,4,40058,Zac Blair,70.93,1064,15
2020,132,4,47504,Sam Burns,71.0,710,10
2020,132,4,39997,Corey Conners,71.0,1065,15
2020,132,4,27936,Martin Laird,71.0,355,5
2020,132,4,27349,Alex Noren,71.0,355,5
2020,132,4,35891,Cameron Smith,71.0,781,11
2020,132,4,33419,Cameron Tringale,71.0,994,14
2020,132,4,32254,Xinjun Zhang,71.0,1349,19
2020,139,5,46435,Austin Cook,71.06,1208,17
2020,140,5,29479,Scott Brown,71.07,995,14
2020,140,5,34076,Joel Dahmen,71.07,1066,15
2020,140,5,39546,Keith Mitchell,71.07,1066,15
2020,143,5,27129,Luke List,71.12,1209,17
2020,144,5,53165,Doc Redman,71.13,1138,16
2020,145,5,23108,Matt Kuchar,71.17,427,6
2020,146,5,31646,Emiliano Grillo,71.22,641,9
2020,146,5,39977,Max Homa,71.22,641,9
2020,148,5,29478,Kevin Kisner,71.23,926,13
2020,149,5,27942,Rob Oppenheim,71.24,1211,17
2020,150,5,26499,Rafa Cabrera Bello,71.25,855,12
2020,150,5,27554,Scott Harrington,71.25,1425,20
2020,150,5,29908,C.T. Pan,71.25,1140,16
2020,153,7,49766,Hank Lebioda,71.27,784,11
2020,154,7,34563,Chesson Hadley,71.29,998,14
2020,154,7,26851,Marc Leishman,71.29,499,7
2020,156,7,30110,Kyle Stanley,71.3,713,10
2020,157,7,34360,Patrick Reed,71.33,214,3
2020,158,7,40009,Dominic Bozzelli,71.38,571,8
2020,159,7,35230,Nelson Ledesma,71.4,714,10
2020,160,7,32448,James Hahn,71.43,500,7
2020,161,7,27556,Ted Potter Jr.,71.46,929,13
2020,162,7,34314,Sebastian Cappelen,71.54,930,13
2020,163,7,46441,Robby Shelton,71.58,859,12
2020,164,7,40098,Matt Fitzpatrick,71.63,573,8
2020,165,7,33120,Mark Anderson,71.67,645,9
2020,165,7,29518,Brendan Steele,71.67,645,9
2020,167,7,45609,Tyler Duncan,71.71,1219,17
2020,168,7,52372,Cameron Champ,71.75,861,12
2020,169,7,33486,Roger Sloan,71.78,646,9
2020,170,7,27974,Sung Kang,71.8,1077,15
2020,171,8,52375,Doug Ghim,71.91,791,11
2020,171,8,32139,Danny Willett,71.91,791,11
2020,173,8,30944,Jason Kokrak,71.92,863,12
2020,173,8,25632,Jimmy Walker,71.92,863,12
2020,175,8,31557,Jim Herman,72.0,1224,17
2020,175,8,28775,Nate Lashley,72.0,936,13
2020,175,8,46442,Maverick McNealy,72.0,432,6
2020,178,8,23788,D.J. Trahan,72.08,865,12
2020,179,8,34256,Andrew Putnam,72.09,793,11
2020,180,8,39324,J.J. Spaun,72.18,1227,17
2020,181,8,25572,Graeme McDowell,72.3,723,10
2020,182,8,21407,Arjun Atwal,72.38,579,8
2020,183,8,33204,Shane Lowry,72.5,290,4
2020,184,8,34431,Robert Streb,72.63,581,8
2020,185,8,46550,Brandon Hagy,72.67,654,9
2020,185,8,37189,Harold Varner III,72.67,436,6
2020,187,8,32333,Kevin Tway,72.91,802,11
2020,188,8,35617,Martin Trainer,73.61,1325,18
2020,189,8,31323,Gary Woodland,74.0,148,2
2020,190,8,23623,Bo Van Pelt,74.17,445,6
2020,191,8,32102,Rickie Fowler,75.5,151,2
2019,1,0,33448,Justin Thomas,65.0,65,1
2019,2,0,34360,Patrick Reed,66.0,66,1
2019,3,0,24138,Ian Poulter,66.5,266,4
2019,4,0,34046,Jordan Spieth,67.5,270,4
2019,5,0,24502,Adam Scott,68.0,272,4
2019,6,0,30911,Tommy Fleetwood,68.25,273,4
2019,7,0,46970,Jon Rahm,68.33,205,3
2019,8,0,25818,Scott Piercy,68.6,1029,15
2019,9,0,45526,Abraham Ancer,68.69,893,13
2019,10,0,33410,Andrew Landry,68.71,962,14
2019,11,0,21528,Henrik Stenson,68.8,344,5
2019,12,0,35891,Cameron Smith,68.91,758,11
2019,13,0,40009,Dominic Bozzelli,68.93,1034,15
2019,13,0,23325,Vaughn Taylor,68.93,965,14
2019,15,0,25900,Lucas Glover,69.0,690,10
2019,15,0,22405,Justin Rose,69.0,207,3
2019,15,0,23621,Rory Sabbatini,69.0,966,14
2019,18,0,51766,Wyndham Clark,69.11,1244,18
2019,19,0,39971,Sungjae Im,69.2,1038,15
2019,20,0,47959,Bryson DeChambeau,69.25,277,4
2019,21,0,49964,Aaron Wise,69.29,485,7
2019,22,0,29420,Billy Horschel,69.33,832,12
2019,22,0,48081,Xander Schauffele,69.33,624,9
2019,24,0,29970,Dylan Frittelli,69.38,902,13
2019,25,0,32640,Troy Merritt,69.41,1180,17
2019,26,0,36689,Brooks Koepka,69.5,139,2
2019,26,0,28775,Nate Lashley,69.5,973,14
2019,28,0,35506,Mackenzie Hughes,69.54,904,13
2019,29,0,26499,Rafa Cabrera Bello,69.55,765,11
2019,29,0,37275,Sam Ryder,69.55,765,11
2019,31,0,40098,Matt Fitzpatrick,69.57,487,7
2019,32,0,26951,Johnson Wagner,69.58,835,12
2019,33,0,46601,Trey Mullinax,69.62,1462,21
2019,34,0,29478,Kevin Kisner,69.64,766,11
2019,34,0,32757,Patton Kizzire,69.64,975,14
2019,36,0,26596,Ryan Moore,69.69,1115,16
2019,37,0,29479,Scott Brown,69.71,976,14
2019,38,0,22371,Aaron Baddeley,69.77,907,13
2019,38,0,48822,Sebastián Muñoz,69.77,907,13
2019,40,0,31323,Gary Woodland,69.78,628,9
2019,41,0,33667,Carlos Ortiz,69.79,1326,19
2019,42,0,35450,Patrick Cantlay,69.8,349,5
2019,43,0,34021,Bud Cauley,69.81,1117,16
2019,44,0,19846,Brian Gay,69.84,1746,25
2019,45,0,34076,Joel Dahmen,69.87,1048,15
2019,46,0,32791,K.H. Lee,69.89,1328,19
2019,46,0,25493,Nick Taylor,69.89,1328,19
2019,48,0,29535,Brice Garnett,70.0,1540,22
2019,48,0,35879,Kelly Kraft,70.0,1260,18
2019,48,0,34466,Peter Malnati,70.0,490,7
2019,48,0,29221,Webb Simpson,70.0,280,4
2019,48,0,33419,Cameron Tringale,70.0,840,12
2019,53,0,47504,Sam Burns,70.05,1331,19
2019,54,0,34256,Andrew Putnam,70.07,1051,15
2019,55,0,27330,Josh Teater,70.08,841,12
2019,56,0,34098,Russell Henley,70.11,1262,18
2019,56,0,23320,Ryan Palmer,70.11,631,9
2019,58,0,30944,Jason Kokrak,70.13,1052,15
2019,59,0,49766,Hank Lebioda,70.14,982,14
2019,60,0,30978,Kiradech Aphibarnrat,70.17,421,6
2019,60,0,29725,Tony Finau,70.17,421,6
2019,60,0,27349,Alex Noren,70.17,842,12
2019,63,0,39977,Max Homa,70.18,772,11
2019,64,0,27644,Brian Harman,70.19,1474,21
2019,65,0,32839,Hideki Matsuyama,70.2,351,5
2019,65,0,35732,Wes Roach,70.2,702,10
2019,67,0,32333,Kevin Tway,70.21,983,14
2019,68,0,35376,Roberto Díaz,70.22,1264,18
2019,68,0,27974,Sung Kang,70.22,1264,18
2019,70,0,27141,J.B. Holmes,70.25,843,12
2019,70,0,23108,Matt Kuchar,70.25,281,4
2019,72,0,26300,Matt Jones,70.27,1054,15
2019,72,0,45486,Joaquin Niemann,70.27,1054,15
2019,74,0,26476,Chez Reavie,70.29,984,14
2019,75,0,1810,Phil Mickelson,70.33,211,3
2019,75,0,26329,Louis Oosthuizen,70.33,211,3
2019,75,0,49771,J.T. Poston,70.33,1055,15
2019,78,0,36799,Stephan Jaeger,70.36,985,14
2019,79,0,32200,Roberto Castro,70.38,915,13
