YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2007,0,21310,Tatsuaki Nakamura,0.05,2.02,-0.41,1.2
2007,0,20969,Chie-Hsiang Lin,0.05,2.01,-1.43,0.0
2007,0,28860,Daniel Barbetti,0.05,2.0,-1.11,0.0
2007,0,29053,Chang-yoon Kim,0.05,1.97,-0.47,1.49
2007,0,22276,David Diaz,0.05,1.96,-2.58,0.0
2007,0,28183,Keishiro Nakata,0.05,1.92,0.0,1.92
2007,0,25334,Anthony Brown,0.05,1.9,-0.86,1.25
2007,0,26375,Muhammad Munir,0.05,1.9,-1.7,0.0
2007,0,28125,Josh Geary,0.05,1.88,0.0,1.88
2007,0,23005,Arjun Singh,0.05,1.86,-2.44,0.0
2006,0,24502,Adam Scott,7.16,365.25,-234.23,365.29
2006,2,6522,Ernie Els,6.21,298.26,-351.69,272.52
2006,-1,20157,Retief Goosen,5.93,355.57,-342.45,268.67
2006,-1,6567,Vijay Singh,5.76,351.09,-543.63,278.79
2006,0,22046,Geoff Ogilvy,5.24,261.93,-168.36,302.56
2006,0,22378,Trevor Immelman,4.63,250.04,-122.78,263.67
2006,0,20400,Michael Campbell,3.54,183.99,-139.7,101.72
2006,0,22348,Nick O'Hern,3.39,169.71,-153.33,137.22
2006,0,20098,Stuart Appleby,3.38,185.86,-166.98,186.02
2006,0,23135,Tim Clark,3.35,187.69,-175.06,148.93
2006,1,20218,Shingo Katayama,3.21,170.07,-109.47,141.46
2006,-1,20848,Ángel Cabrera,3.15,157.43,-149.89,120.68
2006,1,24357,K.J. Choi,3.06,186.84,-143.41,154.34
2006,-1,20572,Rod Pampling,2.96,162.78,-142.52,170.47
2006,0,24663,Y.E. Yang,2.88,138.15,-60.42,124.74
2006,0,6004,Stephen Ames,2.76,124.03,-129.21,139.13
2006,3,20686,Jeev Milkha Singh,2.63,194.45,-35.7,207.14
2006,-1,23621,Rory Sabbatini,2.6,129.9,-128.38,169.24
2006,-1,10423,Mike Weir,2.54,121.78,-123.05,136.82
2006,-1,10885,Robert Allenby,2.5,154.79,-145.52,117.38
2006,0,26331,Charl Schwartzel,2.22,132.98,-68.47,134.74
2006,0,20569,Richard Green,2.01,102.47,-100.36,108.12
2006,0,20645,John Senden,1.95,120.79,-67.12,107.3
2006,10,24511,Thongchai Jaidee,1.82,92.99,-63.08,85.52
2006,-1,23718,Nathan Green,1.79,114.49,-38.99,129.84
2006,0,20935,Toru Taniguchi,1.7,96.9,-73.36,84.91
2006,-2,22117,Jyoti Randhawa,1.65,77.68,-55.67,72.15
2006,-1,22371,Aaron Baddeley,1.64,90.31,-52.82,92.58
2006,-1,20634,Peter Lonard,1.64,94.88,-124.72,71.03
2006,-1,20773,Taichi Teshima,1.59,85.84,-35.66,68.67
2006,-1,25732,S.K. Ho,1.57,84.65,-63.0,72.88
2006,-1,21187,Hidemasa Hoshino,1.49,74.43,-35.72,62.06
2006,-1,23043,Paul Sheehan,1.47,89.67,-66.34,75.19
2006,1,21498,Hideto Tanihara,1.45,79.53,-41.97,82.74
2006,-2,25273,Andrew Buckle,1.44,74.68,-31.5,84.46
2006,0,12680,Shigeki Maruyama,1.43,84.34,-109.67,53.99
2006,0,20624,David Smail,1.42,72.41,-58.5,50.32
2006,0,25562,Andres Romero,1.37,60.29,-16.87,64.07
2006,2,27770,Camilo Villegas,1.35,86.43,-46.14,110.59
2006,-1,23580,Tetsuji Hiratsuka,1.33,75.72,-40.62,66.12
2006,-1,22075,Ricardo Gonzalez,1.29,53.0,-36.02,56.19
2006,2,1886,Peter O'Malley,1.28,65.46,-43.24,57.77
2006,-1,20939,Keiichiro Fukabori,1.28,70.26,-53.17,44.43
2006,-1,20574,Mathew Goggin,1.26,73.25,-31.87,67.73
2006,0,20433,Mark Hensby,1.18,53.11,-113.2,14.79
2006,1,24748,WC Liang,1.16,63.75,-33.44,58.36
2006,-1,1313,Steve Elkington,1.16,46.33,-55.54,13.41
2006,2,23797,Brett Rumford,1.09,60.85,-48.57,60.04
2006,0,22080,Prayad Marksaeng,1.08,68.92,-43.72,62.53
2006,12,20721,Darren Fichardt,1.07,55.88,-36.05,57.52
2006,5,22110,Thaworn Wiratchant,1.07,63.07,-44.91,44.32
2006,-1,21470,Daisuke Maruyama,1.05,60.05,-35.41,48.09
2006,-5,22032,Tomohiro Kondo,1.05,56.53,-38.65,54.02
2006,-1,25539,Rafael Echenique,1.02,40.78,-5.16,45.3
2006,-1,22951,Azuma Yano,1.01,54.37,-20.16,44.04
2006,-1,20213,Katsumasa Miyamoto,0.97,54.58,-34.25,43.67
2006,-5,21350,Ryuji Imada,0.96,55.96,-38.59,56.46
2006,0,26881,Jarrod Lyle,0.96,50.71,-24.95,55.31
2006,1,21284,Hiroyuki Fujita,0.95,52.47,-36.08,41.3
2006,1,1920,Craig Parry,0.95,44.78,-73.44,25.83
2006,-2,20566,Kaname Yokoo,0.94,55.64,-40.29,42.08
2006,-5,27929,Shiv Kapur,0.9,44.31,-22.99,34.45
2006,0,1858,Tommy Nakajima,0.9,35.89,-9.43,33.92
2006,17,20160,Charlie Wi,0.88,47.68,-26.11,58.81
2006,9,24039,Prom Meesawat,0.87,43.42,-16.71,45.17
2006,4,24459,Richard Sterne,0.86,43.9,-56.81,28.97
2006,1,20623,Gavin Coles,0.85,46.77,-16.74,47.57
2006,-4,37416,T.C. Wang,0.85,33.8,-19.08,36.47
2006,-3,20382,Stephen Leaney,0.84,50.56,-48.12,45.09
2006,-5,22036,Mamo Osanai,0.84,44.32,-18.47,42.67
2006,-4,20928,Kiyoshi Maita,0.82,44.4,-24.02,36.92
2006,-1,27118,Toshinori Muto,0.82,40.03,-7.53,44.17
2006,32,11106,Frankie Minoza,0.81,34.9,-10.44,33.13
2006,-2,22760,Gaurav Ghei,0.79,32.57,-8.72,31.8
2006,-6,23795,Nobuhiro Masuda,0.79,44.77,-18.77,46.45
2006,0,12823,Carlos Franco,0.78,42.97,-73.34,26.95
2006,0,25586,Takuya Taniguchi,0.78,41.97,-28.09,29.54
2006,-5,24080,Scott Strange,0.78,34.93,-15.87,36.99
2006,-4,26808,Tadahiro Takayama,0.77,40.99,-37.31,13.76
2006,-2,21253,Tatsuhiko Ichihara,0.77,30.89,-2.91,31.08
2006,-2,27784,Wen-Tang Lin,0.77,30.88,-6.85,28.32
2006,-2,26444,Juvic Pagunsan,0.75,30.12,-2.78,31.56
2006,-1,26341,Wade Ormsby,0.73,43.56,-24.86,37.36
2006,-1,28150,Chinnarat Phadungsil,0.72,28.63,-7.28,29.91
2006,2,24083,Marcus Fraser,0.68,38.23,-29.36,37.93
2006,2,22307,Nozomi Kawahara,0.68,33.93,-26.0,28.88
2006,-1,24509,Wei-tze Yeh,0.68,37.28,-23.43,35.53
2006,-4,23821,Yusaku Miyazato,0.67,36.32,-15.52,32.36
2006,0,20962,Keng-Chi Lin,0.67,44.78,-29.1,27.25
2006,-5,22034,Yasuharu Imano,0.65,36.27,-47.48,3.45
2006,2,21806,Paul Gow,0.65,38.84,-20.1,37.11
2006,-1,21407,Arjun Atwal,0.65,36.85,-44.71,29.86
2006,-1,20381,Ryoken Kawagishi,0.64,35.94,-50.69,19.3
2006,-4,20701,Warren Abery,0.64,25.52,-17.65,30.43
2006,-1,23725,Brendan Jones,0.64,34.37,-37.2,34.15
2006,-1,25398,Ryuichi Oda,0.62,32.98,-24.24,22.34
2006,-1,21188,Tatsuhiko Takahashi,0.61,31.28,-16.71,21.82
2006,3,20684,Chawalit Plaphol,0.61,37.84,-30.23,30.04
2006,9,20749,Bradford Vaughan,0.61,24.25,-10.12,15.53
2006,-2,23783,Felipe Aguilar,0.6,24.09,-2.88,26.96
2006,-2,26882,Michael Sim,0.6,24.0,-4.53,28.53
2006,-2,20772,Toru Suzuki,0.58,30.16,-31.92,22.0
2006,-1,26507,I J Jang,0.57,26.32,-19.74,15.3
2006,-1,27576,Anton Haig,0.57,22.72,-5.67,25.57
2006,-8,20481,César Monasterio,0.57,27.25,-12.54,31.75
2006,-2,10821,Toshi Izawa,0.55,28.28,-40.95,8.95
2006,-1,22275,Terry Pilkadaris,0.54,28.24,-32.11,23.95
2006,2,25940,Yoshikazu Haku,0.54,26.04,-6.69,23.18
2006,-2,24580,Rahil Gangjee,0.54,22.13,-4.52,23.8
2006,-1,20663,Brenden Pappas,0.53,24.57,-21.49,27.86
2006,1,1968,Nick Price,0.53,21.2,-38.91,11.39
2006,2,19972,José Coceres,0.53,21.03,-23.87,21.48
2006,2,20643,Steven Conran,0.53,24.69,-45.48,9.51
2006,-3,20650,Jarrod Moseley,0.52,20.73,-10.76,16.81
2006,2,22038,Wayne Perske,0.51,20.36,-7.18,25.43
2006,4,23167,Dinesh Chand,0.5,27.08,-40.89,4.34
2006,1,2036,Jim Rutledge,0.5,26.5,-11.54,37.07
2006,8,23802,Brad Kennedy,0.5,25.85,-16.42,28.57
2006,-6,22113,Wen-Teh Lu,0.5,19.88,-14.11,14.29
2006,19,26329,Louis Oosthuizen,0.49,24.19,-24.41,17.06
2006,0,27687,Masaya Tomida,0.49,22.52,-5.84,23.11
2006,-3,20593,Greg Chalmers,0.49,31.15,-25.68,25.55
2006,-7,28143,Chapchai Nirat,0.49,19.95,-8.55,19.54
2006,0,22115,Mardan Mamat,0.48,23.0,-15.14,29.56
2006,0,27561,Nick Flanagan,0.48,19.15,-8.85,21.32
2006,-3,20669,James Kingston,0.47,26.54,-39.31,13.83
2006,0,22122,Andrew McLardy,0.47,24.67,-24.79,19.76
2006,-6,2076,Peter Senior,0.46,18.56,-20.72,17.1
2006,-1,22212,Craig Lile,0.45,22.09,-6.74,26.13
2006,2,10565,Ian Leggatt,0.43,17.63,-3.61,18.2
2006,0,20753,Jong-Duck Kim,0.43,18.3,-23.94,9.87
2006,-2,24077,Matthew Millar,0.43,17.0,-3.63,20.47
2006,-4,20631,David McKenzie,0.42,26.61,-23.37,21.51
2006,1,23828,Satoru Hirota,0.41,22.6,-16.55,12.58
2006,6,1409,Rick Gibson,0.41,16.68,-10.42,15.11
2006,-2,24115,Makoto Inoue,0.41,22.75,-15.25,19.25
2006,-4,25457,Alexandre Rocha,0.4,16.16,-3.06,19.21
2006,-1,22400,Hennie Otto,0.4,15.81,-10.12,15.65
2006,-3,20259,Hisayuki Sasaki,0.39,22.01,-14.15,18.85
2006,-2,19975,Hendrick Buhrmann,0.39,18.02,-13.47,17.29
2006,-1,10823,Kiyoshi Murota,0.39,18.79,-12.71,18.85
2006,22,25203,SSP Chawrasia,0.39,15.42,-1.35,16.77
2006,8,20484,Thammanoon Sriroj,0.38,26.69,-25.92,20.43
2006,2,27124,Chris Baryla,0.38,15.09,-2.86,15.7
2006,0,11155,Katsuyoshi Tomori,0.37,15.33,-10.81,13.96
2006,-4,21736,Lian-Wei Zhang,0.37,14.95,-19.59,6.89
2006,2,28092,D.H. Lee,0.37,14.72,-1.13,15.85
2006,2,20812,Tjaart van der Walt,0.37,21.34,-24.14,9.5
2006,-5,20418,Ariel Cañete,0.37,16.19,-11.54,12.2
2006,-7,20565,Shinichi Yokota,0.37,20.94,-26.85,6.3
2006,-4,28620,Aron Price,0.37,14.67,-3.3,15.24
2006,-4,22404,Titch Moore,0.37,17.53,-21.17,6.78
2006,22,20594,David Bransdon,0.36,18.09,-11.5,16.76
2006,-2,29939,Fabrizio Zanotti,0.36,14.34,0.0,14.34
2006,-2,22974,Tetsuya Haraguchi,0.35,13.99,-1.44,15.42
2006,-1,29229,Jun-won Park,0.35,13.95,-2.55,16.51
2006,-1,20573,Scott Laycock,0.34,17.53,-13.75,10.73
2006,12,21339,Keith Horne,0.34,15.75,-16.02,9.29
2006,0,7465,Hideki Kase,0.33,18.94,-27.89,13.46
2006,0,24238,Mitsuhiro Tateyama,0.33,18.17,-12.34,10.89
2006,0,29070,Suk Joug-yul,0.33,13.15,-4.23,16.29
2006,-5,20781,Gary Simpson,0.33,13.15,-9.31,12.01
2006,-9,20802,Jean Hugo,0.33,13.13,-3.76,14.36
2006,-2,21633,Steve Allan,0.33,18.9,-25.78,15.12
2006,-2,25478,Kiyoshi Miyazato,0.32,16.83,-20.34,5.01
2006,1,1905,Joe Ozaki,0.32,12.64,-25.75,2.48
2006,-2,27024,Michael Wright,0.32,12.62,-3.04,12.34
2006,0,26758,David Hearn,0.31,17.52,-14.7,16.36
2006,-11,25335,Marcus Both,0.31,16.44,-18.92,8.93
2006,-4,10962,Bradley Hughes,0.31,15.41,-10.92,17.18
2006,0,25441,Unho Park,0.31,18.76,-7.45,21.27
2006,9,25129,Lee Sung-doo,0.31,12.3,-5.02,15.81
2006,-4,24739,Katsumune Imai,0.31,16.78,-21.44,11.4
2006,0,27747,Hiroshi Iwata,0.3,12.16,-0.48,12.63
2006,-3,21977,Jun Kikuchi,0.3,14.51,-12.9,9.46
2006,26,24457,Jaco Van Zyl,0.3,11.88,-7.23,11.1
2006,2,22460,Hiroo Kawai,0.29,11.62,-1.61,12.03
2006,-5,25274,Steven Bowditch,0.29,16.55,-26.17,6.67
2006,-3,24461,Thomas Aiken,0.29,11.59,-9.47,14.64
2006,-3,20110,John Wade,0.29,11.58,-3.34,12.0
2006,-1,20679,Mark Murless,0.28,11.16,-7.2,9.6
2006,0,23042,Kim Felton,0.28,15.24,-10.59,12.77
2006,1,24399,Scott Gardiner,0.28,13.0,-8.53,13.78
2006,-1,26300,Matt Jones,0.28,11.04,-3.48,12.25
2006,0,23364,Yui Ueda,0.27,10.82,-4.43,12.54
2006,0,23242,Rodolfo Gonzalez,0.27,10.65,-2.88,11.02
2006,0,24362,Amandeep Johl,0.26,12.66,-8.58,17.53
2006,-10,22724,Martin Maritz,0.26,14.47,-17.46,16.7
2006,1,24219,Wes Heffernan,0.26,10.52,-3.84,10.02
2006,1,20992,Kazuhiko Hosokawa,0.26,13.63,-23.92,1.4
2006,1,25067,Lu Wei-chih,0.26,10.39,-5.25,9.49
2006,1,22048,Scott Barr,0.26,11.64,-9.74,11.57
2006,-4,20988,Shinichi Akiba,0.26,13.19,-8.46,11.04
2006,-6,22328,Marc Cayeux,0.26,15.69,-24.43,7.04
2006,-1,28093,Miguel Angel Carballo,0.25,12.87,-8.21,15.97
2006,0,20118,Eiji Mizoguchi,0.25,10.14,-4.62,10.93
2006,-2,27651,Hernán Rey,0.24,12.34,-5.2,10.26
2006,0,25400,Jiman Kang,0.24,9.6,0.0,9.6
2006,-2,20548,Hidemichi Tanaka,0.24,15.96,-32.96,0.0
2006,-1,1364,Peter Fowler,0.24,14.36,-20.82,13.02
2006,-1,24514,Soushi Tajima,0.23,12.63,-8.18,8.98
2006,-1,19808,Sebastián Fernández,0.23,11.68,-9.89,13.53
2006,0,28757,Aaron Pike,0.23,9.0,0.0,9.0
2006,0,22268,David Gleeson,0.22,8.94,-1.49,10.22
2006,0,25290,Kurt Barnes,0.22,8.92,-4.79,7.4
2006,0,20940,Kenichi Kuboya,0.22,12.41,-6.95,8.05
2006,0,20595,Craig Jones,0.22,10.69,-14.7,5.16
2006,1,26888,Pat Giles,0.22,8.69,-2.43,7.73
2006,-1,20933,Kohki Idoki,0.21,10.36,-6.16,9.58
2006,1,26924,Adam Blyth,0.21,9.32,-4.09,8.1
2006,2,2245,Grant Waite,0.2,10.34,-4.57,11.92
2006,2,28366,Daniel DeLeon,0.2,8.1,-1.2,7.2
2006,36,27518,James Kamte,0.2,8.08,-3.45,11.53
2006,-2,21181,Hidezumi Shirakata,0.2,8.05,-1.1,9.15
2006,0,24617,Rafael Gómez,0.2,8.83,-9.81,5.91
2006,-6,24626,Daniel Alfredo Vancsik,0.2,10.53,-10.24,8.31
2006,0,24526,Lu Wei-Ian,0.19,7.67,-2.92,7.3
2006,0,23063,Scott Hend,0.18,10.2,-19.36,7.85
2006,2,25883,Kyung-Nam Kang,0.18,7.15,-1.3,7.39
2006,-1,25653,Yoshinobu Tsukada,0.18,9.62,-5.66,5.94
2006,-1,24067,Katsuya Nakagawa,0.18,9.49,-8.38,8.07
2006,3,24038,Vijay Kumar,0.18,7.0,0.0,7.0
2006,-7,27001,Bradley Iles,0.17,6.98,-4.43,4.25
2006,2,10107,Deane Pappas,0.17,8.73,-7.03,10.82
2006,3,26389,Shoichi Ideguchi,0.17,6.93,-1.33,8.27
2006,-2,22919,Shigeru Nonaka,0.17,9.34,-8.34,6.53
2006,4,27402,Stuart Anderson,0.17,6.75,-4.7,6.0
2006,4,25349,Tim Wilkinson,0.17,8.76,-2.24,7.6
2006,4,20480,Marco Ruiz,0.17,7.82,-7.74,6.38
2006,0,21850,Darren Griff,0.17,6.64,-1.98,7.5
2006,-2,28089,Jason Day,0.16,6.53,-2.95,5.91
2006,-10,20675,Bobby Lincoln,0.16,6.53,-6.15,1.74
2006,21,20700,Des Terblanche,0.16,6.53,-4.02,5.77
2006,1,28132,Tyrone Van Aswegen,0.16,6.53,-3.92,10.44
2006,-12,25568,Julio Zapata,0.16,6.51,-1.89,5.52
2006,-9,22402,Ulrich Van den Berg,0.16,6.4,-7.43,4.2
2006,-1,20502,Michael Long,0.16,10.09,-8.36,10.61
2006,-4,22991,Gustavo Rojas,0.16,6.3,-4.58,8.4
2006,-2,26418,Adam Bland,0.16,6.26,-0.89,5.37
2006,25,26435,Angelo Que,0.16,7.33,-5.73,7.59
2006,-3,28670,Wonjoon Lee,0.16,6.2,-2.19,4.84
2006,-3,25955,Yoichi Shimizu,0.15,6.48,-3.2,4.08
2006,-2,21185,Takao Nogami,0.15,7.17,-9.04,1.55
2006,-2,20944,Tsuyoshi Yoneyama,0.15,6.06,-10.34,3.28
2006,-1,25486,Sushi Ishigaki,0.15,7.27,-2.92,7.08
2006,0,24565,Jorge Benedetti,0.15,5.91,-1.14,7.05
2006,-4,8545,Glen Hnatiuk,0.15,6.03,-7.56,4.28
2006,-8,21489,Nobuhito Sato,0.15,8.09,-12.98,4.08
2006,-2,26301,James Nitties,0.14,5.77,-9.37,4.93
2006,-2,23180,Akinori Tani,0.14,5.77,-3.82,4.8
2006,-1,21180,Tony Carolan,0.14,5.67,-1.03,6.55
2006,-1,20621,Stephen Collins,0.14,5.9,-2.99,5.58
2006,0,25842,Jon Mills,0.14,7.67,-11.3,1.36
2006,-9,22033,Wook-Soon Kang,0.14,5.55,-7.97,0.0
2006,-3,24435,Martin Doyle,0.14,5.4,-9.4,0.0
2006,-1,27939,Matt McQuillan,0.14,5.4,-5.16,3.6
2006,-1,29289,S.Y. Noh,0.13,5.37,-1.1,6.47
2006,3,25279,Richard Moir,0.13,6.54,-4.29,5.84
2006,0,26364,Eddie Lee,0.13,5.26,-5.76,2.86
2006,0,29290,Lee Seong-ho,0.13,5.25,-1.75,7.0
2006,1,20901,Michiel Bothma,0.13,5.21,-3.41,6.69
2006,2,24998,Chen Yuan-chi,0.13,5.21,-4.77,4.63
2006,-6,27293,Simon Nash,0.13,5.13,-6.8,5.05
2006,2,27119,Koumei Oda,0.12,4.92,-3.34,5.36
2006,-7,21134,Takashi Kanemoto,0.12,6.62,-11.57,1.35
2006,1,6078,Esteban Toledo,0.12,6.67,-7.2,2.56
2006,1,21179,Chang-Ting Yeh,0.12,4.84,-1.81,6.16
2006,1,24853,Kazuhiro Shimizu,0.12,4.8,-1.87,6.4
2006,-6,25115,Michael Kirk,0.12,6.95,-10.74,1.44
2006,0,22056,Cameron Percy,0.12,4.7,-1.92,3.85
2006,22,1378,David Frost,0.12,4.64,-15.6,1.29
2006,-1,20584,Stephen Scahill,0.11,6.22,-14.01,2.64
2006,-1,20723,Peter Wilson,0.11,4.52,0.0,4.52
2006,-1,27302,Garth Mulroy,0.11,4.52,-1.46,5.74
2006,-1,27577,Peter Karmis,0.11,4.52,-1.73,4.9
2006,-1,24583,Ashok Kumar,0.11,4.5,-4.19,5.11
2006,-1,22276,David Diaz,0.11,4.48,-3.11,6.16
2006,-1,2020,Eduardo Romero,0.11,4.44,-17.16,3.02
2006,-1,20698,Adilson da Silva,0.11,4.37,-0.95,5.04
2006,0,21143,Dion Fourie,0.11,4.31,-2.12,3.5
2006,52,19932,Nic Henning,0.11,4.23,-9.18,1.52
2006,-1,23363,Yoshiaki Mano,0.11,5.27,-5.58,5.05
2006,-1,23005,Arjun Singh,0.11,4.21,-3.3,3.81
2006,-1,25503,Gustavo Acosta,0.11,4.2,-1.8,6.0
2006,-1,29740,Brad Fritsch,0.1,4.16,-4.15,3.3
2006,-7,25277,Ryan Haller,0.1,4.14,-1.42,2.72
2006,-2,24425,Adam Groom,0.1,5.14,-7.11,3.22
2006,-1,25289,Steven Jeffress,0.1,3.86,-2.65,3.7
2006,-1,27573,Gavin Flint,0.1,3.85,-2.31,6.16
2006,-1,8555,Terry Price,0.1,3.85,-22.11,0.0
2006,-1,28751,Andrew Dodt,0.1,3.84,0.0,3.84
2006,-1,25199,Mukesh Kumar,0.1,3.84,-0.93,3.08
2006,-1,20771,Steven Alker,0.1,5.05,-4.49,4.39
2006,0,29952,Carlos Cardeza,0.09,3.76,0.0,3.76
2006,0,26375,Muhammad Munir,0.09,3.7,-1.3,4.99
2006,0,26374,Masamichi Uehira,0.09,3.69,-0.15,3.84
2006,1,24366,Gerald Rosales,0.09,3.65,-2.72,3.67
2006,-12,26552,Yutaka Horinouchi,0.09,4.52,-4.16,2.98
2006,0,24825,Kim Kyung-min,0.09,3.61,-2.68,1.33
2006,-3,24601,Tatsuya Mitsuhashi,0.09,4.71,-12.03,3.07
2006,0,28705,Naoya Takemoto,0.09,3.46,-1.54,2.57
2006,-2,27718,Chao Li,0.09,3.41,-1.76,2.89
2006,-1,22372,Paul Marantz,0.08,3.37,-4.08,4.01
2006,-1,24057,Norihiko Nakata,0.08,3.32,-1.32,3.25
2006,2,25331,Kao Bo-Song,0.08,3.25,-0.46,3.71
2006,2,24519,Lin Chie-hsiang,0.08,3.24,-1.52,3.36
2006,2,25643,Divan van den Heever,0.08,3.24,0.0,3.24
2006,3,20929,Katsunori Kuwabara,0.08,4.32,-11.15,1.2
2006,7,20568,Anthony Painter,0.08,3.64,-2.94,4.53
2006,2,1517,Satoshi Higashi,0.08,3.32,-2.44,2.5
2006,2,23055,Adam Crawford,0.08,3.15,-3.47,2.64
2006,2,26883,Ben Bunny,0.08,3.15,-1.17,2.32
2006,2,28963,Chan Song,0.08,3.14,-0.45,3.59
2006,-8,25336,Alistair Presnell,0.08,3.68,-5.63,2.38
2006,3,28860,Daniel Barbetti,0.08,3.06,-0.72,2.34
2006,3,20642,Adam Le Vesconte,0.08,3.06,-3.92,1.27
2006,-14,22224,Euan Walters,0.08,3.27,-5.84,2.08
2006,-9,24527,Mo Joong-kyung,0.08,3.02,-6.92,1.27
2006,2,27312,Yasuhiko Takashima,0.08,3.6,-5.15,0.0
2006,0,27528,Antonio Maldonado,0.08,3.0,-3.0,0.0
2006,1,23679,Henk Alberts,0.07,2.95,-2.29,2.94
2006,-6,25065,Sung Mao-chang,0.07,2.94,-0.97,2.84
2006,1,12663,Phil Tataurangi,0.07,2.93,-0.98,3.91
2006,1,20747,Grant Muller,0.07,2.93,-5.04,3.24
2006,1,27581,Ryan Tipping,0.07,2.91,-0.45,3.36
2006,-22,21415,Alan Michell,0.07,2.91,-2.74,1.34
2006,0,24752,Digvijay Singh,0.07,2.9,-1.79,2.81
2006,0,24530,Nam Young-woo,0.07,2.88,-0.45,2.88
2006,0,2284,Christopher Williams,0.07,2.84,-4.32,1.44
2006,0,24684,Shin Yong-jin,0.07,2.77,-0.94,3.26
2006,0,20505,Lucas Parsons,0.07,2.76,-2.61,1.21
2006,4,23061,Jason Dawes,0.07,3.04,-6.01,2.03
2006,0,20959,Mitsuo Harada,0.07,3.04,-2.08,3.04
2006,-11,25537,Roberto Coceres,0.07,2.69,-1.78,2.43
2006,2,23165,Takashi Kamiyama,0.07,2.64,-21.15,0.0
2006,2,24873,Toshiya Sakakura,0.07,2.63,-0.46,3.09
2006,4,1282,Trevor Dodds,0.07,2.63,-0.38,3.0
2006,2,20492,Jesús Amaya,0.07,2.63,-1.58,4.2
2006,0,25318,Park Boo-won,0.07,2.63,-2.28,2.38
2006,3,24689,Kim Dae-sub,0.06,2.59,-1.68,2.8
2006,1,37452,Ashley Hall,0.06,2.59,-0.83,1.76
2006,2,28130,Craig Taylor,0.06,2.58,-4.56,0.0
2006,5,11758,Richard Lee,0.06,2.57,-4.79,1.82
2006,1,20042,Ian Hutchings,0.06,2.55,-1.53,1.2
2006,1,25692,Akio Sadakata,0.06,2.53,-0.36,2.89
2006,-12,21384,Takenori Hiraishi,0.06,2.5,-5.41,1.49
2006,2,26422,Andrew Johnson,0.06,3.42,-3.38,1.33
2006,2,24092,Dean Lambert,0.06,2.47,-1.73,2.96
2006,-14,25160,Adam Fraser,0.06,2.45,-3.55,0.0
2006,2,22253,Taichiro Kiyota,0.06,2.69,-1.43,2.52
2006,2,1906,Masashi Jumbo Ozaki,0.06,2.4,-6.23,1.44
2006,3,29938,Alan Wagner,0.06,2.34,0.0,2.34
2006,3,10912,Craig Perks,0.06,2.69,-12.18,0.0
2006,3,25293,Brett Bingham,0.06,2.32,0.0,2.32
2006,3,32873,S.S. Hong,0.06,2.31,-0.77,3.08
2006,-5,24575,Chung Joon,0.06,2.25,-2.81,2.56
2006,2,24872,Tadahisa Inoue,0.06,2.23,-2.72,1.76
2006,2,25526,Juan Abbate,0.05,2.18,-2.39,2.76
2006,2,1876,Greg Norman,0.05,2.16,-1.66,1.6
2006,-13,28674,Yuki Usami,0.05,2.16,-0.72,2.88
2006,1,22486,Wayne de Haas,0.05,2.16,0.0,2.16
2006,1,25538,Pablo Del Grosso,0.05,2.15,-0.64,1.99
2006,2,25135,Kwon Myung-ho,0.05,2.08,0.0,2.08
2006,0,29922,Steven Jones,0.05,2.08,0.0,2.08
2006,-11,26929,Brad McIntosh,0.05,2.01,-2.01,0.0
2006,2,25338,Matthew Ballard,0.05,2.0,-2.0,0.0
2006,2,29953,Agustin Jauretche,0.05,1.99,0.0,1.99
2006,2,25052,Derek Gillespie,0.05,1.99,-3.7,0.0
2006,2,20714,Steve Van Vuuren,0.05,1.97,-0.45,1.21
2006,2,27386,Dustin Risdon,0.05,1.95,-0.45,2.4
2006,2,23804,Andrew Tschudin,0.05,1.95,-0.77,1.8
2006,2,27481,Ryota Ito,0.05,1.93,-2.08,0.0
2006,2,25381,Matthew Keegan,0.05,1.93,-0.95,1.31
2006,2,28698,Chiragh Kumar,0.05,1.89,0.0,1.89
2006,-8,28679,Fabián Gómez,0.05,1.89,-1.38,2.07
2006,-10,24460,Ross Wellington,0.05,1.88,-0.68,1.2
2006,0,20995,Naoya Sugiyama,0.05,1.87,-1.74,1.21
2006,0,27137,Toyokazu Fujishima,0.05,1.87,-1.68,1.27
2006,1,26904,Andrew Martin,0.04,1.76,0.0,1.76
2006,1,23634,Mike Lamb,0.04,1.74,-2.04,0.0
2006,1,12666,Jorge Berendt,0.04,1.74,-1.25,1.74
2006,1,26352,Werner Geyer,0.04,1.72,-2.47,1.2
2006,3,21304,Satoshi Oide,0.04,1.66,0.0,1.66
2006,0,25854,Lee Curry,0.04,1.65,-0.24,1.88
2006,0,12753,David Morland IV,0.04,2.3,-4.01,1.85
2005,0,6567,Vijay Singh,11.89,760.74,-448.9,442.03
2005,0,6522,Ernie Els,9.23,480.07,-336.93,235.03
2005,0,20157,Retief Goosen,8.29,430.86,-218.63,253.34
2005,0,24502,Adam Scott,5.7,296.63,-130.31,201.96
2005,0,20848,Ángel Cabrera,5.2,207.93,-57.07,140.48
2005,0,23135,Tim Clark,4.24,233.32,-74.92,209.1
2005,0,20400,Michael Campbell,4.13,210.84,-48.9,180.9
2005,0,20098,Stuart Appleby,3.49,188.63,-145.8,97.46
