YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
2000,0,23125,Brad Elder,0.01,1,110
2000,0,6522,Ernie Els,0.01,1,68
2000,0,1331,Rick Fehr,0.01,1,71
2000,0,7457,Steve Flesch,0.01,1,121
2000,0,1361,Dan Forsman,0.01,1,88
2000,0,21805,Harrison Frazar,0.01,1,70
2000,0,1374,Robin Freeman,0.01,1,98
2000,0,1381,Fred Funk,0.01,1,109
2000,0,1388,Robert Gamez,0.01,1,76
2000,0,20574,Mathew Goggin,0.01,1,91
2000,0,6088,Steve Gotsche,0.01,1,89
2000,0,6643,Paul Goydos,0.01,1,97
2000,0,6044,Scott Gump,0.01,1,105
2000,0,6575,Dudley Hart,0.01,1,73
2000,0,1489,Steve Hart,0.01,1,70
2000,0,8537,J.P. Hayes,0.01,1,89
2000,0,10117,Bob Heintz,0.01,1,85
2000,0,1527,Scott Hoch,0.01,1,104
2000,0,1577,Lee Janzen,0.01,1,91
2000,0,6573,Brandt Jobe,0.01,1,88
2000,0,1619,Skip Kendall,0.01,1,112
2000,0,8993,Franklin Langham,0.01,1,91
2000,0,1677,Tom Lehman,0.01,1,69
2000,0,1685,J.L. Lewis,0.01,1,102
2000,0,11032,Frank Lickliter II,0.01,1,105
2000,0,1707,Steve Lowery,0.01,1,104
2000,0,1761,Len Mattiace,0.01,1,107
2000,0,1810,Phil Mickelson,0.01,1,80
2000,0,1927,Dennis Paulson,0.01,1,81
2000,0,10912,Craig Perks,0.01,1,82
2000,0,1943,Chris Perry,0.01,1,105
2000,0,10213,Dicky Pride,0.01,1,94
2000,0,6062,Charles Raulerson,0.01,1,98
2000,0,6567,Vijay Singh,0.01,1,92
2000,0,22064,Craig Spence,0.01,1,85
2000,0,2131,Mike Springer,0.01,1,81
2000,0,8375,Paul Stankowski,0.01,1,73
2000,0,7101,Dave Stockton Jr.,0.01,1,87
2000,0,6581,David Sutherland,0.01,1,106
2000,0,6595,Kevin Sutherland,0.01,1,94
2000,0,2170,Hal Sutton,0.01,1,89
2000,0,6078,Esteban Toledo,0.01,1,111
2000,0,2214,Kirk Triplett,0.01,1,97
2000,0,2257,Brian Watts,0.01,1,88
2000,0,10423,Mike Weir,0.01,1,96
2000,0,10425,Jay Williamson,0.01,1,102
2000,0,8793,Tiger Woods,0.01,1,76
1999,0,2214,Kirk Triplett,0.08,7,86
1999,0,12652,Cameron Beckman,0.05,4,81
1999,0,23621,Rory Sabbatini,0.05,4,78
1999,0,1724,Jeff Maggert,0.04,3,82
1999,0,22292,David Seawell,0.04,2,51
1999,0,1014,Fulton Allem,0.03,2,76
1999,0,7867,Woody Austin,0.03,3,97
1999,0,1042,Paul Azinger,0.03,2,73
1999,0,20498,Briny Baird,0.03,2,78
1999,0,1139,Olin Browne,0.03,2,80
1999,0,11123,Chris Couch,0.03,2,72
1999,0,1249,John Daly,0.03,2,63
1999,0,7763,Doug Dunakey,0.03,3,87
1999,0,2008,Lee Rinker,0.03,3,91
1999,0,23623,Bo Van Pelt,0.03,2,73
1999,0,1035,Tommy Armour III,0.02,2,88
1999,0,1040,Emlyn Aubrey,0.02,1,51
1999,0,19824,Craig Barlow,0.02,2,85
1999,0,20029,Notah Begay III,0.02,2,97
1999,0,1093,Ronnie Black,0.02,1,56
1999,0,1161,Mark Calcavecchia,0.02,2,95
1999,0,6251,Chris DiMarco,0.02,2,99
1999,0,8537,J.P. Hayes,0.02,2,90
1999,0,1510,Nolan Henke,0.02,2,83
1999,0,21007,Gabriel Hjertstedt,0.02,2,98
1999,0,8075,Jerry Kelly,0.02,2,108
1999,0,1633,Tom Kite,0.02,1,58
1999,0,6332,Neal Lancaster,0.02,2,92
1999,0,1905,Joe Ozaki,0.02,1,53
1999,0,12660,Jesper Parnevik,0.02,1,66
1999,0,21959,Ted Purdy,0.02,1,64
1999,0,11011,Mike Sposa,0.02,2,89
1999,0,6581,David Sutherland,0.02,2,90
1999,0,2267,D.A. Weibring,0.02,1,53
1999,0,2321,Fuzzy Zoeller,0.02,1,54
1999,0,10885,Robert Allenby,0.01,1,84
1999,0,1063,Ben Bates,0.01,1,99
1999,0,1096,Phil Blackmar,0.01,1,89
1999,0,20124,Alan Bratton,0.01,1,72
1999,0,10569,Mike Brisky,0.01,1,77
1999,0,6809,Bob Burns,0.01,1,89
1999,0,1175,Jim Carter,0.01,1,96
1999,0,1185,Brandel Chamblee,0.01,1,76
1999,0,1191,Barry Cheesman,0.01,1,97
1999,0,1203,Russ Cochran,0.01,1,83
1999,0,19881,Robert Damron,0.01,1,109
1999,0,1282,Trevor Dodds,0.01,1,97
1999,0,6036,Scott Dunlap,0.01,1,86
1999,0,6599,John Elliott,0.01,1,78
1999,0,1323,Brad Fabel,0.01,1,88
1999,0,21805,Harrison Frazar,0.01,1,96
1999,0,1374,Robin Freeman,0.01,1,79
1999,0,1376,Bob Friend,0.01,1,114
1999,0,6064,Jeff Gallagher,0.01,1,92
1999,0,1385,Jim Gallagher Jr.,0.01,1,82
1999,0,19846,Brian Gay,0.01,1,69
1999,0,6643,Paul Goydos,0.01,1,95
1999,0,10963,Jimmy Green,0.01,1,75
1999,0,12782,Tim Herron,0.01,1,96
1999,0,10962,Bradley Hughes,0.01,1,100
1999,0,1549,Mike Hulbert,0.01,1,101
1999,0,1553,John Huston,0.01,1,76
1999,0,20094,Jonathan Kaye,0.01,1,108
1999,0,6012,Greg Kraft,0.01,1,95
1999,0,8993,Franklin Langham,0.01,1,99
1999,0,1685,J.L. Lewis,0.01,1,95
1999,0,1707,Steve Lowery,0.01,1,99
1999,0,8547,John Maginnes,0.01,1,91
1999,0,10585,Scott McCarron,0.01,1,88
1999,0,21949,Joe Ogilvie,0.01,1,92
1999,0,1941,Tom Pernice Jr.,0.01,1,89
1999,0,2007,Larry Rinker,0.01,1,88
1999,0,10649,Tom Scherrer,0.01,1,93
1999,0,2101,Joey Sindelar,0.01,1,72
1999,0,6567,Vijay Singh,0.01,1,101
1999,0,2106,Chris Smith,0.01,1,78
1999,0,2131,Mike Springer,0.01,1,87
1999,0,6595,Kevin Sutherland,0.01,1,96
1999,0,2170,Hal Sutton,0.01,1,90
1999,0,12663,Phil Tataurangi,0.01,1,71
1999,0,6613,Tommy Tolles,0.01,1,77
1999,0,2257,Brian Watts,0.01,1,84
1999,0,10423,Mike Weir,0.01,1,101
1999,0,2279,Mark Wiebe,0.01,1,76
1999,0,10425,Jay Williamson,0.01,1,82
1998,0,1249,John Daly,0.06,5,77
1998,0,10423,Mike Weir,0.06,5,77
1998,0,8793,Tiger Woods,0.05,4,73
1998,0,2214,Kirk Triplett,0.04,3,82
1998,0,1096,Phil Blackmar,0.03,2,80
1998,0,1203,Russ Cochran,0.03,3,88
1998,0,1226,Fred Couples,0.03,2,68
1998,0,1266,Clark Dennis,0.03,2,75
1998,0,1388,Robert Gamez,0.03,2,69
1998,0,20094,Jonathan Kaye,0.03,2,63
1998,0,1706,Davis Love III,0.03,2,74
1998,0,1810,Phil Mickelson,0.03,2,79
1998,0,20099,Doug Barron,0.02,2,89
1998,0,1068,Andy Bean,0.02,1,48
1998,0,1072,Chip Beck,0.02,1,62
1998,0,19881,Robert Damron,0.02,2,88
1998,0,1326,Nick Faldo,0.02,1,49
1998,0,1334,Keith Fergus,0.02,1,53
1998,0,6643,Paul Goydos,0.02,2,100
1998,0,1549,Mike Hulbert,0.02,2,89
1998,0,1577,Lee Janzen,0.02,2,82
1998,0,1633,Tom Kite,0.02,1,66
1998,0,6332,Neal Lancaster,0.02,2,86
1998,0,8993,Franklin Langham,0.02,2,92
1998,0,1705,Tim Loustalot,0.02,1,64
1998,0,1707,Steve Lowery,0.02,2,86
1998,0,1766,Billy Mayfair,0.02,2,90
1998,0,21593,Keith Nolan,0.02,1,54
1998,0,1960,Don Pooley,0.02,1,60
1998,0,10213,Dicky Pride,0.02,1,59
1998,0,7707,Mike Small,0.02,1,65
1998,0,2131,Mike Springer,0.02,2,105
1998,0,2133,Craig Stadler,0.02,1,61
1998,0,2135,Mike Standly,0.02,2,86
1998,0,6791,Mark Wurtz,0.02,1,55
1998,0,1042,Paul Azinger,0.01,1,70
1998,0,19824,Craig Barlow,0.01,1,81
1998,0,1063,Ben Bates,0.01,1,100
1998,0,1116,Michael Bradley,0.01,1,70
1998,0,10569,Mike Brisky,0.01,1,87
1998,0,1161,Mark Calcavecchia,0.01,1,96
1998,0,7569,Mark Carnevale,0.01,1,93
1998,0,1175,Jim Carter,0.01,1,106
1998,0,1201,Lennie Clements,0.01,1,70
1998,0,21584,Richie Coughlan,0.01,1,94
1998,0,19883,Joe Daley,0.01,1,68
1998,0,6621,Joe Durant,0.01,1,79
1998,0,1306,David Edwards,0.01,1,76
1998,0,1323,Brad Fabel,0.01,1,92
1998,0,1329,Brad Faxon,0.01,1,82
1998,0,7457,Steve Flesch,0.01,1,99
1998,0,21805,Harrison Frazar,0.01,1,81
1998,0,1376,Bob Friend,0.01,1,85
1998,0,1381,Fred Funk,0.01,1,114
1998,0,6064,Jeff Gallagher,0.01,1,89
1998,0,12645,Brent Geiberger,0.01,1,89
1998,0,1408,Kelly Gibson,0.01,1,107
1998,0,1414,Bob Gilder,0.01,1,81
1998,0,1475,Donnie Hammond,0.01,1,87
1998,0,6575,Dudley Hart,0.01,1,83
1998,0,6617,Brian Henninger,0.01,1,95
1998,0,12782,Tim Herron,0.01,1,94
1998,0,1527,Scott Hoch,0.01,1,100
1998,0,1553,John Huston,0.01,1,93
1998,0,1607,Brian Kamm,0.01,1,70
1998,0,1677,Tom Lehman,0.01,1,79
1998,0,10860,Justin Leonard,0.01,1,100
1998,0,1685,J.L. Lewis,0.01,1,94
1998,0,1761,Len Mattiace,0.01,1,103
1998,0,10585,Scott McCarron,0.01,1,83
1998,0,6090,Jim McGovern,0.01,1,85
1998,0,1887,Mark O'Meara,0.01,1,68
1998,0,12660,Jesper Parnevik,0.01,1,69
1998,0,1941,Tom Pernice Jr.,0.01,1,79
1998,0,1943,Chris Perry,0.01,1,107
1998,0,2008,Lee Rinker,0.01,1,104
1998,0,2010,Loren Roberts,0.01,1,80
1998,0,2023,Clarence Rose,0.01,1,98
1998,0,6567,Vijay Singh,0.01,1,93
1998,0,6581,David Sutherland,0.01,1,93
1998,0,12663,Phil Tataurangi,0.01,1,79
1998,0,6078,Esteban Toledo,0.01,1,93
1998,0,6613,Tommy Tolles,0.01,1,81
1998,0,2206,David Toms,0.01,1,85
1998,0,2218,Ted Tryba,0.01,1,105
1998,0,8385,Omar Uresti,0.01,1,109
1998,0,12755,Vance Veazey,0.01,1,67
1998,0,2239,Scott Verplank,0.01,1,96
1998,0,2245,Grant Waite,0.01,1,95
1998,0,2279,Mark Wiebe,0.01,1,79
1998,0,2321,Fuzzy Zoeller,0.01,1,68
1997,0,1444,Ken Green,0.06,3,53
1997,0,1014,Fulton Allem,0.05,3,62
1997,0,10837,Kevin Burton,0.04,3,74
1997,0,1771,Blaine McCallister,0.04,3,85
1997,0,1864,Larry Nelson,0.04,2,54
1997,0,10213,Dicky Pride,0.04,3,76
1997,0,1011,Rafael Alarcon,0.03,2,79
1997,0,1139,Olin Browne,0.03,3,101
1997,0,1306,David Edwards,0.03,2,70
1997,0,6575,Dudley Hart,0.03,2,79
1997,0,1487,Jeff Hart,0.03,2,79
1997,0,1599,Steve Jones,0.03,2,78
1997,0,1887,Mark O'Meara,0.03,2,77
1997,0,2226,Tray Tyner,0.03,2,74
1997,0,7867,Woody Austin,0.02,2,87
1997,0,7363,Craig Bowden,0.02,1,55
1997,0,6124,Patrick Burke,0.02,1,65
1997,0,1161,Mark Calcavecchia,0.02,2,97
1997,0,1226,Fred Couples,0.02,1,57
1997,0,1353,Bruce Fleisher,0.02,1,61
1997,0,1374,Robin Freeman,0.02,1,65
1997,0,1381,Fred Funk,0.02,2,115
1997,0,10809,Jim Furyk,0.02,2,98
1997,0,1388,Robert Gamez,0.02,2,82
1997,0,1408,Kelly Gibson,0.02,3,121
1997,0,1510,Nolan Henke,0.02,2,82
1997,0,7465,Hideki Kase,0.02,2,85
1997,0,8075,Jerry Kelly,0.02,2,92
1997,0,11032,Frank Lickliter II,0.02,2,85
1997,0,7235,John Morse,0.02,2,92
1997,0,10457,Frank Nobilo,0.02,1,64
1997,0,1926,Steve Pate,0.02,2,83
1997,0,1943,Chris Perry,0.02,2,106
1997,0,2010,Loren Roberts,0.02,2,82
1997,0,2049,Gene Sauers,0.02,1,53
1997,0,6567,Vijay Singh,0.02,2,83
1997,0,2135,Mike Standly,0.02,2,86
1997,0,2159,Curtis Strange,0.02,1,63
1997,0,6527,Steve Stricker,0.02,1,59
1997,0,2214,Kirk Triplett,0.02,2,88
1997,0,2256,Tom Watson,0.02,1,52
1997,0,2321,Fuzzy Zoeller,0.02,1,52
1997,0,20098,Stuart Appleby,0.01,1,78
1997,0,1040,Emlyn Aubrey,0.01,1,72
1997,0,20099,Doug Barron,0.01,1,103
1997,0,1072,Chip Beck,0.01,1,71
1997,0,7003,David Berganio Jr.,0.01,1,83
1997,0,6214,Guy Boros,0.01,1,79
1997,0,1185,Brandel Chamblee,0.01,1,79
1997,0,19881,Robert Damron,0.01,1,98
1997,0,1261,Jay Delsing,0.01,1,84
1997,0,10875,Todd Demsey,0.01,1,74
1997,0,7267,Allen Doyle,0.01,1,85
1997,0,9011,David Duval,0.01,1,98
1997,0,1307,Joel Edwards,0.01,1,92
1997,0,1378,David Frost,0.01,1,69
1997,0,12645,Brent Geiberger,0.01,1,93
1997,0,6643,Paul Goydos,0.01,1,100
1997,0,1475,Donnie Hammond,0.01,1,68
1997,0,8537,J.P. Hayes,0.01,1,95
1997,0,1553,John Huston,0.01,1,75
1997,0,1577,Lee Janzen,0.01,1,99
1997,0,10207,Jimmy Johnston,0.01,1,85
1997,0,1619,Skip Kendall,0.01,1,102
1997,0,6332,Neal Lancaster,0.01,1,101
1997,0,1677,Tom Lehman,0.01,1,72
1997,0,10860,Justin Leonard,0.01,1,101
1997,0,1707,Steve Lowery,0.01,1,99
1997,0,1723,Andrew Magee,0.01,1,102
1997,0,8339,Spike McRoy,0.01,1,68
1997,0,1810,Phil Mickelson,0.01,1,76
1997,0,1823,Larry Mize,0.01,1,69
1997,0,5466,Jack O'Keefe,0.01,1,75
1997,0,8553,Lee Porter,0.01,1,81
1997,0,7749,Brett Quigley,0.01,1,111
1997,0,2008,Lee Rinker,0.01,1,95
1997,0,7087,Hugh Royer III,0.01,1,83
1997,0,2104,Jeff Sluman,0.01,1,98
1997,0,2170,Hal Sutton,0.01,1,96
1997,0,6613,Tommy Tolles,0.01,1,89
1997,0,2223,Bob Tway,0.01,1,93
1997,0,8385,Omar Uresti,0.01,1,101
1997,0,2245,Grant Waite,0.01,1,102
1997,0,2246,Duffy Waldorf,0.01,1,89
1997,0,2279,Mark Wiebe,0.01,1,77
1996,0,6599,John Elliott,0.08,4,51
1996,0,1761,Len Mattiace,0.05,4,85
1996,0,10203,Bryan Gorman,0.04,3,69
1996,0,8075,Jerry Kelly,0.04,4,91
1996,0,1938,David Peoples,0.04,2,56
1996,0,2256,Tom Watson,0.04,2,54
1996,0,1006,John Adams,0.03,2,78
1996,0,7867,Woody Austin,0.03,3,117
1996,0,1042,Paul Azinger,0.03,2,77
1996,0,1200,Keith Clearwater,0.03,2,78
1996,0,19883,Joe Daley,0.03,2,77
1996,0,6036,Scott Dunlap,0.03,2,80
1996,0,1388,Robert Gamez,0.03,2,75
1996,0,1604,Steve Jurgensen,0.03,3,87
1996,0,6332,Neal Lancaster,0.03,3,102
1996,0,8993,Franklin Langham,0.03,3,92
1996,0,1706,Davis Love III,0.03,2,80
1996,0,12660,Jesper Parnevik,0.03,2,68
1996,0,6657,Steve Rintoul,0.03,2,75
1996,0,2099,Scott Simpson,0.03,2,70
1996,0,20098,Stuart Appleby,0.02,2,95
1996,0,1098,Jay Don Blake,0.02,2,91
1996,0,1132,Mark Brooks,0.02,2,101
1996,0,1203,Russ Cochran,0.02,2,83
1996,0,1235,Ben Crenshaw,0.02,1,59
1996,0,6034,Marco Dawson,0.02,2,87
1996,0,1320,Bob Estes,0.02,1,64
1996,0,1414,Bob Gilder,0.02,2,85
1996,0,12626,Joey Gullion,0.02,2,87
1996,0,11032,Frank Lickliter II,0.02,2,84
1996,0,1783,Mark McCumber,0.02,1,51
1996,0,6090,Jim McGovern,0.02,2,87
1996,0,12781,Scott Medlin,0.02,1,53
1996,0,20505,Lucas Parsons,0.02,1,56
1996,0,1945,Kenny Perry,0.02,2,81
1996,0,6567,Vijay Singh,0.02,2,90
1996,0,2135,Mike Standly,0.02,2,81
1996,0,2242,Lanny Wadkins,0.02,1,62
1996,0,19913,Ron Whittaker,0.02,1,58
1996,0,20051,Joe Acosta Jr.,0.01,1,71
1996,0,1068,Andy Bean,0.01,1,75
1996,0,10569,Mike Brisky,0.01,1,83
1996,0,1133,Billy Ray Brown,0.01,1,77
1996,0,1142,Bart Bryant,0.01,1,77
1996,0,1143,Brad Bryant,0.01,1,84
1996,0,1161,Mark Calcavecchia,0.01,1,102
1996,0,1175,Jim Carter,0.01,1,107
1996,0,1185,Brandel Chamblee,0.01,1,70
1996,0,8931,Glen Day,0.01,1,89
1996,0,1261,Jay Delsing,0.01,1,86
1996,0,1307,Joel Edwards,0.01,1,94
1996,0,1374,Robin Freeman,0.01,1,102
1996,0,1378,David Frost,0.01,1,71
1996,0,1381,Fred Funk,0.01,1,108
1996,0,1408,Kelly Gibson,0.01,1,114
1996,0,6643,Paul Goydos,0.01,1,84
1996,0,1444,Ken Green,0.01,1,81
1996,0,6617,Brian Henninger,0.01,1,84
1996,0,1553,John Huston,0.01,1,84
1996,0,6315,Pete Jordan,0.01,1,73
1996,0,10860,Justin Leonard,0.01,1,101
1996,0,8547,John Maginnes,0.01,1,81
1996,0,1810,Phil Mickelson,0.01,1,77
1996,0,7235,John Morse,0.01,1,94
1996,0,1864,Larry Nelson,0.01,1,76
1996,0,1905,Joe Ozaki,0.01,1,68
1996,0,1920,Craig Parry,0.01,1,81
1996,0,20095,Carl Paulson,0.01,1,87
1996,0,1975,Tom Purtzer,0.01,1,83
1996,0,2008,Lee Rinker,0.01,1,100
1996,0,7087,Hugh Royer III,0.01,1,91
1996,0,2049,Gene Sauers,0.01,1,78
1996,0,2131,Mike Springer,0.01,1,85
1996,0,2146,Payne Stewart,0.01,1,87
1996,0,6527,Steve Stricker,0.01,1,82
1996,0,2186,Brian Tennyson,0.01,1,75
1996,0,2214,Kirk Triplett,0.01,1,73
1996,0,2241,Bobby Wadkins,0.01,1,92
1996,0,2246,Duffy Waldorf,0.01,1,67
1996,0,6577,John Wilson,0.01,1,81
1996,0,2303,Robert Wrenn,0.01,1,72
1995,0,2256,Tom Watson,0.05,3,56
1995,0,1175,Jim Carter,0.04,4,96
1995,0,1682,Wayne Levi,0.04,2,52
1995,0,2214,Kirk Triplett,0.04,4,100
1995,0,6577,John Wilson,0.04,4,95
1995,0,1035,Tommy Armour III,0.03,3,92
1995,0,1361,Dan Forsman,0.03,2,77
1995,0,1408,Kelly Gibson,0.03,3,101
1995,0,6575,Dudley Hart,0.03,3,96
1995,0,2094,Tony Sills,0.03,2,73
1995,0,2135,Mike Standly,0.03,3,93
1995,0,1014,Fulton Allem,0.02,1,55
1995,0,7867,Woody Austin,0.02,2,114
1995,0,10569,Mike Brisky,0.02,2,87
1995,0,8717,Kawika Cotner,0.02,2,82
1995,0,1388,Robert Gamez,0.02,2,82
1995,0,1607,Brian Kamm,0.02,2,90
1995,0,20094,Jonathan Kaye,0.02,1,65
1995,0,6012,Greg Kraft,0.02,2,100
1995,0,1690,Bruce Lietzke,0.02,1,53
1995,0,1783,Mark McCumber,0.02,1,66
1995,0,20095,Carl Paulson,0.02,1,62
1995,0,2099,Scott Simpson,0.02,2,88
1995,0,2242,Lanny Wadkins,0.02,1,59
1995,0,10425,Jay Williamson,0.02,1,65
1995,0,20051,Joe Acosta Jr.,0.01,1,74
1995,0,1024,Billy Andrade,0.01,1,90
1995,0,7721,Pat Bates,0.01,1,81
1995,0,1093,Ronnie Black,0.01,1,90
1995,0,1098,Jay Don Blake,0.01,1,86
1995,0,1116,Michael Bradley,0.01,1,88
1995,0,1132,Mark Brooks,0.01,1,93
1995,0,1142,Bart Bryant,0.01,1,82
1995,0,6809,Bob Burns,0.01,1,83
1995,0,7569,Mark Carnevale,0.01,1,77
1995,0,1185,Brandel Chamblee,0.01,1,75
1995,0,1201,Lennie Clements,0.01,1,93
1995,0,1249,John Daly,0.01,1,75
1995,0,8931,Glen Day,0.01,1,91
1995,0,1261,Jay Delsing,0.01,1,77
1995,0,9011,David Duval,0.01,1,89
1995,0,1306,David Edwards,0.01,1,74
1995,0,1307,Joel Edwards,0.01,1,95
1995,0,1313,Steve Elkington,0.01,1,71
1995,0,1320,Bob Estes,0.01,1,91
1995,0,1330,David Feherty,0.01,1,71
1995,0,1331,Rick Fehr,0.01,1,76
1995,0,1374,Robin Freeman,0.01,1,97
1995,0,1381,Fred Funk,0.01,1,112
1995,0,10809,Jim Furyk,0.01,1,102
1995,0,1414,Bob Gilder,0.01,1,85
1995,0,1468,Gary Hallberg,0.01,1,78
1995,0,1475,Donnie Hammond,0.01,1,80
1995,0,1510,Nolan Henke,0.01,1,81
1995,0,6617,Brian Henninger,0.01,1,79
1995,0,1553,John Huston,0.01,1,81
1995,0,1569,Peter Jacobsen,0.01,1,93
1995,0,1577,Lee Janzen,0.01,1,96
1995,0,1619,Skip Kendall,0.01,1,96
1995,0,6332,Neal Lancaster,0.01,1,90
1995,0,10860,Justin Leonard,0.01,1,110
1995,0,1685,J.L. Lewis,0.01,1,85
1995,0,1701,Bob Lohr,0.01,1,95
1995,0,1707,Steve Lowery,0.01,1,107
1995,0,1771,Blaine McCallister,0.01,1,90
1995,0,1925,Jerry Pate,0.01,1,70
1995,0,1943,Chris Perry,0.01,1,87
1995,0,2049,Gene Sauers,0.01,1,75
1995,0,2101,Joey Sindelar,0.01,1,71
1995,0,2146,Payne Stewart,0.01,1,97
1995,0,2159,Curtis Strange,0.01,1,84
1995,0,6048,Dicky Thompson,0.01,1,70
1995,0,6613,Tommy Tolles,0.01,1,79
1995,0,2218,Ted Tryba,0.01,1,104
1995,0,2225,Howard Twitty,0.01,1,87
1995,0,2226,Tray Tyner,0.01,1,82
1995,0,8563,Bruce Vaughan,0.01,1,93
1995,0,2245,Grant Waite,0.01,1,84
1995,0,2246,Duffy Waldorf,0.01,1,90
1995,0,6791,Mark Wurtz,0.01,1,84
1994,0,1330,David Feherty,0.1,7,68
1994,0,1388,Robert Gamez,0.07,5,76
1994,0,1306,David Edwards,0.05,4,82
1994,0,1006,John Adams,0.04,3,81
1994,0,1133,Billy Ray Brown,0.04,2,56
1994,0,6034,Marco Dawson,0.04,3,85
1994,0,10213,Dicky Pride,0.04,3,74
1994,0,1887,Mark O'Meara,0.03,3,91
1994,0,2090,Tom Sieckmann,0.03,2,79
1994,0,2146,Payne Stewart,0.03,2,76
1994,0,1014,Fulton Allem,0.02,2,82
1994,0,6020,Steve Brodie,0.02,2,85
1994,0,1132,Mark Brooks,0.02,2,112
1994,0,1196,Brian Claar,0.02,2,99
1994,0,1226,Fred Couples,0.02,1,51
1994,0,1288,Ed Dougherty,0.02,2,98
1994,0,1353,Bruce Fleisher,0.02,2,82
1994,0,1381,Fred Funk,0.02,2,105
1994,0,1385,Jim Gallagher Jr.,0.02,2,83
1994,0,1435,Wayne Grady,0.02,1,56
1994,0,1550,Ed Humenik,0.02,2,89
1994,0,1607,Brian Kamm,0.02,2,94
1994,0,6332,Neal Lancaster,0.02,2,95
1994,0,6016,Brad Lardon,0.02,1,55
1994,0,1864,Larry Nelson,0.02,1,55
1994,0,1876,Greg Norman,0.02,1,63
1994,0,1890,Brett Ogle,0.02,1,58
1994,0,12660,Jesper Parnevik,0.02,1,56
1994,0,1938,David Peoples,0.02,2,88
1994,0,1971,Dillard Pruitt,0.02,2,88
1994,0,6062,Charles Raulerson,0.02,1,62
1994,0,2101,Joey Sindelar,0.02,1,65
1994,0,2170,Hal Sutton,0.02,2,97
1994,0,2190,Doug Tewell,0.02,2,84
1994,0,2224,Greg Twiggs,0.02,1,64
1994,0,2239,Scott Verplank,0.02,1,64
1994,0,6197,Michael Allen,0.01,1,98
1994,0,1060,Dave Barr,0.01,1,94
1994,0,12661,Todd Barranger,0.01,1,67
1994,0,1093,Ronnie Black,0.01,1,80
1994,0,1096,Phil Blackmar,0.01,1,67
1994,0,1116,Michael Bradley,0.01,1,89
1994,0,1143,Brad Bryant,0.01,1,109
1994,0,7569,Mark Carnevale,0.01,1,86
1994,0,1203,Russ Cochran,0.01,1,94
1994,0,1235,Ben Crenshaw,0.01,1,86
1994,0,1261,Jay Delsing,0.01,1,88
1994,0,6251,Chris DiMarco,0.01,1,86
1994,0,1307,Joel Edwards,0.01,1,85
1994,0,1414,Bob Gilder,0.01,1,82
1994,0,1418,Bill Glasson,0.01,1,75
1994,0,1457,Jay Haas,0.01,1,102
1994,0,1468,Gary Hallberg,0.01,1,78
1994,0,6575,Dudley Hart,0.01,1,81
1994,0,8337,Mike Heinen,0.01,1,79
1994,0,6617,Brian Henninger,0.01,1,69
1994,0,1527,Scott Hoch,0.01,1,94
1994,0,1553,John Huston,0.01,1,84
1994,0,1557,John Inman,0.01,1,101
1994,0,6315,Pete Jordan,0.01,1,88
1994,0,6012,Greg Kraft,0.01,1,86
1994,0,1682,Wayne Levi,0.01,1,83
1994,0,1701,Bob Lohr,0.01,1,88
1994,0,1707,Steve Lowery,0.01,1,94
1994,0,1724,Jeff Maggert,0.01,1,88
1994,0,1748,Doug Martin,0.01,1,81
1994,0,1755,Dick Mast,0.01,1,84
1994,0,1823,Larry Mize,0.01,1,75
1994,0,7235,John Morse,0.01,1,76
1994,0,1927,Dennis Paulson,0.01,1,77
1994,0,1928,Corey Pavin,0.01,1,68
1994,0,1945,Kenny Perry,0.01,1,99
1994,0,1986,Joey Rassett,0.01,1,71
1994,0,2067,Ted Schulz,0.01,1,78
1994,0,2099,Scott Simpson,0.01,1,70
1994,0,2100,Tim Simpson,0.01,1,91
1994,0,2131,Mike Springer,0.01,1,84
1994,0,2133,Craig Stadler,0.01,1,69
1994,0,7101,Dave Stockton Jr.,0.01,1,90
1994,0,2159,Curtis Strange,0.01,1,83
1994,0,2223,Bob Tway,0.01,1,80
1994,0,2245,Grant Waite,0.01,1,70
1994,0,2246,Duffy Waldorf,0.01,1,80
1994,0,6577,John Wilson,0.01,1,84
1994,0,2294,Willie Wood,0.01,1,77
1994,0,6589,Jeff Woodland,0.01,1,83
1994,0,2322,Richard Zokol,0.01,1,74
