YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
2022,0,32366,Kevin Chappell,2.516,297.0,118.035,129,200402914
2022,0,25198,Francesco Molinari,2.516,282.3,112.211,87,209602808
2022,0,29221,Webb Simpson,2.516,283.6,112.744,137,230602822
2022,0,32640,Troy Merritt,2.515,278.4,110.664,214,222802850
2022,0,34046,Jordan Spieth,2.515,291.6,115.949,157,208802844
2022,0,20229,Stewart Cink,2.514,290.6,115.585,139,220402871
2022,0,24924,Bill Haas,2.514,286.9,114.127,186,218102790
2022,0,35461,Beau Hossler,2.514,291.8,116.074,163,203802846
2022,0,29908,C.T. Pan,2.513,279.2,111.104,196,221402840
2022,0,47983,Chad Ramey,2.513,279.1,111.048,166,224002774
2022,0,39324,J.J. Spaun,2.513,279.0,111.056,216,227102835
2022,0,30911,Tommy Fleetwood,2.512,296.8,118.143,80,229802822
2022,0,23325,Vaughn Taylor,2.511,267.6,106.554,123,228302745
2022,0,32102,Rickie Fowler,2.51,293.4,116.91,144,224202830
2022,0,12716,Charley Hoffman,2.51,289.4,115.329,202,205502864
2022,0,36852,Jim Knous,2.51,287.0,114.325,125,219202824
2022,0,45609,Tyler Duncan,2.509,278.6,111.046,213,223102806
2022,0,32839,Hideki Matsuyama,2.509,290.1,115.642,160,223102840
2022,0,33486,Roger Sloan,2.509,284.1,113.228,145,222202788
2022,0,47128,Richy Werenski,2.509,280.3,111.721,146,221102797
2022,0,34363,Tyrrell Hatton,2.507,291.1,116.123,82,221802792
2022,0,29518,Brendan Steele,2.507,292.2,116.517,171,216802875
2022,0,27214,Kevin Streelman,2.506,279.0,111.339,272,214402866
2022,0,32150,Michael Thompson,2.506,271.5,108.363,237,227002764
2022,0,47483,Will Zalatoris,2.506,300.1,119.776,152,203702878
2022,0,39971,Sungjae Im,2.505,288.2,115.083,215,219302838
2022,0,36689,Brooks Koepka,2.505,302.1,120.615,94,210802769
2022,0,33667,Carlos Ortiz,2.505,288.4,115.101,137,213202793
2022,0,35506,Mackenzie Hughes,2.504,282.3,112.729,208,201002810
2022,0,48117,Kurt Kitayama,2.504,299.9,119.778,110,222802776
2022,0,33204,Shane Lowry,2.502,286.9,114.657,100,219702891
2022,0,32139,Danny Willett,2.502,283.3,113.219,113,225002775
2022,0,27974,Sung Kang,2.501,278.5,111.357,211,188902830
2022,0,40250,Taylor Pendrith,2.501,301.8,120.662,201,226302982
2022,0,47988,Nick Hardy,2.5,291.5,116.629,156,222802790
2022,0,32757,Patton Kizzire,2.5,287.3,114.91,222,220302869
2022,0,28775,Nate Lashley,2.5,276.4,110.555,200,221202801
2022,0,32791,K.H. Lee,2.5,284.1,113.655,228,204102824
2022,0,45526,Abraham Ancer,2.498,274.6,109.928,108,191102845
2022,0,49771,J.T. Poston,2.498,283.2,113.358,223,211102812
2022,0,46970,Jon Rahm,2.498,301.6,120.714,109,222302787
2022,0,49766,Hank Lebioda,2.497,277.2,111.041,221,219102762
2022,0,56278,Matthew Wolff,2.497,309.9,124.12,90,221402801
2022,0,23108,Matt Kuchar,2.496,270.4,108.364,154,223702813
2022,0,35449,Adam Long,2.496,276.1,110.611,250,217802834
2022,0,51950,Max McGreevy,2.496,275.8,110.495,179,217302798
2022,0,47995,Davis Riley,2.496,291.6,116.857,218,225602794
2022,0,39436,Joshua Creel,2.495,266.5,106.785,128,207502743
2022,0,26851,Marc Leishman,2.495,289.0,115.815,154,218302950
2022,0,54628,Lee Hodges,2.493,282.9,113.488,310,214802807
2022,0,46717,Viktor Hovland,2.493,292.3,117.271,139,209502790
2022,0,29478,Kevin Kisner,2.493,275.3,110.421,168,221702834
2022,0,30692,Scott Stallings,2.493,290.0,116.294,217,215502799
2022,0,54421,Garrick Higgo,2.492,297.5,119.41,85,224902805
2022,0,31420,Anirban Lahiri,2.492,280.8,112.701,166,189502831
2022,0,24138,Ian Poulter,2.492,275.4,110.53,110,220802795
2022,0,35532,Tom Hoge,2.491,283.2,113.668,240,220902808
2022,0,26476,Chez Reavie,2.491,264.8,106.294,247,224502772
2022,0,25493,Nick Taylor,2.491,280.1,112.464,219,218202748
2022,0,33399,Adam Hadwin,2.49,280.9,112.814,221,216102771
2022,0,34098,Russell Henley,2.488,277.9,111.678,164,225902858
2022,0,51766,Wyndham Clark,2.487,305.6,122.893,191,196802783
2022,0,24925,Jonathan Byrd,2.485,277.4,111.648,113,219502721
2022,0,29535,Brice Garnett,2.485,274.3,110.4,182,208702795
2022,0,23320,Ryan Palmer,2.485,287.9,115.873,151,219602807
2022,0,52375,Doug Ghim,2.484,278.3,112.048,197,220902806
2022,0,40162,Justin Lower,2.483,278.3,112.064,159,211702824
2022,0,48887,Matt Wallace,2.483,283.7,114.243,145,222802779
2022,0,36799,Stephan Jaeger,2.48,283.7,114.381,201,195502785
2022,0,46046,Scottie Scheffler,2.48,295.7,119.234,218,188607777
2022,0,24024,Zach Johnson,2.478,266.9,107.71,177,212002733
2022,0,22405,Justin Rose,2.478,284.9,114.988,89,215502820
2022,0,23621,Rory Sabbatini,2.478,273.3,110.287,165,223102817
2022,0,46601,Trey Mullinax,2.477,300.6,121.339,218,210502813
2022,0,29289,S.Y. Noh,2.477,287.1,115.89,160,202802811
2022,0,55708,Hayden Buckley,2.476,283.3,114.428,237,199902788
2022,0,34563,Chesson Hadley,2.475,283.8,114.648,209,206402790
2022,0,47993,Denny McCarthy,2.472,275.6,111.477,209,193202794
2022,0,30927,Brendon Todd,2.472,261.7,105.874,221,220602754
2022,0,45522,Christiaan Bezuidenhout,2.47,271.9,110.096,144,203902720
2022,0,36326,David Lipsky,2.47,274.2,111.004,228,215602808
2022,0,34174,John Huh,2.469,270.4,109.519,219,206802707
2022,0,45540,Jared Wolfe,2.469,294.4,119.219,128,209402742
2022,0,47856,Seth Reeves,2.467,291.2,118.032,166,203502708
2022,0,28089,Jason Day,2.466,287.8,116.7,132,213302879
2022,0,27064,Jhonattan Vegas,2.464,299.8,121.642,168,216102836
2022,0,29725,Tony Finau,2.463,292.9,118.936,210,206202873
2022,0,25900,Lucas Glover,2.463,276.2,112.153,233,198402756
2022,0,39546,Keith Mitchell,2.462,295.9,120.184,177,215902760
2022,0,33122,Russell Knox,2.461,273.7,111.219,240,214802848
2022,0,33597,Harry Higgs,2.46,283.6,115.268,219,201502831
2022,0,37212,Paul Barjon,2.458,292.3,118.921,193,209302743
2022,0,52374,Brandon Wu,2.458,279.6,113.746,113,199802721
2022,0,36871,Matthew NeSmith,2.457,285.0,115.987,192,216102715
2022,0,34264,Hudson Swafford,2.457,291.1,118.465,144,215602773
2022,0,57366,Cameron Young,2.456,303.7,123.646,181,204102795
2022,0,45486,Joaquin Niemann,2.455,293.1,119.418,157,200102753
2022,0,48084,Wesley Bryan,2.453,282.9,115.314,87,194602766
2022,0,32816,Satoshi Kodaira,2.453,265.1,108.077,114,198402693
2022,0,46442,Maverick McNealy,2.451,288.0,117.482,222,1608269
2022,0,39058,Lucas Herbert,2.45,301.4,122.977,87,205908068
2022,0,29420,Billy Horschel,2.45,281.1,114.748,97,212802697
2022,0,27649,Brandt Snedeker,2.45,271.6,110.859,162,206709033
2022,0,35110,Brett Drewitt,2.449,279.6,114.14,133,177202732
2022,0,19803,Ryan Armour,2.447,259.0,105.833,122,219402809
2022,0,27936,Martin Laird,2.447,278.7,113.919,138,217602740
2022,0,25686,Jason Dufner,2.446,274.6,112.298,116,209402742
2022,0,46402,Talor Gooch,2.446,285.9,116.874,142,184502886
2022,0,29926,Danny Lee,2.446,285.2,116.571,100,217302701
2022,0,31560,Brian Stuard,2.446,256.2,104.737,232,208702795
2022,0,39997,Corey Conners,2.445,283.8,116.065,184,209502792
2022,0,48081,Xander Schauffele,2.445,293.0,119.844,141,207902796
2022,0,34466,Peter Malnati,2.443,278.4,113.978,279,187302812
2022,0,25818,Scott Piercy,2.443,275.4,112.756,170,194602793
2022,0,46435,Austin Cook,2.441,266.5,109.187,196,220802738
2022,0,34076,Joel Dahmen,2.441,270.1,110.669,193,210202839
2022,0,30163,Henrik Norlander,2.439,277.8,113.899,159,3102706
2022,0,31323,Gary Woodland,2.439,298.0,122.153,117,212707942
2022,0,29970,Dylan Frittelli,2.438,290.1,118.963,243,209502791
2022,0,27349,Alex Noren,2.438,285.5,117.1,103,217202748
2022,0,51997,Andrew Novak,2.438,279.4,114.596,146,215302814
2022,0,40006,Erik van Rooyen,2.438,284.4,116.662,100,208402803
2022,0,49298,Kramer Hickok,2.437,276.9,113.652,222,199502787
2022,0,26300,Matt Jones,2.436,287.0,117.777,145,202402829
2022,0,37275,Sam Ryder,2.435,278.0,114.163,271,198102742
2022,0,35310,Lanto Griffin,2.433,283.5,116.528,161,193902778
2022,0,24502,Adam Scott,2.433,293.0,120.446,180,202002738
2022,0,34431,Robert Streb,2.433,281.2,115.553,238,190702757
2022,0,35617,Martin Trainer,2.433,294.8,121.178,187,189002776
2022,0,33490,Bo Hoag,2.432,272.9,112.222,99,206302760
2022,0,46550,Brandon Hagy,2.431,302.9,124.591,187,207302815
2022,0,40098,Matt Fitzpatrick,2.43,287.7,118.398,98,200702756
2022,0,33419,Cameron Tringale,2.429,283.2,116.566,197,202502871
2022,0,10381,Curtis Thompson,2.428,295.8,121.825,108,206002815
2022,0,32333,Kevin Tway,2.425,291.1,120.035,211,199102761
2022,0,32662,Michael Gligic,2.423,285.6,117.878,167,215202763
2022,0,53165,Doc Redman,2.423,280.0,115.562,190,211102859
2022,0,30978,Kiradech Aphibarnrat,2.422,275.2,113.631,85,217502726
2022,0,35879,Kelly Kraft,2.422,265.5,109.623,199,213802722
2022,0,27129,Luke List,2.422,297.8,122.986,189,220902694
2022,0,36699,Patrick Rodgers,2.422,286.2,118.144,218,195602780
2022,0,39953,Chase Seiffert,2.421,269.9,111.464,120,213302785
2022,0,29974,Branden Grace,2.419,278.7,115.203,87,181302779
2022,0,48699,Callum Tarren,2.419,294.1,121.54,124,13202715
2022,0,34610,Matthias Schwab,2.416,275.9,114.211,185,212602712
2022,0,39977,Max Homa,2.413,288.7,119.649,206,202902808
2022,0,27770,Camilo Villegas,2.413,270.6,112.15,132,170202785
2022,0,24980,Scott Gutschewski,2.41,277.1,114.972,129,207302679
2022,0,23983,Luke Donald,2.409,270.4,112.272,135,211002712
2022,0,36801,Mark Hubbard,2.409,273.2,113.429,191,215302673
2022,0,21961,Charles Howell III,2.408,283.7,117.825,146,219602675
2022,0,48822,Sebastián Muñoz,2.408,284.8,118.266,201,216102730
2022,0,51634,Sahith Theegala,2.408,281.6,116.941,282,184902757
2022,0,51894,Vince Whaley,2.408,286.9,119.159,213,155408263
2022,0,37455,Si Woo Kim,2.404,273.9,113.952,215,146602851
2022,0,47529,Mito Pereira,2.404,283.2,117.809,238,199802785
2022,0,40115,Adam Svensson,2.404,275.8,114.712,263,212802693
2022,0,46340,Alex Smalley,2.4,279.4,116.418,221,196702977
2022,0,28252,Seamus Power,2.398,282.7,117.893,147,197402636
2022,0,27139,David Skinns,2.398,284.9,118.827,154,211302678
2022,0,52372,Cameron Champ,2.397,299.6,124.979,95,136402674
2022,0,49947,Taylor Moore,2.393,280.1,117.068,250,196202705
2022,0,28114,Dawie van der Walt,2.393,277.7,116.032,161,201602796
2022,0,31557,Jim Herman,2.389,270.0,112.993,132,201102659
2022,0,27095,Nick Watney,2.387,284.5,119.221,197,177102700
2022,0,34256,Andrew Putnam,2.382,268.7,112.797,250,201102720
2022,0,47347,Adam Schenk,2.38,287.3,120.717,179,212302727
2022,0,24361,Pat Perez,2.379,275.8,115.933,126,202602695
2022,0,34360,Patrick Reed,2.374,273.5,115.219,122,188102853
2022,0,46414,Aaron Rai,2.354,273.3,116.113,220,198302662
2022,0,36884,Ben Kohles,2.327,265.3,114.005,135,188702582
2021,0,35461,Beau Hossler,2.569,296.3,115.302,309,217302921
2021,0,33948,Byeong Hun An,2.554,294.3,115.223,285,219002930
2021,0,33141,Keegan Bradley,2.547,291.6,114.497,289,25707261
2021,0,29221,Webb Simpson,2.538,281.5,110.93,186,222002881
2021,0,28237,Rory McIlroy,2.537,311.7,122.867,215,23202940
2021,0,32139,Danny Willett,2.535,287.7,113.461,95,224002825
2021,0,46435,Austin Cook,2.534,276.9,109.274,282,208902805
2021,0,51766,Wyndham Clark,2.529,301.9,119.374,47,233602820
2021,0,27974,Sung Kang,2.529,282.5,111.734,271,210602868
2021,0,30944,Jason Kokrak,2.528,298.5,118.105,284,22702865
2021,0,37189,Harold Varner III,2.528,286.7,113.43,340,217302846
2021,0,34563,Chesson Hadley,2.526,288.8,114.309,225,219602930
2021,0,48887,Matt Wallace,2.524,289.9,114.894,113,214102834
2021,0,29268,Bronson Burgoon,2.523,286.1,113.418,246,211802866
2021,0,49960,Sepp Straka,2.523,286.4,113.527,296,213502822
2021,0,20229,Stewart Cink,2.521,294.0,116.633,301,214402906
2021,0,1810,Phil Mickelson,2.521,296.5,117.58,176,216202816
2021,0,32102,Rickie Fowler,2.519,289.9,115.107,249,26902832
2021,0,34255,Joseph Bramlett,2.517,299.0,118.813,229,185502855
2021,0,34174,John Huh,2.516,276.8,110.053,210,200302876
2021,0,32448,James Hahn,2.515,284.7,113.211,257,174102878
2021,0,34314,Sebastian Cappelen,2.512,288.1,114.696,151,189802797
2021,0,27644,Brian Harman,2.512,274.4,109.237,353,33002871
2021,0,33120,Mark Anderson,2.51,275.3,109.672,158,209602796
2021,0,47993,Denny McCarthy,2.509,281.0,111.992,311,158502847
2021,0,45157,Cam Davis,2.508,297.6,118.643,357,219502822
2021,0,31420,Anirban Lahiri,2.506,283.0,112.906,241,206002841
2021,0,25632,Jimmy Walker,2.506,287.6,114.736,229,198302892
2021,0,35449,Adam Long,2.504,278.5,111.238,277,24502881
2021,0,23623,Bo Van Pelt,2.504,278.9,111.369,195,221602889
2021,0,30911,Tommy Fleetwood,2.503,290.2,115.973,143,27602775
2021,0,24781,Hunter Mahan,2.502,285.0,113.915,180,214402868
2021,0,35891,Cameron Smith,2.502,284.1,113.548,251,216002830
2021,0,47128,Richy Werenski,2.502,280.4,112.062,361,196502844
2021,0,24924,Bill Haas,2.501,284.1,113.587,147,224402792
2021,0,26758,David Hearn,2.501,261.5,104.557,222,218402906
2021,0,30925,Dustin Johnson,2.501,299.9,119.911,198,200802809
2021,0,32640,Troy Merritt,2.501,279.9,111.946,296,212102872
2021,0,33399,Adam Hadwin,2.498,279.6,111.934,299,34902852
2021,0,33410,Andrew Landry,2.498,272.2,108.958,263,32602802
2021,0,26329,Louis Oosthuizen,2.497,280.3,112.254,210,29702817
2021,0,35506,Mackenzie Hughes,2.496,280.4,112.348,268,209502864
2021,0,30110,Kyle Stanley,2.496,275.6,110.421,309,191702820
2021,0,32757,Patton Kizzire,2.494,286.1,114.708,368,202302850
2021,0,39324,J.J. Spaun,2.494,275.9,110.624,217,215702850
2021,0,39975,Michael Kim,2.492,281.0,112.765,207,201902895
2021,0,29926,Danny Lee,2.492,287.2,115.248,200,21502890
2021,0,49771,J.T. Poston,2.492,283.9,113.919,310,27602806
2021,0,33486,Roger Sloan,2.492,286.1,114.784,245,210002855
2021,0,27330,Josh Teater,2.49,277.4,111.412,154,113802831
2021,0,28420,Ryan Brehm,2.489,306.7,123.232,142,220502809
2021,0,27214,Kevin Streelman,2.489,280.6,112.744,323,206302855
2021,0,25493,Nick Taylor,2.489,279.1,112.161,337,29802899
2021,0,28089,Jason Day,2.487,291.7,117.257,204,24802854
2021,0,31646,Emiliano Grillo,2.486,284.8,114.565,289,210002892
2021,0,12716,Charley Hoffman,2.486,290.8,116.959,276,195402821
2021,0,24140,Sean O'Hair,2.486,283.5,114.044,177,206302815
2021,0,32150,Michael Thompson,2.486,271.3,109.162,278,28802825
2021,0,35230,Nelson Ledesma,2.482,276.8,111.504,156,209702751
2021,0,46717,Viktor Hovland,2.481,289.3,116.642,283,203202795
2021,0,32816,Satoshi Kodaira,2.481,269.8,108.718,264,206602874
2021,0,30692,Scott Stallings,2.481,287.6,115.946,236,208702888
2021,0,47504,Sam Burns,2.48,296.2,119.431,298,200602837
2021,0,47483,Will Zalatoris,2.48,294.8,118.901,234,174802814
2021,0,30926,Chris Kirk,2.479,275.5,111.148,321,211702826
2021,0,49766,Hank Lebioda,2.479,278.6,112.393,238,209102897
2021,0,32791,K.H. Lee,2.479,280.2,113.007,387,32402801
2021,0,29908,C.T. Pan,2.479,275.8,111.254,287,171502791
2021,0,28775,Nate Lashley,2.478,273.0,110.179,243,187502760
2021,0,22056,Cameron Percy,2.478,274.7,110.825,291,208502835
2021,0,26476,Chez Reavie,2.478,264.4,106.66,302,200102804
2021,0,22405,Justin Rose,2.478,285.0,115.038,143,23602835
2021,0,23621,Rory Sabbatini,2.478,273.0,110.197,267,215002789
2021,0,34098,Russell Henley,2.477,274.7,110.913,302,31102788
2021,0,23320,Ryan Palmer,2.477,288.9,116.629,215,23702878
2021,0,33404,Chris Baker,2.476,279.2,112.77,151,223002726
2021,0,23108,Matt Kuchar,2.475,268.7,108.592,180,212002821
2021,0,46970,Jon Rahm,2.475,293.8,118.72,208,28402877
2021,0,32839,Hideki Matsuyama,2.474,286.3,115.699,279,30602784
2021,0,29535,Brice Garnett,2.472,270.8,109.559,287,216502819
2021,0,34466,Peter Malnati,2.471,279.1,112.949,280,208002832
2021,0,39953,Chase Seiffert,2.471,276.2,111.778,247,194802768
2021,0,33448,Justin Thomas,2.471,289.1,117.011,236,28302900
2021,0,34076,Joel Dahmen,2.47,275.0,111.342,264,31402734
2021,0,50525,Collin Morikawa,2.47,281.7,114.068,221,197302839
2021,0,29970,Dylan Frittelli,2.468,293.1,118.748,225,34102812
2021,0,52375,Doug Ghim,2.468,274.8,111.34,286,216402836
2021,0,32070,Rafael Campos,2.467,289.6,117.426,166,214602799
2021,0,49964,Aaron Wise,2.467,286.1,115.974,280,206002815
2021,0,45609,Tyler Duncan,2.466,270.9,109.85,305,32408592
2021,0,27141,J.B. Holmes,2.466,287.7,116.681,180,145502757
2021,0,33667,Carlos Ortiz,2.466,287.0,116.356,333,31302848
2021,0,46441,Robby Shelton,2.466,278.0,112.731,282,32402788
2021,0,24024,Zach Johnson,2.465,270.4,109.678,299,200302747
2021,0,33204,Shane Lowry,2.464,284.4,115.397,227,31202829
2021,0,26499,Rafa Cabrera Bello,2.463,274.6,111.488,215,206802768
2021,0,35450,Patrick Cantlay,2.462,286.1,116.216,277,31102859
2021,0,34363,Tyrrell Hatton,2.461,282.8,114.927,165,30802930
2021,0,29478,Kevin Kisner,2.461,275.2,111.785,247,207302799
2021,0,21209,Sergio Garcia,2.46,296.5,120.544,271,22802803
2021,0,27936,Martin Laird,2.46,281.6,114.475,243,199002809
2021,0,34046,Jordan Spieth,2.459,281.8,114.594,296,31002803
2021,0,19846,Brian Gay,2.458,270.6,110.067,275,201802824
2021,0,31560,Brian Stuard,2.458,258.1,105.02,386,201002804
2021,0,28679,Fabián Gómez,2.457,267.2,108.746,143,207402746
2021,0,25818,Scott Piercy,2.456,277.2,112.862,292,203202945
2021,0,23325,Vaughn Taylor,2.456,263.9,107.478,260,212302761
2021,0,39971,Sungjae Im,2.454,282.2,115.009,453,30702802
2021,0,29725,Tony Finau,2.453,291.3,118.714,278,205702816
2021,0,26851,Marc Leishman,2.452,281.3,114.712,202,30902831
2021,0,48119,Ben Taylor,2.452,284.1,115.847,134,194902757
2021,0,23983,Luke Donald,2.45,272.0,111.041,183,210902696
2021,0,46402,Talor Gooch,2.45,287.3,117.278,318,31207797
2021,0,56278,Matthew Wolff,2.45,303.1,123.709,148,28102801
2021,0,19803,Ryan Armour,2.449,259.3,105.896,301,198002861
2021,0,35532,Tom Hoge,2.449,274.1,111.954,344,200302790
2021,0,30927,Brendon Todd,2.447,257.5,105.205,251,31102780
2021,0,45526,Abraham Ancer,2.446,269.7,110.289,330,26202774
2021,0,35104,Tom Lewis,2.444,285.0,116.609,293,185702824
2021,0,24502,Adam Scott,2.444,293.4,120.044,161,208602833
2021,0,33597,Harry Higgs,2.443,284.7,116.561,311,25207476
2021,0,36699,Patrick Rodgers,2.443,291.5,119.317,311,184102804
2021,0,25364,Paul Casey,2.442,283.8,116.22,238,33102800
2021,0,46046,Scottie Scheffler,2.442,285.5,116.936,320,29202894
2021,0,36871,Matthew NeSmith,2.441,283.6,116.201,254,197002820
2021,0,24138,Ian Poulter,2.44,268.5,110.037,226,31402867
2021,0,27064,Jhonattan Vegas,2.44,299.6,122.79,270,193902809
2021,0,25804,Bubba Watson,2.438,289.5,118.747,175,27302761
2021,0,39977,Max Homa,2.437,286.0,117.351,250,206802749
2021,0,40006,Erik van Rooyen,2.437,286.7,117.63,250,205102756
2021,0,39546,Keith Mitchell,2.436,294.5,120.862,248,208902777
2021,0,35658,Kris Ventura,2.436,293.9,120.653,203,205602793
2021,0,27649,Brandt Snedeker,2.435,271.6,111.507,306,192202771
2021,0,36689,Brooks Koepka,2.434,293.6,120.621,173,27702821
2021,0,29518,Brendan Steele,2.434,283.0,116.258,250,32608091
2021,0,52372,Cameron Champ,2.432,310.0,127.447,185,211002837
2021,0,29420,Billy Horschel,2.432,276.5,113.659,237,30802753
2021,0,24357,K.J. Choi,2.431,252.3,103.816,178,214602773
2021,0,48081,Xander Schauffele,2.43,289.0,118.926,190,30102741
2021,0,35617,Martin Trainer,2.43,296.3,121.924,184,214302746
2021,0,32254,Xinjun Zhang,2.43,281.5,115.864,188,204702720
2021,0,23788,D.J. Trahan,2.428,272.7,112.348,192,204202725
2021,0,34099,Harris English,2.427,280.1,115.372,245,31102714
2021,0,40042,Tyler McCumber,2.427,295.8,121.915,206,181802744
2021,0,34213,Grayson Murray,2.427,286.6,118.092,135,206002757
2021,0,27770,Camilo Villegas,2.426,274.5,113.118,242,172102887
2021,0,32618,Rhein Gibson,2.425,277.7,114.503,156,213202790
2021,0,22371,Aaron Baddeley,2.424,275.4,113.63,138,192802711
2021,0,56762,Will Gordon,2.424,299.9,123.731,259,203702733
2021,0,27554,Scott Harrington,2.424,293.0,120.865,236,199902749
2021,0,46442,Maverick McNealy,2.423,281.7,116.274,302,176102794
2021,0,30163,Henrik Norlander,2.423,278.2,114.804,309,182702748
2021,0,53165,Doc Redman,2.423,279.9,115.523,289,211802757
2021,0,26300,Matt Jones,2.42,283.5,117.138,330,163702838
2021,0,27942,Rob Oppenheim,2.418,264.5,109.388,258,160502774
2021,0,33122,Russell Knox,2.417,269.9,111.679,354,160302785
2021,0,32333,Kevin Tway,2.417,294.7,121.891,197,211802791
2021,0,29479,Scott Brown,2.415,277.1,114.767,260,183002706
2021,0,25686,Jason Dufner,2.413,272.2,112.829,339,182102718
2021,0,46550,Brandon Hagy,2.412,300.1,124.455,226,207402788
2021,0,45486,Joaquin Niemann,2.412,288.7,119.69,319,32102756
2021,0,47959,Bryson DeChambeau,2.409,318.6,132.253,162,187502888
2021,0,31323,Gary Woodland,2.409,296.7,123.169,160,31202806
2021,0,34256,Andrew Putnam,2.408,268.7,111.61,310,209102709
2021,0,25900,Lucas Glover,2.407,270.5,112.409,298,155002805
2021,0,33490,Bo Hoag,2.406,269.8,112.141,313,197402733
2021,0,49298,Kramer Hickok,2.405,272.3,113.196,255,204602769
2021,0,34264,Hudson Swafford,2.405,287.9,119.688,247,207402842
2021,0,39997,Corey Conners,2.404,277.7,115.509,351,30602708
2021,0,33413,Ben Martin,2.404,278.0,115.608,149,208002718
2021,0,27349,Alex Noren,2.403,282.4,117.52,281,31102756
2021,0,40098,Matt Fitzpatrick,2.401,274.6,114.365,209,35702762
2021,0,32662,Michael Gligic,2.401,286.9,119.512,270,203102679
2021,0,37275,Sam Ryder,2.401,281.9,117.392,249,200502671
