YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1997,38,0,7749,Brett Quigley,+7,3.02,1347.0
1997,38,0,2242,Lanny Wadkins,+7,3.02,852.0
1997,46,0,20099,Doug Barron,+8,3.02,1251.0
1997,46,0,1748,Doug Martin,+8,3.02,1239.0
1997,46,0,5466,Jack O'Keefe,+8,3.03,909.0
1997,49,0,1024,Billy Andrade,+9,3.02,1227.0
1997,49,0,1098,Jay Don Blake,+9,3.02,1104.0
1997,49,0,1418,Bill Glasson,+9,3.03,828.0
1997,49,0,1533,P.H. Horgan III,+9,3.03,1071.0
1997,49,0,10457,Frank Nobilo,+9,3.04,768.0
1997,49,0,1928,Corey Pavin,+9,3.04,756.0
1997,49,0,8793,Tiger Woods,+9,3.03,975.0
1997,56,0,1116,Michael Bradley,+10,3.03,1059.0
1997,56,0,1143,Brad Bryant,+10,3.03,939.0
1997,56,0,1334,Keith Fergus,+10,3.04,702.0
1997,56,0,1346,Ed Fiori,+10,3.05,606.0
1997,56,0,12645,Brent Geiberger,+10,3.03,1131.0
1997,56,0,8547,John Maginnes,+10,3.02,1221.0
1997,56,0,2135,Mike Standly,+10,3.03,1047.0
1997,63,0,6621,Joe Durant,+11,3.03,1191.0
1997,63,0,2131,Mike Springer,+11,3.04,798.0
1997,65,0,1161,Mark Calcavecchia,+12,3.03,1179.0
1997,65,0,1313,Steve Elkington,+12,3.05,747.0
1997,65,0,1475,Donnie Hammond,+12,3.04,816.0
1997,65,0,1761,Len Mattiace,+12,3.03,1299.0
1997,65,0,1766,Billy Mayfair,+12,3.03,1086.0
1997,65,0,2214,Kirk Triplett,+12,3.03,1059.0
1997,71,0,20229,Stewart Cink,+13,3.03,1203.0
1997,71,0,1307,Joel Edwards,+13,3.04,1113.0
1997,71,0,6522,Ernie Els,+13,3.05,744.0
1997,71,0,1510,Nolan Henke,+13,3.04,990.0
1997,71,0,1553,John Huston,+13,3.04,906.0
1997,71,0,1633,Tom Kite,+13,3.04,891.0
1997,71,0,2292,Bob Wolcott,+13,3.05,861.0
1997,78,0,1133,Billy Ray Brown,+14,3.05,843.0
1997,78,0,12826,Paul Claxton,+14,3.05,798.0
1997,78,0,1219,John Cook,+14,3.04,1191.0
1997,78,0,1323,Brad Fabel,+14,3.04,1140.0
1997,78,0,1619,Skip Kendall,+14,3.03,1239.0
1997,78,0,1943,Chris Perry,+14,3.03,1287.0
1997,78,0,2146,Payne Stewart,+14,3.04,1044.0
1997,78,0,2256,Tom Watson,+14,3.07,627.0
1997,86,0,1374,Robin Freeman,+15,3.06,786.0
1997,86,0,1408,Kelly Gibson,+15,3.03,1467.0
1997,86,0,1487,Jeff Hart,+15,3.05,963.0
1997,86,0,11032,Frank Lickliter II,+15,3.04,1035.0
1997,86,0,1926,Steve Pate,+15,3.04,1002.0
1997,86,0,6581,David Sutherland,+15,3.05,999.0
1997,86,0,2246,Duffy Waldorf,+15,3.04,1080.0
1997,93,0,1011,Rafael Alarcon,+16,3.05,957.0
1997,93,0,1042,Paul Azinger,+16,3.06,747.0
1997,93,0,6332,Neal Lancaster,+16,3.04,1227.0
1997,93,0,2099,Scott Simpson,+16,3.05,963.0
1997,93,0,6567,Vijay Singh,+16,3.05,999.0
1997,93,0,12663,Phil Tataurangi,+16,3.05,921.0
1997,99,0,1093,Ronnie Black,+17,3.05,1020.0
1997,99,0,10963,Jimmy Green,+17,3.05,990.0
1997,99,0,1810,Phil Mickelson,+17,3.06,915.0
1997,99,0,1887,Mark O'Meara,+17,3.06,927.0
1997,99,0,6132,Sonny Skinner,+17,3.06,861.0
1997,99,0,2159,Curtis Strange,+17,3.07,768.0
1997,99,0,2206,David Toms,+17,3.05,1071.0
1997,106,0,1035,Tommy Armour III,+18,3.05,1137.0
1997,107,0,1096,Phil Blackmar,+19,3.05,1110.0
1997,107,0,1185,Brandel Chamblee,+19,3.06,948.0
1997,107,0,1378,David Frost,+19,3.07,831.0
1997,107,0,1388,Robert Gamez,+19,3.06,990.0
1997,107,0,8075,Jerry Kelly,+19,3.05,1119.0
1997,107,0,1723,Andrew Magee,+19,3.05,1239.0
1997,113,0,1203,Russ Cochran,+20,3.05,1236.0
1997,113,0,1381,Fred Funk,+20,3.04,1395.0
1997,113,0,1724,Jeff Maggert,+20,3.05,1119.0
1997,113,0,7235,John Morse,+20,3.05,1113.0
1997,113,0,20158,Anthony Rodriguez,+20,3.08,747.0
1997,113,0,6527,Steve Stricker,+20,3.08,723.0
1997,119,0,1385,Jim Gallagher Jr.,+21,3.06,1050.0
1997,119,0,1599,Steve Jones,+21,3.07,939.0
1997,119,0,6090,Jim McGovern,+21,3.06,1077.0
1997,119,0,1920,Craig Parry,+21,3.07,852.0
1997,123,0,1132,Mark Brooks,+22,3.06,1071.0
1997,123,0,2101,Joey Sindelar,+22,3.05,1239.0
1997,123,0,2226,Tray Tyner,+22,3.07,897.0
1997,126,0,1717,Sandy Lyle,+23,3.09,771.0
1997,126,0,10213,Dicky Pride,+23,3.07,921.0
1997,126,0,1975,Tom Purtzer,+23,3.09,807.0
1997,126,0,2008,Lee Rinker,+23,3.06,1155.0
1997,126,0,2267,D.A. Weibring,+23,3.09,753.0
1997,131,0,7867,Woody Austin,+24,3.07,1053.0
1997,131,0,8931,Glen Day,+24,3.07,993.0
1997,131,0,1797,Rocco Mediate,+24,3.07,975.0
1997,131,0,2100,Tim Simpson,+24,3.09,765.0
1997,135,0,1288,Ed Dougherty,+25,3.1,786.0
1997,135,0,1945,Kenny Perry,+25,3.08,975.0
1997,135,0,8375,Paul Stankowski,+25,3.06,1215.0
1997,135,0,2321,Fuzzy Zoeller,+25,3.12,627.0
1997,139,0,6036,Scott Dunlap,+26,3.07,1113.0
1997,140,0,1040,Emlyn Aubrey,+27,3.09,879.0
1997,140,0,1249,John Daly,+27,3.13,606.0
1997,140,0,1361,Dan Forsman,+27,3.08,1020.0
1997,140,0,1489,Steve Hart,+27,3.1,828.0
1997,140,0,7547,Craig Kanada,+27,3.12,657.0
1997,140,0,1706,Davis Love III,+27,3.07,1083.0
1997,140,0,10585,Scott McCarron,+27,3.08,975.0
1997,140,0,2166,Chip Sullivan,+27,3.09,939.0
1997,148,0,9011,David Duval,+28,3.07,1179.0
1997,148,0,1326,Nick Faldo,+28,3.14,591.0
1997,148,0,6575,Dudley Hart,+28,3.09,951.0
1997,148,0,7465,Hideki Kase,+28,3.08,1029.0
1997,148,0,8553,Lee Porter,+28,3.09,981.0
1997,153,0,6214,Guy Boros,+29,3.09,951.0
1997,153,0,1444,Ken Green,+29,3.13,651.0
1997,153,0,10962,Bradley Hughes,+29,3.09,945.0
1997,153,0,6515,Shaun Micheel,+29,3.13,645.0
1997,153,0,2279,Mark Wiebe,+29,3.09,927.0
1997,158,0,6124,Patrick Burke,+30,3.11,783.0
1997,158,0,10207,Jimmy Johnston,+30,3.09,1029.0
1997,160,0,1006,John Adams,+31,3.1,975.0
1997,160,0,10505,Shane Bertsch,+31,3.09,1005.0
1997,160,0,8265,Eric Johnson,+31,3.09,1005.0
1997,160,0,2245,Grant Waite,+31,3.08,1233.0
1997,164,0,20098,Stuart Appleby,+32,3.1,936.0
1997,164,0,2023,Clarence Rose,+32,3.09,1119.0
1997,166,0,7003,David Berganio Jr.,+33,3.1,1008.0
1997,166,0,7087,Hugh Royer III,+33,3.1,1005.0
1997,168,0,1226,Fred Couples,+34,3.15,684.0
1997,168,0,19881,Robert Damron,+34,3.09,1179.0
1997,168,0,10875,Todd Demsey,+34,3.11,903.0
1997,168,0,1864,Larry Nelson,+34,3.15,660.0
1997,172,0,1014,Fulton Allem,+35,3.14,759.0
1997,172,0,1175,Jim Carter,+35,3.09,1179.0
1997,172,0,2007,Larry Rinker,+35,3.09,1191.0
1997,172,0,7101,Dave Stockton Jr.,+35,3.09,1197.0
1997,176,0,6012,Greg Kraft,+36,3.09,1257.0
1997,176,0,6613,Tommy Tolles,+36,3.1,1071.0
1997,178,0,1771,Blaine McCallister,+37,3.11,1029.0
1997,178,0,2115,Taylor Smith,+37,3.11,987.0
1997,180,0,2225,Howard Twitty,+38,3.2,576.0
1997,181,0,10837,Kevin Burton,+39,3.13,891.0
1997,181,0,2218,Ted Tryba,+39,3.09,1245.0
1997,183,0,1261,Jay Delsing,+41,3.12,1023.0
1997,183,0,6577,John Wilson,+41,3.11,1101.0
1997,185,0,1072,Chip Beck,+43,3.15,861.0
1997,186,0,6617,Brian Henninger,+44,3.14,933.0
1997,187,0,6643,Paul Goydos,+46,3.11,1212.0
1997,188,0,1139,Olin Browne,+47,3.11,1227.0
1997,189,0,6315,Pete Jordan,+49,3.12,1221.0
1997,189,0,8385,Omar Uresti,+49,3.12,1221.0
1997,191,0,21007,Gabriel Hjertstedt,+52,3.18,879.0
1997,192,0,2095,Larry Silveira,+56,3.23,717.0
1997,193,0,6034,Marco Dawson,+58,3.17,1029.0
1997,194,0,6144,John Dowdall,+63,3.26,741.0
1997,195,0,12387,Michael Christie,+64,3.17,1149.0
1996,1,0,1329,Brad Faxon,-17,2.95,993.0
1996,2,0,1378,David Frost,-13,2.95,861.0
1996,3,0,1928,Corey Pavin,-11,2.97,972.0
1996,4,0,9011,David Duval,-10,2.97,912.0
1996,5,0,1527,Scott Hoch,-9,2.98,1167.0
1996,6,0,1346,Ed Fiori,-3,2.99,753.0
1996,7,0,1457,Jay Haas,-2,2.99,1086.0
1996,7,0,1943,Chris Perry,-2,2.99,837.0
1996,7,0,2010,Loren Roberts,-2,2.99,984.0
1996,7,0,2101,Joey Sindelar,-2,2.99,1062.0
1996,11,0,1201,Lennie Clements,-1,3.0,1002.0
1996,11,0,1510,Nolan Henke,-1,3.0,981.0
1996,11,0,2104,Jeff Sluman,-1,3.0,1284.0
1996,14,0,1175,Jim Carter,E,3.0,1299.0
1996,15,0,6124,Patrick Burke,+1,3.0,888.0
1996,16,0,1313,Steve Elkington,+2,3.01,768.0
1996,16,0,1837,Gil Morgan,+2,3.01,744.0
1996,16,0,1887,Mark O'Meara,+2,3.01,960.0
1996,19,0,1116,Michael Bradley,+3,3.01,1047.0
1996,19,0,1968,Nick Price,+3,3.01,624.0
1996,19,0,2023,Clarence Rose,+3,3.01,1044.0
1996,19,0,6613,Tommy Tolles,+3,3.01,1152.0
1996,23,0,1475,Donnie Hammond,+4,3.02,738.0
1996,23,0,1677,Tom Lehman,+4,3.01,948.0
1996,25,0,1098,Jay Don Blake,+5,3.01,1107.0
1996,25,0,1326,Nick Faldo,+5,3.02,672.0
1996,25,0,1996,Mike Reid,+5,3.02,870.0
1996,28,0,2321,Fuzzy Zoeller,+6,3.03,639.0
1996,29,0,1235,Ben Crenshaw,+7,3.03,708.0
1996,30,0,1024,Billy Andrade,+8,3.02,1059.0
1996,30,0,1139,Olin Browne,+8,3.02,1143.0
1996,30,0,1143,Brad Bryant,+8,3.02,1020.0
1996,30,0,1323,Brad Fabel,+8,3.02,1053.0
1996,30,0,2159,Curtis Strange,+8,3.03,954.0
1996,30,0,2246,Duffy Waldorf,+8,3.03,825.0
1996,36,0,8931,Glen Day,+9,3.02,1083.0
1996,36,0,1306,David Edwards,+9,3.03,987.0
1996,36,0,1320,Bob Estes,+9,3.03,783.0
1996,36,0,1682,Wayne Levi,+9,3.03,870.0
1996,36,0,1920,Craig Parry,+9,3.03,990.0
1996,36,0,1971,Dillard Pruitt,+9,3.03,906.0
1996,36,0,2146,Payne Stewart,+9,3.03,1059.0
1996,43,0,1203,Russ Cochran,+10,3.03,1011.0
1996,43,0,6064,Jeff Gallagher,+10,3.03,1029.0
1996,43,0,2131,Mike Springer,+10,3.03,1035.0
1996,43,0,2256,Tom Watson,+10,3.05,648.0
1996,43,0,2267,D.A. Weibring,+10,3.05,645.0
1996,48,0,1042,Paul Azinger,+11,3.04,939.0
1996,48,0,1142,Bart Bryant,+11,3.04,939.0
1996,48,0,1569,Peter Jacobsen,+11,3.04,780.0
1996,48,0,1706,Davis Love III,+11,3.03,963.0
1996,48,0,2186,Brian Tennyson,+11,3.04,915.0
1996,53,0,10860,Justin Leonard,+12,3.03,1215.0
1996,53,0,7235,John Morse,+12,3.03,1143.0
1996,53,0,1945,Kenny Perry,+12,3.04,972.0
1996,53,0,2115,Taylor Smith,+12,3.04,930.0
1996,57,0,1014,Fulton Allem,+13,3.06,651.0
1996,57,0,1557,John Inman,+13,3.04,960.0
1996,57,0,1960,Don Pooley,+13,3.05,765.0
1996,57,0,2049,Gene Sauers,+13,3.04,945.0
1996,61,0,1072,Chip Beck,+14,3.04,1113.0
1996,61,0,10505,Shane Bertsch,+14,3.05,897.0
1996,61,0,6522,Ernie Els,+14,3.05,780.0
1996,61,0,1435,Wayne Grady,+14,3.05,768.0
1996,61,0,12626,Joey Gullion,+14,3.04,1053.0
1996,61,0,1549,Mike Hulbert,+14,3.04,1152.0
1996,61,0,10585,Scott McCarron,+14,3.04,1041.0
1996,61,0,1876,Greg Norman,+14,3.07,612.0
1996,61,0,12660,Jesper Parnevik,+14,3.05,828.0
1996,61,0,2201,Jim Thorpe,+14,3.06,675.0
1996,71,0,1707,Steve Lowery,+15,3.04,1215.0
1996,71,0,1748,Doug Martin,+15,3.04,1113.0
1996,71,0,1975,Tom Purtzer,+15,3.04,1011.0
1996,71,0,2133,Craig Stadler,+15,3.07,675.0
1996,75,0,1040,Emlyn Aubrey,+16,3.07,705.0
1996,75,0,1385,Jim Gallagher Jr.,+16,3.05,891.0
1996,75,0,1444,Ken Green,+16,3.05,996.0
1996,75,0,1766,Billy Mayfair,+16,3.04,1131.0
1996,75,0,2241,Bobby Wadkins,+16,3.04,1125.0
1996,75,0,2279,Mark Wiebe,+16,3.05,891.0
1996,81,0,1226,Fred Couples,+17,3.06,795.0
1996,81,0,6034,Marco Dawson,+17,3.05,1053.0
1996,81,0,10215,Charlie Rymer,+17,3.05,1089.0
1996,84,0,2167,Mike Sullivan,+18,3.05,1044.0
1996,84,0,2226,Tray Tyner,+18,3.09,627.0
1996,86,0,1060,Dave Barr,+19,3.08,717.0
1996,86,0,6214,Guy Boros,+19,3.05,1131.0
1996,86,0,1307,Joel Edwards,+19,3.05,1140.0
1996,86,0,1633,Tom Kite,+19,3.07,828.0
1996,86,0,1810,Phil Mickelson,+19,3.06,927.0
1996,91,0,1156,Curt Byrum,+20,3.09,672.0
1996,91,0,1331,Rick Fehr,+20,3.07,897.0
1996,91,0,1381,Fred Funk,+20,3.05,1320.0
1996,91,0,1487,Jeff Hart,+20,3.08,798.0
1996,91,0,1701,Bob Lohr,+20,3.06,1089.0
1996,91,0,6090,Jim McGovern,+20,3.06,1056.0
1996,91,0,1891,David Ogrin,+20,3.05,1248.0
1996,91,0,2099,Scott Simpson,+20,3.07,840.0
1996,91,0,2170,Hal Sutton,+20,3.06,1074.0
1996,91,0,2214,Kirk Triplett,+20,3.07,885.0
1996,101,0,7867,Woody Austin,+21,3.04,1428.0
1996,101,0,1553,John Huston,+21,3.06,1011.0
1996,101,0,6140,Sean Murphy,+21,3.06,981.0
1996,101,0,1864,Larry Nelson,+21,3.07,915.0
1996,105,0,1161,Mark Calcavecchia,+23,3.06,1239.0
1996,105,0,10809,Jim Furyk,+23,3.06,1203.0
1996,105,0,1823,Larry Mize,+23,3.08,876.0
1996,105,0,6567,Vijay Singh,+23,3.06,1083.0
1996,105,0,19913,Ron Whittaker,+23,3.1,714.0
1996,110,0,1035,Tommy Armour III,+24,3.11,660.0
1996,110,0,1093,Ronnie Black,+24,3.07,1044.0
1996,110,0,1185,Brandel Chamblee,+24,3.09,843.0
1996,110,0,1724,Jeff Maggert,+24,3.07,1092.0
1996,114,0,7267,Allen Doyle,+25,3.07,1074.0
1996,114,0,6044,Scott Gump,+25,3.06,1188.0
1996,114,0,1958,Dan Pohl,+25,3.11,711.0
1996,114,0,20259,Hisayuki Sasaki,+25,3.1,768.0
1996,114,0,6577,John Wilson,+25,3.08,975.0
1996,119,0,1261,Jay Delsing,+26,3.07,1056.0
1996,119,0,1577,Lee Janzen,+26,3.07,1116.0
1996,121,0,1604,Steve Jurgensen,+27,3.08,1065.0
1996,121,0,1783,Mark McCumber,+27,3.13,612.0
1996,121,0,2135,Mike Standly,+27,3.08,990.0
1996,124,0,1938,David Peoples,+28,3.12,678.0
1996,124,0,6657,Steve Rintoul,+28,3.09,915.0
1996,124,0,7087,Hugh Royer III,+28,3.08,1110.0
1996,127,0,2223,Bob Tway,+29,3.09,963.0
1996,128,0,1196,Brian Claar,+30,3.07,1272.0
1996,128,0,19883,Joe Daley,+30,3.09,948.0
1996,128,0,10203,Bryan Gorman,+30,3.11,843.0
1996,128,0,12782,Tim Herron,+30,3.07,1224.0
1996,128,0,8075,Jerry Kelly,+30,3.08,1116.0
1996,128,0,2171,Mike Swartz,+30,3.1,891.0
1996,134,0,1361,Dan Forsman,+31,3.12,780.0
1996,134,0,1723,Andrew Magee,+31,3.1,927.0
1996,136,0,1219,John Cook,+32,3.09,1071.0
1996,136,0,6315,Pete Jordan,+32,3.11,891.0
1996,136,0,6012,Greg Kraft,+32,3.1,996.0
1996,136,0,1797,Rocco Mediate,+32,3.12,831.0
1996,136,0,6595,Kevin Sutherland,+32,3.07,1305.0
1996,141,0,1157,Tom Byrum,+33,3.11,936.0
1996,141,0,6036,Scott Dunlap,+33,3.1,984.0
1996,141,0,1905,Joe Ozaki,+33,3.12,816.0
1996,141,0,8375,Paul Stankowski,+33,3.12,855.0
1996,141,0,2242,Lanny Wadkins,+33,3.13,753.0
1996,146,0,6599,John Elliott,+34,3.16,627.0
1996,146,0,6066,Gary Rusnak,+34,3.11,954.0
1996,146,0,2245,Grant Waite,+34,3.11,912.0
1996,149,0,10569,Mike Brisky,+35,3.11,996.0
1996,149,0,1132,Mark Brooks,+35,3.09,1215.0
1996,149,0,1334,Keith Fergus,+35,3.1,1017.0
1996,149,0,10213,Dicky Pride,+35,3.11,975.0
1996,153,0,1096,Phil Blackmar,+36,3.09,1137.0
1996,153,0,1133,Billy Ray Brown,+36,3.12,939.0
1996,153,0,10649,Tom Scherrer,+36,3.1,1086.0
1996,153,0,8385,Omar Uresti,+36,3.09,1143.0
1996,157,0,1388,Robert Gamez,+37,3.12,918.0
1996,157,0,6643,Paul Goydos,+37,3.11,1017.0
1996,157,0,6332,Neal Lancaster,+37,3.09,1242.0
1996,157,0,8547,John Maginnes,+37,3.11,996.0
1996,161,0,1006,John Adams,+38,3.12,939.0
1996,161,0,2218,Ted Tryba,+38,3.09,1248.0
1996,163,0,8337,Mike Heinen,+39,3.1,1164.0
1996,163,0,2008,Lee Rinker,+39,3.1,1215.0
1996,165,0,10425,Jay Williamson,+40,3.13,939.0
1996,165,0,2303,Robert Wrenn,+40,3.14,879.0
1996,167,0,20051,Joe Acosta Jr.,+41,3.14,867.0
1996,167,0,11032,Frank Lickliter II,+41,3.12,1029.0
1996,169,0,1374,Robin Freeman,+42,3.1,1248.0
1996,169,0,6617,Brian Henninger,+42,3.12,1023.0
1996,169,0,1607,Brian Kamm,+42,3.12,1059.0
1996,172,0,1603,Jeff Julian,+43,3.15,843.0
1996,172,0,1771,Blaine McCallister,+43,3.12,1101.0
1996,174,0,1200,Keith Clearwater,+44,3.14,948.0
1996,174,0,1414,Bob Gilder,+44,3.13,1038.0
1996,174,0,8993,Franklin Langham,+44,3.12,1128.0
1996,177,0,12781,Scott Medlin,+45,3.21,642.0
1996,178,0,1725,John Mahaffey,+46,3.17,789.0
1996,178,0,20505,Lucas Parsons,+46,3.2,684.0
1996,180,0,6527,Steve Stricker,+48,3.14,996.0
1996,181,0,2206,David Toms,+49,3.14,1083.0
1996,182,0,1249,John Daly,+50,3.17,864.0
1996,182,0,1599,Steve Jones,+50,3.15,996.0
1996,182,0,7101,Dave Stockton Jr.,+50,3.13,1122.0
1996,185,0,20095,Carl Paulson,+51,3.14,1068.0
1996,185,0,2106,Chris Smith,+51,3.16,972.0
1996,187,0,20098,Stuart Appleby,+54,3.14,1161.0
1996,188,0,1068,Andy Bean,+57,3.19,909.0
1996,189,0,1408,Kelly Gibson,+59,3.13,1386.0
1996,190,0,1761,Len Mattiace,+62,3.18,1038.0
1995,1,0,1444,Ken Green,-19,2.93,819.0
1995,2,0,1457,Jay Haas,-16,2.95,1056.0
1995,3,0,1235,Ben Crenshaw,-9,2.97,939.0
1995,4,0,1823,Larry Mize,-6,2.98,831.0
1995,4,0,2223,Bob Tway,-6,2.98,1119.0
1995,6,0,1797,Rocco Mediate,-3,2.99,615.0
1995,7,0,2214,Kirk Triplett,-2,3.0,1218.0
1995,8,0,1326,Nick Faldo,-1,3.0,843.0
1995,8,0,1549,Mike Hulbert,-1,3.0,1254.0
1995,10,0,1306,David Edwards,E,3.0,903.0
1995,11,0,6315,Pete Jordan,+1,3.0,735.0
1995,11,0,1682,Wayne Levi,+1,3.0,651.0
1995,11,0,1905,Joe Ozaki,+1,3.0,747.0
1995,11,0,1943,Chris Perry,+1,3.0,1056.0
1995,11,0,2133,Craig Stadler,+1,3.0,834.0
1995,16,0,1723,Andrew Magee,+2,3.01,1062.0
1995,16,0,1748,Doug Martin,+2,3.01,1122.0
1995,18,0,1098,Jay Don Blake,+3,3.01,1047.0
1995,18,0,1960,Don Pooley,+3,3.01,921.0
1995,18,0,2010,Loren Roberts,+3,3.01,1005.0
1995,21,0,1307,Joel Edwards,+4,3.01,1164.0
1995,21,0,1329,Brad Faxon,+4,3.01,1044.0
1995,21,0,2159,Curtis Strange,+4,3.01,1011.0
1995,24,0,1093,Ronnie Black,+5,3.01,1098.0
1995,24,0,1320,Bob Estes,+5,3.01,1080.0
1995,24,0,1971,Dillard Pruitt,+5,3.02,930.0
1995,27,0,1313,Steve Elkington,+6,3.02,831.0
1995,27,0,1837,Gil Morgan,+6,3.02,861.0
1995,27,0,2049,Gene Sauers,+6,3.02,876.0
1995,27,0,2099,Scott Simpson,+6,3.02,1047.0
1995,31,0,1201,Lennie Clements,+7,3.02,1134.0
1995,31,0,1219,John Cook,+7,3.02,990.0
1995,31,0,1577,Lee Janzen,+7,3.02,1143.0
1995,34,0,1096,Phil Blackmar,+8,3.03,942.0
1995,34,0,6034,Marco Dawson,+8,3.02,1014.0
1995,34,0,1677,Tom Lehman,+8,3.03,783.0
1995,34,0,6577,John Wilson,+8,3.02,1164.0
1995,34,0,2321,Fuzzy Zoeller,+8,3.04,666.0
1995,39,0,1132,Mark Brooks,+9,3.02,1104.0
1995,39,0,1200,Keith Clearwater,+9,3.03,831.0
1995,39,0,1203,Russ Cochran,+9,3.03,993.0
1995,39,0,6044,Scott Gump,+9,3.02,1134.0
1995,39,0,10145,Tom Hearn,+9,3.04,699.0
1995,39,0,1705,Tim Loustalot,+9,3.04,678.0
1995,39,0,1928,Corey Pavin,+9,3.03,927.0
1995,39,0,1992,Don Reese,+9,3.03,930.0
1995,39,0,2094,Tony Sills,+9,3.03,894.0
1995,39,0,2218,Ted Tryba,+9,3.02,1266.0
1995,49,0,1024,Billy Andrade,+10,3.03,1086.0
1995,49,0,1378,David Frost,+10,3.04,852.0
1995,49,0,10809,Jim Furyk,+10,3.02,1254.0
1995,49,0,1569,Peter Jacobsen,+10,3.03,1110.0
1995,49,0,1701,Bob Lohr,+10,3.03,1131.0
1995,54,0,1330,David Feherty,+11,3.04,837.0
1995,54,0,1475,Donnie Hammond,+11,3.03,969.0
1995,54,0,12660,Jesper Parnevik,+11,3.04,759.0
1995,54,0,1968,Nick Price,+11,3.04,768.0
1995,58,0,1040,Emlyn Aubrey,+12,3.03,1050.0
1995,58,0,1226,Fred Couples,+12,3.05,660.0
1995,58,0,6522,Ernie Els,+12,3.05,696.0
1995,58,0,1633,Tom Kite,+12,3.03,1032.0
1995,58,0,1945,Kenny Perry,+12,3.03,1134.0
1995,58,0,1975,Tom Purtzer,+12,3.05,714.0
1995,58,0,10425,Jay Williamson,+12,3.04,804.0
1995,65,0,6124,Patrick Burke,+13,3.04,906.0
1995,65,0,1175,Jim Carter,+13,3.03,1170.0
1995,65,0,1418,Bill Glasson,+13,3.05,858.0
1995,65,0,1766,Billy Mayfair,+13,3.03,1203.0
1995,65,0,1920,Craig Parry,+13,3.04,921.0
1995,65,0,1938,David Peoples,+13,3.06,630.0
1995,65,0,2190,Doug Tewell,+13,3.06,666.0
1995,72,0,6197,Michael Allen,+14,3.06,708.0
1995,72,0,1129,Bill Britton,+14,3.05,834.0
1995,72,0,1334,Keith Fergus,+14,3.04,996.0
1995,72,0,1374,Robin Freeman,+14,3.04,1182.0
1995,72,0,6088,Steve Gotsche,+14,3.04,990.0
1995,72,0,1724,Jeff Maggert,+14,3.04,954.0
1995,72,0,1876,Greg Norman,+14,3.06,672.0
1995,72,0,2104,Jeff Sluman,+14,3.03,1242.0
1995,72,0,2245,Grant Waite,+14,3.04,1014.0
1995,81,0,6791,Mark Wurtz,+15,3.04,1026.0
1995,82,0,20051,Joe Acosta Jr.,+16,3.05,912.0
1995,82,0,1161,Mark Calcavecchia,+16,3.04,1248.0
1995,82,0,8931,Glen Day,+16,3.04,1107.0
1995,82,0,20094,Jonathan Kaye,+16,3.06,804.0
1995,82,0,1890,Brett Ogle,+16,3.06,744.0
1995,82,0,6386,Bill Porter,+16,3.05,936.0
1995,88,0,1133,Billy Ray Brown,+17,3.06,801.0
1995,88,0,6809,Bob Burns,+17,3.05,1011.0
1995,88,0,1353,Bruce Fleisher,+17,3.06,855.0
1995,88,0,1385,Jim Gallagher Jr.,+17,3.04,1179.0
1995,88,0,8537,J.P. Hayes,+17,3.05,978.0
1995,88,0,1553,John Huston,+17,3.05,963.0
1995,88,0,1599,Steve Jones,+17,3.05,963.0
1995,88,0,10860,Justin Leonard,+17,3.04,1314.0
1995,88,0,1707,Steve Lowery,+17,3.04,1290.0
1995,88,0,1891,David Ogrin,+17,3.05,1110.0
1995,88,0,1926,Steve Pate,+17,3.04,1167.0
1995,88,0,6613,Tommy Tolles,+17,3.05,972.0
1995,100,0,6214,Guy Boros,+18,3.05,1182.0
1995,100,0,1527,Scott Hoch,+18,3.05,1188.0
1995,100,0,1725,John Mahaffey,+18,3.06,981.0
1995,100,0,1887,Mark O'Meara,+18,3.05,1146.0
1995,100,0,2008,Lee Rinker,+18,3.05,1116.0
1995,100,0,2239,Scott Verplank,+18,3.05,1023.0
1995,106,0,1042,Paul Azinger,+19,3.06,906.0
1995,106,0,1143,Brad Bryant,+19,3.05,1146.0
1995,106,0,9011,David Duval,+19,3.05,1047.0
1995,106,0,1771,Blaine McCallister,+19,3.05,1092.0
1995,110,0,1006,John Adams,+20,3.06,981.0
1995,110,0,1116,Michael Bradley,+20,3.06,1059.0
1995,110,0,1361,Dan Forsman,+20,3.06,933.0
1995,110,0,6012,Greg Kraft,+20,3.05,1224.0
1995,110,0,6641,Jeff Leonard,+20,3.07,888.0
1995,110,0,2111,Mike Smith,+20,3.07,882.0
1995,110,0,2148,Ray Stewart,+20,3.07,822.0
1995,117,0,1381,Fred Funk,+21,3.05,1359.0
1995,117,0,2225,Howard Twitty,+21,3.06,1074.0
1995,117,0,2246,Duffy Waldorf,+21,3.06,1098.0
1995,120,0,6090,Jim McGovern,+22,3.06,1188.0
1995,120,0,1986,Joey Rassett,+22,3.1,663.0
1995,120,0,2101,Joey Sindelar,+22,3.08,879.0
1995,120,0,2256,Tom Watson,+22,3.1,663.0
1995,120,0,2267,D.A. Weibring,+22,3.07,1014.0
1995,125,0,8337,Mike Heinen,+23,3.07,1050.0
1995,125,0,2180,Harry Taylor,+23,3.07,1035.0
1995,127,0,1185,Brandel Chamblee,+24,3.08,897.0
1995,127,0,1996,Mike Reid,+24,3.1,750.0
1995,127,0,2146,Payne Stewart,+24,3.06,1143.0
1995,127,0,2279,Mark Wiebe,+24,3.09,783.0
