YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
2012,0,26758,David Hearn,159.7,1402868000.0,244
2012,0,30711,Colt Knost,159.7,1339756000.0,233
2012,0,29476,Kyle Reifers,159.9,1214407000.0,211
2012,0,22371,Aaron Baddeley,160.0,962042000.0,167
2012,0,12510,Chad Campbell,160.0,1330411000.0,231
2012,0,6522,Ernie Els,160.0,984727000.0,171
2012,0,8725,Tom Gillis,160.0,1261148000.0,219
2012,0,30110,Kyle Stanley,160.0,1203732000.0,209
2012,0,28089,Jason Day,160.2,772583000.0,134
2012,0,23548,Bill Lunde,160.3,1056204000.0,183
2012,0,27120,Troy Matteson,160.3,1477264000.0,256
2012,0,20572,Rod Pampling,160.3,1171695000.0,203
2012,0,34099,Harris English,160.4,1518466000.0,263
2012,0,29289,S.Y. Noh,160.4,1328348000.0,230
2012,0,23621,Rory Sabbatini,160.4,1316250000.0,228
2012,0,25572,Graeme McDowell,160.5,658834000.0,114
2012,0,24490,George McNeill,160.5,1294353000.0,224
2012,0,20691,Greg Owen,160.5,1415203000.0,245
2012,0,23320,Ryan Palmer,160.5,1190025000.0,206
2012,0,27214,Kevin Streelman,160.5,1236273000.0,214
2012,0,30750,Tommy Gainey,160.6,1757654000.0,304
2012,0,30926,Chris Kirk,160.6,1462608000.0,253
2012,0,2206,David Toms,160.6,687833000.0,119
2012,0,27436,Graham DeLaet,160.7,1249230000.0,216
2012,0,20766,Padraig Harrington,160.8,781445000.0,135
2012,0,6527,Steve Stricker,160.8,706029000.0,122
2012,0,29910,Blake Adams,160.9,1575901000.0,272
2012,0,20070,Matt Bettencourt,160.9,1378627000.0,238
2012,0,8793,Tiger Woods,160.9,660490000.0,114
2012,0,29478,Kevin Kisner,161.0,886776000.0,153
2012,0,23800,Bryce Molder,161.0,1095627000.0,189
2012,0,32200,Roberto Castro,161.1,1177075000.0,203
2012,0,25804,Bubba Watson,161.1,730754000.0,126
2012,0,25686,Jason Dufner,161.2,847436000.0,146
2012,0,26679,Kevin Stadler,161.2,1125954000.0,194
2012,0,27963,Chris Stroud,161.3,1196569000.0,206
2012,0,31323,Gary Woodland,161.3,1051225000.0,181
2012,0,1766,Billy Mayfair,161.4,1353948000.0,233
2012,0,27302,Garth Mulroy,161.4,813254000.0,140
2012,0,19846,Brian Gay,161.5,1168837000.0,201
2012,0,24140,Sean O'Hair,161.5,1313613000.0,226
2012,0,25818,Scott Piercy,161.5,1372001000.0,236
2012,0,27895,Jonas Blixt,161.8,984332000.0,169
2012,0,27974,Sung Kang,161.8,1450131000.0,249
2012,0,35139,Richard Lee,161.8,943524000.0,162
2012,0,25396,Kevin Na,161.8,1031068000.0,177
2012,0,20396,Lee Westwood,161.8,722472000.0,124
2012,0,24604,Hunter Haas,161.9,961714000.0,165
2012,0,1116,Michael Bradley,162.0,1032351000.0,177
2012,0,21961,Charles Howell III,162.0,1306087000.0,224
2012,0,28475,Jeff Overton,162.0,1434284000.0,246
2012,0,27095,Nick Watney,162.0,1352883000.0,232
2012,0,20160,Charlie Wi,162.1,1342494000.0,230
2012,0,28455,Will Claxton,162.2,1424686000.0,244
2012,0,23983,Luke Donald,162.3,625313000.0,107
2012,0,32102,Rickie Fowler,162.4,1157263000.0,198
2012,0,23623,Bo Van Pelt,162.4,1075837000.0,184
2012,0,20850,Daniel Chopra,162.5,854282000.0,146
2012,0,34174,John Huh,162.5,1532461000.0,262
2012,0,12652,Cameron Beckman,162.6,1451911000.0,248
2012,0,1810,Phil Mickelson,162.8,920342000.0,157
2012,0,10885,Robert Allenby,162.9,1390224000.0,237
2012,0,23541,Ben Crane,162.9,1067210000.0,182
2012,0,30852,Ryo Ishikawa,162.9,756376000.0,129
2012,0,12782,Tim Herron,163.0,1250094000.0,213
2012,0,29222,Billy Hurley III,163.0,1226215000.0,209
2012,0,1724,Jeff Maggert,163.0,1350050000.0,230
2012,0,29518,Brendan Steele,163.0,1214422000.0,207
2012,0,20623,Gavin Coles,163.1,986494000.0,168
2012,0,20229,Stewart Cink,163.2,1075294000.0,183
2012,0,25345,Carl Pettersson,163.2,1286742000.0,219
2012,0,24663,Y.E. Yang,163.2,904890000.0,154
2012,0,27649,Brandt Snedeker,163.4,1011501000.0,172
2012,0,28259,Sangmoon Bae,163.5,1330137000.0,226
2012,0,26287,Roland Thatcher,163.5,894711000.0,152
2012,0,21753,Brian Davis,163.6,1330676000.0,226
2012,0,21407,Arjun Atwal,163.7,1296658000.0,220
2012,0,24925,Jonathan Byrd,163.7,919609000.0,156
2012,0,11123,Chris Couch,163.7,913436000.0,155
2012,0,32150,Michael Thompson,163.8,1232371000.0,209
2012,0,27936,Martin Laird,163.9,955826000.0,162
2012,0,20098,Stuart Appleby,164.2,1064106000.0,180
2012,0,33141,Keegan Bradley,164.2,1129203000.0,191
2012,0,29420,Billy Horschel,164.2,774328000.0,131
2012,0,23788,D.J. Trahan,164.2,1276975000.0,216
2012,0,22405,Justin Rose,164.3,733625000.0,124
2012,0,23409,James Driscoll,164.4,1378587000.0,233
2012,0,31558,J.J. Killeen,164.4,1574259000.0,266
2012,0,29221,Webb Simpson,164.4,988265000.0,167
2012,0,27064,Jhonattan Vegas,164.4,1414164000.0,239
2012,0,25892,Steve Wheatcroft,164.6,752512000.0,127
2012,0,6036,Scott Dunlap,164.8,854270000.0,144
2012,0,32366,Kevin Chappell,165.0,1395757000.0,235
2012,0,23903,Stephen Gangluff,165.1,974768000.0,164
2012,0,33122,Russell Knox,165.1,867986000.0,146
2012,0,20848,Ángel Cabrera,165.2,707749000.0,119
2012,0,12716,Charley Hoffman,165.2,1510254000.0,254
2012,0,28087,Kris Blanks,165.3,1213737000.0,204
2012,0,32698,Bobby Gates,165.3,1529536000.0,257
2012,0,24024,Zach Johnson,165.3,1112742000.0,187
2012,0,21878,Mark Wilson,165.4,1208569000.0,203
2012,0,29926,Danny Lee,165.5,1060212000.0,178
2012,0,24138,Ian Poulter,165.5,613680000.0,103
2012,0,24924,Bill Haas,165.7,966365000.0,162
2012,0,1941,Tom Pernice Jr.,165.7,1103395000.0,185
2012,0,6567,Vijay Singh,165.9,1367284000.0,229
2012,0,22961,David Mathis,166.0,1254697000.0,210
2012,0,31202,William McGirt,166.0,1314438000.0,220
2012,0,26476,Chez Reavie,166.0,1171065000.0,196
2012,0,27933,John Merrick,166.1,1279326000.0,214
2012,0,6251,Chris DiMarco,166.2,1507726000.0,252
2012,0,26951,Johnson Wagner,166.2,1345927000.0,225
2012,0,25632,Jimmy Walker,166.2,1567843000.0,262
2012,0,10860,Justin Leonard,166.5,1390884000.0,232
2012,0,1320,Bob Estes,166.6,1133266000.0,189
2012,0,27770,Camilo Villegas,166.8,1302774000.0,217
2012,0,25562,Andres Romero,167.1,1155222000.0,192
2012,0,20104,Ken Duke,167.3,1572195000.0,261
2012,0,22293,Heath Slocum,167.3,1301055000.0,216
2012,0,1797,Rocco Mediate,167.9,979093000.0,162
2012,0,24494,Erik Compton,168.0,1348369000.0,223
2012,0,27060,John Mallinger,168.0,1161512000.0,192
2012,0,27466,Spencer Levin,168.1,1282691000.0,212
2012,0,23638,Brendon de Jonge,168.3,1654500000.0,273
2012,0,25457,Alexandre Rocha,168.3,890581000.0,147
2012,0,21350,Ryuji Imada,168.4,1418778000.0,234
2012,0,8075,Jerry Kelly,168.4,1340007000.0,221
2012,0,22913,John Rollins,168.4,1261302000.0,208
2012,0,24846,Ricky Barnes,168.5,1686668000.0,278
2012,0,24361,Pat Perez,168.5,1170971000.0,193
2012,0,20574,Mathew Goggin,168.7,947668000.0,156
2012,0,20645,John Senden,168.9,954738000.0,157
2012,0,22548,Patrick Sheehan,169.0,924548000.0,152
2012,0,10809,Jim Furyk,169.1,846078000.0,139
2012,0,23718,Nathan Green,169.2,1035658000.0,170
2012,0,22582,Kyle Thompson,169.4,823388000.0,135
2012,0,23135,Tim Clark,169.6,830454000.0,136
2012,0,24357,K.J. Choi,169.8,1057436000.0,173
2012,0,21209,Sergio Garcia,170.1,691789000.0,113
2012,0,25834,Daniel Summerhays,170.1,1249446000.0,204
2012,0,25240,D.A. Points,170.4,1435257000.0,234
2012,0,24507,Jason Bohn,170.6,1240912000.0,202
2012,0,26851,Marc Leishman,171.8,1565114000.0,253
2012,0,22621,Ben Curtis,172.3,762817000.0,123
2012,0,27556,Ted Potter Jr.,172.9,1232198000.0,198
2012,0,22348,Nick O'Hern,174.3,1392872000.0,222
2011,0,25274,Steven Bowditch,148.3,1473848000.0,276
2011,0,31193,Jim Renner,152.5,873115000.0,159
2011,0,23548,Bill Lunde,152.6,1230782000.0,224
2011,0,27797,Derek Lamely,153.0,1206097000.0,219
2011,0,20098,Stuart Appleby,153.3,1114753000.0,202
2011,0,6515,Shaun Micheel,153.4,1121393000.0,203
2011,0,25562,Andres Romero,153.6,1238645000.0,224
2011,0,25572,Graeme McDowell,154.1,610111000.0,110
2011,0,8725,Tom Gillis,154.2,893602000.0,161
2011,0,27330,Josh Teater,154.2,1587197000.0,286
2011,0,9011,David Duval,154.3,1127361000.0,203
2011,0,31401,Zack Miller,154.5,1574263000.0,283
2011,0,1313,Steve Elkington,154.7,640559000.0,115
2011,0,33141,Keegan Bradley,155.0,1361920000.0,244
2011,0,30750,Tommy Gainey,155.1,1574137000.0,282
2011,0,22378,Trevor Immelman,155.1,927087000.0,166
2011,0,34072,Will Strickler,155.6,918578000.0,164
2011,0,29420,Billy Horschel,155.8,1082394000.0,193
2011,0,29720,Andres Gonzales,156.1,854114000.0,152
2011,0,27939,Matt McQuillan,156.1,825897000.0,147
2011,0,23623,Bo Van Pelt,156.1,1118483000.0,199
2011,0,1577,Lee Janzen,156.2,967140000.0,172
2011,0,32698,Bobby Gates,156.3,1372859000.0,244
2011,0,33911,Nate Smith,156.3,961991000.0,171
2011,0,20436,Garrett Willis,156.3,1091482000.0,194
2011,0,21731,Freddie Jacobson,156.4,1047327000.0,186
2011,0,27120,Troy Matteson,156.4,1407557000.0,250
2011,0,27141,J.B. Holmes,156.5,822466000.0,146
2011,0,23320,Ryan Palmer,156.6,992492000.0,176
2011,0,12652,Cameron Beckman,156.8,1224940000.0,217
2011,0,1116,Michael Bradley,156.8,1004624000.0,178
2011,0,23353,J.J. Henry,156.8,1208155000.0,214
2011,0,33419,Cameron Tringale,156.8,1569708000.0,278
2011,0,29221,Webb Simpson,156.9,1073136000.0,190
2011,0,26289,Boo Weekley,156.9,1061704000.0,188
2011,0,30692,Scott Stallings,157.1,1261142000.0,223
2011,0,35087,Bio Kim,157.3,1279503000.0,226
2011,0,32640,Troy Merritt,157.3,1042109000.0,184
2011,0,26679,Kevin Stadler,157.3,1313487000.0,232
2011,0,24925,Jonathan Byrd,157.5,1066034000.0,188
2011,0,10860,Justin Leonard,157.6,1174667000.0,207
2011,0,21878,Mark Wilson,157.6,981759000.0,173
2011,0,32366,Kevin Chappell,157.7,1067517000.0,188
2011,0,6573,Brandt Jobe,157.7,1231564000.0,217
2011,0,10505,Shane Bertsch,157.8,863599000.0,152
2011,0,22913,John Rollins,157.8,1084903000.0,191
2011,0,28475,Jeff Overton,157.9,1290247000.0,227
2011,0,26758,David Hearn,158.0,1171975000.0,206
2011,0,28089,Jason Day,158.1,842623000.0,148
2011,0,1766,Billy Mayfair,158.1,1371398000.0,241
2011,0,30946,Alex Prugh,158.1,1451129000.0,255
2011,0,29910,Blake Adams,158.3,1703438000.0,299
2011,0,20070,Matt Bettencourt,158.3,1476119000.0,259
2011,0,24290,D.J. Brigman,158.3,1168558000.0,205
2011,0,12782,Tim Herron,158.3,1293959000.0,227
2011,0,20766,Padraig Harrington,158.5,713255000.0,125
2011,0,22961,David Mathis,158.5,1198021000.0,210
2011,0,24490,George McNeill,158.5,1015710000.0,178
2011,0,23788,D.J. Trahan,158.5,1346192000.0,236
2011,0,32102,Rickie Fowler,158.6,1164621000.0,204
2011,0,30711,Colt Knost,158.7,1262441000.0,221
2011,0,24361,Pat Perez,158.7,1182743000.0,207
2011,0,6527,Steve Stricker,158.9,617634000.0,108
2011,0,27064,Jhonattan Vegas,158.9,1349853000.0,236
2011,0,22046,Geoff Ogilvy,159.0,921379000.0,161
2011,0,20848,Ángel Cabrera,159.3,670974000.0,117
2011,0,6643,Paul Goydos,159.3,1416488000.0,247
2011,0,33413,Ben Martin,159.3,1250025000.0,218
2011,0,21961,Charles Howell III,159.4,1216442000.0,212
2011,0,10585,Scott McCarron,159.4,1004226000.0,175
2011,0,28087,Kris Blanks,159.5,1377950000.0,240
2011,0,23800,Bryce Molder,159.5,1010358000.0,176
2011,0,24502,Adam Scott,159.6,723804000.0,126
2011,0,31557,Jim Herman,159.7,988622000.0,172
2011,0,30925,Dustin Johnson,159.7,960159000.0,167
2011,0,24138,Ian Poulter,159.7,609475000.0,106
2011,0,32150,Michael Thompson,159.9,1116932000.0,194
2011,0,24507,Jason Bohn,160.0,1083180000.0,188
2011,0,28486,Michael Putnam,160.0,881208000.0,153
2011,0,8375,Paul Stankowski,160.0,1122936000.0,195
2011,0,21805,Harrison Frazar,160.1,847059000.0,147
2011,0,23409,James Driscoll,160.2,1141769000.0,198
2011,0,27963,Chris Stroud,160.3,1350600000.0,234
2011,0,27933,John Merrick,160.4,975955000.0,169
2011,0,21949,Joe Ogilvie,160.4,1172158000.0,203
2011,0,23325,Vaughn Taylor,160.5,1363847000.0,236
2011,0,7867,Woody Austin,160.6,745700000.0,129
2011,0,22371,Aaron Baddeley,160.6,959792000.0,166
2011,0,25396,Kevin Na,160.6,1040912000.0,180
2011,0,24140,Sean O'Hair,160.6,1190743000.0,206
2011,0,28620,Aron Price,160.6,878846000.0,152
2011,0,26668,Marc Turnesa,160.6,907652000.0,157
2011,0,23983,Luke Donald,160.7,572672000.0,99
2011,0,26881,Jarrod Lyle,160.7,1532684000.0,265
2011,0,26300,Matt Jones,160.8,1221805000.0,211
2011,0,6567,Vijay Singh,160.9,1216294000.0,210
2011,0,32876,Martin Piller,161.1,1136572000.0,196
2011,0,23621,Rory Sabbatini,161.1,980137000.0,169
2011,0,20645,John Senden,161.1,1252434000.0,216
2011,0,20498,Briny Baird,161.2,708090000.0,122
2011,0,7457,Steve Flesch,161.2,1526308000.0,263
2011,0,20160,Charlie Wi,161.2,1288241000.0,222
2011,0,20472,Alex Cejka,161.4,795872000.0,137
2011,0,22621,Ben Curtis,161.4,987912000.0,170
2011,0,21209,Sergio Garcia,161.4,674035000.0,116
2011,0,25345,Carl Pettersson,161.4,1470067000.0,253
2011,0,27974,Sung Kang,161.5,953536000.0,164
2011,0,1797,Rocco Mediate,161.5,1046231000.0,180
2011,0,11123,Chris Couch,161.6,1081947000.0,186
2011,0,6251,Chris DiMarco,161.6,1425355000.0,245
2011,0,26420,Richard Johnson,161.6,1041240000.0,179
2011,0,10809,Jim Furyk,161.7,1030397000.0,177
2011,0,22293,Heath Slocum,161.7,1152647000.0,198
2011,0,26331,Charl Schwartzel,161.8,693129000.0,119
2011,0,1948,Tim Petrovic,161.9,1311006000.0,225
2011,0,27214,Kevin Streelman,162.0,1067176000.0,183
2011,0,27770,Camilo Villegas,162.0,1096447000.0,188
2011,0,25686,Jason Dufner,162.1,1056397000.0,181
2011,0,26851,Marc Leishman,162.1,1383194000.0,237
2011,0,20127,Chris Riley,162.2,1168101000.0,200
2011,0,20229,Stewart Cink,162.3,841275000.0,144
2011,0,26287,Roland Thatcher,162.3,1168262000.0,200
2011,0,25818,Scott Piercy,162.5,1064958000.0,182
2011,0,34255,Joseph Bramlett,162.6,1193876000.0,204
2011,0,12510,Chad Campbell,162.6,1410987000.0,241
2011,0,29518,Brendan Steele,162.6,1398810000.0,239
2011,0,24663,Y.E. Yang,162.6,679088000.0,116
2011,0,24358,Robert Garrigus,162.8,1295609000.0,221
2011,0,23638,Brendon de Jonge,162.9,1413157000.0,241
2011,0,10733,Kent Jones,162.9,1278052000.0,218
2011,0,25632,Jimmy Walker,162.9,1372515000.0,234
2011,0,24846,Ricky Barnes,163.0,1155758000.0,197
2011,0,24980,Scott Gutschewski,163.0,1120652000.0,191
2011,0,29718,Anthony Kim,163.0,1109150000.0,189
2011,0,23497,Tag Ridings,163.0,1413854000.0,241
2011,0,10885,Robert Allenby,163.1,1103887000.0,188
2011,0,25804,Bubba Watson,163.1,1044952000.0,178
2011,0,28679,Fabián Gómez,163.2,1380816000.0,235
2011,0,24357,K.J. Choi,163.5,906524000.0,154
2011,0,31323,Gary Woodland,163.5,1077370000.0,183
2011,0,6004,Stephen Ames,163.6,1001285000.0,170
2011,0,21407,Arjun Atwal,163.7,1643976000.0,279
2011,0,20157,Retief Goosen,163.7,636397000.0,108
2011,0,25457,Alexandre Rocha,163.8,884475000.0,150
2011,0,25444,Justin Hicks,163.9,991418000.0,168
2011,0,22348,Nick O'Hern,163.9,1239345000.0,210
2011,0,23108,Matt Kuchar,164.0,950317000.0,161
2011,0,26476,Chez Reavie,164.0,1428800000.0,242
2011,0,24781,Hunter Mahan,164.1,1240717000.0,210
2011,0,27649,Brandt Snedeker,164.1,1128024000.0,191
2011,0,27095,Nick Watney,164.1,832857000.0,141
2011,0,26596,Ryan Moore,164.2,981134000.0,166
2011,0,27466,Spencer Levin,164.3,1366002000.0,231
2011,0,27936,Martin Laird,164.4,935013000.0,158
2011,0,28158,Steve Marino,164.6,1119978000.0,189
2011,0,25900,Lucas Glover,164.7,1067458000.0,180
2011,0,8537,J.P. Hayes,164.7,954339000.0,161
2011,0,24604,Hunter Haas,164.9,1394747000.0,235
2011,0,1810,Phil Mickelson,165.0,926654000.0,156
2011,0,29478,Kevin Kisner,165.3,1225736000.0,206
2011,0,25834,Daniel Summerhays,165.3,1380956000.0,232
2011,0,19970,Robert Karlsson,165.5,714915000.0,120
2011,0,12716,Charley Hoffman,165.6,1263670000.0,212
2011,0,31202,William McGirt,165.6,1442970000.0,242
2011,0,12602,Dean Wilson,165.6,989846000.0,166
2011,0,1706,Davis Love III,165.9,770269000.0,129
2011,0,25240,D.A. Points,166.3,1371096000.0,229
2011,0,23614,Rich Beem,166.4,982488000.0,164
2011,0,24924,Bill Haas,166.4,1066522000.0,178
2011,0,30926,Chris Kirk,166.4,1359643000.0,227
2011,0,21350,Ryuji Imada,166.7,1398351000.0,233
2011,0,2206,David Toms,166.7,804282000.0,134
2011,0,21753,Brian Davis,166.8,1530778000.0,255
2011,0,20593,Greg Chalmers,166.9,1250054000.0,208
2011,0,19846,Brian Gay,166.9,1147700000.0,191
2011,0,23718,Nathan Green,166.9,1322201000.0,220
2011,0,6621,Joe Durant,167.0,1112105000.0,185
2011,0,22405,Justin Rose,167.0,986061000.0,164
2011,0,20572,Rod Pampling,167.2,950940000.0,158
2011,0,30110,Kyle Stanley,167.3,1499564000.0,249
2011,0,6522,Ernie Els,167.4,1054916000.0,175
2011,0,23673,Michael Connell,167.7,1298248000.0,215
2011,0,8075,Jerry Kelly,168.2,987156000.0,163
2011,0,23541,Ben Crane,168.5,933973000.0,154
2011,0,26951,Johnson Wagner,169.1,1186929000.0,195
2011,0,24024,Zach Johnson,171.0,898537000.0,146
2010,0,1249,John Daly,149.6,856529000.0,159
2010,0,27613,David Lutterus,149.7,1018334000.0,189
2010,0,6515,Shaun Micheel,151.5,791034000.0,145
2010,0,27936,Martin Laird,152.5,1273980000.0,232
2010,0,26882,Michael Sim,152.5,707996000.0,129
2010,0,20070,Matt Bettencourt,153.1,1240104000.0,225
2010,0,25892,Steve Wheatcroft,153.3,1103644000.0,200
2010,0,27330,Josh Teater,153.4,1485545000.0,269
2010,0,26300,Matt Jones,153.6,1194781000.0,216
2010,0,24138,Ian Poulter,153.6,514175000.0,93
2010,0,27141,J.B. Holmes,154.2,1343241000.0,242
2010,0,25804,Bubba Watson,154.2,1076889000.0,194
2010,0,23541,Ben Crane,154.6,1012715000.0,182
2010,0,1945,Kenny Perry,154.8,802506000.0,144
2010,0,8537,J.P. Hayes,154.9,1159745000.0,208
2010,0,23623,Bo Van Pelt,154.9,1159959000.0,208
2010,0,27060,John Mallinger,155.0,1004560000.0,180
2010,0,20850,Daniel Chopra,155.1,1222458000.0,219
2010,0,24361,Pat Perez,155.5,1175782000.0,210
2010,0,20572,Rod Pampling,155.8,1144520000.0,204
2010,0,23613,Rich Barcelo,156.0,1072918000.0,191
2010,0,28089,Jason Day,156.0,1117686000.0,199
2010,0,33419,Cameron Tringale,156.0,735622000.0,131
2010,0,22371,Aaron Baddeley,156.1,1388273000.0,247
2010,0,2206,David Toms,156.1,938178000.0,167
2010,0,23788,D.J. Trahan,156.2,1315620000.0,234
2010,0,6514,Kevin Johnson,156.4,1075145000.0,191
2010,0,26851,Marc Leishman,156.4,1132063000.0,201
2010,0,23548,Bill Lunde,156.6,1178608000.0,209
2010,0,28237,Rory McIlroy,156.6,648419000.0,115
2010,0,23320,Ryan Palmer,156.7,1156295000.0,205
2010,0,23322,Brett Wetterich,156.7,817990000.0,145
2010,0,27466,Spencer Levin,156.8,1417241000.0,251
2010,0,26392,Chris Wilson,156.8,1078094000.0,191
2010,0,23638,Brendon de Jonge,157.0,1327815000.0,235
2010,0,8725,Tom Gillis,157.0,1520855000.0,269
2010,0,26287,Roland Thatcher,157.0,1158417000.0,205
2010,0,30925,Dustin Johnson,157.1,1086100000.0,192
2010,0,28307,Matt Every,157.3,922942000.0,163
2010,0,26695,Michael Letzig,157.4,1376699000.0,243
2010,0,28087,Kris Blanks,157.6,1253769000.0,221
2010,0,7457,Steve Flesch,157.7,1231625000.0,217
2010,0,22405,Justin Rose,157.7,993780000.0,175
2010,0,20645,John Senden,157.7,1192197000.0,210
2010,0,28500,Martin Flores,158.0,1268112000.0,223
2010,0,24925,Jonathan Byrd,158.2,1190390000.0,209
2010,0,20848,Ángel Cabrera,158.5,872753000.0,153
2010,0,25364,Paul Casey,158.5,582079000.0,102
2010,0,31560,Brian Stuard,158.6,1261928000.0,221
2010,0,32617,Jerod Turner,158.7,942442000.0,165
2010,0,29910,Blake Adams,158.8,1320199000.0,231
2010,0,1116,Michael Bradley,158.8,1045959000.0,183
2010,0,21959,Ted Purdy,158.9,1527443000.0,267
2010,0,26289,Boo Weekley,158.9,1104110000.0,193
2010,0,9011,David Duval,159.0,921662000.0,161
2010,0,30946,Alex Prugh,159.0,1356503000.0,237
2010,0,20686,Jeev Milkha Singh,159.0,789793000.0,138
2010,0,22946,Henrik Bjornstad,159.1,1139444000.0,199
2010,0,25190,Jeff Quinney,159.1,1328647000.0,232
2010,0,22046,Geoff Ogilvy,159.2,779311000.0,136
2010,0,23673,Michael Connell,159.3,1290182000.0,225
2010,0,20691,Greg Owen,159.3,1164241000.0,203
2010,0,27302,Garth Mulroy,159.4,762990000.0,133
2010,0,26881,Jarrod Lyle,159.8,782615000.0,136
2010,0,26596,Ryan Moore,159.8,857167000.0,149
2010,0,23325,Vaughn Taylor,159.9,1306535000.0,227
2010,0,12755,Vance Veazey,159.9,1087690000.0,189
2010,0,27933,John Merrick,160.1,1435249000.0,249
2010,0,28475,Jeff Overton,160.1,1181544000.0,205
2010,0,25345,Carl Pettersson,160.1,1256440000.0,218
2010,0,32640,Troy Merritt,160.3,1436917000.0,249
2010,0,23621,Rory Sabbatini,160.4,1137238000.0,197
2010,0,21961,Charles Howell III,160.5,1097487000.0,190
2010,0,10425,Jay Williamson,160.6,982817000.0,170
2010,0,23409,James Driscoll,160.7,1174512000.0,203
2010,0,1706,Davis Love III,160.7,1110978000.0,192
2010,0,21350,Ryuji Imada,160.8,1284894000.0,222
2010,0,20663,Brenden Pappas,160.8,972635000.0,168
2010,0,8375,Paul Stankowski,160.8,833686000.0,144
2010,0,6522,Ernie Els,160.9,816766000.0,141
2010,0,22293,Heath Slocum,160.9,1019614000.0,176
2010,0,12705,Cliff Kresge,161.0,765035000.0,132
2010,0,10585,Scott McCarron,161.0,1315641000.0,227
2010,0,27214,Kevin Streelman,161.0,1373289000.0,237
2010,0,24227,Justin Bolli,161.1,887113000.0,153
2010,0,21209,Sergio Garcia,161.2,580335000.0,100
2010,0,27797,Derek Lamely,161.2,1253586000.0,216
2010,0,20378,Mathias Grönberg,161.3,876795000.0,151
2010,0,24663,Y.E. Yang,161.3,946735000.0,163
2010,0,25900,Lucas Glover,161.4,976366000.0,168
2010,0,24912,Will MacKenzie,161.4,1045828000.0,180
2010,0,24490,George McNeill,161.4,1301456000.0,224
2010,0,12652,Cameron Beckman,161.5,1017146000.0,175
2010,0,22122,Andrew McLardy,161.5,808188000.0,139
2010,0,21949,Joe Ogilvie,161.5,1558446000.0,268
2010,0,26951,Johnson Wagner,161.5,1301935000.0,224
2010,0,32102,Rickie Fowler,161.6,1238966000.0,213
2010,0,6527,Steve Stricker,161.6,645642000.0,111
2010,0,23349,Charles Warren,161.6,931091000.0,160
2010,0,20593,Greg Chalmers,161.7,1245361000.0,214
2010,0,23718,Nathan Green,161.7,1373988000.0,236
2010,0,20766,Padraig Harrington,161.7,611161000.0,105
2010,0,24140,Sean O'Hair,161.8,955068000.0,164
2010,0,7749,Brett Quigley,161.8,1403658000.0,241
2010,0,7867,Woody Austin,161.9,1380932000.0,237
2010,0,24502,Adam Scott,161.9,909251000.0,156
2010,0,8385,Omar Uresti,161.9,944350000.0,162
2010,0,11123,Chris Couch,162.1,1027041000.0,176
2010,0,1329,Brad Faxon,162.2,1191420000.0,204
2010,0,25818,Scott Piercy,162.2,1430753000.0,245
2010,0,1810,Phil Mickelson,162.3,940747000.0,161
2010,0,23983,Luke Donald,162.5,660901000.0,113
2010,0,1707,Steve Lowery,162.5,1193587000.0,204
2010,0,1724,Jeff Maggert,162.5,1181769000.0,202
2010,0,27120,Troy Matteson,162.5,1228231000.0,210
2010,0,1766,Billy Mayfair,162.5,1217084000.0,208
2010,0,6567,Vijay Singh,162.5,947520000.0,162
2010,0,20229,Stewart Cink,162.6,989142000.0,169
2010,0,27436,Graham DeLaet,162.6,1194127000.0,204
2010,0,21731,Freddie Jacobson,162.6,1141167000.0,195
2010,0,6621,Joe Durant,162.7,849355000.0,145
2010,0,24357,K.J. Choi,162.8,890917000.0,152
2010,0,23135,Tim Clark,162.8,931777000.0,159
2010,0,6251,Chris DiMarco,162.8,1166344000.0,199
2010,0,19846,Brian Gay,162.8,1090136000.0,186
2010,0,8075,Jerry Kelly,162.8,1289088000.0,220
2010,0,24358,Robert Garrigus,162.9,1160948000.0,198
2010,0,20105,Jeff Gove,162.9,914632000.0,156
2010,0,23353,J.J. Henry,163.0,1126605000.0,192
2010,0,1320,Bob Estes,163.1,1121688000.0,191
2010,0,23108,Matt Kuchar,163.2,975510000.0,166
2010,0,29285,Brent Delahoussaye,163.3,846523000.0,144
2010,0,12716,Charley Hoffman,163.3,1211403000.0,206
2010,0,24507,Jason Bohn,163.4,1206119000.0,205
2010,0,29221,Webb Simpson,163.4,1488561000.0,253
2010,0,22621,Ben Curtis,163.5,988816000.0,168
2010,0,24924,Bill Haas,163.5,1177449000.0,200
2010,0,10423,Mike Weir,163.5,764989000.0,130
2010,0,25686,Jason Dufner,163.6,1166125000.0,198
2010,0,23307,Roger Tambellini,164.0,1163145000.0,197
2010,0,27095,Nick Watney,164.1,1128431000.0,191
2010,0,20472,Alex Cejka,164.2,1217347000.0,206
2010,0,12782,Tim Herron,164.2,1176565000.0,199
2010,0,20157,Retief Goosen,164.3,609157000.0,103
2010,0,21753,Brian Davis,164.4,1580471000.0,267
2010,0,1797,Rocco Mediate,164.4,1059274000.0,179
2010,0,12714,Chris Tidland,164.4,1219357000.0,206
2010,0,1941,Tom Pernice Jr.,164.5,900010000.0,152
2010,0,25562,Andres Romero,164.6,1255890000.0,212
2010,0,1161,Mark Calcavecchia,164.7,782761000.0,132
