YEAR,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
2013,0,1042,Paul Azinger,13,0
2013,0,20498,Briny Baird,13,0
2013,0,12652,Cameron Beckman,13,6
2013,0,24507,Jason Bohn,13,7
2013,0,1142,Bart Bryant,13,2
2013,0,1143,Brad Bryant,13,0
2013,0,1162,Rex Caldwell,13,0
2013,0,1219,John Cook,13,0
2013,0,22621,Ben Curtis,13,2
2013,0,1261,Jay Delsing,13,0
2013,0,9011,David Duval,13,1
2013,0,1313,Steve Elkington,13,0
2013,0,1331,Rick Fehr,13,0
2013,0,1361,Dan Forsman,13,0
2013,0,21805,Harrison Frazar,13,0
2013,0,1378,David Frost,13,1
2013,0,1381,Fred Funk,13,1
2013,0,10809,Jim Furyk,13,7
2013,0,1390,Buddy Gardner,13,0
2013,0,19846,Brian Gay,13,9
2013,0,12782,Tim Herron,13,3
2013,0,1569,Peter Jacobsen,13,0
2013,0,6332,Neal Lancaster,13,2
2013,0,1666,Bernhard Langer,13,2
2013,0,1677,Tom Lehman,13,2
2013,0,1783,Mark McCumber,13,0
2013,0,1810,Phil Mickelson,13,7
2013,0,23800,Bryce Molder,13,9
2013,0,1935,Calvin Peete,13,0
2013,0,1938,David Peoples,13,1
2013,0,25818,Scott Piercy,13,4
2013,0,21959,Ted Purdy,13,1
2013,0,1996,Mike Reid,13,0
2013,0,2033,Dave Rummells,13,0
2013,0,2090,Tom Sieckmann,13,0
2013,0,2094,Tony Sills,13,0
2013,0,29221,Webb Simpson,13,7
2013,0,27649,Brandt Snedeker,13,10
2013,0,2159,Curtis Strange,13,0
2013,0,2167,Mike Sullivan,13,0
2013,0,2206,David Toms,13,3
2013,0,2246,Duffy Waldorf,13,4
2013,0,25632,Jimmy Walker,13,10
2013,0,25804,Bubba Watson,13,5
2013,0,22371,Aaron Baddeley,12,5
2013,0,1060,Dave Barr,12,0
2013,0,1132,Mark Brooks,12,0
2013,0,1161,Mark Calcavecchia,12,0
2013,0,12510,Chad Campbell,12,9
2013,0,20593,Greg Chalmers,12,4
2013,0,20229,Stewart Cink,12,5
2013,0,1305,Danny Edwards,12,0
2013,0,1306,David Edwards,12,0
2013,0,1307,Joel Edwards,12,0
2013,0,1329,Brad Faxon,12,1
2013,0,1388,Robert Gamez,12,2
2013,0,6643,Paul Goydos,12,0
2013,0,23718,Nathan Green,12,4
2013,0,20378,Mathias Grönberg,12,0
2013,0,1457,Jay Haas,12,0
2013,0,8337,Mike Heinen,12,0
2013,0,26420,Richard Johnson,12,0
2013,0,20094,Jonathan Kaye,12,0
2013,0,1619,Skip Kendall,12,2
2013,0,1641,Gary Koch,12,0
2013,0,6012,Greg Kraft,12,0
2013,0,23548,Bill Lunde,12,5
2013,0,6090,Jim McGovern,12,0
2013,0,1823,Larry Mize,12,0
2013,0,1837,Gil Morgan,12,0
2013,0,10457,Frank Nobilo,12,0
2013,0,6373,José María Olazábal,12,0
2013,0,28475,Jeff Overton,12,10
2013,0,1960,Don Pooley,12,0
2013,0,2049,Gene Sauers,12,0
2013,0,20645,John Senden,12,5
2013,0,26679,Kevin Stadler,12,12
2013,0,8375,Paul Stankowski,12,4
2013,0,6595,Kevin Sutherland,12,9
2013,0,2170,Hal Sutton,12,0
2013,0,27064,Jhonattan Vegas,12,2
2013,0,10425,Jay Williamson,12,0
2013,0,2294,Willie Wood,12,0
2013,0,2321,Fuzzy Zoeller,12,0
2013,0,19824,Craig Barlow,11,1
2013,0,1072,Chip Beck,11,0
2013,0,25274,Steven Bowditch,11,11
2013,0,1139,Olin Browne,11,0
2013,0,6809,Bob Burns,11,0
2013,0,1150,George Burns,11,0
2013,0,1157,Tom Byrum,11,1
2013,0,1175,Jim Carter,11,0
2013,0,1185,Brandel Chamblee,11,0
2013,0,24357,K.J. Choi,11,7
2013,0,12388,Michael Clark II,11,0
2013,0,1249,John Daly,11,4
2013,0,1323,Brad Fabel,11,0
2013,0,1334,Keith Fergus,11,0
2013,0,1353,Bruce Fleisher,11,0
2013,0,1355,Raymond Floyd,11,0
2013,0,21209,Sergio Garcia,11,3
2013,0,22892,Jason Gore,11,2
2013,0,1473,Todd Hamilton,11,2
2013,0,8537,J.P. Hayes,11,0
2013,0,23353,J.J. Henry,11,4
2013,0,12716,Charley Hoffman,11,11
2013,0,30925,Dustin Johnson,11,5
2013,0,24024,Zach Johnson,11,10
2013,0,10565,Ian Leggatt,11,0
2013,0,26695,Michael Letzig,11,3
2013,0,1690,Bruce Lietzke,11,0
2013,0,1725,John Mahaffey,11,0
2013,0,28158,Steve Marino,11,5
2013,0,1766,Billy Mayfair,11,3
2013,0,28237,Rory McIlroy,11,3
2013,0,24490,George McNeill,11,7
2013,0,6515,Shaun Micheel,11,1
2013,0,22348,Nick O'Hern,11,5
2013,0,22046,Geoff Ogilvy,11,4
2013,0,1891,David Ogrin,11,0
2013,0,20572,Rod Pampling,11,3
2013,0,25345,Carl Pettersson,11,5
2013,0,1968,Nick Price,11,0
2013,0,10213,Dicky Pride,11,8
2013,0,1975,Tom Purtzer,11,0
2013,0,2023,Clarence Rose,11,0
2013,0,23621,Rory Sabbatini,11,6
2013,0,7013,Wes Short Jr.,11,5
2013,0,2100,Tim Simpson,11,0
2013,0,6527,Steve Stricker,11,7
2013,0,27963,Chris Stroud,11,5
2013,0,2201,Jim Thorpe,11,0
2013,0,27095,Nick Watney,11,7
2013,0,26289,Boo Weekley,11,6
2013,0,2322,Richard Zokol,11,0
2013,0,6197,Michael Allen,10,0
2013,0,21407,Arjun Atwal,10,1
2013,0,1096,Phil Blackmar,10,0
2013,0,7569,Mark Carnevale,10,0
2013,0,1201,Lennie Clements,10,0
2013,0,25720,Chad Collins,10,0
2013,0,1282,Trevor Dodds,10,0
2013,0,20104,Ken Duke,10,4
2013,0,6522,Ernie Els,10,4
2013,0,1414,Bob Gilder,10,0
2013,0,1418,Bill Glasson,10,0
2013,0,25900,Lucas Glover,10,6
2013,0,23338,David Gossett,10,0
2013,0,20105,Jeff Gove,10,5
2013,0,1443,Hubert Green,10,0
2013,0,6044,Scott Gump,10,0
2013,0,6575,Dudley Hart,10,0
2013,0,1510,Nolan Henke,10,0
2013,0,34098,Russell Henley,10,10
2013,0,25444,Justin Hicks,10,10
2013,0,27141,J.B. Holmes,10,1
2013,0,1549,Mike Hulbert,10,0
2013,0,26300,Matt Jones,10,8
2013,0,1599,Steve Jones,10,2
2013,0,1639,Kenny Knox,10,0
2013,0,1707,Steve Lowery,10,1
2013,0,1715,Mark Lye,10,0
2013,0,1761,Len Mattiace,10,0
2013,0,25396,Kevin Na,10,6
2013,0,1864,Larry Nelson,10,0
2013,0,1876,Greg Norman,10,0
2013,0,24361,Pat Perez,10,7
2013,0,10912,Craig Perks,10,0
2013,0,1941,Tom Pernice Jr.,10,0
2013,0,1943,Chris Perry,10,0
2013,0,7749,Brett Quigley,10,1
2013,0,25190,Jeff Quinney,10,0
2013,0,34360,Patrick Reed,10,10
2013,0,22405,Justin Rose,10,8
2013,0,22293,Heath Slocum,10,7
2013,0,2111,Mike Smith,10,0
2013,0,2118,J.C. Snead,10,0
2013,0,27214,Kevin Streelman,10,8
2013,0,31560,Brian Stuard,10,9
2013,0,12663,Phil Tataurangi,10,0
2013,0,27330,Josh Teater,10,8
2013,0,2190,Doug Tewell,10,0
2013,0,26287,Roland Thatcher,10,0
2013,0,28780,Nicholas Thompson,10,10
2013,0,2225,Howard Twitty,10,0
2013,0,2241,Bobby Wadkins,10,0
2013,0,2242,Lanny Wadkins,10,0
2013,0,2279,Mark Wiebe,10,0
2013,0,29910,Blake Adams,9,1
2013,0,1006,John Adams,9,0
2013,0,21633,Steve Allan,9,0
2013,0,1035,Tommy Armour III,9,0
2013,0,20099,Doug Barron,9,0
2013,0,1068,Andy Bean,9,0
2013,0,20029,Notah Begay III,9,0
2013,0,27895,Jonas Blixt,9,4
2013,0,6214,Guy Boros,9,0
2013,0,1129,Bill Britton,9,0
2013,0,20848,Ángel Cabrera,9,6
2013,0,34021,Bud Cauley,9,4
2013,0,20472,Alex Cejka,9,1
2013,0,11123,Chris Couch,9,0
2013,0,19881,Robert Damron,9,0
2013,0,25686,Jason Dufner,9,4
2013,0,28500,Martin Flores,9,9
2013,0,1374,Robin Freeman,9,0
2013,0,29740,Brad Fritsch,9,9
2013,0,1385,Jim Gallagher Jr.,9,0
2013,0,24358,Robert Garrigus,9,5
2013,0,1408,Kelly Gibson,9,0
2013,0,10201,Matt Gogel,9,0
2013,0,1468,Gary Hallberg,9,0
2013,0,20766,Padraig Harrington,9,4
2013,0,1495,Morris Hatalsky,9,0
2013,0,1499,Mark Hayes,9,0
2013,0,6617,Brian Henninger,9,0
2013,0,31557,Jim Herman,9,9
2013,0,21350,Ryuji Imada,9,3
2013,0,22378,Trevor Immelman,9,2
2013,0,1559,Hale Irwin,9,0
2013,0,6573,Brandt Jobe,9,4
2013,0,23725,Brendan Jones,9,0
2013,0,24503,Jeff Klauk,9,4
2013,0,23552,Hank Kuehne,9,2
2013,0,27936,Martin Laird,9,5
2013,0,1685,J.L. Lewis,9,0
2013,0,1701,Bob Lohr,9,0
2013,0,1717,Sandy Lyle,9,1
2013,0,21470,Daisuke Maruyama,9,0
2013,0,22961,David Mathis,9,4
2013,0,31202,William McGirt,9,9
2013,0,8339,Spike McRoy,9,0
2013,0,8635,Colin Montgomerie,9,0
2013,0,20628,Arron Oberholser,9,1
2013,0,20691,Greg Owen,9,4
2013,0,23320,Ryan Palmer,9,7
2013,0,1927,Dennis Paulson,9,0
2013,0,2002,John Riegger,9,0
2013,0,22913,John Rollins,9,7
2013,0,2067,Ted Schulz,9,0
2013,0,24502,Adam Scott,9,5
2013,0,22548,Patrick Sheehan,9,0
2013,0,2131,Mike Springer,9,0
2013,0,21528,Henrik Stenson,9,9
2013,0,2160,Ron Streck,9,0
2013,0,23788,D.J. Trahan,9,4
2013,0,8385,Omar Uresti,9,1
2013,0,2230,Stan Utley,9,0
2013,0,2256,Tom Watson,9,2
2013,0,23322,Brett Wetterich,9,0
2013,0,20160,Charlie Wi,9,5
2013,0,12602,Dean Wilson,9,3
2013,0,23778,Brad Adamonis,8,2
2013,0,1014,Fulton Allem,8,0
2013,0,1049,Ian Baker-Finch,8,0
2013,0,24846,Ricky Barnes,8,8
2013,0,23614,Rich Beem,8,0
2013,0,20070,Matt Bettencourt,8,3
2013,0,1116,Michael Bradley,8,3
2013,0,1135,Ken Brown,8,0
2013,0,1156,Curt Byrum,8,0
2013,0,20400,Michael Campbell,8,0
2013,0,25364,Paul Casey,8,2
2013,0,1192,T.C. Chen,8,0
2013,0,20850,Daniel Chopra,8,0
2013,0,1197,Bobby Clampett,8,0
2013,0,1200,Keith Clearwater,8,0
2013,0,1235,Ben Crenshaw,8,0
2013,0,1284,Mike Donald,8,0
2013,0,23409,James Driscoll,8,4
2013,0,6036,Scott Dunlap,8,0
2013,0,34099,Harris English,8,7
2013,0,1326,Nick Faldo,8,0
2013,0,30750,Tommy Gainey,8,6
2013,0,32698,Bobby Gates,8,5
2013,0,8725,Tom Gillis,8,5
2013,0,29720,Andres Gonzales,8,3
2013,0,32448,James Hahn,8,8
2013,0,19958,Miguel Angel Jiménez,8,4
2013,0,29718,Anthony Kim,8,0
2013,0,6128,Steve Lamontagne,8,0
2013,0,26851,Marc Leishman,8,6
2013,0,1682,Wayne Levi,8,0
2013,0,27466,Spencer Levin,8,0
2013,0,24781,Hunter Mahan,8,6
2013,0,27060,John Mallinger,8,5
2013,0,1755,Dick Mast,8,0
2013,0,24449,Parker McLachlin,8,1
2013,0,27939,Matt McQuillan,8,0
2013,0,1815,Johnny Miller,8,0
2013,0,1846,Jodie Mudd,8,0
2013,0,1869,Jack Nicklaus,8,0
2013,0,29289,S.Y. Noh,8,5
2013,0,24140,Sean O'Hair,8,5
2013,0,22056,Cameron Percy,8,7
2013,0,1998,Jack Renner,8,0
2013,0,23497,Tag Ridings,8,7
2013,0,2007,Larry Rinker,8,0
2013,0,25562,Andres Romero,8,7
2013,0,25834,Daniel Summerhays,8,8
2013,0,2185,Lance Ten Broeck,8,0
2013,0,32150,Michael Thompson,8,4
2013,0,6078,Esteban Toledo,8,0
2013,0,2213,Lee Trevino,8,0
2013,0,2218,Ted Tryba,8,0
2013,0,26668,Marc Turnesa,8,2
2013,0,2244,Fred Wadsworth,8,0
2013,0,2267,D.A. Weibring,8,0
2013,0,26498,Matt Weibring,8,0
2013,0,20396,Lee Westwood,8,4
2013,0,25349,Tim Wilkinson,8,0
2013,0,6006,JC Anderson,7,0
2013,0,23048,Eric Axley,7,1
2013,0,32334,Charlie Beljan,7,4
2013,0,7003,David Berganio Jr.,7,0
2013,0,24227,Justin Bolli,7,5
2013,0,33141,Keegan Bradley,7,7
2013,0,21646,David Branshaw,7,1
2013,0,1133,Billy Ray Brown,7,0
2013,0,19972,José Coceres,7,0
2013,0,28089,Jason Day,7,5
2013,0,27436,Graham DeLaet,7,7
2013,0,10875,Todd Demsey,7,0
2013,0,1288,Ed Dougherty,7,0
2013,0,1310,Dave Eichelberger,7,0
2013,0,1436,David Graham,7,0
2013,0,26758,David Hearn,7,5
2013,0,1522,Lon Hinkle,7,0
2013,0,21007,Gabriel Hjertstedt,7,0
2013,0,29420,Billy Horschel,7,7
2013,0,20608,David Howell,7,0
2013,0,34174,John Huh,7,5
2013,0,1556,Joe Inman,7,0
2013,0,1557,John Inman,7,0
2013,0,1571,Barry Jaeckel,7,0
2013,0,27974,Sung Kang,7,0
2013,0,33122,Russell Knox,7,5
2013,0,1648,Billy Kratzert,7,0
2013,0,12705,Cliff Kresge,7,0
2013,0,20940,Kenichi Kuboya,7,0
2013,0,27797,Derek Lamely,7,0
2013,0,39531,Ken Looper,7,7
2013,0,26881,Jarrod Lyle,7,0
2013,0,24912,Will MacKenzie,7,0
2013,0,27933,John Merrick,7,6
2013,0,25198,Francesco Molinari,7,2
2013,0,27302,Garth Mulroy,7,0
2013,0,1877,Tim Norris,7,0
2013,0,20095,Carl Paulson,7,0
2013,0,27556,Ted Potter Jr.,7,7
2013,0,24138,Ian Poulter,7,5
2013,0,1964,Greg Powers,7,0
2013,0,30946,Alex Prugh,7,0
2013,0,1984,Sam Randolph,7,0
2013,0,2015,Chi Chi Rodriguez,7,0
2013,0,2041,Bill Sander,7,0
2013,0,26331,Charl Schwartzel,7,5
2013,0,34046,Jordan Spieth,7,7
2013,0,30692,Scott Stallings,7,6
2013,0,30110,Kyle Stanley,7,4
2013,0,21498,Hideto Tanihara,7,2
2013,0,23325,Vaughn Taylor,7,5
2013,0,30927,Brendon Todd,7,3
2013,0,33419,Cameron Tringale,7,6
2013,0,2224,Greg Twiggs,7,0
2013,0,31323,Gary Woodland,7,5
2013,0,24663,Y.E. Yang,7,4
2013,0,1030,Isao Aoki,6,0
2013,0,28259,Sangmoon Bae,6,6
2013,0,10505,Shane Bertsch,6,4
2013,0,1095,Woody Blackburn,6,0
2013,0,28087,Kris Blanks,6,0
2013,0,34255,Joseph Bramlett,6,0
2013,0,29479,Scott Brown,6,6
2013,0,26500,Alejandro Cañizares,6,0
2013,0,35450,Patrick Cantlay,6,5
2013,0,32200,Roberto Castro,6,6
2013,0,32366,Kevin Chappell,6,5
2013,0,19825,Darren Clarke,6,1
2013,0,12826,Paul Claxton,6,0
2013,0,28455,Will Claxton,6,4
2013,0,1205,Jim Colbert,6,0
2013,0,23452,Nicolas Colsaerts,6,5
2013,0,24494,Erik Compton,6,6
2013,0,1214,Frank Conner,6,0
2013,0,1268,Jim Dent,6,0
2013,0,1363,John Fought,6,0
2013,0,23903,Stephen Gangluff,6,0
2013,0,24399,Scott Gardiner,6,6
2013,0,1412,Gibby Gilbert,6,0
2013,0,1425,Ernie Gonzalez,6,0
2013,0,35539,Luke Guthrie,6,6
2013,0,1469,Dan Halldorson,6,0
2013,0,20859,Anders Hansen,6,0
2013,0,22792,Peter Hanson,6,6
2013,0,27644,Brian Harman,6,6
2013,0,23063,Scott Hend,6,0
2013,0,20433,Mark Hensby,6,1
2013,0,33461,Morgan Hoffmann,6,6
2013,0,30852,Ryo Ishikawa,6,6
2013,0,28308,Troy Kelly,6,3
2013,0,29478,Kevin Kisner,6,1
2013,0,30711,Colt Knost,6,6
2013,0,12389,Barry Lane,6,0
2013,0,28092,D.H. Lee,6,6
2013,0,29926,Danny Lee,6,4
2013,0,35139,Richard Lee,6,4
2013,0,34409,David Lingmerth,6,6
2013,0,1703,Lyn Lott,6,0
2013,0,29461,Jamie Lovemark,6,0
2013,0,20445,Casey Martin,6,0
2013,0,1779,Gary McCord,6,0
2013,0,12461,Paul McGinley,6,0
2013,0,1790,Pat McGowan,6,0
2013,0,32640,Troy Merritt,6,0
2013,0,31401,Zack Miller,6,0
2013,0,25842,Jon Mills,6,0
2013,0,7235,John Morse,6,0
2013,0,1851,Bob Murphy,6,0
2013,0,1861,Jim Nelford,6,0
2013,0,1878,Andy North,6,0
2013,0,1884,Mac O'Grady,6,0
2013,0,1897,Peter Oosterhuis,6,0
2013,0,26329,Louis Oosthuizen,6,4
2013,0,1949,Mark Pfeil,6,0
2013,0,28486,Michael Putnam,6,0
2013,0,1994,Victor Regalado,6,0
2013,0,29476,Kyle Reifers,6,5
2013,0,25457,Alexandre Rocha,6,3
2013,0,23797,Brett Rumford,6,0
2013,0,10649,Tom Scherrer,6,0
2013,0,6132,Sonny Skinner,6,0
2013,0,21951,Joey Snyder III,6,3
2013,0,33418,Shawn Stefani,6,5
2013,0,22295,Darron Stiles,6,3
2013,0,34431,Robert Streb,6,6
2013,0,2195,Leonard Thompson,6,0
2013,0,27770,Camilo Villegas,6,5
2013,0,2255,Denis Watson,6,0
2013,0,28310,Lee Williams,6,6
2013,0,20436,Garrett Willis,6,0
2013,-1,27796,Joe Affrunti,5,5
2013,-1,33120,Mark Anderson,5,1
2013,-1,1057,Miller Barber,5,0
2013,-1,1078,Jim Benepe,5,0
2013,-1,23542,Tommy Biershenk,5,0
2013,-1,10944,Thomas Bjørn,5,1
2013,-1,27958,Ryan Blaum,5,5
2013,-1,28093,Miguel Angel Carballo,5,0
2013,-1,1206,Bobby Cole,5,0
2013,-1,20623,Gavin Coles,5,0
2013,-1,1242,Rod Curl,5,0
2013,-1,1275,Terry Diehl,5,0
2013,-1,1303,Bob Eastwood,5,0
2013,-1,37273,Derek Ernst,5,5
2013,-1,28307,Matt Every,5,5
2013,-1,20585,Niclas Fasth,5,0
2013,-1,1342,Forrest Fezler,5,0
2013,-1,27896,Ross Fisher,5,5
2013,-1,27561,Nick Flanagan,5,0
2013,-1,1401,Al Geiberger,5,0
2013,-1,28679,Fabián Gómez,5,5
2013,-1,24604,Hunter Haas,5,3
2013,-1,1477,Phillip Hancock,5,0
2013,-1,1578,Tom Jenkins,5,0
2013,-1,19970,Robert Karlsson,5,4
2013,-1,27408,Martin Kaymer,5,5
2013,-1,36884,Ben Kohles,5,5
2013,-1,30944,Jason Kokrak,5,5
2013,-1,34261,Scott Langley,5,5
2013,-1,27503,Steve LeBrun,5,5
2013,-1,27129,Luke List,5,5
2013,-1,21099,David Lynn,5,5
2013,-1,33413,Ben Martin,5,0
2013,-1,32839,Hideki Matsuyama,5,5
2013,-1,1782,Mike McCullough,5,0
2013,-1,25572,Graeme McDowell,5,4
2013,-1,22122,Andrew McLardy,5,0
2013,-1,30163,Henrik Norlander,5,5
2013,-1,1925,Jerry Pate,5,0
2013,-1,31193,Jim Renner,5,0
2013,-1,2016,Bill Rogers,5,0
2013,-1,2064,John Schroeder,5,0
2013,-1,21660,Jason Schultz,5,0
2013,-1,2083,Tom Shaw,5,0
2013,-1,20686,Jeev Milkha Singh,5,0
2013,-1,7707,Mike Small,5,0
2013,-1,2135,Mike Standly,5,0
2013,-1,29518,Brendan Steele,5,5
2013,-1,23307,Roger Tambellini,5,0
2013,-1,24457,Jaco Van Zyl,5,0
2013,-1,28135,Aaron Watkins,5,5
2013,-1,2268,Tom Weiskopf,5,0
2013,-1,26392,Chris Wilson,5,0
2013,-1,26497,Casey Wittenberg,5,5
2013,-1,2300,Ian Woosnam,5,0
2013,-1,24461,Thomas Aiken,4,0
2013,-1,20771,Steven Alker,4,1
2013,-1,23204,Gary Christian,4,2
2013,-1,1224,Jeff Coston,4,0
2013,-1,34262,Jon Curran,4,4
2013,-1,1277,Terry Dill,4,0
2013,-1,1290,Dale Douglass,4,0
2013,-1,24512,Simon Dyson,4,0
2013,-1,1312,Lee Elder,4,0
2013,-1,25191,Gonzalo Fernandez-Castaño,4,3
2013,-1,20376,Stephen Gallacher,4,1
2013,-1,33399,Adam Hadwin,4,1
2013,-1,36690,Hunter Hamrick,4,0
2013,-1,31044,Matt Harmon,4,0
2013,-1,29222,Billy Hurley III,4,0
2013,-1,31558,J.J. Killeen,4,0
2013,-1,35087,Bio Kim,4,0
2013,-1,28258,K.T. Kim,4,0
2013,-1,22986,Søren Kjeldsen,4,0
2013,-1,22806,Doug LaBelle II,4,4
2013,-1,1692,Pat Lindsey,4,0
2013,-1,33869,Eric Meierdierks,4,4
2013,-1,1814,Allen Miller,4,0
2013,-1,23814,Edoardo Molinari,4,0
2013,-1,20676,Patrick Moore,4,0
2013,-1,1867,Bobby Nichols,4,0
2013,-1,1871,Mike Nicolette,4,0
2013,-1,20443,Jin Park,4,3
2013,-1,35541,John Peterson,4,4
2013,-1,1955,Gary Player,4,0
2013,-1,27072,Alvaro Quiros,4,0
2013,-1,34358,Jonathan Randolph,4,4
2013,-1,36699,Patrick Rodgers,4,4
2013,-1,20158,Anthony Rodriguez,4,0
2013,-1,29223,Sam Saunders,4,3
2013,-1,2076,Peter Senior,4,0
2013,-1,2084,Bob Shearer,4,0
2013,-1,23481,Marcel Siem,4,4
2013,-1,6655,Geoffrey Sisk,4,0
2013,-1,2120,Ed Sneed,4,0
2013,-1,12309,Bob Sowards,4,0
2013,-1,24459,Richard Sterne,4,4
2013,-1,20580,Andre Stolz,4,4
2013,-1,29425,Andrew Svoboda,4,4
2013,-1,22582,Kyle Thompson,4,0
2013,-1,28118,Peter Tomasulo,4,4
2013,-1,2260,DeWitt Weaver,4,0
2013,-1,25892,Steve Wheatcroft,4,2
2013,-1,25936,Alex Aragon,3,0
2013,-1,1036,Wally Armstrong,3,0
2013,-1,35545,Blayne Barber,3,3
2013,-1,1099,Homero Blancas,3,0
2013,-1,27382,Wil Collins,3,0
2013,-1,1215,Charles Coody,3,0
2013,-1,6150,Carl Cooper,3,0
2013,-1,19883,Joe Daley,3,0
2013,-1,25369,Jamie Donaldson,3,1
2013,-1,22051,Ben Ferguson,3,0
2013,-1,24083,Marcus Fraser,3,2
2013,-1,29419,Tadd Fujikawa,3,0
2013,-1,21284,Hiroyuki Fujita,3,0
2013,-1,29974,Branden Grace,3,3
2013,-1,24956,Mikko Ilonen,3,0
2013,-1,24511,Thongchai Jaidee,3,1
2013,-1,1576,Don January,3,0
2013,-1,1597,Grier Jones,3,0
2013,-1,20218,Shingo Katayama,3,1
2013,-1,1624,Darrell Kestner,3,0
2013,-1,24957,Simon Khan,3,0
2013,-1,21207,José Manuel Lara,3,0
2013,-1,19904,Paul Lawrie,3,2
2013,-1,24748,WC Liang,3,0
2013,-1,1695,Gene Littler,3,0
2013,-1,24940,Edward Loar,3,0
2013,-1,1813,Mike Miles,3,0
2013,-1,1821,Jeff Mitchell,3,0
2013,-1,1838,Mike Morley,3,0
2013,-1,27349,Alex Noren,3,2
2013,-1,33968,Thorbjørn Olesen,3,3
2013,-1,1910,Arnold Palmer,3,0
2013,-1,25336,Alistair Presnell,3,3
2013,-1,1978,Fran Quinn,3,0
2013,-1,26539,Robert Rock,3,0
2013,-1,28373,Lloyd Saltman,3,0
2013,-1,33911,Nate Smith,3,1
2013,-1,2136,Chris Starkjohann,3,1
2013,-1,2166,Chip Sullivan,3,0
2013,-1,20935,Toru Taniguchi,3,0
2013,-1,2197,Rocky Thompson,3,0
2013,-1,25841,Marc Warren,3,3
2013,-1,35459,Chris Williams,3,3
2013,-1,30978,Kiradech Aphibarnrat,2,2
2013,-1,26525,Grégory Bourdy,2,1
2013,-1,8191,Paul Broadhurst,2,0
2013,-1,32262,Mark Brown,2,0
2013,-1,1155,Bob Byman,2,0
2013,-1,26499,Rafa Cabrera Bello,2,1
2013,-1,19974,Roger Chapman,2,0
2013,-1,35540,Albin Choi,2,0
2013,-1,28937,George Coetzee,2,2
2013,-1,37450,Donald Constable,2,2
2013,-1,24610,Stuart Deane,2,0
2013,-1,25108,Chip Deason,2,0
2013,-1,20038,Bryan DeCorso,2,0
2013,-1,1269,Bruce Devlin,2,0
2013,-1,24725,Richard Finch,2,0
2013,-1,39412,Zack Fischer,2,2
2013,-1,1350,Pat Fitzsimons,2,0
2013,-1,1450,Gary Groh,2,0
2013,-1,35901,Paul Haley II,2,2
2013,-1,27554,Scott Harrington,2,1
2013,-1,22896,Grégory Havret,2,0
2013,-1,23580,Tetsuji Hiratsuka,2,0
2013,-1,33520,Randall Hutchison,2,0
2013,-1,26908,Yuta Ikeda,2,1
2013,-1,20832,Raphael Jacquelin,2,0
2013,-1,31138,Scott Jamieson,2,2
2013,-1,32874,Erick Justesen,2,0
2013,-1,39975,Michael Kim,2,2
2013,-1,37455,Si Woo Kim,2,2
2013,-1,35879,Kelly Kraft,2,2
2013,-1,28300,Joost Luiten,2,0
2013,-1,1714,Bob Lunn,2,0
2013,-1,33199,Matteo Manassero,2,2
2013,-1,22080,Prayad Marksaeng,2,0
2013,-1,1753,Rik Massengale,2,0
2013,-1,19795,Kelly Mitchum,2,0
2013,-1,23091,Alan Morin,2,0
2013,-1,36684,Dustin Morris,2,0
2013,-1,27118,Toshinori Muto,2,0
2013,-1,22400,Hennie Otto,2,0
2013,-1,26444,Juvic Pagunsan,2,0
2013,-1,25863,Rod Perry,2,1
2013,-1,25449,Justin Peters,2,2
2013,-1,29531,Richie Ramsay,2,1
2013,-1,21002,Óscar Serna,2,0
2013,-1,33486,Roger Sloan,2,2
2013,-1,2105,Bob Smith,2,0
2013,-1,2152,Dave Stockton,2,0
2013,-1,26808,Tadahiro Takayama,2,0
2013,-1,25493,Nick Taylor,2,0
2013,-1,33448,Justin Thomas,2,2
2013,-1,26595,Derek Tolan,2,0
2013,-1,29484,Peter Uihlein,2,2
2013,-1,32532,Manuel Villegas,2,0
2013,-1,22110,Thaworn Wiratchant,2,2
2013,-1,22000,Chris Wood,2,2
2013,-1,37460,Jeremiah Wooding,2,2
2012,0,1948,Tim Petrovic,26,6
2012,0,2104,Jeff Sluman,23,0
2012,0,23135,Tim Clark,22,7
2012,0,1226,Fred Couples,22,1
2012,0,10585,Scott McCarron,22,1
2012,0,20098,Stuart Appleby,21,7
2012,0,1320,Bob Estes,21,5
2012,0,2239,Scott Verplank,21,2
2012,0,1098,Jay Don Blake,20,0
2012,0,2101,Joey Sindelar,20,0
2012,0,23541,Ben Crane,19,9
2012,0,6621,Joe Durant,19,4
2012,0,12660,Jesper Parnevik,19,1
2012,0,1958,Dan Pohl,19,0
2012,0,8931,Glen Day,18,4
2012,0,6251,Chris DiMarco,18,5
2012,0,20157,Retief Goosen,18,6
2012,0,21961,Charles Howell III,18,8
2012,0,26596,Ryan Moore,18,6
2012,0,1920,Craig Parry,18,0
2012,0,1093,Ronnie Black,17,0
2012,0,24925,Jonathan Byrd,17,4
2012,0,23638,Brendon de Jonge,17,11
2012,0,23983,Luke Donald,17,8
2012,0,1346,Ed Fiori,17,0
2012,0,1475,Donnie Hammond,17,0
2012,0,8075,Jerry Kelly,17,9
2012,0,30926,Chris Kirk,17,17
2012,0,1736,Roger Maltbie,17,0
2012,0,12680,Shigeki Maruyama,17,0
2012,0,1887,Mark O'Meara,17,0
