YEAR,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1997,0,1573,Jim Jamieson,3,0,2,10,1997280
1997,0,22820,Dean Johnson,3,1,2,14,1997350
1997,0,6320,Tony Kelley,3,0,2,13,1997310
1997,0,22650,Chuck Kletcke,3,0,2,9,1997270
1997,0,8353,Bill Malley,3,2,2,13,1997070
1997,0,12069,Mike Martin,3,0,2,13,1997240
1997,0,22409,Dan Meyers,3,0,1,15,1997070
1997,0,20005,Bob Mims,3,3,2,16,1997200
1997,0,19817,Michael Muehr,3,3,2,16,1997230
1997,0,1910,Arnold Palmer,3,0,2,13,1997140
1997,0,1978,Fran Quinn,3,0,2,12,1997310
1997,0,21614,Christopher Reeves,3,0,2,1,1997260
1997,0,22512,Brooks Roberts,3,0,2,11,1997170
1997,0,20869,Raymond Russell,3,1,1,18,1997240
1997,0,22637,John Sanges,3,2,1,5,1997250
1997,0,22626,Jason Semelsberger,3,1,2,7,1997240
1997,0,22513,Gary Stickl,3,0,2,15,1997170
1997,0,2155,Stan Stopa,3,0,1,14,1997130
1997,0,2160,Ron Streck,3,1,2,1,1997280
1997,0,6048,Dicky Thompson,3,0,2,10,1997130
1997,0,21927,Brett Wayment,3,0,2,9,1997240
1997,0,8193,Ben Weir,3,1,2,12,1997280
1997,0,7239,Tom Zachary,3,2,2,11,1997420
1997,0,1076,Deane Beman,2,0,1,9,1997230
1997,0,1177,Billy Casper,2,0,2,6,1997140
1997,0,1508,Randy Helton,2,0,1,15,1997260
1997,0,1525,Babe Hiskey,2,0,1,15,1997290
1997,0,6799,Tim Hogarth,2,0,2,2,1997140
1997,0,11234,Pete Mathews,2,0,1,14,1997130
1997,0,22444,Spider Miller,2,0,1,7,1997140
1997,0,6052,Andy Morse,2,0,2,4,1997240
1997,0,11194,Doug Roxburgh,2,0,2,10,1997350
1997,0,2171,Mike Swartz,2,1,2,10,1997240
1997,0,12794,Tim Weinhart,2,0,2,1,1997420
1997,0,7391,Art Whaley,2,0,2,15,1997260
1997,0,21129,Chris Wollmann,2,1,2,8,1997240
1997,0,22412,William Yanagisawa,2,0,2,14,1997070
1996,0,8075,Jerry Kelly,48,11,1,13,1996450
1996,0,2294,Willie Wood,41,2,1,1,1996290
1996,0,1864,Larry Nelson,40,0,3,18,1996430
1996,0,1226,Fred Couples,37,0,1,16,1996030
1996,0,1457,Jay Haas,31,9,5,6,1996030
1996,0,2146,Payne Stewart,31,19,1,7,1996450
1996,0,1724,Jeff Maggert,30,0,3,18,1996030
1996,0,1161,Mark Calcavecchia,29,0,2,8,1996040
1996,0,1098,Jay Don Blake,28,10,4,13,1996030
1996,0,9011,David Duval,28,3,3,18,1996030
1996,0,1006,John Adams,27,1,1,1,1996030
1996,0,1527,Scott Hoch,27,1,2,4,1996450
1996,0,2101,Joey Sindelar,27,2,4,14,1996440
1996,0,8793,Tiger Woods,27,2,2,8,1996450
1996,0,6617,Brian Henninger,26,0,1,4,1996450
1996,0,7101,Dave Stockton Jr.,26,0,2,14,1996320
1996,0,1014,Fulton Allem,25,1,2,10,1996450
1996,0,1408,Kelly Gibson,25,3,1,1,1996060
1996,0,6575,Dudley Hart,25,0,3,16,1996430
1996,0,20095,Carl Paulson,25,1,2,2,1996450
1996,0,1971,Dillard Pruitt,25,2,3,12,1996030
1996,0,2010,Loren Roberts,25,0,2,2,1996450
1996,0,2135,Mike Standly,25,1,2,18,1996420
1996,0,1139,Olin Browne,24,1,4,2,1996370
1996,0,1175,Jim Carter,24,1,4,5,1996280
1996,0,1334,Keith Fergus,24,0,4,18,1996030
1996,0,1444,Ken Green,24,2,2,15,1996430
1996,0,6595,Kevin Sutherland,24,2,1,13,1996290
1996,0,2321,Fuzzy Zoeller,24,2,3,11,1996030
1996,0,1219,John Cook,23,0,2,1,1996320
1996,0,1326,Nick Faldo,23,0,4,17,1996010
1996,0,1353,Bruce Fleisher,23,0,1,14,1996320
1996,0,1388,Robert Gamez,23,2,1,10,1996450
1996,0,1487,Jeff Hart,23,0,1,10,1996290
1996,0,1682,Wayne Levi,23,1,1,9,1996430
1996,0,1706,Davis Love III,23,1,1,13,1996450
1996,0,1748,Doug Martin,23,1,2,13,1996440
1996,0,2167,Mike Sullivan,23,0,2,7,1996100
1996,0,1185,Brandel Chamblee,22,0,1,17,1996070
1996,0,1203,Russ Cochran,22,0,1,7,1996320
1996,0,7267,Allen Doyle,22,0,3,18,1996030
1996,0,6036,Scott Dunlap,22,0,4,14,1996440
1996,0,1577,Lee Janzen,22,0,1,10,1996430
1996,0,11032,Frank Lickliter II,22,3,2,2,1996420
1996,0,1876,Greg Norman,22,6,1,1,1996330
1996,0,1945,Kenny Perry,22,0,2,8,1996320
1996,0,1996,Mike Reid,22,8,2,16,1996320
1996,0,2218,Ted Tryba,22,5,3,1,1996440
1996,0,2267,D.A. Weibring,22,0,3,16,1996330
1996,0,7867,Woody Austin,21,0,2,11,1996030
1996,0,1201,Lennie Clements,21,0,1,15,1996450
1996,0,1323,Brad Fabel,21,1,3,1,1996210
1996,0,1549,Mike Hulbert,21,4,4,13,1996440
1996,0,1633,Tom Kite,21,3,4,1,1996030
1996,0,2206,David Toms,21,0,2,9,1996450
1996,0,1040,Emlyn Aubrey,20,0,3,9,1996320
1996,0,1042,Paul Azinger,20,0,3,16,1996370
1996,0,1475,Donnie Hammond,20,1,4,5,1996320
1996,0,8337,Mike Heinen,20,1,2,7,1996430
1996,0,1943,Chris Perry,20,0,1,15,1996370
1996,0,2008,Lee Rinker,20,0,2,1,1996430
1996,0,2023,Clarence Rose,20,0,5,9,1996430
1996,0,2104,Jeff Sluman,20,0,5,9,1996430
1996,0,8385,Omar Uresti,20,2,1,2,1996450
1996,0,2279,Mark Wiebe,20,2,1,17,1996060
1996,0,1127,Danny Briggs,19,0,2,11,1996370
1996,0,6124,Patrick Burke,19,0,2,12,1996410
1996,0,1157,Tom Byrum,19,1,3,3,1996030
1996,0,8931,Glen Day,19,2,1,5,1996290
1996,0,1261,Jay Delsing,19,1,3,2,1996030
1996,0,19896,Patrick Lee,19,0,1,11,1996250
1996,0,1677,Tom Lehman,19,0,3,17,1996330
1996,0,1771,Blaine McCallister,19,10,3,9,1996040
1996,0,1958,Dan Pohl,19,1,3,18,1996430
1996,0,6066,Gary Rusnak,19,0,2,2,1996420
1996,0,2099,Scott Simpson,19,0,2,17,1996040
1996,0,2111,Mike Smith,19,1,2,10,1996290
1996,0,2303,Robert Wrenn,19,2,2,4,1996120
1996,0,1068,Andy Bean,18,5,3,3,1996320
1996,0,1093,Ronnie Black,18,3,1,7,1996250
1996,0,10569,Mike Brisky,18,1,2,2,1996450
1996,0,1142,Bart Bryant,18,5,3,11,1996370
1996,0,1143,Brad Bryant,18,0,2,17,1996450
1996,0,1374,Robin Freeman,18,13,1,13,1996410
1996,0,1553,John Huston,18,0,2,6,1996450
1996,0,1690,Bruce Lietzke,18,1,1,18,1996370
1996,0,1810,Phil Mickelson,18,0,3,8,1996320
1996,0,1823,Larry Mize,18,1,1,9,1996320
1996,0,1887,Mark O'Meara,18,0,5,7,1996030
1996,0,1928,Corey Pavin,18,1,4,1,1996210
1996,0,1975,Tom Purtzer,18,1,3,12,1996430
1996,0,2133,Craig Stadler,18,0,4,17,1996430
1996,0,2186,Brian Tennyson,18,2,3,8,1996430
1996,0,2223,Bob Tway,18,5,4,18,1996440
1996,0,2226,Tray Tyner,18,1,4,6,1996070
1996,0,20051,Joe Acosta Jr.,17,0,2,16,1996450
1996,0,20098,Stuart Appleby,17,0,2,7,1996430
1996,0,1116,Michael Bradley,17,0,4,14,1996020
1996,0,1306,David Edwards,17,0,2,10,1996290
1996,0,1313,Steve Elkington,17,2,4,1,1996130
1996,0,6522,Ernie Els,17,4,4,12,1996220
1996,0,1361,Dan Forsman,17,2,1,5,1996270
1996,0,1381,Fred Funk,17,2,2,16,1996410
1996,0,10809,Jim Furyk,17,0,3,18,1996030
1996,0,1435,Wayne Grady,17,6,2,11,1996310
1996,0,6044,Scott Gump,17,5,2,7,1996320
1996,0,1510,Nolan Henke,17,2,3,3,1996450
1996,0,12782,Tim Herron,17,4,1,1,1996100
1996,0,10962,Bradley Hughes,17,1,3,2,1996410
1996,0,6315,Pete Jordan,17,6,3,1,1996320
1996,0,1603,Jeff Julian,17,1,3,5,1996070
1996,0,6012,Greg Kraft,17,2,1,1,1996450
1996,0,1717,Sandy Lyle,17,4,2,11,1996040
1996,0,8547,John Maginnes,17,0,1,3,1996450
1996,0,1766,Billy Mayfair,17,0,4,2,1996370
1996,0,12781,Scott Medlin,17,1,1,9,1996370
1996,0,1837,Gil Morgan,17,0,2,5,1996290
1996,0,12660,Jesper Parnevik,17,4,2,15,1996030
1996,0,6527,Steve Stricker,17,6,1,7,1996070
1996,0,2170,Hal Sutton,17,1,3,11,1996320
1996,0,2245,Grant Waite,17,0,4,17,1996230
1996,0,1024,Billy Andrade,16,0,5,11,1996430
1996,0,1060,Dave Barr,16,6,1,14,1996310
1996,0,10505,Shane Bertsch,16,1,2,2,1996250
1996,0,6214,Guy Boros,16,0,1,9,1996430
1996,0,1156,Curt Byrum,16,1,2,9,1996030
1996,0,1249,John Daly,16,9,2,5,1996210
1996,0,1307,Joel Edwards,16,3,1,4,1996450
1996,0,1331,Rick Fehr,16,5,1,13,1996430
1996,0,6519,Tom Gieselman,16,0,1,13,1996320
1996,0,12626,Joey Gullion,16,1,3,6,1996320
1996,0,1559,Hale Irwin,16,6,3,1,1996130
1996,0,1569,Peter Jacobsen,16,3,3,3,1996450
1996,0,1797,Rocco Mediate,16,0,1,14,1996220
1996,0,6140,Sean Murphy,16,3,2,3,1996100
1996,0,1884,Mac O'Grady,16,0,1,16,1996320
1996,0,1920,Craig Parry,16,0,5,6,1996430
1996,0,1949,Mark Pfeil,16,4,3,1,1996260
1996,0,1960,Don Pooley,16,6,1,9,1996450
1996,0,1968,Nick Price,16,2,3,12,1996190
1996,0,1984,Sam Randolph,16,0,3,5,1996290
1996,0,12702,Costantino Rocca,16,1,2,9,1996130
1996,0,20259,Hisayuki Sasaki,16,0,4,18,1996440
1996,0,2241,Bobby Wadkins,16,10,2,5,1996290
1996,0,2246,Duffy Waldorf,16,0,2,3,1996040
1996,0,1035,Tommy Armour III,15,0,1,14,1996290
1996,0,1132,Mark Brooks,15,0,2,4,1996120
1996,0,20400,Michael Campbell,15,1,1,17,1996330
1996,0,7569,Mark Carnevale,15,1,2,17,1996290
1996,0,1196,Brian Claar,15,1,1,9,1996210
1996,0,1200,Keith Clearwater,15,2,1,18,1996310
1996,0,6599,John Elliott,15,3,1,7,1996320
1996,0,1599,Steve Jones,15,1,2,9,1996040
1996,0,1604,Steve Jurgensen,15,2,1,18,1996450
1996,0,10860,Justin Leonard,15,0,2,15,1996040
1996,0,1707,Steve Lowery,15,1,1,12,1996320
1996,0,1723,Andrew Magee,15,0,2,17,1996060
1996,0,1783,Mark McCumber,15,3,2,4,1996320
1996,0,7235,John Morse,15,1,1,10,1996320
1996,0,10457,Frank Nobilo,15,1,1,8,1996130
1996,0,1890,Brett Ogle,15,6,3,3,1996190
1996,0,1905,Joe Ozaki,15,4,4,13,1996210
1996,0,6657,Steve Rintoul,15,1,2,13,1996080
1996,0,10215,Charlie Rymer,15,1,2,18,1996310
1996,0,20387,Jarmo Sandelin,15,3,2,18,1996370
1996,0,2100,Tim Simpson,15,0,1,6,1996450
1996,0,2106,Chris Smith,15,0,3,3,1996030
1996,0,2131,Mike Springer,15,15,4,4,1996450
1996,0,12663,Phil Tataurangi,15,0,3,9,1996210
1996,0,2195,Leonard Thompson,15,3,4,16,1996390
1996,0,6613,Tommy Tolles,15,12,3,9,1996430
1996,0,6577,John Wilson,15,1,1,17,1996060
1996,0,10699,Ahmad Bateman,14,1,4,16,1996030
1996,0,6014,Eric Booker,14,3,1,15,1996320
1996,0,1133,Billy Ray Brown,14,0,2,15,1996290
1996,0,6034,Marco Dawson,14,1,2,18,1996290
1996,0,1320,Bob Estes,14,14,3,5,1996450
1996,0,1378,David Frost,14,0,2,16,1996440
1996,0,6064,Jeff Gallagher,14,2,2,9,1996310
1996,0,1385,Jim Gallagher Jr.,14,0,3,12,1996370
1996,0,10203,Bryan Gorman,14,2,2,9,1996320
1996,0,6643,Paul Goydos,14,3,1,18,1996030
1996,0,1557,John Inman,14,1,2,1,1996410
1996,0,20094,Jonathan Kaye,14,2,5,8,1996030
1996,0,6332,Neal Lancaster,14,1,3,5,1996080
1996,0,1725,John Mahaffey,14,0,1,1,1996320
1996,0,10585,Scott McCarron,14,2,1,9,1996450
1996,0,6090,Jim McGovern,14,0,3,17,1996290
1996,0,1846,Jodie Mudd,14,3,2,6,1996030
1996,0,1891,David Ogrin,14,1,1,9,1996130
1996,0,10213,Dicky Pride,14,2,3,3,1996030
1996,0,7087,Hugh Royer III,14,0,2,15,1996430
1996,0,2033,Dave Rummells,14,14,4,5,1996070
1996,0,10649,Tom Scherrer,14,0,1,6,1996430
1996,0,6567,Vijay Singh,14,1,3,12,1996430
1996,0,2159,Curtis Strange,14,4,1,5,1996060
1996,0,2171,Mike Swartz,14,1,1,15,1996430
1996,0,2201,Jim Thorpe,14,0,1,17,1996410
1996,0,2255,Denis Watson,14,7,1,16,1996370
1996,0,2256,Tom Watson,14,1,4,13,1996200
1996,0,19913,Ron Whittaker,14,0,1,14,1996370
1996,0,1072,Chip Beck,13,2,3,3,1996430
1996,0,1096,Phil Blackmar,13,0,2,2,1996450
1996,0,20229,Stewart Cink,13,0,3,1,1996290
1996,0,19883,Joe Daley,13,4,3,9,1996370
1996,0,1329,Brad Faxon,13,1,4,9,1996220
1996,0,1414,Bob Gilder,13,1,1,11,1996310
1996,0,7941,Mike Grob,13,3,1,15,1996360
1996,0,1571,Barry Jaeckel,13,3,3,1,1996410
1996,0,12389,Barry Lane,13,1,4,18,1996040
1996,0,6775,John Lee,13,0,1,3,1996100
1996,0,1701,Bob Lohr,13,0,3,9,1996030
1996,0,1761,Len Mattiace,13,3,2,3,1996410
1996,0,1938,David Peoples,13,2,4,15,1996360
1996,0,2115,Taylor Smith,13,0,1,16,1996020
1996,0,8375,Paul Stankowski,13,0,2,13,1996380
1996,0,2214,Kirk Triplett,13,5,4,18,1996280
1996,0,2239,Scott Verplank,13,0,2,6,1996060
1996,0,10425,Jay Williamson,13,0,1,5,1996210
1996,0,7323,Kevin Boscamp,12,0,1,2,1996190
1996,0,1288,Ed Dougherty,12,3,3,2,1996030
1996,0,1346,Ed Fiori,12,0,1,1,1996410
1996,0,1418,Bill Glasson,12,0,1,4,1996130
1996,0,1425,Ernie Gonzalez,12,3,2,3,1996410
1996,0,8731,Bill Grooms,12,12,2,7,1996320
1996,0,1607,Brian Kamm,12,4,2,1,1996270
1996,0,8993,Franklin Langham,12,0,1,8,1996270
1996,0,1779,Gary McCord,12,0,5,13,1996030
1996,0,1926,Steve Pate,12,0,4,1,1996030
1996,0,2049,Gene Sauers,12,0,4,15,1996130
1996,0,21623,Jeff Street,12,1,2,5,1996290
1996,0,2185,Lance Ten Broeck,12,0,1,15,1996290
1996,0,2224,Greg Twiggs,12,0,4,5,1996060
1996,0,2230,Stan Utley,12,0,1,16,1996410
1996,0,7721,Pat Bates,11,4,3,17,1996310
1996,0,20029,Notah Begay III,11,0,1,14,1996360
1996,0,1114,Bob Boyd,11,4,2,10,1996330
1996,0,1150,George Burns,11,0,1,16,1996250
1996,0,1284,Mike Donald,11,0,2,3,1996290
1996,0,1370,Will Frantz,11,1,1,6,1996450
1996,0,1469,Dan Halldorson,11,7,2,8,1996360
1996,0,1550,Ed Humenik,11,1,2,5,1996170
1996,0,6557,Stephen Keppler,11,0,1,10,1996140
1996,0,1685,J.L. Lewis,11,4,3,8,1996440
1996,0,1886,Peter O'Malley,11,1,2,13,1996250
1996,0,1906,Masashi Jumbo Ozaki,11,1,1,7,1996130
1996,0,20505,Lucas Parsons,11,0,1,13,1996290
1996,0,2077,Nobuo Serizawa,11,4,3,8,1996070
1996,0,20388,Gordon Sherry,11,1,3,11,1996360
1996,0,19953,Adam Spring,11,2,1,8,1996060
1996,0,2242,Lanny Wadkins,11,0,3,13,1996070
1996,0,8681,Manny Zerman,11,1,3,8,1996020
1996,0,6197,Michael Allen,10,0,1,8,1996020
1996,0,10885,Robert Allenby,10,4,2,12,1996130
1996,0,21407,Arjun Atwal,10,0,4,1,1996230
1996,0,6223,Louis Brown,10,2,2,1,1996420
1996,0,1162,Rex Caldwell,10,0,1,16,1996310
1996,0,1235,Ben Crenshaw,10,1,1,7,1996320
1996,0,1258,John DeForest,10,3,1,16,1996410
1996,0,1666,Bernhard Langer,10,2,3,16,1996330
1996,0,1824,Yoshinori Mizumaki,10,0,1,16,1996110
1996,0,8635,Colin Montgomerie,10,0,3,8,1996160
1996,0,6052,Andy Morse,10,0,1,1,1996320
1996,0,1865,Dwight Nevil,10,4,1,10,1996290
1996,0,1946,Peter Persons,10,0,1,5,1996440
1996,0,6731,Jeff Roth,10,1,1,6,1996330
1996,0,21702,David Smith,10,10,2,9,1996320
1996,0,20099,Doug Barron,9,0,1,1,1996250
1996,0,10923,Ricky Beck,9,1,1,7,1996420
1996,0,1078,Jim Benepe,9,9,2,10,1996270
1996,0,1119,Leigh Brannan,9,1,1,3,1996290
1996,0,20472,Alex Cejka,9,0,2,10,1996420
1996,0,1215,Charles Coody,9,0,2,6,1996150
1996,0,20104,Ken Duke,9,9,4,10,1996360
1996,0,1305,Danny Edwards,9,1,1,18,1996440
1996,0,1360,Anders Forsbrand,9,0,1,13,1996380
1996,0,1489,Steve Hart,9,2,2,12,1996020
1996,0,8537,J.P. Hayes,9,4,2,2,1996210
1996,0,1501,Vance Heafner,9,6,1,1,1996280
1996,0,1517,Satoshi Higashi,9,2,3,9,1996120
1996,0,20154,Guy Hill,9,6,3,1,1996380
1996,0,7065,Arden Knoll,9,1,2,18,1996360
1996,0,1648,Billy Kratzert,9,1,1,2,1996410
1996,0,12753,David Morland IV,9,0,3,4,1996380
1996,0,1858,Tommy Nakajima,9,1,1,16,1996320
1996,0,1998,Jack Renner,9,0,2,10,1996360
1996,0,2067,Ted Schulz,9,0,1,1,1996030
1996,0,6076,Jim Schuman,9,3,1,1,1996370
1996,0,2090,Tom Sieckmann,9,0,1,13,1996310
1996,0,2094,Tony Sills,9,0,2,16,1996410
1996,0,2244,Fred Wadsworth,9,0,2,13,1996390
1996,0,10423,Mike Weir,9,4,3,11,1996360
1996,0,12793,Don Williams,9,0,2,5,1996420
1996,0,2300,Ian Woosnam,9,0,1,5,1996130
1996,0,2322,Richard Zokol,9,4,2,17,1996370
1996,0,7003,David Berganio Jr.,8,2,4,1,1996440
1996,0,1103,Charles Bolling,8,3,1,10,1996260
1996,0,1129,Bill Britton,8,1,2,8,1996310
1996,0,20286,Rusty Brown,8,0,2,14,1996440
1996,0,20111,John Connelly,8,2,1,11,1996170
1996,0,10041,Wayne DeFrancesco,8,1,1,14,1996210
1996,0,10875,Todd Demsey,8,0,1,5,1996220
1996,0,7529,Tim Dunlavey,8,0,1,2,1996170
1996,0,1390,Buddy Gardner,8,1,1,2,1996310
1996,0,1468,Gary Hallberg,8,3,2,2,1996190
1996,0,1499,Mark Hayes,8,0,4,5,1996030
1996,0,20433,Mark Hensby,8,3,3,13,1996390
1996,0,1522,Lon Hinkle,8,1,2,4,1996210
1996,0,8633,Per-Ulrik Johansson,8,2,1,16,1996330
1996,0,1639,Kenny Knox,8,0,2,6,1996390
1996,0,1659,Massy Kuramoto,8,0,1,18,1996110
1996,0,10565,Ian Leggatt,8,1,1,14,1996380
1996,0,1736,Roger Maltbie,8,4,3,8,1996260
1996,0,8583,Ken McDonald,8,0,1,8,1996180
1996,0,1796,Mark McNulty,8,0,1,18,1996330
1996,0,1948,Tim Petrovic,8,2,1,4,1996230
1996,0,1964,Greg Powers,8,0,2,14,1996290
1996,0,1978,Fran Quinn,8,1,3,16,1996310
1996,0,6771,John Reeves,8,1,2,7,1996330
1996,0,2007,Larry Rinker,8,0,3,10,1996280
1996,0,6048,Dicky Thompson,8,2,1,14,1996290
1996,0,12454,Mario Tiziani,8,0,2,4,1996440
1996,0,6425,Rick Todd,8,1,3,4,1996220
1996,0,21645,Scott Trethewey,8,1,2,17,1996310
1996,0,2225,Howard Twitty,8,5,2,17,1996040
1996,0,2271,Wayne Westner,8,0,2,10,1996350
1996,0,2313,Bruce Zabriski,8,0,3,3,1996230
1996,0,1049,Ian Baker-Finch,7,0,2,18,1996230
1996,0,6210,Doug Bauman,7,0,1,3,1996270
1996,0,21847,David Bolton,7,2,2,9,1996360
1996,0,20594,David Bransdon,7,1,2,8,1996250
1996,0,20124,Alan Bratton,7,0,1,6,1996440
1996,0,1216,Kyle Coody,7,3,2,3,1996440
1996,0,20038,Bryan DeCorso,7,1,2,11,1996360
1996,0,6251,Chris DiMarco,7,1,3,2,1996410
1996,0,1282,Trevor Dodds,7,1,2,1,1996360
1996,0,7763,Doug Dunakey,7,4,3,7,1996290
1996,0,1304,Frank Edmonds,7,1,1,17,1996380
1996,0,1350,Pat Fitzsimons,7,0,1,7,1996410
1996,0,20563,Charlie Garza,7,7,2,12,1996060
1996,0,7243,Mike Gill,7,1,2,7,1996420
1996,0,1416,Chad Ginn,7,4,2,1,1996290
1996,0,11722,Stewart Ginn,7,0,1,15,1996350
1996,0,1443,Hubert Green,7,2,1,17,1996310
1996,0,21259,Jason Hill,7,0,1,14,1996190
1996,0,1555,Stu Ingraham,7,1,4,9,1996330
1996,0,1560,David Ishii,7,7,4,12,1996070
1996,0,20999,Russell Jenkines,7,0,3,1,1996180
1996,0,19958,Miguel Angel Jiménez,7,1,2,9,1996330
1996,0,6514,Kevin Johnson,7,2,2,2,1996310
1996,0,8277,Greg Lesher,7,1,2,2,1996260
1996,0,7441,Bud Lintelman,7,0,2,12,1996210
1996,0,6346,Tomohiro Maruyama,7,2,2,8,1996070
1996,0,1755,Dick Mast,7,1,3,2,1996410
1996,0,1872,Lonnie Nielsen,7,0,1,18,1996330
1996,0,1910,Arnold Palmer,7,1,4,9,1996030
1996,0,1955,Gary Player,7,4,1,5,1996150
1996,0,10960,Del Ponchock,7,0,2,8,1996210
1996,0,7037,Steve Pope,7,2,1,7,1996290
1996,0,21614,Christopher Reeves,7,0,2,1,1996280
1996,0,20127,Chris Riley,7,1,2,13,1996430
1996,0,21875,Jason Samuelian,7,0,2,11,1996370
1996,0,2148,Ray Stewart,7,0,2,1,1996360
1996,0,20548,Hidemichi Tanaka,7,0,2,9,1996070
1996,0,7275,Mike Taylor,7,0,2,3,1996330
1996,0,2188,Ed Terasa,7,5,1,15,1996330
1996,0,2207,Sam Torrance,7,2,2,17,1996140
1996,0,6751,Chris Tucker,7,2,1,12,1996330
1996,0,20393,Philip Walton,7,2,1,10,1996330
1996,0,2324,Paul Zurek,7,0,1,5,1996410
1996,0,1001,Tommy Aaron,6,2,2,10,1996150
1996,0,21325,Jeff Amershadian,6,3,1,1,1996210
1996,0,7137,Ashley Chinner,6,0,2,9,1996360
1996,0,1197,Bobby Clampett,6,0,2,11,1996280
1996,0,19905,Andrew Coltart,6,2,2,10,1996220
1996,0,21542,Simon Cooke,6,3,2,8,1996410
1996,0,8669,Bill Dodd,6,1,1,13,1996040
1996,0,6056,Jim Estes,6,0,1,10,1996270
1996,0,1330,David Feherty,6,0,4,4,1996190
1996,0,1342,Forrest Fezler,6,0,1,17,1996210
1996,0,1355,Raymond Floyd,6,6,4,13,1996150
1996,0,1367,Brent Franklin,6,0,1,11,1996360
1996,0,9071,David Gilford,6,2,2,6,1996150
1996,0,21948,Gary Grabinski,6,0,2,8,1996410
1996,0,8895,Jay Gunning,6,3,1,8,1996260
1996,0,12730,John Harris,6,3,2,3,1996220
1996,0,10163,John Hickson,6,1,2,10,1996310
1996,0,12716,Charley Hoffman,6,1,2,2,1996060
1996,0,1564,David Jackson,6,0,2,5,1996250
1996,0,1593,Philip Jonas,6,1,2,3,1996380
1996,0,21368,Don Jones,6,0,2,10,1996250
1996,0,1619,Skip Kendall,6,4,1,1,1996370
1996,0,1641,Gary Koch,6,5,1,13,1996210
1996,0,10846,Steve Madsen,6,0,1,9,1996210
1996,0,7077,David Marchand,6,0,2,8,1996120
1996,0,1753,Rik Massengale,6,0,2,1,1996370
1996,0,20435,Davidson Matyczuk,6,6,3,13,1996380
1996,0,1861,Jim Nelford,6,0,3,16,1996290
1996,0,1869,Jack Nicklaus,6,3,2,4,1996220
1996,0,20553,Paul Nolen,6,0,2,12,1996040
1996,0,1908,John Paesani,6,0,1,12,1996260
1996,0,1922,Benny Passons,6,0,1,9,1996190
1996,0,1924,Alan Pate,6,1,2,2,1996410
1996,0,1977,Dana Quigley,6,3,1,4,1996310
1996,0,10723,Mike Riedel,6,0,3,8,1996080
1996,0,20158,Anthony Rodriguez,6,6,2,13,1996440
1996,0,19927,Mark Roe,6,0,1,12,1996150
1996,0,11194,Doug Roxburgh,6,1,2,4,1996360
1996,0,20448,David Rueter,6,2,1,7,1996360
1996,0,6401,Marty Schiene,6,0,1,3,1996270
1996,0,22019,Victor Schwamkrug,6,0,2,5,1996440
1996,0,8071,Doug Sheldon,6,0,1,12,1996370
1996,0,6655,Geoffrey Sisk,6,3,2,9,1996310
1996,0,11149,Jim Sobb,6,1,1,14,1996270
1996,0,6094,Milan Swilor,6,2,1,10,1996020
1996,0,2180,Harry Taylor,6,4,1,17,1996290
1996,0,2249,Don Walsworth,6,1,2,14,1996290
1996,0,2253,Randy Watkins,6,2,2,10,1996290
1996,0,6791,Mark Wurtz,6,0,2,14,1996360
1996,0,21406,Carl Alexander,5,2,1,6,1996230
1996,0,7583,Adam Armagost,5,0,2,10,1996100
1996,0,1051,Seve Ballesteros,5,0,2,17,1996150
1996,0,1076,Deane Beman,5,0,2,15,1996030
1996,0,19755,Mike Bennett,5,1,2,1,1996410
1996,0,1109,Steve Bosdosh,5,0,2,5,1996280
1996,0,12393,Rodney Butcher,5,3,1,12,1996310
1996,0,1198,Howard Clark,5,2,3,13,1996330
1996,0,1206,Bobby Cole,5,1,1,16,1996390
1996,0,8717,Kawika Cotner,5,3,2,10,1996190
1996,0,1266,Clark Dennis,5,3,3,10,1996210
1996,0,12695,Robert Floyd,5,1,1,18,1996280
1996,0,1358,Bob Ford,5,1,2,6,1996330
1996,0,1403,Gene George,5,0,2,8,1996100
1996,0,8725,Tom Gillis,5,1,3,13,1996280
1996,0,21850,Darren Griff,5,0,2,10,1996360
1996,0,1490,Craig Hartle,5,0,1,1,1996140
1996,0,20567,Kevin Hayashi,5,0,2,3,1996070
1996,0,21849,Bruce Heuchan,5,5,2,14,1996360
1996,0,20358,Tico Hoffman,5,3,1,17,1996290
1996,0,1561,Bill Israelson,5,2,2,6,1996330
1996,0,20463,Kirk Johnson,5,1,1,9,1996180
1996,0,10815,Tom Kalinowski,5,3,1,9,1996190
1996,0,12678,David Kirkpatrick,5,5,2,14,1996100
1996,0,12721,Jim Letourneau,5,2,2,11,1996060
1996,0,12680,Shigeki Maruyama,5,2,2,10,1996350
1996,0,10831,Greg Meyer,5,0,1,16,1996070
1996,0,21812,Doug Morgan,5,5,2,14,1996360
1996,0,10841,John Nelson,5,0,1,13,1996330
1996,0,1878,Andy North,5,2,1,8,1996370
1996,0,10824,Seiki Okuda,5,0,3,16,1996350
1996,0,1992,Don Reese,5,0,1,1,1996420
1996,0,8697,Kevin Riley,5,0,1,13,1996080
1996,0,2021,Joe Root,5,1,2,11,1996070
1996,0,8557,Charlie Rudd,5,0,2,5,1996180
1996,0,2036,Jim Rutledge,5,0,2,10,1996360
1996,0,6563,Roger Salazar,5,0,2,10,1996190
