YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2022,0,29289,S.Y. Noh,14.35,91,634,-0.297
2022,0,39997,Corey Conners,14.24,141,990,-0.234
2022,0,40006,Erik van Rooyen,14.11,79,560,-0.228
2022,0,36852,Jim Knous,14.06,70,498,-0.171
2022,0,27095,Nick Watney,14.0,121,864,-0.281
2022,0,32757,Patton Kizzire,13.99,160,1144,-0.306
2022,0,48822,Sebastián Muñoz,13.81,132,956,-0.189
2022,0,32662,Michael Gligic,13.73,109,794,-0.294
2022,0,39971,Sungjae Im,13.71,144,1050,-0.313
2022,0,29420,Billy Horschel,13.31,103,774,-0.194
2022,0,49947,Taylor Moore,13.26,144,1086,-0.306
2022,0,47529,Mito Pereira,13.24,138,1042,-0.333
2022,0,30911,Tommy Fleetwood,13.13,73,556,-0.342
2022,0,55708,Hayden Buckley,13.08,140,1070,-0.264
2022,0,37455,Si Woo Kim,13.01,148,1138,-0.318
2022,0,47347,Adam Schenk,12.99,139,1070,-0.201
2022,0,45526,Abraham Ancer,12.93,83,642,-0.181
2022,0,28114,Dawie van der Walt,12.8,85,664,-0.176
2022,0,48887,Matt Wallace,12.43,84,676,-0.238
2022,0,50525,Collin Morikawa,12.35,83,672,-0.253
2022,0,34563,Chesson Hadley,12.33,110,892,-0.264
2022,0,28089,Jason Day,12.29,87,708,-0.345
2022,0,27139,David Skinns,12.22,88,720,-0.216
2022,0,49960,Sepp Straka,12.19,126,1034,-0.206
2022,0,24980,Scott Gutschewski,12.12,64,528,-0.094
2022,0,32139,Danny Willett,12.07,70,580,-0.3
2022,0,27349,Alex Noren,11.98,80,668,-0.275
2022,0,32448,James Hahn,11.87,99,834,-0.313
2022,0,31420,Anirban Lahiri,11.87,99,834,-0.242
2022,0,34431,Robert Streb,11.71,118,1008,-0.28
2022,0,30926,Chris Kirk,11.42,100,876,-0.18
2022,0,24924,Bill Haas,11.38,107,940,-0.28
2022,0,25686,Jason Dufner,11.3,61,540,-0.148
2022,0,33419,Cameron Tringale,11.29,114,1010,-0.202
2022,0,54628,Lee Hodges,11.24,129,1148,-0.326
2022,0,29926,Danny Lee,11.09,61,550,-0.328
2022,0,52374,Brandon Wu,10.98,76,692,-0.382
2022,0,33490,Bo Hoag,10.89,56,514,-0.25
2022,0,54783,Dylan Wu,10.88,77,708,-0.273
2022,0,25900,Lucas Glover,10.85,125,1152,-0.288
2022,0,34098,Russell Henley,10.82,95,878,-0.295
2022,0,49298,Kramer Hickok,10.57,108,1022,-0.222
2022,0,51997,Andrew Novak,10.46,78,746,-0.179
2022,0,22405,Justin Rose,10.42,55,528,-0.255
2022,0,22056,Cameron Percy,10.18,45,442,-0.2
2022,0,33399,Adam Hadwin,10.13,107,1056,-0.262
2022,0,35310,Lanto Griffin,10.08,95,942,-0.2
2022,0,25818,Scott Piercy,10.06,93,924,-0.366
2022,0,35506,Mackenzie Hughes,9.96,91,914,-0.132
2022,0,35532,Tom Hoge,9.59,99,1032,-0.192
2022,0,49771,J.T. Poston,9.53,106,1112,-0.292
2022,0,34466,Peter Malnati,9.44,114,1208,-0.237
2022,0,36871,Matthew NeSmith,9.32,101,1084,-0.198
2022,0,46414,Aaron Rai,9.22,88,954,-0.375
2022,0,48084,Wesley Bryan,9.14,49,536,0.184
2022,0,29221,Webb Simpson,8.98,65,724,-0.277
2022,0,29908,C.T. Pan,8.84,87,984,-0.207
2022,0,27895,Jonas Blixt,8.79,51,580,-0.118
2022,0,27936,Martin Laird,8.61,73,848,-0.315
2022,0,33486,Roger Sloan,8.6,74,860,-0.257
2022,0,39324,J.J. Spaun,8.4,85,1012,-0.188
2022,0,32640,Troy Merritt,8.33,86,1032,-0.151
2022,0,25493,Nick Taylor,8.3,79,952,-0.291
2022,0,28775,Nate Lashley,8.29,70,844,-0.286
2022,0,25198,Francesco Molinari,8.26,46,557,-0.217
2022,0,51890,Greyson Sigg,8.23,82,996,-0.354
2022,0,36799,Stephan Jaeger,8.22,83,1010,-0.277
2022,0,27974,Sung Kang,8.15,70,859,-0.157
2022,0,39953,Chase Seiffert,8.01,41,512,-0.244
2022,0,34360,Patrick Reed,7.89,56,710,-0.143
2022,0,52375,Doug Ghim,7.84,74,944,-0.257
2022,0,45609,Tyler Duncan,7.8,70,898,-0.271
2022,0,53165,Doc Redman,7.76,68,876,-0.191
2022,0,36884,Ben Kohles,7.53,47,624,-0.17
2022,0,29535,Brice Garnett,7.5,63,840,-0.254
2022,0,27214,Kevin Streelman,7.4,82,1108,-0.232
2022,0,30978,Kiradech Aphibarnrat,7.26,36,496,-0.389
2022,0,47128,Richy Werenski,7.24,51,704,-0.294
2022,0,24138,Ian Poulter,7.17,36,502,-0.167
2022,0,34076,Joel Dahmen,6.98,72,1032,-0.208
2022,0,49766,Hank Lebioda,6.93,65,938,-0.323
2022,0,37275,Sam Ryder,6.91,75,1086,-0.253
2022,0,36326,David Lipsky,6.83,68,996,-0.221
2022,0,34610,Matthias Schwab,6.82,52,762,-0.231
2022,0,40115,Adam Svensson,6.62,77,1164,-0.286
2022,0,23621,Rory Sabbatini,6.59,46,698,-0.261
2022,0,30163,Henrik Norlander,6.49,54,832,-0.333
2022,0,40162,Justin Lower,6.42,48,748,-0.313
2022,0,24925,Jonathan Byrd,6.38,38,596,-0.158
2022,0,29478,Kevin Kisner,6.36,49,770,-0.163
2022,0,33122,Russell Knox,6.32,65,1028,-0.246
2022,0,24024,Zach Johnson,6.28,48,764,-0.25
2022,0,45522,Christiaan Bezuidenhout,6.15,47,764,-0.447
2022,0,47993,Denny McCarthy,6.03,73,1210,-0.274
2022,0,35110,Brett Drewitt,5.86,34,580,-0.206
2022,0,34174,John Huh,5.83,49,840,-0.347
2022,0,27644,Brian Harman,5.78,61,1056,-0.18
2022,0,36801,Mark Hubbard,5.77,44,762,-0.273
2022,0,27770,Camilo Villegas,5.63,40,710,-0.275
2022,0,35879,Kelly Kraft,5.61,44,784,-0.273
2022,0,46435,Austin Cook,5.59,41,734,-0.341
2022,0,23983,Luke Donald,5.42,39,720,-0.103
2022,0,51950,Max McGreevy,4.92,38,772,-0.237
2022,0,35449,Adam Long,4.86,51,1050,-0.353
2022,0,47983,Chad Ramey,4.71,36,764,-0.194
2022,0,39436,Joshua Creel,4.69,24,512,-0.125
2022,0,24361,Pat Perez,4.69,33,704,-0.333
2022,0,19803,Ryan Armour,4.34,21,484,-0.238
2022,0,23108,Matt Kuchar,4.31,36,836,-0.361
2022,0,34256,Andrew Putnam,4.09,46,1126,-0.261
2022,0,32150,Michael Thompson,4.08,42,1030,-0.452
2022,0,31557,Jim Herman,4.04,24,594,-0.042
2022,0,32816,Satoshi Kodaira,3.69,21,569,-0.286
2022,0,27649,Brandt Snedeker,3.38,23,680,-0.348
2022,0,30927,Brendon Todd,2.16,21,970,-0.571
2022,0,26476,Chez Reavie,2.12,22,1038,-0.364
2022,0,31560,Brian Stuard,1.89,18,952,-0.167
2022,0,23325,Vaughn Taylor,1.63,9,553,-0.222
2021,0,47959,Bryson DeChambeau,47.91,458,956,-0.231
2021,0,28420,Ryan Brehm,35.25,172,488,-0.128
2021,0,28237,Rory McIlroy,34.85,306,878,-0.209
2021,0,52372,Cameron Champ,33.3,303,910,-0.205
2021,0,30925,Dustin Johnson,30.56,264,864,-0.28
2021,0,56278,Matthew Wolff,29.86,212,710,-0.212
2021,0,27064,Jhonattan Vegas,28.6,266,930,-0.173
2021,0,56762,Will Gordon,28.27,268,948,-0.19
2021,0,46550,Brandon Hagy,27.85,225,808,-0.204
2021,0,51766,Wyndham Clark,27.73,274,988,-0.19
2021,0,36689,Brooks Koepka,27.49,199,724,-0.342
2021,0,45486,Joaquin Niemann,25.68,319,1242,-0.241
2021,0,34255,Joseph Bramlett,25.38,198,780,-0.222
2021,0,29970,Dylan Frittelli,25.18,210,834,-0.205
2021,0,46970,Jon Rahm,24.89,223,896,-0.291
2021,0,21209,Sergio Garcia,24.42,233,954,-0.172
2021,0,27129,Luke List,24.28,254,1046,-0.272
2021,0,40042,Tyler McCumber,24.21,183,756,-0.213
2021,0,48081,Xander Schauffele,23.47,207,882,-0.29
2021,0,39546,Keith Mitchell,23.18,216,932,-0.236
2021,0,24502,Adam Scott,22.88,189,826,-0.291
2021,0,30944,Jason Kokrak,22.36,237,1060,-0.224
2021,0,33448,Justin Thomas,21.52,204,948,-0.284
2021,0,31323,Gary Woodland,21.36,173,810,-0.191
2021,0,36699,Patrick Rodgers,21.23,231,1088,-0.126
2021,0,25804,Bubba Watson,20.67,172,832,-0.314
2021,0,45157,Cam Davis,20.57,258,1254,-0.287
2021,0,47483,Will Zalatoris,20.27,193,952,-0.202
2021,0,32333,Kevin Tway,20.14,143,710,-0.196
2021,0,20229,Stewart Cink,19.47,213,1094,-0.216
2021,0,23320,Ryan Palmer,18.95,177,934,-0.288
2021,0,47504,Sam Burns,18.64,189,1014,-0.27
2021,0,27554,Scott Harrington,18.59,163,877,-0.209
2021,0,46717,Viktor Hovland,18.52,180,972,-0.256
2021,0,35450,Patrick Cantlay,18.49,176,952,-0.222
2021,0,26300,Matt Jones,18.43,216,1172,-0.218
2021,0,12716,Charley Hoffman,18.31,201,1098,-0.244
2021,0,35617,Martin Trainer,18.11,121,668,-0.132
2021,0,29725,Tony Finau,17.63,177,1004,-0.232
2021,0,33667,Carlos Ortiz,17.62,204,1158,-0.26
2021,0,35461,Beau Hossler,17.15,167,974,-0.305
2021,0,34213,Grayson Murray,17.0,85,500,-0.129
2021,0,35310,Lanto Griffin,16.88,188,1114,-0.176
2021,0,35658,Kris Ventura,16.76,121,722,-0.182
2021,0,46046,Scottie Scheffler,16.52,193,1168,-0.264
2021,0,26331,Charl Schwartzel,16.38,171,1044,-0.287
2021,0,33948,Byeong Hun An,16.26,158,972,-0.12
2021,0,32070,Rafael Campos,16.26,93,572,-0.312
2021,0,35104,Tom Lewis,16.22,158,974,-0.196
2021,0,27141,J.B. Holmes,16.01,98,612,-0.143
2021,0,40006,Erik van Rooyen,15.86,150,946,-0.293
2021,0,49960,Sepp Straka,15.46,166,1074,-0.211
2021,0,34264,Hudson Swafford,15.26,141,924,-0.234
2021,0,28089,Jason Day,15.21,118,776,-0.212
2021,0,34099,Harris English,14.56,159,1092,-0.321
2021,0,34314,Sebastian Cappelen,14.53,77,530,-0.143
2021,0,25818,Scott Piercy,14.38,136,946,-0.265
2021,0,21961,Charles Howell III,14.23,105,738,-0.314
2021,0,34363,Tyrrell Hatton,14.15,92,650,-0.37
2021,0,35891,Cameron Smith,13.98,135,966,-0.43
2021,0,34046,Jordan Spieth,13.98,144,1030,-0.326
2021,0,1810,Phil Mickelson,13.95,118,846,-0.237
2021,0,32839,Hideki Matsuyama,13.91,163,1172,-0.27
2021,0,48119,Ben Taylor,13.82,60,434,-0.283
2021,0,25364,Paul Casey,13.43,108,804,-0.343
2021,0,49964,Aaron Wise,13.32,130,976,-0.192
2021,0,30911,Tommy Fleetwood,13.3,87,654,-0.218
2021,0,37189,Harold Varner III,12.98,143,1102,-0.308
2021,0,29926,Danny Lee,12.94,102,788,-0.127
2021,0,32757,Patton Kizzire,12.64,160,1266,-0.319
2021,0,51894,Vince Whaley,12.62,102,808,-0.284
2021,0,47347,Adam Schenk,12.57,140,1114,-0.221
2021,0,26851,Marc Leishman,12.47,110,882,-0.255
2021,0,30692,Scott Stallings,12.37,117,946,-0.214
2021,0,25632,Jimmy Walker,12.34,108,875,-0.176
2021,0,40026,Daniel Berger,12.33,126,1022,-0.31
2021,0,28252,Seamus Power,12.24,72,588,-0.181
2021,0,48887,Matt Wallace,12.22,65,532,-0.262
2021,0,33597,Harry Higgs,12.14,127,1046,-0.362
2021,0,33204,Shane Lowry,11.96,105,878,-0.276
2021,0,46442,Maverick McNealy,11.85,109,920,-0.156
2021,0,49771,J.T. Poston,11.57,127,1098,-0.283
2021,0,39977,Max Homa,11.51,107,930,-0.14
2021,0,29908,C.T. Pan,11.48,104,906,-0.288
2021,0,29518,Brendan Steele,11.46,107,934,-0.29
2021,0,26329,Louis Oosthuizen,11.36,95,836,-0.242
2021,0,22405,Justin Rose,11.27,64,568,-0.219
2021,0,47128,Richy Werenski,11.21,130,1160,-0.223
2021,0,31646,Emiliano Grillo,11.12,107,962,-0.262
2021,0,27095,Nick Watney,11.09,65,586,-0.031
2021,0,24140,Sean O'Hair,10.98,67,610,-0.209
2021,0,50525,Collin Morikawa,10.93,101,924,-0.287
2021,0,33404,Chris Baker,10.9,58,532,-0.276
2021,0,34563,Chesson Hadley,10.74,87,810,-0.253
2021,0,33486,Roger Sloan,10.74,93,866,-0.226
2021,0,31420,Anirban Lahiri,10.71,81,756,-0.358
2021,0,29268,Bronson Burgoon,10.67,83,778,-0.12
2021,0,39971,Sungjae Im,10.55,166,1574,-0.253
2021,0,24781,Hunter Mahan,10.53,60,570,-0.283
2021,0,34466,Peter Malnati,10.41,96,922,-0.271
2021,0,24924,Bill Haas,10.37,45,434,-0.178
2021,0,40098,Matt Fitzpatrick,10.3,76,738,-0.303
2021,0,32139,Danny Willett,10.28,40,389,-0.4
2021,0,48822,Sebastián Muñoz,10.19,127,1246,-0.362
2021,0,33141,Keegan Bradley,10.04,109,1086,-0.248
2021,0,29420,Billy Horschel,10.04,97,966,-0.124
2021,0,29974,Branden Grace,9.82,86,876,-0.186
2021,0,39997,Corey Conners,9.79,114,1164,-0.219
2021,0,32791,K.H. Lee,9.72,126,1296,-0.198
2021,0,49766,Hank Lebioda,9.71,73,752,-0.247
2021,0,32662,Michael Gligic,9.69,81,836,-0.16
2021,0,37455,Si Woo Kim,9.66,112,1160,-0.295
2021,0,37275,Sam Ryder,9.49,90,948,-0.311
2021,0,34360,Patrick Reed,9.44,87,922,-0.287
2021,0,46402,Talor Gooch,9.38,108,1152,-0.389
2021,0,27936,Martin Laird,9.32,90,966,-0.333
2021,0,33419,Cameron Tringale,9.3,106,1140,-0.255
2021,0,23788,D.J. Trahan,9.19,59,642,-0.203
2021,0,32102,Rickie Fowler,9.16,83,906,-0.072
2021,0,36871,Matthew NeSmith,9.16,102,1114,-0.284
2021,0,25493,Nick Taylor,9.14,106,1160,-0.255
2021,0,27349,Alex Noren,8.97,92,1026,-0.326
2021,0,29479,Scott Brown,8.9,79,888,-0.165
2021,0,23623,Bo Van Pelt,8.77,67,764,-0.239
2021,0,35506,Mackenzie Hughes,8.7,92,1058,-0.239
2021,0,22371,Aaron Baddeley,8.57,43,502,-0.209
2021,0,19846,Brian Gay,8.51,74,870,-0.23
2021,0,33413,Ben Martin,8.4,40,476,-0.05
2021,0,27214,Kevin Streelman,8.39,98,1168,-0.245
2021,0,29221,Webb Simpson,8.08,69,854,-0.319
2021,0,32448,James Hahn,8.0,69,862,-0.232
2021,0,46441,Robby Shelton,7.98,79,990,-0.38
2021,0,25686,Jason Dufner,7.86,81,1030,-0.16
2021,0,27974,Sung Kang,7.84,82,1046,-0.207
2021,0,35230,Nelson Ledesma,7.58,37,488,-0.162
2021,0,33399,Adam Hadwin,7.55,83,1100,-0.072
2021,0,45526,Abraham Ancer,7.52,85,1130,-0.224
2021,0,34076,Joel Dahmen,7.5,69,920,-0.29
2021,0,39975,Michael Kim,7.45,56,752,-0.161
2021,0,25900,Lucas Glover,7.36,83,1128,-0.205
2021,0,34098,Russell Henley,7.3,79,1082,-0.342
2021,0,47993,Denny McCarthy,7.28,81,1112,-0.259
2021,0,27770,Camilo Villegas,7.19,65,904,-0.6
2021,0,32618,Rhein Gibson,7.17,38,530,-0.289
2021,0,34431,Robert Streb,7.11,70,984,-0.214
2021,0,20396,Lee Westwood,7.02,50,712,-0.26
2021,0,27330,Josh Teater,6.93,32,462,-0.156
2021,0,31557,Jim Herman,6.83,56,820,-0.232
2021,0,27644,Brian Harman,6.77,80,1182,-0.238
2021,0,33410,Andrew Landry,6.71,57,850,-0.175
2021,0,45609,Tyler Duncan,6.64,70,1054,-0.214
2021,0,32254,Xinjun Zhang,6.61,46,696,-0.022
2021,0,46435,Austin Cook,6.53,59,904,-0.305
2021,0,34174,John Huh,6.5,46,708,-0.174
2021,0,53165,Doc Redman,6.47,62,958,-0.21
2021,0,48045,Michael Gellerman,6.45,28,434,-0.107
2021,0,30163,Henrik Norlander,6.42,67,1044,-0.343
2021,0,24361,Pat Perez,6.35,69,1086,-0.217
2021,0,39324,J.J. Spaun,6.34,46,726,-0.13
2021,0,29478,Kevin Kisner,6.33,61,964,-0.262
2021,0,33120,Mark Anderson,6.3,30,476,-0.3
2021,0,30926,Chris Kirk,6.23,65,1044,-0.354
2021,0,30110,Kyle Stanley,5.91,61,1032,-0.262
2021,0,39953,Chase Seiffert,5.88,46,782,-0.413
2021,0,28775,Nate Lashley,5.84,48,822,-0.333
2021,0,25396,Kevin Na,5.7,62,1088,-0.242
2021,0,49298,Kramer Hickok,5.67,44,776,-0.295
2021,0,29535,Brice Garnett,5.61,54,962,-0.407
2021,0,32640,Troy Merritt,5.58,62,1112,-0.129
2021,0,27556,Ted Potter Jr.,5.58,45,806,-0.267
2021,0,33122,Russell Knox,5.49,61,1112,-0.148
2021,0,33490,Bo Hoag,5.45,57,1046,-0.368
2021,0,32150,Michael Thompson,5.27,50,948,-0.22
2021,0,22056,Cameron Percy,5.25,44,838,-0.114
2021,0,23621,Rory Sabbatini,5.03,47,935,-0.255
2021,0,32816,Satoshi Kodaira,5.01,43,858,-0.14
2021,0,23108,Matt Kuchar,4.87,40,822,-0.075
2021,0,24024,Zach Johnson,4.83,51,1056,-0.314
2021,0,24138,Ian Poulter,4.83,37,766,-0.216
2021,0,35449,Adam Long,4.78,47,984,-0.277
2021,0,52375,Doug Ghim,4.67,47,1006,-0.383
2021,0,28679,Fabián Gómez,4.66,22,472,0.091
2021,0,35532,Tom Hoge,4.66,57,1224,-0.228
2021,0,27942,Rob Oppenheim,4.35,34,782,-0.294
2021,0,26499,Rafa Cabrera Bello,4.3,36,838,-0.278
2021,0,23983,Luke Donald,3.53,22,624,-0.227
2021,0,27649,Brandt Snedeker,3.5,35,1000,-0.143
2021,0,26476,Chez Reavie,3.43,34,992,-0.206
2021,0,36801,Mark Hubbard,3.16,39,1236,-0.308
2021,0,19803,Ryan Armour,2.89,27,934,-0.407
2021,0,34256,Andrew Putnam,2.81,29,1032,-0.241
2021,0,23325,Vaughn Taylor,2.55,22,862,-0.409
2021,0,30927,Brendon Todd,2.52,25,994,-0.2
2021,0,31560,Brian Stuard,1.79,22,1226,-0.091
2021,0,26758,David Hearn,1.25,8,640,-0.375
2021,0,24357,K.J. Choi,1.17,7,600,-0.286
2020,0,47959,Bryson DeChambeau,44.24,384,868,-0.242
2020,0,52372,Cameron Champ,43.24,371,858,-0.197
2020,0,28420,Ryan Brehm,34.38,154,448,-0.149
2020,0,56278,Matthew Wolff,29.91,265,886,-0.253
2020,0,46550,Brandon Hagy,29.37,148,504,-0.250
2020,0,25804,Bubba Watson,29.07,232,798,-0.259
2020,2,30925,Dustin Johnson,28.1,186,662,-0.306
2020,-1,28237,Rory McIlroy,28.01,200,714,-0.220
2020,-1,34213,Grayson Murray,27.65,120,434,-0.233
2020,0,46970,Jon Rahm,26.81,215,802,-0.191
2020,0,56762,Will Gordon,25.97,80,308,-0.200
2020,0,35617,Martin Trainer,25.64,141,550,E
2020,0,24502,Adam Scott,25.48,107,420,-0.224
2020,0,30944,Jason Kokrak,24.51,175,714,-0.126
2020,0,33448,Justin Thomas,24.39,199,816,-0.317
2020,0,29725,Tony Finau,24.09,199,826,-0.332
2020,0,40042,Tyler McCumber,23.87,127,532,-0.102
2020,0,35450,Patrick Cantlay,23.55,146,620,-0.205
2020,0,47504,Sam Burns,23.38,180,770,-0.206
2020,0,21209,Sergio Garcia,23.21,104,448,-0.212
2020,0,27129,Luke List,22.88,189,826,-0.233
2020,0,36699,Patrick Rodgers,22.76,239,1050,-0.180
2020,0,39546,Keith Mitchell,22.59,159,704,-0.138
2020,0,31323,Gary Woodland,21.72,162,746,-0.228
2020,1,48081,Xander Schauffele,21.33,183,858,-0.306
2020,-1,51766,Wyndham Clark,21.12,136,644,-0.316
2020,0,25364,Paul Casey,20.81,129,620,-0.155
2020,2,45486,Joaquin Niemann,20.68,189,914,-0.217
2020,2,46046,Scottie Scheffler,20.51,201,980,-0.229
2020,-2,30911,Tommy Fleetwood,20.41,80,392,-0.225
2020,-2,48887,Matt Wallace,20.36,114,560,-0.246
2020,0,35461,Beau Hossler,19.39,133,686,-0.218
2020,0,27554,Scott Harrington,19.31,146,756,-0.247
2020,0,27974,Sung Kang,19.27,168,872,-0.185
2020,0,32333,Kevin Tway,19.18,94,490,-0.160
2020,0,33948,Byeong Hun An,19.17,161,840,-0.137
2020,0,21961,Charles Howell III,19.14,134,700,-0.231
2020,0,35658,Kris Ventura,19.13,75,392,-0.307
2020,0,27064,Jhonattan Vegas,18.92,98,518,-0.204
2020,0,36689,Brooks Koepka,18.42,98,532,-0.163
2020,0,35310,Lanto Griffin,17.97,202,1124,-0.292
2020,0,34314,Sebastian Cappelen,17.76,87,490,-0.103
2020,0,48822,Sebastián Muñoz,17.43,191,1096,-0.230
2020,1,33667,Carlos Ortiz,17.36,158,910,-0.241
2020,1,1810,Phil Mickelson,17.29,92,532,-0.141
2020,-2,32839,Hideki Matsuyama,17.21,147,854,-0.265
2020,0,32139,Danny Willett,17.19,77,448,-0.195
2020,0,45157,Cam Davis,17.08,110,644,-0.282
2020,0,28252,Seamus Power,17.01,50,294,-0.420
2020,1,29484,Peter Uihlein,16.23,75,462,-0.400
2020,6,34363,Tyrrell Hatton,15.97,76,476,-0.158
2020,0,39997,Corey Conners,15.83,138,872,-0.123
2020,0,29518,Brendan Steele,15.82,124,784,-0.290
2020,0,34046,Jordan Spieth,15.81,104,658,-0.163
2020,0,33449,Zack Sucher,15.77,53,336,-0.415
2020,0,39977,Max Homa,15.71,126,802,-0.159
2020,2,29926,Danny Lee,15.32,118,770,-0.169
2020,2,37189,Harold Varner III,15.29,122,798,-0.352
2020,2,29974,Branden Grace,15.15,70,462,-0.100
2020,2,28089,Jason Day,14.82,83,560,-0.217
2020,2,35891,Cameron Smith,14.81,114,770,-0.193
2020,2,47347,Adam Schenk,14.55,112,770,-0.214
2020,2,49960,Sepp Straka,14.52,126,868,-0.262
2020,2,32366,Kevin Chappell,14.29,64,448,-0.172
2020,2,25632,Jimmy Walker,14.11,81,574,-0.025
2020,3,33597,Harry Higgs,13.56,131,966,-0.176
2020,3,51894,Vince Whaley,13.52,53,392,-0.113
2020,0,34360,Patrick Reed,13.46,123,914,-0.285
2020,3,33419,Cameron Tringale,13.07,97,742,-0.175
2020,9,23320,Ryan Palmer,13.01,108,830,-0.130
2020,0,29420,Billy Horschel,12.83,106,826,-0.189
2020,2,33141,Keegan Bradley,12.78,102,798,-0.118
2020,2,26329,Louis Oosthuizen,12.68,71,560,+0.014
2020,-1,39971,Sungjae Im,12.66,140,1106,-0.221
2020,5,40026,Daniel Berger,12.63,99,784,-0.333
2020,0,37455,Si Woo Kim,12.62,106,840,-0.245
2020,0,25818,Scott Piercy,12.57,88,700,-0.216
2020,0,25900,Lucas Glover,12.43,87,700,-0.184
2020,2,33204,Shane Lowry,12.3,62,504,-0.145
2020,5,26851,Marc Leishman,12.09,88,728,-0.148
2020,2,34076,Joel Dahmen,11.9,105,882,-0.286
2020,2,27095,Nick Watney,11.9,60,504,-0.267
2020,3,26300,Matt Jones,11.61,104,896,-0.192
2020,3,46442,Maverick McNealy,11.58,94,812,-0.234
2020,-3,45526,Abraham Ancer,11.35,89,784,-0.236
2020,2,49964,Aaron Wise,11.34,54,476,-0.019
2020,3,32254,Xinjun Zhang,11.02,91,826,-0.297
2020,3,35506,Mackenzie Hughes,10.94,95,868,-0.126
2020,0,50525,Collin Morikawa,10.92,109,998,-0.202
2020,3,29221,Webb Simpson,10.64,76,714,-0.250
2020,0,27936,Martin Laird,10.59,43,406,-0.372
2020,2,46717,Viktor Hovland,10.47,85,812,-0.306
2020,2,40098,Matt Fitzpatrick,10.39,64,616,-0.188
2020,2,34563,Chesson Hadley,10.25,66,644,-0.167
2020,2,32102,Rickie Fowler,10.21,59,578,-0.186
2020,2,34099,Harris English,9.98,95,952,-0.347
2020,2,12716,Charley Hoffman,9.97,67,672,-0.299
2020,2,22405,Justin Rose,9.96,46,462,-0.196
2020,2,47128,Richy Werenski,9.77,67,686,-0.299
2020,2,46402,Talor Gooch,9.62,101,1050,-0.267
2020,2,32618,Rhein Gibson,9.45,45,476,-0.378
2020,2,37275,Sam Ryder,9.44,74,784,-0.297
2020,2,27349,Alex Noren,9.37,59,630,-0.237
2020,2,34255,Joseph Bramlett,9.34,51,546,-0.078
2020,3,33122,Russell Knox,9.18,63,686,-0.270
2020,3,25493,Nick Taylor,9.14,64,700,-0.281
2020,3,23788,D.J. Trahan,9.09,42,462,-0.167
2020,-1,25396,Kevin Na,9.04,75,830,-0.200
2020,2,32662,Michael Gligic,9.03,43,476,+0.070
2020,2,30692,Scott Stallings,9.03,67,742,-0.299
2020,2,33399,Adam Hadwin,8.99,68,756,-0.147
2020,2,46441,Robby Shelton,8.9,71,798,-0.197
2020,2,29970,Dylan Frittelli,8.89,85,956,-0.094
2020,2,46435,Austin Cook,8.78,59,672,-0.169
2020,3,31420,Anirban Lahiri,8.7,28,322,-0.321
2020,3,40009,Dominic Bozzelli,8.63,29,336,-0.241
2020,4,32448,James Hahn,8.47,32,378,-0.188
2020,4,33486,Roger Sloan,8.46,45,532,-0.133
2020,4,25572,Graeme McDowell,8.24,43,522,-0.209
2020,4,49766,Hank Lebioda,8.19,47,574,-0.170
2020,4,35449,Adam Long,7.92,79,998,-0.089
2020,4,27644,Brian Harman,7.85,78,994,-0.231
2020,5,49771,J.T. Poston,7.67,68,886,-0.221
2020,5,48119,Ben Taylor,7.65,30,392,E
2020,5,20229,Stewart Cink,7.62,48,630,-0.125
2020,5,39324,J.J. Spaun,7.59,51,672,-0.196
2020,5,33490,Bo Hoag,7.43,51,686,-0.235
2020,5,31557,Jim Herman,7.24,53,732,+0.019
2020,5,26499,Rafa Cabrera Bello,7.14,39,546,-0.205
2020,5,28307,Matt Every,7.14,41,574,-0.317
2020,5,35230,Nelson Ledesma,7.14,24,336,-0.167
2020,5,53165,Doc Redman,7.14,70,980,-0.243
2020,5,34431,Robert Streb,7.14,32,448,E
2020,5,23108,Matt Kuchar,7.1,49,690,-0.061
2020,5,28775,Nate Lashley,6.94,44,634,-0.273
2020,5,32791,K.H. Lee,6.88,52,756,-0.212
2020,5,31646,Emiliano Grillo,6.85,46,672,-0.283
2020,5,35732,Wes Roach,6.82,21,308,-0.190
2020,5,36871,Matthew NeSmith,6.61,50,756,-0.160
2020,6,29268,Bronson Burgoon,6.51,41,630,-0.317
2020,4,29478,Kevin Kisner,6.47,51,788,-0.078
2020,5,52375,Doug Ghim,6.38,25,392,-0.360
2020,5,32757,Patton Kizzire,6.38,42,658,-0.238
2020,5,33120,Mark Anderson,6.37,33,518,-0.273
2020,5,35532,Tom Hoge,6.28,58,924,-0.310
2020,5,27214,Kevin Streelman,6.27,50,798,-0.200
2020,5,32640,Troy Merritt,6.23,48,770,-0.250
2020,5,48045,Michael Gellerman,6.19,26,420,-0.346
2020,5,24361,Pat Perez,6.07,34,560,-0.382
2020,5,22056,Cameron Percy,6.06,28,462,-0.286
2020,5,23623,Bo Van Pelt,5.76,25,434,E
2020,5,39953,Chase Seiffert,5.75,29,504,-0.517
2020,5,34021,Bud Cauley,5.67,46,812,-0.304
2020,5,24924,Bill Haas,5.67,27,476,-0.111
2020,5,27556,Ted Potter Jr.,5.67,27,476,-0.296
2020,5,33410,Andrew Landry,5.61,44,784,-0.250
