YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2012,0,23135,Tim Clark,61.29,38,62
2012,0,34021,Bud Cauley,61.05,58,95
2012,0,25686,Jason Dufner,60.76,48,79
2012,0,28500,Martin Flores,60.61,60,99
2012,0,24924,Bill Haas,60.27,44,73
2012,0,33141,Keegan Bradley,60.0,39,65
2012,0,2206,David Toms,60.0,24,40
2012,0,24024,Zach Johnson,59.57,56,94
2012,0,24357,K.J. Choi,59.38,38,64
2012,0,24138,Ian Poulter,59.32,35,59
2012,0,27649,Brandt Snedeker,59.18,58,98
2012,0,26596,Ryan Moore,58.72,64,109
2012,0,25345,Carl Pettersson,58.56,65,111
2012,0,8075,Jerry Kelly,58.47,69,118
2012,0,20850,Daniel Chopra,58.33,35,60
2012,0,20766,Padraig Harrington,58.33,35,60
2012,0,23108,Matt Kuchar,58.33,56,96
2012,0,1766,Billy Mayfair,58.25,60,103
2012,0,29221,Webb Simpson,58.21,39,67
2012,0,6251,Chris DiMarco,57.85,70,121
2012,0,26331,Charl Schwartzel,57.5,23,40
2012,0,8725,Tom Gillis,57.27,63,110
2012,0,28237,Rory McIlroy,57.14,20,35
2012,0,32150,Michael Thompson,57.14,44,77
2012,0,31558,J.J. Killeen,56.63,94,166
2012,0,27466,Spencer Levin,56.48,61,108
2012,0,26300,Matt Jones,56.36,31,55
2012,0,30925,Dustin Johnson,56.34,40,71
2012,0,29222,Billy Hurley III,56.25,54,96
2012,0,23983,Luke Donald,56.16,41,73
2012,0,29476,Kyle Reifers,56.12,55,98
2012,0,6004,Stephen Ames,56.0,28,50
2012,0,28307,Matt Every,55.95,47,84
2012,0,30852,Ryo Ishikawa,55.93,33,59
2012,0,1706,Davis Love III,55.84,43,77
2012,0,32200,Roberto Castro,55.77,58,104
2012,0,23621,Rory Sabbatini,55.77,58,104
2012,0,8793,Tiger Woods,55.77,29,52
2012,0,25892,Steve Wheatcroft,55.74,34,61
2012,0,10213,Dicky Pride,55.71,39,70
2012,0,23325,Vaughn Taylor,55.56,40,72
2012,0,28089,Jason Day,55.38,36,65
2012,0,24663,Y.E. Yang,55.29,47,85
2012,0,20623,Gavin Coles,54.79,40,73
2012,0,19970,Robert Karlsson,54.39,31,57
2012,0,23903,Stephen Gangluff,54.29,38,70
2012,0,23548,Bill Lunde,54.29,38,70
2012,0,21350,Ryuji Imada,54.21,58,107
2012,0,33120,Mark Anderson,54.17,52,96
2012,0,32102,Rickie Fowler,53.85,49,91
2012,0,6567,Vijay Singh,53.77,57,106
2012,0,20098,Stuart Appleby,53.41,47,88
2012,0,20691,Greg Owen,53.13,51,96
2012,0,20572,Rod Pampling,53.1,60,113
2012,0,23718,Nathan Green,53.01,44,83
2012,0,21805,Harrison Frazar,52.86,37,70
2012,0,20645,John Senden,52.86,37,70
2012,0,25632,Jimmy Walker,52.8,66,125
2012,0,27963,Chris Stroud,52.69,49,93
2012,0,27644,Brian Harman,52.59,71,135
2012,0,22378,Trevor Immelman,52.44,43,82
2012,0,30926,Chris Kirk,52.38,55,105
2012,0,22348,Nick O'Hern,52.34,56,107
2012,0,21878,Mark Wilson,52.33,45,86
2012,0,12782,Tim Herron,52.1,62,119
2012,0,23541,Ben Crane,52.04,51,98
2012,0,34174,John Huh,52.04,51,98
2012,0,6522,Ernie Els,51.95,40,77
2012,0,6034,Marco Dawson,51.72,30,58
2012,0,23623,Bo Van Pelt,51.65,47,91
2012,0,34099,Harris English,51.49,52,101
2012,0,20574,Mathew Goggin,51.43,36,70
2012,0,20104,Ken Duke,51.24,62,121
2012,0,20848,Ángel Cabrera,51.22,21,41
2012,0,29478,Kevin Kisner,50.63,40,79
2012,0,23409,James Driscoll,50.44,57,113
2012,0,21753,Brian Davis,50.43,59,117
2012,0,12652,Cameron Beckman,50.0,37,74
2012,0,29926,Danny Lee,50.0,35,70
2012,0,35139,Richard Lee,50.0,32,64
2012,0,24940,Edward Loar,50.0,24,48
2012,0,27120,Troy Matteson,50.0,53,106
2012,0,24490,George McNeill,50.0,57,114
2012,0,23320,Ryan Palmer,50.0,51,102
2012,0,33419,Cameron Tringale,50.0,52,104
2012,0,29910,Blake Adams,49.59,61,123
2012,0,26758,David Hearn,49.51,51,103
2012,0,29289,S.Y. Noh,49.51,51,103
2012,0,30944,Jason Kokrak,49.43,43,87
2012,0,1941,Tom Pernice Jr.,49.41,42,85
2012,0,26679,Kevin Stadler,49.38,40,81
2012,0,30750,Tommy Gainey,49.24,65,132
2012,0,6036,Scott Dunlap,49.18,30,61
2012,0,24507,Jason Bohn,49.14,57,116
2012,0,6527,Steve Stricker,49.09,27,55
2012,0,21528,Henrik Stenson,48.98,24,49
2012,0,24781,Hunter Mahan,48.96,47,96
2012,0,24361,Pat Perez,48.96,47,96
2012,0,22582,Kyle Thompson,48.94,23,47
2012,0,30927,Brendon Todd,48.89,44,90
2012,0,20396,Lee Westwood,48.89,22,45
2012,0,27797,Derek Lamely,48.68,37,76
2012,0,28475,Jeff Overton,48.6,52,107
2012,0,1116,Michael Bradley,48.33,29,60
2012,0,23638,Brendon de Jonge,48.31,57,118
2012,0,30711,Colt Knost,48.15,52,108
2012,0,23800,Bryce Molder,48.08,50,104
2012,0,32366,Kevin Chappell,47.97,59,123
2012,0,27974,Sung Kang,47.92,46,96
2012,0,22293,Heath Slocum,47.47,47,99
2012,0,26851,Marc Leishman,47.31,44,93
2012,0,27141,J.B. Holmes,47.22,51,108
2012,0,27214,Kevin Streelman,47.17,50,106
2012,0,22961,David Mathis,47.06,56,119
2012,0,24502,Adam Scott,47.06,24,51
2012,0,20160,Charlie Wi,46.79,51,109
2012,0,6573,Brandt Jobe,46.77,29,62
2012,0,27556,Ted Potter Jr.,46.67,42,90
2012,0,23353,J.J. Henry,46.58,34,73
2012,0,33122,Russell Knox,46.43,26,56
2012,0,26476,Chez Reavie,46.43,39,84
2012,0,25834,Daniel Summerhays,46.32,44,95
2012,0,28259,Sangmoon Bae,46.3,50,108
2012,0,22548,Patrick Sheehan,46.27,31,67
2012,0,21961,Charles Howell III,46.0,46,100
2012,0,10860,Justin Leonard,46.0,46,100
2012,0,29518,Brendan Steele,45.98,40,87
2012,0,31202,William McGirt,45.83,55,120
2012,0,24140,Sean O'Hair,45.83,44,96
2012,0,23788,D.J. Trahan,45.83,33,72
2012,0,1249,John Daly,45.71,16,35
2012,0,27770,Camilo Villegas,45.71,32,70
2012,0,25562,Andres Romero,45.57,36,79
2012,0,25818,Scott Piercy,45.45,40,88
2012,0,25240,D.A. Points,45.45,45,99
2012,0,24494,Erik Compton,45.05,41,91
2012,0,12510,Chad Campbell,44.9,44,98
2012,0,24358,Robert Garrigus,44.83,39,87
2012,0,24604,Hunter Haas,44.83,39,87
2012,0,27330,Josh Teater,44.76,47,105
2012,0,21407,Arjun Atwal,44.68,42,94
2012,0,27060,John Mallinger,44.44,40,90
2012,0,27302,Garth Mulroy,44.44,24,54
2012,0,1320,Bob Estes,44.33,43,97
2012,0,27095,Nick Watney,44.32,39,88
2012,0,30110,Kyle Stanley,44.3,35,79
2012,0,29420,Billy Horschel,44.19,19,43
2012,0,27436,Graham DeLaet,43.75,35,80
2012,0,10885,Robert Allenby,43.53,37,85
2012,0,20070,Matt Bettencourt,43.53,37,85
2012,0,20229,Stewart Cink,43.24,32,74
2012,0,22913,John Rollins,43.0,43,100
2012,0,28087,Kris Blanks,42.86,39,91
2012,0,32698,Bobby Gates,42.71,41,96
2012,0,29479,Scott Brown,42.62,26,61
2012,0,23204,Gary Christian,42.42,42,99
2012,0,12716,Charley Hoffman,42.0,42,100
2012,0,32334,Charlie Beljan,41.86,18,43
2012,0,24846,Ricky Barnes,41.84,41,98
2012,0,21731,Freddie Jacobson,41.82,23,55
2012,0,31323,Gary Woodland,41.67,25,60
2012,0,28308,Troy Kelly,41.25,33,80
2012,0,1724,Jeff Maggert,40.38,42,104
2012,0,27933,John Merrick,40.0,30,75
2012,0,11123,Chris Couch,39.71,27,68
2012,0,27936,Martin Laird,39.68,25,63
2012,0,28455,Will Claxton,39.36,37,94
2012,0,26951,Johnson Wagner,39.13,36,92
2012,0,26289,Boo Weekley,39.06,25,64
2012,0,28093,Miguel Angel Carballo,38.89,28,72
2012,0,26329,Louis Oosthuizen,38.71,24,62
2012,0,25572,Graeme McDowell,37.5,12,32
2012,0,27064,Jhonattan Vegas,37.21,32,86
2012,0,30692,Scott Stallings,36.84,28,76
2012,0,23542,Tommy Biershenk,36.59,30,82
2012,0,26287,Roland Thatcher,33.96,18,53
2012,0,22621,Ben Curtis,33.33,18,54
2012,0,25804,Bubba Watson,32.43,12,37
2012,0,25457,Alexandre Rocha,32.0,16,50
2011,0,8375,Paul Stankowski,67.14,47,70
2011,0,20593,Greg Chalmers,66.67,82,123
2011,0,20157,Retief Goosen,65.12,28,43
2011,0,28486,Michael Putnam,63.75,51,80
2011,0,23983,Luke Donald,62.86,44,70
2011,0,23800,Bryce Molder,62.6,77,123
2011,0,28089,Jason Day,62.5,60,96
2011,0,19846,Brian Gay,61.67,74,120
2011,0,23108,Matt Kuchar,61.54,64,104
2011,0,8725,Tom Gillis,61.4,35,57
2011,0,7867,Woody Austin,61.11,33,54
2011,0,32366,Kevin Chappell,60.76,48,79
2011,0,24604,Hunter Haas,60.55,66,109
2011,0,21878,Mark Wilson,60.55,66,109
2011,0,26758,David Hearn,60.32,38,63
2011,0,22405,Justin Rose,60.0,54,90
2011,0,6515,Shaun Micheel,59.6,59,99
2011,0,24502,Adam Scott,59.38,38,64
2011,0,20127,Chris Riley,59.3,51,86
2011,0,2206,David Toms,59.04,49,83
2011,0,31202,William McGirt,58.88,63,107
2011,0,25396,Kevin Na,58.76,57,97
2011,0,19970,Robert Karlsson,58.73,37,63
2011,0,10809,Jim Furyk,58.54,48,82
2011,0,6527,Steve Stricker,58.33,49,84
2011,0,20229,Stewart Cink,58.23,46,79
2011,0,26851,Marc Leishman,58.16,57,98
2011,0,22046,Geoff Ogilvy,58.02,47,81
2011,0,20572,Rod Pampling,58.02,47,81
2011,0,24138,Ian Poulter,58.0,29,50
2011,0,25345,Carl Pettersson,57.58,57,99
2011,0,22621,Ben Curtis,57.53,42,73
2011,0,25686,Jason Dufner,57.45,54,94
2011,0,23548,Bill Lunde,57.3,51,89
2011,0,8075,Jerry Kelly,57.14,60,105
2011,0,24361,Pat Perez,56.99,53,93
2011,0,21209,Sergio Garcia,56.9,33,58
2011,0,27095,Nick Watney,56.76,42,74
2011,0,22371,Aaron Baddeley,56.73,59,104
2011,0,24290,D.J. Brigman,56.52,39,69
2011,0,32150,Michael Thompson,56.25,36,64
2011,0,1810,Phil Mickelson,56.18,50,89
2011,0,21731,Freddie Jacobson,56.14,64,114
2011,0,10885,Robert Allenby,56.12,55,98
2011,0,6573,Brandt Jobe,56.0,56,100
2011,0,24024,Zach Johnson,56.0,56,100
2011,0,6567,Vijay Singh,55.77,58,104
2011,0,21949,Joe Ogilvie,55.56,45,81
2011,0,23623,Bo Van Pelt,55.56,50,90
2011,0,29718,Anthony Kim,55.29,47,85
2011,0,21961,Charles Howell III,55.24,58,105
2011,0,21753,Brian Davis,55.0,77,140
2011,0,24980,Scott Gutschewski,55.0,44,80
2011,0,31401,Zack Miller,54.9,56,102
2011,0,24507,Jason Bohn,54.55,36,66
2011,0,24357,K.J. Choi,54.55,48,88
2011,0,30926,Chris Kirk,54.24,64,118
2011,0,21407,Arjun Atwal,53.91,69,128
2011,0,23788,D.J. Trahan,53.76,50,93
2011,0,23320,Ryan Palmer,53.62,37,69
2011,0,11123,Chris Couch,53.54,53,99
2011,0,25240,D.A. Points,53.51,61,114
2011,0,1766,Billy Mayfair,53.47,54,101
2011,0,7457,Steve Flesch,53.17,67,126
2011,0,26287,Roland Thatcher,53.16,42,79
2011,0,23621,Rory Sabbatini,53.13,51,96
2011,0,20160,Charlie Wi,53.13,68,128
2011,0,24925,Jonathan Byrd,53.06,52,98
2011,0,21350,Ryuji Imada,52.59,61,116
2011,0,22378,Trevor Immelman,52.5,42,80
2011,0,1577,Lee Janzen,52.46,32,61
2011,0,23718,Nathan Green,52.0,52,100
2011,0,26300,Matt Jones,52.0,52,100
2011,0,25572,Graeme McDowell,52.0,26,50
2011,0,20472,Alex Cejka,51.95,40,77
2011,0,10860,Justin Leonard,51.81,43,83
2011,0,33911,Nate Smith,51.81,43,83
2011,0,12716,Charley Hoffman,51.65,47,91
2011,0,12602,Dean Wilson,51.56,33,64
2011,0,24663,Y.E. Yang,51.43,36,70
2011,0,29518,Brendan Steele,51.35,57,111
2011,0,24781,Hunter Mahan,51.28,60,117
2011,0,25632,Jimmy Walker,51.28,60,117
2011,0,20098,Stuart Appleby,51.25,41,80
2011,0,10505,Shane Bertsch,50.77,33,65
2011,0,27936,Martin Laird,50.65,39,77
2011,0,6004,Stephen Ames,50.57,44,87
2011,0,6251,Chris DiMarco,50.49,52,103
2011,0,27466,Spencer Levin,50.42,60,119
2011,0,23638,Brendon de Jonge,50.41,61,121
2011,0,12652,Cameron Beckman,50.0,41,82
2011,0,29420,Billy Horschel,50.0,36,72
2011,0,27939,Matt McQuillan,50.0,31,62
2011,0,27214,Kevin Streelman,50.0,43,86
2011,0,26289,Boo Weekley,50.0,25,50
2011,0,30750,Tommy Gainey,49.53,53,107
2011,0,22961,David Mathis,49.52,52,105
2011,0,25834,Daniel Summerhays,49.52,52,105
2011,0,24490,George McNeill,49.28,34,69
2011,0,22293,Heath Slocum,49.28,34,69
2011,0,24140,Sean O'Hair,49.23,32,65
2011,0,27141,J.B. Holmes,49.09,27,55
2011,0,28475,Jeff Overton,48.94,46,94
2011,0,23409,James Driscoll,48.53,33,68
2011,0,33419,Cameron Tringale,48.09,63,131
2011,0,25562,Andres Romero,48.0,48,100
2011,0,20070,Matt Bettencourt,47.41,55,116
2011,0,23325,Vaughn Taylor,47.37,45,95
2011,0,20766,Padraig Harrington,47.27,26,55
2011,0,23673,Michael Connell,47.25,43,91
2011,0,29221,Webb Simpson,47.25,43,91
2011,0,27963,Chris Stroud,47.19,42,89
2011,0,26596,Ryan Moore,47.14,33,70
2011,0,26881,Jarrod Lyle,47.12,49,104
2011,0,32640,Troy Merritt,47.06,24,51
2011,0,27649,Brandt Snedeker,47.06,48,102
2011,0,1948,Tim Petrovic,46.96,54,115
2011,0,32102,Rickie Fowler,46.94,46,98
2011,0,6621,Joe Durant,46.91,38,81
2011,0,35087,Bio Kim,46.88,45,96
2011,0,28620,Aron Price,46.81,22,47
2011,0,20498,Briny Baird,46.51,20,43
2011,0,31323,Gary Woodland,46.48,33,71
2011,0,8537,J.P. Hayes,46.15,36,78
2011,0,22348,Nick O'Hern,45.92,45,98
2011,0,27797,Derek Lamely,45.76,27,59
2011,0,27330,Josh Teater,45.71,48,105
2011,0,27770,Camilo Villegas,45.65,42,92
2011,0,23497,Tag Ridings,45.59,31,68
2011,0,33141,Keegan Bradley,45.54,46,101
2011,0,26951,Johnson Wagner,45.54,46,101
2011,0,34255,Joseph Bramlett,45.45,30,66
2011,0,29910,Blake Adams,45.39,69,152
2011,0,1313,Steve Elkington,45.31,29,64
2011,0,21805,Harrison Frazar,45.31,29,64
2011,0,28158,Steve Marino,44.94,40,89
2011,0,27933,John Merrick,44.64,25,56
2011,0,32876,Martin Piller,44.59,33,74
2011,0,25274,Steven Bowditch,44.55,45,101
2011,0,22913,John Rollins,44.44,36,81
2011,0,10585,Scott McCarron,44.19,38,86
2011,0,34072,Will Strickler,44.0,22,50
2011,0,26668,Marc Turnesa,44.0,22,50
2011,0,28087,Kris Blanks,43.93,47,107
2011,0,24846,Ricky Barnes,43.9,36,82
2011,0,25818,Scott Piercy,43.9,36,82
2011,0,26331,Charl Schwartzel,43.64,24,55
2011,0,9011,David Duval,43.48,30,69
2011,0,26476,Chez Reavie,43.4,46,106
2011,0,1706,Davis Love III,43.24,32,74
2011,0,27120,Troy Matteson,43.18,38,88
2011,0,10733,Kent Jones,43.16,41,95
2011,0,25900,Lucas Glover,43.01,40,93
2011,0,24924,Bill Haas,43.0,43,100
2011,0,29478,Kevin Kisner,42.53,37,87
2011,0,6643,Paul Goydos,42.45,45,106
2011,0,30110,Kyle Stanley,42.39,39,92
2011,0,23541,Ben Crane,42.25,30,71
2011,0,30711,Colt Knost,40.91,36,88
2011,0,31193,Jim Renner,40.91,18,44
2011,0,28679,Fabián Gómez,40.4,40,99
2011,0,12510,Chad Campbell,40.22,37,92
2011,0,27064,Jhonattan Vegas,40.2,41,102
2011,0,6522,Ernie Els,40.0,32,80
2011,0,23353,J.J. Henry,40.0,28,70
2011,0,20436,Garrett Willis,40.0,32,80
2011,0,24358,Robert Garrigus,39.8,39,98
2011,0,12782,Tim Herron,39.78,37,93
2011,0,32698,Bobby Gates,39.56,36,91
2011,0,29720,Andres Gonzales,39.13,18,46
2011,0,27974,Sung Kang,39.02,16,41
2011,0,23614,Rich Beem,38.89,21,54
2011,0,20645,John Senden,38.78,38,98
2011,0,33413,Ben Martin,38.75,31,80
2011,0,26420,Richard Johnson,38.67,29,75
2011,0,1797,Rocco Mediate,38.16,29,76
2011,0,30946,Alex Prugh,37.5,36,96
2011,0,26679,Kevin Stadler,37.5,27,72
2011,0,30925,Dustin Johnson,37.18,29,78
2011,0,20848,Ángel Cabrera,37.04,20,54
2011,0,25457,Alexandre Rocha,36.96,17,46
2011,0,25444,Justin Hicks,36.54,19,52
2011,0,30692,Scott Stallings,35.9,28,78
2011,0,25804,Bubba Watson,33.78,25,74
2011,0,1116,Michael Bradley,31.94,23,72
2011,0,31557,Jim Herman,30.36,17,56
2010,0,23983,Luke Donald,71.95,59,82
2010,0,25345,Carl Pettersson,69.29,97,140
2010,0,10423,Mike Weir,65.38,51,78
2010,0,25720,Chad Collins,65.14,71,109
2010,0,21878,Mark Wilson,64.94,50,77
2010,0,20593,Greg Chalmers,64.22,70,109
2010,0,19846,Brian Gay,63.57,82,129
2010,0,24846,Ricky Barnes,63.16,72,114
2010,0,26300,Matt Jones,63.11,77,122
2010,0,23135,Tim Clark,63.06,70,111
2010,0,22378,Trevor Immelman,62.71,37,59
2010,0,20127,Chris Riley,62.65,52,83
2010,0,23621,Rory Sabbatini,62.62,67,107
2010,0,24361,Pat Perez,61.62,61,99
2010,0,25396,Kevin Na,61.46,59,96
2010,0,6004,Stephen Ames,61.36,54,88
2010,0,26882,Michael Sim,61.11,44,72
2010,0,6595,Kevin Sutherland,60.98,50,82
2010,0,20160,Charlie Wi,60.95,64,105
2010,0,21350,Ryuji Imada,60.78,62,102
2010,0,10585,Scott McCarron,60.42,58,96
2010,0,22405,Justin Rose,60.34,70,116
2010,0,23718,Nathan Green,60.16,74,123
2010,0,1249,John Daly,60.0,36,60
2010,0,22046,Geoff Ogilvy,60.0,45,75
2010,0,27649,Brandt Snedeker,60.0,69,115
2010,0,27770,Camilo Villegas,60.0,45,75
2010,0,28620,Aron Price,59.42,41,69
2010,0,23108,Matt Kuchar,59.14,55,93
2010,0,20157,Retief Goosen,59.04,49,83
2010,0,24024,Zach Johnson,59.0,59,100
2010,0,22621,Ben Curtis,58.9,43,73
2010,0,12510,Chad Campbell,58.7,54,92
2010,0,20645,John Senden,58.67,44,75
2010,0,24138,Ian Poulter,58.57,41,70
2010,0,6527,Steve Stricker,58.54,48,82
2010,0,25900,Lucas Glover,58.46,38,65
2010,0,20070,Matt Bettencourt,58.42,59,101
2010,0,27613,David Lutterus,58.33,49,84
2010,0,23349,Charles Warren,58.33,21,36
2010,0,20498,Briny Baird,58.16,57,98
2010,0,24357,K.J. Choi,58.06,54,93
2010,0,20766,Padraig Harrington,57.97,40,69
2010,0,28237,Rory McIlroy,57.89,33,57
2010,0,28089,Jason Day,57.73,56,97
2010,0,22371,Aaron Baddeley,57.66,64,111
2010,0,10809,Jim Furyk,57.35,39,68
2010,0,1810,Phil Mickelson,57.14,52,91
2010,0,23623,Bo Van Pelt,57.14,72,126
2010,0,23800,Bryce Molder,57.02,65,114
2010,0,24502,Adam Scott,56.76,42,74
2010,0,23541,Ben Crane,56.6,60,106
2010,0,10425,Jay Williamson,56.47,48,85
2010,0,8075,Jerry Kelly,56.36,62,110
2010,0,21753,Brian Davis,56.16,82,146
2010,0,21731,Freddie Jacobson,56.07,60,107
2010,0,8537,J.P. Hayes,55.88,57,102
2010,0,22293,Heath Slocum,55.88,38,68
2010,0,1941,Tom Pernice Jr.,55.56,35,63
2010,0,27936,Martin Laird,55.42,46,83
2010,0,6567,Vijay Singh,55.42,46,83
2010,0,20378,Mathias Grönberg,55.0,33,60
2010,0,25892,Steve Wheatcroft,55.0,44,80
2010,0,8385,Omar Uresti,54.93,39,71
2010,0,23325,Vaughn Taylor,54.84,68,124
2010,0,1116,Michael Bradley,54.44,49,90
2010,0,20663,Brenden Pappas,54.43,43,79
2010,0,29221,Webb Simpson,54.17,65,120
2010,0,12705,Cliff Kresge,54.0,27,50
2010,0,24663,Y.E. Yang,53.93,48,89
2010,0,2206,David Toms,53.85,42,78
2010,0,10885,Robert Allenby,53.49,46,86
2010,0,27933,John Merrick,53.4,55,103
2010,0,25364,Paul Casey,53.33,32,60
2010,0,1945,Kenny Perry,53.33,32,60
2010,0,8375,Paul Stankowski,53.19,25,47
2010,0,25632,Jimmy Walker,53.19,50,94
2010,0,27797,Derek Lamely,53.06,52,98
2010,0,27214,Kevin Streelman,52.88,55,104
2010,0,30946,Alex Prugh,52.87,46,87
2010,0,28500,Martin Flores,52.86,37,70
2010,0,20686,Jeev Milkha Singh,52.86,37,70
2010,0,12602,Dean Wilson,52.73,29,55
2010,0,27060,John Mallinger,52.63,50,95
2010,0,26951,Johnson Wagner,52.58,51,97
2010,0,23673,Michael Connell,52.53,52,99
2010,0,27141,J.B. Holmes,52.5,63,120
2010,0,20436,Garrett Willis,52.5,42,80
2010,0,25190,Jeff Quinney,52.48,53,101
2010,0,26695,Michael Letzig,52.43,54,103
2010,0,6251,Chris DiMarco,52.38,55,105
2010,0,26851,Marc Leishman,52.38,55,105
2010,0,24781,Hunter Mahan,52.25,58,111
2010,0,23353,J.J. Henry,52.24,35,67
2010,0,1766,Billy Mayfair,52.11,37,71
2010,0,12716,Charley Hoffman,51.96,53,102
2010,0,6522,Ernie Els,51.95,40,77
2010,0,7749,Brett Quigley,51.89,55,106
2010,0,24140,Sean O'Hair,51.69,46,89
2010,0,27330,Josh Teater,51.69,61,118
2010,0,1948,Tim Petrovic,51.68,77,149
2010,0,23409,James Driscoll,51.65,47,91
2010,0,20098,Stuart Appleby,51.28,60,117
2010,0,24912,Will MacKenzie,51.22,42,82
2010,0,24925,Jonathan Byrd,51.11,46,90
2010,0,28475,Jeff Overton,51.02,50,98
2010,0,23788,D.J. Trahan,51.02,50,98
2010,0,2239,Scott Verplank,50.94,54,106
2010,0,6012,Greg Kraft,50.75,34,67
2010,0,20691,Greg Owen,50.72,35,69
2010,0,26301,James Nitties,50.55,46,91
2010,0,20572,Rod Pampling,50.54,47,93
2010,0,1577,Lee Janzen,50.49,52,103
2010,0,12652,Cameron Beckman,50.0,37,74
2010,0,11123,Chris Couch,50.0,40,80
2010,0,30925,Dustin Johnson,50.0,38,76
2010,0,24924,Bill Haas,49.55,55,111
2010,0,23320,Ryan Palmer,49.55,55,111
2010,0,26596,Ryan Moore,49.45,45,91
2010,0,25562,Andres Romero,49.38,40,81
2010,0,23548,Bill Lunde,49.35,38,77
2010,0,23638,Brendon de Jonge,49.14,57,116
2010,0,23322,Brett Wetterich,49.09,27,55
2010,0,26881,Jarrod Lyle,48.98,24,49
2010,0,27302,Garth Mulroy,48.84,21,43
2010,0,26287,Roland Thatcher,48.84,42,86
2010,0,8725,Tom Gillis,48.74,58,119
2010,0,20848,Ángel Cabrera,48.57,34,70
2010,0,23307,Roger Tambellini,48.53,33,68
2010,0,7457,Steve Flesch,48.51,49,101
2010,0,25686,Jason Dufner,48.48,48,99
2010,0,21949,Joe Ogilvie,48.31,57,118
2010,0,24490,George McNeill,48.08,50,104
2010,0,6515,Shaun Micheel,48.08,25,52
2010,0,32640,Troy Merritt,48.0,48,100
2010,0,28087,Kris Blanks,47.92,46,96
2010,0,22913,John Rollins,47.87,45,94
2010,0,26679,Kevin Stadler,47.87,45,94
2010,0,1313,Steve Elkington,47.83,33,69
2010,0,27963,Chris Stroud,47.83,44,92
2010,0,7867,Woody Austin,47.71,52,109
2010,0,12714,Chris Tidland,47.47,47,99
2010,0,26289,Boo Weekley,47.37,45,95
2010,0,20472,Alex Cejka,47.19,42,89
2010,0,20229,Stewart Cink,46.99,39,83
2010,0,25804,Bubba Watson,46.81,44,94
2010,0,9011,David Duval,46.67,28,60
2010,0,25240,D.A. Points,46.53,47,101
2010,0,22056,Cameron Percy,46.43,26,56
2010,0,1707,Steve Lowery,46.24,43,93
2010,0,1320,Bob Estes,46.07,41,89
2010,0,10860,Justin Leonard,45.98,40,87
2010,0,27466,Spencer Levin,45.98,40,87
2010,0,23613,Rich Barcelo,45.71,32,70
2010,0,21961,Charles Howell III,45.56,41,90
2010,0,32102,Rickie Fowler,45.53,56,123
2010,0,25818,Scott Piercy,44.95,49,109
2010,0,1161,Mark Calcavecchia,44.44,20,45
2010,0,6514,Kevin Johnson,44.3,35,79
2010,0,27436,Graham DeLaet,44.16,34,77
2010,0,32617,Jerod Turner,44.12,30,68
2010,0,6621,Joe Durant,44.0,22,50
2010,0,21959,Ted Purdy,43.96,40,91
2010,0,26392,Chris Wilson,43.9,36,82
2010,0,28307,Matt Every,43.84,32,73
2010,0,12782,Tim Herron,43.84,32,73
2010,0,31560,Brian Stuard,43.75,42,96
2010,0,20574,Mathew Goggin,43.33,39,90
2010,0,29910,Blake Adams,43.27,45,104
2010,0,28158,Steve Marino,42.5,34,80
2010,0,7363,Craig Bowden,42.47,31,73
2010,0,1724,Jeff Maggert,42.25,30,71
2010,0,27095,Nick Watney,42.11,40,95
2010,0,1619,Skip Kendall,42.03,29,69
2010,0,22122,Andrew McLardy,41.67,25,60
2010,0,24227,Justin Bolli,40.98,25,61
2010,0,1797,Rocco Mediate,40.91,27,66
2010,0,26420,Richard Johnson,40.7,35,86
2010,0,33419,Cameron Tringale,40.54,15,37
2010,0,20850,Daniel Chopra,40.45,36,89
2010,0,24507,Jason Bohn,40.0,34,85
2010,0,29285,Brent Delahoussaye,40.0,26,65
2010,0,1706,Davis Love III,39.19,29,74
2010,0,28780,Nicholas Thompson,38.95,37,95
2010,0,6643,Paul Goydos,38.78,38,98
2010,0,27120,Troy Matteson,37.5,33,88
2010,0,24358,Robert Garrigus,37.29,22,59
2010,0,20105,Jeff Gove,37.25,19,51
2010,0,22946,Henrik Bjornstad,36.25,29,80
2010,0,1329,Brad Faxon,33.33,26,78
2010,0,12755,Vance Veazey,33.33,19,57
2010,0,21209,Sergio Garcia,27.91,12,43
2009,0,23108,Matt Kuchar,69.57,64,92
2009,0,8793,Tiger Woods,68.85,42,61
2009,0,23778,Brad Adamonis,63.75,51,80
2009,0,29221,Webb Simpson,63.19,91,144
2009,0,23983,Luke Donald,62.07,72,116
2009,0,26498,Matt Weibring,62.07,36,58
2009,0,20572,Rod Pampling,61.86,60,97
2009,0,24490,George McNeill,61.74,71,115
2009,0,25396,Kevin Na,61.59,85,138
2009,0,10117,Bob Heintz,61.54,40,65
2009,0,22961,David Mathis,61.54,64,104
2009,0,24138,Ian Poulter,61.02,36,59
2009,0,28089,Jason Day,60.66,37,61
2009,0,6251,Chris DiMarco,60.0,69,115
2009,0,24024,Zach Johnson,59.6,59,99
2009,0,10809,Jim Furyk,59.52,50,84
2009,0,19846,Brian Gay,59.52,75,126
2009,0,22046,Geoff Ogilvy,59.3,51,86
2009,0,25632,Jimmy Walker,59.14,55,93
2009,0,10423,Mike Weir,59.13,68,115
