YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2016,0,24490,George McNeill,81.32,74,91,-0.32
2016,0,29461,Jamie Lovemark,81.29,139,171,-0.32
2016,0,32876,Martin Piller,81.08,90,111,-0.3
2016,0,33413,Ben Martin,80.69,117,145,-0.28
2016,0,34174,John Huh,80.68,71,88,-0.2
2016,0,34262,Jon Curran,80.6,108,134,-0.3
2016,0,24502,Adam Scott,80.58,83,103,-0.23
2016,0,34099,Harris English,80.36,90,112,-0.29
2016,0,34098,Russell Henley,80.12,133,166,-0.21
2016,0,26289,Boo Weekley,80.0,112,140,-0.3
2016,0,20691,Greg Owen,79.84,99,124,-0.28
2016,0,24024,Zach Johnson,79.82,91,114,-0.24
2016,0,25396,Kevin Na,79.8,79,99,-0.28
2016,0,24507,Jason Bohn,79.78,71,89,-0.38
2016,0,26951,Johnson Wagner,79.74,122,153,-0.2
2016,0,30692,Scott Stallings,79.67,98,123,-0.27
2016,0,23621,Rory Sabbatini,79.49,62,78,-0.19
2016,0,32102,Rickie Fowler,79.37,100,126,-0.25
2016,0,33141,Keegan Bradley,79.31,69,87,-0.26
2016,0,30925,Dustin Johnson,79.11,125,158,-0.33
2016,0,25198,Francesco Molinari,78.72,74,94,-0.27
2016,0,33419,Cameron Tringale,78.45,91,116,-0.23
2016,0,32200,Roberto Castro,77.91,134,172,-0.25
2016,0,32366,Kevin Chappell,77.85,123,158,-0.28
2016,0,45526,Abraham Ancer,77.78,56,72,-0.29
2016,0,23541,Ben Crane,77.78,70,90,-0.33
2016,0,20766,Padraig Harrington,77.78,56,72,-0.29
2016,0,27942,Rob Oppenheim,77.78,77,99,-0.29
2016,0,34466,Peter Malnati,77.61,104,134,-0.25
2016,0,34264,Hudson Swafford,77.61,156,201,-0.23
2016,0,28679,Fabián Gómez,77.55,114,147,-0.33
2016,0,26758,David Hearn,77.53,138,178,-0.29
2016,0,29223,Sam Saunders,77.36,82,106,-0.32
2016,0,25818,Scott Piercy,77.34,99,128,-0.24
2016,0,30926,Chris Kirk,77.3,109,141,-0.33
2016,0,36699,Patrick Rodgers,77.3,126,163,-0.3
2016,0,10885,Robert Allenby,77.01,67,87,-0.18
2016,0,24781,Hunter Mahan,77.0,77,100,-0.29
2016,0,28237,Rory McIlroy,76.99,87,113,-0.2
2016,0,28132,Tyrone Van Aswegen,76.87,103,134,-0.21
2016,0,40026,Daniel Berger,76.77,76,99,-0.3
2016,0,23353,J.J. Henry,76.72,89,116,-0.17
2016,0,33410,Andrew Landry,76.71,56,73,-0.18
2016,0,25686,Jason Dufner,76.63,141,184,-0.31
2016,0,29518,Brendan Steele,76.38,97,127,-0.23
2016,0,2206,David Toms,76.36,84,110,-0.26
2016,0,12510,Chad Campbell,76.26,106,139,-0.32
2016,0,34563,Chesson Hadley,76.25,122,160,-0.3
2016,0,32839,Hideki Matsuyama,76.24,77,101,-0.36
2016,0,27064,Jhonattan Vegas,76.22,125,164,-0.22
2016,0,35545,Blayne Barber,76.15,99,130,-0.3
2016,0,25364,Paul Casey,75.96,79,104,-0.29
2016,0,32618,Rhein Gibson,75.93,82,108,-0.27
2016,0,29926,Danny Lee,75.93,82,108,-0.22
2016,0,29268,Bronson Burgoon,75.91,104,137,-0.21
2016,0,23108,Matt Kuchar,75.81,94,124,-0.31
2016,0,28114,Dawie van der Walt,75.74,103,136,-0.32
2016,0,21878,Mark Wilson,75.73,78,103,-0.17
2016,0,20098,Stuart Appleby,75.63,90,119,-0.32
2016,0,39975,Michael Kim,75.57,133,176,-0.29
2016,0,23983,Luke Donald,75.56,68,90,-0.25
2016,0,29720,Andres Gonzales,75.56,102,135,-0.2
2016,0,23325,Vaughn Taylor,75.54,105,139,-0.22
2016,0,24846,Ricky Barnes,75.52,108,143,-0.26
2016,0,31416,Derek Fathauer,75.52,108,143,-0.25
2016,0,27436,Graham DeLaet,75.49,77,102,-0.32
2016,0,37189,Harold Varner III,75.48,117,155,-0.19
2016,0,23800,Bryce Molder,75.42,89,118,-0.29
2016,0,34431,Robert Streb,75.41,92,122,-0.12
2016,0,24924,Bill Haas,75.34,110,146,-0.21
2016,0,29476,Kyle Reifers,75.34,110,146,-0.25
2016,0,35300,Andrew Loupe,75.31,122,162,-0.33
2016,0,26596,Ryan Moore,75.26,73,97,-0.38
2016,0,24494,Erik Compton,75.24,79,105,-0.24
2016,0,28475,Jeff Overton,75.24,79,105,-0.33
2016,0,32757,Patton Kizzire,75.19,97,129,-0.29
2016,0,33448,Justin Thomas,75.15,124,165,-0.26
2016,0,35879,Kelly Kraft,75.0,60,80,-0.33
2016,0,6567,Vijay Singh,75.0,93,124,-0.33
2016,0,32150,Michael Thompson,74.77,83,111,-0.23
2016,0,34265,Will Wilcox,74.76,77,103,-0.27
2016,0,30110,Kyle Stanley,74.69,121,162,-0.25
2016,0,37273,Derek Ernst,74.51,76,102,-0.24
2016,0,25572,Graeme McDowell,74.29,52,70,-0.21
2016,0,25804,Bubba Watson,74.14,86,116,-0.3
2016,0,25720,Chad Collins,74.04,77,104,-0.26
2016,0,31646,Emiliano Grillo,73.95,88,119,-0.3
2016,0,35451,Scott Pinckney,73.94,105,142,-0.25
2016,0,34046,Jordan Spieth,73.85,96,130,-0.32
2016,0,31323,Gary Woodland,73.85,96,130,-0.27
2016,0,27936,Martin Laird,73.81,93,126,-0.23
2016,0,32448,James Hahn,73.77,90,122,-0.26
2016,0,21731,Freddie Jacobson,73.68,98,133,-0.35
2016,0,24358,Robert Garrigus,73.58,78,106,-0.32
2016,0,21961,Charles Howell III,73.55,114,155,-0.22
2016,0,26851,Marc Leishman,73.53,75,102,-0.28
2016,0,35732,Wes Roach,73.47,72,98,-0.28
2016,0,31560,Brian Stuard,73.44,94,128,-0.35
2016,0,36689,Brooks Koepka,73.39,91,124,-0.23
2016,0,20157,Retief Goosen,73.33,55,75,-0.35
2016,0,27895,Jonas Blixt,73.28,85,116,-0.34
2016,0,28089,Jason Day,73.2,71,97,-0.38
2016,0,46440,Smylie Kaufman,73.17,120,164,-0.26
2016,0,12716,Charley Hoffman,73.15,109,149,-0.23
2016,0,33204,Shane Lowry,72.94,62,85,-0.32
2016,0,29485,Brett Stegmaier,72.93,97,133,-0.27
2016,0,37455,Si Woo Kim,72.77,139,191,-0.28
2016,0,6527,Steve Stricker,72.73,48,66,-0.29
2016,0,35539,Luke Guthrie,72.37,55,76,-0.22
2016,0,26476,Chez Reavie,72.37,110,152,-0.28
2016,0,25632,Jimmy Walker,72.36,89,123,-0.36
2016,0,33122,Russell Knox,72.31,94,130,-0.24
2016,0,27649,Brandt Snedeker,72.26,99,137,-0.34
2016,0,27974,Sung Kang,72.22,104,144,-0.19
2016,0,31557,Jim Herman,72.18,96,133,-0.36
2016,0,27129,Luke List,72.18,96,133,-0.27
2016,0,27963,Chris Stroud,72.13,88,122,-0.25
2016,0,27644,Brian Harman,72.08,142,197,-0.3
2016,0,29725,Tony Finau,71.78,117,163,-0.22
2016,0,22046,Geoff Ogilvy,71.76,61,85,-0.36
2016,0,33418,Shawn Stefani,71.62,106,148,-0.18
2016,0,31202,William McGirt,71.52,118,165,-0.27
2016,0,40058,Zac Blair,71.31,87,122,-0.24
2016,0,36801,Mark Hubbard,71.19,126,177,-0.33
2016,0,29745,Tyler Aldridge,71.13,101,142,-0.29
2016,0,27466,Spencer Levin,71.03,103,145,-0.3
2016,0,30163,Henrik Norlander,70.87,73,103,-0.37
2016,0,21209,Sergio Garcia,70.83,34,48,-0.18
2016,0,26331,Charl Schwartzel,70.79,63,89,-0.3
2016,0,27214,Kevin Streelman,70.68,94,133,-0.23
2016,0,33399,Adam Hadwin,70.55,103,146,-0.22
2016,0,25493,Nick Taylor,70.5,98,139,-0.28
2016,0,25240,D.A. Points,70.42,50,71,-0.26
2016,0,22405,Justin Rose,70.41,69,98,-0.19
2016,0,31420,Anirban Lahiri,70.37,57,81,-0.28
2016,0,34261,Scott Langley,70.31,90,128,-0.2
2016,0,30711,Colt Knost,70.07,96,137,-0.29
2016,0,29478,Kevin Kisner,69.92,93,133,-0.3
2016,0,25834,Daniel Summerhays,69.66,101,145,-0.31
2016,0,30927,Brendon Todd,69.66,62,89,-0.35
2016,0,34409,David Lingmerth,69.57,80,115,-0.24
2016,0,6522,Ernie Els,69.39,68,98,-0.37
2016,0,26329,Louis Oosthuizen,69.32,61,88,-0.18
2016,0,20848,Ángel Cabrera,69.05,58,84,-0.1
2016,0,32640,Troy Merritt,69.05,87,126,-0.23
2016,0,29479,Scott Brown,68.84,95,138,-0.24
2016,0,35532,Tom Hoge,68.57,96,140,-0.26
2016,0,34360,Patrick Reed,68.52,111,162,-0.27
2016,0,29221,Webb Simpson,68.22,73,107,-0.25
2016,0,29974,Branden Grace,68.09,64,94,-0.22
2016,0,20104,Ken Duke,68.04,66,97,-0.26
2016,0,25892,Steve Wheatcroft,67.94,89,131,-0.26
2016,0,26300,Matt Jones,67.88,93,137,-0.32
2016,0,23320,Ryan Palmer,67.84,116,171,-0.37
2016,0,29222,Billy Hurley III,67.68,67,99,-0.27
2016,0,37454,Whee Kim,67.35,66,98,-0.23
2016,0,8075,Jerry Kelly,67.26,76,113,-0.29
2016,0,22892,Jason Gore,67.24,78,116,-0.35
2016,0,28158,Steve Marino,67.24,78,116,-0.31
2016,0,33667,Carlos Ortiz,67.19,86,128,-0.31
2016,0,22371,Aaron Baddeley,67.18,88,131,-0.26
2016,0,25274,Steven Bowditch,66.98,71,106,-0.3
2016,0,27141,J.B. Holmes,66.17,88,133,-0.35
2016,0,10213,Dicky Pride,65.38,51,78,-0.31
2016,0,1810,Phil Mickelson,65.0,65,100,-0.25
2016,0,27747,Hiroshi Iwata,63.48,73,115,-0.4
2016,0,35891,Cameron Smith,63.16,60,95,-0.27
2016,0,30944,Jason Kokrak,61.54,88,143,-0.14
2016,0,28092,D.H. Lee,61.11,55,90,-0.24
2015,0,32839,Hideki Matsuyama,86.13,118,137,-0.31
2015,0,10885,Robert Allenby,85.44,88,103,-0.34
2015,0,30927,Brendon Todd,84.93,124,146,-0.33
2015,0,24925,Jonathan Byrd,84.62,77,91,-0.29
2015,0,24357,K.J. Choi,84.62,77,91,-0.36
2015,0,37454,Whee Kim,84.4,92,109,-0.27
2015,0,25198,Francesco Molinari,84.0,63,75,-0.3
2015,0,21878,Mark Wilson,83.33,120,144,-0.32
2015,0,23548,Bill Lunde,83.13,69,83,-0.2
2015,0,20229,Stewart Cink,82.96,112,135,-0.21
2015,0,10860,Justin Leonard,82.69,86,104,-0.35
2015,0,29289,S.Y. Noh,82.42,75,91,-0.23
2015,0,24502,Adam Scott,82.26,51,62,-0.27
2015,0,27095,Nick Watney,82.11,156,190,-0.29
2015,0,26596,Ryan Moore,81.97,100,122,-0.37
2015,0,30926,Chris Kirk,81.73,85,104,-0.29
2015,0,32200,Roberto Castro,81.71,67,82,-0.19
2015,0,24024,Zach Johnson,81.67,98,120,-0.31
2015,0,35532,Tom Hoge,81.58,124,152,-0.27
2015,0,28486,Michael Putnam,81.58,93,114,-0.26
2015,0,29476,Kyle Reifers,81.29,139,171,-0.29
2015,0,31202,William McGirt,81.0,162,200,-0.29
2015,0,33122,Russell Knox,80.92,123,152,-0.28
2015,0,36801,Mark Hubbard,80.87,93,115,-0.19
2015,0,24507,Jason Bohn,80.85,152,188,-0.33
2015,0,25686,Jason Dufner,80.77,84,104,-0.26
2015,0,32448,James Hahn,80.7,138,171,-0.3
2015,0,30711,Colt Knost,80.67,121,150,-0.32
2015,0,23623,Bo Van Pelt,80.58,112,139,-0.27
2015,0,35451,Scott Pinckney,80.5,128,159,-0.26
2015,0,34262,Jon Curran,80.41,119,148,-0.31
2015,0,31557,Jim Herman,80.39,123,153,-0.28
2015,0,2206,David Toms,80.34,94,117,-0.31
2015,0,29425,Andrew Svoboda,80.3,106,132,-0.14
2015,0,34265,Will Wilcox,80.22,73,91,-0.26
2015,0,22056,Cameron Percy,79.87,119,149,-0.3
2015,0,20593,Greg Chalmers,79.75,63,79,-0.35
2015,0,30736,Oscar Fraustro,79.73,59,74,-0.31
2015,0,26851,Marc Leishman,79.55,70,88,-0.23
2015,0,24924,Bill Haas,79.43,112,141,-0.22
2015,0,28780,Nicholas Thompson,79.43,112,141,-0.3
2015,0,30944,Jason Kokrak,79.41,135,170,-0.21
2015,0,25396,Kevin Na,79.28,88,111,-0.42
2015,0,23638,Brendon de Jonge,79.1,159,201,-0.28
2015,0,24490,George McNeill,79.08,121,153,-0.34
2015,0,1706,Davis Love III,78.95,60,76,-0.15
2015,0,23541,Ben Crane,78.85,82,104,-0.3
2015,0,25818,Scott Piercy,78.84,149,189,-0.29
2015,0,34098,Russell Henley,78.83,108,137,-0.31
2015,0,26758,David Hearn,78.7,133,169,-0.29
2015,0,25834,Daniel Summerhays,78.7,133,169,-0.32
2015,0,29518,Brendan Steele,78.63,92,117,-0.2
2015,0,25900,Lucas Glover,78.57,110,140,-0.23
2015,0,32640,Troy Merritt,78.29,119,152,-0.29
2015,0,23353,J.J. Henry,78.26,126,161,-0.26
2015,0,28500,Martin Flores,78.19,147,188,-0.29
2015,0,21753,Brian Davis,78.15,93,119,-0.29
2015,0,30946,Alex Prugh,78.13,125,160,-0.26
2015,0,30692,Scott Stallings,78.13,75,96,-0.28
2015,0,29720,Andres Gonzales,78.09,139,178,-0.32
2015,0,23621,Rory Sabbatini,78.03,103,132,-0.33
2015,0,8075,Jerry Kelly,77.95,99,127,-0.21
2015,0,26331,Charl Schwartzel,77.94,53,68,-0.19
2015,0,23800,Bryce Molder,77.93,113,145,-0.31
2015,0,28023,Byron Smith,77.91,67,86,-0.21
2015,0,34174,John Huh,77.86,109,140,-0.28
2015,0,34046,Jordan Spieth,77.78,105,135,-0.36
2015,0,26289,Boo Weekley,77.78,98,126,-0.17
2015,0,29478,Kevin Kisner,77.73,164,211,-0.26
2015,0,28132,Tyrone Van Aswegen,77.61,52,67,-0.31
2015,0,25364,Paul Casey,77.59,90,116,-0.36
2015,0,10809,Jim Furyk,77.52,100,129,-0.37
2015,0,22405,Justin Rose,77.45,79,102,-0.22
2015,0,35541,John Peterson,77.24,112,145,-0.3
2015,0,29535,Brice Garnett,77.17,98,127,-0.2
2015,0,29926,Danny Lee,77.11,128,166,-0.27
2015,0,20691,Greg Owen,77.08,74,96,-0.41
2015,0,40058,Zac Blair,77.06,131,170,-0.28
2015,0,12510,Chad Campbell,77.06,131,170,-0.32
2015,0,28089,Jason Day,77.05,94,122,-0.26
2015,0,30852,Ryo Ishikawa,77.04,104,135,-0.28
2015,0,27214,Kevin Streelman,76.98,107,139,-0.23
2015,0,28475,Jeff Overton,76.97,117,152,-0.27
2015,0,20771,Steven Alker,76.92,80,104,-0.25
2015,0,25632,Jimmy Walker,76.92,120,156,-0.34
2015,0,6522,Ernie Els,76.81,53,69,-0.28
2015,0,34264,Hudson Swafford,76.79,129,168,-0.3
2015,0,29223,Sam Saunders,76.61,95,124,-0.2
2015,0,20848,Ángel Cabrera,76.47,65,85,-0.22
2015,0,24140,Sean O'Hair,76.39,110,144,-0.28
2015,0,24494,Erik Compton,76.26,106,139,-0.3
2015,0,33418,Shawn Stefani,76.25,122,160,-0.27
2015,0,34563,Chesson Hadley,75.98,136,179,-0.33
2015,0,26476,Chez Reavie,75.96,79,104,-0.3
2015,0,26300,Matt Jones,75.89,85,112,-0.29
2015,0,33399,Adam Hadwin,75.86,110,145,-0.26
2015,0,29222,Billy Hurley III,75.86,88,116,-0.33
2015,0,25349,Tim Wilkinson,75.86,88,116,-0.26
2015,0,21961,Charles Howell III,75.77,172,227,-0.26
2015,0,33448,Justin Thomas,75.77,147,194,-0.33
2015,0,33141,Keegan Bradley,75.73,78,103,-0.28
2015,0,25892,Steve Wheatcroft,75.69,109,144,-0.3
2015,0,23108,Matt Kuchar,75.64,118,156,-0.26
2015,0,25369,Jamie Donaldson,75.51,37,49,-0.35
2015,0,27933,John Merrick,75.51,74,98,-0.28
2015,0,24781,Hunter Mahan,75.38,98,130,-0.23
2015,0,28679,Fabián Gómez,75.35,107,142,-0.36
2015,0,34358,Jonathan Randolph,75.26,73,97,-0.19
2015,0,22892,Jason Gore,75.2,94,125,-0.24
2015,0,24361,Pat Perez,75.19,97,129,-0.22
2015,0,32150,Michael Thompson,75.16,115,153,-0.24
2015,0,34409,David Lingmerth,75.15,127,169,-0.2
2015,0,25493,Nick Taylor,75.14,136,181,-0.27
2015,0,20472,Alex Cejka,75.0,108,144,-0.23
2015,0,34261,Scott Langley,75.0,111,148,-0.24
2015,0,34099,Harris English,74.84,116,155,-0.18
2015,0,30925,Dustin Johnson,74.8,92,123,-0.3
2015,0,27936,Martin Laird,74.79,89,119,-0.3
2015,0,23048,Eric Axley,74.75,74,99,-0.24
2015,0,23983,Luke Donald,74.71,65,87,-0.35
2015,0,24138,Ian Poulter,74.7,62,83,-0.39
2015,0,27649,Brandt Snedeker,74.68,115,154,-0.35
2015,0,29221,Webb Simpson,74.42,96,129,-0.28
2015,0,35545,Blayne Barber,74.4,93,125,-0.17
2015,0,33461,Morgan Hoffmann,74.17,89,120,-0.22
2015,0,29420,Billy Horschel,74.12,126,170,-0.29
2015,0,33667,Carlos Ortiz,74.07,120,162,-0.33
2015,0,22293,Heath Slocum,74.03,57,77,-0.3
2015,0,26951,Johnson Wagner,73.98,91,123,-0.31
2015,0,31560,Brian Stuard,73.94,105,142,-0.3
2015,0,34130,Sung Joon Park,73.83,110,149,-0.11
2015,0,37273,Derek Ernst,73.76,104,141,-0.22
2015,0,34431,Robert Streb,73.6,145,197,-0.27
2015,0,32366,Kevin Chappell,73.42,116,158,-0.31
2015,0,31416,Derek Fathauer,73.28,96,131,-0.24
2015,0,27436,Graham DeLaet,72.97,81,111,-0.21
2015,0,22046,Geoff Ogilvy,72.88,43,59,-0.21
2015,0,40026,Daniel Berger,72.79,99,136,-0.26
2015,0,33413,Ben Martin,72.73,112,154,-0.33
2015,0,21528,Henrik Stenson,72.73,56,77,-0.36
2015,0,29725,Tony Finau,72.67,125,172,-0.22
2015,0,34256,Andrew Putnam,72.63,69,95,-0.26
2015,0,34360,Patrick Reed,72.48,108,149,-0.27
2015,0,23320,Ryan Palmer,72.41,84,116,-0.3
2015,0,27466,Spencer Levin,72.33,115,159,-0.3
2015,0,24846,Ricky Barnes,72.28,73,101,-0.23
2015,0,25240,D.A. Points,72.22,65,90,-0.22
2015,0,25345,Carl Pettersson,72.11,137,190,-0.32
2015,0,25274,Steven Bowditch,72.07,129,179,-0.26
2015,0,36689,Brooks Koepka,71.81,107,149,-0.27
2015,0,12716,Charley Hoffman,71.78,117,163,-0.32
2015,0,6567,Vijay Singh,71.72,104,145,-0.26
2015,0,25720,Chad Collins,71.68,81,113,-0.4
2015,0,27963,Chris Stroud,71.67,86,120,-0.35
2015,0,20104,Ken Duke,71.63,101,141,-0.33
2015,0,20766,Padraig Harrington,71.57,73,102,-0.1
2015,0,35539,Luke Guthrie,71.55,83,116,-0.34
2015,0,33419,Cameron Tringale,71.54,93,130,-0.31
2015,0,27895,Jonas Blixt,71.43,75,105,-0.29
2015,0,27770,Camilo Villegas,71.43,100,140,-0.22
2015,0,31323,Gary Woodland,71.13,69,97,-0.26
2015,0,27064,Jhonattan Vegas,71.11,96,135,-0.21
2015,0,25191,Gonzalo Fernandez-Castaño,71.05,81,114,-0.23
2015,0,39977,Max Homa,70.94,83,117,-0.19
2015,0,25804,Bubba Watson,70.8,80,113,-0.31
2015,0,26329,Louis Oosthuizen,70.41,69,98,-0.16
2015,0,27644,Brian Harman,70.39,126,179,-0.3
2015,0,32102,Rickie Fowler,70.34,83,118,-0.31
2015,0,29479,Scott Brown,70.17,127,181,-0.33
2015,0,36699,Patrick Rodgers,70.09,75,107,-0.24
2015,0,28259,Sangmoon Bae,69.88,116,166,-0.22
2015,0,24358,Robert Garrigus,69.77,90,129,-0.23
2015,0,33486,Roger Sloan,69.77,60,86,-0.18
2015,0,20645,John Senden,69.66,62,89,-0.1
2015,0,31193,Jim Renner,69.57,80,115,-0.19
2015,0,20396,Lee Westwood,68.49,50,73,-0.4
2015,0,32334,Charlie Beljan,67.5,81,120,-0.17
2015,0,25562,Andres Romero,67.44,58,86,-0.31
2015,0,27141,J.B. Holmes,67.33,101,150,-0.36
2015,0,20157,Retief Goosen,66.94,81,121,-0.23
2015,0,22371,Aaron Baddeley,63.64,63,99,-0.4
2015,0,21209,Sergio Garcia,62.86,44,70,-0.5
2015,0,1810,Phil Mickelson,61.9,65,105,-0.26
2015,0,28307,Matt Every,60.0,66,110,-0.17
2014,0,27556,Ted Potter Jr.,86.67,91,105,-0.24
2014,0,26289,Boo Weekley,84.82,95,112,-0.22
2014,0,29289,S.Y. Noh,84.73,111,131,-0.24
2014,0,34174,John Huh,83.93,94,112,-0.24
2014,0,24663,Y.E. Yang,83.93,94,112,-0.3
2014,0,29222,Billy Hurley III,83.61,102,122,-0.24
2014,0,10885,Robert Allenby,83.59,107,128,-0.21
2014,0,20593,Greg Chalmers,83.2,104,125,-0.28
2014,0,8075,Jerry Kelly,83.19,94,113,-0.3
2014,0,24490,George McNeill,83.19,99,119,-0.35
2014,0,25240,D.A. Points,83.16,79,95,-0.19
2014,0,34261,Scott Langley,83.11,123,148,-0.32
2014,0,22913,John Rollins,82.91,97,117,-0.22
2014,0,33413,Ben Martin,82.81,106,128,-0.35
2014,0,1724,Jeff Maggert,82.56,71,86,-0.28
2014,0,20098,Stuart Appleby,82.52,118,143,-0.31
2014,0,25444,Justin Hicks,82.49,146,177,-0.25
2014,0,12510,Chad Campbell,82.35,70,85,-0.3
2014,0,33419,Cameron Tringale,82.35,126,153,-0.29
2014,0,32839,Hideki Matsuyama,82.14,92,112,-0.29
2014,0,26679,Kevin Stadler,82.14,115,140,-0.16
2014,0,23983,Luke Donald,81.94,59,72,-0.36
2014,0,34098,Russell Henley,81.94,118,144,-0.28
2014,0,34264,Hudson Swafford,81.9,86,105,-0.22
2014,0,34099,Harris English,81.89,104,127,-0.29
2014,0,32150,Michael Thompson,81.75,103,126,-0.3
2014,0,26758,David Hearn,81.65,129,158,-0.29
2014,0,26329,Louis Oosthuizen,81.63,40,49,-0.33
2014,0,24502,Adam Scott,81.52,75,92,-0.31
2014,0,22621,Ben Curtis,81.37,83,102,-0.33
2014,0,21961,Charles Howell III,81.37,166,204,-0.27
2014,0,10809,Jim Furyk,80.95,85,105,-0.31
2014,0,10860,Justin Leonard,80.7,92,114,-0.34
2014,0,29221,Webb Simpson,80.54,120,149,-0.32
2014,0,32334,Charlie Beljan,80.52,124,154,-0.17
2014,0,28780,Nicholas Thompson,80.49,99,123,-0.2
2014,0,27649,Brandt Snedeker,80.45,107,133,-0.28
2014,0,30925,Dustin Johnson,80.43,74,92,-0.2
2014,0,28486,Michael Putnam,80.41,119,148,-0.24
2014,0,28089,Jason Day,80.39,41,51,-0.29
2014,0,24781,Hunter Mahan,80.17,97,121,-0.27
2014,0,31202,William McGirt,80.0,116,145,-0.28
2014,0,27408,Martin Kaymer,79.79,75,94,-0.23
2014,0,25396,Kevin Na,79.46,89,112,-0.24
2014,0,27064,Jhonattan Vegas,79.39,104,131,-0.3
2014,0,26951,Johnson Wagner,79.38,77,97,-0.25
2014,0,27770,Camilo Villegas,79.31,138,174,-0.36
2014,0,25834,Daniel Summerhays,79.26,149,188,-0.28
2014,0,30110,Kyle Stanley,79.19,118,149,-0.24
2014,0,27214,Kevin Streelman,79.17,95,120,-0.39
2014,0,22293,Heath Slocum,79.13,91,115,-0.25
2014,0,1810,Phil Mickelson,79.07,68,86,-0.26
2014,0,23353,J.J. Henry,79.01,128,162,-0.23
2014,0,21753,Brian Davis,78.99,109,138,-0.3
2014,0,29535,Brice Garnett,78.91,116,147,-0.29
2014,0,27095,Nick Watney,78.9,86,109,-0.24
2014,0,12716,Charley Hoffman,78.88,127,161,-0.23
2014,0,27644,Brian Harman,78.38,174,222,-0.28
2014,0,22046,Geoff Ogilvy,78.36,105,134,-0.36
2014,0,27933,John Merrick,78.33,94,120,-0.26
2014,0,33122,Russell Knox,78.26,126,161,-0.22
2014,0,24024,Zach Johnson,78.11,132,169,-0.3
2014,0,30852,Ryo Ishikawa,77.97,92,118,-0.33
2014,0,26596,Ryan Moore,77.67,80,103,-0.36
2014,0,25572,Graeme McDowell,77.65,66,85,-0.33
2014,0,31193,Jim Renner,77.45,79,102,-0.27
2014,0,34563,Chesson Hadley,77.27,102,132,-0.3
2014,0,24912,Will MacKenzie,77.1,101,131,-0.34
2014,0,21528,Henrik Stenson,77.08,37,48,-0.35
2014,0,28132,Tyrone Van Aswegen,76.92,80,104,-0.26
2014,0,24925,Jonathan Byrd,76.87,103,134,-0.25
2014,0,25900,Lucas Glover,76.85,83,108,-0.2
2014,0,23409,James Driscoll,76.84,73,95,-0.23
2014,0,25345,Carl Pettersson,76.83,126,164,-0.28
2014,0,29420,Billy Horschel,76.81,106,138,-0.23
2014,0,25349,Tim Wilkinson,76.8,96,125,-0.26
2014,0,20848,Ángel Cabrera,76.69,102,133,-0.29
2014,0,23135,Tim Clark,76.47,78,102,-0.33
2014,0,25804,Bubba Watson,76.47,104,136,-0.4
2014,0,20645,John Senden,76.43,107,140,-0.17
2014,0,24846,Ricky Barnes,76.13,118,155,-0.3
2014,0,25364,Paul Casey,76.12,51,67,-0.35
2014,0,27120,Troy Matteson,76.11,86,113,-0.28
2014,0,24507,Jason Bohn,76.09,105,138,-0.29
2014,0,24138,Ian Poulter,76.06,54,71,-0.37
2014,0,25632,Jimmy Walker,75.97,98,129,-0.34
2014,0,28307,Matt Every,75.89,85,112,-0.44
2014,0,23800,Bryce Molder,75.65,87,115,-0.33
2014,0,33141,Keegan Bradley,75.63,90,119,-0.31
2014,0,23541,Ben Crane,75.44,86,114,-0.27
2014,0,24494,Erik Compton,75.4,95,126,-0.19
2014,0,31323,Gary Woodland,75.4,95,126,-0.27
2014,0,32366,Kevin Chappell,75.32,119,158,-0.24
2014,0,23638,Brendon de Jonge,75.31,122,162,-0.33
2014,0,10423,Mike Weir,75.29,64,85,-0.2
2014,0,25686,Jason Dufner,75.28,67,89,-0.25
2014,0,23623,Bo Van Pelt,75.21,91,121,-0.29
2014,0,34046,Jordan Spieth,75.0,105,140,-0.21
2014,0,30927,Brendon Todd,75.0,123,164,-0.27
2014,0,23108,Matt Kuchar,74.83,107,143,-0.29
2014,0,29425,Andrew Svoboda,74.78,86,115,-0.3
2014,0,29478,Kevin Kisner,74.68,118,158,-0.25
2014,0,35539,Luke Guthrie,74.45,102,137,-0.24
2014,0,27466,Spencer Levin,74.44,67,90,-0.22
2014,0,21209,Sergio Garcia,74.32,55,74,-0.27
2014,0,25720,Chad Collins,74.29,78,105,-0.22
2014,0,32448,James Hahn,74.19,92,124,-0.17
2014,0,35139,Richard Lee,74.14,86,116,-0.34
2014,0,34431,Robert Streb,74.14,86,116,-0.34
2014,0,28259,Sangmoon Bae,74.02,94,127,-0.32
2014,0,23621,Rory Sabbatini,73.98,91,123,-0.27
2014,0,19846,Brian Gay,73.96,71,96,-0.21
2014,0,21731,Freddie Jacobson,73.91,119,161,-0.25
2014,0,33418,Shawn Stefani,73.91,68,92,-0.25
2014,0,27436,Graham DeLaet,73.87,82,111,-0.26
2014,0,31557,Jim Herman,73.87,82,111,-0.37
2014,0,27936,Martin Laird,73.74,73,99,-0.23
2014,0,32200,Roberto Castro,73.73,87,118,-0.22
2014,0,24924,Bill Haas,73.72,101,137,-0.24
2014,0,22405,Justin Rose,73.56,64,87,-0.28
2014,0,29518,Brendan Steele,73.42,116,158,-0.32
2014,0,28500,Martin Flores,73.38,102,139,-0.32
2014,0,26956,Bronson La'Cassie,73.33,55,75,-0.25
