YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
2017,140,0,26951,Johnson Wagner,32000.0
2017,141,0,46440,Smylie Kaufman,32000.0
2017,142,0,20691,Greg Owen,32000.0
2017,143,0,25720,Chad Collins,32000.0
2017,144,0,22056,Cameron Percy,32000.0
2017,145,0,31560,Brian Stuard,32000.0
2017,146,0,22986,Søren Kjeldsen,32000.0
2017,147,0,23541,Ben Crane,32000.0
2017,148,0,32150,Michael Thompson,32000.0
2017,149,0,20472,Alex Cejka,32000.0
2017,150,0,46732,Rick Lamb,32000.0
2016,1,0,28237,Rory McIlroy,10000000.0
2016,2,0,30925,Dustin Johnson,3000000.0
2016,3,0,34360,Patrick Reed,2000000.0
2016,4,0,24502,Adam Scott,1500000.0
2016,5,0,25364,Paul Casey,1000000.0
2016,6,0,28089,Jason Day,800000.0
2016,7,0,26596,Ryan Moore,700000.0
2016,8,0,32366,Kevin Chappell,600000.0
2016,9,0,34046,Jordan Spieth,550000.0
2016,10,0,33122,Russell Knox,500000.0
2016,11,0,31646,Emiliano Grillo,300000.0
2016,12,0,33448,Justin Thomas,290000.0
2016,13,0,32839,Hideki Matsuyama,280000.0
2016,14,0,25632,Jimmy Walker,270000.0
2016,15,0,27649,Brandt Snedeker,250000.0
2016,16,0,1810,Phil Mickelson,245000.0
2016,17,0,37455,Si Woo Kim,240000.0
2016,18,0,23108,Matt Kuchar,235000.0
2016,19,0,25686,Jason Dufner,230000.0
2016,20,0,31323,Gary Woodland,225000.0
2016,21,0,25804,Bubba Watson,220000.0
2016,22,0,32200,Roberto Castro,215000.0
2016,23,0,29478,Kevin Kisner,210000.0
2016,24,0,31202,William McGirt,205000.0
2016,25,0,26331,Charl Schwartzel,200000.0
2016,26,0,40026,Daniel Berger,195000.0
2016,27,0,24140,Sean O'Hair,190000.0
2016,28,0,25396,Kevin Na,185000.0
2016,29,0,27064,Jhonattan Vegas,180000.0
2016,30,0,27141,J.B. Holmes,175000.0
2016,31,0,32102,Rickie Fowler,165000.0
2016,32,0,21209,Sergio Garcia,155000.0
2016,33,0,30944,Jason Kokrak,150000.0
2016,34,0,23320,Ryan Palmer,145000.0
2016,35,0,36689,Brooks Koepka,142000.0
2016,36,0,21528,Henrik Stenson,140000.0
2016,37,0,25818,Scott Piercy,138000.0
2016,38,0,26329,Louis Oosthuizen,137000.0
2016,39,0,32448,James Hahn,136000.0
2016,40,0,28679,Fabián Gómez,135000.0
2016,41,0,29974,Branden Grace,134000.0
2016,42,0,31557,Jim Herman,133000.0
2016,43,0,46440,Smylie Kaufman,132000.0
2016,44,0,12716,Charley Hoffman,131000.0
2016,45,0,29725,Tony Finau,130000.0
2016,46,0,24924,Bill Haas,129000.0
2016,47,0,34099,Harris English,128000.0
2016,48,0,25572,Graeme McDowell,127000.0
2016,49,0,29461,Jamie Lovemark,126000.0
2016,50,0,29420,Billy Horschel,125000.0
2016,51,0,22405,Justin Rose,120000.0
2016,52,0,21961,Charles Howell III,115000.0
2016,53,0,27644,Brian Harman,114000.0
2016,54,0,30926,Chris Kirk,113000.0
2016,55,0,29222,Billy Hurley III,110000.0
2016,56,0,26758,David Hearn,110000.0
2016,57,0,24024,Zach Johnson,110000.0
2016,58,0,23983,Luke Donald,110000.0
2016,59,0,27214,Kevin Streelman,110000.0
2016,60,0,31560,Brian Stuard,110000.0
2016,61,0,29476,Kyle Reifers,110000.0
2016,62,0,23325,Vaughn Taylor,110000.0
2016,63,0,29518,Brendan Steele,110000.0
2016,64,0,34264,Hudson Swafford,110000.0
2016,65,0,25834,Daniel Summerhays,110000.0
2016,66,0,34262,Jon Curran,110000.0
2016,67,0,34409,David Lingmerth,110000.0
2016,68,0,26851,Marc Leishman,110000.0
2016,69,0,22371,Aaron Baddeley,110000.0
2016,70,0,33413,Ben Martin,110000.0
2016,71,0,24846,Ricky Barnes,80000.0
2016,72,0,8075,Jerry Kelly,80000.0
2016,73,0,12510,Chad Campbell,80000.0
2016,74,0,36699,Patrick Rodgers,80000.0
2016,75,0,37189,Harold Varner III,80000.0
2016,76,0,6527,Steve Stricker,80000.0
2016,77,0,27936,Martin Laird,80000.0
2016,78,0,26951,Johnson Wagner,80000.0
2016,79,0,30711,Colt Knost,80000.0
2016,80,0,29479,Scott Brown,80000.0
2016,81,0,26476,Chez Reavie,75000.0
2016,82,0,32757,Patton Kizzire,75000.0
2016,83,0,20472,Alex Cejka,75000.0
2016,84,0,29221,Webb Simpson,75000.0
2016,85,0,33399,Adam Hadwin,75000.0
2016,86,0,10809,Jim Furyk,75000.0
2016,87,0,34098,Russell Henley,75000.0
2016,88,0,20645,John Senden,75000.0
2016,89,0,23800,Bryce Molder,75000.0
2016,90,0,21731,Freddie Jacobson,75000.0
2016,91,0,24357,K.J. Choi,75000.0
2016,92,0,29926,Danny Lee,75000.0
2016,93,0,32139,Danny Willett,75000.0
2016,94,0,27466,Spencer Levin,75000.0
2016,95,0,34174,John Huh,75000.0
2016,96,0,27974,Sung Kang,75000.0
2016,97,0,24507,Jason Bohn,75000.0
2016,98,0,28132,Tyrone Van Aswegen,75000.0
2016,99,0,6567,Vijay Singh,75000.0
2016,100,0,31416,Derek Fathauer,75000.0
2016,101,0,35545,Blayne Barber,70000.0
2016,102,0,33204,Shane Lowry,70000.0
2016,103,0,33141,Keegan Bradley,70000.0
2016,104,0,34466,Peter Malnati,70000.0
2016,105,0,34431,Robert Streb,70000.0
2016,106,0,25900,Lucas Glover,70000.0
2016,107,0,27895,Jonas Blixt,70000.0
2016,108,0,29485,Brett Stegmaier,70000.0
2016,109,0,24358,Robert Garrigus,70000.0
2016,110,0,40058,Zac Blair,70000.0
2016,111,0,25198,Francesco Molinari,70000.0
2016,112,0,33419,Cameron Tringale,70000.0
2016,113,0,35300,Andrew Loupe,70000.0
2016,114,0,26289,Boo Weekley,70000.0
2016,115,0,36801,Mark Hubbard,70000.0
2016,116,0,30110,Kyle Stanley,70000.0
2016,117,0,23541,Ben Crane,70000.0
2016,118,0,39975,Michael Kim,70000.0
2016,119,0,31420,Anirban Lahiri,70000.0
2016,120,0,27436,Graham DeLaet,70000.0
2016,121,0,32640,Troy Merritt,70000.0
2016,122,0,27129,Luke List,70000.0
2016,123,0,33418,Shawn Stefani,70000.0
2016,124,0,2206,David Toms,70000.0
2016,125,0,29289,S.Y. Noh,70000.0
2016,126,0,26300,Matt Jones,32000.0
2016,127,0,37454,Whee Kim,32000.0
2016,128,0,30692,Scott Stallings,32000.0
2016,129,0,25493,Nick Taylor,32000.0
2016,130,0,28158,Steve Marino,32000.0
2016,131,0,29268,Bronson Burgoon,32000.0
2016,132,0,25349,Tim Wilkinson,32000.0
2016,133,0,33461,Morgan Hoffmann,32000.0
2016,134,0,27963,Chris Stroud,32000.0
2016,135,0,34021,Bud Cauley,32000.0
2016,136,0,25720,Chad Collins,32000.0
2016,137,0,25892,Steve Wheatcroft,32000.0
2016,138,0,34265,Will Wilcox,32000.0
2016,139,0,20766,Padraig Harrington,32000.0
2016,140,0,29745,Tyler Aldridge,32000.0
2016,141,0,20157,Retief Goosen,32000.0
2016,142,0,20593,Greg Chalmers,32000.0
2016,143,0,20098,Stuart Appleby,32000.0
2016,144,0,35532,Tom Hoge,32000.0
2016,145,0,32150,Michael Thompson,32000.0
2016,146,0,27747,Hiroshi Iwata,32000.0
2016,147,0,20229,Stewart Cink,32000.0
2016,148,0,29223,Sam Saunders,32000.0
2016,149,0,25369,Jamie Donaldson,32000.0
2016,150,0,20691,Greg Owen,32000.0
2015,1,0,34046,Jordan Spieth,10000000.0
2015,2,0,21528,Henrik Stenson,3000000.0
2015,3,0,28089,Jason Day,2000000.0
2015,4,0,32102,Rickie Fowler,1500000.0
2015,5,0,25804,Bubba Watson,1000000.0
2015,6,0,24024,Zach Johnson,800000.0
2015,7,0,30925,Dustin Johnson,700000.0
2015,8,0,22405,Justin Rose,600000.0
2015,9,0,29926,Danny Lee,550000.0
2015,10,0,12716,Charley Hoffman,500000.0
2015,11,0,40026,Daniel Berger,300000.0
2015,12,0,34360,Patrick Reed,290000.0
2015,13,0,25364,Paul Casey,280000.0
2015,14,0,27141,J.B. Holmes,270000.0
2015,15,0,28237,Rory McIlroy,250000.0
2015,16,0,32839,Hideki Matsuyama,242500.0
2015,16,0,25632,Jimmy Walker,242500.0
2015,18,0,34431,Robert Streb,235000.0
2015,19,0,23108,Matt Kuchar,230000.0
2015,20,0,25274,Steven Bowditch,225000.0
2015,21,0,29478,Kevin Kisner,220000.0
2015,22,0,25818,Scott Piercy,215000.0
2015,23,0,27649,Brandt Snedeker,210000.0
2015,24,0,36689,Brooks Koepka,205000.0
2015,25,0,25396,Kevin Na,200000.0
2015,26,0,28259,Sangmoon Bae,195000.0
2015,27,0,24924,Bill Haas,190000.0
2015,28,0,34099,Harris English,185000.0
2015,29,0,10809,Jim Furyk,180000.0
2015,30,0,26329,Louis Oosthuizen,175000.0
2015,31,0,25834,Daniel Summerhays,165000.0
2015,32,0,33448,Justin Thomas,155000.0
2015,33,0,26300,Matt Jones,150000.0
2015,34,0,33122,Russell Knox,145000.0
2015,35,0,33413,Ben Martin,142000.0
2015,36,0,33419,Cameron Tringale,140000.0
2015,37,0,34409,David Lingmerth,138000.0
2015,38,0,23320,Ryan Palmer,137000.0
2015,39,0,26596,Ryan Moore,136000.0
2015,40,0,24507,Jason Bohn,135000.0
2015,41,0,31323,Gary Woodland,134000.0
2015,42,0,24140,Sean O'Hair,133000.0
2015,43,0,29725,Tony Finau,132000.0
2015,44,0,30926,Chris Kirk,131000.0
2015,45,0,24361,Pat Perez,130000.0
2015,46,0,30927,Brendon Todd,129000.0
2015,47,0,23638,Brendon de Jonge,128000.0
2015,48,0,29221,Webb Simpson,127000.0
2015,49,0,24781,Hunter Mahan,126000.0
2015,50,0,29518,Brendan Steele,125000.0
2015,51,0,32448,James Hahn,120000.0
2015,52,0,32366,Kevin Chappell,115000.0
2015,53,0,21209,Sergio Garcia,114000.0
2015,54,0,33418,Shawn Stefani,113000.0
2015,55,0,26758,David Hearn,110000.0
2015,56,0,32640,Troy Merritt,110000.0
2015,57,0,27644,Brian Harman,110000.0
2015,58,0,27095,Nick Watney,110000.0
2015,59,0,40058,Zac Blair,110000.0
2015,60,0,33141,Keegan Bradley,110000.0
2015,61,0,1810,Phil Mickelson,110000.0
2015,62,0,24490,George McNeill,110000.0
2015,63,0,34098,Russell Henley,110000.0
2015,64,0,28679,Fabián Gómez,110000.0
2015,65,0,23621,Rory Sabbatini,110000.0
2015,66,0,29420,Billy Horschel,110000.0
2015,67,0,24138,Ian Poulter,110000.0
2015,68,0,8075,Jerry Kelly,110000.0
2015,69,0,31202,William McGirt,110000.0
2015,70,0,23800,Bryce Molder,110000.0
2015,71,0,20472,Alex Cejka,80000.0
2015,72,0,26851,Marc Leishman,80000.0
2015,73,0,20645,John Senden,80000.0
2015,74,0,31557,Jim Herman,80000.0
2015,75,0,27214,Kevin Streelman,80000.0
2015,76,0,26289,Boo Weekley,80000.0
2015,77,0,25345,Carl Pettersson,80000.0
2015,78,0,29476,Kyle Reifers,80000.0
2015,79,0,21961,Charles Howell III,80000.0
2015,80,0,23983,Luke Donald,80000.0
2015,81,0,34264,Hudson Swafford,75000.0
2015,82,0,27466,Spencer Levin,75000.0
2015,83,0,35451,Scott Pinckney,75000.0
2015,84,0,27770,Camilo Villegas,75000.0
2015,85,0,33461,Morgan Hoffmann,75000.0
2015,86,0,1706,Davis Love III,75000.0
2015,87,0,26951,Johnson Wagner,75000.0
2015,88,0,25686,Jason Dufner,75000.0
2015,89,0,28307,Matt Every,75000.0
2015,90,0,23353,J.J. Henry,75000.0
2015,91,0,30711,Colt Knost,75000.0
2015,92,0,22892,Jason Gore,75000.0
2015,93,0,33667,Carlos Ortiz,75000.0
2015,94,0,29479,Scott Brown,75000.0
2015,95,0,21878,Mark Wilson,75000.0
2015,96,0,12510,Chad Campbell,75000.0
2015,97,0,34265,Will Wilcox,75000.0
2015,98,0,34563,Chesson Hadley,75000.0
2015,99,0,27936,Martin Laird,75000.0
2015,100,0,30944,Jason Kokrak,75000.0
2015,101,0,25493,Nick Taylor,70000.0
2015,102,0,20229,Stewart Cink,70000.0
2015,103,0,20766,Padraig Harrington,70000.0
2015,104,0,20691,Greg Owen,70000.0
2015,105,0,35541,John Peterson,70000.0
2015,106,0,24502,Adam Scott,70000.0
2015,107,0,33399,Adam Hadwin,70000.0
2015,108,0,26331,Charl Schwartzel,70000.0
2015,109,0,20396,Lee Westwood,70000.0
2015,110,0,34174,John Huh,70000.0
2015,111,0,25198,Francesco Molinari,70000.0
2015,112,0,27436,Graham DeLaet,70000.0
2015,113,0,34262,Jon Curran,70000.0
2015,114,0,25892,Steve Wheatcroft,70000.0
2015,115,0,29720,Andres Gonzales,70000.0
2015,116,0,27963,Chris Stroud,70000.0
2015,117,0,20104,Ken Duke,70000.0
2015,118,0,20157,Retief Goosen,70000.0
2015,119,0,6567,Vijay Singh,70000.0
2015,120,0,25720,Chad Collins,70000.0
2015,121,0,23135,Tim Clark,70000.0
2015,122,0,30852,Ryo Ishikawa,70000.0
2015,123,0,27895,Jonas Blixt,70000.0
2015,124,0,24494,Erik Compton,70000.0
2015,125,0,28475,Jeff Overton,70000.0
2015,126,0,24912,Will MacKenzie,32000.0
2015,127,0,34261,Scott Langley,32000.0
2015,128,0,31560,Brian Stuard,32000.0
2015,129,0,30692,Scott Stallings,32000.0
2015,130,0,25369,Jamie Donaldson,32000.0
2015,131,0,28780,Nicholas Thompson,32000.0
2015,132,0,35532,Tom Hoge,32000.0
2015,133,0,30946,Alex Prugh,32000.0
2015,134,0,29289,S.Y. Noh,32000.0
2015,135,0,34130,Sung Joon Park,32000.0
2015,136,0,29222,Billy Hurley III,32000.0
2015,137,0,29223,Sam Saunders,32000.0
2015,138,0,28486,Michael Putnam,32000.0
2015,139,0,27408,Martin Kaymer,32000.0
2015,140,0,29535,Brice Garnett,32000.0
2015,141,0,37454,Whee Kim,32000.0
2015,142,0,8725,Tom Gillis,32000.0
2015,143,0,21753,Brian Davis,32000.0
2015,144,0,2206,David Toms,32000.0
2015,145,0,35545,Blayne Barber,32000.0
2015,146,0,32150,Michael Thompson,32000.0
2015,147,0,25900,Lucas Glover,32000.0
2015,148,0,35539,Luke Guthrie,32000.0
2015,149,0,32334,Charlie Beljan,32000.0
2015,150,0,22056,Cameron Percy,32000.0
2014,1,0,29420,Billy Horschel,10000000.0
2014,2,0,30926,Chris Kirk,3000000.0
2014,3,0,28237,Rory McIlroy,2000000.0
2014,4,0,10809,Jim Furyk,1500000.0
2014,5,0,25804,Bubba Watson,1000000.0
2014,6,0,24781,Hunter Mahan,800000.0
2014,7,0,25632,Jimmy Walker,700000.0
2014,8,0,23108,Matt Kuchar,600000.0
2014,9,0,32102,Rickie Fowler,550000.0
2014,10,0,28089,Jason Day,500000.0
2014,11,0,22405,Justin Rose,300000.0
2014,12,0,24502,Adam Scott,290000.0
2014,13,0,21209,Sergio Garcia,280000.0
2014,14,0,23320,Ryan Palmer,270000.0
2014,15,0,34046,Jordan Spieth,250000.0
2014,16,0,24924,Bill Haas,242500.0
2014,16,0,27408,Martin Kaymer,242500.0
2014,18,0,24024,Zach Johnson,235000.0
2014,19,0,34098,Russell Henley,230000.0
2014,20,0,33419,Cameron Tringale,225000.0
2014,21,0,34360,Patrick Reed,220000.0
2014,22,0,31323,Gary Woodland,215000.0
2014,23,0,20645,John Senden,210000.0
2014,24,0,25396,Kevin Na,205000.0
2014,25,0,29221,Webb Simpson,200000.0
2014,26,0,33461,Morgan Hoffmann,195000.0
2014,27,0,30927,Brendon Todd,190000.0
2014,28,0,32839,Hideki Matsuyama,185000.0
2014,29,0,22046,Geoff Ogilvy,180000.0
2014,30,0,30925,Dustin Johnson,175000.0
2014,31,0,20098,Stuart Appleby,165000.0
2014,32,0,34099,Harris English,155000.0
2014,33,0,33141,Keegan Bradley,150000.0
2014,34,0,21961,Charles Howell III,145000.0
2014,35,0,29289,S.Y. Noh,142000.0
2014,36,0,27644,Brian Harman,140000.0
2014,37,0,27436,Graham DeLaet,138000.0
2014,38,0,26679,Kevin Stadler,137000.0
2014,39,0,26596,Ryan Moore,136000.0
2014,40,0,33122,Russell Knox,135000.0
2014,41,0,6522,Ernie Els,134000.0
2014,42,0,27141,J.B. Holmes,133000.0
2014,43,0,26331,Charl Schwartzel,132000.0
2014,44,0,27214,Kevin Streelman,131000.0
2014,45,0,28307,Matt Every,130000.0
2014,46,0,24490,George McNeill,129000.0
2014,47,0,27963,Chris Stroud,128000.0
2014,48,0,27770,Camilo Villegas,127000.0
2014,49,0,34563,Chesson Hadley,126000.0
2014,50,0,20848,Ángel Cabrera,125000.0
2014,51,0,31560,Brian Stuard,120000.0
2014,52,0,21528,Henrik Stenson,115000.0
2014,53,0,12716,Charley Hoffman,114000.0
2014,54,0,23135,Tim Clark,113000.0
2014,55,0,32366,Kevin Chappell,110000.0
2014,56,0,25572,Graeme McDowell,110000.0
2014,57,0,25834,Daniel Summerhays,110000.0
2014,58,0,26851,Marc Leishman,110000.0
2014,59,0,25274,Steven Bowditch,110000.0
2014,60,0,23541,Ben Crane,110000.0
2014,61,0,31202,William McGirt,110000.0
2014,62,0,8075,Jerry Kelly,110000.0
2014,63,0,25345,Carl Pettersson,110000.0
2014,64,0,24494,Erik Compton,110000.0
2014,65,0,24912,Will MacKenzie,110000.0
2014,66,0,21731,Freddie Jacobson,110000.0
2014,67,0,26300,Matt Jones,110000.0
2014,68,0,1810,Phil Mickelson,110000.0
2014,69,0,24357,K.J. Choi,110000.0
2014,70,0,24507,Jason Bohn,110000.0
2014,71,0,34431,Robert Streb,80000.0
2014,72,0,30852,Ryo Ishikawa,80000.0
2014,73,0,30944,Jason Kokrak,80000.0
2014,74,0,26758,David Hearn,80000.0
2014,75,0,25444,Justin Hicks,80000.0
2014,76,0,33413,Ben Martin,80000.0
2014,77,0,34261,Scott Langley,80000.0
2014,78,0,24138,Ian Poulter,80000.0
2014,79,0,29518,Brendan Steele,80000.0
2014,80,0,20229,Stewart Cink,80000.0
2014,81,0,23623,Bo Van Pelt,75000.0
2014,82,0,25191,Gonzalo Fernandez-Castaño,75000.0
2014,83,0,33418,Shawn Stefani,75000.0
2014,84,0,30692,Scott Stallings,75000.0
2014,85,0,29479,Scott Brown,75000.0
2014,86,0,27649,Brandt Snedeker,75000.0
2014,87,0,6567,Vijay Singh,75000.0
2014,88,0,29926,Danny Lee,75000.0
2014,89,0,23983,Luke Donald,75000.0
2014,90,0,25686,Jason Dufner,75000.0
2014,91,0,23638,Brendon de Jonge,75000.0
2014,92,0,28475,Jeff Overton,75000.0
2014,93,0,28486,Michael Putnam,75000.0
2014,94,0,29425,Andrew Svoboda,75000.0
2014,95,0,25364,Paul Casey,75000.0
2014,96,0,34174,John Huh,75000.0
2014,97,0,29222,Billy Hurley III,75000.0
2014,98,0,24361,Pat Perez,75000.0
2014,99,0,24358,Robert Garrigus,75000.0
2014,100,0,25562,Andres Romero,75000.0
2014,101,0,32640,Troy Merritt,70000.0
2014,102,0,27895,Jonas Blixt,70000.0
2014,103,0,20157,Retief Goosen,70000.0
2014,104,0,29478,Kevin Kisner,70000.0
2014,105,0,27095,Nick Watney,70000.0
2014,106,0,35539,Luke Guthrie,70000.0
2014,107,0,20396,Lee Westwood,70000.0
2014,108,0,23621,Rory Sabbatini,70000.0
2014,109,0,23800,Bryce Molder,70000.0
2014,110,0,21753,Brian Davis,70000.0
2014,111,0,26289,Boo Weekley,70000.0
2014,112,0,28500,Martin Flores,70000.0
2014,113,0,24846,Ricky Barnes,70000.0
2014,114,0,22371,Aaron Baddeley,70000.0
2014,115,0,27064,Jhonattan Vegas,70000.0
2014,116,0,6527,Steve Stricker,70000.0
2014,117,0,32150,Michael Thompson,70000.0
2014,118,0,2206,David Toms,70000.0
2014,119,0,25349,Tim Wilkinson,70000.0
2014,120,0,10860,Justin Leonard,70000.0
2014,121,0,29535,Brice Garnett,70000.0
2014,122,0,28259,Sangmoon Bae,70000.0
2014,123,0,32448,James Hahn,70000.0
2014,124,0,26329,Louis Oosthuizen,70000.0
2014,125,0,10885,Robert Allenby,70000.0
2014,126,0,28780,Nicholas Thompson,32000.0
2014,127,0,27936,Martin Laird,32000.0
2014,128,0,23353,J.J. Henry,32000.0
2014,129,0,22293,Heath Slocum,32000.0
2014,130,0,32334,Charlie Beljan,32000.0
2014,131,0,22621,Ben Curtis,32000.0
2014,132,0,20593,Greg Chalmers,32000.0
2014,133,0,27933,John Merrick,32000.0
2014,134,0,34409,David Lingmerth,32000.0
2014,135,0,32200,Roberto Castro,32000.0
2014,136,0,24925,Jonathan Byrd,32000.0
2014,137,0,35300,Andrew Loupe,32000.0
2014,138,0,35139,Richard Lee,32000.0
2014,139,0,10423,Mike Weir,32000.0
2014,140,0,19846,Brian Gay,32000.0
2014,141,0,20498,Briny Baird,32000.0
2014,142,0,34265,Will Wilcox,32000.0
2014,143,0,34021,Bud Cauley,32000.0
2014,144,0,28132,Tyrone Van Aswegen,32000.0
2014,145,0,22378,Trevor Immelman,32000.0
2014,146,0,34264,Hudson Swafford,32000.0
2014,147,0,31193,Jim Renner,32000.0
2014,148,0,27330,Josh Teater,32000.0
2014,149,0,20160,Charlie Wi,32000.0
2014,150,0,26951,Johnson Wagner,32000.0
2013,1,0,21528,Henrik Stenson,10000000.0
2013,2,0,8793,Tiger Woods,3000000.0
2013,3,0,6527,Steve Stricker,2000000.0
2013,4,0,24502,Adam Scott,1500000.0
2013,5,0,24024,Zach Johnson,1000000.0
2013,6,0,23108,Matt Kuchar,800000.0
2013,7,0,34046,Jordan Spieth,700000.0
2013,8,0,27436,Graham DeLaet,600000.0
2013,9,0,1810,Phil Mickelson,550000.0
2013,10,0,22405,Justin Rose,500000.0
2013,11,0,29221,Webb Simpson,300000.0
2013,12,0,27649,Brandt Snedeker,290000.0
2013,13,0,30925,Dustin Johnson,280000.0
2013,14,0,10809,Jim Furyk,270000.0
2013,15,0,27095,Nick Watney,250000.0
2013,16,0,29420,Billy Horschel,245000.0
2013,17,0,28089,Jason Day,240000.0
2013,18,0,33141,Keegan Bradley,235000.0
2013,19,0,25686,Jason Dufner,230000.0
2013,20,0,24781,Hunter Mahan,225000.0
2013,21,0,32200,Roberto Castro,220000.0
2013,22,0,21209,Sergio Garcia,215000.0
2013,23,0,31323,Gary Woodland,210000.0
2013,24,0,24924,Bill Haas,205000.0
2013,25,0,27214,Kevin Streelman,200000.0
2013,26,0,23638,Brendon de Jonge,195000.0
2013,27,0,26331,Charl Schwartzel,190000.0
2013,28,0,23983,Luke Donald,185000.0
2013,29,0,26289,Boo Weekley,180000.0
2013,30,0,25240,D.A. Points,175000.0
2013,31,0,34099,Harris English,165000.0
2013,32,0,26300,Matt Jones,155000.0
2013,33,0,26679,Kevin Stadler,150000.0
2013,34,0,30926,Chris Kirk,145000.0
2013,35,0,21961,Charles Howell III,142000.0
2013,36,0,25632,Jimmy Walker,140000.0
2013,37,0,25804,Bubba Watson,138000.0
2013,38,0,32102,Rickie Fowler,137000.0
2013,39,0,27933,John Merrick,136000.0
2013,40,0,25834,Daniel Summerhays,135000.0
2013,41,0,20396,Lee Westwood,134000.0
2013,42,0,34174,John Huh,133000.0
2013,43,0,27963,Chris Stroud,132000.0
2013,44,0,34098,Russell Henley,131000.0
2013,45,0,32366,Kevin Chappell,130000.0
2013,46,0,23621,Rory Sabbatini,129000.0
2013,47,0,21753,Brian Davis,128000.0
2013,48,0,21099,David Lynn,127000.0
2013,49,0,25818,Scott Piercy,126000.0
2013,50,0,28237,Rory McIlroy,125000.0
2013,51,0,26596,Ryan Moore,120000.0
2013,52,0,27895,Jonas Blixt,115000.0
2013,53,0,24138,Ian Poulter,114000.0
2013,54,0,34360,Patrick Reed,113000.0
2013,55,0,25572,Graeme McDowell,110000.0
2013,56,0,26758,David Hearn,110000.0
2013,57,0,19846,Brian Gay,110000.0
2013,58,0,28307,Matt Every,110000.0
2013,59,0,26851,Marc Leishman,110000.0
2013,60,0,28780,Nicholas Thompson,110000.0
2013,61,0,12716,Charley Hoffman,110000.0
2013,62,0,30944,Jason Kokrak,110000.0
2013,63,0,30692,Scott Stallings,110000.0
2013,64,0,23800,Bryce Molder,110000.0
2013,65,0,20848,Ángel Cabrera,110000.0
2013,66,0,32150,Michael Thompson,110000.0
2013,67,0,20104,Ken Duke,110000.0
2013,68,0,6522,Ernie Els,110000.0
2013,69,0,28259,Sangmoon Bae,110000.0
2013,70,0,29518,Brendan Steele,110000.0
2013,71,0,23320,Ryan Palmer,80000.0
2013,72,0,21731,Freddie Jacobson,80000.0
2013,73,0,24357,K.J. Choi,80000.0
2013,74,0,27936,Martin Laird,80000.0
2013,75,0,34409,David Lingmerth,80000.0
2013,76,0,20229,Stewart Cink,80000.0
2013,77,0,30110,Kyle Stanley,80000.0
2013,78,0,27330,Josh Teater,80000.0
2013,79,0,33419,Cameron Tringale,80000.0
2013,80,0,23135,Tim Clark,80000.0
2013,81,0,22913,John Rollins,75000.0
2013,82,0,27770,Camilo Villegas,75000.0
2013,83,0,1320,Bob Estes,75000.0
2013,84,0,27408,Martin Kaymer,75000.0
2013,85,0,8075,Jerry Kelly,75000.0
2013,86,0,10860,Justin Leonard,75000.0
2013,87,0,28500,Martin Flores,75000.0
2013,88,0,29479,Scott Brown,75000.0
2013,89,0,23623,Bo Van Pelt,75000.0
2013,90,0,35539,Luke Guthrie,75000.0
2013,91,0,24358,Robert Garrigus,75000.0
2013,92,0,31560,Brian Stuard,75000.0
2013,93,0,37273,Derek Ernst,75000.0
2013,94,0,27644,Brian Harman,75000.0
2013,95,0,20098,Stuart Appleby,75000.0
2013,96,0,35139,Richard Lee,75000.0
2013,97,0,20593,Greg Chalmers,75000.0
2013,98,0,24361,Pat Perez,75000.0
2013,99,0,24494,Erik Compton,75000.0
2013,100,0,31202,William McGirt,75000.0
2013,101,0,22371,Aaron Baddeley,70000.0
2013,102,0,24490,George McNeill,70000.0
2013,103,0,23409,James Driscoll,70000.0
2013,104,0,22046,Geoff Ogilvy,70000.0
2013,105,0,27556,Ted Potter Jr.,70000.0
2013,106,0,23353,J.J. Henry,70000.0
2013,107,0,25345,Carl Pettersson,70000.0
2013,108,0,28475,Jeff Overton,70000.0
2013,109,0,20645,John Senden,70000.0
2013,110,0,32448,James Hahn,70000.0
2013,111,0,21878,Mark Wilson,70000.0
2013,112,0,32334,Charlie Beljan,70000.0
2013,113,0,24507,Jason Bohn,70000.0
2013,114,0,25900,Lucas Glover,70000.0
2013,115,0,1724,Jeff Maggert,70000.0
2013,116,0,25444,Justin Hicks,70000.0
2013,117,0,33461,Morgan Hoffmann,70000.0
2013,118,0,26476,Chez Reavie,70000.0
2013,119,0,28092,D.H. Lee,70000.0
2013,120,0,25562,Andres Romero,70000.0
2013,121,0,26951,Johnson Wagner,70000.0
2013,122,0,34261,Scott Langley,70000.0
2013,123,0,20160,Charlie Wi,70000.0
2013,124,0,25274,Steven Bowditch,70000.0
2013,125,0,23541,Ben Crane,70000.0
2013,126,0,34431,Robert Streb,32000.0
2013,127,0,22792,Peter Hanson,32000.0
2013,128,0,23452,Nicolas Colsaerts,32000.0
2013,129,0,29740,Brad Fritsch,32000.0
2013,130,0,20766,Padraig Harrington,32000.0
2013,131,0,34021,Bud Cauley,32000.0
2013,132,0,24846,Ricky Barnes,32000.0
2013,133,0,28679,Fabián Gómez,32000.0
2013,134,0,20691,Greg Owen,32000.0
2013,135,0,33418,Shawn Stefani,32000.0
2013,136,0,12510,Chad Campbell,32000.0
2013,137,0,7867,Woody Austin,32000.0
2013,138,0,2206,David Toms,32000.0
2013,139,0,31557,Jim Herman,32000.0
