YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
2019,158,0,47959,Bryson DeChambeau,2.538,300.129,118.239,59,218802999
2019,159,0,29478,Kevin Kisner,2.537,284.67,112.197,85,217202918
2019,160,0,30978,Kiradech Aphibarnrat,2.536,287.191,113.225,43,222002952
2019,160,0,21731,Freddie Jacobson,2.536,289.77,114.26,94,195002986
2019,160,0,36699,Patrick Rodgers,2.536,304.854,120.229,38,225303058
2019,160,0,34046,Jordan Spieth,2.536,287.813,113.5,59,111003057
2019,164,0,30911,Tommy Fleetwood,2.535,292.983,115.582,42,183602859
2019,164,0,46970,Jon Rahm,2.535,300.573,118.558,28,225102810
2019,166,0,21209,Sergio Garcia,2.532,306.372,121.013,44,216602812
2019,166,0,28252,Seamus Power,2.532,303.098,119.702,118,175302979
2019,166,0,48081,Xander Schauffele,2.532,304.749,120.377,29,228602846
2019,169,0,26329,Louis Oosthuizen,2.531,286.563,113.202,34,211502826
2019,170,0,29974,Branden Grace,2.53,291.44,115.216,47,188602866
2019,171,0,32333,Kevin Tway,2.529,307.325,121.515,83,157802945
2019,172,0,46501,Ollie Schniederjans,2.521,308.19,122.245,89,84702952
2019,173,0,21528,Henrik Stenson,2.519,291.218,115.615,19,231202863
2019,173,0,33419,Cameron Tringale,2.519,302.112,119.939,126,202903109
2019,175,0,33122,Russell Knox,2.517,283.385,112.603,87,203702894
2019,176,0,34360,Patrick Reed,2.516,293.804,116.791,102,163402950
2019,177,0,24361,Pat Perez,2.515,290.559,115.511,56,199102990
2019,178,0,40098,Matt Fitzpatrick,2.513,283.905,112.958,45,184102961
2019,179,0,25396,Kevin Na,2.511,286.786,114.191,40,221602829
2019,180,0,25804,Bubba Watson,2.509,304.863,121.5,35,225002831
2019,181,0,36689,Brooks Koepka,2.507,306.083,122.085,83,219302790
2019,182,0,26851,Marc Leishman,2.504,293.208,117.084,49,190803083
2019,183,0,27349,Alex Noren,2.502,301.664,120.584,61,206102860
2019,184,0,29484,Peter Uihlein,2.498,308.224,123.386,87,210702891
2019,185,0,46402,Talor Gooch,2.495,299.747,120.162,87,187702983
2019,186,0,47347,Adam Schenk,2.486,306.35,123.251,140,204902954
2019,187,0,24502,Adam Scott,2.468,296.915,120.29,22,195302765
2019,188,0,34256,Andrew Putnam,2.428,279.507,115.139,51,197903125
2018,1,0,39954,Cody Gribble,2.695,302.66,112.311,44,238903139
2018,2,0,29485,Brett Stegmaier,2.684,297.529,110.853,44,229702974
2018,3,0,35461,Beau Hossler,2.68,298.745,111.47,79,217803094
2018,4,0,47128,Richy Werenski,2.679,292.205,109.083,66,228603059
2018,5,0,32816,Satoshi Kodaira,2.676,296.711,110.866,27,236003111
2018,6,0,32102,Rickie Fowler,2.675,310.044,115.888,43,231503054
2018,7,0,29268,Bronson Burgoon,2.674,303.068,113.328,48,214203088
2018,8,0,25198,Francesco Molinari,2.668,300.807,112.733,45,239103067
2018,9,0,27895,Jonas Blixt,2.666,294.536,110.492,46,233503029
2018,10,0,19846,Brian Gay,2.663,281.684,105.759,80,230102995
2018,11,0,23325,Vaughn Taylor,2.662,284.884,107.038,67,225503078
2018,12,0,34021,Bud Cauley,2.661,298.872,112.298,38,236402951
2018,13,0,25686,Jason Dufner,2.66,299.005,112.405,44,235002892
2018,14,0,27644,Brian Harman,2.659,292.326,109.927,57,218003074
2018,15,0,12510,Chad Campbell,2.657,290.932,109.503,50,226702971
2018,15,0,22056,Cameron Percy,2.657,295.185,111.113,38,225903010
2018,15,0,29518,Brendan Steele,2.657,310.536,116.879,45,228203029
2018,18,0,25493,Nick Taylor,2.656,291.835,109.884,68,219303022
2018,19,0,29535,Brice Garnett,2.655,297.884,112.2,68,220503077
2018,20,0,26758,David Hearn,2.653,285.261,107.535,45,231503059
2018,20,0,32150,Michael Thompson,2.653,296.381,111.702,53,229003144
2018,22,0,35891,Cameron Smith,2.652,300.885,113.449,46,239703121
2018,23,0,35450,Patrick Cantlay,2.647,303.907,114.803,56,237003036
2018,24,0,46970,Jon Rahm,2.646,313.506,118.488,40,232802927
2018,25,0,46435,Austin Cook,2.645,293.457,110.955,83,229903128
2018,26,0,23108,Matt Kuchar,2.644,285.444,107.969,56,217703010
2018,26,0,47993,Denny McCarthy,2.644,299.463,113.278,41,226603040
2018,28,0,29926,Danny Lee,2.643,293.173,110.924,65,226902998
2018,28,0,1810,Phil Mickelson,2.643,307.904,116.482,49,224802911
2018,28,0,32876,Martin Piller,2.643,289.907,109.671,61,224602963
2018,28,0,48081,Xander Schauffele,2.643,310.871,117.607,59,228602999
2018,28,0,37189,Harold Varner III,2.643,308.809,116.833,68,196402970
2018,33,0,24140,Sean O'Hair,2.642,302.46,114.474,53,233103039
2018,34,0,29908,C.T. Pan,2.64,293.894,111.316,69,236102916
2018,34,0,22405,Justin Rose,2.64,308.929,116.997,39,225603021
2018,36,0,34046,Jordan Spieth,2.639,299.426,113.441,59,212203015
2018,37,0,29221,Webb Simpson,2.638,292.495,110.888,70,209303047
2018,38,0,28237,Rory McIlroy,2.637,320.197,121.423,41,224903097
2018,39,0,39997,Corey Conners,2.636,302.264,114.655,77,235102966
2018,39,0,46601,Trey Mullinax,2.636,319.668,121.286,50,229203032
2018,41,0,22582,Kyle Thompson,2.635,279.965,106.266,33,229003020
2018,42,0,29223,Sam Saunders,2.634,298.901,113.468,57,225703186
2018,43,0,35545,Blayne Barber,2.633,292.639,111.161,51,223003156
2018,44,0,34099,Harris English,2.632,307.396,116.774,64,225703027
2018,44,0,34213,Grayson Murray,2.632,312.165,118.585,54,197202963
2018,46,0,47959,Bryson DeChambeau,2.631,310.055,117.83,59,232602891
2018,47,0,35421,Brandon Harkins,2.63,307.068,116.763,70,236302987
2018,47,0,26476,Chez Reavie,2.63,286.207,108.834,46,230403093
2018,49,0,45526,Abraham Ancer,2.629,294.093,111.85,80,218103191
2018,49,0,28307,Matt Every,2.629,297.195,113.06,53,219103058
2018,51,0,32839,Hideki Matsuyama,2.628,307.269,116.938,41,224602933
2018,52,0,27958,Ryan Blaum,2.627,283.821,108.052,62,220303003
2018,53,0,20157,Retief Goosen,2.626,294.062,111.987,37,231202921
2018,54,0,25818,Scott Piercy,2.625,295.532,112.593,50,221402957
2018,54,0,33448,Justin Thomas,2.625,307.834,117.272,53,202903067
2018,56,0,24358,Robert Garrigus,2.623,307.241,117.135,58,224102930
2018,56,0,37454,Whee Kim,2.623,287.648,109.673,57,225103101
2018,56,0,31420,Anirban Lahiri,2.623,293.384,111.856,63,219503007
2018,56,0,25572,Graeme McDowell,2.623,292.276,111.438,41,201703020
2018,56,0,25240,D.A. Points,2.623,283.097,107.926,42,222603175
2018,61,0,24024,Zach Johnson,2.622,288.396,109.999,61,227402946
2018,61,0,26596,Ryan Moore,2.622,286.907,109.429,59,192002985
2018,63,0,28089,Jason Day,2.621,307.336,117.264,40,236502960
2018,64,0,33399,Adam Hadwin,2.62,292.626,111.685,52,218202952
2018,64,0,33410,Andrew Landry,2.62,290.462,110.859,65,236402950
2018,66,0,24925,Jonathan Byrd,2.619,292.031,111.515,43,225802854
2018,66,0,27649,Brandt Snedeker,2.619,291.056,111.117,59,227703128
2018,68,0,50526,Tom Lovelady,2.618,315.502,120.525,64,216002987
2018,68,0,25892,Steve Wheatcroft,2.618,286.421,109.411,41,170102926
2018,70,0,28679,Fabián Gómez,2.617,293.289,112.055,63,212702958
2018,70,0,34563,Chesson Hadley,2.617,299.07,114.259,83,199603046
2018,72,0,23621,Rory Sabbatini,2.616,293.264,112.093,69,219202976
2018,73,0,48084,Wesley Bryan,2.615,284.509,108.784,39,214702968
2018,74,0,26951,Johnson Wagner,2.614,283.918,108.612,47,214903066
2018,75,0,26499,Rafa Cabrera Bello,2.612,292.939,112.166,37,233102854
2018,75,0,30925,Dustin Johnson,2.612,317.08,121.378,44,230602969
2018,75,0,30944,Jason Kokrak,2.612,308.617,118.137,80,223202898
2018,75,0,39327,Ben Silverman,2.612,289.058,110.656,66,158103066
2018,75,0,31560,Brian Stuard,2.612,276.514,105.862,80,226902995
2018,80,0,23353,J.J. Henry,2.611,294.472,112.78,52,227702980
2018,80,0,26851,Marc Leishman,2.611,301.162,115.336,57,229802990
2018,82,0,33141,Keegan Bradley,2.61,298.589,114.386,72,227802987
2018,82,0,33419,Cameron Tringale,2.61,290.431,111.278,46,196603186
2018,84,0,10809,Jim Furyk,2.609,274.66,105.272,33,225002877
2018,84,0,29420,Billy Horschel,2.609,298.703,114.475,72,211002974
2018,86,0,28500,Martin Flores,2.608,299.681,114.912,64,224802981
2018,86,0,30110,Kyle Stanley,2.608,293.747,112.653,58,212202996
2018,88,0,30692,Scott Stallings,2.607,301.622,115.716,72,196002927
2018,89,0,37278,Nicholas Lindheim,2.606,295.965,113.556,51,231002890
2018,90,0,39975,Michael Kim,2.605,288.206,110.638,48,227102905
2018,90,0,27214,Kevin Streelman,2.605,298.393,114.529,75,228202989
2018,92,0,20472,Alex Cejka,2.603,279.2,107.278,55,227303028
2018,92,0,34076,Joel Dahmen,2.603,293.572,112.778,68,227202999
2018,92,0,36799,Stephan Jaeger,2.603,295.527,113.543,56,229403020
2018,92,0,27936,Martin Laird,2.603,299.121,114.931,53,234903357
2018,96,0,28775,Nate Lashley,2.601,296.156,113.862,33,219903110
2018,96,0,32254,Xinjun Zhang,2.601,298.985,114.949,49,226403363
2018,98,0,22371,Aaron Baddeley,2.6,296.139,113.892,60,203602829
2018,98,0,32448,James Hahn,2.6,297.161,114.275,62,225203088
2018,98,0,34174,John Huh,2.6,284.342,109.364,73,219002944
2018,101,0,31202,William McGirt,2.599,286.754,110.353,70,214003087
2018,102,0,34409,David Lingmerth,2.597,284.276,109.469,63,219202873
2018,103,0,40058,Zac Blair,2.596,280.105,107.898,43,223903012
2018,103,0,33413,Ben Martin,2.596,291.264,112.198,56,225902924
2018,103,0,33418,Shawn Stefani,2.596,298.471,114.971,51,208903011
2018,106,0,33948,Byeong Hun An,2.595,304.162,117.204,58,233602940
2018,106,0,34466,Peter Malnati,2.595,289.207,111.464,68,222302916
2018,108,0,20593,Greg Chalmers,2.594,281.646,108.559,40,234602871
2018,108,0,30911,Tommy Fleetwood,2.594,303.784,117.089,43,230702937
2018,110,0,40026,Daniel Berger,2.593,298.697,115.215,53,225603110
2018,110,0,24138,Ian Poulter,2.593,289.471,111.619,42,223902882
2018,112,0,34098,Russell Henley,2.592,291.053,112.289,43,229403097
2018,113,0,35879,Kelly Kraft,2.59,281.27,108.582,69,200402993
2018,114,0,35376,Roberto Díaz,2.588,281.652,108.816,52,215403093
2018,114,0,35532,Tom Hoge,2.588,289.345,111.818,79,193202974
2018,114,0,49771,J.T. Poston,2.588,299.46,115.721,56,146903005
2018,114,0,28132,Tyrone Van Aswegen,2.588,289.654,111.937,70,162902891
2018,118,0,29725,Tony Finau,2.587,314.423,121.52,67,225603106
2018,119,0,30926,Chris Kirk,2.586,289.707,112.009,90,212102982
2018,119,0,23320,Ryan Palmer,2.586,301.706,116.661,53,136503153
2018,121,0,37455,Si Woo Kim,2.585,288.344,111.535,68,177403039
2018,122,0,33204,Shane Lowry,2.584,295.8,114.491,43,203602895
2018,123,0,25632,Jimmy Walker,2.583,298.58,115.604,49,185602962
2018,124,0,23541,Ben Crane,2.582,278.273,107.782,45,222302894
2018,124,0,26300,Matt Jones,2.582,304.824,118.057,43,222902998
2018,124,0,35544,Andrew Yun,2.582,285.389,110.522,30,204102994
2018,127,0,36689,Brooks Koepka,2.581,316.012,122.42,43,231802880
2018,128,0,47125,Matt Atkins,2.58,299.761,116.185,37,222602946
2018,128,0,25364,Paul Casey,2.58,302.756,117.34,35,227302847
2018,128,0,31416,Derek Fathauer,2.58,284.99,110.457,60,196102979
2018,131,0,25900,Lucas Glover,2.579,297.395,115.313,41,224702885
2018,131,0,32640,Troy Merritt,2.579,288.897,112.037,67,206803052
2018,131,0,27963,Chris Stroud,2.579,288.718,111.956,51,219802952
2018,131,0,49964,Aaron Wise,2.579,299.679,116.194,63,228603177
2018,135,0,27974,Sung Kang,2.578,290.198,112.57,53,166103156
2018,136,0,46402,Talor Gooch,2.577,302.947,117.542,47,231102900
2018,136,0,32757,Patton Kizzire,2.577,297.835,115.571,69,206502912
2018,136,0,34256,Andrew Putnam,2.577,292.101,113.363,69,219502907
2018,136,0,39324,J.J. Spaun,2.577,295.228,114.583,59,217503119
2018,140,0,45609,Tyler Duncan,2.576,294.438,114.297,65,222403036
2018,140,0,29974,Branden Grace,2.576,296.807,115.232,32,227802869
2018,142,0,12716,Charley Hoffman,2.574,297.924,115.763,55,223602863
2018,142,0,27942,Rob Oppenheim,2.574,288.683,112.172,49,220902854
2018,144,0,24924,Bill Haas,2.572,296.729,115.388,47,228502861
2018,145,0,29479,Scott Brown,2.571,291.82,113.5,69,226002854
2018,145,0,28252,Seamus Power,2.571,305.226,118.706,60,235203035
2018,145,0,27095,Nick Watney,2.571,304.524,118.451,75,193502975
2018,148,0,32366,Kevin Chappell,2.57,306.522,119.247,50,226702855
2018,149,0,27129,Luke List,2.569,311.953,121.436,69,227202986
2018,150,0,29461,Jamie Lovemark,2.568,298.294,116.138,67,216003020
2018,151,0,34363,Tyrrell Hatton,2.566,296.89,115.686,29,224802990
2018,151,0,29222,Billy Hurley III,2.566,280.517,109.301,55,200702869
2018,153,0,19803,Ryan Armour,2.565,280.313,109.288,89,214803027
2018,153,0,40009,Dominic Bozzelli,2.565,294.724,114.911,53,182702952
2018,155,0,33122,Russell Knox,2.563,285.47,111.361,67,214102884
2018,156,0,21961,Charles Howell III,2.562,302.384,118.006,69,204402857
2018,156,0,36699,Patrick Rodgers,2.562,304.26,118.748,57,223802843
2018,158,0,24781,Hunter Mahan,2.559,295.004,115.272,50,224702897
2018,159,0,26329,Louis Oosthuizen,2.557,292.44,114.357,41,232502913
2018,160,0,30978,Kiradech Aphibarnrat,2.556,290.021,113.456,27,215703006
2018,160,0,8793,Tiger Woods,2.556,307.341,120.236,42,199402918
2018,162,0,25834,Daniel Summerhays,2.554,278.715,109.146,34,203702945
2018,163,0,31646,Emiliano Grillo,2.553,293.599,114.995,68,181402869
2018,163,0,47347,Adam Schenk,2.553,307.836,120.586,64,217002827
2018,165,0,34358,Jonathan Randolph,2.55,284.212,111.447,60,213402946
2018,166,0,29478,Kevin Kisner,2.548,286.685,112.499,57,210003023
2018,167,0,20229,Stewart Cink,2.547,294.326,115.54,64,171202888
2018,168,0,35506,Mackenzie Hughes,2.546,292.835,115.013,64,222102945
2018,169,0,34264,Hudson Swafford,2.542,300.692,118.295,45,199202935
2018,169,0,25804,Bubba Watson,2.542,308.268,121.291,53,206302733
2018,171,0,47287,Ethan Tracy,2.541,294.754,115.994,46,205702810
2018,172,0,37275,Sam Ryder,2.534,296.86,117.173,60,206402905
2018,173,0,31323,Gary Woodland,2.531,310.512,122.679,54,211203013
2018,174,0,24846,Ricky Barnes,2.53,295.819,116.94,33,228102821
2018,174,0,34360,Patrick Reed,2.53,296.717,117.257,52,181402822
2018,176,0,27141,J.B. Holmes,2.529,305.644,120.833,59,220002900
2018,177,0,25396,Kevin Na,2.528,287.57,113.761,60,215302860
2018,178,0,34431,Robert Streb,2.525,290.678,115.129,56,212302887
2018,179,0,20572,Rod Pampling,2.523,283.554,112.375,43,222702962
2018,180,0,26331,Charl Schwartzel,2.522,299.624,118.786,32,212202748
2018,181,0,27556,Ted Potter Jr.,2.518,285.807,113.505,70,197202767
2018,182,0,27349,Alex Noren,2.517,296.487,117.778,37,218802905
2018,182,0,32333,Kevin Tway,2.517,307.438,122.131,74,157802944
2018,184,0,46501,Ollie Schniederjans,2.514,299.84,119.285,60,173502950
2018,185,0,39546,Keith Mitchell,2.509,313.192,124.834,70,210702843
2018,186,0,21528,Henrik Stenson,2.506,290.265,115.85,17,233802657
2018,187,0,29484,Peter Uihlein,2.504,307.949,122.993,50,213902894
2018,188,0,37338,Zecheng Dou,2.501,291.457,116.529,31,197802811
2018,189,0,35310,Lanto Griffin,2.494,297.821,119.395,49,75602945
2018,190,0,27064,Jhonattan Vegas,2.489,303.302,121.873,51,166802863
2018,191,0,24502,Adam Scott,2.48,299.68,120.846,51,217402832
2018,192,0,24361,Pat Perez,2.464,287.778,116.792,41,203802904
2018,193,0,39328,Conrad Shindler,2.432,289.923,119.229,29,216002702
2017,1,0,23325,Vaughn Taylor,2.67,285.567,106.949,73,225503081
2017,2,0,33448,Justin Thomas,2.669,312.467,117.074,50,236403165
2017,3,0,29908,C.T. Pan,2.663,292.509,109.847,65,238803114
2017,4,0,29485,Brett Stegmaier,2.661,294.677,110.738,53,224502953
2017,4,0,25349,Tim Wilkinson,2.661,281.716,105.849,43,227703122
2017,6,0,20472,Alex Cejka,2.66,286.187,107.591,53,226202921
2017,6,0,25818,Scott Piercy,2.66,299.875,112.754,44,232503083
2017,8,0,33204,Shane Lowry,2.658,304.557,114.597,21,241902862
2017,9,0,24357,K.J. Choi,2.655,284.731,107.236,53,228403058
2017,10,0,24507,Jason Bohn,2.653,280.336,105.665,59,206903072
2017,11,0,29476,Kyle Reifers,2.651,289.147,109.069,68,222503158
2017,11,0,47128,Richy Werenski,2.651,293.666,110.782,54,228002996
2017,13,0,28237,Rory McIlroy,2.65,318.029,120.027,28,239603265
2017,14,0,32102,Rickie Fowler,2.648,304.868,115.124,53,211603131
2017,15,0,31416,Derek Fathauer,2.646,292.853,110.68,51,203803420
2017,16,0,19846,Brian Gay,2.645,282.072,106.624,66,227402977
2017,16,0,33461,Morgan Hoffmann,2.645,296.828,112.206,76,227903063
2017,16,0,32640,Troy Merritt,2.645,295.342,111.64,66,231003065
2017,16,0,25632,Jimmy Walker,2.645,302.654,114.443,39,228403093
2017,20,0,25493,Nick Taylor,2.643,290.974,110.097,74,173803012
2017,21,0,6522,Ernie Els,2.64,288.238,109.183,27,219403016
2017,22,0,34174,John Huh,2.639,287.541,108.965,73,230002993
2017,23,0,29221,Webb Simpson,2.638,290.158,109.972,70,230402972
2017,24,0,46601,Trey Mullinax,2.637,317.164,120.285,62,155103158
2017,24,0,23621,Rory Sabbatini,2.637,292.871,111.069,47,212103073
2017,26,0,46440,Smylie Kaufman,2.635,309.073,117.277,58,217802974
2017,26,0,24140,Sean O'Hair,2.635,303.258,115.088,55,237602956
2017,28,0,40009,Dominic Bozzelli,2.634,302.032,114.665,50,228403200
2017,29,0,27974,Sung Kang,2.633,303.695,115.329,63,221803186
2017,30,0,24024,Zach Johnson,2.632,285.201,108.362,56,230402935
2017,30,0,23320,Ryan Palmer,2.632,306.864,116.594,43,217703097
2017,30,0,29223,Sam Saunders,2.632,296.004,112.479,57,228703300
2017,33,0,31420,Anirban Lahiri,2.631,297.975,113.246,45,224703204
2017,34,0,30110,Kyle Stanley,2.63,296.329,112.694,83,222903108
2017,35,0,48081,Xander Schauffele,2.628,310.943,118.336,47,211702929
2017,36,0,35450,Patrick Cantlay,2.627,299.311,113.943,36,231902904
2017,36,0,32448,James Hahn,2.627,297.835,113.378,69,198603160
2017,36,0,27644,Brian Harman,2.627,287.229,109.352,66,217003057
2017,36,0,26596,Ryan Moore,2.627,284.547,108.329,60,201502987
2017,36,0,46970,Jon Rahm,2.627,306.517,116.677,54,202402928
2017,41,0,30692,Scott Stallings,2.626,301.906,114.957,56,189403006
2017,42,0,33141,Keegan Bradley,2.625,303.602,115.667,72,198003044
2017,43,0,30926,Chris Kirk,2.623,289.223,110.272,65,212003221
2017,44,0,34466,Peter Malnati,2.622,283.714,108.214,74,232402890
2017,45,0,35545,Blayne Barber,2.621,291.654,111.271,64,224902957
2017,45,0,25240,D.A. Points,2.621,283.714,108.259,52,216603067
2017,47,0,34098,Russell Henley,2.62,296.997,113.374,73,230303042
2017,47,0,26951,Johnson Wagner,2.62,289.914,110.661,49,215203074
2017,49,0,34021,Bud Cauley,2.619,295.363,112.763,68,201103053
2017,50,0,37454,Whee Kim,2.618,295.716,112.952,51,228202966
2017,50,0,23108,Matt Kuchar,2.618,284.274,108.568,65,218502966
2017,50,0,29289,S.Y. Noh,2.618,305.325,116.616,71,233503152
2017,53,0,27895,Jonas Blixt,2.617,291.298,111.313,53,234902910
2017,53,0,39975,Michael Kim,2.617,290.751,111.104,75,199003159
2017,53,0,22056,Cameron Percy,2.617,290.035,110.838,51,227503058
2017,56,0,20593,Greg Chalmers,2.616,283.24,108.272,63,149603036
2017,57,0,46732,Rick Lamb,2.615,302.81,115.787,36,223302894
2017,57,0,29926,Danny Lee,2.615,294.97,112.812,62,229003131
2017,59,0,26300,Matt Jones,2.612,309.008,118.293,46,232402987
2017,60,0,27958,Ryan Blaum,2.611,284.818,109.095,72,195603078
2017,60,0,24358,Robert Garrigus,2.611,306.067,117.236,55,179003006
2017,62,0,27436,Graham DeLaet,2.609,304.456,116.694,61,205102972
2017,62,0,23353,J.J. Henry,2.609,297.824,114.167,69,221002948
2017,64,0,34409,David Lingmerth,2.606,291.26,111.772,60,230302925
2017,65,0,23497,Tag Ridings,2.605,303.285,116.43,42,230502902
2017,66,0,29420,Billy Horschel,2.603,302.228,116.117,64,195403146
2017,66,0,37278,Nicholas Lindheim,2.603,289.452,111.22,39,212302939
2017,66,0,34046,Jordan Spieth,2.603,294.469,113.114,58,229203007
2017,69,0,27129,Luke List,2.602,314.105,120.715,69,220902978
2017,70,0,27466,Spencer Levin,2.601,280.589,107.862,63,213103066
2017,71,0,26499,Rafa Cabrera Bello,2.6,289.058,111.174,35,232602926
2017,72,0,34099,Harris English,2.599,306.279,117.825,61,202803057
2017,72,0,25834,Daniel Summerhays,2.599,288.735,111.095,70,223903011
2017,74,0,1810,Phil Mickelson,2.598,296.848,114.244,57,193103013
2017,75,0,33948,Byeong Hun An,2.597,299.753,115.412,48,226903092
2017,75,0,28132,Tyrone Van Aswegen,2.597,293.653,113.073,61,187003016
2017,77,0,40058,Zac Blair,2.596,274.814,105.847,76,204803040
2017,77,0,30191,Julián Etulain,2.596,295.688,113.899,49,223002927
2017,79,0,20771,Steven Alker,2.595,276.9,106.686,43,221703012
2017,79,0,23541,Ben Crane,2.595,278.579,107.371,65,205603048
2017,79,0,22046,Geoff Ogilvy,2.595,290.609,111.969,64,207303113
2017,79,0,26476,Chez Reavie,2.595,282.584,108.882,71,224702961
2017,79,0,33418,Shawn Stefani,2.595,296.715,114.325,54,176303151
2017,84,0,20157,Retief Goosen,2.594,292.55,112.799,35,180802976
2017,85,0,28093,Miguel Angel Carballo,2.593,289.12,111.489,38,218302852
2017,85,0,30944,Jason Kokrak,2.593,310.001,119.537,69,227003137
2017,85,0,29461,Jamie Lovemark,2.593,307.363,118.536,57,223102949
2017,88,0,27936,Martin Laird,2.59,298.986,115.455,52,216403221
