YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
2017,82,0,33461,Morgan Hoffmann,6.3,472.1,75
2017,82,0,37455,Si Woo Kim,6.3,322.1,51
2017,82,0,23108,Matt Kuchar,6.3,392.0,62
2017,82,0,31420,Anirban Lahiri,6.3,270.2,43
2017,82,0,31202,William McGirt,6.3,412.0,65
2017,82,0,34213,Grayson Murray,6.3,386.7,61
2017,82,0,29908,C.T. Pan,6.3,397.5,63
2017,82,0,26476,Chez Reavie,6.3,424.1,67
2017,82,0,34046,Jordan Spieth,6.3,365.5,58
2017,82,0,30692,Scott Stallings,6.3,353.1,56
2017,82,0,33418,Shawn Stefani,6.3,337.9,54
2017,82,0,25834,Daniel Summerhays,6.3,433.1,69
2017,82,0,25493,Nick Taylor,6.3,458.0,73
2017,82,0,23325,Vaughn Taylor,6.3,437.7,70
2017,82,0,33448,Justin Thomas,6.3,308.1,49
2017,82,0,26951,Johnson Wagner,6.3,307.0,49
2017,82,0,25632,Jimmy Walker,6.3,237.9,38
2017,108,0,20771,Steven Alker,6.2,253.6,41
2017,108,0,33948,Byeong Hun An,6.2,297.2,48
2017,108,0,12510,Chad Campbell,6.2,439.5,71
2017,108,0,25364,Paul Casey,6.2,318.3,51
2017,108,0,20472,Alex Cejka,6.2,327.0,53
2017,108,0,25720,Chad Collins,6.2,283.1,46
2017,108,0,23541,Ben Crane,6.2,398.4,64
2017,108,0,47959,Bryson DeChambeau,6.2,383.4,62
2017,108,0,28307,Matt Every,6.2,336.0,54
2017,108,0,28500,Martin Flores,6.2,382.4,62
2017,108,0,29740,Brad Fritsch,6.2,234.8,38
2017,108,0,29222,Billy Hurley III,6.2,414.4,67
2017,108,0,30852,Ryo Ishikawa,6.2,241.6,39
2017,108,0,24024,Zach Johnson,6.2,342.2,55
2017,108,0,29478,Kevin Kisner,6.2,402.7,65
2017,108,0,32757,Patton Kizzire,6.2,418.4,68
2017,108,0,24781,Hunter Mahan,6.2,349.3,56
2017,108,0,34466,Peter Malnati,6.2,448.5,72
2017,108,0,25198,Francesco Molinari,6.2,291.8,47
2017,108,0,48822,Sebastián Muñoz,6.2,197.0,32
2017,108,0,25396,Kevin Na,6.2,316.5,51
2017,108,0,26329,Louis Oosthuizen,6.2,223.0,36
2017,108,0,25818,Scott Piercy,6.2,273.6,44
2017,108,0,29476,Kyle Reifers,6.2,416.1,67
2017,108,0,29221,Webb Simpson,6.2,426.4,69
2017,108,0,35891,Cameron Smith,6.2,393.5,63
2017,108,0,27963,Chris Stroud,6.2,222.0,36
2017,108,0,31560,Brian Stuard,6.2,371.0,60
2017,108,0,28132,Tyrone Van Aswegen,6.2,364.6,59
2017,108,0,25804,Bubba Watson,6.2,254.6,41
2017,138,0,6522,Ernie Els,6.1,164.2,27
2017,138,0,25191,Gonzalo Fernandez-Castaño,6.1,202.6,33
2017,138,0,32102,Rickie Fowler,6.1,311.4,51
2017,138,0,19846,Brian Gay,6.1,403.9,66
2017,138,0,28679,Fabián Gómez,6.1,281.8,46
2017,138,0,31646,Emiliano Grillo,6.1,358.6,59
2017,138,0,27644,Brian Harman,6.1,392.3,64
2017,138,0,34098,Russell Henley,6.1,434.9,71
2017,138,0,34174,John Huh,6.1,445.4,73
2017,138,0,30926,Chris Kirk,6.1,391.9,64
2017,138,0,22986,Søren Kjeldsen,6.1,164.4,27
2017,138,0,25240,D.A. Points,6.1,293.1,48
2017,138,0,49771,J.T. Poston,6.1,389.2,64
2017,138,0,27649,Brandt Snedeker,6.1,208.2,34
2017,138,0,32150,Michael Thompson,6.1,243.7,40
2017,138,0,33419,Cameron Tringale,6.1,349.0,57
2017,138,0,25892,Steve Wheatcroft,6.1,178.2,29
2017,155,0,22371,Aaron Baddeley,6.0,253.6,42
2017,155,0,25686,Jason Dufner,6.0,386.7,64
2017,155,0,25900,Lucas Glover,6.0,384.7,64
2017,155,0,21961,Charles Howell III,6.0,342.5,57
2017,155,0,33122,Russell Knox,6.0,274.1,46
2017,155,0,35879,Kelly Kraft,6.0,335.3,56
2017,155,0,25572,Graeme McDowell,6.0,223.5,37
2017,155,0,23800,Bryce Molder,6.0,358.7,60
2017,155,0,22056,Cameron Percy,6.0,288.7,48
2017,155,0,28252,Seamus Power,6.0,275.8,46
2017,155,0,34358,Jonathan Randolph,6.0,256.3,43
2017,155,0,34431,Robert Streb,6.0,413.9,69
2017,155,0,26289,Boo Weekley,6.0,305.7,51
2017,155,0,25349,Tim Wilkinson,6.0,259.9,43
2017,169,0,24507,Jason Bohn,5.9,333.7,57
2017,169,0,48084,Wesley Bryan,5.9,334.9,57
2017,169,0,26499,Rafa Cabrera Bello,5.9,205.8,35
2017,169,0,24357,K.J. Choi,5.9,315.2,53
2017,169,0,35110,Brett Drewitt,5.9,200.7,34
2017,169,0,29974,Branden Grace,5.9,199.3,34
2017,169,0,27466,Spencer Levin,5.9,357.9,61
2017,169,0,33413,Ben Martin,5.9,382.8,65
2017,169,0,28237,Rory McIlroy,5.9,159.8,27
2017,169,0,26596,Ryan Moore,5.9,355.3,60
2017,169,0,24138,Ian Poulter,5.9,290.9,49
2017,169,0,32333,Kevin Tway,5.9,313.0,53
2017,169,0,27770,Camilo Villegas,5.9,302.8,51
2017,182,0,25274,Steven Bowditch,5.8,241.6,42
2017,182,0,20104,Ken Duke,5.8,256.3,44
2017,182,0,10809,Jim Furyk,5.8,215.6,37
2017,182,0,25345,Carl Pettersson,5.8,208.0,36
2017,186,0,20593,Greg Chalmers,5.7,352.5,62
2017,187,0,24846,Ricky Barnes,5.5,272.7,50
2017,188,0,20572,Rod Pampling,5.4,249.4,46
2017,188,0,46501,Ollie Schniederjans,5.4,314.2,58
2017,190,0,37278,Nicholas Lindheim,5.3,196.0,37
2016,1,0,26758,David Hearn,6.9,387.4,56
2016,1,0,29420,Billy Horschel,6.9,318.0,46
2016,1,0,46440,Smylie Kaufman,6.9,339.0,49
2016,1,0,1810,Phil Mickelson,6.9,275.8,40
2016,1,0,31323,Gary Woodland,6.9,326.0,47
2016,6,0,33141,Keegan Bradley,6.8,293.3,43
2016,6,0,32839,Hideki Matsuyama,6.8,224.5,33
2016,6,0,23320,Ryan Palmer,6.8,291.1,43
2016,9,0,32618,Rhein Gibson,6.7,201.5,30
2016,9,0,24924,Bill Haas,6.7,260.7,39
2016,9,0,27141,J.B. Holmes,6.7,286.2,43
2016,9,0,28237,Rory McIlroy,6.7,193.3,29
2016,9,0,36699,Patrick Rodgers,6.7,327.9,49
2016,9,0,34264,Hudson Swafford,6.7,363.2,54
2016,15,0,28089,Jason Day,6.6,302.5,46
2016,15,0,32102,Rickie Fowler,6.6,251.1,38
2016,15,0,33399,Adam Hadwin,6.6,305.6,46
2016,15,0,27747,Hiroshi Iwata,6.6,336.4,51
2016,15,0,30925,Dustin Johnson,6.6,345.0,52
2016,15,0,27936,Martin Laird,6.6,283.0,43
2016,15,0,33410,Andrew Landry,6.6,125.3,19
2016,15,0,27129,Luke List,6.6,304.4,46
2016,15,0,29461,Jamie Lovemark,6.6,365.4,55
2016,15,0,24140,Sean O'Hair,6.6,331.6,50
2016,15,0,35451,Scott Pinckney,6.6,251.1,38
2016,15,0,34360,Patrick Reed,6.6,351.7,53
2016,15,0,29485,Brett Stegmaier,6.6,371.4,56
2016,15,0,23325,Vaughn Taylor,6.6,369.3,56
2016,29,0,35545,Blayne Barber,6.5,255.2,39
2016,29,0,34262,Jon Curran,6.5,414.4,64
2016,29,0,23983,Luke Donald,6.5,253.8,39
2016,29,0,29725,Tony Finau,6.5,317.8,49
2016,29,0,21209,Sergio Garcia,6.5,103.8,16
2016,29,0,20157,Retief Goosen,6.5,274.4,42
2016,29,0,32448,James Hahn,6.5,247.9,38
2016,29,0,36801,Mark Hubbard,6.5,350.6,54
2016,29,0,35879,Kelly Kraft,6.5,175.8,27
2016,29,0,34409,David Lingmerth,6.5,322.9,50
2016,29,0,29289,S.Y. Noh,6.5,343.4,53
2016,29,0,25818,Scott Piercy,6.5,264.5,41
2016,29,0,32876,Martin Piller,6.5,215.5,33
2016,29,0,22405,Justin Rose,6.5,176.2,27
2016,29,0,27649,Brandt Snedeker,6.5,340.3,52
2016,29,0,29518,Brendan Steele,6.5,241.6,37
2016,29,0,33448,Justin Thomas,6.5,359.1,55
2016,29,0,32150,Michael Thompson,6.5,207.9,32
2016,29,0,28114,Dawie van der Walt,6.5,220.0,34
2016,29,0,27064,Jhonattan Vegas,6.5,260.7,40
2016,49,0,24461,Thomas Aiken,6.4,171.7,27
2016,49,0,29745,Tyler Aldridge,6.4,268.0,42
2016,49,0,32200,Roberto Castro,6.4,345.2,54
2016,49,0,22892,Jason Gore,6.4,283.1,44
2016,49,0,23353,J.J. Henry,6.4,248.4,39
2016,49,0,35532,Tom Hoge,6.4,222.7,35
2016,49,0,29222,Billy Hurley III,6.4,238.5,37
2016,49,0,24024,Zach Johnson,6.4,302.2,47
2016,49,0,26300,Matt Jones,6.4,223.1,35
2016,49,0,36689,Brooks Koepka,6.4,254.1,40
2016,49,0,30944,Jason Kokrak,6.4,302.8,47
2016,49,0,23108,Matt Kuchar,6.4,363.1,57
2016,49,0,29926,Danny Lee,6.4,322.0,50
2016,49,0,35300,Andrew Loupe,6.4,344.4,54
2016,49,0,33204,Shane Lowry,6.4,127.9,20
2016,49,0,28158,Steve Marino,6.4,218.4,34
2016,49,0,26331,Charl Schwartzel,6.4,224.7,35
2016,49,0,20645,John Senden,6.4,216.7,34
2016,49,0,33418,Shawn Stefani,6.4,364.5,57
2016,49,0,27963,Chris Stroud,6.4,248.8,39
2016,49,0,33419,Cameron Tringale,6.4,311.8,49
2016,49,0,37189,Harold Varner III,6.4,312.2,49
2016,71,0,22371,Aaron Baddeley,6.3,301.7,48
2016,71,0,27895,Jonas Blixt,6.3,284.6,45
2016,71,0,29268,Bronson Burgoon,6.3,257.1,41
2016,71,0,32366,Kevin Chappell,6.3,284.5,45
2016,71,0,27436,Graham DeLaet,6.3,203.0,32
2016,71,0,34099,Harris English,6.3,263.5,42
2016,71,0,24358,Robert Garrigus,6.3,194.7,31
2016,71,0,20766,Padraig Harrington,6.3,196.6,31
2016,71,0,34098,Russell Henley,6.3,272.1,43
2016,71,0,12716,Charley Hoffman,6.3,304.4,48
2016,71,0,37455,Si Woo Kim,6.3,345.5,55
2016,71,0,30926,Chris Kirk,6.3,266.1,42
2016,71,0,28092,D.H. Lee,6.3,200.8,32
2016,71,0,33413,Ben Martin,6.3,336.4,53
2016,71,0,31202,William McGirt,6.3,304.2,48
2016,71,0,33667,Carlos Ortiz,6.3,268.8,43
2016,71,0,35732,Wes Roach,6.3,196.7,31
2016,71,0,29223,Sam Saunders,6.3,214.8,34
2016,71,0,24502,Adam Scott,6.3,219.6,35
2016,71,0,35891,Cameron Smith,6.3,181.7,29
2016,71,0,34046,Jordan Spieth,6.3,271.7,43
2016,71,0,30110,Kyle Stanley,6.3,319.0,51
2016,71,0,31560,Brian Stuard,6.3,239.9,38
2016,71,0,2206,David Toms,6.3,219.6,35
2016,71,0,27770,Camilo Villegas,6.3,294.9,47
2016,71,0,26951,Johnson Wagner,6.3,327.7,52
2016,71,0,25804,Bubba Watson,6.3,225.7,36
2016,71,0,21878,Mark Wilson,6.3,157.2,25
2016,99,0,40026,Daniel Berger,6.2,259.9,42
2016,99,0,40058,Zac Blair,6.2,291.1,47
2016,99,0,20472,Alex Cejka,6.2,254.6,41
2016,99,0,24357,K.J. Choi,6.2,242.7,39
2016,99,0,28679,Fabián Gómez,6.2,264.6,43
2016,99,0,35539,Luke Guthrie,6.2,173.5,28
2016,99,0,21961,Charles Howell III,6.2,324.0,52
2016,99,0,21731,Freddie Jacobson,6.2,335.2,54
2016,99,0,39975,Michael Kim,6.2,370.0,60
2016,99,0,24781,Hunter Mahan,6.2,223.1,36
2016,99,0,22046,Geoff Ogilvy,6.2,223.8,36
2016,99,0,28475,Jeff Overton,6.2,252.5,41
2016,99,0,20572,Rod Pampling,6.2,130.1,21
2016,99,0,26476,Chez Reavie,6.2,308.7,50
2016,99,0,30692,Scott Stallings,6.2,254.1,41
2016,99,0,27214,Kevin Streelman,6.2,223.9,36
2016,99,0,25493,Nick Taylor,6.2,241.3,39
2016,116,0,24507,Jason Bohn,6.1,129.0,21
2016,116,0,12510,Chad Campbell,6.1,297.3,49
2016,116,0,20229,Stewart Cink,6.1,206.4,34
2016,116,0,23541,Ben Crane,6.1,248.4,41
2016,116,0,31416,Derek Fathauer,6.1,349.9,57
2016,116,0,10809,Jim Furyk,6.1,109.0,18
2016,116,0,25900,Lucas Glover,6.1,195.0,32
2016,116,0,31646,Emiliano Grillo,6.1,282.8,46
2016,116,0,27644,Brian Harman,6.1,335.2,55
2016,116,0,31557,Jim Herman,6.1,258.1,42
2016,116,0,34174,John Huh,6.1,272.9,45
2016,116,0,37454,Whee Kim,6.1,230.0,38
2016,116,0,29478,Kevin Kisner,6.1,287.2,47
2016,116,0,31420,Anirban Lahiri,6.1,233.6,38
2016,116,0,34261,Scott Langley,6.1,184.3,30
2016,116,0,32640,Troy Merritt,6.1,267.4,44
2016,116,0,26596,Ryan Moore,6.1,208.0,34
2016,116,0,23621,Rory Sabbatini,6.1,141.3,23
2016,116,0,25632,Jimmy Walker,6.1,306.9,50
2016,116,0,25892,Steve Wheatcroft,6.1,250.3,41
2016,116,0,34265,Will Wilcox,6.1,220.8,36
2016,137,0,20098,Stuart Appleby,6.0,295.1,49
2016,137,0,29479,Scott Brown,6.0,325.1,54
2016,137,0,20848,Ángel Cabrera,6.0,226.5,38
2016,137,0,37273,Derek Ernst,6.0,168.8,28
2016,137,0,33461,Morgan Hoffmann,6.0,297.7,50
2016,137,0,27974,Sung Kang,6.0,298.1,50
2016,137,0,32757,Patton Kizzire,6.0,309.5,52
2016,137,0,30711,Colt Knost,6.0,223.0,37
2016,137,0,26851,Marc Leishman,6.0,253.9,42
2016,137,0,24912,Will MacKenzie,6.0,270.0,45
2016,137,0,25572,Graeme McDowell,6.0,169.3,28
2016,137,0,23800,Bryce Molder,6.0,210.6,35
2016,137,0,25396,Kevin Na,6.0,215.7,36
2016,137,0,30163,Henrik Norlander,6.0,223.8,37
2016,137,0,27942,Rob Oppenheim,6.0,202.4,34
2016,137,0,10213,Dicky Pride,6.0,181.4,30
2016,137,0,29476,Kyle Reifers,6.0,329.8,55
2016,137,0,6527,Steve Stricker,6.0,181.1,30
2016,137,0,30927,Brendon Todd,6.0,216.2,36
2016,137,0,28132,Tyrone Van Aswegen,6.0,361.5,60
2016,137,0,25349,Tim Wilkinson,6.0,184.6,31
2016,158,0,45526,Abraham Ancer,5.9,160.2,27
2016,158,0,25364,Paul Casey,5.9,176.0,30
2016,158,0,25720,Chad Collins,5.9,237.4,40
2016,158,0,24494,Erik Compton,5.9,164.5,28
2016,158,0,6522,Ernie Els,5.9,218.8,37
2016,158,0,34563,Chesson Hadley,5.9,308.1,52
2016,158,0,8075,Jerry Kelly,5.9,260.6,44
2016,158,0,24490,George McNeill,5.9,169.7,29
2016,158,0,25198,Francesco Molinari,5.9,190.1,32
2016,158,0,26329,Louis Oosthuizen,5.9,183.4,31
2016,158,0,25834,Daniel Summerhays,5.9,278.2,47
2016,169,0,23638,Brendon de Jonge,5.8,209.4,36
2016,169,0,20104,Ken Duke,5.8,195.9,34
2016,169,0,29720,Andres Gonzales,5.8,192.4,33
2016,169,0,33122,Russell Knox,5.8,248.6,43
2016,169,0,34466,Peter Malnati,5.8,219.8,38
2016,169,0,25240,D.A. Points,5.8,132.3,23
2016,169,0,29221,Webb Simpson,5.8,161.7,28
2016,169,0,6567,Vijay Singh,5.8,249.7,43
2016,169,0,34431,Robert Streb,5.8,253.8,44
2016,169,0,26289,Boo Weekley,5.8,219.8,38
2016,179,0,10885,Robert Allenby,5.7,158.6,28
2016,179,0,27466,Spencer Levin,5.7,248.8,44
2016,181,0,24846,Ricky Barnes,5.6,284.9,51
2016,181,0,25686,Jason Dufner,5.6,273.5,49
2016,181,0,20691,Greg Owen,5.6,230.5,41
2016,184,0,25274,Steven Bowditch,5.5,208.4,38
2016,185,0,29974,Branden Grace,5.3,122.8,23
2015,1,0,36699,Patrick Rodgers,7.1,247.4,35
2015,2,0,12716,Charley Hoffman,7.0,446.8,64
2015,3,0,33141,Keegan Bradley,6.9,475.4,69
2015,3,0,33448,Justin Thomas,6.9,551.5,80
2015,5,0,27141,J.B. Holmes,6.8,382.2,56
2015,5,0,36689,Brooks Koepka,6.8,419.6,62
2015,5,0,1810,Phil Mickelson,6.8,278.5,41
2015,5,0,23320,Ryan Palmer,6.8,327.0,48
2015,5,0,30946,Alex Prugh,6.8,463.0,68
2015,10,0,32334,Charlie Beljan,6.7,339.5,51
2015,10,0,27436,Graham DeLaet,6.7,306.7,46
2015,10,0,1706,Davis Love III,6.7,206.5,31
2015,10,0,25818,Scott Piercy,6.7,481.9,72
2015,10,0,28780,Nicholas Thompson,6.7,452.8,68
2015,15,0,20848,Ángel Cabrera,6.6,257.2,39
2015,15,0,23983,Luke Donald,6.6,243.0,37
2015,15,0,34099,Harris English,6.6,518.6,79
2015,15,0,29725,Tony Finau,6.6,507.7,77
2015,15,0,32102,Rickie Fowler,6.6,324.6,49
2015,15,0,22892,Jason Gore,6.6,305.6,46
2015,15,0,33399,Adam Hadwin,6.6,459.2,70
2015,15,0,32448,James Hahn,6.6,404.6,61
2015,15,0,20766,Padraig Harrington,6.6,305.7,46
2015,15,0,34098,Russell Henley,6.6,433.7,66
2015,15,0,33461,Morgan Hoffmann,6.6,397.5,60
2015,15,0,34409,David Lingmerth,6.6,455.9,69
2015,15,0,33486,Roger Sloan,6.6,211.5,32
2015,15,0,34046,Jordan Spieth,6.6,354.5,54
2015,15,0,27214,Kevin Streelman,6.6,443.0,67
2015,15,0,34264,Hudson Swafford,6.6,468.5,71
2015,31,0,32366,Kevin Chappell,6.5,343.8,53
2015,31,0,30736,Oscar Fraustro,6.5,187.3,29
2015,31,0,35539,Luke Guthrie,6.5,422.7,65
2015,31,0,24924,Bill Haas,6.5,381.6,59
2015,31,0,23353,J.J. Henry,6.5,391.3,60
2015,31,0,29420,Billy Horschel,6.5,428.3,66
2015,31,0,36801,Mark Hubbard,6.5,351.1,54
2015,31,0,29926,Danny Lee,6.5,595.0,92
2015,31,0,23548,Bill Lunde,6.5,226.9,35
2015,31,0,32640,Troy Merritt,6.5,377.2,58
2015,31,0,25198,Francesco Molinari,6.5,268.0,41
2015,31,0,29289,S.Y. Noh,6.5,306.0,47
2015,31,0,22046,Geoff Ogilvy,6.5,213.3,33
2015,31,0,29223,Sam Saunders,6.5,376.9,58
2015,31,0,29518,Brendan Steele,6.5,498.1,77
2015,31,0,33419,Cameron Tringale,6.5,452.7,70
2015,31,0,27095,Nick Watney,6.5,444.4,68
2015,48,0,35545,Blayne Barber,6.4,384.4,60
2015,48,0,40026,Daniel Berger,6.4,375.8,59
2015,48,0,40058,Zac Blair,6.4,557.6,87
2015,48,0,25364,Paul Casey,6.4,273.3,43
2015,48,0,21753,Brian Davis,6.4,425.4,66
2015,48,0,28307,Matt Every,6.4,343.7,54
2015,48,0,28500,Martin Flores,6.4,446.7,70
2015,48,0,39977,Max Homa,6.4,331.3,52
2015,48,0,34174,John Huh,6.4,573.3,90
2015,48,0,30925,Dustin Johnson,6.4,256.3,40
2015,48,0,24024,Zach Johnson,6.4,433.1,68
2015,48,0,26300,Matt Jones,6.4,378.1,59
2015,48,0,30944,Jason Kokrak,6.4,464.7,73
2015,48,0,24781,Hunter Mahan,6.4,334.9,52
2015,48,0,32839,Hideki Matsuyama,6.4,419.4,66
2015,48,0,24140,Sean O'Hair,6.4,367.0,57
2015,48,0,33667,Carlos Ortiz,6.4,506.5,79
2015,48,0,34256,Andrew Putnam,6.4,350.3,55
2015,48,0,26476,Chez Reavie,6.4,326.4,51
2015,48,0,31193,Jim Renner,6.4,338.8,53
2015,48,0,20645,John Senden,6.4,303.1,47
2015,48,0,29221,Webb Simpson,6.4,332.5,52
2015,48,0,30692,Scott Stallings,6.4,307.1,48
2015,48,0,32150,Michael Thompson,6.4,448.8,70
2015,48,0,25632,Jimmy Walker,6.4,356.2,56
2015,48,0,25804,Bubba Watson,6.4,218.7,34
2015,48,0,21878,Mark Wilson,6.4,422.4,66
2015,48,0,31323,Gary Woodland,6.4,300.2,47
2015,76,0,27895,Jonas Blixt,6.3,288.9,46
2015,76,0,24925,Jonathan Byrd,6.3,290.0,46
2015,76,0,32200,Roberto Castro,6.3,163.5,26
2015,76,0,28089,Jason Day,6.3,310.2,49
2015,76,0,25191,Gonzalo Fernandez-Castaño,6.3,322.1,51
2015,76,0,21209,Sergio Garcia,6.3,209.0,33
2015,76,0,24358,Robert Garrigus,6.3,276.3,44
2015,76,0,25900,Lucas Glover,6.3,445.3,71
2015,76,0,28679,Fabián Gómez,6.3,364.5,58
2015,76,0,20157,Retief Goosen,6.3,388.2,62
2015,76,0,26758,David Hearn,6.3,481.1,76
2015,76,0,29222,Billy Hurley III,6.3,347.2,55
2015,76,0,26329,Louis Oosthuizen,6.3,219.2,35
2015,76,0,35541,John Peterson,6.3,444.0,70
2015,76,0,24138,Ian Poulter,6.3,237.9,38
2015,76,0,22405,Justin Rose,6.3,251.4,40
2015,76,0,23621,Rory Sabbatini,6.3,352.4,56
2015,76,0,24502,Adam Scott,6.3,113.2,18
2015,76,0,27649,Brandt Snedeker,6.3,482.3,76
2015,76,0,33418,Shawn Stefani,6.3,471.8,75
2015,76,0,25493,Nick Taylor,6.3,449.6,71
2015,76,0,25892,Steve Wheatcroft,6.3,423.9,67
2015,98,0,20771,Steven Alker,6.2,297.4,48
2015,98,0,23048,Eric Axley,6.2,246.8,40
2015,98,0,22371,Aaron Baddeley,6.2,211.6,34
2015,98,0,28259,Sangmoon Bae,6.2,407.3,66
2015,98,0,25274,Steven Bowditch,6.2,477.6,77
2015,98,0,20472,Alex Cejka,6.2,426.4,69
2015,98,0,24357,K.J. Choi,6.2,235.9,38
2015,98,0,34262,Jon Curran,6.2,355.9,57
2015,98,0,23638,Brendon de Jonge,6.2,453.6,73
2015,98,0,25369,Jamie Donaldson,6.2,223.0,36
2015,98,0,37273,Derek Ernst,6.2,352.2,57
2015,98,0,29535,Brice Garnett,6.2,357.0,58
2015,98,0,29720,Andres Gonzales,6.2,467.3,75
2015,98,0,31557,Jim Herman,6.2,381.4,62
2015,98,0,35532,Tom Hoge,6.2,316.2,51
2015,98,0,30852,Ryo Ishikawa,6.2,375.3,61
2015,98,0,29478,Kevin Kisner,6.2,529.5,86
2015,98,0,23108,Matt Kuchar,6.2,441.0,71
2015,98,0,27936,Martin Laird,6.2,349.8,56
2015,98,0,26851,Marc Leishman,6.2,311.3,50
2015,98,0,22056,Cameron Percy,6.2,349.2,56
2015,98,0,24361,Pat Perez,6.2,423.9,68
2015,98,0,34360,Patrick Reed,6.2,417.0,67
2015,98,0,29476,Kyle Reifers,6.2,397.1,64
2015,98,0,26331,Charl Schwartzel,6.2,174.8,28
2015,98,0,6567,Vijay Singh,6.2,332.7,54
2015,98,0,22293,Heath Slocum,6.2,209.5,34
2015,98,0,27963,Chris Stroud,6.2,315.8,51
2015,98,0,31560,Brian Stuard,6.2,471.0,76
2015,98,0,29425,Andrew Svoboda,6.2,358.6,58
2015,98,0,30927,Brendon Todd,6.2,361.0,58
2015,98,0,2206,David Toms,6.2,285.7,46
2015,98,0,23623,Bo Van Pelt,6.2,363.9,59
2015,98,0,27064,Jhonattan Vegas,6.2,393.6,63
2015,98,0,25349,Tim Wilkinson,6.2,266.0,43
2015,133,0,24507,Jason Bohn,6.1,459.1,75
2015,133,0,29479,Scott Brown,6.1,429.6,70
2015,133,0,23541,Ben Crane,6.1,251.1,41
2015,133,0,10809,Jim Furyk,6.1,214.4,35
2015,133,0,34563,Chesson Hadley,6.1,445.7,73
2015,133,0,27644,Brian Harman,6.1,387.2,64
2015,133,0,21961,Charles Howell III,6.1,521.4,85
2015,133,0,37454,Whee Kim,6.1,239.5,39
2015,133,0,30711,Colt Knost,6.1,375.2,62
2015,133,0,31202,William McGirt,6.1,493.2,81
2015,133,0,20691,Greg Owen,6.1,251.9,41
2015,133,0,34130,Sung Joon Park,6.1,319.0,52
2015,133,0,25345,Carl Pettersson,6.1,517.9,85
2015,133,0,35451,Scott Pinckney,6.1,386.3,63
2015,133,0,25240,D.A. Points,6.1,287.8,47
2015,133,0,28486,Michael Putnam,6.1,355.3,58
2015,133,0,26951,Johnson Wagner,6.1,267.1,44
2015,133,0,34265,Will Wilcox,6.1,194.7,32
2015,151,0,25720,Chad Collins,6.0,293.1,49
2015,151,0,24494,Erik Compton,6.0,347.3,58
2015,151,0,30926,Chris Kirk,6.0,320.4,53
2015,151,0,10860,Justin Leonard,6.0,276.9,46
2015,151,0,33413,Ben Martin,6.0,404.6,67
2015,151,0,24490,George McNeill,6.0,394.7,66
2015,151,0,26596,Ryan Moore,6.0,320.2,53
2015,151,0,25396,Kevin Na,6.0,306.4,51
2015,151,0,28475,Jeff Overton,6.0,404.2,67
2015,151,0,25562,Andres Romero,6.0,270.9,45
2015,151,0,34431,Robert Streb,6.0,537.0,90
2015,151,0,28132,Tyrone Van Aswegen,6.0,174.4,29
2015,151,0,20396,Lee Westwood,6.0,191.8,32
2015,164,0,10885,Robert Allenby,5.9,249.8,42
2015,164,0,12510,Chad Campbell,5.9,457.6,77
2015,164,0,20593,Greg Chalmers,5.9,195.8,33
2015,164,0,25686,Jason Dufner,5.9,247.5,42
2015,164,0,6522,Ernie Els,5.9,140.8,24
2015,164,0,33122,Russell Knox,5.9,423.3,72
2015,164,0,27466,Spencer Levin,5.9,390.7,66
2015,164,0,23800,Bryce Molder,5.9,373.9,63
2015,164,0,25834,Daniel Summerhays,5.9,373.5,63
2015,173,0,20229,Stewart Cink,5.8,290.3,50
2015,173,0,31416,Derek Fathauer,5.8,345.1,59
2015,173,0,8075,Jerry Kelly,5.8,295.0,51
2015,173,0,34261,Scott Langley,5.8,337.0,58
2015,173,0,27933,John Merrick,5.8,314.9,54
2015,173,0,21528,Henrik Stenson,5.8,116.0,20
2015,173,0,27770,Camilo Villegas,5.8,373.8,64
2015,173,0,26289,Boo Weekley,5.8,282.7,49
2015,181,0,20104,Ken Duke,5.7,346.7,61
2015,181,0,28023,Byron Smith,5.7,193.0,34
2015,183,0,34358,Jonathan Randolph,5.6,276.6,49
2015,184,0,24846,Ricky Barnes,5.3,265.5,50
2014,1,0,32102,Rickie Fowler,6.9,432.4,63
2014,1,0,29461,Jamie Lovemark,6.9,304.4,44
2014,3,0,27436,Graham DeLaet,6.8,358.3,53
2014,3,0,22046,Geoff Ogilvy,6.8,474.0,70
2014,5,0,32448,James Hahn,6.7,455.1,68
2014,5,0,12716,Charley Hoffman,6.7,546.4,81
2014,5,0,35300,Andrew Loupe,6.7,294.2,44
2014,5,0,24912,Will MacKenzie,6.7,519.2,78
2014,5,0,34264,Hudson Swafford,6.7,355.0,53
2014,10,0,20848,Ángel Cabrera,6.6,438.0,66
2014,10,0,34021,Bud Cauley,6.6,322.5,49
2014,10,0,23983,Luke Donald,6.6,270.2,41
2014,10,0,37273,Derek Ernst,6.6,381.7,58
2014,10,0,24924,Bill Haas,6.6,513.9,78
2014,10,0,23353,J.J. Henry,6.6,472.0,72
2014,10,0,27141,J.B. Holmes,6.6,411.3,62
2014,10,0,36689,Brooks Koepka,6.6,252.3,38
2014,10,0,26851,Marc Leishman,6.6,436.3,66
2014,10,0,24781,Hunter Mahan,6.6,485.5,74
2014,10,0,23320,Ryan Palmer,6.6,434.0,66
2014,10,0,30110,Kyle Stanley,6.6,488.7,74
