YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
2009,166,0,1797,Rocco Mediate,-0.521,-34.355,66
2009,167,0,26289,Boo Weekley,-0.528,-34.297,65
2009,168,0,1677,Tom Lehman,-0.531,-18.57,35
2009,169,0,31323,Gary Woodland,-0.541,-20.008,37
2009,170,0,22892,Jason Gore,-0.617,-38.284,62
2009,171,0,28118,Peter Tomasulo,-0.619,-28.484,46
2009,172,0,10885,Robert Allenby,-0.631,-35.353,56
2009,173,0,22295,Darron Stiles,-0.655,-27.494,42
2009,174,0,6567,Vijay Singh,-0.657,-33.5,51
2009,175,0,20098,Stuart Appleby,-0.658,-42.786,65
2009,176,0,27141,J.B. Holmes,-0.73,-44.506,61
2009,177,0,6621,Joe Durant,-0.779,-36.6,47
2009,178,0,6539,Rick Price,-0.807,-33.082,41
2009,179,0,2214,Kirk Triplett,-0.84,-46.214,55
2009,180,0,24502,Adam Scott,-0.881,-36.994,42
2009,181,0,10425,Jay Williamson,-0.895,-51.025,57
2009,182,0,1766,Billy Mayfair,-0.91,-62.8,69
2009,183,0,24912,Will MacKenzie,-0.991,-60.443,61
2009,184,0,24846,Ricky Barnes,-1.216,-62.011,51
2008,1,0,1928,Corey Pavin,0.973,54.489,56
2008,2,0,2223,Bob Tway,0.822,46.854,57
2008,3,0,26668,Marc Turnesa,0.789,59.961,76
2008,4,0,20850,Daniel Chopra,0.786,54.267,69
2008,5,0,22371,Aaron Baddeley,0.762,45.745,60
2008,6,0,23541,Ben Crane,0.745,55.864,75
2008,7,0,25190,Jeff Quinney,0.654,47.774,73
2008,8,0,6575,Dudley Hart,0.652,43.662,67
2008,9,0,25720,Chad Collins,0.648,40.826,63
2008,10,0,23048,Eric Axley,0.605,59.313,98
2008,11,0,12602,Dean Wilson,0.579,53.854,93
2008,12,0,12660,Jesper Parnevik,0.561,42.075,75
2008,13,0,23718,Nathan Green,0.539,49.003,91
2008,14,0,25345,Carl Pettersson,0.534,51.798,97
2008,15,0,20229,Stewart Cink,0.521,33.347,64
2008,16,0,24138,Ian Poulter,0.518,18.653,36
2008,17,0,19846,Brian Gay,0.511,43.933,86
2008,18,0,6012,Greg Kraft,0.501,25.047,50
2008,19,0,23157,Richard Johnson,0.5,33.999,68
2008,20,0,24357,K.J. Choi,0.491,27.966,57
2008,21,0,21350,Ryuji Imada,0.469,31.898,68
2008,22,0,20104,Ken Duke,0.467,49.063,105
2008,23,0,10860,Justin Leonard,0.463,33.771,73
2008,24,0,21731,Freddie Jacobson,0.455,29.124,64
2008,24,0,21878,Mark Wilson,0.455,47.277,104
2008,26,0,21949,Joe Ogilvie,0.446,38.835,87
2008,27,0,24449,Parker McLachlin,0.445,35.147,79
2008,28,0,23320,Ryan Palmer,0.43,25.777,60
2008,29,0,20098,Stuart Appleby,0.427,28.583,67
2008,30,0,1313,Steve Elkington,0.415,30.312,73
2008,31,0,6527,Steve Stricker,0.411,23.823,58
2008,32,0,12782,Tim Herron,0.407,35.447,87
2008,32,0,7547,Craig Kanada,0.407,22.408,55
2008,32,0,22806,Doug LaBelle II,0.407,20.739,51
2008,35,0,10809,Jim Furyk,0.405,30.405,75
2008,36,0,22548,Patrick Sheehan,0.395,41.437,105
2008,37,0,26420,Richard Johnson,0.383,18.787,49
2008,38,0,29718,Anthony Kim,0.362,23.552,65
2008,39,0,22348,Nick O'Hern,0.348,24.688,71
2008,40,0,6595,Kevin Sutherland,0.343,30.172,88
2008,41,0,24781,Hunter Mahan,0.341,24.544,72
2008,42,0,20663,Brenden Pappas,0.335,18.76,56
2008,43,0,22621,Ben Curtis,0.321,20.228,63
2008,44,0,27060,John Mallinger,0.312,26.193,84
2008,45,0,1473,Todd Hamilton,0.309,22.876,74
2008,46,0,20382,Stephen Leaney,0.304,13.689,45
2008,47,0,6004,Stephen Ames,0.303,19.978,66
2008,47,0,23325,Vaughn Taylor,0.303,28.52,94
2008,49,0,23125,Brad Elder,0.267,14.414,54
2008,50,0,1941,Tom Pernice Jr.,0.248,24.347,98
2008,51,0,12823,Carlos Franco,0.23,14.478,63
2008,52,0,20623,Gavin Coles,0.217,9.553,44
2008,53,0,23409,James Driscoll,0.215,16.318,76
2008,54,0,28089,Jason Day,0.214,16.5,77
2008,54,0,12680,Shigeki Maruyama,0.214,8.979,42
2008,54,0,1810,Phil Mickelson,0.214,12.64,59
2008,57,0,20127,Chris Riley,0.213,8.503,40
2008,58,0,26596,Ryan Moore,0.21,13.208,63
2008,59,0,24361,Pat Perez,0.208,16.405,79
2008,60,0,1553,John Huston,0.189,9.28,49
2008,60,0,28475,Jeff Overton,0.189,17.192,91
2008,62,0,10585,Scott McCarron,0.177,9.539,54
2008,63,0,23108,Matt Kuchar,0.175,12.24,70
2008,64,0,25349,Tim Wilkinson,0.174,13.897,80
2008,65,0,12510,Chad Campbell,0.169,14.378,85
2008,65,0,10423,Mike Weir,0.169,11.128,66
2008,67,0,21633,Steve Allan,0.164,7.853,48
2008,68,0,1948,Tim Petrovic,0.156,12.618,81
2008,69,0,28158,Steve Marino,0.155,16.16,104
2008,70,0,1320,Bob Estes,0.146,12.544,86
2008,71,0,26951,Johnson Wagner,0.141,9.598,68
2008,72,0,10505,Shane Bertsch,0.137,12.314,90
2008,73,0,6251,Chris DiMarco,0.133,10.122,76
2008,74,0,22046,Geoff Ogilvy,0.125,6.147,49
2008,75,0,20574,Mathew Goggin,0.122,10.03,82
2008,75,0,27649,Brandt Snedeker,0.122,8.142,67
2008,77,0,22913,John Rollins,0.105,8.287,79
2008,78,0,7749,Brett Quigley,0.102,7.421,73
2008,79,0,12309,Bob Sowards,0.101,5.228,52
2008,80,0,26500,Alejandro Cañizares,0.1,4.111,41
2008,81,0,1707,Steve Lowery,0.096,6.405,67
2008,82,0,1577,Lee Janzen,0.094,7.033,75
2008,83,0,24924,Bill Haas,0.09,8.118,90
2008,84,0,23353,J.J. Henry,0.089,8.809,99
2008,85,0,27770,Camilo Villegas,0.088,5.541,63
2008,86,0,1945,Kenny Perry,0.082,7.509,92
2008,87,0,25632,Jimmy Walker,0.08,4.943,62
2008,88,0,23135,Tim Clark,0.076,5.558,73
2008,89,0,8931,Glen Day,0.051,2.856,56
2008,90,0,8075,Jerry Kelly,0.045,3.359,74
2008,91,0,1226,Fred Couples,0.043,2.212,51
2008,92,0,24024,Zach Johnson,0.039,2.748,71
2008,93,0,26300,Matt Jones,0.031,2.586,84
2008,94,0,20433,Mark Hensby,0.022,1.413,64
2008,95,0,19803,Ryan Armour,0.02,1.5,76
2008,96,0,27936,Martin Laird,0.019,1.637,85
2008,97,0,1035,Tommy Armour III,0.018,1.183,66
2008,98,0,6643,Paul Goydos,0.014,0.938,67
2008,98,0,20443,Jin Park,0.014,0.947,70
2008,98,0,20160,Charlie Wi,0.014,1.254,88
2008,101,0,25562,Andres Romero,0.008,0.389,49
2008,102,0,24925,Jonathan Byrd,0.006,0.492,77
2008,103,0,25396,Kevin Na,0.005,0.494,91
2008,104,0,22892,Jason Gore,0.004,0.339,85
2008,105,0,7867,Woody Austin,0.003,0.229,88
2008,106,0,6197,Michael Allen,-0.002,-0.125,78
2008,107,0,1142,Bart Bryant,-0.004,-0.273,67
2008,108,0,11032,Frank Lickliter II,-0.018,-1.826,100
2008,109,0,20634,Peter Lonard,-0.027,-2.12,80
2008,110,0,20378,Mathias Grönberg,-0.031,-2.477,79
2008,111,0,10875,Todd Demsey,-0.032,-2.272,71
2008,112,0,23497,Tag Ridings,-0.04,-3.259,81
2008,113,0,6034,Marco Dawson,-0.042,-2.246,54
2008,113,0,10733,Kent Jones,-0.042,-2.297,55
2008,115,0,27141,J.B. Holmes,-0.05,-3.472,69
2008,116,0,20766,Padraig Harrington,-0.054,-1.714,32
2008,117,0,8537,J.P. Hayes,-0.062,-3.917,63
2008,118,0,27095,Nick Watney,-0.066,-5.577,84
2008,119,0,24490,George McNeill,-0.076,-6.837,90
2008,120,0,21209,Sergio Garcia,-0.077,-4.303,56
2008,120,0,10649,Tom Scherrer,-0.077,-3.378,44
2008,122,0,21753,Brian Davis,-0.08,-8.144,102
2008,123,0,27214,Kevin Streelman,-0.081,-7.848,97
2008,124,0,12826,Paul Claxton,-0.082,-4.1,50
2008,124,0,26695,Michael Letzig,-0.082,-6.098,74
2008,126,0,7457,Steve Flesch,-0.097,-7.828,81
2008,126,0,24663,Y.E. Yang,-0.097,-7.797,80
2008,128,0,1706,Davis Love III,-0.1,-6.514,65
2008,129,0,8845,Scott Sterling,-0.102,-7.565,74
2008,130,0,25900,Lucas Glover,-0.104,-8.646,83
2008,130,0,21961,Charles Howell III,-0.104,-9.011,87
2008,132,0,6573,Brandt Jobe,-0.107,-5.023,47
2008,133,0,12716,Charley Hoffman,-0.118,-10.125,86
2008,133,0,12705,Cliff Kresge,-0.118,-8.619,73
2008,135,0,23621,Rory Sabbatini,-0.119,-7.485,63
2008,136,0,20157,Retief Goosen,-0.121,-5.072,42
2008,137,0,10885,Robert Allenby,-0.139,-11.96,86
2008,138,0,24358,Robert Garrigus,-0.149,-12.773,86
2008,138,0,23623,Bo Van Pelt,-0.149,-13.813,93
2008,140,0,27120,Troy Matteson,-0.152,-13.494,89
2008,141,0,9011,David Duval,-0.16,-6.553,41
2008,142,0,23614,Rich Beem,-0.169,-13.33,79
2008,143,0,21461,Kenneth Ferrie,-0.174,-10.42,60
2008,144,0,1724,Jeff Maggert,-0.177,-14.01,79
2008,145,0,1677,Tom Lehman,-0.19,-7.219,38
2008,146,0,2206,David Toms,-0.193,-10.788,56
2008,147,0,26476,Chez Reavie,-0.194,-17.448,90
2008,148,0,24140,Sean O'Hair,-0.214,-14.531,68
2008,149,0,1766,Billy Mayfair,-0.228,-21.703,95
2008,150,0,20498,Briny Baird,-0.231,-22.211,96
2008,151,0,26679,Kevin Stadler,-0.255,-18.633,73
2008,152,0,20848,Ángel Cabrera,-0.26,-10.143,39
2008,153,0,1797,Rocco Mediate,-0.264,-18.208,69
2008,154,0,19913,Ron Whittaker,-0.272,-11.146,41
2008,155,0,2239,Scott Verplank,-0.281,-18.287,65
2008,156,0,12652,Cameron Beckman,-0.282,-20.902,74
2008,157,0,25842,Jon Mills,-0.287,-22.361,78
2008,158,0,27561,Nick Flanagan,-0.291,-23.271,80
2008,159,0,25364,Paul Casey,-0.299,-10.746,36
2008,160,0,20572,Rod Pampling,-0.305,-20.759,68
2008,161,0,1024,Billy Andrade,-0.311,-19.253,62
2008,162,0,20645,John Senden,-0.313,-25.66,82
2008,163,0,30925,Dustin Johnson,-0.319,-25.803,81
2008,164,0,22582,Kyle Thompson,-0.33,-18.799,57
2008,165,0,23778,Brad Adamonis,-0.332,-25.211,76
2008,165,0,23797,Brett Rumford,-0.332,-20.271,61
2008,167,0,26631,Cody Freeman,-0.341,-18.738,55
2008,168,0,23540,Jason Allred,-0.357,-17.853,50
2008,169,0,6090,Jim McGovern,-0.369,-23.252,63
2008,170,0,24227,Justin Bolli,-0.372,-27.159,73
2008,171,0,25804,Bubba Watson,-0.385,-30.813,80
2008,172,0,6567,Vijay Singh,-0.407,-25.656,63
2008,173,0,23788,D.J. Trahan,-0.411,-32.043,78
2008,174,0,27963,Chris Stroud,-0.413,-27.256,66
2008,174,0,28780,Nicholas Thompson,-0.413,-39.646,96
2008,176,0,27933,John Merrick,-0.418,-32.189,77
2008,177,0,1139,Olin Browne,-0.422,-29.508,70
2008,178,0,2002,John Riegger,-0.423,-27.08,64
2008,179,0,24502,Adam Scott,-0.44,-15.398,35
2008,180,0,22293,Heath Slocum,-0.442,-37.987,86
2008,181,0,20472,Alex Cejka,-0.444,-26.621,60
2008,182,0,10425,Jay Williamson,-0.466,-37.294,80
2008,183,0,24912,Will MacKenzie,-0.49,-27.901,57
2008,184,0,26289,Boo Weekley,-0.498,-31.88,64
2008,185,0,6522,Ernie Els,-0.509,-18.306,36
2008,186,0,8385,Omar Uresti,-0.52,-32.763,63
2008,187,0,1161,Mark Calcavecchia,-0.53,-28.604,54
2008,188,0,20105,Jeff Gove,-0.555,-24.435,44
2008,189,0,21959,Ted Purdy,-0.558,-32.925,59
2008,190,0,25594,Travis Perkins,-0.575,-23.009,40
2008,191,0,22378,Trevor Immelman,-0.675,-36.472,54
2008,192,0,27613,David Lutterus,-0.903,-45.148,50
2008,193,0,1388,Robert Gamez,-0.904,-64.205,71
2008,194,0,21805,Harrison Frazar,-0.912,-56.564,62
2008,195,0,30750,Tommy Gainey,-0.919,-42.268,46
2008,196,0,23349,Charles Warren,-0.947,-70.103,74
2008,197,0,6621,Joe Durant,-0.978,-77.297,79
2007,1,0,12660,Jesper Parnevik,0.979,73.415,75
2007,2,0,8793,Tiger Woods,0.712,30.626,43
2007,3,0,23135,Tim Clark,0.695,36.839,53
2007,4,0,21731,Freddie Jacobson,0.66,44.863,68
2007,5,0,24024,Zach Johnson,0.659,39.541,60
2007,6,0,22371,Aaron Baddeley,0.629,41.504,66
2007,7,0,12602,Dean Wilson,0.619,46.427,75
2007,8,0,1320,Bob Estes,0.616,49.251,80
2007,9,0,23497,Tag Ridings,0.605,27.232,45
2007,10,0,23621,Rory Sabbatini,0.549,34.615,63
2007,11,0,12714,Chris Tidland,0.547,27.907,51
2007,12,0,24357,K.J. Choi,0.518,35.22,68
2007,13,0,27649,Brandt Snedeker,0.511,43.946,86
2007,14,0,24490,George McNeill,0.487,38.921,80
2007,15,0,22212,Craig Lile,0.484,33.398,69
2007,16,0,6373,José María Olazábal,0.481,17.793,37
2007,17,0,21350,Ryuji Imada,0.474,42.211,89
2007,18,0,23983,Luke Donald,0.438,21.877,50
2007,19,0,23613,Rich Barcelo,0.435,30.483,70
2007,20,0,24449,Parker McLachlin,0.419,30.617,73
2007,21,0,20160,Charlie Wi,0.416,34.512,83
2007,22,0,20229,Stewart Cink,0.412,29.635,72
2007,23,0,12680,Shigeki Maruyama,0.396,31.642,80
2007,24,0,19846,Brian Gay,0.384,37.257,97
2007,25,0,6643,Paul Goydos,0.37,17.396,47
2007,26,0,20628,Arron Oberholser,0.362,19.204,53
2007,27,0,21949,Joe Ogilvie,0.351,30.578,87
2007,28,0,25396,Kevin Na,0.348,27.148,78
2007,29,0,20623,Gavin Coles,0.34,26.177,77
2007,30,0,21961,Charles Howell III,0.338,22.322,66
2007,31,0,1313,Steve Elkington,0.324,23.685,73
2007,31,0,1941,Tom Pernice Jr.,0.324,27.22,84
2007,33,0,6527,Steve Stricker,0.322,20.937,65
2007,34,0,1928,Corey Pavin,0.309,21.915,71
2007,35,0,10213,Dicky Pride,0.307,18.742,61
2007,36,0,21528,Henrik Stenson,0.3,10.782,36
2007,37,0,26882,Michael Sim,0.298,14.908,50
2007,38,0,24925,Jonathan Byrd,0.296,18.372,62
2007,39,0,1948,Tim Petrovic,0.29,27.579,95
2007,40,0,20127,Chris Riley,0.281,14.355,51
2007,41,0,2206,David Toms,0.278,17.506,63
2007,42,0,21209,Sergio Garcia,0.269,14.787,55
2007,43,0,1381,Fred Funk,0.265,14.018,53
2007,44,0,20766,Padraig Harrington,0.26,11.968,46
2007,45,0,21633,Steve Allan,0.259,14.243,55
2007,46,0,7363,Craig Bowden,0.255,17.071,67
2007,47,0,6004,Stephen Ames,0.251,15.549,62
2007,48,0,23718,Nathan Green,0.241,20.938,87
2007,49,0,26420,Richard Johnson,0.24,20.162,84
2007,50,0,23325,Vaughn Taylor,0.237,17.075,72
2007,51,0,25345,Carl Pettersson,0.232,21.381,92
2007,52,0,11032,Frank Lickliter II,0.227,19.332,85
2007,53,0,20850,Daniel Chopra,0.222,21.12,95
2007,54,0,10117,Bob Heintz,0.221,15.929,72
2007,55,0,22293,Heath Slocum,0.22,20.491,93
2007,56,0,20382,Stephen Leaney,0.219,16.207,74
2007,57,0,24781,Hunter Mahan,0.213,15.347,72
2007,58,0,20433,Mark Hensby,0.204,14.658,72
2007,59,0,1142,Bart Bryant,0.198,14.621,74
2007,60,0,23800,Bryce Molder,0.186,9.118,49
2007,61,0,24140,Sean O'Hair,0.18,14.974,83
2007,62,0,27120,Troy Matteson,0.169,12.814,76
2007,63,0,25273,Andrew Buckle,0.161,10.806,67
2007,63,0,8881,Tripp Isenhour,0.161,11.754,73
2007,65,0,2223,Bob Tway,0.16,14.064,88
2007,65,0,23623,Bo Van Pelt,0.16,15.54,97
2007,67,0,1810,Phil Mickelson,0.156,8.119,52
2007,68,0,12716,Charley Hoffman,0.153,12.698,83
2007,69,0,26881,Jarrod Lyle,0.149,9.985,67
2007,70,0,26596,Ryan Moore,0.133,9.962,75
2007,71,0,19803,Ryan Armour,0.129,12.125,94
2007,71,0,24502,Adam Scott,0.129,6.992,54
2007,73,0,10860,Justin Leonard,0.124,10.158,82
2007,74,0,25900,Lucas Glover,0.113,8.796,78
2007,75,0,22913,John Rollins,0.104,8.757,84
2007,76,0,6034,Marco Dawson,0.103,6.711,65
2007,77,0,23320,Ryan Palmer,0.102,8.366,82
2007,78,0,20104,Ken Duke,0.1,9.482,95
2007,78,0,22892,Jason Gore,0.1,7.79,78
2007,80,0,12705,Cliff Kresge,0.095,9.545,100
2007,81,0,12782,Tim Herron,0.092,7.518,82
2007,82,0,24361,Pat Perez,0.09,5.879,65
2007,82,0,10425,Jay Williamson,0.09,4.307,48
2007,84,0,25804,Bubba Watson,0.085,5.6,66
2007,85,0,23933,Michael Boyd,0.072,3.76,52
2007,85,0,22046,Geoff Ogilvy,0.072,4.635,64
2007,87,0,27060,John Mallinger,0.068,5.938,87
2007,88,0,25190,Jeff Quinney,0.067,5.737,86
2007,89,0,21753,Brian Davis,0.065,5.743,88
2007,90,0,8931,Glen Day,0.063,4.736,75
2007,91,0,22405,Justin Rose,0.061,2.394,39
2007,92,0,28475,Jeff Overton,0.06,3.264,54
2007,93,0,23048,Eric Axley,0.059,5.504,94
2007,94,0,27770,Camilo Villegas,0.046,3.173,69
2007,95,0,23108,Matt Kuchar,0.041,2.918,71
2007,96,0,1473,Todd Hamilton,0.032,1.828,58
2007,97,0,24980,Scott Gutschewski,0.03,1.74,58
2007,98,0,23614,Rich Beem,0.027,1.869,70
2007,99,0,23353,J.J. Henry,0.024,1.616,68
2007,99,0,21878,Mark Wilson,0.024,1.763,73
2007,101,0,21660,Jason Schultz,0.022,1.153,53
2007,102,0,1035,Tommy Armour III,0.019,1.29,69
2007,103,0,7547,Craig Kanada,0.012,1.165,94
2007,104,0,20572,Rod Pampling,0.01,0.773,74
2007,105,0,8537,J.P. Hayes,-0.002,-0.135,80
2007,106,0,20378,Mathias Grönberg,-0.004,-0.352,88
2007,107,0,7749,Brett Quigley,-0.005,-0.34,63
2007,108,0,20574,Mathew Goggin,-0.018,-1.542,87
2007,108,0,24924,Bill Haas,-0.018,-1.48,82
2007,108,0,22806,Doug LaBelle II,-0.018,-1.631,91
2007,111,0,20157,Retief Goosen,-0.02,-0.663,34
2007,112,0,6567,Vijay Singh,-0.023,-1.911,82
2007,112,0,6595,Kevin Sutherland,-0.023,-1.592,69
2007,114,0,24290,D.J. Brigman,-0.026,-1.402,54
2007,115,0,6515,Shaun Micheel,-0.027,-1.885,70
2007,116,0,6522,Ernie Els,-0.031,-1.345,44
2007,117,0,6197,Michael Allen,-0.035,-2.264,64
2007,118,0,20098,Stuart Appleby,-0.037,-2.167,58
2007,119,0,24138,Ian Poulter,-0.038,-1.499,39
2007,120,0,1797,Rocco Mediate,-0.041,-2.73,67
2007,121,0,20498,Briny Baird,-0.049,-5.119,105
2007,122,0,22348,Nick O'Hern,-0.057,-3.145,55
2007,123,0,24358,Robert Garrigus,-0.062,-5.347,86
2007,124,0,1724,Jeff Maggert,-0.066,-5.112,78
2007,125,0,6251,Chris DiMarco,-0.068,-4.306,63
2007,126,0,12652,Cameron Beckman,-0.072,-6.15,85
2007,127,0,1157,Tom Byrum,-0.077,-3.165,41
2007,128,0,7223,Brian Bateman,-0.079,-3.464,44
2007,129,0,23638,Brendon de Jonge,-0.083,-5.473,66
2007,129,0,10809,Jim Furyk,-0.083,-5.447,66
2007,131,0,1707,Steve Lowery,-0.086,-5.916,69
2007,131,0,1766,Billy Mayfair,-0.086,-7.159,83
2007,133,0,27963,Chris Stroud,-0.087,-4.871,56
2007,134,0,25686,Jason Dufner,-0.089,-7.744,87
2007,135,0,2101,Joey Sindelar,-0.102,-6.817,67
2007,136,0,29718,Anthony Kim,-0.121,-9.679,80
2007,137,0,1024,Billy Andrade,-0.134,-10.603,79
2007,138,0,11123,Chris Couch,-0.135,-9.875,73
2007,139,0,10733,Kent Jones,-0.141,-12.441,88
2007,140,0,25892,Steve Wheatcroft,-0.153,-9.336,61
2007,141,0,8375,Paul Stankowski,-0.159,-6.693,42
2007,142,0,28486,Michael Putnam,-0.166,-13.276,80
2007,143,0,24912,Will MacKenzie,-0.173,-15.76,91
2007,144,0,20859,Anders Hansen,-0.176,-5.989,34
2007,145,0,20634,Peter Lonard,-0.179,-13.638,76
2007,146,0,24507,Jason Bohn,-0.185,-9.814,53
2007,147,0,22621,Ben Curtis,-0.188,-12.027,64
2007,148,0,28158,Steve Marino,-0.189,-17.178,91
2007,149,0,26289,Boo Weekley,-0.192,-14.982,78
2007,150,0,27095,Nick Watney,-0.198,-13.842,70
2007,151,0,7867,Woody Austin,-0.208,-17.491,84
2007,152,0,1132,Mark Brooks,-0.211,-8.668,41
2007,153,0,1161,Mark Calcavecchia,-0.213,-15.559,73
2007,154,0,1388,Robert Gamez,-0.215,-16.376,76
2007,155,0,2246,Duffy Waldorf,-0.219,-12.909,59
2007,156,0,1577,Lee Janzen,-0.226,-11.758,52
2007,157,0,8075,Jerry Kelly,-0.227,-17.007,75
2007,158,0,26951,Johnson Wagner,-0.229,-19.663,86
2007,159,0,2239,Scott Verplank,-0.236,-13.949,59
2007,160,0,7457,Steve Flesch,-0.244,-21.981,90
2007,161,0,8123,Jeff Brehaut,-0.25,-12.27,49
2007,161,0,20645,John Senden,-0.25,-20.969,84
2007,163,0,19824,Craig Barlow,-0.253,-11.149,44
2007,163,0,22378,Trevor Immelman,-0.253,-13.643,54
2007,165,0,21470,Daisuke Maruyama,-0.265,-20.148,76
2007,166,0,19972,José Coceres,-0.283,-11.873,42
2007,167,0,1706,Davis Love III,-0.29,-15.357,53
2007,168,0,21806,Paul Gow,-0.294,-16.785,57
2007,168,0,10423,Mike Weir,-0.294,-17.641,60
2007,170,0,1249,John Daly,-0.297,-14.57,49
2007,171,0,2104,Jeff Sluman,-0.313,-13.151,42
2007,172,0,29476,Kyle Reifers,-0.322,-20.313,63
2007,173,0,23349,Charles Warren,-0.324,-30.135,93
2007,174,0,1945,Kenny Perry,-0.337,-25.299,75
2007,175,0,27702,Matt Hendrix,-0.339,-18.628,55
2007,176,0,1677,Tom Lehman,-0.355,-17.371,49
2007,177,0,10885,Robert Allenby,-0.364,-27.317,75
2007,178,0,21959,Ted Purdy,-0.37,-32.178,87
2007,179,0,12195,Tom Johnson,-0.372,-23.429,63
2007,180,0,21646,David Branshaw,-0.382,-28.675,75
2007,181,0,27933,John Merrick,-0.409,-33.164,81
2007,182,0,24457,Jaco Van Zyl,-0.418,-18.386,44
2007,183,0,2036,Jim Rutledge,-0.425,-19.531,46
2007,184,0,21805,Harrison Frazar,-0.439,-32.06,73
2007,185,0,12510,Chad Campbell,-0.477,-34.843,73
2007,186,0,20472,Alex Cejka,-0.479,-35.455,74
2007,187,0,23322,Brett Wetterich,-0.533,-37.315,70
2007,188,0,27141,J.B. Holmes,-0.559,-35.772,64
2007,188,0,23788,D.J. Trahan,-0.559,-50.275,90
2007,190,0,2214,Kirk Triplett,-0.595,-40.454,68
2007,191,0,26360,Bubba Dickerson,-0.66,-28.372,43
2007,192,0,26679,Kevin Stadler,-0.75,-58.488,78
2007,193,0,20105,Jeff Gove,-0.774,-72.786,94
2007,194,0,20691,Greg Owen,-0.848,-59.382,70
2007,195,0,6621,Joe Durant,-0.901,-65.779,73
2007,196,0,22295,Darron Stiles,-1.017,-53.911,53
2006,1,0,23541,Ben Crane,0.849,51.778,61
2006,2,0,20229,Stewart Cink,0.789,57.589,73
2006,3,0,20572,Rod Pampling,0.759,49.332,65
2006,4,0,10809,Jim Furyk,0.743,50.539,68
2006,5,0,1329,Brad Faxon,0.726,53.012,73
2006,6,0,26420,Richard Johnson,0.725,61.593,85
2006,7,0,12660,Jesper Parnevik,0.699,51.007,73
2006,8,0,12602,Dean Wilson,0.661,61.488,93
2006,9,0,7749,Brett Quigley,0.642,60.365,94
2006,10,0,20608,David Howell,0.637,19.096,30
2006,11,0,6527,Steve Stricker,0.614,31.92,52
2006,12,0,22371,Aaron Baddeley,0.595,40.446,68
2006,13,0,20850,Daniel Chopra,0.585,52.636,90
2006,14,0,23718,Nathan Green,0.577,54.263,94
2006,15,0,1761,Len Mattiace,0.556,28.89,52
2006,16,0,19846,Brian Gay,0.548,54.848,100
2006,17,0,1941,Tom Pernice Jr.,0.541,47.062,87
2006,18,0,23983,Luke Donald,0.532,22.873,43
2006,19,0,22046,Geoff Ogilvy,0.473,24.601,52
2006,20,0,6004,Stephen Ames,0.462,20.307,44
2006,21,0,8793,Tiger Woods,0.461,17.042,37
2006,22,0,6197,Michael Allen,0.414,29.777,72
2006,23,0,1887,Mark O'Meara,0.413,14.864,36
2006,24,0,6373,José María Olazábal,0.375,14.64,39
2006,25,0,23325,Vaughn Taylor,0.366,28.148,77
2006,26,0,12755,Vance Veazey,0.364,19.654,54
2006,27,0,1823,Larry Mize,0.363,14.872,41
2006,28,0,25345,Carl Pettersson,0.361,27.089,75
2006,29,0,12645,Brent Geiberger,0.36,32.401,90
2006,30,0,20382,Stephen Leaney,0.347,26.747,77
2006,31,0,2206,David Toms,0.338,20.968,62
2006,32,0,23497,Tag Ridings,0.327,29.47,90
2006,33,0,21731,Freddie Jacobson,0.319,17.225,54
2006,34,0,1042,Paul Azinger,0.315,25.184,80
2006,35,0,1666,Bernhard Langer,0.3,17.698,59
2006,36,0,10733,Kent Jones,0.299,26.333,88
2006,37,0,20121,Todd Fischer,0.297,26.718,90
2006,37,0,26596,Ryan Moore,0.297,17.24,58
2006,39,0,21878,Mark Wilson,0.269,19.349,72
2006,40,0,1810,Phil Mickelson,0.268,12.573,47
2006,41,0,20593,Greg Chalmers,0.266,15.18,57
2006,41,0,1706,Davis Love III,0.266,15.181,57
2006,43,0,24357,K.J. Choi,0.255,20.157,79
2006,44,0,1139,Olin Browne,0.248,21.314,86
2006,45,0,20631,David McKenzie,0.246,16.942,69
2006,46,0,1928,Corey Pavin,0.226,12.863,57
2006,47,0,25632,Jimmy Walker,0.223,12.498,56
2006,48,0,24925,Jonathan Byrd,0.221,11.924,54
2006,49,0,20098,Stuart Appleby,0.22,14.101,64
2006,49,0,23135,Tim Clark,0.22,12.758,58
2006,51,0,6034,Marco Dawson,0.219,16.896,77
2006,52,0,23048,Eric Axley,0.214,16.919,79
2006,52,0,12760,Danny Ellis,0.214,12.863,60
2006,52,0,21805,Harrison Frazar,0.214,16.032,75
2006,55,0,23353,J.J. Henry,0.196,15.112,77
2006,56,0,24138,Ian Poulter,0.194,8.161,42
2006,57,0,21407,Arjun Atwal,0.19,15.575,82
2006,58,0,10885,Robert Allenby,0.188,11.272,60
2006,59,0,6012,Greg Kraft,0.181,12.127,67
2006,59,0,2106,Chris Smith,0.181,10.688,59
2006,61,0,1219,John Cook,0.18,9.876,55
2006,62,0,20628,Arron Oberholser,0.167,10.381,62
2006,63,0,12680,Shigeki Maruyama,0.162,12.978,80
2006,64,0,9011,David Duval,0.157,8.331,53
2006,65,0,21959,Ted Purdy,0.145,11.622,80
2006,66,0,11032,Frank Lickliter II,0.14,11.865,85
2006,67,0,25900,Lucas Glover,0.138,11.844,86
