YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2022,0,31323,Gary Woodland,"39' 11""",101,4032.667,+7.00
2022,0,20229,Stewart Cink,"40' 0""",133,5315.083,+14.00
2022,0,46435,Austin Cook,"40' 0""",85,3400.75,+8.00
2022,0,27214,Kevin Streelman,"40' 0""",99,3958.5,E
2022,0,30692,Scott Stallings,"40' 1""",131,5253.833,+5.00
2022,0,46601,Trey Mullinax,"40' 3""",139,5596.083,+5.00
2022,0,31557,Jim Herman,"40' 7""",67,2721.833,+12.00
2022,0,49298,Kramer Hickok,"40' 7""",95,3853.833,+5.00
2022,0,39058,Lucas Herbert,"40' 9""",78,3177.833,+6.00
2022,0,29221,Webb Simpson,"40' 11""",91,3726.25,+12.00
2022,0,27770,Camilo Villegas,"41' 0""",118,4840.667,+7.00
2022,0,29518,Brendan Steele,"41' 1""",98,4028.5,+3.00
2022,0,47988,Nick Hardy,"41' 2""",77,3172.083,+1.00
2022,0,48699,Callum Tarren,"41' 2""",130,5355.667,+6.00
2022,0,36852,Jim Knous,"41' 3""",88,3632.167,+13.00
2022,0,23320,Ryan Palmer,"41' 4""",98,4048.0,+8.00
2022,0,35891,Cameron Smith,"41' 5""",100,4142.167,-8.00
2022,0,46717,Viktor Hovland,"41' 6""",96,3984.25,+11.00
2022,0,30944,Jason Kokrak,"41' 6""",83,3441.083,+4.00
2022,0,35310,Lanto Griffin,"41' 10""",102,4263.917,+17.00
2022,0,28114,Dawie van der Walt,"41' 10""",81,3390.333,+13.00
2022,0,33141,Keegan Bradley,"41' 11""",103,4320.75,+2.00
2022,0,32366,Kevin Chappell,"41' 11""",82,3435.583,+7.00
2022,0,33122,Russell Knox,"42' 0""",84,3529.5,+12.00
2022,0,51890,Greyson Sigg,"42' 0""",112,4704.417,+14.00
2022,0,32150,Michael Thompson,"42' 0""",96,4034.583,+17.00
2022,0,48887,Matt Wallace,"42' 1""",92,3874.333,+19.00
2022,0,34076,Joel Dahmen,"42' 4""",117,4952.25,+24.00
2022,0,47529,Mito Pereira,"42' 5""",143,6070.0,-11.00
2022,0,49960,Sepp Straka,"42' 5""",115,4880.917,+9.00
2022,0,29974,Branden Grace,"42' 6""",52,2209.583,+5.00
2022,0,33399,Adam Hadwin,"42' 8""",115,4910.417,+17.00
2022,0,34046,Jordan Spieth,"42' 8""",130,5547.917,+7.00
2022,0,45522,Christiaan Bezuidenhout,"42' 9""",97,4149.833,+2.00
2022,0,36801,Mark Hubbard,"42' 9""",71,3035.667,+3.00
2022,0,26851,Marc Leishman,"42' 9""",93,3975.333,+4.00
2022,0,25900,Lucas Glover,"42' 10""",108,4623.667,+19.00
2022,0,34363,Tyrrell Hatton,"42' 10""",88,3770.917,+12.00
2022,0,39971,Sungjae Im,"42' 11""",110,4720.75,+4.00
2022,0,49947,Taylor Moore,"42' 11""",119,5108.0,-1.00
2022,0,32839,Hideki Matsuyama,"43' 1""",82,3533.667,+7.00
2022,0,47983,Chad Ramey,"43' 2""",79,3412.417,+16.00
2022,0,49964,Aaron Wise,"43' 2""",135,5825.583,+1.00
2022,0,32102,Rickie Fowler,"43' 3""",97,4197.833,+9.00
2022,0,25818,Scott Piercy,"43' 3""",105,4542.583,+19.00
2022,0,37275,Sam Ryder,"43' 3""",121,5237.083,+8.00
2022,0,32662,Michael Gligic,"43' 4""",74,3206.833,+4.00
2022,0,27644,Brian Harman,"43' 4""",107,4633.25,+6.00
2022,0,34098,Russell Henley,"43' 4""",89,3857.583,+7.00
2022,0,29970,Dylan Frittelli,"43' 5""",149,6464.667,+10.00
2022,0,28237,Rory McIlroy,"43' 5""",104,4514.75,E
2022,0,34264,Hudson Swafford,"43' 6""",74,3220.5,+3.00
2022,0,36689,Brooks Koepka,"43' 9""",85,3720.0,+11.00
2022,0,10381,Curtis Thompson,"43' 9""",101,4416.75,+14.00
2022,0,33204,Shane Lowry,"43' 10""",92,4034.5,+9.00
2022,0,33667,Carlos Ortiz,"43' 10""",89,3899.5,+6.00
2022,0,30978,Kiradech Aphibarnrat,"44' 0""",58,2551.25,+10.00
2022,0,35450,Patrick Cantlay,"44' 0""",95,4179.417,-2.00
2022,0,52374,Brandon Wu,"44' 0""",73,3213.667,+16.00
2022,0,50525,Collin Morikawa,"44' 1""",70,3086.583,+4.00
2022,0,47995,Davis Riley,"44' 1""",160,7052.5,+18.00
2022,0,29725,Tony Finau,"44' 2""",151,6664.333,-3.00
2022,0,31646,Emiliano Grillo,"44' 2""",110,4859.75,-1.00
2022,0,46550,Brandon Hagy,"44' 2""",121,5341.833,+20.00
2022,0,36699,Patrick Rodgers,"44' 3""",141,6242.75,-2.00
2022,0,27139,David Skinns,"44' 3""",128,5667.917,+11.00
2022,0,45526,Abraham Ancer,"44' 4""",49,2173.417,+3.00
2022,0,21961,Charles Howell III,"44' 4""",75,3327.417,+16.00
2022,0,30926,Chris Kirk,"44' 4""",111,4918.583,+16.00
2022,0,57366,Cameron Young,"44' 4""",137,6076.083,+1.00
2022,0,48084,Wesley Bryan,"44' 5""",70,3108.583,+2.00
2022,0,32139,Danny Willett,"44' 6""",66,2937.833,+6.00
2022,0,23983,Luke Donald,"44' 7""",108,4811.25,+17.00
2022,0,26476,Chez Reavie,"44' 7""",93,4149.0,+17.00
2022,0,24925,Jonathan Byrd,"44' 8""",73,3260.5,+9.00
2022,0,26300,Matt Jones,"44' 8""",97,4334.0,+2.00
2022,0,40162,Justin Lower,"44' 8""",81,3617.083,+11.00
2022,0,32640,Troy Merritt,"44' 8""",118,5271.667,+24.00
2022,0,24138,Ian Poulter,"44' 9""",40,1791.583,+4.00
2022,0,39324,J.J. Spaun,"44' 10""",96,4301.583,+15.00
2022,0,54783,Dylan Wu,"44' 10""",109,4890.167,+17.00
2022,0,32448,James Hahn,"44' 11""",101,4534.5,+7.00
2022,0,33597,Harry Higgs,"44' 11""",143,6425.333,+9.00
2022,0,25686,Jason Dufner,"45' 0""",66,2970.583,+12.00
2022,0,54628,Lee Hodges,"45' 0""",144,6481.917,+19.00
2022,0,48081,Xander Schauffele,"45' 0""",73,3284.167,+4.00
2022,0,51766,Wyndham Clark,"45' 1""",139,6272.333,+11.00
2022,0,27129,Luke List,"45' 1""",122,5500.833,+3.00
2022,0,36326,David Lipsky,"45' 2""",121,5465.083,+22.00
2022,0,47993,Denny McCarthy,"45' 2""",127,5733.833,+12.00
2022,0,35461,Beau Hossler,"45' 3""",164,7423.5,+23.00
2022,0,45609,Tyler Duncan,"45' 4""",73,3309.917,+11.00
2022,0,34255,Joseph Bramlett,"45' 5""",136,6171.583,+16.00
2022,0,34466,Peter Malnati,"45' 5""",141,6402.583,+24.00
2022,0,52372,Cameron Champ,"45' 6""",101,4593.833,+4.00
2022,0,34563,Chesson Hadley,"45' 6""",114,5182.833,+21.00
2022,0,29478,Kevin Kisner,"45' 6""",81,3687.5,+11.00
2022,0,33419,Cameron Tringale,"45' 6""",140,6365.75,+19.00
2022,0,24980,Scott Gutschewski,"45' 7""",63,2870.417,+3.00
2022,0,32816,Satoshi Kodaira,"45' 7""",43,1959.167,+9.00
2022,0,46340,Alex Smalley,"45' 7""",132,6022.083,+7.00
2022,0,32333,Kevin Tway,"45' 7""",143,6514.667,+31.00
2022,0,46970,Jon Rahm,"45' 8""",78,3560.333,E
2022,0,45540,Jared Wolfe,"45' 8""",83,3789.083,+9.00
2022,0,47856,Seth Reeves,"45' 9""",100,4571.5,+24.00
2022,0,40115,Adam Svensson,"45' 9""",144,6588.5,+29.00
2022,0,51634,Sahith Theegala,"45' 9""",192,8780.583,+1.00
2022,0,29908,C.T. Pan,"45' 10""",117,5361.833,+14.00
2022,0,35879,Kelly Kraft,"45' 11""",90,4134.25,+24.00
2022,0,39546,Keith Mitchell,"45' 11""",116,5327.417,+13.00
2022,0,22405,Justin Rose,"45' 11""",52,2389.0,+9.00
2022,0,37212,Paul Barjon,"46' 1""",122,5621.167,+8.00
2022,0,47128,Richy Werenski,"46' 3""",102,4720.0,+19.00
2022,0,34174,John Huh,"46' 4""",100,4636.25,+16.00
2022,0,27936,Martin Laird,"46' 4""",65,3012.917,+9.00
2022,0,47483,Will Zalatoris,"46' 4""",99,4587.667,-4.00
2022,0,46402,Talor Gooch,"46' 5""",86,3989.667,+1.00
2022,0,30911,Tommy Fleetwood,"46' 6""",63,2932.0,+12.00
2022,0,31420,Anirban Lahiri,"46' 7""",82,3819.667,+10.00
2022,0,34431,Robert Streb,"46' 7""",158,7361.917,+38.00
2022,0,23325,Vaughn Taylor,"46' 7""",62,2887.167,+9.00
2022,0,32757,Patton Kizzire,"46' 8""",144,6715.583,+17.00
2022,0,47347,Adam Schenk,"46' 8""",141,6579.583,+22.00
2022,0,37189,Harold Varner III,"46' 8""",124,5781.917,+12.00
2022,0,33486,Roger Sloan,"46' 10""",91,4265.583,+17.00
2022,0,24502,Adam Scott,"46' 11""",115,5391.75,+4.00
2022,0,45157,Cam Davis,"47' 0""",130,6114.25,+7.00
2022,0,24924,Bill Haas,"47' 0""",111,5216.083,+8.00
2022,0,32791,K.H. Lee,"47' 0""",140,6582.417,+9.00
2022,0,46414,Aaron Rai,"47' 0""",100,4700.5,+6.00
2022,0,27064,Jhonattan Vegas,"47' 0""",109,5123.25,+5.00
2022,0,39977,Max Homa,"47' 1""",109,5132.5,-2.00
2022,0,27974,Sung Kang,"47' 1""",99,4660.0,+11.00
2022,0,34360,Patrick Reed,"47' 1""",94,4422.083,+22.00
2022,0,52375,Doug Ghim,"47' 2""",104,4904.083,+19.00
2022,0,37455,Si Woo Kim,"47' 2""",100,4718.083,+16.00
2022,0,28775,Nate Lashley,"47' 2""",88,4151.333,+8.00
2022,0,45486,Joaquin Niemann,"47' 3""",87,4111.417,+3.00
2022,0,28089,Jason Day,"47' 4""",92,4351.167,+25.00
2022,0,27649,Brandt Snedeker,"47' 4""",73,3454.333,+13.00
2022,0,36799,Stephan Jaeger,"47' 5""",137,6500.25,+27.00
2022,0,29926,Danny Lee,"47' 8""",77,3672.667,+12.00
2022,0,50095,Austin Smotherman,"47' 8""",106,5052.417,+16.00
2022,0,30927,Brendon Todd,"47' 9""",95,4534.917,+11.00
2022,0,40006,Erik van Rooyen,"47' 9""",60,2865.417,+2.00
2022,0,49766,Hank Lebioda,"47' 10""",90,4301.25,+14.00
2022,0,28252,Seamus Power,"47' 10""",96,4592.0,-5.00
2022,0,53165,Doc Redman,"47' 10""",121,5784.833,+21.00
2022,0,49771,J.T. Poston,"47' 11""",135,6474.0,+1.00
2022,0,55708,Hayden Buckley,"48' 0""",105,5041.417,+24.00
2022,0,31560,Brian Stuard,"48' 1""",86,4134.25,+11.00
2022,0,35617,Martin Trainer,"48' 1""",139,6687.083,+13.00
2022,0,51997,Andrew Novak,"48' 2""",93,4480.333,+18.00
2022,0,24361,Pat Perez,"48' 2""",104,5010.5,+11.00
2022,0,46442,Maverick McNealy,"48' 3""",107,5165.833,-5.00
2022,0,36884,Ben Kohles,"48' 4""",75,3626.833,+14.00
2022,0,54421,Garrick Higgo,"48' 6""",73,3541.0,+27.00
2022,0,30163,Henrik Norlander,"48' 6""",92,4461.333,+5.00
2022,0,27895,Jonas Blixt,"48' 10""",74,3615.917,+10.00
2022,0,23108,Matt Kuchar,"48' 11""",70,3425.833,+4.00
2022,0,51894,Vince Whaley,"49' 3""",148,7284.333,+19.00
2022,0,19803,Ryan Armour,"49' 4""",35,1725.75,+13.00
2022,0,51950,Max McGreevy,"49' 4""",90,4442.0,+7.00
2022,0,24024,Zach Johnson,"49' 5""",73,3609.0,+18.00
2022,0,48822,Sebastián Muñoz,"49' 5""",97,4792.417,+23.00
2022,0,29420,Billy Horschel,"49' 6""",86,4257.833,+9.00
2022,0,47504,Sam Burns,"49' 8""",118,5856.5,+7.00
2022,0,35449,Adam Long,"49' 10""",120,5978.083,+17.00
2022,0,40250,Taylor Pendrith,"50' 0""",105,5250.083,+1.00
2022,0,36871,Matthew NeSmith,"50' 3""",139,6990.25,+26.00
2022,0,25493,Nick Taylor,"50' 6""",135,6818.083,+24.00
2022,0,34256,Andrew Putnam,"51' 0""",100,5103.0,+11.00
2022,0,29535,Brice Garnett,"51' 4""",88,4515.75,+12.00
2022,0,33490,Bo Hoag,"51' 4""",79,4057.417,+24.00
2022,0,35532,Tom Hoge,"52' 3""",116,6057.083,+15.00
2022,0,35506,Mackenzie Hughes,"52' 6""",141,7399.083,+14.00
2022,0,25198,Francesco Molinari,"53' 4""",62,3305.167,+8.00
2022,0,56278,Matthew Wolff,"55' 6""",57,3163.417,+18.00
2021,0,33413,Ben Martin,"33' 11""",50,1696.583,E
2021,0,48045,Michael Gellerman,"35' 6""",47,1668.0,+8.00
2021,0,27330,Josh Teater,"36' 6""",60,2190.333,+3.00
2021,0,23325,Vaughn Taylor,"37' 9""",87,3284.167,+8.00
2021,0,22371,Aaron Baddeley,"38' 1""",49,1866.333,+4.00
2021,0,30692,Scott Stallings,"38' 4""",105,4026.167,+7.00
2021,0,34098,Russell Henley,"38' 7""",116,4474.25,-11.00
2021,0,35230,Nelson Ledesma,"38' 8""",71,2748.0,+5.00
2021,0,12716,Charley Hoffman,"38' 9""",119,4612.0,-4.00
2021,0,30925,Dustin Johnson,"38' 9""",112,4342.833,+7.00
2021,0,33667,Carlos Ortiz,"38' 10""",139,5403.167,+17.00
2021,0,34076,Joel Dahmen,"38' 11""",82,3193.667,+13.00
2021,0,39324,J.J. Spaun,"38' 11""",49,1905.417,+5.00
2021,0,20229,Stewart Cink,"39' 1""",148,5781.75,+26.00
2021,0,33410,Andrew Landry,"39' 1""",82,3205.667,+7.00
2021,0,22056,Cameron Percy,"39' 3""",110,4319.583,+3.00
2021,0,32333,Kevin Tway,"39' 4""",90,3542.417,+8.00
2021,0,27770,Camilo Villegas,"39' 4""",159,6251.917,+20.00
2021,0,35450,Patrick Cantlay,"39' 6""",101,3991.083,E
2021,0,32070,Rafael Campos,"39' 7""",65,2570.583,-3.00
2021,0,24357,K.J. Choi,"39' 10""",65,2587.75,+21.00
2021,0,45526,Abraham Ancer,"39' 11""",76,3032.167,+19.00
2021,0,39977,Max Homa,"40' 1""",116,4647.583,+27.00
2021,0,24781,Hunter Mahan,"40' 1""",92,3686.25,+14.00
2021,0,33948,Byeong Hun An,"40' 2""",140,5618.917,+26.00
2021,0,27942,Rob Oppenheim,"40' 2""",80,3212.167,+10.00
2021,0,27936,Martin Laird,"40' 3""",67,2696.083,+5.00
2021,0,34213,Grayson Murray,"40' 4""",67,2702.167,+17.00
2021,0,34466,Peter Malnati,"40' 5""",137,5534.667,+14.00
2021,0,37275,Sam Ryder,"40' 6""",99,4011.417,+4.00
2021,0,47347,Adam Schenk,"40' 8""",144,5860.833,+8.00
2021,0,33490,Bo Hoag,"40' 9""",100,4074.5,E
2021,0,27556,Ted Potter Jr.,"40' 9""",112,4566.083,+19.00
2021,0,56762,Will Gordon,"40' 10""",134,5476.417,+16.00
2021,0,24924,Bill Haas,"40' 10""",40,1633.0,+3.00
2021,0,33597,Harry Higgs,"40' 10""",124,5060.083,+20.00
2021,0,26476,Chez Reavie,"40' 10""",78,3183.75,+15.00
2021,0,35461,Beau Hossler,"41' 0""",137,5619.333,+35.00
2021,0,33204,Shane Lowry,"41' 0""",104,4266.917,+12.00
2021,0,28420,Ryan Brehm,"41' 1""",98,4022.667,+8.00
2021,0,25364,Paul Casey,"41' 3""",80,3301.917,+3.00
2021,0,31646,Emiliano Grillo,"41' 3""",121,4993.333,+16.00
2021,0,32618,Rhein Gibson,"41' 5""",72,2980.0,+10.00
2021,0,29974,Branden Grace,"41' 5""",99,4103.583,+2.00
2021,0,31420,Anirban Lahiri,"41' 5""",83,3439.917,-4.00
2021,0,29268,Bronson Burgoon,"41' 6""",92,3818.083,+6.00
2021,0,45486,Joaquin Niemann,"41' 6""",164,6811.917,+3.00
2021,0,46435,Austin Cook,"41' 8""",109,4540.667,+17.00
2021,0,23623,Bo Van Pelt,"41' 9""",101,4214.667,+17.00
2021,0,39953,Chase Seiffert,"41' 10""",80,3346.583,+4.00
2021,0,47483,Will Zalatoris,"41' 10""",119,4982.75,E
2021,0,30926,Chris Kirk,"42' 0""",139,5837.083,+8.00
2021,0,23621,Rory Sabbatini,"42' 0""",94,3946.167,+8.00
2021,0,33404,Chris Baker,"42' 1""",53,2230.417,+11.00
2021,0,28775,Nate Lashley,"42' 1""",136,5724.667,+15.00
2021,0,47504,Sam Burns,"42' 2""",101,4258.583,+11.00
2021,0,32448,James Hahn,"42' 3""",86,3633.083,+6.00
2021,0,49766,Hank Lebioda,"42' 3""",87,3678.083,+7.00
2021,0,27095,Nick Watney,"42' 4""",90,3810.917,+4.00
2021,0,51766,Wyndham Clark,"42' 5""",141,5979.583,+9.00
2021,0,28252,Seamus Power,"42' 8""",47,2004.667,+1.00
2021,0,36699,Patrick Rodgers,"42' 8""",167,7125.667,+11.00
2021,0,26758,David Hearn,"42' 9""",61,2608.833,+5.00
2021,0,27141,J.B. Holmes,"42' 9""",113,4832.75,+13.00
2021,0,21961,Charles Howell III,"42' 9""",79,3375.5,-2.00
2021,0,40042,Tyler McCumber,"42' 9""",112,4791.917,+14.00
2021,0,24138,Ian Poulter,"42' 10""",60,2570.25,+9.00
2021,0,23983,Luke Donald,"42' 11""",76,3259.167,+9.00
2021,0,46402,Talor Gooch,"42' 11""",127,5453.083,E
2021,0,29908,C.T. Pan,"42' 11""",104,4465.25,+11.00
2021,0,27554,Scott Harrington,"43' 0""",111,4777.25,+11.00
2021,0,29478,Kevin Kisner,"43' 0""",88,3784.75,+6.00
2021,0,34431,Robert Streb,"43' 1""",151,6500.333,+16.00
2021,0,24361,Pat Perez,"43' 2""",125,5400.25,+16.00
2021,0,24024,Zach Johnson,"43' 3""",131,5661.417,+6.00
2021,0,35617,Martin Trainer,"43' 3""",116,5016.333,+23.00
2021,0,34099,Harris English,"43' 7""",110,4791.583,+11.00
2021,0,30110,Kyle Stanley,"43' 7""",86,3746.917,+8.00
2021,0,32640,Troy Merritt,"43' 8""",111,4843.167,+19.00
2021,0,27349,Alex Noren,"43' 9""",100,4375.083,+1.00
2021,0,21209,Sergio Garcia,"43' 11""",108,4743.417,+8.00
2021,0,34563,Chesson Hadley,"43' 11""",114,5010.333,+23.00
2021,0,39971,Sungjae Im,"43' 11""",132,5795.25,+16.00
2021,0,34256,Andrew Putnam,"43' 11""",115,5046.25,+10.00
2021,0,49960,Sepp Straka,"43' 11""",160,7032.667,+24.00
2021,0,37189,Harold Varner III,"43' 11""",126,5532.75,+14.00
2021,0,31557,Jim Herman,"44' 0""",89,3914.917,+15.00
2021,0,40006,Erik van Rooyen,"44' 0""",100,4398.583,+26.00
2021,0,26300,Matt Jones,"44' 2""",147,6494.083,+15.00
2021,0,27129,Luke List,"44' 2""",140,6189.083,+12.00
2021,0,35449,Adam Long,"44' 2""",89,3927.417,+17.00
2021,0,29221,Webb Simpson,"44' 2""",111,4899.333,+5.00
2021,0,33120,Mark Anderson,"44' 3""",51,2254.667,+11.00
2021,0,34255,Joseph Bramlett,"44' 3""",94,4157.417,+3.00
2021,0,25900,Lucas Glover,"44' 3""",118,5217.5,+13.00
2021,0,36689,Brooks Koepka,"44' 3""",95,4200.833,+8.00
2021,0,33419,Cameron Tringale,"44' 3""",155,6860.167,+6.00
2021,0,52372,Cameron Champ,"44' 4""",87,3860.417,+8.00
2021,0,25686,Jason Dufner,"44' 4""",122,5405.25,+13.00
2021,0,34046,Jordan Spieth,"44' 5""",146,6490.667,+8.00
2021,0,29970,Dylan Frittelli,"44' 6""",117,5206.5,+18.00
2021,0,35104,Tom Lewis,"44' 6""",108,4805.333,+21.00
2021,0,32254,Xinjun Zhang,"44' 7""",81,3614.25,+27.00
2021,0,22405,Justin Rose,"44' 8""",88,3934.083,+18.00
2021,0,32139,Danny Willett,"44' 8""",47,2098.833,+13.00
2021,0,26499,Rafa Cabrera Bello,"44' 9""",88,3938.917,+13.00
2021,0,32757,Patton Kizzire,"44' 10""",160,7176.5,+10.00
2021,0,34314,Sebastian Cappelen,"44' 11""",71,3187.083,+12.00
2021,0,34264,Hudson Swafford,"45' 0""",105,4721.333,+12.00
2021,0,46046,Scottie Scheffler,"45' 1""",170,7660.167,+3.00
2021,0,26331,Charl Schwartzel,"45' 3""",131,5929.5,+14.00
2021,0,33448,Justin Thomas,"45' 3""",114,5162.333,-5.00
2021,0,30927,Brendon Todd,"45' 3""",91,4117.0,+16.00
2021,0,25632,Jimmy Walker,"45' 4""",139,6297.167,+39.00
2021,0,50525,Collin Morikawa,"45' 5""",81,3678.417,+19.00
2021,0,33122,Russell Knox,"45' 6""",110,5001.833,+24.00
2021,0,25818,Scott Piercy,"45' 6""",85,3871.0,+19.00
2021,0,47959,Bryson DeChambeau,"45' 8""",132,6023.5,+13.00
2021,0,37455,Si Woo Kim,"45' 8""",114,5206.5,-6.00
2021,0,49771,J.T. Poston,"45' 8""",113,5161.583,+19.00
2021,0,33486,Roger Sloan,"45' 8""",96,4383.167,+7.00
2021,0,48119,Ben Taylor,"45' 8""",56,2555.5,+8.00
2021,0,25493,Nick Taylor,"45' 8""",149,6799.5,+25.00
2021,0,19803,Ryan Armour,"45' 9""",78,3570.083,+15.00
2021,0,40026,Daniel Berger,"45' 9""",92,4208.083,-5.00
2021,0,31323,Gary Woodland,"45' 9""",92,4209.083,+16.00
2021,0,19846,Brian Gay,"45' 10""",112,5132.917,+25.00
2021,0,27644,Brian Harman,"45' 10""",101,4632.417,+16.00
2021,0,24502,Adam Scott,"45' 10""",102,4677.0,+17.00
2021,0,23788,D.J. Trahan,"45' 10""",87,3990.25,+10.00
2021,0,48887,Matt Wallace,"45' 10""",67,3068.833,+15.00
2021,0,36871,Matthew NeSmith,"45' 11""",81,3719.75,+7.00
2021,0,34360,Patrick Reed,"45' 11""",115,5284.917,+5.00
2021,0,56278,Matthew Wolff,"45' 11""",97,4451.167,+20.00
2021,0,46441,Robby Shelton,"46' 0""",130,5982.333,+22.00
2021,0,52375,Doug Ghim,"46' 1""",93,4282.667,+20.00
2021,0,46550,Brandon Hagy,"46' 1""",116,5342.417,+8.00
2021,0,46717,Viktor Hovland,"46' 1""",97,4470.25,+12.00
2021,0,39546,Keith Mitchell,"46' 1""",136,6263.083,+12.00
2021,0,39997,Corey Conners,"46' 2""",111,5126.5,+16.00
2021,0,45609,Tyler Duncan,"46' 3""",101,4670.917,+22.00
2021,0,35310,Lanto Griffin,"46' 3""",139,6429.917,+23.00
2021,0,27649,Brandt Snedeker,"46' 3""",101,4669.833,+16.00
2021,0,35658,Kris Ventura,"46' 3""",95,4390.083,+17.00
2021,0,26329,Louis Oosthuizen,"46' 4""",91,4214.0,+13.00
2021,0,35532,Tom Hoge,"46' 5""",126,5851.417,+20.00
2021,0,51894,Vince Whaley,"46' 5""",125,5805.333,+9.00
2021,0,32662,Michael Gligic,"46' 7""",117,5455.0,+17.00
2021,0,32816,Satoshi Kodaira,"46' 8""",79,3689.167,+13.00
2021,0,33141,Keegan Bradley,"46' 9""",107,5002.0,+16.00
2021,0,32102,Rickie Fowler,"46' 9""",113,5284.417,+14.00
2021,0,29725,Tony Finau,"46' 10""",127,5944.25,+9.00
2021,0,30944,Jason Kokrak,"46' 10""",122,5716.25,+14.00
2021,0,49298,Kramer Hickok,"46' 11""",52,2441.5,+7.00
2021,0,28237,Rory McIlroy,"46' 11""",114,5351.917,+27.00
2021,0,35506,Mackenzie Hughes,"47' 2""",151,7116.667,+20.00
2021,0,1810,Phil Mickelson,"47' 2""",146,6886.5,+12.00
2021,0,23320,Ryan Palmer,"47' 5""",106,5027.167,+3.00
2021,0,35891,Cameron Smith,"47' 5""",98,4644.5,+6.00
2021,0,28679,Fabián Gómez,"47' 7""",63,2999.0,+17.00
2021,0,45157,Cam Davis,"47' 9""",156,7448.667,+15.00
2021,0,47993,Denny McCarthy,"47' 9""",120,5729.25,+18.00
2021,0,32791,K.H. Lee,"47' 10""",154,7370.833,+7.00
2021,0,27064,Jhonattan Vegas,"47' 10""",131,6270.75,+5.00
2021,0,34174,John Huh,"47' 11""",65,3116.75,+9.00
2021,0,40098,Matt Fitzpatrick,"48' 1""",66,3175.167,+1.00
2021,0,27974,Sung Kang,"48' 2""",146,7033.0,+29.00
2021,0,48081,Xander Schauffele,"48' 4""",102,4927.167,+2.00
2021,0,46442,Maverick McNealy,"48' 5""",76,3676.917,+14.00
2021,0,53165,Doc Redman,"48' 5""",93,4501.167,+12.00
2021,0,31560,Brian Stuard,"48' 6""",101,4896.917,+6.00
2021,0,29518,Brendan Steele,"48' 7""",107,5197.833,+15.00
2021,0,46970,Jon Rahm,"48' 8""",88,4281.083,+13.00
2021,0,25396,Kevin Na,"48' 10""",125,6107.667,+14.00
2021,0,32839,Hideki Matsuyama,"48' 11""",131,6403.0,+25.00
2021,0,48822,Sebastián Muñoz,"49' 0""",118,5781.667,+9.00
2021,0,27214,Kevin Streelman,"49' 1""",123,6040.833,+23.00
2021,0,25804,Bubba Watson,"49' 2""",104,5109.583,+11.00
2021,0,30163,Henrik Norlander,"49' 5""",105,5187.667,+21.00
2021,0,29535,Brice Garnett,"49' 7""",91,4513.917,+21.00
2021,0,32150,Michael Thompson,"49' 9""",91,4529.333,+7.00
2021,0,30911,Tommy Fleetwood,"50' 3""",89,4473.167,+17.00
2021,0,23108,Matt Kuchar,"50' 4""",79,3978.583,E
2021,0,36801,Mark Hubbard,"50' 9""",93,4719.333,+29.00
2021,0,24140,Sean O'Hair,"50' 10""",85,4322.833,+12.00
2021,0,28089,Jason Day,"51' 1""",101,5162.75,+9.00
2021,0,29479,Scott Brown,"51' 4""",95,4878.917,+24.00
2021,0,29926,Danny Lee,"51' 4""",92,4724.667,+18.00
2021,0,49964,Aaron Wise,"51' 6""",110,5668.917,+15.00
2021,0,33399,Adam Hadwin,"51' 7""",122,6297.333,+22.00
2021,0,47128,Richy Werenski,"51' 11""",155,8045.583,+26.00
2021,0,39975,Michael Kim,"52' 3""",114,5960.75,+13.00
2021,0,34363,Tyrrell Hatton,"53' 4""",68,3626.5,+11.00
2021,0,26851,Marc Leishman,"54' 10""",73,4001.917,+10.00
2021,0,29420,Billy Horschel,"55' 2""",113,6236.0,+24.00
2021,0,20396,Lee Westwood,"55' 6""",73,4051.25,+21.00
2020,1,29268,Bronson Burgoon,"33' 7""",58,1946.583,+10.00
2020,1,27330,Josh Teater,"35' 9""",38,1357.583,+2.00
2020,1,28679,Fabián Gómez,"35' 11""",52,1868.0,+5.00
2020,1,40042,Tyler McCumber,"36' 4""",81,2942.333,+21.00
2020,1,35658,Kris Ventura,"36' 7""",53,1940.333,-2.00
2020,1,30925,Dustin Johnson,"36' 10""",107,3937.25,+4.00
2020,1,33122,Russell Knox,"37' 5""",68,2545.583,+8.00
2020,1,25686,Jason Dufner,"37' 7""",97,3647.5,+8.00
2020,1,32448,James Hahn,"38' 0""",37,1407.167,-4.00
2020,1,24361,Pat Perez,"38' 0""",72,2733.167,+1.00
2020,2,25804,Bubba Watson,"38' 4""",112,4295.667,+9.00
2020,2,27556,Ted Potter Jr.,"38' 5""",84,3229.083,+2.00
2020,2,32254,Xinjun Zhang,"38' 6""",103,3963.417,+14.00
2020,2,40009,Dominic Bozzelli,"38' 8""",52,2008.667,+7.00
2020,-3,29725,Tony Finau,"38' 10""",117,4542.333,+6.00
2020,2,30110,Kyle Stanley,"38' 10""",40,1554.0,E
2020,1,29926,Danny Lee,"38' 11""",114,4432.25,+13.00
2020,1,28420,Ryan Brehm,"39' 0""",89,3469.5,+13.00
2020,2,34021,Bud Cauley,"39' 1""",105,4108.0,+6.00
2020,2,29535,Brice Garnett,"39' 3""",82,3216.833,-7.00
