YEAR,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
2022,0,34076,Joel Dahmen,382.5,1530,4
2022,0,24024,Zach Johnson,384.0,1152,3
2022,0,27349,Alex Noren,384.0,1152,3
2022,0,24138,Ian Poulter,396.0,792,2
2022,0,31560,Brian Stuard,400.5,1602,4
2022,0,23983,Luke Donald,402.0,1206,3
2022,0,47347,Adam Schenk,405.0,1620,4
2022,0,12716,Charley Hoffman,414.0,1242,3
2022,0,34360,Patrick Reed,420.0,1260,3
2022,0,19803,Ryan Armour,450.0,900,2
2022,0,25686,Jason Dufner,450.0,900,2
2022,0,31557,Jim Herman,459.0,918,2
2022,0,21961,Charles Howell III,486.0,972,2
2022,0,29908,C.T. Pan,492.0,1476,3
2022,0,30927,Brendon Todd,498.0,1494,3
2022,0,32139,Danny Willett,558.0,1116,2
2022,0,49960,Sepp Straka,588.0,1764,3
2022,0,51950,Max McGreevy,648.0,1296,2
2022,0,33486,Roger Sloan,657.0,1314,2
2022,0,39436,Joshua Creel,846.0,846,1
2021,0,47959,Bryson DeChambeau,75.8,1440,19
2021,0,45157,Cam Davis,84.6,1692,20
2021,0,21209,Sergio Garcia,88.8,1332,15
2021,0,56278,Matthew Wolff,90.0,990,11
2021,0,33448,Justin Thomas,94.5,1512,16
2021,0,33667,Carlos Ortiz,97.4,1656,17
2021,0,47483,Will Zalatoris,97.9,1566,16
2021,0,34213,Grayson Murray,98.0,882,9
2021,0,27554,Scott Harrington,101.6,1422,14
2021,0,52372,Cameron Champ,103.8,1350,13
2021,0,35658,Kris Ventura,105.0,1260,12
2021,0,48081,Xander Schauffele,105.2,1368,13
2021,0,34046,Jordan Spieth,105.6,1584,15
2021,0,34255,Joseph Bramlett,108.0,1404,13
2021,0,36689,Brooks Koepka,108.0,1188,11
2021,0,23320,Ryan Palmer,111.0,1332,12
2021,0,24781,Hunter Mahan,114.0,1026,9
2021,0,27129,Luke List,114.4,1602,14
2021,0,29725,Tony Finau,115.7,1620,14
2021,0,39997,Corey Conners,117.0,1872,16
2021,0,30925,Dustin Johnson,117.8,1296,11
2021,0,34099,Harris English,118.3,1656,14
2021,0,26331,Charl Schwartzel,119.1,1548,13
2021,0,32839,Hideki Matsuyama,119.6,1674,14
2021,0,26329,Louis Oosthuizen,121.1,1332,11
2021,0,22405,Justin Rose,121.5,972,8
2021,0,32757,Patton Kizzire,122.4,1836,15
2021,0,31420,Anirban Lahiri,122.4,1224,10
2021,0,27556,Ted Potter Jr.,122.4,1224,10
2021,0,34264,Hudson Swafford,123.0,1476,12
2021,0,39975,Michael Kim,124.2,1242,10
2021,0,19846,Brian Gay,126.0,1260,10
2021,0,49771,J.T. Poston,126.0,1512,12
2021,0,46970,Jon Rahm,126.0,1386,11
2021,0,27649,Brandt Snedeker,126.0,1512,12
2021,0,34360,Patrick Reed,127.6,1404,11
2021,0,33597,Harry Higgs,130.9,1440,11
2021,0,56762,Will Gordon,132.0,1584,12
2021,0,35617,Martin Trainer,132.8,1062,8
2021,0,29221,Webb Simpson,133.2,1332,10
2021,0,30110,Kyle Stanley,135.0,1620,12
2021,0,25493,Nick Taylor,135.0,1620,12
2021,0,32791,K.H. Lee,136.3,1908,14
2021,0,47504,Sam Burns,137.5,1512,11
2021,0,30163,Henrik Norlander,137.5,1512,11
2021,0,25804,Bubba Watson,138.0,1242,9
2021,0,32333,Kevin Tway,139.5,1116,8
2021,0,51766,Wyndham Clark,140.4,1404,10
2021,0,33141,Keegan Bradley,140.7,1548,11
2021,0,39977,Max Homa,140.7,1548,11
2021,0,30927,Brendon Todd,140.7,1548,11
2021,0,47128,Richy Werenski,140.7,1548,11
2021,0,36699,Patrick Rodgers,141.2,1836,13
2021,0,33490,Bo Hoag,142.4,1566,11
2021,0,27936,Martin Laird,144.0,1440,10
2021,0,35230,Nelson Ledesma,144.0,864,6
2021,0,27330,Josh Teater,144.0,864,6
2021,0,51894,Vince Whaley,144.0,1440,10
2021,0,39971,Sungjae Im,146.4,2196,15
2021,0,32640,Troy Merritt,147.0,1764,12
2021,0,35891,Cameron Smith,147.6,1476,10
2021,0,25632,Jimmy Walker,148.0,1332,9
2021,0,40098,Matt Fitzpatrick,148.5,1188,8
2021,0,28420,Ryan Brehm,149.1,1044,7
2021,0,26851,Marc Leishman,152.0,1368,9
2021,0,29518,Brendan Steele,152.0,1368,9
2021,0,27770,Camilo Villegas,154.0,1386,9
2021,0,37275,Sam Ryder,154.8,1548,10
2021,0,23325,Vaughn Taylor,156.0,1404,9
2021,0,49960,Sepp Straka,157.1,1728,11
2021,0,49964,Aaron Wise,160.0,1440,9
2021,0,22371,Aaron Baddeley,162.0,972,6
2021,0,25364,Paul Casey,162.0,1296,8
2021,0,46402,Talor Gooch,162.0,1620,10
2021,0,49766,Hank Lebioda,162.0,1296,8
2021,0,24502,Adam Scott,162.0,1296,8
2021,0,27644,Brian Harman,163.6,1800,11
2021,0,34431,Robert Streb,164.0,1476,9
2021,0,26499,Rafa Cabrera Bello,166.5,1332,8
2021,0,32150,Michael Thompson,166.5,1332,8
2021,0,40026,Daniel Berger,168.0,1512,9
2021,0,34363,Tyrrell Hatton,168.0,1008,6
2021,0,37455,Si Woo Kim,169.2,1692,10
2021,0,31557,Jim Herman,169.7,1188,7
2021,0,30692,Scott Stallings,171.0,1368,8
2021,0,29420,Billy Horschel,172.0,1548,9
2021,0,31646,Emiliano Grillo,172.8,1728,10
2021,0,29478,Kevin Kisner,175.5,1404,8
2021,0,46442,Maverick McNealy,175.5,1404,8
2021,0,25818,Scott Piercy,177.8,1422,8
2021,0,12716,Charley Hoffman,178.2,1782,10
2021,0,29479,Scott Brown,180.0,1440,8
2021,0,32662,Michael Gligic,180.0,1440,8
2021,0,35310,Lanto Griffin,180.0,1620,9
2021,0,32448,James Hahn,180.0,1260,7
2021,0,48119,Ben Taylor,180.0,900,5
2021,0,37189,Harold Varner III,180.0,1620,9
2021,0,29535,Brice Garnett,184.0,1656,9
2021,0,40006,Erik van Rooyen,187.7,1314,7
2021,0,39546,Keith Mitchell,189.0,1512,8
2021,0,27095,Nick Watney,194.4,972,5
2021,0,28775,Nate Lashley,195.4,1368,7
2021,0,25396,Kevin Na,195.8,1566,8
2021,0,46046,Scottie Scheffler,196.0,1764,9
2021,0,33399,Adam Hadwin,198.0,1584,8
2021,0,30944,Jason Kokrak,198.0,1584,8
2021,0,36871,Matthew NeSmith,198.0,1584,8
2021,0,22056,Cameron Percy,198.0,1386,7
2021,0,23788,D.J. Trahan,198.0,1188,6
2021,0,20229,Stewart Cink,202.5,1620,8
2021,0,35506,Mackenzie Hughes,202.5,1620,8
2021,0,26300,Matt Jones,204.0,1836,9
2021,0,40042,Tyler McCumber,204.0,1224,6
2021,0,45486,Joaquin Niemann,204.0,1836,9
2021,0,29908,C.T. Pan,205.7,1440,7
2021,0,33122,Russell Knox,207.0,1656,8
2021,0,34174,John Huh,208.8,1044,5
2021,0,31323,Gary Woodland,210.0,1260,6
2021,0,33486,Roger Sloan,210.9,1476,7
2021,0,47993,Denny McCarthy,211.5,1692,8
2021,0,32139,Danny Willett,211.5,846,4
2021,0,30911,Tommy Fleetwood,216.0,1080,5
2021,0,34098,Russell Henley,216.0,1512,7
2021,0,35532,Tom Hoge,216.0,1728,8
2021,0,36801,Mark Hubbard,216.0,1728,8
2021,0,23623,Bo Van Pelt,216.0,1296,6
2021,0,30926,Chris Kirk,221.1,1548,7
2021,0,46550,Brandon Hagy,222.0,1332,6
2021,0,27942,Rob Oppenheim,222.0,1332,6
2021,0,23621,Rory Sabbatini,225.0,1350,6
2021,0,35461,Beau Hossler,226.3,1584,7
2021,0,48822,Sebastián Muñoz,229.5,1836,8
2021,0,26758,David Hearn,230.4,1152,5
2021,0,19803,Ryan Armour,234.0,1404,6
2021,0,35450,Patrick Cantlay,234.0,1404,6
2021,0,50525,Collin Morikawa,234.0,1404,6
2021,0,23108,Matt Kuchar,237.6,1188,5
2021,0,33410,Andrew Landry,237.6,1188,5
2021,0,34314,Sebastian Cappelen,243.0,972,4
2021,0,29974,Branden Grace,243.0,1458,6
2021,0,32254,Xinjun Zhang,244.8,1224,5
2021,0,27349,Alex Noren,246.0,1476,6
2021,0,27214,Kevin Streelman,246.9,1728,7
2021,0,49298,Kramer Hickok,248.4,1242,5
2021,0,46717,Viktor Hovland,249.0,1494,6
2021,0,33948,Byeong Hun An,252.0,1512,6
2021,0,35449,Adam Long,252.0,1512,6
2021,0,34563,Chesson Hadley,259.2,1296,5
2021,0,28252,Seamus Power,261.0,1044,4
2021,0,27064,Jhonattan Vegas,264.0,1584,6
2021,0,29926,Danny Lee,265.5,1062,4
2021,0,45609,Tyler Duncan,270.0,1620,6
2021,0,48045,Michael Gellerman,282.0,846,3
2021,0,27141,J.B. Holmes,288.0,864,3
2021,0,35104,Tom Lewis,288.0,1440,5
2021,0,34466,Peter Malnati,288.0,1440,5
2021,0,24361,Pat Perez,288.0,1728,6
2021,0,28089,Jason Day,292.5,1170,4
2021,0,24140,Sean O'Hair,306.0,918,3
2021,0,27974,Sung Kang,309.6,1548,5
2021,0,48887,Matt Wallace,318.0,954,3
2021,0,33404,Chris Baker,324.0,972,3
2021,0,46435,Austin Cook,324.0,1296,4
2021,0,29970,Dylan Frittelli,324.0,1296,4
2021,0,24138,Ian Poulter,324.0,1296,4
2021,0,33419,Cameron Tringale,331.2,1656,5
2021,0,33120,Mark Anderson,336.0,1008,3
2021,0,32816,Satoshi Kodaira,342.0,1368,4
2021,0,53165,Doc Redman,342.0,1368,4
2021,0,39953,Chase Seiffert,351.0,1404,4
2021,0,45526,Abraham Ancer,352.8,1764,5
2021,0,20396,Lee Westwood,372.0,1116,3
2021,0,31560,Brian Stuard,374.4,1872,5
2021,0,24024,Zach Johnson,378.0,1512,4
2021,0,24924,Bill Haas,396.0,792,2
2021,0,21961,Charles Howell III,420.0,1260,3
2021,0,29268,Bronson Burgoon,432.0,1296,3
2021,0,25900,Lucas Glover,432.0,1728,4
2021,0,28237,Rory McIlroy,444.0,1332,3
2021,0,33413,Ben Martin,450.0,900,2
2021,0,33204,Shane Lowry,456.0,1368,3
2021,0,47347,Adam Schenk,459.0,1836,4
2021,0,24357,K.J. Choi,468.0,936,2
2021,0,32102,Rickie Fowler,468.0,1404,3
2021,0,46441,Robby Shelton,480.0,1440,3
2021,0,28679,Fabián Gómez,486.0,972,2
2021,0,23983,Luke Donald,504.0,1008,2
2021,0,32618,Rhein Gibson,504.0,1008,2
2021,0,26476,Chez Reavie,504.0,1512,3
2021,0,25686,Jason Dufner,516.0,1548,3
2021,0,52375,Doug Ghim,516.0,1548,3
2021,0,34256,Andrew Putnam,534.0,1602,3
2021,0,32070,Rafael Campos,540.0,1080,2
2021,0,39324,J.J. Spaun,648.0,1296,2
2021,0,1810,Phil Mickelson,666.0,1332,2
2021,0,34076,Joel Dahmen,738.0,1476,2
2020,0,30925,Dustin Johnson,63.0,882,14
2020,0,28237,Rory McIlroy,83.1,1080,13
2020,1,27936,Martin Laird,87.8,702,8
2020,1,32102,Rickie Fowler,88.0,792,9
2020,1,28679,Fabián Gómez,90.0,990,11
2020,-2,50525,Collin Morikawa,90.0,1440,16
2020,1,35732,Wes Roach,90.0,720,8
2020,1,27330,Josh Teater,92.3,738,8
2020,1,30692,Scott Stallings,92.8,1206,13
2020,1,45157,Cam Davis,94.9,1044,11
2020,-5,46717,Viktor Hovland,95.1,1332,14
2020,0,27129,Luke List,95.5,1242,13
2020,0,24502,Adam Scott,97.7,684,7
2020,1,25493,Nick Taylor,106.2,1062,10
2020,1,33667,Carlos Ortiz,108.0,1296,12
2020,1,24138,Ian Poulter,108.0,864,8
2020,-3,32839,Hideki Matsuyama,111.0,1332,12
2020,0,21407,Arjun Atwal,111.6,558,5
2020,0,28252,Seamus Power,115.2,576,5
2020,0,47504,Sam Burns,116.0,1044,9
2020,4,46970,Jon Rahm,116.0,1044,9
2020,-1,35450,Patrick Cantlay,118.3,828,7
2020,-1,46550,Brandon Hagy,118.3,828,7
2020,-1,36801,Mark Hubbard,119.1,1548,13
2020,-1,39953,Chase Seiffert,121.5,972,8
2020,0,51766,Wyndham Clark,122.0,1098,9
2020,0,27942,Rob Oppenheim,122.0,1098,9
2020,1,49766,Hank Lebioda,123.8,990,8
2020,1,24361,Pat Perez,123.8,990,8
2020,1,27349,Alex Noren,126.0,1008,8
2020,2,34213,Grayson Murray,129.6,648,5
2020,2,33399,Adam Hadwin,130.0,1170,9
2020,2,1810,Phil Mickelson,131.1,918,7
2020,2,33486,Roger Sloan,131.1,918,7
2020,2,35449,Adam Long,132.0,1584,12
2020,2,25804,Bubba Watson,132.0,1188,9
2020,2,28775,Nate Lashley,133.7,936,7
2020,-6,46046,Scottie Scheffler,134.2,1476,11
2020,1,22056,Cameron Percy,135.0,810,6
2020,2,22405,Justin Rose,136.8,684,5
2020,2,35617,Martin Trainer,138.0,828,6
2020,2,40098,Matt Fitzpatrick,138.9,972,7
2020,2,33120,Mark Anderson,141.0,846,6
2020,2,34076,Joel Dahmen,142.2,1422,10
2020,2,56762,Will Gordon,144.0,576,4
2020,-5,35891,Cameron Smith,144.0,1152,8
2020,1,31646,Emiliano Grillo,146.3,1170,8
2020,1,33404,Chris Baker,147.0,882,6
2020,1,32366,Kevin Chappell,147.6,738,5
2020,2,34563,Chesson Hadley,149.1,1044,7
2020,3,28420,Ryan Brehm,150.0,900,6
2020,3,27064,Jhonattan Vegas,150.0,900,6
2020,3,48119,Ben Taylor,151.2,756,5
2020,3,12716,Charley Hoffman,151.7,1062,7
2020,3,36871,Matthew NeSmith,153.0,1224,8
2020,5,21961,Charles Howell III,155.3,1242,8
2020,6,34255,Joseph Bramlett,159.0,954,6
2020,-6,47959,Bryson DeChambeau,159.4,1116,7
2020,6,34046,Jordan Spieth,159.4,1116,7
2020,-2,29725,Tony Finau,162.0,1296,8
2020,4,27214,Kevin Streelman,164.3,1314,8
2020,4,32757,Patton Kizzire,165.0,990,6
2020,4,39997,Corey Conners,166.5,1332,8
2020,4,30163,Henrik Norlander,166.5,1332,8
2020,-1,34360,Patrick Reed,166.5,1332,8
2020,4,47347,Adam Schenk,166.5,1332,8
2020,3,25364,Paul Casey,168.0,1008,6
2020,3,25818,Scott Piercy,169.7,1188,7
2020,3,23621,Rory Sabbatini,169.7,1188,7
2020,4,34466,Peter Malnati,171.0,1026,6
2020,4,51894,Vince Whaley,171.0,684,4
2020,4,32662,Michael Gligic,172.8,864,5
2020,5,33141,Keegan Bradley,174.9,1224,7
2020,17,23320,Ryan Palmer,174.9,1224,7
2020,4,27644,Brian Harman,175.5,1404,8
2020,-5,52372,Cameron Champ,180.0,1260,7
2020,5,30911,Tommy Fleetwood,180.0,720,4
2020,5,36689,Brooks Koepka,180.0,720,4
2020,1,35310,Lanto Griffin,184.0,1656,9
2020,4,29970,Dylan Frittelli,184.5,1476,8
2020,4,31323,Gary Woodland,186.0,1116,6
2020,-6,29221,Webb Simpson,187.2,936,5
2020,3,48045,Michael Gellerman,189.0,756,4
2020,-2,48822,Sebastián Muñoz,189.0,1512,8
2020,2,29268,Bronson Burgoon,190.8,954,5
2020,2,34314,Sebastian Cappelen,190.8,954,5
2020,2,28089,Jason Day,190.8,954,5
2020,2,39546,Keith Mitchell,192.0,1152,6
2020,3,33948,Byeong Hun An,192.9,1350,7
2020,4,26300,Matt Jones,195.4,1368,7
2020,4,47993,Denny McCarthy,198.0,1386,7
2020,4,26476,Chez Reavie,198.0,1386,7
2020,30,33448,Justin Thomas,198.0,1188,6
2020,4,27095,Nick Watney,198.0,792,4
2020,3,35461,Beau Hossler,201.0,1206,6
2020,3,23108,Matt Kuchar,201.6,1008,5
2020,3,49964,Aaron Wise,202.5,810,4
2020,-6,29420,Billy Horschel,203.1,1422,7
2020,4,29926,Danny Lee,207.0,1242,6
2020,4,25632,Jimmy Walker,207.0,828,4
2020,4,19803,Ryan Armour,208.8,1044,5
2020,4,29535,Brice Garnett,208.8,1044,5
2020,4,39977,Max Homa,210.0,1260,6
2020,4,49960,Sepp Straka,210.0,1260,6
2020,4,53165,Doc Redman,210.9,1476,7
2020,4,46441,Robby Shelton,213.0,1278,6
2020,4,45609,Tyler Duncan,213.4,1494,7
2020,4,33597,Harry Higgs,213.4,1494,7
2020,4,32448,James Hahn,216.0,648,3
2020,4,26329,Louis Oosthuizen,216.0,864,4
2020,7,27974,Sung Kang,219.0,1314,6
2020,7,34021,Bud Cauley,219.6,1098,5
2020,30,26851,Marc Leishman,219.6,1098,5
2020,25,45526,Abraham Ancer,222.0,1332,6
2020,6,56278,Matthew Wolff,222.0,1332,6
2020,5,25686,Jason Dufner,223.2,1116,5
2020,6,32618,Rhein Gibson,225.0,900,4
2020,6,34431,Robert Streb,225.0,900,4
2020,6,19846,Brian Gay,226.8,1134,5
2020,6,34098,Russell Henley,226.8,1134,5
2020,6,33419,Cameron Tringale,226.8,1134,5
2020,-9,34099,Harris English,228.0,1368,6
2020,6,46442,Maverick McNealy,228.0,1368,6
2020,-9,45486,Joaquin Niemann,228.0,1368,6
2020,-12,40026,Daniel Berger,230.4,1152,5
2020,4,29518,Brendan Steele,230.4,1152,5
2020,3,10809,Jim Furyk,234.0,702,3
2020,3,49771,J.T. Poston,234.0,1404,6
2020,3,36699,Patrick Rodgers,234.0,1638,7
2020,4,40042,Tyler McCumber,238.5,954,4
2020,4,52375,Doug Ghim,240.0,720,3
2020,4,35230,Nelson Ledesma,240.0,720,3
2020,4,27554,Scott Harrington,244.8,1224,5
2020,4,46402,Talor Gooch,249.0,1494,6
2020,27,35506,Mackenzie Hughes,252.0,1260,5
2020,4,29908,C.T. Pan,252.0,1008,4
2020,-2,48081,Xander Schauffele,252.0,1260,5
2020,4,47128,Richy Werenski,252.0,1008,4
2020,4,29484,Peter Uihlein,258.0,774,3
2020,4,39324,J.J. Spaun,261.0,1044,4
2020,4,33204,Shane Lowry,264.0,792,3
2020,4,27556,Ted Potter Jr.,264.0,792,3
2020,4,35658,Kris Ventura,264.0,792,3
2020,4,48887,Matt Wallace,264.0,792,3
2020,4,46435,Austin Cook,270.0,1080,4
2020,4,28307,Matt Every,270.0,810,3
2020,4,31557,Jim Herman,270.0,1080,4
2020,5,34256,Andrew Putnam,276.0,828,3
2020,5,25349,Tim Wilkinson,276.0,828,3
2020,5,30944,Jason Kokrak,279.0,1116,4
2020,5,32150,Michael Thompson,279.0,1116,4
2020,5,22371,Aaron Baddeley,282.0,846,3
2020,-3,39971,Sungjae Im,282.0,1692,6
2020,4,29479,Scott Brown,288.0,1152,4
2020,4,25572,Graeme McDowell,288.0,864,3
2020,4,49298,Kramer Hickok,294.0,882,3
2020,6,25900,Lucas Glover,301.5,1206,4
2020,6,33490,Bo Hoag,301.5,1206,4
2020,7,32640,Troy Merritt,306.0,1224,4
2020,1,30927,Brendon Todd,309.6,1548,5
2020,8,31420,Anirban Lahiri,315.0,630,2
2020,8,37275,Sam Ryder,315.0,1260,4
2020,8,26499,Rafa Cabrera Bello,318.0,954,3
2020,-1,25396,Kevin Na,319.5,1278,4
2020,7,40009,Dominic Bozzelli,324.0,648,2
2020,7,33449,Zack Sucher,324.0,648,2
2020,1,29478,Kevin Kisner,328.5,1314,4
2020,6,37189,Harold Varner III,333.0,1332,4
2020,6,32254,Xinjun Zhang,346.5,1386,4
2020,6,31560,Brian Stuard,364.5,1458,4
2020,6,23325,Vaughn Taylor,366.0,1098,3
2020,21,34363,Tyrrell Hatton,378.0,756,2
2020,5,23623,Bo Van Pelt,387.0,774,2
2020,5,21209,Sergio Garcia,396.0,792,2
2020,5,26596,Ryan Moore,396.0,792,2
2020,5,27963,Chris Stroud,414.0,828,2
2020,5,23788,D.J. Trahan,423.0,846,2
2020,5,32333,Kevin Tway,432.0,864,2
2020,5,35532,Tom Hoge,444.0,1332,3
2020,5,37455,Si Woo Kim,444.0,1332,3
2020,5,20229,Stewart Cink,459.0,918,2
2020,5,30110,Kyle Stanley,477.0,954,2
2020,6,33122,Russell Knox,567.0,1134,2
2020,6,33410,Andrew Landry,567.0,1134,2
2020,7,33413,Ben Martin,648.0,648,1
2020,8,32139,Danny Willett,720.0,720,1
2020,8,29974,Branden Grace,738.0,738,1
2020,8,24924,Bill Haas,792.0,792,1
2020,8,26758,David Hearn,918.0,918,1
2020,8,27649,Brandt Snedeker,954.0,954,1
2020,8,24024,Zach Johnson,1098.0,1098,1
2020,8,40058,Zac Blair,1188.0,1188,1
2020,8,32791,K.H. Lee,1296.0,1296,1
2019,0,27936,Martin Laird,84.7,1440,17
2019,0,27064,Jhonattan Vegas,86.4,1296,15
2019,0,36689,Brooks Koepka,88.8,1332,15
2019,0,33448,Justin Thomas,92.6,1296,14
2019,0,28237,Rory McIlroy,94.2,1224,13
2019,0,39954,Cody Gribble,99.0,1188,12
2019,0,39546,Keith Mitchell,99.6,1494,15
2019,0,47504,Sam Burns,100.3,1404,14
2019,0,25364,Paul Casey,103.8,1350,13
2019,0,32102,Rickie Fowler,105.2,1368,13
2019,0,35449,Adam Long,105.2,1368,13
2019,0,30946,Alex Prugh,106.5,1278,12
2019,0,31646,Emiliano Grillo,108.0,1404,13
2019,0,29221,Webb Simpson,108.0,1404,13
2019,0,48081,Xander Schauffele,111.0,1332,12
2019,0,22405,Justin Rose,111.6,1116,10
2019,0,29970,Dylan Frittelli,112.2,1458,13
2019,0,21731,Freddie Jacobson,114.8,918,8
2019,0,25804,Bubba Watson,116.0,1044,9
2019,0,21961,Charles Howell III,117.0,1638,14
2019,0,45157,Cam Davis,117.8,1296,11
2019,0,39971,Sungjae Im,118.0,2124,18
2019,0,25396,Kevin Na,120.0,1080,9
2019,0,40115,Adam Svensson,120.6,1206,10
2019,0,24502,Adam Scott,122.0,1098,9
2019,0,29974,Branden Grace,122.4,1224,10
2019,0,46501,Ollie Schniederjans,122.7,1350,11
2019,0,28679,Fabián Gómez,124.0,1116,9
2019,0,30110,Kyle Stanley,124.4,1368,11
2019,0,45609,Tyler Duncan,124.5,1494,12
2019,0,34099,Harris English,126.0,1638,13
2019,0,27129,Luke List,126.0,1134,9
2019,0,46435,Austin Cook,128.0,1152,9
2019,0,30911,Tommy Fleetwood,128.0,1152,9
2019,0,26851,Marc Leishman,129.6,1296,10
2019,0,28252,Seamus Power,129.6,1296,10
2019,0,39977,Max Homa,130.9,1440,11
2019,0,40098,Matt Fitzpatrick,131.1,918,7
2019,0,36699,Patrick Rodgers,131.1,918,7
2019,0,30786,Brady Schnell,131.1,918,7
2019,0,45486,Joaquin Niemann,132.9,1728,13
2019,0,49771,J.T. Poston,132.9,1728,13
2019,0,26596,Ryan Moore,133.2,1332,10
2019,0,47856,Seth Reeves,134.0,1206,9
2019,0,29479,Scott Brown,134.2,1476,11
2019,0,33399,Adam Hadwin,134.2,1476,11
2019,0,47128,Richy Werenski,135.8,1494,11
2019,0,26499,Rafa Cabrera Bello,136.0,1224,9
2019,0,46970,Jon Rahm,136.0,1224,9
2019,0,29725,Tony Finau,137.5,1512,11
2019,0,27974,Sung Kang,137.5,1512,11
2019,0,26476,Chez Reavie,138.0,1656,12
2019,0,30692,Scott Stallings,140.4,1404,10
2019,0,25818,Scott Piercy,140.7,1548,11
2019,0,28089,Jason Day,144.0,1152,8
2019,0,48822,Sebastián Muñoz,144.0,1440,10
2019,0,37275,Sam Ryder,144.0,1296,9
2019,0,34264,Hudson Swafford,146.6,1026,7
2019,0,33667,Carlos Ortiz,147.6,1476,10
2019,0,32757,Patton Kizzire,148.0,1332,9
2019,0,31323,Gary Woodland,151.2,1512,10
2019,0,24781,Hunter Mahan,151.7,1062,7
2019,0,27895,Jonas Blixt,152.0,1368,9
2019,0,52372,Cameron Champ,152.0,1368,9
2019,0,39327,Ben Silverman,153.0,1224,8
2019,0,32640,Troy Merritt,156.9,1098,7
2019,0,12716,Charley Hoffman,157.5,1260,8
2019,0,24361,Pat Perez,159.4,1116,7
2019,0,27963,Chris Stroud,159.4,1116,7
2019,0,28259,Sangmoon Bae,162.0,972,6
2019,0,30944,Jason Kokrak,162.0,1620,10
2019,0,29926,Danny Lee,162.0,1458,9
2019,0,35732,Wes Roach,162.0,1134,7
2019,0,49960,Sepp Straka,162.0,1296,8
2019,0,47347,Adam Schenk,163.6,1800,11
2019,0,33141,Keegan Bradley,164.0,1476,9
2019,0,24024,Zach Johnson,164.6,1152,7
2019,0,23621,Rory Sabbatini,167.4,1674,10
2019,0,25493,Nick Taylor,167.4,1674,10
2019,0,26300,Matt Jones,168.0,1512,9
2019,0,26758,David Hearn,169.2,846,5
2019,0,24924,Bill Haas,177.4,1242,7
2019,0,36799,Stephan Jaeger,182.6,1278,7
2019,0,25572,Graeme McDowell,182.6,1278,7
2019,0,32150,Michael Thompson,182.6,1278,7
2019,0,29420,Billy Horschel,184.0,1656,9
2019,0,29908,C.T. Pan,184.5,1476,8
2019,0,47959,Bryson DeChambeau,185.1,1296,7
2019,0,35421,Brandon Harkins,186.8,1494,8
2019,0,23353,J.J. Henry,187.2,936,5
2019,0,46601,Trey Mullinax,187.7,1314,7
2019,0,33486,Roger Sloan,189.0,1512,8
2019,0,34563,Chesson Hadley,190.3,1332,7
2019,0,49303,Anders Albertson,192.0,1152,6
2019,0,29478,Kevin Kisner,193.5,1548,8
2019,0,46402,Talor Gooch,194.4,972,5
2019,0,34360,Patrick Reed,198.0,1584,8
2019,0,29484,Peter Uihlein,200.6,1404,7
2019,0,27330,Josh Teater,201.0,1206,6
2019,0,28775,Nate Lashley,204.0,1224,6
2019,0,46523,Joey Garber,205.2,1026,5
2019,0,23108,Matt Kuchar,205.7,1440,7
2019,0,32333,Kevin Tway,205.7,1440,7
2019,0,37340,Chase Wright,207.0,1242,6
2019,0,35879,Kelly Kraft,208.3,1458,7
2019,0,26951,Johnson Wagner,208.8,1044,5
2019,0,34098,Russell Henley,210.0,1260,6
2019,0,49766,Hank Lebioda,210.0,1260,6
2019,0,37455,Si Woo Kim,210.9,1476,7
2019,0,37189,Harold Varner III,210.9,1476,7
2019,0,25686,Jason Dufner,216.0,1296,6
2019,0,31557,Jim Herman,216.0,864,4
2019,0,33122,Russell Knox,216.0,1296,6
2019,0,27349,Alex Noren,216.0,1080,5
2019,0,34431,Robert Streb,216.0,1296,6
2019,0,51766,Wyndham Clark,218.6,1530,7
2019,0,29535,Brice Garnett,218.6,1530,7
2019,0,24925,Jonathan Byrd,220.5,882,4
2019,0,45526,Abraham Ancer,226.3,1584,7
2019,0,33418,Shawn Stefani,228.0,1368,6
2019,0,19846,Brian Gay,228.9,1602,7
2019,0,26329,Louis Oosthuizen,230.4,1152,5
2019,0,33948,Byeong Hun An,231.0,1386,6
2019,0,49298,Kramer Hickok,231.0,1386,6
2019,0,25900,Lucas Glover,231.4,1620,7
2019,0,35376,Roberto Díaz,234.0,1170,5
2019,0,30191,Julián Etulain,234.0,1170,5
2019,0,47990,Kyle Jones,237.6,1188,5
2019,0,36852,Jim Knous,238.5,954,4
2019,0,34306,John Chin,243.0,972,4
2019,0,34021,Bud Cauley,246.0,1476,6
2019,0,34076,Joel Dahmen,246.9,1728,7
2019,0,22371,Aaron Baddeley,247.5,990,4
2019,0,29268,Bronson Burgoon,247.5,990,4
2019,0,35461,Beau Hossler,249.0,1494,6
2019,0,27095,Nick Watney,249.0,1494,6
2019,0,35450,Patrick Cantlay,259.2,1296,5
2019,0,24138,Ian Poulter,261.0,1044,4
2019,0,21209,Sergio Garcia,264.0,792,3
2019,0,32839,Hideki Matsuyama,264.0,1584,6
2019,0,39975,Michael Kim,265.5,1062,4
2019,0,37380,Curtis Luck,265.5,1062,4
2019,0,34261,Scott Langley,266.4,1332,5
2019,0,35891,Cameron Smith,266.4,1332,5
