YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
2001,0,6034,Marco Dawson,48.39,45,93,23.0
2001,0,20433,Mark Hensby,48.08,50,104,38.0
2001,0,6315,Pete Jordan,47.95,70,146,66.0
2001,0,2170,Hal Sutton,47.83,66,138,38.0
2001,0,20094,Jonathan Kaye,47.54,87,183,58.0
2001,0,1219,John Cook,47.44,74,156,46.0
2001,0,1139,Olin Browne,47.06,72,153,55.0
2001,0,6643,Paul Goydos,46.91,76,162,54.0
2001,0,1249,John Daly,46.9,68,145,34.0
2001,0,2110,Jerry Smith,46.88,90,192,70.0
2001,0,24604,Hunter Haas,46.75,72,154,62.0
2001,0,10962,Bradley Hughes,46.62,69,148,53.0
2001,0,1938,David Peoples,46.58,75,161,53.0
2001,0,22892,Jason Gore,46.56,61,131,45.0
2001,0,19817,Michael Muehr,46.53,67,144,50.0
2001,0,23614,Rich Beem,46.2,73,158,61.0
2001,0,12645,Brent Geiberger,45.99,63,137,51.0
2001,0,22051,Ben Ferguson,45.8,60,131,55.0
2001,0,2218,Ted Tryba,45.78,76,166,56.0
2001,0,6036,Scott Dunlap,45.7,69,151,65.0
2001,0,1707,Steve Lowery,45.45,70,154,73.0
2001,0,20095,Carl Paulson,45.45,80,176,68.0
2001,0,2101,Joey Sindelar,45.45,45,99,42.0
2001,0,6621,Joe Durant,45.39,64,141,50.0
2001,0,10213,Dicky Pride,45.19,61,135,55.0
2001,0,1063,Ben Bates,45.1,46,102,37.0
2001,0,1035,Tommy Armour III,45.0,63,140,41.0
2001,0,6090,Jim McGovern,44.9,44,98,40.0
2001,0,1388,Robert Gamez,44.79,43,96,32.0
2001,0,2099,Scott Simpson,44.64,50,112,49.0
2001,0,10201,Matt Gogel,44.54,53,119,60.0
2001,0,8545,Glen Hnatiuk,44.44,72,162,56.0
2001,0,8633,Per-Ulrik Johansson,44.23,46,104,39.0
2001,0,1203,Russ Cochran,44.03,59,134,49.0
2001,0,23034,Brent Schwarzrock,44.0,33,75,38.0
2001,0,8123,Jeff Brehaut,43.9,54,123,42.0
2001,0,12823,Carlos Franco,43.75,70,160,55.0
2001,0,2206,David Toms,43.65,55,126,51.0
2001,0,10885,Robert Allenby,43.6,75,172,69.0
2001,0,2279,Mark Wiebe,42.72,44,103,46.0
2001,0,21805,Harrison Frazar,42.0,63,150,66.0
2001,0,7763,Doug Dunakey,41.84,59,141,53.0
2001,0,6613,Tommy Tolles,41.77,66,158,69.0
2001,0,21584,Richie Coughlan,41.28,45,109,49.0
2001,0,1374,Robin Freeman,41.14,65,158,64.0
2001,0,2246,Duffy Waldorf,41.03,48,117,48.0
2001,0,1771,Blaine McCallister,40.54,60,148,76.0
2001,0,8063,Kelly Grunewald,40.31,52,129,54.0
2001,0,22122,Andrew McLardy,40.0,60,150,61.0
2001,0,1943,Chris Perry,39.45,43,109,43.0
2001,0,10733,Kent Jones,38.93,51,131,58.0
2001,0,8339,Spike McRoy,38.57,54,140,62.0
2001,0,1226,Fred Couples,38.3,36,94,30.0
2001,0,23353,J.J. Henry,37.74,40,106,47.0
2001,0,2106,Chris Smith,36.3,49,135,44.0
2001,0,20436,Garrett Willis,35.67,56,157,73.0
2001,0,25083,Jeremy Anderson,33.65,35,104,60.0
2001,0,6591,Rocky Walcher,33.33,33,99,69.0
2000,0,1226,Fred Couples,66.99,69,103,6.0
2000,0,1569,Peter Jacobsen,64.04,73,114,29.0
2000,0,10912,Craig Perks,63.5,87,137,40.0
2000,0,6595,Kevin Sutherland,63.36,83,131,17.0
2000,0,20098,Stuart Appleby,63.19,91,144,32.0
2000,0,12782,Tim Herron,63.16,108,171,30.0
2000,0,8375,Paul Stankowski,63.11,77,122,13.0
2000,0,20127,Chris Riley,62.69,84,134,24.0
2000,0,1116,Michael Bradley,62.59,87,139,31.0
2000,0,20229,Stewart Cink,62.5,80,128,29.0
2000,0,1361,Dan Forsman,62.31,81,130,34.0
2000,0,21209,Sergio Garcia,62.22,56,90,22.0
2000,0,10885,Robert Allenby,62.16,92,148,26.0
2000,0,1577,Lee Janzen,62.03,98,158,40.0
2000,0,1797,Rocco Mediate,61.98,75,121,15.0
2000,0,1376,Bob Friend,61.78,97,157,46.0
2000,0,10425,Jay Williamson,61.65,127,206,56.0
2000,0,1996,Mike Reid,61.54,56,91,35.0
2000,0,6431,Jean Van de Velde,61.54,64,104,26.0
2000,0,2010,Loren Roberts,61.44,94,153,44.0
2000,0,2104,Jeff Sluman,61.36,108,176,45.0
2000,0,6522,Ernie Els,61.32,65,106,14.0
2000,0,1761,Len Mattiace,61.06,127,208,43.0
2000,0,10423,Mike Weir,61.04,94,154,28.0
2000,0,1093,Ronnie Black,60.14,83,138,42.0
2000,0,8075,Jerry Kelly,60.0,105,175,42.0
2000,0,1175,Jim Carter,59.89,109,182,50.0
2000,0,1329,Brad Faxon,59.89,112,187,47.0
2000,0,2239,Scott Verplank,59.88,103,172,50.0
2000,0,8931,Glen Day,59.87,94,157,49.0
2000,0,11011,Mike Sposa,59.65,68,114,32.0
2000,0,1968,Nick Price,59.38,57,96,20.0
2000,0,10809,Jim Furyk,59.29,83,140,30.0
2000,0,10585,Scott McCarron,59.24,109,184,60.0
2000,0,1810,Phil Mickelson,59.23,77,130,26.0
2000,0,1014,Fulton Allem,59.09,78,132,51.0
2000,0,7753,Kevin Wentworth,58.99,82,139,37.0
2000,0,23656,Jason Caron,58.87,83,141,32.0
2000,0,11653,Paul Curry,58.82,70,119,36.0
2000,0,1941,Tom Pernice Jr.,58.7,108,184,52.0
2000,0,1042,Paul Azinger,58.65,78,133,42.0
2000,0,6567,Vijay Singh,58.39,94,161,28.0
2000,0,1527,Scott Hoch,58.02,76,131,38.0
2000,0,2257,Brian Watts,58.0,87,150,56.0
2000,0,6332,Neal Lancaster,57.84,107,185,59.0
2000,0,6012,Greg Kraft,57.83,96,166,36.0
2000,0,1139,Olin Browne,57.79,89,154,46.0
2000,0,20593,Greg Chalmers,57.63,102,177,38.0
2000,0,9011,David Duval,57.61,53,92,15.0
2000,0,12823,Carlos Franco,57.43,85,148,53.0
2000,0,8793,Tiger Woods,57.27,63,110,9.0
2000,0,1823,Larry Mize,57.26,67,117,37.0
2000,0,11032,Frank Lickliter II,57.23,95,166,45.0
2000,0,1920,Craig Parry,57.14,68,119,44.0
2000,0,19824,Craig Barlow,56.96,90,158,39.0
2000,0,20029,Notah Begay III,56.91,70,123,40.0
2000,0,1677,Tom Lehman,56.88,62,109,30.0
2000,0,6643,Paul Goydos,56.83,104,183,61.0
2000,0,1249,John Daly,56.8,71,125,32.0
2000,0,1707,Steve Lowery,56.71,93,164,48.0
2000,0,12652,Cameron Beckman,56.67,85,150,35.0
2000,0,19881,Robert Damron,56.48,109,193,55.0
2000,0,12449,Ryan Howison,56.38,84,149,60.0
2000,0,1040,Emlyn Aubrey,56.25,63,112,39.0
2000,0,2218,Ted Tryba,56.25,108,192,69.0
2000,0,1161,Mark Calcavecchia,56.21,86,153,28.0
2000,0,7749,Brett Quigley,56.18,50,89,26.0
2000,0,22064,Craig Spence,56.05,88,157,46.0
2000,0,1553,John Huston,56.0,70,125,36.0
2000,0,6581,David Sutherland,55.96,108,193,52.0
2000,0,23621,Rory Sabbatini,55.94,80,143,34.0
2000,0,20099,Doug Barron,55.81,72,129,33.0
2000,0,1724,Jeff Maggert,55.65,64,115,27.0
2000,0,20105,Jeff Gove,55.56,75,135,35.0
2000,0,21007,Gabriel Hjertstedt,55.56,85,153,53.0
2000,0,8547,John Maginnes,55.56,90,162,58.0
2000,0,21593,Keith Nolan,55.56,50,90,38.0
2000,0,2223,Bob Tway,55.37,67,121,31.0
2000,0,2279,Mark Wiebe,55.36,93,168,66.0
2000,0,2131,Mike Springer,55.32,78,141,42.0
2000,0,6315,Pete Jordan,55.29,94,170,60.0
2000,0,8243,Aaron Bengoechea,55.24,79,143,46.0
2000,0,6617,Brian Henninger,55.17,80,145,40.0
2000,0,2214,Kirk Triplett,55.15,75,136,42.0
2000,0,6088,Steve Gotsche,55.0,77,140,52.0
2000,0,7457,Steve Flesch,54.95,111,202,50.0
2000,0,6515,Shaun Micheel,54.94,89,162,37.0
2000,0,6527,Steve Stricker,54.7,64,117,40.0
2000,0,1766,Billy Mayfair,54.69,70,128,42.0
2000,0,7101,Dave Stockton Jr.,54.68,76,139,51.0
2000,0,10963,Jimmy Green,54.6,89,163,50.0
2000,0,6078,Esteban Toledo,54.59,101,185,61.0
2000,0,1945,Kenny Perry,54.47,67,123,27.0
2000,0,1418,Bill Glasson,54.35,75,138,39.0
2000,0,1378,David Frost,54.31,63,116,45.0
2000,0,1723,Andrew Magee,54.26,70,129,40.0
2000,0,1619,Skip Kendall,54.19,97,179,52.0
2000,0,6014,Eric Booker,54.17,78,144,47.0
2000,0,12645,Brent Geiberger,54.17,65,120,43.0
2000,0,20095,Carl Paulson,54.12,105,194,52.0
2000,0,10569,Mike Brisky,54.0,81,150,60.0
2000,0,20043,Edward Fryatt,53.94,89,165,51.0
2000,0,24357,K.J. Choi,53.9,76,141,40.0
2000,0,22913,John Rollins,53.85,70,130,45.0
2000,0,6350,Bob May,53.79,71,132,40.0
2000,0,1142,Bart Bryant,53.77,57,106,35.0
2000,0,6251,Chris DiMarco,53.65,103,192,43.0
2000,0,8993,Franklin Langham,53.55,83,155,43.0
2000,0,1219,John Cook,53.54,68,127,42.0
2000,0,6044,Scott Gump,53.5,84,157,56.0
2000,0,1381,Fred Funk,53.42,86,161,37.0
2000,0,1905,Joe Ozaki,53.42,39,73,38.0
2000,0,1098,Jay Don Blake,53.37,87,163,56.0
2000,0,1132,Mark Brooks,53.37,87,163,52.0
2000,0,1938,David Peoples,53.29,81,152,47.0
2000,0,1320,Bob Estes,53.15,59,111,39.0
2000,0,1191,Barry Cheesman,52.97,98,185,48.0
2000,0,1549,Mike Hulbert,52.76,67,127,54.0
2000,0,1928,Corey Pavin,52.63,80,152,63.0
2000,0,1063,Ben Bates,52.6,101,192,58.0
2000,0,2206,David Toms,52.41,87,166,48.0
2000,0,7867,Woody Austin,52.25,93,178,47.0
2000,0,1706,Davis Love III,52.24,70,134,24.0
2000,0,1157,Tom Byrum,52.17,72,138,45.0
2000,0,8535,Gary Nicklaus,52.17,84,161,62.0
2000,0,1323,Brad Fabel,51.97,79,152,56.0
2000,0,21949,Joe Ogilvie,51.81,86,166,54.0
2000,0,6573,Brandt Jobe,51.7,76,147,47.0
2000,0,2246,Duffy Waldorf,51.55,50,97,41.0
2000,0,19846,Brian Gay,51.45,89,173,61.0
2000,0,6140,Sean Murphy,51.43,72,140,54.0
2000,0,10860,Justin Leonard,51.41,73,142,56.0
2000,0,6090,Jim McGovern,51.35,38,74,27.0
2000,0,21805,Harrison Frazar,51.22,63,123,38.0
2000,0,8545,Glen Hnatiuk,51.13,68,133,54.0
2000,0,1408,Kelly Gibson,51.09,70,137,42.0
2000,0,12680,Shigeki Maruyama,51.06,72,141,52.0
2000,0,10457,Frank Nobilo,50.92,83,163,51.0
2000,0,1457,Jay Haas,50.82,62,122,37.0
2000,0,1282,Trevor Dodds,50.79,64,126,57.0
2000,0,1599,Steve Jones,50.75,68,134,43.0
2000,0,2110,Jerry Smith,50.68,74,146,48.0
2000,0,1331,Rick Fehr,50.67,76,150,55.0
2000,0,1927,Dennis Paulson,50.62,82,162,55.0
2000,0,1975,Tom Purtzer,50.43,58,115,40.0
2000,0,2170,Hal Sutton,50.38,67,133,44.0
2000,0,1771,Blaine McCallister,50.36,69,137,49.0
2000,0,10649,Tom Scherrer,50.36,70,139,50.0
2000,0,8045,Perry Moss,50.0,38,76,24.0
2000,0,8537,J.P. Hayes,49.7,82,165,64.0
2000,0,8385,Omar Uresti,49.69,80,161,62.0
2000,0,10213,Dicky Pride,49.68,78,157,68.0
2000,0,12388,Michael Clark II,49.59,60,121,25.0
2000,0,6613,Tommy Tolles,49.53,53,107,41.0
2000,0,12660,Jesper Parnevik,49.5,50,101,25.0
2000,0,1307,Joel Edwards,49.39,81,164,42.0
2000,0,1313,Steve Elkington,49.32,36,73,33.0
2000,0,1510,Nolan Henke,49.22,63,128,65.0
2000,0,2245,Grant Waite,49.12,56,114,33.0
2000,0,19822,Bobby Cochran,48.97,71,145,64.0
2000,0,2101,Joey Sindelar,48.82,62,127,41.0
2000,0,1374,Robin Freeman,48.48,80,165,63.0
2000,0,1388,Robert Gamez,48.48,64,132,41.0
2000,0,1072,Chip Beck,48.45,47,97,38.0
2000,0,1024,Billy Andrade,48.2,67,139,43.0
2000,0,6575,Dudley Hart,48.08,50,104,38.0
2000,0,1185,Brandel Chamblee,47.83,44,92,31.0
2000,0,1035,Tommy Armour III,47.65,71,149,54.0
2000,0,1685,J.L. Lewis,47.25,86,182,55.0
2000,0,1533,P.H. Horgan III,47.22,51,108,52.0
2000,0,10117,Bob Heintz,47.13,74,157,74.0
2000,0,20094,Jonathan Kaye,47.09,81,172,55.0
2000,0,6809,Bob Burns,46.95,77,164,73.0
2000,0,1261,Jay Delsing,46.95,77,164,60.0
2000,0,6062,Charles Raulerson,46.54,74,159,60.0
2000,0,1489,Steve Hart,46.53,67,144,80.0
2000,0,23125,Brad Elder,46.49,86,185,80.0
2000,0,12753,David Morland IV,46.36,70,151,60.0
2000,0,6036,Scott Dunlap,46.11,83,180,68.0
2000,0,1887,Mark O'Meara,46.07,41,89,46.0
2000,0,7763,Doug Dunakey,46.03,58,126,43.0
2000,0,23614,Rich Beem,44.52,65,146,53.0
2000,0,24356,Jason Buha,43.88,61,139,61.0
2000,0,1926,Steve Pate,43.75,63,144,64.0
2000,0,10201,Matt Gogel,43.56,71,163,72.0
2000,0,6621,Joe Durant,42.42,56,132,54.0
2000,0,1326,Nick Faldo,42.42,28,66,38.0
2000,0,6004,Stephen Ames,42.36,61,144,71.0
2000,0,10962,Bradley Hughes,41.5,61,147,74.0
2000,0,1203,Russ Cochran,40.63,39,96,36.0
2000,0,20574,Mathew Goggin,39.86,55,138,56.0
2000,0,7363,Craig Bowden,39.45,43,109,67.0
2000,0,2133,Craig Stadler,38.74,43,111,54.0
2000,0,20445,Casey Martin,35.97,50,139,59.0
2000,0,1943,Chris Perry,32.86,46,140,66.0
1999,0,2104,Jeff Sluman,67.27,111,165,31.0
1999,0,1378,David Frost,64.88,109,168,38.0
1999,0,1928,Corey Pavin,63.2,79,125,38.0
1999,0,20593,Greg Chalmers,62.22,112,180,43.0
1999,0,10860,Justin Leonard,61.88,99,160,38.0
1999,0,1996,Mike Reid,61.7,58,94,28.0
1999,0,1024,Billy Andrade,61.64,90,146,36.0
1999,0,1527,Scott Hoch,61.15,96,157,39.0
1999,0,2257,Brian Watts,60.93,92,151,40.0
1999,0,20124,Alan Bratton,60.16,74,123,41.0
1999,0,6595,Kevin Sutherland,60.14,86,143,36.0
1999,0,1096,Phil Blackmar,60.13,95,158,42.0
1999,0,20229,Stewart Cink,60.0,90,150,48.0
1999,0,1553,John Huston,59.69,77,129,38.0
1999,0,6575,Dudley Hart,59.68,111,186,41.0
1999,0,7753,Kevin Wentworth,59.43,63,106,39.0
1999,0,1175,Jim Carter,59.41,101,170,58.0
1999,0,12823,Carlos Franco,58.72,64,109,24.0
1999,0,6522,Ernie Els,58.65,61,104,27.0
1999,0,6617,Brian Henninger,58.58,99,169,53.0
1999,0,1887,Mark O'Meara,58.56,65,111,45.0
1999,0,1042,Paul Azinger,58.46,76,130,28.0
1999,0,6567,Vijay Singh,58.33,98,168,37.0
1999,0,1376,Bob Friend,58.17,121,208,85.0
1999,0,1157,Tom Byrum,58.13,93,160,58.0
1999,0,10569,Mike Brisky,58.04,83,143,45.0
1999,0,1766,Billy Mayfair,57.5,92,160,44.0
1999,0,2242,Lanny Wadkins,57.5,69,120,49.0
1999,0,2294,Willie Wood,57.25,75,131,53.0
1999,0,10809,Jim Furyk,56.77,88,155,43.0
1999,0,8793,Tiger Woods,56.76,63,111,10.0
1999,0,2008,Lee Rinker,56.71,93,164,59.0
1999,0,12782,Tim Herron,56.67,85,150,34.0
1999,0,1927,Dennis Paulson,56.5,100,177,46.0
1999,0,20098,Stuart Appleby,56.49,87,154,49.0
1999,0,1093,Ronnie Black,56.18,50,89,32.0
1999,0,1968,Nick Price,56.04,51,91,23.0
1999,0,12660,Jesper Parnevik,56.03,65,116,31.0
1999,0,1810,Phil Mickelson,55.88,76,136,23.0
1999,0,8123,Jeff Brehaut,55.56,70,126,39.0
1999,0,1161,Mark Calcavecchia,55.56,85,153,48.0
1999,0,1116,Michael Bradley,55.48,86,155,51.0
1999,0,1139,Olin Browne,55.41,82,148,54.0
1999,0,1723,Andrew Magee,55.37,98,177,50.0
1999,0,10213,Dicky Pride,55.36,62,112,41.0
1999,0,7749,Brett Quigley,55.17,48,87,22.0
1999,0,8931,Glen Day,55.03,93,169,57.0
1999,0,6599,John Elliott,54.9,84,153,46.0
1999,0,1920,Craig Parry,54.9,56,102,35.0
1999,0,8993,Franklin Langham,54.45,104,191,66.0
1999,0,1072,Chip Beck,54.36,81,149,59.0
1999,0,7763,Doug Dunakey,54.29,76,140,46.0
1999,0,1127,Danny Briggs,54.11,79,146,51.0
1999,0,1706,Davis Love III,53.98,61,113,26.0
1999,0,1361,Dan Forsman,53.96,75,139,42.0
1999,0,10585,Scott McCarron,53.89,90,167,56.0
1999,0,19846,Brian Gay,53.85,63,117,48.0
1999,0,1040,Emlyn Aubrey,53.61,52,97,34.0
1999,0,6251,Chris DiMarco,53.59,97,181,75.0
1999,0,1385,Jim Gallagher Jr.,53.47,77,144,49.0
1999,0,6527,Steve Stricker,53.45,62,116,51.0
1999,0,20127,Chris Riley,53.33,72,135,35.0
1999,0,1677,Tom Lehman,53.21,58,109,36.0
1999,0,8075,Jerry Kelly,53.2,108,203,64.0
1999,0,10425,Jay Williamson,53.06,78,147,42.0
1999,0,2239,Scott Verplank,53.05,87,164,61.0
1999,0,1707,Steve Lowery,53.01,97,183,53.0
1999,0,1577,Lee Janzen,52.86,74,140,54.0
1999,0,6078,Esteban Toledo,52.75,96,182,66.0
1999,0,19881,Robert Damron,52.7,117,222,80.0
1999,0,6613,Tommy Tolles,52.6,81,154,59.0
1999,0,1329,Brad Faxon,52.59,61,116,51.0
1999,0,2214,Kirk Triplett,52.59,61,116,33.0
1999,0,6012,Greg Kraft,52.57,92,175,59.0
1999,0,8537,J.P. Hayes,52.56,82,156,46.0
1999,0,1891,David Ogrin,52.46,64,122,43.0
1999,0,1457,Jay Haas,52.31,68,130,50.0
1999,0,1098,Jay Don Blake,52.3,91,174,63.0
1999,0,21949,Joe Ogilvie,52.2,83,159,44.0
1999,0,1761,Len Mattiace,52.15,97,186,68.0
1999,0,10649,Tom Scherrer,51.97,79,152,57.0
1999,0,1941,Tom Pernice Jr.,51.95,80,154,61.0
1999,0,2223,Bob Tway,51.85,84,162,62.0
1999,0,1320,Bob Estes,51.72,90,174,57.0
1999,0,1748,Doug Martin,51.72,90,174,61.0
1999,0,10107,Deane Pappas,51.69,92,178,66.0
1999,0,20029,Notah Begay III,51.68,77,149,32.0
1999,0,20094,Jonathan Kaye,51.63,79,153,42.0
1999,0,19824,Craig Barlow,51.52,68,132,42.0
1999,0,1388,Robert Gamez,51.46,53,103,27.0
1999,0,1063,Ben Bates,51.4,92,179,66.0
1999,0,6332,Neal Lancaster,51.4,92,179,72.0
1999,0,8547,John Maginnes,51.39,74,144,58.0
1999,0,11032,Frank Lickliter II,51.22,84,164,49.0
1999,0,10423,Mike Weir,51.14,90,176,58.0
1999,0,1533,P.H. Horgan III,51.08,95,186,66.0
1999,0,6014,Eric Booker,51.01,101,198,66.0
1999,0,6315,Pete Jordan,51.01,76,149,65.0
1999,0,1549,Mike Hulbert,50.92,83,163,64.0
1999,0,8375,Paul Stankowski,50.85,60,118,43.0
1999,0,6004,Stephen Ames,50.75,34,67,25.0
1999,0,8553,Lee Porter,50.69,73,144,66.0
1999,0,11011,Mike Sposa,50.57,88,174,62.0
1999,0,20099,Doug Barron,50.54,93,184,69.0
1999,0,1724,Jeff Maggert,50.41,61,121,32.0
1999,0,1185,Brandel Chamblee,50.39,65,129,46.0
1999,0,6036,Scott Dunlap,50.38,67,133,46.0
1999,0,21805,Harrison Frazar,50.3,85,169,50.0
1999,0,1685,J.L. Lewis,50.0,88,176,54.0
1999,0,1905,Joe Ozaki,50.0,52,104,40.0
1999,0,2218,Ted Tryba,50.0,79,158,51.0
1999,0,1323,Brad Fabel,49.7,83,167,63.0
1999,0,1381,Fred Funk,49.7,82,165,59.0
1999,0,6044,Scott Gump,49.59,60,121,47.0
1999,0,1797,Rocco Mediate,49.52,52,105,26.0
1999,0,20213,Katsumasa Miyamoto,49.5,50,101,42.0
1999,0,10885,Robert Allenby,49.32,72,146,37.0
1999,0,2106,Chris Smith,49.32,73,148,55.0
1999,0,2010,Loren Roberts,49.25,66,134,68.0
1999,0,1823,Larry Mize,49.14,57,116,51.0
1999,0,2206,David Toms,49.04,77,157,64.0
1999,0,1132,Mark Brooks,48.99,97,198,83.0
1999,0,22292,David Seawell,48.91,45,92,56.0
1999,0,1510,Nolan Henke,48.8,81,166,72.0
1999,0,1249,John Daly,48.76,59,121,46.0
1999,0,2007,Larry Rinker,48.7,75,154,74.0
1999,0,1569,Peter Jacobsen,48.67,55,113,37.0
1999,0,2170,Hal Sutton,48.57,68,140,56.0
1999,0,7101,Dave Stockton Jr.,48.41,76,157,64.0
1999,0,6809,Bob Burns,48.37,74,153,67.0
1999,0,1313,Steve Elkington,48.35,44,91,25.0
1999,0,23614,Rich Beem,48.31,57,118,52.0
1999,0,12645,Brent Geiberger,48.3,85,176,51.0
1999,0,1203,Russ Cochran,48.12,64,133,58.0
1999,0,2099,Scott Simpson,48.08,50,104,53.0
1999,0,1374,Robin Freeman,48.06,62,129,46.0
1999,0,1771,Blaine McCallister,47.83,77,161,67.0
1999,0,21007,Gabriel Hjertstedt,47.8,76,159,65.0
1999,0,10733,Kent Jones,47.66,61,128,50.0
1999,0,7781,Ty Armstrong,47.65,71,149,50.0
1999,0,8385,Omar Uresti,47.53,77,162,73.0
1999,0,1191,Barry Cheesman,47.5,76,160,73.0
1999,0,6643,Paul Goydos,47.5,76,160,73.0
1999,0,1226,Fred Couples,47.37,36,76,25.0
1999,0,23621,Rory Sabbatini,47.2,59,125,44.0
1999,0,8045,Perry Moss,47.17,50,106,29.0
1999,0,10457,Frank Nobilo,47.01,63,134,64.0
1999,0,1599,Steve Jones,46.99,39,83,37.0
1999,0,6062,Charles Raulerson,46.94,69,147,56.0
1999,0,2146,Payne Stewart,46.9,53,113,43.0
1999,0,2245,Grant Waite,46.72,64,137,42.0
1999,0,1619,Skip Kendall,46.7,85,182,71.0
1999,0,2131,Mike Springer,46.67,70,150,61.0
1999,0,2246,Duffy Waldorf,46.67,56,120,38.0
1999,0,7867,Woody Austin,46.58,68,146,51.0
1999,0,2101,Joey Sindelar,46.51,60,129,64.0
1999,0,6655,Geoffrey Sisk,46.32,63,136,68.0
1999,0,1261,Jay Delsing,46.21,61,132,56.0
1999,0,1418,Bill Glasson,46.09,53,115,46.0
1999,0,2023,Clarence Rose,46.05,35,76,32.0
1999,0,1266,Clark Dennis,45.86,72,157,81.0
1999,0,1945,Kenny Perry,45.69,53,116,41.0
1999,0,6064,Jeff Gallagher,45.66,79,173,74.0
1999,0,9011,David Duval,45.26,43,95,38.0
1999,0,7457,Steve Flesch,45.14,79,175,68.0
1999,0,12663,Phil Tataurangi,45.08,55,122,66.0
1999,0,1014,Fulton Allem,45.07,64,142,75.0
1999,0,20498,Briny Baird,44.96,58,129,56.0
1999,0,6581,David Sutherland,44.94,71,158,47.0
1999,0,1282,Trevor Dodds,44.12,75,170,82.0
1999,0,6140,Sean Murphy,44.09,56,127,60.0
1999,0,2279,Mark Wiebe,43.97,51,116,47.0
1999,0,1331,Rick Fehr,43.18,57,132,61.0
1999,0,1604,Steve Jurgensen,43.14,44,102,64.0
1999,0,1035,Tommy Armour III,42.94,70,163,72.0
1999,0,2133,Craig Stadler,42.35,36,85,42.0
1999,0,2267,D.A. Weibring,42.35,36,85,44.0
1999,0,21959,Ted Purdy,42.22,57,135,68.0
1999,0,10962,Bradley Hughes,42.11,64,152,68.0
1999,0,23349,Charles Warren,42.02,50,119,69.0
1999,0,1975,Tom Purtzer,40.96,34,83,38.0
1999,0,10963,Jimmy Green,40.88,56,137,66.0
1999,0,1219,John Cook,40.3,54,134,47.0
1999,0,1926,Steve Pate,40.27,60,149,71.0
1999,0,1633,Tom Kite,39.29,33,84,50.0
1999,0,12652,Cameron Beckman,38.81,52,134,71.0
1999,0,23623,Bo Van Pelt,38.6,44,114,72.0
1999,0,1705,Tim Loustalot,38.33,46,120,59.0
1999,0,2321,Fuzzy Zoeller,36.78,32,87,47.0
1999,0,1943,Chris Perry,35.43,62,175,75.0
1999,0,11123,Chris Couch,33.08,43,130,81.0
1999,0,6621,Joe Durant,31.09,37,119,88.0
1998,0,1334,Keith Fergus,71.01,49,69,8.0
1998,0,1761,Len Mattiace,69.81,148,212,38.0
1998,0,2214,Kirk Triplett,66.67,72,108,25.0
1998,0,2321,Fuzzy Zoeller,64.89,61,94,17.0
1998,0,10860,Justin Leonard,64.38,94,146,37.0
1998,0,1920,Craig Parry,63.01,46,73,27.0
1998,0,20229,Stewart Cink,62.91,95,151,35.0
1998,0,6527,Steve Stricker,62.91,95,151,40.0
1998,0,1766,Billy Mayfair,62.73,101,161,21.0
1998,0,6078,Esteban Toledo,61.54,96,156,33.0
1998,0,6575,Dudley Hart,60.9,81,133,32.0
1998,0,19881,Robert Damron,59.89,112,187,47.0
1998,0,2159,Curtis Strange,59.78,55,92,21.0
1998,0,1891,David Ogrin,59.41,120,202,56.0
1998,0,7235,John Morse,59.38,57,96,34.0
1998,0,2146,Payne Stewart,59.2,74,125,33.0
1998,0,2294,Willie Wood,59.2,74,125,37.0
1998,0,8553,Lee Porter,58.94,89,151,48.0
1998,0,1185,Brandel Chamblee,58.87,73,124,25.0
1998,0,2104,Jeff Sluman,58.72,101,172,41.0
1998,0,1035,Tommy Armour III,58.7,81,138,40.0
1998,0,6132,Sonny Skinner,58.62,85,145,40.0
1998,0,2023,Clarence Rose,58.19,103,177,46.0
1998,0,1249,John Daly,57.5,69,120,39.0
1998,0,6012,Greg Kraft,57.46,77,134,48.0
1998,0,2279,Mark Wiebe,57.42,89,155,39.0
1998,0,8537,J.P. Hayes,57.41,62,108,33.0
1998,0,1226,Fred Couples,57.29,55,96,27.0
1998,0,20098,Stuart Appleby,57.14,68,119,49.0
1998,0,1323,Brad Fabel,57.14,88,154,38.0
1998,0,1748,Doug Martin,57.07,105,184,62.0
1998,0,10569,Mike Brisky,56.99,110,193,74.0
1998,0,1353,Bruce Fleisher,56.91,70,123,40.0
1998,0,19824,Craig Barlow,56.69,72,127,38.0
1998,0,10423,Mike Weir,56.55,82,145,40.0
1998,0,1724,Jeff Maggert,56.38,84,149,32.0
1998,0,1619,Skip Kendall,56.29,94,167,36.0
1998,0,1098,Jay Don Blake,55.96,61,109,43.0
1998,0,20099,Doug Barron,55.94,80,143,47.0
1998,0,6581,David Sutherland,55.94,80,143,42.0
1998,0,1823,Larry Mize,55.81,72,129,41.0
1998,0,1941,Tom Pernice Jr.,55.63,79,142,49.0
1998,0,2239,Scott Verplank,55.63,84,151,51.0
1998,0,1553,John Huston,55.62,94,169,44.0
1998,0,1569,Peter Jacobsen,55.32,52,94,13.0
1998,0,2007,Larry Rinker,55.28,89,161,60.0
1998,0,6617,Brian Henninger,55.11,97,176,54.0
1998,0,6621,Joe Durant,55.0,66,120,42.0
1998,0,1378,David Frost,54.96,72,131,44.0
1998,0,6595,Kevin Sutherland,54.94,89,162,42.0
