YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2015,0,33461,Morgan Hoffmann,61.11,935,1530,-0.31
2015,0,20766,Padraig Harrington,61.02,659,1080,-0.25
2015,0,24846,Ricky Barnes,60.47,849,1404,-0.29
2015,0,34256,Andrew Putnam,59.9,690,1152,-0.27
2015,0,28307,Matt Every,58.1,732,1260,-0.24
2014,0,12510,Chad Campbell,72.43,691,954,-0.2
2014,0,25444,Justin Hicks,71.44,1273,1782,-0.23
2014,0,27436,Graham DeLaet,70.68,1005,1422,-0.26
2014,0,29420,Billy Horschel,70.43,1141,1620,-0.26
2014,0,23353,J.J. Henry,69.6,1090,1566,-0.2
2014,0,28237,Rory McIlroy,69.44,800,1152,-0.36
2014,0,27064,Jhonattan Vegas,69.11,933,1350,-0.23
2014,0,21528,Henrik Stenson,69.03,671,972,-0.28
2014,0,26679,Kevin Stadler,68.91,1104,1602,-0.26
2014,0,24502,Adam Scott,68.79,842,1224,-0.32
2014,0,34264,Hudson Swafford,68.78,879,1278,-0.23
2014,0,10809,Jim Furyk,68.75,990,1440,-0.24
2014,0,2206,David Toms,68.73,767,1116,-0.25
2014,0,21209,Sergio Garcia,68.68,717,1044,-0.28
2014,0,24924,Bill Haas,68.62,1297,1890,-0.26
2014,0,23623,Bo Van Pelt,68.61,1025,1494,-0.24
2014,0,34099,Harris English,68.36,1132,1656,-0.28
2014,0,29425,Andrew Svoboda,68.11,944,1386,-0.24
2014,0,27933,John Merrick,68.07,1017,1494,-0.24
2014,0,26289,Boo Weekley,68.06,882,1296,-0.19
2014,0,30925,Dustin Johnson,68.03,698,1026,-0.32
2014,0,33122,Russell Knox,68.0,1126,1656,-0.24
2014,0,26596,Ryan Moore,67.99,1028,1512,-0.28
2014,0,25804,Bubba Watson,67.96,893,1314,-0.32
2014,0,20645,John Senden,67.85,1209,1782,-0.26
2014,0,21961,Charles Howell III,67.66,1291,1908,-0.27
2014,0,10885,Robert Allenby,67.63,986,1458,-0.2
2014,0,32366,Kevin Chappell,67.59,1168,1728,-0.28
2014,0,25632,Jimmy Walker,67.59,1168,1728,-0.31
2014,0,34021,Bud Cauley,67.46,680,1008,-0.23
2014,0,24024,Zach Johnson,67.42,1165,1728,-0.27
2014,0,27095,Nick Watney,67.33,909,1350,-0.25
2014,0,22293,Heath Slocum,67.31,836,1242,-0.21
2014,0,20104,Ken Duke,67.17,943,1404,-0.22
2014,0,12716,Charley Hoffman,67.08,1123,1674,-0.29
2014,0,28486,Michael Putnam,67.05,1231,1836,-0.23
2014,0,25900,Lucas Glover,67.0,796,1188,-0.21
2014,0,29289,S.Y. Noh,66.97,1109,1656,-0.25
2014,0,27770,Camilo Villegas,66.96,1145,1710,-0.28
2014,0,23108,Matt Kuchar,66.92,1060,1584,-0.28
2014,0,22405,Justin Rose,66.91,819,1224,-0.3
2014,0,25834,Daniel Summerhays,66.89,1180,1764,-0.27
2014,0,34265,Will Wilcox,66.89,590,882,-0.24
2014,0,30110,Kyle Stanley,66.87,999,1494,-0.2
2014,0,33419,Cameron Tringale,66.77,1334,1998,-0.25
2014,0,33141,Keegan Bradley,66.67,1056,1584,-0.29
2014,0,24781,Hunter Mahan,66.67,1020,1530,-0.25
2014,0,23320,Ryan Palmer,66.67,1020,1530,-0.3
2014,0,25345,Carl Pettersson,66.67,1092,1638,-0.25
2014,0,28780,Nicholas Thompson,66.67,972,1458,-0.21
2014,0,31323,Gary Woodland,66.55,1102,1656,-0.27
2014,0,28500,Martin Flores,66.54,1018,1530,-0.24
2014,0,29518,Brendan Steele,66.47,1017,1530,-0.27
2014,0,26329,Louis Oosthuizen,66.43,550,828,-0.23
2014,0,26758,David Hearn,66.38,1159,1746,-0.25
2014,0,31557,Jim Herman,66.38,693,1044,-0.23
2014,0,20229,Stewart Cink,66.36,1087,1638,-0.25
2014,0,27936,Martin Laird,66.31,740,1116,-0.26
2014,0,25686,Jason Dufner,66.26,644,972,-0.26
2014,0,33418,Shawn Stefani,66.2,715,1080,-0.25
2014,0,24490,George McNeill,66.17,941,1422,-0.28
2014,0,33413,Ben Martin,66.04,951,1440,-0.27
2014,0,29222,Billy Hurley III,65.89,1020,1548,-0.23
2014,0,28475,Jeff Overton,65.79,900,1368,-0.26
2014,0,25364,Paul Casey,65.77,663,1008,-0.29
2014,0,25572,Graeme McDowell,65.77,734,1116,-0.28
2014,0,1724,Jeff Maggert,65.74,639,972,-0.2
2014,0,32150,Michael Thompson,65.69,875,1332,-0.27
2014,0,34431,Robert Streb,65.65,839,1278,-0.27
2014,0,24912,Will MacKenzie,65.58,968,1476,-0.29
2014,0,8075,Jerry Kelly,65.56,944,1440,-0.28
2014,0,35541,John Peterson,65.56,708,1080,-0.21
2014,0,6567,Vijay Singh,65.39,977,1494,-0.22
2014,0,30944,Jason Kokrak,65.38,765,1170,-0.3
2014,0,23621,Rory Sabbatini,65.38,918,1404,-0.25
2014,0,29478,Kevin Kisner,65.29,999,1530,-0.27
2014,0,22378,Trevor Immelman,65.28,940,1440,-0.22
2014,0,29221,Webb Simpson,65.28,987,1512,-0.27
2014,0,1810,Phil Mickelson,65.26,834,1278,-0.29
2014,0,26851,Marc Leishman,65.21,939,1440,-0.29
2014,0,27963,Chris Stroud,65.21,1033,1584,-0.29
2014,0,32334,Charlie Beljan,65.2,845,1296,-0.27
2014,0,29535,Brice Garnett,65.15,1032,1584,-0.25
2014,0,24358,Robert Garrigus,65.14,938,1440,-0.29
2014,0,27556,Ted Potter Jr.,65.11,797,1224,-0.22
2014,0,27330,Josh Teater,65.09,1031,1584,-0.24
2014,0,29740,Brad Fritsch,65.05,562,864,-0.26
2014,0,32640,Troy Merritt,65.05,726,1116,-0.27
2014,0,29479,Scott Brown,65.0,1170,1800,-0.27
2014,0,20848,Ángel Cabrera,64.98,807,1242,-0.26
2014,0,36689,Brooks Koepka,64.98,655,1008,-0.31
2014,0,24846,Ricky Barnes,64.96,1029,1584,-0.26
2014,0,30852,Ryo Ishikawa,64.96,877,1350,-0.31
2014,0,29461,Jamie Lovemark,64.91,701,1080,-0.26
2014,0,24925,Jonathan Byrd,64.89,841,1296,-0.25
2014,0,22913,John Rollins,64.86,934,1440,-0.21
2014,0,24507,Jason Bohn,64.75,944,1458,-0.26
2014,0,25396,Kevin Na,64.72,1095,1692,-0.29
2014,0,27408,Martin Kaymer,64.58,744,1152,-0.29
2014,0,32102,Rickie Fowler,64.51,987,1530,-0.3
2014,0,1706,Davis Love III,64.51,836,1296,-0.25
2014,0,22046,Geoff Ogilvy,64.51,929,1440,-0.23
2014,0,23638,Brendon de Jonge,64.48,1265,1962,-0.25
2014,0,29926,Danny Lee,64.44,928,1440,-0.27
2014,0,31202,William McGirt,64.41,1113,1728,-0.27
2014,0,34174,John Huh,64.39,962,1494,-0.23
2014,0,24361,Pat Perez,64.35,973,1512,-0.26
2014,0,32333,Kevin Tway,64.35,695,1080,-0.2
2014,0,27466,Spencer Levin,64.31,683,1062,-0.24
2014,0,23135,Tim Clark,64.3,868,1350,-0.25
2014,0,27644,Brian Harman,64.26,1284,1998,-0.28
2014,0,35732,Wes Roach,64.2,728,1134,-0.26
2014,0,28132,Tyrone Van Aswegen,64.17,901,1404,-0.26
2014,0,34261,Scott Langley,64.16,1074,1674,-0.27
2014,0,26951,Johnson Wagner,64.1,750,1170,-0.23
2014,0,32839,Hideki Matsuyama,64.03,922,1440,-0.28
2014,0,30750,Tommy Gainey,64.01,795,1242,-0.27
2014,0,28089,Jason Day,64.0,553,864,-0.28
2014,0,30927,Brendon Todd,63.99,1244,1944,-0.27
2014,0,32448,James Hahn,63.96,921,1440,-0.23
2014,0,23800,Bryce Molder,63.93,840,1314,-0.26
2014,0,31560,Brian Stuard,63.86,1000,1566,-0.28
2014,0,20396,Lee Westwood,63.69,642,1008,-0.29
2014,0,20157,Retief Goosen,63.64,1031,1620,-0.25
2014,0,34360,Patrick Reed,63.64,1031,1620,-0.28
2014,0,35539,Luke Guthrie,63.53,972,1530,-0.29
2014,0,26331,Charl Schwartzel,63.53,709,1116,-0.31
2014,0,37273,Derek Ernst,63.52,869,1368,-0.22
2014,0,30926,Chris Kirk,63.46,1188,1872,-0.28
2014,0,20498,Briny Baird,63.44,571,900,-0.22
2014,0,23541,Ben Crane,63.44,925,1458,-0.25
2014,0,24140,Sean O'Hair,63.42,879,1386,-0.25
2014,0,25274,Steven Bowditch,63.38,1061,1674,-0.26
2014,0,28307,Matt Every,63.33,969,1530,-0.27
2014,0,34409,David Lingmerth,63.3,866,1368,-0.25
2014,0,27649,Brandt Snedeker,63.28,991,1566,-0.28
2014,0,26300,Matt Jones,63.25,945,1494,-0.3
2014,0,27214,Kevin Streelman,63.25,888,1404,-0.28
2014,0,21878,Mark Wilson,63.25,740,1170,-0.19
2014,0,30692,Scott Stallings,63.16,864,1368,-0.24
2014,0,35300,Andrew Loupe,63.11,693,1098,-0.26
2014,0,24494,Erik Compton,63.07,999,1584,-0.27
2014,0,34563,Chesson Hadley,63.03,953,1512,-0.27
2014,0,23983,Luke Donald,63.0,635,1008,-0.26
2014,0,20098,Stuart Appleby,62.96,1020,1620,-0.27
2014,0,28259,Sangmoon Bae,62.94,861,1368,-0.29
2014,0,33461,Morgan Hoffmann,62.74,1118,1782,-0.29
2014,0,25240,D.A. Points,62.71,824,1314,-0.22
2014,0,31193,Jim Renner,62.71,666,1062,-0.22
2014,0,22621,Ben Curtis,62.63,823,1314,-0.24
2014,0,21731,Freddie Jacobson,62.58,1025,1638,-0.28
2014,0,34046,Jordan Spieth,62.47,1102,1764,-0.31
2014,0,24138,Ian Poulter,62.4,629,1008,-0.28
2014,0,24357,K.J. Choi,62.08,894,1440,-0.28
2014,0,27120,Troy Matteson,61.97,647,1044,-0.23
2014,0,34098,Russell Henley,61.84,1024,1656,-0.28
2014,0,25349,Tim Wilkinson,61.72,911,1476,-0.26
2014,0,24663,Y.E. Yang,61.68,866,1404,-0.25
2014,0,6522,Ernie Els,61.6,876,1422,-0.26
2014,0,21753,Brian Davis,61.47,1029,1674,-0.26
2014,0,26956,Bronson La'Cassie,61.35,519,846,-0.23
2014,0,27895,Jonas Blixt,61.11,682,1116,-0.28
2014,0,27141,J.B. Holmes,60.92,943,1548,-0.29
2014,0,23409,James Driscoll,60.88,778,1278,-0.27
2014,0,20160,Charlie Wi,60.87,767,1260,-0.24
2014,0,25191,Gonzalo Fernandez-Castaño,60.84,898,1476,-0.25
2014,0,7867,Woody Austin,60.83,646,1062,-0.24
2014,0,25562,Andres Romero,60.53,839,1386,-0.28
2014,0,32200,Roberto Castro,60.44,805,1332,-0.25
2014,0,25720,Chad Collins,59.98,799,1332,-0.25
2014,0,35139,Richard Lee,59.97,842,1404,-0.26
2014,0,28092,D.H. Lee,59.89,539,900,-0.2
2014,0,20593,Greg Chalmers,59.88,873,1458,-0.27
2014,0,22371,Aaron Baddeley,59.8,775,1296,-0.29
2014,0,19846,Brian Gay,59.21,842,1422,-0.24
2014,0,10860,Justin Leonard,57.78,780,1350,-0.25
2014,0,10423,Mike Weir,57.44,672,1170,-0.24
2013,0,21528,Henrik Stenson,71.96,829,1152,-0.27
2013,0,6527,Steve Stricker,71.16,602,846,-0.3
2013,0,27436,Graham DeLaet,70.51,1193,1692,-0.25
2013,0,24846,Ricky Barnes,70.48,888,1260,-0.21
2013,0,25804,Bubba Watson,69.41,912,1314,-0.27
2013,0,26289,Boo Weekley,69.39,1249,1800,-0.24
2013,0,6567,Vijay Singh,69.13,759,1098,-0.16
2013,0,26679,Kevin Stadler,68.92,980,1422,-0.29
2013,0,22405,Justin Rose,68.89,744,1080,-0.26
2013,0,23638,Brendon de Jonge,68.84,1363,1980,-0.26
2013,0,24502,Adam Scott,68.8,743,1080,-0.27
2013,0,25444,Justin Hicks,68.59,926,1350,-0.23
2013,0,27095,Nick Watney,68.48,1060,1548,-0.24
2013,0,10809,Jim Furyk,68.3,959,1404,-0.25
2013,0,24024,Zach Johnson,68.14,1018,1494,-0.25
2013,0,31557,Jim Herman,67.98,673,990,-0.24
2013,0,23353,J.J. Henry,67.97,991,1458,-0.21
2013,0,24361,Pat Perez,67.87,843,1242,-0.27
2013,0,23788,D.J. Trahan,67.87,562,828,-0.24
2013,0,28780,Nicholas Thompson,67.85,1209,1782,-0.24
2013,0,24924,Bill Haas,67.79,1025,1512,-0.26
2013,0,20229,Stewart Cink,67.76,866,1278,-0.24
2013,0,23621,Rory Sabbatini,67.75,1000,1476,-0.28
2013,0,8793,Tiger Woods,67.59,730,1080,-0.31
2013,0,24781,Hunter Mahan,67.58,1034,1530,-0.26
2013,0,25686,Jason Dufner,67.53,936,1386,-0.24
2013,0,29420,Billy Horschel,67.48,1166,1728,-0.29
2013,0,27503,Steve LeBrun,67.47,753,1116,-0.22
2013,0,21209,Sergio Garcia,67.46,765,1134,-0.28
2013,0,22913,John Rollins,67.43,886,1314,-0.26
2013,0,30163,Henrik Norlander,67.4,825,1224,-0.24
2013,0,30110,Kyle Stanley,67.37,861,1278,-0.21
2013,0,32200,Roberto Castro,67.3,1175,1746,-0.26
2013,0,12510,Chad Campbell,67.03,917,1368,-0.24
2013,0,33419,Cameron Tringale,67.01,965,1440,-0.25
2013,0,31323,Gary Woodland,66.98,1085,1620,-0.28
2013,0,34046,Jordan Spieth,66.94,988,1476,-0.3
2013,0,23452,Nicolas Colsaerts,66.78,565,846,-0.2
2013,0,30925,Dustin Johnson,66.75,841,1260,-0.29
2013,0,26476,Chez Reavie,66.74,865,1296,-0.25
2013,0,27770,Camilo Villegas,66.74,901,1350,-0.27
2013,0,21961,Charles Howell III,66.73,1021,1530,-0.28
2013,0,1810,Phil Mickelson,66.67,936,1404,-0.32
2013,0,29221,Webb Simpson,66.67,1056,1584,-0.27
2013,0,34174,John Huh,66.6,1055,1584,-0.22
2013,0,29740,Brad Fritsch,66.59,923,1386,-0.27
2013,0,1724,Jeff Maggert,66.58,755,1134,-0.23
2013,0,33869,Eric Meierdierks,66.55,551,828,-0.21
2013,0,33141,Keegan Bradley,66.54,1042,1566,-0.29
2013,0,27933,John Merrick,66.53,946,1422,-0.26
2013,0,27330,Josh Teater,66.53,982,1476,-0.26
2013,0,35139,Richard Lee,66.52,922,1386,-0.24
2013,0,22378,Trevor Immelman,66.51,826,1242,-0.18
2013,0,25900,Lucas Glover,66.41,777,1170,-0.21
2013,0,27214,Kevin Streelman,66.41,1028,1548,-0.25
2013,0,23320,Ryan Palmer,66.24,942,1422,-0.3
2013,0,21878,Mark Wilson,66.24,620,936,-0.21
2013,0,24358,Robert Garrigus,66.15,774,1170,-0.3
2013,0,1116,Michael Bradley,66.13,619,936,-0.19
2013,0,32366,Kevin Chappell,66.11,952,1440,-0.25
2013,0,25632,Jimmy Walker,66.07,999,1512,-0.29
2013,0,30852,Ryo Ishikawa,66.03,832,1260,-0.22
2013,0,34099,Harris English,66.02,1129,1710,-0.29
2013,0,6573,Brandt Jobe,66.0,689,1044,-0.23
2013,0,26300,Matt Jones,66.0,986,1494,-0.27
2013,0,29518,Brendan Steele,65.99,974,1476,-0.25
2013,0,28092,D.H. Lee,65.98,772,1170,-0.26
2013,0,20645,John Senden,65.95,926,1404,-0.22
2013,0,30926,Chris Kirk,65.92,1056,1602,-0.31
2013,0,29425,Andrew Svoboda,65.91,522,792,-0.24
2013,0,24357,K.J. Choi,65.87,996,1512,-0.22
2013,0,26331,Charl Schwartzel,65.85,806,1224,-0.31
2013,0,23108,Matt Kuchar,65.84,1031,1566,-0.29
2013,0,23497,Tag Ridings,65.81,770,1170,-0.25
2013,0,31560,Brian Stuard,65.77,876,1332,-0.25
2013,0,22056,Cameron Percy,65.74,781,1188,-0.24
2013,0,20691,Greg Owen,65.73,840,1278,-0.23
2013,0,28455,Will Claxton,65.7,745,1134,-0.21
2013,0,27649,Brandt Snedeker,65.68,934,1422,-0.3
2013,0,30944,Jason Kokrak,65.67,922,1404,-0.27
2013,0,23623,Bo Van Pelt,65.63,827,1260,-0.25
2013,0,34431,Robert Streb,65.57,838,1278,-0.24
2013,0,28307,Matt Every,65.54,1050,1602,-0.29
2013,0,28500,Martin Flores,65.53,979,1494,-0.26
2013,0,12716,Charley Hoffman,65.48,990,1512,-0.3
2013,0,28237,Rory McIlroy,65.45,648,990,-0.3
2013,0,8075,Jerry Kelly,65.41,883,1350,-0.25
2013,0,31202,William McGirt,65.33,882,1350,-0.26
2013,0,24490,George McNeill,65.28,799,1224,-0.25
2013,0,36884,Ben Kohles,65.26,834,1278,-0.22
2013,0,20396,Lee Westwood,65.22,810,1242,-0.23
2013,0,20098,Stuart Appleby,65.21,986,1512,-0.23
2013,0,24494,Erik Compton,65.09,867,1332,-0.25
2013,0,26851,Marc Leishman,65.08,902,1386,-0.24
2013,0,20848,Ángel Cabrera,64.99,854,1314,-0.24
2013,0,28089,Jason Day,64.93,935,1440,-0.28
2013,0,1320,Bob Estes,64.9,771,1188,-0.25
2013,0,28475,Jeff Overton,64.89,911,1404,-0.28
2013,0,27408,Martin Kaymer,64.85,677,1044,-0.24
2013,0,27120,Troy Matteson,64.81,770,1188,-0.22
2013,0,32448,James Hahn,64.71,862,1332,-0.29
2013,0,26758,David Hearn,64.71,1025,1584,-0.28
2013,0,33461,Morgan Hoffmann,64.67,745,1152,-0.29
2013,0,30692,Scott Stallings,64.63,919,1422,-0.26
2013,0,32334,Charlie Beljan,64.61,721,1116,-0.24
2013,0,20572,Rod Pampling,64.55,488,756,-0.24
2013,0,27556,Ted Potter Jr.,64.48,708,1098,-0.24
2013,0,25834,Daniel Summerhays,64.46,963,1494,-0.29
2013,0,24507,Jason Bohn,64.44,812,1260,-0.28
2013,0,10213,Dicky Pride,64.43,777,1206,-0.23
2013,0,22806,Doug LaBelle II,64.37,811,1260,-0.27
2013,0,26951,Johnson Wagner,64.35,695,1080,-0.19
2013,0,27963,Chris Stroud,64.33,1019,1584,-0.27
2013,0,26596,Ryan Moore,64.32,822,1278,-0.25
2013,0,29289,S.Y. Noh,64.26,775,1206,-0.25
2013,0,34098,Russell Henley,64.25,902,1404,-0.28
2013,0,24399,Scott Gardiner,64.12,681,1062,-0.24
2013,0,29479,Scott Brown,64.1,750,1170,-0.25
2013,0,28679,Fabián Gómez,64.1,750,1170,-0.27
2013,0,34261,Scott Langley,64.0,864,1350,-0.23
2013,0,23541,Ben Crane,63.98,668,1044,-0.23
2013,0,37273,Derek Ernst,63.89,667,1044,-0.23
2013,0,22621,Ben Curtis,63.84,655,1026,-0.2
2013,0,23409,James Driscoll,63.81,827,1296,-0.28
2013,0,34360,Patrick Reed,63.79,953,1494,-0.28
2013,0,34021,Bud Cauley,63.76,723,1134,-0.25
2013,0,28259,Sangmoon Bae,63.72,952,1494,-0.28
2013,0,23800,Bryce Molder,63.68,917,1440,-0.29
2013,0,33418,Shawn Stefani,63.67,722,1134,-0.25
2013,0,27936,Martin Laird,63.64,779,1224,-0.23
2013,0,2206,David Toms,63.64,504,792,-0.24
2013,0,35539,Luke Guthrie,63.62,939,1476,-0.24
2013,0,22961,David Mathis,63.6,767,1206,-0.23
2013,0,32102,Rickie Fowler,63.59,847,1332,-0.28
2013,0,23325,Vaughn Taylor,63.53,526,828,-0.28
2013,0,24138,Ian Poulter,63.52,606,954,-0.23
2013,0,20443,Jin Park,63.44,571,900,-0.23
2013,0,34409,David Lingmerth,63.24,774,1224,-0.26
2013,0,19970,Robert Karlsson,63.14,591,936,-0.22
2013,0,10860,Justin Leonard,63.11,977,1548,-0.28
2013,0,20104,Ken Duke,63.09,988,1566,-0.24
2013,0,32698,Bobby Gates,62.84,509,810,-0.2
2013,0,25240,D.A. Points,62.77,983,1566,-0.25
2013,0,25572,Graeme McDowell,62.7,553,882,-0.23
2013,0,24663,Y.E. Yang,62.7,632,1008,-0.23
2013,0,27644,Brian Harman,62.61,958,1530,-0.26
2013,0,21099,David Lynn,62.48,776,1242,-0.24
2013,0,10885,Robert Allenby,62.4,629,1008,-0.23
2013,0,27129,Luke List,62.39,685,1098,-0.26
2013,0,25818,Scott Piercy,62.3,841,1350,-0.28
2013,0,25336,Alistair Presnell,62.28,639,1026,-0.23
2013,0,28135,Aaron Watkins,62.25,493,792,-0.25
2013,0,22295,Darron Stiles,62.24,549,882,-0.23
2013,0,25345,Carl Pettersson,62.22,896,1440,-0.27
2013,0,22046,Geoff Ogilvy,62.18,638,1026,-0.21
2013,0,23983,Luke Donald,62.16,649,1044,-0.28
2013,0,21753,Brian Davis,62.15,1018,1638,-0.29
2013,0,26497,Casey Wittenberg,62.14,783,1260,-0.21
2013,0,23135,Tim Clark,62.02,681,1098,-0.25
2013,0,24140,Sean O'Hair,62.0,625,1008,-0.22
2013,0,25274,Steven Bowditch,61.97,725,1170,-0.27
2013,0,32150,Michael Thompson,61.78,734,1188,-0.22
2013,0,6522,Ernie Els,61.74,689,1116,-0.27
2013,0,30711,Colt Knost,61.71,722,1170,-0.24
2013,0,21731,Freddie Jacobson,61.67,666,1080,-0.27
2013,0,28310,Lee Williams,61.67,666,1080,-0.22
2013,0,20593,Greg Chalmers,61.64,810,1314,-0.3
2013,0,25562,Andres Romero,61.3,651,1062,-0.29
2013,0,22792,Peter Hanson,61.24,474,774,-0.28
2013,0,6004,Stephen Ames,61.11,539,882,-0.27
2013,0,24227,Justin Bolli,61.11,605,990,-0.23
2013,0,30750,Tommy Gainey,61.04,923,1512,-0.25
2013,0,27895,Jonas Blixt,60.89,833,1368,-0.25
2013,0,20766,Padraig Harrington,60.88,537,882,-0.23
2013,0,8725,Tom Gillis,60.68,710,1170,-0.23
2013,0,20160,Charlie Wi,60.56,774,1278,-0.29
2013,0,12782,Tim Herron,59.75,484,810,-0.24
2013,0,22371,Aaron Baddeley,58.0,689,1188,-0.31
2013,0,10423,Mike Weir,56.9,594,1044,-0.27
2013,0,19846,Brian Gay,56.68,806,1422,-0.27
2012,0,22405,Justin Rose,70.34,861,1224,-0.25
2012,0,25804,Bubba Watson,69.95,831,1188,-0.3
2012,0,20396,Lee Westwood,69.75,678,972,-0.27
2012,0,27770,Camilo Villegas,69.55,964,1386,-0.26
2012,0,26289,Boo Weekley,69.53,826,1188,-0.21
2012,0,33122,Russell Knox,69.36,824,1188,-0.25
2012,0,24358,Robert Garrigus,69.23,1109,1602,-0.28
2012,0,23638,Brendon de Jonge,69.17,1382,1998,-0.28
2012,0,25686,Jason Dufner,69.17,1021,1476,-0.29
2012,0,27933,John Merrick,69.13,983,1422,-0.25
2012,0,28455,Will Claxton,69.06,1181,1710,-0.26
2012,0,24781,Hunter Mahan,68.97,1018,1476,-0.24
2012,0,22621,Ben Curtis,68.87,719,1044,-0.26
2012,0,29420,Billy Horschel,68.79,681,990,-0.25
2012,0,26329,Louis Oosthuizen,68.78,780,1134,-0.28
2012,0,20645,John Senden,68.59,963,1404,-0.27
2012,0,20691,Greg Owen,68.58,1111,1620,-0.25
2012,0,32200,Roberto Castro,68.41,1059,1548,-0.24
2012,0,6527,Steve Stricker,68.33,861,1260,-0.29
2012,0,35139,Richard Lee,68.29,799,1170,-0.27
2012,0,24140,Sean O'Hair,68.25,1032,1512,-0.27
2012,0,23353,J.J. Henry,68.24,1044,1530,-0.21
2012,0,10809,Jim Furyk,68.19,1031,1512,-0.25
2012,0,22293,Heath Slocum,67.84,1038,1530,-0.22
2012,0,26287,Roland Thatcher,67.8,598,882,-0.24
2012,0,26679,Kevin Stadler,67.75,939,1386,-0.24
2012,0,34099,Harris English,67.74,1195,1764,-0.26
2012,0,25834,Daniel Summerhays,67.68,938,1386,-0.24
2012,0,8793,Tiger Woods,67.58,815,1206,-0.29
2012,0,23548,Bill Lunde,67.56,912,1350,-0.24
2012,0,27330,Josh Teater,67.5,1130,1674,-0.26
2012,0,29221,Webb Simpson,67.47,923,1368,-0.3
2012,0,29289,S.Y. Noh,67.41,1177,1746,-0.27
2012,0,29476,Kyle Reifers,67.41,995,1476,-0.23
2012,0,24846,Ricky Barnes,67.36,1067,1584,-0.22
2012,0,12782,Tim Herron,67.36,1067,1584,-0.24
2012,0,20574,Mathew Goggin,67.3,739,1098,-0.25
2012,0,6036,Scott Dunlap,67.21,617,918,-0.19
2012,0,12510,Chad Campbell,67.13,1015,1512,-0.23
2012,0,23623,Bo Van Pelt,67.07,1002,1494,-0.3
2012,0,30110,Kyle Stanley,67.06,1014,1512,-0.27
2012,0,23204,Gary Christian,66.99,1025,1530,-0.25
2012,0,23718,Nathan Green,66.92,783,1170,-0.26
2012,0,25457,Alexandre Rocha,66.87,674,1008,-0.2
2012,0,28087,Kris Blanks,66.84,770,1152,-0.22
2012,0,27436,Graham DeLaet,66.74,901,1350,-0.25
2012,0,21961,Charles Howell III,66.61,1175,1764,-0.25
2012,0,30926,Chris Kirk,66.6,1067,1602,-0.27
2012,0,33419,Cameron Tringale,66.6,1055,1584,-0.24
2012,0,24502,Adam Scott,66.57,695,1044,-0.28
2012,0,34021,Bud Cauley,66.55,1186,1782,-0.26
2012,0,33141,Keegan Bradley,66.54,1054,1584,-0.29
2012,0,6522,Ernie Els,66.52,934,1404,-0.24
2012,0,27060,John Mallinger,66.51,838,1260,-0.24
2012,0,25240,D.A. Points,66.48,1053,1584,-0.25
2012,0,32334,Charlie Beljan,66.46,634,954,-0.27
2012,0,34174,John Huh,66.44,1184,1782,-0.26
2012,0,27095,Nick Watney,66.43,1124,1692,-0.27
2012,0,30692,Scott Stallings,66.38,932,1404,-0.24
2012,0,28237,Rory McIlroy,66.36,645,972,-0.33
2012,0,12716,Charley Hoffman,66.35,1051,1584,-0.26
2012,0,26596,Ryan Moore,66.35,1063,1602,-0.3
2012,0,26758,David Hearn,66.32,1134,1710,-0.24
2012,0,28475,Jeff Overton,66.32,1158,1746,-0.29
2012,0,31202,William McGirt,66.3,1098,1656,-0.24
2012,0,23325,Vaughn Taylor,66.3,895,1350,-0.26
2012,0,25572,Graeme McDowell,66.26,644,972,-0.29
2012,0,28307,Matt Every,66.23,906,1368,-0.27
2012,0,6567,Vijay Singh,66.22,1180,1782,-0.26
2012,0,27214,Kevin Streelman,66.22,1037,1566,-0.25
2012,0,25892,Steve Wheatcroft,66.22,596,900,-0.22
2012,0,22913,John Rollins,66.16,917,1386,-0.26
2012,0,26476,Chez Reavie,66.13,988,1494,-0.21
2012,0,2206,David Toms,66.09,690,1044,-0.24
2012,0,27064,Jhonattan Vegas,66.07,892,1350,-0.26
2012,0,30944,Jason Kokrak,66.0,891,1350,-0.24
2012,0,23788,D.J. Trahan,65.94,819,1242,-0.22
2012,0,29910,Blake Adams,65.91,1222,1854,-0.26
2012,0,26951,Johnson Wagner,65.91,1044,1584,-0.25
2012,0,10885,Robert Allenby,65.79,900,1368,-0.22
2012,0,30925,Dustin Johnson,65.75,793,1206,-0.29
2012,0,25818,Scott Piercy,65.73,1124,1710,-0.3
2012,0,1724,Jeff Maggert,65.66,981,1494,-0.25
2012,0,8075,Jerry Kelly,65.63,945,1440,-0.24
2012,0,32698,Bobby Gates,65.39,977,1494,-0.25
2012,0,23108,Matt Kuchar,65.38,965,1476,-0.27
2012,0,21528,Henrik Stenson,65.37,553,846,-0.25
2012,0,1116,Michael Bradley,65.35,694,1062,-0.22
2012,0,12652,Cameron Beckman,65.3,905,1386,-0.23
2012,0,27936,Martin Laird,65.3,858,1314,-0.27
2012,0,29518,Brendan Steele,65.3,858,1314,-0.21
2012,0,29926,Danny Lee,65.24,775,1188,-0.27
2012,0,24924,Bill Haas,65.17,915,1404,-0.25
2012,0,23320,Ryan Palmer,65.16,950,1458,-0.28
2012,0,27302,Garth Mulroy,65.11,668,1026,-0.28
2012,0,24361,Pat Perez,65.05,925,1422,-0.28
2012,0,1706,Davis Love III,65.02,749,1152,-0.27
