YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
2014,1,0,30925,Dustin Johnson,158.8,4190899.0,733
2014,2,0,32334,Charlie Beljan,159.6,6890109.0,1199
2014,3,0,26329,Louis Oosthuizen,160.7,3101487.0,536
2014,4,0,32640,Troy Merritt,161.0,5726105.0,988
2014,5,0,34360,Patrick Reed,161.1,7689818.0,1326
2014,6,0,19846,Brian Gay,161.4,6553207.0,1128
2014,6,0,2206,David Toms,161.4,5641283.0,971
2014,8,0,23135,Tim Clark,161.5,6484286.0,1115
2014,8,0,35300,Andrew Loupe,161.5,5202540.0,895
2014,10,0,27120,Troy Matteson,161.7,5111234.0,878
2014,11,0,23623,Bo Van Pelt,161.9,6999402.0,1201
2014,12,0,34021,Bud Cauley,162.1,4813778.0,825
2014,12,0,28132,Tyrone Van Aswegen,162.1,6805077.0,1166
2014,14,0,1724,Jeff Maggert,162.2,4595837.0,787
2014,15,0,20498,Briny Baird,162.4,4735925.0,810
2014,16,0,32200,Roberto Castro,162.5,6184207.0,1057
2014,17,0,33461,Morgan Hoffmann,162.6,9434178.0,1612
2014,18,0,27644,Brian Harman,162.9,10607489.0,1809
2014,18,0,21961,Charles Howell III,162.9,9997791.0,1705
2014,18,0,29478,Kevin Kisner,162.9,7337605.0,1251
2014,18,0,22913,John Rollins,162.9,7041608.0,1201
2014,22,0,30750,Tommy Gainey,163.0,6290274.0,1072
2014,22,0,34431,Robert Streb,163.0,6730278.0,1147
2014,22,0,25804,Bubba Watson,163.0,5892894.0,1004
2014,25,0,20157,Retief Goosen,163.1,8210669.0,1398
2014,25,0,23800,Bryce Molder,163.1,6734375.0,1147
2014,27,0,20098,Stuart Appleby,163.3,8854692.0,1506
2014,27,0,21731,Freddie Jacobson,163.3,8501146.0,1446
2014,27,0,10860,Justin Leonard,163.3,6530925.0,1111
2014,27,0,29461,Jamie Lovemark,163.3,4927425.0,838
2014,27,0,35732,Wes Roach,163.3,5274773.0,897
2014,32,0,12510,Chad Campbell,163.4,4842394.0,823
2014,32,0,23353,J.J. Henry,163.4,8221303.0,1398
2014,34,0,7867,Woody Austin,163.5,6015812.0,1022
2014,34,0,21753,Brian Davis,163.5,8572296.0,1456
2014,36,0,30852,Ryo Ishikawa,163.6,6529603.0,1109
2014,36,0,34261,Scott Langley,163.6,8326289.0,1414
2014,36,0,31193,Jim Renner,163.6,5470129.0,929
2014,39,0,28089,Jason Day,163.7,3470407.0,589
2014,39,0,25444,Justin Hicks,163.7,9528917.0,1617
2014,41,0,29535,Brice Garnett,163.8,8218379.0,1394
2014,41,0,31557,Jim Herman,163.8,5054909.0,857
2014,41,0,32150,Michael Thompson,163.8,6334689.0,1074
2014,41,0,26289,Boo Weekley,163.8,5916040.0,1003
2014,45,0,20593,Greg Chalmers,163.9,7717489.0,1308
2014,45,0,35139,Richard Lee,163.9,6395137.0,1084
2014,45,0,24140,Sean O'Hair,163.9,7075148.0,1199
2014,48,0,22293,Heath Slocum,164.0,6571736.0,1113
2014,48,0,30927,Brendon Todd,164.0,9630964.0,1631
2014,48,0,25349,Tim Wilkinson,164.0,7527367.0,1275
2014,51,0,27895,Jonas Blixt,164.1,4544169.0,769
2014,51,0,29222,Billy Hurley III,164.1,7628854.0,1291
2014,51,0,26956,Bronson La'Cassie,164.1,3810554.0,645
2014,51,0,23621,Rory Sabbatini,164.1,6875598.0,1164
2014,55,0,28500,Martin Flores,164.2,7175414.0,1214
2014,56,0,35539,Luke Guthrie,164.3,8021693.0,1356
2014,56,0,26758,David Hearn,164.3,8719408.0,1474
2014,56,0,12716,Charley Hoffman,164.3,8032914.0,1358
2014,56,0,33122,Russell Knox,164.3,8811106.0,1490
2014,56,0,34409,David Lingmerth,164.3,7097570.0,1200
2014,61,0,20229,Stewart Cink,164.4,7613216.0,1286
2014,61,0,22046,Geoff Ogilvy,164.4,7724668.0,1305
2014,61,0,27556,Ted Potter Jr.,164.4,6357676.0,1074
2014,64,0,27330,Josh Teater,164.5,7946071.0,1342
2014,64,0,27770,Camilo Villegas,164.5,8910254.0,1505
2014,66,0,25572,Graeme McDowell,164.6,4877517.0,823
2014,66,0,24361,Pat Perez,164.6,7984002.0,1347
2014,66,0,30692,Scott Stallings,164.6,6690259.0,1129
2014,69,0,25720,Chad Collins,164.7,6470259.0,1091
2014,69,0,25900,Lucas Glover,164.7,4998251.0,843
2014,69,0,23108,Matt Kuchar,164.7,8081121.0,1363
2014,72,0,29740,Brad Fritsch,164.8,4140511.0,698
2014,72,0,1706,Davis Love III,164.8,6679616.0,1126
2014,74,0,22378,Trevor Immelman,164.9,7137326.0,1202
2014,74,0,8075,Jerry Kelly,164.9,6998907.0,1179
2014,74,0,32333,Kevin Tway,164.9,4993085.0,841
2014,77,0,24507,Jason Bohn,165.0,7741531.0,1303
2014,77,0,32366,Kevin Chappell,165.0,9241366.0,1556
2014,77,0,30926,Chris Kirk,165.0,9159191.0,1542
2014,77,0,25345,Carl Pettersson,165.0,9017555.0,1518
2014,77,0,6567,Vijay Singh,165.0,8083766.0,1361
2014,77,0,34264,Hudson Swafford,165.0,6140656.0,1034
2014,77,0,27095,Nick Watney,165.0,5946615.0,1001
2014,84,0,24357,K.J. Choi,165.1,7134345.0,1200
2014,84,0,34098,Russell Henley,165.1,7947283.0,1337
2014,84,0,25240,D.A. Points,165.1,5848247.0,984
2014,87,0,27466,Spencer Levin,165.3,5338470.0,897
2014,87,0,33413,Ben Martin,165.3,6700128.0,1126
2014,89,0,22621,Ben Curtis,165.4,6849487.0,1150
2014,89,0,25686,Jason Dufner,165.4,4465814.0,750
2014,91,0,37273,Derek Ernst,165.5,6725495.0,1129
2014,91,0,32448,James Hahn,165.5,7779372.0,1306
2014,91,0,27141,J.B. Holmes,165.5,8223421.0,1380
2014,91,0,36689,Brooks Koepka,165.5,4487132.0,753
2014,91,0,29518,Brendan Steele,165.5,7470647.0,1254
2014,91,0,21878,Mark Wilson,165.5,6083374.0,1021
2014,97,0,24925,Jonathan Byrd,165.7,6919972.0,1160
2014,97,0,25562,Andres Romero,165.7,7687088.0,1289
2014,97,0,34046,Jordan Spieth,165.7,8439796.0,1415
2014,97,0,20160,Charlie Wi,165.7,6954322.0,1166
2014,101,0,23541,Ben Crane,165.8,8358066.0,1400
2014,101,0,28475,Jeff Overton,165.8,7047840.0,1181
2014,101,0,33418,Shawn Stefani,165.8,6081266.0,1019
2014,104,0,20104,Ken Duke,165.9,7081351.0,1186
2014,105,0,27649,Brandt Snedeker,166.0,7033310.0,1177
2014,105,0,29425,Andrew Svoboda,166.0,7071230.0,1183
2014,107,0,29479,Scott Brown,166.1,8902204.0,1489
2014,108,0,24781,Hunter Mahan,166.3,7694029.0,1285
2014,108,0,27214,Kevin Streelman,166.3,6411559.0,1071
2014,108,0,26951,Johnson Wagner,166.3,6184637.0,1033
2014,111,0,30110,Kyle Stanley,166.4,7752504.0,1294
2014,111,0,28780,Nicholas Thompson,166.4,7516672.0,1255
2014,111,0,10423,Mike Weir,166.4,5680253.0,948
2014,114,0,25364,Paul Casey,166.5,4710862.0,786
2014,114,0,34563,Chesson Hadley,166.5,7632100.0,1273
2014,114,0,27936,Martin Laird,166.5,5890879.0,983
2014,114,0,27064,Jhonattan Vegas,166.5,6874199.0,1147
2014,118,0,24663,Y.E. Yang,166.6,6543921.0,1091
2014,119,0,25274,Steven Bowditch,166.7,8361095.0,1393
2014,119,0,24924,Bill Haas,166.7,8834038.0,1472
2014,119,0,29420,Billy Horschel,166.7,7376132.0,1229
2014,119,0,24024,Zach Johnson,166.7,8964076.0,1494
2014,119,0,24912,Will MacKenzie,166.7,7868055.0,1311
2014,124,0,24846,Ricky Barnes,166.8,8395485.0,1398
2014,124,0,10809,Jim Furyk,166.8,7123022.0,1186
2014,124,0,29289,S.Y. Noh,166.8,8063353.0,1343
2014,124,0,35541,John Peterson,166.8,5915851.0,985
2014,128,0,28092,D.H. Lee,166.9,4835474.0,805
2014,128,0,29221,Webb Simpson,166.9,7932186.0,1320
2014,130,0,31560,Brian Stuard,167.0,7990577.0,1329
2014,131,0,10885,Robert Allenby,167.1,7571390.0,1259
2014,131,0,28259,Sangmoon Bae,167.1,6986030.0,1161
2014,131,0,23409,James Driscoll,167.1,6263765.0,1041
2014,131,0,27933,John Merrick,167.1,7765869.0,1291
2014,131,0,1810,Phil Mickelson,167.1,5335387.0,887
2014,131,0,24138,Ian Poulter,167.1,4386375.0,729
2014,131,0,26679,Kevin Stadler,167.1,7000736.0,1164
2014,138,0,30944,Jason Kokrak,167.2,6574099.0,1092
2014,139,0,20645,John Senden,167.4,8750188.0,1452
2014,140,0,31202,William McGirt,167.5,9064288.0,1503
2014,141,0,28307,Matt Every,167.6,7018741.0,1163
2014,142,0,22371,Aaron Baddeley,167.7,6376772.0,1056
2014,142,0,24494,Erik Compton,167.7,8111650.0,1344
2014,142,0,34099,Harris English,167.7,7994782.0,1324
2014,145,0,23320,Ryan Palmer,167.8,7217533.0,1195
2014,145,0,33419,Cameron Tringale,167.8,10599025.0,1755
2014,147,0,23638,Brendon de Jonge,167.9,9937569.0,1644
2014,148,0,20848,Ángel Cabrera,168.0,6581779.0,1088
2014,149,0,23983,Luke Donald,168.1,4751734.0,785
2014,149,0,24358,Robert Garrigus,168.1,7902999.0,1306
2014,151,0,25191,Gonzalo Fernandez-Castaño,168.2,7435385.0,1228
2014,151,0,29926,Danny Lee,168.2,7470057.0,1234
2014,153,0,33141,Keegan Bradley,168.3,7251949.0,1197
2014,153,0,26851,Marc Leishman,168.3,7476627.0,1234
2014,155,0,27436,Graham DeLaet,168.4,6952820.0,1147
2014,155,0,26300,Matt Jones,168.4,6517335.0,1075
2014,155,0,34265,Will Wilcox,168.4,4346698.0,717
2014,158,0,27963,Chris Stroud,168.6,7824057.0,1289
2014,159,0,34174,John Huh,168.7,7621130.0,1255
2014,160,0,24490,George McNeill,168.8,7602837.0,1251
2014,160,0,25632,Jimmy Walker,168.8,7931962.0,1305
2014,162,0,6522,Ernie Els,168.9,6853996.0,1127
2014,163,0,26331,Charl Schwartzel,169.1,5885813.0,967
2014,164,0,32102,Rickie Fowler,169.2,6767712.0,1111
2014,164,0,26596,Ryan Moore,169.2,6779255.0,1113
2014,166,0,32839,Hideki Matsuyama,169.3,6980550.0,1145
2014,167,0,22405,Justin Rose,169.4,5684534.0,932
2014,167,0,24502,Adam Scott,169.4,6121248.0,1004
2014,169,0,21209,Sergio Garcia,169.9,4385937.0,717
2014,170,0,25834,Daniel Summerhays,170.2,9648488.0,1575
2014,171,0,28237,Rory McIlroy,170.6,5256421.0,856
2014,172,0,27408,Martin Kaymer,170.8,5276311.0,858
2014,173,0,25396,Kevin Na,170.9,8608102.0,1399
2014,173,0,31323,Gary Woodland,170.9,8040377.0,1307
2014,175,0,28486,Michael Putnam,171.0,10021253.0,1628
2014,176,0,20396,Lee Westwood,172.0,4762733.0,769
2014,177,0,21528,Henrik Stenson,174.8,4272848.0,679
2013,1,0,2206,David Toms,159.0,3273355.0,572
2013,2,0,22295,Darron Stiles,159.9,4334645.0,753
2013,3,0,19846,Brian Gay,160.2,7334039.0,1272
2013,4,0,28455,Will Claxton,160.3,5801414.0,1005
2013,4,0,28310,Lee Williams,160.3,5292284.0,917
2013,6,0,34261,Scott Langley,160.5,6628828.0,1147
2013,6,0,27503,Steve LeBrun,160.5,5482149.0,949
2013,6,0,25336,Alistair Presnell,160.5,4765683.0,825
2013,9,0,24227,Justin Bolli,160.6,4762643.0,824
2013,9,0,33461,Morgan Hoffmann,160.6,5487422.0,949
2013,11,0,25345,Carl Pettersson,160.7,6600692.0,1141
2013,12,0,8725,Tom Gillis,161.1,6250875.0,1078
2013,13,0,20098,Stuart Appleby,161.3,8209887.0,1414
2013,14,0,25686,Jason Dufner,161.4,6356250.0,1094
2013,15,0,30692,Scott Stallings,161.5,6837600.0,1176
2013,15,0,28135,Aaron Watkins,161.5,3644862.0,627
2013,17,0,24507,Jason Bohn,161.6,6870989.0,1181
2013,17,0,1116,Michael Bradley,161.6,4491569.0,772
2013,17,0,12782,Tim Herron,161.6,4572784.0,786
2013,17,0,1724,Jeff Maggert,161.6,5934699.0,1020
2013,21,0,23452,Nicolas Colsaerts,161.7,3760893.0,646
2013,21,0,30750,Tommy Gainey,161.7,7835160.0,1346
2013,23,0,27644,Brian Harman,161.8,7908455.0,1358
2013,24,0,24138,Ian Poulter,161.9,4068747.0,698
2013,24,0,34360,Patrick Reed,161.9,7733212.0,1327
2013,26,0,27556,Ted Potter Jr.,162.0,5750358.0,986
2013,26,0,21878,Mark Wilson,162.0,5238433.0,898
2013,28,0,22621,Ben Curtis,162.1,4820193.0,826
2013,28,0,34409,David Lingmerth,162.1,5947269.0,1019
2013,28,0,23497,Tag Ridings,162.1,6059065.0,1038
2013,31,0,24399,Scott Gardiner,162.2,5442747.0,932
2013,32,0,21753,Brian Davis,162.3,8699502.0,1489
2013,33,0,23325,Vaughn Taylor,162.4,4181236.0,715
2013,33,0,23788,D.J. Trahan,162.4,3970815.0,679
2013,35,0,32698,Bobby Gates,162.5,3982679.0,681
2013,35,0,21099,David Lynn,162.5,5886675.0,1006
2013,35,0,27120,Troy Matteson,162.5,6176284.0,1056
2013,35,0,23621,Rory Sabbatini,162.5,7534660.0,1288
2013,39,0,26758,David Hearn,162.6,7661292.0,1309
2013,40,0,23541,Ben Crane,162.7,5793017.0,989
2013,41,0,30852,Ryo Ishikawa,162.8,5771664.0,985
2013,42,0,21731,Freddie Jacobson,162.9,4838619.0,825
2013,42,0,10860,Justin Leonard,162.9,7900293.0,1347
2013,42,0,33418,Shawn Stefani,162.9,5243411.0,894
2013,45,0,31202,William McGirt,163.1,7432773.0,1266
2013,46,0,28259,Sangmoon Bae,163.2,7557130.0,1286
2013,46,0,36884,Ben Kohles,163.2,6514074.0,1109
2013,46,0,20691,Greg Owen,163.2,6960966.0,1185
2013,46,0,26476,Chez Reavie,163.2,7037207.0,1198
2013,46,0,27649,Brandt Snedeker,163.2,6051800.0,1030
2013,46,0,34431,Robert Streb,163.2,6525716.0,1111
2013,52,0,23409,James Driscoll,163.3,6630002.0,1128
2013,52,0,22792,Peter Hanson,163.3,3468380.0,590
2013,52,0,27129,Luke List,163.3,5468880.0,930
2013,52,0,31560,Brian Stuard,163.3,6656313.0,1132
2013,56,0,23135,Tim Clark,163.4,4534065.0,771
2013,56,0,6567,Vijay Singh,163.4,5066033.0,861
2013,56,0,28780,Nicholas Thompson,163.4,9075572.0,1543
2013,59,0,20104,Ken Duke,163.5,7906838.0,1343
2013,59,0,30926,Chris Kirk,163.5,8538775.0,1451
2013,59,0,30711,Colt Knost,163.5,6092482.0,1035
2013,59,0,35139,Richard Lee,163.5,7585228.0,1289
2013,59,0,22961,David Mathis,163.5,6533782.0,1110
2013,64,0,24494,Erik Compton,163.6,6836526.0,1161
2013,64,0,19970,Robert Karlsson,163.6,3886158.0,660
2013,64,0,27933,John Merrick,163.6,7177474.0,1219
2013,67,0,32448,James Hahn,163.7,7049293.0,1196
2013,67,0,26497,Casey Wittenberg,163.7,6439623.0,1093
2013,69,0,28500,Martin Flores,163.8,8008374.0,1358
2013,69,0,10809,Jim Furyk,163.8,6782774.0,1150
2013,69,0,28679,Fabián Gómez,163.8,5908106.0,1002
2013,69,0,33869,Eric Meierdierks,163.8,3914749.0,664
2013,73,0,10885,Robert Allenby,163.9,5498732.0,932
2013,73,0,24357,K.J. Choi,163.9,6666017.0,1130
2013,73,0,34098,Russell Henley,163.9,6969940.0,1181
2013,73,0,29420,Billy Horschel,163.9,8779150.0,1488
2013,73,0,24024,Zach Johnson,163.9,7068434.0,1198
2013,73,0,24140,Sean O'Hair,163.9,5388506.0,913
2013,73,0,20160,Charlie Wi,163.9,6969709.0,1181
2013,80,0,23353,J.J. Henry,164.0,7827154.0,1326
2013,80,0,23108,Matt Kuchar,164.0,7307564.0,1238
2013,80,0,20572,Rod Pampling,164.0,3689989.0,625
2013,80,0,24663,Y.E. Yang,164.0,4326500.0,733
2013,84,0,32366,Kevin Chappell,164.1,7081277.0,1199
2013,84,0,29740,Brad Fritsch,164.1,7182620.0,1216
2013,84,0,25444,Justin Hicks,164.1,6989085.0,1183
2013,84,0,25572,Graeme McDowell,164.1,3905109.0,661
2013,84,0,23800,Bryce Molder,164.1,7510695.0,1271
2013,84,0,10213,Dicky Pride,164.1,6250108.0,1058
2013,90,0,6004,Stephen Ames,164.2,4653032.0,787
2013,90,0,34021,Bud Cauley,164.2,5917855.0,1001
2013,90,0,27770,Camilo Villegas,164.2,6764096.0,1144
2013,93,0,1320,Bob Estes,164.3,6583039.0,1113
2013,93,0,23320,Ryan Palmer,164.3,7335958.0,1240
2013,95,0,32334,Charlie Beljan,164.4,5834426.0,986
2013,95,0,6522,Ernie Els,164.4,5096817.0,861
2013,95,0,33419,Cameron Tringale,164.4,7936975.0,1341
2013,98,0,28089,Jason Day,164.5,6465530.0,1092
2013,98,0,12716,Charley Hoffman,164.5,7741159.0,1307
2013,98,0,22378,Trevor Immelman,164.5,6563548.0,1108
2013,101,0,37273,Derek Ernst,164.6,5208096.0,879
2013,101,0,35539,Luke Guthrie,164.6,6903793.0,1165
2013,101,0,24490,George McNeill,164.6,6800995.0,1148
2013,101,0,22056,Cameron Percy,164.6,6026555.0,1017
2013,101,0,6527,Steve Stricker,164.6,3710494.0,626
2013,106,0,22046,Geoff Ogilvy,164.8,4462517.0,752
2013,106,0,29425,Andrew Svoboda,164.8,3719631.0,627
2013,108,0,20443,Jin Park,164.9,4575933.0,771
2013,109,0,30925,Dustin Johnson,165.0,5405984.0,910
2013,109,0,8075,Jerry Kelly,165.0,6809063.0,1146
2013,109,0,22806,Doug LaBelle II,165.0,6284109.0,1058
2013,112,0,22371,Aaron Baddeley,165.1,6276884.0,1056
2013,112,0,27895,Jonas Blixt,165.1,7086456.0,1192
2013,112,0,29289,S.Y. Noh,165.1,6569036.0,1105
2013,112,0,25834,Daniel Summerhays,165.1,8310390.0,1398
2013,116,0,24924,Bill Haas,165.2,7346179.0,1235
2013,116,0,25632,Jimmy Walker,165.2,7985576.0,1343
2013,118,0,32200,Roberto Castro,165.3,8950960.0,1504
2013,118,0,22913,John Rollins,165.3,7216564.0,1213
2013,118,0,34046,Jordan Spieth,165.3,7107137.0,1194
2013,118,0,25804,Bubba Watson,165.3,6297076.0,1058
2013,122,0,20593,Greg Chalmers,165.5,7460122.0,1252
2013,122,0,29518,Brendan Steele,165.5,8209302.0,1378
2013,122,0,27095,Nick Watney,165.5,7792941.0,1308
2013,122,0,10423,Mike Weir,165.5,5034491.0,845
2013,126,0,6573,Brandt Jobe,165.6,5653257.0,948
2013,126,0,22405,Justin Rose,165.6,4905578.0,823
2013,126,0,27330,Josh Teater,165.6,6528455.0,1095
2013,126,0,23623,Bo Van Pelt,165.6,5760122.0,966
2013,130,0,24846,Ricky Barnes,165.7,6947802.0,1165
2013,130,0,25274,Steven Bowditch,165.7,6184671.0,1037
2013,130,0,28307,Matt Every,165.7,8505224.0,1426
2013,133,0,29479,Scott Brown,165.8,5887002.0,986
2013,134,0,26596,Ryan Moore,165.9,6109717.0,1023
2013,134,0,30163,Henrik Norlander,165.9,6307451.0,1056
2013,134,0,26679,Kevin Stadler,165.9,7349827.0,1231
2013,137,0,12510,Chad Campbell,166.0,7718937.0,1292
2013,137,0,31557,Jim Herman,166.0,4709297.0,788
2013,137,0,21961,Charles Howell III,166.0,8544736.0,1430
2013,137,0,27408,Martin Kaymer,166.0,4487137.0,751
2013,137,0,32150,Michael Thompson,166.0,5670531.0,949
2013,137,0,26289,Boo Weekley,166.0,8864315.0,1483
2013,143,0,23638,Brendon de Jonge,166.1,10400465.0,1739
2013,144,0,23983,Luke Donald,166.2,4946695.0,827
2013,144,0,29221,Webb Simpson,166.2,7484569.0,1251
2013,144,0,27214,Kevin Streelman,166.2,7300337.0,1220
2013,147,0,27936,Martin Laird,166.3,5662464.0,946
2013,147,0,28475,Jeff Overton,166.3,7944990.0,1327
2013,149,0,30944,Jason Kokrak,166.5,7731184.0,1290
2013,149,0,28237,Rory McIlroy,166.5,4356442.0,727
2013,151,0,25562,Andres Romero,166.6,5596302.0,933
2013,151,0,31323,Gary Woodland,166.6,8918853.0,1487
2013,153,0,26300,Matt Jones,166.7,7530099.0,1255
2013,153,0,24361,Pat Perez,166.7,6877612.0,1146
2013,153,0,25818,Scott Piercy,166.7,6673652.0,1112
2013,153,0,30110,Kyle Stanley,166.7,6445439.0,1074
2013,157,0,32102,Rickie Fowler,166.8,6315977.0,1052
2013,157,0,20766,Padraig Harrington,166.8,3759442.0,626
2013,157,0,26951,Johnson Wagner,166.8,5591503.0,931
2013,160,0,27436,Graham DeLaet,166.9,8741742.0,1455
2013,160,0,34099,Harris English,166.9,8820398.0,1468
2013,162,0,24781,Hunter Mahan,167.0,7321467.0,1218
2013,163,0,20229,Stewart Cink,167.1,6050750.0,1006
2013,164,0,28092,D.H. Lee,167.4,6254196.0,1038
2013,165,0,26851,Marc Leishman,167.6,6932985.0,1149
2013,165,0,27963,Chris Stroud,167.6,8440357.0,1399
2013,167,0,34174,John Huh,168.2,8130127.0,1343
2013,168,0,25900,Lucas Glover,168.3,5646002.0,932
2013,169,0,25240,D.A. Points,168.4,7369817.0,1216
2013,169,0,20645,John Senden,168.4,6614844.0,1091
2013,171,0,1810,Phil Mickelson,168.6,6207774.0,1023
2013,172,0,26331,Charl Schwartzel,168.7,5884812.0,969
2013,173,0,20848,Ángel Cabrera,168.9,6200829.0,1020
2013,174,0,20396,Lee Westwood,169.1,5539969.0,910
2013,175,0,33141,Keegan Bradley,169.3,7872330.0,1292
2013,175,0,24502,Adam Scott,169.3,4814435.0,790
2013,177,0,24358,Robert Garrigus,171.2,5393927.0,875
2013,178,0,21209,Sergio Garcia,171.3,5167420.0,838
2013,179,0,21528,Henrik Stenson,173.7,4934121.0,789
2013,180,0,8793,Tiger Woods,174.2,4836436.0,771
2012,1,0,19846,Brian Gay,158.9,7964164.0,1392
2012,2,0,32334,Charlie Beljan,159.0,4395920.0,768
2012,3,0,6034,Marco Dawson,160.0,4739361.0,823
2012,4,0,23325,Vaughn Taylor,160.6,6601355.0,1142
2012,5,0,29476,Kyle Reifers,160.7,7644269.0,1321
2012,6,0,20850,Daniel Chopra,160.9,4449881.0,768
2012,6,0,24940,Edward Loar,160.9,4459904.0,770
2012,8,0,26289,Boo Weekley,161.0,6017884.0,1038
2012,9,0,27644,Brian Harman,161.1,9118202.0,1572
2012,9,0,28308,Troy Kelly,161.1,5288330.0,912
2012,11,0,30927,Brendon Todd,161.5,6523446.0,1122
2012,12,0,21805,Harrison Frazar,161.9,4993450.0,857
2012,12,0,29478,Kevin Kisner,161.9,5520806.0,947
2012,14,0,27141,J.B. Holmes,162.0,8147246.0,1397
2012,14,0,29222,Billy Hurley III,162.0,5942998.0,1019
2012,16,0,23353,J.J. Henry,162.1,7428431.0,1273
2012,16,0,2206,David Toms,162.1,4597161.0,788
2012,18,0,1249,John Daly,162.2,3959732.0,678
2012,18,0,21731,Freddie Jacobson,162.2,4607764.0,789
2012,20,0,30711,Colt Knost,162.3,7021842.0,1202
2012,21,0,33120,Mark Anderson,162.4,6395507.0,1094
2012,22,0,6004,Stephen Ames,162.5,4084012.0,698
2012,22,0,23135,Tim Clark,162.5,5249040.0,897
2012,24,0,23542,Tommy Biershenk,162.8,6037261.0,1030
2012,24,0,10860,Justin Leonard,162.8,7152257.0,1220
2012,26,0,28500,Martin Flores,162.9,8602922.0,1467
2012,27,0,28093,Miguel Angel Carballo,163.0,5978435.0,1019
2012,27,0,20623,Gavin Coles,163.0,5998480.0,1022
2012,27,0,30944,Jason Kokrak,163.0,7242953.0,1234
2012,27,0,6527,Steve Stricker,163.0,5662549.0,965
2012,31,0,26287,Roland Thatcher,163.1,4597693.0,783
2012,32,0,20098,Stuart Appleby,163.3,6833139.0,1162
2012,32,0,1116,Michael Bradley,163.3,5801898.0,987
2012,32,0,30750,Tommy Gainey,163.3,9439706.0,1606
2012,35,0,22371,Aaron Baddeley,163.4,5769123.0,981
2012,35,0,12652,Cameron Beckman,163.4,7258936.0,1234
2012,35,0,30925,Dustin Johnson,163.4,5583472.0,949
2012,38,0,23548,Bill Lunde,163.5,7068911.0,1201
2012,38,0,25457,Alexandre Rocha,163.5,5244720.0,891
2012,38,0,22548,Patrick Sheehan,163.5,4619453.0,785
2012,41,0,34021,Bud Cauley,163.6,9599739.0,1630
2012,41,0,30852,Ryo Ishikawa,163.6,3909783.0,664
2012,41,0,23800,Bryce Molder,163.6,7471792.0,1269
2012,41,0,25892,Steve Wheatcroft,163.6,4428990.0,752
2012,45,0,12782,Tim Herron,163.7,8045876.0,1365
2012,45,0,29420,Billy Horschel,163.7,5067064.0,860
2012,45,0,31202,William McGirt,163.7,8333938.0,1414
2012,48,0,22961,David Mathis,164.0,7303459.0,1237
2012,48,0,24502,Adam Scott,164.0,4351743.0,737
2012,48,0,22582,Kyle Thompson,164.0,3908826.0,662
2012,51,0,1706,Davis Love III,164.1,5511268.0,933
2012,51,0,27963,Chris Stroud,164.1,7940269.0,1344
2012,53,0,26300,Matt Jones,164.2,4668808.0,790
2012,53,0,25345,Carl Pettersson,164.2,8470383.0,1433
2012,53,0,27330,Josh Teater,164.2,8780341.0,1485
2012,56,0,26758,David Hearn,164.3,9340022.0,1579
2012,56,0,21961,Charles Howell III,164.3,8167387.0,1381
2012,58,0,6573,Brandt Jobe,164.4,4757061.0,804
2012,59,0,28307,Matt Every,164.5,6792722.0,1147
2012,59,0,28237,Rory McIlroy,164.5,4246812.0,717
2012,59,0,30692,Scott Stallings,164.5,7195041.0,1215
2012,62,0,28455,Will Claxton,164.6,9133420.0,1541
2012,62,0,23108,Matt Kuchar,164.6,7020973.0,1185
2012,62,0,22293,Heath Slocum,164.6,7964297.0,1344
2012,65,0,33122,Russell Knox,164.7,5951668.0,1004
2012,66,0,21753,Brian Davis,164.8,8393789.0,1415
2012,66,0,20691,Greg Owen,164.8,8186651.0,1380
2012,66,0,20572,Rod Pampling,164.8,7328708.0,1235
2012,69,0,23320,Ryan Palmer,164.9,7523358.0,1267
2012,70,0,20070,Matt Bettencourt,165.0,6361531.0,1071
2012,70,0,22621,Ben Curtis,165.0,5127290.0,863
2012,72,0,24507,Jason Bohn,165.1,7019323.0,1181
2012,72,0,1320,Bob Estes,165.1,6925362.0,1165
2012,72,0,23903,Stephen Gangluff,165.1,4575522.0,770
2012,72,0,27797,Derek Lamely,165.1,5913431.0,995
2012,72,0,22913,John Rollins,165.1,7555952.0,1271
2012,77,0,25572,Graeme McDowell,165.2,4019544.0,676
2012,77,0,1797,Rocco Mediate,165.2,6178403.0,1039
2012,79,0,27974,Sung Kang,165.3,6611780.0,1111
2012,79,0,1724,Jeff Maggert,165.3,8320817.0,1398
2012,79,0,10213,Dicky Pride,165.3,5223429.0,878
2012,82,0,25686,Jason Dufner,165.4,6794486.0,1141
2012,82,0,30926,Chris Kirk,165.4,9082236.0,1525
2012,82,0,29926,Danny Lee,165.4,6268599.0,1053
2012,82,0,20160,Charlie Wi,165.4,7799342.0,1310
2012,82,0,24663,Y.E. Yang,165.4,5109265.0,858
2012,87,0,32200,Roberto Castro,165.5,7999216.0,1343
2012,87,0,28089,Jason Day,165.5,5005018.0,840
2012,87,0,22348,Nick O'Hern,165.5,7278884.0,1222
2012,90,0,31558,J.J. Killeen,165.6,8960668.0,1503
2012,90,0,27302,Garth Mulroy,165.6,4871022.0,817
2012,90,0,27556,Ted Potter Jr.,165.6,6520205.0,1094
2012,90,0,26476,Chez Reavie,165.6,7064539.0,1185
