YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
2014,0,27095,Nick Watney,43.6,119,273,+2.35
2014,0,29478,Kevin Kisner,43.8,158,361,+1.20
2014,0,32448,James Hahn,43.9,167,380,+1.80
2014,0,10423,Mike Weir,44.5,153,344,+2.61
2014,0,32102,Rickie Fowler,45.2,140,310,+1.86
2014,0,29740,Brad Fritsch,45.2,99,219,+1.92
2014,0,27408,Martin Kaymer,45.2,113,250,+3.81
2014,0,23541,Ben Crane,45.3,158,349,+2.09
2014,0,12716,Charley Hoffman,45.3,186,411,+0.81
2014,0,20396,Lee Westwood,45.3,101,223,+2.28
2014,0,26300,Matt Jones,45.4,152,335,+0.99
2014,0,32839,Hideki Matsuyama,45.5,155,341,+0.90
2014,0,29535,Brice Garnett,45.7,197,431,+1.37
2014,0,33122,Russell Knox,45.7,169,370,+1.54
2014,0,34360,Patrick Reed,45.8,203,443,+1.18
2014,0,28500,Martin Flores,45.9,181,394,+0.88
2014,0,27120,Troy Matteson,45.9,134,292,+1.57
2014,0,22913,John Rollins,46.0,168,365,+1.19
2014,0,31323,Gary Woodland,46.0,180,391,+1.61
2014,0,37273,Derek Ernst,46.1,141,306,+2.48
2014,0,31557,Jim Herman,46.3,114,246,+1.14
2014,0,27556,Ted Potter Jr.,46.3,118,255,+2.03
2014,0,27895,Jonas Blixt,46.4,116,250,+2.16
2014,0,25686,Jason Dufner,46.4,98,211,+1.84
2014,0,30110,Kyle Stanley,46.4,168,362,+2.92
2014,0,23135,Tim Clark,46.6,103,221,+2.72
2014,0,25720,Chad Collins,46.6,157,337,+2.68
2014,0,28089,Jason Day,47.0,86,183,+1.86
2014,0,35300,Andrew Loupe,47.2,150,318,+1.07
2014,0,30925,Dustin Johnson,47.3,112,237,+1.70
2014,0,24502,Adam Scott,47.3,134,283,+0.97
2014,0,6567,Vijay Singh,47.3,190,402,+1.37
2014,0,24357,K.J. Choi,47.4,147,310,+2.59
2014,0,21731,Freddie Jacobson,47.4,208,439,+1.15
2014,0,10809,Jim Furyk,47.5,121,255,+0.66
2014,0,32334,Charlie Beljan,47.6,176,370,+1.82
2014,0,20104,Ken Duke,47.8,129,270,+2.64
2014,0,35139,Richard Lee,47.8,154,322,+2.40
2014,0,34046,Jordan Spieth,47.8,211,441,+1.85
2014,0,27214,Kevin Streelman,47.8,121,253,+2.56
2014,0,26289,Boo Weekley,47.9,116,242,+0.78
2014,0,22621,Ben Curtis,48.0,145,302,+2.14
2014,0,24925,Jonathan Byrd,48.1,161,335,+1.61
2014,0,30750,Tommy Gainey,48.1,163,339,+2.52
2014,0,24924,Bill Haas,48.1,194,403,+0.93
2014,0,24361,Pat Perez,48.2,190,394,+2.26
2014,0,25345,Carl Pettersson,48.2,223,463,+0.94
2014,0,32366,Kevin Chappell,48.4,191,395,+1.83
2014,0,34174,John Huh,48.5,150,309,+2.80
2014,0,35732,Wes Roach,48.5,132,272,+2.50
2014,0,28092,D.H. Lee,48.6,103,212,+3.40
2014,0,25804,Bubba Watson,48.6,140,288,+0.86
2014,0,20645,John Senden,48.7,190,390,+1.53
2014,0,20157,Retief Goosen,48.8,229,469,+1.75
2014,0,30852,Ryo Ishikawa,48.9,196,401,+1.73
2014,0,29518,Brendan Steele,48.9,192,393,+1.67
2014,0,21209,Sergio Garcia,49.0,99,202,+0.81
2014,0,29289,S.Y. Noh,49.0,215,439,+1.49
2014,0,22046,Geoff Ogilvy,49.0,200,408,+1.45
2014,0,30927,Brendon Todd,49.1,218,444,+1.06
2014,0,34265,Will Wilcox,49.1,108,220,+1.20
2014,0,20098,Stuart Appleby,49.2,220,447,+1.95
2014,0,30926,Chris Kirk,49.2,219,445,+1.05
2014,0,27064,Jhonattan Vegas,49.2,161,327,+1.06
2014,0,25632,Jimmy Walker,49.2,227,461,+0.40
2014,0,33461,Morgan Hoffmann,49.3,269,546,+2.71
2014,0,20848,Ángel Cabrera,49.4,163,330,+1.72
2014,0,34264,Hudson Swafford,49.5,143,289,+0.42
2014,0,23409,James Driscoll,49.6,186,375,+2.15
2014,0,36689,Brooks Koepka,49.6,120,242,+0.50
2014,0,8075,Jerry Kelly,49.7,153,308,+0.92
2014,0,25396,Kevin Na,49.7,183,368,+1.09
2014,0,28475,Jeff Overton,49.7,186,374,+1.18
2014,0,21961,Charles Howell III,49.8,301,604,E
2014,0,24912,Will MacKenzie,50.0,177,354,+2.71
2014,0,27963,Chris Stroud,50.0,178,356,+1.46
2014,0,30692,Scott Stallings,50.1,181,361,+3.15
2014,0,25444,Justin Hicks,50.2,166,331,+2.59
2014,0,10860,Justin Leonard,50.3,158,314,+2.53
2014,0,23320,Ryan Palmer,50.3,183,364,+0.38
2014,0,28486,Michael Putnam,50.3,233,463,+1.89
2014,0,34099,Harris English,50.5,199,394,+1.21
2014,0,19846,Brian Gay,50.5,165,327,+1.88
2014,0,34098,Russell Henley,50.7,180,355,+2.44
2014,0,34409,David Lingmerth,50.7,181,357,+2.43
2014,0,28780,Nicholas Thompson,50.8,158,311,+2.72
2014,0,35539,Luke Guthrie,50.9,215,422,+1.16
2014,0,31202,William McGirt,50.9,198,389,+1.21
2014,0,30944,Jason Kokrak,51.0,180,353,+0.78
2014,0,29479,Scott Brown,51.1,191,374,+1.83
2014,0,25900,Lucas Glover,51.1,117,229,+2.39
2014,0,24358,Robert Garrigus,51.2,207,404,+1.69
2014,0,24846,Ricky Barnes,51.3,245,478,+0.82
2014,0,34021,Bud Cauley,51.3,136,265,+2.50
2014,0,26596,Ryan Moore,51.4,130,253,+2.77
2014,0,1724,Jeff Maggert,51.5,103,200,+1.46
2014,0,33141,Keegan Bradley,51.6,175,339,+2.29
2014,0,31560,Brian Stuard,51.6,177,343,+1.98
2014,0,25834,Daniel Summerhays,51.6,206,399,+1.55
2014,0,32200,Roberto Castro,51.7,153,296,+1.96
2014,0,24140,Sean O'Hair,51.7,209,404,+1.87
2014,0,24663,Y.E. Yang,51.7,149,288,+2.08
2014,0,12510,Chad Campbell,51.9,121,233,+0.99
2014,0,23638,Brendon de Jonge,51.9,206,397,+1.36
2014,0,33413,Ben Martin,52.0,156,300,+1.54
2014,0,24024,Zach Johnson,52.2,179,343,+1.56
2014,0,25364,Paul Casey,52.3,126,241,+3.02
2014,0,26956,Bronson La'Cassie,52.5,106,202,+1.04
2014,0,35541,John Peterson,52.5,139,265,+2.59
2014,0,20498,Briny Baird,52.7,117,222,+3.08
2014,0,33419,Cameron Tringale,52.7,245,465,+1.14
2014,0,24494,Erik Compton,52.8,214,405,+2.20
2014,0,25562,Andres Romero,52.8,218,413,+1.28
2014,0,20229,Stewart Cink,52.9,212,401,+1.60
2014,0,27644,Brian Harman,53.0,286,540,+1.96
2014,0,23353,J.J. Henry,53.1,200,377,+0.80
2014,0,22293,Heath Slocum,53.1,121,228,+0.50
2014,0,7867,Woody Austin,53.2,160,301,+1.81
2014,0,24507,Jason Bohn,53.2,184,346,+2.17
2014,0,27141,J.B. Holmes,53.3,232,435,+2.03
2014,0,23108,Matt Kuchar,53.3,178,334,+1.18
2014,0,28237,Rory McIlroy,53.4,134,251,+0.45
2014,0,29425,Andrew Svoboda,53.6,164,306,+1.40
2014,0,29221,Webb Simpson,53.7,198,369,+1.06
2014,0,27770,Camilo Villegas,53.8,240,446,+1.83
2014,0,27936,Martin Laird,54.1,153,283,+1.63
2014,0,25240,D.A. Points,54.4,155,285,+2.97
2014,0,32150,Michael Thompson,54.5,170,312,+2.29
2014,0,26951,Johnson Wagner,54.5,181,332,+2.49
2014,0,31193,Jim Renner,54.7,169,309,+2.60
2014,0,26329,Louis Oosthuizen,54.8,86,157,+2.91
2014,0,26679,Kevin Stadler,55.0,166,302,+2.47
2014,0,1810,Phil Mickelson,55.4,153,276,+1.11
2014,0,21753,Brian Davis,55.7,199,357,+1.66
2014,0,25274,Steven Bowditch,55.8,260,466,+2.15
2014,0,34431,Robert Streb,56.0,191,341,+0.99
2014,0,23983,Luke Donald,56.1,125,223,+2.56
2014,0,21528,Henrik Stenson,56.1,83,148,+2.89
2014,0,23623,Bo Van Pelt,56.3,187,332,+1.87
2014,0,27466,Spencer Levin,56.5,140,248,+2.36
2014,0,33418,Shawn Stefani,56.5,157,278,+1.85
2014,0,29420,Billy Horschel,56.7,174,307,+1.90
2014,0,27649,Brandt Snedeker,57.0,180,316,+1.17
2014,0,27436,Graham DeLaet,57.4,190,331,+2.26
2014,0,29926,Danny Lee,57.4,186,324,+1.72
2014,0,27933,John Merrick,57.5,177,308,+1.98
2014,0,29222,Billy Hurley III,57.9,168,290,+2.56
2014,0,34563,Chesson Hadley,58.1,234,403,+2.74
2014,0,1706,Davis Love III,58.4,202,346,+2.03
2014,0,28307,Matt Every,58.7,212,361,+1.46
2014,0,25572,Graeme McDowell,58.7,115,196,+2.26
2014,0,28132,Tyrone Van Aswegen,58.7,233,397,+2.10
2014,0,10885,Robert Allenby,63.8,229,359,+1.44
2013,0,23800,Bryce Molder,34.7,116,334,1.72
2013,0,28092,D.H. Lee,35.9,93,259,2.04
2013,0,20104,Ken Duke,36.9,113,306,1.68
2013,0,20572,Rod Pampling,38.0,68,179,3.82
2013,0,21878,Mark Wilson,38.0,73,192,0.14
2013,0,21961,Charles Howell III,38.9,190,489,0.42
2013,0,22961,David Mathis,39.0,121,310,2.48
2013,0,22295,Darron Stiles,39.1,70,179,2.57
2013,0,34261,Scott Langley,39.4,130,330,2.08
2013,0,27503,Steve LeBrun,39.4,113,287,1.86
2013,0,25818,Scott Piercy,39.4,141,358,1.7
2013,0,27330,Josh Teater,39.5,121,306,1.98
2013,0,28135,Aaron Watkins,39.5,70,177,2.14
2013,0,24490,George McNeill,39.6,118,298,1.53
2013,0,20160,Charlie Wi,39.6,133,336,1.73
2013,0,10423,Mike Weir,40.8,120,294,2.33
2013,0,24781,Hunter Mahan,41.0,125,305,1.68
2013,0,22913,John Rollins,41.1,152,370,1.12
2013,0,8793,Tiger Woods,41.2,87,211,1.26
2013,0,37273,Derek Ernst,41.4,110,266,2.27
2013,0,24399,Scott Gardiner,41.8,122,292,3.69
2013,0,29479,Scott Brown,41.9,119,284,2.18
2013,0,26758,David Hearn,41.9,160,382,2.25
2013,0,26851,Marc Leishman,42.0,146,348,1.51
2013,0,20593,Greg Chalmers,42.1,144,342,1.74
2013,0,32698,Bobby Gates,42.2,105,249,0.86
2013,0,34174,John Huh,42.3,137,324,1.75
2013,0,30926,Chris Kirk,42.3,185,437,0.32
2013,0,24846,Ricky Barnes,42.4,150,354,1.2
2013,0,24227,Justin Bolli,42.7,105,246,1.81
2013,0,28679,Fabián Gómez,42.9,127,296,2.05
2013,0,6527,Steve Stricker,43.1,56,130,1.07
2013,0,6004,Stephen Ames,43.3,106,245,2.45
2013,0,32448,James Hahn,43.5,163,375,2.15
2013,0,21731,Freddie Jacobson,43.6,112,257,0.27
2013,0,26596,Ryan Moore,43.7,104,238,1.15
2013,0,23638,Brendon de Jonge,43.8,190,434,1.37
2013,0,25444,Justin Hicks,43.9,123,280,2.44
2013,0,34046,Jordan Spieth,43.9,125,285,0.72
2013,0,27095,Nick Watney,43.9,159,362,2.26
2013,0,20645,John Senden,44.0,143,325,0.84
2013,0,26300,Matt Jones,44.2,145,328,1.59
2013,0,22378,Trevor Immelman,44.4,146,329,1.58
2013,0,10213,Dicky Pride,44.4,127,286,2.2
2013,0,34099,Harris English,44.5,195,438,1.74
2013,0,1320,Bob Estes,44.5,137,308,2.12
2013,0,27936,Martin Laird,44.5,121,272,1.16
2013,0,30711,Colt Knost,44.9,120,267,3.17
2013,0,28259,Sangmoon Bae,45.0,183,407,1.31
2013,0,23452,Nicolas Colsaerts,45.0,100,222,1.5
2013,0,12782,Tim Herron,45.1,125,277,1.6
2013,0,33461,Morgan Hoffmann,45.1,138,306,1.23
2013,0,30110,Kyle Stanley,45.3,139,307,1.94
2013,0,32150,Michael Thompson,45.3,120,265,2.08
2013,0,28310,Lee Williams,45.3,126,278,2.14
2013,0,28237,Rory McIlroy,45.9,102,222,0.1
2013,0,21099,David Lynn,46.1,142,308,1.83
2013,0,32334,Charlie Beljan,46.2,128,277,2.19
2013,0,36884,Ben Kohles,46.2,128,277,2.5
2013,0,20848,Ángel Cabrera,46.3,149,322,0.87
2013,0,32200,Roberto Castro,46.3,169,365,1.01
2013,0,25632,Jimmy Walker,46.3,216,467,0.56
2013,0,29425,Andrew Svoboda,46.4,84,181,2.38
2013,0,28475,Jeff Overton,46.6,198,425,1.97
2013,0,20443,Jin Park,46.6,88,189,1.48
2013,0,24140,Sean O'Hair,46.7,141,302,2.62
2013,0,31560,Brian Stuard,46.7,141,302,1.56
2013,0,25834,Daniel Summerhays,46.7,188,403,2.23
2013,0,25572,Graeme McDowell,47.0,71,151,1.13
2013,0,19846,Brian Gay,47.1,160,340,1.31
2013,0,23497,Tag Ridings,47.2,169,358,1.78
2013,0,23135,Tim Clark,47.5,85,179,1.53
2013,0,24138,Ian Poulter,47.5,87,183,0.57
2013,0,26331,Charl Schwartzel,47.8,132,276,0.91
2013,0,10809,Jim Furyk,48.0,122,254,1.97
2013,0,22621,Ben Curtis,48.1,117,243,2.65
2013,0,27556,Ted Potter Jr.,48.3,117,242,0.68
2013,0,25804,Bubba Watson,48.3,152,315,0.59
2013,0,24357,K.J. Choi,48.5,128,264,1.25
2013,0,29740,Brad Fritsch,48.5,189,390,2.59
2013,0,33419,Cameron Tringale,48.5,184,379,1.03
2013,0,28455,Will Claxton,48.6,138,284,1.96
2013,0,27644,Brian Harman,48.6,198,407,2.32
2013,0,8075,Jerry Kelly,48.6,119,245,0.92
2013,0,31202,William McGirt,48.6,174,358,1.38
2013,0,27933,John Merrick,48.6,178,366,1.46
2013,0,22056,Cameron Percy,48.6,152,313,1.18
2013,0,20229,Stewart Cink,48.7,148,304,1.28
2013,0,6522,Ernie Els,48.7,128,263,0.7
2013,0,30925,Dustin Johnson,48.9,154,315,1.23
2013,0,23541,Ben Crane,49.0,142,290,0.42
2013,0,24663,Y.E. Yang,49.0,96,196,2.4
2013,0,20098,Stuart Appleby,49.1,196,399,1.28
2013,0,23108,Matt Kuchar,49.1,192,391,0.57
2013,0,34021,Bud Cauley,49.3,149,302,1.61
2013,0,33141,Keegan Bradley,49.4,166,336,1.33
2013,0,35539,Luke Guthrie,49.4,174,352,1.61
2013,0,29221,Webb Simpson,49.4,167,338,1.38
2013,0,29518,Brendan Steele,49.4,198,401,2.27
2013,0,23621,Rory Sabbatini,49.5,197,398,1.37
2013,0,31557,Jim Herman,49.6,112,226,1.61
2013,0,27120,Troy Matteson,49.6,166,335,1.81
2013,0,23320,Ryan Palmer,49.6,191,385,1.15
2013,0,27436,Graham DeLaet,49.7,176,354,0.23
2013,0,6573,Brandt Jobe,49.8,124,249,0.89
2013,0,34409,David Lingmerth,49.8,132,265,1.21
2013,0,33869,Eric Meierdierks,49.8,109,219,2.11
2013,0,27649,Brandt Snedeker,49.8,148,297,0.14
2013,0,23623,Bo Van Pelt,49.8,129,259,1.71
2013,0,27408,Martin Kaymer,50.0,103,206,1.36
2013,0,24361,Pat Perez,50.0,165,330,1.82
2013,0,25336,Alistair Presnell,50.0,131,262,2.82
2013,0,30750,Tommy Gainey,50.2,222,442,2.12
2013,0,22046,Geoff Ogilvy,50.2,114,227,2.63
2013,0,27214,Kevin Streelman,50.2,152,303,0.79
2013,0,20766,Padraig Harrington,50.3,92,183,2.5
2013,0,31323,Gary Woodland,50.3,231,459,1.6
2013,0,6567,Vijay Singh,50.4,129,256,1.47
2013,0,29420,Billy Horschel,50.5,200,396,1.3
2013,0,24502,Adam Scott,50.5,110,218,1.18
2013,0,26289,Boo Weekley,50.5,190,376,2.11
2013,0,28307,Matt Every,50.6,222,439,0.95
2013,0,19970,Robert Karlsson,50.7,103,203,1.17
2013,0,27770,Camilo Villegas,50.7,181,357,1.88
2013,0,25686,Jason Dufner,50.9,148,291,0.47
2013,0,22405,Justin Rose,51.1,115,225,0.26
2013,0,22792,Peter Hanson,51.2,105,205,1.71
2013,0,28089,Jason Day,51.3,173,337,0.69
2013,0,24024,Zach Johnson,51.3,139,271,1.87
2013,0,24494,Erik Compton,51.4,189,368,1.38
2013,0,34360,Patrick Reed,51.4,224,436,0.54
2013,0,30692,Scott Stallings,51.4,178,346,2.36
2013,0,10860,Justin Leonard,51.5,187,363,2.19
2013,0,24358,Robert Garrigus,51.6,145,281,1.45
2013,0,23325,Vaughn Taylor,51.6,99,192,2.83
2013,0,32102,Rickie Fowler,51.9,154,297,1.49
2013,0,32366,Kevin Chappell,52.0,178,342,1.24
2013,0,29289,S.Y. Noh,52.0,199,383,1.91
2013,0,24507,Jason Bohn,52.1,160,307,2.13
2013,0,22806,Doug LaBelle II,52.1,134,257,2.46
2013,0,23788,D.J. Trahan,52.2,97,186,0.62
2013,0,2206,David Toms,52.3,80,153,1.75
2013,0,22371,Aaron Baddeley,52.5,201,383,1.39
2013,0,35139,Richard Lee,52.8,172,326,1.98
2013,0,12510,Chad Campbell,53.0,202,381,1.93
2013,0,20396,Lee Westwood,53.0,131,247,1.22
2013,0,24924,Bill Haas,53.1,182,343,0.22
2013,0,25274,Steven Bowditch,53.3,185,347,1.24
2013,0,12716,Charley Hoffman,53.3,204,383,1.23
2013,0,27895,Jonas Blixt,53.4,198,371,1.87
2013,0,30944,Jason Kokrak,53.4,226,423,0.71
2013,0,8725,Tom Gillis,53.5,154,288,2.08
2013,0,30163,Henrik Norlander,53.5,169,316,2.01
2013,0,25562,Andres Romero,53.5,153,286,1.57
2013,0,27963,Chris Stroud,53.6,210,392,1.33
2013,0,23409,James Driscoll,53.7,209,389,1.53
2013,0,20691,Greg Owen,53.9,194,360,2.53
2013,0,26476,Chez Reavie,54.0,148,274,2.16
2013,0,25900,Lucas Glover,54.1,144,266,2.08
2013,0,25345,Carl Pettersson,54.3,182,335,2.91
2013,0,28500,Martin Flores,54.6,260,476,1.81
2013,0,28780,Nicholas Thompson,54.6,220,403,1.45
2013,0,25240,D.A. Points,54.7,181,331,1.66
2013,0,26497,Casey Wittenberg,55.0,208,378,1.92
2013,0,21753,Brian Davis,55.9,194,347,1.49
2013,0,21528,Henrik Stenson,56.2,91,162,1.54
2013,0,23983,Luke Donald,56.5,134,237,1.42
2013,0,30852,Ryo Ishikawa,56.6,185,327,1.84
2013,0,1724,Jeff Maggert,56.9,144,253,2.71
2013,0,34431,Robert Streb,57.1,185,324,1.62
2013,0,26951,Johnson Wagner,57.1,168,294,2.32
2013,0,1810,Phil Mickelson,57.4,183,319,0.98
2013,0,33418,Shawn Stefani,57.6,179,311,2.07
2013,0,27129,Luke List,58.6,212,362,1.6
2013,0,26679,Kevin Stadler,58.6,197,336,0.96
2013,0,10885,Robert Allenby,58.7,175,298,2.29
2013,0,21209,Sergio Garcia,58.8,143,243,0.56
2013,0,23353,J.J. Henry,59.4,205,345,1.9
2013,0,1116,Michael Bradley,60.8,158,260,2.28
2013,0,34098,Russell Henley,62.9,193,307,1.4
2012,0,26851,Marc Leishman,35.1,161,459,+0.99
2012,0,23903,Stephen Gangluff,36.6,100,273,+3.50
2012,0,22378,Trevor Immelman,36.8,117,318,+1.54
2012,0,21878,Mark Wilson,37.2,106,285,+1.89
2012,0,27330,Josh Teater,38.6,162,420,+0.68
2012,0,23800,Bryce Molder,39.1,143,366,+1.12
2012,0,21961,Charles Howell III,39.4,187,475,+1.07
2012,0,27936,Martin Laird,39.4,117,297,+2.22
2012,0,32366,Kevin Chappell,40.2,169,420,+2.49
2012,0,27095,Nick Watney,40.2,169,420,+1.72
2012,0,34099,Harris English,40.5,188,464,+1.70
2012,0,20850,Daniel Chopra,40.6,116,286,+0.43
2012,0,20160,Charlie Wi,40.8,151,370,+2.65
2012,0,6036,Scott Dunlap,41.1,90,219,+3.00
2012,0,33120,Mark Anderson,41.3,157,380,+1.34
2012,0,28475,Jeff Overton,41.4,194,469,+0.88
2012,0,20104,Ken Duke,41.6,173,416,+1.45
2012,0,23621,Rory Sabbatini,41.6,156,375,+2.18
2012,0,24502,Adam Scott,41.7,93,223,+1.51
2012,0,25457,Alexandre Rocha,41.8,102,244,+2.94
2012,0,22293,Heath Slocum,41.8,115,275,+2.87
2012,0,33122,Russell Knox,41.9,103,246,+1.07
2012,0,6573,Brandt Jobe,42.9,97,226,+2.37
2012,0,24490,George McNeill,42.9,160,373,+2.31
2012,0,22548,Patrick Sheehan,43.1,106,246,+2.64
2012,0,27060,John Mallinger,43.2,121,280,+1.32
2012,0,6567,Vijay Singh,43.2,176,407,+0.97
2012,0,24924,Bill Haas,43.6,129,296,+1.32
2012,0,30926,Chris Kirk,43.6,196,450,+1.12
2012,0,24781,Hunter Mahan,43.6,123,282,+2.11
2012,0,1320,Bob Estes,43.7,148,339,+2.57
2012,0,26758,David Hearn,43.7,194,444,+1.65
2012,0,22405,Justin Rose,43.8,113,258,-0.27
2012,0,25818,Scott Piercy,43.9,211,481,+0.71
2012,0,26289,Boo Weekley,44.2,119,269,+2.35
2012,0,6251,Chris DiMarco,44.4,135,304,+2.59
2012,0,33419,Cameron Tringale,44.5,161,362,+2.05
2012,0,30110,Kyle Stanley,44.8,168,375,+0.95
2012,0,20691,Greg Owen,44.9,184,410,+1.30
2012,0,26331,Charl Schwartzel,44.9,89,198,E
2012,0,25632,Jimmy Walker,44.9,254,566,+0.91
2012,0,29910,Blake Adams,45.0,177,393,+2.03
2012,0,24846,Ricky Barnes,45.0,206,458,+1.99
2012,0,23409,James Driscoll,45.0,198,440,+1.41
2012,0,29518,Brendan Steele,45.2,146,323,+2.53
2012,0,30852,Ryo Ishikawa,45.3,105,232,+1.33
2012,0,25804,Bubba Watson,45.4,124,273,+0.48
2012,0,20229,Stewart Cink,45.5,155,341,+1.48
2012,0,34174,John Huh,45.5,166,365,+1.51
2012,0,31558,J.J. Killeen,45.5,223,490,+1.93
2012,0,22913,John Rollins,45.5,155,341,+1.68
2012,0,21753,Brian Davis,45.7,158,346,+1.96
2012,0,20848,Ángel Cabrera,46.0,93,202,+0.86
2012,0,29478,Kevin Kisner,46.0,125,272,+1.36
2012,0,32334,Charlie Beljan,46.2,109,236,+1.01
2012,0,19846,Brian Gay,46.2,184,398,+1.90
2012,0,27649,Brandt Snedeker,46.3,162,350,+0.86
2012,0,2206,David Toms,46.5,86,185,+2.44
2012,0,24138,Ian Poulter,46.6,75,161,+1.87
2012,0,22371,Aaron Baddeley,46.7,155,332,+0.97
2012,0,11123,Chris Couch,46.7,112,240,+2.32
2012,0,27120,Troy Matteson,46.7,240,514,+0.88
2012,0,1797,Rocco Mediate,46.8,139,297,+1.73
2012,0,27436,Graham DeLaet,46.9,172,367,+1.28
2012,0,24140,Sean O'Hair,47.0,188,400,+1.97
2012,0,29926,Danny Lee,47.1,152,323,+0.86
2012,0,25686,Jason Dufner,47.3,138,292,+1.45
2012,0,19970,Robert Karlsson,47.3,115,243,+2.61
2012,0,28237,Rory McIlroy,47.3,112,237,+0.18
2012,0,20593,Greg Chalmers,47.4,181,382,+1.82
2012,0,6004,Stephen Ames,47.5,94,198,+2.55
2012,0,1941,Tom Pernice Jr.,47.5,132,278,+2.50
2012,0,24357,K.J. Choi,47.6,129,271,+2.56
2012,0,23204,Gary Christian,47.6,148,311,+3.78
2012,0,22961,David Mathis,47.7,163,342,+2.39
2012,0,30750,Tommy Gainey,47.8,255,534,+2.82
2012,0,12782,Tim Herron,47.8,198,414,+2.47
2012,0,25562,Andres Romero,47.8,153,320,+1.70
2012,0,12652,Cameron Beckman,47.9,169,353,+3.31
2012,0,30944,Jason Kokrak,48.0,203,423,+1.82
2012,0,28089,Jason Day,48.1,140,291,+1.29
2012,0,20766,Padraig Harrington,48.1,113,235,+0.97
2012,0,23548,Bill Lunde,48.1,174,362,+0.92
2012,0,26287,Roland Thatcher,48.1,104,216,+0.67
2012,0,28259,Sangmoon Bae,48.2,162,336,+2.22
2012,0,33141,Keegan Bradley,48.2,170,353,+0.88
2012,0,27141,J.B. Holmes,48.2,215,446,+1.44
2012,0,35139,Richard Lee,48.2,121,251,+2.48
2012,0,23320,Ryan Palmer,48.2,192,398,+1.04
2012,0,29479,Scott Brown,48.3,127,263,+2.36
2012,0,32698,Bobby Gates,48.4,201,415,+1.54
2012,0,12716,Charley Hoffman,48.4,187,386,+1.66
2012,0,27933,John Merrick,48.4,166,343,+1.20
2012,0,32200,Roberto Castro,48.7,170,349,+1.47
2012,0,24494,Erik Compton,48.8,177,363,+2.37
2012,0,30711,Colt Knost,48.8,145,297,+3.45
2012,0,24604,Hunter Haas,48.9,130,266,+1.46
2012,0,26300,Matt Jones,48.9,129,264,+1.94
2012,0,28307,Matt Every,49.0,165,337,+1.64
2012,0,32102,Rickie Fowler,49.0,150,306,+2.13
2012,0,1766,Billy Mayfair,49.0,174,355,+2.41
2012,0,27963,Chris Stroud,49.0,190,388,+2.05
2012,0,28087,Kris Blanks,49.1,135,275,+1.93
2012,0,6522,Ernie Els,49.1,183,373,+1.64
2012,0,21731,Freddie Jacobson,49.2,122,248,+2.62
2012,0,27974,Sung Kang,49.3,176,357,+2.67
2012,0,21528,Henrik Stenson,49.3,100,203,+1.90
2012,0,24024,Zach Johnson,49.5,153,309,+2.68
2012,0,1706,Davis Love III,49.5,139,281,+0.79
2012,0,20645,John Senden,49.5,144,291,+1.18
2012,0,27214,Kevin Streelman,49.5,191,386,+2.36
2012,0,23108,Matt Kuchar,49.7,160,322,+1.63
2012,0,8075,Jerry Kelly,50.0,128,256,+2.03
2012,0,31202,William McGirt,50.1,210,419,+1.05
2012,0,25834,Daniel Summerhays,50.1,173,345,+2.14
2012,0,20574,Mathew Goggin,50.2,152,303,+1.38
2012,0,21407,Arjun Atwal,50.5,167,331,+3.47
2012,0,12510,Chad Campbell,50.6,197,389,+1.83
2012,0,25396,Kevin Na,50.7,147,290,+1.36
2012,0,32150,Michael Thompson,50.9,175,344,+2.51
2012,0,10809,Jim Furyk,51.0,128,251,+0.63
2012,0,20572,Rod Pampling,51.0,174,341,+2.70
2012,0,27895,Jonas Blixt,51.1,182,356,+1.43
2012,0,28093,Miguel Angel Carballo,51.1,164,321,+2.26
2012,0,26596,Ryan Moore,51.1,189,370,+2.01
2012,0,30692,Scott Stallings,51.1,184,360,+1.47
2012,0,1724,Jeff Maggert,51.2,176,344,+2.56
2012,0,20098,Stuart Appleby,51.3,158,308,+1.58
2012,0,24361,Pat Perez,51.3,179,349,+1.40
2012,0,20070,Matt Bettencourt,51.4,189,368,+3.23
2012,0,23135,Tim Clark,51.4,95,185,+2.21
2012,0,27644,Brian Harman,51.4,204,397,+2.16
2012,0,29289,S.Y. Noh,51.4,237,461,+1.77
2012,0,22582,Kyle Thompson,51.4,94,183,+2.34
2012,0,27064,Jhonattan Vegas,51.5,217,421,+2.03
2012,0,24358,Robert Garrigus,51.6,216,419,+0.88
2012,0,23718,Nathan Green,51.6,164,318,+1.71
2012,0,27797,Derek Lamely,51.6,182,353,+1.32
2012,0,23983,Luke Donald,51.7,124,240,+0.08
2012,0,27556,Ted Potter Jr.,51.7,156,302,+2.56
2012,0,29420,Billy Horschel,51.9,107,206,+0.65
2012,0,27770,Camilo Villegas,52.0,194,373,+2.06
2012,0,26329,Louis Oosthuizen,52.2,128,245,+0.94
2012,0,26476,Chez Reavie,52.2,151,289,+2.58
2012,0,34021,Bud Cauley,52.3,248,474,+1.45
2012,0,24663,Y.E. Yang,52.3,137,262,+1.75
2012,0,23542,Tommy Biershenk,52.4,165,315,+1.33
2012,0,21209,Sergio Garcia,52.4,121,231,+0.83
2012,0,25240,D.A. Points,52.4,196,374,+1.58
2012,0,24507,Jason Bohn,52.5,159,303,+1.57
