YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2007,111,0,22913,John Rollins,"44' 6""",152,6768.167,+16.00
2007,113,0,26360,Bubba Dickerson,"44' 7""",81,3612.25,+6.00
2007,114,0,1797,Rocco Mediate,"44' 8""",106,4734.417,+21.00
2007,114,0,21949,Joe Ogilvie,"44' 8""",152,6792.667,+8.00
2007,116,0,6595,Kevin Sutherland,"44' 9""",127,5680.75,+23.00
2007,116,0,26289,Boo Weekley,"44' 9""",143,6400.917,+17.00
2007,118,0,1948,Tim Petrovic,"44' 10""",206,9232.5,+25.00
2007,119,0,6034,Marco Dawson,"44' 11""",135,6060.25,+17.00
2007,120,0,23613,Rich Barcelo,"45' 0""",174,7823.5,+39.00
2007,120,0,23135,Tim Clark,"45' 0""",69,3105.25,+14.00
2007,120,0,20433,Mark Hensby,"45' 0""",110,4947.5,+17.00
2007,120,0,10733,Kent Jones,"45' 0""",128,5764.833,+25.00
2007,120,0,23108,Matt Kuchar,"45' 0""",124,5582.917,+13.00
2007,120,0,26951,Johnson Wagner,"45' 0""",160,7193.917,+26.00
2007,126,0,22295,Darron Stiles,"45' 2""",69,3116.083,+15.00
2007,127,0,1157,Tom Byrum,"45' 3""",66,2987.417,+10.00
2007,127,0,1320,Bob Estes,"45' 3""",153,6918.25,+22.00
2007,127,0,23718,Nathan Green,"45' 3""",134,6061.833,+21.00
2007,130,0,21350,Ryuji Imada,"45' 4""",172,7799.0,+20.00
2007,130,0,26881,Jarrod Lyle,"45' 4""",132,5982.417,+14.00
2007,130,0,26679,Kevin Stadler,"45' 4""",133,6034.167,+18.00
2007,133,0,24507,Jason Bohn,"45' 5""",93,4222.25,+27.00
2007,133,0,1724,Jeff Maggert,"45' 5""",129,5857.417,+10.00
2007,133,0,24502,Adam Scott,"45' 5""",105,4764.917,+11.00
2007,136,0,22892,Jason Gore,"45' 6""",123,5599.833,+24.00
2007,136,0,21470,Daisuke Maruyama,"45' 6""",133,6055.833,+27.00
2007,138,0,23638,Brendon de Jonge,"45' 7""",128,5834.667,+33.00
2007,138,0,28158,Steve Marino,"45' 7""",199,9077.583,+17.00
2007,140,0,22806,Doug LaBelle II,"45' 8""",112,5116.667,+23.00
2007,140,0,23800,Bryce Molder,"45' 8""",125,5708.583,+16.00
2007,140,0,26596,Ryan Moore,"45' 8""",129,5894.083,+24.00
2007,140,0,10425,Jay Williamson,"45' 8""",72,3285.5,+14.00
2007,144,0,6251,Chris DiMarco,"45' 10""",100,4579.917,+31.00
2007,145,0,23320,Ryan Palmer,"45' 11""",151,6928.75,+17.00
2007,146,0,8931,Glen Day,"46' 0""",107,4919.833,+9.00
2007,146,0,8075,Jerry Kelly,"46' 0""",122,5607.417,+10.00
2007,148,0,20574,Mathew Goggin,"46' 2""",153,7059.25,+15.00
2007,148,0,20572,Rod Pampling,"46' 2""",135,6232.917,+26.00
2007,150,0,1142,Bart Bryant,"46' 4""",118,5463.0,+18.00
2007,151,0,24924,Bill Haas,"46' 5""",160,7424.0,+19.00
2007,151,0,1766,Billy Mayfair,"46' 5""",122,5667.167,+4.00
2007,151,0,2036,Jim Rutledge,"46' 5""",67,3110.25,+15.00
2007,154,0,2246,Duffy Waldorf,"46' 6""",96,4465.75,+10.00
2007,155,0,23353,J.J. Henry,"46' 8""",116,5410.25,+5.00
2007,155,0,27963,Chris Stroud,"46' 8""",117,5456.5,+26.00
2007,157,0,1473,Todd Hamilton,"46' 9""",124,5797.0,+30.00
2007,158,0,20378,Mathias Grönberg,"46' 10""",159,7446.5,+24.00
2007,158,0,20859,Anders Hansen,"46' 10""",54,2529.583,+9.00
2007,160,0,21961,Charles Howell III,"46' 11""",158,7417.417,+16.00
2007,160,0,2239,Scott Verplank,"46' 11""",93,4363.167,+12.00
2007,162,0,25686,Jason Dufner,"47' 1""",154,7254.0,+33.00
2007,162,0,1388,Robert Gamez,"47' 1""",143,6732.167,+34.00
2007,164,0,12782,Tim Herron,"47' 3""",175,8269.333,+15.00
2007,164,0,7547,Craig Kanada,"47' 3""",146,6896.833,+29.00
2007,166,0,1313,Steve Elkington,"47' 5""",94,4459.5,+14.00
2007,166,0,22212,Craig Lile,"47' 5""",145,6873.083,+19.00
2007,166,0,1928,Corey Pavin,"47' 5""",110,5211.333,+18.00
2007,169,0,24024,Zach Johnson,"47' 6""",80,3799.25,+19.00
2007,170,0,8881,Tripp Isenhour,"47' 7""",117,5565.0,+34.00
2007,170,0,10423,Mike Weir,"47' 7""",104,4945.0,+21.00
2007,170,0,25892,Steve Wheatcroft,"47' 7""",109,5185.917,+20.00
2007,173,0,20160,Charlie Wi,"47' 8""",133,6342.167,+21.00
2007,174,0,1707,Steve Lowery,"47' 10""",129,6170.0,+16.00
2007,175,0,22348,Nick O'Hern,"47' 11""",64,3064.0,+4.00
2007,175,0,21528,Henrik Stenson,"47' 11""",72,3451.5,+13.00
2007,177,0,25396,Kevin Na,"48' 0""",144,6906.583,+16.00
2007,178,0,27770,Camilo Villegas,"48' 1""",156,7504.583,+20.00
2007,179,0,21878,Mark Wilson,"48' 2""",116,5587.25,+21.00
2007,180,0,1677,Tom Lehman,"48' 3""",61,2941.0,+14.00
2007,181,0,7749,Brett Quigley,"48' 9""",128,6240.75,+25.00
2007,182,0,20157,Retief Goosen,"48' 11""",71,3475.583,+12.00
2007,183,0,21806,Paul Gow,"49' 0""",107,5242.583,+17.00
2007,184,0,24138,Ian Poulter,"49' 2""",73,3589.25,+5.00
2007,185,0,24449,Parker McLachlin,"49' 6""",176,8707.667,+33.00
2007,186,0,12602,Dean Wilson,"49' 8""",121,6014.0,+15.00
2007,187,0,22621,Ben Curtis,"49' 9""",100,4975.333,+20.00
2007,187,0,12714,Chris Tidland,"49' 9""",75,3729.333,+11.00
2007,189,0,25273,Andrew Buckle,"49' 10""",143,7130.833,+21.00
2007,190,0,22371,Aaron Baddeley,"50' 6""",154,7773.917,+8.00
2007,191,0,1577,Lee Janzen,"50' 7""",88,4452.083,+25.00
2007,192,0,24781,Hunter Mahan,"50' 10""",92,4674.167,+14.00
2007,193,0,26420,Richard Johnson,"51' 0""",152,7756.25,+38.00
2007,194,0,6373,José María Olazábal,"51' 4""",89,4568.75,+10.00
2007,195,0,24357,K.J. Choi,"51' 6""",113,5816.583,+15.00
2007,196,0,1941,Tom Pernice Jr.,"51' 7""",127,6554.083,+22.00
2006,1,0,6350,Bob May,"32' 5""",73,2366.333,5.0
2006,2,0,21731,Freddie Jacobson,"35' 2""",96,3374.75,16.0
2006,3,0,20094,Jonathan Kaye,"36' 9""",160,5884.5,14.0
2006,3,0,2214,Kirk Triplett,"36' 9""",58,2133.75,15.0
2006,5,0,1226,Fred Couples,"37' 1""",77,2855.333,3.0
2006,6,0,22405,Justin Rose,"37' 5""",122,4569.583,14.0
2006,7,0,1381,Fred Funk,"38' 11""",82,3189.5,3.0
2006,7,0,27943,Matt Hansen,"38' 11""",103,4010.0,3.0
2006,9,0,24138,Ian Poulter,"39' 2""",70,2741.417,6.0
2006,10,0,6034,Marco Dawson,"39' 3""",131,5140.083,18.0
2006,11,0,23349,Charles Warren,"39' 4""",113,4447.333,3.0
2006,12,0,8537,J.P. Hayes,"39' 5""",84,3313.917,8.0
2006,12,0,8385,Omar Uresti,"39' 5""",64,2522.5,19.0
2006,14,0,1249,John Daly,"39' 6""",83,3276.5,23.0
2006,15,0,7223,Brian Bateman,"39' 7""",107,4238.5,16.0
2006,16,0,24361,Pat Perez,"39' 8""",98,3884.417,10.0
2006,16,0,23322,Brett Wetterich,"39' 8""",150,5944.833,21.0
2006,18,0,23135,Tim Clark,"40' 1""",68,2725.333,15.0
2006,18,0,21209,Sergio Garcia,"40' 1""",62,2485.833,6.0
2006,20,0,20548,Hidemichi Tanaka,"40' 3""",111,4470.167,21.0
2006,21,0,22548,Patrick Sheehan,"40' 4""",150,6051.083,10.0
2006,22,0,20766,Padraig Harrington,"40' 5""",56,2262.083,2.0
2006,22,0,1706,Davis Love III,"40' 5""",105,4246.5,8.0
2006,24,0,24358,Robert Garrigus,"40' 7""",158,6416.083,10.0
2006,24,0,6527,Steve Stricker,"40' 7""",77,3126.0,8.0
2006,26,0,20691,Greg Owen,"40' 9""",96,3910.917,15.0
2006,27,0,20229,Stewart Cink,"40' 10""",142,5800.0,15.0
2006,27,0,6567,Vijay Singh,"40' 10""",165,6744.25,-2.0
2006,29,0,6251,Chris DiMarco,"40' 11""",108,4414.917,-5.0
2006,29,0,21959,Ted Purdy,"40' 11""",140,5724.917,19.0
2006,29,0,7013,Wes Short Jr.,"40' 11""",165,6755.75,42.0
2006,29,0,2101,Joey Sindelar,"40' 11""",116,4747.75,26.0
2006,33,0,20498,Briny Baird,"41' 2""",95,3911.25,7.0
2006,33,0,22946,Henrik Bjornstad,"41' 2""",161,6630.5,13.0
2006,33,0,10733,Kent Jones,"41' 2""",129,5306.917,18.0
2006,33,0,1810,Phil Mickelson,"41' 2""",93,3829.25,3.0
2006,33,0,23621,Rory Sabbatini,"41' 2""",131,5390.333,18.0
2006,38,0,1320,Bob Estes,"41' 4""",142,5872.5,-1.0
2006,38,0,2206,David Toms,"41' 4""",104,4300.583,14.0
2006,40,0,12680,Shigeki Maruyama,"41' 5""",161,6663.167,18.0
2006,40,0,1945,Kenny Perry,"41' 5""",76,3149.417,3.0
2006,40,0,8375,Paul Stankowski,"41' 5""",106,4392.0,18.0
2006,43,0,20127,Chris Riley,"41' 6""",104,4315.583,25.0
2006,44,0,1161,Mark Calcavecchia,"41' 7""",149,6198.333,13.0
2006,45,0,19881,Robert Damron,"41' 9""",149,6225.0,6.0
2006,46,0,1761,Len Mattiace,"41' 10""",122,5099.25,12.0
2006,46,0,21949,Joe Ogilvie,"41' 10""",146,6109.667,9.0
2006,46,0,25804,Bubba Watson,"41' 10""",178,7448.75,17.0
2006,49,0,1666,Bernhard Langer,"41' 11""",95,3981.333,10.0
2006,50,0,20378,Mathias Grönberg,"42' 1""",118,4964.583,14.0
2006,51,0,23673,Michael Connell,"42' 3""",86,3630.583,17.0
2006,51,0,1823,Larry Mize,"42' 3""",47,1986.0,12.0
2006,53,0,20850,Daniel Chopra,"42' 4""",186,7877.5,2.0
2006,53,0,20634,Peter Lonard,"42' 4""",87,3681.167,16.0
2006,55,0,10885,Robert Allenby,"42' 5""",90,3817.25,-5.0
2006,55,0,27141,J.B. Holmes,"42' 5""",131,5560.583,26.0
2006,55,0,22378,Trevor Immelman,"42' 5""",161,6827.667,7.0
2006,58,0,1142,Bart Bryant,"42' 7""",110,4682.417,20.0
2006,59,0,1577,Lee Janzen,"42' 8""",115,4909.333,21.0
2006,59,0,23497,Tag Ridings,"42' 8""",193,8227.167,29.0
2006,61,0,21350,Ryuji Imada,"42' 9""",156,6666.25,24.0
2006,62,0,1024,Billy Andrade,"42' 11""",107,4588.0,13.0
2006,62,0,1685,J.L. Lewis,"42' 11""",85,3649.167,11.0
2006,64,0,11123,Chris Couch,"43' 1""",140,6035.417,14.0
2006,64,0,21470,Daisuke Maruyama,"43' 1""",84,3618.667,14.0
2006,64,0,20812,Tjaart van der Walt,"43' 1""",84,3616.333,14.0
2006,67,0,23048,Eric Axley,"43' 2""",117,5046.417,14.0
2006,67,0,24925,Jonathan Byrd,"43' 2""",95,4103.5,2.0
2006,69,0,12823,Carlos Franco,"43' 3""",131,5667.0,12.0
2006,69,0,24912,Will MacKenzie,"43' 3""",123,5317.417,14.0
2006,69,0,27770,Camilo Villegas,"43' 3""",153,6621.333,25.0
2006,69,0,10423,Mike Weir,"43' 3""",102,4409.833,10.0
2006,73,0,8123,Jeff Brehaut,"43' 4""",150,6502.25,8.0
2006,73,0,24024,Zach Johnson,"43' 4""",129,5593.417,23.0
2006,73,0,2246,Duffy Waldorf,"43' 4""",128,5543.167,3.0
2006,76,0,6621,Joe Durant,"43' 5""",105,4557.75,17.0
2006,76,0,1619,Skip Kendall,"43' 5""",78,3384.833,15.0
2006,76,0,6012,Greg Kraft,"43' 5""",93,4037.083,16.0
2006,79,0,6515,Shaun Micheel,"43' 6""",157,6827.0,8.0
2006,80,0,2104,Jeff Sluman,"43' 8""",143,6245.25,18.0
2006,81,0,1042,Paul Azinger,"43' 9""",177,7745.333,26.0
2006,82,0,1553,John Huston,"43' 11""",129,5663.833,26.0
2006,82,0,10860,Justin Leonard,"43' 11""",97,4256.833,18.0
2006,84,0,23614,Rich Beem,"44' 0""",123,5415.75,33.0
2006,84,0,12716,Charley Hoffman,"44' 0""",199,8761.833,15.0
2006,86,0,1388,Robert Gamez,"44' 1""",108,4765.25,36.0
2006,86,0,23623,Bo Van Pelt,"44' 1""",176,7757.083,3.0
2006,88,0,1132,Mark Brooks,"44' 2""",120,5303.5,18.0
2006,88,0,1219,John Cook,"44' 2""",69,3044.667,19.0
2006,88,0,12782,Tim Herron,"44' 2""",134,5919.917,23.0
2006,91,0,28475,Jeff Overton,"44' 3""",201,8895.833,25.0
2006,92,0,24781,Hunter Mahan,"44' 4""",145,6427.667,26.0
2006,93,0,20593,Greg Chalmers,"44' 5""",148,6572.167,31.0
2006,93,0,11032,Frank Lickliter II,"44' 5""",149,6615.083,21.0
2006,93,0,20572,Rod Pampling,"44' 5""",100,4438.583,17.0
2006,93,0,25345,Carl Pettersson,"44' 5""",122,5423.583,20.0
2006,93,0,22293,Heath Slocum,"44' 5""",112,4973.167,15.0
2006,98,0,20121,Todd Fischer,"44' 6""",153,6807.083,18.0
2006,99,0,25936,Alex Aragon,"44' 8""",121,5404.667,25.0
2006,99,0,7867,Woody Austin,"44' 8""",186,8315.25,35.0
2006,101,0,9011,David Duval,"44' 9""",94,4204.833,22.0
2006,101,0,6575,Dudley Hart,"44' 9""",143,6395.833,19.0
2006,101,0,10565,Ian Leggatt,"44' 9""",143,6401.5,31.0
2006,104,0,1766,Billy Mayfair,"44' 10""",118,5285.5,4.0
2006,105,0,23718,Nathan Green,"44' 11""",147,6607.5,11.0
2006,106,0,20099,Doug Barron,"45' 0""",95,4278.083,24.0
2006,106,0,21646,David Branshaw,"45' 0""",154,6931.5,35.0
2006,106,0,12755,Vance Veazey,"45' 0""",101,4543.917,8.0
2006,109,0,6004,Stephen Ames,"45' 1""",71,3200.833,-1.0
2006,109,0,19824,Craig Barlow,"45' 1""",120,5414.917,20.0
2006,109,0,22046,Geoff Ogilvy,"45' 1""",90,4059.667,28.0
2006,112,0,6197,Michael Allen,"45' 2""",148,6680.833,22.0
2006,112,0,1313,Steve Elkington,"45' 2""",70,3159.833,4.0
2006,112,0,24140,Sean O'Hair,"45' 2""",120,5422.0,12.0
2006,115,0,2110,Jerry Smith,"45' 3""",148,6702.0,28.0
2006,116,0,10505,Shane Bertsch,"45' 4""",136,6164.417,30.0
2006,116,0,24924,Bill Haas,"45' 4""",172,7802.917,29.0
2006,116,0,1599,Steve Jones,"45' 4""",114,5163.833,12.0
2006,116,0,12602,Dean Wilson,"45' 4""",152,6892.25,19.0
2006,120,0,8835,Kris Cox,"45' 5""",140,6363.167,7.0
2006,120,0,25900,Lucas Glover,"45' 5""",125,5673.667,13.0
2006,122,0,22621,Ben Curtis,"45' 6""",112,5094.333,24.0
2006,122,0,7749,Brett Quigley,"45' 6""",180,8186.667,15.0
2006,122,0,6595,Kevin Sutherland,"45' 6""",131,5955.083,26.0
2006,122,0,28780,Nicholas Thompson,"45' 6""",119,5414.25,21.0
2006,122,0,23788,D.J. Trahan,"45' 6""",131,5959.917,23.0
2006,127,0,23353,J.J. Henry,"45' 8""",142,6490.25,10.0
2006,128,0,20157,Retief Goosen,"45' 9""",74,3387.083,1.0
2006,128,0,11011,Mike Sposa,"45' 9""",82,3749.083,20.0
2006,130,0,1035,Tommy Armour III,"45' 11""",100,4590.083,18.0
2006,130,0,19846,Brian Gay,"45' 11""",164,7534.75,15.0
2006,132,0,23983,Luke Donald,"46' 0""",59,2713.25,11.0
2006,132,0,10809,Jim Furyk,"46' 0""",90,4142.583,11.0
2006,132,0,23616,Ryan Hietala,"46' 0""",118,5432.0,24.0
2006,132,0,1707,Steve Lowery,"46' 0""",141,6488.667,17.0
2006,132,0,25632,Jimmy Walker,"46' 0""",125,5754.417,12.0
2006,137,0,20628,Arron Oberholser,"46' 1""",118,5434.417,11.0
2006,138,0,20472,Alex Cejka,"46' 2""",103,4753.5,16.0
2006,138,0,21805,Harrison Frazar,"46' 2""",166,7661.667,28.0
2006,138,0,1887,Mark O'Meara,"46' 2""",67,3092.667,5.0
2006,141,0,7457,Steve Flesch,"46' 4""",176,8148.5,26.0
2006,142,0,23409,James Driscoll,"46' 5""",199,9241.75,30.0
2006,143,0,24357,K.J. Choi,"46' 6""",147,6838.333,11.0
2006,143,0,22892,Jason Gore,"46' 6""",139,6463.167,13.0
2006,143,0,20631,David McKenzie,"46' 6""",115,5349.0,13.0
2006,146,0,24980,Scott Gutschewski,"46' 7""",68,3164.917,14.0
2006,146,0,27095,Nick Watney,"46' 7""",165,7692.5,24.0
2006,148,0,23541,Ben Crane,"46' 8""",96,4478.583,9.0
2006,149,0,26360,Bubba Dickerson,"46' 9""",147,6870.75,40.0
2006,150,0,22371,Aaron Baddeley,"46' 10""",163,7637.0,18.0
2006,150,0,20574,Mathew Goggin,"46' 10""",103,4821.417,29.0
2006,150,0,21961,Charles Howell III,"46' 10""",174,8154.5,13.0
2006,150,0,1677,Tom Lehman,"46' 10""",84,3931.583,8.0
2006,154,0,1928,Corey Pavin,"46' 11""",96,4505.833,24.0
2006,154,0,23325,Vaughn Taylor,"46' 11""",122,5725.083,7.0
2006,156,0,19913,Ron Whittaker,"47' 0""",142,6670.333,40.0
2006,157,0,6643,Paul Goydos,"47' 1""",88,4141.167,22.0
2006,157,0,24502,Adam Scott,"47' 1""",98,4612.167,13.0
2006,159,0,27120,Troy Matteson,"47' 2""",183,8638.0,26.0
2006,159,0,25240,D.A. Points,"47' 2""",135,6367.417,36.0
2006,159,0,8793,Tiger Woods,"47' 2""",69,3256.833,-4.0
2006,162,0,20105,Jeff Gove,"47' 3""",125,5907.25,5.0
2006,163,0,1139,Olin Browne,"47' 4""",87,4118.083,16.0
2006,164,0,20645,John Senden,"47' 5""",134,6355.25,-2.0
2006,165,0,21753,Brian Davis,"47' 8""",119,5676.333,21.0
2006,165,0,21660,Jason Schultz,"47' 8""",150,7144.833,22.0
2006,167,0,2223,Bob Tway,"47' 11""",91,4359.917,17.0
2006,167,0,21878,Mark Wilson,"47' 11""",101,4835.833,10.0
2006,169,0,12760,Danny Ellis,"48' 0""",117,5616.417,14.0
2006,169,0,6373,José María Olazábal,"48' 0""",73,3506.167,8.0
2006,169,0,2106,Chris Smith,"48' 0""",110,5276.667,22.0
2006,172,0,6522,Ernie Els,"48' 1""",91,4373.25,9.0
2006,173,0,24507,Jason Bohn,"48' 2""",144,6936.833,30.0
2006,174,0,21407,Arjun Atwal,"48' 4""",135,6521.583,20.0
2006,174,0,1948,Tim Petrovic,"48' 4""",154,7440.667,16.0
2006,174,0,23307,Roger Tambellini,"48' 4""",123,5948.333,23.0
2006,177,0,8075,Jerry Kelly,"48' 7""",126,6120.667,31.0
2006,177,0,23320,Ryan Palmer,"48' 7""",143,6950.083,22.0
2006,179,0,12510,Chad Campbell,"48' 8""",137,6664.667,17.0
2006,180,0,20608,David Howell,"48' 9""",42,2048.333,11.0
2006,181,0,12660,Jesper Parnevik,"48' 10""",127,6200.583,10.0
2006,182,0,25935,John Engler Jr.,"48' 11""",125,6115.75,36.0
2006,183,0,22913,John Rollins,"49' 0""",130,6369.917,16.0
2006,184,0,20098,Stuart Appleby,"49' 6""",136,6729.167,13.0
2006,184,0,2239,Scott Verplank,"49' 6""",104,5147.917,14.0
2006,186,0,1724,Jeff Maggert,"49' 8""",79,3925.833,21.0
2006,187,0,26420,Richard Johnson,"49' 9""",137,6821.25,29.0
2006,188,0,25842,Jon Mills,"49' 11""",90,4495.167,21.0
2006,189,0,12662,Thomas Levet,"50' 3""",87,4368.833,25.0
2006,190,0,20382,Stephen Leaney,"50' 7""",111,5612.667,15.0
2006,191,0,1473,Todd Hamilton,"50' 8""",127,6430.5,39.0
2006,192,0,26596,Ryan Moore,"51' 0""",90,4590.917,12.0
2006,193,0,1329,Brad Faxon,"51' 5""",163,8375.0,26.0
2006,194,0,12645,Brent Geiberger,"51' 9""",136,7033.167,14.0
2006,195,0,1941,Tom Pernice Jr.,"52' 0""",151,7854.333,26.0
2006,196,0,6573,Brandt Jobe,"53' 11""",142,7652.5,37.0
2005,1,0,1487,Jeff Hart,"35' 6""",62,2203.25,+7.00
2005,2,0,1139,Olin Browne,"35' 9""",93,3322.167,+9.00
2005,3,0,12454,Mario Tiziani,"36' 10""",119,4383.0,E
2005,4,0,1473,Todd Hamilton,"37' 9""",149,5621.25,+31.00
2005,5,0,1418,Bill Glasson,"38' 5""",74,2842.333,+13.00
2005,6,0,20548,Hidemichi Tanaka,"38' 8""",119,4604.167,+2.00
2005,7,0,20850,Daniel Chopra,"39' 2""",197,7723.833,+4.00
2005,7,0,1766,Billy Mayfair,"39' 2""",164,6417.5,+10.00
2005,7,0,1945,Kenny Perry,"39' 2""",88,3448.5,+7.00
2005,10,0,20663,Brenden Pappas,"39' 4""",92,3622.333,+7.00
2005,11,0,23135,Tim Clark,"39' 5""",98,3861.333,+9.00
2005,11,0,8545,Glen Hnatiuk,"39' 5""",102,4021.25,+18.00
2005,13,0,1035,Tommy Armour III,"39' 6""",148,5841.5,+23.00
2005,13,0,21878,Mark Wilson,"39' 6""",93,3674.75,+9.00
2005,15,0,21959,Ted Purdy,"39' 7""",160,6333.167,+13.00
2005,16,0,23623,Bo Van Pelt,"40' 0""",179,7158.667,+9.00
2005,17,0,8931,Glen Day,"40' 1""",119,4770.833,+14.00
2005,17,0,12680,Shigeki Maruyama,"40' 1""",159,6379.0,+17.00
2005,19,0,21731,Freddie Jacobson,"40' 2""",114,4578.667,+12.00
2005,20,0,20099,Doug Barron,"40' 3""",100,4023.583,+6.00
2005,20,0,26758,David Hearn,"40' 3""",103,4148.333,+16.00
2005,22,0,23983,Luke Donald,"40' 4""",63,2542.833,+5.00
2005,22,0,24980,Scott Gutschewski,"40' 4""",145,5850.833,+13.00
2005,24,0,23322,Brett Wetterich,"40' 5""",145,5860.333,+6.00
2005,25,0,10912,Craig Perks,"40' 6""",110,4456.5,+24.00
2005,25,0,22405,Justin Rose,"40' 6""",154,6236.583,-4.00
2005,27,0,21209,Sergio Garcia,"40' 9""",99,4030.917,+3.00
2005,27,0,23320,Ryan Palmer,"40' 9""",140,5709.417,+17.00
2005,29,0,21949,Joe Ogilvie,"40' 10""",152,6208.5,+25.00
2005,29,0,24502,Adam Scott,"40' 10""",118,4815.667,+9.00
2005,29,0,26287,Roland Thatcher,"40' 10""",107,4365.583,+17.00
2005,32,0,6197,Michael Allen,"40' 11""",172,7037.833,+16.00
2005,32,0,19972,José Coceres,"40' 11""",92,3764.583,+15.00
2005,32,0,1706,Davis Love III,"40' 11""",114,4661.833,+11.00
2005,32,0,20628,Arron Oberholser,"40' 11""",83,3395.5,+11.00
2005,36,0,23063,Scott Hend,"41' 0""",172,7051.5,+32.00
2005,36,0,11032,Frank Lickliter II,"41' 0""",157,6434.0,+21.00
2005,36,0,22046,Geoff Ogilvy,"41' 0""",162,6643.75,-3.00
2005,36,0,23497,Tag Ridings,"41' 0""",158,6482.667,+7.00
2005,40,0,20812,Tjaart van der Walt,"41' 1""",119,4884.667,+19.00
2005,41,0,23725,Brendan Jones,"41' 2""",154,6333.417,+33.00
2005,41,0,24781,Hunter Mahan,"41' 2""",165,6790.417,+20.00
2005,41,0,8793,Tiger Woods,"41' 2""",151,6216.75,-5.00
2005,44,0,1361,Dan Forsman,"41' 4""",74,3055.583,-1.00
2005,44,0,23349,Charles Warren,"41' 4""",158,6524.833,+27.00
2005,46,0,1457,Jay Haas,"41' 5""",66,2735.583,+6.00
2005,46,0,22295,Darron Stiles,"41' 5""",119,4928.25,+16.00
2005,48,0,1161,Mark Calcavecchia,"41' 6""",130,5399.917,+16.00
2005,48,0,22621,Ben Curtis,"41' 6""",79,3278.833,+17.00
2005,50,0,1810,Phil Mickelson,"41' 8""",91,3790.5,-3.00
2005,50,0,10425,Jay Williamson,"41' 8""",73,3042.583,+13.00
2005,52,0,20498,Briny Baird,"41' 10""",138,5767.417,+7.00
2005,53,0,12510,Chad Campbell,"42' 0""",127,5335.917,+14.00
2005,53,0,24357,K.J. Choi,"42' 0""",94,3950.417,+15.00
2005,55,0,1042,Paul Azinger,"42' 1""",114,4801.167,+15.00
2005,55,0,23621,Rory Sabbatini,"42' 1""",123,5177.083,+20.00
2005,57,0,8993,Franklin Langham,"42' 3""",129,5450.917,+12.00
2005,58,0,7867,Woody Austin,"42' 4""",179,7579.583,+25.00
2005,58,0,1142,Bart Bryant,"42' 4""",113,4788.0,+22.00
2005,58,0,21951,Joey Snyder III,"42' 4""",146,6175.833,E
2005,61,0,1249,John Daly,"42' 5""",118,5009.667,+35.00
2005,62,0,21961,Charles Howell III,"42' 6""",173,7347.0,+5.00
2005,62,0,24138,Ian Poulter,"42' 6""",81,3440.75,+16.00
2005,62,0,12602,Dean Wilson,"42' 6""",134,5690.917,+14.00
2005,65,0,20229,Stewart Cink,"42' 7""",122,5192.833,+21.00
2005,65,0,26420,Richard Johnson,"42' 7""",72,3068.417,+7.00
2005,65,0,20382,Stephen Leaney,"42' 7""",110,4686.417,+14.00
2005,65,0,1685,J.L. Lewis,"42' 7""",113,4811.167,+20.00
2005,69,0,1127,Danny Briggs,"42' 8""",92,3928.25,+12.00
2005,70,0,24024,Zach Johnson,"42' 9""",126,5382.083,+10.00
2005,71,0,8123,Jeff Brehaut,"42' 10""",100,4281.583,+7.00
2005,71,0,21350,Ryuji Imada,"42' 10""",118,5057.333,+3.00
2005,71,0,20645,John Senden,"42' 10""",146,6255.583,+23.00
2005,74,0,20094,Jonathan Kaye,"42' 11""",103,4424.083,+17.00
2005,74,0,20474,Phillip Price,"42' 11""",111,4761.917,+1.00
2005,76,0,7223,Brian Bateman,"43' 0""",136,5850.75,+32.00
2005,76,0,1226,Fred Couples,"43' 0""",105,4512.417,+3.00
2005,76,0,25345,Carl Pettersson,"43' 0""",170,7303.0,+18.00
2005,76,0,2214,Kirk Triplett,"43' 0""",78,3353.417,+6.00
2005,80,0,20691,Greg Owen,"43' 1""",136,5864.333,+23.00
2005,81,0,24925,Jonathan Byrd,"43' 2""",200,8632.083,+25.00
2005,81,0,21805,Harrison Frazar,"43' 2""",163,7040.833,+29.00
2005,81,0,20766,Padraig Harrington,"43' 2""",80,3453.583,+8.00
2005,81,0,26679,Kevin Stadler,"43' 2""",131,5659.417,+28.00
2005,85,0,25900,Lucas Glover,"43' 3""",133,5754.25,+20.00
2005,85,0,10733,Kent Jones,"43' 3""",142,6135.667,+19.00
2005,87,0,2101,Joey Sindelar,"43' 4""",173,7493.833,+26.00
2005,88,0,23540,Jason Allred,"43' 5""",161,6990.083,+20.00
2005,89,0,12823,Carlos Franco,"43' 6""",124,5398.583,+7.00
2005,89,0,1381,Fred Funk,"43' 6""",99,4302.667,+15.00
2005,91,0,20623,Gavin Coles,"43' 7""",107,4667.75,+11.00
2005,91,0,12782,Tim Herron,"43' 7""",130,5669.0,+9.00
2005,91,0,6332,Neal Lancaster,"43' 7""",151,6585.083,+17.00
2005,94,0,24507,Jason Bohn,"43' 8""",144,6283.167,+15.00
2005,95,0,24290,D.J. Brigman,"43' 9""",111,4860.25,+13.00
2005,95,0,25847,Rob Rashell,"43' 9""",117,5118.25,+16.00
2005,97,0,1797,Rocco Mediate,"43' 10""",136,5966.5,+18.00
