YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1995,0,7721,Pat Bates,0.12,48047,38900000
1995,0,11234,Pete Mathews,0.12,2268,1900000
1995,0,2020,Eduardo Romero,0.12,24941,21181484
1995,0,7267,Allen Doyle,0.11,3264,3000000
1995,0,20024,Marco Gortana,0.11,2940,2600000
1995,0,1499,Mark Hayes,0.11,7061,6400000
1995,0,1533,P.H. Horgan III,0.11,2462,2200000
1995,0,2007,Larry Rinker,0.11,9975,9100000
1995,0,12416,Chris Van Der Velde,0.11,2244,2100000
1995,0,6128,Steve Lamontagne,0.1,2175,2200000
1995,0,1924,Alan Pate,0.1,4160,4200000
1995,0,1200,Keith Clearwater,0.09,34354,38200000
1995,0,10041,Wayne DeFrancesco,0.09,3162,3400000
1995,0,1390,Buddy Gardner,0.09,5621,6200000
1995,0,10838,John Godwin,0.09,2040,2300000
1995,0,10962,Bradley Hughes,0.09,7146,7950000
1995,0,1501,Vance Heafner,0.08,1690,2200000
1995,0,1639,Kenny Knox,0.08,9010,11700000
1995,0,1659,Massy Kuramoto,0.08,2460,3200000
1995,0,2064,John Schroeder,0.08,5121,6400000
1995,0,20111,John Connelly,0.07,3039,4200000
1995,0,1705,Tim Loustalot,0.07,17077,26150000
1995,0,1949,Mark Pfeil,0.07,2890,3900000
1995,0,6422,Kazuhiro Takami,0.07,2328,3281484
1995,0,1964,Greg Powers,0.06,2712,4300000
1995,0,2201,Jim Thorpe,0.06,12945,21350000
1995,0,1197,Bobby Clampett,0.05,5471,10700000
1995,0,1436,David Graham,0.05,3196,7000000
1995,0,12449,Ryan Howison,0.05,11077,22750000
1995,0,6573,Brandt Jobe,0.05,3969,7281484
1995,0,1068,Andy Bean,0.04,7404,17050000
1995,0,10933,Scott Ford,0.04,7608,21650000
1995,0,1648,Billy Kratzert,0.04,4548,10800000
1995,0,1150,George Burns,0.03,2462,7400000
1995,0,1151,Clark Burroughs,0.03,5218,17550000
1995,0,1284,Mike Donald,0.03,5760,17450000
1995,0,1443,Hubert Green,0.03,6200,23500000
1995,0,1884,Mac O'Grady,0.03,1540,5000000
1995,0,1571,Barry Jaeckel,0.02,1540,8900000
1995,0,1489,Steve Hart,0.01,2748,20550000
1994,0,6373,José María Olazábal,7.05,969900,13750000
1994,0,1968,Nick Price,5.41,1499926,27700000
1994,0,1876,Greg Norman,5.16,1330305,25800000
1994,0,1783,Mark McCumber,4.23,1208207,28550000
1994,0,2321,Fuzzy Zoeller,3.58,1016802,28400000
1994,0,1815,Johnny Miller,3.54,225000,6350000
1994,0,6522,Ernie Els,3.52,684439,19450000
1994,0,2010,Loren Roberts,3.25,1015669,31250000
1994,0,1928,Corey Pavin,3.17,906305,28600000
1994,0,1677,Tom Lehman,3.15,1031144,32750000
1994,0,1226,Fred Couples,3.09,625653,20250000
1994,0,1810,Phil Mickelson,3.09,748315,24250000
1994,0,1560,David Ishii,2.6,31200,1200000
1994,0,1559,Hale Irwin,2.54,814434,32100000
1994,0,8635,Colin Montgomerie,2.34,213827,9150000
1994,0,1690,Bruce Lietzke,2.28,564924,24800000
1994,0,1418,Bill Glasson,2.27,689108,30350000
1994,0,2131,Mike Springer,2.27,770715,33950000
1994,0,1724,Jeff Maggert,2.25,814470,36150000
1994,0,1527,Scott Hoch,2.14,804557,37650000
1994,0,1320,Bob Estes,2.1,765356,36450000
1994,0,1553,John Huston,2.07,731497,35300000
1994,0,1378,David Frost,2.05,671681,32750000
1994,0,1633,Tom Kite,2.04,658687,32350000
1994,0,1707,Steve Lowery,1.94,794045,40900000
1994,0,1235,Ben Crenshaw,1.91,659251,34550000
1994,0,1796,Mark McNulty,1.82,157700,8650000
1994,0,2256,Tom Watson,1.75,380376,21750000
1994,0,1329,Brad Faxon,1.69,612844,36250000
1994,0,1143,Brad Bryant,1.65,687800,41800000
1994,0,7553,Roger Wessels,1.65,21450,1300000
1994,0,1331,Rick Fehr,1.62,573961,35350000
1994,0,2207,Sam Torrance,1.59,123492,7750000
1994,0,1326,Nick Faldo,1.55,221145,14250000
1994,0,2133,Craig Stadler,1.54,474830,30850000
1994,0,19911,Billy Downes,1.49,33500,2250000
1994,0,1355,Raymond Floyd,1.48,95016,6400000
1994,0,1306,David Edwards,1.47,458843,31250000
1994,0,1457,Jay Haas,1.47,593382,40300000
1994,0,1945,Kenny Perry,1.46,585939,40150000
1994,0,1161,Mark Calcavecchia,1.44,533200,37050000
1994,0,2170,Hal Sutton,1.43,540159,37900000
1994,0,1201,Lennie Clements,1.41,416876,29550000
1994,0,1249,John Daly,1.35,340033,25100000
1994,0,1960,Don Pooley,1.34,76977,5750000
1994,0,1219,John Cook,1.33,429723,32400000
1994,0,1837,Gil Morgan,1.3,309686,23850000
1994,0,1920,Craig Parry,1.29,354597,27550000
1994,0,1388,Robert Gamez,1.28,380352,29800000
1994,0,1706,Davis Love III,1.28,474217,37000000
1994,0,1823,Larry Mize,1.28,386028,30050000
1994,0,1723,Andrew Magee,1.27,431039,34050000
1994,0,2214,Kirk Triplett,1.26,422170,33600000
1994,0,1577,Lee Janzen,1.24,442586,35600000
1994,0,2159,Curtis Strange,1.23,390879,31750000
1994,0,10457,Frank Nobilo,1.2,41291,3450000
1994,0,6567,Vijay Singh,1.2,325959,27150000
1994,0,1132,Mark Brooks,1.19,523281,44150000
1994,0,8337,Mike Heinen,1.15,390962,34100000
1994,0,1666,Bernhard Langer,1.15,118240,10250000
1994,0,1313,Steve Elkington,1.14,294941,25950000
1994,0,6617,Brian Henninger,1.12,294074,26200000
1994,0,2099,Scott Simpson,1.09,307883,28300000
1994,0,1035,Tommy Armour III,1.07,112777,10500000
1994,0,1024,Billy Andrade,1.03,342207,33100000
1994,0,6527,Steve Stricker,1.03,334407,32400000
1994,0,10860,Justin Leonard,1.01,140413,13850000
1994,0,1771,Blaine McCallister,1.01,351551,34750000
1994,0,8931,Glen Day,0.98,357232,36400000
1994,0,2167,Mike Sullivan,0.97,298585,30650000
1994,0,2267,D.A. Weibring,0.97,255754,26250000
1994,0,1890,Brett Ogle,0.96,284494,29650000
1994,0,10213,Dicky Pride,0.95,305766,32250000
1994,0,1098,Jay Don Blake,0.94,309347,32850000
1994,0,1475,Donnie Hammond,0.94,295433,31550000
1994,0,10824,Seiki Okuda,0.94,44250,4700000
1994,0,1385,Jim Gallagher Jr.,0.93,325973,35200000
1994,0,1060,Dave Barr,0.89,314882,35550000
1994,0,1157,Tom Byrum,0.88,112258,12700000
1994,0,1569,Peter Jacobsen,0.85,211759,24950000
1994,0,2241,Bobby Wadkins,0.84,208355,24800000
1994,0,1510,Nolan Henke,0.82,278418,34150000
1994,0,6332,Neal Lancaster,0.82,305035,37200000
1994,0,2239,Scott Verplank,0.82,183010,22200000
1994,0,2246,Duffy Waldorf,0.82,274968,33400000
1994,0,1926,Steve Pate,0.81,291649,35800000
1994,0,1266,Clark Dennis,0.8,289061,36000000
1994,0,2049,Gene Sauers,0.8,250650,31500000
1994,0,12720,Monte Montgomery,0.79,8705,1100000
1994,0,1072,Chip Beck,0.78,281127,36050000
1994,0,1824,Yoshinori Mizumaki,0.78,168448,21700000
1994,0,10195,Tim Conley,0.77,13040,1700000
1994,0,2104,Jeff Sluman,0.76,301177,39500000
1994,0,6012,Greg Kraft,0.74,279899,37850000
1994,0,1381,Fred Funk,0.72,281901,39300000
1994,0,1284,Mike Donald,0.7,119064,16900000
1994,0,6214,Guy Boros,0.69,240774,35000000
1994,0,12660,Jesper Parnevik,0.69,148815,21450000
1994,0,1203,Russ Cochran,0.68,239824,35150000
1994,0,1905,Joe Ozaki,0.68,147306,21800000
1994,0,20016,Ikuo Shirahama,0.68,13550,2000000
1994,0,1330,David Feherty,0.67,178499,26450000
1994,0,19919,Carl Mason,0.67,13350,2000000
1994,0,1975,Tom Purtzer,0.67,187305,28050000
1994,0,1682,Wayne Levi,0.66,200472,30250000
1994,0,6251,Chris DiMarco,0.65,216838,33500000
1994,0,10809,Jim Furyk,0.64,236599,37200000
1994,0,20003,Hiroshi Goda,0.64,12750,2000000
1994,0,1468,Gary Hallberg,0.64,224964,35200000
1994,0,1701,Bob Lohr,0.63,225045,35900000
1994,0,1978,Fran Quinn,0.63,30364,4850000
1994,0,6643,Paul Goydos,0.62,241103,38700000
1994,0,1797,Rocco Mediate,0.62,45940,7450000
1994,0,1943,Chris Perry,0.62,14840,2400000
1994,0,6809,Bob Burns,0.61,178168,29200000
1994,0,1197,Bobby Clampett,0.6,105708,17650000
1994,0,1425,Ernie Gonzalez,0.6,16860,2800000
1994,0,1200,Keith Clearwater,0.59,203548,34350000
1994,0,9011,David Duval,0.59,44006,7450000
1994,0,1346,Ed Fiori,0.59,108257,18400000
1994,0,6090,Jim McGovern,0.58,227763,38950000
1994,0,10501,Christian Pena,0.58,6413,1100000
1994,0,2218,Ted Tryba,0.58,246477,42400000
1994,0,19883,Joe Daley,0.57,6238,1100000
1994,0,1549,Mike Hulbert,0.57,221002,38550000
1994,0,1887,Mark O'Meara,0.57,214066,37750000
1994,0,2201,Jim Thorpe,0.57,185712,32550000
1994,0,1039,Perry Arthur,0.56,6737,1200000
1994,0,1891,David Ogrin,0.56,199197,35550000
1994,0,2226,Tray Tyner,0.55,7193,1300000
1994,0,1051,Seve Ballesteros,0.54,49244,9150000
1994,0,1361,Dan Forsman,0.54,160803,29750000
1994,0,1996,Mike Reid,0.54,154438,28550000
1994,0,2190,Doug Tewell,0.54,177385,33000000
1994,0,1374,Robin Freeman,0.53,177040,33600000
1994,0,8553,Lee Porter,0.53,4256,800000
1994,0,7569,Mark Carnevale,0.51,192653,37500000
1994,0,6657,Steve Rintoul,0.51,157616,30700000
1994,0,7101,Dave Stockton Jr.,0.51,185205,36100000
1994,0,2300,Ian Woosnam,0.51,51895,10250000
1994,0,1116,Michael Bradley,0.49,175134,35650000
1994,0,1185,Brandel Chamblee,0.49,161015,32900000
1994,0,1971,Dillard Pruitt,0.49,171864,35050000
1994,0,8375,Paul Stankowski,0.49,170392,34500000
1994,0,2135,Mike Standly,0.48,179848,37350000
1994,0,11158,Gordon Brand,0.47,8005,1700000
1994,0,6573,Brandt Jobe,0.47,8005,1700000
1994,0,2146,Payne Stewart,0.47,145687,30850000
1994,0,6577,John Wilson,0.47,155054,33300000
1994,0,1435,Wayne Grady,0.46,120900,26450000
1994,0,1599,Steve Jones,0.46,8740,1900000
1994,0,1607,Brian Kamm,0.46,181882,39350000
1994,0,7235,John Morse,0.46,146135,32100000
1994,0,1014,Fulton Allem,0.45,166142,37000000
1994,0,1414,Bob Gilder,0.45,154864,34150000
1994,0,1927,Dennis Paulson,0.45,142511,31500000
1994,0,1196,Brian Claar,0.44,165368,37450000
1994,0,1444,Ken Green,0.44,155152,35550000
1994,0,1550,Ed Humenik,0.44,168329,38450000
1994,0,1717,Sandy Lyle,0.44,47537,10850000
1994,0,1156,Curt Byrum,0.43,137584,31900000
1994,0,1261,Jay Delsing,0.43,143735,33250000
1994,0,1307,Joel Edwards,0.41,139138,34050000
1994,0,10823,Kiyoshi Murota,0.41,18238,4450000
1994,0,1858,Tommy Nakajima,0.41,21200,5150000
1994,0,2101,Joey Sindelar,0.41,114561,28050000
1994,0,2303,Robert Wrenn,0.41,77277,18900000
1994,0,1755,Dick Mast,0.4,129821,32850000
1994,0,6086,Russell Beiersdorf,0.39,59441,15200000
1994,0,2217,Dennis Trixler,0.39,7609,1950000
1994,0,2249,Don Walsworth,0.39,6595,1700000
1994,0,6315,Pete Jordan,0.38,128959,33600000
1994,0,1766,Billy Mayfair,0.38,158158,41850000
1994,0,1093,Ronnie Black,0.37,123401,33000000
1994,0,1938,David Peoples,0.37,126915,34500000
1994,0,10962,Bradley Hughes,0.36,29890,8300000
1994,0,2225,Howard Twitty,0.36,131405,36850000
1994,0,6020,Steve Brodie,0.35,112079,31800000
1994,0,6789,Mark Cato,0.35,4435,1250000
1994,0,1715,Mark Lye,0.35,63391,18300000
1994,0,6034,Marco Dawson,0.34,121023,36050000
1994,0,1408,Kelly Gibson,0.34,134838,39400000
1994,0,1736,Roger Maltbie,0.34,67684,20050000
1994,0,2100,Tim Simpson,0.34,126859,37700000
1994,0,2111,Mike Smith,0.34,57850,17000000
1994,0,6589,Jeff Woodland,0.34,117624,34500000
1994,0,1779,Gary McCord,0.33,25601,7700000
1994,0,2033,Dave Rummells,0.33,122868,37600000
1994,0,6575,Dudley Hart,0.32,126311,39100000
1994,0,6128,Steve Lamontagne,0.31,91640,29300000
1994,0,2223,Bob Tway,0.31,114175,37050000
1994,0,7529,Tim Dunlavey,0.3,5105,1700000
1994,0,12667,Mike Emery Jr.,0.3,5105,1700000
1994,0,1390,Buddy Gardner,0.3,37608,12450000
1994,0,9071,David Gilford,0.3,5200,1750000
1994,0,2095,Larry Silveira,0.3,99669,32700000
1994,0,6791,Mark Wurtz,0.3,103251,34300000
1994,0,6006,JC Anderson,0.29,35022,12200000
1994,0,1334,Keith Fergus,0.29,16749,5800000
1994,0,1864,Larry Nelson,0.29,66830,23350000
1994,0,2195,Leonard Thompson,0.29,32990,11200000
1994,0,1042,Paul Azinger,0.28,13421,4750000
1994,0,1049,Ian Baker-Finch,0.28,81325,28550000
1994,0,1139,Olin Browne,0.28,101578,36000000
1994,0,1495,Morris Hatalsky,0.28,81899,29400000
1994,0,1533,P.H. Horgan III,0.28,53732,19200000
1994,0,1906,Masashi Jumbo Ozaki,0.28,25556,9150000
1994,0,2294,Willie Wood,0.28,87101,31550000
1994,0,1006,John Adams,0.27,106688,40050000
1994,0,1129,Bill Britton,0.27,68033,25450000
1994,0,1557,John Inman,0.27,117356,43300000
1994,0,12389,Barry Lane,0.27,18105,6650000
1994,0,6140,Sean Murphy,0.27,97594,36100000
1994,0,10569,Mike Brisky,0.26,38713,14750000
1994,0,1282,Trevor Dodds,0.26,92731,35600000
1994,0,6088,Steve Gotsche,0.26,59227,23200000
1994,0,2215,Paul Trittler,0.26,6580,2500000
1994,0,1288,Ed Dougherty,0.25,96984,39400000
1994,0,1353,Bruce Fleisher,0.25,88679,35600000
1994,0,1501,Vance Heafner,0.25,5297,2100000
1994,0,7087,Hugh Royer III,0.25,4324,1700000
1994,0,2094,Tony Sills,0.25,22805,9050000
1994,0,2120,Ed Sneed,0.25,7583,3050000
1994,0,6609,Rob Boldt,0.24,52991,21900000
1994,0,6599,John Elliott,0.24,4480,1900000
1994,0,1323,Brad Fabel,0.24,33811,14100000
1994,0,6058,John Flannery,0.24,94103,39650000
1994,0,1946,Peter Persons,0.24,10985,4600000
1994,0,7327,Steven Richardson,0.24,4105,1700000
1994,0,2322,Richard Zokol,0.24,78073,32200000
1994,0,6197,Michael Allen,0.23,91189,39750000
1994,0,1416,Chad Ginn,0.23,1618,700000
1994,0,1861,Jim Nelford,0.23,4435,1950000
1994,0,1986,Joey Rassett,0.23,62823,27800000
1994,0,2206,David Toms,0.23,87601,38350000
1994,0,2222,Billy Tuten,0.23,2732,1200000
1994,0,1040,Emlyn Aubrey,0.22,3802,1700000
1994,0,8881,Tripp Isenhour,0.22,2604,1200000
1994,0,2245,Grant Waite,0.22,71694,31950000
1994,0,1276,Jon Diggetts,0.21,1435,700000
1994,0,1424,Ted Goin,0.21,2575,1250000
1994,0,1604,Steve Jurgensen,0.21,2544,1200000
1994,0,1748,Doug Martin,0.21,81200,38850000
1994,0,1803,Hajime Meshiai,0.21,22123,10750000
1994,0,12702,Costantino Rocca,0.21,16349,7650000
1994,0,2046,Tony Saraceno,0.21,1908,900000
1994,0,6078,Esteban Toledo,0.21,66047,31800000
1994,0,2210,John Traub,0.21,2310,1100000
1994,0,20025,Ben Walter,0.21,2120,1000000
1994,0,2254,Scott Watkins,0.21,2508,1200000
1994,0,1302,R.W. Eaks,0.2,2352,1200000
1994,0,1619,Skip Kendall,0.2,8392,4100000
1994,0,1725,John Mahaffey,0.2,65378,32750000
1994,0,6731,Jeff Roth,0.2,15978,8050000
1994,0,2110,Jerry Smith,0.2,1990,1000000
1994,0,8441,Dave Bishop,0.19,2057,1100000
1994,0,1114,Bob Boyd,0.19,8458,4500000
1994,0,1454,Roger Gunn,0.19,2112,1100000
1994,0,10145,Tom Hearn,0.19,1710,900000
1994,0,7939,Dan Olsen,0.19,2101,1100000
1994,0,11107,Dan Oschmann,0.19,2123,1100000
1994,0,1977,Dana Quigley,0.19,1920,1000000
1994,0,20026,Brook Schmitt,0.19,1940,1000000
1994,0,2230,Stan Utley,0.19,63345,33700000
1994,0,12669,Tom Dolby,0.18,3158,1750000
1994,0,12663,Phil Tataurangi,0.18,47586,27100000
1994,0,1571,Barry Jaeckel,0.17,15750,9500000
1994,0,8575,Ron McDougal,0.16,2800,1750000
1994,0,2090,Tom Sieckmann,0.16,55303,35500000
1994,0,2242,Lanny Wadkins,0.16,54113,33250000
1994,0,6591,Rocky Walcher,0.16,41758,25500000
1994,0,1469,Dan Halldorson,0.15,7215,4700000
1994,0,1639,Kenny Knox,0.15,23870,15950000
1994,0,1648,Billy Kratzert,0.15,42127,28900000
1994,0,1846,Jodie Mudd,0.15,27867,18700000
1994,0,7501,Todd Smith,0.15,2600,1750000
1994,0,2152,Dave Stockton,0.15,3845,2650000
1994,0,2279,Mark Wiebe,0.15,16032,10650000
1994,0,6044,Scott Gump,0.14,4181,3000000
1994,0,1629,Eddie Kirby,0.14,26741,19550000
1994,0,2007,Larry Rinker,0.14,47433,33950000
1994,0,12546,Peter Baker,0.13,10597,7850000
1994,0,12661,Todd Barranger,0.13,40354,30050000
1994,0,6062,Charles Raulerson,0.13,33916,27100000
1994,0,2106,Chris Smith,0.13,3075,2400000
1994,0,2180,Harry Taylor,0.13,15481,11800000
1994,0,7781,Ty Armstrong,0.12,30181,25550000
1994,0,7003,David Berganio Jr.,0.12,5105,4300000
1994,0,6218,Tommy Brannen,0.12,2316,2000000
1994,0,2298,Jim Woodward,0.12,20995,18000000
1994,0,1958,Dan Pohl,0.11,21734,19450000
1994,0,1992,Don Reese,0.11,19759,18350000
1994,0,1869,Jack Nicklaus,0.1,11514,11800000
1994,0,1884,Mac O'Grady,0.1,2409,2300000
1994,0,1984,Sam Randolph,0.1,3512,3400000
1994,0,2067,Ted Schulz,0.1,37535,36650000
1994,0,10217,Warren Schutte,0.1,1990,2000000
1994,0,2185,Lance Ten Broeck,0.1,10843,11300000
1994,0,7059,Tom Cleaver,0.09,2954,3150000
1994,0,1303,Bob Eastwood,0.09,6737,7250000
1994,0,1556,Joe Inman,0.09,1618,1800000
1994,0,6016,Brad Lardon,0.09,21428,23050000
1994,0,6350,Bob May,0.09,31079,35900000
1994,0,1096,Phil Blackmar,0.08,28159,35850000
1994,0,1214,Frank Conner,0.08,1435,1800000
1994,0,12665,Brad King,0.08,14254,17250000
1994,0,1685,J.L. Lewis,0.08,3298,4050000
1994,0,2035,D.A. Russell,0.08,9535,12050000
1994,0,6409,Brad Sherfy,0.08,2200,2850000
1994,0,1392,Tom Garner,0.07,18903,26750000
1994,0,1632,Chris Kite,0.07,13982,21050000
1994,0,1925,Jerry Pate,0.07,6513,9750000
1994,0,1998,Jack Renner,0.07,2818,4000000
1994,0,2023,Clarence Rose,0.07,2992,4050000
1994,0,1522,Lon Hinkle,0.06,4411,7350000
1994,0,6515,Shaun Micheel,0.06,12252,21000000
1994,0,1835,Tommy Moore,0.06,12601,21700000
1994,0,2160,Ron Streck,0.06,2189,3800000
1994,0,6124,Patrick Burke,0.05,5033,10900000
1994,0,1949,Mark Pfeil,0.05,1435,2700000
1994,0,1068,Andy Bean,0.04,8810,22500000
1994,0,1878,Andy North,0.04,3165,7700000
1994,0,2076,Peter Senior,0.04,2512,5650000
1994,0,2224,Greg Twiggs,0.04,13675,34750000
1994,0,1443,Hubert Green,0.03,4854,19350000
1994,0,12662,Thomas Levet,0.02,2200,11150000
1994,0,2255,Denis Watson,0.02,4250,20300000
1994,0,1133,Billy Ray Brown,0.01,4254,33050000
1993,0,1666,Bernhard Langer,6.51,626937,9625000
1993,0,1876,Greg Norman,5.94,1359652,22900000
1993,0,1968,Nick Price,5.66,1478553,26125000
1993,0,1042,Paul Azinger,4.42,1458454,32975000
1993,0,1378,David Frost,3.3,1030716,31275000
1993,0,1633,Tom Kite,3.15,887810,28150000
1993,0,6567,Vijay Singh,3.06,657830,21525000
1993,0,1385,Jim Gallagher Jr.,2.95,1078867,36600000
1993,0,1226,Fred Couples,2.93,796578,27200000
1993,0,6204,Jeff Barlow,2.9,8700,300000
1993,0,2146,Payne Stewart,2.85,982872,34475000
1993,0,1577,Lee Janzen,2.63,932334,35475000
1993,0,1823,Larry Mize,2.4,724657,30250000
1993,0,2099,Scott Simpson,2.34,707163,30250000
1993,0,1014,Fulton Allem,2.31,851342,36875000
1993,0,1154,Bill Buttner,2.22,6650,300000
1993,0,1326,Nick Faldo,2.22,188886,8500000
1993,0,8537,J.P. Hayes,2.22,6650,300000
1993,0,1706,Davis Love III,2.18,777055,35675000
1993,0,1306,David Edwards,2.17,653085,30075000
1993,0,1928,Corey Pavin,2.14,675085,31575000
1993,0,1313,Steve Elkington,2.12,675377,31850000
1993,0,1724,Jeff Maggert,2.12,793022,37350000
1993,0,1797,Rocco Mediate,2.07,680619,32875000
1993,0,2002,John Riegger,2.03,22275,1100000
1993,0,1837,Gil Morgan,1.93,610310,31675000
1993,0,1810,Phil Mickelson,1.9,628732,33025000
1993,0,1553,John Huston,1.73,681439,39300000
1993,0,2133,Craig Stadler,1.71,553620,32425000
1993,0,1072,Chip Beck,1.69,603372,35775000
1993,0,1331,Rick Fehr,1.68,556319,33025000
1993,0,1161,Mark Calcavecchia,1.64,630363,38475000
1993,0,1030,Isao Aoki,1.63,32500,2000000
1993,0,1457,Jay Haas,1.62,601598,37075000
1993,0,2321,Fuzzy Zoeller,1.57,378171,24075000
1993,0,2256,Tom Watson,1.54,342021,22175000
1993,0,1355,Raymond Floyd,1.51,126516,8400000
1993,0,1040,Emlyn Aubrey,1.45,18125,1250000
1993,0,1510,Nolan Henke,1.43,502373,35175000
1993,0,1890,Brett Ogle,1.41,337373,23850000
1993,0,2101,Joey Sindelar,1.38,391649,28475000
1993,0,1783,Mark McCumber,1.37,363266,26525000
1993,0,6090,Jim McGovern,1.36,587492,43075000
1993,0,1361,Dan Forsman,1.35,410147,30375000
1993,0,1320,Bob Estes,1.32,447184,33925000
1993,0,1766,Billy Mayfair,1.29,513068,39725000
1993,0,1677,Tom Lehman,1.28,422760,33075000
1993,0,1475,Donnie Hammond,1.2,340430,28475000
1993,0,1527,Scott Hoch,1.19,403740,34025000
1993,0,2245,Grant Waite,1.17,411404,35150000
1993,0,1219,John Cook,1.15,342319,29675000
1993,0,2225,Howard Twitty,1.15,416830,36275000
1993,0,1235,Ben Crenshaw,1.12,318605,28500000
1993,0,1418,Bill Glasson,1.12,299799,26800000
1993,0,6012,Greg Kraft,1.11,290579,26150000
1993,0,2020,Eduardo Romero,1.09,18500,1700000
1993,0,2279,Mark Wiebe,1.09,360211,32975000
1993,0,1920,Craig Parry,1.08,323065,30025000
1993,0,2267,D.A. Weibring,1.08,299292,27675000
1993,0,1887,Mark O'Meara,1.06,349514,32875000
1993,0,1024,Billy Andrade,1.03,365755,35675000
1993,0,1701,Bob Lohr,1.02,314980,30775000
1993,0,1329,Brad Faxon,1.0,312022,31325000
1993,0,10964,Clinton Whitelaw,0.96,19200,2000000
1993,0,1906,Masashi Jumbo Ozaki,0.93,66741,7200000
1993,0,2010,Loren Roberts,0.93,316504,34075000
1993,0,1771,Blaine McCallister,0.91,290432,32050000
1993,0,1133,Billy Ray Brown,0.9,173661,19250000
1993,0,1200,Keith Clearwater,0.9,348759,38750000
1993,0,1559,Hale Irwin,0.9,252683,27925000
1993,0,2106,Chris Smith,0.89,24000,2700000
1993,0,1203,Russ Cochran,0.88,293867,33525000
1993,0,6575,Dudley Hart,0.88,316749,36175000
1993,0,2242,Lanny Wadkins,0.88,244542,27725000
1993,0,1723,Andrew Magee,0.87,269984,30975000
1993,0,2159,Curtis Strange,0.87,262695,30350000
1993,0,1444,Ken Green,0.86,229749,26675000
1993,0,2135,Mike Standly,0.86,323884,37875000
1993,0,10962,Bradley Hughes,0.85,28125,3300000
1993,0,1717,Sandy Lyle,0.85,86120,10125000
1993,0,10457,Frank Nobilo,0.85,14500,1700000
1993,0,1051,Seve Ballesteros,0.81,34850,4300000
1993,0,1569,Peter Jacobsen,0.81,222287,27375000
1993,0,1905,Joe Ozaki,0.81,139783,17300000
1993,0,1858,Tommy Nakajima,0.79,50578,6400000
1993,0,1690,Bruce Lietzke,0.78,163240,20950000
1993,0,6197,Michael Allen,0.76,231071,30250000
1993,0,1381,Fred Funk,0.76,309433,40575000
1993,0,1388,Robert Gamez,0.76,236457,30925000
1993,0,1926,Steve Pate,0.75,254839,34125000
1993,0,2033,Dave Rummells,0.74,247961,33725000
1993,0,1249,John Daly,0.73,225588,30975000
1993,0,1489,Steve Hart,0.73,2175,300000
1993,0,12389,Barry Lane,0.73,24088,3300000
1993,0,2008,Lee Rinker,0.69,11051,1600000
1993,0,6527,Steve Stricker,0.69,46171,6650000
1993,0,1261,Jay Delsing,0.68,233481,34375000
1993,0,2322,Richard Zokol,0.67,214418,31975000
1993,0,1132,Mark Brooks,0.66,249693,37775000
1993,0,1143,Brad Bryant,0.66,230136,34675000
1993,0,1197,Bobby Clampett,0.66,112291,17075000
1993,0,1682,Wayne Levi,0.66,179518,27375000
1993,0,1960,Don Pooley,0.66,123104,18525000
1993,0,2224,Greg Twiggs,0.66,231820,35275000
1993,0,1557,John Inman,0.65,242137,36975000
1993,0,2131,Mike Springer,0.65,214726,32925000
1993,0,2246,Duffy Waldorf,0.65,202637,31250000
1993,0,1006,John Adams,0.64,221752,34875000
1993,0,1098,Jay Don Blake,0.64,202480,31825000
1993,0,1353,Bruce Fleisher,0.63,214277,33875000
1993,0,1607,Brian Kamm,0.62,183184,29350000
1993,0,1755,Dick Mast,0.62,210124,33775000
1993,0,6373,José María Olazábal,0.61,60160,9800000
1993,0,1495,Morris Hatalsky,0.6,111056,18450000
1993,0,1736,Roger Maltbie,0.6,155453,25750000
1993,0,1096,Phil Blackmar,0.59,207308,35100000
1993,0,6124,Patrick Burke,0.59,100716,16950000
1993,0,2214,Kirk Triplett,0.59,189416,32175000
1993,0,1192,T.C. Chen,0.58,5800,1000000
1993,0,2300,Ian Woosnam,0.58,55425,9500000
1993,0,1945,Kenny Perry,0.57,196861,34575000
1993,0,2190,Doug Tewell,0.57,132476,23375000
1993,0,1748,Doug Martin,0.56,21381,3800000
